dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105,satname
2017-03-14 21:59:34+00:00,371.52,358.17,360.68,358.71,358.02,364.51,362.68,356.56,356.38,356.30,356.02,373.25,367.50,371.52,372.74,380.70,378.79,377.49,374.59,370.45,376.64,381.92,379.89,382.20,390.93,389.06,385.02,393.55,385.29,384.45,392.56,382.54,384.08,383.03,374.99,378.58,371.16,364.36,373.83,371.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.43,370.96,370.09,370.42,369.08,379.06,373.77,377.10,389.05,381.46,386.41,379.78,387.27,389.04,373.27,L8
2017-03-22 22:02:03+00:00,,,,,,353.87,355.04,357.81,359.45,351.63,354.73,354.52,357.94,364.25,366.84,371.16,363.07,360.68,366.82,364.27,346.88,359.29,367.90,366.57,372.78,374.10,378.88,372.44,376.65,370.35,380.86,374.16,376.55,374.93,371.46,371.37,363.80,362.07,358.64,369.76,367.92,369.15,365.95,373.07,372.41,370.43,369.87,369.21,369.46,362.80,364.52,,,,,,,,,377.43,,372.21,373.71,363.61,365.64,369.42,372.12,370.21,370.51,363.30,362.47,359.72,359.78,356.12,361.62,360.16,361.16,360.11,356.99,352.94,347.61,353.79,346.34,357.59,355.66,352.26,353.05,356.81,351.35,357.17,362.30,361.27,364.24,362.95,363.63,363.66,365.35,361.29,367.96,363.52,367.09,364.95,376.56,376.09,383.43,365.05,L7
2017-03-30 21:59:26+00:00,386.55,366.72,361.21,365.03,366.21,367.42,365.96,364.78,376.14,369.41,364.58,372.23,367.16,375.02,376.56,375.97,379.00,376.15,377.12,383.90,384.65,382.91,383.95,385.18,391.19,385.81,389.27,395.79,383.77,384.20,391.24,387.14,387.70,385.80,380.19,379.90,372.98,369.22,379.32,375.87,380.95,380.78,380.10,383.91,381.58,388.49,387.91,385.57,382.78,376.05,375.48,374.68,370.75,378.18,378.48,378.88,374.74,376.95,375.86,372.87,378.50,372.18,376.46,370.06,371.88,376.68,374.66,378.50,374.65,374.09,373.02,370.45,371.68,375.20,370.85,370.95,371.73,372.37,372.21,368.83,368.65,364.81,366.53,367.62,372.83,374.08,371.36,373.94,377.42,379.78,379.60,377.67,377.39,378.65,379.88,378.18,381.39,380.66,387.00,392.73,,,,,,,L8
2017-04-07 22:02:08+00:00,369.84,354.07,352.82,352.95,350.74,359.47,354.99,361.35,356.35,356.51,358.88,357.57,364.01,358.08,364.04,,,,,372.12,370.29,372.84,374.09,372.35,370.46,375.35,372.11,367.89,376.51,373.35,375.48,375.18,371.98,375.65,370.86,366.44,363.01,356.15,357.69,365.85,363.41,365.04,364.80,369.16,373.19,368.09,364.54,369.40,368.49,364.49,359.50,347.17,356.91,354.41,354.12,353.67,355.87,355.23,358.97,363.17,361.92,356.85,359.24,358.33,361.35,361.73,357.11,358.03,353.07,352.99,347.12,349.47,354.12,352.20,356.66,357.42,358.22,356.91,351.10,348.80,352.50,347.92,354.64,355.03,356.88,353.44,350.71,354.27,359.70,366.08,365.86,366.89,373.51,371.76,369.33,372.32,368.85,372.53,373.27,367.76,366.83,361.22,364.00,377.92,375.83,341.52,L7
2017-05-01 21:59:07+00:00,400.91,384.72,388.49,379.59,387.29,386.94,382.57,390.21,389.74,391.40,379.55,379.42,385.66,384.89,381.91,387.92,391.25,386.66,390.63,398.64,399.78,394.42,400.07,402.10,396.87,400.43,409.11,398.16,401.54,408.24,399.47,409.03,402.04,404.89,396.67,386.90,389.26,379.60,380.64,384.08,391.34,387.24,384.27,384.59,394.07,394.12,389.45,383.64,385.17,388.08,386.40,386.44,383.54,378.79,379.83,375.12,377.68,374.71,379.18,378.25,378.40,376.67,374.18,377.11,381.24,380.57,378.35,374.16,372.09,369.80,368.14,378.90,377.32,377.80,368.13,373.98,377.39,374.39,372.11,370.69,369.40,370.16,374.45,370.34,376.36,377.83,375.14,378.84,376.51,386.03,386.73,379.75,379.55,384.37,380.88,379.73,386.95,386.38,382.40,386.22,380.85,370.99,377.52,395.17,387.15,353.88,L8
2017-05-25 22:02:22+00:00,371.72,354.32,348.57,352.21,351.90,353.58,360.63,364.97,363.40,366.01,358.36,358.58,357.73,362.00,361.63,362.81,359.15,364.58,360.77,365.28,368.87,372.50,373.52,368.61,372.38,374.72,377.81,373.80,378.13,374.61,379.26,369.14,374.27,369.33,371.69,362.77,363.06,358.39,358.66,361.52,359.39,362.21,359.12,361.37,366.68,366.67,366.76,366.53,362.69,361.62,356.90,358.77,356.50,353.66,353.97,353.63,358.94,357.45,362.65,363.01,360.74,360.88,359.79,358.14,359.88,359.94,358.36,351.53,350.23,351.48,359.97,357.64,357.73,355.89,352.39,349.20,348.28,351.41,346.72,345.70,345.09,346.49,347.99,350.76,352.42,350.94,358.64,355.24,362.17,360.69,366.30,360.17,358.56,356.47,,,,,,,,,,,,,L7
2017-06-10 22:02:27+00:00,388.36,384.61,381.44,383.44,385.48,390.27,384.55,388.13,396.54,394.56,394.19,391.27,387.25,390.52,387.19,384.75,389.02,382.66,389.55,393.61,402.90,407.97,406.71,406.57,411.01,400.95,406.46,401.55,398.67,403.41,396.60,403.45,399.54,403.64,393.46,393.78,386.43,379.45,373.73,384.84,386.96,396.22,391.64,395.38,387.44,386.57,386.64,382.90,394.37,393.14,388.02,384.37,386.07,381.88,387.45,382.08,385.45,381.60,383.12,381.23,392.59,377.15,380.06,387.23,384.49,388.86,378.11,378.05,367.13,379.70,382.94,380.82,376.64,373.56,371.72,372.01,370.42,370.20,369.87,366.30,368.89,363.55,372.41,372.82,376.61,377.77,374.75,384.15,,,,,,,,,,,,,,,,,,372.24,L7
2017-06-26 22:02:30+00:00,382.18,383.04,383.59,377.97,387.49,376.20,382.62,388.89,392.03,400.49,392.87,390.80,390.46,390.28,383.95,390.78,381.28,388.64,392.74,399.24,394.99,394.91,399.35,408.95,406.96,401.08,410.41,402.89,400.44,400.10,396.84,395.25,408.14,391.00,401.02,391.14,390.92,382.96,381.64,383.77,396.66,389.76,386.30,388.08,393.27,387.69,392.31,386.40,388.97,386.78,382.11,392.07,384.07,384.43,381.89,381.09,379.95,380.34,384.29,383.43,385.12,380.44,385.61,377.65,389.02,386.54,387.15,374.95,377.45,381.30,385.95,393.68,379.45,383.99,370.28,375.58,364.12,374.15,365.90,373.83,368.57,367.55,370.38,371.28,378.01,381.15,382.81,376.65,392.70,392.50,391.32,383.49,379.70,379.84,382.86,384.52,386.87,384.66,384.22,392.35,,386.74,,379.83,,,L7
2017-07-04 21:59:38+00:00,393.15,370.45,369.46,372.59,370.02,376.52,379.54,381.36,384.42,381.70,392.44,387.80,378.85,378.79,385.71,378.76,377.70,368.95,372.81,379.33,386.58,382.85,388.92,392.97,389.22,384.18,388.28,386.66,383.10,388.05,394.37,389.52,387.85,389.93,392.40,386.38,374.81,368.74,378.99,376.26,374.83,374.95,377.93,373.12,378.80,374.69,378.57,383.00,378.76,376.96,374.61,367.68,376.87,375.14,365.66,377.11,374.35,373.59,387.77,377.26,380.28,377.79,377.17,378.50,374.34,370.49,365.29,366.15,375.74,371.80,367.77,364.73,367.23,378.41,372.63,370.44,373.04,372.96,382.21,363.65,370.97,367.50,365.64,367.17,361.25,376.72,381.66,386.64,400.13,391.53,398.30,399.48,385.60,382.08,380.29,374.95,368.75,365.00,379.88,384.72,375.80,363.70,361.77,366.36,369.02,367.29,L8
2017-07-28 22:02:29+00:00,372.34,364.07,361.48,370.65,364.86,370.59,376.04,381.55,379.01,391.12,381.55,379.86,385.99,386.92,379.27,378.88,372.90,373.11,375.80,381.41,387.74,391.17,395.41,388.09,393.91,397.83,394.66,404.95,398.27,405.64,404.97,414.91,416.78,414.83,407.68,386.83,,,381.07,379.52,382.16,381.76,379.89,377.49,375.99,383.72,383.29,382.15,383.72,376.97,378.86,377.27,373.81,378.34,371.77,371.13,376.30,373.58,380.27,373.37,373.30,371.32,369.62,371.03,374.25,373.18,369.75,370.65,369.90,373.49,366.15,376.33,368.45,366.90,361.15,359.63,361.07,359.46,360.55,360.68,359.99,360.29,364.33,360.15,370.85,362.29,377.69,373.37,383.27,383.42,385.33,381.51,364.55,377.40,373.82,367.40,362.81,369.48,372.76,381.53,375.65,364.43,358.07,359.64,365.88,341.17,L7
2017-08-13 22:02:27+00:00,359.59,333.07,332.12,331.10,335.01,336.48,346.83,346.50,352.39,355.06,357.50,359.85,359.32,359.20,360.52,355.99,348.44,351.38,353.18,355.00,358.90,360.63,361.39,356.29,365.14,366.59,367.45,364.04,362.71,365.81,362.54,366.69,374.58,371.67,372.55,364.56,357.32,345.76,348.20,354.67,353.83,346.09,345.35,353.67,351.74,354.13,353.98,361.30,357.15,355.41,,,,351.95,,358.63,357.61,359.78,350.70,345.38,347.47,349.47,350.30,349.90,350.93,352.71,351.46,345.51,345.43,349.14,351.51,350.15,353.54,350.14,349.20,346.07,344.93,340.09,339.44,333.51,332.13,337.02,333.39,342.38,339.50,345.98,346.29,354.46,355.39,359.83,362.78,356.04,349.88,349.83,343.96,336.98,341.05,347.43,357.83,352.27,342.20,335.03,333.14,328.27,325.88,,L7
2017-09-06 21:59:58+00:00,373.38,366.41,362.27,364.69,360.51,351.66,354.10,364.02,366.34,370.29,374.86,374.03,378.04,365.81,367.39,369.02,361.87,366.62,364.66,370.43,372.32,376.06,369.39,371.09,373.20,376.75,379.51,379.02,371.84,370.32,374.87,367.31,351.73,355.84,347.92,354.58,350.13,354.99,356.49,358.73,355.61,370.22,357.03,360.07,359.21,347.02,365.35,371.62,362.99,358.23,369.36,373.29,361.02,361.60,361.18,361.58,360.01,360.36,342.82,341.21,356.73,359.05,364.22,367.22,369.15,366.49,365.45,363.76,370.76,351.63,361.78,364.75,,,,,,,,,,,,,,,,,,,,,,,354.80,352.01,340.76,349.53,351.06,326.80,,,,,,,L8
2017-09-14 22:02:26+00:00,347.63,337.61,346.50,357.06,350.61,353.69,354.13,356.44,357.54,363.32,359.76,369.62,374.53,372.63,368.35,366.94,353.44,357.36,359.67,366.81,363.34,362.16,362.34,366.65,373.76,374.30,370.74,371.60,368.97,363.16,365.94,364.41,368.96,369.44,373.24,370.67,368.88,361.13,357.94,353.98,355.02,354.06,360.92,363.11,369.06,354.63,355.56,363.94,352.79,350.11,350.06,361.07,362.85,362.93,362.94,364.60,355.67,363.61,368.75,358.01,357.35,362.29,371.26,368.15,364.18,360.28,366.49,365.40,358.28,354.00,354.69,356.22,360.25,358.25,363.72,358.69,354.49,358.49,336.11,341.48,342.03,348.28,343.86,346.18,344.85,350.91,360.30,368.21,372.10,369.45,367.62,353.10,359.06,347.91,353.30,344.78,358.10,356.60,362.50,,,,,,,,L7
2017-09-22 22:00:01+00:00,370.62,349.18,359.12,372.63,376.02,363.99,376.94,377.03,378.78,387.79,372.26,384.21,388.23,393.42,376.80,376.07,369.40,369.52,367.99,369.66,379.20,383.64,374.68,379.66,389.29,380.96,386.74,393.64,383.14,385.92,385.96,388.53,394.65,385.99,389.90,380.31,374.54,373.43,373.29,370.17,372.91,373.04,378.97,380.87,379.40,373.00,375.91,377.22,377.74,369.50,367.13,374.24,378.15,375.06,376.01,370.69,374.85,373.69,378.52,375.30,368.91,369.46,376.18,372.55,365.89,361.16,376.21,374.80,369.35,368.18,367.33,371.98,370.82,371.32,368.82,372.38,367.75,366.16,350.83,345.23,357.24,361.82,360.53,361.44,362.43,373.49,375.52,383.38,394.65,389.52,385.15,369.80,359.36,358.13,356.23,363.83,366.96,374.95,376.31,367.36,355.73,359.44,349.60,344.27,348.31,301.56,L8
2017-12-03 22:02:19+00:00,357.87,347.84,345.02,340.63,337.22,346.13,352.06,348.49,350.69,347.70,350.12,349.22,354.34,355.80,356.99,351.59,348.94,351.73,349.54,353.94,355.33,360.78,357.51,360.32,357.19,357.90,357.59,357.30,359.31,360.37,359.26,361.82,359.11,357.04,353.10,349.38,349.26,346.95,350.15,351.52,350.62,355.93,353.82,354.85,354.27,354.04,351.55,355.42,353.08,349.72,352.35,350.24,352.88,350.54,351.83,348.53,350.47,345.39,353.29,350.80,346.21,349.66,352.28,350.95,349.45,353.75,345.85,351.59,351.25,352.55,351.50,352.44,350.70,,,,,,,,,,,349.37,351.34,350.41,360.13,351.90,357.57,356.70,356.80,346.83,346.58,342.10,343.30,345.65,352.09,352.80,352.09,348.77,346.68,343.16,332.60,322.32,,,L7
2017-12-27 22:00:01+00:00,,,,,,,,,,,,,,,,375.77,362.18,364.07,358.96,350.36,364.45,374.94,370.11,371.08,376.82,376.25,373.97,375.84,368.60,368.38,368.26,368.33,370.85,368.25,366.99,365.03,364.69,360.23,360.69,364.45,363.73,367.53,367.43,367.10,376.18,376.20,373.11,367.78,368.70,378.44,371.77,371.46,369.93,369.70,367.23,362.98,364.72,370.42,367.84,371.07,370.09,371.71,379.55,384.03,383.53,380.32,379.60,390.11,384.34,384.70,381.14,374.32,387.43,383.96,384.25,375.83,370.48,363.80,357.84,362.10,365.32,354.70,367.30,365.94,365.76,363.35,380.72,382.56,381.17,377.63,379.08,362.20,366.58,362.32,362.29,371.88,373.76,375.36,386.33,,,,,,,,L8
2018-01-28 21:59:46+00:00,358.43,359.63,354.83,355.67,355.35,353.29,361.05,359.44,353.83,360.20,361.08,360.17,369.62,358.49,361.17,365.57,358.97,362.23,366.32,365.98,366.05,369.66,365.91,366.70,366.79,372.94,365.62,368.41,360.63,367.45,375.29,363.35,364.94,367.54,371.71,364.85,359.90,356.67,357.16,361.33,364.71,365.70,361.37,359.96,369.84,366.09,361.75,362.61,363.00,363.17,369.41,362.26,360.67,360.02,363.92,366.46,364.47,365.38,364.14,363.85,367.16,368.49,367.25,368.00,365.74,363.92,360.37,357.96,357.00,363.10,363.81,363.66,362.00,358.86,357.51,355.08,354.67,348.81,344.08,343.51,340.22,342.58,348.51,351.48,350.96,352.22,351.59,,,,,,,,,,,,,,,,,,,,L8
2018-03-09 22:01:07+00:00,351.36,340.53,346.36,344.92,349.67,352.85,355.12,352.28,351.98,350.15,356.99,363.45,365.03,361.08,362.05,353.74,351.83,357.01,356.04,359.91,365.00,365.89,363.12,364.98,364.93,369.66,367.22,368.54,363.19,369.60,365.32,370.86,367.48,366.36,363.59,366.26,362.33,357.22,364.60,366.21,365.87,355.63,357.91,361.26,364.69,361.59,362.58,364.21,363.72,361.55,361.93,354.74,357.80,359.17,360.25,361.82,353.11,354.52,356.86,359.69,361.65,363.90,362.65,355.06,362.36,364.41,362.24,360.89,358.20,351.75,357.93,351.87,352.06,345.49,349.12,346.39,344.17,344.73,349.13,339.70,343.79,337.50,338.59,342.01,342.55,342.99,351.91,355.18,354.36,362.31,363.09,357.82,351.34,359.38,355.04,352.16,349.36,359.26,358.77,350.30,349.67,345.66,343.72,331.65,342.44,,L7
2018-03-17 21:59:24+00:00,376.81,366.23,358.45,362.72,368.30,369.52,371.59,375.67,372.06,377.59,373.82,371.52,378.10,379.45,372.88,375.48,370.46,371.53,375.52,377.71,377.06,381.20,379.22,376.80,381.91,375.84,380.62,383.72,385.26,380.01,386.09,382.28,381.84,380.80,384.05,376.30,369.78,370.17,370.95,375.33,376.95,371.07,373.21,372.46,371.34,378.62,376.49,373.04,371.38,371.70,371.60,377.35,373.08,372.36,369.06,368.16,368.50,377.72,372.72,375.19,374.29,375.96,372.08,377.25,380.38,379.03,378.47,374.03,375.56,374.94,375.21,373.84,369.67,367.23,365.23,359.99,364.72,364.24,363.12,362.01,356.99,354.33,351.76,355.50,358.82,363.94,363.68,363.60,371.74,376.85,377.06,373.24,364.89,371.83,368.56,364.60,368.68,371.92,374.72,362.41,,,367.94,363.86,354.54,242.75,L8
2018-03-25 22:00:54+00:00,354.90,350.64,343.86,346.73,354.00,365.34,361.89,364.53,360.96,366.20,364.20,359.03,360.27,356.21,360.45,356.03,361.31,361.56,363.47,359.93,362.63,,,373.41,368.65,,,368.99,367.99,375.22,378.26,370.42,364.51,361.45,,,363.48,361.01,366.41,365.71,362.88,357.43,355.86,358.50,355.56,367.53,363.96,367.73,357.80,351.45,362.35,364.90,363.96,360.16,352.78,361.34,358.65,360.15,356.26,363.70,364.37,358.77,355.15,,,355.60,363.12,,,,,,,,,,,,,,,,,341.52,346.71,345.77,345.47,352.10,353.40,364.82,369.24,375.02,359.13,357.63,357.79,359.58,354.08,356.26,361.07,357.08,358.08,356.13,350.90,345.54,348.05,216.41,L7
2018-04-18 21:59:07+00:00,375.34,374.95,361.86,375.01,385.93,373.15,383.24,386.49,385.01,392.08,375.77,382.91,383.14,376.41,379.93,386.90,377.09,379.62,388.99,382.67,387.04,387.30,387.93,384.83,391.48,395.87,387.58,394.16,393.53,387.90,392.16,388.47,401.74,395.73,394.23,384.69,379.59,378.90,378.54,375.90,383.55,387.25,385.04,386.33,383.86,391.38,390.08,383.95,384.99,380.63,381.50,390.25,379.76,382.64,377.08,377.74,375.73,375.88,383.26,376.21,378.68,377.08,380.43,381.87,380.60,384.62,383.20,379.48,372.89,374.30,376.83,374.88,373.63,374.17,366.98,367.44,361.27,367.20,361.98,366.02,369.11,362.00,361.37,363.34,369.61,377.99,376.27,376.30,373.84,388.23,387.36,378.39,383.47,380.30,380.09,376.36,389.01,386.40,386.67,392.56,388.28,390.63,381.85,383.71,370.21,228.75,L8
2018-04-26 22:00:23+00:00,358.75,354.69,341.95,344.11,344.51,352.31,359.93,360.58,357.89,359.11,367.08,361.46,364.25,360.05,362.97,359.91,360.81,358.26,362.41,370.87,368.10,374.89,371.98,374.21,370.07,370.92,373.45,365.77,373.75,372.38,372.91,377.46,367.26,376.15,371.21,368.77,366.69,356.19,354.30,363.46,361.34,364.31,366.02,362.15,368.60,363.42,364.35,359.91,359.49,356.03,358.88,355.10,357.05,349.21,350.55,350.76,355.49,352.26,354.76,355.22,354.85,355.82,353.95,361.28,361.79,361.24,356.06,355.54,353.67,351.23,353.31,351.50,349.05,354.32,349.79,341.03,344.93,340.94,337.38,335.98,331.73,339.08,338.33,335.78,339.39,341.66,347.98,346.77,354.23,354.81,356.12,351.92,357.00,348.34,349.17,352.51,358.09,364.00,353.98,353.58,344.78,350.91,349.31,348.65,340.64,,L7
2018-05-04 21:58:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.32,396.85,400.47,394.78,395.88,390.62,386.74,380.11,380.59,380.59,387.89,390.11,393.19,385.37,390.90,390.54,388.23,386.12,387.74,380.31,381.97,384.81,379.16,381.33,376.73,373.53,379.60,379.93,380.93,380.78,378.19,375.65,379.73,381.11,386.61,382.71,382.42,374.99,376.70,371.98,372.51,374.47,375.58,374.14,368.78,364.12,365.91,364.05,367.50,362.08,364.92,361.45,360.14,363.49,368.14,374.83,373.27,370.28,375.78,382.86,386.24,383.14,382.82,380.93,377.76,373.51,378.56,380.67,379.13,384.08,377.83,366.59,370.82,362.21,346.57,287.86,L8
2018-05-28 21:59:51+00:00,354.65,350.56,360.79,360.20,369.46,375.54,381.90,382.13,388.11,386.00,389.11,386.87,377.33,380.28,368.04,371.16,363.19,367.92,376.53,384.48,388.96,386.24,388.38,394.64,387.72,386.11,393.48,377.91,383.60,386.99,384.11,388.23,382.82,379.72,386.49,380.32,376.40,363.59,360.51,380.83,377.08,374.13,373.73,370.00,359.04,367.33,376.54,371.13,375.70,379.76,384.67,390.83,386.47,373.12,365.55,363.71,376.66,379.35,384.37,385.35,375.17,362.76,375.39,387.81,381.57,380.47,377.18,382.97,383.40,374.93,371.73,367.46,365.64,366.20,370.29,367.59,370.72,360.91,362.04,356.47,350.75,349.91,364.31,355.75,361.62,359.31,364.39,370.93,373.44,377.65,381.19,372.12,366.40,362.44,361.38,369.72,373.80,373.79,375.51,371.79,361.14,366.29,364.65,368.84,363.67,352.08,L7
2018-06-05 21:58:37+00:00,369.14,367.04,364.58,377.04,379.14,368.41,386.95,385.95,389.84,386.56,386.06,383.98,382.46,384.45,384.53,381.72,371.82,375.99,380.61,387.35,392.07,383.86,390.03,390.95,388.93,389.41,392.96,389.31,393.02,384.86,389.61,393.36,391.82,388.67,386.64,382.20,381.17,375.17,378.87,383.37,385.66,382.96,378.92,385.86,382.25,375.92,379.43,380.69,380.13,385.53,383.95,382.49,379.61,380.49,373.76,377.84,383.02,384.97,377.44,377.02,380.11,374.45,376.36,378.77,383.23,380.30,378.13,376.09,376.63,377.42,373.05,377.60,370.65,365.47,365.68,373.46,371.31,362.81,365.97,362.06,363.68,360.89,360.09,357.90,366.59,369.85,369.10,374.94,382.07,385.55,386.55,374.01,370.38,371.39,371.71,368.48,375.79,379.05,386.23,375.59,370.44,369.15,364.91,373.49,371.92,357.76,L8
2018-06-21 21:58:49+00:00,376.73,360.87,359.62,357.42,360.85,373.04,371.19,380.36,380.71,376.40,382.11,372.83,377.68,378.67,379.75,379.53,382.79,379.11,383.33,379.67,382.11,387.06,,,,,,,,,,,381.88,386.46,381.72,370.87,375.01,366.13,367.24,379.30,375.70,374.89,382.67,381.09,378.60,374.68,373.60,373.53,375.53,373.59,377.32,372.54,379.03,367.06,368.49,371.00,374.72,375.07,374.23,372.33,368.52,370.51,372.36,378.53,374.77,369.45,367.64,367.61,369.86,365.88,370.80,367.23,364.99,364.58,363.92,365.40,360.34,358.68,355.97,353.86,354.05,356.10,348.08,359.44,358.62,355.90,364.65,370.75,374.82,374.09,372.21,382.09,371.47,369.70,362.80,361.65,373.55,378.82,374.43,364.84,355.71,361.36,361.10,362.48,361.00,340.66,L8
2018-06-29 21:59:16+00:00,373.10,365.53,359.68,373.68,377.92,387.78,383.10,383.61,381.11,382.85,378.18,380.30,377.96,386.97,382.01,380.83,390.17,375.42,386.31,391.98,390.13,391.04,393.73,385.79,386.43,388.49,389.65,390.25,393.03,389.67,391.67,392.10,395.92,400.66,389.96,389.28,384.02,379.57,374.41,388.81,385.23,385.95,389.12,397.97,389.11,386.40,388.56,381.48,383.95,391.38,386.63,384.85,382.18,376.92,385.03,378.50,380.17,377.19,379.62,375.93,375.71,380.44,381.07,374.60,378.57,380.21,378.29,374.00,368.31,376.84,377.67,373.45,371.51,370.92,372.18,360.21,367.01,365.02,368.53,360.42,360.05,362.02,354.99,371.83,353.68,370.00,367.49,379.86,382.94,380.93,384.61,370.40,370.96,373.61,374.23,375.40,386.47,381.37,383.37,365.54,366.86,362.46,367.34,365.65,371.08,367.98,L7
2018-07-15 21:58:58+00:00,360.86,343.30,335.08,334.77,340.94,,342.27,351.32,355.69,356.76,347.98,354.77,352.22,358.38,358.54,355.30,357.72,355.63,357.11,359.96,366.31,357.14,362.13,363.08,367.19,364.71,367.82,366.17,363.36,363.15,359.98,364.24,366.83,367.51,363.76,360.39,351.43,345.43,349.67,359.31,357.41,355.45,357.56,364.83,360.10,355.96,354.85,352.62,359.23,360.00,359.88,361.91,361.33,353.04,354.49,353.15,357.84,353.90,350.97,349.89,357.87,358.68,357.96,356.15,356.35,357.54,351.54,356.39,350.11,355.40,349.70,347.55,359.03,354.63,350.09,346.87,349.52,343.37,343.82,337.42,341.37,332.86,338.79,342.29,342.65,346.78,352.13,355.63,355.75,356.49,354.90,354.03,352.71,352.49,347.25,353.81,355.97,361.65,356.15,339.02,,,,,,,L7
2018-08-24 21:59:21+00:00,375.14,366.32,372.67,365.33,371.57,374.81,370.82,373.88,371.39,371.21,369.74,366.68,374.16,371.91,369.71,375.65,376.52,369.14,376.81,382.86,371.81,381.27,385.17,391.71,384.62,383.48,374.71,375.23,383.05,377.92,381.21,374.12,375.62,371.50,376.86,371.97,374.17,363.01,363.75,373.33,372.85,367.79,370.90,374.01,379.99,377.85,372.73,377.27,374.48,375.45,376.85,369.26,369.51,366.25,369.65,377.56,371.09,369.27,371.89,367.06,367.74,364.78,367.76,368.65,375.88,372.18,371.42,366.84,360.37,366.51,371.68,363.23,362.07,370.66,357.33,360.06,358.37,354.74,354.06,351.68,353.33,354.71,349.27,357.97,359.85,359.35,357.25,359.39,367.73,371.42,366.13,370.18,372.20,374.50,377.94,374.97,370.79,362.87,366.03,365.03,354.82,351.98,352.36,343.18,336.32,,L8
2018-09-09 21:59:27+00:00,363.46,372.74,366.20,363.81,372.26,363.26,371.06,374.67,368.51,373.05,369.23,367.67,368.25,362.91,369.97,374.63,366.08,371.25,375.30,375.92,374.64,378.61,384.63,386.58,380.27,386.02,383.17,377.88,376.82,372.31,382.52,381.27,381.16,375.54,376.91,365.47,374.37,366.66,366.14,365.09,370.12,370.65,367.22,368.21,373.28,376.74,374.18,370.10,368.85,374.39,375.87,372.02,370.94,370.28,366.54,365.27,371.58,373.12,370.73,369.21,368.37,369.55,363.91,374.05,368.96,373.03,370.09,370.42,367.21,370.51,358.09,365.92,366.78,355.87,362.18,352.83,350.84,359.21,358.84,355.37,352.57,348.87,348.92,347.99,360.99,363.12,361.57,364.64,367.22,369.89,369.75,367.74,376.86,376.61,374.40,375.96,372.49,366.91,363.46,367.60,356.08,343.86,339.11,336.71,325.36,,L8
2018-10-19 21:56:56+00:00,348.65,362.46,355.86,353.84,348.25,355.79,360.31,358.19,356.64,356.51,360.51,353.11,358.75,351.86,361.26,363.79,358.81,359.57,359.01,365.19,359.93,361.55,363.76,370.34,368.58,376.38,362.37,369.84,359.21,361.62,362.27,361.53,358.59,364.64,359.19,357.26,353.93,346.26,350.92,350.11,359.92,358.80,353.47,352.19,363.21,354.57,358.75,359.96,356.40,356.48,361.16,349.71,356.54,353.22,351.51,354.37,356.46,359.24,357.21,361.23,358.02,354.97,356.00,356.35,356.80,356.90,355.39,355.59,364.35,364.53,362.08,360.68,360.38,355.34,358.91,349.08,352.24,354.42,343.65,342.97,344.74,352.05,352.52,352.95,355.65,355.02,361.95,355.33,363.02,366.29,368.39,364.00,367.47,360.16,356.25,355.94,360.25,359.54,366.21,363.91,347.97,335.57,333.16,365.03,,389.52,L7
