dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105,satname
2017-02-18 22:01:50+00:00,361.80,344.47,343.87,345.57,343.88,348.01,351.44,354.20,354.07,357.56,356.17,358.03,359.38,362.62,365.23,371.04,373.16,370.68,370.23,368.00,369.54,370.61,370.88,370.28,371.66,373.20,372.04,373.94,374.83,370.06,371.91,371.11,372.95,371.42,369.71,365.66,364.59,356.87,358.38,362.53,364.55,365.24,364.48,367.26,370.96,369.90,368.69,367.85,367.86,366.68,362.49,362.46,358.49,357.49,357.73,360.55,361.14,362.67,359.96,360.03,357.99,359.14,358.00,356.22,357.12,362.51,361.71,359.37,359.96,356.12,357.83,359.43,356.83,357.35,356.30,355.50,355.71,353.85,349.35,349.60,348.96,347.78,342.06,344.11,347.06,349.28,350.48,353.10,354.11,360.06,362.04,361.87,358.78,357.54,358.34,358.45,361.00,361.54,363.04,366.25,366.75,366.96,370.30,370.61,378.84,356.85,L7
2017-03-14 21:59:34+00:00,363.35,347.29,346.18,348.43,344.61,348.79,350.89,352.86,351.87,355.04,355.22,359.83,360.60,364.33,368.11,372.27,373.01,371.15,370.66,367.94,370.59,372.35,373.50,372.58,374.46,376.21,373.80,375.92,376.12,372.27,374.69,373.06,373.32,373.52,370.31,367.41,365.83,358.35,360.49,363.74,364.05,364.44,364.05,367.66,371.92,369.90,368.69,367.85,368.71,366.91,362.97,363.34,358.25,357.63,357.95,361.64,362.52,363.89,361.73,361.06,358.93,360.13,358.95,357.36,357.24,362.08,362.32,360.24,361.47,357.62,358.64,360.48,357.18,358.65,357.75,357.68,357.55,357.39,353.09,353.60,353.29,351.61,342.99,345.08,347.99,348.76,349.70,352.12,353.57,359.06,361.24,364.05,360.81,359.41,359.99,360.66,364.06,363.06,364.89,369.35,368.77,370.25,371.62,373.36,379.28,361.93,L8
2017-03-22 22:02:03+00:00,363.35,347.29,346.18,348.43,344.61,349.33,351.41,353.45,353.22,354.96,355.04,359.27,360.27,364.44,367.91,372.18,371.89,369.84,370.20,367.52,367.83,370.76,372.84,371.87,374.45,375.99,374.60,375.82,376.28,372.19,375.41,373.40,374.21,373.82,370.62,368.07,365.63,358.92,360.38,364.61,364.79,365.11,364.39,368.60,372.18,370.20,369.08,368.18,369.04,366.51,363.38,363.34,358.25,357.63,357.95,361.64,362.52,363.89,361.73,363.44,358.93,362.26,361.60,358.46,358.75,363.60,364.19,362.09,363.05,358.84,359.55,360.65,357.71,358.66,358.59,358.41,358.47,358.16,354.02,353.77,352.49,352.27,343.87,347.49,349.65,349.66,350.58,353.18,353.58,359.11,361.88,363.79,361.24,359.96,360.61,361.13,364.28,363.01,365.52,368.96,368.80,369.78,372.28,373.96,380.14,362.80,L7
2017-03-30 21:59:26+00:00,366.01,350.08,348.15,350.41,346.99,351.56,353.02,354.78,355.48,355.77,356.38,360.47,361.03,365.34,368.96,372.51,372.40,370.54,370.93,369.25,369.23,372.02,373.98,373.26,375.84,376.98,375.85,377.28,376.89,373.15,377.28,374.70,374.93,374.88,371.31,369.01,366.32,359.83,362.21,365.59,366.38,367.07,366.19,370.15,372.93,371.98,370.93,370.05,370.26,367.28,364.47,363.97,359.88,359.99,360.96,363.95,364.00,365.28,363.33,364.52,361.37,363.43,363.31,360.00,360.40,364.82,365.17,364.02,364.55,360.42,360.87,361.25,359.10,359.91,359.93,359.50,359.66,359.49,356.01,355.31,354.48,353.88,346.40,349.65,352.13,352.44,352.84,355.54,356.15,361.27,363.39,365.13,363.03,361.80,362.37,362.80,366.05,364.59,367.35,370.83,368.80,369.78,372.28,373.96,380.14,362.80,L8
2017-04-07 22:02:08+00:00,366.60,350.28,348.61,350.76,347.62,352.20,353.22,355.39,355.99,356.39,356.44,360.35,361.33,364.80,368.41,372.51,372.40,370.54,370.93,369.60,369.66,372.16,374.06,373.23,375.62,376.89,375.74,376.86,377.00,373.43,377.02,375.04,375.26,375.14,371.52,369.01,366.07,359.62,361.95,365.80,366.34,366.84,366.15,370.28,373.24,371.89,370.56,370.18,370.40,367.26,364.20,362.53,359.61,359.67,360.25,362.85,363.20,364.34,363.06,364.44,361.68,362.77,363.08,359.87,360.67,364.86,364.50,363.55,363.22,359.89,359.55,360.36,358.79,359.60,359.79,359.70,359.95,359.63,355.80,354.90,354.65,353.34,347.90,350.80,353.27,353.04,353.04,355.78,357.15,362.40,364.38,365.44,364.08,362.96,363.32,363.91,366.42,365.64,368.32,371.05,368.99,369.17,371.44,374.85,380.06,359.65,L7
2017-05-01 21:59:07+00:00,372.02,357.21,355.13,355.95,353.63,357.99,358.24,360.57,360.87,360.30,359.91,363.16,365.37,368.19,371.79,376.00,376.44,374.34,374.97,374.41,373.83,376.19,378.75,377.60,379.28,381.17,380.67,380.16,381.02,378.29,381.25,380.41,379.53,379.85,375.44,372.04,369.96,363.75,365.72,369.49,371.21,371.40,370.59,374.52,377.38,376.34,374.47,373.46,373.92,371.29,367.66,366.60,364.25,363.59,364.92,366.79,367.95,367.65,367.25,367.93,365.68,366.36,367.28,364.25,365.60,368.75,368.20,366.92,366.66,363.22,362.26,363.92,362.33,363.44,360.49,360.90,361.50,360.88,357.28,356.32,356.12,355.19,354.64,355.87,359.07,357.85,357.32,360.40,361.45,367.30,369.14,369.32,368.22,367.56,367.37,367.90,371.04,369.61,371.44,374.54,372.68,372.21,375.06,379.43,384.13,358.51,L8
2017-05-25 22:02:22+00:00,371.13,358.11,355.04,355.54,354.42,358.15,357.70,361.09,360.63,359.71,359.19,362.13,363.61,366.70,369.84,374.20,373.76,372.76,373.26,373.09,372.94,375.09,377.68,377.00,378.97,380.74,381.10,379.57,380.18,378.06,380.94,379.76,378.60,378.39,374.66,371.05,368.61,362.89,364.71,368.67,369.32,370.34,369.00,372.34,375.67,374.47,373.39,372.56,371.57,369.59,365.51,364.72,362.38,361.92,362.93,364.27,365.10,365.30,365.63,366.97,365.01,365.63,366.34,362.79,364.26,366.88,366.38,365.04,364.47,360.67,361.36,362.98,361.85,362.61,358.83,359.66,359.67,359.38,355.73,354.85,354.80,353.80,354.28,356.64,358.79,357.20,357.57,360.09,362.02,366.14,368.97,368.34,367.33,366.86,367.47,368.63,371.64,370.01,371.85,374.55,371.43,371.57,373.72,379.03,383.56,360.39,L7
2017-06-10 22:02:27+00:00,372.81,360.83,357.70,358.31,357.47,361.11,360.14,363.56,364.10,362.71,362.43,364.73,365.76,368.81,371.44,375.24,375.22,373.75,374.88,374.94,375.57,378.06,380.30,379.67,381.78,382.56,383.33,381.41,381.82,380.28,382.38,382.04,380.50,380.63,376.29,373.04,370.20,364.35,365.48,370.09,371.00,372.93,371.23,374.57,376.76,375.58,374.61,373.53,373.75,371.86,367.68,366.71,364.98,364.02,365.92,366.39,367.53,367.01,367.49,368.38,368.01,366.86,367.78,365.48,366.46,369.20,367.58,366.40,364.73,362.66,363.64,364.64,363.26,363.54,360.04,360.77,360.62,360.34,357.04,355.89,356.25,354.80,356.16,358.30,360.60,359.34,359.34,362.64,362.02,366.14,368.97,368.34,367.33,366.86,367.47,368.63,371.64,370.01,371.85,374.55,371.43,371.57,373.72,379.03,383.56,361.97,L7
2017-06-26 22:02:30+00:00,375.85,364.91,362.37,361.59,361.76,363.88,363.19,366.73,368.04,366.24,366.09,367.63,368.59,370.90,373.06,377.36,376.10,375.47,377.16,377.49,377.66,380.46,382.83,383.54,384.95,385.09,386.49,383.98,384.24,383.13,384.75,384.17,383.71,382.14,379.01,375.08,372.48,366.46,367.70,371.65,374.14,375.31,373.66,376.32,379.04,377.61,376.93,375.15,375.74,373.61,369.37,369.41,367.82,366.46,368.96,368.43,369.28,369.00,370.05,371.17,371.04,369.89,370.41,368.48,370.01,372.48,370.70,368.20,366.56,365.84,366.63,368.29,366.03,365.95,362.03,362.66,361.68,362.42,359.01,358.47,357.11,355.82,357.15,359.16,361.84,361.09,361.25,363.68,364.86,368.53,370.76,369.00,369.52,369.08,370.21,371.44,374.46,372.13,374.19,377.63,373.62,374.40,376.57,382.52,383.56,361.97,L7
2017-07-04 21:59:38+00:00,377.56,365.21,362.97,362.64,362.68,364.81,364.55,367.91,369.87,367.99,368.12,369.45,369.44,371.72,374.06,377.55,376.42,374.87,376.79,377.69,378.67,380.71,383.39,384.38,385.58,385.07,386.85,384.65,384.28,383.76,385.49,384.89,384.63,382.94,380.35,376.24,372.74,366.79,368.79,372.19,374.44,375.28,374.14,376.23,379.26,377.62,377.36,376.03,376.29,374.15,370.09,369.77,368.81,367.64,368.80,369.68,370.14,369.72,372.05,371.78,372.16,370.82,371.31,369.55,370.56,372.63,370.44,368.22,367.56,366.76,367.07,368.31,366.34,367.54,363.20,363.71,363.05,363.73,361.42,359.23,358.67,357.09,358.26,360.24,362.19,362.86,363.46,366.06,368.84,371.26,374.06,371.90,370.98,370.41,371.48,371.95,373.98,371.68,375.14,378.87,374.36,373.55,374.81,381.18,382.21,362.93,L8
2017-07-28 22:02:29+00:00,377.76,366.25,364.32,363.75,364.09,366.45,366.55,370.13,371.57,370.60,370.42,370.99,371.42,373.25,374.66,377.38,375.77,374.72,376.76,378.47,379.26,381.74,384.33,384.71,386.60,386.12,387.93,386.41,385.57,385.99,387.76,387.96,387.49,386.01,382.69,377.48,372.58,367.03,369.75,372.58,375.02,376.27,374.74,375.98,378.53,377.93,377.68,376.72,376.52,373.69,370.98,369.97,369.29,368.34,369.51,369.42,370.34,369.34,372.68,372.22,372.40,370.80,371.43,369.77,370.95,372.42,370.25,368.24,367.32,367.06,366.71,368.85,366.26,367.20,362.94,363.01,362.47,363.34,361.59,359.37,358.87,358.00,359.17,360.37,362.92,363.20,365.14,367.30,370.65,372.37,375.27,373.20,370.84,371.35,372.09,371.41,373.00,371.53,374.79,378.91,373.55,372.00,372.84,377.33,376.92,360.27,L7
2017-08-13 22:02:27+00:00,377.24,364.87,362.76,362.45,363.15,365.67,366.26,369.29,369.70,370.31,370.60,371.24,371.48,372.90,374.20,376.05,373.18,372.62,374.62,377.15,377.76,380.31,383.24,383.00,385.30,385.06,386.80,384.67,384.10,385.01,387.40,386.00,385.98,385.63,382.33,376.87,371.79,365.10,368.27,371.50,373.76,374.23,372.44,374.27,376.21,375.69,375.61,375.63,375.18,372.30,371.93,370.58,371.53,368.56,369.51,368.11,368.84,368.83,371.00,370.30,370.58,369.14,370.03,368.99,370.99,371.11,368.51,366.19,365.40,365.86,365.66,367.28,365.24,365.51,361.79,361.47,360.85,361.59,359.68,357.10,356.73,356.40,357.32,358.97,361.52,362.24,364.46,366.91,370.19,372.21,374.59,372.35,369.72,369.81,369.75,368.24,370.08,369.14,373.37,376.55,369.69,366.97,366.64,371.24,370.26,360.18,L7
2017-09-06 21:59:58+00:00,378.50,366.25,364.04,364.24,364.51,366.07,367.13,370.66,371.57,372.06,372.72,372.76,373.33,373.37,374.17,375.80,372.15,372.45,374.30,377.62,378.24,381.26,383.19,383.22,385.20,385.35,387.47,385.14,384.27,384.93,387.64,385.41,384.49,384.48,380.96,376.16,370.96,365.22,368.51,371.62,373.29,374.86,371.79,374.01,375.23,373.96,375.51,376.07,375.13,372.16,373.12,372.20,371.95,368.87,370.01,368.48,369.28,368.54,369.87,368.63,370.90,368.22,369.50,368.83,370.82,370.68,368.23,365.97,365.88,364.57,365.30,366.97,366.01,365.72,362.88,362.55,362.05,362.22,360.87,357.65,357.54,357.33,358.62,360.52,362.88,364.25,366.22,368.59,372.06,374.14,376.22,373.63,370.39,370.83,369.04,367.30,367.87,368.13,371.96,371.77,369.36,365.79,364.28,370.13,370.26,358.98,L8
2017-09-14 22:02:26+00:00,376.51,364.10,362.68,364.16,364.09,364.99,366.42,370.59,372.10,373.29,372.80,372.66,373.91,373.68,373.73,374.63,370.09,370.62,372.98,377.39,377.51,379.69,381.80,382.00,384.15,384.21,386.58,383.93,383.09,383.46,385.34,384.21,383.93,383.57,381.12,375.80,370.86,365.13,367.41,370.40,371.87,373.12,370.92,373.18,374.81,372.46,373.96,375.13,373.38,370.41,371.13,371.31,371.08,368.45,369.39,368.23,368.14,368.20,369.85,367.77,369.75,367.78,369.73,368.79,370.31,369.94,368.18,366.00,365.28,363.80,364.54,366.21,365.58,365.24,363.05,362.35,361.51,362.03,358.74,356.31,356.25,356.59,357.43,359.37,361.41,363.19,365.83,368.69,372.25,373.86,375.60,371.69,369.20,368.83,367.69,365.10,365.90,366.77,371.04,370.42,367.94,363.27,361.82,368.25,367.74,356.99,L7
2017-09-22 22:00:01+00:00,375.90,363.04,362.43,364.82,364.93,366.02,368.24,372.25,373.26,375.63,374.50,374.93,376.44,375.88,374.64,374.99,370.41,371.42,373.04,377.76,379.81,381.64,382.29,383.01,385.13,384.69,386.92,385.05,383.44,384.44,385.85,385.09,384.71,384.26,382.34,376.23,371.72,365.95,368.40,370.20,371.96,373.45,371.89,373.56,375.08,372.30,374.08,375.57,373.69,370.65,371.02,371.12,371.65,368.76,369.83,368.22,368.49,368.45,370.39,367.51,369.52,367.38,369.66,369.46,370.19,368.83,368.18,366.11,365.08,363.81,364.54,366.77,366.28,365.95,363.40,362.96,361.60,362.07,357.75,355.17,356.70,357.02,358.21,359.21,361.43,364.61,367.36,370.67,375.93,376.47,377.08,372.34,368.72,368.12,366.57,364.88,365.93,367.76,371.31,369.98,365.14,361.84,357.14,362.85,360.97,345.82,L8
2017-12-03 22:02:19+00:00,371.24,360.25,360.27,363.26,362.46,363.27,367.42,370.41,371.98,375.26,375.65,375.80,377.45,376.47,374.21,372.34,366.43,367.77,369.46,374.19,376.96,379.83,379.33,380.99,383.45,382.07,383.88,383.06,380.24,381.76,382.59,382.77,382.83,381.60,380.48,374.52,368.84,363.83,366.28,367.61,369.07,371.34,369.91,371.19,371.36,367.47,370.55,373.22,371.26,367.76,369.73,371.34,371.77,368.18,369.42,367.61,367.52,367.22,369.28,364.92,366.98,365.89,368.97,369.05,368.72,367.13,366.48,364.99,364.77,363.68,364.55,366.78,365.14,366.96,364.47,363.47,360.76,361.57,356.56,353.67,355.83,357.12,357.14,357.58,359.13,363.58,368.63,371.27,377.92,376.14,376.36,369.58,363.53,361.94,360.31,358.30,359.42,361.80,365.97,362.73,358.01,357.33,346.80,348.23,350.66,344.85,L7
2017-12-27 22:00:01+00:00,367.54,353.05,353.80,358.39,355.99,357.26,362.81,365.14,366.39,370.06,370.12,371.80,374.19,372.90,370.83,369.05,361.62,362.84,362.79,365.79,370.59,373.95,372.39,373.19,376.92,376.76,377.05,378.49,374.30,375.64,377.11,377.37,377.34,376.39,375.15,369.40,362.79,358.73,363.12,363.43,363.27,365.45,365.05,366.02,367.76,364.30,366.79,370.07,366.49,364.10,366.27,367.81,367.91,365.28,365.20,364.09,363.93,364.74,365.97,361.47,362.31,363.68,367.30,367.71,366.32,364.38,364.67,365.72,365.52,362.79,362.34,363.40,365.18,367.26,366.22,363.16,361.28,359.47,353.91,350.52,354.03,354.53,355.16,355.57,355.96,359.93,368.38,371.06,377.14,374.85,375.69,366.81,361.66,359.75,358.18,356.99,357.93,361.08,366.88,358.80,358.01,352.15,346.80,342.85,350.66,335.98,L8
2018-01-28 21:59:46+00:00,361.20,349.05,350.00,353.61,352.38,350.93,357.52,358.67,359.79,363.85,362.67,366.12,370.68,367.49,365.23,365.85,357.61,360.42,360.04,361.74,365.65,369.69,365.90,367.39,371.74,372.24,371.66,372.84,367.88,368.77,370.30,368.63,369.26,367.97,367.92,364.20,360.67,357.02,357.70,359.26,359.49,361.80,360.70,362.81,365.67,360.73,362.46,365.70,362.21,360.65,363.72,366.19,364.37,361.69,364.12,361.92,361.11,362.66,360.86,357.94,359.13,361.44,365.86,365.82,364.12,362.66,363.63,364.16,362.34,360.47,361.68,361.93,364.12,364.40,364.65,361.53,358.38,355.39,345.59,345.09,347.32,348.83,350.64,352.81,352.48,356.07,362.44,367.42,371.24,369.73,369.13,357.30,356.29,351.72,351.85,352.24,355.30,358.98,363.68,346.52,346.10,344.12,338.03,329.29,333.71,299.27,L8
2018-03-09 22:01:07+00:00,357.36,346.70,350.30,354.25,354.00,353.81,359.86,358.68,359.00,362.49,359.80,365.54,370.35,368.51,365.00,365.03,357.72,360.32,359.79,361.19,366.00,369.60,365.69,368.31,371.90,372.10,370.67,373.28,367.52,369.50,369.90,369.91,371.81,369.36,370.11,366.44,363.38,359.49,360.89,361.53,362.50,361.98,363.54,364.83,369.26,364.68,363.83,365.45,363.60,362.44,362.46,363.06,363.83,363.33,363.95,362.87,360.90,362.53,365.20,363.20,362.16,364.44,368.50,366.54,365.35,364.45,365.50,367.09,363.19,362.82,363.17,362.27,364.18,364.28,364.99,362.21,358.84,356.93,348.05,346.86,350.17,349.28,352.29,353.26,353.59,356.09,363.89,368.09,371.75,370.92,370.09,357.88,356.58,353.89,353.91,355.58,360.01,363.67,367.02,353.89,349.59,348.50,341.75,331.52,343.49,299.27,L7
2018-03-17 21:59:24+00:00,363.00,352.72,352.76,355.31,357.28,357.18,363.35,362.59,361.41,364.60,362.88,365.69,371.06,369.62,365.99,366.38,360.34,362.68,362.40,362.94,367.92,372.70,368.44,369.94,372.90,372.28,372.03,374.71,370.06,372.02,373.35,372.59,373.29,371.04,371.62,367.09,363.44,360.82,362.85,364.88,365.86,364.82,365.48,366.14,369.35,368.34,366.98,366.76,366.35,365.74,365.76,365.18,365.44,364.55,364.76,363.17,362.75,364.58,365.61,365.99,364.76,366.56,368.38,367.98,367.92,367.18,367.19,368.28,365.97,365.95,366.23,364.78,365.50,365.40,364.99,361.96,360.38,357.57,353.02,350.53,352.73,350.19,353.36,354.39,355.42,357.83,364.02,366.73,371.08,371.82,371.23,361.72,357.75,358.46,356.61,359.33,362.01,366.38,368.95,355.70,349.59,348.50,348.25,339.36,346.88,270.73,L8
2018-03-25 22:00:54+00:00,360.23,352.44,349.57,350.27,353.37,357.06,360.34,359.96,358.80,361.70,360.76,361.08,365.47,362.67,362.56,363.18,359.41,361.36,361.71,361.45,365.86,370.63,367.31,369.03,370.16,370.68,369.58,371.74,367.88,370.80,371.90,370.13,369.54,367.36,368.47,364.94,361.78,359.09,362.11,364.54,364.75,362.21,361.84,362.89,365.94,368.08,365.65,365.58,363.69,363.30,365.53,364.76,363.26,362.73,361.29,362.17,360.61,362.89,362.38,364.20,364.42,365.07,365.36,367.19,368.55,367.00,365.61,367.40,365.46,366.12,366.63,364.07,364.86,365.12,364.57,360.26,359.44,356.33,354.34,352.63,352.38,347.82,352.48,351.89,353.76,354.03,359.83,361.31,363.98,367.98,369.47,363.12,357.70,358.77,357.59,358.89,359.66,363.32,366.88,354.84,351.96,348.72,348.82,340.99,348.38,229.69,L7
2018-04-18 21:59:07+00:00,362.47,356.61,351.72,354.29,358.44,360.02,364.16,364.48,362.47,365.73,363.63,364.41,368.42,364.60,365.57,366.47,361.63,363.96,365.56,364.38,368.37,373.29,370.63,371.19,372.68,374.74,372.09,374.09,371.29,372.82,374.92,372.34,373.19,371.11,372.27,367.75,364.19,361.66,364.16,365.86,367.02,365.79,364.99,365.88,368.08,370.92,368.64,367.90,366.24,365.35,367.39,367.55,365.48,365.08,363.25,363.98,362.35,364.33,365.01,365.81,366.15,366.57,367.15,369.52,370.34,368.96,367.67,369.00,366.54,366.88,367.73,365.16,365.90,365.81,364.55,360.85,358.96,357.65,355.14,354.58,355.00,350.16,353.40,352.91,355.31,356.84,361.57,363.20,364.79,370.55,371.42,365.41,362.00,362.06,360.85,361.51,364.39,366.68,369.47,361.19,360.00,358.33,355.26,348.61,352.80,228.48,L8
2018-04-26 22:00:23+00:00,362.18,355.98,350.24,352.92,356.76,358.68,363.55,363.84,362.42,365.67,363.81,364.26,367.82,364.26,365.10,365.74,361.80,363.25,365.21,365.28,368.79,373.62,370.92,371.65,372.81,374.31,372.71,373.80,371.82,373.13,374.56,373.34,373.28,372.00,372.54,368.31,364.62,361.20,363.19,365.82,366.68,365.61,365.26,365.73,368.51,370.41,368.54,367.17,365.82,364.56,366.69,366.74,364.55,363.53,361.92,362.69,361.86,363.18,364.04,364.58,365.00,365.42,365.81,368.45,369.31,368.48,366.61,367.43,364.84,365.16,366.19,363.82,363.85,364.83,362.51,358.26,357.33,355.58,352.79,352.09,351.72,348.73,351.60,351.31,353.94,355.48,360.41,361.37,364.00,368.99,370.12,363.70,361.28,360.36,359.60,360.48,363.63,366.71,367.87,360.92,357.79,357.54,354.41,349.39,351.20,228.48,L7
2018-05-04 21:58:59+00:00,362.18,355.98,350.24,352.92,356.76,358.68,363.55,363.84,362.42,365.67,363.81,364.26,367.82,364.26,365.10,365.74,361.80,363.25,365.21,365.28,368.79,373.62,370.92,371.65,372.81,374.31,372.71,373.80,371.82,373.13,376.94,375.69,375.69,374.34,375.15,370.80,366.99,363.14,364.93,367.27,368.76,368.33,368.26,367.68,370.73,372.33,370.41,369.08,367.94,366.04,368.12,368.20,366.08,365.19,363.38,363.63,363.56,364.78,365.69,366.31,366.27,366.41,367.13,369.95,371.33,369.71,368.08,368.12,366.22,365.64,366.60,364.71,365.06,365.50,363.11,358.59,358.05,356.29,354.46,353.08,353.18,350.25,352.32,352.27,355.06,357.24,361.44,362.11,364.95,370.23,371.49,365.97,363.98,362.75,361.57,361.92,365.39,368.16,368.83,363.52,360.55,358.57,356.65,350.68,349.85,242.77,L8
2018-05-28 21:59:51+00:00,361.32,355.17,351.52,353.87,358.46,360.70,365.85,366.10,365.84,368.53,366.86,367.18,369.01,366.38,365.43,366.37,362.05,363.77,366.48,367.45,371.20,375.24,373.14,374.24,374.63,375.83,375.45,374.53,373.21,374.81,377.63,377.06,376.68,374.97,376.55,371.99,367.97,363.26,364.57,368.72,369.72,368.91,368.86,368.01,369.68,371.98,371.17,369.37,368.86,367.53,369.90,370.71,368.16,366.13,363.68,363.76,365.00,366.35,367.66,368.25,367.25,366.11,368.06,371.97,372.53,370.94,369.12,369.89,368.17,366.84,367.34,365.21,365.24,365.87,364.14,359.94,359.86,357.08,355.60,353.70,353.07,350.34,354.04,352.79,355.92,357.62,361.91,363.26,366.13,371.27,372.85,366.73,364.25,362.79,361.68,362.87,366.37,368.92,369.77,364.86,360.88,359.88,357.69,353.19,352.07,264.86,L7
2018-06-05 21:58:37+00:00,362.66,357.68,354.00,358.39,363.60,363.56,370.21,370.80,370.55,373.11,371.45,371.44,372.52,369.86,368.90,369.69,364.50,366.47,369.92,371.13,375.13,378.09,377.18,377.62,378.02,379.73,379.74,377.84,376.88,377.41,380.69,380.11,379.71,378.05,380.16,375.52,371.13,366.02,367.37,371.83,373.12,371.61,371.33,371.03,372.38,374.04,373.83,371.83,371.44,371.01,372.95,373.72,370.80,369.00,365.80,366.58,368.14,370.21,369.98,370.84,370.56,368.54,370.38,375.04,376.23,373.46,372.24,372.51,370.95,369.46,369.59,367.84,367.36,365.67,364.24,361.32,361.01,357.60,356.65,354.52,354.14,351.44,354.59,353.49,357.27,359.41,362.66,365.67,368.65,374.29,375.91,369.69,366.89,365.98,364.72,365.34,368.97,371.72,373.39,367.95,364.06,363.41,361.70,359.38,354.42,280.23,L8
2018-06-21 21:58:49+00:00,364.31,357.90,354.59,358.31,363.41,364.53,370.32,371.84,371.91,373.82,372.51,371.70,373.10,370.96,370.07,370.71,366.44,367.73,371.28,372.02,376.01,379.13,377.18,377.62,378.02,379.73,379.74,377.84,376.88,377.41,380.69,380.11,380.21,378.91,380.46,375.20,371.52,366.11,367.45,372.60,373.48,371.91,372.41,372.05,373.07,374.25,373.96,372.07,371.97,371.37,373.48,373.88,371.59,368.98,366.14,367.12,368.87,370.78,370.48,371.01,370.47,368.78,370.67,375.42,376.15,373.27,371.96,372.14,370.89,369.28,369.89,367.99,367.25,365.84,364.33,361.94,361.15,357.92,356.76,354.64,354.31,352.03,354.15,354.22,357.62,359.28,363.03,366.36,369.51,374.51,375.85,371.00,367.35,366.44,364.68,365.05,369.47,372.57,373.71,367.93,363.27,363.37,361.67,359.97,355.38,289.05,L8
2018-06-29 21:59:16+00:00,365.13,358.75,355.12,359.83,364.78,366.91,371.60,373.03,372.67,374.49,373.16,372.49,373.58,372.48,371.29,371.18,369.11,368.87,374.00,376.14,378.37,380.87,380.08,379.20,378.85,381.20,381.49,379.07,379.48,379.59,383.08,382.32,382.14,381.75,382.59,377.46,373.23,367.77,368.59,374.71,375.28,373.58,374.32,374.73,374.10,375.00,375.19,373.21,373.17,372.40,374.68,374.79,372.65,369.45,367.65,368.37,370.13,371.24,371.42,371.42,370.87,369.50,370.68,374.44,375.58,373.06,371.68,370.39,369.24,368.29,369.33,367.65,365.51,364.21,362.98,360.13,360.56,357.80,357.62,354.26,353.58,352.62,352.68,354.53,356.26,359.66,361.60,365.88,369.40,374.56,376.05,371.73,367.79,367.46,365.70,365.30,370.69,373.00,373.16,367.47,363.50,363.13,362.21,360.37,356.79,298.79,L7
2018-07-15 21:58:58+00:00,364.58,357.59,353.36,357.49,362.41,364.12,368.93,371.11,370.73,372.29,371.08,370.70,371.64,370.99,370.20,369.67,367.87,367.66,372.43,374.61,376.93,378.42,378.00,377.52,377.31,379.27,379.64,377.16,377.69,377.64,381.06,380.40,380.29,380.38,380.60,375.63,371.33,365.76,366.83,373.24,373.54,372.07,372.83,373.69,372.68,373.11,373.19,371.31,371.71,371.11,373.19,373.20,371.63,367.78,366.37,366.85,368.85,369.55,369.50,369.56,369.60,368.46,369.40,372.71,373.70,371.43,369.73,368.88,367.41,366.77,367.21,365.42,364.68,362.81,361.57,358.52,359.16,356.08,356.02,352.39,352.12,350.59,351.01,353.14,354.69,358.22,360.44,364.61,367.69,372.46,373.54,369.98,366.42,365.93,363.75,364.09,369.26,371.69,371.21,364.32,363.50,363.13,362.21,360.37,356.79,298.79,L7
