,dates,jap0023-0000,jap0023-0001,jap0023-0002,jap0023-0003,jap0023-0004,jap0023-0005,jap0023-0006,jap0023-0007,jap0023-0008,jap0023-0009,jap0023-0010,jap0023-0011,jap0023-0012,jap0023-0013,jap0023-0014,jap0023-0015,jap0023-0016,jap0023-0017,jap0023-0018,jap0023-0019,jap0023-0020,jap0023-0021,jap0023-0022,jap0023-0023,jap0023-0024,jap0023-0025,jap0023-0026,jap0023-0027,jap0023-0028,jap0023-0029,jap0023-0030,jap0023-0031,jap0023-0032,jap0023-0033,jap0023-0034,jap0023-0035,jap0023-0036,jap0023-0037,jap0023-0038,jap0023-0039,jap0023-0040,jap0023-0041,jap0023-0042,jap0023-0043,jap0023-0044,jap0023-0045,jap0023-0046,jap0023-0047,jap0023-0048,jap0023-0049,jap0023-0050,jap0023-0051,jap0023-0052,jap0023-0053,jap0023-0054,jap0023-0055,jap0023-0056,jap0023-0057,jap0023-0058,jap0023-0059,jap0023-0060,jap0023-0061,jap0023-0062,jap0023-0063,jap0023-0064,jap0023-0065,jap0023-0066,jap0023-0067,jap0023-0068,jap0023-0069,jap0023-0070,jap0023-0071,jap0023-0072,jap0023-0073,jap0023-0074,jap0023-0075,jap0023-0076,jap0023-0077,jap0023-0078,jap0023-0079,jap0023-0080,jap0023-0081,jap0023-0082,jap0023-0083,jap0023-0084,jap0023-0085,jap0023-0086,jap0023-0087,jap0023-0088,jap0023-0089,jap0023-0090,jap0023-0091,jap0023-0092,jap0023-0093,jap0023-0094,jap0023-0095,jap0023-0096,jap0023-0097,jap0023-0098,jap0023-0099,jap0023-0100
214,2020-10-24 01:01:24+00:00,116.06240427077378,112.04546220901595,117.45897502684647,119.02917855839391,114.93399500486412,115.55851114637105,115.32638581824156,115.71216188389451,112.01637017332457,107.70123303562107,107.08600523347042,115.47055384982784,118.01026047850333,122.31408496189616,120.7005967729227,118.74015903170917,117.72129780419687,113.42776038660921,120.18652522246778,122.54628170870299,116.76108360378782,133.7451322663672,126.916995574564,122.23497394026352,118.33058884465507,121.76485886123663,113.14400072926074,113.61874784881576,111.48161871532324,103.58017062435775,107.26152972603872,111.4370398128527,115.74599517370893,119.82294064990882,117.51493049435187,115.29503840620224,108.84741979892587,109.1632360781146,103.52853255343678,111.63216678759406,115.59620305548502,111.35031663655128,108.71950955973367,105.11002067698601,110.30159326809047,108.69734685846186,108.77525737732662,107.62390814868267,116.78615425425058,115.4343693423252,119.26186966296376,121.82389019395977,120.93512477200042,123.60337472512036,122.10121053544081,126.44046447913493,123.82260907837319,119.6068255043688,124.32198363051249,122.2487153095019,117.91665840833139,107.4757800524527,102.83064812760158,98.98930290362108,97.80631124209457,95.00615703384037,94.35237414600367,94.42071919832571,101.1764149012016,104.93999956675475,115.04325302140438,108.5483710653968,105.45374413000874,106.43105094521319,100.55419995419693,110.7310889030778,113.09220591888868,124.91788282044192,122.50970352882311,127.10773905913756,120.55974373060687,122.83197988108974,123.29372831891305,126.45040243917651,121.21326783369227,120.34789234877596,119.36593613354327,126.40864645850613,133.22898859734852,139.68070848657342,146.32713423160902,143.78395664150457,132.28376607858047,115.62636616029846,108.27848320497911,109.5893547419191,95.39764590750497,94.23707311872569,96.25798145180175,93.2834550930699,109.94186380481489
215,2020-12-11 01:01:25+00:00,143.5936982953097,143.74968213475887,150.75558572859057,142.93577299599156,144.59836312467775,135.31780077258543,134.2326325370584,115.73126748189438,108.89753568012432,103.4691656481599,99.63129204587128,106.04055814492355,109.83636846129167,110.4651323721219,104.02011141846305,109.3519555983091,112.65814400232134,111.26902675510615,112.17948348588891,116.01119673646676,119.41519643361147,126.2315117526836,119.26628453246533,113.1546536665895,111.48901655744814,111.95584909956854,106.3696220744159,105.71574958638936,103.85062376665542,102.26764301818109,103.47790606224287,109.47740384714501,107.05384201487287,109.17740313502084,102.42716020090478,105.488828751533,100.3713815467519,102.58203230062657,95.11716044464418,95.1498718922081,99.64755584918743,,,,101.96927360307717,103.0604031275313,108.01076080249972,107.61970959381208,112.08209760934639,99.6637528407535,,,119.83405112565873,115.33186489098445,118.3210497187709,112.35138165569573,116.9165732128151,114.68100626847165,148.03374082684033,138.0375890878068,138.87227007353016,98.98807316567901,89.7637999986155,92.48131740872161,82.94182341327047,84.87873865331856,68.06328038596617,84.54832308392533,93.96991674528593,87.48325039999577,101.87714904167065,92.91511103884861,91.0329248782964,92.9646513410928,90.19105937299756,95.2500914550132,105.86754576958259,115.20766472977988,107.48954398336275,108.74285710453265,109.36051447158059,106.17896736862104,106.8297179706134,102.66407946533585,102.8296232053157,101.10693538445683,108.28676745594456,108.84192418115975,113.9232781188359,118.20742477375158,124.83415371324779,123.96732587993897,117.00187979935498,105.6287740590551,98.22597257903249,94.63171272773744,91.79922419434983,86.2656909454189,80.79505229767304,90.12628713434401,92.93339914792548
216,2021-01-05 00:55:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2021-04-02 01:00:51+00:00,,,137.6553333854897,136.88767470140934,,,,,,,,88.50376682951139,79.55424750764757,90.44029443393131,99.46789170332558,99.16550369288854,97.084304873373,96.57934879813928,96.58603184463587,,,,,,,,,,80.40915833416867,86.30055860444347,71.49652875020773,62.86343881769232,,,,,,84.99778930748971,,,,,,,92.61930411249051,92.19148537556268,93.18589648463106,94.315391737998,96.53196633461556,99.13697756635919,98.61023146559265,98.86018750834259,104.10060403954131,103.49968884347689,105.73918041449339,104.1700080449946,104.4945932034222,104.23766402205129,121.47757772445594,,104.18013957167241,,,,70.87003082862044,74.9612866040015,108.25988754386529,100.61701364660016,111.66319222923309,115.90383299482068,123.20079079393908,121.84946308205666,121.69271819749144,120.1153429200545,115.8522346014715,124.86438892642816,132.87810329991882,142.76602715257098,135.73416190007873,135.74070458072745,137.539912623551,140.80484097618506,140.251319582772,137.98857670090723,132.4547526225275,130.06122739200214,139.3323510910402,138.6985164231147,144.4672328011202,149.83799184752743,152.83459824764742,155.96331734174163,145.83728706173926,130.06935651402395,127.82136519478382,120.76604137208066,117.63723944574778,112.63179536018748,108.39557439104942,114.76106329898629,120.15607723001412
218,2021-04-11 00:54:37+00:00,,,153.39100856270807,143.7515113460127,145.4038471417986,135.4676621672572,137.04319978675915,135.25043209359282,128.87689873203453,124.8306257940898,125.03381572272386,,,128.0307884736857,122.09883288303722,132.29250289606506,126.28005378846204,109.02546335400866,103.89344298187902,106.00271271246856,112.70402758717566,112.95209199071186,102.10952458804218,100.69872312539285,,73.6545767716565,94.60075082069056,93.10209099977357,91.18013441823805,89.36062341782217,90.09340787479263,91.40181126399379,94.40037491787606,,66.27248601899497,,,120.26509849626959,,,,,,,97.08673635367612,96.52507308805514,97.37548675873433,99.60404048773518,102.2171915865084,107.8823125414964,127.2795358782196,111.3039628622314,132.61819834361933,132.08647390191834,133.4591765406231,128.4453840988831,116.13681924183054,110.93754599830721,127.90456280261733,135.7644056953975,133.27159154872086,119.31194752917995,94.30337904919608,109.65181024671249,105.92697971335703,91.68260645063147,109.25033113943665,113.08994177372222,116.26849998496103,119.72565213815253,123.32444292127335,121.36964585235964,119.2860404170781,119.76915055894571,118.98453221326274,122.28092261086687,133.62207774281475,139.04689398174247,137.25677849429601,135.3652070810645,138.52169615475358,135.79263381637315,136.38967705672547,135.05101863232193,130.03545375472493,130.99671776719984,134.78990620468085,138.95394872448782,140.88297821303445,148.94612414421835,151.57285453630976,153.35668890055672,147.66137722175802,133.39764638672378,128.28397539208447,121.34781278128932,118.2277018709912,113.4621537109756,108.22533656585466,112.95729360454631,126.51924670795906
219,2021-04-27 00:54:29+00:00,140.7330114381199,143.84469923108531,149.74949441781428,141.24058119055724,144.51616419303963,139.12850589688844,137.23582579731823,141.33872273419473,129.49266046662493,125.24268494995871,124.23515502240151,,,134.878400342254,135.08608540644394,136.20082329494716,129.10187266946744,128.18289558780538,132.88014855901088,130.3221345667755,137.21421760848585,138.20261175314485,135.9705377019862,125.73888527663054,127.71503660316299,118.7892893742455,122.32630687549482,121.9437284207162,120.41679435205518,114.8863858843607,112.36224810630435,114.86307551944192,121.51168704700358,124.29667408172425,119.5862396593929,116.76583976884154,118.64418567847852,122.10147697145189,116.37648120040812,112.92285561076451,121.99159507391693,122.82651391226521,122.78599221979702,122.35744020015588,123.0368157780224,111.817303155501,119.85510172639687,125.04450278320553,112.25015895248931,127.29162578495028,131.78808212458736,131.57852236998838,130.7981141847783,129.75481503509428,134.58782543929394,130.0931381320192,130.68208052919618,133.6033361090804,139.56885573473667,135.15715312032174,130.5443405715868,118.54368759396883,112.43913147852126,108.58082297327027,104.39005910729458,104.9745839508834,106.62332470511745,113.58634739975972,105.91844495796029,107.8648107184207,118.33675465301349,111.51636843904029,110.93732203825996,111.76582800828673,110.98798019615387,112.13071225483921,124.07666515188447,131.1908046816289,127.50069168859301,129.37302373424126,131.83063509411605,132.11342600717043,126.170627914632,127.30121480474637,124.68485242703804,124.23239482638577,129.554086200501,130.93750527453676,136.76689445862127,141.76683657229384,148.71219085166692,150.8315195684911,142.2993586703834,132.80007358632577,122.05766754990884,116.22430278509118,110.39412417254346,106.5436006928297,99.73488837606226,110.64690788989465,120.00267807786041
220,2021-07-16 00:54:48+00:00,,,,,,100.96699177564103,97.70182009844962,,92.61967132749186,87.61494189103463,85.62333235669439,87.89309188303554,88.59773683451778,,,,89.1105885939602,92.25468535723064,91.94953282157459,91.60518876350314,,98.75209812688306,98.55292965477284,96.66709071205108,99.12993012568313,102.60534516808056,96.36130615172017,93.82992504621478,91.81132089870536,86.73661471611608,80.26705629347686,81.84944070238288,87.87696475061945,87.58044248970029,80.39457773682668,77.4637920303545,84.60607342382065,88.629775009187,98.75397084085719,118.4786040114117,127.70575094244862,132.4065583780274,120.3246732603781,123.2741067404238,127.6991280617437,126.88640759185253,122.06227784197313,124.66324518162934,121.29374164862156,128.8808648886448,128.6744761385391,132.4687470949699,141.7993375394572,141.47452552237382,146.57781001665393,147.6549409653445,145.45768150048227,144.65180080313,152.5226962667947,140.72575599459748,131.43009002072043,125.35443104764973,111.04184621651825,108.76055854069102,103.29812256425197,99.48764931754872,97.0315835257046,99.26250925592826,103.42660235486696,107.29059136115757,114.87620078030585,111.72419032498681,109.6229773383312,110.05949599085933,109.19237839707321,112.13322077543518,122.36318104827336,130.29971698118345,128.65079924386538,126.92895084120559,130.52054163266004,129.83779906949826,127.70710891654275,125.40079901893048,123.16002260517283,121.96709010155362,124.38602420765774,126.41736000763727,129.31642940263234,133.94256535650464,140.635168756894,142.1626019070248,136.123818224506,123.14701843940693,114.93972061211497,109.09366650062455,113.19450380738044,98.79213209803078,96.56169356780183,103.62885775993828,114.55196119353693
221,2021-09-09 01:01:20+00:00,,,141.44713146516645,,,,127.87844935421518,158.39893620695068,128.36523563329123,120.69162529709071,123.31231572362526,135.43494565126673,139.57807182295883,131.13117474980902,133.9764063339994,131.98500483015522,131.5225535491167,128.62526504826354,130.07280690061387,132.6411397418328,136.77524990721446,139.25533890059722,140.82390028881235,130.50044223651446,127.12007395239718,129.98884358704387,119.54128894592051,120.38079862325974,120.78383116089836,111.98827520312554,115.20547157775235,117.78598760875758,119.1123638481594,123.86176670307822,121.05986426214548,118.53092943361068,117.89094535732713,120.56711506488074,121.05226392463081,122.56239186914567,124.02216134816874,121.90823132361439,123.87785102031327,122.48652453849502,124.8937435157284,123.4465333449327,127.33668766293536,127.220597504358,126.75411228437405,129.2507787714785,134.83597192619436,131.40384490620966,135.35132581664266,134.2727421167834,137.84448887655992,134.64821868614405,138.34208384382615,139.2965776278231,141.2991797670584,138.3266125997936,137.35101850818458,125.76284593988106,115.67322740910937,116.74356700111585,112.11694735347905,107.69611684687153,107.91308220720381,113.15124031275815,120.50627835382171,,,,,,,,,,,,,,138.50193840302438,,,,,,,,,,,,,,,,,,
222,2021-10-27 01:01:30+00:00,139.19653752344357,142.1691626788351,149.77815935778952,146.43154847395715,144.00622735861828,135.0498620256683,136.73812961493928,138.99660135837718,129.15843252096218,124.8824699697713,126.65993473566644,129.30646505182992,138.51934211936373,137.32689927052814,135.07460116958248,131.68372066497582,132.8512065300134,138.44058752409822,130.6561134126509,133.86842535221578,144.23832264850708,140.86178503683806,145.55058136168043,130.42261293249425,132.83496847151895,133.7723867254115,128.46505683037208,125.5417698823861,123.25753163568977,107.93741922711874,102.36193622528964,102.0855648829059,108.0677597092301,114.46383635193445,114.58911870510352,117.3422802342764,116.24637757813717,112.54260478298194,88.07096801433889,87.79265824427699,101.54855591252601,117.64456569056027,101.58935156180542,95.42369569412638,93.41470451815164,80.97090067188729,85.96149119422715,116.05390328522647,126.48033016849692,134.66246654765584,135.43390139500994,139.8463844834011,129.3204706862894,99.18995710328578,95.21427208534388,102.84642564438468,143.8397505735357,115.12336307069717,,,96.50539024680084,104.28016858160527,83.0517314175273,96.0397863379285,113.14072052183484,109.17860838944064,112.86531121319894,116.48528329727826,122.51963635281354,118.43732644369153,86.29366479762619,70.96707834928098,83.54681824418364,82.75211037912987,82.14198102008811,68.35631739690274,,,,,,,,94.24897650396076,112.22930045498839,125.31237277325073,133.6493325031562,130.5649298713262,140.73880416872314,149.59753134135258,158.3922515948097,156.96933567849095,152.73949941172597,142.83463988367663,130.54514715630629,125.6029512303825,121.11783580566829,117.99607254001106,113.19924891628861,118.03952350095278,128.36509143955368
223,2021-11-24 00:56:29+00:00,122.40782019861102,120.19714461338,138.03054564867787,133.05906998303425,126.11398778953314,119.05160728065609,114.75856999639447,114.26519074394686,115.23368749770198,111.10904837253423,110.27154760173632,120.3507762910248,121.59716433122128,120.74368188844707,115.97827896999257,119.40662220049035,116.2542766551886,116.94472684746522,121.53319884410493,120.47360763862935,123.79461443287786,133.56333755563975,128.87286073336423,124.04954853679163,120.22988752666356,114.82340329556524,108.8398412913873,112.40044232110678,112.33397176872273,110.08041211042665,106.73017837989278,110.15565850952484,116.0970449554419,116.45817160476454,115.27326385269542,117.48206544206829,114.98671530166585,113.19068676074497,111.55014986825785,111.55451912231305,114.87567098035436,112.48788707209704,117.27404176281127,117.63984561583226,116.66117973893738,110.98342827618387,119.41966533618817,119.02175060983267,116.86019412179692,117.75857023492372,125.33175170241482,122.78582042804956,126.68052711539991,122.9126362034898,125.80160355026038,131.7908526619027,130.1522610907878,130.24097886792947,136.84735956318332,135.8175769512511,124.04058304897916,120.34116828885728,108.609361868444,103.63444373114409,98.3034351377279,103.11310011825071,106.53380776169072,103.53172872062969,104.73860621185251,113.89872555958183,114.5771439025528,109.94027777247713,104.39500115030177,111.92917602405517,103.98685616975244,103.39464778796064,,,,,,,,85.22830748013993,84.56935504280146,,,,,,,,,,,,,,,89.54400355749911,114.73914277623695
224,2021-12-06 01:01:28+00:00,139.30482744946082,148.07085670606122,140.31282456377147,140.630211755012,136.402926956288,129.07744815558584,126.86414132254745,123.30413632100758,122.96634212855717,117.8918381274392,118.9746632273367,123.11623889430236,126.336981128732,129.73527183266606,131.75212096278622,131.20016454477465,126.8492972530666,130.39005256959837,131.51940462489122,130.10047608260683,136.24363336071957,139.3906821577661,136.17539652034117,130.75277992601886,129.03792189915234,124.91857250948641,121.48574462992636,123.72450604917674,119.93817739046202,116.33203385035287,113.83352293315926,118.36803962893472,122.61156177542586,125.59763051742999,125.2228543225752,129.0547311872527,120.51791011732942,123.96118455978194,118.394018349793,121.09650732733138,125.16736107489534,126.5436096577823,125.85590167914253,126.4448222376775,129.63609756871682,123.5815339751975,127.66935178052768,131.08634465752868,130.38955310005468,132.56007398735767,135.5435083296931,135.14446849909604,137.21456998994523,135.86897111113262,132.3712733177161,131.86677082788262,139.73008610064522,138.97797119793896,141.85899461488694,137.64751763602038,134.42242656705486,125.0545785737348,114.92192467795608,109.69004045898909,109.71626361507403,108.12892832709124,103.97181656715571,109.45170538148216,118.81675920568833,120.94911696275815,122.06318620171751,117.52529885896513,117.7853565079551,117.03350282245327,114.58516614042423,119.11681321834394,135.47857498299345,140.16430313170002,137.98000110443434,138.3218552436507,138.3609661458099,136.35474749078492,136.79421277403654,135.23722985491622,131.31235834617726,132.67981237454276,135.57867775186878,145.01425826922446,147.7770097352431,149.4369435073851,151.4755284434978,146.85697124673408,133.6671480103599,129.15218306464294,125.62697886523932,122.21766628919434,115.69988204634872,109.60093508479648,107.00643271792829,117.34157481368831,119.60340342595634
225,2021-12-07 00:55:15+00:00,131.37059801562916,136.9846273186771,146.765492449768,138.5475800835036,123.78390113332965,127.1134901554087,124.67489991843932,123.02393490541999,122.36312904540199,119.3293398728753,119.14561063937995,120.962035738541,129.07926651159292,126.07356365273763,125.16683810445586,125.99040432103517,124.44594969286187,118.77889281129569,122.24045672825736,125.61513126678464,126.07788214310506,132.34434112157862,125.79457398266135,123.9253739697656,122.22315875999428,120.38816089724,116.88098400054577,121.81175996079983,114.8185365552729,113.78884664002096,109.29068200917274,115.06301642005357,120.51561874762481,124.26164962615923,120.12960224109939,119.62822898932913,114.27637157230497,114.33158569803206,115.02235152776147,115.62514976078754,121.6357257133138,121.98893825767209,122.40441318210556,123.63826648444189,123.00178586314163,120.96019820726936,120.16670901072933,122.49100216496511,124.07457451699366,123.21799023134827,130.74375765539415,130.93258087297343,133.2326072961119,128.12909978615085,130.53126065118687,129.00244780137945,129.29034354924804,133.87883162249324,136.59814449553411,132.94821363682675,129.66195806902337,113.48404743860797,104.87576191279899,105.97815189032679,103.36047557733237,101.7539443267209,104.33408401163618,110.49130386419577,113.40504435142833,117.93334479646003,120.07717666578102,115.04595433370874,111.27905289563714,157.81457839642135,155.8282352678754,122.11570045258237,136.90780275824832,139.48972067234132,135.624791812701,137.7639993427562,135.6052631248321,135.51314720336737,129.8856964534695,125.37708403231781,124.69578638800837,124.54809340924578,128.92842539298246,136.12374337162632,142.46062338271838,145.73999322483533,150.32331060355818,143.25653463931832,132.94003083544814,131.44333184438548,126.81549699280096,122.3431500461652,118.21755802231283,108.53320564693556,103.54335148053627,116.09792684711209,115.55383965834912
226,2022-01-07 01:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022-02-16 01:01:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022-03-05 00:54:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022-04-05 01:00:50+00:00,,,156.34508100220324,156.12804435974346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.87721928957515,96.94446955426774,96.96475652174215,101.90371817258348,103.60055665467046,106.34974912524962,109.51411976644411,108.28772865038732,107.39729404614212,99.3233726038884,99.69966281324278,108.2824446046615,106.0157329872163,111.61062639761559,,,,,,,,,,99.34113901234129,127.88113668744572,131.2523551934427,131.84087218979954,132.19358521375656,125.9263709714983,124.14479655802954,126.02511531298427,129.51727080632674,139.01785458617587,149.9054263263659,147.9077388189604,146.37917158813312,142.4592162847618,144.01221995369747,,,140.13207812711553,140.62163316686886,150.11908310366698,154.49578261819337,157.15393506991717,161.13428975349913,165.3872521026023,162.15451576902058,153.79309412139105,134.7406651822248,147.1918003993817,142.60781232741004,136.25015103752247,126.13705320282833,123.66447092197234,128.37388845578388,116.6518549431866
230,2022-04-14 00:54:44+00:00,,,154.00771460316386,141.86900635457596,146.06634662865076,143.55198356459908,141.79091229024786,127.20304801322477,127.60889853768579,,82.64407533588926,,,93.606687736225,103.77672426480908,124.84498346935891,103.23851338518237,105.68282217308276,111.42737150459678,122.12685996195133,117.27369344480567,,84.55875944068124,83.56676382242287,60.86456989543203,62.618562352106984,,,80.36632841215442,92.4823715625479,,,,,66.70940847012295,58.86215110543384,,95.05734945926925,,,,,,,97.02382642486825,98.38728741236203,98.59993462436421,99.14254668006926,100.71187352070109,104.54074404576937,104.3399909066522,106.06799163638277,108.42307420628717,105.55778505666567,109.01888800219952,108.59529750980317,108.8712803761263,107.91966593852936,117.0693184491488,,103.06963851007492,,,,80.45044542087612,79.47795041761414,104.49667942737786,101.1089798083064,116.41750431005687,117.96499963920908,124.24668409553493,122.30403398309392,118.84188703666635,117.25231073581509,119.73145759593925,125.99708229853505,133.94714287980892,143.0254763182668,137.502584769332,137.59954917584716,140.11556492029757,138.15761387204947,133.14501490375025,133.04310980683277,131.6601729231299,132.11633091557366,139.86498148572798,144.31175295590944,144.07679185811702,147.34106123987164,153.9764432971621,154.1737076800448,146.19469602797633,138.48023345195713,133.64253342671032,128.34544721274062,123.98005281272333,121.11496452411788,114.83458944035436,122.4409419034294,131.62879033846352
231,2022-04-29 01:00:49+00:00,130.76841232672845,130.15142597780772,134.19618646020692,134.80381525992786,128.69282281636856,128.84310031847488,130.76826957099178,124.44553231979481,121.89633671466686,118.67916165321807,119.54534347146287,122.58535373214528,123.40380264466958,123.50504112454337,118.783261704296,125.30419268788512,124.6995606773755,119.6622434497921,124.25264027232677,126.79246403845033,126.12780384401964,135.47351677585044,104.56011071989616,110.04128991123505,,95.4403615720586,115.67449468540912,119.67017401149633,114.4786289164422,111.00003770006393,110.0658305969186,113.17323479843083,117.6639279135484,123.686548436447,99.97769223309069,98.54547396116064,101.90387484404118,115.27386550693322,113.24630270522759,91.59168622226497,95.32704715790226,97.5217355597726,98.99292972457445,97.61723099582613,93.85885735847145,94.15182012306926,95.77084429870024,96.5243155839594,96.21436859991636,105.64079629973074,102.51569467326888,107.00510399294586,103.65254032447586,104.61747363995013,118.19634873348392,114.47854798770885,126.18135834902643,113.37193559964496,130.6905383054981,123.0913867010899,124.82640392142127,113.6772080192581,98.69144354894539,100.56514056948294,98.56641997244239,98.46099752186018,97.29413098622373,103.70790731682685,109.30415819728339,113.98981012326044,118.65862802644737,112.6583554306728,111.68853448259088,111.54140538816823,114.49056530165507,120.16678538771897,127.93299861668001,139.8944782908068,130.30397092307305,128.51364817694014,124.94672029214465,120.0422753723019,118.45336448997594,116.94610561189818,118.25578452298372,116.96965030541527,125.67737818231113,122.73727634132315,125.261509565079,129.83313194655608,142.58843416367716,145.4395674203115,140.44911222428186,124.32678856127929,116.7950058263848,105.31848322566026,104.13137128176109,102.56823262866278,99.25106616218045,105.9234919153049,112.72338848291787
232,2022-04-30 00:54:40+00:00,142.025166542575,139.48092025775276,150.20196218203733,140.18747297285228,144.89043747075053,135.72994563136297,136.4967846668145,131.1040667244114,131.58567956371354,127.94492699615657,129.55400225394627,130.59414616075836,136.04829484700267,131.2079317037905,128.77542401253868,131.4185906828486,127.24366540856643,130.04499278165616,132.26812952382508,130.04213586509033,135.08244373182464,139.0119838870632,,115.8471629320708,94.24070535438648,98.93296769654177,117.60980275906311,123.31578845287969,120.34903554430912,112.48569030218903,112.86552850902426,114.20485781310833,118.92580559491263,123.79278206629297,109.1783621761876,108.6715951460827,104.65014982818388,117.33085053165541,117.87237435873557,94.29072582581189,95.90853846456008,99.11730085413188,104.43209542133268,98.98727804543938,95.58095118660822,96.13791600874639,97.41861440553765,97.36734200875298,99.06632301070613,106.60875705881784,103.62796429644033,111.71905614586039,105.48742654307428,105.12505516151937,121.67947410901401,116.66578658233341,127.60011739678924,114.5207083535799,133.21978655576007,134.1196710892035,126.93682772925987,115.92462953486229,107.32608490332439,101.77109505771563,104.1879906027339,101.0990076617644,104.40061765099009,106.10814067518157,113.0536779455244,118.73569216064868,123.70297521305028,118.86521059949939,116.60589465046048,117.49474197709225,115.74083147317302,119.65031618145176,132.82930343871863,141.68111405718435,138.74119977394236,137.71412815062726,139.45662435122662,135.80815449684786,131.17885382919894,131.29258492476933,129.61008073338422,130.91235999368806,136.5487355721923,143.28122192687027,141.47348321187224,148.08712479323276,154.7756904546032,150.35885731207821,144.2392078826847,136.18744404523238,133.44566164443626,120.81115332324288,117.58109936276892,112.84750634239771,110.40034288600641,113.63569629244289,119.20191304610333
233,2022-05-15 01:00:40+00:00,127.92034333430598,127.83975672186895,134.70518527305822,132.67959983621637,125.78260654237292,125.58108897564219,128.72091159060477,123.30476150219816,122.3917266051774,119.04543906125431,119.05702622480646,123.0779561320945,123.49635237466183,121.97253818590626,117.7850748882973,117.43271739754385,121.24659815577431,117.68518620234666,122.52776371388255,124.69848297307544,124.19719890333391,133.6189276421674,127.78218967412023,124.04922143584908,118.86557640002539,115.09567957889024,113.91633166258855,116.9268511044557,107.50587379929128,107.14701952776423,106.31031514965392,112.10764587532464,114.91551788483395,116.03055356553317,112.67706718045625,115.76588046471649,110.5565361633694,110.61598223162724,108.97922942884838,108.60263089305829,115.04391599621246,118.16145778279079,113.82826519031235,115.06748815361374,115.50649212490663,111.75692197660092,120.74162943567279,121.53840991089663,112.22228838772513,119.59811098825449,119.96126680560869,126.60570024573272,129.2522091978368,126.35220337282698,122.85301900134569,121.18870768612501,130.4763504010558,126.43753200854346,127.90595410305187,122.92509930333411,120.3080101541369,107.83880903981216,97.98133665075926,99.15817066124535,92.53674783548148,96.07724665263655,94.11350792005128,100.49862302467649,103.04022947032733,106.44203433397128,117.94153147615336,109.92940365438832,109.42867165702299,112.11243657476624,111.39727107420062,113.72087206293324,125.93437917005913,134.09448372511733,129.87794224254094,126.53071240828277,130.80542542039774,125.44166027772212,127.54038551741772,123.67207763479013,121.03075164809604,120.20398231369452,132.89922591583172,127.8750159678084,136.17271290599643,138.36857625736096,144.18888470378144,141.89505311063925,134.18695307711226,128.20304197512172,121.35309503547674,118.21832429588318,110.10698945481987,108.36366697240672,95.43614345559045,102.20786137468147,106.6256452343321
234,2022-05-16 00:54:49+00:00,131.9916730989142,132.83764803904103,139.43936974350595,137.3982876785743,139.23515340375695,133.18263822286198,135.0842988133212,130.91019813868175,128.62021978086403,123.65584133146068,121.2096107532017,123.65781044027568,126.42839580545514,129.06832019220582,122.9452776487357,124.86622452765091,125.08495593603922,123.38648755794924,129.47897934008475,128.40765800400717,129.82688884084627,137.21239936720215,133.4397581733059,124.66475245152648,121.23834351715192,116.23229786464273,115.16919411986098,120.84206520851978,111.71652823810803,110.64605919068178,108.40559518611474,112.9947220883871,117.27416930465316,119.28059327915582,117.49529435997712,117.21995867936282,112.45753411036293,115.2121922535937,118.0986859705867,121.34047929086867,120.53824429567045,119.70302913885872,118.65119931379402,118.76924982579501,119.93267844197061,120.56694457430069,120.95502104725155,123.9685864380873,114.90069377073121,125.65982081659695,128.72264330086801,128.53549870449712,130.05758642913457,127.5952561454648,126.56636222589677,127.79694099009154,132.60305208273837,130.75086643501464,134.16166148163484,127.58285654659048,124.7048806491633,114.02782412074315,102.28193256951285,101.20160721678921,101.94381632310797,100.25989755870664,98.48467320672589,104.03384088717353,108.19116497433666,112.17443026340996,118.93399125059823,111.7674404959833,112.50775232190284,114.70678714450493,116.0955361687949,118.446795624086,129.1071600303572,136.0149119283996,131.21533181245297,132.84311460547397,131.67682778095954,128.8298049111873,130.131150292034,129.0548280688322,129.13392356009248,126.69745438855517,131.07586637004977,135.52252641354596,137.21398956272412,145.3818789920449,149.02962095406286,148.52496534148253,139.74357088606772,130.82318121156078,125.88884447264539,118.29082950488612,114.06371766339524,110.48162455802405,107.00746266037207,111.23794039045421,118.20348224518071
