dates,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0036,nzd0575-0037,nzd0575-0038,nzd0575-0039,nzd0575-0040,nzd0575-0041,nzd0575-0042,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0046,nzd0575-0047,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0065,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,satname
2005-08-03 21:56:37+00:00,328.22,324.42,321.82,323.09,327.42,311.32,308.38,297.76,298.69,305.13,303.25,294.10,290.50,291.55,291.89,292.10,292.23,291.81,291.64,288.51,284.96,285.29,280.03,279.77,278.57,272.38,279.70,271.11,272.68,273.68,272.89,276.27,278.94,284.70,286.64,286.49,287.39,286.20,288.07,288.78,287.95,288.90,288.46,287.91,287.21,285.42,286.19,285.23,286.36,286.31,287.85,285.30,286.48,285.09,285.92,283.04,280.79,279.98,283.69,277.69,277.73,277.27,275.02,273.83,274.31,277.47,274.64,272.93,279.11,276.81,L7
2005-08-26 22:02:39+00:00,327.41,324.93,322.51,321.97,325.33,310.72,307.64,297.94,298.81,303.76,301.95,293.91,290.82,291.43,291.71,291.91,291.97,291.56,291.17,288.13,284.37,284.57,279.27,278.92,277.51,272.23,278.45,271.28,273.35,272.39,272.60,276.89,279.42,285.07,287.01,286.80,287.67,286.08,288.44,288.99,288.10,289.31,288.69,288.29,287.66,285.80,286.84,285.01,286.46,286.45,288.08,285.54,286.53,285.61,285.84,282.98,280.74,280.73,283.35,278.31,277.72,277.71,275.33,273.99,274.77,277.53,275.08,273.08,279.57,276.65,L7
2005-08-27 21:55:20+00:00,329.60,327.19,325.06,322.57,325.21,311.38,307.82,298.24,299.18,303.04,301.43,293.85,290.63,291.12,291.56,291.65,291.72,291.22,290.71,287.65,284.09,283.93,278.84,278.26,276.58,271.81,277.44,271.09,273.11,271.68,272.35,276.49,279.28,284.89,286.80,286.60,287.52,286.24,288.60,289.00,288.25,289.28,288.68,288.08,287.29,285.48,286.49,284.73,286.37,286.22,287.89,285.51,286.39,285.74,285.77,283.06,280.84,280.80,283.09,278.40,278.05,277.76,275.58,274.01,275.03,277.72,275.14,273.15,279.71,276.29,L5
2005-09-11 22:02:29+00:00,328.52,329.41,324.66,322.11,324.63,311.24,307.82,298.56,299.09,301.52,299.85,293.34,290.06,290.60,291.25,291.20,291.21,290.94,290.68,287.38,283.73,283.76,278.24,278.03,275.86,271.95,277.10,271.23,273.22,270.80,272.42,276.58,279.50,284.80,287.04,286.76,287.75,286.33,288.25,289.59,288.12,289.84,288.72,288.20,287.47,285.69,286.95,284.80,286.51,286.47,288.29,286.00,286.72,286.60,286.55,283.48,281.69,281.44,282.93,278.72,278.17,278.21,275.81,274.44,274.81,277.54,274.94,272.78,279.52,275.87,L7
2005-09-12 21:55:22+00:00,330.40,330.62,326.34,322.76,324.83,312.08,308.07,299.03,299.24,300.74,299.25,293.20,289.77,290.41,291.09,291.08,290.92,290.74,290.51,287.31,283.74,283.58,278.24,277.95,275.81,272.46,276.99,271.80,273.19,270.26,272.29,276.48,279.50,284.84,286.84,286.60,287.51,286.36,288.27,289.50,288.06,289.59,288.42,287.92,287.30,285.57,286.73,284.72,286.42,286.40,288.36,286.11,286.87,286.67,286.52,283.40,281.85,281.50,282.87,278.73,278.26,278.06,275.83,274.40,274.86,277.48,274.55,272.59,279.28,275.24,L5
2005-09-19 22:01:32+00:00,330.48,332.82,328.42,324.50,326.53,312.62,309.00,299.04,299.59,301.79,300.43,293.70,290.35,291.27,292.04,291.98,291.87,291.34,291.21,287.73,283.72,284.05,278.64,278.10,276.06,272.13,277.21,271.60,272.96,270.92,272.27,276.68,279.96,285.29,287.13,286.94,288.18,286.90,288.78,290.26,289.05,290.64,289.31,288.60,288.13,286.11,287.34,284.92,286.96,286.66,288.74,286.30,287.33,287.08,286.82,283.78,281.69,281.27,283.18,278.58,278.31,278.26,275.98,274.59,275.09,277.78,274.99,273.04,279.46,275.39,L5
2005-09-20 21:56:18+00:00,329.94,332.20,328.15,324.44,326.60,312.60,309.05,298.74,299.27,302.00,300.52,293.04,289.72,290.84,291.81,292.04,291.87,291.34,291.21,287.73,283.72,284.05,278.64,278.10,276.06,272.13,277.21,271.60,272.96,270.92,272.27,276.68,279.96,285.29,287.13,286.94,288.18,286.90,288.78,290.26,289.05,290.64,289.31,288.60,288.13,286.24,287.31,285.07,287.01,286.53,288.72,286.12,287.33,286.85,286.78,283.91,281.49,281.26,283.21,278.60,278.32,278.05,275.78,274.23,275.09,277.59,274.78,272.91,279.68,275.54,L7
2005-09-28 21:55:20+00:00,328.78,331.56,327.25,323.32,325.24,312.69,308.81,299.08,299.38,301.27,299.75,293.31,289.47,290.94,291.56,291.73,291.76,291.00,290.97,287.40,283.33,283.56,278.12,277.20,275.24,271.49,276.48,271.04,272.88,269.74,272.38,276.41,280.13,285.14,287.25,286.99,288.34,287.17,288.91,290.41,289.35,290.90,289.61,288.87,288.24,286.36,287.50,285.21,287.15,286.60,288.89,286.51,287.64,286.98,286.78,283.97,281.78,281.47,282.87,278.83,278.45,278.26,276.01,274.42,275.08,277.71,274.97,273.19,280.28,275.58,L5
2005-10-05 22:01:29+00:00,328.85,331.82,327.83,323.26,325.47,312.63,309.01,298.59,299.00,301.10,299.56,292.19,288.85,290.27,290.99,291.18,291.20,290.45,290.58,287.28,283.64,282.88,277.78,277.35,274.97,271.40,276.25,270.43,272.41,271.27,272.67,275.71,279.63,284.29,286.76,286.33,287.61,288.02,288.98,289.91,288.67,290.10,288.85,288.34,287.46,285.68,286.74,284.95,286.52,286.33,288.22,285.81,286.91,286.56,286.07,283.61,280.59,280.70,282.45,279.17,278.94,278.78,276.40,274.75,275.33,278.19,275.53,273.80,280.71,275.37,L5
2005-10-13 22:02:30+00:00,331.00,334.74,330.46,325.35,326.85,313.29,309.49,299.05,299.12,301.24,299.78,292.56,289.57,290.70,291.45,291.49,291.67,290.78,291.04,287.79,284.18,283.18,278.13,277.70,275.20,272.70,276.73,271.19,273.23,271.92,273.50,276.31,280.29,284.71,287.32,286.67,287.87,288.39,289.60,290.71,289.11,290.72,289.32,288.89,287.82,286.06,287.15,285.46,286.87,286.83,288.60,286.07,287.01,286.67,286.10,283.83,281.10,281.38,282.99,279.83,279.68,279.62,277.24,275.51,276.28,279.02,276.65,274.56,280.42,274.12,L7
2005-10-22 21:56:27+00:00,335.54,339.09,334.22,328.12,328.75,314.71,310.62,300.34,300.18,301.51,300.47,293.08,290.07,291.33,292.03,291.68,291.66,291.19,291.94,288.27,284.84,283.99,278.57,278.43,275.52,273.52,277.27,272.15,274.46,272.68,274.24,277.00,280.90,285.52,287.66,287.25,288.22,288.78,290.05,290.83,289.60,290.93,289.89,289.35,288.17,286.45,287.51,286.29,287.42,287.28,289.40,286.61,288.20,288.17,287.19,284.82,282.01,282.26,283.79,280.54,280.87,280.41,278.41,276.03,277.20,280.16,278.07,275.81,281.60,274.44,L7
2005-10-30 21:55:15+00:00,333.41,339.09,332.44,326.69,327.91,313.74,309.60,298.98,298.97,300.68,299.47,292.03,289.05,290.46,291.17,290.89,290.85,290.38,291.10,287.40,284.12,283.12,277.84,277.84,274.90,272.49,276.44,271.28,273.46,271.86,273.35,276.16,280.11,284.97,286.75,286.80,287.37,287.97,289.15,289.63,288.64,289.67,289.04,288.26,287.28,285.67,286.69,285.49,286.72,286.48,288.64,285.75,287.54,287.36,286.63,284.02,281.24,281.52,283.13,279.74,280.05,279.58,277.78,275.35,277.16,280.29,277.84,275.39,281.23,274.00,L5
2005-11-07 21:56:39+00:00,332.87,341.64,332.55,326.32,327.18,314.24,309.15,299.34,298.93,299.39,298.36,291.70,288.57,289.65,291.03,290.40,290.74,289.94,290.99,287.05,284.01,282.85,277.45,277.39,274.52,272.83,275.73,271.42,273.20,270.65,273.05,275.87,279.74,284.57,286.16,286.33,287.04,287.36,288.70,289.11,288.44,289.07,288.71,287.61,286.82,285.15,286.17,284.74,286.26,286.29,288.47,285.48,287.26,287.38,286.40,283.96,281.25,281.77,282.70,279.93,280.03,279.03,277.55,275.04,276.74,279.70,277.41,275.18,281.09,273.27,L7
2006-01-10 21:57:04+00:00,329.57,341.44,336.11,323.02,323.64,313.85,307.32,296.06,296.38,294.54,292.84,288.11,284.48,285.71,286.76,287.22,285.72,284.77,284.55,281.67,278.31,276.22,272.40,272.87,269.59,268.99,267.45,265.05,264.64,263.49,265.54,268.92,273.66,278.51,278.48,279.53,279.71,280.50,280.97,279.36,280.77,279.88,280.24,279.19,278.00,278.15,279.12,279.19,281.08,279.99,282.48,281.57,283.60,283.82,281.30,279.98,276.84,277.13,277.48,277.69,277.45,275.76,274.80,272.14,275.35,277.13,273.51,271.47,278.27,268.11,L7
2006-01-25 22:03:29+00:00,326.60,341.44,333.45,321.32,322.48,313.16,306.81,295.64,296.02,293.62,292.02,287.47,283.75,284.94,286.08,286.45,285.13,284.08,283.60,280.85,277.82,275.64,271.72,272.12,269.15,268.56,267.08,264.77,264.29,262.94,265.44,268.75,273.62,278.14,278.46,279.32,280.13,280.32,280.14,279.12,280.32,279.49,279.74,278.83,277.53,277.84,278.64,278.65,280.34,279.65,282.00,281.29,282.89,283.29,280.71,279.42,276.35,276.47,276.65,276.83,276.56,274.86,274.07,271.54,274.63,276.61,273.15,271.10,277.85,267.54,L5
2006-02-02 22:03:25+00:00,323.35,341.44,330.28,318.97,320.72,311.79,305.40,294.80,294.96,292.59,291.14,286.82,282.93,283.03,285.01,284.53,283.77,282.49,282.95,280.14,277.14,275.09,271.08,271.25,268.67,268.09,266.25,264.27,263.55,261.74,264.14,268.29,272.39,277.32,277.29,278.53,278.68,279.19,278.39,276.88,277.72,277.15,277.24,277.00,275.52,276.63,276.99,277.96,279.21,278.72,280.69,280.70,282.32,282.48,280.12,278.67,275.53,275.49,275.30,275.28,274.99,273.25,272.53,270.03,273.08,274.95,271.85,270.50,277.37,266.91,L7
2006-02-19 21:57:51+00:00,323.35,344.49,330.28,322.17,322.88,313.89,307.21,296.63,296.49,293.48,292.18,288.09,283.82,284.02,285.73,286.00,284.78,284.08,283.78,280.33,277.90,275.84,271.92,272.15,269.73,269.17,267.24,265.76,264.86,263.21,265.59,269.93,274.30,278.83,279.15,279.96,280.84,281.34,280.61,278.93,279.34,278.98,279.18,279.14,277.60,278.28,278.55,279.41,280.51,280.07,282.04,282.20,283.27,283.39,281.01,279.51,276.74,276.43,276.15,275.88,275.82,274.11,273.31,270.66,273.61,275.44,272.32,270.98,278.12,266.94,L5
2006-02-26 22:04:11+00:00,316.73,338.40,323.11,321.01,324.70,313.08,308.21,295.82,295.87,296.17,294.51,288.16,284.24,284.53,286.53,286.77,285.56,285.10,285.22,281.88,278.86,277.77,272.63,273.63,271.35,269.53,268.97,265.70,263.94,265.04,265.82,270.61,274.38,279.10,279.12,280.36,281.24,281.50,280.18,279.04,279.01,279.31,279.08,280.06,278.22,279.37,279.27,280.43,280.47,280.76,282.16,282.22,283.10,283.07,280.90,279.45,276.12,275.76,276.54,275.30,275.20,273.96,272.74,270.79,273.57,275.26,272.69,271.74,278.69,268.09,L5
2006-02-27 21:57:19+00:00,316.73,338.40,323.11,321.01,324.70,313.08,309.32,296.36,296.50,298.30,296.52,289.04,285.25,285.35,287.79,287.81,286.88,286.19,286.41,282.97,280.31,278.74,274.16,274.68,273.23,269.83,270.99,266.21,265.20,267.06,266.73,271.86,275.09,280.49,280.05,281.71,282.38,282.80,281.82,280.60,280.38,280.71,281.89,280.06,278.22,279.37,279.27,280.43,280.47,280.76,282.16,282.22,283.10,283.07,280.90,279.45,276.12,275.76,276.54,275.30,275.20,273.96,272.74,270.79,273.57,275.26,272.69,272.54,279.11,268.99,L7
2006-03-06 22:03:30+00:00,319.95,339.34,324.74,321.74,324.24,313.40,308.79,296.49,296.17,298.30,296.52,289.13,285.20,285.07,287.89,287.76,286.79,286.17,286.42,283.01,280.69,278.95,274.16,274.68,273.23,269.83,270.99,266.21,265.20,267.06,266.73,271.86,275.09,280.49,280.05,281.71,282.38,282.80,281.82,280.60,280.38,280.71,282.09,280.26,278.53,279.35,279.24,280.35,280.55,280.73,282.06,281.85,283.21,282.88,280.85,279.19,276.26,275.51,276.34,274.88,275.03,273.81,272.53,270.49,273.01,275.13,272.08,272.13,278.60,268.14,L7
2006-03-15 21:57:19+00:00,312.38,334.05,317.88,319.43,323.98,311.64,307.98,294.89,294.90,299.69,297.87,288.62,285.01,284.55,287.69,287.42,286.72,285.71,285.89,282.46,279.94,278.65,273.49,274.32,272.87,268.25,270.40,263.57,263.33,267.27,265.06,271.29,274.17,279.87,279.44,281.90,282.88,282.98,282.19,280.59,280.87,280.88,283.05,281.16,279.32,279.95,279.81,281.12,281.14,281.27,282.17,282.17,282.93,282.39,280.36,279.30,275.29,274.52,276.78,274.11,274.87,273.69,272.08,270.27,272.98,275.50,272.78,274.61,278.92,268.64,L7
2006-03-22 22:03:30+00:00,309.65,338.75,319.81,320.33,323.63,313.15,307.45,296.40,294.61,298.02,296.05,289.27,285.39,284.54,287.31,286.75,285.71,285.14,284.95,282.52,280.76,278.87,273.77,274.77,273.16,269.05,270.62,264.27,264.05,266.86,266.18,271.83,275.03,280.27,280.12,282.34,283.44,283.04,282.64,280.46,280.58,280.65,283.00,281.00,280.07,280.15,279.72,281.15,280.89,281.83,282.31,283.00,282.84,283.30,280.58,279.44,276.51,275.61,276.80,275.15,276.01,274.71,273.12,271.55,273.29,275.66,273.03,274.81,278.59,265.98,L7
2006-04-15 22:05:06+00:00,309.66,347.07,322.36,325.73,328.14,316.13,308.87,298.12,295.22,306.61,303.75,291.24,287.31,285.91,289.57,288.87,287.75,286.98,287.08,283.99,283.02,280.90,277.45,277.64,277.92,269.88,272.78,267.28,266.60,270.35,268.31,274.93,277.54,284.15,282.69,285.58,285.59,286.40,285.31,283.04,282.48,283.18,285.35,283.33,282.47,282.51,281.54,282.51,282.57,283.27,284.67,283.92,284.56,284.70,282.61,280.36,279.77,278.25,279.58,275.78,276.49,275.65,273.24,272.39,274.43,276.85,274.35,276.85,280.08,268.51,L5
2006-05-17 22:05:33+00:00,315.80,342.41,326.02,329.20,330.48,319.51,312.30,301.30,298.22,311.03,308.38,294.22,289.78,288.63,292.53,291.96,289.55,289.61,289.92,286.17,284.10,283.05,279.79,279.05,279.65,270.53,274.85,269.19,268.42,272.63,269.75,276.49,280.09,286.29,285.25,286.68,288.42,289.06,287.88,286.12,284.56,285.81,287.34,285.48,284.29,283.99,283.56,284.60,284.86,285.55,286.55,286.29,285.75,284.84,283.88,281.40,280.87,279.33,280.66,276.73,277.46,277.09,274.47,273.87,275.16,276.79,274.57,280.27,282.33,270.67,L5
2006-05-18 21:57:18+00:00,315.80,342.41,326.02,329.20,330.48,319.51,312.30,301.30,298.22,311.03,308.38,294.22,289.78,288.63,292.53,291.96,289.55,289.61,289.92,286.17,284.10,283.05,279.79,279.05,279.65,270.53,274.85,269.19,268.42,272.63,269.75,276.49,280.09,286.29,285.25,286.68,288.42,289.06,287.88,286.12,284.56,285.81,287.34,285.48,284.29,283.99,283.56,284.60,284.86,285.55,286.55,286.29,285.75,286.71,285.22,282.56,282.27,280.99,281.99,278.19,278.63,278.48,276.79,276.01,277.51,278.52,276.56,281.45,283.88,271.28,L7
2006-06-19 21:57:12+00:00,315.80,342.41,326.02,329.20,330.48,319.51,312.30,301.30,298.22,311.03,308.38,294.22,289.78,288.63,292.53,291.96,289.55,289.61,289.92,286.17,284.10,283.05,279.79,279.05,279.65,270.53,274.85,272.61,272.08,274.76,273.02,279.40,282.60,288.40,287.89,287.97,290.41,291.30,289.86,287.92,286.62,286.76,288.73,286.64,286.02,285.33,284.15,284.60,284.86,286.71,287.76,287.11,285.75,286.71,285.22,282.56,282.27,281.87,282.19,279.39,278.63,278.48,277.76,277.14,279.03,280.00,280.21,281.45,283.88,271.28,L7
2006-06-26 22:03:20+00:00,316.79,340.59,327.07,330.93,330.48,320.65,313.98,302.53,299.52,312.09,310.19,294.22,289.78,288.63,292.53,291.96,289.55,289.61,289.92,286.17,284.10,283.05,279.79,279.05,279.65,270.53,274.85,272.61,273.70,275.98,274.59,279.79,283.71,288.68,289.46,289.19,291.94,291.82,291.16,289.08,288.08,288.07,289.85,288.16,287.17,286.59,284.92,286.50,285.89,287.60,288.53,287.11,285.75,287.74,286.43,283.69,282.98,282.41,283.12,280.06,278.63,278.48,278.64,278.04,280.01,281.18,281.27,282.84,284.91,271.28,L7
2006-06-27 22:00:00+00:00,315.97,337.65,326.61,331.02,330.48,320.71,314.31,302.71,299.87,311.74,310.06,294.32,290.22,288.93,292.30,291.71,290.76,290.51,290.37,286.66,284.78,283.58,281.07,279.82,280.74,271.58,274.85,272.61,273.70,275.98,274.59,280.34,284.06,288.99,290.16,289.93,292.44,291.91,291.10,289.34,288.18,288.05,289.72,288.46,287.43,286.95,285.29,286.84,286.21,288.23,288.65,287.59,286.32,288.18,286.79,284.19,282.94,282.48,283.50,280.32,278.64,278.90,278.93,278.48,280.46,282.99,282.48,283.86,285.15,272.58,L5
2006-07-12 22:03:13+00:00,320.96,336.08,327.21,331.94,330.48,320.58,315.18,303.25,300.82,311.74,310.06,294.32,290.22,288.93,292.30,291.71,293.29,293.06,293.52,289.42,287.88,286.53,284.72,283.34,284.64,276.57,279.99,276.53,276.89,280.00,277.87,283.45,286.26,292.11,291.87,293.59,294.76,295.34,293.49,292.98,290.67,291.48,292.21,291.89,289.92,289.54,287.18,289.35,288.40,290.62,290.64,289.57,288.25,289.89,288.74,285.86,284.02,282.48,284.06,280.74,278.64,278.90,279.44,278.15,280.88,282.99,283.82,283.86,285.15,272.58,L7
2006-07-13 22:00:14+00:00,319.99,333.72,326.56,331.73,330.48,320.61,316.17,303.42,300.58,311.17,309.55,293.91,289.96,289.19,291.96,291.44,293.13,292.53,293.26,289.77,287.85,286.50,284.10,283.21,284.47,276.57,279.99,276.53,276.89,280.00,277.87,283.01,285.89,291.94,291.87,293.24,294.39,295.21,293.69,292.86,290.68,291.39,291.82,291.65,289.83,289.22,287.16,289.16,288.66,290.62,290.55,289.13,288.21,289.88,288.69,285.96,283.58,282.24,284.18,280.68,278.79,278.67,279.65,278.21,281.21,283.19,284.62,284.82,285.65,273.18,L5
2006-07-21 21:56:57+00:00,317.92,330.24,326.56,331.73,330.48,320.61,316.17,303.42,300.58,311.17,309.55,293.91,289.96,289.19,291.96,291.44,293.13,292.53,291.70,288.32,286.03,284.59,282.56,281.18,282.27,275.02,277.87,274.85,275.05,277.67,276.14,281.69,284.30,290.55,290.50,291.80,292.90,293.34,292.24,291.52,289.54,290.10,290.79,290.47,288.83,288.24,286.38,288.43,287.90,289.73,290.55,289.13,288.21,289.88,288.69,285.31,282.83,281.64,283.58,280.37,278.79,278.67,279.65,278.21,281.21,283.19,284.62,284.82,285.65,273.18,L7
2006-07-28 22:03:06+00:00,318.64,328.09,327.24,333.07,333.08,321.70,317.26,304.29,301.47,313.00,310.81,294.39,290.65,290.67,293.08,292.70,294.18,294.47,293.96,290.34,287.64,286.42,285.03,283.53,284.62,276.52,280.06,276.49,276.68,279.93,277.44,282.91,285.22,291.89,291.52,292.38,293.11,293.93,293.24,292.09,290.17,290.59,291.28,290.85,289.47,288.65,287.12,289.24,289.29,290.55,291.55,289.95,289.21,290.43,289.47,285.94,283.39,281.93,284.26,280.72,279.57,279.38,280.43,278.72,281.70,283.62,285.76,286.56,286.96,274.32,L7
2006-08-22 21:56:53+00:00,320.95,324.18,330.13,334.21,335.68,322.33,318.65,304.60,301.90,318.08,315.23,295.04,292.25,292.37,295.34,293.98,295.03,295.40,293.44,291.11,287.49,286.71,284.90,283.39,284.43,275.12,279.82,275.20,275.21,279.51,276.36,281.81,284.07,290.76,290.53,291.41,291.97,292.46,292.47,292.43,291.56,291.44,292.20,291.45,290.02,289.18,287.44,289.58,289.61,290.70,291.93,289.53,289.83,290.69,290.99,287.27,284.08,282.82,285.85,282.15,281.13,281.26,282.17,280.70,283.81,286.05,288.53,289.27,288.29,276.46,L7
2006-08-29 22:03:02+00:00,324.61,328.27,333.21,335.00,334.16,323.61,319.39,309.06,303.36,316.28,313.46,296.45,292.44,293.97,293.31,292.56,293.67,294.29,291.98,289.29,285.50,284.91,284.54,281.91,283.04,275.83,277.16,276.18,276.02,277.99,277.13,281.89,284.83,291.23,291.50,291.46,292.18,292.50,292.70,292.56,291.73,291.22,291.06,291.27,290.48,289.23,287.94,289.39,290.17,291.00,292.45,289.88,290.25,291.07,291.00,287.36,284.50,283.39,285.53,282.51,281.21,282.04,282.51,280.96,284.17,286.96,289.10,290.77,288.96,274.83,L7
2006-09-07 21:56:48+00:00,323.42,327.60,332.26,335.45,337.33,324.22,321.39,310.26,304.83,316.28,313.46,297.45,293.76,296.13,294.11,293.49,295.05,298.23,293.64,292.05,287.08,287.17,286.55,283.20,285.16,275.99,280.29,276.39,276.59,279.77,277.82,282.47,285.21,291.54,291.77,291.74,292.47,292.76,293.08,292.70,291.84,291.50,291.55,292.45,290.79,290.33,288.41,290.80,290.84,292.27,293.66,291.62,291.19,292.18,291.80,288.71,284.51,284.70,287.75,283.48,282.12,283.15,283.55,282.13,285.66,288.18,291.12,293.16,290.84,277.05,L7
2006-09-22 22:07:18+00:00,322.63,324.50,329.48,335.20,340.43,323.24,323.29,310.08,306.04,315.42,312.78,296.92,292.90,295.37,293.67,293.52,294.89,297.92,293.25,292.04,287.42,287.70,286.16,283.36,285.11,275.75,280.99,275.67,276.02,279.86,277.29,281.82,285.03,290.51,291.31,291.06,291.99,292.43,292.46,292.40,291.15,291.38,290.77,291.62,289.87,289.66,287.88,289.93,290.25,291.79,293.58,291.12,291.64,292.26,291.76,288.57,283.43,284.28,287.25,283.42,281.88,283.42,283.20,281.69,285.82,289.10,292.67,293.99,290.96,279.10,L5
2006-10-08 22:07:29+00:00,322.63,324.50,329.48,335.20,340.43,323.24,323.29,310.08,306.04,315.42,312.78,296.92,292.90,295.37,293.67,293.52,294.89,297.50,291.55,291.34,286.65,286.41,283.57,281.51,285.11,275.75,280.15,274.30,274.81,279.54,276.33,280.93,284.48,290.03,290.39,290.34,291.19,291.91,291.91,291.94,290.78,291.05,290.44,291.22,289.21,289.06,287.77,289.36,289.66,291.32,292.94,290.54,290.88,291.57,291.11,288.18,282.56,283.37,286.92,282.70,281.30,282.85,282.66,281.12,285.14,288.61,292.03,293.71,290.25,279.48,L5
2006-10-09 21:56:36+00:00,322.63,324.50,329.48,335.20,339.25,322.45,322.10,308.21,304.71,314.33,311.59,295.38,291.83,294.20,292.80,292.91,293.88,296.53,290.83,290.66,286.46,285.64,283.28,280.63,284.35,274.92,279.66,273.72,273.84,279.19,275.38,280.19,283.75,289.19,289.67,289.77,290.50,291.39,291.05,291.35,290.49,291.44,290.44,291.22,289.21,289.06,287.77,289.36,289.66,291.32,292.94,290.54,290.88,291.57,291.11,288.18,282.56,283.37,286.92,282.70,281.30,282.85,282.66,281.12,285.14,288.61,292.03,293.71,290.25,279.48,L7
2006-10-16 22:02:55+00:00,322.59,324.57,330.38,335.20,339.58,322.65,321.47,308.86,304.92,307.38,305.56,294.21,290.67,293.08,290.85,291.11,291.73,295.29,289.20,289.67,285.47,284.29,280.61,278.54,281.08,274.69,278.65,273.75,274.29,278.42,275.33,279.90,283.67,288.62,289.48,289.08,290.23,290.54,290.70,290.57,290.29,290.67,289.92,290.07,288.75,288.58,287.95,288.97,289.40,291.03,292.23,290.08,290.01,290.96,290.15,287.67,281.34,282.83,286.45,282.50,281.25,282.31,283.02,281.10,284.32,287.68,291.60,292.17,289.17,276.08,L7
2006-10-24 22:07:38+00:00,321.05,322.89,327.48,332.92,335.90,320.90,319.43,306.77,302.82,306.21,304.30,292.61,288.63,291.83,289.32,289.91,290.50,293.59,288.42,288.77,284.63,283.43,279.52,277.96,280.00,273.32,277.70,272.44,273.00,277.31,274.11,278.66,282.67,287.46,288.40,288.31,289.26,289.82,289.75,290.03,289.45,289.99,289.03,289.58,287.86,288.17,287.08,288.49,288.48,290.23,291.25,289.08,289.07,289.80,288.56,286.34,279.75,281.26,285.18,280.99,279.01,280.13,281.19,279.58,282.61,286.28,289.78,290.89,287.79,275.47,L5
2006-10-25 21:56:53+00:00,321.05,322.89,327.48,332.92,335.90,320.90,319.43,304.76,301.15,304.55,302.19,290.82,286.75,289.73,287.45,287.80,288.88,291.75,287.31,287.39,283.60,282.45,278.33,277.06,278.41,271.96,276.26,270.99,271.56,275.79,272.57,277.25,281.48,286.22,287.27,286.97,288.15,288.54,288.65,288.94,288.22,289.02,287.91,288.61,286.67,287.31,286.26,288.49,288.48,290.23,291.25,289.08,289.07,289.80,288.56,286.34,279.75,281.26,285.18,280.99,279.01,280.13,281.19,279.58,282.61,286.28,289.78,290.89,286.80,274.29,L7
2006-11-01 22:03:10+00:00,321.78,323.52,327.10,331.09,331.07,320.00,319.43,304.76,301.15,304.55,302.19,290.82,286.75,289.73,287.45,287.80,288.88,291.75,287.31,287.39,283.60,282.45,277.51,276.51,277.36,271.55,275.13,270.52,270.91,274.74,272.07,276.84,281.03,285.79,286.79,286.58,287.77,288.13,288.37,288.55,287.94,288.65,287.32,287.85,286.07,286.72,285.81,287.72,287.98,289.49,290.63,288.26,288.29,288.78,287.65,285.38,279.07,280.54,283.94,280.16,277.83,279.07,279.94,278.69,282.61,285.59,289.78,290.89,286.80,274.29,L7
2006-11-26 21:57:16+00:00,319.56,321.63,326.62,330.80,329.64,318.66,318.80,304.05,300.30,303.90,301.66,289.28,284.13,286.56,284.01,284.58,285.86,288.04,284.57,284.67,282.01,279.61,274.99,274.25,274.77,269.59,272.65,268.65,269.14,272.75,270.42,275.32,279.25,284.20,285.21,285.56,286.39,286.89,287.10,287.24,286.79,287.56,286.03,286.72,285.07,285.66,284.68,285.84,286.40,287.89,289.42,286.76,286.48,286.44,285.50,284.45,276.78,278.83,283.12,279.06,275.83,276.92,278.11,276.92,281.34,284.99,290.48,289.74,285.11,273.37,L7
2006-12-11 22:08:04+00:00,322.15,325.18,329.32,332.24,331.87,318.66,319.88,304.47,301.96,305.00,302.25,290.45,284.96,286.78,284.53,285.13,286.18,288.10,284.71,284.79,282.39,279.44,275.09,274.35,274.97,269.92,272.66,269.07,269.79,272.45,271.03,275.75,279.65,284.59,285.41,286.10,286.85,287.66,287.79,287.83,286.66,286.91,285.77,286.67,284.93,285.49,284.22,285.37,285.82,287.21,288.80,286.10,285.88,285.74,285.02,283.64,276.81,278.47,282.21,278.45,275.36,276.16,277.29,276.05,280.29,284.32,289.79,290.23,285.47,273.01,L5
