dates,satname,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0036,nzd0575-0037,nzd0575-0038,nzd0575-0039,nzd0575-0040,nzd0575-0041,nzd0575-0042,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0046,nzd0575-0047,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0065,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069
2007-02-05 22:03:47+00:00,L7,219.15,227.74,242.05,258.10,253.89,271.18,,,,,,,,,,,,,,,,238.28,230.51,232.15,231.15,230.11,228.20,227.00,228.40,222.55,228.97,230.22,237.98,238.36,242.83,241.23,243.86,244.19,247.06,247.15,247.01,245.93,243.64,246.23,241.84,242.43,243.71,244.02,242.70,240.33,243.05,239.88,243.23,240.70,245.00,239.77,242.96,237.45,241.17,238.10,239.98,237.51,231.50,238.23,240.57,,,,,
2007-02-06 22:02:11+00:00,L5,302.46,311.01,300.02,276.80,290.74,290.22,279.05,277.59,282.62,276.66,270.01,263.20,255.06,258.37,258.12,259.17,261.09,257.67,257.20,254.95,253.02,251.29,244.22,245.20,242.53,242.55,238.88,238.87,238.68,240.70,240.80,246.17,247.94,253.35,256.81,257.61,257.71,258.00,260.75,258.97,258.61,259.34,261.54,259.58,259.98,261.29,260.18,260.95,261.97,262.90,262.48,,,,,,,,,,,,,,,250.71,261.38,262.56,264.09,246.30
2007-02-13 22:08:23+00:00,L5,,,,,,,269.35,263.04,258.84,,,,253.86,277.40,278.23,277.94,277.41,277.53,276.30,275.28,269.81,265.84,261.98,262.35,257.56,261.93,258.70,259.37,255.82,258.02,259.51,266.24,267.22,273.80,274.51,278.93,275.99,278.71,276.57,280.69,278.80,279.77,277.95,279.32,276.55,276.97,277.47,276.69,278.45,277.96,,,,,,,266.67,264.95,265.83,264.90,265.48,262.81,258.34,257.85,260.82,267.11,280.52,278.47,267.99,258.29
2007-03-18 21:57:45+00:00,L7,202.51,204.69,213.81,219.57,120.58,149.35,146.64,29.00,87.02,,,,,,,,,,,,,,215.43,207.18,215.43,205.66,212.54,207.72,207.75,211.56,212.07,220.21,218.08,229.23,227.14,229.53,227.92,225.85,230.65,230.90,227.81,226.18,228.13,226.43,219.76,225.23,223.45,224.68,225.90,221.76,230.90,228.02,229.98,227.20,224.28,225.88,220.99,219.47,221.81,225.02,226.82,227.78,232.89,,,,,,,
2007-03-25 22:03:56+00:00,L7,410.45,418.74,398.67,399.40,391.34,390.31,375.42,363.33,359.82,361.50,359.81,349.38,332.60,331.94,340.41,,,,,,,,,,,,,,,,,,,,,,322.76,325.05,327.89,325.79,324.96,323.67,320.85,320.50,317.35,316.59,318.52,319.60,320.42,320.14,323.35,325.93,325.59,321.67,318.62,312.79,308.98,310.66,311.40,308.25,301.75,303.15,305.71,308.36,305.46,309.83,307.75,308.85,295.87,273.16
2007-04-19 21:57:43+00:00,L7,,,,,,,253.04,249.03,253.13,245.73,247.41,244.05,239.63,239.69,238.62,243.55,238.41,242.67,243.16,243.07,241.59,237.07,237.76,234.00,232.63,233.16,229.01,232.28,225.97,226.90,232.66,233.44,241.85,239.09,248.22,243.09,248.93,247.54,245.45,250.17,249.74,251.97,248.99,251.39,248.48,249.98,,,,,,,,,,,,,,,,,,,,,,254.32,253.65,245.92
2007-05-12 22:03:47+00:00,L7,,,353.18,353.89,343.36,341.62,334.75,328.74,323.73,323.67,327.62,317.41,306.77,304.70,302.38,306.91,309.18,299.07,295.43,297.84,298.75,298.92,292.48,293.99,287.98,,,,,,,292.78,297.22,298.46,305.45,302.64,303.58,301.36,304.91,300.06,300.53,314.35,,,,,,,,,,-79.47,-73.74,,,,,,,281.05,284.06,281.73,280.42,280.87,293.22,303.98,309.08,306.47,293.00,276.42
2007-05-21 21:57:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.92,305.04,294.34,296.27,284.73,282.57,281.02,279.31,286.60,285.25,,,,,,,,,
2007-05-28 22:03:40+00:00,L7,267.47,282.49,284.07,279.58,285.12,290.58,289.39,288.81,287.03,298.47,,,,,,,,,,,,,,,,,260.01,255.89,257.60,256.84,255.82,260.95,264.41,276.01,269.39,271.57,270.12,269.92,269.71,268.13,267.80,270.76,279.33,267.89,273.60,271.26,271.75,272.72,269.90,270.49,269.95,,,265.92,266.41,265.26,263.23,262.13,265.69,263.08,261.33,260.47,260.29,256.65,261.94,263.16,274.81,285.11,,
2007-08-25 21:57:11+00:00,L7,271.43,280.82,287.53,292.36,285.60,283.88,281.87,275.06,279.07,279.39,277.77,272.52,269.82,267.78,268.44,266.90,268.62,267.89,267.18,268.38,265.42,264.94,,,,,,,,,,,,,,,,,,,,,,,,,,,274.67,273.24,270.30,273.09,269.14,269.68,269.22,269.00,267.78,265.25,265.55,266.95,265.98,265.99,262.46,266.01,271.25,276.31,278.39,275.29,271.39,254.29
2007-09-09 22:06:33+00:00,L5,227.37,235.40,242.63,247.72,248.38,254.52,256.27,252.96,249.47,252.02,245.64,247.31,241.67,241.84,242.67,258.24,253.06,245.64,235.97,241.66,235.97,235.71,234.08,231.99,231.85,230.83,231.62,228.83,229.99,227.21,232.92,236.14,238.66,242.90,245.12,249.15,244.14,251.36,248.07,252.13,247.61,253.10,251.84,250.62,247.50,247.45,250.37,247.75,249.71,247.03,251.17,243.34,249.01,242.91,248.33,240.29,245.00,240.77,243.64,245.44,240.56,241.65,239.33,244.59,249.00,259.27,261.47,264.67,251.34,250.49
2007-09-26 21:56:59+00:00,L7,,220.84,226.99,234.71,239.83,244.72,246.30,242.76,236.18,240.82,231.58,232.22,226.42,229.43,229.05,229.76,228.95,227.26,225.29,229.62,221.19,225.78,214.92,225.15,218.26,220.94,217.78,216.70,218.16,218.29,,,,,,,,,,,,,,,,,,,,,,,,,,,227.80,230.93,231.40,230.47,231.61,230.61,229.94,229.66,236.04,242.20,243.20,248.04,238.23,228.83
2007-10-12 21:56:59+00:00,L7,216.32,221.48,232.40,235.91,247.37,245.56,245.29,238.10,242.25,248.47,,,,,,,,,,,,,,,,,,,,,,,,,231.76,231.26,230.31,231.82,232.42,230.35,231.88,229.85,230.03,232.35,226.43,229.64,226.14,236.04,231.30,233.83,233.61,233.85,231.97,230.70,230.30,224.13,229.60,222.72,230.84,222.83,228.38,225.64,227.21,228.52,233.47,240.62,238.52,244.44,230.97,226.32
2007-10-19 22:03:15+00:00,L7,,393.82,389.07,379.70,370.54,380.76,382.93,362.92,353.02,344.06,343.37,333.02,330.18,325.03,322.70,322.59,322.16,320.53,320.53,317.45,317.95,311.35,313.41,307.58,310.59,304.13,307.32,305.73,303.05,304.20,306.45,312.41,316.31,318.11,314.55,317.50,319.41,323.02,322.18,324.04,,,,,,,,,,,,,,,,,,308.05,307.45,307.60,304.40,301.79,297.10,297.42,293.21,302.07,306.61,301.44,286.77,271.28
2007-10-28 21:57:10+00:00,L7,227.84,249.22,262.20,258.64,259.88,257.92,249.47,241.76,249.76,,,,,,,,,,,,,,,,,,,,,,,,231.28,233.55,234.49,234.94,235.28,236.76,233.14,237.22,233.87,238.24,235.74,234.29,238.01,234.07,239.20,236.03,239.87,240.49,237.67,239.33,237.83,238.89,233.66,238.13,233.94,235.82,234.80,235.43,236.02,234.50,233.93,235.05,243.29,247.09,249.31,249.29,240.10,234.86
2007-11-04 22:03:26+00:00,L7,348.65,338.26,327.64,326.30,327.56,341.35,350.62,,,,,,,,,,,,,,,,,,275.84,278.99,280.78,282.17,275.41,278.01,279.82,285.83,287.40,291.24,291.37,294.98,294.47,298.32,298.57,299.02,292.33,293.74,289.44,293.06,282.93,284.98,292.77,286.34,293.40,288.08,294.84,295.11,293.85,290.23,288.10,289.00,284.26,287.33,282.72,286.49,281.06,284.99,280.50,277.87,277.43,282.04,,,,
2007-11-13 21:57:20+00:00,L7,,275.31,,,,,,,,,,,,,,,,,235.35,233.55,233.02,229.51,230.82,227.23,227.93,227.40,226.02,225.23,224.51,223.26,227.10,228.45,233.89,238.46,237.48,241.57,236.87,243.38,239.80,244.69,243.40,242.97,244.51,240.78,244.31,240.80,245.72,244.45,241.14,244.62,242.04,245.45,243.88,241.88,244.89,242.92,245.15,240.07,266.11,239.57,,,,,,,,,,
2007-12-06 22:03:40+00:00,L7,,,,,254.86,255.81,250.51,257.48,251.24,256.25,250.42,249.72,241.29,240.82,237.49,241.94,240.20,244.50,238.65,234.39,238.40,234.66,232.06,230.68,232.22,231.86,227.43,229.13,225.02,229.56,227.60,233.72,236.17,243.08,242.53,243.97,243.99,248.66,248.32,248.04,252.42,258.14,,,,,,,,,,,,,,,,,,,244.11,241.21,244.40,242.74,248.34,249.93,256.63,253.23,246.70,236.27
2007-12-22 22:03:44+00:00,L7,218.23,246.73,243.99,259.51,,,,,,,,,,,,,,,221.72,217.63,220.20,214.88,212.07,212.52,214.28,212.35,212.35,214.28,213.81,212.76,215.35,222.62,224.41,230.57,227.80,232.30,230.75,233.58,228.23,229.61,227.07,230.62,223.89,230.33,224.17,230.46,222.19,231.56,227.90,234.49,229.75,232.40,231.76,228.70,231.27,225.05,229.90,222.70,229.02,225.83,226.79,,,,,,,,,
2007-12-31 21:57:34+00:00,L7,,,,,,,384.40,370.82,354.22,344.23,339.48,335.00,328.25,327.31,325.09,324.80,325.71,324.81,320.02,318.28,317.30,312.75,313.21,306.67,309.10,307.76,305.54,307.70,302.09,305.80,307.47,312.91,316.40,320.54,321.61,321.25,321.85,322.38,322.85,323.28,322.02,322.27,319.90,318.09,320.23,316.57,314.90,315.00,330.72,,,,,,,,,,,,,,,,,,,,,
2008-01-16 21:57:35+00:00,L7,396.93,392.70,389.10,376.02,368.52,364.86,380.30,372.21,352.37,337.40,330.94,326.56,324.82,322.27,327.23,331.19,328.96,,,,,,,,,,,,,,,,,,,,,,,,,,315.59,312.74,314.57,312.39,310.11,307.96,310.48,312.74,314.08,308.08,313.41,308.04,308.04,304.33,303.37,304.17,305.84,302.48,300.60,301.43,293.42,290.03,289.90,296.37,300.57,292.39,283.17,266.17
2008-01-23 22:03:45+00:00,L7,,,,,,,233.40,230.25,232.57,228.82,230.91,222.96,227.35,218.48,229.15,222.47,226.62,224.40,220.19,223.89,214.94,221.17,208.21,204.83,216.42,207.54,214.25,206.12,212.00,209.11,215.84,215.21,221.02,225.43,226.06,227.70,226.65,229.82,228.21,230.40,229.75,226.36,228.88,223.15,225.94,222.71,226.67,,,,,,,,,,,,,,,,,226.70,225.75,236.05,235.44,236.55,222.01,216.90
2008-02-16 22:03:57+00:00,L5,301.60,286.95,283.73,293.54,297.26,301.90,306.29,456.69,454.20,444.66,293.07,286.29,282.14,278.90,281.13,277.91,278.34,272.84,273.75,272.02,273.96,267.80,264.14,261.16,258.78,262.15,259.02,272.64,265.36,261.18,,273.08,270.51,275.30,273.53,278.09,278.86,280.75,278.62,279.84,279.85,278.62,276.35,276.41,276.64,277.37,274.18,279.03,277.65,277.88,280.64,278.80,274.70,285.56,270.94,272.08,266.32,266.86,264.94,265.22,264.72,262.36,263.51,266.59,270.48,270.21,279.74,277.49,266.19,252.10
2008-02-24 22:03:38+00:00,L7,,,254.51,246.99,247.25,254.30,256.96,260.80,256.09,,,,,,,,,,,,,,,,,,231.87,232.52,233.22,230.95,228.25,233.80,233.84,242.42,238.52,242.97,238.97,243.77,245.28,,,,,,,,,,,,,,,,,,240.67,238.88,238.99,240.22,239.04,237.46,240.92,239.94,245.47,250.82,258.81,253.98,241.05,233.80
2008-02-25 21:57:37+00:00,L5,299.72,285.18,276.33,270.24,269.63,285.50,287.36,285.56,281.73,279.51,273.49,268.87,260.40,262.69,263.59,263.77,263.48,263.73,258.01,259.07,254.28,255.79,251.35,253.39,252.68,252.34,251.58,249.52,248.81,244.63,246.61,251.51,257.68,259.37,259.91,260.80,263.42,264.71,263.64,264.71,258.34,260.91,261.77,261.13,262.89,261.72,264.53,265.72,266.13,266.78,265.94,265.96,264.17,263.76,264.53,261.34,263.46,262.23,267.03,260.34,262.08,261.25,259.55,256.12,261.78,267.45,277.02,264.85,252.50,249.96
2008-03-03 22:03:39+00:00,L5,290.26,283.80,275.99,272.14,274.19,281.43,287.12,286.68,285.95,277.29,274.97,267.52,264.01,264.53,260.94,264.22,263.16,264.27,268.33,266.06,261.83,251.75,247.80,243.48,243.63,242.70,244.34,244.06,240.86,240.36,243.06,247.26,255.52,257.02,260.17,256.83,262.40,261.05,262.54,258.73,258.91,260.17,263.52,258.92,259.86,259.80,262.32,262.67,261.91,265.80,263.76,263.33,261.50,260.44,256.50,257.17,254.94,256.80,254.96,254.21,256.31,255.63,254.28,251.48,258.51,262.59,272.50,261.35,250.56,243.18
2008-03-04 21:57:24+00:00,L7,,,,,,,,254.86,252.12,250.70,246.31,245.45,240.26,237.80,240.86,237.15,243.41,236.28,242.10,238.91,239.25,235.59,233.15,234.28,231.74,228.45,228.48,227.56,225.33,223.48,228.89,230.71,238.62,237.79,243.18,239.32,244.09,244.16,241.71,247.91,243.85,250.35,244.87,252.13,250.94,255.11,,,,,,,,,,,,,,,,,,,,,,251.20,241.19,232.83
2008-03-11 22:03:32+00:00,L7,284.94,279.33,271.57,272.62,270.64,283.20,284.21,288.83,282.23,275.46,,,,,,,,,,,,,,,,,,245.30,241.60,241.59,247.47,250.05,255.71,260.37,260.93,262.46,263.32,261.60,263.01,260.61,262.01,261.62,262.70,259.95,259.91,260.34,262.57,259.19,261.11,262.48,263.39,263.09,263.00,259.49,258.13,256.04,256.59,255.28,256.82,254.61,256.27,254.29,257.29,256.23,254.01,262.35,272.95,261.38,244.19,
2008-04-12 22:03:32+00:00,L7,,,395.85,393.46,390.35,388.00,382.77,391.54,381.44,371.47,351.45,351.41,346.23,341.42,347.10,339.38,345.19,339.02,338.36,333.28,335.41,328.43,329.29,327.52,323.66,324.96,320.69,344.95,,,,,,,,,,,,,,,,,,,,323.09,325.59,326.37,323.12,323.60,316.21,323.64,313.78,315.36,313.28,316.28,319.33,320.44,311.26,308.28,307.44,306.01,306.03,316.41,315.48,300.24,292.70,282.71
2008-05-07 21:57:16+00:00,L7,259.32,254.29,249.06,242.28,242.38,242.88,248.44,253.72,,,,,,,,,,,,,,,,,,,,,,,,,236.59,237.12,242.02,237.95,246.95,239.00,244.43,245.76,241.44,245.38,240.11,248.93,245.93,248.65,244.43,245.48,244.94,247.29,240.87,244.05,246.65,239.32,244.98,244.84,245.42,243.82,244.53,245.22,239.75,237.37,244.99,239.96,246.22,254.55,260.46,254.67,241.93,
2008-05-14 22:03:24+00:00,L7,,,,,,72.67,354.16,367.55,361.83,359.38,342.67,336.75,331.81,331.58,334.49,329.42,333.40,324.39,320.32,319.20,319.40,323.81,316.96,315.27,309.57,,,,,,,312.31,319.12,310.69,323.40,320.36,319.74,322.70,316.86,309.35,305.12,309.92,306.70,300.65,302.72,300.13,305.41,312.25,,,,,,,,,,,,,,,,,,314.38,315.96,300.63,285.85,283.17
2008-05-30 22:03:17+00:00,L7,,,,,,,97.55,81.41,71.80,,,345.18,338.10,343.54,337.72,340.19,333.13,336.37,330.20,331.96,326.48,326.28,314.30,314.04,317.17,316.94,313.07,,,,,321.52,326.05,326.47,329.00,328.58,323.55,325.29,332.80,323.01,318.91,322.66,314.51,314.33,314.10,315.17,313.77,310.87,310.31,316.51,310.70,,,,302.98,301.49,,,,,,,,-81.47,-82.41,,,,,
2008-06-08 21:57:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,57.76,,,,,,,,-35.57,-64.05,,,,,,,315.82,305.83,294.48,295.80,301.73,303.24,307.10,312.56,307.59,318.62,317.35,309.19,309.08,307.49,290.57,298.77,297.13,298.42,295.56,290.46,273.26,291.40,290.96,305.24,315.85,318.23,307.06,289.31,287.38
2008-06-15 22:03:08+00:00,L7,280.81,277.00,268.74,,,279.46,98.69,84.32,78.77,,,,,,,,,,267.07,,263.29,259.79,256.31,253.37,254.76,253.82,255.84,252.65,252.44,254.83,253.69,260.53,262.11,268.55,270.53,268.30,267.22,267.70,268.86,264.61,264.95,263.00,265.52,262.66,267.58,260.58,269.16,267.59,270.79,270.66,272.40,,,,,,,268.41,267.65,267.64,268.95,266.56,,-74.90,-73.91,,,,,
2008-07-17 22:02:46+00:00,L7,273.38,257.57,252.08,261.58,,,,,,,,,,,,252.58,242.62,243.54,235.40,240.90,239.10,238.69,236.55,,,,,,,,,,,,,247.35,247.36,252.19,247.23,249.40,250.11,252.36,251.78,251.82,251.70,249.02,247.70,249.64,247.19,252.32,250.34,,,,,,246.87,248.74,248.10,245.42,247.46,,,,,,,,,
2008-08-18 22:02:32+00:00,L7,,,,,,244.96,247.37,245.73,248.71,246.20,243.16,241.48,235.86,238.63,237.58,232.31,238.59,232.27,240.28,232.90,234.06,224.01,226.72,223.00,224.75,223.69,,,,,223.53,,,,236.49,233.66,239.93,236.16,239.65,235.13,244.88,235.62,244.95,241.82,,,,,,,,,,,,,,,,,239.07,236.98,237.44,233.36,246.82,252.39,254.37,249.07,237.50,232.60
2008-09-12 21:56:09+00:00,L7,270.03,269.74,266.51,264.82,262.94,266.63,268.02,,,,,,,,,,,,,,,,,,,,,,,,230.24,234.12,239.70,239.26,249.47,243.86,250.96,251.53,250.95,250.77,250.89,252.41,250.91,252.90,251.65,251.69,250.08,251.68,247.78,250.89,249.11,247.68,250.02,251.13,252.64,250.16,252.13,248.94,246.16,245.98,247.03,246.33,247.47,247.11,254.05,260.43,268.24,,,
2008-09-19 22:02:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,247.82,245.66,243.51,243.90,,350.39,376.74,,273.20,251.31,250.81,261.60,257.81,265.12,,313.48,266.17,261.46,260.04,258.27,254.04,257.02,251.77,251.52,255.62,259.19,256.77,259.97,259.42,260.42,255.64,257.44,254.99,255.63,254.61,252.47,254.39,254.66,,,,,,,,,,
2008-10-05 22:02:06+00:00,L7,317.87,331.53,339.52,327.97,333.81,331.47,329.52,321.65,319.34,315.75,308.84,302.26,294.40,296.06,,,,,,,,,,,,,,,,,,,285.37,287.58,291.25,290.73,293.56,293.34,296.20,295.92,291.44,293.66,290.50,292.59,286.77,295.28,287.82,298.30,295.33,297.44,296.50,296.62,293.70,292.82,289.47,285.33,285.17,284.94,285.77,282.74,286.78,279.66,280.62,272.99,277.82,291.86,301.33,286.14,261.69,259.70
2008-10-14 21:55:54+00:00,L7,227.75,233.74,,,,,,,,,,,,,,,,221.71,220.13,217.36,212.42,214.34,206.15,206.95,209.09,204.79,207.21,200.51,207.89,202.37,208.98,211.26,214.63,223.42,220.74,226.41,221.75,224.55,227.00,225.41,226.69,225.96,223.61,225.85,219.80,227.61,220.45,225.05,219.54,225.76,225.26,226.70,224.32,220.64,222.79,220.32,219.07,222.90,219.67,226.38,,,,,,,,,,
2009-01-01 21:58:07+00:00,L5,293.44,307.69,304.55,301.11,298.15,294.18,289.69,283.29,291.35,288.63,278.67,277.32,268.53,269.29,273.26,268.52,270.31,267.27,271.46,264.76,265.03,264.03,261.47,259.92,258.35,255.65,254.46,252.12,253.96,255.33,256.63,259.76,265.47,274.44,272.63,272.63,277.74,278.07,277.88,276.30,277.47,271.19,275.61,270.85,270.71,270.39,271.29,270.76,272.05,272.99,268.32,269.53,270.10,274.41,267.25,268.65,265.29,266.06,264.80,265.78,262.85,263.35,262.38,260.49,264.83,275.26,278.17,268.09,247.26,241.87
2009-01-10 21:52:10+00:00,L5,219.40,217.34,220.17,213.66,224.12,228.48,227.98,229.54,227.59,236.98,223.55,218.65,210.59,214.09,210.27,217.09,212.54,215.65,211.06,211.28,206.17,206.62,201.44,203.33,199.67,200.44,202.41,197.96,201.39,197.52,203.07,200.00,209.84,215.67,210.77,220.00,218.62,224.92,223.36,222.52,222.42,224.79,222.53,222.27,219.14,216.74,214.02,211.81,215.29,211.42,216.42,209.35,216.04,209.14,214.21,209.41,213.09,210.80,214.72,210.40,216.59,213.48,217.44,211.65,220.81,232.78,230.79,224.07,207.80,214.16
2009-01-25 22:03:09+00:00,L7,,231.22,225.35,225.23,233.16,235.82,231.63,235.24,236.83,238.60,233.69,227.24,227.86,224.01,220.23,224.03,222.55,223.97,218.90,215.46,215.07,208.66,208.44,209.32,205.34,208.25,203.01,207.20,198.72,208.11,202.78,214.72,214.82,225.16,220.28,231.86,227.18,241.22,,,,,,,,,,,,,,,,,219.96,220.50,220.46,218.54,219.40,218.03,223.67,221.39,222.33,220.71,223.18,237.55,230.07,222.93,208.99,212.28
2009-01-26 21:52:36+00:00,L5,228.34,229.73,225.35,226.05,230.64,234.67,233.21,234.00,233.82,235.64,231.92,224.96,228.30,219.64,225.66,225.89,224.96,222.80,223.39,222.54,223.44,213.91,222.38,210.08,222.95,222.98,214.97,194.96,205.54,202.40,205.14,210.00,212.39,221.26,212.92,222.41,221.91,223.59,225.84,222.32,221.93,227.26,224.81,223.46,223.32,221.68,222.59,220.47,224.70,219.33,225.07,219.72,225.00,220.27,222.11,218.46,224.28,221.65,226.63,221.13,227.20,219.29,221.05,221.31,225.41,238.64,234.94,224.04,213.83,214.17
2009-02-02 21:58:58+00:00,L5,362.13,386.37,406.01,391.46,389.43,379.25,374.60,363.06,357.29,351.90,345.59,335.09,334.25,333.68,329.33,330.57,326.94,325.41,320.20,319.68,315.42,313.29,309.87,308.36,310.26,306.96,310.43,303.57,304.07,302.29,312.18,310.18,312.66,318.52,318.71,325.57,322.48,326.59,322.38,325.10,325.47,323.89,314.25,315.67,318.05,320.55,324.99,318.03,315.17,314.54,314.35,311.10,314.91,315.95,315.65,314.15,314.17,308.18,304.58,299.63,300.29,299.80,286.69,291.52,305.67,316.33,312.02,300.99,275.60,277.91
2009-03-14 22:03:33+00:00,L7,270.11,283.48,276.17,275.76,275.98,272.69,268.71,262.03,267.26,267.26,261.38,253.32,,,,,,,,,,,,,,,,,,230.61,232.11,238.05,241.14,247.95,249.30,251.45,254.14,253.76,253.12,250.55,253.80,251.88,252.71,252.65,251.28,250.30,248.53,250.75,247.88,250.55,243.91,250.66,244.60,249.62,247.13,250.43,248.63,247.63,244.47,243.25,243.68,239.94,243.81,239.06,250.05,253.91,255.85,246.84,237.55,
2009-03-23 21:57:26+00:00,L7,264.52,276.50,270.26,271.07,272.69,267.74,267.65,261.37,265.31,260.28,260.02,253.64,241.87,246.80,244.32,249.38,248.80,248.89,248.73,247.13,243.10,236.70,236.18,236.54,231.73,230.39,229.31,228.74,230.94,223.63,233.54,230.01,236.17,234.49,,,,,,,,,,,,,,,,,,,,,,,,,244.52,240.91,239.20,239.65,233.09,238.12,243.36,246.62,250.79,244.05,233.36,229.63
2009-05-01 22:03:49+00:00,L7,,,,,94.78,73.20,89.47,80.41,62.79,11.74,,,,,,346.97,341.12,341.60,335.01,334.31,332.47,328.16,321.93,321.92,324.97,318.76,321.51,,,,,319.31,326.44,333.38,337.63,329.93,335.94,337.19,342.95,339.13,333.27,334.57,334.57,334.02,335.19,335.18,330.17,328.76,335.56,331.72,334.00,,,,344.42,,,,,,,,,,,,,,,
2009-06-02 22:03:51+00:00,L7,,,,,,318.59,314.35,294.04,,,,,,,,,,,,354.13,343.99,343.87,351.22,325.55,318.12,311.86,332.06,357.15,374.72,397.64,407.69,456.85,,,,,,,314.72,328.68,328.00,320.65,329.03,318.02,331.71,332.86,320.05,325.43,324.61,322.11,327.05,,,,,,,,294.69,295.35,,,273.54,270.21,266.73,,,,,
2009-06-18 22:03:49+00:00,L7,,,,,46.80,98.51,91.66,86.10,71.14,,,,,,,,,329.63,324.23,328.92,311.99,320.26,313.14,305.49,308.43,297.70,298.98,293.43,298.64,298.14,302.09,303.79,307.35,306.11,314.32,307.04,314.87,316.62,319.00,324.60,318.87,319.63,316.48,311.73,316.16,316.69,314.70,317.48,316.12,313.29,314.45,,,,,305.49,302.93,312.72,310.61,302.29,,,294.76,,,,,,,
2009-08-05 22:03:37+00:00,L7,259.18,257.49,260.66,261.78,,260.55,252.17,255.86,257.87,,,,,,,244.61,259.58,260.80,,,,,,,,,,41.55,50.37,,,,,,,252.13,,250.28,247.91,251.64,250.06,251.05,248.20,253.02,249.26,249.77,248.78,245.25,249.45,245.65,254.78,244.31,254.75,249.51,253.19,243.97,250.80,248.20,245.94,245.31,245.15,243.16,247.22,249.58,254.62,259.87,259.73,248.67,235.56,229.04
2009-08-30 21:57:24+00:00,L7,275.48,274.78,292.88,,,,,,,,,,,,,,,,,,,,,227.09,223.93,221.32,216.24,224.53,,,,,,,,,245.46,249.23,248.05,247.96,248.49,242.89,245.95,,,248.52,,,244.28,244.42,246.71,,,,,250.47,256.17,258.10,255.76,255.54,261.06,266.86,,,,,,,,
2009-09-15 21:57:23+00:00,L7,269.74,262.23,274.96,,,,,,,,,,,,,,,,,,,,247.03,248.25,249.21,245.06,244.94,242.74,244.82,242.64,243.80,248.84,254.38,259.91,261.46,261.01,264.09,265.25,265.17,264.03,262.26,263.59,262.20,261.93,260.70,261.29,263.03,264.57,264.91,264.83,264.67,265.42,264.53,261.42,258.61,259.23,256.27,258.22,257.56,260.68,256.71,258.30,262.51,,,,,,,
2009-10-24 22:03:42+00:00,L7,362.67,339.66,333.78,337.87,330.39,328.41,322.22,325.51,329.10,,,,,,,,,,,,,,,,,,282.06,283.96,282.69,283.10,281.79,286.09,291.72,294.70,295.64,296.00,298.53,300.89,300.19,302.67,302.31,303.74,297.65,304.07,297.91,301.28,296.68,300.05,299.21,299.90,299.16,297.21,296.09,292.74,290.02,286.19,287.03,287.66,290.67,281.27,281.87,275.80,277.14,288.48,291.79,290.86,292.48,297.78,,
2009-11-02 21:57:40+00:00,L7,225.09,219.33,220.56,223.00,223.98,222.45,224.96,227.31,230.54,231.21,227.16,228.38,217.75,230.09,223.66,228.63,224.63,223.60,222.43,217.39,218.92,215.41,208.96,219.38,225.04,,,,,,,,,,,,,,,,,,,,,,,,,,,228.91,223.01,224.98,221.79,223.14,219.72,220.16,220.01,224.37,217.24,223.81,222.94,224.62,229.12,233.73,230.90,219.25,206.38,215.92
2009-11-18 21:57:53+00:00,L7,,,,,229.07,227.17,228.49,230.03,235.99,235.58,231.71,229.71,225.44,231.26,229.92,229.23,227.65,224.73,224.41,217.55,221.04,216.27,213.46,217.95,208.55,216.03,208.45,216.60,210.09,211.39,214.81,219.68,225.25,224.83,229.06,228.86,231.39,228.53,228.28,230.76,227.76,226.97,,,,,,,,,,,,,,,,,,,,,,,233.78,239.74,234.15,220.53,213.71,215.25
2009-11-25 22:04:09+00:00,L7,,,,,,,,,,,,,,,328.34,328.62,327.55,322.06,320.52,314.40,315.27,308.31,308.91,305.51,306.63,305.00,305.28,303.37,307.02,304.29,302.81,310.52,314.66,318.24,315.64,320.16,317.60,322.13,320.78,320.66,314.31,319.66,306.64,316.49,315.25,312.65,301.35,248.34,294.66,306.88,315.43,314.94,314.53,312.38,311.91,312.73,310.93,321.42,,,,,,,,,,,,
