dates,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0036,nzd0575-0037,nzd0575-0038,nzd0575-0039,nzd0575-0040,nzd0575-0041,nzd0575-0042,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0046,nzd0575-0047,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0065,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,satname
2018-03-24 22:06:44+00:00,,,,334.33,337.83,345.16,338.23,333.20,317.02,301.00,300.26,295.87,288.91,285.15,290.74,296.93,289.85,294.78,289.92,293.90,287.58,285.00,280.34,280.78,274.44,279.75,271.10,280.48,272.11,262.14,267.49,275.78,276.61,282.76,284.14,283.92,286.38,283.93,289.17,289.58,290.17,284.04,278.99,281.58,282.40,279.83,275.49,275.13,277.85,276.60,275.09,279.48,281.25,280.64,277.05,275.32,278.39,284.47,281.51,279.47,282.73,282.48,282.43,280.26,277.77,270.35,265.15,271.30,281.37,284.68,L8
2018-03-31 22:12:51+00:00,,,,349.93,354.19,322.71,325.28,305.54,304.78,327.74,324.56,296.65,293.75,294.90,293.72,299.76,295.60,294.81,297.23,293.31,290.70,285.84,284.12,286.58,280.66,265.19,280.46,262.94,259.71,276.64,263.97,265.44,273.02,276.27,275.25,279.69,283.37,276.84,275.67,282.20,281.01,282.24,286.54,279.16,283.61,281.43,283.08,280.06,280.41,284.22,280.56,279.84,283.87,275.11,283.35,284.08,274.88,275.02,284.70,282.60,277.32,282.27,281.24,277.93,273.97,279.39,270.19,272.87,270.92,271.26,L8
2018-04-08 22:14:15+00:00,,,,,,319.45,311.56,316.16,318.73,290.76,282.60,306.02,,272.89,278.19,283.38,281.94,280.94,,,,,,,,,,,,,,,,,,,277.68,278.87,279.48,276.04,282.44,281.22,279.18,279.27,277.89,275.70,275.34,277.12,273.07,279.10,269.24,272.40,277.58,275.99,286.19,267.63,,,,271.77,278.70,279.86,272.12,275.66,268.48,263.14,257.45,271.40,286.03,276.63,L7
2018-04-24 22:13:59+00:00,,,,346.05,334.00,351.85,344.61,350.31,340.36,,,,,,,,,,,,,,,,,286.12,279.37,285.71,281.31,277.59,279.94,285.55,288.88,292.22,293.69,289.56,290.23,290.32,292.49,294.22,291.65,297.26,288.00,291.71,293.16,286.03,292.45,286.61,287.23,287.35,286.97,287.08,290.89,287.61,290.14,290.31,291.26,288.29,292.58,290.58,301.51,292.34,294.34,295.17,288.86,283.72,282.41,278.07,298.97,,L7
2018-04-25 22:06:26+00:00,295.25,279.73,276.69,290.75,301.63,305.26,301.67,298.40,298.02,294.03,291.60,284.44,276.35,278.35,278.63,277.68,276.34,275.92,274.01,271.12,268.10,266.79,265.66,261.74,260.44,257.04,256.66,255.78,252.33,251.04,253.99,256.63,260.05,263.90,264.99,267.37,268.61,267.94,269.09,267.44,268.98,267.91,269.68,272.02,270.90,271.04,270.66,270.67,270.19,271.00,270.39,271.63,270.69,273.08,270.73,269.14,269.93,269.02,268.35,269.39,269.26,270.73,267.39,267.84,266.48,266.06,261.39,263.42,268.78,271.76,L8
2018-05-02 22:12:33+00:00,336.69,322.90,317.61,315.55,321.76,310.28,311.43,294.87,295.55,306.32,304.38,290.92,285.04,285.86,283.86,283.98,281.31,282.93,283.79,281.51,278.57,278.41,275.41,273.80,274.65,264.32,269.62,264.39,270.10,,282.88,292.64,275.14,275.49,274.56,274.57,272.85,274.04,277.31,277.45,275.68,284.20,270.95,272.80,277.19,270.95,275.31,279.68,276.12,273.48,274.20,272.99,271.32,273.85,283.82,281.91,275.67,277.66,282.04,277.04,274.82,277.28,271.71,276.40,276.38,274.00,264.37,269.47,265.53,272.17,L8
2018-05-18 22:11:58+00:00,319.14,307.99,299.70,296.55,305.20,297.00,299.03,288.60,283.33,295.71,290.08,282.15,274.16,275.83,274.70,278.01,276.11,275.44,276.09,277.20,273.73,268.10,267.35,266.45,262.68,256.68,260.42,252.91,251.33,255.14,252.73,255.40,260.27,265.68,262.56,262.11,264.72,263.67,261.24,264.03,266.07,266.26,270.85,270.25,262.77,,260.16,267.54,268.36,270.73,270.44,269.66,273.51,273.69,272.62,273.87,273.09,271.72,272.19,271.53,269.11,270.33,271.09,270.44,269.63,267.73,261.88,260.68,261.91,265.38,L8
2018-05-19 22:07:22+00:00,,,,,,,,,,,,,,,,,,,,,,,269.49,273.36,270.07,263.52,266.73,263.98,265.35,261.96,270.47,267.23,267.87,277.08,272.26,279.00,279.91,274.60,281.84,277.11,289.33,278.24,273.69,280.84,278.69,279.41,282.27,280.29,284.67,277.22,289.92,,,,,287.76,277.48,277.78,280.51,277.34,280.38,280.02,277.72,,,,,,,,L7
2018-05-27 22:06:04+00:00,328.61,318.73,311.44,313.23,316.59,306.56,304.10,292.86,291.57,302.26,302.57,286.45,283.68,282.61,279.64,282.10,279.59,282.38,280.64,276.81,278.44,274.59,274.71,273.70,270.02,264.35,268.62,259.31,257.90,262.70,258.50,261.92,264.92,269.04,271.98,270.63,272.21,271.75,269.27,271.10,271.56,275.19,278.42,273.80,279.91,276.64,278.01,279.94,277.85,275.13,277.58,274.75,277.99,278.96,276.85,279.73,274.29,277.43,280.10,274.32,274.91,275.06,274.03,278.12,275.95,276.30,268.03,268.83,266.54,270.70,L8
2018-06-04 22:07:07+00:00,,,,,,,,,,,,,,,,,,,294.15,271.20,275.35,277.40,272.34,270.50,265.97,262.00,265.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.73,277.63,275.95,277.12,273.30,277.52,278.86,278.69,276.77,279.33,286.22,273.04,273.05,,,,L7
2018-06-19 22:12:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,267.32,277.78,277.92,270.90,275.05,287.53,282.51,281.97,275.03,272.74,280.20,288.57,311.61,302.23,309.27,299.35,282.31,296.54,302.56,291.51,287.73,292.50,290.86,289.55,287.19,288.14,293.18,291.77,289.22,285.98,278.52,289.28,289.35,279.46,287.08,286.73,292.40,292.31,281.86,283.66,,,,,L8
2018-06-20 22:06:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.06,284.56,299.96,302.59,301.80,290.57,291.15,301.79,305.16,309.58,314.61,312.23,305.92,299.93,297.08,309.46,313.63,291.11,282.15,300.77,297.29,294.18,,,,285.54,295.74,290.05,300.97,305.07,282.26,323.15,280.57,290.91,300.96,296.65,295.57,284.55,280.60,,,L7
2018-06-28 22:06:16+00:00,356.89,348.82,338.43,338.96,342.42,327.82,326.58,312.66,312.34,323.84,326.30,305.78,298.38,301.14,297.41,305.44,301.56,300.20,301.55,298.19,299.83,296.83,293.02,292.27,290.64,277.12,286.41,274.91,271.87,281.28,273.94,275.25,284.55,284.61,286.16,288.54,284.56,289.71,287.22,288.38,293.99,290.57,295.27,292.67,294.09,296.50,294.88,292.02,294.20,291.69,293.89,296.62,292.29,298.44,296.28,299.90,292.53,289.88,295.29,291.30,287.49,296.02,290.89,293.13,290.52,287.88,284.96,280.24,278.65,283.63,L8
2018-07-06 22:06:30+00:00,,,,,,280.87,287.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.12,,,,,,,,,,,268.15,259.30,274.57,273.30,265.40,262.40,251.34,255.34,,,L7
2018-07-13 22:12:33+00:00,,,,,,,,,320.72,335.62,339.46,308.00,310.46,309.39,309.61,309.25,305.52,310.84,302.62,307.40,303.75,304.84,293.91,304.99,293.97,294.53,285.84,280.75,276.36,291.13,274.33,283.81,286.16,292.04,289.06,293.48,291.22,295.36,294.54,295.03,291.90,293.30,301.05,291.72,293.16,300.23,291.17,294.64,296.91,297.14,297.88,,,,,,,,,,,,,,,295.12,284.44,288.16,281.86,288.76,L7
2018-07-21 22:12:37+00:00,,,,,,310.74,315.37,319.95,323.61,326.48,300.10,258.55,252.36,260.79,263.47,260.15,252.72,251.05,247.90,245.50,,,,,,,,231.87,,,235.22,245.77,242.87,246.80,243.22,,248.42,253.90,256.23,252.68,248.84,,,250.84,248.66,248.23,249.18,256.42,257.40,258.95,258.50,265.30,270.12,270.12,267.74,264.78,266.06,262.22,264.31,267.54,265.89,269.36,266.71,265.01,263.19,261.41,261.63,264.90,267.32,261.36,L8
2018-07-22 22:06:13+00:00,,,,,,300.68,310.09,283.08,312.79,280.13,279.52,283.06,267.63,272.88,270.81,276.18,273.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.50,273.49,280.14,294.53,282.26,273.93,282.93,274.69,274.25,265.89,275.57,275.46,271.46,279.66,,,,,,,,,,,,,L7
2018-07-29 22:12:17+00:00,353.85,341.81,337.72,340.84,342.46,324.81,327.39,315.20,,,,,,,,,,,,,,292.88,283.44,285.17,284.02,272.67,279.13,269.48,268.01,273.73,267.67,273.16,275.11,283.50,278.91,284.73,282.49,292.79,276.73,286.15,283.47,288.86,291.38,290.77,289.14,291.56,288.73,287.26,288.89,287.72,289.36,,,,,291.97,291.31,288.03,291.50,287.54,291.47,292.73,294.29,288.09,298.18,,,,,,L7
2018-08-14 22:11:59+00:00,,,,310.05,318.01,306.17,307.69,295.83,297.21,301.52,299.84,287.87,275.71,286.42,280.52,285.83,,279.58,277.50,277.60,274.34,272.93,267.37,267.01,262.89,259.40,261.26,252.49,251.03,259.09,263.81,255.04,263.69,265.61,264.87,264.57,271.75,266.94,271.19,264.96,272.89,271.81,274.47,,,,,,,,,,,,,,,271.58,274.50,274.18,273.29,273.07,273.47,274.77,271.44,270.44,266.42,267.67,269.22,265.85,L7
2018-08-23 22:05:37+00:00,,297.38,293.92,296.88,298.92,297.32,298.77,285.23,281.99,291.43,293.07,,,,,,,,,,,,,,,,,,,,,,,,,,,263.24,259.54,262.56,264.54,266.10,266.66,265.47,267.57,269.62,267.71,265.65,263.50,265.68,264.20,268.11,269.54,271.87,269.63,269.17,271.16,267.31,268.84,268.97,264.07,270.76,266.55,273.75,267.09,265.27,262.40,261.38,263.16,262.10,L7
2018-08-31 22:06:47+00:00,351.79,,296.62,295.51,299.06,296.81,297.91,290.60,287.51,289.24,283.79,278.47,269.37,267.92,267.13,269.33,265.46,269.41,263.29,264.24,262.07,256.87,257.18,255.57,252.15,250.84,247.44,249.03,245.86,243.08,247.82,251.03,255.21,258.71,259.17,260.38,261.04,260.97,262.04,262.37,261.66,261.98,262.13,261.83,264.46,262.37,263.51,264.22,261.73,264.80,263.71,265.98,264.28,264.88,263.94,265.52,262.43,262.88,264.38,266.15,266.00,266.83,263.49,263.27,260.45,261.92,255.17,256.38,257.70,261.52,L8
2018-09-07 22:12:36+00:00,320.45,310.64,310.29,310.64,315.05,303.67,305.93,293.31,290.78,299.91,298.51,285.22,275.11,276.96,275.72,277.69,277.94,275.98,275.82,274.99,273.52,270.50,267.37,266.80,264.27,257.11,260.47,254.85,252.06,254.54,253.93,256.54,259.74,265.67,265.49,264.49,265.98,266.96,266.23,266.80,270.32,272.03,270.34,273.01,273.10,271.07,273.30,271.40,269.75,269.98,272.75,271.32,272.13,275.80,275.89,275.14,271.94,272.03,274.34,269.30,272.71,270.77,270.37,273.98,272.05,269.31,264.73,266.03,262.05,265.60,L8
2018-09-08 22:05:17+00:00,,,,,,,,,,,,,291.32,286.61,288.64,288.58,286.85,282.99,284.15,279.63,282.04,271.25,276.75,273.98,273.05,262.25,266.90,264.21,255.07,268.59,261.03,263.23,270.22,268.82,275.93,273.41,275.25,276.66,274.01,279.15,276.07,275.03,280.14,272.20,285.35,271.89,277.04,280.02,281.23,283.20,285.18,303.20,,,,,,,,,,,,,,,,,,,L7
2018-09-23 22:13:05+00:00,323.94,308.93,310.12,309.87,314.77,300.03,299.57,280.63,289.45,298.44,291.72,282.46,275.58,275.69,280.37,279.16,275.09,272.85,274.97,270.75,267.64,271.52,266.23,261.66,267.30,253.57,256.98,252.85,253.00,257.05,253.04,258.98,258.97,264.40,265.65,263.83,263.67,268.43,269.36,265.76,268.99,267.52,268.52,264.33,267.18,270.13,266.13,268.12,272.71,269.94,272.17,271.93,270.81,269.10,269.63,272.60,263.96,268.79,275.63,267.83,269.20,271.36,265.83,262.03,269.65,266.29,264.62,264.62,259.66,259.42,L8
2018-09-24 22:04:55+00:00,,,,321.86,328.66,306.82,309.68,288.80,296.98,312.02,307.40,289.40,287.00,287.61,286.91,288.53,285.18,285.96,284.12,281.30,274.78,279.45,270.55,278.98,267.26,261.31,269.30,256.74,263.90,258.86,260.80,257.30,268.73,268.76,272.61,279.74,289.64,,,,,,,,,,,,,,,,,,,,,,,,,,272.74,270.45,269.71,273.08,266.24,265.63,262.72,264.63,L7
2018-10-02 22:06:59+00:00,,358.96,363.63,348.60,335.07,326.99,321.57,323.92,313.88,302.39,296.48,296.03,286.36,284.63,282.84,283.30,281.67,281.94,277.76,278.32,273.99,273.65,268.38,267.88,264.63,261.26,261.77,266.45,261.57,258.48,264.05,270.17,274.56,274.25,273.18,272.10,275.16,281.33,282.30,279.12,281.79,282.23,280.81,282.25,280.84,278.60,278.07,276.73,278.19,278.93,278.57,279.91,281.03,280.95,280.42,278.59,278.24,288.87,282.34,286.03,285.83,287.52,285.96,283.35,285.01,277.73,269.20,273.77,277.60,286.48,L8
2018-10-18 22:07:05+00:00,,361.69,343.15,330.92,326.81,333.65,332.45,332.20,328.08,314.42,309.36,310.72,299.99,297.87,297.21,296.91,294.46,296.64,293.77,290.66,290.01,285.53,284.37,280.37,274.67,274.81,269.24,274.04,274.18,266.72,274.11,280.67,283.18,288.06,287.12,284.97,288.78,286.95,289.34,289.76,286.91,288.03,287.36,287.18,287.08,285.74,284.41,284.68,285.60,283.77,285.78,283.28,288.89,285.44,284.96,285.80,286.15,288.18,285.18,287.33,288.63,289.31,287.33,288.05,284.98,283.27,275.05,275.92,283.73,287.48,L8
2018-11-03 22:07:09+00:00,356.02,335.11,324.94,309.14,309.01,311.03,308.82,306.17,302.76,296.53,293.56,288.56,282.91,280.77,280.80,279.58,277.32,276.74,277.05,267.80,269.75,267.30,261.75,264.15,258.80,257.92,260.58,255.31,257.33,253.62,254.79,263.97,267.17,267.00,270.31,266.82,267.08,266.62,264.08,265.75,263.00,265.59,269.08,271.27,271.24,272.14,268.53,266.83,270.40,266.23,269.20,265.62,266.69,268.13,269.99,270.07,269.37,266.91,268.03,269.76,268.86,272.13,267.51,270.77,268.01,267.70,262.71,262.38,266.76,261.43,L8
2018-11-10 22:12:56+00:00,312.84,307.71,309.36,307.28,312.21,295.91,300.22,288.82,288.09,297.88,295.52,281.93,274.79,276.00,275.83,273.73,272.02,272.69,269.46,265.13,267.59,264.47,259.57,262.72,262.01,249.43,256.67,247.43,246.19,251.93,249.01,253.08,255.85,262.63,262.64,262.69,264.89,264.39,265.70,265.31,265.31,265.19,263.94,265.31,266.46,264.84,265.95,269.55,269.03,270.01,270.15,268.60,267.13,266.76,268.81,265.06,263.93,267.02,270.29,267.08,265.90,266.85,262.00,264.60,267.00,265.01,262.60,261.38,259.68,266.24,L8
2018-11-11 22:03:49+00:00,302.45,304.59,306.81,306.00,,,,,,,,,,,,,,,,,,,,,,248.80,250.23,245.52,243.14,246.02,243.48,248.03,253.87,258.05,260.16,257.73,260.13,259.66,262.80,262.14,262.27,261.38,262.38,266.50,264.33,261.25,263.91,263.19,264.38,264.63,261.02,265.23,264.74,266.93,267.09,265.87,268.11,261.95,268.09,264.28,267.62,264.19,262.37,264.75,261.75,,,,,,L7
2018-11-19 22:07:10+00:00,282.26,288.43,288.13,280.20,280.10,278.49,281.39,277.89,276.84,276.18,271.93,265.04,261.22,262.40,262.49,261.94,261.00,260.13,256.98,253.77,254.06,248.83,245.96,246.85,243.52,242.00,241.06,236.15,236.02,234.86,236.91,243.51,246.59,252.77,252.45,252.21,253.29,254.30,255.32,253.67,252.68,253.21,254.55,255.04,254.60,254.68,254.45,256.07,255.70,253.92,255.19,256.35,255.42,256.56,255.90,256.20,256.95,253.92,256.84,254.77,256.87,257.41,254.12,256.99,256.50,252.39,251.09,249.41,252.34,252.01,L8
2018-12-05 22:07:07+00:00,303.62,302.13,300.51,302.88,304.42,290.86,291.88,277.31,281.17,293.73,291.40,274.00,270.13,271.95,270.55,271.77,269.39,270.09,267.41,264.97,260.71,263.98,257.45,259.49,259.89,244.96,256.27,245.20,241.96,251.51,242.98,249.90,255.94,253.35,259.72,256.92,256.77,259.97,259.00,260.35,261.00,259.57,261.62,260.14,258.57,260.58,259.50,259.34,262.16,258.66,264.50,260.93,262.88,261.02,262.33,262.17,260.31,257.73,267.89,,,,,,,,,,,,L8
2019-01-05 22:08:29+00:00,328.17,,,,,,,,,305.28,303.37,279.35,275.83,275.12,278.21,278.13,277.49,280.61,276.40,276.36,275.95,269.41,267.71,264.44,265.77,253.42,264.70,250.03,252.24,258.30,249.44,253.44,257.87,264.17,260.63,268.41,263.74,269.24,266.50,270.01,267.17,273.70,267.08,271.44,270.47,266.54,269.69,263.62,272.45,266.60,277.98,281.69,,,,,,,,,,,,,,261.79,262.70,262.03,257.14,261.64,L7
2019-01-14 22:02:01+00:00,352.41,338.73,357.19,341.64,336.77,321.91,314.36,323.44,319.57,301.96,300.96,299.85,289.07,285.77,284.32,282.98,286.43,279.55,282.60,277.88,275.89,269.44,267.85,267.92,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.34,278.74,280.93,282.21,278.23,281.83,284.52,280.28,280.33,278.87,280.27,274.92,269.01,273.22,272.00,276.96,L7
2019-01-21 22:07:58+00:00,,,343.54,346.58,346.14,320.80,320.39,301.69,303.58,327.16,320.66,297.93,293.67,288.42,291.54,295.62,286.14,294.12,289.25,292.74,287.10,286.43,282.62,282.38,280.91,265.58,276.93,261.59,261.51,274.78,260.30,268.87,267.92,277.34,273.34,278.90,272.55,275.87,276.80,289.75,,,,,,,,,,,,,,,278.33,285.93,274.87,274.42,285.22,272.89,281.14,278.53,279.26,277.52,275.71,272.02,277.37,271.25,269.84,269.57,L7
2019-02-06 22:07:29+00:00,313.27,310.05,316.48,313.66,319.00,299.49,,,,,,,,,,,,,273.69,273.73,273.18,271.37,265.11,269.63,264.37,257.75,258.52,254.39,246.61,260.53,246.02,258.57,258.76,266.39,265.50,267.65,271.02,270.45,268.64,271.90,268.28,271.05,268.17,266.94,265.56,267.39,263.95,269.16,267.88,269.83,267.45,271.55,270.13,268.15,269.53,269.27,264.22,262.87,274.07,267.80,268.98,270.05,270.28,269.15,,,,,,,L7
2019-02-07 22:06:59+00:00,308.99,311.35,313.47,313.02,315.24,301.62,298.93,290.18,289.15,299.76,300.12,284.38,279.74,278.15,277.72,278.38,276.37,277.18,277.65,274.20,274.23,269.28,268.56,268.05,266.29,259.33,263.38,254.94,254.81,258.96,254.10,258.61,261.82,266.31,267.80,267.04,268.75,269.98,268.11,267.09,268.10,265.74,269.58,267.38,271.19,271.66,272.44,274.75,273.57,274.60,273.61,272.87,272.88,273.86,271.80,277.05,270.59,273.14,277.30,271.37,270.70,272.74,269.22,272.47,269.63,273.28,267.09,265.24,263.18,268.04,L8
2019-02-14 22:13:09+00:00,349.59,335.58,322.97,320.54,304.31,305.15,313.07,320.58,317.15,305.29,297.58,299.42,294.39,291.83,289.52,286.30,285.11,283.76,280.71,278.84,276.53,274.71,272.16,270.31,268.40,270.42,267.21,270.60,268.24,264.93,270.63,272.92,278.73,282.15,281.36,278.91,281.56,279.65,279.03,280.94,281.01,280.62,279.97,280.91,283.17,284.84,283.97,283.53,282.84,279.59,279.97,278.94,281.89,281.25,277.52,279.35,284.50,285.39,281.26,284.63,284.95,281.88,282.18,281.59,282.39,280.00,270.35,270.19,279.51,277.64,L8
2019-03-02 22:13:05+00:00,310.86,317.81,311.14,302.66,313.89,304.50,304.24,299.62,298.53,300.03,299.02,287.23,282.71,282.75,280.56,280.82,279.30,279.65,275.80,274.51,272.89,268.29,268.60,268.54,265.90,261.39,263.42,258.36,253.88,259.65,258.07,262.13,267.30,271.35,270.57,271.81,272.80,272.57,272.92,272.40,271.89,272.30,270.98,272.57,274.69,271.66,275.54,275.93,273.35,275.91,277.30,276.59,275.81,275.04,276.46,273.64,273.13,273.62,275.52,274.74,276.02,275.97,273.38,269.95,270.27,266.98,263.60,263.73,262.93,276.53,L8
2019-03-27 22:06:47+00:00,342.60,329.40,332.08,339.89,329.24,311.30,313.41,315.08,311.34,302.15,294.22,287.34,276.33,273.91,271.93,268.39,260.70,264.05,252.77,253.42,260.44,249.37,254.89,252.09,246.79,244.92,240.43,246.75,247.39,234.82,246.01,252.77,257.99,263.30,263.84,262.47,265.68,263.31,259.70,254.22,259.54,258.68,260.78,250.52,246.35,242.38,249.43,252.24,250.60,253.29,259.51,259.15,259.74,256.80,258.81,255.98,252.32,254.42,256.95,266.45,268.76,272.35,289.52,281.37,263.09,287.67,284.89,279.93,299.61,264.76,L8
2019-04-03 22:12:32+00:00,320.19,324.91,326.11,326.06,331.12,308.42,313.16,295.73,299.18,312.16,311.23,291.97,290.14,288.68,287.72,286.04,287.01,280.11,280.96,283.49,278.10,275.07,277.87,274.59,270.68,268.39,272.30,258.34,261.95,271.75,263.21,266.68,270.70,274.61,273.04,275.98,273.86,275.38,275.85,273.64,273.59,272.85,276.99,284.17,276.56,283.98,283.95,281.18,284.77,284.17,282.38,279.61,282.07,280.91,278.64,287.96,279.82,279.81,289.24,280.95,279.62,276.94,283.61,279.63,281.23,283.33,274.57,273.52,272.64,273.89,L8
2019-04-04 21:59:28+00:00,335.62,339.05,338.88,,,314.96,313.84,292.93,304.76,317.36,316.87,289.81,295.97,293.57,296.19,297.33,290.77,288.69,286.31,281.55,283.83,303.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.57,284.20,284.63,288.92,287.94,290.80,,,,,,,,,,,,,,,L7
2019-04-12 22:06:42+00:00,360.26,,379.99,359.82,350.42,337.09,329.61,331.55,327.47,313.46,309.86,307.69,299.05,296.39,293.74,291.33,288.44,288.11,288.99,287.58,281.79,279.44,274.54,273.32,270.97,268.92,266.63,269.77,265.72,262.89,265.84,272.39,277.43,279.86,280.96,278.16,278.94,282.15,284.12,282.96,281.62,280.22,278.51,277.99,278.49,278.52,278.21,278.00,279.95,278.14,279.39,281.41,280.36,280.67,280.32,276.85,275.80,280.29,280.25,279.37,278.17,281.94,285.55,283.95,282.38,270.89,274.05,276.38,281.25,283.56,L8
2019-04-27 22:04:49+00:00,341.49,330.11,341.06,,,329.46,323.13,318.13,322.78,312.82,299.84,304.45,300.10,295.39,297.66,293.25,292.81,289.17,,,,,,,,,,,,,,,,,273.34,275.96,283.54,279.98,286.79,280.04,285.18,278.16,282.99,280.57,281.97,284.85,282.22,284.97,281.39,289.81,281.72,,,,,284.04,287.13,281.43,281.85,285.13,284.17,281.85,281.93,281.60,282.21,276.71,268.95,275.88,292.23,279.70,L7
2019-04-28 22:06:38+00:00,327.81,316.48,302.74,286.79,,298.41,315.97,303.88,319.26,302.89,313.76,284.19,268.09,261.93,261.33,260.44,257.98,260.23,257.27,257.05,256.84,253.78,248.41,248.17,244.21,246.59,246.83,242.64,243.01,237.04,241.92,243.68,248.15,249.52,250.58,249.33,251.56,253.76,250.15,252.23,252.22,250.78,256.28,255.82,257.09,256.72,257.19,259.72,260.69,258.94,261.50,256.62,257.49,260.33,260.02,259.02,260.82,265.51,274.17,280.22,286.47,287.23,281.61,270.42,264.54,266.71,260.11,259.46,263.81,266.23,L8
2019-05-21 22:13:03+00:00,330.18,329.56,331.40,326.49,327.18,311.18,311.36,301.53,299.83,310.88,310.32,295.66,288.47,287.25,285.24,288.42,287.61,286.07,285.87,284.14,281.90,280.65,277.20,276.12,274.88,266.89,271.66,262.52,260.46,266.56,260.74,264.08,268.72,272.98,272.22,274.87,276.10,273.27,275.86,276.80,274.39,280.51,283.15,281.40,282.93,282.55,281.48,279.84,278.09,281.95,279.97,279.97,285.41,284.42,286.65,287.36,280.19,279.68,283.44,281.26,278.06,283.48,280.05,280.38,282.30,279.84,273.07,277.66,274.52,276.60,L8
2019-05-22 21:57:40+00:00,356.28,341.56,337.06,323.95,314.26,320.84,312.10,307.23,304.25,327.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.90,277.35,275.60,279.86,274.41,276.59,277.81,282.64,280.80,282.06,281.68,282.73,283.19,281.97,282.65,279.30,281.35,288.51,276.60,279.48,282.15,280.35,283.38,282.28,276.24,281.94,280.19,276.55,280.82,270.53,274.62,276.19,L7
2019-06-06 22:12:47+00:00,,314.91,311.49,306.51,307.08,297.44,299.98,292.51,293.07,300.13,298.18,283.31,277.25,279.39,276.10,276.91,279.53,277.68,275.66,274.99,270.78,269.42,265.41,263.90,262.74,254.25,257.49,251.05,250.37,252.46,252.52,255.98,259.36,265.92,266.26,265.94,268.26,268.08,267.56,269.25,270.80,270.61,271.08,273.23,270.90,271.34,271.46,271.65,271.79,272.31,275.17,272.81,271.45,275.45,273.05,274.15,271.00,271.07,272.13,270.68,274.56,270.67,271.80,271.32,270.92,267.05,265.14,263.91,264.32,268.76,L8
2019-06-15 22:07:03+00:00,317.21,324.94,321.84,319.76,322.83,308.33,309.85,295.34,296.55,305.27,308.93,292.91,283.20,282.49,284.11,279.12,286.82,282.73,284.88,283.80,279.68,281.45,274.36,275.15,275.36,262.69,271.40,262.47,259.50,264.89,260.54,262.58,266.84,273.69,270.78,273.70,273.69,270.86,275.70,271.37,273.09,279.93,272.43,281.82,275.57,280.55,280.44,279.86,278.18,280.19,275.90,280.00,278.54,278.72,283.87,279.88,279.53,277.93,282.59,276.77,276.90,278.08,279.55,278.24,279.90,277.17,268.91,275.04,268.51,273.91,L8
2019-06-23 21:56:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.69,281.37,280.17,283.96,283.12,287.84,285.53,283.91,281.71,281.87,283.71,286.67,288.12,284.03,285.70,285.06,287.11,,,,,282.68,275.36,281.16,282.43,,292.48,288.46,283.15,299.65,269.41,280.36,281.46,279.20,291.31,,L7
2019-07-16 22:01:49+00:00,,,,,,275.27,293.93,264.22,289.95,,,,,,,,,,,,,,280.39,266.51,270.73,255.64,,,251.52,270.47,269.68,273.41,277.97,282.84,279.63,282.11,281.08,292.93,281.44,276.51,278.22,276.71,289.18,,,,,,,,,,,,,,289.13,,,,294.07,278.32,283.27,286.74,277.44,284.73,,,,,L7
2019-07-17 22:07:10+00:00,,,,,,306.98,307.12,294.26,293.22,309.55,305.81,283.63,282.82,280.20,281.35,284.26,282.82,282.02,281.41,274.14,274.08,272.60,267.76,271.33,264.85,258.55,266.00,251.60,256.39,261.62,258.27,263.23,266.09,273.51,273.95,271.85,277.19,275.62,276.72,277.57,275.54,274.08,278.93,276.13,278.07,281.49,275.57,285.12,282.73,284.52,283.88,283.31,280.87,283.44,278.34,281.23,273.22,276.61,285.81,277.85,280.34,277.46,275.17,276.69,275.22,,,,,,L8
