dates,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159,satname
2016-01-29 22:13:36+00:00,398.28,,,,,,388.30,374.93,358.52,369.34,389.51,390.78,377.92,346.31,325.01,324.34,366.33,372.90,371.17,,,,,,,370.16,376.59,386.21,406.17,388.89,386.91,387.22,379.69,383.84,386.54,374.68,375.73,,,,,,397.96,410.42,427.70,,,,411.36,396.68,387.78,372.80,372.96,381.16,383.05,,,,,,,416.55,414.46,406.39,411.09,427.05,419.59,383.94,380.11,,363.36,358.82,351.91,,,,,,,377.45,378.79,375.34,378.53,384.76,378.50,368.67,352.39,366.93,376.43,366.06,344.45,,,,,,,,338.89,334.44,339.53,341.65,330.34,312.28,316.09,315.44,299.20,295.76,298.43,,313.97,,,,,,,290.93,287.22,286.80,289.12,290.30,282.81,282.72,283.19,274.82,278.23,282.99,288.68,297.65,,,,,,,308.28,293.84,281.74,281.91,279.65,277.95,272.30,269.67,282.34,279.70,285.47,296.97,300.52,,,,,,,,335.60,337.90,347.42,356.72,L7
2016-02-22 22:11:42+00:00,382.61,375.26,370.29,373.35,379.65,377.87,379.56,383.66,372.27,356.60,355.81,356.42,356.35,355.36,348.60,344.39,355.85,363.22,360.70,357.47,350.80,354.47,353.14,351.97,353.87,363.08,361.88,369.87,380.87,380.12,373.79,382.40,374.58,374.38,365.48,376.39,376.77,378.84,381.93,396.09,382.49,393.54,395.81,403.91,405.30,413.84,405.53,404.79,391.37,382.78,381.77,384.30,368.17,371.53,366.52,365.88,371.60,372.53,377.49,381.55,391.50,386.75,387.20,377.89,377.73,380.39,379.38,374.61,354.32,361.53,357.70,357.48,356.49,336.43,347.22,358.40,351.70,348.19,355.30,370.95,372.47,371.66,370.76,367.16,363.13,365.94,360.99,355.69,354.10,351.54,348.61,344.63,336.71,334.11,329.40,330.57,326.56,324.96,315.07,297.62,320.25,328.31,320.56,308.39,298.87,299.20,289.55,290.90,261.58,,,,328.65,319.99,309.76,282.54,280.77,276.90,274.20,268.88,267.73,267.69,279.04,276.66,279.30,286.73,283.16,286.73,285.54,283.79,292.13,290.95,303.65,303.69,297.02,296.12,297.34,296.88,290.24,269.56,270.40,269.59,263.88,246.14,275.03,274.53,274.91,275.09,284.90,256.86,,,,,,326.76,327.95,341.70,348.55,363.47,L8
2016-03-09 22:11:40+00:00,382.89,380.54,372.50,373.51,376.54,375.70,366.24,365.18,363.49,354.49,346.25,342.40,366.17,360.97,358.58,353.59,356.55,356.90,345.21,343.04,339.26,342.71,350.45,358.09,360.56,364.86,360.77,359.42,363.64,366.19,358.32,366.12,353.98,362.54,353.57,368.95,358.50,369.25,377.69,401.06,372.83,372.85,392.92,405.49,403.22,407.27,400.87,404.03,377.80,376.70,376.77,378.15,376.92,380.30,375.26,360.75,369.33,378.79,376.55,381.48,384.36,390.26,384.43,383.00,383.43,377.58,376.29,342.35,350.61,355.13,360.64,363.32,355.06,337.68,353.62,364.55,346.83,344.47,353.58,368.38,365.56,370.27,369.18,369.76,366.31,364.04,359.86,354.62,347.51,346.71,344.19,346.05,338.94,334.75,334.17,333.46,333.92,331.81,327.89,325.03,329.46,329.17,323.11,311.18,302.12,295.53,289.14,288.50,,,,,322.67,312.07,303.31,285.71,287.34,275.47,282.31,270.96,276.84,271.11,279.26,287.07,285.27,286.18,282.40,287.72,286.32,288.34,296.32,294.24,301.43,303.49,293.93,287.57,292.04,294.33,297.13,275.25,269.06,269.80,262.31,245.89,278.45,279.47,274.17,278.14,292.17,290.03,295.74,306.10,321.77,308.99,310.14,314.72,306.69,340.45,345.71,351.54,L8
2016-05-12 22:11:20+00:00,,,,,,,,,,,305.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-05-28 22:11:27+00:00,385.25,368.12,361.44,354.42,346.06,347.45,364.21,367.37,326.09,316.73,299.55,289.30,339.31,337.67,335.99,339.99,334.43,,276.35,,267.82,277.94,281.84,274.59,290.23,245.80,260.18,279.09,241.34,288.67,321.04,229.50,275.36,267.31,287.53,257.95,,341.09,350.13,351.00,351.28,343.99,306.44,288.63,298.20,,356.76,,296.95,285.91,360.58,348.52,337.72,,,316.61,336.80,356.41,360.12,365.62,367.87,363.79,355.31,349.61,340.91,342.44,345.27,336.56,319.04,311.44,311.64,309.02,298.78,303.29,295.63,292.14,303.42,319.35,328.51,335.02,335.33,320.38,317.39,320.53,329.73,335.38,338.41,341.12,342.07,340.54,330.64,311.05,302.29,295.15,292.93,289.16,283.07,277.05,285.01,292.24,292.42,292.44,286.24,281.93,279.79,275.90,263.85,239.31,243.84,262.07,275.58,,,251.07,252.01,255.09,253.82,243.38,243.71,239.49,242.23,240.97,240.14,242.14,245.34,,,,268.52,267.37,,,255.79,250.33,248.62,245.88,215.91,,,,,224.88,,218.13,232.87,,233.74,228.99,238.98,246.24,,,,248.07,264.51,280.62,295.78,306.63,319.39,308.50,L8
2016-06-04 22:17:40+00:00,367.35,365.56,359.15,354.58,359.53,341.22,331.45,337.16,337.81,327.72,308.70,295.74,327.95,348.87,351.37,341.69,336.79,307.63,286.41,,287.58,288.61,299.87,296.85,296.34,270.90,271.24,284.68,279.93,316.99,286.57,267.78,292.47,291.21,288.43,278.73,284.37,,,306.62,346.27,315.70,325.36,308.79,317.44,325.43,315.81,320.55,323.11,312.60,315.22,294.31,361.63,333.96,318.45,340.97,,322.16,341.27,348.43,364.54,360.03,350.55,361.32,335.47,335.57,337.58,,329.44,327.91,327.86,,313.67,311.29,310.96,318.39,316.16,,,,,,,,,,342.08,332.19,322.87,321.93,323.67,310.95,,,,,,,,,,288.04,285.92,289.21,,,,,,,,,,,,,,,,,,,,236.19,,,,,265.52,268.76,,,,,,,246.12,,257.84,,,241.30,,,,,,,,264.27,,,,,,,277.42,292.58,,342.38,L8
2016-07-23 22:14:24+00:00,343.72,,,,,,,314.73,321.23,307.82,289.88,288.25,,322.74,320.94,317.10,301.60,291.12,,,,,,,,247.77,255.85,,249.31,285.33,,245.64,268.29,261.73,,258.86,267.25,,,,,,,290.70,297.80,303.68,295.03,296.37,299.54,289.82,294.59,258.34,310.78,292.14,,,,,,,,,352.55,340.17,327.02,335.60,322.05,,309.32,304.80,298.25,,277.43,,,,,,,,307.57,323.09,334.63,338.89,332.14,322.86,314.21,319.22,318.17,290.50,278.46,273.32,,,,,,,,270.32,271.18,263.83,251.94,241.31,252.04,265.05,,242.57,242.50,228.52,,,,,,,,,230.92,229.43,236.73,240.04,241.06,238.67,,,,,229.74,244.14,,,,,,,,,,,,234.48,,,,,,,,,,,,,,,,,,319.11,L7
2016-07-31 22:11:50+00:00,351.53,335.03,332.69,341.16,343.51,328.90,311.17,312.92,313.86,299.24,285.30,278.98,,,,,,,,,,,,,,,,,,,,,251.90,261.73,263.12,262.71,264.48,,,286.79,313.61,279.52,301.04,292.81,296.13,291.68,263.61,272.78,274.28,259.04,,218.87,310.38,300.89,293.21,330.58,331.00,327.41,318.48,323.61,327.48,328.81,321.40,326.04,319.76,320.16,312.60,,291.14,292.77,297.41,,,287.25,297.58,301.51,300.26,289.50,292.08,301.63,309.28,314.89,313.36,309.75,313.50,304.94,305.83,312.90,292.40,282.42,280.29,286.00,282.04,281.40,281.81,280.30,275.41,273.66,274.03,268.97,259.01,256.68,259.19,251.14,250.81,241.46,,,,,,,,,228.92,219.10,223.30,225.51,218.97,202.92,212.64,211.10,217.21,226.60,,,,,228.65,233.92,,,,,,,,,,,,215.89,,,,,,,,227.83,,246.49,228.10,257.44,257.58,253.80,257.49,270.99,280.15,333.79,L8
2016-08-16 22:11:53+00:00,372.12,364.27,354.33,354.85,356.36,347.45,328.97,336.45,332.51,325.38,303.26,294.99,334.17,339.15,337.20,325.10,325.29,299.86,286.45,,287.22,288.50,297.17,296.55,298.04,266.98,272.48,289.72,272.25,311.93,317.75,262.04,288.37,294.66,302.28,270.67,286.47,,,303.25,325.99,293.54,324.36,306.16,313.39,315.08,311.87,314.06,313.57,305.67,306.70,310.81,343.46,319.23,306.64,356.25,338.40,328.98,325.51,334.21,339.38,345.13,344.67,,,,,,,,,,,,,,,,,,,329.46,325.06,327.69,326.55,333.39,336.89,325.69,302.95,290.26,291.38,298.26,293.46,300.21,297.49,291.13,289.85,292.06,284.84,268.77,269.82,270.42,266.56,262.07,259.05,234.37,,,227.65,230.68,,,,230.06,238.93,246.03,245.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-09-24 22:18:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.38,339.90,374.47,392.89,362.58,351.86,356.76,362.59,338.81,337.60,332.33,331.43,327.00,337.54,358.45,370.79,370.01,364.74,349.91,338.45,343.63,361.47,355.27,352.06,362.39,371.80,343.99,321.42,320.26,335.42,334.45,352.59,312.83,317.18,285.59,317.77,310.54,324.56,333.93,338.84,345.57,362.41,361.26,353.70,335.67,321.87,329.79,354.87,364.49,347.10,333.26,315.68,293.50,301.12,320.90,318.80,321.09,319.58,326.28,325.52,279.33,274.89,295.62,286.72,287.44,,,,,,,,,318.88,276.35,239.56,218.93,225.28,248.11,263.52,255.85,262.50,267.65,265.67,269.81,260.71,232.07,,252.01,267.38,268.58,268.32,260.83,280.77,268.60,277.01,251.18,239.51,236.99,222.36,,226.73,241.27,250.67,254.11,227.08,257.22,258.53,245.74,234.05,254.12,278.49,271.93,267.28,263.44,267.34,277.61,287.85,309.30,316.02,321.60,360.43,L8
2017-01-30 22:18:02+00:00,400.52,387.23,369.58,366.40,367.37,363.85,355.78,353.88,359.18,370.27,,,352.81,351.27,353.13,333.23,338.37,342.85,343.17,349.62,334.93,323.36,321.62,330.78,335.21,,,347.45,344.59,338.44,340.03,,354.12,363.59,360.01,369.01,370.22,375.85,370.96,381.79,371.17,372.42,363.15,364.19,356.24,362.07,373.75,372.58,376.22,388.36,382.21,387.30,381.77,395.30,386.78,374.67,371.81,376.79,378.86,374.75,368.91,365.73,362.25,348.52,356.94,359.40,350.79,346.24,340.11,338.71,344.98,347.57,336.06,352.68,355.51,353.67,353.86,355.60,360.55,364.72,365.21,364.05,355.92,354.03,350.81,354.44,351.89,343.38,342.18,333.55,329.53,331.04,325.19,327.84,328.57,330.23,320.72,325.76,311.20,310.84,310.45,316.45,310.90,311.63,298.44,290.03,,248.77,268.77,258.65,258.84,271.66,269.17,256.98,251.80,260.60,260.08,261.41,260.59,266.02,266.03,275.67,284.59,289.53,,291.12,288.96,286.99,284.43,280.07,275.40,262.14,263.21,256.52,260.25,254.24,260.93,257.46,246.32,254.19,263.67,262.02,254.12,241.93,254.51,249.44,249.48,261.54,274.13,267.10,262.03,269.54,291.94,297.44,300.56,306.72,303.77,309.76,318.16,357.36,L8
2017-02-24 22:11:42+00:00,388.88,392.73,387.51,378.60,362.81,357.61,355.57,355.86,355.79,365.20,,,367.26,361.15,357.76,352.85,328.68,325.00,337.16,347.43,325.64,316.83,335.27,317.68,321.69,,,329.12,346.42,327.81,336.20,,367.72,376.25,360.16,357.80,377.35,383.21,374.06,373.05,374.53,380.43,386.82,379.16,353.97,356.63,374.27,380.55,370.44,394.91,392.25,394.31,396.14,407.13,409.09,400.52,390.59,388.46,395.36,394.38,386.87,375.69,372.73,352.63,333.83,339.42,359.01,362.09,359.00,352.46,353.45,362.51,359.17,376.63,396.11,424.03,389.03,375.49,372.31,374.27,380.85,385.34,373.89,369.64,367.81,373.97,366.33,342.38,347.49,351.70,345.71,346.20,347.29,346.87,341.77,341.27,339.22,337.67,334.65,330.88,329.09,328.16,326.76,326.90,320.72,313.78,,,287.07,288.50,280.40,280.93,274.30,265.97,251.27,256.95,270.79,277.69,284.18,290.92,303.95,324.90,337.61,344.00,,,,,,308.90,296.09,277.98,279.54,270.94,270.75,248.26,250.18,266.80,261.16,262.37,272.35,266.33,260.88,258.51,260.46,243.59,267.95,279.47,289.79,280.36,281.80,281.07,300.63,307.72,311.46,313.70,319.29,320.41,320.05,354.43,L8
2017-03-03 22:17:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.37,339.08,352.67,,388.28,375.65,359.21,354.01,374.28,403.87,391.80,366.19,367.62,386.40,390.18,388.94,368.36,346.00,363.99,372.50,369.97,380.75,392.96,396.50,402.27,410.00,417.26,417.49,413.01,399.42,401.09,400.04,388.73,378.39,374.60,371.58,332.05,338.42,355.42,363.39,364.55,356.30,355.49,366.03,356.04,386.59,403.25,405.82,408.28,393.20,379.38,380.49,383.06,381.40,377.88,375.83,369.78,372.43,370.54,348.83,338.49,351.82,356.71,359.81,359.00,353.55,356.04,354.83,357.56,349.74,345.62,353.14,353.17,336.73,333.33,331.87,330.21,329.59,,,,283.85,277.37,286.65,283.54,276.30,268.04,267.72,286.70,292.08,292.44,298.44,308.47,314.76,323.02,323.70,,,,,,318.58,318.05,304.60,284.45,274.42,265.35,253.89,249.51,271.01,278.16,272.15,272.53,264.73,264.56,265.49,260.30,251.66,268.98,277.55,281.52,282.21,286.64,287.14,304.99,307.08,313.63,312.04,324.01,332.69,328.41,370.24,L8
2017-04-05 22:14:04+00:00,385.00,379.75,372.58,363.38,,,,,,325.97,292.78,,333.84,342.14,339.86,341.78,339.38,337.84,331.90,,,,,,,,,293.56,,311.83,329.25,,,343.09,349.47,,,354.05,369.49,365.67,,,,,,,332.01,295.93,289.65,,344.83,348.75,353.35,,,382.57,385.43,377.34,,,,,,,344.21,335.10,321.37,329.00,329.07,313.86,323.07,345.70,,364.50,370.00,374.57,362.48,,,,,,,366.49,351.31,343.84,341.35,334.01,331.38,326.51,326.63,330.45,330.68,331.84,340.56,,,,,,,,309.95,310.02,322.29,319.15,,,,,,288.06,271.66,253.83,,,,,,,,283.82,287.95,285.77,289.79,291.81,292.37,287.67,280.00,265.50,,269.54,255.85,,,,,,,,,251.63,246.66,218.39,252.34,247.77,249.37,248.80,249.63,252.81,263.36,260.65,,,,,,,,,L7
2017-04-13 22:11:17+00:00,378.01,367.99,359.94,358.02,356.30,350.04,333.99,340.90,343.80,333.42,310.22,300.80,337.75,346.45,338.13,332.67,325.98,326.67,305.87,299.91,296.54,297.79,308.27,309.84,314.46,295.86,286.47,313.20,297.86,321.10,320.76,284.74,,333.53,332.52,,,,,,,,,,,,,,,,,340.63,353.22,,,355.81,364.34,367.75,366.15,373.41,368.52,365.89,353.78,345.87,329.89,323.05,317.64,331.94,325.25,317.92,321.80,327.09,,,330.18,,342.04,349.83,360.50,347.67,349.52,357.85,,368.12,339.84,335.62,329.04,312.44,331.32,325.79,317.35,317.15,324.94,327.11,334.60,339.98,326.57,327.82,301.52,318.75,302.12,326.84,304.09,310.47,328.41,,,,,,,258.76,254.96,249.71,245.49,244.89,256.51,248.92,227.68,273.76,281.17,300.91,312.70,317.97,315.24,320.55,,,,,,,,,,,,,,,261.01,253.44,244.58,220.74,237.74,238.13,240.58,224.23,246.61,240.51,256.96,278.78,286.38,291.48,289.98,296.43,288.07,294.59,304.91,337.68,L8
2017-04-20 22:17:23+00:00,378.03,359.36,370.97,367.61,358.36,341.63,331.86,327.57,326.73,308.56,291.10,277.13,318.70,340.40,343.66,345.40,341.89,339.16,,300.80,272.31,,308.97,303.02,314.77,,,,,,,,,,,,,,,,,,,,,,328.32,290.74,,,,,,,,,,,,,,,,,,,329.18,328.79,320.87,320.63,317.01,362.50,358.90,366.17,,380.99,372.32,354.67,368.03,355.44,356.62,369.46,350.58,356.60,336.68,336.88,327.05,324.34,322.63,317.82,317.05,321.29,325.19,344.52,356.53,348.90,325.67,323.98,318.33,320.17,313.88,322.55,304.66,312.70,329.75,325.77,,,,,,,258.37,250.16,244.60,242.35,249.58,247.54,246.30,266.45,274.36,281.18,293.29,299.20,307.00,300.68,296.87,284.28,278.50,248.72,260.19,267.80,267.72,266.75,253.75,260.18,245.13,,233.41,,,256.37,,220.95,234.39,243.21,240.71,245.47,250.41,241.12,254.21,281.75,274.30,279.12,285.51,283.52,284.39,271.16,289.42,305.25,L8
2017-05-06 22:17:19+00:00,382.88,369.23,382.35,384.98,388.92,384.13,378.17,377.19,349.80,329.81,301.39,290.06,332.85,340.34,347.85,354.91,350.46,351.59,,328.19,286.84,,331.95,338.25,337.62,336.55,,312.17,,352.94,353.88,,372.63,,,381.07,381.82,381.41,388.07,384.63,371.82,369.06,374.29,,,,,,301.26,292.82,373.19,377.86,385.01,393.29,401.69,402.17,398.67,390.76,383.37,381.40,377.95,377.86,372.19,368.33,361.47,354.15,351.05,352.07,342.93,343.13,356.27,361.68,374.70,393.88,,409.04,397.96,392.42,392.21,388.22,393.30,393.11,390.77,389.99,375.50,364.32,356.76,350.86,343.91,335.04,333.26,338.36,334.00,337.93,350.91,357.76,351.33,349.06,337.24,343.22,339.35,338.85,334.62,334.39,343.18,345.62,,,,,,290.57,278.84,271.48,267.57,265.71,273.09,270.54,272.06,285.47,294.05,308.28,312.29,318.33,320.81,325.04,316.47,309.30,299.74,282.15,283.96,278.95,281.17,277.45,268.19,273.61,268.81,265.94,264.44,278.67,279.19,292.13,,261.46,263.23,270.87,261.40,266.90,274.74,271.13,286.92,304.09,313.94,330.05,326.33,312.85,310.48,314.37,316.89,,L8
2017-05-23 22:14:19+00:00,363.08,359.13,359.47,364.20,,,,,,315.64,292.47,284.54,336.39,345.28,344.38,340.07,338.82,,278.70,275.90,276.87,,,,,,,,,,,,,,,,,,,,,,,,,,,292.77,298.61,278.27,,356.21,361.38,306.30,371.81,382.94,,377.02,365.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.30,321.62,327.11,332.52,,,,,,272.18,266.79,256.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-06-08 22:14:24+00:00,367.95,352.69,338.72,346.46,350.54,,,,,,292.64,283.74,,337.67,338.37,339.79,,,284.72,281.62,283.09,275.84,,,,,,,,308.23,,251.70,,,,,,,,,,,,,,,296.85,303.30,309.55,294.57,,,337.32,316.72,,366.75,,362.38,353.33,,,,,,,,,,,,,,,,,,,,,,,,,,350.19,344.61,333.62,325.54,316.32,314.52,308.33,308.73,308.39,318.61,322.22,328.44,,,,,,,,307.07,308.04,319.96,,,,,,251.63,254.50,247.04,242.13,,,,,,,,,,,,,,,,,,257.15,232.01,,,,,,,,258.31,,245.83,,233.26,,,247.89,255.08,,,280.76,,,,,,,,L7
2017-08-03 22:11:47+00:00,378.81,365.02,366.40,361.14,370.03,372.23,,,326.59,319.59,299.90,,372.45,358.76,349.68,350.53,351.02,,,280.27,280.76,276.32,313.84,342.11,337.14,,260.51,284.26,,329.97,338.09,,,,,,,372.87,371.38,371.63,374.52,356.00,,,,,,299.52,298.34,288.92,366.59,371.73,368.20,351.04,373.18,380.05,375.24,369.81,366.28,363.54,366.11,368.47,370.67,363.52,,,,,,,,,,,,,,368.40,361.36,361.57,366.38,370.17,373.19,375.76,364.57,352.40,333.52,321.60,329.01,335.46,315.91,323.33,324.24,326.59,334.12,332.73,330.00,329.10,331.42,327.60,317.64,316.70,298.80,292.54,306.50,294.14,293.00,292.38,285.23,,,,258.87,249.41,257.35,257.00,262.63,263.94,279.74,285.57,286.65,273.08,260.49,276.82,294.13,287.98,287.82,,,,,,,,,,,,,,,,,252.78,258.94,268.32,275.63,275.98,273.80,265.42,275.99,283.96,279.55,294.72,290.64,297.82,308.51,317.80,328.24,357.88,L8
2017-09-27 22:18:12+00:00,,,,,381.20,379.45,378.67,373.03,,,,,,,,,,,,,,,,,332.11,334.94,,,,357.45,362.57,,355.80,350.81,350.45,354.26,361.90,370.35,375.96,378.66,375.21,373.72,368.42,361.54,360.12,371.89,,,,,364.73,361.68,366.93,371.91,374.80,380.04,375.18,375.59,370.78,375.00,378.01,380.81,369.03,364.72,362.94,361.78,351.04,348.57,343.10,332.95,319.86,342.24,350.47,,346.63,,357.22,366.30,363.55,364.79,367.26,368.33,370.23,358.43,356.52,351.35,332.66,335.47,335.16,332.30,328.84,338.26,344.20,340.15,329.52,326.58,322.22,321.70,310.33,311.25,301.10,294.73,287.30,279.98,272.77,269.18,269.36,265.98,262.14,,271.42,,225.83,254.65,269.80,276.24,283.69,285.86,275.82,268.54,270.16,278.45,274.93,278.48,276.59,281.47,285.26,281.06,276.30,277.57,270.22,272.64,265.51,266.93,264.49,253.49,251.70,255.82,245.07,247.90,248.77,249.76,247.31,237.50,250.77,258.60,258.44,265.25,267.79,266.78,278.20,281.22,262.54,272.39,284.19,285.36,298.86,311.24,318.17,366.75,L8
2018-02-11 22:11:38+00:00,411.50,,402.80,399.62,400.23,400.91,395.82,388.37,,,,,365.96,377.31,384.13,382.24,380.12,373.32,,319.73,319.43,,,356.89,352.55,352.28,,,,,,,,,,,,,,,390.36,393.76,396.03,392.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.57,376.29,376.01,377.50,375.16,375.68,370.98,370.53,366.84,365.25,358.18,353.89,357.23,358.60,359.06,360.73,360.38,358.16,353.33,353.17,350.78,345.36,339.58,334.16,325.49,315.73,298.30,301.83,306.13,301.06,291.90,279.72,,275.69,248.16,258.92,270.24,277.41,277.61,277.60,284.85,285.98,287.61,294.11,296.22,295.65,292.68,297.03,292.32,294.98,297.30,299.92,294.94,289.79,289.23,286.53,288.72,288.56,289.74,288.06,287.93,282.25,273.95,274.53,284.60,285.85,280.06,266.82,283.84,286.58,285.22,,,,,,,,,,,,,357.28,L8
2018-05-25 22:16:52+00:00,344.74,341.08,336.53,326.80,332.27,313.03,300.91,307.09,309.84,304.99,286.92,275.27,,,,,,278.80,261.03,262.41,264.76,260.10,271.02,251.22,,,,,228.52,287.61,,,,,,,,,,,,260.48,288.03,271.70,278.71,285.86,278.64,277.82,283.79,275.20,270.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-06-03 22:10:35+00:00,374.06,359.22,350.50,357.17,356.00,342.85,312.07,316.79,322.52,312.78,290.43,283.89,,340.16,351.13,350.98,349.91,,275.11,274.91,278.21,274.16,275.69,,,,233.03,,246.25,313.43,,233.05,,260.11,264.19,256.38,269.87,,,,338.71,273.04,301.15,285.82,291.41,296.86,289.95,288.27,294.81,285.26,289.21,355.41,332.64,,,360.21,364.72,364.05,352.90,334.05,364.53,368.53,362.74,341.83,361.94,365.65,363.77,360.85,353.08,340.71,333.46,,333.92,332.95,337.29,363.93,343.55,350.46,344.25,365.74,338.00,321.13,326.58,343.18,354.05,352.82,345.11,335.69,332.20,333.88,331.71,335.79,332.92,328.22,,,,,,,,,,,266.99,259.39,251.16,249.68,244.04,,,,,243.09,245.70,240.77,252.03,259.96,264.25,257.77,250.19,256.97,266.61,257.71,248.56,,,,260.32,265.37,,,,,,,,,,,,,,,,242.78,216.45,221.39,262.63,271.80,281.38,296.46,291.47,287.11,289.77,291.39,301.36,307.60,319.44,343.94,L8
2018-07-05 22:10:54+00:00,370.32,345.90,343.55,338.07,,335.49,300.05,301.43,313.27,306.57,288.59,279.01,,343.77,320.39,319.64,315.84,,,,,,,,,,,,,,,,,,252.20,240.28,255.57,,,331.84,321.09,244.55,283.78,266.50,274.13,278.92,273.00,271.21,278.55,267.92,267.71,368.41,360.58,,,351.02,342.19,348.57,346.74,345.38,351.72,354.65,355.66,354.44,,,,,,,,,,,,,,,,,,356.86,340.47,294.96,294.62,327.62,337.71,313.99,319.23,329.99,333.37,331.61,330.78,323.63,324.64,323.94,320.06,291.45,286.60,307.57,318.80,304.30,300.62,282.95,273.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-07-12 22:17:08+00:00,377.95,371.96,361.67,360.20,368.37,344.71,328.48,335.01,338.41,332.42,308.19,296.90,,344.91,342.34,333.29,329.59,306.21,288.92,291.38,289.23,289.17,292.30,,,,,,276.28,316.51,,266.29,,290.77,290.91,276.47,288.94,,,306.33,341.45,297.24,320.63,309.33,311.54,,,319.51,321.56,313.49,317.18,,350.98,330.89,308.03,341.64,337.11,335.84,338.74,343.89,347.25,350.75,354.23,350.02,337.21,335.03,343.45,346.94,329.74,316.49,,,,328.75,336.72,339.51,344.71,327.64,324.06,339.74,348.65,337.93,327.50,330.20,323.66,330.75,334.81,326.95,334.02,331.98,332.05,326.10,322.44,318.67,320.98,319.91,307.76,294.52,294.43,301.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
