dates,satname,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159
2014-04-12 22:18:01+00:00,L8,389.56,386.41,386.54,387.77,384.91,367.13,355.74,379.73,380.49,355.06,343.91,,354.09,357.41,356.45,356.68,360.14,359.19,352.63,348.84,339.31,329.16,341.46,343.97,343.02,342.88,339.90,325.73,335.20,346.28,350.22,357.97,366.89,368.16,373.22,383.54,381.16,385.03,389.07,389.33,386.38,395.87,407.44,410.22,401.31,395.86,391.98,389.09,389.25,388.96,395.25,389.75,393.76,390.00,394.87,393.54,394.77,397.93,397.05,401.62,396.17,391.71,397.70,411.27,423.57,427.96,422.06,403.85,401.99,393.81,375.63,375.04,374.44,368.04,367.34,382.51,389.59,390.29,373.44,373.78,381.91,384.34,387.63,382.90,375.82,369.26,368.42,365.91,361.30,362.12,361.62,363.49,365.17,365.38,366.31,368.02,363.59,360.13,350.41,353.34,347.04,346.03,342.98,347.61,348.16,350.94,352.27,352.04,345.59,345.16,338.87,341.03,330.24,316.57,295.25,268.30,250.12,229.54,264.27,271.04,267.62,268.35,269.09,278.70,282.69,273.44,254.10,256.07,266.55,279.60,282.84,286.86,286.51,287.19,281.04,272.08,257.97,246.95,243.84,248.58,260.22,262.92,281.28,276.74,278.05,276.08,290.52,289.49,282.29,277.74,287.89,286.99,283.67,299.32,302.01,306.51,317.29,322.89,336.54,340.91
2014-04-29 22:09:01+00:00,L7,,,,,,339.20,322.39,325.84,327.39,322.86,306.34,295.04,313.86,321.11,317.10,320.14,318.49,,,,,,291.10,285.70,290.45,256.85,265.99,280.53,262.58,297.15,313.67,243.78,285.37,262.83,287.02,,,,,,,294.29,315.13,296.27,300.92,300.63,298.75,302.98,300.47,293.98,296.21,334.98,329.70,,,,,,,355.03,353.04,350.08,340.85,366.95,370.84,371.40,363.34,341.93,332.54,314.21,,,,,,,,,321.38,326.45,343.25,358.04,351.78,333.41,329.68,316.78,315.37,311.35,308.28,307.63,,,,,,,,315.31,295.89,299.13,286.78,284.39,277.19,299.35,299.75,,,303.72,298.93,,,,,,,201.18,,,209.65,241.22,248.18,246.60,245.77,260.96,258.59,250.42,230.45,,,,,,,,217.75,117.58,210.65,,193.05,,,,,,,219.95,,,,,,,,,,272.29,280.82,280.81,296.46,307.79
2014-05-30 22:17:35+00:00,L8,374.63,362.29,,,,,,,,,,,,,,,,,,,,,,,,254.73,276.56,307.68,280.31,313.01,332.46,263.35,,282.11,297.77,267.25,340.10,326.38,335.51,344.58,375.28,362.26,,299.31,300.14,,,300.19,306.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.07,345.45,347.59,322.19,322.53,317.66,319.63,310.36,316.32,311.42,321.84,328.30,333.11,325.73,324.91,316.24,309.93,292.13,298.00,292.60,293.01,295.24,303.31,312.97,324.49,326.27,319.98,312.41,305.88,303.13,300.16,285.29,263.08,257.84,240.51,172.66,192.49,234.08,252.81,266.31,275.48,273.92,270.51,261.69,,,,243.21,241.35,,,,,,,227.37,,207.21,,,252.21,,247.80,243.82,243.19,256.11,246.51,255.55,260.20,258.14,262.17,244.36,266.20,267.44,280.65,290.62,297.07,,323.59
2014-05-31 22:09:12+00:00,L7,368.95,358.59,351.01,348.84,343.81,,,,,,294.31,286.59,332.01,334.47,316.73,319.58,318.83,288.12,273.23,275.01,279.32,281.33,275.40,,,,,,248.99,322.64,333.20,230.17,260.35,262.55,272.48,259.00,270.03,252.02,249.88,273.36,372.49,,,,,,,291.96,299.09,278.98,358.42,358.30,357.00,294.08,356.39,365.89,362.47,360.67,359.38,367.33,,,,175.93,197.57,363.16,356.33,,340.87,344.23,324.43,,366.40,358.63,362.41,355.67,343.28,344.93,,,,,,,332.75,328.93,323.62,318.79,317.78,323.54,322.44,323.51,331.54,336.43,324.92,325.42,312.85,,,,,,,305.06,306.89,309.70,309.74,310.21,302.02,302.46,299.65,298.07,283.47,259.25,254.33,,,,,,,,265.26,259.78,250.00,,,,242.78,246.41,,,217.01,,,,,,,,,,,,,,,,,,,,,,,,,,,184.08
2014-07-02 22:09:19+00:00,L7,371.48,355.82,351.86,354.78,350.69,340.25,325.53,323.00,321.79,325.66,303.50,,,,,,,291.93,283.34,288.19,286.47,286.60,295.45,297.34,284.30,,278.53,273.61,243.77,,,,,,,258.11,269.62,,272.15,292.63,338.75,352.78,305.85,288.73,298.52,309.93,296.07,,,,,,,,353.55,363.92,370.50,,85.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.56,300.17,288.26,299.44,,,,,,,,,,,,,,,,,,,,,,,87.53,93.70,137.26,240.96,,,218.64,,,114.58,197.93,217.88,203.28,224.20,245.24,,,,,,85.49,215.61,264.02,259.49,261.24,260.52,245.41,262.87,268.74,279.37,292.23,296.08,306.61,316.06
2014-07-17 22:17:52+00:00,L8,379.41,358.82,356.04,374.86,361.57,353.43,319.99,334.44,321.78,316.65,300.03,285.33,,346.07,344.37,345.17,328.55,,271.90,274.26,277.62,278.28,283.09,331.72,325.80,250.85,258.54,277.20,254.72,345.54,354.26,239.14,274.99,263.50,273.73,256.91,266.91,256.69,259.57,338.86,377.33,388.73,304.14,291.64,295.93,298.30,290.02,298.16,297.87,290.69,290.97,346.34,329.85,296.76,382.37,380.26,372.90,372.88,362.57,371.18,371.60,367.53,366.66,365.23,361.41,380.84,377.05,362.51,355.28,311.58,328.43,344.30,354.64,361.92,370.32,369.55,365.22,363.23,354.11,359.87,362.64,352.64,352.07,346.34,346.44,342.67,340.95,331.14,328.43,326.58,330.64,334.80,328.24,321.11,321.88,326.74,320.45,324.12,310.80,308.38,304.15,304.26,303.89,311.74,306.77,300.09,299.53,319.38,318.52,301.98,321.29,304.00,291.60,277.68,271.92,243.77,226.79,242.22,258.49,272.51,270.36,267.51,263.12,268.77,262.78,,,,261.99,259.81,,,245.51,,,,240.52,,217.52,,,260.81,,255.60,254.32,259.09,266.93,279.78,280.36,266.47,259.13,285.22,274.39,277.43,281.24,293.41,299.88,318.95,327.48,322.65
2014-07-26 22:11:43+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.54,329.48,305.27,353.11,352.50,353.90,361.37,354.65,357.25,356.14,350.48,351.94,349.27,,,,,,,,,,,,,,,,,,,333.46,317.25,322.53,320.74,317.83,310.52,309.04,305.24,305.00,307.83,304.09,306.38,299.27,304.99,300.15,294.38,292.96,298.38,290.05,282.98,282.99,296.70,293.69,288.20,288.36,280.84,282.27,286.64,284.27,280.16,275.11,265.43,251.96,,,,239.14,255.25,251.06,247.09,,,,,,,,,,,,,,,,,204.60,224.64,226.01,229.61,,,,,,,,,,,,,,,294.26,275.74,296.61,306.07
2014-10-06 22:09:44+00:00,L7,356.97,348.72,342.55,335.90,336.55,334.75,323.29,,,,,,,322.39,323.06,319.98,312.38,296.90,287.89,283.49,287.89,283.32,286.10,283.89,284.55,,,,,,,,301.89,299.10,301.65,281.90,287.72,304.31,305.09,301.35,301.30,303.36,307.96,,,,,,,315.57,318.80,313.37,321.54,317.85,314.73,330.02,322.11,315.04,313.90,332.25,337.25,328.90,,,,124.92,218.23,,294.67,214.84,160.65,,,284.46,283.73,300.14,287.23,299.73,305.05,305.44,,,,,,,293.75,293.45,294.55,293.65,292.16,293.89,287.79,279.23,282.05,281.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.68,231.13,229.30,228.28,227.53,220.55,200.36,209.92,216.15,218.07,217.21,215.79,,,,,,,,,229.39,233.20,234.19,238.65,238.43,237.42,,,,,,,,,,
2014-10-14 22:12:02+00:00,L8,379.35,371.67,367.51,359.68,358.98,357.13,355.91,357.00,367.22,369.24,370.91,369.83,365.54,364.49,365.95,360.23,351.54,324.43,316.63,329.98,345.54,340.33,330.13,317.35,325.59,331.76,340.38,341.55,344.81,349.70,352.93,358.80,363.56,354.44,348.05,340.85,338.82,353.23,360.39,364.99,356.61,365.36,378.75,383.93,386.08,384.52,376.90,386.21,390.32,381.01,369.24,370.52,376.50,378.35,376.53,375.36,370.17,359.00,361.81,375.88,376.92,380.34,378.12,367.69,365.22,364.29,362.75,352.99,330.66,352.76,348.03,352.82,341.60,335.43,340.96,347.66,339.33,350.81,351.05,350.15,345.24,351.95,352.22,352.60,356.46,351.37,329.55,320.79,328.85,340.08,339.31,335.70,330.80,323.99,325.87,327.94,321.53,320.86,319.17,317.75,321.74,321.74,313.49,302.72,288.65,293.91,296.42,302.39,286.30,278.64,274.17,274.87,284.82,285.73,275.15,261.04,224.36,,256.76,267.64,264.17,254.94,241.95,240.56,259.95,268.90,278.76,266.85,271.11,262.84,251.84,251.09,247.99,254.90,255.97,255.97,255.18,242.99,224.62,249.55,251.56,253.55,255.97,239.39,265.70,258.46,264.57,281.91,277.64,272.01,280.93,282.93,,,,,,,,
2014-12-09 22:10:12+00:00,L7,,,351.21,345.32,,298.74,340.42,350.99,343.20,349.07,350.08,352.35,351.27,346.67,,,,,,,311.90,301.77,298.82,293.78,300.29,322.21,342.67,350.74,351.20,349.62,349.10,338.47,,,,,,,344.91,356.58,351.57,365.09,364.02,353.57,356.82,377.99,390.38,374.03,368.30,378.89,,,,,,,357.39,333.00,324.49,334.10,350.40,362.20,361.88,365.67,372.33,373.66,371.13,366.72,338.15,,,,,,,355.47,352.94,347.60,343.23,341.23,347.09,355.44,345.42,328.20,331.60,340.06,337.24,,,,,,,,301.73,304.97,320.65,324.01,301.02,296.78,313.93,314.04,309.89,304.34,297.91,286.22,,,,,,,,283.70,274.14,,227.42,251.43,267.63,259.13,236.59,224.68,230.27,254.91,250.68,,,,,,,261.51,265.88,270.85,269.52,260.63,250.89,249.79,238.44,253.03,249.03,240.19,229.79,,,,,,,,,274.49,264.86,272.76,288.48,300.13,306.38,309.32,311.36,331.96
2015-01-09 22:18:02+00:00,L8,374.32,363.38,352.62,351.56,347.84,361.40,379.36,388.29,392.81,365.53,352.42,356.78,370.59,373.68,351.67,343.49,361.36,371.71,363.70,350.62,340.48,331.89,305.34,298.51,306.72,337.66,355.33,360.11,364.01,371.38,372.08,369.00,364.23,357.51,360.94,366.86,345.59,329.11,354.06,371.01,362.31,367.70,382.82,370.32,369.91,390.22,397.30,381.42,383.04,391.06,394.41,397.07,396.36,396.98,398.76,391.47,388.56,374.02,349.78,347.49,363.50,383.44,381.86,376.78,379.42,382.64,382.75,380.20,357.01,378.62,374.81,368.09,360.47,360.52,367.54,374.07,371.01,375.04,374.84,369.63,366.24,363.65,368.49,359.16,340.72,339.35,350.50,347.75,337.60,336.73,341.82,344.67,342.97,341.48,336.01,327.64,330.37,335.99,329.52,316.95,318.90,322.34,317.41,316.01,316.67,315.74,308.49,291.53,297.44,299.02,301.62,301.52,312.88,302.33,,272.36,283.67,287.05,289.99,285.08,278.55,269.18,256.50,263.69,271.58,275.67,278.85,283.82,292.96,294.24,286.91,291.20,301.39,291.73,302.84,292.43,289.27,279.93,248.09,276.57,270.74,268.10,257.48,250.60,266.44,280.33,289.98,292.19,293.71,293.73,295.75,295.02,294.14,300.39,295.12,310.66,318.13,330.07,329.43,347.06
2015-01-10 22:10:23+00:00,L7,390.35,374.42,362.64,356.63,,,,,,,359.29,371.39,379.18,376.31,359.56,351.86,372.76,384.85,373.12,359.93,348.44,335.37,,,,,,,374.82,379.35,379.61,378.47,373.49,363.59,375.16,376.31,351.19,345.18,366.74,375.66,,,,,,,409.74,389.51,391.47,398.93,402.24,404.92,405.69,405.69,403.98,399.65,396.29,382.86,,,,,,,,392.91,394.41,387.32,374.05,386.40,381.87,373.32,369.88,376.19,377.25,377.72,381.28,,,,,,,,353.34,353.01,362.25,358.25,345.04,350.07,355.68,358.16,354.22,349.36,347.95,337.37,,,,,,,329.99,328.87,327.52,323.56,309.99,295.75,311.70,319.58,318.39,320.77,325.34,310.11,,,,,,,,273.85,264.11,278.24,284.37,287.51,293.66,299.94,302.83,304.58,300.79,311.04,311.43,299.30,,,,,,,279.51,276.04,272.55,262.79,277.08,289.11,292.62,303.81,305.81,305.73,304.72,298.50,310.25,,,,,,,
2015-02-26 22:17:46+00:00,L8,397.21,389.94,388.80,372.34,358.63,365.80,391.07,387.56,385.99,381.44,378.67,375.04,372.00,367.34,367.53,372.34,371.98,372.65,377.17,367.52,363.27,366.69,365.55,356.27,342.06,345.10,354.80,364.11,359.73,362.62,370.86,380.29,390.33,387.12,390.22,380.07,379.93,383.26,385.14,382.54,382.46,397.36,394.20,391.61,393.23,405.41,411.05,414.84,414.70,403.71,400.07,395.31,402.27,414.03,413.72,401.09,399.11,397.10,390.27,389.63,399.92,399.37,397.08,396.96,392.67,386.55,386.91,384.08,375.78,385.17,386.54,385.48,380.25,384.89,385.85,388.21,384.90,393.57,410.34,389.15,401.47,400.99,397.54,410.63,409.45,405.27,394.62,361.05,363.53,350.57,358.21,348.91,350.14,357.02,348.87,347.95,348.67,354.61,346.32,354.40,359.12,358.90,357.04,350.55,341.39,357.19,355.03,361.49,360.46,354.73,357.09,354.49,350.53,345.57,335.58,332.17,328.58,323.28,335.57,335.37,333.61,331.29,329.69,325.51,309.79,311.01,314.86,322.25,322.17,329.53,326.51,332.06,338.21,343.46,341.06,339.23,333.48,335.00,339.62,328.86,325.40,319.28,289.60,267.16,289.63,294.07,294.25,304.82,311.51,332.41,333.66,335.76,347.55,345.69,342.94,334.32,331.66,337.48,344.07,371.66
2015-02-27 22:10:40+00:00,L7,391.27,393.37,394.76,,,,,,385.22,382.30,379.06,378.19,375.18,367.82,375.84,386.38,385.34,381.83,379.60,369.62,356.02,,,,,,356.69,370.87,361.28,365.45,376.05,383.64,395.14,395.21,396.59,383.54,372.91,379.43,371.98,,,,,,,407.19,417.67,422.77,419.84,413.20,406.91,403.24,405.29,413.98,413.35,396.47,391.51,,,,,,,399.88,394.06,389.60,388.35,389.62,368.56,390.51,392.01,387.87,393.74,397.38,395.93,397.59,,,,,,,413.48,406.62,407.35,405.00,400.61,371.02,374.20,358.93,359.38,350.27,352.22,361.42,361.36,,,,,,,363.31,359.82,352.89,351.76,353.00,352.02,356.18,360.03,356.01,353.65,350.58,347.21,342.89,,,,96.71,,,330.32,327.51,325.13,324.77,320.37,315.30,319.04,324.84,323.30,325.72,327.62,329.76,323.21,,,,,,,328.39,322.54,319.95,312.41,274.04,300.99,296.78,301.50,320.17,334.06,340.56,335.65,,,,,,,,350.72,365.82
2015-04-24 22:11:08+00:00,L8,394.54,378.82,361.63,361.71,373.64,383.06,380.87,390.00,393.16,,,,366.06,371.39,378.94,384.75,384.13,381.08,368.94,360.44,353.96,361.06,368.41,372.45,374.96,357.76,347.52,337.28,354.54,380.46,381.77,381.80,384.70,387.43,387.99,382.62,386.93,402.02,394.16,386.15,386.32,393.47,392.99,390.54,402.57,422.83,426.00,418.31,407.33,399.13,392.63,397.11,393.67,396.00,401.35,394.81,398.34,400.55,408.61,399.76,401.96,402.32,400.93,393.71,390.59,388.78,395.38,389.54,367.34,378.82,378.66,393.59,393.70,390.12,395.75,398.01,394.73,394.44,396.65,398.14,385.97,389.81,386.29,389.62,389.09,389.00,389.88,374.80,370.75,364.86,364.46,366.07,363.33,363.35,356.04,356.97,357.14,354.23,352.85,352.36,349.75,349.22,347.34,334.91,333.47,341.77,338.57,341.69,338.74,330.72,326.11,326.92,320.97,309.16,306.18,269.50,299.29,295.73,297.58,297.51,294.80,295.47,296.67,288.83,292.37,293.06,294.60,304.10,305.24,301.08,301.79,312.25,312.10,313.65,309.46,305.16,299.21,298.50,288.09,288.51,284.66,277.85,296.06,279.89,297.42,304.02,302.23,301.17,304.36,312.15,315.07,310.93,313.13,309.70,315.98,314.09,317.87,332.32,336.71,364.59
2015-05-02 22:11:08+00:00,L7,,,,333.24,335.00,329.19,319.56,322.85,319.44,312.13,294.08,288.69,303.81,321.37,318.55,,,,,,,274.97,290.38,288.26,287.00,247.27,256.01,271.24,246.43,291.98,309.47,232.96,,,,,,,276.83,280.23,307.33,282.40,304.14,285.62,297.89,298.32,291.82,293.21,301.76,287.24,290.56,,,,,,,,,342.15,348.55,343.67,342.65,342.67,347.47,344.24,331.80,333.42,295.16,322.16,,,,,193.02,194.34,335.82,338.11,329.12,346.56,328.87,340.32,332.69,331.75,329.72,321.41,317.53,312.11,305.42,,,,,,,308.39,307.98,303.43,300.02,295.86,286.09,288.75,284.05,277.68,273.12,282.98,268.35,,,,,,,,,,,,248.47,238.02,242.98,228.30,231.90,230.74,232.09,226.02,,,,,,,160.88,257.65,261.32,261.43,260.45,,,,,224.90,,193.53,223.50,,,,,,,,247.45,261.22,263.47,264.42,264.57,270.76,283.28,303.91
2015-05-10 22:10:52+00:00,L8,376.07,358.28,349.70,347.46,347.07,341.38,323.91,326.45,327.24,319.95,300.28,289.54,325.16,339.99,337.53,343.41,328.56,,276.05,280.48,279.48,278.79,,302.60,316.33,250.04,262.51,275.93,251.63,329.13,341.14,238.74,,,,257.89,271.49,266.78,270.87,284.26,323.00,293.39,312.86,288.15,297.23,299.75,,298.10,298.39,,,,,,,,,,,,,,,136.47,365.72,363.75,360.65,350.92,310.83,343.63,344.43,,347.60,344.55,363.13,374.63,358.84,366.50,361.82,373.71,357.07,366.26,355.56,353.06,350.29,345.26,337.83,334.32,333.79,333.89,331.29,330.04,327.91,325.75,325.72,326.10,328.69,324.23,321.44,317.22,311.68,312.84,309.10,304.73,304.13,312.54,295.82,315.37,300.09,293.44,294.12,277.57,279.92,264.47,228.40,246.78,262.27,261.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20 22:17:34+00:00,L8,368.40,357.98,350.61,354.15,,,,,319.82,315.17,293.82,288.14,302.53,321.83,328.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.17,294.67,280.68,326.32,323.76,296.84,273.66,324.02,329.92,343.37,352.21,358.77,360.15,354.52,354.37,349.47,,,,,,,,,,,,,320.83,326.65,327.56,335.38,333.68,338.68,331.69,334.63,328.48,328.70,327.34,322.55,317.61,311.58,311.24,307.91,301.19,305.59,309.10,304.44,309.00,306.68,301.49,291.96,300.15,292.90,291.45,287.56,287.40,,,,,,,,,,,,,,242.49,234.11,238.81,237.32,244.37,248.16,252.69,,,,246.71,255.53,,,,,,,,,,,,,,,,251.38,246.63,259.04,264.66,261.97,,,,,,,,,,324.90
2015-11-02 22:11:55+00:00,L8,393.15,379.77,372.54,368.95,365.06,369.45,389.34,394.48,388.98,369.30,345.96,351.56,374.81,360.14,340.62,333.57,330.84,351.37,364.91,362.84,361.92,360.14,360.03,366.88,359.20,352.48,363.30,365.89,359.38,367.57,372.67,369.41,357.12,358.89,370.82,360.55,354.47,366.01,386.98,396.04,403.35,394.82,396.24,401.52,396.06,384.97,378.14,381.26,388.50,384.67,373.36,374.12,380.39,387.67,383.29,378.32,367.77,374.10,376.82,390.37,390.91,384.02,384.41,379.55,386.43,384.36,377.43,356.93,355.21,347.92,346.90,354.71,362.80,366.42,362.72,360.89,359.25,365.07,366.38,369.54,367.18,357.38,364.05,365.40,365.63,372.65,367.71,356.49,351.97,347.73,334.50,337.83,352.76,356.33,347.32,342.56,326.39,324.45,332.92,338.30,340.90,340.97,345.60,333.15,322.19,312.55,302.50,303.25,303.42,294.33,279.94,255.56,301.31,304.46,307.37,303.43,295.76,286.12,287.64,279.89,276.15,269.83,272.01,274.39,281.93,290.59,292.39,290.51,282.79,283.99,285.78,287.83,300.02,306.98,315.48,313.83,306.99,299.12,280.86,285.24,280.88,272.38,268.73,261.65,281.19,290.42,294.13,291.95,293.60,297.06,309.98,316.15,311.63,304.43,305.19,309.75,315.30,332.83,338.09,385.93
2015-11-26 22:12:41+00:00,L7,359.05,351.28,342.52,336.97,340.05,,,,,,,324.31,315.79,316.22,310.82,307.59,311.81,316.15,313.99,311.96,310.13,311.56,309.49,,,,,,,312.11,309.49,310.36,313.33,311.31,314.12,319.83,324.33,320.79,317.31,320.33,312.28,,,,,,,344.43,335.85,333.48,325.61,313.18,315.70,323.24,319.43,331.20,335.69,333.62,329.31,330.57,,,,,,,329.15,307.82,269.05,300.24,304.63,310.96,304.73,293.91,304.91,307.04,301.71,314.35,,,,,,,318.97,320.67,317.89,310.67,306.96,307.79,301.69,293.46,294.96,299.65,295.31,293.76,293.82,,,,,,,269.00,264.83,257.48,249.72,258.14,240.00,,,,,,,,,,,,,224.23,224.86,220.62,225.55,228.27,232.93,230.39,236.22,237.98,231.46,232.53,250.18,246.95,253.44,,,,,,,225.64,213.39,201.30,234.74,233.58,234.95,247.76,252.47,251.41,260.96,265.09,255.20,249.90,,,,,,
2015-12-27 22:18:07+00:00,L8,383.48,367.40,357.56,356.68,347.11,354.63,354.45,355.35,364.52,366.15,361.19,343.75,338.04,331.81,326.23,318.86,323.79,331.62,336.25,339.42,343.02,339.53,340.60,333.09,330.13,336.64,341.48,340.41,346.05,343.46,343.12,344.87,339.18,341.33,346.64,347.67,353.70,357.80,355.93,353.06,351.43,365.06,378.80,380.69,381.31,381.29,376.01,366.89,356.53,349.91,346.59,339.86,348.28,344.44,352.61,360.94,363.24,361.81,357.41,356.78,366.33,376.40,371.46,364.56,364.67,366.04,356.66,339.06,331.34,328.06,331.00,329.31,332.45,323.61,323.32,326.64,331.21,333.04,337.01,349.40,348.69,348.40,349.59,346.13,336.00,334.46,336.62,339.11,330.84,328.33,317.61,308.02,315.94,317.81,317.34,316.62,312.50,306.41,307.12,308.61,310.62,307.05,302.32,289.65,283.37,280.77,274.36,275.61,263.70,249.47,272.14,295.87,302.08,310.14,302.73,285.22,272.04,261.86,260.61,258.64,256.83,250.02,252.99,253.29,253.92,248.89,253.25,254.89,260.41,259.14,253.96,266.31,285.59,287.60,295.92,294.80,279.81,263.57,252.83,252.09,254.29,252.52,241.90,236.89,262.08,264.60,258.48,259.92,267.97,277.12,281.63,289.66,289.26,282.61,286.17,297.51,304.86,315.52,321.74,336.19
2016-01-12 22:18:04+00:00,L8,376.41,361.97,349.49,352.62,352.30,356.30,352.21,344.89,351.92,356.86,360.24,355.32,338.73,335.97,324.35,319.54,331.57,340.87,347.34,341.06,342.91,339.28,339.85,332.24,331.10,336.65,341.11,342.57,341.37,347.34,344.05,348.04,343.95,343.70,348.44,348.13,349.91,355.75,358.54,356.95,333.72,358.59,370.63,378.90,387.64,383.69,377.54,376.71,367.22,362.95,341.51,332.65,342.41,352.54,346.71,353.21,349.15,346.50,352.78,361.30,367.74,375.96,372.59,370.53,364.66,361.75,360.23,345.87,334.11,333.64,334.83,332.43,328.50,324.59,324.38,328.84,326.79,333.68,336.84,345.33,344.90,346.51,341.57,343.16,340.57,338.41,331.00,333.52,331.60,328.29,318.99,314.09,321.56,316.63,312.76,307.00,308.20,308.79,309.64,305.42,309.02,307.04,297.81,286.79,278.73,275.21,270.82,272.23,255.40,229.22,,291.88,306.89,304.47,290.49,273.11,262.37,241.11,253.95,253.41,254.05,246.93,249.82,249.88,249.06,250.40,248.42,251.68,251.30,252.36,247.29,269.25,288.71,287.55,288.25,289.72,279.50,259.10,252.33,242.20,244.02,244.03,239.38,226.24,256.80,258.65,258.89,262.24,266.46,265.63,284.26,285.35,279.54,277.41,290.79,296.39,307.77,314.29,322.97,332.48
2016-01-21 22:11:54+00:00,L8,388.94,369.49,359.32,370.07,373.07,378.96,374.98,358.90,359.02,369.76,372.05,370.94,358.41,338.28,322.20,322.67,343.70,356.48,357.99,356.28,356.10,356.48,351.69,345.64,344.56,349.01,358.40,360.82,360.30,364.87,361.89,360.06,356.28,358.45,363.62,363.51,364.06,370.37,377.81,373.38,363.26,369.56,380.23,389.84,398.52,403.65,400.05,393.20,385.11,376.30,361.78,355.47,359.66,368.59,365.26,367.73,363.21,363.63,369.92,377.10,383.83,390.79,385.80,382.69,383.15,378.95,374.15,363.94,354.08,351.56,345.65,345.93,341.67,339.25,343.07,340.75,342.25,344.97,347.37,354.82,358.25,357.91,357.84,362.12,353.98,346.32,339.83,344.91,348.68,344.19,330.92,326.57,333.50,330.30,326.45,321.39,320.82,326.27,319.62,318.22,320.26,323.09,313.92,299.45,294.61,290.90,284.96,288.54,282.31,245.67,289.21,311.44,323.62,320.34,306.25,290.64,271.73,269.62,269.87,269.42,269.62,265.33,263.70,264.01,261.30,258.50,266.02,263.87,270.32,273.87,271.28,284.80,305.48,301.21,295.74,297.79,293.36,279.24,268.34,262.03,265.74,261.00,256.22,253.60,268.75,267.74,271.86,,,,,,,,,,,,,
