dates,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159,satname
2015-07-20 22:17:34+00:00,380.89,370.08,364.49,352.18,350.20,351.72,377.35,380.16,352.64,340.82,328.15,322.79,337.87,345.59,348.21,362.95,357.14,367.79,366.98,357.60,351.79,357.28,304.38,351.92,344.51,338.99,344.06,347.66,345.10,357.58,349.77,366.58,378.13,376.50,382.65,372.32,371.66,378.48,375.50,371.90,371.94,381.42,382.39,379.88,386.70,399.88,406.31,406.71,402.03,393.42,386.45,371.28,373.19,392.67,394.14,373.23,375.42,376.23,378.85,373.04,378.14,375.47,374.26,375.27,373.53,369.60,367.64,364.04,358.63,357.97,362.74,377.05,364.57,367.84,370.91,373.33,356.22,361.82,362.86,366.10,359.17,364.97,366.04,367.16,365.56,362.27,357.80,342.47,340.72,336.13,337.79,333.51,332.42,335.50,333.68,326.90,328.43,326.77,322.70,320.49,319.49,324.47,321.62,314.55,312.29,324.02,315.87,333.32,328.43,322.32,323.24,334.24,315.89,323.59,311.55,248.97,286.77,281.60,281.53,276.80,286.58,282.29,283.65,281.70,279.77,281.97,297.57,303.65,291.29,294.90,303.31,314.93,314.75,303.84,302.67,300.38,296.16,305.55,277.34,304.52,300.13,282.00,287.43,249.77,274.70,281.19,281.19,291.33,297.20,305.91,319.87,314.73,300.96,304.14,306.30,303.00,303.43,312.12,325.19,344.28,L8
2015-11-02 22:11:55+00:00,375.52,360.87,353.93,352.38,346.37,346.41,380.26,385.40,340.87,331.33,310.74,306.90,328.94,335.83,330.30,328.80,318.25,339.57,355.83,353.76,355.36,353.20,350.95,353.77,344.45,339.37,353.47,355.16,344.63,354.46,342.90,352.55,344.01,344.14,360.99,349.82,345.39,355.28,377.90,382.93,390.24,380.07,384.44,389.72,384.26,371.86,365.03,368.15,375.39,371.56,358.61,346.36,348.70,370.81,366.43,348.71,347.04,356.65,362.06,372.32,373.08,366.81,366.94,362.26,365.58,362.60,357.59,341.32,342.10,331.77,331.67,341.60,339.45,342.88,347.18,349.76,338.47,347.04,345.65,352.58,346.38,347.84,344.17,344.07,341.87,342.60,338.03,331.52,328.19,324.80,319.98,319.56,322.06,323.53,322.16,319.14,316.14,313.23,313.79,310.60,312.35,309.87,309.69,302.21,299.35,299.94,285.16,297.86,289.15,281.28,276.53,,280.92,294.63,297.54,264.60,268.51,261.25,262.61,254.30,254.78,250.58,254.81,257.90,264.31,275.84,279.28,275.76,261.38,266.39,268.92,277.10,289.29,297.90,304.75,300.72,293.88,287.32,266.11,273.44,269.08,260.58,255.62,248.54,270.46,268.65,268.30,273.41,276.43,277.06,300.90,307.07,296.88,292.63,295.36,299.02,304.57,321.03,326.29,352.04,L8
2015-11-26 22:12:41+00:00,378.43,368.96,360.12,359.31,359.71,361.02,380.26,385.40,352.47,340.74,318.76,325.13,337.99,339.14,333.56,327.73,329.78,343.06,346.60,344.55,341.19,341.32,341.91,353.77,344.45,339.37,353.47,355.16,344.63,350.17,351.41,353.17,345.56,346.73,350.22,348.64,346.55,351.86,359.29,368.52,368.15,380.07,384.44,389.72,384.26,371.86,365.03,373.18,372.51,369.41,361.11,349.78,350.37,368.74,364.64,352.09,350.02,356.77,360.36,366.85,373.08,366.81,366.94,362.26,376.60,373.63,361.75,341.68,322.47,334.41,336.10,343.17,345.39,339.47,345.44,347.25,337.68,342.93,344.27,349.46,347.73,345.33,345.17,347.02,346.03,349.01,345.98,338.24,333.85,330.70,323.39,320.64,323.25,328.10,324.19,320.53,316.68,313.32,315.12,312.88,318.27,314.48,316.07,304.90,298.42,294.31,286.44,289.15,281.01,282.53,270.11,,292.23,294.63,297.54,293.60,285.93,274.32,262.61,254.30,254.78,253.05,257.50,258.14,262.65,271.05,273.00,272.07,265.66,269.58,271.90,268.63,283.56,284.12,292.91,300.72,293.88,287.32,266.11,273.44,269.08,258.31,251.39,241.81,266.42,265.40,264.98,272.66,278.58,277.72,292.62,297.77,295.04,286.47,295.36,299.02,304.57,321.03,326.29,352.04,L7
2015-12-27 22:18:07+00:00,383.28,372.93,363.07,363.01,361.76,366.54,376.74,379.76,362.30,353.73,336.30,332.56,343.08,342.00,336.81,331.03,335.18,347.38,349.41,349.10,346.32,345.51,347.73,356.99,352.54,351.56,357.64,358.88,360.59,356.97,357.69,362.02,352.47,355.09,355.80,355.71,355.19,361.23,364.43,372.40,371.61,387.81,393.82,397.40,394.99,390.13,384.07,380.12,376.22,371.95,366.44,356.01,357.47,372.26,372.25,359.85,357.39,362.72,365.16,369.41,378.22,377.40,375.84,369.80,380.80,380.93,367.44,348.94,334.46,341.33,343.44,347.59,351.24,342.31,348.23,352.00,343.69,346.00,349.98,358.48,356.18,354.49,354.78,355.76,349.62,351.47,349.74,344.55,339.19,336.21,327.49,323.03,326.50,331.07,327.56,324.63,320.72,317.79,318.71,318.23,322.50,319.40,318.88,307.19,299.74,297.93,291.45,292.03,283.37,278.20,281.29,318.05,306.54,312.55,310.30,299.57,289.15,280.29,269.34,263.88,263.60,259.07,264.00,264.55,267.25,273.83,275.45,276.51,271.97,274.60,277.54,275.25,291.63,291.53,301.31,311.32,300.40,287.64,274.72,274.97,273.88,264.51,257.27,249.21,272.37,270.28,268.05,274.16,282.02,283.12,295.21,301.32,303.28,293.31,300.93,309.36,315.81,330.48,336.22,356.92,L8
2016-01-12 22:18:04+00:00,384.64,374.05,363.08,364.24,363.86,368.65,374.51,374.09,363.85,357.73,344.70,339.22,346.08,344.36,338.18,332.62,339.55,351.55,353.35,351.55,348.69,347.36,350.22,357.33,355.06,355.18,358.57,360.47,363.85,361.01,360.72,366.81,356.79,359.50,358.80,359.09,358.33,365.13,367.42,374.99,368.59,387.74,393.82,398.97,400.27,396.58,390.49,385.71,380.41,376.14,367.45,357.97,360.26,375.62,374.15,362.74,358.84,363.05,366.91,371.66,380.87,382.31,380.30,374.82,381.86,381.56,370.91,353.97,340.82,345.86,347.73,350.24,352.81,343.68,349.52,354.50,346.11,347.76,352.50,361.63,359.16,358.29,357.27,359.05,352.45,353.50,350.63,346.99,342.32,339.26,330.01,325.46,329.38,332.40,328.46,324.97,322.08,320.37,320.91,319.86,323.96,321.58,318.88,307.75,299.40,298.05,292.74,292.35,282.18,269.61,281.29,315.51,312.61,316.30,310.14,297.20,286.67,274.96,270.76,267.06,267.01,261.80,266.96,267.42,268.76,275.22,275.14,277.56,273.64,275.95,278.26,279.02,296.17,295.00,303.32,312.71,302.03,285.86,276.92,271.78,271.66,265.19,259.24,249.91,273.75,271.82,269.78,275.35,283.55,283.84,296.94,301.79,304.60,295.14,303.99,312.06,320.16,332.81,339.53,358.06,L8
2016-01-21 22:11:54+00:00,389.36,377.10,365.44,368.17,367.49,373.30,376.86,372.52,374.57,372.10,364.80,356.25,358.12,348.45,337.81,332.41,342.49,354.86,356.06,354.28,351.46,350.55,352.30,357.63,356.06,356.86,360.95,363.19,366.59,364.36,363.53,368.78,359.26,362.19,361.69,362.08,361.26,368.29,371.28,377.24,370.10,386.82,393.32,399.59,402.73,401.57,396.10,389.79,383.93,378.75,369.22,365.28,368.74,377.52,375.69,372.43,366.19,367.90,371.39,376.19,387.98,392.56,389.34,384.21,384.60,383.55,373.67,358.28,346.05,349.57,349.89,351.96,353.48,345.12,351.13,355.06,351.69,352.37,358.75,367.94,366.61,364.40,365.11,367.37,358.59,358.06,354.17,352.50,349.57,346.83,334.89,330.14,336.71,338.29,332.80,329.23,325.31,326.36,326.44,327.51,330.07,330.31,325.69,311.17,301.71,298.94,293.76,293.70,284.53,266.52,287.15,317.67,317.59,319.73,311.59,297.97,285.35,276.53,278.79,277.19,276.01,268.56,272.13,271.89,271.64,274.78,275.89,277.72,279.66,280.92,280.18,282.29,300.14,298.03,303.91,312.20,303.08,287.11,278.40,272.24,273.08,266.67,261.21,253.23,274.86,275.96,275.63,278.20,286.68,287.85,296.94,301.79,304.60,295.14,303.99,312.06,320.16,332.81,339.53,366.45,L8
2016-01-29 22:13:36+00:00,390.85,377.10,365.44,368.17,367.49,373.30,379.15,373.00,371.36,371.55,369.74,362.00,361.42,348.09,335.68,331.07,346.46,357.87,358.58,354.28,351.46,350.55,352.30,357.63,356.06,359.52,364.08,367.80,374.50,368.45,367.43,371.85,362.67,365.80,365.84,364.18,363.67,368.29,371.28,377.24,370.10,386.82,394.25,401.75,407.73,401.57,396.10,389.79,388.50,381.74,372.31,366.54,369.44,378.13,376.92,372.43,366.19,367.90,371.39,376.19,387.98,397.36,394.36,388.64,389.90,392.25,381.32,362.56,351.72,349.57,352.14,353.10,353.22,345.12,351.13,355.06,351.69,352.37,358.75,369.84,369.04,366.59,367.80,370.85,361.91,359.83,353.87,354.91,354.05,350.03,336.48,330.14,336.71,338.29,332.80,329.23,325.31,326.36,328.93,328.90,331.97,332.58,326.62,311.35,304.11,301.69,294.67,294.04,286.84,266.52,293.86,317.67,317.59,319.73,311.59,297.97,285.35,279.41,280.48,279.11,278.63,272.18,273.91,273.69,273.57,274.79,276.28,278.60,281.16,283.71,280.18,282.29,300.14,298.03,303.91,312.20,304.12,288.45,279.07,274.17,274.40,268.55,263.06,255.97,276.10,276.59,277.27,281.95,289.44,287.85,296.94,301.79,304.60,295.14,303.99,312.06,324.02,334.08,341.50,364.02,L7
2016-02-22 22:11:42+00:00,389.67,376.79,366.25,369.04,369.51,374.21,379.22,374.78,371.52,369.06,367.42,361.21,360.70,349.13,337.52,332.97,347.80,358.63,358.88,354.81,351.35,351.20,352.44,356.50,355.62,360.12,363.71,368.14,375.56,370.12,368.34,373.36,364.37,367.02,365.78,365.93,365.54,370.05,373.06,380.38,372.16,388.16,394.51,402.11,407.32,404.02,397.99,392.29,388.91,381.89,373.66,369.07,369.26,377.19,375.43,371.34,367.09,368.67,372.41,377.08,388.68,395.59,393.17,386.85,387.87,390.27,381.05,364.28,352.10,351.57,352.93,353.73,353.69,343.67,350.48,355.62,351.69,351.67,358.06,370.03,369.61,367.43,368.29,370.23,362.08,360.70,354.89,355.02,354.05,350.25,338.21,332.56,336.71,337.59,332.23,329.45,325.52,326.08,326.62,323.69,330.01,331.87,325.61,310.93,303.36,301.34,293.94,293.59,283.23,266.52,293.86,317.67,319.80,319.78,311.22,294.89,284.43,278.99,279.43,277.41,276.82,271.54,274.64,274.12,274.39,276.49,277.26,279.76,281.79,283.72,282.17,283.73,300.73,298.97,302.76,308.99,302.99,289.86,280.93,273.41,273.73,268.70,263.18,254.56,275.95,276.29,276.93,280.81,288.69,281.65,296.94,301.79,304.60,295.14,303.99,315.74,324.80,335.61,342.91,363.91,L8
2016-03-09 22:11:40+00:00,388.82,377.33,367.14,369.67,370.52,374.46,377.36,373.41,370.37,366.98,364.39,358.86,361.38,350.61,340.15,335.55,348.90,358.41,357.18,353.13,349.62,349.99,352.16,356.76,356.44,360.79,363.29,366.90,373.86,369.62,367.09,372.45,363.07,366.46,364.26,366.31,364.66,369.93,373.72,383.34,372.26,385.61,394.28,402.60,406.74,404.56,398.47,393.97,387.52,381.24,374.05,370.21,370.22,377.58,375.41,369.82,367.41,370.12,373.00,377.71,387.96,394.83,391.92,386.30,387.24,388.46,380.45,361.54,351.91,352.08,353.89,354.93,353.86,342.81,350.93,356.89,351.00,350.64,357.31,369.79,369.03,367.84,368.42,370.17,362.61,361.12,355.51,354.97,353.24,349.81,338.96,334.48,337.03,337.19,332.51,330.03,326.72,327.03,326.80,323.88,329.93,331.48,325.25,310.96,303.20,300.61,293.34,292.96,283.23,266.52,293.86,317.67,320.28,318.50,309.90,293.36,284.92,278.49,279.84,276.49,276.82,271.49,275.22,275.74,275.75,277.70,277.91,280.75,282.35,284.30,284.19,285.23,300.83,299.62,301.50,305.42,301.43,290.50,283.25,273.67,273.06,268.84,263.07,253.48,276.26,276.69,276.59,280.43,289.18,283.05,296.70,302.65,308.03,297.91,305.53,315.53,321.79,336.42,343.38,361.85,L8
2016-05-12 22:11:20+00:00,389.19,378.32,367.40,371.20,372.94,377.15,376.88,371.41,368.67,367.68,359.25,360.66,360.87,350.55,341.49,337.13,353.01,361.11,357.37,353.02,348.67,349.45,352.36,357.36,358.84,364.36,364.93,368.85,378.73,371.79,368.16,375.30,365.79,369.65,364.72,368.66,367.42,372.38,373.02,383.41,369.26,386.72,395.92,404.74,410.48,411.10,405.16,398.27,389.26,382.62,376.26,372.06,370.87,378.54,376.69,370.19,368.66,370.97,374.15,377.24,389.52,398.42,394.96,389.06,389.01,390.93,382.42,363.88,353.31,354.95,356.77,356.83,354.69,340.85,351.42,359.04,352.08,350.03,357.86,372.02,371.31,371.55,371.11,373.14,363.87,361.16,355.45,356.44,355.10,351.79,341.13,335.71,336.04,335.79,331.68,329.58,328.41,329.51,327.30,323.11,329.75,331.69,323.65,309.48,301.90,300.59,293.90,293.02,281.84,261.19,301.77,317.67,325.89,323.27,312.37,293.31,284.72,279.18,280.33,277.89,278.90,273.60,277.78,278.04,276.74,277.97,277.71,281.47,284.40,286.45,286.74,286.59,302.75,299.90,300.96,306.36,302.68,291.03,286.10,273.71,273.73,270.02,264.13,254.18,277.09,276.13,275.38,280.02,290.41,282.39,295.65,301.55,310.82,299.23,308.92,319.66,325.23,339.49,346.80,359.98,L8
2016-05-28 22:11:27+00:00,390.38,377.51,367.57,370.49,370.05,372.20,375.07,370.83,362.59,360.40,351.79,353.69,360.61,350.27,341.47,338.42,352.29,363.53,348.65,356.56,338.80,340.87,343.85,343.57,347.41,347.43,349.96,356.03,359.11,363.62,364.99,357.54,355.54,357.94,357.31,355.87,370.70,371.15,374.60,382.89,370.13,379.60,383.14,388.15,394.44,411.10,397.09,402.28,378.87,371.00,375.83,370.90,368.59,380.52,379.00,363.16,365.47,370.87,374.68,378.86,385.91,393.47,389.30,383.43,382.14,384.00,380.77,363.65,355.63,351.19,352.94,351.73,348.41,337.34,343.54,349.31,346.03,346.25,352.97,366.73,366.17,364.24,363.44,365.63,361.06,358.92,354.04,356.44,355.78,352.12,341.32,334.04,333.05,330.43,327.06,324.59,322.40,320.77,321.25,318.70,324.41,326.08,318.30,306.98,300.42,298.88,291.09,286.38,277.41,261.41,295.23,317.67,325.89,311.24,302.31,286.94,279.57,274.07,275.10,272.40,273.66,271.16,274.54,275.68,274.74,279.92,279.54,283.65,283.58,285.22,289.11,291.87,299.08,296.57,295.55,296.28,290.29,291.03,286.10,273.71,273.73,265.57,266.96,251.76,272.88,279.00,271.87,272.99,283.10,275.83,299.42,305.91,316.69,291.17,297.82,311.85,320.32,334.01,342.23,351.40,L8
2016-06-04 22:17:40+00:00,387.50,375.80,366.37,368.22,368.54,367.77,369.62,366.62,359.49,356.32,347.00,346.44,356.53,350.10,342.71,338.83,350.35,355.55,340.87,356.56,331.48,333.41,337.57,336.89,340.11,337.86,340.12,347.11,349.21,357.79,355.18,346.32,347.66,349.60,348.70,346.23,358.37,371.15,374.60,371.99,366.72,370.47,375.92,378.23,384.82,396.82,385.48,388.66,371.90,363.70,368.25,361.33,367.72,373.87,370.35,359.99,365.47,363.91,369.91,374.51,382.86,389.29,384.45,380.66,376.31,377.95,375.37,363.65,352.35,347.86,349.81,351.73,344.07,333.62,338.89,344.90,341.77,346.25,352.97,366.73,366.17,364.24,363.44,365.63,361.06,358.92,352.55,353.41,351.66,348.35,339.11,330.74,333.05,330.43,327.06,324.59,322.40,320.77,321.25,318.70,324.41,321.33,314.25,304.76,300.42,298.88,291.09,286.38,277.41,261.41,295.23,317.67,325.89,311.24,302.31,286.94,279.57,274.07,275.10,272.40,273.66,271.16,274.54,270.75,274.74,279.92,279.54,283.65,281.33,283.16,289.11,291.87,299.08,296.57,295.55,296.28,284.77,291.03,282.06,273.71,273.73,262.53,266.96,251.76,272.88,279.00,271.87,272.99,283.10,273.90,299.42,305.91,316.69,291.17,297.82,311.85,314.19,328.10,342.23,350.11,L8
2016-07-23 22:14:24+00:00,376.68,372.37,365.85,363.96,365.44,360.56,365.95,357.17,346.57,338.78,327.82,327.15,353.54,345.32,340.08,336.85,341.93,338.35,327.97,350.25,311.37,315.93,321.32,320.38,325.25,310.43,314.42,335.85,320.21,337.70,345.33,313.11,324.06,323.50,336.31,319.26,332.52,363.06,369.92,363.69,363.22,356.52,363.70,351.32,358.28,362.56,354.80,356.44,350.02,340.75,352.79,339.40,354.70,351.82,360.82,346.05,359.24,357.47,363.86,369.27,377.07,383.48,374.08,369.73,362.61,366.44,363.36,359.37,340.47,332.16,336.57,347.16,325.56,322.17,326.86,333.37,329.53,337.34,345.80,362.95,351.94,352.15,354.10,356.22,353.96,351.38,344.66,344.96,343.53,336.21,328.34,317.20,325.98,321.34,318.83,317.73,314.52,311.27,316.72,303.93,310.57,307.24,299.69,290.72,289.78,290.22,285.44,271.41,261.59,245.30,294.78,,325.66,294.38,288.36,274.45,273.98,271.67,263.67,259.11,262.53,262.02,264.46,260.57,273.27,282.58,281.26,285.81,270.72,275.01,294.23,292.60,286.96,285.84,279.86,276.52,271.94,295.02,281.74,275.57,273.04,253.00,266.16,244.96,267.17,277.90,267.07,269.80,279.14,264.35,295.74,306.10,321.77,278.53,287.32,307.37,308.69,323.85,340.27,340.29,L7
2016-07-31 22:11:50+00:00,368.89,364.90,359.21,359.40,361.06,354.23,350.53,346.84,339.12,327.10,312.93,308.52,347.45,345.12,343.10,339.35,337.04,329.72,317.17,350.25,311.37,315.93,321.32,320.38,325.25,298.48,301.98,323.27,303.02,327.46,334.93,298.29,302.76,303.15,311.63,300.60,310.27,363.06,369.92,348.31,353.30,341.12,344.31,331.72,336.35,348.38,339.60,339.70,327.18,317.81,345.79,313.75,344.27,335.76,338.36,342.96,352.18,351.46,354.78,360.14,367.15,365.93,358.57,356.34,347.39,348.62,345.53,351.17,325.64,325.60,325.58,343.27,320.29,315.19,321.00,327.00,323.67,325.38,332.37,344.00,338.04,340.06,341.06,341.22,340.96,338.63,336.90,335.96,329.52,322.27,317.64,312.00,315.00,311.35,309.58,308.37,304.74,301.87,300.50,290.84,294.46,293.08,287.83,280.53,276.73,275.43,280.85,265.32,249.31,245.30,275.58,,325.66,294.38,273.50,260.61,261.31,255.31,250.02,242.34,247.23,246.18,251.34,251.22,269.97,286.46,282.78,287.23,260.71,264.39,294.23,292.60,286.96,285.84,279.86,276.52,262.85,295.61,281.74,272.41,269.73,242.66,263.09,236.72,262.12,277.00,260.94,260.74,272.02,257.05,295.74,276.30,274.94,271.50,277.41,293.98,293.07,310.47,323.45,336.46,L8
2016-08-16 22:11:53+00:00,369.35,364.80,358.40,358.64,360.28,353.10,346.93,345.35,338.18,326.85,311.73,306.58,344.79,344.13,342.11,336.98,335.09,323.75,311.02,350.25,306.54,310.45,316.49,315.61,319.81,293.23,297.07,316.56,297.89,324.87,331.49,292.25,300.71,301.94,310.07,296.32,306.31,363.06,369.92,340.80,348.74,333.19,340.99,328.07,333.07,342.83,335.64,335.43,325.23,316.07,339.27,313.33,344.15,333.01,332.02,345.17,349.43,347.71,349.90,355.82,362.52,362.46,356.59,356.34,347.39,348.62,345.53,351.17,325.64,325.60,325.58,343.27,320.29,315.19,321.00,327.00,323.67,325.38,332.37,344.00,338.04,338.29,338.40,338.96,338.56,337.76,336.90,334.49,325.72,317.70,313.89,310.04,310.69,309.12,307.16,304.92,301.76,299.91,297.37,287.16,290.36,289.84,284.79,277.89,273.78,268.58,280.85,265.32,243.89,240.42,275.58,,325.66,278.30,266.59,257.69,258.16,255.31,250.02,242.34,247.23,246.18,251.34,251.22,269.97,286.46,282.78,287.23,260.71,264.39,294.23,292.60,286.96,285.84,279.86,276.52,262.85,295.61,281.74,272.41,269.73,242.66,263.09,236.72,262.12,277.00,260.94,260.74,272.02,257.05,295.74,276.30,274.94,271.50,277.41,293.98,293.07,310.47,323.45,336.46,L8
2016-09-24 22:18:13+00:00,363.99,358.24,351.90,351.25,351.37,341.26,333.95,333.73,326.30,315.38,298.62,289.45,333.81,337.11,336.37,330.97,324.53,299.54,283.07,,280.87,285.02,292.96,289.33,294.87,257.86,264.94,284.50,260.71,300.73,308.45,251.24,275.28,275.33,285.34,265.78,275.64,341.09,351.25,317.51,342.32,325.13,323.96,306.49,313.29,319.69,313.65,308.27,306.63,297.41,320.82,294.73,337.07,323.40,322.08,341.83,339.03,334.68,337.80,346.67,350.91,349.96,347.81,349.79,333.43,331.04,327.55,335.99,316.68,317.90,309.60,313.10,293.87,304.90,303.68,309.15,313.44,315.90,322.05,333.02,328.36,328.30,325.22,323.75,326.34,330.29,333.65,329.70,318.62,306.89,299.66,296.78,299.67,298.89,298.33,295.04,293.65,292.07,280.80,275.04,277.61,276.35,272.88,265.13,260.42,254.20,263.85,240.94,238.00,240.42,275.58,318.88,276.35,240.23,234.70,236.37,242.70,244.14,237.36,233.59,239.81,239.45,242.06,240.86,238.70,,252.01,267.38,252.20,256.50,260.83,280.77,262.19,263.67,249.90,242.69,233.01,222.36,257.84,226.73,241.27,233.44,254.11,222.61,245.05,258.53,239.74,231.52,246.55,254.21,271.93,256.88,245.77,257.62,266.57,274.09,285.00,296.55,307.05,332.84,L8
2017-01-30 22:18:02+00:00,386.32,375.75,361.95,360.62,361.87,355.65,342.38,345.16,345.85,347.82,303.26,294.99,343.49,345.21,345.16,329.17,331.83,321.36,314.81,349.62,311.08,305.93,309.39,313.66,316.62,266.98,272.48,318.59,308.42,325.19,328.89,262.04,321.25,329.12,331.14,319.84,328.35,375.85,361.67,341.65,357.21,352.95,350.03,340.74,342.13,346.58,341.48,341.41,340.71,341.82,338.64,345.22,361.23,361.77,354.48,365.22,353.37,348.07,349.33,356.81,354.52,354.31,356.44,360.16,350.47,340.41,335.52,340.83,337.28,345.65,328.90,332.38,310.82,335.23,333.02,339.12,343.89,347.22,353.06,363.57,363.24,349.07,338.88,334.53,335.72,347.57,351.09,338.72,326.13,313.16,304.80,310.14,313.18,315.62,315.72,313.65,312.28,314.45,291.79,284.83,291.96,291.20,288.30,286.85,278.75,262.20,,248.77,248.21,244.66,258.84,295.27,272.76,242.20,236.55,243.97,251.25,262.47,258.22,264.26,266.84,270.67,277.20,275.12,232.07,291.12,270.49,277.19,276.50,274.20,268.12,271.45,265.90,266.76,255.72,246.88,248.96,239.91,246.32,240.46,252.47,256.34,254.12,234.51,255.87,253.98,247.61,247.80,264.12,272.80,266.98,268.41,277.69,282.39,289.09,297.29,306.53,312.89,319.88,358.89,L8
2017-02-24 22:11:42+00:00,394.70,389.98,378.54,372.50,365.09,360.73,355.67,354.87,357.49,367.74,,,360.03,356.21,355.44,343.04,333.52,333.93,340.17,348.52,330.28,320.10,328.44,324.23,328.45,,,338.28,345.50,333.12,338.12,,360.92,369.92,360.09,363.40,373.79,379.53,365.80,364.91,373.39,381.91,370.85,365.07,355.66,360.43,362.28,363.58,359.66,371.57,367.15,373.05,378.79,391.07,388.63,379.98,370.77,367.90,372.62,376.87,370.35,364.49,365.79,357.65,344.92,340.08,343.35,347.92,344.52,347.92,337.09,342.42,326.94,349.03,354.05,367.42,358.94,356.64,359.48,367.13,369.11,367.70,355.16,348.51,349.47,361.09,360.90,344.29,340.98,333.64,322.91,326.12,331.13,331.17,330.48,330.36,328.74,329.65,308.39,305.54,311.72,310.44,308.37,319.26,309.58,301.90,,248.77,277.92,273.57,269.62,290.49,273.27,254.17,240.67,247.61,259.66,267.54,266.87,273.15,279.21,288.75,297.34,298.08,232.07,291.12,270.49,277.19,276.50,285.76,277.44,273.63,270.45,268.16,260.73,247.34,249.37,248.87,253.74,247.76,259.10,259.67,256.37,242.51,257.40,250.52,254.39,258.35,272.68,275.32,271.92,272.63,285.34,290.83,296.54,302.76,310.79,315.40,319.94,357.41,L8
2017-03-03 22:17:49+00:00,394.70,389.98,378.54,372.50,365.09,360.73,355.67,354.87,357.49,367.74,,,360.03,356.21,355.44,343.04,333.52,333.93,340.17,348.52,330.28,320.10,328.44,324.23,328.45,,,338.28,342.46,335.11,342.97,,370.04,371.83,359.79,360.27,373.95,387.64,372.30,365.23,371.95,383.04,375.68,371.04,358.83,356.82,362.71,365.81,362.24,373.86,373.61,378.91,384.66,395.81,395.78,389.36,381.33,375.78,379.74,382.66,374.95,367.97,367.99,361.13,341.70,339.67,346.37,351.78,349.53,350.01,341.69,348.32,334.22,358.42,366.35,377.02,371.27,365.78,364.45,370.47,372.60,371.12,360.84,355.34,354.55,363.93,363.31,345.42,340.36,338.19,331.36,334.54,338.09,336.76,336.87,336.48,335.94,334.67,317.70,317.44,322.08,317.02,314.61,323.47,316.46,311.13,,248.77,277.92,277.00,272.20,289.53,275.84,259.70,247.51,252.64,266.42,273.68,273.26,279.47,286.52,295.25,303.76,304.49,232.07,291.12,270.49,277.19,276.50,293.97,287.59,281.37,273.95,269.72,261.88,248.97,249.40,254.41,261.88,253.86,262.46,260.94,258.42,248.25,258.12,250.81,258.04,263.15,274.89,277.04,275.60,276.26,290.25,294.89,300.81,305.08,314.09,319.72,322.06,360.62,L8
