dates,nzd0598-0000,nzd0598-0001,nzd0598-0002,nzd0598-0003,nzd0598-0004,nzd0598-0005,nzd0598-0006,nzd0598-0007,nzd0598-0008,nzd0598-0009,nzd0598-0010,nzd0598-0011,nzd0598-0012,nzd0598-0013,nzd0598-0014,nzd0598-0015,nzd0598-0016,nzd0598-0017,nzd0598-0018,nzd0598-0019,nzd0598-0020,nzd0598-0021,nzd0598-0022,nzd0598-0023,nzd0598-0024,nzd0598-0025,nzd0598-0026,nzd0598-0027,nzd0598-0028,nzd0598-0029,nzd0598-0030,nzd0598-0031,nzd0598-0032,nzd0598-0033,nzd0598-0034,nzd0598-0035,nzd0598-0036,nzd0598-0037,nzd0598-0038,nzd0598-0039,nzd0598-0040,nzd0598-0041,nzd0598-0042,nzd0598-0043,nzd0598-0044,nzd0598-0045,nzd0598-0046,nzd0598-0047,nzd0598-0048,nzd0598-0049,nzd0598-0050,nzd0598-0051,nzd0598-0052,nzd0598-0053,nzd0598-0054,nzd0598-0055,nzd0598-0056,nzd0598-0057,nzd0598-0058,nzd0598-0059,nzd0598-0060,nzd0598-0061,nzd0598-0062,nzd0598-0063,nzd0598-0064,nzd0598-0065,nzd0598-0066,nzd0598-0067,nzd0598-0068,nzd0598-0069,nzd0598-0070,nzd0598-0071,nzd0598-0072,nzd0598-0073,nzd0598-0074,nzd0598-0075,nzd0598-0076,nzd0598-0077,nzd0598-0078,nzd0598-0079,nzd0598-0080,nzd0598-0081,nzd0598-0082,nzd0598-0083,nzd0598-0084,nzd0598-0085,nzd0598-0086,nzd0598-0087,nzd0598-0088,nzd0598-0089,nzd0598-0090,nzd0598-0091,nzd0598-0092,nzd0598-0093,nzd0598-0094,nzd0598-0095,nzd0598-0096,nzd0598-0097,nzd0598-0098,nzd0598-0099,nzd0598-0100,nzd0598-0101,nzd0598-0102,nzd0598-0103,nzd0598-0104,nzd0598-0105,nzd0598-0106,nzd0598-0107,nzd0598-0108,nzd0598-0109,nzd0598-0110,nzd0598-0111,nzd0598-0112,nzd0598-0113,nzd0598-0114,nzd0598-0115,nzd0598-0116,nzd0598-0117,nzd0598-0118,nzd0598-0119,nzd0598-0120,nzd0598-0121,nzd0598-0122,nzd0598-0123,nzd0598-0124,nzd0598-0125,nzd0598-0126,nzd0598-0127,nzd0598-0128,nzd0598-0129,nzd0598-0130,nzd0598-0131,nzd0598-0132,nzd0598-0133,nzd0598-0134,nzd0598-0135,nzd0598-0136,nzd0598-0137,nzd0598-0138,nzd0598-0139,nzd0598-0140,nzd0598-0141,nzd0598-0142,nzd0598-0143,nzd0598-0144,nzd0598-0145,nzd0598-0146,nzd0598-0147,nzd0598-0148,nzd0598-0149,nzd0598-0150,nzd0598-0151,nzd0598-0152,nzd0598-0153,nzd0598-0154,nzd0598-0155,nzd0598-0156,nzd0598-0157,nzd0598-0158,nzd0598-0159,nzd0598-0160,nzd0598-0161,nzd0598-0162,nzd0598-0163,nzd0598-0164,nzd0598-0165,nzd0598-0166,nzd0598-0167,satname
2003-10-07 21:58:59+00:00,176.50,205.40,185.62,120.77,,187.06,198.08,163.32,,,197.87,195.60,120.41,159.70,183.77,179.38,,184.38,148.82,196.82,196.20,206.60,201.88,208.43,201.86,201.29,212.87,,,,,,,,,,,,,,,,,,198.52,180.44,177.66,175.16,185.68,194.21,199.48,200.87,,164.91,166.55,186.45,182.06,181.51,177.14,174.01,186.50,188.14,188.65,184.60,184.68,188.62,188.34,186.10,174.15,172.68,172.58,164.44,160.27,152.73,156.56,153.37,140.28,149.63,163.81,172.20,188.83,199.23,181.82,174.14,166.40,164.36,160.15,172.41,175.90,153.58,158.43,163.94,170.24,182.33,189.94,184.35,182.16,160.22,171.38,177.82,168.48,169.54,173.25,177.78,186.03,194.15,199.41,201.38,196.91,186.92,179.72,184.81,178.11,175.68,181.51,175.43,187.34,193.68,203.16,202.14,202.41,196.73,184.31,184.44,176.81,178.54,176.86,181.38,183.99,190.42,198.03,190.58,174.86,171.76,176.21,177.04,175.57,185.00,192.05,206.14,213.41,222.08,216.96,221.00,216.25,213.84,214.02,211.31,206.54,201.95,187.25,170.31,188.07,188.87,188.43,196.72,203.38,221.10,220.41,215.57,209.07,206.41,,,,,,,L5
2003-11-16 22:09:47+00:00,,169.61,189.62,,,,,,,,199.62,192.41,180.32,188.34,189.05,186.41,181.98,172.11,,,,,,223.89,216.24,211.80,204.67,205.47,201.13,200.78,,,,,,,184.15,158.64,165.50,192.85,211.65,205.77,203.86,,,,,,191.91,190.44,197.34,192.09,147.86,159.33,149.55,,,,,,190.22,186.21,188.63,182.61,175.79,173.57,178.18,,,,,,,152.59,151.48,157.51,132.52,160.79,165.17,170.53,,,,,,,144.52,156.37,157.50,142.63,154.31,157.16,156.29,,,,,,,168.86,170.17,171.43,167.65,174.91,180.55,185.40,188.13,,,,,,,,168.00,171.42,175.51,182.85,191.44,195.01,186.47,178.83,180.13,172.88,,,,,,,,,,165.95,169.24,176.80,166.92,176.75,185.74,199.09,204.98,206.23,206.21,207.98,209.07,207.29,210.84,206.43,206.73,207.36,,,,,,,,,,,,,,,,,,,L7
2003-12-09 22:16:06+00:00,,,,,,191.63,195.00,194.75,,,204.17,201.83,192.12,199.68,,,182.02,187.29,185.87,193.23,191.36,207.05,230.49,234.72,232.12,223.87,224.88,,,197.83,195.03,198.93,206.00,205.35,207.68,210.97,203.24,181.87,175.70,,,221.78,223.15,221.44,202.46,189.58,186.72,192.79,202.12,209.71,214.87,205.71,,,174.36,175.69,191.40,197.22,193.51,193.63,201.56,209.14,206.52,198.08,,,191.69,188.01,171.31,167.12,172.16,171.14,166.46,167.69,173.29,177.01,,,,,,,,,,,,,,,,,,172.83,181.19,179.90,182.48,168.22,176.49,181.88,174.62,179.37,174.66,183.49,,,195.06,197.21,194.42,187.60,181.01,178.48,177.76,177.02,174.82,176.08,182.25,187.92,195.93,,,,,181.78,175.65,174.08,173.00,173.92,178.52,186.34,190.72,186.17,174.14,175.67,177.19,176.10,173.23,177.06,190.35,200.97,207.53,211.29,210.09,,,,,,204.04,207.06,190.84,175.61,179.40,182.99,184.36,193.57,200.72,208.14,215.87,210.62,206.99,201.87,208.04,220.24,225.50,233.21,234.74,238.42,L7
2004-01-03 22:10:06+00:00,,,,,,,183.35,173.07,,,201.86,186.56,172.20,179.14,,,,,,190.02,191.43,205.24,221.16,221.32,215.12,214.20,,,,,,,195.14,203.85,200.05,196.76,189.51,179.31,176.11,,,,,,209.92,195.63,192.89,194.65,197.12,198.97,207.34,,,,,,192.73,193.40,193.74,190.35,195.11,204.04,198.10,180.21,,,,,,163.32,166.05,162.38,163.50,160.02,157.46,152.35,,,,,,,171.78,161.74,173.33,173.54,159.96,165.90,160.70,,,,,,,175.67,170.10,155.64,168.59,175.97,168.40,169.36,168.49,,,,,,,,,,,,,,179.85,189.58,,,,,,,,,,,,,,,,,,,,,195.24,204.66,,,,,,,,,,,,,,,,,,,231.21,,,,,,,,,,L7
2004-05-02 22:01:21+00:00,,,159.77,104.49,,,184.78,179.22,118.42,102.03,,192.24,135.53,,,164.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.97,157.58,157.47,158.83,150.82,126.68,148.56,155.62,161.81,164.90,186.05,170.48,128.55,154.54,168.13,152.98,176.78,168.00,145.06,160.32,162.53,168.46,170.90,175.89,179.61,173.83,147.52,177.09,176.85,167.95,174.29,172.67,177.92,181.34,183.93,187.22,195.03,184.36,,,,,,,,,189.66,198.88,202.14,203.82,196.20,187.31,177.77,168.27,167.77,153.82,175.07,174.56,185.49,190.19,193.93,171.77,175.60,184.45,183.40,183.06,189.91,200.57,215.39,227.42,227.43,229.71,216.50,219.64,216.85,215.23,214.60,209.88,203.83,160.28,,182.11,186.92,189.13,207.80,207.11,220.84,226.70,210.16,210.34,215.33,224.55,224.66,233.45,238.84,237.94,219.35,L5
2004-05-09 22:07:45+00:00,,,,,,,,129.93,85.96,91.97,,170.54,115.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.99,204.50,197.85,198.76,170.59,187.99,190.99,198.03,,,,,,,,,,,,,,,,,,,,,,,,,,173.96,202.58,193.76,217.82,215.25,202.03,186.12,179.97,,,,,,,,,,,,,,,,,,,,,,,,,,223.82,221.33,,,,,,,,L5
2004-05-18 22:01:50+00:00,,,,,,,,135.02,108.10,,,,,,,142.39,,,,,,,,,,,244.50,240.80,221.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.79,180.80,189.25,192.15,188.28,179.51,193.76,199.60,192.25,196.82,198.53,201.54,205.86,209.89,212.66,216.81,207.62,203.24,196.05,195.59,,,,,,,,,,,,,,,185.25,184.60,193.99,202.26,204.67,197.86,191.57,192.97,,,,,,,,,,,,,,,,,,,,,,,,,,,225.06,,,,,,,,L5
2004-06-10 22:08:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.76,,186.58,176.95,193.29,,226.55,213.09,,208.56,203.35,198.39,186.35,184.20,175.62,175.95,168.01,181.92,184.18,173.88,206.06,205.87,184.84,199.78,199.88,187.71,190.12,186.37,198.37,200.73,213.94,212.68,223.44,215.01,215.51,206.08,204.82,196.37,195.71,199.43,191.80,194.36,,,,,195.29,196.89,201.72,199.67,192.59,190.24,182.44,191.12,207.80,210.28,205.04,195.65,193.81,,,,,,,,,,,225.65,,,,,,,,,,,,,,,227.40,223.72,226.19,,,,,,,L5
2004-06-27 22:10:12+00:00,,,,,,,,,,,,,,,,,,227.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-07-21 22:03:39+00:00,,,,,,,,,,,,,110.56,,,121.04,,,,,,,,,,,,,,,,,,,,,,,,200.29,196.46,198.60,211.89,223.73,214.53,205.64,200.37,199.59,191.91,185.22,186.20,190.10,185.19,182.21,181.46,,,,,,,,,,,,,,,177.09,177.71,174.34,164.32,167.19,160.83,164.23,134.09,161.78,168.14,183.43,177.17,187.54,191.46,,179.52,179.46,161.93,170.97,167.06,150.56,171.38,159.09,159.36,160.22,173.61,185.84,190.79,175.74,177.81,179.19,182.79,187.05,188.19,188.35,182.20,186.54,197.55,201.84,190.94,194.74,198.00,184.06,186.58,179.64,178.16,185.02,185.49,191.05,206.51,204.77,186.91,189.77,184.02,178.57,181.98,187.27,186.44,201.95,197.86,215.69,206.53,175.24,180.85,183.94,185.23,187.86,187.52,188.04,214.40,219.23,235.13,220.40,233.36,233.42,222.32,230.12,233.85,231.49,234.02,230.13,230.08,188.54,177.60,201.77,204.83,220.01,221.17,229.69,240.23,224.86,216.22,218.73,222.03,240.62,249.99,254.77,256.38,,L5
2004-08-29 22:10:46+00:00,,156.29,145.82,81.14,68.68,,165.20,143.00,101.51,97.48,,188.14,111.85,,176.70,174.19,,,,,,183.85,175.45,190.49,189.22,202.91,200.18,182.00,,187.14,198.83,191.01,193.66,190.42,193.35,207.08,207.15,199.02,195.94,193.99,190.92,200.58,205.56,217.36,205.20,197.66,196.14,199.21,188.95,184.81,191.60,200.63,,,,,,,,,,,,,,,,,,174.07,168.38,167.82,163.70,163.46,154.82,153.53,155.30,134.31,147.40,157.45,162.57,175.18,158.24,159.17,176.91,177.12,168.52,169.30,163.23,146.80,150.85,159.34,152.94,152.47,158.52,166.00,170.93,159.85,176.10,185.91,171.46,176.02,175.87,185.85,184.83,192.32,192.89,194.81,189.30,185.55,179.49,185.82,179.37,181.41,180.67,179.13,187.53,192.46,203.22,208.90,205.55,191.02,183.02,183.26,176.60,175.47,166.95,171.52,183.38,198.57,207.66,196.62,176.78,173.12,179.18,179.62,178.90,187.82,194.69,208.67,216.03,222.30,223.01,215.63,212.45,213.01,215.35,215.43,215.59,214.17,195.38,164.66,186.48,,,,,,,,,,,,,,,,L5
2004-10-24 22:16:08+00:00,194.72,217.15,195.40,,,,195.77,198.82,215.71,210.09,218.61,205.58,179.83,201.61,193.91,187.00,176.08,,,228.51,,,206.39,206.01,210.82,209.24,216.21,217.12,222.35,211.76,,,217.78,209.01,195.27,194.95,196.02,199.05,196.35,207.49,217.64,224.27,,,228.79,211.96,195.20,194.16,197.56,202.53,206.35,205.23,192.23,166.42,,,,186.56,182.27,181.85,194.09,195.27,187.19,185.69,192.65,186.80,178.41,,,170.82,172.18,171.09,172.66,166.68,165.98,165.94,174.61,173.57,168.99,,,,183.00,174.65,186.30,184.62,172.04,180.65,178.01,166.43,165.06,170.89,168.04,,,187.48,184.31,161.01,179.08,187.32,179.34,183.35,181.88,184.09,188.60,197.51,203.08,,,204.65,193.17,194.29,190.31,189.56,188.71,182.10,191.48,197.57,207.76,210.39,211.61,201.37,192.14,193.39,,,,192.60,194.44,200.31,207.24,205.80,189.56,187.35,192.17,186.13,187.40,196.20,203.41,217.98,226.35,228.93,230.01,221.07,215.61,221.32,223.25,218.04,216.21,213.13,210.83,,,,,,,,,,,,,,,,,,L7
2004-11-01 22:12:13+00:00,221.87,222.50,208.91,,,210.13,212.94,215.73,212.71,224.24,226.30,214.42,194.14,198.87,213.99,208.97,189.07,197.23,224.72,240.01,,,237.44,210.29,198.27,200.51,209.11,215.08,214.81,211.00,220.59,226.86,235.29,224.17,206.61,199.25,198.51,208.16,213.93,217.08,219.29,220.59,236.19,238.91,229.85,220.46,201.11,196.05,205.37,207.41,216.83,213.65,193.33,188.79,181.89,190.18,197.52,199.18,199.98,202.02,195.63,188.75,187.93,193.93,192.47,188.61,187.80,192.17,191.39,184.13,178.38,178.69,185.56,172.87,162.69,170.54,152.63,173.01,166.50,166.14,173.38,195.30,192.80,180.59,185.83,185.41,174.47,174.23,169.22,163.27,170.97,168.52,180.39,182.45,186.87,196.21,192.80,187.78,184.30,179.93,174.84,180.73,177.83,182.85,188.09,194.39,208.43,211.52,208.26,199.44,192.90,187.28,186.70,194.93,185.89,185.41,191.43,199.89,206.48,207.50,192.67,190.59,193.61,197.24,195.38,195.78,192.87,211.86,210.16,212.74,214.76,207.45,199.25,194.08,202.42,200.81,186.11,200.68,213.52,221.82,238.74,237.25,235.36,228.91,232.93,229.74,229.20,231.03,229.12,226.09,224.02,179.50,195.53,195.47,207.29,207.94,217.88,226.11,232.35,224.48,216.90,214.88,222.25,230.77,238.98,243.05,242.41,255.42,L5
2005-01-13 22:07:16+00:00,203.33,215.35,200.26,,,198.05,199.91,193.57,191.26,200.21,203.40,208.08,190.37,197.23,202.53,195.56,204.05,182.23,194.96,191.44,189.34,201.50,209.99,208.39,198.24,211.80,215.81,217.96,200.61,212.08,218.60,211.93,200.62,190.95,183.59,184.55,193.08,201.36,208.88,214.80,213.35,211.61,222.66,222.07,210.85,203.39,192.37,195.91,188.19,196.30,206.77,199.47,181.65,162.08,148.46,158.94,166.57,186.39,181.41,183.07,184.29,193.39,194.63,184.65,183.79,180.76,179.58,166.16,173.29,159.28,153.61,157.09,153.37,160.44,157.21,146.24,134.06,147.90,156.62,158.87,171.93,187.50,173.23,165.18,166.16,168.15,161.75,164.38,159.77,151.45,169.69,164.41,157.68,165.67,170.05,171.75,170.92,166.36,161.89,166.58,175.27,183.67,185.48,184.79,186.81,193.18,189.30,202.19,196.82,193.28,189.24,183.54,178.48,183.50,176.79,181.45,190.65,198.99,206.51,205.61,182.72,178.52,187.36,187.39,193.17,179.41,148.98,205.76,207.30,205.67,216.50,194.10,195.26,204.59,202.58,217.15,196.37,204.41,215.32,220.81,238.18,233.85,223.70,222.61,232.28,231.13,230.98,230.70,224.12,219.59,168.24,,175.49,188.04,199.13,203.00,214.39,221.47,235.11,224.89,218.92,217.45,222.19,230.34,238.22,236.18,236.07,245.14,L5
2005-01-28 22:16:47+00:00,217.11,,,,,199.23,199.27,193.57,202.28,210.98,210.58,219.55,223.86,217.03,215.01,,,199.94,213.43,209.76,205.37,209.43,216.36,221.32,221.60,220.90,218.57,223.29,,219.93,220.78,223.34,202.97,194.58,199.33,202.15,202.96,213.13,214.80,218.96,,,226.38,230.85,222.33,211.17,209.35,208.31,201.63,207.13,215.64,213.62,,,181.61,184.13,200.31,193.57,189.30,199.05,201.89,206.27,203.32,197.63,192.30,,,185.31,188.22,175.98,169.68,167.99,168.46,168.15,163.11,157.59,166.26,174.74,,177.74,194.85,199.39,191.24,200.14,194.60,187.42,176.22,179.24,177.59,181.42,190.83,,,158.50,,179.61,188.66,173.48,184.00,186.68,177.02,178.79,175.19,183.28,187.61,,,202.71,197.58,191.85,192.52,190.89,186.67,195.02,190.30,188.17,190.90,197.57,210.36,215.83,196.70,,,,194.76,202.40,178.20,,206.53,209.91,228.76,219.05,202.28,197.06,187.14,210.89,179.20,178.63,208.76,224.52,230.36,237.29,235.98,224.07,223.85,224.21,226.87,,,,,,179.56,194.45,198.70,201.75,206.75,216.06,225.15,213.68,211.51,204.81,214.55,225.34,232.26,237.50,269.03,,L7
2005-07-15 22:15:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.30,185.20,139.80,177.94,188.41,186.40,172.49,171.80,175.28,156.25,161.63,160.81,138.47,141.47,148.02,162.44,175.17,,,,,,,,,,,,192.42,186.27,189.34,,,,,,,,,,,,188.82,193.18,183.23,179.07,172.54,175.67,194.03,199.29,204.88,198.19,196.59,,,,,,,,,,,,,,227.44,217.43,216.85,205.73,200.98,176.97,179.50,184.62,193.06,192.90,210.44,214.37,222.96,217.78,212.97,,,,,,,,L5
2005-07-16 22:10:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.41,141.58,,,,142.47,163.72,,,,,,,,179.31,184.08,,,,,174.89,,,,,,,,,,,,,,,,,171.79,184.02,191.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.85,211.94,198.90,204.10,215.84,219.22,231.16,231.74,236.00,,L7
2005-09-02 22:10:22+00:00,145.17,193.56,,89.06,,,,,,,194.58,192.26,,,199.61,212.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.58,166.07,176.43,169.16,150.57,160.47,160.77,,,,,,,182.35,176.28,169.80,179.42,173.93,178.01,182.15,187.69,,,,,,,,191.66,184.56,184.44,190.56,200.10,207.52,208.81,208.93,199.30,190.68,,,,,,,,,,192.73,191.49,192.65,188.96,188.96,196.47,204.33,217.34,228.91,227.45,230.12,218.11,223.75,217.85,224.31,219.99,,,,,,,,,,,,,,,,,,,,,L7
2005-09-09 22:16:28+00:00,,200.30,,53.32,62.20,,192.66,132.17,,,,,,,,,,,,,,181.42,170.86,218.05,229.54,,,232.31,219.36,211.89,209.33,210.15,208.04,204.57,,,,193.87,,,200.91,203.39,209.70,225.65,214.20,207.42,191.12,195.13,184.96,172.04,,,188.58,178.64,173.96,173.42,181.31,179.75,182.97,184.24,184.69,189.55,,,189.92,180.45,179.21,170.56,168.85,162.37,151.74,156.69,149.21,153.36,147.87,,,,,,,,,,,,,,,,,,153.49,155.11,150.81,168.90,167.15,160.17,163.22,170.14,167.46,168.53,,,185.96,185.26,185.60,195.47,181.60,180.58,178.56,175.36,169.20,169.19,152.45,157.34,164.17,,,,199.92,185.01,186.50,181.63,180.51,177.51,174.14,187.67,176.16,199.33,201.58,187.53,167.08,166.75,164.98,172.29,168.87,173.41,193.33,201.35,,,,,,221.20,218.59,216.81,214.57,207.59,199.51,176.34,168.04,176.11,189.47,197.50,205.23,211.89,223.91,210.75,204.80,204.70,,,,,,,L7
2005-09-10 22:09:19+00:00,183.29,212.53,157.72,,100.18,,200.15,144.21,,,173.35,199.42,,,203.26,211.40,,,,,,175.69,179.62,202.90,211.68,221.43,222.26,219.10,216.10,202.30,199.45,196.97,198.57,198.23,191.66,178.67,176.08,180.62,178.77,182.63,181.93,177.30,188.20,203.50,204.21,190.03,177.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.75,150.65,155.99,158.41,160.04,163.98,156.91,170.80,174.17,179.78,183.95,187.86,180.10,177.81,175.03,166.84,163.18,163.37,157.16,168.25,176.81,180.47,185.93,188.53,179.32,173.93,167.62,168.06,166.98,155.69,140.54,,155.35,178.10,173.51,154.91,144.87,145.92,152.21,169.36,161.85,164.32,182.32,190.62,203.33,198.78,200.28,205.86,210.49,210.78,212.73,211.02,204.93,193.66,177.90,139.13,158.38,168.94,180.71,186.02,195.93,207.79,209.76,204.45,195.52,197.44,203.17,213.78,222.71,232.98,230.59,234.94,L5
2005-09-18 22:10:15+00:00,176.59,192.44,175.88,,138.47,,,,,,,,,,194.43,206.09,222.59,203.50,,,,,,,,,,,,,,,,,,,,,,,,,,210.80,,,,,,187.22,191.60,190.41,183.20,,,166.42,,,,,,,176.73,167.91,178.49,181.46,177.63,173.39,169.61,,,,,,,165.81,151.99,143.71,159.51,165.22,175.82,184.79,,,,,,179.37,166.40,159.16,168.26,168.00,166.42,176.08,179.49,,,,,,,,149.70,167.60,183.34,188.33,197.08,199.33,191.17,,,,,,,,,201.34,207.08,208.14,208.96,196.71,191.08,192.75,183.67,185.17,,,,,,,,,,,,195.13,201.90,215.15,214.52,213.74,219.25,213.19,219.89,218.95,222.19,218.95,216.15,210.03,192.91,172.37,180.21,184.98,,,,,,,,,,,,,,,L7
2005-10-28 22:09:12+00:00,198.18,216.98,200.31,,195.16,194.08,194.54,182.12,171.78,198.17,206.91,192.48,211.30,208.31,189.30,185.47,185.52,220.31,198.93,185.97,180.87,199.56,209.64,219.67,228.35,240.36,239.99,231.02,220.66,207.04,216.93,212.66,208.95,203.86,191.30,191.30,173.38,187.41,198.88,204.30,214.85,223.57,226.33,217.75,199.82,199.99,207.10,206.12,193.79,191.48,191.18,192.51,199.29,167.81,179.80,190.86,188.47,187.03,189.12,183.53,190.57,193.96,199.83,196.45,194.56,196.07,193.43,197.07,177.67,172.03,169.33,172.22,169.76,165.64,174.56,174.57,180.31,150.00,170.50,180.02,179.81,186.31,175.51,174.69,183.74,174.83,169.36,179.00,180.17,163.80,169.29,171.68,171.88,165.77,174.25,180.49,175.35,161.52,169.47,175.22,175.11,182.30,182.82,187.05,192.54,195.41,200.93,199.90,191.28,187.95,183.21,184.12,183.06,183.50,178.40,185.93,199.00,206.02,216.92,217.67,214.38,206.16,197.59,194.08,190.37,185.78,175.60,185.98,191.88,203.29,205.57,199.31,187.44,186.41,194.88,196.16,192.55,196.86,211.34,225.25,228.73,236.01,234.73,226.84,224.08,228.58,224.48,226.79,221.51,223.76,198.57,180.90,192.64,197.01,194.76,203.60,198.39,211.91,217.06,211.01,207.24,211.32,217.92,231.11,238.86,238.35,244.17,245.37,L5
2006-01-23 22:17:23+00:00,222.86,229.97,211.22,,192.96,200.32,196.98,209.87,209.19,217.38,218.19,226.15,232.63,227.21,216.78,215.26,208.33,187.19,181.48,184.11,189.96,221.23,241.75,249.70,248.11,247.52,242.15,219.99,219.00,231.68,225.21,215.87,211.17,213.82,210.05,203.19,203.66,214.15,225.38,222.04,220.68,218.79,215.62,230.43,217.64,208.00,218.00,209.67,210.22,220.78,217.44,209.61,194.92,187.40,174.54,188.93,199.47,199.76,205.89,212.29,223.52,219.48,208.06,203.63,207.26,194.26,193.40,184.26,178.89,173.32,184.20,180.32,173.00,173.80,179.53,182.83,168.68,166.18,172.04,177.67,192.14,199.61,191.28,194.98,192.16,190.50,184.40,180.32,184.71,174.05,168.66,162.00,159.47,172.46,173.63,190.47,198.64,175.33,186.87,192.24,184.07,188.16,182.73,189.08,192.33,201.03,198.94,200.70,194.36,193.17,196.64,195.21,192.46,191.90,189.33,190.16,197.04,202.95,207.77,210.86,200.86,192.49,189.75,186.86,186.13,187.09,187.74,187.77,197.79,209.90,211.70,206.06,197.89,194.66,196.84,197.47,191.73,201.90,211.54,219.29,232.03,227.53,223.89,219.75,223.41,223.27,227.51,222.62,218.87,216.15,206.33,175.79,177.36,185.95,197.00,198.15,208.09,213.17,220.19,215.45,208.53,209.75,219.72,227.36,239.49,242.25,243.75,253.79,L5
2006-02-08 22:17:45+00:00,134.53,190.09,,,170.19,183.89,,,,,,,,,,,,,,,,,,226.16,229.36,232.19,226.85,,,,,,,,,,,,,,210.13,209.85,211.38,209.38,207.03,198.63,199.89,199.43,200.44,201.84,195.75,200.64,180.60,151.30,148.33,178.75,188.18,184.23,190.44,192.94,197.29,195.16,188.34,199.52,189.97,184.76,181.93,175.01,168.92,168.40,166.38,164.77,166.95,165.59,164.95,171.85,152.29,166.89,171.60,173.41,183.35,199.51,185.49,175.02,187.03,179.45,172.29,176.34,182.68,169.09,166.07,165.94,167.89,173.12,177.36,183.29,175.08,167.78,174.27,178.42,171.31,177.06,181.89,187.05,189.77,193.93,198.06,203.03,194.95,192.61,189.32,187.87,191.47,188.37,180.87,180.02,190.09,201.65,210.26,211.30,205.74,199.35,190.77,187.42,181.53,182.27,177.67,182.97,190.64,198.09,204.16,198.54,189.53,187.37,185.41,180.90,179.13,187.79,206.88,223.34,220.84,222.40,219.88,215.92,220.07,217.87,218.52,219.37,213.69,210.05,179.25,145.71,175.31,180.72,184.53,190.18,192.03,209.67,217.83,210.29,205.33,208.12,210.68,219.82,225.05,231.52,229.65,232.59,L5
2006-04-13 22:19:02+00:00,161.48,207.43,190.29,84.68,,,195.88,184.52,183.35,,193.75,201.49,,190.73,189.34,181.05,,192.00,185.55,193.79,,188.44,204.00,231.26,229.71,222.83,220.90,207.80,214.73,208.36,211.72,208.65,212.89,206.31,212.27,209.27,198.94,194.05,194.35,210.41,218.38,219.98,220.85,221.11,212.46,198.64,197.78,193.95,195.67,206.07,197.84,192.62,180.47,145.94,140.61,171.51,178.70,179.69,186.31,188.24,193.74,194.90,193.29,199.91,194.36,193.77,193.45,177.75,162.87,159.71,155.40,158.53,158.48,154.92,157.21,143.33,,,157.75,170.24,179.15,180.47,169.36,163.90,174.53,161.45,157.84,167.49,169.17,147.78,166.02,169.01,170.65,177.50,183.43,185.98,186.55,173.76,172.22,174.79,173.34,174.21,175.60,186.65,184.90,193.78,194.84,207.07,196.19,190.27,188.52,186.17,186.78,185.93,186.28,189.39,192.39,202.91,209.78,211.35,205.47,197.79,189.40,188.08,189.63,185.23,184.60,183.18,192.54,202.72,209.36,204.98,186.95,187.89,192.26,198.18,192.74,197.78,211.58,226.13,229.88,231.19,233.24,225.66,224.88,220.40,222.68,224.42,224.32,219.15,206.36,176.77,187.53,190.56,191.30,204.12,205.09,212.51,223.86,218.08,215.56,208.49,214.61,229.35,232.18,235.18,236.89,255.01,L5
2006-05-23 22:17:26+00:00,,,,,,,,111.83,,,,143.31,,,,131.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.54,,,,,182.04,,,,,,,,,187.37,194.46,,,,,180.19,,,187.99,183.81,180.46,188.82,197.86,208.46,,,,,,,,169.64,178.56,,,,,,,,,,,,,,,,,,,,,,,,,192.23,196.26,189.82,197.08,206.28,209.71,218.48,218.36,207.68,207.25,214.24,,,,,,L7
