dates,satname,nzd0598-0000,nzd0598-0001,nzd0598-0002,nzd0598-0003,nzd0598-0004,nzd0598-0005,nzd0598-0006,nzd0598-0007,nzd0598-0008,nzd0598-0009,nzd0598-0010,nzd0598-0011,nzd0598-0012,nzd0598-0013,nzd0598-0014,nzd0598-0015,nzd0598-0016,nzd0598-0017,nzd0598-0018,nzd0598-0019,nzd0598-0020,nzd0598-0021,nzd0598-0022,nzd0598-0023,nzd0598-0024,nzd0598-0025,nzd0598-0026,nzd0598-0027,nzd0598-0028,nzd0598-0029,nzd0598-0030,nzd0598-0031,nzd0598-0032,nzd0598-0033,nzd0598-0034,nzd0598-0035,nzd0598-0036,nzd0598-0037,nzd0598-0038,nzd0598-0039,nzd0598-0040,nzd0598-0041,nzd0598-0042,nzd0598-0043,nzd0598-0044,nzd0598-0045,nzd0598-0046,nzd0598-0047,nzd0598-0048,nzd0598-0049,nzd0598-0050,nzd0598-0051,nzd0598-0052,nzd0598-0053,nzd0598-0054,nzd0598-0055,nzd0598-0056,nzd0598-0057,nzd0598-0058,nzd0598-0059,nzd0598-0060,nzd0598-0061,nzd0598-0062,nzd0598-0063,nzd0598-0064,nzd0598-0065,nzd0598-0066,nzd0598-0067,nzd0598-0068,nzd0598-0069,nzd0598-0070,nzd0598-0071,nzd0598-0072,nzd0598-0073,nzd0598-0074,nzd0598-0075,nzd0598-0076,nzd0598-0077,nzd0598-0078,nzd0598-0079,nzd0598-0080,nzd0598-0081,nzd0598-0082,nzd0598-0083,nzd0598-0084,nzd0598-0085,nzd0598-0086,nzd0598-0087,nzd0598-0088,nzd0598-0089,nzd0598-0090,nzd0598-0091,nzd0598-0092,nzd0598-0093,nzd0598-0094,nzd0598-0095,nzd0598-0096,nzd0598-0097,nzd0598-0098,nzd0598-0099,nzd0598-0100,nzd0598-0101,nzd0598-0102,nzd0598-0103,nzd0598-0104,nzd0598-0105,nzd0598-0106,nzd0598-0107,nzd0598-0108,nzd0598-0109,nzd0598-0110,nzd0598-0111,nzd0598-0112,nzd0598-0113,nzd0598-0114,nzd0598-0115,nzd0598-0116,nzd0598-0117,nzd0598-0118,nzd0598-0119,nzd0598-0120,nzd0598-0121,nzd0598-0122,nzd0598-0123,nzd0598-0124,nzd0598-0125,nzd0598-0126,nzd0598-0127,nzd0598-0128,nzd0598-0129,nzd0598-0130,nzd0598-0131,nzd0598-0132,nzd0598-0133,nzd0598-0134,nzd0598-0135,nzd0598-0136,nzd0598-0137,nzd0598-0138,nzd0598-0139,nzd0598-0140,nzd0598-0141,nzd0598-0142,nzd0598-0143,nzd0598-0144,nzd0598-0145,nzd0598-0146,nzd0598-0147,nzd0598-0148,nzd0598-0149,nzd0598-0150,nzd0598-0151,nzd0598-0152,nzd0598-0153,nzd0598-0154,nzd0598-0155,nzd0598-0156,nzd0598-0157,nzd0598-0158,nzd0598-0159,nzd0598-0160,nzd0598-0161,nzd0598-0162,nzd0598-0163,nzd0598-0164,nzd0598-0165,nzd0598-0166,nzd0598-0167
2007-01-26 22:22:18+00:00,L5,221.33,227.19,216.49,210.28,203.84,200.86,201.89,195.22,213.63,221.54,220.82,211.71,199.32,205.60,206.37,202.56,187.14,186.00,210.54,218.57,223.27,228.36,214.92,215.40,225.64,237.30,235.51,224.32,217.38,219.32,207.78,215.99,217.48,212.84,212.23,191.30,197.42,219.44,223.09,211.86,199.61,197.25,,,,,,,,,,,,,166.67,189.15,204.77,200.87,206.24,,230.26,228.26,211.36,258.82,191.25,184.80,189.10,181.47,172.86,165.20,187.30,187.27,179.13,179.54,187.66,192.05,185.18,176.22,181.58,186.22,187.53,198.60,194.67,196.34,198.48,195.68,197.90,192.17,186.74,175.14,173.25,173.46,175.91,185.71,188.46,189.89,198.80,191.94,188.88,187.54,183.09,191.93,192.58,185.50,185.08,195.25,201.29,206.90,198.05,191.99,194.95,197.18,196.65,198.11,193.07,188.96,195.26,202.74,211.36,210.46,201.28,192.25,195.63,191.07,187.82,187.04,181.76,183.81,195.88,216.13,215.39,211.14,199.22,194.67,195.51,199.64,193.25,200.03,208.86,221.79,236.71,236.64,230.74,226.12,225.92,224.17,229.83,228.85,232.14,227.24,206.88,141.57,189.53,193.05,196.47,202.65,213.08,225.60,234.04,222.96,217.02,216.50,218.59,232.91,239.94,241.24,245.64,252.26
2007-02-03 22:17:43+00:00,L7,211.16,223.07,211.03,,,201.85,198.64,196.88,203.77,208.83,215.11,203.22,198.56,195.53,196.53,206.56,,,220.91,228.25,231.92,234.12,216.16,211.33,218.92,221.88,232.06,237.82,233.84,,,212.13,218.65,214.38,214.48,203.12,195.95,205.27,214.19,204.65,202.03,,,211.92,218.00,212.92,206.31,205.72,213.85,216.42,220.60,210.69,205.77,187.29,,,201.03,207.34,208.98,200.64,206.63,210.19,208.21,205.69,201.32,194.36,,,184.70,180.11,179.07,179.55,178.95,175.73,173.73,181.60,181.26,175.65,180.66,,,212.82,196.83,189.40,185.46,180.15,189.31,183.78,186.52,178.07,188.58,176.72,,,193.69,197.06,197.70,184.38,184.68,187.28,182.26,188.05,185.83,189.36,192.10,199.84,206.87,,,202.84,198.23,197.21,193.46,195.18,190.41,189.90,196.52,203.32,209.87,213.71,205.19,195.64,194.16,,,,,203.20,194.00,215.87,215.69,212.02,194.66,192.37,195.04,196.03,190.71,206.10,215.81,222.32,237.55,236.60,235.18,227.38,226.04,232.34,232.67,231.01,232.13,232.22,224.60,,,,,,,,,,,,,,,,-48.05,274.37
2007-08-14 22:17:24+00:00,L7,,140.57,130.73,66.07,57.46,,,143.19,91.40,85.75,,,,,120.86,157.38,47.29,,129.20,89.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.36,,,,,137.59,165.55,147.24,149.68,149.41,142.36,150.95,142.44,157.18,180.56,173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.24,220.30,211.59,,,,,,
2007-09-08 22:11:02+00:00,L7,107.11,182.29,135.51,68.53,61.75,,,,,,168.64,176.24,98.93,,173.64,169.01,54.21,-33.47,,,,,172.85,184.34,178.16,186.81,193.94,193.03,190.51,173.70,,,,,,,,,,182.64,182.62,180.52,,,,,,166.92,162.39,170.46,169.34,169.37,156.31,,,,,,,160.57,166.83,172.28,172.25,167.51,167.42,169.13,,,,,,141.07,137.37,139.32,131.32,129.44,120.12,92.43,,,,,,,136.31,142.95,116.12,137.33,132.62,113.69,124.86,,,,,,,135.94,144.06,149.26,148.06,156.98,151.68,158.45,163.51,,,,,,,,155.34,154.82,147.45,157.50,162.20,167.25,174.87,177.39,169.67,,,,,,,,,164.44,161.49,148.80,150.06,144.43,147.41,152.85,152.54,153.99,173.05,177.38,186.14,194.02,192.81,195.50,,,,,,,,,,,,,,,,,,,,,,-61.03,-19.55,13.05
2008-01-05 22:17:43+00:00,L7,187.02,207.90,194.00,170.28,185.55,173.48,179.24,175.92,180.12,193.62,,,175.44,193.00,186.39,179.89,170.74,163.00,161.34,186.42,186.01,197.15,,,,213.30,216.06,208.68,209.55,197.46,190.76,192.76,174.06,163.16,161.65,,,177.17,182.01,190.24,197.17,183.14,177.18,190.96,206.89,192.37,182.10,,,185.21,188.85,175.37,166.08,145.55,153.02,163.57,161.22,164.08,178.15,,,168.57,180.16,185.50,176.89,167.63,174.64,166.17,162.93,155.99,156.37,157.50,,,154.28,152.05,137.60,135.83,142.40,148.21,161.83,169.92,,132.43,,,142.73,147.76,148.88,142.67,141.03,143.49,135.83,150.59,149.79,148.94,158.54,,,,162.65,163.33,158.92,168.71,169.63,173.50,176.32,182.12,176.94,170.04,168.46,165.11,,,,160.78,167.58,174.30,180.72,186.55,179.18,170.28,163.96,162.81,157.40,159.22,153.39,145.20,160.45,170.52,172.12,,,,,162.21,158.05,163.73,180.66,185.88,196.70,202.18,199.62,201.77,204.26,200.27,203.78,197.45,195.67,190.69,178.74,137.24,161.57,170.64,178.57,190.93,202.45,206.91,213.56,207.84,198.58,196.02,202.53,214.14,215.66,226.03,225.01,232.79
2008-03-18 22:11:19+00:00,L7,,,,,83.77,102.70,175.95,150.59,114.59,107.94,192.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.87,170.17,173.43,181.02,172.99,172.31,168.43,164.71,164.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.12,,,,,,
2008-03-25 22:17:31+00:00,L7,129.55,26.92,,63.67,75.46,-37.73,186.93,147.31,98.06,91.08,189.42,187.93,120.25,104.29,,,22.59,163.10,138.66,195.37,,201.13,191.10,199.62,197.35,206.86,,,204.05,193.04,202.20,210.26,204.19,193.45,180.98,190.09,196.50,192.59,,,191.00,199.67,216.95,224.72,230.05,212.66,198.23,198.77,198.45,207.43,212.57,,190.13,168.21,166.46,181.46,186.51,194.59,193.37,193.11,191.24,190.46,191.15,,,193.11,194.10,184.83,172.56,169.99,165.83,166.65,162.58,160.16,165.62,,,170.55,169.97,181.78,189.01,201.70,179.62,175.02,187.20,187.34,186.72,169.44,,,174.09,165.72,166.51,185.93,196.04,195.10,183.04,161.72,178.18,189.41,175.17,183.93,,,191.04,198.37,201.15,204.88,199.10,191.56,188.81,194.98,186.84,188.95,176.55,178.24,186.17,,,,206.28,193.09,192.68,188.44,186.04,190.34,189.78,184.88,189.53,211.34,212.58,208.02,181.00,174.85,182.54,186.24,181.36,195.13,,,,,,230.41,228.81,228.99,229.13,233.25,234.36,231.24,222.60,,179.11,192.45,198.38,205.18,212.85,216.93,227.30,217.06,211.00,,,,,,,
2008-06-29 22:16:57+00:00,L7,,,,,,,,,29.06,-61.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.98,,,,,149.85,,,170.62,,,,,,156.53,,,152.82,,160.87,171.96,176.47,-49.59,-32.90,,,,,,,,,,,,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12 22:09:49+00:00,L7,168.09,198.80,184.35,,,,,,,138.88,197.46,181.98,136.49,161.72,183.29,182.18,,,,,,182.65,179.64,185.40,196.26,203.77,209.08,195.50,,,,,,,183.98,181.19,178.35,173.68,181.49,182.05,186.66,,,,,,183.08,177.74,179.31,179.10,184.79,175.73,170.55,,,,,,164.02,158.71,165.75,177.70,180.72,184.36,184.19,,,,,,156.91,149.67,145.68,146.46,141.45,142.29,124.08,,,,,,,123.85,150.63,149.54,127.71,142.52,144.93,127.32,,,,,,,153.56,143.07,153.44,160.09,158.46,163.64,159.02,167.98,,,,,,,165.04,163.22,158.64,157.74,156.54,161.22,164.46,174.44,179.02,,,,,,,,,149.83,157.81,166.27,167.28,157.91,151.26,152.29,160.25,162.16,160.66,161.69,180.69,185.45,194.30,,,,,,,,,,,,,,,,,,,,,,,,,-73.34,-22.86,14.85
2008-12-14 22:11:35+00:00,L5,197.43,214.05,203.54,211.16,203.97,202.40,203.60,209.78,207.40,218.42,211.25,201.01,187.23,183.40,196.49,199.02,210.83,215.22,219.70,216.88,193.20,199.11,202.29,208.19,219.41,222.93,224.41,217.32,217.51,222.89,223.21,215.62,194.78,170.55,172.31,188.23,203.58,212.67,204.73,209.14,221.85,237.52,242.05,222.31,197.70,188.96,192.97,202.61,196.25,188.59,198.37,217.98,213.67,194.93,161.40,188.37,192.30,197.86,200.60,189.51,165.15,176.12,176.76,193.69,196.17,197.76,196.12,195.75,190.99,187.71,188.02,185.97,180.58,176.98,169.97,163.77,175.00,184.10,201.18,204.03,210.57,218.10,201.76,191.53,190.80,196.41,188.57,186.73,178.67,176.49,182.66,177.70,169.34,187.97,199.86,198.79,194.90,182.77,187.06,190.22,183.05,182.56,178.26,189.71,195.05,200.29,204.62,206.62,198.59,196.32,195.11,196.25,190.53,192.82,189.92,185.51,187.11,197.57,206.98,211.37,205.80,196.24,199.64,,,,,,,,,,,,,,,,,,,231.22,226.61,219.40,224.75,229.67,231.63,228.32,223.55,221.84,214.27,147.67,186.05,192.96,192.81,199.76,205.54,214.73,226.23,219.67,216.73,210.63,214.03,230.11,235.68,238.60,237.99,246.06
2008-12-22 22:16:55+00:00,L7,195.87,211.68,199.96,193.18,192.41,185.09,188.62,,,210.57,207.12,202.31,190.83,188.42,195.57,182.90,200.38,210.34,215.99,202.96,,,194.55,204.30,216.61,223.98,220.11,214.18,207.94,209.82,214.60,193.46,,,165.41,188.46,200.66,196.81,197.47,205.55,211.94,221.37,223.07,206.28,,,184.09,193.62,187.77,178.01,190.90,198.90,195.71,180.46,145.52,173.20,176.92,,188.84,179.98,157.49,158.01,168.70,188.32,192.68,193.17,189.65,180.34,177.15,,,172.06,174.17,171.07,169.51,157.96,174.69,171.84,169.66,179.69,189.50,,,167.81,183.22,182.40,172.04,166.85,166.75,164.19,164.34,158.72,153.49,166.61,,,,167.67,173.75,178.01,173.24,176.41,174.30,182.05,188.37,188.22,191.59,195.76,190.23,,,189.92,183.68,180.33,172.87,176.39,182.35,191.93,198.11,197.51,195.13,184.37,180.06,176.71,175.30,173.95,,,,208.75,194.80,184.32,174.14,176.04,173.84,182.77,177.88,182.66,199.66,207.70,212.40,217.61,212.01,212.66,214.91,210.50,215.15,215.31,209.19,205.74,192.12,150.69,172.45,179.35,182.70,,201.59,,,,,,,,229.15,232.85,236.66,241.48
2009-02-09 22:06:55+00:00,L5,193.18,216.34,194.23,107.47,194.81,182.48,193.91,177.68,111.41,189.82,200.32,194.27,127.70,163.30,184.11,174.81,118.53,150.82,145.18,184.14,191.09,197.33,189.18,189.89,205.23,202.97,200.22,185.15,194.38,183.87,183.78,192.45,189.56,179.19,167.10,174.75,187.80,184.90,182.00,183.65,190.36,190.27,190.28,181.79,174.99,168.43,174.61,176.11,,,,,,,,,,,,,,168.80,164.32,174.40,177.75,175.98,173.19,166.91,167.79,,,,,145.52,144.67,148.45,118.24,144.30,147.55,150.68,158.60,165.52,156.78,140.01,160.04,155.25,136.53,143.17,141.72,130.14,142.43,132.54,137.18,129.75,138.07,146.03,149.36,143.78,149.88,158.82,162.62,163.42,159.87,167.97,173.05,175.33,181.13,184.17,181.48,179.55,173.32,167.43,,,,,,,,,,167.25,165.71,163.11,162.03,162.46,157.28,157.09,168.45,175.73,181.15,173.75,168.34,164.14,168.89,167.33,165.75,176.20,187.51,196.76,206.39,208.78,210.63,207.78,204.56,203.51,207.52,202.39,199.53,190.61,164.72,100.67,150.43,166.62,175.54,183.26,191.32,206.57,209.14,201.94,194.89,197.28,202.34,215.95,216.14,222.24,216.73,229.59
2009-04-22 22:11:34+00:00,L7,,,,,,,164.66,137.57,93.43,90.50,,178.00,,,,,,107.54,116.73,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.27,-49.31,-28.75,-6.82,,,,,,,,,,168.18,181.01,191.41,,,,,,192.52,185.17,169.58,157.24,156.21,162.33,160.63,,,,,,158.24,160.58,174.45,183.10,167.36,148.99,166.83,165.69,,,,,,156.92,147.70,153.64,153.47,159.15,162.43,148.44,158.69,,,,,,,190.45,,191.07,182.15,181.31,,172.56,170.86,169.39,,,,,,,,174.68,170.35,171.84,166.48,165.95,158.05,161.07,173.12,183.11,185.04,173.71,,,,,,,,,,,,,,205.78,210.51,207.17,200.63,198.61,179.30,152.19,136.90,171.50,176.77,186.76,203.86,208.04,219.26,208.80,201.68,201.21,199.82,212.92,215.09,218.14,222.42,215.35
2009-05-24 22:11:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.80,,,,,,,,,,,,197.58,191.77,200.62,208.72,198.14,204.02,197.73,,,,,,,164.97,193.55,191.13,174.15,171.75,184.09,,,,,,,197.82,191.67,174.32,,,295.07,,,,,,,,,209.89,203.36,199.74,195.65,192.20,181.14,182.28,190.82,199.36,202.59,,,,,,,,157.65,171.05,181.64,,,,,210.24,166.95,,252.15,215.75,210.89,,,,,,,,,,,,,,,,,,,248.54,256.79,246.03,230.53,221.78,,,,,,
2009-09-04 22:17:32+00:00,L7,183.74,215.57,176.92,98.65,,,195.02,169.83,109.26,109.68,195.93,202.83,135.10,72.20,192.67,197.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.62,210.36,206.79,,,,,,,,,,,,,,,,,,,,,,,,173.88,172.71,170.64,167.29,171.32,168.57,158.37,143.98,159.02,,176.67,188.46,193.11,175.69,162.45,179.47,174.70,152.66,154.82,155.70,135.47,,,167.50,172.95,172.22,177.96,180.43,169.30,174.31,171.38,167.65,172.25,171.01,178.09,,,198.36,195.83,188.22,187.94,180.43,177.73,178.71,179.66,172.47,174.76,178.40,186.11,194.30,197.19,,,,178.33,171.47,171.26,171.95,173.64,184.41,188.52,195.82,185.45,177.62,173.69,180.89,180.17,183.37,186.36,196.66,204.81,211.92,217.54,212.38,213.73,217.30,,,,,213.65,209.37,179.20,168.79,185.32,205.43,211.76,211.65,218.16,221.56,217.51,213.82,206.30,216.21,221.97,241.15,239.47,240.81,236.50
2009-12-09 22:18:15+00:00,L7,255.04,,,251.22,239.00,248.97,257.17,245.67,252.97,261.14,278.13,242.57,238.32,221.09,,,251.26,232.43,231.29,236.65,236.42,291.46,,251.89,273.80,261.69,279.75,,323.91,,,,,,,,,,,,,259.35,,,354.61,407.07,434.54,484.31,,,,352.67,,405.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.21,451.61,269.55,,,,,,,,,,,,,,348.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03 22:18:14+00:00,L5,204.15,230.24,222.98,209.80,208.05,201.84,203.39,194.14,196.39,214.86,212.51,195.70,137.25,185.18,200.59,205.49,210.91,215.90,215.18,205.45,189.77,197.84,198.79,232.76,237.13,232.96,234.19,224.77,211.79,193.24,193.13,202.54,196.65,196.75,201.72,208.17,205.80,209.88,,,,,,,,,,,,,,,,,,205.16,199.63,200.09,196.53,197.94,218.68,215.65,207.62,201.95,204.85,200.86,197.24,191.21,194.59,200.20,207.68,194.07,194.60,191.30,197.13,196.13,200.57,197.39,192.39,198.47,207.88,228.06,225.96,229.39,227.56,221.57,213.34,209.28,206.84,199.26,208.97,184.63,183.30,219.51,225.37,210.26,201.79,192.33,209.03,215.82,,194.56,211.72,199.60,200.42,213.67,210.72,216.31,214.07,202.65,206.07,222.71,211.02,224.03,227.57,209.08,206.72,224.87,230.79,237.21,225.51,235.24,237.19,221.66,211.61,225.26,212.85,,245.81,231.89,254.57,255.77,220.96,217.48,233.19,239.98,224.06,199.82,226.23,260.15,274.47,273.50,263.16,252.47,245.59,243.44,236.38,243.88,248.95,258.81,260.87,260.82,170.12,205.56,214.10,214.36,228.14,234.62,240.25,228.00,217.75,219.31,227.38,232.35,244.39,243.77,246.42,260.30
2010-04-09 22:13:24+00:00,L7,,169.62,-82.29,,,,,114.93,88.82,92.62,154.04,183.74,91.17,,138.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.90,173.34,166.94,167.98,167.57,162.68,156.17,162.49,165.54,,,,,,,,,155.34,148.98,148.34,163.21,175.03,178.22,168.77,157.25,162.23,159.84,161.05,159.27,,,,,,,,,,,,,,,123.87,160.68,176.85,181.98,194.27,196.96,212.64,216.44,208.57,199.17,,,,,,,
2010-05-11 22:13:19+00:00,L7,,,,,,,,136.72,100.95,80.07,,163.37,136.01,,,,,,,,,183.35,,,165.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.34,134.80,126.28,148.27,149.18,134.85,148.57,,,,,,,153.05,161.45,160.39,135.09,143.19,150.27,149.27,161.35,,,,,,,174.66,172.28,,168.11,165.03,163.18,157.76,166.95,166.47,,,,,,,,,153.73,139.94,143.47,161.46,166.24,171.32,159.81,155.38,159.80,168.87,172.35,168.39,,,,,,,,,,,,,,180.20,,161.49,177.49,183.71,186.91,201.78,201.06,226.31,212.53,205.76,207.85,213.06,222.55,222.70,227.36,229.35,220.43
2010-07-05 22:19:34+00:00,L7,,-14.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.43,,,,,,,,,,,,,,,,,,,,,202.68,487.45,23.38,,,,179.51,,,324.07,,242.31,,,,,,,,,,,,,,,,,223.61,,,,,,,,,,,,,,,,,,,,246.47,,,,,,,217.26,203.22,189.51,207.43,,,,,,219.67,,,214.26,225.49,228.08,238.59,253.10,241.19
2010-10-25 22:19:51+00:00,L7,194.32,213.49,203.69,202.66,191.79,195.40,194.74,,194.00,201.37,215.21,210.12,205.12,203.96,194.16,186.28,180.12,188.70,185.36,,,197.31,192.42,201.49,219.08,238.21,222.04,216.88,215.39,203.85,205.87,199.15,,,203.54,206.86,206.35,200.08,192.63,179.98,194.35,201.30,207.45,211.71,,,202.48,197.94,199.89,205.34,201.02,190.98,191.82,175.02,164.78,178.27,,,193.23,193.06,194.94,201.19,203.53,198.20,198.51,195.94,194.80,190.04,,,183.28,182.73,183.58,184.31,177.84,186.23,181.58,183.49,181.64,185.45,198.37,,,201.43,195.34,188.69,177.50,183.27,178.10,169.25,173.52,168.31,170.37,178.28,,,194.39,181.62,187.08,189.33,182.65,184.99,184.50,187.23,189.04,191.71,199.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.76,196.11,205.94,209.04,210.68,210.97,214.76,218.28,220.78,221.90,222.41,220.10,217.28,213.11,199.21,178.49,,,,,,,,,,,,,228.92,227.39,235.42
2010-11-02 22:17:12+00:00,L5,172.72,189.83,170.69,168.51,189.77,186.02,194.66,189.50,201.74,190.19,194.87,193.54,175.32,174.50,179.85,178.09,175.58,173.19,170.61,187.81,175.42,184.74,175.06,184.01,198.27,209.28,206.49,199.09,198.91,191.56,184.10,176.27,173.33,177.63,170.26,171.08,168.69,173.34,167.20,161.36,173.26,194.71,199.03,197.19,182.84,185.91,176.86,175.23,173.41,173.62,177.02,157.76,159.92,,,157.83,171.72,174.46,180.24,176.79,173.59,173.58,179.86,174.68,173.39,182.13,181.89,173.59,161.85,163.50,161.41,157.24,156.72,159.55,140.82,133.27,136.11,168.76,161.92,162.83,177.04,183.71,150.88,150.82,158.98,159.44,137.28,148.48,151.38,133.62,152.23,156.45,151.59,155.35,148.40,151.77,156.54,140.17,145.58,152.55,150.90,153.12,153.01,161.14,174.79,177.38,181.35,184.16,175.27,170.41,167.50,159.34,155.36,150.82,149.29,153.08,157.12,161.62,171.98,188.53,180.55,166.33,160.94,155.91,151.38,145.95,134.86,131.87,148.60,155.58,163.33,155.92,144.26,149.37,150.85,156.37,152.57,153.03,166.58,174.63,185.25,187.66,200.40,198.62,195.43,195.01,201.35,197.93,193.09,185.27,171.40,153.91,121.43,156.12,173.40,181.35,185.20,200.49,204.16,193.50,190.59,192.74,197.67,207.74,209.73,211.88,209.33,205.31
2010-12-20 22:17:14+00:00,L5,222.17,240.49,222.78,215.03,204.07,196.74,207.38,206.99,210.30,213.33,217.57,202.64,204.75,208.95,212.12,210.92,194.91,189.05,185.00,197.79,195.33,197.44,189.62,214.80,222.86,237.11,234.72,219.71,209.05,199.81,194.73,200.50,201.79,197.23,198.51,184.79,180.10,188.60,186.34,192.01,202.65,212.54,216.24,217.41,216.64,196.05,197.47,195.08,198.19,202.79,197.02,197.54,191.78,158.96,148.14,184.70,189.27,185.12,188.00,193.89,192.02,188.71,191.70,207.37,198.06,192.12,199.98,194.97,191.52,173.87,170.11,172.30,167.38,168.25,143.56,172.98,170.42,183.69,173.33,180.23,191.80,197.58,160.66,174.80,174.03,175.29,151.69,161.63,172.08,156.64,162.27,171.84,172.98,186.14,178.12,162.45,165.27,148.79,173.13,174.80,167.78,176.54,183.61,194.68,198.22,200.41,200.45,206.11,210.15,197.80,193.26,221.06,172.31,176.40,169.87,173.66,178.61,194.76,199.18,200.18,192.52,184.81,179.58,175.27,170.85,167.10,158.93,151.12,167.77,177.27,184.12,174.64,167.57,165.57,165.83,169.19,164.64,174.39,193.88,204.08,209.52,208.92,210.38,211.70,216.24,216.93,216.40,218.75,211.72,209.52,193.03,178.63,131.98,167.86,179.85,192.14,198.69,208.27,221.79,214.08,211.27,203.96,204.58,212.09,216.75,224.02,220.46,222.76
2011-01-21 22:17:18+00:00,L5,231.37,237.36,231.14,218.54,216.40,214.98,216.60,225.06,222.09,227.94,223.03,219.04,221.59,214.80,210.36,207.06,214.08,220.67,219.54,212.58,202.80,217.45,202.21,216.68,236.30,249.27,254.88,244.54,225.11,214.58,210.25,212.93,226.48,237.76,241.38,213.97,195.38,187.14,192.29,204.33,216.17,222.54,238.89,240.99,237.82,219.25,220.39,227.37,225.79,227.14,232.20,235.63,217.53,215.42,235.90,232.53,228.18,216.83,219.58,217.37,218.76,221.38,218.37,217.34,207.71,209.83,225.66,232.19,236.80,240.86,240.69,225.51,211.75,205.61,202.66,216.34,225.22,227.58,230.90,233.67,246.23,268.62,269.50,242.58,235.27,224.72,224.49,225.48,224.53,216.52,230.89,204.32,204.38,235.37,241.23,231.44,227.44,215.90,213.99,221.94,202.57,191.88,203.03,210.19,214.32,237.67,237.01,234.70,225.13,218.91,211.88,216.58,204.31,212.68,205.42,196.23,206.01,217.36,221.13,224.89,214.47,217.75,218.62,212.52,208.84,210.63,213.72,217.04,221.47,226.98,233.49,222.35,215.42,206.54,211.42,214.84,201.84,211.48,226.09,238.66,252.44,250.17,243.61,238.83,243.57,242.37,250.06,249.43,249.99,249.25,244.53,236.67,233.77,215.90,216.31,221.78,229.61,238.58,245.07,235.02,222.82,223.26,229.60,238.89,247.64,248.45,252.36,260.11
2011-04-28 22:14:48+00:00,L7,,133.03,127.06,56.58,51.57,,,,,,,174.61,1.36,,97.67,143.72,35.05,,121.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.85,,,,,,,,,,,,,,,211.31,,,,,,,,,,,,,,,,,,,,
2011-07-17 22:14:42+00:00,L7,,,,,,,,,,,,,,,,119.10,22.70,-17.11,-68.55,,,,,,,,178.96,177.39,,,200.65,210.49,196.13,,,,,,,,,,,,,,,,,,214.52,210.50,203.31,192.46,212.71,201.62,206.45,,,,,,,211.77,207.95,209.58,208.09,209.09,203.04,,,,,,,205.92,214.88,202.74,190.58,194.93,205.50,226.62,,,,,,184.36,197.56,179.60,185.80,181.66,171.64,204.91,204.00,,,,,,,191.33,196.00,199.11,199.09,201.37,206.77,213.57,206.84,,,,,,,,201.66,203.35,214.94,217.02,204.94,199.86,190.52,188.37,187.30,186.07,,,,,,,,,,,196.35,195.61,208.26,213.61,,229.55,224.80,232.57,216.99,210.83,215.47,212.75,213.51,207.52,213.50,204.28,,,,,,,,,,,,,,,,232.51
