dates,satname,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
2008-12-01 21:56:59+00:00,L7,316.17,303.35,304.14,303.39,312.33,304.63,304.04,,,315.91,321.25,327.36,332.53,339.65,342.30,335.97,335.22,333.84,339.29,333.45,333.69,332.88,,,323.96,325.13,324.85,326.46,326.18,323.80,327.26,319.96,316.90,315.34,316.70,315.95,318.34,,317.68,322.95,334.09,336.84,341.19,336.21,335.30,332.34,333.48,338.47,329.15,312.94,301.56,296.84,,300.59,298.55,303.50,307.18,306.20,295.54,297.57,305.67,308.73,304.33,326.60,,,,,,
2008-12-25 21:52:09+00:00,L5,305.22,302.80,300.65,296.51,293.25,289.79,296.78,299.38,308.07,305.18,314.33,328.97,327.23,333.76,339.16,332.12,327.59,324.64,317.06,325.49,323.46,318.99,331.78,330.92,326.18,333.70,330.94,331.73,331.54,328.73,317.61,311.94,310.30,307.45,318.48,313.75,310.44,315.90,319.58,329.13,334.04,332.72,334.83,332.95,321.73,326.52,336.57,334.78,326.82,305.59,297.23,301.64,307.30,300.39,308.85,327.23,310.29,306.22,300.89,292.97,297.69,307.69,307.29,320.33,331.09,333.32,329.19,326.07,315.61,408.08
2009-03-07 21:57:43+00:00,L7,350.56,331.07,324.34,318.82,315.93,312.71,305.97,303.15,308.84,316.02,,,336.67,348.28,345.52,344.32,339.23,342.92,344.29,339.48,332.14,332.83,338.91,333.22,,,343.77,343.18,341.85,341.93,340.40,338.83,334.81,330.23,332.46,333.08,332.81,329.45,336.95,,,345.67,352.40,350.16,341.78,341.91,345.55,358.26,339.03,317.88,310.57,313.15,311.15,314.71,,341.84,336.60,317.87,305.87,310.75,320.06,314.97,327.63,336.42,355.75,347.91,339.52,324.71,327.70,
2009-03-23 21:57:50+00:00,L7,333.06,321.41,312.59,,313.12,306.30,305.74,312.74,315.40,316.65,,325.59,329.08,342.01,342.91,342.54,338.76,335.47,,340.59,342.52,342.46,343.70,339.57,338.44,337.91,332.52,330.11,334.69,333.22,325.78,327.88,,,322.90,326.22,320.01,329.32,331.99,330.68,337.72,335.62,337.36,344.33,338.21,344.08,345.76,,,310.65,305.54,308.88,308.11,303.42,321.39,349.61,325.87,313.58,315.99,315.68,317.98,320.08,,,348.24,349.59,347.57,328.28,324.06,408.17
2009-05-10 21:58:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,327.90,330.05,325.45,333.10,331.76,334.65,328.56,325.39,329.67,326.12,,317.83,321.51,314.86,313.24,317.29,320.91,,332.19,328.66,333.60,,324.25,329.63,,,,322.95,307.63,306.74,,,297.09,299.81,313.09,297.18,296.25,288.82,291.63,300.78,,,323.50,333.76,333.02,334.76,315.11,312.90,415.05
2009-07-13 21:57:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,319.29,319.80,325.46,,,310.56,,,,,318.95,316.55,,331.84,327.33,328.25,,,,,333.13,326.28,313.43,294.64,296.36,,,297.44,299.54,310.47,287.14,287.02,287.56,,,311.40,312.95,324.65,334.37,331.88,335.18,301.37,303.13,420.71
2009-07-29 21:57:52+00:00,L7,342.28,331.18,323.08,316.57,319.33,,,301.73,307.53,308.95,,325.18,328.72,331.64,,,329.11,329.45,329.96,321.21,,,328.88,324.15,326.94,325.95,328.97,332.23,335.66,325.49,328.51,325.86,,,,,,321.03,326.21,328.58,329.66,334.33,,340.53,338.81,337.43,339.49,343.15,334.48,,,,301.01,290.76,307.61,318.34,297.81,294.76,296.70,305.16,318.22,318.19,319.99,326.27,333.14,,,314.46,308.95,413.99
2009-11-18 21:58:17+00:00,L7,,,,316.47,319.90,314.94,314.13,312.10,308.29,310.97,312.09,322.43,326.10,331.59,330.87,333.73,,,324.23,335.65,337.68,340.26,336.88,335.78,334.37,331.07,324.81,331.91,333.64,330.94,330.03,,,320.84,320.69,325.46,320.43,322.30,323.58,323.27,331.26,333.23,337.48,334.67,335.48,330.40,,,316.66,307.05,295.69,303.72,294.13,298.95,315.56,319.91,297.41,299.14,298.87,304.03,317.44,,,328.21,,,,,,
2009-12-04 21:58:28+00:00,L7,343.97,336.67,326.21,324.46,318.99,316.08,307.51,308.55,308.56,,313.73,325.98,329.06,333.14,334.14,338.42,331.44,338.21,330.03,339.47,337.60,342.32,341.81,,,329.24,334.03,332.29,334.38,329.86,325.00,327.67,320.45,322.45,320.08,322.40,322.87,318.62,,,330.63,336.13,339.64,341.36,337.82,328.65,329.15,326.43,328.23,308.37,304.03,300.56,293.22,,319.02,321.45,296.30,296.51,300.62,300.38,311.88,316.57,318.41,329.92,339.53,335.52,332.69,308.04,,
2010-01-13 21:58:24+00:00,L5,,,,,325.05,325.98,323.43,319.54,315.56,309.98,317.28,322.27,325.82,339.73,334.04,337.22,337.87,340.70,343.01,345.47,348.20,346.68,346.77,342.81,346.47,337.82,338.03,341.21,336.31,338.52,335.73,334.04,329.88,331.53,330.37,334.55,333.59,337.68,339.76,342.42,338.59,347.77,343.57,344.80,339.00,335.08,330.16,332.40,327.61,314.87,312.44,310.37,302.30,306.54,306.67,329.93,305.17,305.42,307.66,308.70,317.34,325.91,328.78,335.36,347.66,344.38,337.92,319.83,320.20,411.59
2010-01-29 21:58:29+00:00,L5,345.98,334.93,336.20,333.73,325.70,321.62,319.85,318.50,326.38,329.75,329.31,339.14,346.00,351.73,350.89,334.12,344.65,344.05,343.40,337.11,341.50,345.23,345.10,343.12,339.12,338.67,342.91,341.02,342.16,343.78,332.67,334.87,332.02,335.33,330.65,330.93,331.68,337.93,335.69,339.09,341.66,344.98,344.16,349.80,347.93,337.44,340.91,344.86,334.51,314.14,301.19,301.18,301.43,313.04,322.03,330.53,320.62,316.85,313.71,,,,,,,,,,,
2010-02-22 21:59:36+00:00,L7,344.84,343.49,335.56,333.87,330.06,326.95,324.87,322.55,320.71,317.46,327.15,326.66,339.15,348.14,348.27,341.98,340.94,342.05,338.42,342.10,342.97,346.88,,,345.60,341.78,341.83,341.54,336.97,333.45,332.47,333.77,331.38,331.58,328.11,326.42,331.28,,,329.01,336.59,343.32,349.79,345.89,344.57,339.60,333.39,328.27,325.12,309.34,303.54,303.81,,,316.28,323.15,303.97,305.98,311.33,310.03,319.44,318.18,326.20,332.54,,,,,,
2010-06-30 21:59:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.28
2010-09-18 21:59:55+00:00,L7,343.74,341.17,336.26,327.04,323.40,320.22,318.81,308.85,316.23,,,331.37,338.60,349.86,343.70,339.53,336.00,337.28,330.08,336.56,339.36,337.93,339.76,339.95,,337.40,333.96,339.19,339.69,344.97,342.17,341.32,341.10,335.57,334.18,331.30,330.88,326.66,329.76,,336.43,341.73,347.51,347.46,348.92,350.39,350.31,344.36,333.92,317.07,313.49,311.29,305.20,,,327.05,314.88,314.63,310.37,318.36,329.37,330.07,331.04,336.86,349.40,342.66,342.23,328.05,325.53,
2010-10-04 21:59:53+00:00,L7,343.39,337.00,337.10,332.30,,,322.36,322.29,317.70,320.75,326.84,334.21,337.83,351.17,359.39,353.43,352.72,347.80,346.58,,,348.06,350.85,350.31,345.82,342.23,341.67,347.42,350.20,351.23,345.64,349.09,337.63,335.64,,332.81,327.68,329.76,334.11,338.08,336.73,338.25,347.24,347.60,348.25,347.07,350.51,348.57,330.65,,,315.22,305.03,302.23,315.96,332.17,305.98,312.72,312.59,317.42,327.44,332.59,332.75,339.43,,,343.02,,,
2010-11-21 22:00:26+00:00,L7,,,328.03,326.35,326.63,325.08,322.33,320.86,318.10,322.87,321.40,328.87,339.28,345.47,348.43,,,342.14,348.49,348.40,349.44,343.48,346.82,347.28,346.49,338.82,340.29,335.75,341.72,335.36,,,335.15,334.08,335.02,333.46,332.64,335.37,327.90,328.79,333.86,339.59,337.43,334.59,338.05,,,,,,,,,,,,,,,309.29,,,,,,,,,,
2011-01-08 22:00:52+00:00,L7,285.03,,,277.89,280.59,275.04,271.70,268.96,260.54,235.71,,281.69,299.26,305.36,,299.18,,,302.13,296.26,309.47,301.34,295.45,293.84,289.00,299.43,309.67,302.24,301.25,295.74,,,,290.82,303.78,297.83,302.87,296.90,300.87,291.95,285.56,287.15,292.95,295.38,299.63,289.88,,,288.08,278.02,278.07,279.52,278.65,279.00,291.96,300.16,282.84,283.79,280.00,282.07,289.17,,,309.00,,,,,,
2011-01-24 22:00:59+00:00,L7,325.39,316.82,307.36,,,313.45,307.58,302.20,300.10,307.65,315.21,319.24,319.42,328.21,332.75,326.63,327.95,321.70,,,,332.24,331.23,334.51,333.31,329.81,327.82,328.28,328.05,325.73,320.55,325.27,320.73,,,312.48,316.61,317.71,318.80,324.22,325.27,325.46,326.53,327.55,320.32,322.70,323.43,323.85,,,292.04,295.01,292.71,295.46,298.40,314.39,296.76,298.76,294.57,306.38,307.72,305.68,306.37,,,,,,,
2011-02-09 22:01:03+00:00,L7,,317.91,315.55,314.68,315.90,316.25,313.25,307.63,302.67,309.29,311.89,325.49,321.63,334.43,,,328.43,327.10,326.12,330.82,331.07,330.97,331.70,334.34,331.17,328.38,328.54,332.74,327.69,,,325.28,321.38,318.59,316.16,317.54,318.68,316.94,322.61,321.63,324.22,328.89,333.52,328.29,,,325.71,331.53,325.18,312.14,298.35,298.38,288.26,293.64,304.49,320.52,306.98,305.09,309.30,,,316.25,310.63,324.21,339.15,332.48,326.81,316.33,319.49,412.75
2011-03-13 22:01:11+00:00,L7,328.47,319.06,317.44,309.08,311.73,306.45,307.47,299.91,298.37,301.38,,,314.60,327.09,325.22,323.31,326.15,328.02,320.57,319.35,321.92,320.56,325.15,322.24,325.24,,,321.63,319.38,321.39,319.74,317.21,312.24,318.00,321.06,318.35,322.24,319.12,326.46,,,,331.40,331.44,332.05,333.77,333.61,326.07,323.04,304.43,297.91,293.35,294.86,287.96,,,299.38,300.32,295.91,296.95,309.00,,,,,,,,,
2011-03-29 22:01:13+00:00,L7,339.15,,,326.62,320.78,319.57,317.28,313.09,308.67,313.52,320.23,330.83,331.57,336.71,335.06,337.22,,,343.48,340.26,339.72,347.43,346.84,343.82,333.65,331.56,327.42,334.97,336.41,329.88,,,327.74,328.85,329.97,328.25,323.55,327.83,330.55,334.36,337.12,337.66,332.42,337.88,339.29,,,342.03,333.45,318.84,309.96,307.82,299.05,303.04,318.44,323.00,304.78,307.20,311.22,311.60,,,,338.99,347.55,349.07,343.85,327.80,320.26,420.77
2011-07-03 22:01:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00
2011-08-20 22:01:01+00:00,L7,,334.39,324.60,321.38,322.33,310.24,308.80,312.08,310.85,,,326.03,328.97,334.44,,,328.28,,,,,,330.97,326.18,329.77,333.14,329.75,324.35,321.09,,,331.38,324.13,,,327.34,330.22,330.40,328.77,326.36,332.98,336.67,340.70,337.03,,,319.60,321.87,321.71,304.25,299.39,,,286.66,300.93,307.88,286.76,294.53,298.77,,,321.52,328.62,333.91,340.03,329.94,330.58,316.65,306.25,406.82
2011-09-05 22:00:57+00:00,L7,335.07,333.29,328.97,318.18,326.41,320.01,,,,316.08,,319.47,326.99,335.93,,,333.70,336.55,329.13,329.84,327.60,,,326.96,324.63,326.57,325.70,326.59,327.00,326.34,321.27,326.37,323.64,312.48,311.60,317.71,,,323.35,319.84,321.79,323.67,325.35,329.28,329.21,332.70,326.04,321.43,309.40,296.41,296.00,,,280.64,301.53,301.35,285.46,291.54,291.25,290.01,306.27,313.44,316.66,326.14,339.78,334.46,,,,
2011-09-13 21:56:09+00:00,L5,322.50,327.41,326.08,327.08,322.83,313.48,305.33,309.73,308.06,323.72,,333.37,335.99,345.65,,,330.11,328.24,323.58,325.84,326.76,331.19,330.04,332.17,334.40,332.65,330.94,330.23,325.86,329.72,314.16,309.73,311.26,314.93,317.93,320.49,317.34,314.92,322.43,316.71,333.31,336.69,339.99,339.13,332.69,325.57,325.71,325.14,314.33,296.74,298.56,291.36,285.58,299.16,302.68,308.63,298.91,305.30,304.51,307.55,314.25,318.10,318.07,331.75,334.64,329.02,326.76,306.00,305.77,408.63
2011-09-21 22:00:53+00:00,L7,,344.46,344.25,335.66,335.92,334.89,333.07,326.21,324.88,330.26,,335.71,345.05,351.65,,,354.74,351.02,348.75,350.00,350.46,350.79,349.35,343.31,343.14,341.26,336.79,336.54,337.68,,,336.37,327.03,330.98,332.42,331.17,331.57,329.71,329.77,333.34,339.53,345.25,344.07,343.84,,,339.95,336.79,325.27,312.62,306.51,306.07,293.34,291.89,304.44,316.06,298.99,301.86,307.66,,,334.82,331.44,337.44,344.66,340.05,333.94,316.69,304.02,409.29
2011-11-24 22:01:19+00:00,L7,349.18,348.73,346.14,342.35,333.95,322.22,326.61,323.68,321.82,326.96,328.17,,,351.82,348.84,349.76,346.86,347.90,350.42,355.53,351.20,344.40,348.16,345.74,349.13,351.38,,,347.15,344.13,336.12,334.64,337.34,340.29,332.50,334.84,329.77,322.57,327.07,334.89,337.58,,346.71,347.55,345.50,344.34,343.39,346.71,335.94,314.56,314.71,317.73,308.93,311.21,329.38,,,,310.59,319.17,328.38,334.01,328.22,332.00,348.11,342.68,336.41,317.81,318.06,412.56
2012-01-27 22:01:38+00:00,L7,299.96,303.28,295.25,289.71,288.01,276.21,272.23,275.51,,,,301.00,311.50,320.21,316.77,314.98,310.55,306.14,308.11,309.78,304.81,302.05,303.04,,,314.81,315.56,315.96,310.75,,,,,,,,,,,,,,,,,,,,,,,,,,293.39,297.41,273.36,281.18,279.22,280.26,286.46,289.86,,304.73,297.13,,,,,
2012-05-02 22:02:07+00:00,L7,312.43,311.79,306.60,305.09,306.09,303.18,301.74,296.65,295.54,292.82,,309.71,320.46,324.46,,,,,,,,,310.02,310.38,309.89,315.98,316.91,317.05,311.47,315.82,308.35,311.65,,,,300.42,308.50,,,310.43,313.02,315.53,318.60,325.49,326.72,326.77,319.74,318.77,312.14,291.78,287.95,285.98,287.08,289.78,300.49,312.69,293.00,293.77,285.27,291.11,305.83,299.67,296.71,311.26,319.70,324.91,321.79,302.76,304.27,403.54
2012-06-03 22:01:58+00:00,L7,,,,,,,,,,,,,,,,,,,,346.36,339.32,342.20,342.68,344.80,346.74,347.44,,,,,,,,,,,,,,,,357.78,,359.53,,,349.85,360.50,348.26,324.03,322.46,,,320.43,333.05,334.42,318.18,315.10,318.57,,,337.19,341.24,346.51,356.08,345.74,341.96,329.43,327.40,430.21
2012-08-22 22:02:50+00:00,L7,313.18,316.85,332.27,,,320.97,322.38,318.06,316.17,310.85,316.78,319.83,322.25,329.53,332.00,330.47,327.26,328.21,,,333.16,335.95,333.64,336.15,335.78,333.84,335.71,329.52,328.43,333.67,325.24,327.04,326.84,,,325.62,323.50,323.93,325.08,326.86,328.45,331.29,333.09,333.22,336.51,342.72,340.62,345.21,,,315.23,,,309.06,312.67,319.18,297.71,295.41,294.76,303.71,310.78,322.16,323.32,,,343.96,345.61,337.85,340.82,414.38
2012-09-23 22:03:09+00:00,L7,338.44,339.92,332.08,323.92,319.91,,,311.95,314.29,315.93,316.56,326.02,328.71,336.42,338.63,336.45,330.66,323.85,320.36,328.67,,,338.48,337.87,334.30,334.73,334.80,332.79,328.43,327.00,326.34,322.16,321.42,320.98,,,,328.86,325.96,330.08,332.00,334.64,331.74,331.47,329.81,338.88,333.71,334.16,322.24,,,312.74,308.83,299.92,316.11,316.33,296.25,300.18,303.98,305.55,314.18,317.56,317.42,332.42,,,,328.76,338.21,406.94
2012-10-09 22:03:16+00:00,L7,,344.74,341.89,331.40,321.32,319.42,320.00,311.41,305.06,311.17,314.64,314.83,317.81,332.77,,,337.92,330.49,332.45,331.20,330.22,328.98,328.90,328.63,329.98,330.02,327.06,326.93,327.68,,,322.88,328.21,320.82,322.64,322.19,324.28,319.25,318.53,322.63,327.47,330.51,327.64,328.99,,,333.84,337.88,322.61,306.71,308.04,306.03,285.42,292.60,310.11,307.23,292.45,295.83,290.82,,,323.29,329.12,334.66,343.31,335.53,342.12,323.82,322.80,402.54
2012-10-25 22:03:27+00:00,L7,348.39,345.37,,,329.08,326.46,320.26,321.45,319.98,324.72,329.25,335.09,341.87,351.58,348.98,343.38,344.11,,,342.38,347.46,348.78,350.51,341.30,337.56,334.34,338.79,342.30,341.40,340.83,332.00,336.92,,333.59,333.04,331.68,334.33,333.34,328.34,328.59,334.54,339.61,345.98,348.89,348.09,344.96,,,324.76,316.02,318.81,319.50,302.60,306.68,330.30,334.64,302.55,310.32,311.35,319.18,323.77,329.48,,,354.23,343.64,343.57,325.26,323.61,403.57
2013-01-29 22:03:50+00:00,L7,352.41,350.07,342.68,331.82,330.07,331.47,324.23,318.91,321.59,322.57,333.06,338.48,,,347.84,348.80,345.89,342.73,341.39,346.75,345.22,345.72,345.18,346.68,341.20,342.66,343.34,,339.34,340.84,335.05,334.70,337.09,335.52,333.71,328.37,328.90,330.25,330.70,329.45,336.45,342.26,,347.62,348.64,349.71,348.42,346.95,338.26,315.48,307.72,302.90,303.59,304.80,321.69,331.83,,,315.74,319.63,331.81,338.12,333.89,344.22,358.37,350.49,345.97,334.77,328.82,
2013-02-14 22:03:49+00:00,L7,328.18,324.75,313.61,,,,301.12,300.47,295.88,308.25,,595.26,332.56,333.47,332.97,325.75,324.79,323.21,,,327.63,327.51,327.87,332.51,318.81,309.14,314.33,313.64,312.78,307.71,307.28,306.90,304.95,,,314.01,307.18,305.89,305.02,312.92,317.21,318.63,322.74,322.86,326.12,323.83,318.71,313.02,,,299.87,290.72,294.29,293.75,310.26,322.11,296.85,297.64,291.30,293.16,299.35,309.28,310.16,,,334.16,331.62,316.78,316.96,402.83
2013-05-29 22:09:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.40,333.77,341.40,330.67,324.06,326.07,314.47,307.26,303.91,305.78,302.69,300.56,319.21,318.66,305.45,294.59,287.73,293.38,305.66,305.87,302.78,316.79,329.71,341.49,328.48,306.76,304.61,401.52
2013-06-06 22:03:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,346.11,346.25,339.23,341.16,341.22,342.05,339.97,332.24,336.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.51,319.95,425.70
2013-06-30 22:09:35+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.82
2013-07-16 22:09:36+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.36,305.38,300.86,298.46,298.79,301.29,318.06,300.68,305.82,312.25,312.73,326.76,331.17,334.09,338.78,344.72,333.12,329.05,314.70,310.82,408.15
2013-07-24 22:02:56+00:00,L7,346.03,339.73,329.02,328.96,,,312.59,308.03,304.71,321.00,324.25,317.83,325.19,328.18,332.14,334.27,333.65,335.75,340.80,,,332.47,330.98,322.95,333.33,332.01,331.05,319.10,318.87,322.67,319.87,313.66,317.78,,,,316.69,322.06,316.89,322.29,323.83,343.21,344.55,341.66,343.93,342.72,342.84,334.17,,,290.15,,,305.42,303.53,317.61,298.61,312.36,309.93,320.78,330.70,334.36,332.68,,,,332.77,314.01,307.03,408.75
2013-08-25 22:03:01+00:00,L7,331.08,333.15,332.52,326.15,316.07,311.07,313.23,309.50,311.00,315.97,322.99,,,338.16,330.85,329.46,333.92,328.79,330.11,330.59,337.90,331.07,332.51,333.24,334.74,333.29,,337.43,338.22,335.69,330.92,332.06,337.87,333.39,327.26,326.70,322.98,325.74,323.25,328.95,,,,342.56,345.70,348.45,357.79,352.50,344.31,318.06,310.37,307.68,311.04,305.80,310.50,,,293.32,293.43,296.96,312.12,318.19,322.56,338.93,351.53,345.77,343.47,339.11,334.63,408.55
2013-09-02 22:09:40+00:00,L8,346.10,344.93,340.97,337.50,328.37,324.39,326.50,322.63,322.56,328.41,333.47,328.80,346.60,347.18,351.29,352.04,343.57,342.73,334.60,346.27,342.68,351.33,349.88,346.27,351.21,347.60,353.28,343.09,345.72,334.83,340.78,336.72,343.28,342.85,331.32,325.02,321.94,322.81,329.00,336.03,331.24,331.66,340.60,342.52,356.30,346.90,351.60,361.01,357.58,324.50,319.25,320.46,325.51,319.78,318.20,341.19,327.54,321.54,317.03,315.87,330.41,334.37,335.10,350.01,366.22,364.92,359.55,354.12,341.93,406.67
2013-09-10 22:03:14+00:00,L7,340.21,339.42,333.27,330.13,,,,308.11,307.14,307.99,318.42,323.10,326.96,335.02,342.51,329.89,335.27,335.74,334.36,,,333.26,335.24,334.77,341.29,338.35,332.95,327.51,339.22,337.34,333.54,330.92,331.61,332.33,,,319.64,322.40,325.38,330.59,330.25,338.10,334.04,344.63,349.99,355.90,353.06,351.55,342.91,,,304.68,304.06,298.22,306.22,317.87,303.46,303.57,311.59,306.56,321.17,326.60,330.35,336.01,,,342.70,336.58,328.55,402.90
2013-09-26 22:03:23+00:00,L7,320.78,318.47,,,307.79,305.79,302.78,296.21,299.78,298.09,304.86,315.72,316.75,324.25,318.62,311.01,318.58,,,320.89,323.22,326.94,322.48,324.40,326.39,315.39,316.12,326.97,321.82,319.17,311.94,312.19,,,312.15,320.45,312.96,312.75,310.01,313.96,322.23,320.89,323.69,324.84,332.48,331.00,334.70,,,303.89,300.52,299.26,295.52,295.33,298.48,317.57,296.86,290.52,293.01,294.10,305.39,307.76,,,333.80,326.05,,,,
2013-10-12 22:03:36+00:00,L7,325.26,317.62,316.59,315.46,313.65,308.85,303.84,305.08,290.04,303.66,311.63,320.46,329.33,,329.57,329.44,328.68,324.82,325.04,324.76,329.16,325.33,326.88,324.15,320.60,323.60,319.54,,,323.67,324.54,326.80,320.33,316.74,315.44,315.95,316.14,311.59,315.25,313.66,318.09,319.87,,,325.38,335.55,335.05,336.65,325.51,312.20,307.80,307.42,309.57,297.36,305.87,311.95,291.35,,,,313.16,312.55,316.78,331.75,340.57,332.81,328.57,318.60,315.32,398.24
2013-10-28 22:03:42+00:00,L7,348.86,344.66,343.93,334.44,332.34,334.96,331.12,326.27,,,335.97,340.17,353.23,357.00,355.01,352.38,349.30,348.95,347.91,345.58,348.16,344.56,345.90,,,348.74,350.02,347.12,341.80,338.65,337.56,333.81,341.71,339.90,334.95,339.48,341.44,340.16,,,345.05,346.53,350.75,354.48,358.14,356.88,355.20,362.90,351.25,338.88,329.93,327.91,,,330.06,329.02,319.05,319.91,311.62,311.29,327.24,338.42,343.99,346.87,360.65,355.91,353.45,349.10,,427.21
2013-11-13 22:03:48+00:00,L7,,,,,307.28,308.04,298.65,301.30,299.53,,,324.95,332.20,330.58,324.77,332.81,333.39,332.17,325.06,323.35,327.06,328.00,328.15,326.88,,,333.86,333.81,326.87,326.29,320.94,326.60,317.62,320.07,314.38,319.43,320.44,319.86,,,334.06,330.84,332.02,336.68,334.08,336.23,344.40,333.41,330.32,311.23,304.61,305.06,300.40,,,319.96,305.03,309.84,311.15,309.40,315.64,320.23,317.98,331.96,337.12,336.48,,,,
2013-12-31 22:04:04+00:00,L7,,,,,,,,,,,,,325.62,335.67,,,,,,341.38,344.80,346.60,346.71,345.52,,,,,,,335.55,,,,314.90,296.07,323.23,334.20,334.82,340.34,339.66,339.11,341.24,351.35,347.91,346.99,,,372.56,338.07,325.59,320.49,323.00,324.84,324.93,336.24,327.42,319.48,321.54,327.30,329.75,,,,367.92,359.08,362.43,355.27,350.55,421.25
2014-01-15 22:14:57+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-16 22:04:14+00:00,L7,330.73,332.04,330.68,317.25,311.49,,,308.27,309.11,311.51,314.36,327.11,334.61,335.48,332.54,325.77,324.61,329.36,326.47,330.10,,,337.06,336.98,338.70,329.78,336.03,337.46,332.86,329.29,324.23,321.96,318.06,319.14,314.80,,,324.58,324.88,329.53,330.69,333.73,339.21,335.75,332.56,331.48,332.87,334.74,324.70,309.58,,314.18,302.65,309.27,320.33,331.65,303.21,306.17,304.14,307.84,313.72,319.41,321.36,325.10,340.48,,,328.88,326.00,401.41
2014-01-24 22:08:45+00:00,L8,333.45,333.09,326.90,322.74,319.69,318.12,308.73,308.27,304.67,311.41,319.84,324.93,328.99,336.36,335.99,339.81,339.61,334.91,334.91,331.10,335.09,336.01,333.48,331.81,333.75,331.52,329.64,328.67,327.59,329.42,327.64,323.77,328.42,323.53,320.04,321.39,325.75,326.14,323.48,329.62,332.17,338.80,337.02,339.45,338.77,337.93,342.28,336.76,335.42,315.05,309.90,308.86,305.61,303.39,313.50,328.94,308.43,300.96,304.52,299.96,306.50,318.59,321.24,336.37,347.55,344.54,340.15,328.17,323.69,396.81
2014-02-01 22:04:30+00:00,L7,335.20,335.93,327.94,323.70,312.41,312.37,306.83,306.79,307.47,316.15,316.89,321.46,331.25,337.98,336.01,341.45,330.30,334.12,331.84,336.80,339.62,329.83,338.37,339.83,337.08,321.97,319.99,334.73,333.16,328.75,331.18,325.70,319.33,325.23,325.00,327.97,320.42,319.79,324.39,329.19,331.86,332.25,335.33,338.63,342.70,347.62,348.76,342.81,336.38,318.27,321.58,317.22,310.11,308.78,311.56,324.70,319.51,315.48,307.82,316.06,322.33,330.96,332.92,341.49,345.55,348.40,340.83,,,
2014-02-17 22:04:20+00:00,L7,342.85,340.32,333.64,,,320.12,316.73,315.02,312.90,316.73,329.03,328.75,335.17,342.70,339.95,343.07,339.35,336.55,,,340.56,337.42,342.66,343.78,338.49,336.83,334.46,333.39,326.18,330.38,331.91,329.71,326.01,,326.50,330.68,335.52,338.10,330.00,332.68,336.09,340.77,338.39,345.62,338.90,337.87,346.21,,,321.66,317.97,314.01,312.22,315.30,318.19,324.13,317.84,314.44,310.89,310.27,321.54,326.19,326.55,,,,,,,
2014-03-04 22:14:22+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.30,,,,,,,,,,,,,,,,,,,,,,
2014-03-05 22:04:25+00:00,L7,317.77,308.83,311.98,305.71,302.09,300.68,296.27,,,297.23,304.66,309.47,314.78,307.25,,,319.63,320.83,,,309.51,302.80,,,313.79,315.83,315.24,305.06,314.48,310.02,306.66,304.37,303.91,294.44,300.04,305.34,306.85,,,312.46,319.33,321.35,320.56,310.72,323.26,319.31,314.72,321.25,314.38,299.40,300.40,,,280.93,300.25,322.85,302.47,302.31,301.88,300.30,307.10,302.81,307.79,311.97,324.37,320.50,322.12,,,378.45
