dates,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
2000-05-01 21:59:54+00:00,145.5848548992761,145.99771850002946,138.6309857485765,135.82130037231195,132.42522996547288,131.36239366083447,130.11908925225586,129.82185299743674,130.44668662805395,131.22109115661476,138.48166726356044,141.8618598469786,145.96927500979683,148.72000857643232,149.50127188284188,144.13896668183526,140.16118863036638,140.49102807275654,138.17193933105693,138.34388306517081,140.87832730727928,142.6864938192157,142.74124145095922,141.57657326229668,140.63842847789437,140.7685960637512,141.62849935090588,137.38612989027934,137.66955210346654,135.61614585207147,130.86029561537913,131.83912809940045,127.2205555451533,134.32067637974143,133.61065932961213,144.52650407490742,142.3514732884728,141.38635824151712,139.76871042132754,139.6234691254621,147.35771237264103,151.88176456053998,154.06881812483925,159.0496649786517,156.73988397678983,155.12393700149488,155.78692736565947,156.42724925009406,150.3724805310438,134.09761382063377,121.3844390954145,118.83495480088614,114.06524258981716,105.6402638769052,129.69917290855858,135.06868883006896,118.93432754652976,117.12786951835798,117.86624338421966,123.722225774935,133.83349218156738,135.19518012501268,134.65601422530764,139.46359768270116,150.78088086420587,146.8613167791093,142.46615853310723,127.67998400382926,121.5588877664545,
2000-05-17 21:59:43+00:00,,,,,129.23191467561907,128.14245461060037,126.9447642622569,126.4535524416808,120.29164020301616,124.18795582524207,123.02212187431606,128.899917930267,135.35641623506513,144.23607497344068,141.16280706381903,138.12720299958062,137.95174637860126,138.2706008440476,131.9279315260391,130.25923230280105,127.29720323807172,135.25870208461288,134.662478506083,137.03560103075395,136.86718532249532,136.96119768812937,134.0152051614825,139.75515955626562,137.82481989020073,131.13539275982492,129.30969262653608,125.17179663746874,125.73647836177518,126.4173885415901,130.78318731791822,132.3078677015595,133.42855453908746,131.55488741937285,134.25776688868038,133.6987334148401,139.16037012587904,144.35620039357008,,,,,,,,,,,,,,,,,,,123.04856928557473,130.17062979258355,123.76941613007418,134.37256443954217,145.36727833668988,142.52901786750522,134.49012958265777,121.29971066408883,117.70402720603985,
2000-06-18 21:59:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.07763164419752,94.7847159661327,
2000-07-04 21:59:14+00:00,127.12136339236098,111.4582268274238,123.42983992833922,132.8411750048512,135.68300506803087,122.03142526755208,122.19378024666311,116.34478706868177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.19077582447076,139.8391955004985,138.18466243256773,133.71721509139016,135.98861541648887,137.48534982179368,143.93965037013126,165.4127836395822,156.1352421109745,166.32873937177945,144.12407225635556,134.9174151344665,114.59832459782191,112.71590417149322,109.30026335959084,110.38637196136187,132.61049076178517,133.83745873045964,109.19582980979945,109.37375436033216,109.57439679250831,105.9758542168343,123.19116189670063,128.02145280738233,131.33704379818062,131.59205376199657,142.35400466610608,144.19363142857873,134.3210146412067,127.50291667078692,125.6614878937995,
2000-08-05 21:58:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.16345311487495,87.93220303911805,71.83166078179465,83.28412624336487,87.99091590846241,96.02991817534996,88.33807663461933,84.26182907236588,91.6651202350535,94.17709266216681,99.10636497280315,89.52658722069889,93.91237726666921,99.26624287413638,86.70690063364808,82.9276571765308,66.75302312028518,,,,,,,,,,,,,,,,,,98.70754436692417,115.49213883019121,98.12911953727858,105.86616464431992,
2000-09-06 21:58:22+00:00,149.32816186307417,143.6597376080179,133.57955055845767,127.84272846020671,125.72930709273736,121.52802887492949,116.14878823150289,109.84719244831577,114.2258015610256,121.32974935125203,126.3896536262172,125.17978176795538,127.25474922097635,147.14555762720983,150.47115703562406,147.7345732977714,143.78065531034787,134.2636981306567,131.83432021565645,126.69901158636225,127.568592608653,126.7034894178281,128.0388760728609,127.55237364417349,131.06523062092185,138.8340162691899,139.25597160728464,132.00521524069677,137.82945847555666,137.7404125195009,134.69596448248564,132.8625494046816,127.3883266297898,127.87754801241313,129.8878609335011,131.82926025041968,136.77944634071346,133.626746102998,131.2580296527841,135.3739685033906,132.60863356710706,138.7122971314143,136.3297658708949,147.39635599428505,144.7341029739445,152.25472252115316,156.61280577449247,153.2307157922585,146.0742966287835,136.2241644287858,125.57575373077157,128.35734864821447,125.85148142386912,115.38686096549364,122.92745555918152,132.46334102663516,109.31363071335659,104.0950889210904,105.12302246883257,113.50057778316811,130.54836159076396,133.26046158699464,134.33116121130442,140.0167294737985,152.56806623514908,153.15053009907604,145.27872650945983,140.57263250977974,130.9270185710855,
2000-10-08 21:58:00+00:00,163.0756572505945,149.74753168467964,138.1107236480276,131.86517805615705,133.02862835171314,126.07430691642135,122.55311135254443,122.36770255716146,125.40624109326052,129.10857157918016,132.55649013410525,134.40748545743617,139.24872704194345,146.21148486582507,147.23674274329306,136.47739396581096,138.13627977758884,133.3904962893629,135.589866213079,137.0537443721343,138.1010618721276,139.0517246857467,143.1574198320091,142.38601376095528,141.0687832986115,141.83372024181787,145.0138561345359,144.06249003287937,142.30195655201854,142.97497754730662,137.68856755974556,132.9825199530512,132.90777338686345,129.72177800820032,130.8491479603846,136.56909717009947,134.0052689937457,140.40702076377315,135.7995625374583,135.45619406881988,135.54744248383346,149.94844157976314,149.25784923036542,151.83949532121088,147.49495752205885,153.01524028785724,145.93496900222596,157.41641790851415,153.55631594643904,134.66645683139848,122.99418894396462,125.16932338236047,112.16621191993514,109.69477398259755,124.11000991657718,127.1749831434327,112.06143681194386,114.34627570447468,119.30050527483286,119.01074507766073,128.65678888022518,138.08714155022642,142.4366416555094,147.44374638980636,153.2911181154884,154.07601458726634,143.9268765570404,126.12047441448057,124.84145671992533,
2000-11-09 21:57:57+00:00,150.06461109842195,141.12501151436336,133.2096949717136,131.0583950144963,130.70520272529342,130.7186534350991,130.0216475217957,126.83091377787581,118.06512214620889,122.17930873026452,127.76996658472466,130.7443307704303,137.81216411779235,146.69438074869583,146.25374006556436,142.9203995635477,136.31619585347298,135.67344354049152,141.56652340888513,137.1499047006311,133.4189416648306,136.03906867661328,133.37421776963436,137.25013719461003,138.73284155950117,139.07715453338207,143.14340350447097,138.29758954335438,137.64167836677117,135.66183952240266,135.95593821633142,130.01815470550804,128.76185411920477,129.18954215878972,135.44098771866115,134.89701180544054,135.22670728507237,128.6250024855762,132.84523888224862,134.4128252184177,142.32276186039883,153.019349110678,154.15225137133663,151.00502852387413,144.21162634054127,149.68524298825608,148.3087537781238,154.12194342021613,142.6225372075533,130.97677819914165,119.81007375904612,121.17622757674498,113.07357754069776,114.53858078936156,125.51855993843077,139.91506035111527,116.27313882323396,114.84504986092216,113.99259592433386,117.26380360678958,128.49474589747038,135.98007829239205,136.55402507993983,140.9810259733745,147.8484155799025,141.570926647732,141.42558083957445,123.12726428550958,119.48017482419957,
2000-11-25 21:57:58+00:00,148.6964497861671,141.30885045937748,138.78322202625512,127.6142205647732,128.8875927189702,121.19901915988203,122.40406800466019,118.34465403068313,118.3680789938253,118.07823518401308,123.37864026625243,125.83858009641122,137.95662010001598,140.67575438651167,141.92009401572773,137.14880028896772,135.76168004739208,136.4418116856241,138.38126397041898,133.62312279371227,136.88133224975306,137.6191535574718,136.039326625813,133.96160085389147,131.22323569224915,131.61030062123962,134.54685094179194,140.479335222331,137.42936223456363,133.46630326773482,128.54142560697417,120.26932650084817,121.60812302206136,125.99196600257034,132.14916769937483,136.28876604979504,134.55198261319245,135.2096441383089,138.63293674382936,129.23732181644573,133.77375053033546,138.06982066936493,140.05808479414694,145.68924079655756,143.82879524998768,140.96772399493864,133.13064050230335,137.06990263193904,135.36082721084563,124.58942646326912,114.27271665498738,115.18014065833995,101.88670040514792,100.82127294815228,117.15163602096216,127.98507948055533,107.07653978192172,110.48091970402167,112.45156381920779,109.65610681863079,114.52783594529278,121.35978896453696,116.7574767362583,126.9565490641598,142.32552429652281,,,,,
2001-05-20 21:57:28+00:00,144.5156446565292,142.55033969525232,135.79444207098823,135.90436521607896,128.94157614791428,120.43705037503295,116.55158918481882,119.44924904933637,109.93008013621129,122.75611401820515,124.34260240793418,126.70118895979633,133.83164930213565,137.4981248597049,137.77964193319255,136.51124811510695,133.80877345342358,131.4961700868969,133.22816385164185,130.60590410915486,134.00261680626195,126.82155644456932,131.51351497726085,135.21033340868644,137.02168983998226,134.4711293948201,137.96170289009555,134.55515494959627,135.12520823331843,135.63073529946115,136.9488111039582,133.04237960736597,126.09258647181093,124.96463320901402,126.67749363807808,128.4312095628707,132.17171443646228,130.67023924104276,133.76141020265246,132.66393148761958,141.19320933042678,144.92451489588657,141.08218242988121,142.99828473057732,144.52820594371104,147.42552821747924,148.37171833481295,155.93769144057796,142.4054834354998,126.69686612733906,119.52072899730511,122.07816536882659,118.1336777121301,116.1903901421872,125.89711288247713,137.97610624655917,116.66308398803173,109.33822082783914,107.99727569611669,113.27656695965366,119.48094047958108,125.6153070679931,128.46652267491683,136.55108579463246,148.28518772457744,141.78672921162692,140.71955968760176,126.71115322774659,125.88428368889352,
2001-06-05 21:57:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-07 21:57:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4184364957307,
2001-09-25 21:56:04+00:00,149.75744206213707,145.38529883264556,144.33708155642225,145.14300115128523,142.40867120631762,134.8276940507384,129.64288844655928,125.27078697035628,126.25625409009552,132.0966465132077,134.6129393726596,140.00969697937407,148.5310789326292,155.29118288510742,154.38809410137097,148.4698500692542,142.29747334374125,149.3149454927976,145.03143196808557,145.2603035107505,143.47291974820303,143.66578535852022,146.90422096020538,142.36407380284058,143.58735232831722,141.90768931587866,142.95166407357453,146.3650899168347,139.98146360604764,134.66821788358016,128.84441113286516,126.90917595361849,131.19288363918972,132.39903267949126,136.43678028926425,134.51621883488937,134.23569380928842,135.49513890710466,138.828467911157,135.2348196200842,142.69524094107712,146.4587760351719,151.77674766029324,151.44857869009803,153.45214080408624,158.04629372821415,150.00891662240744,150.1121791984535,149.19305839791284,134.73421268859292,123.48883329687322,119.99092483451523,110.1345634905184,112.89028610252176,122.94299662875576,136.4367286584504,116.57150602730955,113.10112421892308,117.10506986598408,117.66630632571264,128.1804309476677,131.3262549884472,132.17863814566593,141.91383358164794,155.3478429527757,145.80983372904063,148.28328680236342,132.53631180970748,133.32571423204172,
2001-12-30 21:56:13+00:00,145.80858020683257,143.81347336978783,142.0813542691788,129.41021435359593,124.5328398624433,122.68282412614906,122.61136400025059,113.70758320544526,112.00751827589214,112.9206345878598,114.75382317875194,117.768823131386,132.59817208838416,138.91104252899532,141.55208430071386,132.93085785262028,133.40657154436295,128.6710058797369,134.00092183751863,131.61392291171734,132.7174384768026,130.99760034449798,124.10580283877104,125.60219389934457,125.4322910923135,130.32260411461542,130.31942000147825,131.2730522778975,127.53999382121229,130.71596242719428,124.36678141505647,120.9195700582053,119.66017952932931,117.98494779131397,115.40527532654913,122.11492686980372,124.205187328542,127.79302251039611,128.36248651335538,129.02517003088101,131.47234077990868,137.21325527196606,133.61945096461196,137.10956063575364,137.009948499045,145.07651719273855,142.3614754911504,151.9708127885148,147.3346642828422,126.76466155877341,119.78830154009536,118.67072796641517,106.71356635109436,105.83548478013424,124.0252130162055,130.51058665345113,102.6984621445592,104.79302957036248,106.06899520277157,103.44308217551075,115.00842877910638,123.35820776629186,127.34779716215272,136.42123981069554,148.54699143151046,,,,,
2002-02-16 21:56:30+00:00,129.41370894531119,119.48229351208177,116.59740486363127,111.99603847769409,103.00485113736033,99.14205738817247,103.53560854349998,115.51583809756397,107.93792176911751,112.80953990693871,121.29764195283471,130.56247058508413,131.93228221129758,132.28392895946536,133.65997562377683,133.0601963539393,128.5882716803712,125.61344206966876,124.31018171328004,133.81331593884784,131.85302783510582,133.39231243753167,127.5228651812074,127.5479027260562,119.54666882771359,121.83631883205621,117.25129444029648,123.25060366057909,118.73418690032581,116.79106570854768,118.23353669272784,118.75287256805332,112.95995639081403,106.24111546426748,108.25018325254042,115.93772224177197,117.320149934459,123.55675217068843,125.36081339384636,124.40481394342542,126.67309380969553,124.36489053216422,132.47195732966827,130.71867316130567,130.87823668450733,135.59655012547248,136.43496662685567,135.08488471931852,131.33860678693136,111.24477092129756,104.22184175665856,93.93581164879916,97.31524787882482,93.38720872346022,95.91335056209078,112.59340445461179,98.46968393391477,104.25106465127062,97.56085058018638,103.97336206068482,120.72210667111052,123.51718296580282,121.75493386880476,131.66919845874264,143.1022991981467,,,,,
2002-03-20 21:56:24+00:00,153.25758271445494,144.3298756071126,141.3995781308504,139.72361001983063,,,,,,,,,,,,,,,147.03073847438608,144.5739230531689,143.67807824225653,141.42669821165816,142.34773378989215,141.4267287042961,139.43926536583587,139.1466425837922,135.48948633361204,132.49086230512557,135.65500805513034,130.5405210925098,122.03494744339557,123.18998746788355,125.54984484205808,130.68426236452763,129.18410195385036,127.21113913240313,130.3577778375261,126.79632601227094,133.37116068768785,134.30013178148727,142.49229347258165,148.99794082536232,149.65287824317835,149.22360228631018,153.5684824736305,152.81006708035048,153.41852031080867,151.05397871482123,146.42435573032205,131.3655804804152,120.96313207982128,118.079411769041,105.42348093636328,104.11779903191108,117.4047471035961,129.32520683045118,113.87493292378673,119.18287068602196,113.6623277441867,124.02616383652966,131.72920648262703,140.06568618301245,137.6044534844289,145.8335236253998,157.83255095485598,151.42174565181074,145.89752872409184,129.39399164596216,124.55956744302954,
2002-05-07 21:56:27+00:00,149.83798978524416,129.46431684578062,127.82966138078113,126.65729749840482,130.3782932977337,132.91593394771505,130.01572116743452,127.29567785322267,122.75009737999824,124.37166149064512,127.50004507785692,129.07486605676016,140.77221622883638,149.7741944749642,148.1703712734048,149.1288582254532,140.0140812184958,136.27739604693465,136.80917298276944,139.62352395306584,135.74362465922363,138.57817446486013,138.2616288044641,140.22757039032243,138.09589778148072,130.29907588620227,126.81538490096335,126.44124785635498,125.64025754016828,126.48099300396834,123.75296755470775,116.78136361349944,114.73909737601717,110.2342298978746,116.80324209716954,119.16545534604741,117.25085219452842,120.45336355514564,121.92251848607056,127.71447867326953,132.7989029920747,133.73456900486363,137.11383582933965,140.44231611537117,136.38327537943553,145.0636248746324,128.80679890125154,114.07577703342172,100.60074974746256,87.8944283964687,89.5900337735645,87.37015348029071,79.28662735747062,84.16143429650373,104.23790511625558,113.7187172818819,95.53834764937577,100.33670591405262,100.15887568811328,108.87721041260065,125.36612127270644,131.6180478392602,125.0772979703803,132.4115573488187,141.92601110998626,138.07659310486136,134.8498687504032,121.27487873779053,115.49013299166424,
2002-10-14 21:55:19+00:00,146.69230693467776,141.02832941738575,135.013454293671,133.48353284106443,135.2912455823548,129.8406879342095,132.3933470864575,131.66430021996274,132.1084035308173,134.10299445102078,137.64037923843196,140.4780127425371,140.91880610914345,151.70507936000558,150.6703263404929,149.0590256508973,142.6917322388316,142.187987043027,140.16926462641072,145.93408662912583,143.47923439224866,138.7161546109918,135.23681667969038,136.74339690662106,132.87946037113238,137.97678984324838,133.85399592128485,132.67639492350833,130.76282487196627,133.0128831864085,129.35820724801388,133.37590649507302,131.18984886970537,127.11438929916079,126.50150917774548,132.85144194230142,136.1508593804097,138.6467570684953,134.97496622231031,138.9873048638603,139.19722339567858,144.62355139404397,139.82622167790774,145.42414761414057,145.38081338555295,135.1640289939979,141.25538379932314,137.6539731515725,126.75424737401303,122.49793000593876,119.0101413378661,115.82977003680892,112.37047750229388,106.3950710495546,123.65318133089832,133.83470089352693,107.64726967179367,109.75379490316756,113.8981978527855,115.9716731998701,123.06242850523256,128.58708533074113,128.0594770867662,139.18832933619566,155.31749226728132,147.7685310819419,139.61307557576464,122.89948554061597,118.5708449736815,
