dates,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069,satname
2007-12-15 21:57:56+00:00,324.04,316.69,313.47,299.95,295.69,304.52,298.90,299.94,294.26,309.85,320.97,324.72,328.25,331.16,330.80,328.36,325.12,323.68,320.38,317.14,319.71,323.60,327.17,326.30,327.78,330.15,327.37,328.68,325.06,314.35,313.13,312.64,315.56,311.64,314.02,315.28,320.31,322.87,320.65,325.07,328.56,329.93,330.16,332.62,333.02,331.49,327.63,323.91,313.81,292.86,294.69,298.83,296.47,302.50,310.38,313.89,290.03,292.43,294.96,296.06,303.88,306.35,303.15,311.13,314.97,323.01,324.19,301.87,296.28,405.82,L7
2007-12-31 21:57:58+00:00,323.89,317.53,314.87,302.89,300.09,307.25,301.39,303.08,298.23,311.02,322.51,326.06,328.25,332.23,331.66,330.37,326.98,324.26,322.61,321.20,322.90,325.74,330.08,327.49,329.52,331.42,327.37,328.68,324.31,316.29,315.00,313.98,316.72,312.79,314.40,316.19,319.93,322.18,320.38,324.45,327.77,329.93,330.16,331.92,331.79,329.93,326.56,325.14,315.11,298.40,295.00,298.93,296.71,302.35,308.77,313.89,290.03,294.67,296.03,296.70,304.20,306.35,303.15,311.13,314.97,323.01,324.19,301.87,296.28,405.82,L7
2008-01-16 21:57:59+00:00,323.16,317.27,315.42,305.12,300.09,307.25,303.32,304.57,301.44,312.82,324.12,327.47,329.22,331.64,332.25,331.03,327.42,323.60,324.23,321.20,325.30,327.27,332.97,330.11,330.88,331.93,329.09,328.53,323.91,317.14,315.05,314.24,316.55,312.35,314.40,316.72,319.78,322.98,321.05,323.07,327.73,329.40,329.59,330.98,331.22,328.96,326.55,325.17,315.11,298.40,296.73,299.59,297.58,302.48,309.74,314.97,292.02,294.54,294.88,295.50,303.33,306.48,303.45,313.55,314.97,323.01,324.19,301.87,296.28,405.82,L7
2008-02-16 22:04:21+00:00,323.16,315.98,313.12,307.07,300.09,307.25,303.32,304.57,301.44,312.82,324.12,327.47,325.33,330.51,331.25,330.25,327.02,322.12,323.96,321.20,325.30,327.27,332.97,330.11,330.88,331.93,326.69,326.15,322.98,317.23,315.12,314.15,316.46,312.84,314.70,316.48,318.92,321.87,320.42,323.22,326.92,327.89,328.58,330.57,330.79,328.00,326.53,325.31,316.46,301.52,297.37,299.44,297.61,300.12,309.64,313.69,289.11,292.09,292.97,293.73,302.03,304.89,302.99,314.46,323.67,322.09,322.92,301.67,297.47,399.90,L5
2008-02-25 21:58:00+00:00,322.38,315.62,312.31,307.55,301.02,305.06,302.20,304.28,300.89,312.83,322.67,325.76,323.84,328.95,329.94,329.37,325.29,320.19,325.33,324.71,326.59,327.96,335.11,332.35,332.00,332.54,327.30,326.44,323.74,318.21,315.81,315.71,318.11,314.85,314.42,315.99,319.07,321.55,320.27,323.40,328.25,328.70,329.63,331.04,330.77,326.97,326.01,328.17,318.12,302.22,296.45,298.24,299.26,301.62,310.14,313.95,292.59,293.91,292.16,293.79,302.63,304.67,303.18,317.44,331.17,323.59,322.69,304.90,300.64,403.10,L5
2008-03-04 21:57:48+00:00,323.20,316.96,313.45,309.21,303.31,306.13,302.29,304.14,301.60,312.28,321.25,324.79,323.84,328.95,329.94,330.54,326.70,321.86,325.71,325.64,327.19,326.93,334.70,331.89,330.67,331.69,326.63,326.44,323.74,318.99,317.20,317.04,319.08,315.86,314.77,315.92,318.69,320.93,319.95,323.78,328.47,329.11,329.63,331.04,330.92,327.53,326.22,329.00,319.32,303.39,296.62,298.41,299.81,302.20,310.50,316.17,292.59,293.91,292.16,294.87,304.22,307.08,305.84,318.98,333.30,327.47,324.86,306.55,301.16,403.05,L7
2008-06-08 21:57:25+00:00,325.72,319.89,315.40,310.75,304.08,311.24,303.26,306.41,302.44,315.44,322.75,326.03,322.39,329.33,332.26,333.68,330.49,322.97,328.91,331.30,333.85,331.24,338.67,335.13,333.64,329.20,323.26,322.25,321.38,319.54,318.80,319.72,322.67,320.43,319.85,317.73,321.24,321.12,320.38,322.74,326.58,328.03,330.25,331.50,331.02,326.65,326.89,330.96,321.40,307.61,300.06,302.32,300.99,300.82,311.22,319.74,297.44,295.47,289.77,294.27,304.46,309.37,311.30,324.71,338.01,332.94,326.82,310.21,306.92,404.37,L7
2008-07-10 21:57:04+00:00,323.31,318.15,314.14,316.19,311.40,309.32,310.11,310.97,311.90,313.69,319.75,323.22,325.56,330.38,334.02,332.50,329.50,323.99,330.11,332.61,334.86,331.03,338.94,336.19,334.77,329.59,325.27,323.46,322.46,324.55,320.99,320.55,321.66,318.93,317.61,317.20,318.63,318.45,318.82,321.35,325.72,325.91,328.00,330.01,331.86,326.41,326.55,330.45,322.48,308.22,302.05,301.08,299.78,297.95,310.82,317.87,295.68,293.23,288.49,294.86,304.26,309.37,311.30,325.69,338.46,334.16,328.69,311.02,307.33,408.52,L7
2008-10-14 21:56:17+00:00,324.25,317.10,316.41,314.30,314.89,311.19,311.75,312.96,311.39,308.66,315.15,320.21,335.10,348.14,349.15,355.62,348.54,338.98,337.86,339.30,341.08,337.47,339.81,336.90,337.19,327.79,321.91,327.96,325.93,327.31,326.89,324.23,324.73,325.95,323.98,326.88,324.33,319.86,321.45,325.11,326.22,321.89,332.33,336.09,338.61,335.35,329.86,330.12,324.17,310.86,310.50,313.82,292.82,296.25,311.24,310.39,290.40,296.65,295.58,301.10,311.67,318.45,323.30,331.32,340.89,341.58,338.20,315.42,311.57,413.05,L7
2008-10-30 21:56:33+00:00,323.88,315.12,313.77,314.30,314.89,312.07,312.43,314.15,314.85,308.66,315.15,324.07,336.12,347.04,348.94,350.08,346.27,338.68,337.86,339.30,341.60,340.72,340.27,338.83,337.60,331.91,328.47,331.69,330.36,329.73,327.99,324.40,323.09,325.95,327.38,330.31,328.26,324.41,325.41,328.31,330.10,327.90,334.25,338.79,341.36,341.19,336.38,335.60,324.17,312.37,311.33,313.11,294.87,296.87,312.88,314.98,294.52,298.97,297.25,301.15,312.95,319.73,324.82,331.32,340.89,340.91,338.78,316.66,313.94,410.86,L7
2008-11-15 21:56:47+00:00,325.79,315.60,314.95,313.62,313.42,311.61,312.43,314.15,315.03,318.42,325.10,329.05,338.93,348.61,349.58,350.06,346.23,339.69,338.43,340.25,341.45,340.72,340.27,338.51,336.86,332.47,330.23,332.07,332.23,331.47,330.74,326.12,324.14,327.94,325.52,328.20,328.26,324.41,326.30,328.87,331.00,331.38,336.49,339.78,340.10,342.05,337.28,336.99,325.64,312.72,310.28,313.11,295.99,298.41,312.83,315.17,299.14,301.11,299.07,303.01,315.08,319.75,325.03,330.86,341.04,340.53,338.78,316.66,314.11,409.70,L7
2008-12-01 21:56:59+00:00,323.90,313.01,312.72,311.57,314.05,310.94,311.16,314.15,315.03,318.21,324.66,329.30,337.87,347.24,348.60,347.24,344.03,338.97,339.15,339.34,340.51,339.52,340.27,338.51,334.91,331.85,329.79,331.64,331.71,330.77,330.45,325.61,323.30,324.89,324.18,326.00,326.57,324.41,325.41,328.20,331.93,332.86,337.78,339.65,339.69,340.49,337.01,337.74,327.01,313.26,309.04,308.56,295.99,299.26,310.92,313.16,302.15,303.02,298.92,302.70,313.71,318.13,321.50,330.49,341.04,340.53,338.78,316.66,314.11,409.70,L7
2008-12-25 21:52:09+00:00,319.54,310.39,309.73,307.93,308.79,306.49,307.27,309.34,312.86,314.23,321.11,328.41,335.08,344.45,346.42,343.35,340.06,336.02,334.11,335.60,336.89,334.48,336.70,335.98,332.65,334.43,333.31,334.01,334.71,331.94,330.01,323.92,320.36,319.21,321.98,322.50,322.38,325.34,326.68,330.99,335.22,336.13,338.90,340.07,337.54,340.37,340.19,340.50,329.91,312.84,306.43,305.83,300.42,301.01,310.54,314.87,302.56,302.42,301.33,302.54,312.94,317.61,319.92,328.99,339.10,338.08,335.44,320.30,314.82,408.22,L5
2009-03-07 21:57:43+00:00,324.28,313.45,311.77,308.68,308.14,306.25,305.22,305.99,311.40,315.48,323.09,330.46,334.86,345.28,346.50,342.94,339.46,337.42,335.40,336.06,335.54,333.60,335.28,334.75,331.33,333.88,334.21,335.86,336.63,332.90,331.33,325.66,322.17,320.56,323.02,323.55,324.08,326.68,328.38,332.30,336.54,338.70,342.05,342.37,337.74,340.23,340.57,343.93,330.82,313.11,306.68,306.64,301.71,302.97,311.47,320.26,310.81,305.37,302.78,303.12,313.60,316.56,320.57,329.55,341.95,339.29,336.00,322.07,317.99,403.99,L7
2009-03-23 21:57:50+00:00,325.10,314.18,311.49,308.68,308.08,305.49,304.49,306.48,311.45,315.16,323.09,328.68,333.36,344.37,345.49,342.29,338.89,336.67,335.40,336.04,335.89,334.33,335.84,334.74,331.74,333.66,333.15,334.40,335.73,332.22,330.12,325.21,322.17,320.56,322.27,323.20,322.62,326.38,328.20,331.57,336.14,337.71,340.74,342.05,337.32,340.38,340.80,343.93,330.82,312.12,305.99,306.37,301.93,302.42,312.43,324.26,312.34,305.60,304.11,304.15,313.70,316.45,320.57,329.55,342.23,340.19,337.59,322.51,318.42,404.27,L7
2009-05-10 21:58:03+00:00,325.59,313.81,310.57,306.83,306.68,302.39,300.46,300.96,309.29,315.16,323.09,328.87,332.61,342.03,342.74,339.17,335.94,334.48,334.14,334.18,332.59,328.48,331.21,329.93,329.41,330.53,331.51,330.17,331.20,330.24,327.97,323.63,319.80,319.04,318.81,318.65,317.14,320.26,325.07,328.10,332.39,336.36,340.28,336.65,332.03,336.67,338.68,342.17,327.83,309.36,303.04,303.01,302.82,301.44,306.60,322.63,311.48,304.84,300.42,300.66,308.85,312.36,314.88,325.95,338.66,337.24,334.60,320.04,316.56,407.23,L7
2009-07-13 21:57:57+00:00,339.02,323.66,315.89,316.28,309.62,304.60,301.38,303.98,308.69,313.76,,321.59,329.93,342.29,341.00,339.62,335.97,336.17,341.75,335.74,333.21,330.72,332.95,328.75,331.98,330.50,330.74,328.67,330.17,330.76,328.35,324.11,323.04,322.15,319.23,320.00,320.45,322.45,329.99,330.90,330.38,334.67,340.76,336.17,333.75,340.42,340.36,342.43,324.24,305.96,303.36,307.47,304.95,301.49,305.93,326.68,309.41,301.12,298.06,301.64,309.88,314.15,320.45,327.52,341.14,338.71,337.86,315.81,315.59,413.98,L7
2009-07-29 21:57:52+00:00,341.05,327.04,319.15,317.83,314.51,304.60,301.38,304.56,309.46,313.02,,325.24,330.52,339.70,341.00,339.62,334.70,334.95,337.26,332.34,333.21,330.72,333.24,328.73,331.74,330.64,331.25,330.22,332.07,330.62,329.07,325.78,323.04,322.15,319.23,320.00,320.45,322.93,330.24,330.97,331.04,335.14,340.76,338.23,335.81,340.29,340.98,344.06,327.93,305.96,303.36,307.47,305.21,300.14,307.31,326.00,308.18,301.07,298.51,303.76,312.83,316.16,321.68,328.05,340.44,338.71,337.86,316.28,314.91,414.63,L7
2009-11-18 21:58:17+00:00,345.09,333.78,325.68,317.41,321.18,313.13,312.48,308.19,309.01,310.78,310.82,324.98,328.35,332.53,329.68,332.32,332.17,332.51,327.99,329.81,336.16,338.74,334.53,331.40,332.03,330.08,326.69,330.22,333.74,329.72,330.14,323.12,,319.11,318.96,323.73,321.02,322.03,326.33,329.30,331.22,333.38,335.96,338.82,338.14,334.74,339.63,338.84,323.96,302.12,297.09,302.41,299.07,297.87,309.64,318.91,297.07,296.93,296.31,306.17,318.93,318.75,320.59,328.18,338.23,336.31,338.47,311.59,309.26,419.92,L7
2009-12-04 21:58:28+00:00,344.53,335.23,325.94,319.76,320.45,314.61,310.00,308.31,308.86,310.78,312.27,325.31,328.59,332.73,331.91,335.37,331.81,335.36,328.67,333.03,336.88,340.53,336.96,331.40,332.03,329.80,328.53,330.74,333.90,329.76,328.43,324.63,320.45,320.78,319.52,323.06,321.64,321.18,326.33,329.30,331.07,334.06,337.80,339.67,338.04,332.71,336.14,334.70,325.03,304.21,299.40,301.49,297.12,297.87,311.99,319.54,296.88,296.83,297.39,304.24,316.58,318.03,319.86,328.62,338.66,335.91,335.58,310.41,309.26,419.92,L7
2010-01-13 21:58:24+00:00,344.53,335.23,325.94,319.76,320.10,316.40,312.65,309.90,309.49,309.47,312.54,323.43,327.00,333.61,331.31,334.43,332.59,335.90,331.40,334.83,338.97,340.90,337.84,333.38,335.09,330.31,330.83,333.81,334.42,330.52,329.42,328.84,322.64,322.45,321.23,324.98,323.35,324.35,328.98,330.92,332.05,337.48,338.04,339.78,337.32,332.51,332.70,333.70,326.09,307.91,302.23,303.00,296.98,297.98,311.66,321.69,298.38,298.07,300.45,303.85,315.72,319.94,322.10,329.45,339.79,337.21,333.27,313.85,314.23,412.51,L5
2010-01-29 21:58:29+00:00,342.51,333.52,328.93,322.90,318.29,315.53,312.47,311.35,311.81,314.02,315.22,324.37,329.27,336.64,334.78,332.67,334.97,337.97,332.83,335.82,337.79,340.16,338.32,335.56,335.18,330.08,331.34,333.15,333.29,331.84,328.58,327.30,323.34,323.61,321.51,324.40,323.54,325.93,328.00,332.04,332.75,338.31,337.75,339.45,337.44,330.73,330.10,330.46,322.99,307.65,300.45,300.98,293.84,301.74,312.62,321.34,300.32,299.39,302.23,301.77,313.73,318.81,321.07,329.40,340.86,337.21,333.27,311.69,316.26,408.44,L5
2010-02-22 21:59:36+00:00,344.08,337.58,331.87,326.24,321.48,318.66,315.72,314.26,314.18,315.43,318.19,325.45,331.75,339.43,338.03,335.18,337.11,339.63,334.42,337.81,339.53,342.21,338.32,335.56,338.71,333.26,334.17,335.53,334.71,332.96,329.82,329.97,326.23,326.00,323.63,325.61,325.82,325.93,328.00,331.83,334.08,339.76,340.86,341.39,339.40,332.94,331.63,330.79,324.18,308.69,301.66,302.15,293.84,301.74,314.00,322.54,301.98,301.74,304.66,304.88,315.89,319.73,323.96,330.90,340.86,337.21,333.27,311.69,316.26,408.44,L7
2010-06-30 21:59:49+00:00,344.14,338.03,334.70,332.53,323.44,321.36,319.53,317.37,318.44,317.23,322.13,326.74,334.89,344.49,342.11,335.06,339.00,340.11,339.63,338.51,341.29,343.33,338.24,336.27,340.68,335.93,337.87,338.32,335.66,335.25,331.69,330.73,328.16,329.48,326.38,327.30,329.13,332.10,331.03,335.01,336.58,343.48,342.91,344.11,341.61,335.54,332.46,332.24,325.89,309.85,303.28,302.59,294.86,303.87,312.28,324.38,306.06,305.10,308.37,308.46,317.75,321.31,326.73,333.34,342.18,338.90,333.86,315.33,316.26,420.63,L7
2010-09-18 21:59:55+00:00,342.93,340.42,335.51,326.23,321.97,318.79,317.51,307.70,315.23,,,330.30,337.74,349.03,342.76,338.42,335.12,336.40,329.27,335.31,338.16,336.73,338.26,338.65,,335.97,332.71,337.99,338.54,343.61,341.38,339.89,339.90,334.21,332.82,329.94,329.63,325.55,328.46,,335.46,340.96,346.31,346.35,348.01,349.64,349.34,343.16,332.62,315.87,312.49,310.26,303.84,,,325.62,313.30,312.87,309.34,316.93,328.37,328.92,329.84,335.89,348.10,341.36,341.26,326.98,324.59,432.83,L7
2010-10-04 21:59:53+00:00,342.32,337.94,335.53,328.43,321.97,318.79,318.59,313.81,315.43,319.20,324.77,331.15,336.90,349.24,350.11,344.77,343.01,341.19,337.08,335.31,338.16,341.15,343.00,343.13,343.24,337.62,335.90,341.47,343.18,346.01,342.69,343.01,337.52,333.51,332.82,329.97,327.37,326.50,329.94,336.53,335.10,338.81,345.53,345.83,347.19,347.58,348.92,344.62,330.28,315.87,312.49,311.67,303.02,299.85,313.66,327.42,308.01,310.97,309.89,315.70,326.87,329.56,330.05,336.66,348.10,341.36,341.14,326.98,324.59,432.83,L7
2010-11-21 22:00:26+00:00,342.32,337.94,332.08,326.71,321.59,319.22,318.18,314.70,315.05,319.61,321.19,329.03,336.61,346.93,348.36,344.77,343.01,340.39,339.86,339.48,341.52,340.41,342.38,342.86,342.49,336.21,335.78,338.04,341.23,340.73,342.69,343.01,335.21,331.98,331.33,329.40,327.54,328.05,327.60,331.24,333.46,338.10,341.31,340.67,342.99,347.58,348.92,344.62,330.28,315.87,312.49,311.67,303.02,299.85,313.66,327.42,308.01,310.97,309.89,311.75,326.87,329.56,330.05,336.66,348.10,341.36,341.14,326.98,324.59,432.83,L7
2011-01-08 22:00:52+00:00,342.32,337.94,332.08,315.18,309.51,306.08,307.65,304.23,315.05,319.61,321.19,318.09,327.99,337.23,348.36,330.81,343.01,340.39,331.10,326.46,332.17,331.64,331.89,342.86,342.49,328.21,330.29,330.09,332.20,330.62,342.69,343.01,335.21,322.82,323.66,322.65,322.42,321.19,322.01,318.97,333.46,338.10,330.22,330.27,332.91,329.18,348.92,344.62,317.67,298.94,296.94,302.10,296.42,291.35,304.66,319.92,301.37,303.87,301.08,305.52,315.41,329.56,330.05,328.52,348.10,341.36,341.14,326.98,324.59,,L7
2011-01-24 22:00:59+00:00,338.23,332.33,326.98,315.18,309.51,309.97,309.13,305.14,312.75,317.06,321.10,319.55,327.25,336.38,345.80,331.36,339.68,336.98,331.10,326.46,332.17,333.14,333.48,342.64,341.82,330.17,331.23,331.10,332.69,331.21,336.82,339.83,333.31,322.82,323.66,322.18,322.69,321.77,322.86,321.36,332.80,336.04,330.86,331.00,331.43,328.63,342.28,339.99,317.67,298.94,297.22,301.81,297.44,294.93,304.70,320.59,302.48,305.12,300.94,307.33,314.92,323.81,324.45,328.52,348.10,341.36,341.14,326.98,324.59,,L7
2011-02-09 22:01:03+00:00,338.23,329.43,325.25,315.68,312.44,312.29,310.63,306.28,311.48,315.81,319.73,321.20,326.85,336.57,345.80,331.36,337.69,335.66,330.71,328.72,333.01,333.52,334.12,341.96,340.32,330.76,331.56,332.12,332.58,331.21,336.82,337.52,331.82,323.00,323.06,322.25,322.80,321.65,323.63,321.97,331.80,335.18,332.05,331.24,331.43,328.63,339.04,339.00,320.76,304.84,298.44,301.90,296.63,295.68,305.68,321.64,304.56,306.43,303.38,307.33,314.92,323.00,322.12,328.34,346.06,339.36,337.57,323.65,323.79,415.55,L7
2011-03-13 22:01:11+00:00,336.27,327.71,324.25,314.91,312.98,311.89,310.62,305.76,309.69,313.29,319.73,321.20,325.39,335.51,342.13,330.28,335.80,334.74,329.35,327.45,331.37,332.08,333.35,339.19,337.91,330.76,331.56,331.04,331.09,330.12,333.02,334.15,329.04,322.71,323.31,322.16,323.15,321.67,324.48,321.97,331.80,335.18,332.37,331.65,331.90,330.02,338.42,336.99,321.84,305.45,298.81,300.89,296.88,294.69,305.68,321.64,304.33,306.12,302.55,306.17,314.22,323.00,322.12,328.34,346.06,339.36,337.57,323.65,323.79,415.55,L7
2011-03-29 22:01:13+00:00,334.94,324.53,322.00,314.71,312.19,311.56,310.23,306.21,308.28,313.08,319.45,320.95,324.28,333.52,340.23,329.61,335.98,334.41,331.45,327.95,331.22,333.28,334.16,339.63,336.80,329.56,330.28,330.27,330.47,327.39,330.24,332.71,326.62,321.38,322.22,321.54,321.93,321.69,324.42,323.80,331.76,334.23,330.05,330.14,330.15,325.12,335.69,336.30,321.51,305.62,297.92,300.15,295.64,295.71,307.80,320.56,302.40,304.61,302.53,304.82,310.68,321.02,319.54,328.65,344.52,341.95,337.81,323.03,320.72,417.44,L7
2011-07-03 22:01:09+00:00,332.68,320.90,316.42,308.60,309.94,309.94,306.92,301.42,304.94,309.82,318.29,317.22,319.57,328.57,332.95,324.23,331.00,329.10,324.60,324.03,327.81,329.69,330.05,336.97,333.95,326.17,326.76,327.16,325.62,321.44,323.35,328.24,323.50,316.63,320.31,318.51,320.11,318.65,323.32,320.08,331.30,332.60,326.55,327.06,324.99,318.32,331.41,333.85,319.90,305.62,297.92,297.56,294.32,294.88,306.34,318.40,302.34,303.72,300.94,302.65,305.78,316.43,314.18,325.72,344.52,341.95,336.20,323.03,320.72,419.97,L7
2011-08-20 22:01:01+00:00,334.00,329.10,323.39,320.22,320.38,314.18,313.10,310.05,307.43,307.62,318.30,329.50,326.30,333.97,330.36,330.52,330.01,330.14,332.22,330.09,331.10,334.28,336.52,332.66,331.39,333.78,329.84,328.74,327.32,325.95,321.63,328.82,323.13,323.74,325.83,326.64,327.17,327.41,330.51,331.11,336.02,337.94,336.60,337.08,335.88,335.57,329.67,331.75,327.98,310.93,303.89,300.83,297.27,294.25,310.80,316.87,299.29,303.27,303.48,304.61,311.40,326.06,333.34,337.42,345.10,340.81,338.19,323.30,314.19,418.05,L7
2011-09-05 22:00:57+00:00,335.47,331.53,326.29,320.54,323.36,317.12,313.10,310.05,307.43,311.48,318.30,327.63,327.36,335.32,330.36,330.52,332.46,335.17,332.30,331.73,331.59,334.28,336.52,332.58,330.99,333.34,330.18,329.44,328.43,327.96,323.08,329.97,324.50,321.87,322.97,325.82,327.17,327.41,330.06,328.39,332.61,334.24,335.03,336.28,334.91,335.69,329.79,330.41,324.68,308.54,302.95,300.83,297.27,292.04,309.24,313.66,297.47,302.16,301.50,301.71,310.90,322.13,327.48,334.99,345.12,340.49,338.19,323.30,314.19,418.05,L7
2011-09-13 21:56:09+00:00,332.13,333.06,327.92,324.03,324.35,317.09,310.21,311.40,308.99,317.67,318.30,328.37,331.63,338.92,333.25,335.07,332.31,333.07,331.95,331.81,331.20,336.59,335.65,333.44,331.72,332.24,329.56,330.10,328.61,328.46,318.32,325.10,322.75,318.57,319.65,324.65,323.45,324.16,327.43,324.98,332.16,334.35,335.68,336.81,333.61,329.71,325.55,328.68,320.88,305.12,301.86,297.25,289.22,293.39,306.88,311.48,295.37,301.20,302.35,302.86,311.02,319.79,323.30,333.55,341.65,336.77,333.54,316.60,310.57,415.21,L5
2011-09-21 22:00:53+00:00,332.13,336.50,332.59,326.86,327.56,321.54,316.95,316.01,313.75,321.41,318.30,330.51,334.86,341.99,333.25,335.07,338.61,339.98,336.79,337.34,336.96,342.58,340.25,336.23,334.79,334.94,331.79,332.14,331.15,328.46,318.32,329.03,324.36,322.74,323.91,326.81,326.46,326.42,328.71,327.12,334.24,337.01,338.11,338.91,333.61,329.71,329.90,331.05,322.57,307.37,303.42,301.27,292.02,293.82,307.08,313.29,297.09,302.44,304.06,302.86,311.02,324.45,326.28,334.94,343.07,338.25,334.39,317.46,309.67,414.49,L7
2011-11-24 22:01:19+00:00,334.30,338.01,334.36,329.31,328.96,320.84,317.87,317.41,315.95,323.96,321.90,330.95,336.09,344.29,342.96,342.80,339.15,340.57,337.64,339.81,338.52,339.83,338.95,335.48,336.80,337.67,333.49,332.01,332.30,331.24,322.60,328.37,325.24,324.12,323.06,326.94,326.66,323.90,326.89,326.58,333.49,337.23,339.92,339.88,334.37,333.02,331.39,330.95,321.94,305.48,303.50,303.08,293.34,294.45,308.31,311.55,295.93,302.10,303.04,303.32,314.72,324.92,325.16,332.70,342.05,335.84,331.49,313.81,308.10,412.20,L7
2012-01-27 22:01:38+00:00,326.46,332.68,328.30,323.20,323.00,314.27,309.70,309.87,315.95,323.96,321.90,325.74,331.80,340.78,331.58,330.93,334.92,334.34,332.33,334.72,332.66,331.49,332.87,335.48,336.80,334.73,330.82,329.68,329.41,331.24,322.60,328.37,325.24,324.12,323.06,326.94,326.66,323.90,326.89,326.58,333.49,337.23,339.92,339.88,334.37,333.02,331.39,330.95,321.94,305.48,303.50,303.08,293.34,294.45,306.50,309.77,292.57,299.21,299.70,298.87,308.57,319.78,325.16,328.63,335.36,335.84,331.49,313.81,308.10,408.99,L7
2012-05-02 22:02:07+00:00,319.21,320.05,314.78,311.07,307.03,298.22,298.08,296.74,304.41,306.69,321.90,306.11,316.58,330.81,331.58,330.93,327.56,325.87,328.21,331.03,326.44,321.67,317.97,322.50,324.18,325.07,317.11,317.35,321.25,324.15,318.87,317.05,329.82,331.74,323.95,311.81,313.81,315.61,318.90,319.46,321.17,313.79,327.53,331.78,332.23,332.36,327.44,327.62,318.48,298.05,297.06,297.44,292.19,295.57,305.95,306.05,284.28,288.71,290.02,294.53,305.27,305.97,307.35,314.43,319.53,328.23,324.98,305.72,307.16,404.85,L7
2012-06-03 22:01:58+00:00,306.76,308.06,301.45,297.97,298.05,290.70,287.89,286.88,293.27,291.12,,306.11,316.58,322.92,320.21,319.05,313.79,309.38,311.08,326.11,320.19,320.25,315.88,321.68,322.65,323.51,317.11,317.35,311.91,312.73,306.56,308.41,,,,297.33,305.67,,,308.73,310.83,333.17,315.88,337.47,324.66,325.07,330.41,334.19,324.28,302.47,300.67,283.64,283.99,299.87,306.97,312.27,292.00,293.51,292.49,286.69,296.84,306.83,313.53,319.09,321.95,329.41,327.49,311.24,311.58,413.48,L7
2012-08-22 22:02:50+00:00,313.86,315.29,320.41,303.25,302.85,313.93,313.75,308.86,307.15,302.81,321.65,316.16,322.47,328.08,336.56,335.88,331.55,332.50,,337.86,335.08,337.92,326.68,328.62,329.05,330.42,327.94,324.85,321.45,326.52,317.82,321.20,332.68,,,314.79,317.62,329.34,331.43,319.62,322.00,333.79,327.40,337.86,332.80,335.72,335.38,339.81,324.28,302.47,307.15,283.64,283.99,304.81,313.85,320.10,300.75,298.96,298.09,299.26,309.61,318.06,318.74,324.50,331.98,336.38,335.10,321.84,322.85,414.99,L7
2012-09-23 22:03:09+00:00,323.28,324.64,325.43,315.43,314.62,313.93,313.75,311.63,311.04,308.32,321.37,321.07,325.85,332.12,339.72,338.69,333.11,330.18,324.04,336.10,335.08,337.92,331.33,332.41,331.78,333.12,332.11,329.31,325.52,328.74,321.85,323.68,329.77,327.16,,314.79,317.62,331.62,331.65,324.24,326.79,334.88,330.66,337.52,333.17,337.91,336.06,339.76,325.57,302.47,307.15,300.53,299.50,304.89,315.67,320.77,301.42,301.26,300.73,303.52,312.64,319.24,319.77,328.60,331.98,336.38,335.10,324.79,327.75,413.83,L7
2012-10-09 22:03:16+00:00,323.28,330.15,330.03,321.45,318.09,317.00,316.97,312.32,310.20,309.52,319.99,320.20,324.39,332.82,339.72,338.69,335.47,331.04,329.30,335.55,334.50,335.98,331.62,332.33,332.07,333.24,331.66,329.49,326.81,328.74,321.85,324.41,330.29,325.76,326.19,318.44,320.93,328.46,328.41,324.32,327.59,334.40,330.69,336.39,333.17,337.91,336.12,340.01,325.68,304.92,308.02,303.26,295.99,303.03,315.14,318.81,300.44,301.09,299.29,303.52,312.64,320.65,322.27,330.75,336.88,337.01,337.49,325.15,327.25,411.96,L7
