dates,satname,nzd0433-0000,nzd0433-0001,nzd0433-0002,nzd0433-0003,nzd0433-0004,nzd0433-0005,nzd0433-0006,nzd0433-0007,nzd0433-0008,nzd0433-0009,nzd0433-0010,nzd0433-0011,nzd0433-0012,nzd0433-0013,nzd0433-0014,nzd0433-0015,nzd0433-0016,nzd0433-0017,nzd0433-0018,nzd0433-0019,nzd0433-0020,nzd0433-0021,nzd0433-0022,nzd0433-0023,nzd0433-0024,nzd0433-0025,nzd0433-0026,nzd0433-0027,nzd0433-0028,nzd0433-0029,nzd0433-0030,nzd0433-0031,nzd0433-0032,nzd0433-0033,nzd0433-0034,nzd0433-0035,nzd0433-0036,nzd0433-0037,nzd0433-0038,nzd0433-0039,nzd0433-0040,nzd0433-0041,nzd0433-0042,nzd0433-0043,nzd0433-0044,nzd0433-0045,nzd0433-0046,nzd0433-0047,nzd0433-0048,nzd0433-0049,nzd0433-0050,nzd0433-0051,nzd0433-0052,nzd0433-0053,nzd0433-0054,nzd0433-0055,nzd0433-0056,nzd0433-0057,nzd0433-0058,nzd0433-0059,nzd0433-0060,nzd0433-0061,nzd0433-0062,nzd0433-0063,nzd0433-0064,nzd0433-0065,nzd0433-0066,nzd0433-0067
2007-07-06 22:10:13+00:00,L7,,,,,,,,,,409.62,414.98,416.65,418.58,419.86,412.84,411.94,406.07,404.39,410.52,412.86,418.64,417.22,,,,431.91,429.94,423.08,421.09,425.82,415.41,410.42,417.25,410.72,410.35,412.06,413.55,414.08,,,,394.40,392.53,392.36,397.08,395.36,388.42,393.81,404.56,399.08,410.24,409.30,401.48,,,82.00,413.84,418.24,421.03,422.85,429.94,428.39,430.30,430.86,430.60,426.91,424.33,416.40
2007-07-13 22:16:22+00:00,L7,,,,,,,,,,,394.16,414.01,413.15,409.98,402.74,405.59,396.65,399.37,,,,,,,,,,,,,,,,,,,,,,,,,390.71,383.92,388.33,391.63,397.50,397.03,401.67,396.40,402.45,,,,,,,414.59,418.27,421.00,428.42,426.66,426.38,417.13,421.65,412.58,,136.66
2007-08-14 22:16:12+00:00,L7,,,,,,,,,,,,,,,412.49,414.44,410.94,413.88,423.12,423.49,429.69,428.66,430.26,429.63,429.08,,,,,,,427.55,423.96,422.97,418.51,418.61,420.38,420.66,408.85,412.44,403.20,,,,,,,397.96,407.27,405.78,406.50,408.32,407.13,407.84,417.88,413.56,,,,,,,431.32,430.68,434.55,427.43,423.28,411.05
2007-08-23 22:09:58+00:00,L7,395.34,406.72,426.63,468.40,471.61,466.06,474.14,463.38,,384.81,389.45,394.47,386.79,385.50,384.80,394.29,,,,403.15,406.07,402.47,404.25,405.26,404.61,409.33,402.33,398.93,399.03,396.34,396.23,401.38,399.35,,,,397.36,396.42,396.07,390.98,383.66,378.11,372.33,367.86,369.70,367.88,371.53,371.43,,,,381.96,384.10,384.20,387.03,387.24,396.11,396.34,399.75,400.01,400.57,400.14,403.24,,,,,393.93
2007-09-07 22:19:19+00:00,L5,376.89,377.44,396.82,435.55,449.35,441.68,458.24,460.45,434.36,390.71,378.82,378.25,380.36,382.05,374.53,381.00,379.60,382.15,388.38,394.32,393.92,396.15,393.88,392.35,392.58,389.63,391.66,394.22,400.47,403.91,398.64,397.49,396.28,386.95,389.08,389.42,386.83,385.68,384.46,372.96,372.41,361.55,358.30,355.21,364.72,369.07,363.86,373.37,372.32,378.49,382.98,377.09,367.56,365.28,365.07,367.93,375.08,375.07,375.98,385.03,393.44,390.41,394.10,389.94,390.64,388.70,381.30,379.30
2007-09-08 22:09:50+00:00,L7,368.33,370.06,411.01,436.45,446.25,442.75,450.41,456.09,429.26,379.98,361.23,,,,,,376.04,377.36,381.59,381.02,386.74,384.07,385.64,387.74,390.13,388.66,387.96,385.81,380.30,,,,,381.35,380.16,383.30,380.77,384.59,378.89,376.92,369.99,368.07,367.12,364.38,361.78,,,,373.64,375.26,372.52,376.05,374.18,371.94,374.64,378.45,379.09,386.56,381.28,390.58,,,,401.54,398.27,394.36,388.03,384.93
2007-09-24 22:09:45+00:00,L7,360.17,364.65,392.62,425.04,445.83,449.51,454.07,450.14,428.57,394.16,388.12,388.73,379.34,371.94,374.99,381.23,387.20,385.69,,,,,393.07,397.19,397.84,405.89,404.62,398.00,388.07,386.59,383.26,390.12,392.42,389.54,393.27,,,,397.43,388.46,380.20,379.89,373.23,365.23,368.65,364.16,370.75,367.58,375.70,375.01,,,,379.82,382.41,390.48,389.42,391.30,389.66,390.14,388.91,395.57,395.99,397.36,397.82,,,
2007-10-02 22:12:54+00:00,L5,367.02,370.99,378.62,424.15,445.97,440.77,447.52,441.96,427.34,414.46,392.17,397.04,392.36,382.40,371.18,365.04,361.13,367.62,373.59,378.03,378.35,382.23,384.44,390.58,385.99,390.73,380.92,376.01,374.21,387.46,387.63,391.55,385.60,384.17,398.17,390.54,393.44,392.28,388.69,384.94,383.56,379.88,366.80,359.42,363.54,361.55,365.08,367.24,363.49,372.35,373.52,373.92,376.88,377.19,386.57,387.31,391.91,378.59,381.03,383.84,384.65,391.20,390.37,392.79,390.56,392.87,387.88,385.44
2007-10-26 22:09:55+00:00,L7,328.33,328.47,330.83,369.99,394.73,398.33,411.82,422.13,414.40,389.15,382.89,387.96,385.45,374.22,363.40,358.61,350.04,356.11,,,,381.86,382.00,384.29,385.96,384.23,380.93,375.82,375.63,378.83,377.99,381.90,381.58,379.61,,,,384.41,383.86,379.07,371.94,361.66,355.71,356.88,356.57,355.18,360.56,362.13,366.11,367.86,,,,359.80,357.17,361.38,370.74,375.48,379.45,372.75,370.17,379.54,373.44,374.74,378.03,,134.57,78.03
2007-11-27 22:10:12+00:00,L7,406.07,348.26,336.57,353.96,378.83,389.71,410.43,435.36,443.11,417.05,390.74,391.25,390.05,385.17,381.35,376.19,362.63,361.00,,,,,387.51,393.68,397.99,400.83,401.62,395.55,391.94,390.89,388.92,391.38,389.88,389.30,389.06,,,,398.24,395.26,397.00,391.01,384.26,376.68,366.55,364.39,362.29,363.37,361.59,369.77,,,,379.62,381.21,374.39,369.09,368.64,382.32,383.47,387.53,391.57,398.99,400.57,402.08,,,
2007-12-20 22:16:29+00:00,L7,100.64,,427.75,405.53,403.51,414.86,,,,,,,,,,,,,397.94,403.67,409.80,406.09,411.13,424.45,425.92,425.91,422.59,426.87,,,,,,,,422.13,422.56,424.37,418.32,413.75,423.34,419.10,423.40,,,,,,,,399.56,397.73,411.62,399.99,401.26,400.44,397.50,404.15,410.86,,,,,,,,418.33,418.36
2008-01-14 22:10:20+00:00,L7,353.10,359.63,384.07,399.96,411.31,418.04,424.85,437.40,431.86,427.83,429.88,430.61,427.51,421.01,413.75,396.61,385.25,383.40,,,,,392.28,394.23,394.56,398.72,402.05,391.28,389.20,393.54,397.51,406.55,405.76,400.43,403.43,,,,414.33,417.68,416.46,422.84,414.96,397.06,388.32,387.47,380.43,379.47,380.98,379.47,,,,392.84,394.63,391.58,394.58,393.82,394.92,400.63,411.12,406.41,410.22,414.74,,417.67,134.39,126.36
2008-02-15 22:10:15+00:00,L7,379.26,397.89,431.49,461.33,472.99,481.11,485.46,506.58,503.44,498.62,508.30,498.89,498.74,492.94,485.02,477.58,469.96,468.87,465.33,465.80,467.41,465.38,470.76,,,,482.92,480.61,483.06,478.92,483.06,481.47,485.03,482.80,484.30,484.26,486.22,487.41,487.99,,,,479.76,476.41,468.99,470.70,463.13,457.78,457.46,455.28,458.66,455.70,459.08,467.20,,,,468.32,470.14,474.22,479.79,484.23,487.44,489.40,487.80,485.17,483.44,476.87
2008-03-02 22:10:10+00:00,L7,329.03,330.52,336.10,371.52,388.36,393.08,398.09,406.00,404.16,401.88,415.14,416.26,412.70,401.28,396.34,,,,,392.57,386.69,387.87,387.58,390.16,390.92,387.52,385.59,382.60,385.40,387.84,391.93,389.42,,,,397.66,398.40,401.78,403.68,403.42,402.53,389.51,381.84,376.86,378.39,373.38,367.16,363.69,,,,373.00,376.56,387.73,384.96,384.80,379.43,368.94,370.14,372.50,382.85,381.68,388.04,,,,382.00,378.02
2008-03-09 22:16:18+00:00,L7,100.32,,,,,,,,,,,,,,,391.70,383.85,378.18,379.98,382.73,385.56,385.36,388.17,394.82,392.99,397.11,,,,,,,,389.95,388.85,386.25,394.38,401.29,401.97,399.23,396.60,,,,,,,,372.06,367.77,367.74,374.22,378.77,384.72,384.53,385.66,380.97,,,,,,,392.18,389.46,384.74,382.23,386.52
2008-03-25 22:16:19+00:00,L7,338.93,,,,,402.31,417.65,421.08,419.52,413.74,419.16,420.97,415.78,414.76,407.65,405.44,394.98,394.75,396.64,397.68,,,,,,,,388.96,393.28,384.37,389.50,398.64,405.66,409.14,406.19,405.88,,,,,,,,383.20,381.53,378.57,377.16,378.76,378.52,382.26,381.56,383.52,,,,,,,381.77,384.12,390.77,394.19,400.60,406.15,407.57,403.13,401.02,411.89
2008-04-10 22:16:18+00:00,L7,103.43,69.98,67.58,77.99,,,,,,,,,437.22,435.74,437.20,434.61,424.07,420.73,417.10,416.78,423.26,424.89,424.99,,,,,,,,432.98,432.08,436.00,433.52,434.84,434.13,439.24,441.61,440.00,435.51,,,,,,,412.85,407.08,411.62,404.49,405.61,406.43,405.55,402.83,408.54,,,,,,,422.29,431.58,431.06,430.64,435.03,426.69,425.92
2008-04-19 22:10:06+00:00,L7,340.30,336.53,337.71,364.96,378.81,377.86,393.84,413.55,408.09,406.69,413.06,418.03,407.65,403.21,401.84,404.83,394.47,395.96,,,,,392.47,392.25,392.87,399.27,395.21,395.11,391.14,384.32,389.32,390.72,396.00,393.68,395.38,,,,401.40,396.46,390.74,387.11,381.16,376.90,374.73,375.80,371.49,369.86,373.10,367.77,,,,375.84,379.07,385.77,380.79,380.47,379.07,379.04,384.10,384.60,391.29,397.65,390.39,,,
2008-05-12 22:16:10+00:00,L7,,,,,,,,,,,431.87,434.19,427.14,,,,,,,,,,399.17,405.09,413.09,417.39,413.23,407.82,411.28,403.17,406.74,,,,,,,,419.08,408.77,402.86,403.97,390.41,390.50,393.09,389.92,390.10,,,,,,,,392.30,398.13,402.69,397.07,396.95,387.06,390.61,384.43,385.79,,,,,
2008-06-29 22:15:45+00:00,L7,349.47,346.37,344.61,,,360.06,380.22,395.80,399.30,408.26,417.21,427.54,426.30,407.02,390.94,392.69,383.25,388.36,386.30,,,,,,,,,402.36,392.38,392.66,390.10,398.54,392.27,395.08,394.13,399.78,,,,,,,,376.70,384.44,378.10,384.44,391.29,387.76,386.84,384.23,384.47,,,,,,,388.97,385.89,389.23,390.17,385.85,389.71,385.99,384.99,377.85,133.21
2008-07-08 22:09:28+00:00,L7,368.80,364.08,361.32,374.47,387.08,391.49,404.35,418.85,429.45,429.58,444.39,458.65,451.92,444.45,425.01,413.77,408.04,402.96,400.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-24 22:09:16+00:00,L7,,,,378.72,384.02,385.87,405.67,414.23,412.75,424.28,438.47,452.02,461.80,447.55,438.62,431.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-16 22:15:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-25 22:09:04+00:00,L7,337.46,330.36,329.73,341.45,349.19,353.05,362.39,380.81,386.33,391.51,404.38,409.52,415.05,407.37,404.09,400.19,391.23,,,,,396.73,389.74,388.39,396.12,402.18,400.49,402.44,396.95,398.22,399.56,395.27,399.94,400.36,,,,398.35,391.80,392.01,387.69,381.07,377.27,375.51,382.58,392.08,391.56,388.31,385.62,,,,376.78,372.58,380.38,384.47,393.39,391.15,387.40,378.27,384.74,385.30,386.42,387.63,379.90,,,
2008-09-10 22:08:56+00:00,L7,,,,,349.18,340.54,354.64,371.56,377.08,384.10,,,,,398.09,395.61,384.28,380.93,383.19,387.18,396.84,397.30,394.59,391.42,394.39,391.09,392.56,392.82,398.50,,,,401.97,406.04,403.26,403.65,400.50,395.24,390.00,388.70,384.67,379.46,378.78,379.16,,,,395.21,392.79,386.41,375.30,367.29,363.95,360.01,369.06,371.83,378.26,376.47,372.06,,,,383.05,384.49,373.69,364.08,363.14,358.96
2008-10-12 22:08:37+00:00,L7,314.58,308.09,308.46,299.15,302.73,309.66,327.76,355.28,354.88,364.10,377.51,396.72,,,,,,372.12,375.63,381.20,388.69,383.34,381.95,383.87,387.35,391.28,388.16,383.55,380.62,376.64,374.50,,,,375.91,382.93,380.11,381.15,380.29,375.02,367.95,365.39,373.27,375.64,377.89,375.90,,,,374.66,368.46,366.00,359.46,355.56,354.71,358.16,362.73,369.77,377.12,374.13,371.57,,,,378.19,375.15,357.44,352.76
2008-11-12 22:09:22+00:00,L5,318.92,312.09,306.79,303.13,292.84,301.60,310.83,344.28,353.70,355.08,374.80,391.03,392.28,385.69,373.73,365.06,369.03,368.37,372.49,375.85,376.60,383.04,380.94,377.79,382.78,389.49,378.68,376.85,375.12,371.94,376.59,369.62,368.04,364.54,364.62,367.29,373.03,379.05,378.33,372.74,364.21,361.34,358.70,363.55,364.20,368.38,373.18,367.59,375.68,376.76,378.48,374.29,377.69,365.07,363.44,354.59,352.37,352.27,355.58,359.62,373.62,380.48,377.83,374.59,,373.59,372.72,368.57
2008-12-22 22:15:43+00:00,L7,315.35,304.69,296.10,299.06,302.28,313.86,334.46,355.19,,,,,,,,,,394.41,394.61,394.56,395.23,399.51,399.45,400.59,405.90,406.95,402.72,,,,,,,,400.17,396.42,392.24,400.18,395.49,391.49,386.35,384.59,384.15,388.51,,,,,,,390.52,389.78,381.99,380.45,376.61,382.64,381.15,382.35,389.19,,,,,,,375.62,379.16,389.02
2008-12-23 22:04:28+00:00,L5,305.40,295.95,300.44,298.68,302.68,306.82,325.17,338.67,346.29,353.14,367.91,388.99,393.28,389.76,392.03,390.08,388.07,377.66,377.97,378.38,384.74,386.47,390.96,388.05,391.69,393.96,395.81,389.67,391.38,393.54,389.51,393.92,396.27,386.06,372.17,377.33,377.48,384.11,380.20,,,,,,,,,,,,377.97,368.83,364.21,369.50,366.29,362.35,357.43,364.61,370.53,373.25,379.09,375.78,377.99,377.23,370.38,360.50,363.56,368.46
2009-01-23 22:15:54+00:00,L7,317.29,305.37,302.45,306.18,298.82,291.89,308.92,336.41,348.16,359.99,373.23,388.13,393.90,,,,,,,,,396.63,394.19,390.04,389.15,393.58,395.47,393.82,390.87,390.48,395.04,,,,,,,,387.22,381.88,380.04,382.29,383.00,383.01,382.73,395.17,392.31,,,,,,,377.88,376.64,373.74,372.96,378.39,380.08,380.51,382.40,381.72,,,,,,
2009-02-17 22:09:55+00:00,L7,,,,,,,,,353.87,362.63,377.92,399.93,405.58,402.39,400.35,401.46,394.56,395.34,395.88,399.18,405.29,401.34,404.58,403.57,,,,400.76,400.12,397.01,398.36,401.02,398.21,392.26,394.19,391.60,396.38,396.78,396.41,395.04,,,,388.13,389.74,394.45,395.09,395.02,392.75,394.24,394.60,392.07,390.96,386.86,388.39,,,,383.25,383.06,386.30,387.15,384.71,382.64,382.27,380.41,379.59,383.05
2009-02-24 22:16:10+00:00,L7,317.04,314.60,309.94,310.48,301.46,306.40,316.95,340.53,352.93,364.71,,,,,,,,,,402.32,406.16,406.01,405.66,407.46,414.94,415.06,411.02,410.81,409.45,,,,,,,,400.97,399.99,400.56,401.02,401.09,401.94,401.01,402.01,,,,,,,,397.86,394.33,391.14,391.59,394.48,395.91,395.13,396.97,398.37,,,,,,,,382.87
2009-03-12 22:16:18+00:00,L7,303.54,304.84,299.55,294.31,287.04,283.85,299.33,325.06,337.46,351.12,374.42,388.43,391.31,381.89,379.42,384.60,385.49,386.46,,,,,,,,395.35,389.59,385.90,383.77,387.91,387.74,392.13,389.35,383.86,382.25,,,,,,,376.50,377.45,376.46,375.56,376.99,381.99,379.28,379.15,377.80,,,,,,,,,,,,,,,,,114.72,134.85
2009-03-21 22:10:11+00:00,L7,335.15,325.33,324.78,319.83,315.87,302.53,319.51,345.71,367.82,,,,,,398.66,401.52,397.99,400.27,401.07,404.33,411.12,407.98,406.70,408.07,409.32,408.81,409.32,406.89,,,,410.09,410.08,411.84,407.03,406.67,405.59,404.69,406.73,401.77,399.63,398.35,403.67,,,,405.83,409.69,406.83,407.85,406.97,402.71,391.97,391.18,390.76,392.52,387.46,392.42,393.48,,,,394.41,391.78,393.27,386.59,380.24,385.56
2009-04-22 22:10:22+00:00,L7,335.77,329.40,325.22,322.21,315.23,298.27,307.03,334.77,348.55,369.52,373.30,397.14,397.88,393.33,394.96,394.10,393.22,390.66,387.67,,,,,398.79,400.84,398.37,394.22,391.51,390.74,398.78,397.38,400.91,400.40,397.36,396.15,396.37,,,,390.85,390.90,383.77,385.29,385.35,385.91,385.53,390.32,393.28,395.40,392.86,394.86,,,,382.10,382.04,379.51,383.53,386.57,383.23,384.29,390.75,389.45,387.51,382.86,383.51,381.55,118.62
2009-05-24 22:10:26+00:00,L7,344.24,337.99,336.81,336.89,321.73,306.19,305.41,337.18,350.82,361.36,370.43,389.08,397.10,391.94,,,,,390.92,391.47,398.09,401.60,398.52,408.46,406.20,404.95,403.26,394.66,395.26,397.14,394.07,403.32,,,,395.63,390.19,391.90,388.16,387.29,378.18,379.41,381.12,379.22,383.68,383.78,388.23,,,,384.55,381.83,381.34,378.90,,,382.67,385.79,383.67,384.44,383.97,385.69,385.83,,,393.70,392.18,376.94
2009-05-31 22:16:36+00:00,L7,,,,349.61,345.62,330.15,342.07,359.62,380.11,387.18,,,,,,,,,,419.73,429.99,431.49,434.58,436.98,429.64,432.00,431.51,428.48,424.54,,,,,,,,418.99,418.67,418.93,417.18,413.01,414.51,404.47,406.93,,,,,,,,420.73,420.56,413.92,,,412.74,413.22,417.60,421.61,,,,,,,423.56,422.15
2009-06-25 22:10:23+00:00,L7,,,,351.53,346.69,317.90,332.83,348.08,,211.26,,,,408.97,414.16,410.05,398.15,393.47,389.68,391.04,392.64,396.62,402.63,402.44,410.99,409.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.37,386.05,383.32
2009-07-11 22:10:19+00:00,L7,,,,,336.96,334.58,334.86,,,,,,411.24,417.05,423.95,421.45,417.79,413.33,405.76,408.80,414.04,410.42,415.02,414.63,416.69,,,,,,,,,,,,,,,408.10,401.28,396.64,,,,405.52,408.49,404.08,409.92,410.19,413.59,402.84,400.38,398.65,,,398.37,,,,400.10,395.05,397.74,394.26,392.93,401.32,395.82,387.50
2009-07-18 22:16:28+00:00,L7,335.54,328.29,324.10,319.95,315.73,311.10,316.03,339.90,352.50,359.02,375.51,,,,,,,,,,,386.11,383.49,388.71,392.10,391.88,396.73,390.98,377.85,358.98,345.88,327.05,,,,,,,278.66,270.07,,210.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-19 22:16:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-28 22:10:09+00:00,L7,336.24,331.55,329.25,323.44,315.80,301.03,316.83,340.71,345.35,354.93,362.36,374.19,378.84,378.52,376.38,376.21,371.10,371.75,367.98,375.57,375.02,377.33,,,,395.52,379.97,387.56,389.94,389.53,389.76,383.42,384.44,387.26,385.38,382.72,383.98,,,,,375.97,369.43,374.00,379.73,371.33,380.21,374.16,376.46,381.51,382.76,382.40,371.10,,,,358.48,369.49,373.56,377.25,377.18,374.29,382.60,379.84,371.93,359.69,350.21,363.60
2009-09-04 22:16:20+00:00,L7,331.76,320.96,324.99,312.76,315.09,300.33,310.85,340.16,352.09,362.83,370.47,382.27,390.18,393.95,390.90,391.71,,,,,,,,406.57,401.69,404.27,404.00,402.73,407.82,405.21,407.96,411.00,414.30,,,,,,,,391.71,391.49,391.86,397.20,399.08,399.48,400.03,403.87,403.50,,,,,,,392.78,386.66,388.61,387.34,391.25,394.00,397.12,390.36,390.48,,,,
2009-09-29 22:10:06+00:00,L7,319.67,311.91,308.74,,,,296.07,324.16,337.05,344.98,356.84,367.89,372.20,369.84,370.24,375.69,373.58,374.85,375.65,377.07,391.21,400.65,,,,394.69,388.62,388.53,385.41,385.68,387.35,387.08,391.98,386.78,389.70,393.10,385.29,384.74,,,,367.96,368.37,373.28,374.79,371.23,377.70,383.71,383.85,379.14,380.68,374.06,371.39,,,,370.59,369.72,370.97,369.77,373.09,370.89,369.48,364.18,354.78,350.60,347.76,348.54
2009-11-07 22:16:41+00:00,L7,,327.55,322.81,313.67,316.11,299.45,306.07,351.79,,,,,,,,,,389.01,389.35,393.07,398.78,400.76,399.86,399.30,401.28,400.35,401.55,,,,,,,,408.71,410.97,410.21,404.96,393.71,391.03,387.64,380.28,382.93,,,,,,,402.68,400.36,399.48,394.87,390.79,390.78,393.62,385.02,388.04,387.04,,,,,,,390.85,389.15,383.22
2009-11-23 22:16:53+00:00,L7,,,,,,,,,,,,,382.33,385.99,382.56,385.72,381.24,386.35,391.18,397.84,400.03,399.59,403.41,,,,,,,,393.03,392.46,401.03,405.51,415.62,417.47,414.69,418.81,405.96,,,,,,,,394.91,395.30,405.80,406.54,408.00,402.86,398.50,394.22,394.31,,,,,,,,,,,,,
2009-12-02 22:10:48+00:00,L7,345.61,335.03,310.94,294.96,291.68,277.62,287.64,312.11,327.13,326.42,337.76,350.91,364.44,,,,,366.62,371.54,376.40,384.60,383.66,385.32,385.79,386.61,388.97,386.49,385.71,383.02,378.69,,,,391.57,388.04,395.36,393.79,391.72,383.12,375.38,376.73,371.95,371.12,369.03,376.08,379.65,,,,392.81,390.60,386.76,382.94,375.39,373.87,373.06,372.40,369.52,370.37,366.08,365.98,373.57,,,,377.12,378.26,381.90
2010-01-27 22:10:50+00:00,L5,338.14,326.88,316.89,318.30,314.75,300.11,303.35,318.45,331.14,325.55,331.29,346.92,353.35,351.39,357.46,361.61,365.23,368.03,374.35,376.08,381.98,376.90,382.17,380.00,378.43,383.28,376.71,375.98,377.73,384.73,387.73,392.40,388.19,382.25,388.35,395.05,395.90,393.43,388.83,384.37,381.05,367.88,365.78,364.88,359.89,369.78,376.70,382.20,386.77,387.61,391.22,387.17,380.15,377.54,380.24,381.02,378.91,373.21,373.58,376.33,372.02,376.99,379.28,375.15,377.92,382.26,383.65,387.18
2010-02-19 22:17:05+00:00,L5,332.14,328.49,324.62,330.03,331.80,317.60,323.75,339.20,334.59,334.66,332.07,355.17,359.65,354.45,355.38,364.27,362.01,363.22,371.26,387.64,392.97,394.38,392.78,392.56,395.51,394.07,387.81,377.23,373.22,375.82,374.80,379.09,388.33,382.20,380.88,392.32,403.05,399.75,407.97,401.90,395.76,388.53,384.61,369.10,368.23,368.03,376.71,380.73,382.80,388.19,390.28,398.93,394.60,391.16,393.01,388.74,391.81,390.85,383.77,381.15,381.10,372.32,372.50,370.31,367.55,373.26,378.48,389.97
2010-04-09 22:12:12+00:00,L7,357.39,349.24,341.17,327.81,320.44,313.82,324.40,337.22,337.53,338.14,337.97,347.57,353.56,354.36,349.12,356.10,359.51,,,,386.66,387.86,386.06,384.88,387.62,388.58,382.03,377.89,379.52,378.47,378.49,377.73,378.65,,,,385.87,388.63,390.04,388.70,386.08,382.09,383.06,380.84,376.54,377.78,381.20,379.10,380.76,,,388.05,390.54,389.02,389.93,391.15,386.64,387.39,387.79,385.04,386.32,387.19,385.54,381.69,,,,379.39
2010-06-03 22:18:18+00:00,L7,,,,,,,,,,,,,,,,401.84,406.73,398.17,395.29,397.19,397.96,399.57,401.66,404.21,405.12,,,,,,,,416.53,419.89,416.57,418.67,415.93,414.36,404.38,404.32,399.83,,,,,,,,406.94,406.16,403.35,406.28,407.16,399.63,,,404.41,,,,,,,408.26,404.44,395.74,394.39,392.92
2010-07-05 22:18:22+00:00,L7,353.62,350.32,349.50,344.61,346.08,327.30,345.72,358.92,368.28,365.30,369.63,385.10,387.34,380.85,386.26,389.66,384.84,381.55,394.45,,,,,,,,398.88,392.34,397.65,398.03,400.18,408.08,414.41,403.78,406.79,,,,,,,405.00,395.02,399.56,396.06,399.72,395.26,392.06,399.14,400.65,,,,,,,,405.27,398.34,406.98,405.99,413.41,414.54,411.84,401.64,404.11,396.59,151.00
2010-08-06 22:18:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-22 22:18:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31 22:12:16+00:00,L7,340.74,341.44,334.77,331.98,319.65,314.94,335.03,359.02,366.45,357.71,358.24,376.64,373.46,374.81,,,,,382.98,385.21,388.34,385.62,383.47,384.39,384.43,394.59,396.04,392.74,392.06,396.56,403.08,,,,403.26,404.23,403.91,403.92,398.34,398.57,397.23,399.32,395.32,397.85,395.40,394.50,399.82,,,,,,379.49,373.26,379.61,381.68,392.63,394.26,391.48,394.18,396.17,,,,,,,
2010-09-07 22:18:27+00:00,L7,103.76,66.72,78.54,300.64,305.53,295.97,,,,,,,,,,,365.90,366.59,363.85,371.16,376.82,375.39,374.98,366.92,367.08,374.10,,,,,,,397.02,393.87,389.78,392.72,395.03,389.27,394.90,389.02,389.13,388.06,,,,,,,385.82,380.85,377.63,382.28,376.08,370.52,374.75,376.93,378.65,,,,,,,,364.56,358.54,356.33,350.59
2010-10-02 22:12:13+00:00,L7,103.39,65.36,,323.22,316.37,298.46,325.84,,,,,,371.73,368.32,361.29,358.02,359.01,363.52,365.38,372.62,382.09,378.43,380.03,383.85,384.32,386.81,,,,,386.80,391.64,393.97,395.57,396.42,402.47,404.15,405.91,403.91,399.62,394.40,393.66,,,,389.34,388.78,387.56,381.70,379.60,380.27,389.49,385.55,380.54,379.82,382.93,382.26,384.86,,,390.71,392.87,386.62,387.32,375.17,371.34,373.92,377.09
2010-10-25 22:18:39+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.16,361.21,350.32,347.30,346.49,339.84,339.37,343.13,329.96,,,,,,,330.80,327.68,332.54,335.35,336.29,331.28,328.03,334.11,338.66,343.69,,,,,
2011-01-13 22:19:27+00:00,L7,320.95,316.44,310.54,320.62,322.43,309.90,313.91,332.49,341.15,347.05,338.49,354.49,360.65,365.78,361.05,361.14,361.72,362.61,,,,,,,,394.98,396.21,397.95,401.68,399.85,394.32,401.79,404.90,402.10,,,,,,,,398.03,390.91,388.36,393.62,396.34,397.46,400.66,394.82,397.25,,,,,,,394.38,395.79,390.18,390.95,384.88,386.97,390.42,392.14,388.65,,119.53,118.40
2011-01-21 22:16:06+00:00,L5,317.02,315.88,313.07,316.28,315.17,307.48,306.45,318.03,326.98,329.21,331.05,342.58,352.70,354.39,346.72,352.38,348.07,347.71,344.42,348.93,353.11,349.92,352.03,366.88,364.22,366.12,364.72,372.23,380.31,379.37,384.09,384.13,383.37,389.52,387.63,384.68,377.35,381.11,380.48,374.08,367.99,365.46,371.44,374.42,374.26,376.57,377.94,381.42,383.87,383.78,366.43,366.97,363.55,360.40,361.72,361.32,359.83,361.44,373.30,376.94,374.31,374.72,373.34,374.02,375.34,372.76,357.15,353.36
2011-01-22 22:13:20+00:00,L7,320.89,315.42,318.55,318.24,321.38,307.33,311.48,323.40,329.34,333.81,334.27,,,,,,344.92,349.26,353.07,353.45,358.65,361.49,366.33,369.77,375.36,380.09,378.40,382.61,378.95,,,,388.91,389.93,389.08,393.28,388.70,386.94,387.85,380.23,377.14,375.22,369.50,375.49,,,,378.98,384.22,380.46,380.54,381.21,372.26,375.85,378.05,374.32,373.22,377.01,,,,,,,,,,
