,dates,per0147-0000,per0147-0001,per0147-0002,per0147-0003,per0147-0004,per0147-0005,per0147-0006,per0147-0007,per0147-0008,per0147-0009,per0147-0010,per0147-0011,per0147-0012,per0147-0013,per0147-0014,per0147-0015,per0147-0016,per0147-0017,per0147-0018,per0147-0019,per0147-0020,per0147-0021,per0147-0022,per0147-0023,per0147-0024,per0147-0025,per0147-0026,per0147-0027,per0147-0028,per0147-0029,per0147-0030
369,2010-12-25 15:04:03+00:00,,,,,,,,,,,,,,,,,,,,,,,16.36147192746619,33.005179827470926,41.41081015268137,52.40511410671433,62.91621572314726,66.72590345094554,,,
370,2011-02-02 15:10:31+00:00,,,,,,,,,,,,,,,,,,,-9.52878801460471,8.43101004673035,5.757238059593548,1.4687918030793874,20.86406784093218,24.872908619548177,,,,,48.60759529427013,56.5312850284394,57.720363122927715
371,2011-02-11 15:04:22+00:00,,,,,,,,,,,,,,,,,,,3.9606531965327965,16.24539131121508,16.80590882272044,,,,,49.87420544532756,55.37779011326075,60.24399013741228,70.74615105675372,68.159856712012,74.48014747624035
372,2011-02-27 15:04:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,41.57387593480033,45.369666653939795,52.39274914633884,57.95875020242856,63.14961723480559,,
373,2011-03-07 15:00:53+00:00,,,,,,,,,,,,,,,,,,,-5.270062493936618,5.854482877459143,10.501227938732715,10.549783399017366,19.243551857443542,22.772167611689174,34.65144562282325,44.65889367659701,49.77329434019994,55.883416194085015,62.91049089247112,64.97700073689415,68.38599324752936
374,2011-05-02 15:04:34+00:00,,,,,,,,,,,,,,,,,,,,2.4907444895310826,11.28991857493816,7.095820274940074,21.559426776580086,22.2223801841496,34.471723765397,,,,,55.213085685575535,60.72533203557924
375,2011-05-26 15:00:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2011-06-19 15:04:31+00:00,,171.38994404920297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2011-07-05 15:04:28+00:00,,,,384.8996425791854,,361.28526000344726,,,,,,,,,,,,,,,,,,,,,,,,,
378,2011-09-15 14:59:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2011-12-28 15:04:55+00:00,,,,,,,,,,,,,,,,,,,,,,,30.902763841533798,35.08649748944129,43.080327108509735,51.20143709768371,55.54599158161412,62.04467155875774,,,
380,2012-01-04 15:11:09+00:00,,,,,,,,,,,,,,,,,,,,,,24.856992883031143,36.35362457298745,52.56895336346656,62.025171616077245,72.28512985765592,,,,,100.42619175086254
381,2012-02-05 15:11:13+00:00,,,,,,,,,,,,,,,,,,,-7.670587032846957,18.534336788676416,21.155330336883807,17.10402842338,,,,,,53.84507998358397,52.23659689854952,71.06468025478992,83.35704742222764
382,2012-02-14 15:05:04+00:00,,,,,,,,,,,,,,,,,,,12.795442015092597,29.51064587300011,,,,,53.076658342615865,71.8918551749251,79.79355785919896,77.94053176847683,81.89452104898044,,
383,2012-03-01 15:05:04+00:00,,,,,,,,,,,,,,,,,,,18.343421954810452,30.83274840964314,35.86843638604061,33.58308683384183,37.76556206941788,48.447170946376545,,,,,76.80523195082826,78.11704696702866,91.56860925372293
384,2012-03-17 15:05:04+00:00,,,,,,,,,,,,,,,,,,,,,31.502856064019493,25.625436970753984,38.41532071771654,42.38329231904986,55.071036590104065,56.4195924794099,,,,,90.2402407524522
385,2012-03-24 15:11:15+00:00,,,,,,,,,,,,,,,,,,,22.91673102210148,28.900770880405954,,,,,,73.5276163041391,73.86247519687463,76.96278928809878,82.38802698194179,87.1808320453429,
386,2012-04-02 15:05:03+00:00,,,,,,,,,,,,,,,,,,,,17.716017967613052,25.188935394022366,25.000108885476507,35.10058779006255,46.67080633927103,57.52971638214038,,,,62.67328366689138,71.35810962804524,87.9235375855887
387,2012-04-18 15:05:02+00:00,,171.787838205854,,,,,,,,,,401.6375330329328,400.76264160374643,99.39823042039859,,,,,,,,,,,,,,,,,
388,2012-04-25 15:11:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2012-05-04 15:05:29+00:00,,,,,,,,,,,,246.53902108224383,369.1931248595057,,,,,,,,,,,,,,,,,,
390,2012-05-20 15:05:37+00:00,,,,398.999074288521,,,,,,,,,,,,335.68568499042397,,,,,,,,,,,,,,,
391,2012-06-05 15:05:15+00:00,,264.4655118634947,,,,387.1769722651404,341.9689064680929,,,,,,,95.31204873500037,,367.100786199699,356.35217162199234,344.62287623339756,,,,,,,,82.36173895755182,,,,,
392,2012-10-27 15:06:47+00:00,,,,,,,,,,,,10.037797433698115,9.203971265549244,,,,,,16.70002968329153,31.244556624554853,32.162519752235795,32.031809923037386,54.55730203818015,,,,80.08998247302682,80.95997278624309,87.21813838274258,94.43734832820316,103.04760470355458
393,2012-11-12 15:06:52+00:00,,,,,,369.47462464125977,373.78945949508176,,,,295.25550175240096,,,,238.82412125834648,336.56691007457295,339.5220960746118,338.0302275364196,,,,,,,,,,,,,
394,2012-12-30 15:07:06+00:00,,,,,,,,,,,5.480973130778616,15.489964540807879,2.7186605713335705,1.1340878449315754,2.0138968783697586,,,,,25.13224294922039,34.17499749318276,36.36074139752981,54.47549991226674,66.4766820749933,69.2342348163399,,,,88.0175828567032,97.8600888652483,93.07734380071952
395,2013-01-31 15:07:09+00:00,,,,,,,,,,,,,,5.813666171263819,6.395389927015608,,,,,27.581754660716484,34.94442819403333,43.98935747301819,45.72051222324713,54.626696607129986,68.30514261901087,,,,,98.6030947686812,97.16062763728871
396,2013-02-16 15:07:08+00:00,,,,,,,,,,,5.047055044595522,19.23587009864779,9.855963069592931,,,,,17.99698694321666,30.125149138423897,34.13862924873242,32.9136818002025,43.48212590962547,,,,,86.3290025336231,94.06687314447996,98.45285274009734,105.23057114405323,98.79800520753372
397,2013-03-11 15:13:16+00:00,,,,,,,,,,,,,,,,,,7.482380433122743,9.780697690518798,25.24606351704343,,,,,,,,,,,
398,2013-03-27 15:13:10+00:00,,,,,,,,,,,,,,,,,-3.8693319360724847,16.506500692656292,22.028507402418846,39.00768356007601,,,,,79.1441602034801,83.72850993659023,97.90295846166063,97.07553310356599,98.42028789290882,,
399,2013-04-05 15:06:59+00:00,,,,,,,,,,,,15.865955265952165,16.871170873860958,10.535409076669707,8.548655554043687,,9.24229799780406,,,,,60.42596103821358,71.21549120609527,76.9315844310643,84.84012320131974,86.80790837859148,95.20189433230547,,,,
400,2013-04-13 15:12:45+00:00,,,,,,,,,,,8.587302649648453,22.440085431082398,17.565052431846272,17.511197466971755,14.401717005875955,,17.888893085181394,23.75961450907255,34.03076879452165,39.1963351162026,44.29586132398466,54.234918374478156,60.35021482795291,73.57151410663069,83.8092908668086,92.64381874793294,91.74762679880554,103.81655468624142,102.91165596009238,110.16973464920461,104.41394310817964
401,2013-05-07 15:06:50+00:00,,,,,,,,,,,10.923176685656772,12.84312086097982,16.32686161932647,11.076066041142926,10.162201634918942,,,,,38.05736679709797,43.13577077963132,43.08927613489229,62.56273439855753,73.77155381062988,78.02984958900808,,,,95.63843262251773,101.01787611292637,100.904196837848
402,2013-05-15 15:12:55+00:00,,,,,,,,,,,,,,,,,16.78672582903244,19.503149987638132,36.828500072419544,39.51230513470592,41.58632986809208,53.33910843920255,53.44802905016513,59.646356675049454,73.31775020776905,86.40840274016499,83.04336554254412,83.32573064967659,89.41097315431017,113.57975894406647,103.90084613500194
403,2013-07-02 15:12:55+00:00,,265.36689937735235,319.10113039569933,,279.3384451696605,352.57243272486664,,,,,,,,,,,,,,,,,,,,,,,,,
404,2013-07-26 15:06:14+00:00,,266.87101025630955,339.51187679107795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2013-08-03 15:12:57+00:00,,,,,256.84406086886645,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2013-12-08 15:13:29+00:00,,,,,,,,,,,1.5117451357514584,21.234357055909424,19.733516756663224,,,,,8.628346605665378,24.202374900974476,35.559198989281626,50.90432978791539,51.999013684591645,67.56487902881081,,,,,105.22582763903178,106.52297406744582,114.34877926343904,113.28064008796045
407,2013-12-17 15:07:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2013-12-25 15:12:23+00:00,,,,,,,,,,9.307257871836546,11.326191768707877,28.294193771967986,32.39759337915627,37.140134043528626,59.594126317913855,,20.197743640143685,24.610608905733894,34.53577741920183,50.34790127921993,60.03315361758694,63.527184273722455,79.7846673430819,91.9068613214224,105.6235321657891,114.25250375084151,115.13521672154056,120.81307099748781,121.2876145537794,129.62643089743875,119.54303010927666
409,2014-01-02 15:07:23+00:00,,,,,,,,,,,,,4.83593723779411,7.551977524996365,93.0549639244097,,17.545421536097873,50.29939929932984,,,,42.74899878830885,68.77276609036075,73.1530477446684,87.36942757796399,90.75058091144834,89.64797267574032,,,,
410,2014-01-09 15:13:33+00:00,,,,,,,,,,,,,,,,,,4.976933563209794,22.339777459408204,37.218704729728564,43.518082727815674,,,,,93.20623012769613,88.47463408349373,93.77752705127223,105.62684207891165,109.21946886075071,98.47120182164858
411,2014-01-17 15:18:16+00:00,,,,,,,,,,-2.4579945576184405,8.474038296310251,28.554131601946043,29.031056696488754,22.768658899079263,65.95463902052632,,11.42551952219243,17.01263442404658,25.252119931385522,45.03363342117937,61.927033412795865,52.01604346206557,75.57415994277622,88.65904606993257,99.83957495701148,105.87398136393485,104.42653651297182,108.34843833550286,112.2812138788874,115.44540820723081,109.17481542817666
412,2014-01-25 15:13:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2014-01-26 15:12:04+00:00,,,,,,,,,,,-2.7204511372049134,29.172574779434083,32.358251168711995,45.05972436640246,77.95879965253937,75.32723566656524,,35.108568899762524,19.410834916631337,26.522009064774135,50.97347747421269,53.99800213881225,75.22266153398762,79.1136815399738,105.11757897732952,112.33712420047809,,,,,
414,2014-02-10 15:13:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2014-02-11 15:11:50+00:00,,,,,,,,,,3.13052006555807,22.987421818939424,37.94539054555423,48.165299974355314,54.21940601716774,77.44617886570673,45.66934540816901,24.288504035998503,30.175650560325177,29.386537677740765,49.94960264526569,63.41100735562819,58.71487420861165,73.95212766846193,85.12928793272157,91.81286975569387,99.24686930043455,97.8033464413387,97.80850637849856,101.39359704050307,106.2380676491528,108.39787895532352
416,2014-02-19 15:07:38+00:00,,,,,,,,,,,15.075448266511897,40.10059962627378,49.8379198697346,68.04344090735013,,,,,34.33023064900455,45.889162763090496,63.65168846427072,62.19674644329698,77.59276357459368,,,,,106.59422708689652,110.33102379737127,110.40909614279235,110.20685524585437
417,2014-02-26 15:13:50+00:00,,,,,,,,,,,,,,68.25491227481464,69.03653705848639,34.27048866910732,21.00401926443613,30.97742727293749,34.51797572381209,,,,,88.20855913530208,91.56738385642112,108.6276137373709,103.90570204649413,108.42954696937605,,,
418,2014-02-27 15:11:37+00:00,,,,,,,,,,-3.676144875402544,19.741518497110672,35.32419468038703,46.8266324363892,69.80681699374354,71.90829010657963,40.151091236742566,12.2047759177587,21.40578703998241,25.722216247776196,46.80746909866988,60.14930098775695,55.48808271791596,76.54585964409047,86.55830472093518,96.87771015211086,100.3883724055834,96.56576268103036,97.65657464718635,102.58832780145013,100.60603084959388,106.91817074037574
419,2014-03-07 15:07:45+00:00,,,,,,,,,,14.751513178255035,19.34974196897105,,,,,35.969339933942805,19.142805718133488,18.793185689673873,43.74782570196392,55.98986508179252,68.36229277967549,,,,,119.73219842923396,127.10607207213627,122.661177457238,126.21970135028715,120.94835441218574,122.68220722317517
420,2014-03-15 15:11:27+00:00,,,,,,,,,,,56.56025271014259,49.28876715471078,54.54710649540458,78.25214438073095,70.05769623974467,35.602130851384466,12.831453717448385,11.642765323760306,16.75553596376775,34.642917075996245,51.4953554708336,49.37722348089564,70.2501964103989,76.4846304025837,85.48821871991134,89.02411665503364,96.82598000326125,87.19792616826962,92.81784157768698,93.12236826588008,92.94562673595341
421,2014-03-22 15:17:30+00:00,,,,,,,,,,14.798556254866131,22.74223088010461,55.15178349291077,56.974482473850166,82.7834510405754,77.29179856332924,41.831264789237004,25.250931073138435,22.157941543357648,44.4196035376227,51.99735139766749,58.45169212383382,63.829179772224904,76.12256885602602,81.20224940948177,92.4720345138077,104.76645683701923,115.68933595825283,111.3672657987775,117.71793105377473,115.51675939523206,102.71189815065591
422,2014-03-23 15:07:52+00:00,,,,,,,,,,,,,,,77.97046316209975,41.17843049690852,25.549668554652897,24.619831655471053,49.29852730951923,46.23548402950871,,,,,90.83689599858504,94.8141320505299,115.62282378587555,108.40390151391223,110.77076480149277,,
423,2014-03-30 15:14:06+00:00,,,,,,,,,,-8.256489260527312,29.833460311112045,46.48594553330133,58.47904876650905,,,,,18.322775333380328,24.745060375950626,40.696213350878104,64.41521405974754,61.454200564259125,,,,,,97.74937731665364,101.04577400043033,105.86445869704927,109.24499140417035
424,2014-04-07 15:17:16+00:00,,,,,,,,,,11.048258766191662,31.799452808375047,53.26278518927664,66.38742251197411,91.29233943950918,89.33725611305417,36.838047830604346,20.19335542191529,22.30929799914963,32.3123150962894,48.53096832210604,59.99027193607378,64.15947686254916,72.13753923693302,85.56103522756733,89.06436471380431,102.86819209378802,111.48912177863117,109.42026377356389,114.54398433702926,113.6963909087866,104.89016961400846
425,2014-04-15 15:14:12+00:00,,,,,,,,,,,,,,87.47143786309445,85.24315660036076,35.82085918879393,17.500742423465873,19.119993240577397,26.744155966639603,,,,,79.51681165683966,87.75705415295369,98.0295479217077,102.78249965354537,101.26775307764711,,,
426,2014-04-16 15:10:53+00:00,,,,,,,,,,7.647523103601151,31.122507890060962,52.752408377573666,68.35281187661612,90.55278942688714,89.19592593269991,38.57088062130276,21.283224354443092,23.239235326913366,32.23681467431745,42.18891668578201,59.33747685143585,58.0459013185525,73.65024687076115,85.29992264437725,92.3623771271533,101.65175547039549,109.67389082042644,109.7721070932013,112.48128875086365,113.12401378915666,110.14148455852484
427,2014-04-23 15:16:59+00:00,,,,,,,,,,13.233816140575087,31.51089967118493,55.86534205174684,78.0415396557952,92.65780578341906,90.590857964901,38.64510831253504,19.453746605201268,22.737737313460283,41.26060256752162,39.971967866272884,54.56296905699286,65.43069061988183,74.9676412893476,86.31510993732894,94.27779230176127,102.54539554286409,110.47746732306439,112.7907684399682,115.07370353849764,115.63175007383862,112.8680110452791
428,2014-05-09 15:16:44+00:00,,,,413.4157871499592,,,338.80023156682944,,,,,,,,,,,,,,73.12660603567316,,,,,,,,,,
429,2014-05-10 15:08:13+00:00,,,,,,,302.34034811353513,211.01543888164449,,,,,,,,,,,,,,,,,,,,,132.08951963811438,,
430,2014-05-18 15:10:28+00:00,,,,,,,,,,,,,,,118.82918683702681,,,,,,,,,,,,,,,,
431,2014-06-11 15:08:21+00:00,,,,,,,,176.5044253669751,,,,,,,,,,,,,,,,,,,,,,,
432,2014-07-29 15:08:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2014-10-09 15:11:09+00:00,,,,,,,,,,,,,,101.25265050683186,114.47209086367963,,,,,,,,,,,,74.05167738763859,,105.80426744071349,,
434,2014-10-17 15:08:57+00:00,,,,,,,,,,,,64.50801321280521,76.85927149243332,111.02816906607306,103.6652511413169,45.07135542414481,23.01691875312809,,,,,58.582709438574604,65.38981256677222,85.94757237915205,95.68716266153237,106.22216050962292,,,,,116.44617108353543
435,2014-11-10 15:11:11+00:00,,,,,,,307.7095562079078,,,,,85.98419992257098,90.01381470392187,100.03127226668548,117.67068341163326,52.11766891620775,24.249709131065636,28.666325297183565,35.22418884250648,51.762162184818706,63.12059768470793,59.68003862639769,71.55172338592605,84.04698709135107,87.33942424244096,100.93239023831993,119.39563886403172,116.23488633915966,110.36046192120561,118.99991814390663,116.3539595610826
436,2014-12-04 15:09:20+00:00,,,,,,,,,,,,,78.28787312728464,97.6139486708565,101.52500515708545,41.51508177796525,12.875101472255606,33.11914901146125,29.490310197790876,,,,67.8953402756283,78.67251901667876,80.04683650740616,99.82648409858524,108.41242775208167,104.64733280343063,,,
437,2014-12-11 15:15:33+00:00,,,,,,,,,,,31.937723951074712,66.82984651441502,84.98873092686753,101.05991669635483,102.06978383492908,,,,,55.00686452876837,58.388040768009105,61.4583792710974,68.87790802602802,80.6139468954043,93.15193416908666,,,,,126.53640778362599,119.34639535197186
438,2014-12-12 15:11:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2014-12-20 15:09:29+00:00,,,,,,,,,225.64392107707704,,,,,,,,,26.48217322166016,,,,,,,,,,,,,
440,2015-01-05 15:09:30+00:00,,,,,,,,,,,,,,,102.05523697069601,36.27008654081208,12.876892743602326,23.343640940297323,38.75612224884864,53.222526620804906,,,,,88.97523783166355,103.55349588724305,114.43938348839438,110.48137380376411,112.81903409721197,122.29539450512004,
441,2015-01-21 15:09:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2015-01-28 15:15:46+00:00,,,,,,,,,,3.45479255577311,34.551744196144156,,,,,33.65898764886521,5.936947017749835,18.074916719105076,44.8361057913556,56.95750293639168,63.6932437966874,,,,,105.92592949220997,117.34514830507474,117.11567120767224,117.96458156791466,111.92364455087447,
443,2015-01-29 15:10:54+00:00,,,,,,,,,,-1.643794583956434,31.950363523349303,63.37796967350383,84.83706152299294,97.33570614554084,106.23274890675097,46.225995995770205,15.094805653775119,26.449794838857862,40.23111731651918,53.74623439602462,67.15527511061511,66.00897758503064,77.33523748354618,86.82081558359383,98.82214228101614,108.1452048596956,123.73613945263662,116.06146560002809,112.65442362906204,110.28089789666578,116.69028328652746
444,2015-02-05 15:17:03+00:00,,,,,,,,,,-4.078134313079597,31.344979014366128,63.97634766212639,92.58333533694353,96.7271115871198,106.16522679870837,56.65273631379164,13.37940661363463,21.79988515860249,31.42221005763928,52.80531757628574,59.3899858953191,66.4853347316607,76.8199313213867,80.02809548480752,89.56878208549178,108.32448319350955,123.7798833986984,111.85732732926307,113.10788505348401,114.82804638319806,113.32149748459064
445,2015-02-06 15:09:38+00:00,,,,,,,,,,2.207870737973733,31.499477327713922,63.58286864942832,84.38668607913321,92.32087181961992,111.12236679161556,,,,,43.352432840605125,56.60414400489898,61.487687913604276,70.11083415573668,83.31035158806144,90.53490383757655,,,,105.01034510580453,106.7179860511843,103.97098235833523
446,2015-02-14 15:10:45+00:00,,,,,,,,,,10.825556287700138,25.360480102198476,61.17432625892064,93.43446162286976,94.40850273801827,109.58477565299695,64.52154717082952,14.037348711734758,35.14685706105072,36.302474032294214,49.896854413934236,65.3078324397394,66.11884930369945,70.89784455781005,84.30985804156255,98.21721108211672,107.50081872275564,124.23964569643492,120.66770645593192,116.968457358299,112.67481534509989,121.55950700890719
447,2015-02-22 15:09:45+00:00,,,,,,,,,,11.786611685200329,35.543805184015724,64.67616588321522,,,,,10.648140711647747,29.641363498714345,48.36058457041137,48.16843183123421,64.56446802507178,75.46467961442355,,,,,135.13855746114822,121.95924776377863,122.04060392579696,116.60287945691478,120.85322335065382
448,2015-03-09 15:16:47+00:00,,,,,,,,,,19.456583301773232,41.64373321560413,67.75432239918692,88.91842133234665,103.50969137696241,107.13534148187944,74.23355547903836,9.320714413506813,26.535537979271954,46.53436977041516,51.420404779772355,56.95530849489909,67.73485478529228,71.96036314564353,84.80345470722207,101.47392795950503,114.60069471896671,126.60026425837819,125.85354551771654,121.7638541124154,117.89967971627661,125.79884534165129
449,2015-03-10 15:09:50+00:00,,,,,,,,,,,,69.50525951016306,88.53503051471127,105.62307121895222,110.44294074361852,75.94676045031248,7.860844795261798,,,,102.58949943873866,76.88188740368807,,,,,,,,,111.12732253095257
450,2015-03-17 15:16:07+00:00,,,,,,,,,,,,,,,108.97899064280853,72.86913656708019,3.6590825792143504,26.204356451803942,38.66430882581864,54.293375869736,,,,,92.7714102591269,95.35644914922983,121.30003223844264,110.03659645664652,109.54700574206377,117.06504024980785,
451,2015-03-18 15:10:32+00:00,,,,,,,,,,3.6227636630060367,47.13361902688037,71.13554903215143,90.34370229602554,106.94210100377701,115.94486495365778,89.78444687215602,12.854859979543864,31.69778363589564,44.11301630824931,61.776184300517215,65.49070994785504,66.59050902453691,90.00891845025525,91.05491615160581,103.1983210232195,106.57511577257858,124.69805272237473,113.92845424505944,113.78852830378483,126.72099777956335,121.5811553601871
452,2015-03-25 15:16:39+00:00,,,,,,,,,,26.955973307241955,37.734491645482045,80.00836442222403,103.58520431267965,106.74205544663641,119.7858364563091,77.8197686107514,13.494659865825389,33.57935159206428,57.36373234368794,59.277018853293406,74.51884523481105,85.34823631253357,80.99370969026414,98.53096708150163,100.06793683587743,119.96366388697257,141.5244524977455,131.85522891805425,129.42864501726473,121.95325277158014,122.2450996400113
453,2015-03-26 15:10:00+00:00,,,,,,,,,,21.51515856553702,32.846813171549016,78.52965375399793,84.55263648160702,98.58779174731126,118.5324442113735,,,,,30.860173226219164,47.58563578503976,63.499206199592145,68.28042669821163,83.05697527410464,,,,,99.74576711655375,87.06681189492562,94.87545843595873
454,2015-04-02 15:16:13+00:00,,,,,,,,,,,,,80.68191372477,94.47217166136534,99.60946749925203,72.86707201482119,6.915007900443204,20.965804778208003,,,,,76.71089399592375,84.9566683703191,97.37207603111621,102.28396892223587,125.60823376689362,114.45913256893455,,,
455,2015-04-03 15:10:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2015-04-19 15:10:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2015-04-26 15:16:26+00:00,,,,,,,,,,,,,,,,,,,36.66079420065844,55.2828548962946,57.29450356512782,74.21486626236687,74.78391829400694,80.6181017267238,89.65250811325839,113.7433343935635,121.22093243207834,121.8948599878959,105.45983005411412,,
458,2015-04-27 15:10:14+00:00,,,,,,,,,,,-2.408003471498721,36.478178631780494,50.46533394562755,84.46731657563896,76.34491420598187,,,,,,,29.99022914506192,,42.144844767644905,,,,,,,
459,2015-05-05 15:10:05+00:00,,,,,,,,,,18.549345923636068,34.77258236427435,69.85022360294255,88.27167417332109,107.5862449072795,106.70842788994496,88.19126981083872,18.91384244662383,23.0994475505787,49.805303227829526,53.39475858170311,61.971985641049635,74.76490920477855,79.83567821028515,91.80774982181256,106.80094933268765,115.52500587096463,128.61065872996664,131.37638201657015,123.2216839301165,112.0747815779818,
460,2015-05-12 15:16:10+00:00,,,,,,,,,,7.4940742492449575,22.181749825282196,54.61172877683664,63.23510375693239,86.02017220981085,95.67132208754161,52.24316791632816,,12.848461247969304,38.76771772333598,48.47930374086793,55.81849272385436,70.25292980186698,76.27045043832189,83.87929289793479,89.88588092628535,103.18380275915338,123.81999018098149,118.30726698380815,107.16950077117191,94.91360696952647,99.41833968443366
461,2015-05-13 15:10:22+00:00,,,,,,316.2607509476474,,,,,,,,,,,,,,,58.36514212529128,,,,,,,,90.09230904460371,,
462,2015-05-21 15:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2015-05-29 15:10:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2015-07-16 15:10:41+00:00,,,307.5791975652501,412.2593265068957,,327.95656316048337,,,175.57437434505513,,,,,,,,,,,,,,,,,,,,,,
465,2015-09-02 15:10:47+00:00,,,,,,,,,,,,,82.85684632274965,112.09499180378592,104.87932228506797,66.83833876091451,13.602047771500448,,,,,,116.29038787811692,95.08167496001764,100.0863375446309,122.46133017549953,140.7575436770408,136.00375212475532,,,
466,2015-10-19 15:17:10+00:00,,,,,,,,,10.34850146646457,12.717058158593327,34.78581621374088,57.28799641321427,78.11961669140028,121.39054105547552,95.19453783753418,65.23306675404375,1.0112005611046602,11.027251028766425,29.413536148826495,54.82254379266823,60.07431951343768,66.26114702331212,74.64838651410172,64.85504104229554,73.4223546656984,108.22083466712935,129.6873256362016,130.56690936343873,,127.54214260603469,116.62801655805876
467,2015-11-05 15:11:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2015-11-13 15:11:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2015-12-15 15:11:05+00:00,,,,,,,,,10.902141064126244,11.92469263162683,47.80770647518343,74.25069493972386,81.41029755343048,117.50988890530486,109.20080409428735,74.42597336743069,,,24.63860282757265,98.70007276056873,59.63085013482473,,80.95551969006608,78.07599134489504,78.00009889374734,101.39508281842309,131.43444079729503,,,,
470,2016-01-16 15:11:02+00:00,,,,,,,,,5.1679422941445,23.449766432018144,62.28411675418355,88.40213233324882,88.87634266256612,122.88613905751595,133.51355111959788,80.31821750803901,26.922482219297272,18.20838678809214,50.82386203107777,67.22733186198921,71.3208585997843,93.42581276492764,99.54868271262079,98.88387994963118,112.62763033464657,121.74210910134649,135.62795966986417,132.96504323595752,133.12062042996953,128.24797587312298,137.13717026785534
471,2016-02-09 15:12:48+00:00,,,,,,,,,,,,77.96320140225448,78.70424842148878,111.36729074286238,,,,,,,,78.4601916706443,,,,,,,,,
472,2016-02-16 15:19:00+00:00,,,,,,,,,,,,,,107.6890965784157,108.96808924428116,61.068677410843314,12.007525800429653,9.922951695142721,23.62383616895842,,,,,77.9433277104999,103.7763862558742,114.41885144534675,115.45809780811257,123.27741778303148,119.13916246377985,,
473,2016-02-17 15:11:15+00:00,,,,,,,,,-2.1767611084432965,30.599007460383117,68.79274183436516,89.4808283301485,82.98455105516933,123.217494126699,128.06692130615554,80.61771026279781,44.26593808611386,32.915964282587694,40.14425289150288,66.28256636040625,73.00333963726156,83.7112114371458,100.38924356413416,105.82151622340824,115.19911928319162,131.75153085264097,133.9099439481218,129.07372434328136,131.00471675121366,132.65490244999026,143.5886431653478
474,2016-03-03 15:19:07+00:00,,,,,,,,,-8.447449710241878,22.395262916392316,65.99234152003365,83.26497757423466,73.04856832849792,,,,,37.19033369445218,52.040484885392395,57.982483562439285,75.14081490783532,86.31747276381266,96.40239952523756,,,,,,,,
475,2016-03-04 15:10:50+00:00,,,,,,,,,-2.708922925023151,29.563385139693214,65.44857011179812,84.98074870595175,84.18842446302656,117.36940169071401,132.65190665346597,88.46444423409699,43.64791775044138,47.19351366488667,51.076546456070965,63.21597460887886,70.6885255016564,78.59501157066418,99.80810291489227,100.06947863983106,111.17954900965029,119.80707076108645,133.5567648188697,127.56593157862292,122.68562332103127,123.16210923241347,130.72080269299482
476,2016-03-12 15:13:01+00:00,,,,,,,,,,,,,,135.286112600732,146.93523649191647,112.85229977653923,51.35614058117041,54.041179773610494,66.56691794444254,,,,89.96216960531159,87.68033803749398,107.02312791850296,132.51274288286504,142.16110955142193,142.51886965347248,,,
477,2016-03-20 15:10:44+00:00,,,,,,,,,-4.36576439095859,26.664039545276598,64.7188408042225,76.341619453282,92.29858330043358,127.16641912540979,144.965863758025,94.8325168890865,48.29118486529583,50.840647309180504,54.902144669193056,65.63952280538791,73.06494515343738,82.4424978186471,103.13404351600636,103.46554308046007,110.4665790409548,123.86652599282328,128.57532068452105,127.03400269503527,124.94456815920208,125.36376076433496,132.91555319108392
478,2016-03-27 15:16:50+00:00,,,,,,,,,17.47207205455981,53.93119483031353,70.13991643910086,98.14570586934272,114.34934159848879,136.4409770649112,153.03234303364846,93.32777127706167,53.34857691473882,54.618287307875626,57.38010342593765,64.19813981670583,75.78259105355447,87.37962678161128,101.27363799194269,104.30711636815943,116.62835583629426,127.55942205001239,143.83149570796084,141.2026165006207,135.4587070321803,137.31534243371652,153.55483530177136
479,2016-03-28 15:13:06+00:00,,,,,,,,,,,,,90.45365821966438,130.7686580096967,147.6039396370618,91.52339585503967,52.31530550357642,50.39733986344722,,,,,89.9760332836123,88.5200863911541,115.80208790471049,122.8221141748589,140.9200790735986,136.89621073237493,,,
