dates,nzd0355-0000,nzd0355-0001,nzd0355-0002,nzd0355-0003,nzd0355-0004,nzd0355-0005,nzd0355-0006,nzd0355-0007,nzd0355-0008,nzd0355-0009,nzd0355-0010,nzd0355-0011,nzd0355-0012,nzd0355-0013,nzd0355-0014,nzd0355-0015,nzd0355-0016,nzd0355-0017,nzd0355-0018,nzd0355-0019,nzd0355-0020,nzd0355-0021,nzd0355-0022,nzd0355-0023,nzd0355-0024,nzd0355-0025,nzd0355-0026,nzd0355-0027,nzd0355-0028,nzd0355-0029,nzd0355-0030,nzd0355-0031,nzd0355-0032,nzd0355-0033,nzd0355-0034,nzd0355-0035,nzd0355-0036,nzd0355-0037,nzd0355-0038,nzd0355-0039,nzd0355-0040,nzd0355-0041,nzd0355-0042,nzd0355-0043,nzd0355-0044,nzd0355-0045,nzd0355-0046,nzd0355-0047,nzd0355-0048,nzd0355-0049,nzd0355-0050,nzd0355-0051,nzd0355-0052,nzd0355-0053,nzd0355-0054,nzd0355-0055,nzd0355-0056,nzd0355-0057,nzd0355-0058,nzd0355-0059,nzd0355-0060,nzd0355-0061,nzd0355-0062,nzd0355-0063,nzd0355-0064,nzd0355-0065,nzd0355-0066,nzd0355-0067,nzd0355-0068,nzd0355-0069,nzd0355-0070,nzd0355-0071,nzd0355-0072,nzd0355-0073,nzd0355-0074,nzd0355-0075,nzd0355-0076,nzd0355-0077,nzd0355-0078,nzd0355-0079,nzd0355-0080,nzd0355-0081,nzd0355-0082,nzd0355-0083,nzd0355-0084,nzd0355-0085,nzd0355-0086,nzd0355-0087,nzd0355-0088,nzd0355-0089,nzd0355-0090,nzd0355-0091,nzd0355-0092,nzd0355-0093,nzd0355-0094,nzd0355-0095,nzd0355-0096,nzd0355-0097,nzd0355-0098,nzd0355-0099,nzd0355-0100,nzd0355-0101,nzd0355-0102,satname
2000-10-24 21:57:29+00:00,352.98,359.19,363.27,367.60,366.35,363.81,361.55,359.40,358.44,352.43,344.49,342.55,340.56,338.70,334.83,332.47,333.07,331.95,331.28,329.33,323.82,324.53,325.80,326.11,329.80,328.74,328.00,327.93,328.19,326.77,325.55,322.81,320.74,317.45,319.78,320.38,321.01,324.23,327.81,335.06,340.35,338.30,337.22,334.01,332.95,332.90,333.65,332.63,335.72,333.91,338.51,346.48,350.80,357.98,359.68,355.67,353.00,351.06,349.71,350.44,349.95,349.67,348.20,345.97,349.92,355.56,362.91,373.92,381.43,380.62,375.95,371.06,364.85,363.91,372.21,379.07,392.62,407.91,419.61,416.02,418.31,422.17,404.55,394.63,391.00,368.93,357.87,372.89,388.86,389.75,391.42,391.10,383.58,373.82,368.36,365.07,362.06,354.80,365.08,379.95,369.76,298.01,249.17,L7
2000-11-25 21:57:34+00:00,346.78,347.99,354.58,362.90,367.14,365.05,362.73,362.00,359.19,356.06,344.54,340.96,339.35,336.53,334.67,330.81,330.69,331.68,328.92,326.71,323.14,323.52,324.56,324.64,325.18,325.04,322.98,322.90,322.51,322.55,323.23,322.12,320.52,318.40,320.72,320.18,321.52,322.60,325.74,333.79,338.84,335.85,335.75,332.40,332.79,332.83,333.02,332.09,334.37,333.79,337.75,345.49,349.98,358.07,359.47,355.26,351.92,349.02,347.39,348.55,348.19,348.98,346.67,345.73,348.12,354.27,360.70,370.87,379.06,378.45,372.88,367.13,359.83,359.28,365.98,373.79,384.63,400.92,414.33,411.10,413.79,416.73,401.12,390.59,390.10,366.97,358.16,370.58,385.47,384.58,383.68,380.27,368.51,354.65,351.63,350.92,351.42,353.23,362.60,385.78,366.32,296.14,265.92,L7
2000-12-11 21:57:36+00:00,344.41,347.86,354.36,362.27,366.52,363.92,361.81,359.85,357.28,353.51,343.92,339.53,337.99,335.19,333.81,330.48,329.87,330.83,327.28,325.30,321.65,321.67,323.33,323.04,322.70,322.14,320.00,319.60,319.55,320.39,320.80,319.45,317.80,315.55,318.17,318.28,320.06,321.31,323.69,331.51,337.49,334.11,333.16,330.75,330.56,331.19,331.53,330.99,333.02,332.41,336.87,344.10,348.59,356.67,358.47,353.31,350.21,347.36,346.41,347.68,347.12,348.29,345.69,343.93,347.49,353.10,360.39,368.82,376.97,376.77,371.32,365.86,359.08,357.18,363.99,371.71,382.00,399.24,410.94,409.28,412.24,415.55,400.19,389.54,388.73,366.71,358.04,370.65,384.57,383.53,382.17,379.07,366.90,353.81,349.24,350.33,350.28,351.50,362.91,382.85,360.90,295.43,265.70,L7
2001-02-13 21:57:39+00:00,338.97,346.70,354.03,361.35,365.13,363.56,364.19,360.72,359.30,354.08,348.66,341.75,339.31,337.11,335.48,332.42,331.06,330.59,326.31,325.00,321.69,322.02,323.32,324.35,322.40,321.53,318.92,318.55,318.19,319.81,319.55,317.43,316.39,315.59,316.38,318.23,319.39,321.52,324.18,330.01,337.11,333.03,330.16,328.67,328.18,329.36,330.88,329.69,331.42,331.14,335.50,341.79,347.97,354.55,357.98,352.25,349.14,345.26,344.84,346.05,344.08,346.23,344.51,342.39,346.31,352.21,359.71,367.20,375.91,375.95,369.65,363.63,357.27,352.99,359.41,366.79,377.36,395.45,405.36,406.38,411.19,414.32,399.18,388.91,388.83,367.81,357.85,370.21,382.09,381.11,377.80,373.01,363.98,348.37,344.24,349.29,349.67,352.90,364.67,379.31,352.92,296.00,269.99,L7
2001-04-02 21:57:18+00:00,339.27,345.88,353.92,361.04,365.46,364.24,364.07,361.06,359.68,354.46,349.17,342.17,340.12,337.90,335.55,333.66,332.17,331.27,328.40,326.77,323.22,322.74,323.78,325.05,323.15,322.06,318.70,318.28,317.69,319.14,318.78,316.61,315.51,314.62,315.46,317.30,318.75,320.96,324.32,329.83,336.50,332.57,329.93,328.44,327.61,329.14,330.94,329.65,331.86,331.25,335.16,341.95,347.96,354.59,358.11,353.00,349.69,345.88,345.29,346.46,345.06,346.74,345.27,343.50,347.10,353.03,360.88,367.63,376.90,376.33,370.32,364.11,357.71,353.94,360.78,368.21,379.50,396.41,407.62,407.26,411.26,414.79,398.59,388.60,387.71,367.76,357.68,370.20,381.52,380.64,376.61,372.04,363.17,347.75,344.98,349.83,350.00,351.47,362.86,375.22,349.17,292.16,269.84,L7
2001-05-20 21:57:04+00:00,339.75,348.45,356.97,363.16,367.84,364.83,364.39,360.89,359.13,354.83,349.73,342.93,341.07,338.12,336.25,334.86,333.54,332.08,329.60,327.67,323.32,323.15,324.28,325.15,322.78,321.49,317.75,316.48,316.49,317.58,316.62,315.47,313.46,313.99,314.82,317.47,318.92,321.05,324.39,329.46,336.39,332.80,329.66,327.73,327.26,328.86,330.29,329.40,330.75,331.26,335.46,342.05,347.48,354.77,358.60,353.12,350.39,346.93,346.44,346.72,345.60,346.81,345.37,343.97,347.37,353.61,361.16,368.98,378.41,377.44,371.29,365.00,358.65,355.29,362.61,370.52,382.55,398.09,409.41,407.43,412.51,415.90,398.97,387.85,387.76,368.06,359.61,369.48,380.99,378.30,375.07,370.46,363.10,347.53,346.79,352.74,351.35,350.08,361.76,369.34,339.49,285.53,269.89,L7
2001-06-05 21:56:52+00:00,336.69,346.96,357.83,363.14,367.59,363.94,363.78,359.69,359.56,355.09,350.01,344.83,341.98,338.80,337.41,335.43,335.24,332.66,330.70,328.79,324.06,323.34,324.62,325.06,323.31,321.85,317.80,316.50,316.48,317.40,316.85,315.58,313.28,315.16,314.98,318.17,318.98,321.60,324.21,329.66,336.22,332.74,329.95,328.12,327.79,329.55,331.35,329.92,331.87,331.42,335.80,342.12,347.04,354.55,358.58,353.09,350.66,347.71,347.22,347.32,346.03,346.93,346.18,343.41,348.22,353.41,361.06,368.30,377.46,376.64,370.45,364.93,359.34,356.16,363.24,371.40,384.11,399.86,410.71,409.06,413.18,416.87,400.66,388.74,388.00,369.78,360.74,371.16,380.75,378.15,374.04,370.75,362.89,349.09,347.53,354.43,353.00,348.89,360.19,366.36,337.44,282.43,270.76,L7
2001-07-07 21:56:36+00:00,336.48,346.84,361.27,365.07,369.58,365.32,365.40,361.03,362.48,358.53,353.75,348.18,345.57,342.56,340.58,338.49,338.15,335.19,334.32,332.44,327.19,326.44,327.55,327.90,326.08,325.57,320.50,319.79,319.20,318.66,318.39,317.54,315.24,317.33,317.06,320.49,320.83,323.51,327.34,332.44,338.18,335.51,332.90,329.69,330.52,331.19,332.72,330.62,333.63,333.16,337.79,344.34,348.89,356.27,360.10,355.83,352.73,350.04,348.64,348.50,347.14,347.09,346.80,344.68,348.71,354.06,361.64,370.37,379.60,378.45,372.33,366.31,361.25,358.79,365.90,374.06,386.96,401.85,413.16,410.87,414.44,418.56,402.50,389.36,389.92,371.11,361.45,371.63,380.30,377.28,372.13,369.01,361.97,348.76,350.12,357.53,354.93,350.03,362.00,362.17,333.20,278.19,273.54,L7
2001-08-08 21:56:12+00:00,336.48,346.84,361.27,360.16,364.65,359.61,359.81,354.91,355.91,351.95,346.43,342.33,339.78,334.74,334.66,330.79,330.56,329.26,327.50,329.68,324.80,325.55,326.92,326.77,325.66,325.97,324.58,319.50,319.23,319.19,318.97,318.28,315.99,317.30,317.06,319.99,321.09,323.67,327.43,332.36,338.59,335.42,332.69,330.07,330.40,331.68,332.91,330.95,333.16,333.09,338.21,344.80,348.99,356.63,360.28,355.85,352.49,349.72,348.50,349.12,347.70,347.03,347.02,344.50,348.06,354.08,361.47,370.27,379.57,378.74,372.86,367.02,361.25,358.93,364.63,372.76,386.15,400.79,412.50,409.96,413.78,418.09,401.43,388.79,389.89,370.63,360.73,370.09,379.07,376.06,370.95,367.35,360.83,348.49,350.29,356.49,353.99,350.39,361.93,360.20,337.02,278.16,273.35,L7
2001-08-24 21:56:00+00:00,340.02,346.61,360.57,356.58,361.13,355.65,354.67,349.90,350.98,347.69,341.83,338.29,335.63,331.81,330.70,328.74,328.82,327.70,325.55,327.88,323.06,323.00,326.02,325.17,324.87,325.38,324.23,318.58,318.44,318.16,317.73,317.96,315.93,316.20,316.39,319.06,320.44,323.40,327.04,331.80,338.45,335.45,332.72,330.02,330.49,331.36,331.03,329.87,331.96,332.48,338.03,344.15,347.66,356.03,359.58,354.93,351.16,348.43,346.93,348.74,347.70,345.90,345.08,342.96,346.92,353.04,361.04,369.60,379.54,378.15,372.38,366.85,360.89,358.72,364.25,372.69,385.45,399.63,411.35,408.18,411.62,416.38,400.02,387.16,389.48,369.81,359.95,368.11,376.86,373.51,368.06,365.08,358.20,348.47,351.53,355.49,352.32,348.38,361.48,355.33,339.33,272.57,269.10,L7
2001-09-25 21:55:40+00:00,341.57,348.81,361.20,357.97,361.54,356.58,354.17,350.85,351.80,347.70,342.50,338.37,336.08,331.94,330.65,328.16,328.79,328.38,326.52,328.14,323.81,323.21,325.82,325.21,325.17,325.34,323.85,318.89,318.79,318.81,318.60,318.06,316.51,316.36,316.99,319.45,320.77,323.69,327.92,332.84,338.92,336.08,333.09,330.23,330.74,331.17,331.19,330.01,332.51,333.14,338.44,344.43,348.25,356.27,359.94,355.21,351.34,348.86,347.36,348.83,347.67,346.28,345.60,343.91,347.97,354.40,361.98,370.05,379.93,378.07,372.23,366.71,361.16,358.92,364.21,372.83,385.18,399.34,410.93,407.44,410.66,415.22,398.02,386.60,389.47,369.06,358.92,367.84,376.67,373.61,367.23,364.10,357.66,348.26,350.57,353.73,353.49,347.78,360.29,355.88,347.38,273.14,265.88,L7
2001-12-14 21:55:53+00:00,338.51,352.95,362.29,354.91,356.76,350.37,347.74,344.49,344.93,339.88,336.10,331.56,329.79,324.73,324.48,320.92,320.90,323.94,321.31,324.09,321.74,321.61,325.57,323.95,325.54,324.62,325.66,319.17,318.73,320.20,319.87,319.40,319.18,316.02,316.25,319.75,321.65,324.47,328.38,334.06,340.28,336.68,333.32,330.71,331.15,331.31,330.50,329.82,332.06,333.54,339.91,344.47,347.60,356.37,359.70,355.26,350.34,348.52,345.76,347.87,346.56,345.59,344.72,342.53,345.93,353.34,360.85,369.14,378.39,376.87,371.30,365.81,361.08,358.35,362.40,370.21,380.54,395.44,406.81,402.61,406.65,411.74,392.98,384.55,389.88,367.02,355.58,364.47,372.72,370.31,362.78,359.04,353.93,347.56,348.21,350.10,351.95,345.77,359.16,355.21,355.44,272.35,261.80,L7
2001-12-30 21:55:49+00:00,340.30,354.69,362.83,355.91,357.06,351.27,347.75,345.18,344.42,341.01,337.12,332.22,330.87,325.84,325.40,321.65,321.36,324.53,322.04,323.51,321.72,321.85,325.83,324.70,326.22,324.81,324.50,319.15,318.89,320.23,320.16,320.13,319.50,317.22,317.20,320.26,321.89,324.89,328.56,334.79,340.50,337.43,333.24,330.64,331.22,331.44,330.17,329.60,331.83,333.29,339.25,343.91,347.08,355.98,358.90,354.48,350.02,347.90,345.64,347.20,345.94,345.19,344.32,341.88,345.44,352.71,360.34,368.68,377.68,376.10,370.44,365.15,360.60,357.57,361.67,369.14,379.44,394.25,405.52,401.86,405.93,410.44,392.22,384.15,388.97,366.19,354.55,363.47,371.20,369.56,362.06,358.32,353.34,347.76,347.33,349.21,350.74,344.69,357.78,356.61,355.86,271.25,261.57,L7
2002-01-15 21:55:59+00:00,344.60,356.63,359.12,353.36,354.49,348.12,343.99,341.47,339.80,337.07,332.88,329.65,328.65,323.49,323.56,319.15,319.44,323.19,320.31,321.39,320.76,321.29,324.12,322.94,325.47,323.26,324.01,318.24,318.41,322.44,322.24,321.94,321.55,318.68,318.21,320.66,321.76,324.49,328.02,334.69,340.03,336.84,332.80,331.22,331.36,332.01,330.45,329.85,331.48,333.54,338.55,342.70,345.93,355.11,358.35,353.35,349.08,347.06,345.32,346.52,345.48,345.09,343.87,341.58,345.16,352.93,360.09,368.24,377.15,375.41,369.75,365.25,359.69,356.69,359.84,367.38,377.69,391.97,403.76,399.84,404.77,408.16,389.84,383.91,388.10,365.31,353.14,361.86,369.96,368.35,361.32,356.97,352.14,347.65,345.74,347.25,350.18,343.95,355.56,360.12,360.58,273.57,259.87,L7
2002-03-04 21:56:09+00:00,347.73,361.73,361.88,357.94,357.50,353.66,347.69,347.28,345.20,340.82,338.58,333.89,333.63,329.80,329.16,325.55,325.39,329.40,327.62,323.78,324.16,323.43,323.75,322.81,325.49,322.68,320.27,319.22,320.16,325.02,324.59,323.81,323.54,321.22,320.18,322.35,322.25,324.65,328.11,334.70,339.35,336.45,332.65,331.21,331.15,331.55,330.51,329.59,332.89,334.44,338.64,342.46,346.28,354.60,357.78,352.91,348.46,347.08,345.79,345.32,345.00,346.23,344.71,343.10,346.51,353.52,360.37,368.23,375.94,373.16,368.35,363.56,359.16,356.21,359.10,367.06,376.15,389.96,402.52,398.76,402.84,405.92,389.00,384.56,386.50,363.54,351.78,361.63,369.14,367.92,360.00,355.07,351.57,347.08,343.34,345.74,350.46,342.09,354.66,366.48,363.62,278.85,258.16,L7
