dates,satname,nzd0017-0000,nzd0017-0001,nzd0017-0002,nzd0017-0003,nzd0017-0004,nzd0017-0005,nzd0017-0006,nzd0017-0007,nzd0017-0008,nzd0017-0009,nzd0017-0010,nzd0017-0011,nzd0017-0012,nzd0017-0013,nzd0017-0014,nzd0017-0015,nzd0017-0016,nzd0017-0017,nzd0017-0018,nzd0017-0019,nzd0017-0020,nzd0017-0021,nzd0017-0022,nzd0017-0023,nzd0017-0024,nzd0017-0025,nzd0017-0026,nzd0017-0027,nzd0017-0028,nzd0017-0029,nzd0017-0030,nzd0017-0031,nzd0017-0032,nzd0017-0033,nzd0017-0034,nzd0017-0035,nzd0017-0036,nzd0017-0037,nzd0017-0038,nzd0017-0039,nzd0017-0040,nzd0017-0041,nzd0017-0042,nzd0017-0043,nzd0017-0044,nzd0017-0045,nzd0017-0046,nzd0017-0047,nzd0017-0048,nzd0017-0049,nzd0017-0050,nzd0017-0051,nzd0017-0052,nzd0017-0053,nzd0017-0054,nzd0017-0055,nzd0017-0056,nzd0017-0057,nzd0017-0058,nzd0017-0059,nzd0017-0060,nzd0017-0061,nzd0017-0062,nzd0017-0063,nzd0017-0064,nzd0017-0065,nzd0017-0066,nzd0017-0067,nzd0017-0068,nzd0017-0069,nzd0017-0070,nzd0017-0071,nzd0017-0072,nzd0017-0073,nzd0017-0074,nzd0017-0075,nzd0017-0076,nzd0017-0077,nzd0017-0078,nzd0017-0079,nzd0017-0080,nzd0017-0081,nzd0017-0082,nzd0017-0083,nzd0017-0084,nzd0017-0085,nzd0017-0086,nzd0017-0087,nzd0017-0088,nzd0017-0089,nzd0017-0090,nzd0017-0091,nzd0017-0092,nzd0017-0093,nzd0017-0094,nzd0017-0095
2001-09-07 22:06:11+00:00,L7,409.31,411.11,412.02,409.29,413.13,411.59,407.60,407.20,411.53,412.90,409.98,407.70,403.27,398.97,408.93,409.58,409.51,409.60,399.97,394.68,400.85,405.05,409.31,412.53,,,,,,,,,,,,,,,,,,414.36,424.45,434.57,438.49,432.87,434.52,434.31,426.77,435.31,435.64,430.67,411.81,421.07,421.12,429.24,432.07,431.27,428.17,420.00,426.25,421.82,416.93,421.38,426.94,427.25,432.68,433.14,427.95,427.25,429.09,426.06,420.66,414.89,405.96,406.12,412.72,414.57,415.78,416.79,413.96,413.46,414.70,415.89,411.50,411.00,415.82,419.41,419.13,415.66,405.12,413.18,412.33,405.82,405.37,406.58
2001-09-23 22:06:03+00:00,L7,431.56,425.38,430.80,425.60,433.03,437.19,436.26,,,,442.43,437.33,437.05,442.54,443.28,437.64,418.94,426.28,426.67,421.62,427.94,439.28,443.93,443.73,455.84,453.94,452.87,448.86,449.73,449.27,452.31,451.79,452.71,452.02,449.74,454.40,449.79,451.49,,,456.32,437.25,441.79,455.58,457.72,454.97,462.12,473.78,471.71,473.69,473.30,459.14,444.70,443.24,433.83,445.80,444.31,448.15,443.52,443.98,451.68,452.66,456.66,453.60,452.31,444.64,451.79,455.90,449.31,432.84,431.66,429.93,436.91,437.83,440.01,437.28,442.63,441.45,442.57,435.48,434.98,438.61,438.91,439.53,434.82,428.16,440.93,434.55,430.96,432.26,437.33,439.34,439.28,441.72,439.65,437.03
2001-12-28 22:06:14+00:00,L7,396.77,402.28,396.87,390.69,396.02,394.40,389.16,387.95,396.19,395.18,396.24,402.28,391.86,388.74,398.38,402.64,404.37,400.01,385.52,385.19,393.75,403.39,400.40,391.03,397.95,408.42,410.52,408.08,417.77,421.88,420.47,414.06,416.71,419.68,413.69,417.77,421.92,418.44,413.41,432.72,422.30,414.09,420.07,424.74,427.65,424.22,427.21,426.03,429.22,429.36,431.38,423.67,419.97,422.71,410.69,408.41,409.05,420.01,410.67,401.13,408.42,408.31,411.53,420.03,423.18,419.11,424.26,420.66,416.50,413.09,415.34,409.64,404.14,391.32,401.67,399.30,406.96,406.06,409.19,405.60,401.73,400.33,402.52,402.98,401.34,394.30,401.11,407.52,409.05,407.33,403.18,411.55,407.93,400.50,397.12,396.13
2002-03-18 22:06:22+00:00,L7,415.63,413.23,415.66,410.57,417.35,404.53,407.75,,,407.32,400.47,413.33,397.33,390.03,,,,,,400.02,392.28,406.01,408.54,403.97,413.36,421.83,420.07,410.56,415.52,427.33,428.58,418.30,429.38,424.94,422.04,414.92,,333.68,,,,419.15,440.27,424.47,431.75,430.38,442.19,438.04,439.09,440.20,445.71,445.96,442.04,445.20,435.07,431.41,429.93,432.25,434.23,420.26,428.80,423.21,427.13,429.11,434.46,425.94,427.75,417.09,412.48,418.78,415.92,422.43,414.93,410.39,416.09,415.04,428.30,418.96,423.34,411.16,407.18,402.37,410.42,409.97,414.05,403.04,412.63,415.80,417.29,417.23,411.33,422.54,422.27,418.58,409.43,409.68
2002-05-21 22:06:17+00:00,L7,,434.29,430.37,380.19,456.21,453.70,,,444.04,439.94,438.10,447.20,431.64,394.63,437.16,426.88,416.62,,392.04,427.10,,,,,,441.98,424.28,411.92,442.01,452.34,451.22,432.49,454.84,459.91,447.32,451.33,451.40,452.33,442.42,,,406.75,405.93,443.03,,405.81,449.26,429.66,,459.05,411.50,385.53,399.53,,,,446.43,463.57,458.82,456.60,462.69,462.03,463.38,457.42,461.02,454.78,464.89,462.53,460.00,459.47,457.12,470.46,466.02,458.29,471.85,457.17,462.07,459.37,463.72,459.66,455.00,456.27,456.42,456.27,452.10,428.39,449.19,449.56,459.51,465.02,461.63,458.29,456.68,448.39,441.76,441.22
2002-06-22 22:06:03+00:00,L7,,,409.58,375.10,402.41,405.99,397.06,385.83,404.40,392.62,389.12,409.19,399.04,383.47,402.94,405.73,404.62,405.39,,,396.75,404.49,402.04,369.73,411.45,415.10,409.73,396.38,419.12,425.36,425.45,415.41,419.27,427.56,415.88,420.79,430.16,426.41,416.63,434.79,427.04,399.98,412.74,418.61,427.40,417.55,425.72,423.80,429.03,432.86,429.09,419.19,432.47,432.95,418.56,423.08,423.86,426.81,421.28,409.13,418.22,416.77,416.16,423.69,426.23,415.61,423.81,427.64,423.05,425.37,431.72,430.81,426.67,419.25,418.15,413.65,420.13,421.61,424.85,423.95,418.07,411.53,416.99,410.82,402.86,376.25,403.87,409.91,419.75,417.00,413.39,419.41,423.77,413.02,408.27,416.44
2002-07-24 22:05:50+00:00,L7,366.64,378.59,381.59,366.98,368.90,369.76,362.90,358.66,375.67,364.71,366.04,382.56,367.46,360.56,367.44,374.41,376.86,376.93,355.49,354.65,369.77,374.24,374.42,356.82,377.32,393.23,376.31,372.21,378.68,390.17,399.73,387.21,389.68,404.65,397.68,395.54,404.98,401.27,388.89,404.89,394.98,386.47,390.96,389.81,405.03,399.86,408.02,403.10,399.07,409.02,401.39,407.22,399.83,400.77,393.80,399.33,399.95,400.92,393.88,387.33,389.99,389.87,394.85,391.60,394.56,391.90,399.72,398.42,387.21,392.08,393.24,391.96,382.96,380.98,390.63,385.36,388.88,390.59,385.74,379.80,380.13,377.50,382.70,375.37,364.02,351.27,375.03,384.66,390.18,390.21,374.84,386.34,392.25,380.82,381.63,383.46
2002-10-28 22:05:22+00:00,L7,438.84,447.28,449.20,447.72,445.44,440.37,437.79,438.80,437.86,444.78,437.88,430.45,432.80,432.79,433.70,438.36,447.54,452.84,454.56,451.22,439.45,443.59,450.02,457.90,451.02,445.94,444.87,441.50,441.07,442.32,445.97,446.83,445.49,444.86,445.48,456.30,457.39,455.31,447.02,450.60,445.74,444.51,446.94,447.63,449.56,449.18,459.04,475.11,469.77,472.52,468.55,462.62,471.27,478.81,461.61,461.28,457.51,452.33,450.46,450.82,449.75,445.46,437.50,442.86,444.49,443.77,450.00,445.92,442.83,443.35,442.06,442.17,446.93,443.41,442.19,441.08,439.24,439.30,441.93,442.47,450.38,446.62,443.33,444.50,445.63,448.94,444.90,438.71,435.75,432.08,435.44,436.70,436.20,440.39,439.58,442.39
2003-01-16 22:06:02+00:00,L7,403.66,406.92,403.25,403.31,416.04,415.35,417.53,412.18,421.44,406.56,404.16,409.13,401.14,404.93,416.83,419.01,416.31,413.11,408.72,409.99,417.59,416.71,421.38,409.05,417.40,423.57,420.28,416.05,421.28,420.09,418.93,416.41,424.60,427.87,425.98,427.09,428.85,425.50,423.04,434.43,421.18,430.96,446.72,439.87,445.90,432.51,432.60,432.07,437.40,440.72,438.24,449.61,443.17,449.33,434.70,440.05,440.32,431.52,422.33,411.08,418.52,420.03,421.43,424.54,426.47,424.12,430.24,427.78,424.89,416.17,414.59,421.02,422.07,416.08,419.14,408.78,424.03,424.25,427.50,425.11,424.20,417.82,420.00,418.83,414.10,400.05,412.82,415.26,413.02,404.75,399.65,409.45,409.29,409.97,411.52,416.85
2003-05-24 22:06:17+00:00,L7,437.58,437.61,429.35,424.86,431.32,442.36,453.16,458.37,466.89,453.19,435.33,443.54,442.45,439.26,440.51,441.37,438.16,432.30,426.47,336.82,385.17,,438.14,453.60,461.54,442.26,,450.05,457.40,443.18,,,439.72,436.96,,,,,,,,,,454.53,457.39,450.61,467.93,483.84,479.58,486.27,474.47,,,,,459.26,457.66,458.27,457.52,459.78,460.29,457.32,456.77,453.30,451.68,449.30,456.09,449.23,454.74,466.36,468.13,474.65,459.99,,457.16,459.32,468.85,466.75,465.15,465.35,,,442.90,447.71,460.97,,,284.53,,,450.19,449.79,443.84,445.97,442.12,442.03
2003-08-28 22:05:57+00:00,L7,,,,,,,,,,,,,,362.82,365.36,375.30,374.37,368.28,343.30,345.95,361.84,373.06,374.51,351.33,,,371.87,365.65,384.07,390.71,381.69,378.42,379.48,,,,,,,,,369.02,384.93,389.69,406.32,392.93,403.18,394.56,398.08,407.69,406.06,396.92,395.64,395.73,,260.08,,359.56,366.92,378.72,385.38,384.03,382.58,391.03,379.28,378.00,387.32,381.80,384.67,387.47,395.84,396.09,383.94,373.03,376.42,370.03,380.26,377.05,383.06,387.45,380.57,374.42,376.58,379.35,363.57,340.35,366.94,381.36,375.30,379.19,367.02,369.62,374.30,369.92,363.66,366.13
2003-11-16 22:06:11+00:00,L7,459.82,,452.08,455.08,458.95,454.86,458.97,455.28,452.92,446.50,439.79,439.62,435.51,438.54,446.88,442.82,445.68,440.07,448.14,447.40,444.21,448.06,454.72,459.65,460.30,456.32,454.94,451.87,455.29,460.23,458.74,457.59,457.47,461.54,452.01,455.46,455.59,461.20,449.85,459.11,447.27,437.78,441.68,449.54,453.78,451.85,455.53,460.28,469.21,486.77,477.69,474.96,465.41,468.35,459.76,459.22,455.09,459.76,460.37,456.87,461.00,461.87,459.34,455.48,452.12,451.28,453.84,450.50,448.34,456.74,461.12,457.02,453.95,450.85,457.64,444.65,453.09,445.10,443.11,444.28,438.80,438.98,446.46,446.33,443.66,432.92,437.31,444.45,445.97,448.51,445.82,452.73,449.65,447.85,450.14,450.29
2004-02-04 22:06:41+00:00,L7,403.40,417.70,411.33,408.88,417.84,406.13,,,,,405.99,415.44,402.96,397.14,406.29,406.82,412.37,411.90,398.27,391.10,405.46,411.31,407.48,391.65,406.83,422.10,412.55,410.13,422.22,425.86,423.77,416.58,420.98,432.32,,,,,,,,406.06,417.07,418.87,428.33,419.24,430.73,426.51,432.39,434.59,431.03,434.43,427.53,429.61,427.91,429.53,432.64,430.56,421.09,411.20,412.17,416.60,423.94,430.67,423.06,420.35,427.77,421.23,413.58,417.54,426.60,425.75,411.50,411.41,413.04,416.76,422.13,428.99,421.64,416.54,407.38,405.95,410.71,410.04,408.64,401.11,411.42,418.81,416.02,413.71,402.59,414.85,416.17,406.01,401.87,406.93
2004-05-18 21:58:14+00:00,L5,413.51,415.40,414.22,407.94,409.96,412.67,409.53,411.27,420.63,422.34,421.75,427.92,416.90,414.22,419.03,419.58,420.97,419.36,400.98,390.77,411.24,410.97,407.04,401.07,407.66,421.02,426.83,424.71,433.30,437.58,436.39,430.28,430.65,439.52,439.24,433.57,439.71,436.62,429.80,430.66,428.44,399.37,422.40,444.21,445.94,445.15,455.62,453.84,455.86,452.13,450.46,452.11,442.19,442.14,439.24,437.37,438.14,440.14,434.60,430.48,441.82,441.90,441.43,442.81,442.25,434.14,437.26,435.62,436.92,435.18,434.26,434.11,431.71,428.05,433.87,423.38,433.01,437.13,438.74,439.89,432.29,428.91,434.98,431.59,423.95,408.32,423.22,426.33,427.34,421.31,416.38,424.81,428.19,422.07,427.25,433.08
2004-05-26 22:06:45+00:00,L7,450.59,459.00,465.15,456.88,461.91,457.34,476.20,472.59,473.11,463.24,463.35,465.92,461.02,467.34,458.50,469.24,469.20,459.15,455.55,447.14,440.98,465.40,460.89,455.38,464.28,461.53,458.20,459.99,462.19,470.28,470.58,470.96,471.54,469.65,469.41,488.82,484.32,479.63,470.18,470.45,462.72,445.29,454.66,467.95,476.30,475.43,491.32,506.32,499.90,501.23,501.68,490.61,480.85,480.24,476.28,480.80,476.79,482.90,477.65,469.89,472.22,469.18,472.52,466.93,469.77,488.48,481.38,475.24,475.88,474.83,467.17,475.07,475.82,480.09,478.96,480.58,483.87,486.44,480.91,480.61,474.44,475.74,484.53,484.21,476.06,474.60,466.40,463.13,465.65,476.59,476.64,480.63,478.45,470.95,473.26,470.40
2004-06-11 22:06:38+00:00,L7,450.23,461.78,464.33,462.50,469.43,466.52,455.03,466.01,460.73,455.25,452.31,449.49,451.67,458.66,454.53,454.33,451.78,449.36,446.80,437.61,439.88,456.47,463.16,468.47,461.19,461.16,464.12,458.87,459.72,457.83,459.26,464.13,459.64,459.91,464.65,485.63,483.05,479.97,468.00,464.56,452.01,448.98,459.22,467.09,469.47,469.80,477.43,496.07,486.78,485.98,490.34,478.83,472.39,478.39,471.70,475.92,474.17,475.05,469.55,464.03,461.98,460.91,464.06,458.82,469.30,484.77,479.29,469.99,463.39,467.40,463.61,470.15,471.94,478.75,476.54,482.40,483.47,472.96,464.12,467.98,470.42,468.22,468.53,463.87,464.12,451.45,449.89,455.19,464.05,467.80,471.99,464.28,458.88,459.99,453.25,454.16
2004-07-13 22:06:34+00:00,L7,439.65,447.60,449.28,443.85,453.26,454.53,441.51,441.36,443.93,,,,,,,,,,,,,,,,,,453.31,450.09,457.10,462.19,458.05,450.45,450.91,453.21,454.52,466.58,469.44,469.82,461.50,467.08,463.02,437.36,460.47,464.46,467.71,462.02,471.25,478.42,475.82,483.80,479.36,472.71,463.67,464.93,460.85,465.54,466.98,470.69,464.63,458.20,462.15,458.10,458.01,458.15,460.23,456.71,459.89,458.84,461.76,465.75,460.88,463.40,464.07,463.42,466.58,465.85,469.83,461.51,465.78,463.63,465.39,464.29,458.66,449.91,446.02,436.69,447.11,456.13,456.98,455.80,448.16,449.96,452.09,451.55,452.02,451.61
2004-07-29 22:06:27+00:00,L7,402.80,412.85,410.05,412.15,420.75,418.93,410.67,406.95,420.12,408.88,406.41,417.18,416.42,409.54,414.80,411.17,409.30,410.19,397.79,397.06,406.93,412.74,408.36,402.63,414.58,420.63,417.34,414.54,422.11,422.34,422.01,416.43,423.58,430.76,420.70,428.77,431.84,430.25,425.64,433.52,428.54,402.22,427.20,438.24,442.64,439.69,441.43,440.35,448.80,444.72,438.97,438.52,432.30,431.85,423.93,435.18,441.79,441.16,440.82,431.41,432.94,434.50,433.48,434.19,432.39,426.94,432.63,433.44,428.57,433.01,434.64,427.86,429.14,424.17,428.71,418.98,427.65,424.41,425.41,425.27,423.15,422.80,425.32,423.26,417.84,409.67,415.26,422.25,418.71,414.69,411.33,424.98,427.88,415.04,413.11,421.14
2004-08-22 22:00:48+00:00,L5,420.02,421.44,430.05,443.81,444.76,443.49,443.16,445.56,437.94,441.50,434.72,434.97,431.32,431.69,427.43,428.51,426.79,425.62,421.70,423.38,420.22,429.44,438.73,435.41,436.36,432.89,434.13,433.63,435.45,446.15,452.22,458.31,457.43,459.22,449.62,450.95,444.68,446.91,441.44,450.14,449.74,439.30,454.32,460.45,463.34,456.78,468.08,481.75,470.27,470.57,470.34,462.36,458.43,459.12,451.70,444.59,443.34,448.98,458.32,467.74,470.25,464.35,461.04,457.32,455.41,451.86,449.09,452.42,455.23,463.50,461.58,458.82,456.89,456.11,456.50,452.56,457.02,460.59,458.79,457.57,449.88,447.21,445.76,451.69,447.77,445.91,448.05,455.77,454.59,452.15,448.36,450.80,449.91,454.35,453.47,445.76
2004-08-30 22:06:20+00:00,L7,,380.40,383.70,382.89,401.23,397.67,384.59,382.75,394.92,389.10,387.33,395.76,384.51,380.71,385.47,388.19,390.96,387.29,374.93,373.20,384.45,384.83,384.57,373.57,378.91,385.82,380.29,383.23,391.25,403.23,406.70,400.91,409.31,414.63,409.94,410.75,411.16,401.44,396.54,406.01,398.60,382.92,405.78,414.72,411.30,413.75,424.48,412.30,413.92,415.87,412.41,417.38,404.98,405.81,403.64,407.11,406.20,408.06,404.52,400.61,411.96,411.36,406.67,411.94,404.94,405.86,406.32,403.29,405.29,402.80,409.44,405.30,397.14,389.77,403.81,390.81,404.39,399.39,410.25,397.72,395.03,390.37,396.91,394.77,390.67,383.83,391.69,398.31,400.19,396.94,393.49,403.97,402.41,395.44,394.81,396.55
2004-12-04 22:06:44+00:00,L7,439.10,440.17,442.31,435.10,,,,,,,454.80,449.22,452.78,,,449.97,452.77,451.88,454.72,446.59,442.64,441.45,445.12,,,,,446.04,449.46,455.17,455.61,462.32,,,,,,,,,,449.24,462.50,468.00,468.24,454.50,473.79,482.00,496.48,485.48,477.55,472.64,467.50,463.38,465.81,460.47,453.02,455.35,450.72,462.82,464.64,465.23,460.55,451.88,446.38,442.28,446.42,448.06,462.46,466.89,458.77,457.66,453.96,449.19,443.57,439.43,439.87,439.36,442.34,448.81,450.84,448.63,447.10,440.37,445.50,440.14,443.40,447.54,442.44,438.17,440.05,443.35,440.22,428.72,433.97,447.43
2005-01-13 22:03:41+00:00,L5,406.90,405.13,404.39,408.10,416.59,426.83,423.68,420.72,419.78,418.96,419.63,427.61,423.49,409.23,410.51,416.86,419.65,417.97,413.58,414.56,417.58,422.21,422.09,414.19,412.20,416.03,414.23,417.81,425.29,431.17,426.62,425.21,427.89,429.19,427.15,424.58,424.83,426.52,434.28,449.55,449.09,441.75,439.70,436.68,441.00,442.63,452.39,448.97,450.73,451.75,448.90,447.95,447.71,440.95,433.65,440.13,440.95,439.70,440.22,443.31,450.23,449.16,442.39,440.12,424.47,422.52,429.52,428.83,433.83,437.69,433.05,431.98,435.57,434.37,432.62,424.03,425.27,429.21,438.93,433.07,433.72,427.99,432.23,428.82,420.21,413.75,419.31,420.50,424.39,425.07,424.16,433.40,440.81,439.34,429.83,427.24
