dates,nzd0179-0000,nzd0179-0001,nzd0179-0002,nzd0179-0003,nzd0179-0004,nzd0179-0005,nzd0179-0006,nzd0179-0007,nzd0179-0008,nzd0179-0009,nzd0179-0010,nzd0179-0011,nzd0179-0012,nzd0179-0013,nzd0179-0014,nzd0179-0015,nzd0179-0016,nzd0179-0017,nzd0179-0018,nzd0179-0019,nzd0179-0020,nzd0179-0021,nzd0179-0022,nzd0179-0023,nzd0179-0024,nzd0179-0025,nzd0179-0026,nzd0179-0027,nzd0179-0028,nzd0179-0029,satname
2009-03-23 21:56:15+00:00,353.28,349.31,349.29,354.06,356.74,363.75,366.04,361.72,364.43,367.53,369.11,359.20,357.39,359.00,360.43,367.83,369.28,373.45,372.17,371.52,373.77,378.68,365.35,366.51,367.48,380.19,379.40,382.99,392.87,387.19,L7
2009-04-08 21:55:56+00:00,351.33,345.48,345.66,350.14,353.95,360.78,363.46,358.76,361.92,364.28,365.31,356.78,354.72,353.04,355.78,361.37,363.04,368.16,367.77,367.00,368.02,372.32,363.57,363.25,365.45,374.98,374.24,377.84,388.15,373.64,L7
2009-05-10 21:56:03+00:00,348.20,343.47,344.23,347.64,354.09,361.11,363.27,360.60,364.39,366.94,367.81,360.24,357.05,353.04,355.78,361.37,363.04,368.16,367.77,367.00,368.02,372.32,366.98,366.31,369.15,374.98,370.39,374.39,383.90,380.39,L7
2009-07-13 21:56:21+00:00,342.39,337.39,339.19,341.43,347.73,355.10,356.72,357.82,358.70,362.61,358.31,355.48,353.41,348.75,354.76,355.89,359.99,361.44,362.62,358.87,358.64,361.16,354.37,353.66,362.17,368.77,361.69,366.81,375.37,377.00,L7
2009-10-17 21:56:13+00:00,337.33,335.28,339.07,339.66,347.46,355.35,355.78,362.84,359.19,366.79,362.68,359.64,355.87,354.80,356.56,358.92,364.88,363.64,365.79,360.28,360.72,364.60,355.47,355.35,357.62,,355.01,360.60,366.91,393.89,L7
2009-11-26 21:56:28+00:00,348.56,340.71,343.80,351.07,355.70,362.94,366.58,365.03,366.24,370.83,368.27,363.86,359.68,359.21,359.44,365.17,368.29,369.65,371.20,367.18,367.86,371.16,364.13,362.61,369.11,387.15,381.00,378.14,382.74,374.35,L5
2009-12-20 21:57:07+00:00,348.62,340.71,343.80,351.07,355.70,362.94,366.58,365.03,366.24,370.83,368.27,363.86,359.68,359.21,359.44,367.05,367.70,371.48,371.43,366.93,367.19,370.29,365.62,363.10,367.30,376.45,370.99,371.55,373.82,394.12,L7
2010-01-05 21:57:24+00:00,349.64,340.97,344.85,350.76,355.70,364.61,366.64,366.68,365.91,371.77,367.88,363.24,360.84,359.00,361.28,367.75,369.17,372.47,371.67,367.25,367.13,370.80,365.61,364.19,369.21,373.64,370.57,371.57,373.79,406.76,L7
2010-01-13 21:56:25+00:00,351.40,343.49,346.13,350.84,357.05,364.80,367.26,366.90,368.30,373.26,370.10,365.07,361.90,359.87,361.43,368.66,370.55,374.53,374.90,369.58,370.68,374.58,370.37,368.84,373.23,374.55,371.71,371.43,373.76,397.18,L5
2010-02-06 21:57:27+00:00,349.95,342.37,344.16,348.72,355.40,363.26,365.70,365.90,366.56,372.27,368.80,363.47,360.85,358.37,360.67,367.05,369.94,373.49,373.44,368.90,369.56,373.93,369.02,367.66,371.53,374.55,371.71,371.43,373.76,397.18,L7
2010-03-26 21:57:49+00:00,349.95,342.37,346.81,349.25,356.14,363.52,366.48,366.41,367.60,372.86,369.96,364.35,361.70,359.01,361.39,367.61,370.62,374.24,374.54,370.37,371.28,375.60,369.84,368.58,371.79,375.25,371.61,371.44,375.64,388.49,L7
2010-04-27 21:57:49+00:00,349.67,344.57,347.67,350.29,357.13,365.14,368.21,368.21,369.62,374.84,371.42,365.65,367.16,360.80,364.22,370.14,372.51,377.05,376.53,375.02,375.13,377.12,371.41,370.53,371.79,375.25,371.61,371.44,376.54,384.98,L7
2010-05-13 21:57:45+00:00,348.45,342.69,345.98,348.85,357.13,365.14,368.21,368.21,369.62,373.78,370.41,363.73,365.51,359.35,362.81,368.48,371.27,375.52,374.98,373.53,373.37,375.56,369.89,369.69,371.79,375.25,371.61,371.44,374.87,382.93,L7
2010-05-29 21:58:09+00:00,346.73,341.92,344.85,346.92,355.90,363.82,368.08,369.70,368.45,374.07,370.44,363.97,365.73,359.33,363.40,368.30,371.65,375.59,374.83,372.40,372.26,374.58,369.11,368.61,370.34,371.91,370.09,369.77,373.56,384.36,L7
2010-06-14 21:58:10+00:00,346.73,341.92,346.14,348.87,356.13,364.75,368.31,369.90,369.32,374.65,371.44,365.16,365.97,360.60,364.01,369.77,372.05,376.14,376.22,372.66,372.93,374.44,369.05,366.91,367.40,370.14,369.26,369.63,372.81,384.36,L7
2010-06-30 21:58:13+00:00,347.13,343.17,347.05,349.59,357.16,366.29,368.85,371.28,370.88,375.35,372.59,366.40,366.87,361.85,364.52,371.10,373.80,377.77,377.13,373.65,374.22,375.70,369.85,368.04,369.43,371.29,370.94,371.74,375.56,378.45,L7
2010-11-05 21:58:13+00:00,345.91,342.97,346.26,349.65,356.67,365.92,368.78,371.35,372.25,374.41,373.65,366.95,363.17,362.83,362.81,371.99,372.34,376.60,376.09,369.63,370.47,372.43,368.73,364.15,364.07,365.23,366.69,366.65,370.00,363.97,L7
2010-11-21 21:58:26+00:00,347.19,345.46,347.95,350.42,355.48,363.50,368.78,371.35,372.25,375.89,375.72,370.15,365.34,365.98,363.81,373.71,373.02,377.30,377.02,369.87,373.79,373.98,370.72,364.03,364.07,365.23,366.69,366.65,370.29,367.82,L7
2010-12-07 21:59:00+00:00,347.52,343.57,346.34,349.53,354.80,362.15,365.49,367.97,369.18,372.89,370.59,366.66,362.16,363.94,361.87,370.80,371.35,374.10,374.61,368.19,371.86,371.37,365.41,361.86,360.50,362.63,362.38,364.87,368.94,383.14,L7
2010-12-31 21:55:32+00:00,348.81,344.01,343.85,346.44,352.39,358.41,363.31,362.30,364.98,368.06,366.38,361.64,358.60,359.47,358.20,364.35,367.46,368.77,370.05,366.20,369.93,370.54,363.25,361.19,360.83,362.13,360.63,361.23,366.89,383.14,L5
2011-01-16 21:55:34+00:00,352.87,347.97,346.75,349.61,355.02,361.59,367.46,365.88,369.36,373.02,370.79,366.16,361.48,362.56,361.81,367.23,371.08,372.13,374.13,370.50,373.34,375.22,367.90,365.98,365.54,366.74,363.87,363.64,369.23,383.14,L5
2011-02-17 21:55:37+00:00,352.87,347.97,346.75,349.61,355.02,361.59,367.46,365.88,369.36,373.02,370.79,366.16,361.48,362.56,362.41,367.98,372.05,372.48,373.82,371.75,374.02,375.12,367.63,365.37,365.19,367.01,364.20,364.46,370.68,381.25,L5
2011-02-25 21:59:08+00:00,351.09,347.12,346.35,348.98,354.30,361.28,366.05,365.88,369.36,373.02,370.79,366.16,361.48,362.56,361.79,367.36,371.14,372.57,372.86,371.03,374.02,375.12,367.63,365.37,365.19,367.01,362.94,364.04,370.39,379.78,L7
2011-08-20 21:59:02+00:00,347.34,346.30,346.73,349.36,356.67,362.83,364.78,369.83,,,,,,,358.06,363.62,365.69,373.10,367.13,366.75,,,,,,,356.51,359.32,373.75,388.17,L7
2011-09-05 21:58:58+00:00,349.81,346.83,349.19,352.50,361.06,366.15,370.56,370.08,369.67,377.88,371.99,368.27,363.91,362.42,364.41,366.11,371.03,373.25,377.60,367.54,368.32,372.21,363.71,361.47,361.43,367.18,358.63,360.45,380.27,390.04,L7
2011-10-23 21:59:23+00:00,347.49,344.15,346.39,352.50,361.06,366.15,370.56,370.08,369.87,373.00,369.63,365.21,360.73,358.02,359.43,363.07,366.59,369.69,371.64,365.37,365.86,370.73,363.06,359.09,357.71,367.18,358.63,360.45,380.27,390.04,L7
2012-01-27 21:59:39+00:00,345.28,341.35,345.50,350.96,358.60,365.86,369.01,369.01,368.62,372.04,369.24,363.66,358.15,359.08,358.05,363.08,363.74,367.37,368.27,363.09,362.57,367.08,358.46,354.86,355.27,359.31,353.67,358.23,373.01,390.04,L7
2012-03-15 22:00:09+00:00,345.80,335.86,341.81,347.90,353.67,363.34,366.00,366.82,367.32,370.37,368.28,362.69,356.76,358.64,356.42,362.34,362.49,366.03,365.63,361.72,361.09,365.20,357.69,353.76,353.77,354.66,349.74,359.83,358.49,,L7
2012-04-16 21:59:41+00:00,346.41,335.86,341.81,347.90,354.12,363.02,366.39,365.30,367.11,370.66,368.64,363.03,357.41,357.67,356.61,361.67,362.84,366.46,366.10,361.96,361.23,365.45,357.50,354.17,352.55,354.76,349.89,356.49,367.33,,L7
2012-05-02 22:00:31+00:00,348.80,337.81,343.77,349.04,355.17,363.00,366.41,364.95,366.88,371.05,370.22,363.54,358.60,358.96,357.49,362.84,363.58,367.81,367.19,362.61,362.33,365.05,358.16,354.21,353.42,356.30,351.46,356.11,371.28,,L7
2012-05-11 21:54:32+00:00,348.80,337.81,343.77,349.04,355.17,363.00,366.41,369.76,367.65,371.90,370.49,364.71,359.65,359.88,358.58,363.12,365.73,367.88,368.11,363.48,362.90,366.08,358.02,356.25,354.17,360.05,351.46,356.11,371.28,,L7
2012-08-06 22:01:04+00:00,349.96,340.53,344.09,351.65,355.92,362.25,366.58,370.48,368.02,373.49,371.30,364.50,361.87,360.03,360.35,364.62,369.01,370.48,370.47,365.09,365.15,367.14,359.26,358.90,355.11,362.19,354.04,356.88,375.21,411.55,L7
2012-08-22 22:01:14+00:00,345.48,338.78,342.83,350.57,352.42,361.99,365.22,369.03,367.42,372.60,370.34,363.45,360.36,359.92,359.26,364.62,369.01,370.48,369.09,363.94,363.60,365.93,357.45,356.49,352.84,359.29,350.72,354.23,370.66,408.65,L7
2012-09-23 22:01:33+00:00,335.65,333.24,337.84,344.60,347.42,358.17,359.71,365.49,363.80,369.24,367.88,359.61,357.28,356.68,356.19,360.17,363.64,366.38,365.27,361.33,360.03,362.56,352.22,351.03,347.52,352.42,342.81,346.05,364.36,387.66,L7
2012-10-25 22:01:51+00:00,332.17,335.20,338.47,344.56,346.25,355.47,357.99,363.78,362.47,367.94,366.63,358.69,355.48,357.06,356.00,360.30,363.58,366.04,364.83,361.06,359.71,360.50,350.69,349.50,346.20,351.15,342.27,344.31,360.96,370.37,L7
2012-11-26 22:01:37+00:00,328.37,335.98,339.03,344.27,345.00,355.40,357.59,357.57,360.27,366.48,365.30,356.09,353.70,355.20,353.35,359.24,360.69,365.27,361.96,358.68,357.07,357.63,348.27,346.04,342.55,344.13,341.75,342.93,357.49,364.51,L7
2012-12-12 22:01:41+00:00,330.53,336.87,339.89,344.94,346.73,356.74,358.81,358.34,361.56,366.95,366.45,357.41,354.91,356.02,354.46,361.35,362.02,366.93,363.71,359.93,359.26,358.83,350.66,347.70,345.21,347.77,344.59,345.49,359.17,364.51,L7
2012-12-28 22:02:11+00:00,330.53,336.87,339.89,344.94,346.73,356.31,359.17,357.93,361.01,366.45,365.33,357.55,353.74,355.94,354.06,360.31,361.74,365.55,363.70,359.58,359.09,358.79,350.23,348.27,345.66,348.65,344.19,345.77,359.10,365.25,L7
2013-04-11 22:08:15+00:00,342.97,346.95,348.14,351.48,354.99,361.51,364.79,363.24,365.94,370.30,368.69,363.77,357.81,360.68,359.08,366.79,368.17,372.64,369.26,364.48,364.25,362.99,358.30,354.51,352.07,356.16,351.21,351.39,362.72,351.60,L8
2013-05-29 22:07:41+00:00,356.68,351.51,354.54,359.40,362.02,368.63,369.41,370.74,370.47,376.48,372.68,369.24,363.51,364.93,364.16,371.66,371.87,377.02,372.10,367.27,365.97,367.25,363.11,359.58,355.12,359.09,352.31,356.10,365.93,386.44,L8
2013-06-06 22:01:19+00:00,356.68,351.51,354.54,359.40,362.02,368.63,369.41,371.95,370.47,376.48,372.68,369.24,363.51,364.93,364.16,371.66,371.87,377.02,372.10,367.27,365.97,367.25,361.45,357.51,352.46,356.75,352.53,354.48,366.79,386.44,L7
2013-06-22 22:01:14+00:00,361.57,352.94,355.96,360.55,363.20,368.78,369.95,373.09,370.09,377.32,373.14,369.38,364.34,366.79,365.92,373.00,373.82,378.72,372.57,368.07,365.28,369.42,361.16,357.89,351.62,355.37,351.67,354.17,366.59,386.44,L7
2013-06-30 22:07:36+00:00,363.13,355.28,358.17,362.27,365.82,374.89,375.66,378.37,376.98,382.98,380.42,374.10,374.24,371.65,374.29,382.03,380.15,387.50,380.02,374.36,372.10,374.11,367.85,361.02,356.28,357.57,357.29,358.40,372.31,390.61,L8
2013-07-08 22:01:27+00:00,362.91,355.07,358.17,362.27,365.82,374.89,375.72,378.30,377.73,381.77,380.94,374.14,372.88,372.55,372.26,381.98,379.31,386.60,379.81,373.91,372.56,375.12,368.50,362.48,357.23,358.59,358.77,358.40,372.31,390.61,L7
2013-07-16 22:08:00+00:00,364.00,356.66,359.08,363.63,367.01,375.73,377.02,379.00,378.74,383.11,382.01,375.03,373.36,373.30,373.26,382.65,379.72,386.77,382.18,374.88,373.59,376.62,369.72,362.98,359.39,359.35,359.96,359.63,373.83,389.19,L8
2013-07-24 22:00:56+00:00,362.74,355.32,357.60,361.65,366.11,374.24,375.95,378.11,376.88,382.07,380.03,373.83,372.08,371.49,371.88,380.06,378.98,384.47,380.43,373.71,372.43,375.43,368.16,362.67,358.97,359.37,359.83,359.07,372.67,391.39,L7
2013-08-17 22:07:39+00:00,362.49,355.54,358.10,362.07,366.65,374.41,376.63,377.91,377.58,382.43,380.72,374.22,372.21,370.59,372.08,379.20,378.44,383.60,380.28,374.52,372.46,375.85,368.43,362.28,359.47,359.20,359.50,359.80,374.25,391.39,L8
2013-08-25 22:01:25+00:00,362.49,354.43,356.66,361.21,365.26,373.32,375.97,376.92,376.79,381.24,379.92,373.32,370.70,369.73,371.43,378.34,378.11,382.28,379.65,373.50,371.69,374.81,367.42,361.14,358.89,358.65,358.76,359.37,372.51,393.35,L7
2013-09-02 22:08:04+00:00,361.56,353.58,355.76,360.04,364.45,372.03,375.30,376.05,376.39,380.58,379.57,372.89,370.25,368.62,370.50,377.27,377.08,381.52,378.95,373.04,371.16,374.17,367.32,360.77,358.53,358.47,358.07,358.95,373.05,393.35,L8
2013-10-20 22:07:26+00:00,359.87,352.55,354.49,359.19,364.25,371.60,375.54,375.70,376.25,379.80,379.78,372.83,370.24,368.57,369.84,377.25,376.67,380.07,378.89,372.55,371.10,373.53,365.55,360.09,358.10,358.58,358.19,358.15,372.67,393.89,L8
2013-11-05 22:07:46+00:00,358.05,351.14,353.09,357.87,362.62,370.57,374.20,374.78,374.84,378.84,378.30,371.57,368.62,367.63,368.84,375.83,375.80,378.66,377.85,371.46,369.89,372.43,364.05,358.72,357.32,358.45,357.06,357.56,371.27,393.65,L8
2013-11-13 22:01:48+00:00,358.05,351.14,353.09,355.88,361.03,370.25,373.45,373.50,373.82,377.85,377.34,370.63,367.85,366.44,367.73,374.76,374.74,377.95,376.84,371.62,370.79,372.67,364.19,357.62,356.83,358.15,356.56,356.94,371.01,393.65,L7
2013-12-07 22:07:14+00:00,357.02,350.03,352.24,354.78,360.15,369.17,372.90,372.21,373.17,377.06,377.02,369.73,367.17,366.02,367.17,373.52,374.16,377.01,376.54,370.95,370.39,372.64,364.10,357.15,357.99,359.24,357.16,358.13,370.78,394.59,L8
2014-02-01 22:02:30+00:00,351.95,346.06,347.12,349.61,354.31,365.45,368.02,366.88,368.19,371.87,372.00,364.97,361.69,360.45,362.04,367.94,369.10,371.44,370.80,366.67,364.90,365.86,357.10,350.21,353.50,355.97,352.46,356.06,366.87,398.90,L7
2014-02-09 22:06:57+00:00,353.42,346.97,347.61,350.42,355.20,366.05,368.57,367.48,369.00,372.72,372.71,365.82,362.40,360.94,362.48,368.66,369.59,372.31,371.45,367.10,365.40,366.86,358.17,351.18,353.55,356.00,352.82,356.37,367.59,398.90,L8
2014-03-05 22:02:49+00:00,350.51,344.29,344.42,346.88,352.33,364.02,365.75,366.84,366.33,371.12,370.24,363.26,360.83,359.05,360.62,367.86,368.49,371.45,369.60,364.76,363.59,364.69,354.36,348.57,351.71,355.95,351.55,355.20,363.82,399.21,L7
2014-03-29 22:05:52+00:00,351.98,345.32,345.24,347.87,353.11,364.43,366.41,367.20,367.32,371.78,371.16,364.22,361.62,359.56,361.06,368.49,368.80,372.27,370.66,365.14,364.20,365.46,355.46,349.59,352.09,356.04,351.33,354.31,364.62,391.71,L8
2014-04-06 22:02:36+00:00,349.94,343.75,344.61,347.87,353.11,364.43,366.41,367.00,366.92,371.49,370.58,364.16,360.61,359.14,360.75,367.48,369.14,371.71,370.45,364.88,363.77,365.93,354.49,350.01,351.41,355.99,351.33,354.31,364.62,391.71,L7
2014-04-22 22:02:48+00:00,349.10,343.48,344.55,346.75,352.01,362.96,364.62,365.77,365.91,370.75,369.33,362.74,359.31,357.84,360.21,366.20,368.39,371.40,369.68,364.42,363.31,365.70,354.29,349.08,350.82,354.61,349.66,353.37,364.73,390.12,L7
2014-04-30 22:05:46+00:00,349.41,344.33,345.07,347.92,353.10,364.28,365.64,366.83,366.77,371.75,370.48,364.11,360.72,359.22,360.96,367.60,369.36,372.63,370.95,364.97,363.85,365.92,354.68,349.95,350.82,354.75,350.11,353.11,364.55,389.89,L8
2014-05-16 22:05:09+00:00,352.46,346.69,347.32,351.76,356.65,366.14,368.12,369.98,370.06,374.64,373.34,367.12,363.33,361.54,364.23,370.72,371.83,375.81,372.95,365.32,363.11,366.37,355.64,353.02,351.72,354.82,351.04,353.58,364.98,391.10,L8
2014-06-17 22:05:20+00:00,352.11,346.85,347.30,351.56,356.56,365.85,368.30,370.01,370.08,374.64,372.10,366.90,361.98,361.38,364.28,371.42,371.80,374.39,371.68,363.63,360.87,364.77,353.59,349.92,349.45,352.26,348.04,351.49,362.68,388.22,L8
2014-07-27 22:03:38+00:00,349.29,344.80,346.12,350.37,355.59,364.39,366.68,368.91,368.52,373.26,370.98,364.85,361.37,360.14,363.76,370.24,371.16,373.78,370.87,362.78,360.28,363.47,352.63,348.15,348.01,351.99,347.54,350.61,361.58,385.61,L7
2014-08-04 22:05:38+00:00,348.18,344.18,347.40,351.91,357.87,366.06,368.91,370.58,371.03,376.00,374.10,368.04,364.81,362.94,366.64,373.50,374.16,377.12,373.40,365.50,363.30,365.95,356.42,350.77,347.87,353.08,347.88,350.85,364.04,383.06,L8
2014-08-20 22:05:42+00:00,347.61,343.63,346.69,351.38,357.33,365.24,368.53,370.58,371.16,375.98,373.96,367.73,364.69,362.64,366.25,373.29,373.87,377.09,373.61,365.39,363.06,365.54,355.91,350.50,346.73,352.46,346.89,350.80,364.59,383.06,L8
2014-09-05 22:05:45+00:00,347.69,343.90,347.22,352.19,357.89,369.24,368.80,370.41,371.43,376.16,374.11,368.39,364.77,363.77,366.37,373.44,373.98,377.19,373.80,365.50,363.14,365.79,356.27,350.77,346.01,351.99,343.86,350.25,365.18,379.97,L8
2014-10-23 22:05:51+00:00,347.78,343.89,346.65,351.26,357.32,369.12,368.69,371.06,371.26,376.52,374.48,368.49,366.00,364.91,366.85,374.48,373.93,377.14,373.06,365.17,362.68,363.89,355.60,349.51,344.53,351.21,343.76,350.27,363.61,381.23,L8
2014-10-31 22:03:47+00:00,344.34,341.54,344.79,348.81,354.58,366.65,367.36,368.15,369.88,374.51,372.60,366.82,362.80,363.06,364.83,371.47,371.35,373.90,370.35,363.26,360.80,361.70,353.24,346.80,342.72,349.63,341.42,348.80,361.24,375.93,L7
2014-11-08 22:06:16+00:00,342.18,340.16,344.25,348.31,354.43,366.27,367.24,367.79,369.67,374.35,372.62,366.50,362.93,363.46,364.72,371.28,371.67,374.16,370.29,363.53,361.17,361.87,353.22,346.89,343.48,350.66,342.59,349.52,360.88,378.49,L8
2014-12-02 22:04:00+00:00,338.77,337.90,341.52,345.59,351.93,363.49,364.90,364.17,366.56,371.55,370.16,363.76,360.31,360.68,361.00,367.26,368.58,370.25,367.75,361.66,359.44,359.72,350.61,343.99,341.32,349.45,340.86,347.72,359.37,374.79,L7
2014-12-18 22:04:09+00:00,334.93,334.12,337.78,342.76,348.74,360.58,361.64,360.02,363.12,367.23,367.77,360.58,357.65,356.65,357.03,362.83,364.35,367.87,365.31,360.46,358.34,358.38,349.67,343.97,340.70,349.30,340.93,346.84,359.64,378.82,L7
2015-01-19 22:04:34+00:00,335.60,334.71,338.07,343.26,349.07,360.42,361.65,360.12,362.98,367.33,367.70,360.91,357.60,356.86,357.48,362.56,364.79,367.67,365.48,360.83,358.51,358.66,349.60,344.09,340.99,349.37,340.93,346.27,358.53,378.82,L7
2015-02-04 22:04:43+00:00,336.65,335.12,337.25,342.88,348.03,359.92,361.38,358.49,362.03,365.53,365.62,359.71,354.53,355.48,354.53,359.55,361.53,363.99,362.95,358.52,355.96,356.89,346.98,342.63,340.95,347.78,339.56,345.40,354.64,381.77,L7
2015-02-28 22:05:24+00:00,338.26,337.06,339.31,344.30,349.12,360.80,361.96,358.61,361.93,365.67,365.77,360.10,354.51,355.69,354.76,359.55,361.56,363.73,362.33,358.29,355.86,356.45,346.99,342.69,342.30,348.51,340.30,343.73,353.58,381.77,L8
2015-03-16 22:05:37+00:00,338.48,337.32,339.46,344.28,349.71,356.97,361.60,358.76,362.63,366.13,366.24,360.61,355.47,355.90,355.06,360.13,362.22,364.84,363.10,359.12,356.76,357.18,347.61,343.95,342.68,349.24,344.07,343.88,355.57,381.77,L8
2015-05-19 22:04:40+00:00,342.09,341.15,341.99,347.50,352.73,358.61,362.79,360.10,363.46,366.16,366.50,360.91,356.06,355.07,355.10,361.19,362.23,365.39,362.96,359.37,356.60,357.52,348.39,345.14,342.94,349.33,344.45,343.70,356.55,404.06,L8
2015-05-27 22:05:06+00:00,343.74,342.89,343.45,348.36,354.01,359.71,362.79,360.10,363.46,366.16,366.50,361.50,357.14,355.92,355.85,361.81,362.81,366.36,363.29,360.01,357.16,358.33,349.10,345.14,342.94,349.33,344.45,343.70,355.33,404.06,L7
2015-06-04 22:04:48+00:00,343.80,343.93,345.57,350.47,355.91,362.05,364.42,363.10,365.66,368.12,368.73,363.27,359.19,358.14,357.62,363.97,365.02,368.70,364.66,360.98,358.33,359.39,349.98,346.23,344.13,350.60,346.64,345.73,355.78,400.33,L8
2015-07-22 22:05:37+00:00,351.08,352.49,353.80,358.34,363.58,368.38,371.01,371.21,372.68,375.74,374.90,368.83,364.84,363.44,362.28,370.50,370.01,374.72,369.45,364.36,362.46,363.70,354.27,352.43,348.40,354.06,351.39,348.45,357.68,391.63,L8
2015-08-15 22:05:28+00:00,351.42,351.67,353.50,360.01,364.83,371.01,373.65,374.75,375.86,378.73,377.78,371.20,367.86,365.47,364.55,372.40,372.97,376.75,371.61,366.47,365.35,365.89,357.01,356.49,350.43,356.52,353.95,349.23,360.51,386.65,L7
2015-08-23 22:05:24+00:00,352.81,352.71,354.60,360.69,365.48,372.08,374.69,375.74,376.59,379.77,378.38,371.80,368.32,365.77,365.70,373.33,373.59,377.70,372.01,367.24,365.70,366.50,358.50,357.38,351.90,356.75,354.92,350.62,361.96,386.65,L8
2015-10-26 22:06:07+00:00,353.09,354.12,356.00,362.38,366.71,374.29,376.36,378.79,377.99,381.21,379.64,372.70,368.83,366.65,366.58,373.82,373.97,377.79,371.73,366.86,365.24,366.17,358.32,357.16,351.72,356.12,354.43,352.04,358.48,386.65,L8
2015-11-03 22:06:07+00:00,353.09,354.12,356.00,362.38,366.71,374.35,376.36,378.79,377.99,381.21,379.64,372.70,368.83,367.23,364.84,371.33,371.69,375.28,370.68,366.18,364.52,365.26,358.32,357.16,351.72,356.12,354.43,352.04,358.48,386.65,L7
2015-12-13 22:05:45+00:00,358.90,356.19,358.33,365.35,369.10,376.97,377.91,380.39,380.18,383.26,379.80,374.61,370.19,368.29,365.86,371.36,370.96,372.90,370.44,365.41,364.08,364.63,358.56,357.27,352.06,355.14,353.57,351.84,363.28,388.52,L8
2015-12-21 22:07:18+00:00,357.30,354.03,355.86,362.04,366.69,374.16,376.23,376.49,377.77,381.36,378.06,373.05,367.44,366.37,364.19,368.92,369.45,370.53,368.93,364.09,362.97,363.26,356.29,355.48,350.30,354.21,352.13,351.10,363.28,388.52,L7
2016-01-14 22:06:07+00:00,358.07,354.18,355.69,361.90,366.28,374.45,376.52,377.29,377.30,381.44,378.03,373.18,366.91,367.11,364.70,369.68,370.65,370.78,369.58,364.40,363.20,363.45,355.99,355.72,350.65,355.36,353.11,352.21,365.77,401.76,L8
2016-01-22 22:07:21+00:00,354.15,349.46,351.44,360.04,364.97,373.17,375.59,375.51,376.00,378.53,374.01,369.21,363.37,363.51,361.77,365.50,367.65,366.69,366.95,362.21,361.18,361.19,353.28,352.67,348.33,354.83,352.07,352.39,368.03,412.20,L7
2016-02-23 22:07:30+00:00,350.38,345.91,347.11,353.42,359.08,369.03,370.82,370.07,371.57,374.80,369.83,365.62,358.71,361.84,358.29,361.90,364.50,362.63,364.93,358.20,358.37,358.24,348.60,347.65,345.16,352.84,348.41,350.58,366.34,419.84,L7
2016-04-19 22:05:11+00:00,351.77,346.95,348.56,354.79,360.30,369.43,371.80,370.69,372.15,374.92,369.78,365.80,359.92,361.72,359.17,363.47,365.57,364.90,365.71,359.56,359.40,359.40,350.62,348.94,345.63,352.57,349.82,354.14,376.84,419.84,L8
2016-05-13 22:08:26+00:00,351.74,346.12,347.90,354.38,359.99,367.93,370.95,370.47,371.14,374.28,369.03,364.86,358.92,360.00,359.54,363.57,367.18,364.27,365.31,358.20,358.91,358.66,349.48,348.79,344.88,351.36,348.34,355.76,377.19,413.98,L7
2016-05-21 22:05:14+00:00,353.00,348.14,349.82,356.10,361.71,369.18,372.57,371.57,372.38,375.16,370.74,365.94,360.59,360.67,360.51,365.54,368.03,366.44,366.06,359.61,359.77,359.47,351.47,350.24,345.55,352.08,348.38,357.59,378.73,409.61,L8
2016-06-30 22:08:35+00:00,351.28,347.92,349.43,357.25,360.83,367.30,371.03,370.14,370.22,372.84,369.16,363.63,359.12,358.33,359.07,364.19,367.26,367.38,365.75,359.60,359.37,359.64,352.42,350.39,345.63,351.76,349.30,360.93,381.21,412.15,L7
2016-07-16 22:08:36+00:00,350.56,347.22,346.98,354.25,359.91,365.52,369.65,367.92,369.28,371.32,368.70,363.48,360.01,357.00,359.02,364.08,369.09,369.10,365.92,360.43,358.83,358.33,352.01,349.98,344.50,349.89,347.56,361.56,384.58,404.82,L7
2016-08-01 22:08:14+00:00,351.06,348.22,348.56,352.74,358.39,364.26,367.79,366.04,367.24,369.19,369.45,364.10,360.15,357.19,359.09,366.40,371.30,371.46,367.17,358.55,358.51,357.90,351.22,349.04,343.42,348.98,346.71,360.39,384.58,393.51,L7
2016-08-17 22:08:39+00:00,350.26,347.14,346.82,350.89,357.08,362.10,366.33,364.59,366.38,368.50,368.47,363.38,358.88,356.59,358.30,364.42,369.71,369.58,366.16,357.90,358.04,357.16,350.33,348.13,342.93,348.62,346.52,359.86,384.03,381.09,L7
2016-09-02 22:08:19+00:00,351.83,349.00,348.53,351.94,357.79,363.02,367.81,365.70,367.40,369.76,369.36,364.23,359.29,356.46,358.90,364.40,369.26,369.49,365.86,358.87,357.87,357.30,349.74,348.21,342.78,348.14,346.35,360.02,383.82,373.18,L7
2016-09-10 22:05:51+00:00,352.13,350.28,350.21,353.32,358.55,364.05,368.85,367.16,368.75,371.47,370.30,365.15,360.40,357.54,359.87,365.71,369.91,371.19,366.59,359.83,358.70,358.61,351.31,349.55,344.45,349.19,347.87,361.27,383.91,373.76,L8
2016-09-18 22:08:45+00:00,349.96,348.21,349.31,351.99,357.12,363.18,366.77,366.12,366.97,371.47,370.30,365.15,360.40,357.54,359.87,365.71,369.91,371.19,366.59,359.83,358.70,358.61,351.31,349.55,344.45,348.48,346.81,359.87,380.96,375.15,L7
