dates,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175,satname
2017-11-07 22:14:29+00:00,359.74,355.35,355.32,362.58,355.73,351.34,352.62,350.00,343.76,344.42,347.51,340.63,340.89,343.05,343.56,345.66,350.18,345.06,343.99,348.55,345.84,347.35,347.44,343.11,340.81,348.45,341.94,346.47,349.00,352.66,346.83,341.33,346.69,338.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.33,334.40,332.12,309.83,335.21,339.52,332.22,342.50,343.55,345.81,340.62,341.59,340.37,337.95,341.50,342.11,344.29,342.10,342.09,339.53,338.28,340.53,338.55,337.04,340.92,341.20,349.25,347.92,348.61,347.82,349.63,354.37,353.68,360.37,357.97,353.75,365.53,371.13,361.28,364.49,359.99,363.40,358.72,353.62,352.48,350.88,350.21,348.74,342.14,345.40,340.35,340.51,338.16,336.82,338.15,341.49,337.01,335.00,329.94,335.45,334.08,336.77,337.56,337.75,336.58,335.85,332.12,327.78,327.37,327.87,324.16,327.02,326.34,327.96,321.76,321.89,325.68,322.25,319.49,325.67,321.58,327.61,326.32,324.43,324.18,333.65,332.87,330.88,332.66,333.95,327.21,318.75,329.82,326.95,326.89,326.44,330.54,329.13,324.81,331.50,329.00,332.48,336.57,335.75,339.98,339.60,337.54,348.43,351.19,365.87,361.88,353.51,L8
2017-11-15 22:16:48+00:00,373.16,369.32,364.01,360.84,354.72,355.44,356.51,354.72,350.03,352.94,352.37,347.52,350.14,352.22,351.63,355.20,352.52,349.48,352.19,349.90,351.31,357.78,352.96,349.10,352.83,351.88,354.36,356.35,356.01,350.45,351.10,351.53,348.41,343.40,346.23,347.83,349.21,348.10,348.93,349.11,345.69,337.40,339.73,341.46,342.44,342.09,341.08,345.91,346.56,344.55,343.84,344.39,345.24,349.05,350.72,348.68,347.30,345.68,345.88,347.48,345.70,344.78,341.68,344.01,341.09,339.89,341.00,342.70,346.90,350.27,353.20,352.82,352.76,352.17,348.96,349.11,346.68,343.33,345.58,344.32,345.08,343.86,344.94,347.50,342.28,345.74,349.75,348.47,349.92,350.44,349.29,349.10,350.00,351.76,352.28,355.15,359.83,362.40,362.09,367.71,373.31,376.81,373.20,368.26,366.43,364.08,364.54,359.19,355.58,357.57,353.74,350.98,348.33,346.25,347.66,342.73,348.51,347.85,347.50,343.23,341.70,341.09,341.86,342.68,340.31,339.94,341.21,339.59,336.99,337.75,332.37,330.92,335.90,332.89,330.84,329.43,329.59,325.85,327.83,322.79,319.67,319.35,,,,327.57,330.71,331.61,331.93,337.08,340.07,341.09,338.42,333.51,333.74,335.01,331.73,330.28,328.51,331.44,329.89,330.00,331.36,336.53,335.24,335.10,337.77,335.97,337.17,334.77,338.01,345.69,348.07,363.28,369.89,371.98,L7
2017-12-09 22:14:21+00:00,377.12,383.97,383.98,368.71,358.71,364.81,356.57,356.19,353.69,348.87,351.70,348.13,355.69,353.85,356.19,355.36,353.72,354.47,354.20,351.41,350.60,351.98,349.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.26,357.07,344.78,353.80,354.60,358.91,358.91,354.50,348.34,352.83,348.24,349.37,349.09,352.05,353.73,356.14,358.18,356.19,353.25,354.88,357.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.22,334.74,335.23,331.70,332.38,330.36,326.85,329.04,331.42,332.42,330.71,331.17,332.03,329.58,332.47,332.47,336.99,336.61,343.69,338.43,342.21,343.25,347.24,345.79,343.79,338.56,345.63,346.26,336.71,332.18,327.53,338.82,333.07,339.99,339.02,339.05,345.76,341.76,341.18,345.90,352.90,348.83,348.84,374.43,381.26,375.02,L8
2018-02-03 22:15:51+00:00,342.69,335.20,338.39,339.64,337.90,343.34,344.46,343.25,335.03,,335.28,328.73,333.62,337.16,335.97,339.44,340.56,340.09,337.74,343.58,340.43,340.22,340.83,332.09,336.49,,332.37,337.43,343.35,341.75,337.06,329.85,327.38,334.21,331.49,328.13,330.04,330.60,329.15,331.82,330.34,,328.46,330.30,333.14,329.45,324.59,329.74,329.19,331.52,331.27,334.21,333.30,337.45,336.57,338.90,,337.91,335.97,336.75,334.42,333.24,332.54,332.63,332.10,331.71,330.38,331.54,329.26,339.65,337.44,,,335.59,332.60,336.45,,,,,331.52,330.75,333.54,336.11,335.35,331.27,331.50,,,340.05,341.67,344.30,340.56,342.11,338.74,343.57,349.13,347.54,352.84,349.22,354.22,360.67,,,351.53,351.75,353.26,350.88,345.36,348.77,342.18,342.02,341.96,339.00,336.89,335.52,332.40,,,321.91,324.12,327.91,322.69,322.85,321.57,321.82,327.13,325.92,325.44,324.91,320.47,323.76,,,308.36,314.25,,317.30,316.31,312.93,312.31,316.58,313.08,314.74,315.77,318.38,314.08,,,324.30,322.40,323.83,322.17,319.40,317.43,312.48,302.14,306.57,310.37,310.93,313.19,311.87,,,310.84,321.85,321.76,326.15,328.45,329.74,333.61,342.34,347.13,360.62,358.24,356.16,L7
2018-02-11 22:14:02+00:00,354.47,353.81,353.75,355.10,348.22,352.88,348.66,355.59,346.96,345.63,342.07,343.92,341.97,350.14,344.88,345.85,346.49,348.84,343.67,346.83,344.21,344.13,342.73,345.26,342.85,337.63,342.40,343.44,348.40,344.29,341.10,343.67,340.48,339.85,339.83,343.13,339.66,337.43,338.75,338.05,337.26,336.26,332.17,331.19,337.43,335.26,334.16,336.21,335.61,331.05,336.75,338.54,343.52,335.79,340.87,345.66,344.41,338.07,341.29,338.14,342.03,338.65,336.59,332.67,336.62,335.74,332.41,337.23,337.14,335.76,344.17,341.39,343.31,343.05,339.78,338.71,341.09,341.31,341.64,342.68,343.02,343.20,344.51,345.14,340.71,341.14,341.02,339.40,343.62,341.92,346.46,345.52,344.92,342.40,351.01,352.33,357.80,360.02,362.22,360.84,362.70,363.19,366.76,364.48,364.49,355.82,356.80,357.45,354.60,349.74,346.54,347.90,340.12,347.96,344.87,341.08,340.76,342.52,341.32,340.61,336.02,339.17,339.33,338.02,332.84,339.60,340.07,337.44,333.98,336.89,330.90,333.51,333.05,329.75,329.87,330.05,328.71,326.74,322.59,325.05,316.62,324.31,319.56,321.89,326.72,327.32,327.50,329.40,326.73,332.37,334.87,336.32,335.69,330.16,331.66,325.69,320.23,321.08,323.16,324.56,325.71,319.27,332.32,330.03,334.23,326.21,336.25,335.29,339.75,339.19,341.33,347.25,336.78,354.68,364.16,361.06,L8
2018-03-07 22:15:30+00:00,351.75,356.36,357.01,357.56,353.91,358.13,356.02,354.50,354.54,354.73,353.25,352.83,352.87,353.56,,,355.45,356.24,355.02,354.45,352.68,353.37,351.05,344.77,347.03,348.10,348.06,347.07,354.01,352.24,,348.30,347.69,347.18,348.09,346.18,346.21,342.79,345.18,341.00,336.58,339.29,338.16,337.69,337.44,,,340.83,340.19,345.20,344.44,345.45,346.83,348.87,343.77,344.58,342.72,344.16,338.99,341.65,338.12,,,341.16,343.61,345.43,340.17,341.68,343.80,344.45,343.76,342.70,344.98,346.04,348.70,343.56,,,345.79,351.33,346.13,345.35,348.01,346.97,348.77,347.08,346.10,350.75,346.48,350.86,349.39,348.22,,,355.38,351.86,358.04,361.22,362.44,365.62,367.15,373.40,367.92,368.20,363.70,366.46,363.79,,,357.00,358.20,355.52,350.20,350.56,344.35,347.26,346.14,,342.98,342.20,342.13,,,,347.24,,347.76,344.25,340.64,,336.86,336.18,332.91,331.61,333.48,,,,,,,326.95,326.97,327.81,325.67,327.09,327.09,327.31,332.31,332.26,335.78,336.19,,,337.31,332.95,331.59,330.85,333.23,332.87,329.37,331.95,332.38,332.34,335.55,336.84,338.83,,339.29,350.03,356.27,356.89,354.33,371.57,381.16,378.96,L7
2018-03-31 22:13:39+00:00,340.09,331.41,327.02,346.69,353.23,346.40,352.44,349.42,349.95,347.37,345.67,341.39,343.79,344.69,347.38,348.83,350.77,351.07,349.52,349.37,344.35,341.06,341.82,343.36,346.57,341.54,346.59,353.96,351.33,350.44,346.21,345.68,345.16,342.95,341.38,337.18,339.19,340.33,339.19,339.41,336.28,334.25,333.20,337.45,337.24,334.60,332.67,338.71,338.44,335.26,339.19,340.18,338.67,341.61,338.25,341.25,338.75,339.66,340.13,337.95,338.88,343.30,339.37,328.83,330.58,323.48,329.96,328.99,332.21,343.94,342.88,344.44,342.50,341.24,337.88,345.25,338.48,335.54,338.49,336.81,340.00,341.78,342.16,339.43,340.30,340.91,338.77,335.26,341.74,342.67,346.82,349.34,344.80,348.80,347.37,353.18,353.18,356.87,364.02,357.77,362.58,364.60,368.57,366.08,366.71,359.46,357.06,353.44,350.97,354.27,349.27,348.32,344.29,342.82,338.20,340.59,335.23,333.70,336.76,334.37,338.02,335.42,332.77,329.65,331.48,335.19,333.96,339.34,334.47,329.89,338.62,330.80,335.22,330.47,323.79,330.77,325.27,322.97,317.83,316.44,315.23,317.69,321.98,319.75,319.47,323.16,323.70,326.04,327.20,326.31,331.06,324.50,335.73,327.86,329.08,325.00,318.00,321.69,324.55,331.04,330.75,328.50,334.08,336.50,333.90,341.01,339.14,341.28,349.84,348.11,341.82,345.97,357.68,365.76,374.18,386.61,L8
2018-04-16 22:13:30+00:00,344.21,330.93,332.53,349.10,349.97,333.41,347.56,341.30,348.75,343.25,343.34,341.88,341.40,340.60,338.78,341.72,346.96,343.28,344.84,343.04,343.46,340.88,342.08,344.95,342.18,338.85,348.47,352.48,348.21,345.08,340.14,340.22,339.41,342.28,342.39,336.46,339.38,338.86,333.36,337.78,333.55,335.07,331.66,335.35,338.45,333.06,330.25,333.04,334.19,332.81,333.46,332.57,333.53,332.30,335.54,332.08,337.70,333.80,335.18,334.37,336.55,339.92,334.52,331.61,328.88,330.39,334.83,333.25,334.69,340.83,338.14,339.46,337.49,344.10,336.62,346.40,,,,334.99,339.57,336.79,332.86,338.49,337.62,340.09,338.02,334.69,337.96,338.26,342.67,345.81,342.90,341.72,349.82,344.40,347.94,355.99,361.07,351.50,362.04,364.62,371.61,365.36,361.29,358.67,355.30,351.85,348.46,345.69,344.87,347.45,343.12,,342.51,337.80,332.42,,,,,,,,,334.44,329.50,338.68,336.31,,337.04,330.93,332.57,333.67,332.61,330.20,328.38,327.47,328.82,323.69,321.35,325.67,321.86,320.95,322.35,325.89,324.95,325.42,323.70,321.12,328.27,330.58,334.08,327.31,326.62,324.58,317.82,318.63,319.68,329.25,327.96,326.06,330.11,330.05,325.47,334.60,332.36,334.11,334.53,332.97,335.11,331.75,334.58,362.43,361.59,356.85,L8
2018-05-02 22:13:21+00:00,353.24,349.31,330.74,343.28,352.48,349.66,348.49,353.85,350.56,343.94,339.59,340.67,338.13,333.82,338.75,348.36,347.68,344.11,346.18,337.76,343.57,344.88,343.61,342.99,339.55,341.77,339.68,337.83,341.01,341.86,347.68,336.78,331.61,334.13,336.87,329.98,326.72,338.33,330.22,322.31,315.87,319.19,325.31,332.91,333.89,335.59,339.09,334.71,330.56,325.84,333.94,338.74,336.81,337.64,337.37,338.51,331.20,336.13,335.59,339.30,336.62,333.92,333.30,321.10,330.51,333.11,331.46,327.47,331.81,339.33,332.74,333.93,336.15,341.66,339.34,337.48,,,,,,,,,,,,,,,,,,343.83,346.12,346.56,349.39,355.19,353.07,359.53,355.51,354.12,351.76,360.69,345.71,347.12,340.69,348.83,337.09,337.97,341.78,343.43,,,343.24,344.23,340.63,,,,,,,,,,326.88,334.49,330.60,,331.88,326.63,330.08,325.21,322.08,326.48,322.06,323.15,319.39,321.88,323.61,316.64,318.10,320.40,322.14,322.35,321.20,321.71,323.32,325.89,329.44,327.01,331.20,325.62,320.08,314.13,319.22,317.06,316.41,322.65,328.59,326.68,332.75,327.72,322.35,329.22,326.12,333.84,341.64,335.97,331.83,326.70,342.33,367.79,,395.59,L8
2018-06-02 22:20:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-06-03 22:12:59+00:00,,,,,,,,395.97,,358.56,343.65,338.35,347.54,348.41,346.55,346.60,346.52,341.93,339.87,339.83,337.22,340.78,336.83,336.32,336.91,340.06,344.22,348.24,347.19,345.69,343.73,341.88,337.14,334.73,333.33,332.76,336.89,334.12,334.81,328.67,332.09,332.28,327.70,321.89,321.89,326.02,326.91,325.96,332.16,340.15,339.66,343.70,345.12,345.63,343.51,338.19,335.46,334.99,335.80,336.37,338.58,335.17,336.68,341.16,341.61,341.87,339.57,344.19,344.75,340.92,341.47,344.37,341.02,338.09,344.05,346.65,345.94,343.73,342.00,343.74,348.31,349.25,353.71,344.82,344.67,347.28,348.10,355.43,355.22,365.98,364.95,361.95,361.25,358.61,361.08,369.61,366.19,370.54,370.33,368.30,367.26,367.36,366.98,368.86,361.53,357.82,354.08,356.65,354.73,357.05,354.43,348.39,341.02,342.19,336.32,333.99,335.47,334.32,337.64,340.19,339.15,334.13,337.41,339.06,,,330.60,328.94,,,314.18,307.13,309.39,313.65,310.89,311.18,,310.90,315.08,315.23,319.13,322.82,317.16,315.10,317.93,321.03,325.40,326.22,335.17,338.62,339.60,349.70,359.76,337.63,333.90,329.83,326.00,324.36,325.15,324.63,324.45,332.17,332.07,331.03,336.50,336.87,343.94,346.75,352.15,344.94,341.34,339.58,336.71,361.01,398.79,404.55,L8
2018-07-13 22:13:21+00:00,,,,,,,,,,,,,,,,354.89,351.39,355.84,360.94,360.98,354.60,354.95,359.04,356.05,357.08,355.21,,,,,,,,,,,,,,,,,,,,,,,,350.05,359.13,353.34,354.88,358.95,352.01,351.80,349.49,,,,,,,,,,,,,,,,354.27,354.33,349.06,,,352.62,350.24,343.62,358.08,350.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.13,357.13,339.34,348.29,358.70,386.25,413.55,428.33,L7
2018-07-20 22:19:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.38,313.32,309.91,311.74,317.44,318.13,,,,,,,,,,,,,,,,,,,,L7
2018-07-21 22:13:25+00:00,376.42,376.26,372.78,356.03,353.82,347.45,352.03,363.28,356.08,351.80,350.43,344.72,346.24,348.44,348.23,352.11,349.34,350.31,345.00,344.59,346.20,346.95,347.28,347.44,343.37,349.20,348.79,345.57,347.99,351.32,351.37,345.96,344.97,343.03,341.57,339.43,341.16,339.99,340.81,337.06,336.07,337.24,334.28,335.41,335.75,338.38,338.17,344.17,344.06,346.97,341.97,346.25,343.30,338.80,340.85,344.22,342.08,339.98,338.68,338.53,338.10,335.50,336.05,339.18,338.65,339.46,340.32,340.49,342.54,343.45,344.87,344.08,348.04,344.85,347.16,340.28,345.27,344.33,348.09,349.31,346.03,344.33,344.84,344.42,342.63,346.47,345.53,352.50,347.57,350.40,347.86,351.65,351.31,352.28,354.07,357.02,357.29,361.96,362.91,365.73,367.86,371.45,365.69,364.27,362.98,365.31,362.57,359.67,355.93,353.76,350.83,346.51,346.31,346.03,345.59,343.33,347.17,342.86,343.86,339.62,340.88,338.70,342.93,342.51,346.56,340.79,346.09,333.05,338.63,333.65,335.13,335.15,332.01,330.79,334.24,329.33,328.20,325.97,328.95,328.23,328.15,326.68,329.84,328.73,330.17,325.96,331.88,332.36,336.37,336.87,338.91,340.20,341.55,339.21,338.71,335.26,334.70,334.09,333.01,326.51,327.76,336.56,334.80,335.38,338.35,338.23,337.05,334.37,335.14,338.23,339.07,336.76,340.99,369.55,378.38,377.54,L8
2018-07-29 22:13:04+00:00,,,,,,,,,,,,,,,,344.43,341.05,340.39,341.32,351.55,337.21,347.28,342.88,346.87,341.86,339.94,,,344.39,345.58,349.04,348.89,342.89,341.56,339.96,344.36,333.74,346.92,341.74,341.72,338.11,337.06,,,,,,,,,,,,,,,,,,,,337.56,332.66,328.43,331.90,331.29,336.11,334.19,344.03,347.18,344.73,347.30,,,,339.96,331.60,334.13,336.00,332.34,334.92,338.07,346.93,341.38,341.14,343.51,343.05,342.75,,,344.08,351.62,352.44,345.45,349.62,353.85,356.94,364.68,371.67,369.18,369.78,370.17,371.83,,,354.25,347.66,338.84,336.18,339.89,339.78,339.34,346.01,347.17,347.32,345.12,342.22,338.80,340.68,,,330.43,339.08,331.32,328.28,,333.11,344.23,345.58,335.25,345.39,338.83,341.24,338.65,,,322.98,322.55,326.91,323.27,322.53,320.28,,,,332.87,332.07,333.82,335.52,,,337.79,333.89,327.70,330.62,328.54,320.29,333.08,337.85,342.62,341.63,337.63,344.31,,,338.07,345.68,345.70,343.22,337.42,331.54,342.96,345.42,387.44,385.22,377.66,L7
2018-08-05 22:19:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.99,,,,,,,,,,L7
2018-08-14 22:12:47+00:00,,,338.20,350.10,355.95,356.80,348.28,353.53,352.18,345.30,344.48,339.10,334.51,337.72,343.97,346.05,,,,345.02,349.97,350.81,344.55,343.23,346.27,339.14,341.48,335.32,345.36,345.05,340.07,339.88,339.14,,343.42,337.76,337.73,332.39,332.57,330.22,328.73,330.01,328.18,328.77,334.26,331.96,331.23,328.78,,,336.38,336.89,334.71,338.67,333.80,335.81,334.75,338.80,335.77,331.78,333.76,337.57,334.82,331.08,,330.87,331.44,333.10,334.06,341.45,337.42,340.90,341.34,346.47,338.58,344.19,336.29,339.70,334.10,,,336.94,336.96,335.47,333.92,331.63,326.83,333.33,338.36,337.42,344.37,344.83,342.89,344.56,,,,360.83,354.89,362.23,364.79,365.58,363.48,362.78,354.76,350.14,352.04,352.13,347.66,345.51,,,338.60,,341.52,338.45,331.52,334.48,329.82,334.62,336.07,334.80,328.42,331.74,328.77,,,336.08,333.33,330.61,332.22,330.09,328.64,328.45,322.26,319.15,321.81,318.92,319.08,316.57,,,320.93,313.14,313.06,317.84,320.52,319.87,320.95,324.92,327.84,334.44,332.17,332.67,328.18,,,313.88,327.55,329.53,328.49,323.88,324.68,328.17,325.11,324.74,328.05,333.57,333.56,330.74,,337.36,343.85,365.35,366.24,364.26,L7
2018-08-22 22:13:42+00:00,352.94,358.98,359.84,347.36,,381.87,368.00,,,345.60,347.75,,,,,,,347.03,347.64,346.98,339.63,339.23,341.09,339.73,338.68,344.16,345.05,345.34,345.02,337.00,342.31,342.23,339.02,340.57,334.70,339.09,339.33,335.75,336.92,327.13,328.35,331.89,334.23,330.74,330.56,335.08,337.31,340.40,340.88,340.29,341.96,342.91,343.85,340.03,341.22,339.26,333.82,336.69,335.04,331.55,335.06,337.00,338.57,341.10,337.02,333.22,339.80,334.85,338.13,341.98,336.09,338.24,342.08,343.70,341.33,344.37,343.68,348.76,344.59,340.68,341.54,343.30,,,,,,,,,,,,,350.50,357.03,361.29,365.41,357.99,360.68,366.03,,,369.81,362.96,,381.47,355.99,,,,,,,,342.18,337.37,338.34,337.71,330.69,333.97,329.35,331.95,333.56,343.43,,,,,,331.82,328.60,327.95,326.36,323.28,316.81,323.67,322.71,320.53,323.38,320.83,323.56,322.70,320.17,,,,,328.32,332.82,,,,,,,326.70,321.05,331.79,330.04,332.74,338.36,336.86,335.68,335.33,336.05,336.50,337.33,332.92,337.18,330.87,332.52,334.42,356.26,362.84,361.10,L8
2018-09-06 22:18:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.54,,,,,,302.93,296.59,299.33,,,,,,,,320.40,334.55,331.82,L7
2018-09-07 22:13:48+00:00,354.18,361.41,351.38,374.75,369.46,370.31,366.89,369.23,362.78,357.71,357.04,353.04,360.55,356.02,356.13,353.89,355.41,358.20,350.21,348.96,355.02,350.06,355.17,355.50,356.41,346.05,354.28,359.56,360.02,361.26,359.56,358.44,354.50,351.53,347.40,349.21,349.44,344.40,347.80,346.39,340.58,342.79,346.30,341.72,342.33,348.46,345.02,350.42,356.39,350.48,348.23,347.94,356.20,354.45,357.14,352.05,357.10,349.06,346.87,348.99,347.67,347.19,345.55,340.22,337.34,337.99,344.82,345.81,347.58,358.54,351.83,352.94,350.36,351.53,348.68,353.37,348.67,352.96,346.10,348.28,348.09,346.15,348.57,347.50,349.16,352.24,349.07,347.49,352.19,350.19,358.70,356.07,351.48,354.04,364.01,363.38,376.58,373.61,371.75,375.73,380.71,377.95,380.59,376.07,373.28,363.27,363.56,362.62,361.54,368.95,357.33,353.51,353.95,345.01,349.38,351.45,370.37,351.68,350.65,345.31,350.62,347.16,346.32,349.02,347.64,346.61,348.82,343.30,344.49,340.59,339.12,341.78,336.20,338.85,338.07,336.78,334.76,327.72,332.42,335.78,339.97,333.35,333.46,335.60,335.77,338.12,336.46,330.10,330.61,343.33,349.44,347.09,347.37,339.85,336.74,336.50,348.26,336.91,334.52,340.52,340.65,346.34,352.48,344.93,344.26,352.45,351.34,345.62,351.75,358.16,353.54,362.72,355.12,367.18,372.79,370.74,L8
2018-09-15 22:12:06+00:00,353.83,364.61,363.97,354.16,,,364.81,364.53,360.51,359.63,357.90,355.43,356.36,357.49,357.65,354.10,356.32,355.31,354.49,354.32,,,351.75,353.13,355.70,355.82,352.99,351.94,354.46,358.49,353.19,355.77,349.13,342.85,345.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.82,357.60,354.17,350.41,353.00,,,346.45,344.91,,,,,,,,,,,,,,373.35,372.83,374.45,367.05,363.50,364.12,363.76,367.92,363.29,361.28,355.18,352.98,349.48,348.69,,,338.76,348.32,,,,,,,,,,343.66,333.67,,,327.31,326.20,328.38,326.65,328.12,322.03,,324.89,323.67,325.71,325.05,321.63,,,,322.48,329.15,332.09,331.53,329.78,331.81,336.40,332.81,334.41,332.34,327.08,328.98,326.76,,,323.76,330.20,331.24,336.03,334.89,337.49,341.81,346.61,354.63,357.90,363.98,359.38,,,381.37,373.28,L7
2018-10-08 22:17:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.67,,,,,,,,,,,,287.23,,289.14,,,,,,,,,,,,,,290.16,294.55,291.41,,,294.14,294.16,293.82,,,,,,,312.02,305.68,,328.18,343.70,342.73,332.07,L7
2018-11-10 22:14:08+00:00,359.93,359.67,354.08,365.49,364.57,359.78,360.29,356.33,354.88,356.10,354.90,351.16,350.20,353.27,354.68,351.44,355.23,352.80,351.24,350.18,347.64,352.80,348.92,349.86,350.19,348.16,353.87,355.96,356.11,352.51,346.44,351.23,351.74,350.35,349.03,345.47,343.24,346.89,343.23,340.05,334.68,339.66,337.02,340.30,341.25,343.45,344.85,345.24,346.06,341.52,341.69,337.67,341.80,346.47,346.01,345.51,339.72,340.27,343.21,342.72,341.75,342.77,341.27,336.56,339.62,336.32,339.63,337.95,340.10,347.31,344.45,345.69,345.30,348.25,343.34,346.65,,,,,,,,,,,,,,,,,353.08,355.17,355.66,357.55,362.70,365.85,369.07,366.74,367.83,372.58,375.43,369.59,369.56,366.43,359.87,357.12,359.39,354.58,353.06,353.21,349.93,348.83,349.19,346.23,347.24,345.21,,,,,,,,,,,,,,,,,,,,332.97,329.93,326.07,327.02,325.90,327.34,330.74,333.23,335.57,335.87,335.79,338.07,342.47,344.31,339.80,342.71,339.74,339.83,,332.48,332.84,331.88,331.78,336.13,332.73,338.18,346.54,345.41,348.58,345.78,340.94,342.70,343.89,339.68,342.46,345.48,374.81,,,L8
