dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175
2014-01-23 22:10:57+00:00,L7,331.88,333.42,340.94,342.26,344.65,347.42,342.80,340.83,342.01,341.34,337.97,341.33,337.15,333.54,335.01,336.91,337.35,341.92,340.86,341.25,340.49,344.05,345.86,343.14,349.10,344.82,344.18,351.20,353.16,350.47,341.32,344.21,341.32,341.65,341.29,339.98,333.67,338.00,336.33,340.91,338.17,339.21,339.78,338.16,335.76,336.43,329.55,330.29,328.19,329.48,331.04,335.04,333.54,336.56,341.88,343.71,348.58,347.67,347.29,346.35,348.28,344.17,340.38,344.43,343.69,345.27,342.96,343.44,343.92,349.31,349.54,350.60,348.71,346.51,347.87,346.03,340.89,338.58,339.25,336.37,341.95,342.70,340.27,339.75,338.64,342.80,344.64,342.88,345.46,346.07,346.41,344.86,346.01,345.23,345.57,352.69,352.27,355.30,354.17,362.50,360.69,367.13,364.53,360.09,359.99,357.45,353.91,351.27,348.77,345.94,344.08,342.15,343.69,338.43,339.21,340.12,338.55,345.09,338.49,337.92,338.87,338.16,334.01,333.41,336.51,332.23,330.56,329.78,334.55,333.18,336.04,334.92,336.20,337.72,334.50,332.12,329.50,330.38,329.17,326.86,328.48,330.00,327.87,326.65,328.13,327.37,331.80,339.62,338.65,340.59,339.21,338.12,338.81,334.85,336.49,323.23,327.60,327.81,326.63,326.66,328.16,331.50,331.88,336.88,337.42,336.71,338.90,338.05,337.16,340.26,343.03,348.28,346.01,360.23,371.64,374.66
2014-03-27 22:20:37+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.49,204.96,214.70,230.05,219.66,224.85,327.12,334.03,340.16,347.66,343.76,364.14,366.23,367.37
2014-04-29 22:11:25+00:00,L7,352.59,349.27,363.52,359.68,357.67,351.45,354.59,355.08,356.46,367.80,356.55,356.06,353.97,361.99,364.02,364.96,366.10,360.67,365.65,368.53,369.91,364.18,365.65,368.32,367.80,370.53,367.52,372.55,372.87,374.20,380.39,366.35,364.10,367.47,366.23,364.65,356.23,355.39,354.33,356.76,354.18,347.76,355.27,356.50,351.84,351.41,352.74,351.03,348.72,347.81,350.79,345.74,355.79,354.48,356.15,350.92,351.25,354.63,357.73,357.56,,362.89,361.62,346.13,363.45,359.90,354.77,347.36,357.37,362.64,354.40,,,358.07,352.23,357.28,349.84,350.10,352.85,343.28,353.98,350.21,352.39,345.21,342.36,,,347.33,,,349.87,352.00,348.87,353.66,356.56,347.61,354.06,356.29,359.17,367.25,365.18,,368.77,369.15,363.27,361.79,362.83,368.99,361.52,361.24,349.30,348.63,352.58,349.40,352.88,349.62,,347.94,357.80,361.04,359.16,355.61,354.06,354.09,356.83,357.32,361.07,358.47,359.52,359.51,359.44,,356.13,355.47,354.19,352.88,351.26,351.86,351.63,347.20,352.80,345.64,352.98,346.17,343.69,341.26,,350.44,343.33,350.90,349.18,356.11,353.19,356.11,357.54,,351.41,344.87,342.65,349.56,344.76,,357.28,362.47,358.56,356.45,363.94,369.64,365.57,372.67,382.16,382.30,376.58,394.25,,
2014-05-15 22:11:32+00:00,L7,,,,,,,,,355.07,362.16,360.10,360.82,360.25,360.89,367.84,366.28,369.93,372.22,370.46,369.42,375.80,372.77,371.59,372.97,371.34,370.61,365.67,369.99,376.01,377.87,371.49,368.16,359.72,360.39,360.77,356.02,357.20,358.64,357.74,354.14,355.02,356.42,348.49,351.46,350.98,348.35,349.86,351.07,350.67,352.24,358.71,361.01,360.76,362.09,361.85,365.86,367.58,367.25,361.24,369.00,366.50,364.22,363.75,364.10,366.39,364.50,367.98,363.66,367.39,364.25,364.31,363.25,367.11,361.62,357.81,359.67,358.46,364.22,363.43,366.09,363.69,364.01,363.42,359.49,360.47,360.20,363.26,,,364.95,358.63,359.06,357.34,365.29,365.91,371.21,377.00,380.37,377.74,384.55,386.03,389.01,385.40,,378.99,378.00,378.45,376.79,374.85,373.54,368.07,365.89,364.63,365.16,363.05,357.62,359.91,359.36,,,357.14,360.61,358.44,359.08,355.62,,354.12,351.88,354.76,354.30,357.27,355.42,354.31,270.73,,351.98,348.05,349.71,347.50,347.50,348.44,348.46,348.53,348.61,345.92,,,,,,,,,,,,,,,,,,,,354.81,357.87,365.26,370.75,371.93,376.62,377.87,381.14,380.67,398.31,405.24,405.78
2014-05-23 22:13:42+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.83,337.38,337.48,335.06,337.23,334.93,335.16,335.31,337.54,340.02,342.12,340.51,343.74,344.67,344.29,343.67,348.45,346.96,347.69,344.63,344.23,343.82,339.30,342.07,343.25,341.79,345.74,346.27,349.61,350.92,350.31,352.81,347.55,345.68,346.83,343.08,344.43,347.10,344.18,342.92,342.65,342.76,343.08,341.27,342.66,339.55,341.50,342.43,343.70,343.12,344.38,337.90,341.50,348.13,349.70,350.54,356.39,357.30,363.07,360.44,365.32,362.97,360.67,356.70,353.70,348.37,346.94,346.42,347.46,344.17,341.90,342.05,337.94,338.23,334.57,338.95,337.58,338.33,339.64,336.53,332.22,331.95,336.41,336.51,333.51,333.87,337.31,334.33,334.90,333.32,337.35,337.26,336.16,335.24,333.47,,,,333.57,332.23,328.57,325.33,331.48,326.86,328.64,331.01,330.53,334.25,337.10,340.42,342.05,344.98,343.62,344.13,344.48,344.25,341.68,333.03,333.61,339.08,328.45,335.55,338.64,338.50,341.26,343.78,343.61,353.93,355.76,358.79,358.63,359.17,379.08,382.41,376.45
2014-05-31 22:11:35+00:00,L7,,,,,,,,,350.56,353.80,359.31,354.39,351.90,359.22,354.10,355.56,365.36,357.50,359.96,361.07,359.91,353.19,359.40,354.37,358.52,366.64,367.27,371.82,374.70,367.61,365.23,363.77,358.30,360.99,352.53,342.25,347.93,357.40,350.64,348.92,348.63,346.71,345.57,345.36,348.15,347.01,346.03,349.23,356.23,349.60,353.51,348.11,350.58,354.01,359.35,357.56,356.97,355.65,357.76,353.87,353.27,356.59,355.01,360.94,360.96,355.40,353.82,357.38,353.77,355.55,360.31,358.12,357.48,362.12,363.43,357.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.17,345.16,347.92,346.83,347.47,342.29,343.70,342.38,349.52,338.75,339.11,339.48,345.28,342.10,,338.89,339.03,334.28,339.44,342.89,349.86,350.35,343.47,350.83,356.84,357.33,356.42,353.44,,,354.19,351.25,343.99,343.26,347.58,339.37,340.51,344.32,342.95,351.42,355.28,354.57,358.25,200.11,368.67,364.17,372.67,384.85,394.71,396.83
2014-08-03 22:11:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,350.78,357.62,363.92,365.26,363.15,360.34,359.47,356.53,,,,,,,,,,,,,,,,,,,347.48,346.92,344.91,347.52,348.52,351.94,357.24,354.23,356.11,353.78,356.87,354.99,358.10,355.38,346.15,346.34,346.61,351.84,348.25,352.96,350.70,360.49,354.77,351.75,351.51,353.67,353.57,352.22,,,346.72,348.40,348.19,344.37,340.77,343.34,342.04,352.71,351.75,350.91,351.91,353.00,352.86,358.29,,356.96,357.83,361.74,363.05,366.46,368.10,366.52,368.40,364.18,367.00,361.38,361.14,360.48,358.21,,,344.46,342.72,343.21,342.50,341.50,343.18,344.57,342.75,346.41,348.34,347.73,347.60,348.50,,,339.34,337.20,336.11,337.96,335.88,339.35,344.32,344.70,342.41,340.87,338.19,340.93,340.17,,,328.56,324.17,325.88,329.80,329.94,327.68,337.53,342.49,347.37,349.83,352.89,355.88,351.55,,341.43,335.60,338.17,336.21,337.12,333.81,336.52,346.15,348.56,349.52,350.75,354.95,356.00,358.85,357.08,358.94,360.39,369.66,388.40,378.89
2014-09-28 22:14:20+00:00,L8,351.24,356.31,357.79,357.95,358.79,360.12,358.10,356.04,356.54,356.45,355.18,355.00,353.51,360.58,363.14,365.28,364.19,363.92,364.44,362.97,361.46,363.26,361.27,359.68,363.44,366.98,366.98,363.39,365.67,369.39,367.64,365.03,360.11,356.09,351.63,350.60,352.54,351.69,351.24,351.90,350.58,348.35,344.11,343.28,351.40,350.61,352.35,351.11,348.42,349.15,349.66,353.28,357.19,360.78,361.06,359.30,361.35,360.65,357.44,356.43,353.42,356.74,359.04,356.34,359.60,358.25,358.18,357.37,356.68,359.46,362.10,364.10,363.90,362.46,360.63,362.16,362.19,359.67,361.81,362.77,361.72,362.40,359.48,356.84,355.85,356.95,359.34,359.04,361.16,357.63,356.98,357.49,361.75,364.25,364.97,367.71,368.75,367.93,373.73,373.18,374.65,373.00,373.63,373.76,371.46,368.36,363.64,359.33,355.83,356.43,358.29,358.13,353.53,353.03,350.17,350.20,353.62,350.84,349.85,349.12,348.16,351.48,348.64,350.76,351.49,353.03,351.66,350.29,349.00,349.44,349.64,352.31,349.86,349.48,347.78,348.95,347.43,346.15,342.66,339.65,340.70,338.52,340.65,342.83,343.39,344.30,347.41,348.79,349.71,355.79,357.34,358.38,362.22,360.38,362.63,357.73,351.42,356.04,349.06,345.81,341.24,341.40,337.07,334.95,339.42,341.14,347.99,345.07,344.70,346.16,349.22,354.65,350.26,366.01,391.75,391.82
2014-10-30 22:14:22+00:00,L8,343.55,344.43,345.09,345.27,340.08,340.81,343.80,346.12,345.03,343.04,342.66,341.63,343.81,343.01,346.51,352.19,349.84,352.01,351.08,350.92,346.63,350.01,348.62,352.48,352.69,352.55,354.27,356.88,359.26,359.89,358.99,351.92,353.47,348.19,348.19,339.76,343.88,344.59,343.11,342.39,343.37,340.39,340.46,339.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.73,348.72,348.51,347.35,350.02,348.75,352.79,354.89,359.88,361.95,364.30,366.25,367.25,368.29,371.24,366.29,362.50,360.98,357.72,353.53,350.40,347.20,346.32,345.33,345.07,345.98,341.05,343.42,338.26,341.91,337.64,339.16,340.18,342.01,340.68,342.34,342.10,343.02,340.53,341.52,339.68,344.23,343.34,348.75,342.39,338.64,333.43,336.25,335.57,338.35,334.47,338.13,335.19,336.23,333.89,334.31,328.72,330.39,329.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:14:25+00:00,L8,343.56,343.53,345.98,346.88,345.93,347.76,347.06,343.43,348.64,348.52,347.30,345.12,348.71,349.48,353.07,353.95,354.05,355.47,354.78,356.63,352.82,355.95,354.69,354.45,356.95,357.55,358.88,358.33,361.82,360.11,359.34,354.47,353.64,348.50,348.85,346.45,345.89,346.00,344.07,341.69,345.28,343.91,343.91,342.43,342.39,342.73,338.54,341.69,342.77,344.54,346.52,349.34,351.50,350.22,350.58,351.87,349.70,354.09,350.85,351.18,350.07,348.43,351.46,352.98,346.87,351.71,353.13,351.67,352.80,355.37,356.11,354.14,355.05,353.09,353.70,350.41,350.44,350.59,353.36,350.21,352.97,350.80,350.29,351.76,345.90,346.91,349.29,350.20,347.74,350.60,350.65,351.70,350.02,354.18,355.87,360.12,360.40,364.71,366.41,367.79,371.11,374.82,369.86,367.32,359.58,361.66,355.37,353.81,353.26,352.33,350.41,348.16,343.08,346.49,344.87,344.23,343.90,341.02,344.34,344.33,343.98,342.38,341.27,340.27,343.27,341.81,341.93,340.48,338.70,338.71,341.61,341.50,337.14,337.93,338.17,334.80,332.33,334.81,337.41,334.17,333.89,331.15,335.50,333.60,332.63,334.06,333.69,336.26,340.08,340.34,346.81,349.25,355.13,353.99,352.46,350.77,349.30,346.38,343.88,342.23,338.01,334.92,331.57,336.02,336.94,339.15,339.86,343.27,343.87,346.38,348.87,351.70,347.69,361.81,376.14,374.44
2014-11-23 22:12:29+00:00,L7,363.91,368.86,366.60,373.73,370.93,371.46,369.19,369.74,370.27,373.00,370.44,369.26,368.16,369.32,369.87,374.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.18,375.91,372.25,373.91,376.17,376.28,377.29,381.54,383.64,385.95,,,393.97,393.71,396.99,392.87,389.19,385.53,383.98,380.52,376.49,376.43,375.05,374.04,371.33,,,,,,,,,,,,,,,,,,,,360.04,362.55,360.70,359.80,357.45,354.71,355.61,355.87,355.56,355.74,354.98,,,356.81,357.24,356.16,357.83,362.13,367.39,369.72,373.46,374.13,374.42,374.60,371.85,369.42,361.38,184.20,359.49,359.07,356.71,354.75,352.60,356.77,358.62,357.56,357.36,359.15,361.75,365.26,367.53,,389.38,406.26,421.13
2014-12-01 22:14:24+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.38,333.87,336.62,345.48,349.50,348.37,348.41,346.27,347.86,345.26,341.00,338.55,334.06,329.65,328.70,329.15,329.17,332.29,329.68,337.45,344.73,341.43,347.59,346.64,351.11,347.10,363.86,375.75,377.99
2015-01-18 22:14:12+00:00,L8,355.12,355.00,352.38,353.24,356.11,353.40,356.54,353.04,352.08,354.72,353.94,354.90,354.89,356.14,359.46,363.47,361.58,362.15,361.89,360.76,361.05,361.43,362.41,361.06,364.18,364.46,364.39,364.94,364.02,369.61,364.63,363.40,360.17,358.47,356.71,353.95,354.20,354.23,353.01,351.99,351.10,353.24,349.50,350.86,348.68,348.00,345.13,349.79,349.37,347.56,349.85,352.08,356.67,355.25,359.85,359.51,359.37,362.18,360.86,359.61,358.59,357.31,360.53,357.75,359.97,360.58,358.14,360.43,362.14,362.32,360.44,363.87,364.99,361.77,361.82,361.23,359.79,359.11,359.51,360.48,359.91,359.50,359.11,358.17,355.49,357.38,357.22,356.49,356.10,358.24,357.35,356.98,361.06,361.90,364.75,365.33,368.74,371.66,374.21,374.96,379.37,379.29,377.27,373.02,371.85,366.67,364.42,363.70,363.00,361.11,358.94,357.52,359.02,355.69,355.76,354.30,353.19,350.37,350.97,351.93,351.67,352.00,353.47,351.22,348.79,351.31,351.57,348.73,346.91,350.90,348.22,348.76,349.27,346.67,346.41,344.73,344.43,344.16,341.40,343.59,343.95,342.61,343.16,343.17,343.25,343.66,344.14,347.40,349.58,351.35,349.41,359.19,365.51,364.61,362.26,358.05,354.69,350.57,348.70,343.95,342.70,341.00,341.23,341.77,340.92,345.43,350.22,350.43,352.94,351.28,357.09,367.43,364.68,371.82,391.90,393.36
2015-01-26 22:12:50+00:00,L7,322.07,318.76,325.36,326.54,325.58,324.32,328.27,329.62,335.76,331.89,332.18,331.28,334.71,333.41,334.41,332.89,334.11,332.41,333.93,333.41,336.63,337.65,336.39,334.67,338.50,339.63,341.07,341.31,341.39,338.80,341.58,330.88,334.16,332.67,328.61,326.25,322.56,325.28,329.37,328.38,330.68,327.40,329.21,329.99,329.02,327.23,318.34,316.02,321.99,320.59,323.39,325.54,324.12,,334.44,333.29,337.54,337.87,339.50,333.82,333.89,332.01,329.30,325.16,329.96,325.90,329.05,331.51,,,337.85,337.69,335.81,336.13,332.26,330.08,328.15,330.15,330.77,326.73,327.58,326.96,325.36,331.50,,329.10,330.09,330.00,330.51,332.32,331.83,332.55,331.12,332.36,326.88,336.86,337.12,339.38,342.86,,,355.45,351.86,348.16,347.19,343.74,339.42,338.62,331.95,332.50,332.39,331.58,327.97,324.43,322.34,,327.95,329.37,326.97,327.11,324.59,324.84,325.48,320.78,320.99,318.98,319.17,319.22,316.86,,,323.05,320.63,319.74,318.30,317.06,315.04,317.30,314.45,311.55,309.25,307.98,307.35,309.66,,,317.90,319.43,322.47,324.49,327.62,327.76,329.24,328.85,330.59,325.99,323.84,323.26,317.84,193.98,,314.15,318.28,312.68,317.95,315.97,323.77,323.29,325.41,329.59,331.14,335.10,338.31,344.65,,370.20
2015-02-11 22:12:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.60,341.14,343.73,350.27,354.61,358.16,359.48,358.23,359.98,,,,,,,,,,,,,346.29,350.30,351.65,,352.51,357.49,,,
2015-03-07 22:13:53+00:00,L8,349.26,346.05,345.94,348.07,346.64,345.98,350.51,349.64,351.36,346.44,345.77,348.85,343.07,348.94,353.18,352.16,356.04,359.44,356.30,356.55,352.03,357.62,354.32,351.95,359.72,356.95,358.95,359.87,362.40,362.90,360.96,359.98,355.14,347.42,348.71,349.45,347.91,348.69,344.36,345.32,344.27,342.78,344.04,340.67,338.06,347.11,344.33,344.99,345.47,346.73,348.58,349.35,344.50,353.55,354.61,350.55,354.66,353.74,356.77,358.06,349.10,350.98,353.93,354.18,355.52,356.12,353.73,351.80,358.55,356.68,356.04,359.94,359.09,359.70,356.45,354.50,355.56,351.68,353.64,352.96,355.63,350.58,351.42,354.93,349.88,349.71,347.46,345.02,348.37,352.20,352.34,355.05,351.91,351.88,360.04,360.11,364.38,366.86,368.58,370.45,367.44,374.78,369.83,365.64,364.39,355.76,359.01,355.98,357.48,351.99,354.17,351.03,352.07,351.06,349.34,344.39,348.13,348.24,349.54,344.61,345.19,344.62,345.95,343.90,344.77,346.70,341.47,339.31,343.22,341.00,345.74,343.90,339.08,342.47,339.65,339.08,336.88,336.97,332.66,334.73,336.51,333.24,335.44,338.46,331.62,335.81,340.68,334.43,343.51,339.43,349.33,354.09,356.54,357.58,357.18,350.08,344.31,340.18,342.69,334.46,338.10,330.55,336.86,335.71,328.75,336.93,338.76,343.80,343.84,345.80,353.09,366.40,370.54,371.18,387.64,389.64
2015-04-24 22:13:32+00:00,L8,339.78,341.58,342.72,344.64,339.23,340.55,340.22,338.12,339.49,341.72,342.75,342.42,343.36,344.46,343.55,344.71,345.11,349.58,351.38,347.97,346.10,346.34,347.43,347.16,347.79,350.75,352.21,350.48,355.96,353.02,351.37,345.66,345.00,344.08,342.15,339.72,339.40,339.31,336.42,339.61,337.18,337.45,333.32,332.92,333.33,338.92,333.54,335.20,336.20,340.33,342.00,341.52,342.52,343.40,342.64,345.00,343.72,341.80,345.79,343.65,345.00,346.27,346.08,343.75,345.99,342.25,344.20,344.59,347.37,347.95,348.07,349.82,348.26,346.47,348.11,349.39,343.88,346.20,348.15,346.84,345.73,346.12,344.09,347.67,345.97,344.90,342.12,340.52,342.67,343.67,341.72,343.99,348.48,348.19,349.80,352.59,357.20,357.88,361.38,363.16,364.84,366.46,360.16,360.96,360.19,354.48,353.79,351.67,349.78,346.80,346.31,346.24,343.52,,343.57,344.04,339.65,338.27,340.60,340.94,342.03,338.93,335.23,336.99,338.29,337.96,335.42,336.51,337.05,,339.49,336.59,336.25,334.76,333.95,334.45,329.47,334.17,331.99,328.90,329.83,329.64,328.08,327.83,327.50,330.66,331.22,335.12,338.33,339.90,342.06,347.63,352.58,347.09,346.99,344.95,343.98,340.55,333.18,332.99,330.02,330.38,331.17,331.63,330.05,334.25,341.50,342.65,343.53,347.13,343.22,343.27,342.39,364.07,366.71,371.31
2015-06-03 22:13:45+00:00,L7,318.35,314.68,315.79,319.70,326.13,,,334.78,338.91,336.50,334.22,336.18,333.67,334.47,342.78,336.72,326.66,335.71,321.26,327.46,326.04,332.91,320.22,323.10,325.48,316.77,318.94,316.97,316.67,296.50,,240.61,239.94,237.73,246.71,,329.39,331.64,332.18,326.09,332.04,335.37,335.60,335.97,341.60,339.82,330.79,329.16,337.94,339.93,334.03,336.15,343.08,336.62,346.17,345.73,353.66,347.27,347.73,349.28,351.33,,,340.53,347.40,346.90,346.44,341.87,347.35,358.04,361.44,,,356.51,354.22,356.87,,,346.17,339.88,337.27,343.19,336.78,331.82,334.65,341.40,348.16,344.67,343.91,342.77,345.89,347.17,,,347.25,342.35,342.45,346.95,348.89,351.73,354.84,361.87,366.01,357.71,350.63,354.36,354.15,351.74,,342.11,339.94,341.52,343.24,342.82,344.65,351.47,349.51,351.12,347.30,348.94,344.31,,,,341.39,341.13,342.64,342.85,336.97,339.65,336.44,344.99,333.98,343.93,338.71,338.31,339.58,,,325.27,320.60,319.67,320.44,321.85,320.95,330.37,332.57,342.92,334.96,342.17,347.80,352.03,,,339.74,339.22,338.44,337.45,326.39,327.91,328.90,337.28,332.47,333.91,335.77,333.02,333.88,,334.39,,,,,,,382.77
2015-06-27 22:13:34+00:00,L8,,,,,,,,,,343.11,345.10,343.70,344.64,345.68,349.99,347.94,352.19,350.67,348.84,350.83,348.96,348.79,347.72,350.00,352.45,351.19,350.35,353.90,357.36,356.80,352.69,350.90,348.66,345.72,346.40,342.48,343.78,342.77,343.44,341.94,340.56,339.70,339.08,338.03,339.00,340.31,340.74,339.86,340.32,342.10,346.29,347.09,346.41,347.64,349.46,348.79,346.68,347.60,348.67,350.54,352.94,350.87,348.33,345.70,345.01,348.61,350.43,351.66,354.04,356.28,355.21,354.38,353.81,352.77,353.12,352.43,351.37,350.33,348.92,344.24,347.25,346.02,348.22,346.05,346.22,,,,,,,,,,,,,,,,,,363.52,360.96,357.90,359.16,356.12,354.26,349.51,347.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-05 22:13:53+00:00,L7,,,,,,,,,,,,352.15,348.55,353.63,356.29,358.70,360.80,355.85,355.94,359.87,360.31,354.92,357.47,357.28,356.74,357.79,354.98,,,,,,,,,,,,,,,,,,,,,345.03,,345.66,,,,,,,,,,,,,,,,,348.91,350.43,357.77,360.66,359.67,359.32,358.74,363.00,362.80,358.66,352.70,352.95,,,351.86,352.95,355.21,351.16,,,,,,,,,,,,,,,,364.86,367.84,370.29,364.27,364.52,,365.50,358.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.61,,,,,,,,,,,,,,,,,,,,359.42,382.04,379.28
2015-07-21 22:13:57+00:00,L7,,,,,,,,,,336.49,338.61,336.32,339.31,337.81,344.83,347.35,346.47,343.89,343.12,342.06,341.92,345.82,338.80,340.28,342.21,345.06,345.05,348.74,352.00,347.18,338.71,338.81,338.09,337.94,339.57,334.71,334.78,333.61,335.80,333.13,331.53,331.52,330.98,322.95,330.96,326.26,329.81,329.47,334.54,,337.61,339.51,347.11,343.54,343.94,340.43,343.65,344.62,346.79,343.79,342.99,344.34,343.98,344.01,,,344.76,345.83,348.76,346.43,347.65,345.28,347.88,350.38,350.89,349.82,342.69,343.26,341.60,339.03,,335.89,335.92,334.35,335.78,334.90,334.50,335.35,342.29,341.41,340.12,344.43,347.68,350.99,349.57,,,352.56,352.91,355.27,353.72,357.09,351.97,355.23,354.31,348.83,348.52,354.27,348.47,344.39,345.85,,339.36,,346.51,340.81,341.24,338.01,,,331.13,,,342.60,341.07,,,,,,,,,,,,,,,,,,321.76,322.70,319.78,321.85,324.30,327.41,333.27,334.87,339.23,333.72,338.97,334.16,337.27,336.37,,331.71,327.17,326.95,319.75,313.54,314.04,314.02,317.30,321.56,316.38,317.95,316.43,312.31,309.84,,322.93,360.46,373.32,377.10
2015-07-29 22:13:49+00:00,L8,,,,,,,,,350.68,347.36,350.44,350.00,355.28,353.57,358.32,361.30,359.94,360.70,355.66,356.90,355.19,355.54,355.87,359.47,358.48,357.26,360.92,363.15,364.63,360.80,355.00,355.80,356.10,356.67,351.27,347.82,348.55,351.35,350.48,350.36,346.24,345.06,346.68,345.47,346.79,343.03,348.61,350.84,351.57,351.52,351.16,351.49,353.77,350.73,354.22,354.47,355.85,357.99,354.96,354.79,358.23,357.52,357.36,355.97,357.23,356.88,358.67,362.38,357.81,362.61,364.71,361.01,359.03,361.24,359.58,358.46,356.99,359.06,357.59,356.16,356.23,352.94,352.22,354.24,352.14,353.01,351.41,351.58,354.03,357.74,354.83,357.43,357.27,360.66,357.81,361.78,363.36,366.22,367.87,368.69,371.50,370.17,367.50,366.40,366.89,364.16,360.28,358.75,355.49,354.71,353.68,351.76,353.01,353.67,354.07,350.60,351.17,351.81,351.05,349.96,350.91,350.11,348.13,346.96,349.09,352.80,,,,,,,,,,,,,,,,,341.06,338.60,337.58,337.42,344.20,349.60,351.58,352.37,352.21,356.48,353.98,355.38,354.44,,,,,,,,,,,,,,,,,322.00,326.95,354.34,375.23,380.60
