dates,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0015,nzd0302-0016,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0028,nzd0302-0029,nzd0302-0030,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,satname
2007-10-30 21:44:26+00:00,397.89,,433.70,421.22,,,,,388.73,359.60,349.38,366.23,368.46,346.39,334.67,331.18,335.78,342.47,353.00,,,,387.78,376.58,371.25,377.79,373.67,379.71,386.61,379.38,362.91,362.63,,,,,386.31,379.99,373.34,380.82,394.89,382.71,L7
2007-11-22 21:50:49+00:00,,,,,,,392.25,396.28,417.21,390.23,366.29,381.08,,,,,,,370.87,370.79,399.43,416.24,385.31,372.22,359.34,373.81,,,,,,358.33,368.17,372.61,377.66,383.55,390.40,385.90,385.59,405.88,,,L7
2007-12-01 21:44:42+00:00,,,,402.53,397.21,388.57,388.07,396.87,388.11,354.76,345.91,362.79,364.65,,,,,343.23,357.58,372.94,391.59,398.75,390.32,373.80,367.51,373.35,,,,,,,,,,,,,,,,,L7
2008-01-02 21:44:49+00:00,373.36,380.46,396.55,385.97,,,,396.10,388.66,360.36,346.70,369.40,375.30,356.22,334.64,329.53,333.50,341.28,,,,394.27,376.16,365.36,362.83,362.28,372.29,378.00,382.06,372.22,360.63,,,,,383.60,380.01,374.26,374.34,381.15,387.90,369.10,L7
2008-02-19 21:44:43+00:00,389.88,386.40,401.59,394.69,397.13,385.17,390.14,,,,,356.43,358.86,339.35,333.90,334.07,336.14,333.36,339.27,,402.41,,,,,370.69,366.36,373.27,382.12,377.92,377.29,364.97,368.46,375.10,376.21,,,,,390.62,403.73,384.09,L7
2008-02-26 21:50:52+00:00,393.50,412.19,,,,,,381.24,372.57,352.53,345.91,355.07,363.88,343.56,337.00,344.27,,,,,,390.68,376.28,370.17,364.86,372.71,377.76,379.49,388.98,,,,,,,377.54,382.95,371.13,367.69,383.47,394.86,379.25,L7
2008-03-06 21:44:38+00:00,370.64,380.23,395.24,381.93,374.01,,,,377.58,356.79,347.95,361.06,371.03,340.92,330.68,345.82,347.22,342.17,340.77,,,,,372.82,366.34,372.14,368.07,373.29,384.52,378.78,368.80,358.84,,,,,389.80,379.00,369.76,380.53,396.75,375.19,L7
2008-04-23 21:44:34+00:00,,,394.83,387.25,376.05,372.06,368.60,369.80,360.39,339.92,332.09,335.13,,,,,319.51,321.13,335.40,351.49,374.07,385.35,374.03,363.83,356.88,363.46,,,,362.95,352.82,352.54,366.88,363.66,362.20,369.88,379.78,369.64,364.63,,,,L7
2008-05-16 21:50:38+00:00,,,427.06,,,385.53,396.06,393.55,398.59,358.86,343.49,,,,,,341.76,333.11,337.90,360.52,396.65,413.06,377.49,370.22,,,,,,370.20,371.81,368.68,380.09,384.67,379.62,390.57,395.60,400.42,,,,,L7
2008-06-01 21:50:30+00:00,,,,,,,382.78,393.55,,,305.24,,,,,,,,,,,,387.93,400.32,344.10,332.34,319.33,,,,,,,,,,,,330.94,,418.58,,L7
2008-06-10 21:44:15+00:00,357.35,384.80,395.85,388.63,381.13,372.38,,,,,330.75,339.48,334.76,325.28,,,330.60,334.45,347.64,362.17,,,,351.55,355.69,359.60,357.47,359.51,374.03,366.87,350.79,348.66,359.50,359.48,,,,,371.96,374.62,383.31,370.31,L7
2008-07-03 21:50:11+00:00,365.67,366.34,377.93,376.52,375.33,376.90,371.36,,,,,,345.00,319.86,,,324.72,324.59,334.08,362.33,384.53,,,,,368.88,366.52,368.23,376.13,365.57,346.09,348.76,353.05,358.67,353.08,,,,,,388.45,381.08,L7
2008-07-12 21:43:53+00:00,398.43,394.36,,,,,376.35,389.62,382.29,351.64,339.11,357.68,360.73,334.15,,,,,,,397.21,398.77,383.93,368.37,374.61,377.57,369.25,380.38,384.91,,,,,,361.81,391.95,388.48,384.66,386.11,393.79,397.35,386.39,L7
2008-08-20 21:49:46+00:00,367.66,385.94,395.91,386.67,382.21,372.53,370.01,,,,,,,311.19,310.46,318.63,325.04,328.94,345.22,361.25,382.19,389.94,,,,,356.11,366.07,374.06,367.24,346.74,350.90,365.83,364.56,363.03,,,,,,392.68,373.55,L7
2008-09-14 21:43:23+00:00,,425.73,435.60,,430.08,387.60,382.63,395.60,401.52,365.49,353.23,,,,,342.57,347.57,359.79,353.30,367.76,406.55,415.74,381.51,373.28,366.33,,,,387.13,374.82,358.29,357.85,373.40,377.07,373.60,392.97,402.47,391.63,384.54,,,,L7
2008-09-21 21:49:29+00:00,386.18,405.11,416.03,401.15,396.67,387.25,381.53,388.98,,,,,,,329.94,338.02,338.11,344.68,352.24,370.07,392.83,402.35,,,,,,378.01,386.67,380.00,361.46,361.03,375.31,372.68,372.22,384.73,,,,,,377.75,L7
2008-09-30 21:43:13+00:00,364.43,,,,376.55,371.84,374.06,378.56,364.10,345.72,335.65,346.99,348.32,332.45,327.36,,,,,364.28,385.44,386.66,377.59,362.07,357.13,365.46,366.54,370.92,,,,,366.06,366.55,360.83,376.46,384.14,380.60,375.64,378.84,384.65,372.33,L7
2008-11-17 21:43:39+00:00,,,,,386.50,387.81,384.80,394.69,377.34,351.76,345.09,359.23,362.14,345.83,,,,,358.00,373.33,397.81,404.57,389.13,380.01,374.88,375.07,379.75,,,,,,,,,,,,384.32,384.32,396.76,,L7
2008-12-03 21:43:51+00:00,388.00,,,,,389.43,388.36,399.75,383.07,351.74,349.34,368.96,368.13,352.94,350.90,,,,,370.16,392.36,398.69,388.54,377.37,374.70,375.71,382.12,384.81,,,,,378.44,375.73,381.70,397.87,403.36,393.90,392.39,395.56,402.27,382.83,L7
2009-01-04 21:44:06+00:00,,,,398.99,395.36,391.31,389.53,397.90,379.06,346.63,346.97,365.23,367.39,356.41,,,,359.90,369.83,385.26,392.72,406.19,391.35,379.53,376.06,375.62,381.17,,,,,378.45,387.79,386.41,390.15,401.80,401.59,394.52,389.57,391.65,399.00,,L7
2009-01-20 21:44:12+00:00,386.34,391.70,416.22,376.81,376.36,381.08,376.53,377.62,373.01,,,,,350.58,337.78,344.24,351.20,350.59,351.85,368.11,386.04,395.63,,,,,376.45,379.40,391.43,394.26,387.86,379.47,386.62,378.91,375.75,387.17,,,,,403.51,388.49,L7
2009-02-05 21:44:16+00:00,,403.95,407.17,402.14,378.23,370.43,377.67,382.79,370.71,338.09,341.43,,,,,354.02,351.37,353.78,357.37,377.18,398.41,389.66,377.82,360.03,,,,,386.56,375.41,365.95,364.44,376.92,377.31,370.95,385.83,391.14,371.66,369.46,,,,L7
2009-02-21 21:44:26+00:00,364.99,363.88,387.58,363.73,368.23,361.73,374.78,386.85,359.95,331.64,330.12,,,,,332.82,336.95,346.34,359.20,364.36,381.50,385.63,370.33,358.61,,,,,377.05,362.19,347.28,344.05,359.42,368.50,369.36,377.64,380.92,372.35,,,,,L7
2009-02-28 21:50:41+00:00,,391.00,399.63,393.66,382.69,376.49,373.03,379.19,367.49,346.26,,,,,,,338.84,341.76,355.44,365.69,385.42,393.42,378.38,370.68,,,,,383.49,378.20,363.31,363.23,373.76,373.95,373.59,383.01,387.38,384.64,,,,,L7
2009-03-09 21:44:35+00:00,408.83,398.84,403.69,410.41,394.56,371.81,368.12,393.84,,,,,359.80,348.51,344.14,353.18,353.28,366.20,374.60,370.43,370.62,397.05,,,,,363.93,371.30,376.26,368.15,354.57,360.55,376.47,379.29,376.58,,,,,,395.10,383.48,L7
2009-03-25 21:44:42+00:00,375.86,390.14,,,,,383.33,403.01,369.05,344.05,340.11,358.30,358.85,339.53,329.78,333.70,,,,,392.14,398.00,379.62,373.14,367.40,376.84,370.47,375.23,386.03,,,,,,375.33,388.81,392.27,377.61,377.94,396.88,406.75,388.09,L7
2009-04-10 21:44:47+00:00,,,,,369.74,365.88,364.35,366.66,351.68,323.83,315.75,326.80,325.95,316.80,,,,,343.49,352.50,370.19,378.60,365.21,354.40,346.83,352.24,351.28,,,,,,358.23,361.46,356.72,365.39,371.89,370.59,370.31,375.10,378.42,,L7
2009-04-26 21:44:51+00:00,370.99,379.86,393.03,,,,372.68,,,,,,,,,,,,,,,384.48,373.03,362.06,354.09,367.31,366.45,374.37,377.06,373.55,,,,,366.06,368.97,383.78,377.22,374.35,379.91,382.90,366.91,L7
2009-05-28 21:44:55+00:00,368.24,387.12,392.07,387.83,375.00,370.44,367.41,375.17,,,,,338.02,323.33,,,327.34,331.72,342.34,354.10,381.30,388.52,,,,353.83,353.93,362.26,373.83,364.97,352.83,351.79,366.18,363.12,359.21,,,,,372.06,379.60,369.03,L7
2009-06-20 21:51:03+00:00,,,,,,,,,,,,,,298.14,,,284.49,294.54,312.93,,,360.40,,,,,,353.80,347.03,332.82,308.12,318.45,,328.66,325.32,343.17,,,,,,378.31,L7
2009-07-06 21:51:00+00:00,341.60,352.51,369.03,,,,,,343.28,326.86,313.82,326.73,334.33,315.77,,,318.40,309.50,,,,,365.32,348.36,345.73,352.79,358.68,353.99,368.68,355.63,334.96,,,,,,371.90,370.70,362.92,370.30,381.91,370.21,L7
2009-08-07 21:50:50+00:00,362.39,377.16,,,,,,379.91,368.09,344.05,335.53,344.62,353.78,338.64,323.07,323.49,321.96,,,,,401.43,383.97,369.35,369.91,375.30,367.01,374.47,384.79,379.51,,,,,,391.54,396.92,392.13,384.35,385.37,395.02,382.45,L7
2009-08-23 21:50:49+00:00,371.87,391.87,400.11,389.39,,,,,,330.82,330.28,339.99,350.33,333.06,320.23,325.86,326.32,329.15,,,,,375.37,363.38,359.12,359.12,363.72,369.68,384.73,376.12,356.13,,,,,,376.00,381.61,369.96,370.22,376.64,373.37,L7
2009-09-01 21:44:38+00:00,,,422.86,417.23,405.50,370.32,364.52,369.93,370.79,342.35,336.90,354.45,,,,,,336.15,346.02,363.92,393.44,405.04,377.30,362.10,352.93,,,,,372.69,363.75,360.73,372.07,372.50,370.94,382.64,389.73,387.22,378.11,383.18,,,L7
2009-09-08 21:50:49+00:00,374.92,,,,,,371.14,379.40,367.98,338.25,333.26,344.94,354.02,333.18,323.36,,,,,,388.35,395.10,376.93,370.76,362.15,371.48,375.69,378.17,,,,,,,364.87,377.95,378.91,385.19,377.75,374.62,383.29,373.14,L7
2009-10-10 21:50:42+00:00,,,,389.15,375.31,366.83,362.52,365.85,352.44,327.34,322.99,334.85,,,,,,325.53,332.02,352.41,380.48,391.13,370.65,352.76,349.50,,,,,,341.97,345.40,360.10,356.14,348.67,369.51,371.80,373.35,372.17,,,,L7
2009-12-22 21:45:36+00:00,385.38,399.84,,,,,377.46,385.51,363.41,335.81,334.61,350.18,357.31,340.51,336.32,338.61,,,,,402.43,402.02,390.97,373.41,368.67,373.11,379.91,377.51,391.07,,,,,375.20,378.87,391.75,402.26,394.73,392.68,395.00,399.64,382.43,L7
2009-12-29 21:51:54+00:00,,360.89,382.85,369.95,366.39,356.50,359.01,383.19,,326.91,,,,,,333.48,338.19,344.72,358.68,367.44,379.92,381.42,364.36,347.04,,,,,364.15,355.02,340.23,352.23,361.65,366.62,372.05,367.83,391.91,388.10,,,,,L7
2010-02-08 21:46:18+00:00,386.49,387.42,417.47,391.36,376.11,,,,,330.50,334.81,349.43,361.40,347.82,330.52,341.05,341.12,349.12,354.60,,,,,362.33,358.54,368.67,366.34,379.58,386.46,376.95,367.72,374.00,383.79,,,,388.38,388.22,385.70,389.25,406.44,380.17,L7
2010-03-03 21:52:42+00:00,369.04,391.05,,,,,,382.43,362.57,332.20,335.07,356.58,355.65,340.28,333.68,337.70,,,,,,392.51,377.87,359.39,360.17,364.20,368.02,375.08,385.15,,,,,,,385.86,386.54,385.84,375.34,384.95,389.95,374.91,L7
2010-03-12 21:46:35+00:00,389.71,387.64,404.43,394.31,372.49,373.86,379.97,372.19,356.74,324.91,,,,,320.52,323.88,334.16,338.45,350.04,367.65,393.72,388.74,376.44,373.59,,,,375.01,382.42,386.46,379.63,379.12,388.41,383.10,373.22,391.73,391.06,388.72,,,,382.56,L7
2010-03-19 21:52:48+00:00,371.39,386.70,397.45,389.61,386.39,378.82,380.10,378.33,,,,,,,322.96,327.07,327.42,332.48,351.67,366.26,390.06,392.26,,,,,,367.49,380.49,371.97,366.72,366.51,382.67,380.20,374.74,384.70,,,,,,374.30,L7
2010-04-13 21:46:41+00:00,,,,356.33,366.29,362.58,363.32,373.75,358.35,329.12,328.01,346.10,345.76,335.96,,,,342.78,353.72,362.14,382.75,388.85,373.04,358.00,356.32,366.65,,,,,365.18,365.59,373.23,368.87,369.89,377.10,389.61,388.19,382.64,388.42,392.92,,L7
2010-04-20 21:52:51+00:00,360.16,380.84,,,,,,358.00,343.28,314.73,317.37,332.30,338.01,323.79,320.34,322.59,,,,,,384.22,368.45,354.44,355.12,362.87,363.93,369.94,379.35,,,,,,359.65,376.86,377.93,380.61,369.88,381.91,385.53,373.19,L7
2010-06-16 21:46:36+00:00,,,398.16,390.29,379.13,368.49,363.99,375.43,353.37,332.25,332.49,344.30,,,,,331.64,330.65,339.10,360.69,386.43,396.73,379.34,368.10,364.19,,,,,370.73,357.68,358.95,368.29,361.49,353.95,,378.36,387.62,382.14,,,,L7
2010-07-02 21:46:40+00:00,365.76,390.14,391.20,385.47,378.68,369.06,365.33,369.83,356.53,329.06,,,,,321.97,330.31,331.00,333.50,338.99,360.90,384.64,390.78,376.08,,,,,372.07,382.13,368.38,357.45,355.80,366.07,364.67,362.87,381.17,376.66,,,,,376.14,L7
2010-07-18 21:46:41+00:00,351.28,370.47,378.20,370.38,361.73,366.56,363.61,369.67,354.18,330.03,,,,,305.19,315.72,315.13,310.28,318.09,341.49,377.34,384.03,367.51,,,,,355.46,370.55,361.91,346.82,342.66,347.62,356.75,357.12,373.88,375.53,380.76,,,,365.12,L7
2010-07-25 21:52:52+00:00,,,,350.06,360.10,355.04,354.18,347.47,335.25,309.59,306.07,313.35,,,,,,299.72,314.46,337.33,361.12,370.93,363.11,347.49,342.51,,,,,,338.02,344.17,346.32,338.89,342.04,351.45,361.96,363.47,361.56,,,,L7
2010-08-10 21:52:51+00:00,366.33,,,,,,369.50,384.06,359.16,333.71,334.07,350.93,345.02,322.10,317.84,,,,,,390.86,389.36,376.09,364.44,367.42,366.74,363.43,379.57,,,,,,,362.49,383.29,383.30,386.21,377.18,378.77,402.45,389.15,L7
2010-08-19 21:46:42+00:00,363.17,367.49,393.75,366.15,367.72,361.83,369.46,368.45,,,,,335.44,313.13,316.69,317.73,319.50,314.45,319.14,353.06,387.10,389.84,,,,370.61,368.76,377.27,384.98,363.16,349.99,353.56,363.48,360.63,357.50,,,,,,398.21,384.38,L7
2010-09-20 21:46:45+00:00,374.12,381.34,405.53,,,,,370.79,350.79,322.30,331.81,335.38,342.14,323.31,328.76,319.54,317.97,,,,,387.89,376.81,363.43,360.59,362.34,366.06,377.26,381.59,374.41,,,,,,385.04,383.79,385.53,388.60,386.02,399.39,378.34,L7
2010-09-27 21:52:55+00:00,,,,390.75,387.69,375.55,373.73,377.77,359.24,334.52,331.61,345.01,,,,,,333.51,346.96,367.99,393.00,396.59,378.17,373.41,366.88,,,,,,354.94,366.46,378.35,376.22,371.60,393.77,395.07,390.91,391.77,,,,L7
2010-10-06 21:46:45+00:00,,,,,,,,,,,,,,,360.91,352.45,346.73,367.41,,405.83,,,,,,388.68,386.82,,,403.12,396.90,382.49,404.16,403.97,406.65,,,,,413.96,412.87,,L7
2010-10-22 21:46:55+00:00,377.17,384.03,408.89,377.26,374.89,369.20,,,,,,342.46,348.58,340.20,329.55,322.41,318.73,331.40,353.87,368.17,,,,,367.87,373.45,370.42,382.75,388.89,379.74,366.26,362.80,375.46,375.59,,,,,385.77,387.35,398.21,374.82,L7
2010-12-09 21:47:27+00:00,,,,,372.36,361.91,362.97,362.60,348.81,326.33,327.20,341.45,345.83,323.67,,,,,330.99,356.29,383.00,386.45,370.07,358.09,357.78,361.64,360.89,,,,,347.25,360.24,360.02,356.52,377.52,376.34,376.27,377.85,372.80,389.32,,L7
2011-01-01 21:53:50+00:00,389.14,395.40,393.35,,382.62,367.45,366.95,381.83,359.42,,,,,,330.89,329.56,322.42,330.25,365.64,379.16,402.35,411.56,376.61,,,,,366.18,377.47,365.96,350.71,354.70,368.45,369.09,375.14,383.06,385.97,,,,,,L7
2011-01-02 21:44:23+00:00,395.76,393.78,397.57,400.71,388.29,365.67,368.38,380.99,349.58,327.91,332.29,334.10,343.47,350.97,329.34,324.24,317.26,338.35,362.60,378.03,402.71,405.30,384.14,361.12,354.77,357.67,363.00,368.29,374.91,369.34,350.98,358.93,372.15,373.81,377.47,390.20,394.90,377.72,379.99,408.71,399.31,362.53,L5
2011-01-18 21:44:24+00:00,349.40,,378.08,358.87,359.39,356.59,366.45,372.98,344.75,318.84,319.67,339.46,344.79,327.74,307.33,301.64,303.26,332.89,360.42,370.46,384.66,389.42,373.68,366.04,353.88,355.42,356.19,364.72,368.14,355.90,347.26,352.86,368.00,368.10,370.16,384.48,385.51,380.03,371.14,384.27,390.25,359.27,L5
2011-01-25 21:50:35+00:00,373.63,400.44,410.56,395.89,383.36,377.50,373.99,382.98,361.42,327.74,332.04,350.37,355.30,334.08,324.38,328.83,328.02,335.10,349.51,370.15,390.56,397.32,375.21,361.10,360.77,363.60,365.10,370.02,390.69,383.83,364.55,361.30,373.92,373.18,375.81,391.45,382.94,378.77,379.67,381.54,391.31,373.00,L5
2011-02-02 21:54:03+00:00,356.76,,,,,,369.28,375.61,352.69,325.61,327.34,349.51,352.09,341.35,310.58,308.49,,,,,391.86,390.29,373.91,359.71,358.15,366.05,363.84,372.21,381.89,,,,,,372.57,380.12,388.39,378.13,377.42,396.83,397.32,372.81,L7
2011-02-18 21:54:06+00:00,361.43,364.24,390.66,368.18,365.95,365.19,367.54,379.60,365.86,,,,,,324.08,327.67,321.41,336.52,357.04,368.44,388.35,393.52,383.37,,,,,374.43,382.19,372.22,359.56,362.42,375.37,374.25,369.21,380.32,,,,,,374.34,L7
2011-02-27 21:47:59+00:00,367.21,367.24,,,,,367.34,376.27,350.09,315.96,320.88,337.70,347.69,326.27,317.06,317.07,,,,,394.15,393.33,378.02,362.20,362.54,363.69,368.54,373.02,382.15,,,,,,364.73,379.37,385.48,386.08,383.07,381.65,391.35,378.46,L7
2011-03-15 21:48:01+00:00,396.91,399.25,414.47,402.34,,,,,365.65,332.93,335.89,351.73,357.99,343.40,327.65,330.03,337.50,352.01,,,,,381.48,375.72,366.54,370.40,370.84,378.20,394.50,387.17,369.66,,,,,395.86,388.93,395.39,393.91,388.78,393.25,380.26,L7
2011-05-18 21:48:02+00:00,,,,,367.20,361.23,364.99,359.04,342.99,321.13,322.41,334.46,336.37,,,,,327.19,331.47,348.69,369.19,381.40,372.48,363.33,363.43,359.76,367.64,,,,,362.31,370.36,368.25,360.79,373.13,379.11,375.41,374.21,380.83,384.65,,L7
2011-06-26 21:54:10+00:00,,,,,,,,341.69,321.57,307.33,301.33,315.97,317.13,305.48,291.21,295.24,296.28,,,,,,361.90,349.81,346.34,354.37,355.62,361.44,371.07,362.12,,,,,,353.57,363.55,369.17,364.96,365.20,377.29,367.53,L7
2011-07-12 21:54:10+00:00,399.91,401.02,398.43,409.55,,367.77,361.18,,,,,,350.33,345.89,333.11,,,317.38,333.71,375.90,393.41,,,,,361.82,364.39,373.27,380.04,388.20,370.51,379.22,391.27,389.62,,,,,,404.60,410.51,385.04,L7
2011-07-28 21:54:07+00:00,414.67,407.01,409.67,417.02,,372.73,372.27,372.48,,,,,,321.01,312.95,330.90,324.77,325.06,334.52,356.29,388.15,396.91,,,,,,388.09,404.95,399.25,376.16,363.54,364.71,369.28,359.70,383.33,,,,,,396.91,L7
2011-08-06 21:47:54+00:00,,389.44,398.55,391.22,,,,,,334.42,333.06,342.60,347.60,328.08,315.83,326.05,326.74,328.93,,,,,377.40,363.71,358.89,359.31,364.30,372.63,386.68,379.69,364.67,367.21,,,,,374.95,373.12,366.19,371.68,380.53,373.99,L7
2011-08-13 21:54:03+00:00,,,,,,,,,,331.33,333.04,349.03,,,,,,,319.49,339.23,373.41,379.17,370.80,361.99,362.69,360.82,,,,,341.62,338.95,357.55,345.18,349.86,354.82,357.86,358.58,359.15,374.99,,,L7
2011-08-22 21:47:52+00:00,,384.76,397.66,377.67,374.13,375.39,376.11,371.55,362.59,339.43,334.50,,,,,313.07,315.38,311.77,333.49,355.66,384.52,393.19,385.08,369.05,,,,,385.41,372.10,354.61,354.21,367.61,365.81,363.25,382.24,382.83,383.89,,,,,L7
2011-09-07 21:47:47+00:00,,424.53,417.96,,393.31,387.59,390.89,396.39,382.98,346.76,343.81,,,,,330.51,321.12,320.79,333.96,358.10,398.89,408.53,385.70,380.03,,,,,401.15,391.11,371.45,366.23,373.64,382.45,380.77,405.40,419.28,404.22,,,,,L7
2011-09-23 21:47:43+00:00,376.57,,,,,363.99,375.15,383.47,363.20,328.83,324.47,343.74,351.12,325.06,308.75,,,,,348.92,383.36,391.75,376.90,369.01,370.08,377.12,373.97,382.50,,,,,,375.46,370.58,390.63,390.58,383.96,380.22,383.10,392.78,380.27,L7
2011-10-16 21:53:56+00:00,,,,,381.50,373.46,368.48,376.24,359.12,333.07,325.22,339.83,345.16,,,,,,338.22,357.20,383.90,394.89,375.98,369.61,362.11,370.65,,,,,,353.17,369.73,369.74,369.60,385.26,382.82,378.04,371.49,374.45,,,L7
2011-10-24 21:48:35+00:00,,433.02,454.22,,,,,393.75,394.39,347.23,352.67,363.48,374.53,362.56,353.71,353.40,349.30,350.36,343.36,363.82,,,,372.57,367.50,379.99,381.47,376.17,394.30,396.74,373.95,368.44,379.43,383.19,385.99,397.20,396.34,390.79,390.26,396.44,404.80,,L5
2011-11-26 21:48:10+00:00,,,375.35,370.21,365.92,363.47,361.92,360.16,339.27,322.01,321.45,,,,,311.54,316.09,317.97,335.58,358.37,371.42,377.86,366.23,356.97,353.54,,,,379.66,361.36,353.15,351.13,364.39,362.83,358.75,372.47,373.86,374.17,,,,,L7
2012-01-04 21:54:40+00:00,364.20,,396.73,372.38,365.61,,,,,,327.08,347.91,354.02,339.67,320.81,323.41,317.54,323.29,341.19,,,,,,353.44,363.45,362.97,373.67,384.77,375.53,363.87,363.53,,,,,,381.46,373.31,383.56,390.53,370.32,L7
2012-03-17 21:48:35+00:00,,414.29,412.34,,379.88,,,,,334.33,350.08,359.52,364.23,347.38,324.65,320.61,330.29,329.52,340.62,,,,,376.09,374.18,376.41,374.37,384.84,396.55,390.60,374.11,376.17,383.86,,,,,395.28,393.07,402.38,409.04,389.70,L7
2012-04-09 21:54:41+00:00,,,,,,361.78,360.21,363.15,349.53,326.13,326.65,339.32,347.70,,,,,,,350.70,374.64,384.49,366.74,356.26,354.69,358.88,363.34,,,,,,,,,,,,,,,,L7
2012-04-25 21:54:58+00:00,363.59,376.22,386.47,372.48,369.51,,,,,,,344.25,346.46,329.15,315.89,311.26,305.76,313.09,327.87,,,,,,360.40,362.86,365.81,369.38,383.93,374.67,358.51,360.85,367.76,,,,,,370.82,375.51,380.05,363.42,L7
2012-05-20 21:49:08+00:00,325.97,334.92,345.14,341.86,351.24,,,,308.85,298.81,299.56,305.01,304.37,289.90,276.50,281.79,287.45,284.42,310.47,,,,353.90,340.11,339.05,341.93,343.50,354.06,361.34,349.39,326.27,333.42,345.76,,,,355.67,360.82,357.28,359.46,368.12,355.49,L7
2012-06-05 21:48:46+00:00,323.67,353.93,359.26,352.76,362.18,356.81,357.63,356.31,341.58,316.12,,,,,295.40,279.71,294.50,289.20,317.69,332.69,362.01,364.09,365.72,,,,,353.79,348.54,344.42,366.92,356.70,,334.75,339.46,343.08,334.07,,,,,332.11,L7
2012-06-21 21:48:56+00:00,358.68,372.05,379.30,,,,,,348.37,325.35,324.50,334.47,334.55,324.59,306.34,313.30,316.50,315.06,,,,382.39,379.07,362.40,357.59,365.56,373.80,379.46,383.40,374.92,353.48,,,,,373.54,371.90,377.50,377.27,379.61,386.55,378.88,L7
2012-08-24 21:49:41+00:00,,391.89,392.16,378.76,377.02,367.27,363.83,373.50,360.93,330.75,329.18,,,,,318.45,325.35,327.71,331.43,354.76,380.99,391.66,377.59,367.73,,,,,385.60,378.02,361.19,359.73,368.77,365.46,364.02,381.35,380.80,375.36,,,,,L7
2012-08-31 21:55:57+00:00,,396.55,419.47,,370.87,359.34,362.12,360.26,359.93,322.80,324.98,,,,,,321.89,329.25,333.45,358.61,379.30,386.88,367.35,352.88,,,,,,380.48,364.67,361.06,378.24,378.49,368.53,374.25,382.66,380.14,,,,,L7
2012-09-16 21:56:05+00:00,361.26,369.65,394.39,364.59,366.25,,,,,,331.16,349.18,348.68,338.96,329.04,325.48,320.72,324.51,334.96,,,,,,361.19,366.94,362.53,374.99,378.72,372.38,362.11,362.50,367.63,,,,,,376.93,385.63,393.14,379.94,L7
2012-09-25 21:50:01+00:00,,,,,370.14,365.95,365.99,378.86,366.25,327.33,326.51,346.77,357.61,338.99,,,,,341.91,354.45,379.90,384.80,374.07,360.93,362.87,371.47,369.07,,,,,356.70,371.69,375.58,371.13,381.69,389.20,375.11,372.19,384.34,393.44,,L7
2012-10-02 21:56:16+00:00,,,,363.75,369.85,358.31,363.38,363.14,352.14,319.51,322.06,336.34,338.30,,,,,,,,,,,,,361.59,,,,,,359.54,369.28,362.94,361.77,372.50,376.02,374.44,374.19,380.48,,,L7
2012-12-14 21:50:33+00:00,355.64,364.28,374.64,364.78,363.83,355.01,364.53,,,,,336.51,338.84,328.66,319.92,309.00,312.06,324.26,344.71,361.08,388.00,,,,,363.45,368.70,371.19,377.25,364.90,349.68,354.32,366.01,368.04,362.05,,,,380.69,382.79,386.43,367.76,L7
2013-01-31 21:50:41+00:00,377.61,398.79,410.32,398.40,393.47,377.06,378.35,384.98,364.25,332.83,,,,,338.14,329.97,330.75,337.78,356.35,373.25,387.73,395.54,380.61,,,,,379.97,388.71,385.58,372.46,375.84,387.91,385.16,381.00,394.42,397.00,,,,,376.80,L7
2013-02-16 21:50:39+00:00,372.28,398.87,403.93,,,,,387.71,360.01,335.07,341.94,359.10,361.77,344.35,336.86,331.11,333.80,,,,,402.96,394.70,379.12,374.09,378.58,373.05,383.90,391.32,385.40,,,,,385.95,401.85,401.34,392.52,391.92,394.18,396.94,383.25,L7
2013-04-28 21:56:33+00:00,,,383.06,376.72,367.86,366.64,362.77,370.09,345.02,322.68,323.09,,,,,,323.77,325.81,330.83,353.77,380.93,384.93,374.98,360.27,352.57,,,,,375.03,356.96,362.59,376.10,373.58,367.39,372.69,377.05,367.64,,,,,L7
2013-05-07 21:50:21+00:00,389.20,388.40,406.42,399.05,,,,,,323.54,331.92,364.07,361.36,334.40,322.64,335.57,323.21,328.82,331.79,,,,372.11,366.31,358.35,363.76,367.10,369.54,386.23,382.74,374.15,365.15,,,,,387.13,380.30,373.19,391.90,401.76,381.37,L7
2013-05-15 21:56:27+00:00,353.12,374.65,384.97,377.82,370.08,357.90,359.09,362.15,345.82,318.03,317.88,328.37,333.31,314.90,306.02,310.45,316.85,306.87,327.40,350.51,374.48,381.40,365.25,353.92,355.52,358.72,356.18,361.59,374.61,363.49,348.59,348.59,360.68,366.28,365.01,373.69,377.13,371.91,369.00,371.96,383.02,373.52,L8
