,dates,jap0024-0000,jap0024-0001,jap0024-0002,jap0024-0003,jap0024-0004,jap0024-0005,jap0024-0006,jap0024-0007,jap0024-0008,jap0024-0009,jap0024-0010,jap0024-0011,jap0024-0012,jap0024-0013,jap0024-0014,jap0024-0015,jap0024-0016,jap0024-0017,jap0024-0018,jap0024-0019,jap0024-0020,jap0024-0021,jap0024-0022,jap0024-0023,jap0024-0024,jap0024-0025,jap0024-0026,jap0024-0027,jap0024-0028,jap0024-0029,jap0024-0030,jap0024-0031,jap0024-0032,jap0024-0033,jap0024-0034,jap0024-0035,jap0024-0036,jap0024-0037,jap0024-0038,jap0024-0039,jap0024-0040,jap0024-0041,jap0024-0042,jap0024-0043,jap0024-0044,jap0024-0045,jap0024-0046,jap0024-0047,jap0024-0048,jap0024-0049,jap0024-0050,jap0024-0051,jap0024-0052,jap0024-0053,jap0024-0054,jap0024-0055,jap0024-0056,jap0024-0057,jap0024-0058,jap0024-0059,jap0024-0060,jap0024-0061,jap0024-0062,jap0024-0063,jap0024-0064,jap0024-0065,jap0024-0066,jap0024-0067,jap0024-0068,jap0024-0069,jap0024-0070,jap0024-0071,jap0024-0072,jap0024-0073,jap0024-0074,jap0024-0075,jap0024-0076,jap0024-0077,jap0024-0078,jap0024-0079,jap0024-0080,jap0024-0081,jap0024-0082,jap0024-0083,jap0024-0084,jap0024-0085,jap0024-0086,jap0024-0087,jap0024-0088,jap0024-0089,jap0024-0090,jap0024-0091,jap0024-0092,jap0024-0093,jap0024-0094,jap0024-0095,jap0024-0096,jap0024-0097,jap0024-0098,jap0024-0099,jap0024-0100,jap0024-0101,jap0024-0102,jap0024-0103,jap0024-0104,jap0024-0105,jap0024-0106,jap0024-0107
11,1986-10-20 00:14:19+00:00,160.2160174905796,146.59350796422694,148.58857941174873,153.7833560068505,,156.20442647522776,,,,175.74336534156407,,183.90236924393696,,187.88428364475897,180.95684112091303,172.10749996539096,146.91694908874385,,122.54472568796096,125.59447801272353,,,,,,,,,,,,,146.8780381476069,160.05596762746876,163.59067185604047,,190.28390561231527,205.07900967718737,226.9721658898697,235.9551657263138,229.46314572352986,215.01813286609212,194.68389548842094,165.536932516549,150.1935050063436,148.63194009269606,168.48303940494782,172.51691692651724,179.9958327776588,177.6732290381251,166.09544424989932,155.29205858369676,173.63808834270884,177.52590569142677,181.97431283552464,184.9791749549164,187.2742752170514,,186.3104560324056,177.98782070820005,167.91637751693247,,159.94066910795243,152.15212632135396,155.4663373627747,,158.2705393663366,166.6937913863101,186.28876448877088,190.79840915164516,188.46798204791736,191.54451249668787,200.03306054403342,,208.9077099263563,212.80594582355945,206.3015117494778,200.28628714793956,198.0025208077546,195.34107613691833,186.19011700463665,165.13576006059895,168.8684843074053,162.95437080165914,168.7298818246643,173.7770087056184,175.6148960514803,168.95851449130714,174.1606068181683,166.01093932326376,177.09736780345878,,178.40390590346465,182.79660372301015,184.48289375415445,187.74218300892142,181.04181563452315,189.99953085267026,191.82932779181147,198.8760381979412,205.27107054810148,201.6526418691763,193.7317842327267,186.23951398031437,185.06091085071546,178.75200643139408,172.58329480960975,171.49889336626785
12,1986-11-28 00:19:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1987-01-31 00:21:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1987-05-07 00:24:40+00:00,163.46961034857134,,,159.3118891309925,,,158.82773469347217,163.8940331241813,164.27476734859567,,175.4812611585299,178.1452025545186,176.59495572065262,,164.68670800673812,,131.04898923903022,113.72700206227908,113.4346464240149,116.26188431000297,116.1216964414579,116.71439267687197,131.18145100631506,125.46991881576197,123.90135616685575,127.29492857512587,117.9933550379019,132.04318305487362,138.66121663119634,137.9812656629755,140.88978777589574,114.29112392186155,147.48309090058325,147.16214148695488,154.40636063368254,160.05669017682925,180.38965014277292,197.87856673366036,211.61941767934005,223.83356842599557,218.5641428150539,206.87879306875323,185.1048866319578,,153.84846750371344,148.326426352571,172.69339639325486,178.0327575639384,181.65111123608284,170.33895556179095,155.16862316891454,138.18648077235804,161.84009774415017,,171.61993552671817,168.64793749129285,173.52687970935256,176.04758515399766,169.98495578182425,170.76768542404116,169.57256373508895,166.71933501433708,159.21642922652654,152.65938469184394,159.36033011227948,,167.48022173524143,170.10935671207073,177.9454370348616,179.4365095520879,,184.50727755633685,190.6188371021143,189.93349905492556,194.50493112455217,202.6588554257338,204.89374776762327,,196.87131441211034,187.63937633004684,180.6505170179649,170.37448574072846,171.21698556898994,159.68611528740092,162.36765380851645,165.36760551448913,166.3113587428782,,158.9916530810716,161.83610781637518,175.61014629174042,180.3918642909734,180.8900482825397,181.96802615100307,184.68447934695303,188.33161649932782,186.36129406031512,188.40450561187413,189.61473651098282,183.29999103960202,193.27608174779078,192.006858082294,179.00502490915292,176.27634045988137,173.9980307599273,168.62224954541244,168.34531392503789,174.33969526263843
15,1987-12-01 00:29:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1988-02-19 00:30:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-05-25 00:31:31+00:00,162.30930662141114,150.801212759338,147.5681036301398,155.82486579178962,,,158.2252573402434,163.50864414034666,155.911423414117,155.8041544684177,,169.48799157424847,173.2224672487231,168.17831748856477,166.09760283111356,155.51803484282235,134.05940627121228,110.16950888201994,109.7376450580408,115.87791458217987,115.47230922119961,119.11990482458083,132.69838334680009,133.96002031727235,118.41553325573345,110.57753452156018,107.60417101847092,116.76765589116583,126.37793993964853,116.67018354612519,122.56965009015168,,144.0642892310618,152.6007790148172,159.6687098702404,164.99750601434462,172.48677573437087,194.36342970663242,210.73268631435573,223.92256017257094,220.6869745416773,209.10016638184516,177.09825270020363,159.7670042731438,139.51605208492364,139.69759634082092,155.7480226531862,169.34752660299998,170.74805328546023,161.94100876997229,150.89107576034368,140.88691573976428,152.98179264808593,162.6043165464254,170.24517571819652,167.05974319430163,174.41973446746857,176.42520058482089,165.4093994600507,157.00374772104303,154.72963779629194,150.0264957912594,149.57742845643114,146.82424155720977,150.63748201892665,153.32434122288473,162.57085962248655,173.8466137934044,176.02978613024587,177.67704425634244,179.29565547381148,188.42291387042633,194.6831745632053,197.92736733631168,199.7559128486782,199.16956312017695,202.13227168620156,,190.95964371560967,182.58457644658043,177.09697955070752,179.97933347294733,176.5792956706333,171.96014252580193,168.71188284498336,163.60818024301716,170.98263821489402,170.55460947825034,163.66592322499818,161.0499449309314,160.50007188439395,164.70575331580656,170.6170271652444,174.28427252003027,172.68426763289364,176.1319210461386,173.52964245199465,178.06555570680757,179.42135703829786,178.44719225099382,182.8858217455961,181.41641668079575,177.88582718271442,175.5844645513879,161.47565267263835,162.47871375653708,160.2222978294539,163.74487669285375
18,1988-09-07 00:25:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1988-11-01 00:31:41+00:00,,,,167.46597934734834,,160.7993972496746,165.3356375297162,,169.5964679042995,,176.52025828838956,180.7156201644267,,190.10023968407864,181.69773728146455,171.03400467583228,152.96135423155587,,,,,,,,,,143.05353451236044,139.0071337699908,137.95492421828223,133.143412403589,137.23824087903333,118.20325598735543,148.94964470615523,159.80776383175134,164.07829938079902,169.52988649896776,185.33307970232582,201.76734653304513,222.82300899377577,232.11119118219497,228.71033966514466,214.40165404951773,193.57354921639632,177.80368185113167,166.29240687502764,156.0102139778762,157.92609883023226,175.6504629289339,178.60102435502833,170.06569442941606,164.34694132218618,,,,,,183.35142767698284,186.5464892283971,178.36830119850504,178.02958274292928,179.32622491612761,177.03399384390465,,,,,169.46868480708395,,,,,,,,,,,200.35355228921935,194.5211039229799,193.64712155421205,210.75001883969773,197.52980166700496,178.26720627496235,169.75500975931374,166.70081839090528,161.49630499244697,152.5600877405697,173.55920353391764,,,,,221.32536449538748,,,,,199.72995685665654,193.82820918839337,187.4811583368233,201.2379763357143,193.93067060334616,188.2037593779749,188.151971776913,188.55783259046248,183.47078815420707,170.44156751119147,151.5058771590148
20,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1989-05-12 00:29:40+00:00,171.46796983395214,,,155.1260172429018,,,159.0406557489114,162.16706128943332,165.42672590759628,170.40283213234918,172.94332371326868,174.9594668197537,,,170.46131862296906,159.17842666560824,143.44575403923503,120.99016231561856,125.13759687379525,126.33634092719386,125.31203999814814,132.75806459167947,136.05522109190935,133.33602594853926,134.52232218742813,136.22357000268548,114.74581097908889,134.14555297137179,136.77432647209463,142.80497016641917,144.77616346091116,120.97180896890856,133.35353541783334,157.93475427888413,161.6410728475642,,191.01018856072665,204.79681072260695,226.5252383390793,234.0546462833712,232.194692028426,221.88248162987279,196.11191622152762,175.66249066806213,156.40594021287274,158.67679296091165,168.20096308779873,,179.39299012121398,174.2089911433205,162.1412596632274,151.5025370340759,168.5572472179013,178.48281949817846,180.5857645601684,180.24374669906524,180.83644446423557,178.0197082823313,175.40609815791726,171.6477942435832,168.00955283621744,165.8944678079643,,156.8209498078255,159.76922297336444,,162.19454202915963,171.80990689142223,184.71872351541128,187.869473886396,191.60925867176255,191.3586262602601,205.4333528834786,207.1364395278443,215.93422733126866,223.4469835483493,211.169832195026,207.64284798930527,192.7902530874175,189.50586679287562,180.48527751151968,168.88863625988154,165.74492806418857,155.66129142711037,163.42943410989517,166.80607686377914,170.3727343563433,165.65962597611912,168.49362524774327,,176.3224679884329,,185.12909386831046,184.0216734626508,186.80786527710023,182.18880459594416,184.166857399384,184.17946025092706,184.45959643630374,197.03053656050182,195.56718684645452,189.09638230254586,190.40344304136983,187.52246687581732,181.85183439341932,175.1567842298255,153.63057060895096,173.01943657971185
22,1989-07-24 00:22:06+00:00,159.60964511456703,146.1306613052987,143.2818412015191,154.27952985730823,,,152.56790663217322,155.94948743370182,159.67228922598792,161.05014877284069,168.67750032029386,169.17869779756694,172.7354555938609,,163.40130113142362,,137.06728662782496,,119.7126287456305,116.24540467931885,114.14108286631678,114.83576408462532,121.32678362665273,116.3183707775426,116.51866024832228,120.30904364431339,115.28571784765836,126.44539561438643,128.09558149973157,119.31749268081367,124.31915166610361,114.27399043950572,111.52266271354762,128.93380967371644,,158.77099090560282,167.3301706993472,191.17693997415552,206.1755636511333,216.59086195901284,208.7852679826741,199.40675085325623,,166.37917262348668,155.97086160997708,154.96400320649042,,174.2366248526465,172.78575287559897,168.5343479910257,,142.7882555364999,155.140276150705,,168.31520536777256,165.17631244786728,167.4826660035267,164.52716700310236,162.92985390058772,160.69798425994026,160.6235173376383,155.40509934094166,150.05316809481508,143.26687404779585,149.82255360787212,151.7291701254222,162.06446300017393,163.11475457736213,166.82417434623477,173.60478697686887,,179.95099529002755,185.1495467424612,192.0857002363003,194.15820449388048,202.86977227872484,198.3136771375394,,185.51274521905555,179.66865695248663,175.06098552909305,172.98365020602105,167.3029651476132,155.29047251717236,152.17890091523913,158.68532872547684,166.10548520484468,,159.72678717769136,162.0514315378221,157.61138556726274,165.66468511966704,176.20048718718868,179.14906095716464,173.46723197484928,176.7772491174364,,,,,,,,,,,,
23,1989-08-09 00:21:45+00:00,155.27720260683702,,,145.81823293610557,,144.7957377084885,151.07204123520654,,159.35339467287315,159.5321508956926,,170.43494803026078,,173.74257792347865,,148.18357555730654,131.99042024921079,119.26767692039529,,123.0572469500289,120.6192138872254,121.81436409701831,126.62473847810345,121.77780520838515,125.22884281829518,121.39947480443045,113.78005440885802,126.68939625859551,,122.10209259576068,128.4289188856672,115.452453994757,114.18370013368389,128.76084605036542,,160.31674500749745,175.08747259483036,191.91846369592935,210.1080092407028,221.0220633648878,217.66039177905242,203.6430896842165,175.39396944263075,160.6726958539505,154.21357160837093,154.10806571762564,164.5257484685989,174.65428367050285,176.0591843797959,167.50769033912917,150.1149467254669,137.934637482612,149.41318252921127,157.52792708709438,170.91876368950108,176.87362591596724,179.6866299002449,180.9957230542433,169.85394818870867,167.73307890630122,173.1305636496307,160.44796374002027,,144.45468401832636,145.65736741772105,153.05866182916213,160.41267967863402,159.93169797688392,168.30537938291718,,173.37653274890837,174.5813515147002,183.4061039742125,187.97190032786557,197.55968330972252,196.03188267437736,196.86510464226814,194.06368331677072,181.61756207743662,176.64446880870682,168.53362397024318,166.74046644033152,,151.99413206190752,151.98838716003715,,167.94346079207276,160.44669941671248,158.996883180512,161.3392276144822,164.47213915633677,166.76561844017726,179.92900067352576,174.09762991200733,174.80921412355968,170.14927721764997,174.90008647873418,,,,,,,,,,,
24,1989-11-29 00:18:49+00:00,,172.9684893130719,169.6228269195088,167.33815153634853,,161.32255550449582,159.297541643251,161.81257374923825,165.23691770503135,173.12849262770226,176.13254837063542,180.65306592262218,176.27044598873155,187.26187778808512,180.40951080935665,166.30464336218293,150.02518347305198,138.36889095920918,132.78479300103058,128.76944154190136,132.03147251513676,128.84118396218207,139.88562903685923,139.95890051783707,,135.42452398850023,119.821385371073,143.9480515626048,144.79817485480348,141.9212495331032,142.88457239532164,120.59764197667931,122.54387050331992,149.69328355211272,159.96892038421268,170.61581133791222,172.72237469030162,195.92495871923236,210.9425238847063,221.1653660959227,218.30255882499907,208.0110499777094,191.9422682134174,176.21963932401255,164.9448959383814,164.26183141726204,176.2878509105606,179.9853394554248,185.340857817155,169.67569599625608,169.13461839643182,151.93310430563983,172.81584818499985,177.65817491009386,176.0622785123791,172.28104270362329,176.27228493097095,182.59632934280475,175.411718720993,169.73146963280706,170.62314170954951,164.694738121014,163.07490563060827,159.16927612821536,162.91260167295533,,169.10617286558477,175.13850514937272,180.09910725752022,185.97086098292593,,192.03328962340592,197.50870034828608,199.5251874442616,207.26268296150383,218.00447299363643,214.4969575486804,213.9899466054946,,194.50066008757378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1990-02-01 00:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1990-02-17 00:16:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1990-03-28 00:21:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1990-05-24 00:15:04+00:00,,156.69624610965545,156.06804972223506,162.7429603862668,,171.21356159118287,179.96291203985487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
