dates,sar2489-0000,satname
2019-01-23 10:00:15+00:00,220.36,L7
2019-03-05 09:53:13+00:00,217.43,L7
2019-03-12 09:58:46+00:00,217.35,L7
2019-03-21 09:52:42+00:00,216.57,L7
2019-03-28 09:58:14+00:00,217.51,L7
2019-05-31 09:55:53+00:00,216.11,L7
2019-07-11 09:48:10+00:00,213.09,L7
2019-07-18 09:54:05+00:00,213.22,L7
2019-09-04 09:52:05+00:00,216.17,L7
2019-09-29 09:44:49+00:00,218.20,L7
2019-10-06 09:50:42+00:00,216.93,L7
2019-10-22 09:50:02+00:00,216.68,L7
2019-11-07 09:49:19+00:00,214.97,L7
2019-12-01 10:06:03+00:00,217.31,L8
2019-12-25 09:46:59+00:00,217.13,L7
2020-01-26 09:45:22+00:00,217.25,L7
2020-02-11 09:44:33+00:00,216.45,L7
2020-03-07 09:37:27+00:00,215.11,L7
2020-03-30 09:41:57+00:00,214.67,L7
2020-05-01 09:40:05+00:00,215.61,L7
2020-06-18 09:37:13+00:00,214.67,L7
2020-07-13 09:29:56+00:00,215.49,L7
2020-07-20 09:35:17+00:00,215.40,L7
2020-07-29 09:28:33+00:00,216.62,L7
2020-08-14 09:27:56+00:00,218.01,L7
2020-08-21 09:33:16+00:00,217.52,L7
2020-09-06 09:32:13+00:00,218.82,L7
2020-09-15 09:25:51+00:00,219.05,L7
2020-10-01 09:24:25+00:00,218.96,L7
2020-10-08 09:30:09+00:00,219.45,L7
2020-11-09 09:28:02+00:00,219.21,L7
2020-11-18 09:21:37+00:00,218.83,L7
2021-01-12 09:23:26+00:00,218.50,L7
2021-01-20 10:05:53+00:00,219.26,L8
2021-03-01 09:19:52+00:00,219.36,L7
2021-05-29 09:06:20+00:00,221.25,L7
2021-07-07 09:09:17+00:00,221.30,L7
2021-08-08 09:06:30+00:00,224.72,L7
2021-09-02 08:58:32+00:00,222.89,L7
2021-10-11 09:00:52+00:00,221.99,L7
2021-10-27 08:59:25+00:00,220.65,L7
2021-11-28 08:56:21+00:00,217.63,L7
2022-01-15 08:51:44+00:00,219.49,L7
2022-02-09 08:43:28+00:00,217.89,L7
2022-02-25 08:41:53+00:00,219.50,L7
2022-04-05 08:43:52+00:00,219.34,L7
2022-05-13 08:40:20+00:00,224.04,L7
2022-05-30 08:39:35+00:00,225.42,L7
2022-06-11 08:33:08+00:00,224.95,L7
2022-08-01 08:29:33+00:00,223.21,L7
2022-10-08 08:22:49+00:00,223.07,L7
2022-10-25 08:20:41+00:00,221.19,L7
2023-03-03 08:09:16+00:00,219.18,L7
2023-03-20 08:04:32+00:00,217.53,L7
2023-05-25 07:58:56+00:00,221.06,L7
2023-06-11 07:52:29+00:00,224.43,L7
2023-06-16 07:55:49+00:00,223.00,L7
2023-07-30 07:47:59+00:00,221.98,L7
2023-08-26 07:46:33+00:00,222.08,L7
2023-08-31 07:49:52+00:00,219.41,L7
2025-05-16 09:58:58+00:00,189.49,L8
