dates,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172,satname
2015-02-27 22:10:40+00:00,,,,358.68,353.92,352.21,346.34,351.58,362.73,364.26,365.53,366.62,362.83,355.71,,,,,356.39,343.03,341.25,336.72,338.37,338.98,336.49,337.71,340.80,344.23,344.15,349.74,353.48,,,,,355.58,344.04,343.08,338.28,341.56,351.54,349.86,347.85,354.39,356.30,351.18,351.03,350.31,,,,,,341.83,340.44,343.37,341.53,335.59,340.28,345.60,341.63,,354.62,360.86,363.43,358.13,,,,,,371.28,349.31,351.42,352.92,351.47,344.13,344.73,339.97,339.62,333.82,340.26,344.38,338.85,336.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.80,351.28,349.90,349.32,346.18,348.19,341.08,337.83,334.26,335.01,331.60,330.21,,,,,,,355.79,348.13,337.95,331.80,324.32,321.14,310.63,310.30,316.80,320.39,326.05,339.52,352.76,364.75,368.80,,,,,,,,364.11,,,,,,,,,,,,,338.14,340.39,334.91,337.81,360.67,,,,L7
2015-02-28 22:05:24+00:00,375.68,367.83,384.76,382.32,383.21,373.06,369.22,374.23,377.53,376.95,379.15,380.39,374.83,368.35,361.69,361.91,369.47,370.39,360.59,359.41,356.79,351.89,355.11,355.21,344.94,347.91,351.43,357.33,359.51,360.21,367.85,375.96,375.15,362.29,363.43,359.56,358.99,355.39,350.75,358.13,362.32,358.04,361.08,366.71,365.66,361.34,365.51,361.70,352.04,349.86,350.37,353.15,352.22,,,,,,,,,,,,,,,365.46,360.21,352.15,360.25,361.52,363.88,369.07,369.72,362.80,355.31,355.61,344.17,348.93,346.84,350.20,353.79,351.34,349.36,349.65,354.65,359.15,356.63,361.42,374.00,374.33,373.74,372.85,375.68,371.22,372.01,367.12,358.68,363.49,364.68,366.39,364.66,362.66,358.39,360.42,364.92,366.29,365.73,361.41,367.10,366.55,359.26,362.31,363.09,361.04,360.58,354.46,349.70,346.60,340.72,341.20,342.00,337.39,338.04,343.53,346.20,352.26,361.57,365.94,364.38,358.20,349.12,343.67,339.21,359.56,322.73,323.54,327.42,333.75,335.08,349.35,362.75,376.46,381.64,376.85,364.92,368.07,362.74,354.92,359.05,359.64,360.09,361.80,358.74,359.86,361.82,363.79,368.81,377.63,376.41,372.11,368.39,357.44,351.08,351.62,357.15,351.03,355.04,375.07,377.62,381.11,370.38,L8
2015-04-24 22:11:08+00:00,358.53,345.00,360.94,361.83,358.97,356.32,359.47,365.95,377.99,369.05,368.60,368.34,369.21,364.88,370.61,370.32,371.18,358.16,361.30,353.58,346.62,348.21,349.38,345.54,348.48,350.88,351.21,350.65,353.78,366.49,370.57,374.75,365.07,359.05,361.79,358.69,350.61,352.15,357.48,357.14,358.23,352.82,355.04,360.61,361.26,362.49,359.70,348.63,353.42,353.41,349.50,350.39,350.14,345.63,350.51,347.34,344.83,344.36,345.27,353.75,358.60,368.55,369.83,372.65,368.72,366.89,361.37,357.81,363.37,360.64,356.04,359.86,358.69,359.00,355.73,355.85,352.72,347.74,342.58,343.95,348.82,349.26,343.30,348.05,353.21,349.05,350.44,356.95,360.67,368.57,368.83,,,,,,,,,367.74,363.05,,,,,,,,,,,363.01,363.89,365.06,358.89,355.68,354.29,350.09,352.49,346.60,346.26,335.38,335.62,335.87,334.58,341.24,352.82,360.62,359.57,365.47,,,,,,,,,,,334.86,342.59,360.45,378.84,383.01,380.53,375.61,365.97,362.60,361.94,351.57,354.21,354.47,354.79,352.29,353.99,356.34,358.80,363.33,362.51,359.05,359.06,353.07,354.34,356.44,344.33,348.70,346.19,348.52,372.85,378.71,381.41,371.37,L8
2015-05-10 22:10:52+00:00,358.35,350.86,367.78,361.10,363.27,364.38,369.13,377.65,382.13,373.91,376.57,376.91,372.99,372.98,373.48,374.54,372.16,363.50,360.68,359.87,351.36,355.01,349.18,348.12,351.24,353.33,354.54,352.84,353.60,365.09,370.83,373.94,370.74,363.54,361.49,355.80,352.38,358.21,362.78,361.20,362.77,359.56,361.83,366.06,365.97,365.56,361.07,357.72,355.55,357.64,355.47,347.40,350.77,355.34,356.16,354.22,353.53,351.13,354.96,359.15,365.48,364.24,369.18,374.71,372.35,368.27,365.11,363.81,362.59,362.79,358.95,362.43,363.91,359.69,358.56,359.76,354.93,351.51,346.48,347.91,349.81,348.66,351.95,353.33,354.32,354.82,353.77,361.16,364.21,366.84,369.10,366.12,370.44,368.33,369.85,369.94,367.88,367.31,365.05,367.64,368.03,365.10,365.40,363.35,365.15,366.86,362.39,364.35,361.95,365.32,368.09,365.15,364.57,359.41,360.73,361.38,358.07,356.58,348.11,346.72,347.59,341.87,340.01,338.50,342.37,348.25,349.66,357.59,357.53,362.22,,,,,,,,,,,,,,,384.72,383.56,372.73,370.55,364.96,365.77,359.70,360.41,360.55,358.05,359.99,357.81,360.74,363.42,364.29,368.28,367.03,370.14,365.19,363.38,358.31,349.79,349.23,348.30,346.31,372.80,379.48,380.22,369.92,L8
2015-05-19 22:04:40+00:00,362.19,351.48,360.88,363.50,365.93,367.97,370.93,372.13,384.82,374.58,371.99,374.38,374.24,374.14,376.95,371.92,373.10,361.99,364.55,357.89,356.26,355.89,350.99,346.64,350.58,352.45,354.44,354.19,350.10,367.80,376.28,376.49,367.56,366.21,364.08,358.26,357.92,359.56,359.44,363.12,359.58,361.91,364.33,367.95,372.30,368.34,365.80,362.46,368.07,361.45,357.97,349.52,358.85,356.10,,,,,,,,,,,,373.03,375.80,371.66,372.84,368.78,368.57,367.14,363.85,369.67,362.74,366.32,362.68,355.25,358.80,357.05,360.11,354.29,354.94,355.43,356.40,359.82,365.19,366.41,364.86,375.28,370.64,374.33,380.43,374.91,371.12,378.52,378.32,374.58,379.06,379.04,369.97,373.51,370.88,371.34,373.73,372.77,372.65,367.48,366.07,370.77,375.61,381.47,372.10,372.97,365.11,361.09,364.86,360.84,363.44,360.58,352.88,342.67,342.55,350.43,352.79,353.26,358.91,366.15,368.15,,,,,,,,,,,,,,375.25,386.91,388.96,381.26,379.31,377.52,370.52,366.79,368.29,360.67,363.28,365.48,367.87,364.26,360.88,365.71,371.70,367.20,367.80,371.18,364.00,366.26,360.62,357.81,355.44,349.46,356.48,383.54,393.35,388.13,380.80,L8
2015-05-27 22:05:06+00:00,342.19,346.68,360.87,361.22,367.16,,,,,,,,366.30,366.71,369.35,366.78,362.50,362.67,357.82,356.60,350.31,,,,,,,,345.15,360.24,368.28,366.85,362.39,366.34,368.32,357.06,355.64,358.50,,,,,,,,,364.68,,354.75,357.75,351.53,347.25,343.20,342.97,351.08,351.42,,,,,,,,,366.42,360.28,360.29,356.90,356.43,359.23,361.07,360.79,358.99,356.22,356.46,,,,,,,,,354.23,348.03,345.32,354.03,357.85,358.21,361.42,368.08,365.40,366.59,362.82,365.43,,,,,,,,,360.03,361.55,360.77,358.20,354.71,355.90,360.70,362.80,364.20,362.31,358.24,355.68,,,,,,,,,334.45,339.31,,347.88,348.39,352.43,361.29,363.30,362.90,359.09,347.94,340.35,343.30,,,,,,,,,,,368.41,367.31,361.08,358.81,357.08,352.49,356.70,358.17,352.60,357.28,355.41,359.50,364.81,362.25,,,,,,,,,,,,382.29,366.50,L7
2015-06-27 22:11:10+00:00,356.86,349.43,367.27,375.40,382.25,385.89,390.77,392.38,392.98,392.46,394.06,382.43,381.49,384.33,382.09,378.81,370.03,374.26,373.62,375.82,364.61,363.10,360.58,357.09,359.80,361.46,361.57,357.14,360.55,363.41,367.67,387.59,380.68,370.77,372.61,374.98,367.77,363.98,366.07,364.90,370.28,369.95,368.64,377.43,383.54,377.30,362.72,366.64,361.05,364.87,363.98,363.61,,,,,,,,,,,,,,,,,364.70,365.28,364.73,368.94,364.07,365.78,368.43,375.78,364.52,357.18,356.88,355.06,355.11,356.88,361.54,357.28,357.53,357.27,360.45,375.39,374.18,370.04,371.61,371.34,370.80,374.09,373.33,366.02,372.33,374.13,369.19,379.57,370.56,374.83,372.14,366.99,366.78,379.39,378.81,372.03,371.51,372.28,372.62,,,,364.93,364.51,359.89,349.62,355.28,358.40,350.33,346.92,344.76,341.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-07-05 22:11:30+00:00,361.20,,,,,,,375.68,379.70,380.21,,,,,381.00,371.21,,,369.41,,,,355.34,348.81,349.59,352.67,,,,,386.16,381.74,372.88,365.72,365.71,366.47,356.47,362.26,354.92,,357.03,361.73,362.92,,,,,,379.21,365.29,363.69,,,,,,352.95,346.58,350.11,359.03,365.75,,,,,,,,364.13,,,364.20,371.26,,363.63,365.06,358.89,353.49,353.73,351.01,,,,,,381.65,356.04,366.36,367.55,361.64,367.59,372.47,,368.79,369.37,370.46,371.17,367.75,369.51,,,,,,379.36,371.88,366.79,364.97,360.98,356.86,348.83,365.66,366.46,365.60,358.78,355.49,352.10,351.72,345.84,,,,,,343.24,,354.96,356.76,,,,,,,,,,,,,,,,,,,403.61,,,,379.11,357.33,361.00,362.68,,,,,,,,,,,,,,,,,,,,L7
2015-07-21 22:11:34+00:00,,365.03,371.44,371.47,367.49,372.43,377.16,380.78,383.72,383.28,382.11,377.89,,,,,391.79,382.56,381.01,378.98,367.01,355.22,357.71,364.05,356.70,355.91,356.12,354.28,,,,,,378.54,370.77,369.82,363.64,362.88,361.96,363.57,369.99,375.78,381.62,380.97,374.26,,,,,,381.10,368.41,,,,,,,,,,,,,,,,,386.08,366.41,368.42,371.86,376.16,376.50,377.33,373.58,365.02,357.24,354.51,346.35,355.04,363.17,,,,,,,372.48,368.06,369.35,370.39,367.79,377.06,378.28,375.30,378.71,382.63,375.50,375.21,371.91,370.14,,,,,,388.61,365.58,367.86,372.31,376.33,380.34,375.77,372.61,366.14,361.92,354.05,349.67,353.54,350.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.21,365.30,,,361.92,362.63,362.15,356.75,368.41,369.19,367.67,375.79,371.31,365.06,367.41,364.89,369.11,,,,,,,,L7
2015-07-22 22:05:13+00:00,360.92,363.07,371.33,371.60,367.31,375.27,379.77,382.97,387.71,389.85,387.43,376.80,374.90,381.62,385.20,379.31,377.89,384.32,382.11,375.03,367.93,358.74,365.58,364.68,363.30,362.44,361.90,361.72,359.21,369.50,373.44,387.99,385.23,377.36,373.62,372.07,370.54,362.54,362.60,366.25,370.92,370.55,377.91,386.29,382.54,377.19,363.52,362.58,362.80,361.85,363.51,362.03,366.39,370.71,372.33,366.97,364.37,358.70,362.87,373.01,378.13,385.36,383.16,389.48,386.20,383.50,372.45,369.64,364.30,361.97,360.04,367.84,373.05,373.95,375.76,375.87,366.29,360.40,354.92,350.94,360.13,357.72,364.47,362.39,365.86,373.48,368.76,373.51,375.81,371.92,371.67,370.14,368.92,373.99,375.68,382.89,383.84,382.47,381.31,379.48,376.01,375.03,373.02,379.84,384.25,387.14,381.56,373.72,368.58,365.04,371.50,369.65,380.47,392.68,374.59,370.55,366.52,357.26,356.56,357.47,354.39,348.91,349.52,347.87,347.78,357.89,363.13,369.74,364.25,366.64,,,,,,,,,,339.01,338.72,358.58,370.28,383.49,392.67,386.05,391.49,380.62,372.52,370.94,368.24,369.95,370.44,369.16,369.39,366.03,361.45,368.52,374.42,375.73,380.14,381.16,380.65,373.37,375.63,376.61,369.83,364.72,376.88,379.58,387.45,388.89,377.12,L8
2015-07-29 22:11:25+00:00,360.28,348.28,359.33,360.73,359.66,376.14,369.06,369.99,382.09,390.16,388.73,372.27,368.98,369.33,368.77,371.19,371.47,374.50,374.92,373.96,366.43,357.04,359.00,357.54,362.46,363.54,357.93,351.97,345.35,358.51,366.49,386.17,384.61,379.63,375.06,373.49,371.68,359.61,356.91,356.73,360.65,366.90,374.30,379.51,379.89,381.33,366.76,360.70,355.24,354.85,356.46,359.66,,,,,,,,,,,,,,,,370.57,363.79,357.44,359.64,363.06,365.38,369.40,370.81,369.58,367.99,362.25,351.29,351.75,343.60,348.28,352.20,350.13,357.13,361.65,362.94,366.72,374.39,372.82,370.61,364.37,360.80,367.54,369.40,367.05,369.13,373.01,371.57,374.24,372.03,370.16,365.11,367.52,371.53,373.16,375.57,375.18,373.15,362.88,362.40,366.62,367.62,368.38,369.84,365.23,363.25,356.25,353.95,352.79,351.51,349.98,346.99,,,,,,,,,,,,,,,,,,,,,,,374.50,370.83,369.52,368.82,368.32,364.78,369.51,371.50,368.31,371.52,370.08,354.30,364.74,369.89,361.76,371.23,376.93,369.20,373.22,376.41,361.47,358.58,352.72,360.09,374.47,375.08,377.74,365.51,L8
2015-08-06 22:11:37+00:00,349.45,335.61,343.70,344.21,347.56,350.08,354.96,,,,,369.63,365.59,365.21,364.84,358.69,357.90,352.17,352.16,346.82,342.48,336.96,341.13,,,,,350.17,347.06,349.35,355.60,366.08,362.75,355.45,347.08,346.36,345.00,342.86,340.15,,,,,,371.70,363.38,355.94,350.29,346.30,344.27,342.59,342.67,344.25,342.74,343.02,342.04,341.55,,,,,,341.60,362.68,362.40,363.70,356.99,354.76,355.29,340.68,339.27,343.41,347.96,349.36,345.56,346.74,,,,,,343.46,336.76,340.96,346.02,345.55,345.50,351.78,353.83,354.18,354.23,352.24,346.49,346.70,351.69,,,,,,378.30,353.67,352.23,351.39,356.52,356.33,356.82,355.50,351.52,349.70,349.90,351.92,349.10,348.70,,,,,,,338.73,331.92,331.32,333.20,335.99,339.87,341.14,345.33,346.64,350.97,351.70,350.62,345.97,343.10,331.25,,,,,,,,352.10,372.48,375.86,368.88,362.13,360.58,354.25,347.60,347.65,,,344.58,351.43,348.98,345.89,,,,,,,,,347.26,347.76,348.35,349.88,361.78,368.98,367.59,361.39,L7
2015-08-07 22:05:16+00:00,,,,,,,360.26,363.55,369.04,372.75,371.77,366.18,354.47,355.90,338.38,328.99,321.75,339.73,329.85,348.87,349.07,337.26,347.63,341.13,341.02,331.70,341.81,345.45,341.74,335.16,329.48,340.95,331.68,359.41,356.74,355.27,351.61,350.16,348.85,352.37,356.26,354.94,365.99,365.50,364.74,367.61,360.74,355.77,347.96,350.85,354.38,347.95,351.52,356.86,356.11,355.12,352.44,351.68,,352.87,357.93,355.86,343.57,364.51,367.59,364.82,361.11,358.48,355.84,350.20,351.30,355.83,356.76,360.28,359.96,357.52,356.51,353.79,348.72,340.02,341.33,344.84,341.81,344.14,351.21,349.69,354.19,359.00,361.55,361.44,365.89,364.35,355.48,360.15,367.66,359.38,360.22,364.77,365.74,363.79,366.18,361.26,357.83,355.40,362.77,365.29,366.12,368.09,362.39,360.75,363.01,363.27,360.35,362.00,358.00,356.51,357.11,356.66,347.99,346.24,343.19,342.28,342.85,339.68,340.74,344.64,343.24,350.01,361.82,361.44,360.23,361.14,351.14,353.81,351.37,348.05,344.21,318.34,324.48,325.78,327.33,339.78,360.67,368.15,374.53,373.74,360.25,362.01,358.98,357.00,358.66,356.65,355.04,358.52,353.50,358.48,349.05,354.08,357.54,357.39,355.50,361.90,359.41,359.13,351.10,350.78,346.37,344.65,348.60,367.86,376.51,381.82,367.37,L8
2015-08-23 22:05:24+00:00,352.86,352.02,361.23,362.54,362.93,364.98,371.65,376.08,376.09,379.91,381.66,381.17,376.63,376.54,379.50,381.22,377.86,372.23,371.22,369.53,362.55,357.74,362.78,367.38,363.52,360.20,358.51,362.20,363.29,371.90,,386.00,,379.64,373.04,366.23,363.59,366.38,367.19,368.53,369.59,373.84,376.71,377.39,376.91,375.17,371.57,368.89,365.36,364.09,360.33,359.38,359.19,362.90,359.88,364.16,366.04,370.45,376.22,377.28,375.01,371.67,381.63,383.01,379.32,376.66,374.27,373.03,369.67,366.82,366.40,367.60,373.52,374.73,368.12,362.17,358.37,359.26,357.97,359.18,360.72,356.11,354.00,355.55,358.05,358.95,363.40,366.44,365.25,371.74,374.24,371.04,370.23,370.79,376.22,375.35,370.56,372.04,376.63,374.48,371.60,372.28,370.60,372.57,370.91,368.85,371.47,371.77,372.38,372.14,371.71,374.18,370.04,368.79,364.01,365.21,363.22,361.31,359.28,354.88,349.78,351.01,346.89,346.82,350.25,359.82,365.12,362.04,366.01,373.80,375.28,372.80,368.98,365.10,359.65,359.06,355.93,352.87,339.27,346.13,339.44,357.30,364.94,377.65,389.13,386.17,382.43,374.76,372.37,367.28,366.72,363.00,361.29,360.56,364.84,367.72,371.16,366.52,365.48,376.72,376.60,384.90,384.58,377.96,372.78,371.47,367.40,370.49,367.31,374.69,379.09,383.54,370.76,L8
2015-09-16 22:05:34+00:00,365.26,,,,,,,378.63,385.13,378.67,383.13,384.74,383.56,378.97,378.34,381.94,,,,,,,,391.59,379.05,378.30,373.57,378.07,381.23,386.16,,395.79,,,,,,,,,393.79,386.66,388.75,389.54,387.47,386.20,382.95,374.16,374.81,375.16,376.79,,,,,,,,406.04,401.73,400.98,,358.18,375.10,374.78,376.29,377.15,380.27,379.38,,,,,,,,,370.47,368.03,364.96,369.97,367.97,366.93,368.48,369.04,371.00,371.34,375.46,373.16,,,,,,,,,383.56,386.20,384.77,379.36,378.17,379.42,381.20,383.42,380.97,385.49,384.82,381.00,,,,,,,,,373.12,370.24,362.03,360.02,359.61,358.77,362.65,365.56,369.06,377.00,374.55,372.61,,,,,,,,,,331.06,338.85,339.67,356.84,369.49,381.59,391.84,391.35,394.33,383.94,381.15,378.12,370.85,369.60,,,,,,,,,,,393.99,380.41,369.69,381.22,375.93,378.65,377.58,385.75,385.90,388.40,377.95,L7
2015-12-20 22:11:57+00:00,,,,,,,,,,385.50,399.32,382.09,390.31,379.92,383.40,377.47,373.21,379.09,381.09,369.83,362.55,360.20,,,,,,,,,,,,,,,370.34,363.90,367.01,367.52,371.07,370.13,368.83,376.82,368.97,368.24,370.85,370.14,362.09,355.95,360.37,,,,,,372.00,364.23,369.15,368.35,376.95,368.49,370.16,375.74,375.39,382.84,373.40,365.56,365.55,369.38,365.06,365.88,369.35,367.54,364.06,368.01,359.00,358.60,354.30,354.89,354.53,352.47,360.15,353.35,358.08,356.73,362.30,360.46,354.71,366.92,373.90,375.94,369.15,371.10,375.50,365.05,370.54,376.89,364.95,366.62,369.71,363.20,367.64,370.71,367.19,368.06,368.94,374.65,369.98,366.95,367.79,372.54,371.73,368.31,365.98,360.45,362.19,362.99,350.75,352.46,351.41,341.22,348.48,351.91,353.55,348.08,356.80,359.43,366.47,374.34,373.71,371.16,363.96,358.21,357.27,355.18,348.08,349.18,356.45,353.82,342.37,371.56,373.68,380.71,380.62,380.08,373.13,368.53,368.30,364.75,361.95,358.37,367.29,365.38,354.76,359.54,369.73,369.40,369.17,371.30,374.57,377.53,371.71,378.01,374.78,368.86,375.25,377.25,375.08,384.16,393.05,385.09,379.04,L8
2015-12-28 22:13:09+00:00,,,,357.62,350.65,358.24,367.55,372.58,377.16,376.87,377.74,382.09,376.58,377.91,,,,,374.75,358.44,363.73,353.34,355.49,354.45,354.49,350.78,356.87,360.13,359.27,360.95,,,,,,364.97,361.38,357.00,354.37,358.89,359.52,362.20,365.71,371.05,366.89,358.32,360.02,,,,,,374.38,357.47,352.45,356.46,360.02,348.32,353.04,370.11,372.95,376.97,346.35,357.50,366.05,,,,,,,359.35,365.05,364.11,359.26,362.93,356.45,350.84,349.96,344.78,343.84,341.86,342.28,352.89,,,,,,,368.62,369.92,367.37,363.18,367.88,366.96,362.38,362.02,366.27,364.92,364.93,357.84,354.51,358.63,,,,,,362.36,367.67,366.41,363.90,357.53,351.47,354.05,359.73,362.23,349.80,340.20,346.17,341.94,338.61,,,,,,,,364.67,371.37,368.27,,361.08,356.83,355.57,,,,342.17,353.26,364.45,375.60,,,,,,,,,380.62,366.86,362.80,360.90,362.96,368.98,365.01,369.81,360.44,373.84,380.59,371.56,377.88,375.96,380.17,376.73,386.38,,,,,L7
2016-01-22 22:07:21+00:00,336.79,322.01,334.39,333.56,,,,,,,360.00,353.78,355.35,347.75,350.75,353.13,345.98,343.86,345.68,,,,,,,,333.65,332.00,335.14,339.83,350.29,357.05,350.45,346.31,339.89,336.11,335.00,,,,,,,,340.53,341.89,340.30,337.78,336.26,334.42,332.54,332.32,332.93,335.82,,,,,,,,,324.33,338.97,348.40,346.10,338.21,337.16,343.70,328.49,332.23,338.94,335.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.51,317.25,319.05,324.58,327.18,327.96,335.71,338.63,344.11,341.96,335.91,330.32,332.30,,,,,,,,,,356.12,363.47,354.24,343.50,332.33,338.89,339.91,343.34,340.59,337.58,338.87,334.25,335.14,339.64,,,,,,,,,,,359.82,331.21,351.79,358.91,365.26,347.66,L7
2016-02-07 22:07:29+00:00,,,,,,,,,363.61,355.38,352.46,350.83,354.12,352.13,350.28,344.08,345.07,,,,,,,,340.84,,,,,,,,,,,,,,,,,341.27,323.87,,331.65,338.18,341.50,339.75,344.16,341.84,333.82,331.27,,,,,,,,339.86,335.29,315.32,338.97,347.47,347.58,346.01,343.31,347.15,348.67,334.80,335.28,,,,,,,,327.38,322.01,324.17,327.59,325.83,326.65,329.83,332.54,328.80,331.71,340.67,336.46,,,,,,,,,353.35,332.75,339.67,350.02,343.88,341.58,341.82,347.47,347.83,342.73,344.29,351.93,,,,,,,,,341.52,324.71,326.04,326.85,321.17,323.09,332.38,332.62,336.77,340.46,344.36,347.68,344.86,,,,,,,,,,313.61,328.19,340.67,360.11,372.30,362.02,352.45,344.99,348.90,343.31,346.82,344.87,340.16,343.33,,,,,,,,,,351.53,348.10,346.33,344.02,340.72,340.31,358.01,366.73,369.89,357.09,L7
2016-02-22 22:11:42+00:00,354.77,343.39,353.39,357.84,360.80,364.84,368.73,377.02,379.72,379.18,379.17,376.30,373.35,379.20,373.01,368.55,368.70,370.20,361.84,360.64,356.71,351.59,348.70,352.66,356.60,359.61,358.16,347.16,350.70,363.54,366.88,373.08,363.01,359.13,358.15,357.08,360.21,362.76,361.02,357.72,363.08,367.21,362.77,362.12,362.22,366.83,364.42,359.64,362.06,361.02,348.84,350.02,350.96,355.33,355.69,355.38,356.14,355.56,356.97,354.93,358.17,341.69,357.46,370.18,373.21,373.31,371.06,367.53,366.73,351.69,356.95,356.10,355.61,351.85,356.07,359.28,347.30,347.37,351.34,350.36,343.17,342.47,343.32,349.80,346.10,353.97,350.23,355.48,365.91,359.32,360.86,369.91,374.17,362.58,363.92,366.29,363.63,360.63,363.21,353.42,358.85,369.95,365.11,361.99,364.80,366.20,368.21,360.46,362.29,369.09,363.27,358.98,363.90,365.77,361.23,348.90,354.42,348.11,349.32,348.53,344.58,346.79,339.22,345.99,344.74,350.24,353.31,358.89,363.84,366.67,364.71,358.91,354.03,351.41,347.11,342.22,334.79,303.61,337.22,330.58,338.89,345.29,364.97,378.53,390.61,385.60,370.73,367.70,362.87,366.34,361.26,360.79,360.24,358.59,358.79,357.10,361.06,362.73,359.59,366.47,370.74,372.15,365.01,363.37,365.77,363.94,368.54,359.00,362.45,371.38,378.43,380.13,372.37,L8
2016-02-23 22:07:30+00:00,,,,,,,363.68,367.34,370.95,373.90,371.80,373.54,370.36,370.96,371.70,,,,,,,,341.81,347.91,350.49,351.33,351.56,344.85,342.41,357.82,364.53,372.08,,,,,,,,353.38,353.53,360.18,354.87,355.22,350.21,354.06,351.31,347.63,347.85,,,,,,,,,346.26,352.37,348.52,351.23,334.64,353.14,361.33,362.42,363.50,359.37,356.74,,,,,,,,349.33,336.65,341.09,343.26,341.75,336.37,336.83,337.69,337.55,339.07,338.34,341.57,,,,,,,,,360.83,351.34,350.14,353.49,346.26,352.53,356.77,356.77,352.80,357.96,357.35,358.70,,,,,,,,,344.55,342.32,344.50,338.94,335.22,333.91,334.00,325.80,331.96,335.48,337.62,344.31,349.41,,,,,,,,,342.32,289.94,328.14,323.66,327.56,337.09,350.25,368.35,379.35,373.58,364.80,356.29,354.47,350.94,,,,,,,,,,,372.95,364.54,359.64,357.70,354.41,358.91,355.69,349.03,353.36,366.71,372.20,373.26,360.00,L7
