dates,satname,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0044,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049
2004-11-02 22:09:40+00:00,L7,332.44,336.54,343.97,349.40,344.79,342.96,337.24,341.57,337.79,338.86,336.81,333.18,337.20,337.40,,,,,,,,,,,345.99,348.08,355.12,363.48,358.08,346.42,339.55,340.20,334.42,329.99,329.89,327.36,325.26,,,,,,,,327.12,331.45,330.39,329.74,330.23,342.50
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-13 22:06:52+00:00,L5,349.68,357.09,357.45,359.27,344.73,345.84,342.04,343.64,345.91,342.53,334.02,338.73,348.40,343.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.87
2005-01-14 22:04:00+00:00,L7,,,,,336.95,338.07,337.34,336.10,341.27,335.48,331.57,333.83,337.89,335.11,325.72,331.15,337.26,333.99,332.73,335.94,335.25,337.58,,,,,,,345.74,340.10,339.51,337.59,328.93,327.61,324.86,324.82,326.72,318.41,309.56,306.96,301.91,309.30,321.72,,,,,,336.63,338.43
2005-02-14 22:07:21+00:00,L5,336.75,353.33,353.37,355.93,351.76,348.43,335.02,341.14,343.20,342.13,340.12,336.40,337.96,334.81,332.46,333.36,338.02,336.91,335.66,335.40,336.55,337.45,346.84,352.45,354.88,364.21,371.03,362.54,357.67,353.26,338.93,333.99,326.62,323.90,325.59,320.99,322.18,321.68,317.01,320.79,316.31,326.27,327.80,338.30,338.05,334.27,338.95,339.62,351.69,347.37
2005-03-02 22:07:35+00:00,L5,330.30,340.31,329.62,329.84,335.34,335.58,331.55,337.51,340.12,340.08,332.62,326.29,331.06,331.52,326.34,330.36,335.26,337.71,338.22,336.91,335.81,331.99,334.51,340.12,347.85,357.15,360.12,346.39,346.86,339.77,330.20,325.38,321.01,322.53,322.65,321.15,320.51,316.68,311.54,314.80,313.52,317.81,324.75,332.65,334.74,339.08,335.96,326.22,334.27,337.85
2005-03-03 22:04:17+00:00,L7,326.18,338.15,338.86,342.54,337.79,337.99,339.17,342.27,342.63,343.53,338.69,331.58,333.39,332.81,330.51,334.83,336.94,339.11,335.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-10 22:10:29+00:00,L7,355.32,346.18,,,,,,,,,,,339.25,337.97,337.79,340.66,343.73,344.11,346.58,347.48,344.85,342.89,342.93,348.70,356.33,358.70,366.99,,,,,,,,,315.51,323.20,320.16,311.92,317.17,318.28,325.63,327.43,336.69,340.07,337.89,337.45,334.96,,
2005-03-11 22:01:31+00:00,L5,362.00,351.31,356.09,355.54,354.42,357.80,344.08,346.97,352.11,342.70,,,334.40,341.39,340.99,345.29,345.39,345.42,347.21,347.57,346.14,341.33,346.38,350.48,359.44,366.39,370.72,371.17,357.15,350.12,338.88,338.42,339.11,336.06,335.74,336.91,334.43,327.88,318.17,323.21,323.64,324.33,331.51,338.11,340.67,341.85,340.94,336.51,333.74,352.38
2005-03-26 22:10:28+00:00,L7,329.94,,,,,,,,,,,,333.05,329.57,331.06,336.91,338.55,343.47,345.41,350.09,348.99,346.50,350.73,353.64,357.93,367.08,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-04 22:04:14+00:00,L7,,,,,,329.17,326.40,320.96,323.88,328.19,325.10,317.44,320.59,320.48,321.49,320.14,322.79,328.39,332.81,330.44,332.67,331.44,326.86,,,,,,,329.03,319.17,313.78,314.20,312.49,313.71,313.15,306.60,296.90,291.20,296.07,304.37,306.41,312.46,318.55,,,,,323.41,327.91
2005-04-19 22:07:55+00:00,L5,325.78,339.69,351.02,349.76,345.71,342.14,332.72,324.87,345.88,342.75,340.32,334.94,336.81,332.48,328.49,331.68,341.24,341.86,339.57,340.01,342.38,346.17,344.73,338.87,340.73,347.35,360.36,362.40,355.18,337.25,326.18,320.68,322.89,321.16,323.13,316.94,312.24,311.79,305.90,308.00,315.47,323.11,324.90,334.48,334.83,333.69,337.06,334.86,334.46,335.44
2005-04-20 22:04:08+00:00,L7,320.46,335.43,339.90,344.07,350.64,354.07,336.36,335.84,,,,,,,330.92,337.41,345.00,347.36,342.75,345.85,343.62,345.05,343.82,341.79,340.59,350.20,351.38,358.46,348.37,342.14,330.26,,,,,,,319.49,310.06,311.70,318.80,322.06,325.83,334.76,335.29,487.59,553.47,531.37,,
2005-04-27 22:10:21+00:00,L7,93.55,,,,,,319.55,322.07,331.89,335.76,332.71,329.33,331.47,323.01,326.06,328.92,326.90,331.94,335.23,334.03,329.46,,,,,,,,,,320.83,322.77,322.47,323.16,322.27,318.68,314.41,306.48,302.07,301.12,310.34,316.07,309.14,,,,,,,
2005-05-14 22:01:54+00:00,L5,285.48,330.59,345.20,358.12,348.82,329.68,323.86,325.99,333.35,340.05,331.19,334.86,330.78,325.61,330.44,335.78,332.60,328.89,338.08,331.11,328.77,329.44,332.67,339.91,342.83,348.15,351.24,348.75,337.20,329.70,326.80,321.00,316.52,320.97,331.40,324.26,312.35,308.85,298.35,286.39,306.20,312.09,317.95,327.93,331.36,324.45,328.54,325.92,320.97,330.03
2005-05-22 22:04:12+00:00,L7,344.97,355.82,367.03,371.74,362.67,360.94,354.23,356.26,358.57,366.00,362.52,355.02,357.27,347.41,345.84,348.33,355.59,355.71,,,,,,361.69,366.55,368.78,367.01,368.15,364.71,358.00,341.79,336.39,347.61,349.60,346.37,341.56,346.08,335.09,331.46,,,110.73,93.39,,338.03,343.20,346.44,344.77,351.54,360.35
2005-05-29 22:10:21+00:00,L7,284.54,288.37,,,,,,,,,,,315.70,313.59,313.25,311.71,313.01,313.61,316.54,315.24,314.93,314.45,321.83,325.11,322.87,322.95,331.60,,,,,,,,,301.83,307.39,295.30,288.84,270.74,291.44,297.87,306.10,307.72,310.74,313.64,309.27,,,
2005-06-07 22:04:06+00:00,L7,346.11,360.46,,363.70,356.66,355.07,,,131.57,111.00,,,,339.62,340.13,339.22,344.01,344.64,344.04,342.72,345.51,350.56,356.20,353.26,352.23,359.48,367.91,374.28,361.99,342.58,,,,,,350.22,335.09,324.88,322.42,320.05,331.87,330.75,334.90,344.04,342.09,341.71,338.77,336.38,345.37,
2005-06-15 22:02:10+00:00,L5,315.48,332.12,353.89,358.00,358.88,358.62,346.53,346.68,350.60,355.20,353.86,342.19,343.32,335.93,332.12,336.01,339.02,337.41,342.19,338.77,340.20,346.82,353.01,347.49,344.26,352.83,363.65,368.19,347.95,333.37,330.32,331.41,332.26,331.62,329.93,332.26,324.95,316.54,318.04,315.23,327.18,329.82,333.61,340.34,345.61,335.69,337.19,332.37,327.93,330.09
2005-06-22 22:08:22+00:00,L5,358.43,351.36,356.10,368.27,372.07,370.56,365.62,363.83,366.96,352.71,347.62,340.74,338.88,334.11,330.93,338.19,340.51,340.22,341.32,343.10,347.27,359.74,363.15,358.35,358.30,366.83,373.38,369.68,343.13,346.99,349.36,349.48,343.62,333.20,333.40,330.23,328.11,317.39,316.11,325.17,330.50,330.19,326.85,342.05,345.21,344.88,344.63,342.31,347.21,348.50
2005-06-23 22:04:01+00:00,L7,91.36,126.44,,,349.98,349.25,348.26,350.05,356.93,363.66,,,,,345.93,347.31,348.49,350.87,355.10,349.46,350.56,358.49,,,,,,,345.17,316.03,,,,,,,,,,,309.12,287.85,,,,,,,,
2005-06-30 22:10:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.78,66.38,134.34,287.37,295.91,209.46,,,,,332.07,320.96
2005-07-08 22:08:27+00:00,L5,256.07,,,,,,,,348.23,357.46,,,348.17,343.40,351.46,350.23,340.55,331.94,329.91,338.58,347.08,347.36,346.35,,,385.34,379.60,363.86,357.41,344.55,336.08,339.30,349.69,362.15,357.05,355.05,347.29,351.00,341.76,328.99,336.73,344.81,357.24,397.65,383.21,371.18,351.56,342.37,355.39,392.68
2005-07-09 22:04:02+00:00,L7,347.79,364.85,361.07,370.30,376.10,362.39,354.49,359.32,359.75,363.31,352.69,351.85,355.80,343.78,353.09,352.11,347.60,348.83,,,,,,,356.91,364.96,371.16,372.83,363.70,357.81,343.69,343.45,341.66,343.09,343.95,339.43,338.70,336.95,327.10,325.39,,180.97,105.72,52.16,353.19,343.09,342.66,343.62,349.65,364.66
2005-07-16 22:10:12+00:00,L7,,331.96,357.97,353.19,349.73,354.32,344.06,348.54,350.25,345.61,340.90,336.63,337.95,334.33,340.39,340.91,339.87,339.22,,,,,,,,,,355.98,349.76,339.86,335.86,332.67,327.64,321.66,321.60,324.24,325.78,318.18,309.70,310.44,314.36,175.02,101.47,,,,,321.92,337.27,338.84
2005-08-09 22:08:46+00:00,L5,338.29,356.05,362.63,365.58,362.97,359.42,353.04,355.23,361.91,360.99,355.81,334.75,338.63,338.94,338.19,337.79,334.56,329.00,341.21,349.82,350.50,351.99,354.20,360.83,366.51,372.04,377.39,379.37,372.12,359.56,351.05,346.32,344.06,343.59,329.65,328.11,328.44,324.60,314.65,316.14,321.81,322.62,323.45,330.43,344.05,344.37,341.46,347.44,352.55,362.25
2005-08-25 22:08:52+00:00,L5,304.14,318.40,327.64,332.85,333.77,326.80,324.10,328.78,331.13,335.52,331.22,321.41,327.51,327.63,326.61,329.35,330.63,329.15,328.85,333.74,333.63,338.97,336.82,340.34,341.23,346.28,348.95,350.29,346.78,335.78,325.68,320.19,316.90,319.06,320.12,322.57,318.61,311.50,307.54,307.72,305.12,309.41,313.44,323.89,322.77,326.97,327.20,325.59,320.94,315.70
2005-08-26 22:03:51+00:00,L7,302.55,322.24,329.52,335.81,339.24,335.27,323.44,328.91,331.98,336.46,332.14,322.40,326.39,326.47,325.34,326.96,327.60,,,,,,,336.68,342.31,344.29,351.33,351.61,344.02,337.25,323.78,321.61,316.84,316.99,319.23,318.61,317.06,313.87,307.80,,,,,,316.90,316.80,317.92,317.73,324.45,323.47
2005-09-10 22:08:55+00:00,L5,336.30,353.63,360.13,357.45,355.42,355.18,348.19,351.54,354.37,348.32,340.93,341.43,340.87,343.07,342.72,342.14,344.42,347.93,346.82,347.66,350.82,353.16,353.08,357.39,359.25,359.49,363.64,368.22,363.48,364.79,355.56,340.85,341.20,335.24,335.11,333.58,335.63,332.02,327.86,328.93,326.66,329.78,335.68,342.41,348.00,349.57,348.27,352.26,355.50,360.94
2005-10-28 22:08:48+00:00,L5,,,352.31,353.36,347.51,345.89,339.83,337.72,341.23,343.96,341.85,335.36,336.24,327.46,331.55,331.11,339.88,342.99,342.01,343.19,350.26,362.03,363.24,335.83,345.16,350.63,363.71,365.93,360.57,359.06,351.80,346.96,345.08,349.33,355.02,349.57,344.38,338.43,337.75,345.93,,,,516.18,504.17,,,,361.88,367.02
2005-11-06 22:02:46+00:00,L5,336.13,345.17,353.94,352.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-24 22:10:44+00:00,L7,,,,,,,,,,,346.47,340.14,335.14,331.06,328.16,330.63,334.43,328.44,329.62,326.64,332.54,342.57,349.92,352.17,353.02,351.85,,,,,,,,,331.76,324.48,320.58,316.62,311.66,310.66,316.11,324.26,330.90,336.46,339.24,337.26,,,,
2006-02-01 22:11:01+00:00,L5,357.00,356.44,363.11,371.16,363.15,359.94,353.32,353.50,356.42,357.99,356.15,352.95,352.86,346.74,345.18,347.71,347.93,345.54,346.92,342.95,347.65,353.52,359.27,361.16,362.22,363.51,366.58,372.02,369.04,357.50,351.30,343.97,349.00,346.68,348.70,345.89,342.91,337.02,329.45,333.96,333.24,334.08,347.30,352.90,347.85,344.60,349.64,354.30,355.06,384.98
2006-02-17 22:11:22+00:00,L5,359.03,366.52,374.19,380.93,377.14,376.95,363.41,366.74,362.20,365.13,360.56,354.34,357.74,351.44,348.82,349.59,354.36,357.69,356.96,353.16,357.62,361.42,365.65,370.12,375.03,376.15,379.59,380.47,376.09,370.42,363.40,357.07,349.30,348.68,351.72,350.79,345.29,343.45,335.55,341.50,350.15,352.88,356.19,359.19,360.75,364.20,363.29,365.04,374.11,389.00
2006-03-22 22:04:42+00:00,L7,323.33,340.45,350.92,347.02,,,,,,,,327.66,331.75,330.44,329.07,334.20,336.31,336.83,338.29,331.69,336.94,335.74,341.89,348.45,347.82,347.63,352.25,355.65,,,,,,,318.65,318.51,313.05,305.68,297.43,300.84,310.14,314.19,325.77,334.32,340.06,334.82,334.53,339.73,,
2006-03-29 22:10:52+00:00,L7,367.70,360.41,363.92,368.18,362.94,359.43,355.68,357.76,,,,,,,,,,,337.74,351.09,352.63,353.81,357.03,360.92,363.13,362.18,364.44,368.89,359.26,350.74,345.86,344.56,339.89,,,,,,,,319.68,334.58,340.20,343.91,348.97,348.46,352.89,354.19,360.13,367.17
2006-04-07 22:04:39+00:00,L7,317.24,336.91,348.29,349.09,345.21,344.58,338.13,336.79,341.21,342.54,333.27,329.16,330.78,328.55,,,,,,,,329.74,339.43,338.73,339.64,341.17,347.08,348.62,339.87,331.54,325.37,323.25,320.93,320.15,320.83,326.84,,,,,,310.01,316.75,329.08,326.16,329.81,333.96,332.62,337.62,346.09
2006-04-15 22:06:18+00:00,L5,366.69,371.00,372.04,378.03,371.54,366.63,360.27,368.18,367.52,373.91,371.04,363.41,360.48,357.01,350.42,349.93,353.48,353.40,354.43,358.95,359.92,360.05,366.04,371.34,374.08,372.84,372.91,376.40,369.58,354.98,351.54,353.66,351.74,347.43,345.19,350.10,346.12,342.88,334.15,343.58,342.33,344.72,354.55,358.23,367.97,366.86,377.17,372.28,381.22,383.87
2006-05-08 22:12:50+00:00,L5,,,353.32,347.98,343.94,343.77,341.98,348.77,354.69,359.40,352.92,345.39,352.75,354.47,348.95,341.72,330.13,324.40,324.83,329.30,333.21,334.76,338.95,342.87,352.82,355.94,359.06,356.38,351.53,346.04,337.51,341.33,335.13,335.89,337.47,340.48,337.94,331.03,320.62,320.82,324.89,329.02,332.03,342.19,343.31,347.52,341.88,346.60,352.48,349.36
2006-06-01 22:10:50+00:00,L7,313.57,361.24,365.17,367.97,356.25,360.27,355.36,356.65,363.19,371.73,369.26,353.00,354.26,344.12,343.87,347.63,,,,,,,433.72,,,368.65,374.10,375.84,368.04,359.82,354.62,354.97,348.95,350.57,348.83,351.84,351.87,341.04,,,,,,,,365.74,359.36,362.90,362.48,366.56
2006-06-02 22:07:00+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-25 22:13:31+00:00,L5,376.91,380.28,388.81,391.72,381.28,376.48,364.79,364.86,373.12,369.00,338.78,342.77,369.91,352.10,358.12,352.23,354.99,345.58,352.33,357.34,354.75,351.28,348.73,359.48,360.65,367.07,378.81,375.94,365.89,372.44,362.52,360.27,361.14,345.32,340.37,349.92,343.12,337.03,322.00,342.01,340.98,339.99,346.32,351.41,358.76,354.47,364.57,358.35,372.38,389.51
2006-06-26 22:04:32+00:00,L7,,,392.33,401.11,384.94,383.24,351.08,351.45,366.52,366.96,,,367.84,358.89,361.71,356.70,367.30,346.91,356.88,352.64,356.59,,,,,,,362.53,358.48,354.34,350.33,351.15,346.53,344.98,346.78,353.91,349.34,338.15,334.38,348.99,348.82,340.13,347.83,95.02,,,,351.64,366.57,367.83
2006-07-03 22:10:40+00:00,L7,532.13,504.80,351.17,354.96,345.97,336.55,323.63,,321.86,323.68,,,80.47,,,,,,,311.63,,,,,,,,,,,,,,,,,,,,,,278.69,289.90,305.84,,325.05,314.13,309.27,320.16,
2006-07-12 22:04:25+00:00,L7,83.42,112.81,,,349.74,358.67,351.92,348.76,354.15,356.54,342.69,338.60,340.93,336.89,338.23,341.54,341.84,337.16,343.30,336.80,340.65,341.45,340.56,,,,,,,342.06,338.22,336.00,339.77,339.77,340.54,335.04,332.07,327.51,322.46,327.51,328.77,334.97,335.76,342.88,,111.51,81.66,,346.48,357.96
2006-07-27 22:13:58+00:00,L5,310.82,341.36,352.78,360.12,364.64,370.15,351.13,346.40,346.72,346.92,338.54,335.52,332.78,332.99,340.18,341.33,340.83,338.57,340.71,339.40,337.64,342.73,342.06,345.32,352.77,355.13,359.30,365.50,360.94,349.85,343.88,329.33,326.90,332.92,334.37,329.36,331.27,328.03,323.34,320.29,322.48,327.06,329.27,338.84,340.60,338.16,339.01,339.78,346.96,354.09
2006-08-04 22:10:28+00:00,L7,,,,,,,,,,,345.52,334.44,336.64,330.71,330.76,337.99,339.83,329.08,337.12,339.12,327.36,334.68,340.90,332.63,341.19,344.95,,,,,,,,,326.67,333.53,334.45,332.59,326.50,325.16,326.25,327.60,328.62,335.85,336.90,339.04,344.67,,,
2006-08-05 22:07:55+00:00,L5,328.47,339.24,350.44,358.47,364.24,367.00,351.54,344.47,352.50,356.42,349.49,344.77,344.43,339.30,338.52,346.43,348.59,336.62,338.46,343.70,339.47,341.48,342.51,343.05,343.96,345.33,355.08,360.03,357.06,345.56,333.88,332.28,336.46,332.02,334.26,340.80,344.51,338.45,331.48,333.09,333.29,339.30,328.55,338.96,336.99,340.84,345.80,343.81,351.35,356.46
2006-08-21 22:08:07+00:00,L5,342.62,355.97,364.19,375.15,370.46,370.91,361.70,349.23,342.24,351.44,353.87,344.02,342.05,340.62,340.13,339.73,337.27,344.96,348.06,347.33,340.58,335.73,350.71,352.86,352.11,361.24,365.64,369.69,359.86,347.86,331.81,332.40,325.90,332.33,331.52,334.96,339.75,335.63,328.17,331.24,329.02,338.36,337.18,339.23,342.80,349.34,635.04,529.54,521.97,
2006-08-28 22:14:23+00:00,L5,339.60,354.51,362.41,372.04,371.79,365.77,351.41,356.48,358.17,365.16,358.61,349.84,350.91,337.59,338.11,338.02,344.63,343.92,343.63,340.43,334.74,338.33,346.21,346.52,353.81,364.76,365.46,366.01,359.33,347.55,340.83,340.03,338.86,336.32,342.71,347.08,335.48,332.41,324.19,329.08,324.43,324.70,328.76,333.64,339.03,347.67,349.14,347.46,348.48,357.74
2006-09-13 22:14:35+00:00,L5,315.07,330.71,345.83,347.22,346.35,346.77,340.61,339.69,328.76,331.37,325.75,317.54,323.38,323.51,322.66,324.13,320.72,318.62,323.91,329.80,331.16,325.43,335.74,338.01,340.86,339.22,345.01,347.29,341.66,335.37,327.40,324.52,307.67,311.43,313.48,315.36,313.81,309.81,304.00,300.01,298.20,305.54,316.78,331.83,334.32,330.05,329.26,323.37,325.27,334.71
2006-09-21 22:10:16+00:00,L7,,,,,361.12,352.02,342.04,343.29,343.51,350.55,345.11,346.90,361.87,347.49,338.73,335.63,335.19,330.32,340.45,339.65,336.90,,,,,,,,,334.33,324.96,322.80,324.51,325.51,329.56,329.44,326.91,319.88,314.18,313.96,311.44,317.18,318.43,,,,,,,339.91
2006-10-31 22:15:04+00:00,L5,323.69,336.58,343.63,342.95,344.77,342.77,327.20,343.01,350.69,352.95,346.72,338.90,340.43,336.87,332.59,335.35,339.53,338.51,340.54,341.74,321.58,324.64,325.72,331.40,330.64,328.98,334.75,338.06,330.16,324.27,319.43,322.81,322.87,325.93,329.77,329.69,329.87,320.89,314.78,314.63,311.29,309.38,311.02,312.46,316.14,318.08,318.71,316.61,314.54,323.66
2006-11-08 22:10:38+00:00,L7,76.99,109.03,,,,,,,,,,333.00,333.01,328.61,324.11,324.76,327.54,326.50,326.44,326.98,326.23,,,,331.90,330.55,,,,,,,,,,313.20,310.52,303.61,298.27,302.54,301.86,308.21,309.85,316.20,319.37,319.91,316.78,,,
2006-11-24 22:10:49+00:00,L7,,,,,,,,,,391.42,370.48,344.40,345.25,341.01,340.35,343.52,343.75,338.51,331.92,329.48,342.71,339.75,340.99,343.18,333.83,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-03 22:15:37+00:00,L5,363.51,359.21,363.37,366.93,363.33,354.88,352.28,357.92,358.07,366.45,365.23,358.72,356.77,352.23,345.09,350.15,351.09,352.38,360.48,363.66,359.10,353.70,353.77,361.22,353.45,354.13,357.48,359.87,353.21,342.97,334.05,332.68,332.77,335.73,337.62,340.65,337.85,332.42,322.73,327.05,328.79,339.02,347.56,353.62,348.95,335.83,332.35,334.12,334.58,350.55
2007-02-28 22:11:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.87,328.36,,,,,,,337.52
2007-03-16 22:11:19+00:00,L7,,,,,,,,,,,356.38,349.10,343.51,342.58,347.10,352.53,353.91,348.79,350.34,347.98,346.85,345.71,344.84,345.95,355.61,362.50,,,,,,,,,341.39,336.07,332.47,326.35,322.50,318.78,319.96,327.03,326.22,343.98,340.74,336.20,334.38,,,
2007-05-12 22:04:59+00:00,L7,214.31,,,,,,,,243.34,238.86,268.70,,321.26,330.57,327.69,329.61,335.94,328.11,322.06,318.11,320.59,321.46,327.07,,,,,,,330.29,327.14,321.25,317.60,313.20,315.81,317.39,312.87,298.92,290.64,302.51,301.69,301.92,304.09,310.64,,,,,319.42,320.59
2007-07-06 22:11:01+00:00,L7,316.02,350.58,351.23,351.25,354.09,352.96,348.03,350.62,352.51,112.99,,,,,,,,,321.84,329.15,329.28,317.61,321.54,316.45,321.25,327.83,336.92,341.53,,,314.95,324.16,319.44,,,,,,,,301.89,300.21,294.46,313.40,318.10,313.77,319.84,319.72,331.40,330.25
2007-07-15 22:04:48+00:00,L7,,,,,,,,371.88,365.75,368.89,373.03,350.79,360.80,338.78,342.77,344.43,351.58,349.82,349.56,343.67,351.24,347.95,346.35,346.23,340.54,361.88,,,,,,,343.06,338.81,340.31,332.08,332.42,336.68,321.38,327.27,339.50,329.48,322.06,332.19,343.10,335.81,93.22,,,
2007-08-07 22:10:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-23 22:10:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-01 22:04:31+00:00,L7,332.26,337.45,344.78,347.81,,,,,,,,329.06,336.33,336.83,341.73,343.59,333.88,327.18,326.53,329.51,328.38,323.46,323.22,331.60,329.79,329.20,332.61,337.80,333.84,,,,,,323.49,321.85,312.87,304.61,298.82,304.85,301.76,308.42,311.29,323.38,323.64,320.94,318.40,311.47,,
2007-09-09 22:07:45+00:00,L5,351.39,357.85,363.33,362.26,366.71,360.31,344.96,333.18,338.29,348.74,344.17,329.93,339.28,342.59,349.47,348.98,347.37,331.50,329.87,331.45,334.61,325.29,331.97,341.39,340.88,337.50,348.50,348.53,339.46,334.79,322.02,326.59,330.50,328.06,330.73,326.00,319.97,311.24,309.24,309.89,307.92,323.28,325.76,339.72,338.36,335.00,333.76,320.94,325.37,326.16
2007-09-16 22:13:52+00:00,L5,342.45,342.38,359.22,364.89,372.97,367.86,346.59,344.41,326.70,341.25,337.99,329.63,331.19,343.28,342.62,345.66,333.00,326.32,328.61,323.87,325.89,332.21,344.46,345.51,338.62,342.47,351.60,350.29,347.67,338.09,326.10,331.91,314.77,316.10,317.42,317.32,315.93,308.10,307.33,313.65,307.61,322.97,330.05,338.96,337.18,335.76,331.55,328.14,333.96,336.21
2007-10-02 22:13:42+00:00,L5,,,,,,346.02,327.41,329.84,312.29,331.68,321.41,307.15,315.66,324.13,326.70,326.11,321.43,309.63,303.16,309.07,321.62,321.43,326.55,331.84,327.22,328.65,332.00,338.74,325.95,321.51,316.89,312.95,299.55,304.49,304.61,302.10,296.95,289.17,284.24,,,,,,,,,,,
2007-11-20 22:04:46+00:00,L7,344.16,349.97,364.49,366.70,350.31,345.32,346.84,352.61,352.20,343.29,334.15,332.30,339.20,332.71,330.94,330.36,321.81,329.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.73,321.35,,,
2007-12-22 22:04:56+00:00,L7,351.42,357.82,369.12,368.52,364.61,351.73,348.57,353.43,356.09,354.03,344.15,337.47,340.76,334.31,327.31,333.34,334.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-14 22:11:08+00:00,L7,327.11,334.19,,351.95,345.61,337.36,336.46,340.61,339.21,340.56,328.46,,,,,,,,,,,311.24,320.24,320.42,315.81,321.32,332.07,334.45,334.25,331.56,322.50,319.36,321.51,316.83,312.37,,,,,,,,309.11,315.02,315.69,,,,,
2008-02-24 22:04:50+00:00,L7,339.78,343.10,,,,,,,354.35,359.55,353.57,345.16,347.53,337.73,335.54,334.90,336.86,336.51,331.38,328.05,330.88,331.68,334.42,339.44,339.32,339.40,344.20,,,,,,324.56,327.04,327.80,325.16,325.63,319.55,310.18,312.26,308.30,311.18,317.44,328.80,329.52,328.34,324.42,,,
2008-03-11 22:04:44+00:00,L7,330.35,345.93,355.37,356.83,350.33,347.90,342.78,343.55,349.31,351.10,338.63,336.94,335.72,,,,,,,,330.62,331.73,336.42,338.31,339.20,342.40,344.37,349.61,342.00,331.41,321.29,319.73,317.61,317.37,322.70,321.39,,,,,,318.75,320.29,330.31,328.42,327.03,327.75,324.44,322.83,325.83
2008-03-18 22:10:55+00:00,L7,325.72,347.02,352.69,354.71,351.09,351.03,344.71,346.59,351.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.05,311.51,316.00,323.69,321.79,321.75,319.24,323.36,322.19,326.46
2008-04-12 22:04:44+00:00,L7,320.28,337.24,344.81,,,,,,,,324.89,328.35,328.89,327.73,329.41,330.40,326.40,320.88,320.19,318.10,323.83,329.75,327.91,327.19,327.97,329.58,333.29,335.90,,,,,,312.01,318.03,315.72,314.12,306.00,301.77,305.44,298.44,307.70,311.77,326.35,327.76,322.92,318.75,,,
2008-04-19 22:10:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-15 22:04:20+00:00,L7,,,365.64,371.36,370.58,361.82,353.93,356.08,361.49,359.77,,,353.83,348.52,344.99,343.96,345.77,347.61,345.70,345.14,347.19,,,,,,334.79,360.97,353.16,341.66,341.19,,,341.28,343.56,333.71,336.51,332.01,329.84,330.30,333.15,334.32,123.39,93.34,,,335.22,333.51,337.87,348.13
2008-07-08 22:10:15+00:00,L7,287.94,334.17,346.79,344.73,344.93,338.99,334.53,338.53,341.35,115.48,86.99,,,,,,,,324.68,327.19,330.84,330.22,326.47,320.22,325.25,330.14,330.62,335.87,330.82,330.19,315.95,318.35,317.71,,,,,,,,299.50,305.52,311.44,316.07,,323.07,316.50,314.98,325.94,329.64
2008-07-17 22:03:58+00:00,L7,346.92,352.12,360.15,367.28,362.89,359.38,355.92,357.61,359.22,365.68,351.14,338.83,352.15,343.76,343.06,343.09,345.64,343.59,,,,,,,,348.57,360.38,356.21,354.56,352.36,342.53,340.51,339.15,338.59,343.49,340.44,337.44,327.64,322.16,,,186.84,107.38,,,335.17,341.35,336.43,340.61,346.31
2008-08-09 22:09:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
