dates,nzd0408-0000,nzd0408-0001,nzd0408-0002,nzd0408-0003,nzd0408-0004
2020-10-22 21:37:16+00:00,,,,,148.6114439970683
2020-10-31 21:30:30+00:00,154.90291507141183,142.90261615868945,155.22071090274318,,151.0943056327292
2020-12-02 21:28:15+00:00,145.4258897671644,137.5237107493592,145.14428966560118,,142.9007888882676
2020-12-09 21:33:54+00:00,154.57815714234192,136.93892119800825,139.28420524636377,,141.8159051977798
2021-01-03 21:25:55+00:00,141.07830080411404,126.62783005218448,139.4325621435984,,
2021-01-26 21:30:27+00:00,,,,,
2021-03-08 21:21:10+00:00,148.38083759242218,144.10930507749958,146.8591863260744,,150.5416658242603
2021-03-16 22:07:27+00:00,139.7577013512399,134.4534440971013,147.65484786814653,,144.62256842432524
2021-04-16 21:24:10+00:00,142.34354159132636,129.6807912984573,,,
2021-04-17 22:07:18+00:00,141.84165279769138,136.30023106337308,153.64139044208963,,149.5795831465494
2021-04-25 21:17:14+00:00,138.02203186378176,132.34961856211717,147.29295493526817,,145.8729319406042
2021-05-02 21:22:49+00:00,141.48584102680502,139.18310013270968,153.60973012693174,,
2021-05-03 22:07:08+00:00,144.31367588965105,139.7275229756988,148.22269680758498,,149.9949112725792
2021-05-18 21:21:29+00:00,,,128.9826715230066,,
2021-05-19 22:07:16+00:00,141.7447823993838,136.53433308363304,154.40051999015185,,147.66051850632377
2021-07-22 22:07:36+00:00,136.45589213756665,131.1035552998328,145.32207611838615,,138.29634045359964
2021-07-30 21:09:09+00:00,140.49335773991885,131.51641994473084,144.94460620191725,,144.51352234237396
2021-08-22 21:13:18+00:00,139.0102673709555,137.33345021569298,,,
2021-08-23 22:07:49+00:00,140.4680752028351,139.74884455417344,148.6885756227479,,144.1757409114033
2021-09-23 21:10:29+00:00,,,,,
2021-09-24 22:07:56+00:00,140.1668820107594,135.7771604535962,139.62278169182662,,142.0124550510846
2021-10-09 21:09:04+00:00,,,152.87296259564093,,145.67553791695852
2021-12-21 20:56:01+00:00,151.9048880581094,138.20841063831594,146.29744823815142,,154.95242328594114
2021-12-29 22:07:53+00:00,141.5034712682678,131.61808255241166,142.92864797151609,,145.51454335719885
2022-01-13 20:59:56+00:00,138.6241921071255,140.2816819957003,150.61018493928768,,153.82089499289532
2022-02-14 20:56:45+00:00,,,,,
2022-03-02 20:55:13+00:00,,,,,156.84515962067928
2022-03-11 20:48:08+00:00,165.362501145011,170.05259581279773,154.5393485041467,,
2022-05-06 20:46:36+00:00,,,,,143.91814723018638
2022-05-06 22:07:29+00:00,136.43856562471117,132.60842034477193,150.20432496118542,,144.0841398632343
2022-05-22 22:07:34+00:00,145.43813181499874,139.9960008884811,145.42634291505192,,143.6149089839151
2022-05-23 20:45:58+00:00,,,159.16744991335204,,152.52336355443916
2022-06-07 22:07:43+00:00,133.96339725830202,133.17957145127355,147.8472640776097,,143.60709943028638
2022-06-09 20:45:05+00:00,,,,,
2022-06-21 20:38:34+00:00,,,,,
2022-07-08 20:37:26+00:00,133.47214097629075,147.41926701415673,154.54545692184988,,
2022-08-10 22:08:08+00:00,138.93917032179885,133.27018511386927,142.99786584624465,,137.52713804200278
2022-08-11 20:34:43+00:00,148.66563181919585,141.10258895901615,152.06466348417607,,148.03363850282074
2022-08-26 22:08:10+00:00,136.05154778551451,134.36110278540602,143.79689027119971,,138.05461652541118
2022-09-14 20:31:29+00:00,153.1285783794535,143.99703826987215,150.6023999642169,,150.73720499271394
2022-10-18 20:27:34+00:00,155.93343414515203,149.54050270684863,159.6505933435965,,153.74254326432464
2022-11-04 20:25:22+00:00,,135.2355909335992,145.87452525559704,,137.14766137132366
2022-11-21 20:22:54+00:00,137.36381877851417,135.53306954807098,134.9275565194723,,136.46344242102515
2022-12-13 20:25:24+00:00,145.10198452249483,132.00933321914243,141.63310997406262,,
2023-01-16 20:19:33+00:00,134.44965202472142,132.97809451065353,151.48346564675973,,152.390692301059
2023-02-02 22:08:00+00:00,126.06107471561921,125.62566733124731,133.2835815915715,,134.96288799120865
2023-02-18 22:07:49+00:00,139.51284182231893,128.6779817713396,146.81641781166354,,146.09972474246786
2023-02-19 20:12:22+00:00,149.71078969343344,142.72667768955992,152.14911436263534,,158.27517815109405
2023-03-06 22:07:38+00:00,132.53561617628273,131.26876747083216,144.6590205838525,,140.0528295953614
2023-03-13 20:12:29+00:00,148.44488883392222,143.69914949083025,157.15235473803693,,
2023-03-18 20:16:51+00:00,,,,,
2023-03-22 22:07:28+00:00,130.4967825198637,129.99672146484235,143.2746632549095,,137.88938394834213
2023-03-30 20:07:24+00:00,145.17240218552064,148.982639977044,153.26554403630334,,
2023-04-04 20:11:37+00:00,151.94515791228795,147.11924577312396,159.60927913834385,,142.12915135059384
2023-04-23 22:07:09+00:00,135.9022680818572,134.97339191306068,145.7573522243323,,142.19125097466872
2023-04-26 20:09:56+00:00,,,,,150.51890912993352
2023-06-10 22:07:03+00:00,142.3667293627026,137.43186845180196,150.20718913005317,,146.39511551364964
2023-07-12 22:07:20+00:00,138.2799844581201,134.855868808044,140.85179691960843,,139.60852908216944
2023-08-13 22:07:31+00:00,150.38094656441564,146.05558520062095,147.46302925413943,,142.1272088405517
2023-08-24 19:59:10+00:00,142.55283426588406,140.9981990579644,,,
2023-08-29 22:07:37+00:00,147.70626241300846,143.02715386890767,150.11059488074,,144.5375982488008
2023-09-15 19:53:48+00:00,,150.4433123209947,163.70321607361174,,143.84688212859146
2023-10-07 19:47:46+00:00,152.6429890917331,139.24315290510813,153.2346366406092,,152.32812284336836
2023-11-13 19:49:08+00:00,,,,,
2023-11-17 22:07:51+00:00,142.2137202127241,134.6930620634665,148.43931951474167,,149.6407309968035
2024-01-06 19:36:42+00:00,154.1378224863891,144.66528631707072,156.31698795661876,,151.50389325986293
2024-01-11 19:39:00+00:00,,,,,157.503058805027
2024-02-21 22:07:41+00:00,145.61982847388634,136.59666305047978,151.6456566428649,,152.70208828024107
2024-04-25 22:07:04+00:00,141.58992981484369,137.51926345114325,150.96952132811583,,147.62526920994628
2024-05-11 22:06:51+00:00,144.73435151832783,142.28585187896627,147.85886266670474,,142.49947306336685
2024-05-27 22:06:40+00:00,139.79678347295314,136.96265817252484,151.96853792450315,,138.07807490306757
2024-06-28 22:06:55+00:00,136.76168203040925,132.93289748117297,147.42175266954973,,141.60413955901822
