dates,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0005,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0013,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0027,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0040,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,satname
2012-12-19 22:09:08+00:00,336.65,321.40,323.19,,,337.08,340.11,348.71,329.10,327.05,314.76,329.36,338.93,351.95,,340.44,348.44,341.21,,,,348.76,349.03,352.39,346.18,342.85,348.89,351.49,358.23,363.71,365.59,342.48,,,353.25,370.86,362.13,349.79,354.83,355.33,347.77,336.44,359.24,351.00,354.98,,,L7
2013-01-04 22:09:10+00:00,357.37,339.92,335.01,343.01,,,354.53,359.54,350.66,348.78,343.41,,,,,376.46,377.51,,,,,365.94,366.32,363.60,359.57,361.00,368.46,373.42,376.43,385.63,396.78,377.54,,,371.42,388.81,385.83,378.75,375.53,374.97,366.64,346.59,381.66,379.25,371.77,,,L7
2013-01-20 22:09:11+00:00,,,322.32,320.74,319.71,334.35,336.45,324.92,319.94,316.56,310.10,322.16,334.03,334.71,,,,337.25,333.36,329.89,336.27,349.87,347.09,345.35,340.47,344.97,347.44,347.95,,,346.87,346.77,357.55,346.70,345.10,348.80,351.54,352.34,356.14,348.43,342.06,,,,338.13,339.92,346.04,L7
2013-02-05 22:09:13+00:00,,340.80,335.53,330.68,335.31,342.57,344.45,343.71,335.03,325.79,316.37,328.38,342.44,,,,346.83,349.06,342.79,343.68,,,,,,,,,,,,365.16,363.07,371.70,,,,,,,,,,,355.24,357.02,366.76,L7
2013-03-09 22:09:09+00:00,338.02,327.23,321.41,324.62,326.41,329.61,348.62,349.65,,,,338.81,351.90,354.40,360.63,356.99,351.39,354.24,343.87,343.18,349.46,361.32,351.43,,,,351.78,350.86,349.40,345.96,354.31,359.04,370.80,373.94,376.84,374.35,377.09,,,368.86,369.73,357.61,357.08,357.03,356.67,361.27,375.06,L7
2013-03-25 22:09:03+00:00,354.81,347.11,337.88,333.88,330.69,339.33,349.98,352.40,338.56,337.91,,,,361.27,364.99,361.48,361.37,361.05,353.40,349.95,357.59,366.22,363.99,370.26,362.66,,,,352.73,349.47,360.50,367.67,378.46,380.98,377.23,380.63,380.47,376.58,,,,365.81,359.45,359.07,360.91,364.80,375.64,L7
2013-04-10 22:09:02+00:00,,,341.36,339.05,343.33,356.66,365.46,363.08,351.16,338.64,333.14,333.66,365.02,363.60,,,,370.19,364.14,358.33,360.82,377.35,373.99,375.13,365.78,367.66,364.46,362.30,,,,375.00,386.96,383.64,382.79,380.36,376.30,376.67,379.60,382.92,379.32,373.05,,,363.41,370.05,376.84,L7
2013-05-28 22:08:47+00:00,356.08,340.17,345.90,337.35,328.10,335.09,345.00,346.75,,,,335.13,337.96,340.95,348.83,350.12,356.12,360.63,352.95,348.65,352.87,364.32,355.47,352.07,,,347.64,343.54,350.59,349.00,348.11,350.59,358.27,367.37,369.66,370.30,365.67,,,355.82,355.33,347.26,352.43,,352.29,345.47,351.19,L7
2013-06-05 22:15:03+00:00,359.79,348.48,349.11,340.28,334.68,343.30,353.54,352.28,347.21,338.55,329.54,337.64,352.13,353.39,362.91,363.53,359.92,361.35,358.84,354.03,359.49,362.32,363.47,361.59,355.45,358.25,357.81,360.41,353.57,362.40,359.52,366.26,374.46,376.73,376.54,379.87,371.06,369.52,373.35,367.19,367.46,364.96,355.02,351.82,355.56,359.51,357.85,L8
2013-06-29 22:08:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,388.42,356.75,351.69,349.54,350.16,,,366.51,364.30,356.58,364.97,360.70,375.53,359.43,373.28,,339.18,,,,376.47,385.22,L7
2013-07-15 22:08:23+00:00,353.62,348.79,337.30,334.93,336.84,332.29,338.00,345.12,,,320.89,360.52,343.64,,395.43,378.34,366.45,367.73,364.67,,358.57,365.41,358.94,,,359.72,353.71,343.45,344.64,350.81,349.00,355.15,357.36,369.11,367.66,360.13,,,360.71,362.39,359.30,342.83,363.25,366.61,356.57,355.76,370.46,L7
2013-07-23 22:14:58+00:00,,,,,,,,,346.54,344.09,334.85,346.81,355.25,354.47,356.68,358.34,362.02,365.29,358.64,357.08,356.33,359.01,352.90,362.26,351.93,351.76,351.44,350.80,351.25,358.31,357.65,356.37,366.01,366.84,370.43,359.95,361.54,358.31,374.01,367.64,362.40,350.78,349.39,357.82,357.14,364.17,365.23,L8
2013-09-01 22:08:30+00:00,366.60,353.83,348.79,344.86,339.17,342.55,352.70,349.34,348.32,338.67,,,,362.69,366.85,367.49,363.27,365.36,362.28,359.05,365.72,370.80,365.28,365.33,361.07,,,365.64,361.83,364.42,371.23,374.74,372.72,370.74,372.31,375.56,385.23,383.28,,,369.36,362.65,372.53,366.02,365.65,368.27,368.15,L7
2013-09-25 22:14:53+00:00,,,,,,,,,,,,,,,,,,,344.65,343.59,352.74,355.99,353.18,351.61,348.67,350.65,356.35,352.82,344.57,352.15,,,,,,,,,,,,,,,,,,L8
2013-10-18 22:21:01+00:00,347.97,343.97,332.34,332.11,331.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-10-19 22:09:03+00:00,347.33,345.54,332.02,325.14,327.48,326.11,,,340.52,333.70,330.61,337.64,341.78,346.82,351.42,349.72,352.24,358.50,348.27,351.34,355.01,,,358.48,349.87,354.77,358.77,351.81,346.09,349.74,350.88,350.02,359.17,360.71,,,354.54,357.26,369.17,362.20,354.25,349.38,354.99,364.98,359.78,355.87,,L7
2013-10-27 22:14:43+00:00,,,332.15,319.96,317.95,324.32,333.78,329.44,330.10,318.77,302.39,326.61,329.72,330.69,337.60,328.64,329.35,332.82,330.36,328.48,341.71,344.39,342.58,348.43,346.40,354.14,354.02,354.81,346.29,349.63,346.70,350.68,361.67,362.86,358.07,357.22,354.18,366.95,367.85,363.32,356.05,332.66,350.64,352.89,346.14,346.79,344.52,L8
2013-11-03 22:20:56+00:00,363.20,358.79,345.77,342.13,340.18,352.80,359.18,359.87,356.54,347.99,342.47,355.88,364.60,361.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-11-19 22:20:49+00:00,349.02,351.88,343.00,336.39,339.38,349.51,355.55,348.61,344.28,338.38,328.71,341.10,355.50,354.45,362.22,353.70,356.32,363.32,353.60,354.74,366.43,368.56,370.83,368.31,372.76,370.19,364.11,367.49,365.27,368.63,369.86,373.71,366.52,374.10,374.20,373.95,377.57,380.77,387.70,389.95,370.51,355.27,,,,,,L8
2013-11-20 22:09:12+00:00,358.20,355.96,350.45,343.62,,,,351.16,346.16,341.07,334.76,351.20,357.60,360.43,365.04,365.49,370.10,373.68,367.00,,,,376.16,375.50,377.28,373.42,369.16,367.66,366.54,370.26,369.28,373.65,372.22,,,376.21,380.23,378.45,384.72,386.77,368.12,353.47,364.21,375.25,368.24,385.99,,L7
2013-11-28 22:14:37+00:00,355.29,352.86,349.43,343.95,345.08,348.61,351.22,347.13,339.20,333.26,322.33,335.55,345.86,346.16,352.15,347.50,348.32,348.93,350.60,347.60,359.27,367.53,364.00,363.64,364.64,368.01,362.43,362.96,365.79,362.93,370.08,367.32,367.75,367.59,366.99,369.74,374.04,370.45,372.32,368.26,361.42,342.07,349.91,353.98,352.48,362.72,364.00,L8
2013-12-21 22:20:39+00:00,350.48,347.11,337.12,337.41,343.61,347.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-12-22 22:09:23+00:00,350.49,344.48,336.13,334.44,338.95,343.41,345.44,346.11,339.61,331.79,324.95,332.85,,,,353.44,353.69,358.30,355.33,356.75,360.35,366.07,365.43,361.62,357.12,360.24,,,,357.22,366.20,366.10,375.21,371.70,365.76,362.70,368.21,373.74,372.59,374.86,,,353.08,365.39,359.29,372.65,371.01,L7
2013-12-30 22:14:25+00:00,345.62,339.71,330.94,329.70,330.78,333.38,342.64,344.54,342.31,335.93,333.56,340.47,347.78,346.59,350.82,349.65,350.91,357.86,348.23,350.50,353.62,362.86,352.72,359.64,354.90,359.31,367.72,362.04,358.12,363.47,368.46,367.01,368.33,367.26,359.26,357.65,369.55,367.23,374.02,375.02,358.14,345.64,359.92,364.96,359.65,362.86,363.40,L8
2014-01-22 22:20:19+00:00,342.81,343.94,334.37,331.48,325.45,333.35,335.98,340.14,339.04,339.97,330.06,341.03,354.97,360.89,378.41,363.63,356.65,350.69,353.60,349.96,359.11,364.19,361.21,361.16,362.39,356.67,357.79,357.95,352.55,350.56,360.68,361.98,365.09,365.12,366.43,366.17,364.72,,,,,,,,,,,L8
2014-01-23 22:09:45+00:00,340.86,336.34,328.64,320.23,324.82,330.62,331.22,,,,323.10,335.50,353.26,364.43,396.26,372.22,366.13,376.88,359.95,354.08,356.32,363.95,361.30,,,360.65,357.77,357.70,355.67,347.87,355.27,357.18,367.09,366.79,368.34,365.42,,,365.05,368.23,355.85,338.96,367.38,355.34,353.98,354.84,363.54,L7
2014-02-08 22:09:52+00:00,342.88,341.47,334.84,,,339.71,343.72,345.82,342.63,346.28,342.56,340.90,345.84,350.05,356.37,354.47,357.95,357.79,,,358.81,365.01,362.44,364.75,371.33,363.70,362.33,365.42,362.67,351.23,353.00,365.51,,371.12,367.97,365.25,367.06,369.95,371.48,370.13,360.61,355.51,352.53,354.19,358.26,,364.32,L7
2014-02-23 22:19:56+00:00,330.80,324.74,323.18,318.08,315.94,320.26,330.61,329.55,325.92,324.28,311.31,321.07,330.64,334.83,350.37,341.58,342.31,338.80,342.10,338.05,347.57,351.53,352.39,354.53,360.69,353.71,349.07,351.34,353.62,357.27,346.42,345.05,349.84,353.86,349.56,346.74,353.78,356.20,360.78,352.56,345.75,343.25,337.83,329.40,338.33,351.20,357.80,L8
2014-03-12 22:09:50+00:00,344.30,338.44,337.81,335.69,338.48,344.94,,,358.39,350.33,350.12,344.49,359.04,354.61,354.78,354.10,355.47,365.48,359.26,358.63,371.76,,,376.30,376.47,373.11,374.60,377.85,374.07,376.44,379.42,381.14,393.87,387.85,,,,376.54,386.78,383.58,371.94,364.64,366.12,364.82,367.13,373.92,378.97,L7
2014-04-21 22:12:54+00:00,355.85,335.67,322.26,320.71,324.96,330.89,337.84,343.53,340.66,335.66,333.47,352.54,371.23,384.83,397.31,376.61,372.28,374.45,350.11,346.33,348.63,360.75,358.46,358.30,354.15,359.05,361.09,358.07,352.97,351.92,358.90,360.21,364.01,359.42,360.21,358.47,357.63,363.80,366.56,361.60,358.31,351.28,,371.22,362.39,366.40,378.69,L8
2014-05-14 22:18:44+00:00,358.07,347.40,340.92,336.38,343.64,341.01,351.55,352.24,349.51,344.67,339.14,355.46,359.33,360.30,364.54,369.07,364.41,371.55,364.64,360.28,359.39,363.32,357.62,363.93,358.84,367.45,370.34,371.90,360.87,361.57,367.61,366.18,365.87,362.68,370.20,368.91,370.58,362.75,373.78,376.87,367.18,358.37,356.81,368.17,364.55,366.91,367.14,L8
2014-05-15 22:10:20+00:00,357.10,343.07,338.26,,,343.37,350.52,351.10,344.09,342.82,336.71,364.95,358.45,359.76,366.36,368.84,362.91,370.39,,,362.12,367.74,357.53,362.59,358.84,366.62,370.24,367.95,364.19,361.79,369.85,,,,366.89,370.46,365.30,361.92,370.45,369.46,362.21,352.91,351.02,353.67,356.90,,,L7
2014-05-31 22:10:24+00:00,355.79,347.74,340.19,344.06,344.06,344.43,354.11,352.18,356.96,349.33,,,,356.48,364.71,359.68,364.37,367.98,363.17,,366.54,381.11,375.52,377.54,374.90,,,368.45,365.15,364.98,362.00,366.59,371.49,368.82,368.95,374.56,374.16,364.40,,,367.22,355.95,347.63,,356.63,365.97,366.01,L7
2014-07-18 22:10:33+00:00,343.95,364.59,363.06,351.13,,,,339.23,331.00,333.21,321.82,353.39,374.54,381.37,,388.95,382.81,390.29,381.07,,,,358.30,359.67,352.06,364.21,365.54,366.68,353.88,345.14,342.80,353.35,361.44,,,356.39,360.85,354.80,347.27,343.79,354.58,320.80,,357.79,,,,L7
2014-07-26 22:12:55+00:00,349.89,355.06,350.36,338.06,343.90,348.22,355.60,349.77,349.40,344.21,334.50,351.43,359.55,357.95,365.52,363.49,361.51,367.35,365.76,362.19,367.35,373.77,370.95,371.69,367.28,367.27,369.08,370.22,362.72,357.96,361.57,367.74,372.16,378.80,374.39,369.94,370.10,368.34,374.18,376.22,368.58,349.24,351.13,360.37,362.21,368.49,363.94,L8
2014-08-11 22:13:03+00:00,347.23,346.00,335.35,333.81,334.91,336.31,345.36,345.98,342.32,343.51,334.07,351.73,350.97,351.33,351.57,350.67,360.05,362.27,354.70,355.40,352.70,359.45,351.68,362.38,348.66,353.89,355.43,352.45,349.18,349.02,347.09,356.51,363.99,365.16,363.11,358.19,358.87,366.80,365.97,361.19,354.61,349.97,354.60,361.30,362.73,357.34,359.27,L8
2014-08-27 22:13:05+00:00,337.21,338.90,338.34,339.53,347.61,348.80,362.29,360.72,356.85,342.53,331.38,344.53,367.19,366.98,371.16,364.83,365.10,369.35,363.65,351.86,356.05,361.10,346.20,360.45,368.47,365.65,359.73,364.46,368.90,368.97,361.75,,,,,,,,,,,,350.40,357.55,356.98,358.90,362.46,L8
2014-09-20 22:10:44+00:00,325.67,316.83,308.45,,,,321.64,323.69,323.08,318.34,310.20,322.35,323.75,337.65,343.82,342.49,334.13,338.04,,,,352.06,346.30,346.54,342.07,341.34,340.71,343.35,341.77,343.37,347.73,345.27,,,350.08,339.53,341.43,342.43,352.75,345.51,338.93,331.83,335.95,336.56,344.00,,,L7
2014-09-28 22:13:08+00:00,335.03,334.52,339.69,332.09,324.55,335.86,340.19,337.83,328.17,322.38,317.37,330.93,344.97,350.25,355.60,351.06,351.59,349.04,342.73,345.39,356.59,360.61,352.21,359.17,356.62,357.13,358.21,365.32,361.13,357.82,356.53,355.43,359.18,366.37,365.17,360.45,355.90,357.21,359.60,355.21,356.03,355.25,354.46,345.61,347.34,348.91,352.53,L8
2014-10-06 22:10:56+00:00,337.57,336.11,330.28,327.15,327.13,324.42,331.15,334.09,333.48,329.78,322.26,334.27,,,348.89,343.72,347.36,352.49,344.99,343.92,342.37,351.66,344.08,352.32,346.67,346.08,,,355.48,350.44,349.41,346.58,356.70,358.33,350.82,345.97,345.70,347.78,353.69,,,,349.06,354.84,360.97,349.76,355.18,L7
2014-10-14 22:13:14+00:00,330.13,327.58,332.44,323.70,320.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-11-22 22:19:21+00:00,,,,,,331.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-24 22:19:17+00:00,342.13,356.79,349.39,343.80,337.99,356.37,353.11,351.13,343.89,334.72,324.66,337.44,351.86,361.92,363.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-01-09 22:19:14+00:00,343.11,348.20,344.08,336.76,335.93,347.35,346.21,346.37,334.85,326.80,316.20,329.82,341.75,344.14,354.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-01-10 22:11:34+00:00,336.57,334.72,331.04,326.37,328.26,336.04,341.13,338.57,,,,342.40,347.41,353.06,357.45,352.06,352.07,350.18,352.47,351.78,359.50,363.47,366.83,358.97,,,356.05,356.49,358.83,365.18,359.47,363.96,367.40,370.37,378.13,364.35,366.06,,,360.35,359.25,343.97,352.70,345.64,352.79,357.52,356.61,L7
2015-01-25 22:19:08+00:00,328.09,327.99,320.93,320.32,318.07,330.49,322.53,324.89,319.34,310.62,301.60,331.53,347.67,351.78,385.46,350.10,351.92,361.03,349.26,343.42,346.19,357.86,355.84,356.93,346.39,345.49,350.39,352.89,353.90,356.24,357.68,354.93,364.10,358.09,357.16,362.96,361.13,357.15,357.63,351.94,350.35,341.99,346.69,353.18,342.88,354.01,,L8
2015-01-26 22:11:38+00:00,320.27,312.71,312.54,308.46,308.99,,,,310.12,316.93,298.00,322.51,339.96,353.96,349.06,329.58,340.82,350.72,342.24,335.45,351.75,,,337.75,343.34,334.88,337.50,344.38,338.51,339.02,338.71,344.03,346.70,343.78,,,349.93,342.00,340.94,339.52,338.50,328.25,334.61,335.69,330.61,342.27,337.93,L7
2015-02-10 22:19:02+00:00,332.14,325.93,326.96,313.26,317.92,324.68,331.38,326.09,323.05,312.99,307.60,318.91,338.86,356.14,358.63,350.89,349.90,344.91,344.73,347.19,349.40,355.22,359.67,356.69,347.39,348.05,352.01,350.89,353.91,352.88,354.82,352.53,358.94,359.84,359.09,353.25,362.50,362.16,362.74,366.45,356.84,350.01,343.99,330.75,335.76,345.02,347.31,L8
2015-02-11 22:11:40+00:00,330.97,329.92,321.18,317.08,318.63,330.07,333.43,331.14,326.16,,,341.47,350.79,359.45,373.69,357.21,352.02,359.03,349.57,352.05,352.78,358.19,355.56,356.62,,,344.85,347.71,348.16,349.89,354.51,356.39,361.43,358.59,360.60,363.55,358.45,,,365.24,354.39,347.43,347.73,356.68,350.92,351.18,355.11,L7
2015-02-19 22:12:49+00:00,350.07,347.55,337.47,335.05,339.47,341.76,355.02,352.70,348.94,346.59,339.00,353.11,353.34,358.70,358.15,363.00,361.74,367.45,359.17,362.95,367.10,378.58,371.34,378.95,366.70,363.57,359.71,363.63,366.07,365.56,367.15,372.68,373.34,378.23,373.43,369.70,371.69,369.15,378.55,374.04,368.75,361.29,357.31,371.16,365.82,363.72,374.10,L8
2015-02-26 22:18:58+00:00,319.47,322.46,325.57,323.96,326.18,336.94,335.95,335.95,322.75,317.55,312.80,319.23,333.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-02-27 22:11:51+00:00,333.59,329.37,330.31,324.80,327.25,337.95,344.66,340.78,,,,334.76,342.38,342.64,357.37,353.01,349.84,353.81,349.12,355.13,356.12,365.91,360.19,,,360.73,354.96,357.64,360.53,363.23,363.32,362.30,369.64,363.11,365.99,371.82,,,372.00,368.03,363.68,354.77,354.67,347.59,351.18,354.84,360.24,L7
2015-03-07 22:12:42+00:00,335.89,330.04,321.28,320.86,320.08,319.29,331.41,336.04,331.33,334.33,324.74,340.68,333.21,339.27,346.08,346.25,346.76,351.52,344.09,346.31,343.32,348.38,339.52,343.50,,,,324.45,342.08,339.94,344.60,347.11,362.19,356.04,353.84,354.15,349.07,349.94,357.55,358.36,352.14,339.50,339.58,348.21,349.61,349.25,352.09,L8
2015-03-14 22:18:47+00:00,319.44,293.25,301.86,324.50,294.21,292.55,305.45,302.17,299.00,307.36,305.76,316.61,324.34,323.31,364.79,351.23,332.55,330.80,325.07,331.84,347.16,349.18,348.67,347.80,341.79,350.51,348.40,340.13,351.41,347.11,350.53,347.32,355.62,348.48,358.66,354.00,342.57,348.39,364.67,351.90,349.97,334.20,344.11,324.47,330.12,358.99,356.60,L8
2015-03-15 22:11:58+00:00,,,,302.12,301.75,311.47,325.11,325.57,322.08,319.65,304.75,320.61,329.08,333.34,359.27,,,,338.77,339.18,349.65,352.45,353.04,357.83,349.06,353.83,353.60,354.72,354.55,,,357.45,363.99,356.65,364.11,356.05,351.64,354.10,358.82,359.60,354.55,344.21,,,,343.70,349.66,L7
2015-03-23 22:12:32+00:00,348.08,348.49,345.56,331.68,325.37,339.12,339.57,339.57,334.24,328.43,327.92,336.00,339.18,345.00,357.54,353.97,352.50,358.44,357.92,359.85,364.88,373.68,371.22,374.94,362.20,365.81,364.66,361.21,363.88,361.82,365.77,369.48,376.38,373.24,373.25,375.14,368.15,358.93,377.09,374.33,,318.04,320.65,316.02,331.05,327.83,343.44,L8
2015-03-30 22:18:37+00:00,343.57,341.26,336.14,318.79,326.23,334.12,339.07,336.71,339.45,329.54,321.19,332.36,339.60,339.92,348.56,353.11,346.66,350.22,348.78,357.75,355.23,367.83,365.44,366.47,358.32,359.39,356.56,357.11,360.21,358.88,362.73,364.23,367.47,363.82,368.91,372.78,362.25,358.14,370.68,374.26,367.16,351.14,347.54,345.09,342.62,352.84,360.07,L8
2015-03-31 22:12:04+00:00,339.36,334.65,326.55,318.33,319.80,321.76,,,335.36,327.92,322.68,332.45,344.79,339.97,353.57,353.78,350.15,349.73,350.64,351.78,360.88,,,363.99,354.06,352.19,349.82,351.19,350.58,352.56,352.88,359.06,360.60,356.27,,,,352.06,362.79,368.47,360.96,342.98,337.63,338.30,343.18,354.02,359.50,L7
2015-04-08 22:12:23+00:00,,,,,,,,,,,,,,,,,,,,,,,322.51,,,,312.38,311.86,322.61,,,,,,,351.25,329.06,331.12,332.67,333.79,350.60,325.38,327.80,326.12,336.57,323.03,331.03,L8
2015-05-02 22:12:19+00:00,346.27,339.87,,,,335.16,346.83,345.36,343.16,340.06,331.39,355.28,353.38,351.05,356.37,356.84,353.93,,,,357.63,362.16,358.55,367.29,358.38,354.47,,,357.96,359.47,360.20,,,363.22,366.15,362.46,363.57,361.75,369.75,368.62,368.88,352.17,345.28,351.06,,,,L7
2015-05-18 22:12:28+00:00,,335.60,326.84,,,331.77,341.05,337.73,334.35,318.58,318.97,340.95,,,,360.01,357.61,367.47,358.34,357.03,353.81,364.62,355.01,361.09,349.11,348.77,350.29,,,360.65,363.80,364.05,366.47,365.92,362.68,358.77,353.64,354.29,360.94,,,,,,,,,L7
2015-05-26 22:12:05+00:00,361.35,339.93,335.71,328.80,333.18,340.67,342.66,341.49,339.24,330.17,325.36,334.12,355.06,358.74,362.19,358.38,351.23,350.86,350.33,348.14,357.04,365.78,360.95,366.63,362.40,364.38,363.25,362.32,362.29,363.64,359.36,365.13,371.25,372.78,367.84,359.64,360.38,367.94,368.32,368.17,363.52,356.55,356.97,345.29,349.86,353.62,354.79,L8
2015-06-03 22:12:33+00:00,,,300.89,,,,,,,319.38,311.58,,,,,,,343.69,342.46,,344.54,358.87,344.42,364.61,345.41,339.74,350.78,357.45,,,,347.51,346.51,349.86,348.13,346.85,353.51,350.54,354.59,357.03,351.30,,,,348.93,345.64,350.28,L7
2015-06-27 22:12:22+00:00,354.64,336.29,344.25,339.24,336.10,340.16,342.63,343.26,333.43,333.32,320.54,346.40,346.41,346.15,353.14,351.49,344.06,351.54,353.48,351.13,358.75,365.60,358.24,365.36,357.57,356.69,363.12,368.50,368.54,365.10,359.59,360.55,358.16,370.23,372.35,362.63,360.35,360.89,370.80,369.04,362.76,352.10,347.98,330.67,347.80,351.43,360.10,L8
2015-07-21 22:12:45+00:00,,,,,330.85,333.15,336.16,336.37,342.83,,,,345.52,345.48,357.08,352.27,356.63,349.97,350.93,349.89,354.21,365.12,351.69,350.98,,,349.12,350.39,347.78,348.68,347.20,354.53,361.50,366.24,359.74,345.88,348.93,,,,352.30,341.53,345.45,,352.02,354.28,355.58,L7
2015-07-29 22:12:37+00:00,352.76,343.06,334.09,331.59,332.04,331.24,342.23,344.10,342.05,338.78,330.12,343.95,350.54,354.42,357.64,360.57,353.70,358.70,355.20,354.19,352.75,363.42,353.61,359.30,353.49,359.13,356.43,362.30,357.10,362.38,357.77,368.71,368.42,365.64,365.47,360.69,364.30,363.27,365.47,363.18,358.26,347.48,348.33,355.89,358.19,360.39,360.16,L8
2015-08-22 22:12:51+00:00,,,,338.61,345.31,345.27,350.63,355.15,346.00,341.94,338.34,361.36,388.53,386.98,,,,387.23,369.89,363.70,366.42,370.67,368.61,362.86,371.70,364.80,357.14,360.50,352.24,,,375.35,390.70,384.71,370.31,356.11,370.66,363.81,366.76,382.10,378.87,332.71,362.69,,,379.60,384.30,L7
2015-10-09 22:13:06+00:00,,330.35,328.12,321.21,329.26,339.92,346.42,349.53,340.11,336.26,328.22,346.07,359.50,,,,358.80,357.34,353.42,353.60,363.89,367.21,364.93,367.47,356.50,354.17,356.42,358.21,,,353.18,360.93,364.14,368.36,366.88,368.42,358.03,359.57,369.58,370.13,369.09,,,350.43,352.48,354.20,357.61,L7
2015-10-25 22:13:23+00:00,339.06,329.26,318.82,319.38,322.07,326.46,,,335.10,331.15,325.76,338.68,354.71,358.22,360.51,359.64,353.50,355.54,350.91,348.29,352.25,,,358.63,352.00,349.26,352.61,354.27,352.76,351.58,351.67,358.02,360.02,361.94,360.21,,,355.36,367.99,366.65,362.50,349.62,351.08,351.89,357.04,355.46,359.36,L7
2015-12-20 22:13:09+00:00,349.02,338.99,334.45,332.41,335.20,337.64,341.95,336.47,331.96,332.02,324.51,338.92,350.13,360.88,372.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-12-28 22:14:21+00:00,,,,,,,,,,,327.62,332.86,337.22,345.62,346.67,344.11,347.74,349.32,342.96,345.21,353.46,,,359.88,355.86,356.32,356.36,358.44,361.58,368.22,362.28,368.39,372.56,378.69,,,,355.83,371.34,376.84,369.89,366.25,364.33,350.15,348.52,350.99,351.36,L7
2016-01-05 22:13:05+00:00,345.17,338.03,337.57,346.87,343.09,345.07,354.86,357.07,348.72,334.89,336.15,338.29,348.04,347.91,355.51,355.93,353.69,355.23,355.80,359.35,366.69,376.14,374.12,377.44,376.10,376.06,377.79,376.77,382.03,387.48,387.82,381.38,391.47,385.81,386.54,379.22,374.89,377.58,378.44,386.91,380.76,375.69,375.47,357.34,347.76,366.40,368.33,L8
2016-01-13 22:14:37+00:00,334.75,329.57,329.37,334.63,338.57,338.84,346.68,350.81,341.67,329.74,,,,342.27,349.97,349.39,347.01,353.27,348.45,356.60,356.69,369.11,366.96,370.09,363.63,,,358.87,363.59,365.20,368.20,364.25,372.96,380.14,371.53,366.81,357.85,360.55,,,366.67,364.01,356.87,343.49,344.90,349.09,356.46,L7
2016-02-06 22:13:01+00:00,336.23,336.04,327.09,327.74,329.35,329.32,,,,,,,,,,,,,,,,,361.09,364.35,364.17,361.14,357.96,357.86,363.33,366.49,366.90,366.95,371.60,371.00,375.15,361.94,360.60,357.78,365.34,376.87,371.62,359.36,354.48,356.33,353.78,349.30,353.34,L8
2016-02-13 22:19:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.46,340.23,,,361.14,,,,,,,,,,,L8
2016-02-29 22:19:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,349.64,350.79,353.35,,357.12,347.60,386.66,,,,,,,,,,,,,,,L8
2016-04-10 22:12:37+00:00,336.98,325.23,323.54,323.77,321.92,329.27,327.92,328.47,326.63,326.72,322.50,339.39,336.51,340.90,346.82,346.45,346.16,348.51,343.83,345.06,354.62,361.71,358.76,367.28,359.18,367.06,367.13,361.64,364.39,356.76,366.97,365.96,370.52,370.54,363.55,363.62,356.20,353.24,371.61,374.77,367.69,361.47,349.48,339.74,343.28,347.68,352.59,L8
2016-04-17 22:18:45+00:00,351.33,332.88,331.79,327.60,329.36,335.41,335.71,325.78,318.12,320.50,307.27,324.27,346.59,339.37,338.16,329.42,340.26,331.26,325.21,353.77,362.88,372.65,371.05,373.19,370.71,,,,,,,,,,,,,,,,,,,,,,,L8
2016-04-18 22:15:18+00:00,341.54,,,,316.70,320.82,331.84,330.60,333.51,334.02,317.85,331.25,343.73,346.88,353.17,348.62,,,,345.11,346.49,352.52,347.20,355.64,357.95,363.78,360.88,361.78,353.57,354.08,,,,363.31,362.68,354.10,348.56,350.63,357.35,361.92,358.27,354.41,343.96,,,,349.64,L7
