dates,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0005,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0013,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0027,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0040,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,satname
2005-06-07 22:02:31+00:00,351.97,342.00,335.39,334.07,330.93,334.19,342.04,339.59,336.99,332.60,324.24,346.11,356.80,363.34,377.12,371.17,370.43,368.97,364.41,362.03,365.25,372.46,369.49,370.17,366.45,365.09,365.51,364.07,363.73,364.77,365.54,369.19,377.31,372.70,370.45,372.84,376.05,372.07,373.61,371.22,364.43,352.84,358.24,356.34,355.21,359.63,367.85,L7
2005-06-15 22:00:34+00:00,353.35,342.43,336.42,334.26,331.69,334.91,342.85,341.86,338.35,333.93,326.90,348.12,358.55,367.00,380.33,371.52,371.07,370.70,365.50,362.45,365.38,372.38,369.12,370.16,366.98,366.11,366.29,364.95,365.02,365.69,367.05,371.06,378.79,374.66,372.94,374.10,376.92,372.85,375.10,372.71,366.35,356.28,360.23,356.34,356.93,361.73,368.38,L5
2005-06-23 22:02:25+00:00,353.35,342.43,336.42,334.56,332.62,335.69,343.26,342.21,339.12,334.14,326.88,349.55,358.74,367.69,380.29,372.93,371.07,370.70,365.50,362.66,365.45,372.54,369.12,370.27,367.06,366.31,366.17,364.96,365.27,365.06,367.05,371.06,378.79,375.00,372.56,373.41,376.22,372.17,374.84,371.90,366.00,356.28,360.23,355.25,356.93,361.73,367.53,L7
2005-07-25 22:02:25+00:00,355.87,343.69,337.62,336.32,333.92,337.49,344.37,343.12,340.52,335.81,326.88,349.55,360.39,370.35,383.63,375.88,373.44,372.81,367.30,363.82,366.73,373.82,370.45,370.27,367.06,366.31,366.17,364.96,365.27,365.06,367.05,371.06,378.79,375.00,372.56,373.41,376.22,372.17,374.84,371.90,368.97,359.85,367.86,357.88,358.76,363.76,369.26,L7
2005-08-26 22:02:15+00:00,353.25,342.21,336.52,334.17,333.30,336.17,344.24,344.51,340.74,333.46,327.37,349.56,358.84,369.37,380.18,373.70,372.74,370.61,366.09,362.79,364.77,371.78,368.94,370.97,364.99,364.54,364.03,363.04,362.18,361.19,365.16,367.77,375.47,377.41,372.35,372.65,375.68,371.75,374.16,369.41,368.78,363.81,366.92,349.66,355.20,362.17,367.40,L7
2005-09-11 22:02:05+00:00,354.98,343.60,337.95,335.11,334.28,337.31,345.16,346.63,341.20,333.07,326.93,349.25,360.11,371.31,381.00,372.54,371.86,371.91,366.53,362.77,365.62,371.79,369.12,371.02,364.93,364.29,365.49,363.97,362.55,361.07,365.32,367.82,375.07,378.48,374.22,373.11,374.51,371.64,373.92,367.80,369.29,368.26,368.21,348.69,355.10,363.21,367.73,L7
2005-09-19 22:01:08+00:00,353.21,342.04,336.77,334.48,332.10,335.36,342.98,344.68,340.35,332.02,325.48,347.84,357.75,367.59,378.24,370.26,369.91,370.27,364.12,359.60,363.03,369.02,366.25,368.28,363.52,362.71,364.31,362.72,360.83,359.83,364.19,366.43,373.66,376.65,372.26,370.95,371.83,369.48,372.18,366.61,368.00,363.59,364.54,349.25,355.04,361.71,365.55,L5
2005-10-05 22:01:05+00:00,350.85,339.75,334.44,332.99,330.19,332.92,340.57,342.51,338.93,330.65,324.38,346.86,355.48,363.66,374.59,367.16,367.15,367.81,361.46,356.54,361.05,367.07,363.20,365.57,361.35,361.02,362.81,360.97,359.16,358.14,361.97,363.79,371.70,374.25,371.20,368.99,368.08,366.10,368.79,363.83,365.48,359.58,361.25,347.48,353.67,358.97,362.51,L5
2005-10-13 22:02:06+00:00,351.39,340.52,335.40,332.97,330.51,333.07,340.27,342.51,338.93,330.91,324.67,346.57,355.09,362.79,373.16,366.60,366.28,366.99,360.46,356.61,361.40,367.18,363.20,365.57,361.35,361.15,362.78,360.92,359.35,357.99,362.16,363.70,371.53,374.06,371.40,369.09,368.08,366.10,369.80,364.93,365.45,359.30,361.18,348.61,353.64,358.50,361.65,L7
2005-11-22 22:01:34+00:00,353.19,341.99,334.99,331.25,330.28,330.87,337.18,340.14,337.81,329.50,325.00,344.34,353.90,362.30,373.18,364.42,361.75,365.34,357.72,355.64,359.76,363.86,359.39,361.72,357.77,357.90,360.17,359.20,358.23,356.89,361.94,362.75,368.08,373.78,368.98,365.15,364.43,362.61,368.68,366.23,370.32,362.54,363.45,353.22,355.33,361.03,360.33,L5
2006-02-02 22:03:01+00:00,350.03,341.63,333.83,328.16,326.74,325.10,332.14,334.83,333.63,327.09,321.25,339.65,348.51,353.79,363.60,356.31,357.12,360.71,353.35,353.80,356.39,360.18,359.00,359.58,354.53,354.29,357.31,356.74,355.94,354.58,360.50,359.91,366.01,372.02,364.67,361.23,360.96,361.11,368.64,367.58,364.55,354.86,358.19,355.46,353.87,357.77,358.62,L7
2006-02-18 22:03:05+00:00,350.79,342.25,335.29,328.85,327.53,327.31,334.70,336.47,335.60,327.88,322.35,339.60,348.51,353.79,363.60,356.46,357.26,360.66,353.64,354.54,357.79,361.50,361.16,361.86,356.68,355.27,358.06,356.74,355.94,355.86,361.38,360.54,367.00,372.35,366.21,362.84,362.45,362.87,370.32,369.61,366.99,354.86,358.19,355.19,353.99,358.05,359.78,L7
2006-05-01 22:04:57+00:00,362.92,356.77,347.28,337.28,337.26,339.28,348.71,344.66,341.73,337.30,328.40,339.33,353.57,359.78,365.53,357.15,359.39,363.67,358.85,363.79,363.74,368.59,372.89,369.72,364.43,357.83,357.98,360.42,362.02,362.60,367.98,368.18,371.68,372.90,369.00,366.90,369.01,367.07,374.57,375.97,372.42,366.15,365.09,358.71,360.41,363.55,365.35,L5
2006-05-09 22:03:04+00:00,363.66,356.27,345.96,335.40,334.65,335.26,344.95,343.19,341.73,337.30,325.38,340.34,352.31,358.97,364.91,358.43,359.25,362.32,358.18,362.87,362.82,369.43,371.78,369.72,364.43,357.60,356.67,358.99,359.56,361.08,366.96,366.91,369.67,371.28,368.03,366.04,369.01,367.07,374.57,374.30,370.93,364.25,361.65,356.13,357.75,360.52,363.00,L7
2006-05-17 22:05:09+00:00,368.67,361.16,349.64,337.56,335.20,336.66,344.82,343.19,342.48,336.49,325.04,338.41,353.77,359.78,365.94,360.06,360.63,363.55,360.49,363.93,365.07,371.28,373.43,369.78,363.80,357.50,357.76,359.76,361.16,361.81,367.22,367.27,370.48,371.81,368.03,365.79,367.96,366.27,373.99,374.50,371.69,364.27,361.23,356.99,359.36,362.61,363.35,L5
2006-06-26 22:02:56+00:00,373.75,366.61,357.78,337.97,334.48,341.46,347.75,346.21,345.96,339.33,326.74,343.87,355.87,363.08,369.32,364.42,364.52,365.33,359.44,363.74,368.54,375.74,376.69,371.78,366.57,360.82,361.35,361.74,363.17,363.28,367.18,368.55,370.49,371.25,370.83,368.36,369.42,366.24,375.29,376.58,372.86,363.81,360.41,355.29,360.86,360.33,361.23,L7
2006-07-12 22:02:49+00:00,373.75,366.61,357.78,337.97,334.48,338.06,345.50,344.35,344.24,338.44,325.87,345.09,354.31,361.19,368.10,363.88,362.79,365.33,359.44,363.74,366.58,372.98,373.64,368.93,363.81,358.56,359.71,359.49,361.61,361.51,365.14,368.55,370.49,371.25,367.89,366.05,366.49,363.88,372.15,373.47,370.67,359.40,356.84,352.22,359.20,360.33,361.23,L7
2006-08-13 22:02:41+00:00,372.22,364.75,359.47,342.93,335.79,334.49,342.13,340.78,340.33,335.02,324.80,343.28,355.06,362.06,371.06,363.04,360.38,364.09,357.68,360.88,364.04,371.46,370.73,365.22,359.53,355.89,357.37,359.08,360.82,361.31,363.00,367.21,367.37,366.58,365.99,363.38,363.06,360.39,366.97,368.74,367.25,359.27,353.83,346.44,357.07,357.02,358.34,L7
2006-08-21 22:06:31+00:00,370.40,362.89,356.99,343.01,334.24,330.90,338.98,338.75,338.72,333.70,323.59,341.78,353.14,359.92,366.68,360.61,357.09,360.88,354.21,356.43,360.38,368.30,366.72,362.07,355.50,353.76,355.77,358.84,358.80,357.40,360.64,364.84,364.60,363.57,363.37,362.28,361.54,358.41,364.34,365.80,364.02,357.50,351.35,343.31,355.34,353.56,353.32,L5
2006-08-29 22:02:38+00:00,370.40,362.89,356.99,343.01,334.24,330.90,338.98,337.98,338.95,335.44,324.38,341.66,353.90,358.64,365.31,359.51,356.45,361.20,354.40,356.10,360.38,368.30,366.18,362.07,355.17,354.32,355.53,358.71,358.86,357.96,360.57,364.87,365.19,363.57,363.37,362.28,362.43,359.61,365.09,367.36,364.90,358.05,352.05,344.19,354.97,353.82,353.17,L7
2006-09-22 22:06:54+00:00,366.55,358.11,352.34,341.47,332.58,330.12,338.98,337.98,338.95,335.44,324.38,341.66,353.90,358.64,365.31,359.51,356.45,361.20,354.40,356.10,360.38,368.30,364.55,360.96,355.17,354.32,355.53,358.71,358.86,357.96,360.57,364.87,365.19,363.57,363.37,362.28,362.43,359.61,365.09,367.36,364.90,356.18,351.08,345.01,355.23,353.82,353.17,L5
2006-10-08 22:07:05+00:00,362.89,355.63,351.01,341.40,332.30,330.34,338.00,337.55,337.76,334.24,323.52,341.08,351.67,356.69,364.26,358.22,355.92,360.42,354.01,355.81,360.31,366.84,362.46,359.14,353.57,352.80,353.58,356.90,358.82,357.43,360.02,364.32,365.79,364.14,363.84,361.77,361.55,359.02,363.73,365.69,363.01,355.57,351.10,347.11,355.40,353.66,353.40,L5
2006-10-16 22:02:31+00:00,362.89,352.88,348.80,338.79,331.11,329.28,336.70,336.77,336.84,333.12,323.12,340.79,350.55,356.69,364.26,358.22,354.18,358.41,352.06,354.65,358.58,364.84,361.19,358.38,352.65,351.99,353.14,356.19,358.82,357.43,359.52,363.19,364.94,363.08,363.39,361.03,360.82,358.67,363.23,365.62,362.42,355.57,351.10,347.11,354.70,351.89,351.80,L7
2006-10-24 22:07:14+00:00,360.19,350.12,346.86,337.29,329.70,328.73,335.96,336.91,336.79,332.51,322.66,340.04,349.59,355.80,363.09,356.80,352.68,356.10,349.78,351.72,356.95,362.86,359.72,357.48,351.52,351.62,352.57,355.96,358.39,356.65,358.64,361.85,364.76,362.96,362.55,360.33,360.42,358.16,362.73,365.46,362.42,355.88,351.00,346.87,353.68,350.56,350.90,L5
2006-11-01 22:02:46+00:00,359.02,347.50,344.98,335.61,327.92,328.78,335.32,337.63,338.28,333.59,323.39,340.89,351.00,355.91,364.27,357.05,353.57,357.28,349.78,349.82,356.49,362.09,358.58,357.98,351.51,352.53,352.98,356.98,360.15,358.07,358.93,362.07,364.29,362.89,364.42,362.08,360.89,359.80,363.93,366.10,364.30,356.43,353.21,348.82,354.69,350.56,350.90,L7
2007-03-25 22:03:32+00:00,350.24,339.77,336.61,329.52,326.60,331.81,335.79,341.64,339.00,332.71,326.24,341.44,353.87,360.54,372.61,359.76,353.09,358.67,347.12,347.88,354.95,354.00,351.13,354.22,353.04,352.37,352.43,355.51,363.60,366.06,361.95,362.91,369.08,367.38,369.97,362.18,359.74,359.02,363.86,367.25,364.74,363.20,361.77,360.75,356.76,350.82,351.88,L7
2007-05-12 22:03:23+00:00,352.43,351.93,344.30,331.28,334.54,335.14,,,,338.59,336.33,351.68,382.33,383.80,381.45,370.77,363.81,372.27,358.82,355.69,361.42,364.41,361.21,363.31,361.94,356.72,364.85,362.05,366.82,375.90,372.11,369.13,374.28,373.94,370.31,350.08,351.26,356.66,366.79,377.68,381.62,376.38,367.08,361.43,364.83,362.89,362.38,L7
2007-05-28 22:03:16+00:00,352.43,351.93,344.30,331.28,334.54,335.14,,,339.92,339.13,331.36,357.14,373.12,370.78,375.61,368.17,361.10,369.46,358.86,355.69,361.42,364.41,370.77,370.03,362.87,358.00,363.53,361.11,365.19,372.65,369.28,366.42,370.74,373.94,370.31,361.19,363.42,364.80,370.29,378.96,376.63,371.19,365.51,356.68,361.24,361.58,362.38,L7
2007-09-09 22:06:09+00:00,351.74,347.02,339.02,330.02,330.31,333.25,336.00,342.55,336.86,336.25,327.43,354.12,367.40,368.10,374.45,366.93,359.56,366.32,358.41,354.84,361.83,366.74,370.99,367.42,362.23,357.93,364.11,361.49,363.38,369.04,367.70,366.80,371.60,373.83,369.22,364.29,364.25,363.80,371.11,379.36,376.70,368.74,363.18,359.45,360.32,362.89,363.94,L5
2007-09-17 22:02:48+00:00,353.54,345.76,339.66,330.02,330.31,334.96,339.78,343.71,338.26,334.72,327.49,350.91,361.59,364.00,370.21,364.94,359.20,365.67,358.41,354.84,364.16,368.97,371.87,366.91,361.65,357.18,362.11,360.55,362.23,367.22,367.08,366.76,371.60,373.83,370.84,363.72,364.50,364.69,371.50,378.39,375.19,366.50,362.98,361.39,363.46,362.89,363.94,L7
2007-11-04 22:03:02+00:00,353.83,342.39,338.35,333.86,326.09,334.87,339.36,341.93,338.25,332.75,325.61,347.19,351.66,354.08,358.68,357.43,354.23,359.57,357.25,350.93,363.61,369.00,370.22,365.84,358.15,354.87,360.85,359.59,359.75,361.64,361.91,362.91,367.28,368.89,366.70,364.36,365.20,364.75,371.59,376.61,373.11,362.59,362.18,362.10,361.72,361.72,362.81,L7
2007-11-20 22:03:10+00:00,352.65,342.00,338.35,333.86,337.24,339.01,340.50,342.41,338.77,333.41,326.39,344.82,350.56,352.67,357.07,356.17,353.76,360.27,357.88,357.02,367.33,371.21,372.22,368.57,362.54,359.46,361.77,360.90,360.82,362.08,361.93,363.38,368.93,378.06,374.11,370.03,371.37,370.08,374.94,376.07,373.43,364.15,364.84,366.12,362.05,363.00,372.06,L7
2007-12-06 22:03:16+00:00,353.89,342.71,340.61,338.20,339.84,341.60,342.23,344.03,339.31,332.65,327.48,340.38,347.22,351.50,355.45,354.29,353.41,358.17,355.68,355.18,365.77,370.61,370.95,366.41,362.08,359.18,361.66,361.08,360.14,362.48,362.33,364.61,372.85,374.60,372.37,371.02,372.73,371.98,375.68,375.02,373.88,365.47,366.57,370.54,363.70,366.33,372.62,L7
2008-03-11 22:03:08+00:00,355.55,343.78,342.52,339.24,346.72,345.02,343.78,344.23,341.32,334.49,331.23,340.60,348.15,349.02,351.72,353.21,353.76,358.84,355.18,356.20,366.82,371.00,369.63,366.39,361.63,359.00,359.35,358.18,358.94,361.04,360.65,360.44,371.52,375.09,374.14,371.48,374.28,373.73,376.13,373.48,370.85,364.23,367.41,368.57,363.43,362.53,375.39,L7
2008-04-12 22:03:08+00:00,360.93,346.57,344.26,343.96,356.34,354.76,343.86,344.07,341.38,335.58,332.12,350.38,357.92,356.70,351.33,358.49,358.46,367.48,358.79,365.64,366.53,374.15,369.51,367.45,362.21,360.60,361.20,359.10,359.89,362.95,362.15,359.26,366.39,372.41,377.54,374.68,377.61,375.32,376.89,377.38,373.44,364.34,371.21,373.28,364.53,368.50,380.16,L7
2008-05-14 22:03:00+00:00,362.84,347.89,345.57,346.54,353.27,350.78,344.65,345.96,342.76,337.62,332.76,355.80,361.83,359.84,353.05,361.20,360.94,369.45,359.18,364.95,367.06,376.86,369.94,367.26,362.85,361.47,361.10,360.84,360.65,363.56,362.29,359.31,367.28,373.46,376.35,375.22,379.72,377.95,380.10,381.19,376.10,365.24,371.40,368.86,363.32,367.69,376.96,L7
2008-05-30 22:02:53+00:00,367.41,349.65,346.60,346.63,352.08,349.22,345.27,346.01,343.49,337.65,331.08,361.05,363.75,359.47,355.32,364.90,362.70,369.45,358.83,366.29,366.97,377.79,368.99,362.99,357.23,354.59,357.99,359.37,359.76,362.87,362.49,358.41,366.00,369.16,373.24,372.31,377.17,374.85,379.30,383.36,374.70,361.96,370.87,367.79,362.57,365.89,373.72,L7
2008-06-15 22:02:44+00:00,369.95,351.68,346.40,346.56,350.18,346.40,340.70,342.95,340.80,336.58,327.81,360.25,361.61,361.06,358.19,366.65,364.81,374.12,360.46,364.81,364.82,376.93,365.76,360.24,354.68,354.47,357.92,358.61,359.78,359.28,361.20,356.54,364.15,368.26,372.51,370.40,374.54,371.49,377.90,382.61,374.24,359.54,365.17,360.99,363.05,365.12,369.47,L7
2008-07-17 22:02:22+00:00,369.95,351.68,346.40,346.56,347.56,345.71,342.02,345.38,343.94,337.57,327.95,360.98,360.51,360.25,360.61,368.15,364.81,374.12,360.85,363.79,365.08,378.56,366.94,361.09,355.90,355.72,358.12,359.94,362.29,360.77,361.20,356.54,364.15,368.26,372.51,370.40,374.54,371.49,377.90,382.61,365.74,359.54,365.17,360.99,363.05,361.62,364.90,L7
2008-08-18 22:02:08+00:00,373.11,355.61,349.72,347.71,346.20,345.80,340.82,344.32,342.69,336.08,325.41,360.98,360.51,359.98,362.75,368.26,363.52,372.45,359.97,362.05,363.84,375.22,365.25,360.16,355.36,355.39,358.12,359.94,360.14,358.04,359.15,356.73,363.42,366.33,369.18,367.81,370.52,369.45,376.44,382.61,365.74,356.55,363.38,362.10,363.46,362.92,364.42,L7
2008-10-05 22:01:42+00:00,374.25,354.77,349.73,349.24,346.74,345.80,340.82,347.73,345.90,337.82,325.12,359.21,358.56,360.18,362.71,367.08,361.74,370.70,358.31,360.82,363.84,375.22,364.70,360.12,355.21,354.53,357.14,360.05,359.40,357.22,357.87,357.21,362.32,365.04,369.18,366.81,368.44,367.97,374.69,379.74,364.13,352.32,361.04,363.65,365.60,363.75,364.30,L7
2009-01-25 22:02:45+00:00,373.24,357.29,352.19,345.92,344.68,346.24,336.03,351.52,349.77,339.39,324.66,338.36,347.97,355.06,361.72,360.29,353.09,360.02,350.60,354.89,357.68,358.51,358.06,358.20,354.93,352.77,350.19,351.29,353.09,351.86,352.37,358.48,364.53,362.69,360.47,359.85,359.79,363.09,368.81,359.66,355.04,345.30,355.00,366.61,362.44,363.56,363.97,L7
2009-02-02 21:58:34+00:00,368.54,357.70,354.46,347.79,346.82,348.76,346.69,349.70,348.41,342.64,330.63,346.02,351.52,352.35,363.98,361.57,356.49,363.83,353.92,355.83,358.98,363.57,360.07,361.13,355.85,355.03,353.44,356.61,354.34,352.75,354.58,360.04,366.64,365.29,367.37,361.33,359.24,362.18,368.62,362.98,360.83,346.14,354.21,362.56,361.47,363.47,363.66,L5
2009-03-14 22:03:09+00:00,367.08,355.07,351.23,349.48,350.52,351.29,360.96,359.89,358.23,353.50,343.97,348.31,354.39,354.49,359.09,357.91,355.70,362.09,353.52,356.20,360.27,364.60,362.13,364.12,358.54,356.56,354.00,358.10,357.60,358.37,359.12,363.64,369.61,367.52,373.13,365.28,363.84,364.20,369.55,366.57,363.52,350.74,354.58,359.96,359.82,361.48,364.21,L7
2009-06-02 22:03:27+00:00,368.67,360.99,356.16,354.45,352.97,349.01,355.70,351.97,352.63,351.65,343.26,353.39,360.88,358.69,362.62,361.72,358.95,366.83,357.45,357.71,360.50,366.17,360.91,363.43,357.71,358.93,355.90,361.50,364.81,362.20,362.76,366.98,373.50,372.00,373.13,365.28,364.74,364.55,370.81,368.80,371.98,355.90,352.93,351.08,357.37,362.03,359.02,L7
2009-06-18 22:03:25+00:00,368.67,360.99,356.16,354.45,352.97,349.01,357.76,355.09,354.27,352.95,345.00,357.99,363.14,362.27,364.77,362.17,359.20,366.83,357.45,357.71,363.02,367.92,362.23,364.98,360.67,361.34,356.05,359.28,364.82,362.73,361.53,366.98,373.50,374.36,376.88,367.05,365.77,366.25,374.10,371.01,371.39,357.58,354.09,349.92,357.37,362.03,359.02,L7
2009-08-05 22:03:13+00:00,379.53,367.12,359.50,354.12,344.01,340.28,357.90,358.09,350.00,347.98,338.72,354.46,363.34,364.82,365.30,363.86,358.68,363.45,355.43,350.20,363.09,367.68,361.61,364.60,361.47,360.34,354.70,355.49,363.87,359.92,359.64,363.22,366.95,368.68,384.38,369.51,365.13,364.30,370.72,367.24,367.30,356.92,351.69,344.23,355.23,344.87,349.27,L7
2009-10-24 22:03:18+00:00,381.51,366.84,361.06,350.53,347.96,340.28,354.56,353.03,346.13,343.91,333.35,351.57,361.01,362.66,367.41,362.95,358.65,364.73,359.09,360.87,363.09,371.25,364.61,368.71,362.16,365.46,360.61,356.48,361.03,353.25,355.74,356.09,362.00,361.70,384.38,372.36,361.65,361.39,366.41,365.34,363.80,352.15,347.60,342.02,351.11,351.69,349.27,L7
2010-02-21 22:03:56+00:00,382.15,362.90,356.44,350.18,355.86,362.71,374.39,364.21,369.36,359.64,347.48,359.66,359.72,356.42,365.14,354.10,375.63,382.50,371.46,378.35,369.31,374.95,367.97,374.12,361.93,368.56,365.15,359.53,351.08,349.65,357.38,357.67,363.22,347.73,,,358.40,360.64,360.46,366.17,354.91,343.93,343.12,347.28,350.24,371.56,375.16,L5
2010-05-04 22:05:11+00:00,363.75,353.64,346.81,348.66,,362.71,363.74,365.87,373.68,365.15,355.74,369.83,364.81,359.65,356.26,350.86,371.94,376.77,373.04,385.16,369.31,367.31,359.98,363.57,356.12,355.41,355.59,355.21,354.41,354.56,364.28,361.55,,,,380.85,384.83,377.66,380.35,390.00,386.63,381.77,373.62,360.87,376.91,384.61,375.16,L7
2010-06-21 22:05:10+00:00,363.75,353.64,350.52,350.23,,362.71,358.79,362.63,367.72,362.03,350.68,364.41,365.18,361.65,360.34,355.86,367.43,371.63,370.12,385.16,369.31,366.23,358.54,363.62,354.67,355.83,357.10,358.12,355.32,356.32,356.03,357.78,365.80,,,369.07,373.02,371.88,374.17,381.23,377.55,366.65,359.43,343.82,362.49,384.61,375.16,L7
2010-07-07 22:05:13+00:00,363.75,356.06,351.25,349.23,343.34,354.06,355.96,360.30,364.43,358.79,346.76,362.50,365.18,361.65,360.34,357.92,365.41,368.60,366.77,385.16,363.82,368.98,362.44,365.27,358.31,357.93,359.39,358.12,355.32,356.32,354.12,356.89,368.21,371.09,368.73,366.33,371.07,371.85,375.51,380.75,377.55,366.65,359.43,342.21,357.29,368.34,366.83,L7
2010-09-09 22:05:18+00:00,362.64,356.03,351.47,348.13,339.45,347.14,348.52,355.72,356.48,353.60,337.26,353.20,362.07,364.03,365.97,361.36,358.82,360.91,361.68,358.98,360.79,367.00,361.39,364.28,357.62,357.99,360.17,359.47,357.38,358.26,356.82,358.82,369.40,369.52,365.81,369.06,371.07,371.85,375.12,380.55,374.34,361.93,356.36,347.67,358.00,356.27,363.12,L7
2010-10-11 22:05:21+00:00,362.64,356.03,350.54,345.26,336.95,344.67,348.25,353.90,356.31,350.46,337.38,351.70,360.95,364.51,365.97,361.36,358.82,361.13,360.88,357.70,363.61,369.38,361.99,362.87,356.46,358.02,360.44,359.74,357.83,358.26,356.82,357.86,368.84,368.64,366.03,367.27,370.21,370.50,374.79,378.88,371.69,359.61,356.36,347.67,357.85,356.13,361.73,L7
2010-11-04 22:02:50+00:00,357.79,353.74,348.91,341.62,333.31,341.04,344.68,349.92,349.70,342.44,330.60,347.75,358.58,364.97,369.59,364.55,361.28,362.57,357.61,353.16,359.61,368.84,360.95,362.10,355.99,358.17,359.60,358.72,357.94,357.10,353.30,356.14,366.59,365.98,363.36,362.14,362.67,364.85,370.65,373.72,364.37,352.22,347.73,343.27,353.08,356.13,361.73,L5
2010-11-20 22:02:48+00:00,357.79,353.74,348.91,341.62,333.31,341.04,344.68,349.92,349.70,342.44,330.60,347.75,358.58,365.21,371.38,366.00,362.50,362.28,356.84,352.38,358.94,368.33,361.35,363.08,357.14,358.31,359.52,357.02,355.31,354.15,348.83,352.11,362.66,361.63,358.74,359.52,358.66,361.66,368.36,373.72,364.37,352.22,347.73,343.27,353.08,356.13,361.73,L5
2010-12-30 22:06:10+00:00,357.79,353.74,344.37,337.46,333.38,342.08,345.62,349.88,349.21,340.84,330.01,346.84,356.73,367.02,373.70,367.29,363.53,363.16,356.77,355.26,359.11,369.03,363.64,363.61,359.00,358.14,359.44,355.65,354.93,352.85,349.09,353.63,363.32,364.39,361.44,361.72,360.19,362.61,370.60,373.77,365.38,354.55,350.23,351.52,355.29,358.16,363.03,L7
2011-01-07 22:02:56+00:00,358.66,350.07,341.66,335.86,333.64,343.54,348.20,351.53,350.15,340.95,331.55,345.78,356.83,366.91,374.00,369.19,366.54,365.82,359.29,358.67,361.91,370.46,365.79,365.37,358.93,357.40,358.61,356.97,356.44,357.18,353.87,354.74,364.55,365.97,362.90,363.58,361.82,363.05,371.17,373.45,366.85,354.55,350.23,364.06,358.09,360.19,364.54,L5
2011-01-23 22:02:56+00:00,361.25,350.53,341.40,335.94,333.60,344.19,349.51,353.11,352.67,343.30,333.72,345.65,356.28,366.26,372.64,368.81,365.98,366.34,361.26,359.74,363.39,372.40,367.77,367.26,360.62,359.99,359.92,357.87,357.83,360.08,357.58,357.96,367.25,367.77,365.88,365.52,366.48,366.19,373.39,374.37,368.21,356.66,355.39,358.78,360.28,361.45,364.64,L5
2011-01-31 22:06:24+00:00,357.67,346.73,337.45,332.79,330.49,340.82,349.51,353.11,348.70,340.21,330.88,343.72,354.34,364.33,370.20,366.76,363.75,364.96,360.23,358.77,361.97,372.40,367.77,365.56,359.54,358.91,359.28,356.62,356.74,358.87,356.86,357.80,367.36,367.86,365.88,365.52,367.05,366.93,373.15,373.56,367.06,355.39,353.73,358.79,357.94,359.86,363.02,L7
2011-02-16 22:06:27+00:00,356.47,345.34,336.00,331.54,329.02,339.16,347.43,353.11,348.70,339.00,330.02,343.05,354.46,364.01,370.47,365.52,362.64,363.88,359.68,358.50,361.66,371.39,367.77,365.56,360.17,359.43,359.56,357.12,357.14,358.88,357.17,358.47,367.96,368.52,365.32,365.52,367.05,367.65,374.43,374.27,367.20,355.08,354.34,360.65,356.16,359.09,362.32,L7
2011-03-04 22:06:33+00:00,356.19,345.04,335.01,330.57,327.23,337.82,345.24,350.15,348.70,339.00,330.02,343.11,354.70,363.42,369.87,365.49,362.27,363.36,359.34,357.91,361.57,370.83,367.75,365.56,360.17,359.54,360.28,357.63,357.03,357.75,356.95,358.78,369.29,368.98,365.21,365.31,367.05,367.65,374.43,374.78,367.12,354.47,354.21,361.82,356.41,358.59,362.59,L7
2011-03-12 22:02:55+00:00,357.62,345.76,334.98,331.20,328.99,338.97,347.98,351.27,349.94,340.98,332.06,344.55,356.26,364.67,372.46,366.09,363.56,365.14,360.89,359.57,362.85,372.58,369.86,368.20,362.82,360.90,362.29,359.76,358.32,357.71,357.74,360.88,372.90,373.16,369.49,368.33,369.49,370.42,377.10,376.48,369.15,356.30,359.01,364.76,359.12,362.07,365.56,L5
2011-03-28 22:02:50+00:00,357.91,346.26,335.03,330.55,328.03,337.96,346.99,350.13,348.27,339.91,331.27,343.60,355.20,363.71,371.16,365.71,363.29,364.48,360.67,359.52,363.30,372.88,370.19,368.47,363.12,361.55,362.79,360.48,359.02,358.37,358.22,361.03,373.57,373.50,369.92,368.46,369.11,369.95,377.24,376.54,368.86,356.00,358.07,363.38,359.32,362.10,366.08,L5
2011-08-02 22:12:38+00:00,359.11,348.11,335.06,330.20,325.60,335.70,342.62,345.17,346.96,344.76,335.00,346.25,359.52,363.73,374.13,365.62,364.01,364.77,361.59,360.88,365.94,372.24,375.03,378.65,371.49,367.36,369.24,367.85,364.20,358.57,361.94,368.38,385.55,383.40,375.24,378.25,376.32,376.97,387.02,382.61,371.77,355.89,359.37,366.99,361.24,364.50,370.33,L7
