dates,satname,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0005,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0013,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0027,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0040,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046
2005-09-11 22:02:05+00:00,L7,379.19,366.47,360.37,352.85,349.65,353.19,359.56,365.16,,,,367.13,379.89,389.50,405.34,383.17,383.37,388.14,375.70,371.33,380.41,383.24,383.67,,,,390.75,381.08,379.71,374.08,379.56,381.20,387.10,390.25,380.67,384.59,385.38,,,,382.73,374.15,377.82,383.59,377.29,390.33,393.14
2005-09-19 22:01:08+00:00,L5,322.29,308.07,304.51,304.58,293.96,291.82,303.92,305.40,314.35,306.36,297.63,315.18,317.16,321.60,332.94,330.69,330.64,331.84,324.82,318.79,323.71,328.23,324.45,329.05,330.78,329.86,335.16,332.85,328.78,331.28,336.68,336.60,340.94,341.55,337.33,332.06,328.68,332.23,338.21,335.44,336.36,320.23,320.87,320.11,334.47,326.05,324.48
2005-10-05 22:01:05+00:00,L5,319.08,304.02,296.71,299.38,300.68,294.30,303.29,303.73,308.77,306.57,300.74,314.01,315.46,319.81,327.35,325.99,327.81,329.32,328.01,328.75,336.01,339.21,329.28,334.24,330.59,334.08,335.50,334.24,331.91,330.16,331.23,332.50,340.89,342.37,342.14,333.06,331.17,335.37,336.52,337.14,330.09,321.64,323.20,319.21,331.47,322.80,328.51
2005-10-13 22:02:06+00:00,L7,354.86,346.63,343.26,330.91,332.30,332.62,335.93,,,332.32,326.01,342.11,349.98,353.97,358.33,359.72,356.63,356.98,349.92,355.68,363.10,366.73,,,,360.97,361.06,359.01,359.58,354.98,362.75,361.52,368.29,370.76,372.04,368.31,,,377.38,373.14,363.57,355.80,358.99,354.02,351.82,352.37,352.12
2005-11-22 22:01:34+00:00,L5,371.81,365.08,349.45,350.42,350.50,345.32,349.48,347.30,346.44,343.06,332.62,347.78,369.55,371.76,391.23,375.01,375.15,386.61,377.34,376.59,371.42,376.20,380.15,378.71,372.53,364.14,363.37,374.69,374.89,375.75,384.54,383.50,383.04,386.30,376.44,379.61,383.84,387.67,391.19,386.99,389.52,389.42,387.94,384.26,377.64,386.65,386.76
2006-02-02 22:03:01+00:00,L7,360.24,357.91,353.39,339.34,341.23,,,355.30,352.36,353.60,337.74,352.48,359.84,367.02,367.43,364.21,370.04,369.18,365.08,372.35,,,379.94,383.70,376.58,373.13,366.19,369.57,374.16,370.66,374.95,371.96,382.44,386.87,,,378.25,376.54,385.74,389.85,385.77,368.71,381.17,372.82,370.00,369.34,367.64
2006-02-18 22:03:05+00:00,L7,361.28,352.16,351.52,340.21,338.21,347.82,353.55,351.20,349.03,337.13,332.35,344.83,,,,363.88,364.62,366.87,360.92,364.15,369.94,373.23,377.96,376.51,372.95,366.27,368.46,,,369.91,372.36,369.73,379.44,379.80,380.31,376.88,375.89,375.45,384.24,385.75,387.22,,,362.54,360.37,366.30,373.28
2006-05-01 22:04:57+00:00,L5,383.63,379.16,364.26,351.33,344.38,348.90,363.27,357.04,346.31,337.54,333.01,339.48,354.83,366.20,417.52,,,,,367.34,367.13,373.63,383.02,367.21,362.90,353.05,359.16,357.13,358.70,359.34,363.65,371.14,369.04,363.91,366.39,364.39,367.57,355.85,364.34,370.79,354.40,362.02,349.65,,,,
2006-05-09 22:03:04+00:00,L7,356.78,343.65,329.16,315.34,314.34,309.39,322.19,324.73,,,304.67,333.77,337.00,343.98,349.87,349.69,346.28,345.71,345.55,349.36,350.20,362.09,355.82,,,346.84,341.61,344.86,341.56,345.18,353.72,352.63,351.00,354.96,355.93,351.94,,,,356.12,354.38,347.93,339.85,331.14,339.17,338.86,343.43
2006-05-17 22:05:09+00:00,L5,396.43,388.55,371.22,351.81,340.66,346.07,347.47,346.65,348.43,335.60,325.74,331.66,362.81,366.49,372.83,370.06,369.59,371.94,372.66,371.91,376.81,381.40,384.86,372.91,364.19,359.69,365.89,365.52,370.49,368.14,371.06,371.57,377.44,377.15,370.53,367.96,366.90,366.00,374.58,378.65,378.39,367.28,362.72,365.17,368.69,374.46,368.20
2006-06-26 22:02:56+00:00,L7,374.13,367.43,365.45,,,329.90,331.25,329.64,333.51,332.66,318.17,350.20,347.19,352.43,365.35,360.96,358.77,359.69,,,360.62,370.32,366.86,358.42,356.09,355.94,356.79,356.46,354.65,356.42,357.98,364.96,,,364.20,359.62,358.32,357.21,367.40,366.67,366.21,356.78,351.00,,354.86,,
2006-07-12 22:02:49+00:00,L7,,,,,,298.87,315.76,312.95,318.56,320.09,306.80,335.34,327.99,331.54,341.00,341.04,333.96,,,,340.90,343.35,336.85,337.61,332.92,329.16,333.97,332.41,336.69,335.03,338.15,,,,338.36,336.03,333.33,335.03,339.40,336.32,340.49,320.31,320.45,312.17,333.79,,
2006-08-13 22:02:41+00:00,L7,350.66,346.32,363.03,363.62,347.36,323.65,330.77,329.78,328.46,332.72,329.88,339.39,,,,358.61,355.08,362.44,357.57,357.63,356.39,369.91,359.09,360.97,350.45,353.97,349.39,,,,359.54,363.53,366.38,363.07,361.68,356.18,357.17,355.10,354.14,356.23,361.35,,,343.17,356.74,355.54,355.52
2006-08-21 22:06:31+00:00,L5,331.06,320.22,314.13,316.05,311.17,295.75,308.97,312.45,318.57,312.35,306.97,313.52,327.00,331.27,329.34,324.74,320.31,326.23,326.29,322.63,325.04,331.84,327.38,336.85,327.97,332.08,338.02,343.53,333.47,327.12,337.83,337.50,344.81,345.48,343.95,346.69,344.25,342.78,347.69,342.66,343.82,333.44,322.41,313.17,329.23,327.93,328.65
2006-08-29 22:02:38+00:00,L7,,,,,,,,341.17,347.56,351.75,335.82,348.08,366.33,359.50,367.87,361.47,361.19,371.40,362.39,361.12,,,370.20,369.31,360.46,364.99,360.50,364.63,366.42,368.06,366.37,371.33,375.37,,,,375.61,374.06,376.83,386.08,378.29,368.59,364.10,360.29,360.00,363.42,361.16
2006-09-22 22:06:54+00:00,L5,324.30,308.83,302.15,309.40,305.12,297.85,,,,,,,,,,,,,,,,,329.22,332.54,,,,,,,,,,,,,,,,,,322.43,321.94,316.44,336.40,,
2006-10-08 22:07:05+00:00,L5,316.14,315.51,317.03,314.07,309.47,302.44,306.49,307.15,306.67,307.30,298.14,313.65,311.35,316.07,328.39,322.27,325.27,328.78,329.27,332.99,338.65,335.46,318.93,321.84,319.58,319.48,316.89,323.09,335.80,332.58,335.85,340.68,346.60,345.82,347.38,333.51,330.76,332.14,331.44,327.68,325.11,327.97,326.57,324.83,333.99,325.96,327.63
2006-10-16 22:02:31+00:00,L7,,333.03,333.42,323.06,324.80,322.63,328.63,332.29,331.66,325.88,321.24,340.33,343.92,,,,342.80,346.92,342.49,348.48,346.73,350.81,350.89,353.62,347.46,346.69,351.18,352.50,,,356.96,356.09,361.13,358.77,361.70,357.43,357.27,358.00,361.38,367.35,359.27,,,,350.61,343.77,344.71
2006-10-24 22:07:14+00:00,L5,326.88,312.65,315.69,310.40,306.75,306.78,315.66,323.48,323.70,316.83,307.78,319.87,327.27,333.82,338.44,330.55,324.26,322.70,321.23,316.56,330.55,333.33,329.89,335.92,328.66,336.18,335.10,342.16,342.33,338.72,338.86,338.86,350.78,350.38,344.09,340.39,343.18,340.93,345.58,350.18,349.76,346.08,336.42,324.41,330.85,326.37,329.70
2006-11-01 22:02:46+00:00,L7,373.22,353.09,,,,349.66,357.05,365.10,361.35,348.46,341.22,349.03,369.16,367.36,374.54,359.99,363.19,368.64,,,362.72,366.11,369.47,372.87,362.99,363.26,363.86,367.45,374.68,372.26,366.98,373.46,,,385.15,382.06,372.40,372.41,376.58,378.00,375.32,367.59,371.96,367.46,366.44,,
2007-03-25 22:03:32+00:00,L7,363.57,363.93,357.30,345.46,345.68,350.74,,,,348.34,346.08,363.68,395.33,397.98,419.47,399.32,385.57,401.96,374.27,373.79,376.96,,,,385.91,377.09,375.99,373.19,378.82,399.55,393.23,387.62,396.57,394.85,393.65,,,,383.71,390.68,393.62,388.38,387.45,389.31,381.28,382.10,380.37
2007-05-12 22:03:23+00:00,L7,,,,,,,,,,,97.36,289.62,,,360.03,357.32,357.13,357.68,356.14,349.45,357.74,365.12,362.04,364.08,350.74,348.19,,,,364.10,362.05,361.72,364.76,364.88,358.03,350.91,352.09,357.43,362.64,,,,360.54,354.29,361.16,358.77,359.48
2007-05-28 22:03:16+00:00,L7,,,,,,,,,329.15,330.92,317.64,351.83,352.25,345.03,349.94,350.22,342.95,351.09,348.16,,,,368.66,365.98,353.97,350.58,352.21,350.17,352.80,356.14,354.29,351.66,352.90,,,360.62,363.92,362.16,366.51,368.56,360.87,355.24,350.71,329.70,343.27,346.23,
2007-09-09 22:06:09+00:00,L5,334.61,324.43,314.57,307.86,309.66,308.35,316.83,321.64,316.10,316.12,305.19,330.39,336.79,341.83,347.95,342.29,334.03,336.02,339.37,336.69,346.20,352.63,352.26,344.50,342.61,341.28,348.85,345.82,342.06,341.80,347.64,352.61,356.49,357.18,351.71,351.32,346.74,344.11,355.87,360.99,359.14,346.13,336.99,339.01,339.89,345.92,346.15
2007-09-17 22:02:48+00:00,L7,364.58,351.24,349.61,,,348.78,352.24,354.32,349.07,336.61,334.17,349.28,352.82,361.15,363.68,366.43,367.20,372.50,,,378.61,380.86,383.16,373.38,367.33,361.63,363.51,365.15,366.79,367.35,371.51,373.54,,,382.64,370.69,373.91,375.37,381.06,384.15,378.67,367.80,370.88,382.15,383.99,,
2007-10-02 22:12:06+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,233.27,,,,,,,290.05,,279.58,,252.00,269.56,277.46,,,,,,,
2007-11-04 22:03:02+00:00,L7,355.16,343.80,342.53,341.30,,,340.69,340.72,340.21,332.35,330.44,338.80,344.78,346.49,348.79,349.99,348.90,359.64,359.65,,,370.95,365.81,363.55,358.42,356.22,361.70,360.06,358.88,362.39,358.73,359.71,,,,369.09,370.19,366.97,374.20,372.75,375.31,362.74,372.61,376.62,362.60,365.58,
2007-11-20 22:03:10+00:00,L7,351.55,343.48,,,350.81,350.71,346.75,346.95,343.48,338.19,331.63,337.98,349.00,350.11,354.41,353.20,356.97,,,363.36,370.61,375.70,374.05,379.60,374.55,372.88,367.86,368.58,367.74,368.03,363.75,,,384.95,381.85,381.27,384.94,385.94,381.21,376.71,377.33,372.98,375.82,377.37,,,380.14
2007-12-06 22:03:16+00:00,L7,348.72,334.63,335.58,333.99,334.92,335.17,337.30,337.60,331.68,326.97,322.98,,,339.02,341.62,340.61,341.03,342.51,341.40,341.34,350.95,358.06,362.14,355.03,351.51,,,,349.23,357.97,356.16,356.42,360.60,357.52,357.67,365.39,370.56,371.52,370.07,,,361.71,359.20,351.54,349.73,356.04,360.83
2008-03-11 22:03:08+00:00,L7,361.73,350.05,344.18,334.97,,,,346.64,346.47,341.82,340.45,351.56,362.50,353.39,355.71,360.88,359.80,362.69,358.18,,,,367.68,364.71,360.68,359.41,358.48,353.09,356.39,353.45,356.85,353.53,,,,375.63,376.47,373.18,378.41,376.80,367.34,360.25,363.22,362.16,359.08,358.50,
2008-04-12 22:03:08+00:00,L7,396.37,370.46,362.26,373.78,387.88,384.81,,420.99,427.02,,,393.66,397.54,405.75,417.28,399.04,396.85,413.25,382.86,396.79,382.62,398.35,388.19,383.90,,,375.77,373.67,376.78,381.78,383.51,373.39,374.49,379.33,397.37,392.37,396.23,,,405.40,394.24,373.55,395.51,414.23,393.65,402.08,405.34
2008-05-14 22:03:00+00:00,L7,,349.30,346.60,350.35,344.90,340.02,341.90,347.02,344.67,339.63,332.10,359.39,359.28,,,,360.03,366.25,360.15,363.75,369.52,380.76,366.79,361.54,359.90,357.83,360.30,366.02,,,358.51,358.95,369.99,377.46,373.57,370.58,379.57,376.40,385.97,386.85,384.88,,,352.73,356.66,361.06,368.43
2008-05-30 22:02:53+00:00,L7,,,353.90,350.40,346.35,344.87,348.96,347.51,346.69,338.56,325.16,359.27,357.01,348.99,361.62,,,,360.33,,370.50,379.71,369.67,358.53,352.38,352.54,355.71,362.97,364.48,,,357.34,365.05,368.06,369.69,367.09,372.52,373.84,378.28,385.73,372.02,360.19,,,362.48,362.12,367.55
2008-06-15 22:02:44+00:00,L7,356.04,342.44,,,327.01,323.52,323.24,324.98,320.61,322.45,309.66,345.85,340.88,345.00,349.84,345.48,349.11,,,336.60,342.06,354.34,345.61,340.99,341.00,343.66,347.19,345.18,348.99,346.91,350.75,,,353.64,354.49,355.48,357.05,357.77,364.17,367.41,361.18,351.73,341.78,323.84,,,343.46
2008-07-01 22:02:34+00:00,L7,,,,277.98,,,,374.39,,558.61,508.03,239.58,,,,,,,,,,562.90,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-17 22:02:22+00:00,L7,,,,,319.95,318.92,325.97,333.31,338.04,326.50,313.48,346.13,335.02,335.22,343.86,350.84,,,343.95,343.60,348.97,367.93,352.84,346.85,342.31,343.60,341.99,349.43,353.90,348.10,,,,,,,,69.03,,,304.80,,,,,325.79,324.83
2008-08-09 22:08:23+00:00,L7,,,,,,,578.78,559.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-18 22:02:08+00:00,L7,367.28,354.88,345.18,332.85,324.12,324.84,318.20,319.57,320.00,315.26,299.38,,,339.18,349.93,349.27,338.91,347.98,339.10,339.79,342.39,343.22,337.31,338.11,336.20,338.42,,,332.92,331.84,336.65,343.24,344.76,343.29,341.58,337.01,332.60,344.84,354.12,,,328.13,340.19,339.80,348.64,349.97,342.55
2008-10-05 22:01:42+00:00,L7,372.90,352.93,351.86,350.99,358.95,,,375.47,372.77,358.03,344.45,348.05,358.47,362.94,364.70,363.31,359.27,364.06,355.33,363.70,,,371.48,371.51,366.88,360.84,359.19,360.29,359.03,355.89,356.58,362.04,367.61,367.57,,,371.64,372.83,376.73,370.16,364.73,346.15,361.51,381.40,376.85,371.83,375.00
2009-01-25 22:02:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.63,343.99,341.61,347.89,355.53,353.35,348.68,344.36,347.29,345.92,,,,335.92,335.47,336.88,336.14,338.53,343.99
2009-02-02 21:58:34+00:00,L5,372.86,373.29,375.02,368.98,364.80,370.49,373.35,363.52,360.46,361.14,354.57,368.46,371.07,364.37,387.70,381.59,380.75,388.90,375.34,371.42,373.98,382.35,380.09,381.77,372.48,373.25,370.39,375.64,372.84,369.11,374.01,377.52,387.73,386.78,393.99,380.30,373.58,374.22,383.00,382.30,381.39,363.45,367.85,374.43,373.34,380.63,380.18
2009-03-14 22:03:09+00:00,L7,375.33,360.37,349.97,353.73,,,361.23,365.94,362.84,358.72,350.26,349.79,356.80,361.43,352.67,354.08,352.34,358.57,351.26,,,357.69,357.99,360.47,357.63,355.45,352.27,358.22,359.37,366.78,366.40,369.26,370.02,,,363.34,365.51,366.28,370.31,370.43,365.83,359.91,356.15,351.11,355.41,,
2009-06-02 22:03:27+00:00,L7,,,,,357.28,350.13,348.02,343.34,348.90,346.71,336.58,356.22,370.26,367.18,366.10,366.40,360.65,,,,363.16,371.75,360.14,362.35,357.34,,,,380.77,,,,,,,,,,,369.18,383.02,359.72,347.23,334.41,,,351.06
2009-06-18 22:03:25+00:00,L7,,,,,,,367.61,368.45,362.58,359.63,352.95,375.16,373.62,377.00,375.60,367.53,363.97,,,,371.21,376.31,369.86,373.03,372.93,369.31,359.47,357.96,368.27,367.44,360.75,,,382.23,387.31,376.03,372.56,374.73,384.05,381.29,373.02,367.69,362.42,350.76,,,
2009-08-05 22:03:13+00:00,L7,363.01,351.55,344.86,328.15,315.32,308.84,,,309.39,313.61,301.83,320.38,335.03,334.40,345.62,348.14,338.47,341.97,337.29,332.34,342.60,231.02,,346.24,341.68,338.67,334.78,332.72,330.77,327.95,335.36,337.83,341.56,340.42,,,336.84,332.96,338.88,330.40,331.01,324.04,323.30,314.14,332.74,322.14,327.85
2009-10-24 22:03:18+00:00,L7,393.15,374.75,369.27,364.18,366.86,,,368.40,362.29,354.55,340.91,353.13,363.65,370.42,380.54,368.10,369.88,378.75,373.51,382.53,,,383.15,391.85,375.33,384.69,383.87,375.04,362.93,360.65,367.65,367.94,375.07,358.73,,,371.23,372.49,372.31,379.00,366.76,355.78,355.95,366.53,362.09,372.52,
2010-02-21 22:03:56+00:00,L5,,,,,,378.91,387.89,388.76,400.73,384.48,373.79,390.51,382.12,,442.88,426.98,410.12,414.97,393.71,396.73,380.88,386.52,379.11,380.71,372.83,375.01,369.00,366.59,,,,,,,,,,,,,,,,,,399.34,389.89
2010-05-04 22:05:11+00:00,L7,372.75,363.33,357.31,360.11,,,363.58,369.15,368.78,363.82,355.68,371.30,371.49,371.10,368.86,362.31,359.94,364.76,374.52,,,368.68,364.85,368.58,361.56,356.39,362.74,364.40,364.10,363.56,372.68,369.95,,,,391.35,395.33,387.35,390.04,400.50,396.32,391.46,384.12,376.62,386.60,,
2010-06-21 22:05:10+00:00,L7,,,360.40,358.52,,,355.06,362.88,361.49,360.42,345.17,359.26,372.10,370.38,371.81,367.58,365.13,368.06,369.96,,,369.35,361.82,369.42,357.46,361.95,365.43,369.22,361.92,363.37,352.72,358.95,371.49,,,363.46,367.38,371.79,373.67,378.63,374.16,357.23,351.40,336.02,353.76,,
2010-07-07 22:05:13+00:00,L7,,361.72,356.21,351.05,346.34,349.61,350.99,357.14,357.77,351.70,337.64,360.00,,,,365.86,363.20,363.33,359.98,,361.34,380.23,377.67,373.44,372.44,367.21,369.26,,,,353.08,357.91,373.84,374.09,371.53,364.36,370.68,375.03,381.44,383.29,,,,344.23,350.13,355.89,362.31
2010-09-09 22:05:18+00:00,L7,337.82,330.43,324.47,314.66,311.86,315.68,316.96,,,,304.92,315.32,331.62,338.60,344.04,341.49,338.81,339.32,335.33,335.27,339.53,343.34,,,,339.99,336.82,335.36,335.97,338.43,342.81,342.46,346.26,344.25,340.77,349.56,,,348.42,352.27,342.38,326.94,322.56,322.56,334.59,330.29,337.58
2010-10-11 22:05:21+00:00,L7,,,346.33,333.23,331.51,339.13,346.65,347.89,355.33,340.67,337.51,345.24,357.10,365.43,,,,361.45,357.23,355.98,368.81,378.44,363.27,358.19,352.54,357.70,361.09,360.12,358.70,,,353.64,366.70,366.44,366.05,359.60,367.11,365.99,372.98,371.70,363.27,352.19,,,356.77,355.29,358.38
2010-11-04 22:02:50+00:00,L5,334.48,325.69,315.81,305.57,302.81,302.74,312.42,316.86,311.59,306.71,296.78,320.76,328.66,336.55,339.72,338.72,333.45,335.58,327.38,324.53,328.05,337.40,327.38,334.72,328.88,328.57,329.97,331.74,333.76,331.51,331.93,334.69,336.51,338.42,337.10,332.38,331.83,333.98,338.58,341.38,336.27,,,,,,
2010-11-20 22:02:48+00:00,L5,,,,,,,,,,,,,,343.80,352.13,349.46,345.02,338.48,334.09,332.48,338.71,348.22,342.47,348.09,342.85,341.44,341.54,332.65,325.89,327.75,314.54,315.51,324.11,326.66,323.83,325.92,322.15,329.99,338.00,,,,,,,,
2010-12-30 22:06:10+00:00,L7,,,337.21,337.14,338.54,353.06,359.26,362.15,359.09,353.66,341.84,354.25,364.21,378.89,,,,372.77,369.07,371.61,364.79,373.12,372.73,371.61,366.30,360.53,364.54,361.98,359.55,,,367.73,374.99,383.09,379.48,376.19,374.54,376.07,386.61,378.36,377.77,363.74,,,362.14,370.43,373.11
2011-01-07 22:02:56+00:00,L5,356.70,343.46,334.84,334.49,340.93,347.50,356.04,355.23,354.27,346.26,339.48,347.47,352.90,361.63,369.70,364.91,366.71,370.79,367.88,372.03,371.41,382.09,380.59,374.99,364.85,356.02,357.58,359.86,360.01,366.47,365.91,358.25,373.95,376.85,374.04,367.67,370.98,370.01,377.64,373.90,368.71,,,,,,
2011-01-23 22:02:56+00:00,L5,372.86,356.09,344.61,341.25,337.25,352.85,360.57,364.31,366.89,356.05,347.93,349.19,358.02,367.28,372.59,372.19,368.64,374.37,377.22,370.01,376.17,387.95,382.20,380.90,373.22,379.39,371.65,367.11,370.32,375.55,376.05,380.89,387.63,382.41,387.32,381.64,394.28,386.05,390.86,383.42,379.19,367.13,365.05,360.25,371.01,370.13,369.85
2011-01-31 22:06:24+00:00,L7,328.65,315.65,296.58,295.19,297.15,299.96,,,313.04,311.93,300.97,316.29,325.51,332.11,337.41,337.78,333.88,336.55,337.15,337.24,337.27,,,339.46,337.19,336.70,340.09,333.14,333.25,338.07,339.52,342.94,352.25,353.76,,,353.33,355.52,355.68,351.56,344.25,334.46,333.25,333.05,332.74,334.78,337.83
2011-02-15 22:09:10+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-16 22:06:27+00:00,L7,330.50,316.84,302.52,297.34,298.74,299.58,311.64,,,314.20,306.47,316.79,332.00,335.97,344.07,332.63,330.52,329.78,333.79,336.36,339.21,344.33,,,343.09,343.51,341.74,341.18,338.78,338.94,340.36,345.21,351.24,353.86,342.77,,,351.16,363.05,355.91,346.71,332.02,332.84,331.26,325.68,329.81,333.37
2011-03-04 22:06:33+00:00,L7,333.92,321.10,303.07,296.65,292.26,298.31,305.87,309.16,,,,321.45,332.60,331.95,336.86,339.07,333.46,332.53,334.10,332.08,340.25,345.76,343.61,,,340.01,346.20,341.57,333.93,329.28,336.18,342.36,359.09,352.50,345.10,339.85,,,,354.83,344.32,328.64,329.67,330.46,335.77,329.42,338.02
2011-03-12 22:02:55+00:00,L5,381.65,371.93,363.68,363.35,361.59,373.37,378.43,370.91,368.31,363.69,350.85,364.72,385.16,394.13,412.21,389.43,392.27,400.24,387.29,385.68,386.09,392.90,396.47,397.61,394.92,387.44,390.79,390.56,385.32,371.98,380.77,394.99,418.87,419.90,410.89,413.25,398.39,403.50,408.98,407.09,397.06,376.21,386.06,396.51,390.06,397.74,401.44
2011-03-28 22:02:50+00:00,L5,361.51,351.49,337.29,326.73,320.94,331.14,340.87,344.16,338.21,332.78,326.31,336.76,347.50,356.15,362.99,364.63,363.09,359.81,360.12,360.56,369.37,377.12,374.68,372.31,367.54,369.61,369.36,369.23,367.68,365.22,363.52,364.02,381.93,378.47,375.27,371.32,367.92,367.33,380.11,378.92,367.92,355.60,355.23,359.22,362.35,364.30,371.75
2011-08-02 22:12:38+00:00,L7,,,,,,,,,,353.74,341.73,351.39,356.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-18 22:12:35+00:00,L7,,,,,,361.66,370.56,362.28,361.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-28 22:06:15+00:00,L7,327.54,310.80,303.41,307.90,304.92,308.28,313.19,312.65,310.53,310.80,299.43,,,326.09,331.33,331.21,326.82,326.24,327.61,324.16,328.30,335.02,331.82,335.14,328.58,,,,337.59,337.48,342.58,341.68,354.64,350.19,344.74,341.12,338.73,339.87,346.54,,,331.19,336.94,328.38,339.93,332.08,338.97
2011-10-14 22:06:16+00:00,L7,336.59,329.64,327.50,316.32,320.03,327.63,330.41,328.87,325.39,314.59,304.60,313.84,,,342.61,337.44,333.89,340.12,337.49,335.36,345.15,348.18,344.97,346.38,342.69,342.71,,,338.66,337.44,340.49,348.00,359.40,358.45,354.51,356.11,350.30,349.10,343.44,,,,339.09,336.19,333.42,332.02,326.37
2011-11-15 22:06:34+00:00,L7,349.72,342.00,335.97,337.85,335.27,345.16,,,,333.46,327.43,334.89,349.59,350.81,353.30,352.90,350.33,352.72,345.45,350.18,348.92,,,,358.88,363.33,358.94,354.25,358.20,358.16,365.95,369.98,373.91,368.83,376.64,,,376.34,378.32,374.80,367.34,356.46,356.98,366.96,354.16,360.24,362.16
2012-01-02 22:07:01+00:00,L7,370.47,347.60,,,,336.18,352.32,345.20,342.94,333.40,322.55,331.52,349.42,351.94,364.14,358.96,364.14,,,365.62,359.44,365.80,360.98,362.18,349.31,358.56,361.13,358.21,358.62,355.85,353.78,,,386.64,386.11,379.80,386.31,380.94,385.94,380.06,370.57,359.91,362.88,373.32,,,369.85
2012-03-22 22:07:08+00:00,L7,326.51,315.53,,,,299.91,311.28,302.30,303.68,300.48,288.45,300.13,307.63,319.75,330.19,327.79,327.52,,,323.91,328.86,341.97,336.18,334.39,332.97,334.36,331.53,329.93,329.21,328.24,,,,,,,,,,,,,,,,,
2012-04-07 22:07:04+00:00,L7,335.18,319.08,306.16,301.00,303.32,306.45,311.35,305.95,309.75,307.39,297.40,310.96,320.16,,,340.10,330.42,332.95,335.16,325.71,329.63,334.54,324.98,332.61,328.76,330.10,330.91,,,336.70,338.82,341.76,344.28,351.50,348.42,343.07,338.76,338.26,344.46,341.08,,,,323.69,336.29,339.46,352.20
2012-08-13 22:08:08+00:00,L7,361.85,346.22,334.94,327.40,328.82,331.15,335.90,332.47,332.35,,,335.47,344.27,346.68,355.07,354.30,354.95,352.02,351.33,348.76,357.27,366.76,362.46,358.31,,,358.79,363.69,365.15,367.41,358.86,355.74,344.16,342.95,362.33,366.67,365.00,,,372.69,366.41,346.97,353.10,344.90,348.38,351.14,352.91
2012-08-29 22:08:16+00:00,L7,344.70,325.26,311.32,311.59,307.46,304.69,325.26,321.42,319.89,318.77,304.98,319.13,,,,336.57,330.55,332.39,329.86,328.14,342.68,363.54,353.73,355.04,349.44,356.13,350.42,,,343.44,343.07,340.83,334.06,332.82,340.17,357.99,357.07,359.01,361.47,359.86,,,,329.33,328.16,335.40,343.55
2012-09-30 22:08:36+00:00,L7,,,,,,,,112.03,,,,199.19,,,,,,,,,,335.48,,,277.27,,,,,,,,,,,,,,,,,,,,628.80,,
2012-12-19 22:09:08+00:00,L7,356.47,343.20,343.01,,,358.88,361.91,370.51,350.90,346.87,336.56,347.53,360.73,371.77,,360.26,370.24,365.43,,,,366.93,367.20,372.21,362.95,359.62,365.66,368.26,375.00,380.48,382.36,358.05,,,370.02,386.43,378.90,365.36,373.00,375.15,365.94,356.26,377.41,378.25,374.80,,
2013-01-04 22:09:10+00:00,L7,376.10,360.52,353.74,361.74,,,375.13,380.14,371.26,367.51,364.01,389.27,404.63,419.15,428.01,395.19,398.11,411.30,,,,383.11,383.49,382.33,375.42,376.85,384.31,389.27,392.28,401.48,412.63,392.25,,,387.27,403.52,401.68,393.46,392.70,393.70,383.81,365.32,398.83,405.00,390.50,,
2013-01-20 22:09:11+00:00,L7,,,331.96,330.38,329.35,344.95,347.05,335.52,330.54,326.20,320.70,330.99,344.63,344.35,,,,349.03,343.00,339.53,345.10,358.70,355.92,354.99,348.62,353.12,355.59,356.10,,,355.02,354.34,365.70,354.85,353.25,356.37,359.69,359.91,364.97,358.07,350.89,,,,347.77,351.70,356.64
2013-02-05 22:09:13+00:00,L7,,349.00,342.98,338.13,342.76,350.77,352.65,351.91,343.23,333.24,324.57,335.21,350.64,,,,355.03,358.17,350.24,351.13,,,,,,,,,,,,371.02,369.38,378.01,,,,,,,,,,,362.69,366.13,374.96
