,dates,per0135-0000,per0135-0001,per0135-0002
483,2017-05-10 15:10:19+00:00,191.20060963541908,183.84598501535265,182.4508931433715
484,2017-05-18 15:13:26+00:00,,,
485,2017-05-26 15:10:30+00:00,,,
486,2017-06-03 15:13:31+00:00,,,
487,2017-07-05 15:13:36+00:00,,,
488,2017-07-13 15:10:45+00:00,,,
489,2017-07-21 15:13:36+00:00,,,
490,2017-11-01 15:19:46+00:00,,,
491,2017-11-02 15:11:14+00:00,,209.12612880756328,
492,2017-11-17 15:19:42+00:00,,,
493,2017-12-12 15:13:20+00:00,,,
494,2018-01-29 15:12:41+00:00,,,178.1129292706741
495,2018-02-06 15:10:48+00:00,181.988117316328,178.12083770803855,
496,2018-02-14 15:12:28+00:00,,,
497,2018-02-22 15:10:42+00:00,,,
498,2018-03-02 15:12:18+00:00,,,
499,2018-03-09 15:18:24+00:00,,172.74445092518283,167.38611395988946
500,2018-03-10 15:10:33+00:00,,,
501,2018-03-18 15:12:06+00:00,165.8204426902094,161.20044615784406,164.23703049189245
502,2018-03-25 15:18:11+00:00,,198.11318578753534,163.73291193953193
503,2018-03-26 15:10:26+00:00,,,
504,2018-04-10 15:17:57+00:00,183.90277376318946,174.0034322875467,175.99609192274627
505,2018-04-11 15:10:18+00:00,175.06295571613376,174.07443037451833,174.18119929636168
506,2018-04-18 15:16:24+00:00,155.88423465134116,159.4634520461869,154.34526134652444
507,2018-04-19 15:11:37+00:00,166.12898003647982,172.00183898669218,160.44641777665134
508,2018-04-27 15:10:09+00:00,168.50703564279556,166.445232273354,165.7543529842771
509,2018-05-05 15:11:19+00:00,,,
510,2018-05-13 15:09:59+00:00,,,
511,2018-05-21 15:11:04+00:00,164.7442843379921,146.81862499136935,146.45005812187614
512,2018-06-06 15:10:48+00:00,,,
513,2018-06-14 15:09:50+00:00,,,
514,2018-07-16 15:10:07+00:00,,,
515,2018-07-24 15:09:55+00:00,158.74862027861036,,
516,2018-08-01 15:10:15+00:00,,,
517,2018-08-09 15:09:37+00:00,,,
518,2018-09-18 15:10:35+00:00,,,
519,2018-10-20 15:10:49+00:00,,,
520,2018-11-13 15:07:29+00:00,,,
521,2018-11-29 15:07:06+00:00,,172.38335537191242,167.47007367987928
522,2018-12-06 15:13:05+00:00,,,164.70147504198775
523,2018-12-15 15:06:39+00:00,,,
524,2018-12-23 15:10:49+00:00,,,
525,2018-12-31 15:06:11+00:00,,,
526,2019-01-23 15:11:38+00:00,183.71904721258457,175.48447085798543,170.5527701311832
527,2019-01-24 15:10:44+00:00,,,
528,2019-01-31 15:16:54+00:00,172.4017158611439,163.88088919644954,166.6501890365982
529,2019-02-17 15:04:42+00:00,197.72277238369202,180.36233260528144,183.62863958749583
530,2019-02-24 15:10:40+00:00,183.2136428159991,176.64406844288771,162.6454213796813
531,2019-02-25 15:10:39+00:00,,195.06412416730012,
532,2019-03-04 15:16:47+00:00,185.5734625687688,170.14282462368234,175.24528812484667
533,2019-03-05 15:04:12+00:00,187.20063315474025,177.79314845966775,175.7418270631738
534,2019-03-12 15:10:09+00:00,,166.41495178447093,160.90209941359853
535,2019-03-21 15:03:41+00:00,,,
536,2019-03-29 15:10:30+00:00,,,160.87363725489087
537,2019-04-06 15:03:08+00:00,,,
538,2019-04-13 15:09:04+00:00,,,
539,2019-04-14 15:10:25+00:00,,,164.22674126723743
540,2019-04-21 15:16:32+00:00,162.50024604850992,168.3562901689684,164.76061696488705
541,2019-04-30 15:10:22+00:00,,,
542,2019-05-08 15:01:57+00:00,,,
543,2019-05-16 15:10:32+00:00,,,
544,2019-06-17 15:10:47+00:00,,,
545,2019-07-19 15:10:54+00:00,,192.5302369635169,
546,2019-07-27 14:58:55+00:00,,,
547,2019-08-04 15:11:01+00:00,,218.3549470425502,
548,2019-09-05 15:11:09+00:00,,199.8454296758158,
549,2019-10-06 15:02:05+00:00,177.4215930805321,,
550,2019-10-14 15:17:31+00:00,159.38101516499432,153.55593947789785,157.04066894551372
551,2019-10-31 14:54:50+00:00,154.6507514306627,152.82439877384635,149.17127986733738
552,2019-11-08 15:11:19+00:00,,,
553,2020-01-19 14:50:55+00:00,,190.04586624960078,
554,2020-01-27 15:11:04+00:00,,,
555,2020-02-12 15:10:59+00:00,162.6497957246523,164.8354289244694,154.4901374712079
556,2020-02-19 15:17:08+00:00,173.2284820437793,159.6831989852329,163.45997409153384
557,2020-02-20 14:49:17+00:00,,,
558,2020-02-27 14:55:05+00:00,173.90305989768513,160.51260855121498,162.82837148317972
559,2020-02-28 15:10:55+00:00,170.7865391120293,166.02781266071497,165.73582761766562
560,2020-03-07 14:48:25+00:00,,,
561,2020-03-14 14:54:13+00:00,176.2290949609623,171.6479618210266,162.91190187964222
562,2020-03-15 15:10:48+00:00,,,
563,2020-03-23 14:47:33+00:00,,,
564,2020-03-30 14:53:20+00:00,,156.2268380987819,150.95324781153496
565,2020-04-07 15:16:46+00:00,170.00203291842675,162.80646646266408,160.98900022102055
566,2020-04-08 14:46:38+00:00,169.96608113440942,,
567,2020-04-16 15:10:32+00:00,151.69624716280515,155.77056425550916,150.70519236704118
568,2020-04-23 15:16:40+00:00,174.82883024991986,165.78109210513318,171.38279055784432
569,2020-04-24 14:45:42+00:00,,,162.75230388297788
570,2020-05-01 14:51:28+00:00,,,177.4688860873888
571,2020-05-02 15:10:24+00:00,,,
572,2020-05-09 15:16:31+00:00,139.80426027978413,,
573,2020-05-10 14:44:44+00:00,,,
574,2020-05-18 15:10:23+00:00,,,
575,2020-05-26 14:43:44+00:00,,,
576,2020-06-27 14:41:53+00:00,,,
577,2020-07-04 14:47:38+00:00,,,
578,2020-07-05 15:10:45+00:00,,,
579,2020-07-13 14:40:55+00:00,,,193.60307981048837
580,2020-08-06 15:10:55+00:00,,292.1906739407092,
581,2020-08-22 15:11:01+00:00,,288.26112013579706,
582,2020-09-15 14:36:49+00:00,,280.82728006651183,
583,2020-11-10 15:11:13+00:00,,302.3107942666451,
584,2020-11-18 14:32:36+00:00,,,
585,2020-11-25 14:38:17+00:00,136.67173457674414,,
586,2020-12-20 14:30:14+00:00,181.77607787483092,147.66631371185744,206.00640758617217
587,2021-01-21 14:27:59+00:00,,,
588,2021-01-28 14:33:39+00:00,,,
589,2021-01-29 15:11:05+00:00,183.85439812812902,168.58989255450683,171.39596223902444
590,2021-02-06 14:26:49+00:00,,,
591,2021-02-13 14:32:28+00:00,176.42539113109177,159.35442225284393,162.33390666956754
592,2021-02-14 15:11:01+00:00,165.98564869437575,163.96021392864003,159.49404695979413
593,2021-03-01 14:31:15+00:00,190.0877255654713,182.12673190863347,184.15483892097896
594,2021-03-02 15:10:55+00:00,180.84397370476725,172.37715554966655,168.96265373786028
595,2021-03-09 15:17:02+00:00,201.16977454800653,182.93774415251838,184.1944906285699
596,2021-03-17 14:29:59+00:00,185.113480498585,178.79136372371016,181.58464374527514
597,2021-03-26 14:23:05+00:00,,,
598,2021-04-02 14:28:41+00:00,159.17493159484317,147.75129840291095,
599,2021-04-03 15:10:42+00:00,,,
600,2021-04-10 15:16:51+00:00,179.65439605788396,169.8757859102115,170.91351046240885
601,2021-04-11 14:21:46+00:00,162.59380426518211,157.72464567901295,164.7911659775984
602,2021-04-18 14:27:21+00:00,,,
603,2021-04-19 15:10:36+00:00,148.31178838726203,151.09243624642667,144.0190958795568
604,2021-05-04 14:26:00+00:00,,,
605,2021-05-21 15:10:36+00:00,,,106.20316060150974
606,2021-06-29 15:17:01+00:00,,276.62048818215885,188.39401567396865
607,2021-06-30 14:15:04+00:00,,,
608,2021-07-16 14:13:42+00:00,313.07640187613254,316.92662699314593,284.35169629581236
609,2021-08-01 14:12:19+00:00,,316.996603477272,
610,2021-09-02 14:09:31+00:00,,,
611,2021-09-18 14:08:06+00:00,,,
612,2021-10-04 14:06:41+00:00,,,
613,2021-10-27 14:10:48+00:00,,,
614,2021-11-21 14:02:13+00:00,,,
615,2021-12-23 13:59:10+00:00,,,
