dates,nzd0521-0000,nzd0521-0001,nzd0521-0002,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0024,nzd0521-0025,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0040,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0088,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100,satname
2008-11-13 22:09:55+00:00,330.16,356.83,391.60,379.72,350.79,348.24,338.15,340.98,348.56,363.98,363.16,374.85,387.61,365.61,365.98,364.15,362.03,357.57,357.90,358.12,367.14,371.19,374.96,375.60,371.09,368.53,371.99,369.52,364.86,362.65,348.30,339.62,322.36,316.42,317.62,323.57,319.93,327.34,319.77,316.26,308.49,305.59,313.43,311.21,308.82,305.50,303.35,290.65,283.55,282.33,286.88,293.51,308.88,309.58,306.89,299.02,291.95,281.04,280.42,285.56,293.32,300.23,304.98,303.61,301.42,305.64,312.45,317.74,289.45,300.99,311.85,313.88,311.18,308.54,325.12,332.42,324.58,345.99,356.95,343.93,328.26,324.09,348.88,347.02,346.19,353.36,360.61,351.18,352.06,345.42,339.97,345.98,355.32,366.70,375.55,389.71,396.36,399.84,398.81,391.11,388.57,L7
2008-12-23 22:05:16+00:00,328.08,354.65,391.60,379.72,350.79,348.24,338.15,340.98,348.56,363.98,363.16,374.85,387.61,365.61,365.98,364.15,362.03,357.57,357.90,358.60,366.87,371.19,375.01,375.50,371.31,368.11,370.91,368.53,365.05,362.64,348.83,341.25,326.00,321.66,323.58,329.82,323.46,329.07,320.03,316.12,308.49,305.46,313.50,311.55,309.70,306.96,304.73,293.39,286.21,285.23,291.03,300.68,311.29,309.58,306.89,299.02,291.95,281.04,280.42,285.56,293.32,300.23,304.98,303.61,301.42,305.64,312.45,317.74,289.45,306.58,311.85,313.88,311.18,308.54,325.12,332.42,324.58,345.99,356.95,343.93,328.26,324.09,348.88,347.02,346.19,353.36,360.61,351.18,352.06,345.42,339.97,345.98,355.32,366.70,375.55,389.71,396.36,399.84,398.81,391.11,388.57,L5
2008-12-31 22:10:25+00:00,328.08,351.42,388.27,377.55,349.49,347.22,337.33,339.73,347.18,362.54,361.90,372.21,387.61,365.61,365.98,364.15,362.03,357.57,357.90,358.02,365.99,370.48,374.52,374.22,369.99,366.69,368.67,366.73,364.00,361.71,348.38,339.83,326.38,321.92,323.58,329.82,323.46,329.07,320.03,316.12,308.49,304.85,313.16,311.84,309.85,307.59,305.41,294.08,287.34,286.01,291.68,301.28,309.43,307.34,306.89,299.02,291.95,281.04,280.42,285.87,293.39,299.97,304.94,303.93,302.30,306.23,313.06,320.53,296.73,305.65,311.85,313.88,311.18,308.54,325.12,332.42,321.49,344.80,354.78,342.48,328.26,323.93,345.62,344.03,342.22,350.06,360.61,351.18,352.06,345.42,339.97,344.02,353.48,363.95,372.83,386.80,394.64,398.24,397.92,391.68,389.97,L7
2009-02-10 22:04:28+00:00,327.83,356.66,385.60,377.74,345.22,342.67,337.49,340.67,347.87,362.52,359.40,371.11,385.97,361.83,363.51,365.62,363.20,358.34,353.47,354.88,359.97,364.57,368.18,367.57,364.18,365.05,363.86,361.99,359.69,356.16,344.28,334.69,325.65,321.42,322.44,328.20,324.83,329.45,320.68,312.59,305.20,302.56,309.15,310.16,309.05,308.67,308.97,299.73,293.63,291.37,295.27,306.32,308.30,306.72,304.96,302.03,294.03,281.64,281.69,288.94,292.22,298.12,304.02,305.91,304.03,309.12,316.89,331.71,304.99,304.42,311.08,312.87,306.23,301.58,310.27,316.86,316.07,339.26,351.06,340.17,327.32,321.09,346.42,342.56,341.31,348.24,356.58,351.53,350.26,343.07,335.42,332.77,342.81,351.29,362.77,384.93,395.97,400.04,402.58,395.75,396.94,L7
2009-03-30 22:04:52+00:00,328.64,356.04,383.58,374.69,343.10,340.50,332.61,340.67,349.86,363.81,362.51,369.94,379.93,360.29,363.26,365.33,363.13,361.62,355.92,356.68,360.11,364.21,367.74,366.87,363.53,363.92,365.05,363.17,360.53,357.90,347.04,334.69,323.18,320.06,321.11,326.96,323.18,328.70,318.63,310.79,303.11,301.01,308.08,308.82,306.98,307.80,311.67,302.96,298.22,295.01,298.22,306.32,307.93,307.68,305.43,300.66,291.80,279.85,284.84,291.50,291.29,297.06,303.79,307.57,306.20,311.59,318.77,333.26,305.88,304.46,305.16,307.42,292.62,289.94,309.19,317.14,316.13,339.04,349.50,340.93,330.56,325.47,344.86,339.48,338.13,342.66,346.88,343.46,340.70,336.22,331.52,330.09,337.42,350.24,358.65,372.24,386.07,390.25,393.47,394.55,394.20,L7
2009-04-22 22:11:10+00:00,325.14,352.43,380.25,370.79,342.62,338.88,334.87,347.08,349.39,360.52,358.99,362.89,372.14,354.91,361.28,362.58,363.42,361.45,353.61,356.34,360.01,363.55,366.56,365.61,362.96,362.05,361.87,360.57,357.47,355.06,344.36,332.96,322.93,321.29,322.58,328.19,324.04,329.35,319.48,312.36,302.09,302.02,308.71,310.26,307.08,308.61,312.35,300.34,294.49,291.72,296.69,309.85,309.69,306.30,303.28,299.16,288.95,277.27,285.43,293.54,293.05,297.21,303.18,304.33,302.85,307.65,315.34,326.47,311.37,306.25,305.83,305.29,291.47,287.15,308.00,314.58,307.61,333.65,343.71,337.32,330.26,328.95,346.25,341.94,338.00,341.16,344.06,341.23,337.31,334.05,329.29,326.17,333.40,347.43,357.87,387.08,403.29,399.40,396.68,392.27,392.72,L7
2009-05-01 22:05:01+00:00,324.01,352.01,378.08,367.70,341.10,335.57,331.93,342.11,341.16,354.01,356.33,365.01,373.93,352.31,359.17,358.23,360.71,360.24,356.19,355.62,357.19,361.28,363.51,362.85,361.05,358.70,357.88,357.70,354.88,353.64,342.89,331.90,321.09,318.82,323.43,329.21,323.63,328.17,317.39,310.45,297.43,297.92,306.15,306.60,303.56,304.87,305.67,296.26,289.44,288.12,294.69,307.93,308.36,306.41,303.97,299.60,290.01,276.28,284.75,292.66,295.59,299.97,304.69,305.30,304.93,305.36,313.83,323.80,308.00,306.20,306.52,308.63,291.93,279.52,306.08,307.85,303.74,330.49,341.91,337.17,330.00,333.13,345.94,341.95,336.66,338.94,338.48,335.82,330.12,327.73,321.39,325.79,332.20,346.36,358.24,384.50,399.82,398.25,397.24,391.09,390.70,L7
2009-07-20 22:04:54+00:00,323.56,355.21,376.70,363.02,343.71,330.54,328.64,341.51,340.79,354.95,350.48,367.85,371.09,349.61,348.33,348.57,360.71,360.24,356.19,354.61,354.52,357.76,356.53,357.22,355.64,352.13,352.97,353.48,353.48,347.55,337.04,324.52,314.69,313.88,318.41,325.34,315.86,324.25,315.55,308.02,294.68,295.56,303.06,304.42,299.37,299.49,299.13,288.14,280.59,280.16,288.11,306.79,307.56,308.19,302.98,298.58,290.01,276.28,284.75,293.89,298.16,304.05,305.87,302.13,299.02,304.02,312.00,325.05,307.38,293.16,306.63,308.63,291.93,279.52,306.08,307.85,303.17,328.70,340.90,338.13,326.40,335.26,347.17,343.67,339.83,338.33,337.79,335.82,330.12,327.73,321.39,323.68,335.29,349.11,363.56,393.10,408.19,404.31,398.44,391.53,390.25,L7
2009-08-05 22:04:48+00:00,330.60,357.88,380.16,366.98,345.33,333.78,330.93,341.51,340.79,354.95,350.48,367.85,374.84,345.25,344.51,349.00,357.27,357.18,355.55,353.25,353.75,356.46,355.02,356.77,358.37,356.70,358.88,353.48,353.48,347.55,337.04,324.52,314.69,316.27,318.60,326.06,317.18,327.16,317.29,310.07,298.74,299.23,305.71,307.30,301.63,301.25,301.20,288.14,280.59,280.16,288.11,306.79,307.56,306.26,302.51,302.43,297.52,286.19,288.06,298.39,303.08,305.10,306.83,304.63,299.02,304.02,312.00,325.05,307.38,295.00,311.55,316.13,306.48,289.13,310.35,313.49,310.14,334.76,344.33,338.13,326.40,335.26,347.17,343.67,339.35,345.32,342.57,337.83,332.06,331.39,326.55,328.13,338.81,351.34,365.63,393.88,408.19,404.31,398.44,391.53,390.25,L7
2009-08-21 22:04:47+00:00,336.38,358.35,381.44,366.97,347.98,335.24,330.93,341.51,340.79,354.95,350.48,368.96,373.29,343.50,340.65,347.89,356.63,356.19,355.64,353.12,353.58,357.38,355.35,358.03,359.69,356.70,358.88,353.48,353.48,347.55,337.04,324.35,313.16,315.48,318.47,326.96,316.15,328.09,316.42,309.64,297.42,298.46,306.44,307.20,301.27,301.24,301.20,288.14,280.59,280.16,288.11,306.79,308.82,306.97,302.98,302.36,298.70,288.07,288.96,298.82,305.46,306.87,307.84,304.63,299.02,304.02,312.00,325.05,305.85,293.50,312.48,321.00,319.14,294.35,316.80,317.78,311.10,337.15,344.33,338.13,326.40,335.26,345.74,350.42,339.91,347.49,341.92,335.18,330.57,330.34,326.89,328.31,339.60,352.63,368.98,393.88,408.19,404.31,398.44,391.53,390.25,L7
2009-08-28 22:10:57+00:00,336.38,356.51,381.13,366.51,346.73,334.30,329.69,337.21,341.12,355.72,350.04,368.96,373.29,343.50,340.65,347.89,356.63,346.72,348.49,350.14,350.15,353.53,352.76,355.95,357.77,355.64,356.32,351.16,351.18,344.64,334.55,321.60,313.16,315.48,318.47,326.96,316.15,328.09,310.64,304.74,295.15,296.65,306.01,306.55,301.02,301.12,300.29,288.30,283.96,284.03,291.94,305.37,308.82,306.97,302.98,302.36,298.70,287.20,288.99,296.49,304.40,305.96,306.62,305.27,299.18,303.82,311.65,324.12,305.85,293.50,312.48,321.00,308.71,299.15,317.89,316.07,309.80,337.15,340.84,331.31,321.65,329.57,340.44,346.07,339.91,347.49,341.92,335.18,330.57,329.29,327.48,328.55,339.06,351.67,367.58,390.12,403.44,400.35,394.86,389.62,388.67,L7
2009-09-22 22:04:45+00:00,336.38,356.51,381.13,366.51,346.73,335.49,330.62,338.42,344.10,359.66,352.65,371.55,370.64,344.79,343.90,350.65,355.38,346.72,348.49,350.14,350.15,353.53,352.76,355.95,358.52,357.42,358.10,354.32,354.27,347.93,337.59,324.78,316.38,317.54,321.01,329.81,320.40,332.12,310.64,304.74,295.15,296.65,306.01,306.55,302.80,302.35,302.00,292.39,287.92,288.89,296.54,309.58,311.99,310.72,305.17,305.17,303.61,287.20,288.99,296.49,304.40,305.96,308.22,306.99,304.01,308.27,316.38,331.53,314.94,293.50,319.89,332.15,308.71,299.15,317.89,316.07,309.80,339.72,342.97,331.89,320.69,329.48,341.84,344.74,341.87,350.74,345.28,340.81,337.79,329.29,327.48,328.55,339.06,351.67,366.64,389.86,403.54,401.39,396.40,391.46,391.34,L7
2009-12-02 22:11:36+00:00,340.66,356.11,386.94,373.71,351.01,337.62,331.16,333.10,344.34,361.52,351.19,374.86,370.82,341.68,337.79,346.15,351.63,339.42,344.24,342.99,343.57,344.70,345.10,349.75,357.31,359.26,361.24,353.21,353.85,345.20,335.39,322.87,320.64,320.67,322.54,329.43,322.44,334.48,314.63,310.63,305.27,301.64,310.30,311.64,306.89,304.06,302.61,294.06,291.82,294.11,304.98,312.38,321.49,310.32,304.62,308.04,312.97,295.73,295.22,301.80,311.15,310.16,310.12,307.97,304.30,312.60,318.11,336.07,321.34,289.07,320.50,334.24,307.22,312.28,324.84,322.63,321.29,354.49,344.35,325.64,313.90,323.72,337.57,343.46,341.83,358.25,349.56,346.95,344.09,332.96,335.65,337.71,350.83,357.75,370.18,389.48,401.43,400.82,394.58,392.86,392.92,L7
2010-02-13 22:06:30+00:00,329.63,349.88,379.86,364.64,340.47,336.12,329.85,333.79,347.41,364.38,354.83,361.67,360.06,329.00,341.45,358.94,352.87,322.36,331.84,320.80,336.45,338.13,339.81,345.55,355.61,359.24,356.54,352.91,351.72,344.68,337.76,326.79,323.19,317.31,323.14,326.75,325.04,329.58,311.53,307.82,300.33,292.40,302.84,303.45,305.06,305.11,303.60,298.76,298.91,301.99,299.29,307.18,309.26,312.00,306.12,304.13,300.19,281.70,288.65,288.20,295.58,298.10,309.18,311.71,311.50,314.88,319.52,334.18,323.26,303.97,321.55,331.41,294.61,299.17,316.16,314.94,304.58,349.99,340.93,325.64,312.13,320.81,335.94,338.80,336.65,343.98,346.38,348.44,347.65,335.98,332.00,329.49,336.38,346.86,360.79,381.82,396.55,397.02,393.34,383.29,384.78,L7
2010-02-20 22:12:45+00:00,329.63,349.88,379.86,368.84,344.68,339.64,333.21,335.61,351.02,366.76,359.11,365.45,367.09,337.84,343.62,358.94,352.87,322.36,331.84,320.80,336.45,344.61,349.38,357.28,361.69,363.84,361.74,358.55,355.25,349.26,341.55,331.17,324.69,318.94,325.48,329.18,325.04,329.58,311.53,307.82,300.33,292.40,307.65,307.41,305.70,304.75,304.96,302.48,299.18,299.81,300.55,306.46,310.68,314.06,309.89,304.13,300.19,281.70,288.65,288.20,301.69,302.65,312.36,314.32,314.11,318.38,323.54,337.00,326.25,310.62,321.73,331.41,294.61,299.17,316.16,320.18,317.11,352.56,345.77,331.02,319.63,325.51,337.35,332.77,336.20,343.82,346.57,348.44,347.65,335.98,332.00,329.49,336.38,358.74,368.12,388.26,401.11,399.33,394.34,382.46,382.45,L7
2010-04-09 22:13:00+00:00,329.63,350.61,,373.04,354.94,352.75,345.87,344.38,360.71,374.22,368.86,364.74,378.75,341.97,345.42,365.01,360.61,316.93,329.48,303.42,,351.09,358.94,374.92,380.28,380.87,379.35,366.76,360.20,356.96,348.72,337.71,326.22,320.04,326.74,328.99,323.54,329.03,317.75,314.27,307.46,295.40,309.33,309.48,309.84,311.03,312.31,310.25,302.25,295.31,296.31,301.13,304.32,308.68,307.24,299.62,296.64,277.92,288.20,289.22,302.98,303.29,317.17,317.65,319.62,321.44,326.02,336.07,321.87,313.66,317.61,325.52,298.00,289.58,310.06,325.67,329.64,355.56,359.82,346.08,340.10,341.40,344.97,341.51,340.02,344.17,349.18,352.72,349.29,344.76,334.76,,,370.61,388.78,409.55,415.31,405.72,390.72,375.93,372.51,L7
2010-05-11 22:12:55+00:00,329.63,350.61,,373.04,354.26,350.67,344.14,344.52,358.74,372.92,367.70,364.64,374.52,347.00,348.73,363.52,360.61,316.93,329.48,303.42,,351.09,367.04,377.01,381.41,382.38,378.06,368.16,362.85,359.94,349.44,338.23,327.30,321.52,326.48,329.93,324.67,330.32,317.75,314.27,307.46,295.40,309.33,309.48,311.63,312.20,311.78,303.32,300.11,296.53,300.12,304.50,302.99,306.50,306.44,300.81,298.42,277.92,288.20,289.22,302.98,303.29,315.21,316.26,315.62,318.67,325.21,336.21,321.52,313.00,318.05,326.89,298.00,289.58,310.06,325.67,335.29,358.33,361.23,349.84,340.20,340.51,347.28,347.57,346.46,347.42,349.67,352.58,350.85,344.76,334.76,,,372.37,385.97,407.10,413.01,406.22,389.45,375.29,372.90,L7
2010-06-21 22:06:46+00:00,,,,373.04,354.26,350.67,344.14,344.52,358.74,372.92,367.70,364.64,374.52,347.00,348.73,354.95,346.31,325.29,331.97,323.11,349.97,351.61,362.36,374.86,378.15,377.62,374.77,373.56,367.49,364.15,354.77,342.35,328.88,323.19,327.63,332.30,322.70,329.43,311.89,305.48,298.48,295.08,309.12,309.94,310.63,311.03,309.44,301.88,298.15,295.10,300.12,304.50,302.99,306.50,306.44,298.60,295.55,278.60,292.47,299.63,305.35,305.05,313.61,315.32,315.67,318.29,327.68,338.66,327.58,318.41,317.55,327.59,313.99,307.97,298.99,324.12,331.80,356.05,359.50,347.45,336.33,340.51,347.28,347.57,346.46,347.42,347.30,348.89,347.78,340.84,332.49,335.37,344.18,367.82,379.97,400.31,409.28,401.97,388.06,375.29,372.90,L7
2010-07-07 22:06:49+00:00,362.17,,,373.04,354.26,348.58,341.48,342.25,356.97,371.62,367.11,363.91,373.88,347.96,348.12,353.72,346.31,335.03,337.22,323.11,349.97,351.61,362.36,374.86,378.15,374.65,373.40,371.15,365.71,362.97,353.33,341.57,329.57,324.25,327.78,333.17,323.76,329.72,313.23,309.33,298.48,295.08,309.12,309.94,310.63,311.78,310.01,301.94,298.15,293.43,298.18,303.09,303.28,306.31,305.48,296.90,295.55,284.19,292.47,299.63,305.35,305.05,313.61,315.16,315.73,318.36,326.65,337.97,328.24,316.89,318.43,330.19,324.95,307.97,298.99,324.12,331.80,355.65,359.78,347.44,334.76,339.14,345.41,347.55,347.64,347.64,348.22,349.64,348.85,341.75,332.49,335.37,344.18,367.82,379.97,396.63,407.61,401.42,388.55,375.88,372.51,L7
2010-07-23 22:06:50+00:00,351.34,,,373.04,354.26,350.38,343.22,343.54,357.40,373.00,367.97,365.98,375.05,350.39,350.09,354.97,352.07,341.20,337.22,323.11,349.97,351.61,362.36,374.86,378.41,375.21,374.68,371.56,366.18,363.63,353.61,342.69,332.03,326.95,329.25,334.70,326.91,332.53,319.43,309.33,298.48,295.08,309.12,309.94,310.63,313.43,310.12,302.09,298.13,293.57,297.34,302.83,305.97,308.70,307.02,299.19,299.19,284.19,292.47,299.63,305.35,305.05,313.61,316.78,316.57,319.78,326.99,339.15,328.68,316.44,319.37,332.36,328.04,307.97,298.99,324.12,331.80,356.60,359.36,348.14,335.20,339.43,346.03,349.31,349.30,349.32,350.92,352.73,351.86,341.75,332.49,335.37,344.18,367.82,377.12,395.09,407.04,402.55,390.30,378.85,374.88,L7
2010-08-08 22:06:48+00:00,343.42,362.95,379.60,371.73,354.26,350.38,343.22,343.54,353.96,373.00,364.44,366.38,373.42,349.29,349.93,355.09,352.07,341.20,337.22,323.11,349.97,351.61,362.36,374.86,378.41,375.21,374.68,371.56,366.18,363.63,353.61,342.69,332.03,326.95,329.25,334.70,326.91,332.53,319.43,307.84,297.64,295.30,309.12,309.94,310.63,313.43,310.12,302.09,295.46,291.82,296.40,301.23,305.97,308.70,306.37,297.71,296.77,284.82,294.58,299.48,305.35,305.05,313.61,316.78,316.57,318.15,324.05,336.88,323.82,312.62,317.08,330.31,325.10,307.67,304.38,324.12,331.80,356.60,359.36,348.14,335.73,337.80,346.42,349.31,349.30,349.32,350.79,352.02,351.60,342.58,333.23,332.99,344.18,367.82,377.12,395.09,407.04,400.34,388.84,378.17,374.60,L7
2010-08-15 22:13:00+00:00,343.42,362.95,379.60,371.73,350.32,346.93,339.89,340.55,351.07,370.47,363.13,367.98,370.42,353.84,351.60,354.36,350.77,346.61,341.10,342.79,349.97,351.61,362.36,374.86,375.51,373.60,373.12,369.63,364.61,362.34,352.90,342.38,333.29,328.50,329.59,335.21,326.94,333.12,319.49,308.54,296.38,295.25,312.98,313.09,312.82,311.55,308.67,300.57,294.60,290.70,296.92,301.79,306.36,308.54,305.94,296.75,298.38,289.19,297.76,304.61,312.00,310.17,311.64,314.76,314.66,316.51,324.17,335.96,321.10,308.58,314.82,329.48,331.93,317.38,301.55,325.85,331.80,354.05,357.23,346.21,334.45,335.89,346.64,352.55,353.39,352.25,352.43,352.66,352.25,341.94,332.47,332.99,344.18,367.82,373.97,392.64,405.05,398.89,387.64,378.97,374.55,L7
2010-08-24 22:06:52+00:00,331.22,362.95,379.60,370.41,350.81,345.80,338.91,340.82,351.60,370.26,362.37,367.13,371.15,351.58,350.80,352.06,350.77,346.61,341.10,342.79,349.97,352.12,364.06,376.80,372.50,371.09,373.29,368.66,364.87,360.88,352.14,338.37,330.56,326.38,323.07,327.88,326.94,333.12,319.49,308.54,296.38,295.25,308.71,310.86,314.55,309.97,307.69,299.01,293.87,286.54,295.69,301.37,298.37,306.61,304.03,296.75,298.38,289.19,297.76,304.61,310.09,308.59,309.67,312.43,311.60,313.15,321.06,332.88,316.88,302.97,313.17,329.81,331.93,317.38,301.55,321.03,332.88,352.81,357.03,346.39,333.61,333.42,345.92,351.86,353.14,351.94,351.69,352.29,351.76,341.94,332.47,332.99,344.18,366.43,370.54,389.99,401.73,396.62,385.16,377.31,373.85,L7
2010-08-31 22:13:03+00:00,331.22,362.95,385.48,375.38,350.89,346.17,338.72,340.54,351.67,369.62,361.70,365.85,370.97,351.76,350.35,352.06,350.77,346.61,341.10,342.79,349.97,356.63,363.02,372.69,370.93,370.58,372.94,368.63,364.82,360.49,350.43,337.50,329.65,326.19,323.31,328.56,326.94,333.12,319.49,308.54,296.38,300.51,318.25,316.27,315.11,310.23,307.86,299.18,293.83,287.24,296.08,301.96,299.55,307.73,304.40,296.75,298.38,289.19,297.76,304.61,313.22,313.57,310.81,313.18,311.81,313.04,320.08,332.06,315.90,301.81,313.17,329.81,331.93,317.38,301.55,320.51,327.73,351.90,356.99,347.09,334.10,333.24,345.47,351.76,353.69,352.71,352.53,352.29,351.76,341.94,332.47,332.99,348.15,363.75,370.26,389.07,401.39,396.65,385.25,377.37,373.43,L7
2010-09-09 22:06:53+00:00,329.76,359.38,388.07,380.69,347.77,346.17,338.72,340.54,351.67,364.61,356.29,364.27,371.21,348.47,347.20,349.26,345.50,343.25,338.52,343.60,346.49,351.11,357.93,372.69,370.93,370.58,372.94,368.63,364.82,360.49,348.11,335.63,327.77,326.19,323.31,328.56,326.94,333.12,319.49,308.54,296.38,300.51,318.25,316.27,315.11,310.23,307.86,299.18,293.83,287.24,296.08,301.96,299.55,307.73,304.40,296.75,298.38,289.19,297.76,304.61,313.22,313.57,310.81,313.18,311.81,313.04,320.08,332.06,315.90,301.81,313.17,329.81,331.93,317.38,301.55,320.51,327.73,351.90,356.99,347.09,334.10,333.24,345.47,351.76,353.69,352.71,352.53,352.29,351.76,341.94,332.47,332.99,348.15,363.75,370.26,389.07,401.39,396.65,385.25,377.37,373.43,L7
2010-09-16 22:13:04+00:00,329.76,363.73,386.91,378.12,347.53,345.03,337.69,339.17,350.36,364.61,356.29,364.27,371.21,348.47,347.20,347.91,342.71,342.38,338.98,340.65,343.81,350.73,357.09,368.53,368.79,369.25,370.69,366.44,363.75,360.49,348.11,335.63,327.77,326.19,323.31,328.56,324.26,330.58,316.80,304.80,294.80,298.38,313.84,313.77,314.24,309.60,306.83,297.97,292.76,286.24,296.08,301.96,299.55,307.73,304.40,295.78,296.27,287.27,292.87,297.90,311.22,311.84,309.20,312.17,310.22,312.31,320.08,332.06,315.90,301.81,311.28,327.18,324.83,317.38,304.94,319.50,324.64,350.29,354.95,345.11,332.43,333.24,345.47,351.76,353.69,352.71,350.65,351.06,350.47,339.64,329.74,330.04,343.01,360.89,368.79,386.88,399.94,395.99,385.26,377.37,373.43,L7
2010-09-25 22:06:53+00:00,329.76,363.73,386.91,378.12,347.53,345.03,337.69,339.17,350.36,364.61,356.29,364.27,371.21,348.47,347.20,347.91,342.71,342.38,338.98,340.65,343.81,350.73,357.09,368.53,368.79,369.25,370.69,366.44,363.75,360.49,348.11,335.63,327.77,326.19,323.31,328.56,324.26,330.58,316.80,304.80,294.80,298.38,313.84,313.77,314.24,309.60,306.83,297.97,292.76,286.24,296.08,301.96,299.55,307.73,304.40,295.78,296.27,287.27,292.87,297.90,311.22,311.84,309.20,312.17,310.22,312.31,320.08,332.06,315.90,301.81,311.28,327.18,324.83,317.38,304.94,319.50,324.64,350.29,354.95,345.11,332.43,333.24,345.47,351.76,353.69,352.71,350.65,351.06,350.47,339.64,329.74,330.04,343.01,360.89,368.79,386.88,399.94,395.99,385.26,376.36,373.01,L7
2010-12-22 22:04:29+00:00,329.86,368.09,390.13,381.22,346.36,343.24,335.50,336.84,348.19,362.18,354.29,362.92,373.48,345.91,345.56,346.94,345.33,346.62,344.71,348.23,348.58,354.50,359.42,362.00,362.84,364.04,367.14,361.26,361.04,357.39,344.54,334.33,327.00,326.08,322.59,328.22,326.67,330.20,320.57,310.54,302.97,304.33,318.64,316.91,314.54,308.63,306.27,298.13,291.15,284.21,293.47,300.87,301.24,311.51,305.61,295.49,296.66,291.32,294.02,295.20,310.10,312.55,308.93,310.64,307.23,310.12,316.85,328.87,313.35,300.40,313.08,328.53,323.21,317.25,316.62,325.58,323.03,346.74,351.35,343.61,330.52,329.89,342.01,347.28,350.17,350.71,350.62,351.45,351.03,340.33,329.50,327.38,342.42,355.35,362.65,380.31,395.43,393.71,385.32,376.41,373.65,L5
2011-01-06 22:14:01+00:00,322.77,366.42,390.13,381.22,346.36,343.40,335.83,337.12,345.80,358.54,350.02,363.24,373.70,345.07,345.54,346.50,345.33,345.72,343.34,347.20,348.04,353.53,358.97,360.38,362.03,363.10,365.51,359.76,359.86,355.76,343.24,333.30,326.10,325.61,321.43,326.53,326.34,330.01,319.76,308.17,301.99,302.65,314.74,313.56,312.14,307.52,304.76,296.27,288.64,283.73,292.79,301.19,300.60,313.00,306.39,296.56,296.88,288.46,291.14,294.81,304.21,306.42,307.27,307.01,303.49,306.92,313.28,326.57,310.43,298.66,311.47,326.52,317.30,317.25,314.56,324.28,319.84,344.34,348.27,342.98,330.86,328.86,342.84,347.23,349.62,351.25,350.25,351.22,350.61,339.24,329.50,327.38,342.42,355.35,362.65,379.99,394.33,392.80,384.59,376.14,374.03,L7
2011-02-08 22:04:35+00:00,329.48,370.49,392.84,382.58,346.71,341.74,335.23,337.12,346.73,358.17,349.57,360.12,372.31,344.94,344.26,345.12,344.52,344.95,346.05,349.71,350.96,357.12,361.26,360.91,359.22,361.15,362.53,358.07,359.16,355.26,343.14,332.12,324.29,323.63,321.86,325.12,322.82,326.73,317.63,310.85,305.31,305.26,315.68,315.92,314.28,307.60,305.69,296.60,290.86,285.48,296.51,305.62,300.05,313.94,308.73,299.18,296.97,288.48,289.72,295.27,305.22,307.94,309.24,307.05,303.56,305.84,314.72,324.77,313.79,303.36,313.23,324.89,315.27,328.81,317.31,326.59,319.84,341.50,346.78,341.24,327.21,324.68,338.76,343.60,346.96,349.09,346.13,346.72,345.36,336.32,324.29,324.16,342.42,355.35,361.87,378.13,391.87,390.36,382.59,373.05,371.71,L5
2011-04-12 22:14:24+00:00,342.96,374.73,398.08,385.40,354.50,347.70,343.03,344.92,346.47,363.41,355.34,367.04,379.70,356.76,356.50,361.07,361.28,354.42,352.17,356.47,357.79,363.98,370.07,364.10,360.81,361.01,361.86,356.92,357.22,355.46,346.97,337.58,333.59,330.71,335.13,338.00,332.85,334.92,323.48,316.60,309.87,307.76,315.19,316.37,314.62,314.45,310.47,299.46,292.94,294.42,297.52,307.30,314.34,318.84,315.38,309.91,304.10,289.14,291.93,298.87,300.84,304.26,312.00,306.98,304.34,305.31,313.23,324.70,326.00,325.07,331.62,334.69,324.68,328.81,319.18,331.84,323.28,340.43,343.41,347.36,,,,,,,,347.43,349.69,341.29,335.05,334.28,342.68,351.45,361.50,377.92,386.69,385.52,382.96,376.24,379.77,L7
