dates,nzd0521-0000,nzd0521-0001,nzd0521-0002,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0024,nzd0521-0025,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0040,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0088,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100
2000-08-19 22:11:49+00:00,,,152.85153391897768,146.55099055931322,136.1820056328396,129.82399306873805,123.83609148902157,128.1552516146338,135.9523831607244,151.8071545114129,139.62618417621883,139.66280714212522,149.43220477816803,155.2998498484716,161.33782119980856,176.93439877579814,,,,,,,,,,,,,177.69318319833894,165.8198853220439,156.4852661561535,,162.17845904890999,148.4141751710767,142.97791309227244,166.51054071595973,,,,,,,,162.25356087881408,116.4261008828707,106.50954812550614,,,,,,,,,,,,,,,,,,,,60.89032713308224,,71.67354335662824,,,,,62.71493071440289,61.67314692110386,,53.53437876119708,,,121.59973895659651,,,,,,,,,,,,,,,,,,,,,,
2000-09-20 22:11:14+00:00,,,157.652207207337,159.63022833735326,132.84126018337557,133.80236745772993,129.39738330530025,128.7308170141642,135.5428970204945,152.5658731011077,118.87923306118726,151.63557774739957,160.03644115203988,139.626060128644,135.9737297899353,154.07800408608614,150.72443518222244,152.0165436622687,152.8883450227597,151.71384019651154,146.60921575845956,137.17561756080727,135.75657546777683,141.2653847114806,153.72292999870783,155.2576004185655,148.53127401567082,143.92973345502472,139.4017657094466,142.91611662281,140.55656511961402,132.6674083640467,119.21564864654638,116.41517280757348,121.65249671323107,126.13317745375733,121.81149308585171,123.35843317007743,110.446130189962,105.78906814507955,105.93845720994202,101.60974535736293,108.2449912546385,112.51359801212726,106.40395997979763,98.35616121552465,89.34551866564915,85.97845871085049,85.23390977802194,92.38047095614208,87.59541316508954,89.6120405321635,98.4405031896165,109.70473140734364,110.4352733755336,104.91917927458996,,86.69218133029659,94.50399707407743,99.70198803649616,118.50639461467698,120.78648708763751,121.7986449923473,109.92374345570767,104.87953848748512,86.24760586638021,63.2428347109384,99.5857825830374,92.94799186232233,90.13618288312834,97.15913332339916,109.76887506866272,108.52629363969983,99.37743998700707,92.7772685408655,93.399516576113,94.90873500322316,107.87521731754747,123.07010629711321,113.73695127824558,101.66737046656844,106.11700701111583,131.0723740545541,142.45773005123985,151.53461652052786,156.57951793379345,166.13345210747224,166.22584066145387,184.2512423691534,171.51402296463792,167.67377337249786,166.9418099482983,177.44985123181763,181.40518056240057,181.50491129323166,198.96197225737754,216.92469447160428,216.8221036882078,214.0312422570043,211.74101765495732,207.3754241266564
2000-12-18 22:05:01+00:00,,,188.21436999805664,182.64387383515532,148.90675159685557,148.92529081449018,146.30846328930468,144.2004175108041,160.67079617768798,172.7241515886333,151.66392128919438,177.77776964029073,179.68880409186852,156.91467174204132,162.4473121636275,174.90440933828657,169.81506582750063,145.2021749084217,152.0190657455764,160.9353719325542,154.43802523773473,151.95796783105195,147.53427153683938,153.7771787309189,152.85751865719865,148.0019564982209,149.39988064256056,152.80136633264217,152.6838698793056,151.38761487552046,146.43105911928888,134.52196689453868,124.86886460949243,123.39977681795293,128.8122678994962,130.07261221967656,122.73923310658934,135.8181254486003,135.01910621589985,126.65441684892157,117.88885967876638,119.52612019730799,127.67910469353647,113.4052720007137,114.11088178765628,116.83489357752296,111.9721299644569,99.78576251329375,98.00198477701909,99.62628722944693,102.08442313277477,111.23491762533567,117.09889061442601,118.19229892715533,116.82012096116215,113.58000715482456,103.2651524851819,90.24870431610786,94.9157912024853,102.37724746690489,102.59432175455798,106.36724012647153,116.57756462640222,111.8041190921852,111.0293155229861,107.55591874157106,93.18500175376668,141.70579291061827,158.81058814065693,155.15689595007586,150.3548993855005,163.17249234892512,159.77651225169683,,,130.42518956174143,113.94678277303794,126.21262149061812,133.52675512597912,133.29450574959395,121.91563960290246,128.87758418118685,147.29833436037458,146.47885227920045,140.95894026158712,163.59080210437511,157.55313962195376,170.36327244523272,173.35369011659066,163.54996675627072,165.18358539827838,175.84867632207488,192.30518321652136,213.05045168304036,214.50097134851345,228.19286234509568,237.9834995459776,232.2827519422793,219.19461262677007,212.92011091701016,215.6044906568272
2000-12-25 22:11:14+00:00,,129.91292798259565,161.2152170258103,144.34509072508013,125.35996948539803,116.02549271646154,113.6121931091832,127.71627985573714,135.61173690856828,143.9348320884658,125.38677469754425,132.64444563190278,132.7201384544923,139.1344188084914,148.3287217706543,158.50335834059135,146.7212007024154,138.04989182637394,143.40035329220356,144.21903216613345,141.62260742155453,144.73458560402722,145.16329467845918,144.30866590941295,145.99809332634212,140.52534509930516,138.94396191769383,145.99938097420798,148.7556292471278,139.13442618751895,127.15465023298437,118.02845396770276,108.879540235734,108.4719330310142,113.85226090670896,121.45762487125982,121.19764569807433,128.88376008651164,117.92906237908865,112.91659236023816,98.63878128278806,92.66315408640719,103.17585751380312,99.55923960886105,93.2140286152824,87.25946556546643,88.28456762403259,80.38408137979637,78.89437744007114,83.25784406341329,90.96260219475911,91.66427902687164,97.13764483075822,99.64860647862618,103.7684051220412,92.30103125176635,82.80922657176137,74.89956997348115,75.52068675657749,81.07001002476345,85.82808863907992,83.71488688018957,88.76354538674578,90.87578262746783,93.24925188729216,87.63073560370867,,,146.66833968391754,146.10862004993683,142.24739022145928,140.42007164484713,114.73555995673054,,,96.77518125127793,83.0208491291363,94.52296468633625,100.9174353978805,108.9978711777276,101.70692601111735,111.31822975938529,120.45235760730255,107.90230871337337,127.80835978688481,144.76748032332557,,,,150.88131837659162,151.86687825820005,156.69113167965315,174.9012652503108,185.2569353094842,191.72208073658496,211.26749620714506,,,202.7104585052175,198.3875598616581,195.86317904111627
2001-01-03 22:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-20 22:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-16 22:10:54+00:00,,101.07924302505705,148.11627566384047,149.65691109150572,127.4812997619697,125.92442278670298,124.58188003271678,125.14858527206626,128.78369924668988,150.5510551358823,129.64891931466317,138.49903186903782,145.30134254265036,146.77323923591317,155.16316186037614,158.45517136193558,157.21793643393465,153.59748749884807,155.93972924754496,157.59128007426608,160.87359211090592,167.9448736942853,170.2988851640016,171.43970363845776,167.54049114140776,163.2582068021248,158.84767428291568,151.3886322501455,144.72135921556773,135.00344399506594,123.51797765138602,114.44720313831084,104.12572979596338,103.60922924151026,108.29227584122025,114.44361131206739,111.36988903178319,115.25858420310409,108.23669924717922,102.39018642606464,93.09782856025393,89.71258952501603,98.13929258739861,102.43733312956924,93.43913698711644,93.03752746480892,90.47007914694916,84.20289428123631,81.39028291681223,82.28344784980955,77.97695767710509,85.44098326489346,89.15654552809184,90.97192364795613,90.12514266640817,90.7122292834838,85.5518372171823,78.04239539091238,85.851719440293,94.01188083068831,98.64553070360728,103.41723714617568,101.3392268443091,103.76193788078639,101.60382403017957,100.72321074644395,92.82290563743592,,,79.2660427805984,79.68779567842061,94.73598470022522,119.30762270035447,117.6329382652649,104.3648275913381,101.81947716030857,91.37998944306582,110.76791397400112,122.89590843561191,123.17411914068612,117.65147694491306,119.84966776886043,145.2624926197463,147.37825435057746,147.68469543137255,148.04663320919582,155.98688845359425,156.87074135037065,154.02656116233618,154.16745802566197,150.06104346763297,156.12438796074892,174.38067732045224,195.94590908873712,204.42189500047368,212.73334975665642,213.04075928562656,208.90272354432992,200.18060674781697,190.3331698699374,185.7465694836434
2001-07-05 22:10:09+00:00,,,,,,,,,,,,,187.38865776020927,179.18794217068933,177.06849019835204,201.7441896524773,187.09881901715613,191.59181583236824,194.1249912006985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-14 22:03:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.96563408962379,,,,,,,,,,,,,,,,,,116.01992953143787,113.51903763811475,100.86522613231045,,,92.02583528533093,,71.38026206055098,91.19691521952285,106.83430086098126,,,91.8468812252958,93.12502531399002,112.24377877414939,135.67190028833488,132.68704046556212,123.61388337296464,129.4729337848209,158.13931820187454,129.0798288361341,153.95199369126266,155.9385177411716,153.57366915114497,161.34387428215246,161.0166265418925,162.24857783077138,,,,190.6748509185212,214.71283166144644,214.15804253781118,220.7135582991056,206.6989505306017,195.77569592406152,,185.29435419136868
2001-08-15 22:03:26+00:00,,,146.0156561088481,150.29594422357692,128.96392811691234,126.90417797164991,121.2574737654549,125.7958709098536,129.67484566504356,152.776064910262,133.41252085722255,150.2040053367511,159.4797133896828,144.0389137773763,142.90193298481964,151.63952689870672,149.97029916266519,150.1199745885339,152.2810195148392,155.03493814956678,155.64057357185487,160.18397493154555,157.99079873806954,164.43406613381458,160.48814485143237,157.98783307073361,155.1770958955909,148.2839176527029,143.45259580901373,141.24665155772416,127.40832518583771,111.95429665419272,103.49445759429256,94.09700523636062,100.25856007691672,107.90695972012459,101.5274387098687,102.71127712976212,100.11877415059031,97.86215659412125,82.86123626930717,77.4357907950487,91.17957069194583,82.65573879113637,79.71625867709727,77.62102889943277,75.56888833580555,65.9456683245612,66.76667487490016,73.84286778376826,72.88371108386688,77.85641245224366,77.51322997681757,80.9414037833751,82.7549804034789,77.88765338110386,58.05262813632782,61.33844522886947,76.04020762674573,83.31288965618032,81.96537935672052,88.63653223629927,104.70066590490305,99.46522709089582,86.92898055762365,83.81264967363319,91.44180908753934,84.04030220819241,86.75892408042334,74.34586524885812,66.99961244862243,101.18035671045439,,,128.452565602857,115.09831823494284,113.98687245347897,139.9440196234259,138.79410700493824,121.9300448641036,108.52957586993195,112.8461680728482,139.69067344137707,152.84487586366475,163.98885056427733,168.32059396215115,173.23347989822767,180.56419421927478,183.39267788375255,171.79957132309573,167.40625319014558,170.13720835294876,181.95411184140778,190.78211360955456,193.8721761879119,206.3609398765931,217.4997961329603,215.77411734616788,198.7373696206386,187.51789619312098,182.10832721724063
2001-08-31 22:03:17+00:00,,143.08737054540637,165.12131463217565,156.28061624251083,126.6561578384289,124.8011672480017,114.08327832637045,104.39560249966482,112.85360707568287,,,,,,,,,,,69.87852505351928,62.54926305048586,,135.56975439263235,146.91762350528694,140.14838141705786,,42.13440030118524,60.175590954723766,,136.892165891692,103.00377703492924,97.09613598841689,99.66538403696576,93.71154809454836,91.16513570385318,96.00058821454462,85.06204635536862,87.8995234907643,81.89518390902833,83.1740006112628,78.8388865411154,78.78200153246583,93.77282713735363,92.02562918788259,84.3956495940531,85.51451664395645,87.01068618912791,70.30270107047836,67.93217424366598,71.67677129813273,78.13310957412888,87.82000002992145,97.2504469786313,88.0839393746708,92.7340475005309,74.98257585384789,45.285429977981025,60.267606686645884,65.15430307160811,71.77580004169174,82.04219453248356,83.32856776332748,80.84584549235218,82.78687322773773,82.00865739278726,85.30394056335709,88.51669248763478,,84.42776258056938,71.92941679067262,68.37138371048448,81.93777242665878,,,94.2387861899126,106.44450316709838,88.99566454012034,101.28303564111962,117.70056095975254,115.2556335587722,97.5636703607755,94.31990315667142,117.6708347008373,145.1238210920912,161.629942438617,161.75276110657518,171.92084011105158,177.7391019028865,172.5453006998145,166.749017717269,162.2153320013516,161.02039477797982,170.12863017416225,177.8786928742234,174.9898881849964,179.02904292062624,201.9369519561569,208.88924962762783,212.17950145568813,190.5650740237059,181.22460053638343
2002-03-11 22:03:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-12 22:03:25+00:00,,162.38996218464484,183.5871006651081,156.9918352689708,127.62320730669175,121.77602748811887,107.13486769773745,119.60966118053184,127.71132126101313,142.16222343366405,132.2849985052561,138.08568715917977,,135.51019059604883,136.95623061719832,140.39405380916008,151.33062371200012,144.1352824703101,136.46475557782054,146.37738461932676,140.3926239669257,131.50824675940575,133.6463889841259,138.81983136162597,141.37683992389088,140.04372921311102,136.71048677396936,138.34178006020798,136.40710649219494,131.4489412342568,123.24214157632701,107.39325339773839,97.20574174200229,88.45771166929853,86.83954659763384,90.32121878255839,91.4513114654606,94.08492445596492,88.46318676386115,78.28096429916675,66.42461671797867,68.29243936344162,64.5292732651316,65.7780007794824,70.20311069344481,65.85213104489186,71.37488114660678,63.53967982750541,66.72392588845456,64.96312433701758,67.64666547109951,79.02411826373609,82.00810013502146,81.78927939487107,81.2694993622308,77.95026993574973,70.27795925778705,76.47674699045213,81.16558111779021,82.00815075657539,83.62647072711655,83.43571472051588,87.42404689061158,97.3439331231546,96.83145042343696,95.29546914018944,102.54410193634827,,92.2689180592489,91.62338660004252,81.78929258308261,,,120.17099151686408,127.23593671888689,125.43445069768329,106.73651733624831,115.77122284243639,122.60597019038367,122.41875707882016,114.19279162093522,116.97154366916129,136.59277178283673,140.06469279576066,132.02336500475036,126.85664924849242,133.07074973177487,124.83498112131204,132.3732071801972,125.72912381441884,117.34891463896099,112.04647511851053,134.06468721154363,143.85416780367774,176.7058713596152,193.0571519865113,,202.7665797240469,201.86535945200964,189.8277808267392,203.58363023682065
