dates,satname,nzd0521-0000,nzd0521-0001,nzd0521-0002,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0024,nzd0521-0025,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0040,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0088,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100
2014-11-22 22:20:57+00:00,L8,407.01,400.19,419.21,409.13,376.07,372.30,365.10,355.65,368.56,395.14,387.62,404.96,437.58,372.29,367.39,370.17,376.17,368.69,355.19,361.41,365.32,367.21,376.62,388.13,404.85,408.19,403.63,393.63,398.66,395.66,378.65,362.94,341.16,329.53,329.72,340.63,323.19,323.05,318.53,313.71,313.75,311.93,317.77,314.19,318.88,318.22,312.52,302.64,305.20,307.28,310.44,319.73,319.52,318.37,316.81,315.27,313.55,303.53,313.01,324.04,324.56,326.78,326.42,329.57,323.09,325.95,330.20,343.32,333.90,337.83,340.40,345.13,332.64,313.40,349.85,370.30,362.51,381.06,361.88,349.98,337.34,343.59,362.45,362.96,362.91,363.01,360.71,359.41,346.94,341.06,345.13,348.14,355.17,363.88,373.60,389.04,385.90,367.04,353.95,342.14,337.29
2015-02-03 22:14:32+00:00,L8,428.45,433.14,440.61,418.41,358.40,355.03,344.47,352.86,368.90,379.36,368.29,377.26,381.43,365.64,369.70,377.31,377.57,377.47,380.56,378.45,376.44,380.16,394.51,401.21,404.10,405.32,395.80,391.89,388.60,374.09,355.69,349.70,327.33,323.88,328.47,334.15,336.43,347.31,349.76,335.71,307.03,309.12,327.95,333.42,329.54,321.16,312.49,307.16,310.07,303.14,310.03,317.68,316.47,316.33,314.55,313.74,306.74,299.84,307.08,313.65,317.01,314.91,324.92,316.36,314.30,320.09,333.17,344.95,334.29,327.52,331.91,334.33,329.18,338.84,341.94,353.25,362.11,370.08,368.53,364.91,347.07,350.20,356.05,354.49,352.42,354.49,358.43,361.98,358.22,349.37,338.31,342.15,347.40,367.98,373.85,375.87,375.69,365.84,349.48,337.72,334.83
2015-02-10 22:20:38+00:00,L8,,,315.24,271.72,,,,,,,365.93,,,428.43,595.83,,,,,,,,,,,,,,,,,,,,,,,267.88,,,136.08,124.32,164.78,,,,,,,,,,,,,,,159.69,,,,,,,,447.05,,,,,,,,428.27,514.69,,,,,,,,319.27,,,,,,,,,,,,,,,,,,
2015-03-14 22:20:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31 22:13:40+00:00,L7,368.97,376.80,384.68,360.70,336.81,328.87,322.20,331.61,,,,,360.79,346.33,347.12,353.07,355.43,350.77,352.67,357.10,358.53,365.83,370.38,374.24,368.64,368.49,362.40,,,,,,,314.58,315.65,322.46,311.81,,,,,,,,,,,,,,,,,283.92,286.74,278.57,278.23,272.36,284.63,293.50,292.25,300.45,300.13,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15 22:20:10+00:00,L8,353.57,372.23,378.16,360.62,321.20,310.82,306.09,310.48,340.33,347.12,330.33,330.25,337.23,343.68,349.58,353.00,358.00,358.41,353.35,350.91,361.48,362.51,363.26,360.84,366.70,367.27,370.16,368.34,362.75,351.66,348.17,339.15,321.60,313.52,316.13,321.60,305.89,315.64,300.22,289.82,287.02,284.76,297.05,300.90,301.91,301.78,296.37,285.21,272.31,268.08,280.04,279.05,282.14,286.01,281.33,272.07,269.43,260.10,275.08,291.91,286.97,292.35,290.13,294.69,292.93,297.99,306.91,313.10,280.12,281.70,295.41,308.22,292.07,284.33,296.20,299.56,286.44,321.34,315.66,315.92,307.31,317.81,319.22,320.86,319.68,325.69,322.34,316.79,313.34,306.32,300.12,302.23,305.95,318.96,322.09,335.25,335.85,333.28,324.43,312.50,303.61
2015-05-01 22:20:00+00:00,L8,363.18,382.98,394.01,380.34,349.45,350.44,341.73,343.44,348.40,366.32,359.77,363.21,357.43,353.31,358.42,364.18,363.08,364.98,364.22,365.00,370.65,369.00,365.44,367.78,378.69,380.70,375.05,376.73,375.24,370.99,351.60,340.51,330.53,329.74,325.88,328.68,321.45,330.81,323.42,314.96,306.06,301.63,313.42,316.63,307.49,305.79,302.40,295.82,292.25,291.80,288.40,293.04,298.41,298.16,296.33,305.47,303.26,296.49,301.27,304.01,304.23,310.01,312.17,310.70,305.25,311.63,311.71,329.23,302.14,311.15,320.21,332.32,326.15,324.41,331.15,329.58,324.07,346.27,348.44,347.80,340.04,344.34,346.31,344.85,341.08,339.05,335.74,328.33,329.39,321.96,318.17,319.98,327.14,339.81,347.51,358.40,360.22,349.14,337.64,319.72,311.16
2015-06-10 22:20:23+00:00,L7,320.88,353.69,365.97,,,,,,323.48,348.27,327.17,346.87,354.52,340.70,327.71,341.60,,351.35,350.19,344.90,345.88,,,,,,,,352.55,350.96,329.67,317.28,309.28,299.78,305.33,310.07,301.67,311.58,300.98,285.06,292.84,287.65,,,,,,,269.90,270.55,268.89,265.77,264.93,277.00,279.13,278.70,267.28,267.72,278.79,284.20,289.52,,,,,284.28,287.44,282.40,268.76,282.45,295.78,308.13,314.07,311.46,256.52,,,,,,304.06,303.07,321.68,315.60,310.60,310.39,310.95,307.30,303.47,302.68,296.88,300.07,307.76,,,,,,297.08,285.44,283.49
2015-06-27 22:13:58+00:00,L8,322.81,352.67,373.50,354.71,332.32,322.90,318.03,326.09,336.63,351.48,342.30,355.39,367.50,342.74,352.71,360.05,,364.72,372.11,368.81,374.03,364.36,355.23,346.28,355.71,363.68,365.11,356.57,351.33,346.18,342.19,320.90,313.29,307.60,323.50,334.53,327.18,323.35,308.67,297.62,287.07,285.31,301.62,303.62,301.05,293.62,290.69,285.12,283.54,273.68,265.78,263.89,268.45,283.90,293.47,289.13,280.07,284.83,302.44,304.56,299.00,286.74,285.81,285.75,286.85,282.32,289.06,285.91,276.51,286.25,301.36,333.39,326.69,280.96,316.34,312.37,301.20,314.64,313.45,304.86,306.79,313.47,321.67,324.27,318.14,319.26,320.26,313.12,314.10,309.89,307.99,311.50,314.32,327.62,326.75,332.05,326.84,317.48,299.44,284.37,276.23
2015-07-04 22:20:14+00:00,L8,342.78,384.61,413.38,395.26,376.01,371.88,367.28,360.64,372.90,400.89,397.23,414.13,430.49,371.34,383.42,391.38,,396.99,394.46,387.75,376.21,374.50,376.45,391.78,385.25,381.89,376.31,383.39,399.51,411.31,402.91,396.82,381.77,361.39,347.25,336.88,329.01,330.10,324.84,319.17,310.64,314.11,323.45,319.17,320.05,321.60,323.62,319.76,305.12,294.56,288.51,291.20,301.93,329.11,329.43,331.38,332.06,322.27,324.68,330.75,316.19,313.63,307.74,304.90,301.91,312.18,314.21,317.15,306.20,309.67,330.10,345.27,359.95,324.32,366.72,367.06,365.85,370.34,352.15,341.42,342.07,354.07,363.36,350.60,351.82,360.10,369.53,369.81,364.82,358.21,357.07,368.37,377.89,381.12,367.99,358.17,353.78,343.78,330.63,319.06,297.77
2015-07-05 22:14:17+00:00,L7,220.26,233.97,,,,353.27,338.57,343.55,360.53,384.05,374.87,397.97,402.33,365.18,372.47,385.47,,,,,,,,384.07,377.61,380.34,368.57,365.99,372.82,383.73,376.83,367.32,351.62,333.82,330.35,323.13,311.89,306.43,,,,,,,307.14,307.03,310.90,303.50,283.89,281.77,270.11,269.51,268.12,307.24,312.84,310.06,306.89,,,,,,290.51,284.96,288.77,291.12,301.17,290.79,303.11,302.64,328.21,336.71,,,,,339.30,348.84,317.90,314.04,326.64,335.39,324.92,328.34,323.80,329.61,339.96,332.43,336.71,,,,,,356.72,347.16,344.62,331.06,318.49,303.65,285.14
2015-07-12 22:20:31+00:00,L7,315.79,346.13,360.94,346.73,318.29,329.87,288.84,320.20,,,,,350.60,341.32,347.19,357.73,361.63,364.39,365.64,354.50,332.90,337.64,345.54,350.11,338.39,344.74,356.46,357.82,,,,,,,315.21,313.58,302.00,,,,,,304.25,298.62,286.55,280.50,279.03,275.02,254.77,,,,,,298.95,295.73,293.56,285.00,290.32,,,,271.09,266.64,261.26,266.34,,,,289.05,304.78,328.71,320.84,293.96,330.48,,,,,,,53.44,,,,309.90,309.33,315.34,314.06,308.26,302.89,318.31,339.60,351.37,328.26,325.67,321.91,319.31,297.86,,
2015-07-21 22:14:21+00:00,L7,323.91,364.11,389.50,,,,,,343.51,364.67,352.19,380.49,382.81,366.83,360.76,371.02,369.69,374.07,375.57,363.45,363.00,,,,,,,365.79,371.40,381.61,378.12,363.10,342.05,325.18,308.67,301.40,298.41,305.00,303.36,299.46,295.46,299.13,,,,,,,280.20,272.83,266.67,270.45,284.89,303.49,306.58,300.92,296.77,291.12,299.00,309.20,,,,,,275.26,281.55,285.90,290.94,292.30,308.19,326.80,325.93,319.94,327.01,,,,,320.86,312.26,322.13,339.88,347.77,343.38,342.40,340.87,320.63,324.43,330.60,336.93,345.57,,,,,,323.43,318.86,303.03,279.95
2015-07-29 22:14:13+00:00,L8,334.60,370.21,399.78,380.40,358.87,359.82,345.39,348.24,361.34,380.48,370.56,393.74,411.87,366.59,366.74,368.07,367.40,378.72,383.00,372.86,369.99,370.97,377.43,384.16,385.70,388.35,389.18,383.83,394.98,395.88,382.92,365.54,345.39,332.43,330.41,331.49,320.25,320.69,316.26,309.96,306.27,312.76,324.80,323.21,313.07,317.90,314.69,302.86,291.52,290.58,278.99,292.29,304.55,316.88,324.47,315.35,313.14,308.11,315.58,314.04,311.35,298.75,300.15,287.86,288.60,292.09,298.00,312.14,306.99,313.72,325.83,339.81,344.17,344.27,345.97,350.07,341.41,361.76,355.34,346.69,323.59,334.60,347.68,356.11,363.88,357.18,351.59,346.85,344.24,349.59,349.05,356.78,359.75,355.12,350.51,352.79,349.94,340.54,330.29,324.42,301.92
2015-08-06 22:14:25+00:00,L7,97.19,81.25,,,317.11,310.32,309.99,315.38,321.69,334.42,327.11,343.48,354.37,355.19,344.70,351.19,,,,,,,352.27,355.02,352.48,358.30,352.94,352.17,355.43,357.89,347.62,319.11,310.37,296.35,303.70,307.75,287.14,288.96,,,,,,300.86,289.73,277.58,274.23,269.40,264.01,262.84,261.61,263.33,286.64,294.13,290.93,289.06,,,,,,270.17,271.82,261.85,261.65,263.49,265.33,249.26,252.40,267.99,273.97,,,,,,279.91,299.15,301.87,300.59,293.29,293.11,311.64,317.03,319.74,316.28,312.91,306.48,,,,,,301.29,308.21,320.90,321.57,312.59,302.82,293.54,276.60
2015-08-21 22:20:33+00:00,L8,334.07,365.13,388.89,378.94,348.95,344.48,334.60,333.00,356.37,364.02,356.65,369.76,376.28,359.30,348.11,354.03,360.28,368.80,371.18,366.62,365.67,362.50,357.66,360.74,364.09,360.28,361.43,366.48,369.57,362.13,355.85,335.18,317.41,313.76,311.70,315.56,311.90,326.90,328.39,323.67,316.88,297.92,305.55,308.53,311.63,315.49,310.87,300.51,286.59,293.81,305.23,315.19,320.41,317.08,319.76,315.67,301.64,282.02,278.76,286.11,296.50,304.00,310.79,298.03,297.02,304.68,306.80,324.31,311.05,308.53,312.48,327.03,321.76,315.59,330.58,328.29,322.17,333.61,340.53,330.67,314.25,312.03,323.82,343.44,351.56,349.87,342.79,339.86,335.42,335.71,334.50,334.14,334.37,331.77,331.88,340.26,346.60,339.74,326.66,314.80,305.63
2015-09-07 22:14:29+00:00,L7,,,351.39,343.33,311.56,298.84,291.60,296.65,307.27,325.53,295.49,324.79,347.17,345.70,,,,,,,,341.97,339.70,339.32,339.41,344.82,346.36,344.49,341.51,342.89,330.06,320.54,298.45,282.68,286.77,297.47,,,,,,,281.61,294.33,288.45,272.16,257.64,254.67,252.08,253.01,258.61,252.98,,,,,,,,,262.01,262.74,261.46,263.04,264.73,267.86,269.41,261.39,259.54,249.45,,,,205.84,293.56,291.86,281.86,296.88,300.01,,,,,308.01,308.08,307.90,,,,,,,294.58,298.64,294.33,307.03,303.87,302.97,286.38,270.67,262.80
2015-10-17 22:14:38+00:00,L8,336.17,393.37,406.64,390.98,351.83,351.80,342.89,337.86,354.64,370.22,353.34,389.97,388.98,369.89,362.44,368.26,371.25,376.15,377.17,378.20,358.90,356.81,367.47,373.82,371.45,369.17,376.55,364.81,361.99,357.39,344.82,336.41,337.10,337.52,342.45,345.46,340.22,341.74,334.81,314.30,308.82,312.52,324.99,318.37,311.20,300.70,295.03,293.48,294.00,288.29,289.46,299.57,311.74,316.72,315.20,310.58,308.84,298.32,312.57,309.45,298.49,286.81,281.54,286.01,275.75,282.30,292.09,304.38,301.98,278.42,307.85,318.66,314.82,316.17,314.65,326.95,321.99,334.95,331.34,329.64,320.47,321.59,336.50,340.84,344.14,344.50,348.92,349.09,344.40,338.48,331.06,331.82,336.88,336.02,337.49,343.46,345.14,339.61,327.94,315.97,306.06
2015-11-01 22:21:15+00:00,L7,342.96,369.68,377.20,369.43,334.46,335.22,,,,,,364.64,370.99,349.99,344.63,356.47,356.64,356.64,366.28,370.32,362.23,353.57,357.08,363.03,354.61,,,,,,,,310.42,306.81,313.33,321.25,318.79,321.53,301.09,291.63,285.26,279.44,288.66,290.00,284.84,281.95,,,,,,285.00,292.60,300.95,298.33,299.46,289.59,276.62,287.42,294.16,285.56,274.12,268.39,265.45,,,,,263.94,259.55,268.39,282.95,286.45,296.17,298.83,319.97,314.79,322.47,,,,,,306.13,320.15,328.41,327.76,327.45,324.00,317.55,315.98,306.41,311.66,321.19,325.27,332.36,,,,,
2015-11-18 22:14:44+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:14:45+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 22:14:40+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13 22:16:13+00:00,L7,355.25,369.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06 22:14:37+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16 22:20:36+00:00,L8,336.37,364.08,379.92,361.98,328.54,328.42,330.31,331.69,342.97,353.13,350.55,358.02,369.61,367.67,369.17,383.10,380.01,378.40,375.82,383.30,381.93,384.12,385.07,384.59,387.27,382.58,379.62,372.89,367.82,361.65,347.93,333.77,318.97,312.18,316.83,326.28,321.40,328.48,321.10,312.68,305.46,303.12,319.76,316.32,303.26,304.30,305.51,302.07,296.08,299.46,301.66,300.10,298.28,304.66,301.52,298.66,287.24,273.71,267.21,269.32,267.19,256.75,251.30,254.16,251.69,256.57,283.07,290.45,282.22,273.09,269.42,284.02,288.46,304.31,330.09,327.82,316.63,336.15,332.36,325.56,317.94,320.37,332.71,328.19,334.82,340.68,344.75,340.60,336.62,326.76,316.18,314.94,315.41,328.09,327.00,335.38,333.81,331.70,327.29,312.99,298.49
2016-03-17 22:16:43+00:00,L7,,344.26,377.13,353.53,334.39,322.93,321.76,327.74,337.57,350.40,348.25,351.86,,,,,,,,369.08,375.65,378.47,381.78,380.06,380.68,373.80,370.25,365.57,362.19,360.45,346.65,335.84,321.13,311.18,,,,,,,300.78,298.07,313.53,312.08,302.11,307.13,303.78,296.88,294.58,292.87,288.50,293.53,297.03,,,,,,,272.66,268.65,254.63,249.68,246.29,243.63,256.28,268.44,284.91,272.07,,,,,295.66,315.16,325.71,313.32,329.09,331.05,322.87,318.04,317.10,330.70,329.18,,,,,,,315.99,312.48,316.55,322.44,321.38,327.89,334.94,329.94,322.46,309.82,295.88
2016-04-09 22:23:00+00:00,L7,373.43,278.11,,,,,358.72,356.97,373.70,388.20,383.73,399.41,425.80,384.80,388.79,395.99,393.26,395.05,394.53,,,,,,,397.77,394.64,390.39,392.32,391.33,378.54,362.47,344.51,341.51,344.95,353.25,347.58,351.32,343.13,335.36,329.31,,,,,,330.22,323.40,320.38,314.10,314.80,318.12,322.63,324.96,315.81,316.69,309.44,299.89,295.11,291.76,,,,,285.75,285.22,291.55,316.95,303.53,298.74,292.69,308.49,320.44,328.49,,,,,,333.74,324.63,324.03,359.15,355.15,358.61,361.32,371.48,367.37,360.61,349.25,343.65,338.81,,,,,363.61,355.12,346.96,334.17,322.07
2016-04-17 22:20:21+00:00,L8,358.77,374.46,384.20,369.20,326.41,315.75,308.21,328.06,343.89,347.09,347.43,351.24,362.08,357.85,360.43,364.41,,368.67,370.79,372.16,377.25,379.17,384.15,379.87,376.01,370.70,371.85,366.47,362.92,356.05,341.90,330.51,314.05,304.51,314.46,317.56,308.62,314.67,309.97,296.53,,,,,,,292.61,275.98,274.21,284.68,292.61,303.87,301.76,303.46,300.38,294.69,291.17,276.97,281.22,279.42,267.42,261.66,263.15,258.68,257.92,270.05,281.02,294.08,282.00,281.03,290.59,303.63,301.62,313.73,312.99,327.43,319.64,334.11,336.30,331.38,317.58,323.32,332.76,338.69,347.74,347.00,347.65,343.24,336.48,322.69,319.17,314.84,315.38,325.78,325.75,333.47,341.63,,,,
2016-04-18 22:16:54+00:00,L7,338.02,370.65,385.64,372.57,344.53,341.27,331.62,338.84,349.74,362.59,354.48,,,,,,,374.45,371.02,380.59,389.96,387.41,387.44,383.25,381.52,377.72,374.04,371.89,367.59,363.16,351.58,,,,,,,,322.17,310.77,298.66,296.63,314.20,314.55,313.52,311.39,311.47,303.69,293.86,295.31,296.32,296.63,,,,,285.07,277.63,280.44,280.27,267.45,264.39,271.39,262.72,262.74,265.00,279.38,292.38,,,,300.40,301.23,308.02,308.54,323.33,312.79,336.22,334.60,326.10,319.36,322.20,336.20,,,,,,337.64,328.14,315.93,310.83,311.50,319.49,323.13,331.31,341.99,341.66,326.70,312.19,302.13
2016-04-26 22:14:08+00:00,L8,,,,,,,,349.34,358.40,376.92,367.41,382.60,389.72,390.22,384.77,384.07,387.92,388.59,,,,,,,,,,,,,,,323.37,330.26,348.93,350.20,343.49,342.75,323.80,318.35,,,,,,,,,,,,,,,,,251.15,,,,,,271.86,279.22,262.45,276.24,286.75,299.38,298.82,283.48,295.14,307.19,320.64,334.10,336.46,339.42,329.35,348.57,350.72,344.72,339.14,341.25,352.43,357.44,358.69,364.09,370.94,364.07,353.03,341.92,331.38,331.71,337.06,340.61,341.61,348.55,352.81,355.94,347.81,333.57,318.75
2016-05-04 22:16:59+00:00,L7,354.24,374.27,384.78,,,,,330.80,349.69,365.00,361.95,368.84,380.66,375.56,373.54,378.24,378.46,381.89,388.77,395.52,,,,,,,,379.29,371.59,370.44,357.56,343.20,335.79,331.57,332.48,336.23,327.55,332.53,322.56,314.35,317.38,,,,,,,311.82,301.70,298.63,306.60,306.44,302.38,301.75,297.73,297.87,293.73,289.04,289.09,283.52,,,,,259.68,270.12,279.44,291.74,285.19,284.84,295.15,304.10,307.78,323.11,,,,,,,,,,,,,,,,,,,,,,,,343.79,333.83,322.21,306.66
2016-05-11 22:23:11+00:00,L7,322.81,352.24,367.13,351.01,,,,,346.56,357.33,350.18,358.85,364.30,364.62,368.32,371.86,368.39,368.39,371.11,378.24,380.52,381.10,,,,,,,,362.86,348.97,333.38,324.84,320.90,323.32,331.69,325.26,333.27,320.95,315.76,310.54,303.74,317.60,315.14,,,,,,298.19,301.69,303.21,293.86,292.56,293.09,289.78,273.48,271.00,268.48,266.28,254.03,253.63,,,,,269.85,283.70,276.90,277.01,279.85,282.19,289.77,300.78,299.85,308.82,,,,,,317.78,334.96,326.47,335.68,338.31,339.84,337.94,323.72,314.75,308.33,302.85,305.66,310.91,,,,,,,294.76
2016-05-12 22:14:08+00:00,L8,336.09,365.69,374.92,354.22,324.58,317.36,315.82,323.83,341.23,350.29,351.61,352.23,360.75,361.90,366.21,373.08,370.98,374.73,380.82,382.79,383.58,389.77,387.89,383.78,386.53,382.02,378.77,376.19,371.28,368.56,355.13,341.40,332.60,326.70,330.62,335.11,327.87,331.06,324.83,318.33,315.12,305.95,314.39,311.02,309.43,310.49,309.92,302.70,296.75,297.69,306.02,298.98,293.59,294.25,290.06,288.85,286.06,275.87,274.37,272.43,271.04,261.14,262.19,255.84,254.45,255.57,270.50,287.18,283.67,274.32,272.27,286.50,289.60,290.57,288.40,307.83,296.37,317.93,318.06,319.51,316.11,313.95,322.67,332.47,331.07,331.64,344.76,334.74,327.90,319.02,308.36,307.28,310.48,315.56,313.50,320.93,331.44,334.77,327.44,312.43,302.84
2016-06-04 22:20:28+00:00,L8,359.46,385.21,411.85,394.56,371.70,374.57,364.69,352.95,359.23,376.49,368.16,405.30,407.98,386.33,388.25,393.92,,393.04,389.68,391.01,408.07,405.54,399.37,398.52,392.72,394.59,392.72,388.69,381.65,374.93,364.39,354.54,340.50,332.06,336.69,338.93,336.16,343.43,332.46,318.88,311.01,313.65,321.98,320.15,319.36,319.01,316.38,311.98,305.09,303.96,309.40,315.19,316.32,313.64,303.44,304.44,300.00,285.26,289.60,287.04,296.06,288.67,279.88,283.72,290.66,298.76,308.87,319.42,304.38,296.53,294.30,313.37,321.14,328.87,349.82,352.13,340.89,368.10,368.93,360.11,346.81,345.60,352.49,363.82,374.65,369.65,363.08,354.46,348.27,341.80,334.44,325.51,319.70,334.77,327.34,347.41,355.89,357.78,352.22,342.42,327.71
2016-06-05 22:17:08+00:00,L7,369.07,400.26,416.01,397.96,371.43,374.54,363.37,,,,,,412.24,384.95,376.76,385.68,389.08,392.65,385.61,388.54,408.47,405.94,404.13,398.96,396.88,399.03,396.44,,,,,,,342.40,338.21,341.42,337.56,340.46,330.79,317.45,314.30,310.10,321.73,319.64,320.24,318.82,315.37,,,,,,,306.64,304.70,304.12,299.54,284.32,287.06,288.15,304.03,294.61,290.11,286.85,,,,,,291.65,291.07,299.84,318.08,310.76,365.84,364.32,366.64,376.05,361.07,,,,,,374.26,367.23,368.24,354.35,345.59,333.42,334.84,334.87,339.90,332.39,329.14,351.71,361.95,,,,
2016-07-06 22:20:41+00:00,L8,353.82,385.14,414.80,396.20,372.01,377.32,364.30,349.63,364.33,392.44,383.42,413.24,423.03,378.13,389.97,401.20,,396.07,395.43,402.95,402.95,405.75,401.25,398.71,397.92,394.31,395.32,391.67,391.08,391.09,375.98,361.40,351.77,344.71,354.06,355.03,347.66,349.36,335.54,329.36,325.39,318.42,328.47,327.35,326.69,329.00,324.16,319.23,311.67,312.32,308.23,309.78,317.66,314.99,315.24,311.10,303.63,295.99,290.75,283.29,291.69,294.98,298.08,284.02,289.15,287.35,304.34,299.50,297.02,298.00,301.20,313.04,322.04,340.25,356.18,356.44,343.34,374.88,366.42,352.38,342.93,341.59,364.05,361.20,355.60,360.56,362.25,361.64,355.36,353.62,335.62,306.92,312.87,333.55,341.43,353.07,362.54,358.60,348.35,335.72,322.79
2016-07-14 22:23:21+00:00,L7,84.31,67.51,,,290.16,283.82,,,285.44,,244.67,323.43,320.52,320.86,319.22,337.66,,,,,,,,329.63,338.98,337.69,,327.92,324.52,318.80,,,,,,,,,,,,,,,,,,,,,,,,,,,211.49,,,,,,,,,,,,,,,,,,,,,286.44,283.41,,266.09,270.22,296.82,,,,,,,,,,,,,294.76,298.39,291.13,279.98,272.94,263.71
2016-07-30 22:23:24+00:00,L7,306.86,336.24,352.17,336.73,308.77,,,,326.00,340.47,342.98,97.33,82.67,79.86,82.38,90.30,,369.34,369.38,370.94,374.29,369.62,365.37,367.08,367.18,367.77,359.45,,,,211.34,212.00,,,,,,,314.37,303.74,293.36,295.97,306.27,299.10,292.70,279.67,287.48,280.02,275.69,270.00,269.68,274.02,,,,,,266.71,265.69,259.28,261.94,270.24,262.96,249.90,249.02,248.37,251.87,231.12,,,,,275.85,298.40,299.19,,,,,,,,,,115.97,77.93,,,,288.74,284.68,267.38,275.28,285.75,298.15,306.46,311.93,314.13,316.36,307.39,300.00
2016-07-31 22:14:37+00:00,L8,340.00,373.74,396.92,380.69,350.70,353.02,339.68,344.03,357.79,372.58,365.49,386.85,381.68,361.82,374.48,382.38,390.13,389.76,391.50,392.15,393.78,393.30,394.12,392.63,393.39,388.87,385.63,379.64,376.98,371.01,361.75,350.93,342.91,335.03,340.33,340.90,339.30,345.49,335.74,318.56,308.83,310.03,320.46,318.99,308.34,309.84,310.85,303.73,298.94,296.32,292.73,301.40,309.74,306.33,305.22,301.94,295.10,287.24,293.15,292.99,284.59,275.14,266.56,272.13,273.79,281.22,288.15,298.10,286.60,282.76,293.22,307.25,323.04,325.51,338.12,338.97,329.90,351.48,350.32,340.69,333.16,334.81,351.43,350.46,357.66,357.52,351.37,349.47,339.11,327.66,316.97,312.89,316.56,324.51,334.81,339.78,342.57,341.30,337.79,327.33,317.41
2016-08-15 22:23:24+00:00,L7,325.95,346.05,292.25,,,,,336.01,355.28,359.15,352.24,357.17,359.56,352.72,357.24,366.41,368.51,364.91,367.30,374.34,,,,,,,373.10,370.54,374.99,361.15,347.87,340.31,323.76,314.52,314.66,323.75,322.90,318.40,305.01,301.53,294.75,294.12,,,,,,290.72,290.35,286.03,287.70,293.79,297.97,295.16,296.21,290.72,277.63,261.46,263.90,261.80,275.88,,,,,268.53,264.96,277.34,272.69,274.32,274.54,285.62,310.20,312.81,322.03,,,,,318.38,318.57,319.90,332.68,336.91,336.22,340.90,316.66,324.63,315.98,307.31,296.74,295.25,295.13,,,,,323.82,331.67,329.64,315.23
