dates,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0006,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0026,nzd0031-0027,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0041,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0058,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0081,nzd0031-0082,nzd0031-0083,nzd0031-0084,nzd0031-0085,nzd0031-0086,nzd0031-0087,nzd0031-0088,nzd0031-0089,nzd0031-0090,nzd0031-0091,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0121,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0159,nzd0031-0160,nzd0031-0161,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0185,nzd0031-0186
2004-07-22 22:00:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3618706901179,144.48239088525796,149.55841316011623,153.31220312852957,155.2605172650112,158.40996414616097,159.53898823719828,,,,,,,,,161.9219336314022,163.57028004371625,162.74024998272074,162.7885327381856,161.71075602182916,151.87863245518287,151.8608491903365,152.50703965759075,153.45598270879998,,,,,,,,,,182.8091370117235,180.14490434809935,175.6557442534687,177.23392889400733,177.0525812449993,177.13483717162796,177.4668155299274,173.49416275589792,184.16807561456181,184.40391973498612,,,,,,,,,,170.2379149738637,175.09316119097323,177.43821312150052,172.8562643426683,173.0056387454904,172.73553961964626,170.26417316063538,174.94877365358877,170.24125955348333,167.2750370120755,168.95421955462055,166.8917006473353,174.20597338757258,,,,,,,,,,,,,,,,,,128.83452935197303,108.74659206893425,,,,
2004-07-29 22:06:27+00:00,,203.8381339474798,216.87133185629366,211.3719461605898,199.79181192213997,202.75959499174562,213.2681206649374,208.61133720912727,,218.9349820373902,205.1779492497542,199.4852867392356,216.2377564403287,,,,205.2153704036776,213.85395764891737,198.61120031382788,207.9557152574017,212.04794749558738,210.61462894955602,210.53326328659307,226.09395299675649,,,,,,209.58168355034377,210.53228406108497,205.39029609416212,223.7975216603937,223.61134508722338,223.08602807388823,235.66168370469268,,234.15572146325087,,,,217.32103390542633,,199.90113843489712,,218.09841747740853,220.8245177955332,229.40126241534352,230.69675193490187,221.65073389711011,222.8887760440401,,,,220.29608674190936,225.4134019700009,211.98661536484823,211.52109439924703,219.01319565620614,218.1995273358471,208.98134929402568,197.04721826454283,206.23696448333806,200.9080101312086,,,,,197.16145156969958,181.26102115214266,185.03648086136738,173.53275762129934,182.95356507896133,181.80138258527188,175.1860322620491,175.3832896298827,178.9201226220061,,,,,160.75993491520452,157.6143192376096,161.39181476645663,151.8505505939379,161.00758115380907,162.24889054583608,159.93216028562787,162.2443357992843,164.45912405083251,172.94396609210233,,,,,171.63518097523297,167.01662602183166,161.5766748165265,159.06770662966446,158.52857253677203,166.95541934262278,172.80326856490777,173.02604293796736,172.36145554495576,178.27299742528865,180.17884477176338,,,,,156.89171873294276,158.2756873381422,154.51658697140707,156.60472326746086,177.43394563394568,175.75294180609984,178.4627125307484,177.2945713158544,175.33163465211396,167.1462928234496,172.2490501951177,166.110396904906,167.7384915675341,,,,,187.25134435943386,188.60122370657808,190.5192681453106,187.9212984605384,195.58559651499428,196.97846392093098,194.11116414402395,197.6288321450268,191.5286588204658,192.1127623895919,193.74488501412577,194.64545256643976,195.28774650031986,196.17898497252594,193.92142936931228,,,,,192.56847485902097,182.56629472220297,181.50190722402655,179.95483430590946,184.65393885199003,183.25012726479093,182.84441801576835,182.96654538535077,179.09147232062512,184.94058681076515,183.8550177307236,181.76256538196853,178.30912395522478,177.16121558594264,177.73898465501765,171.8490248070864,,,,,,,,187.5680792900878,180.51452199729852,175.8405966564159,185.1533684167994,200.29011246301963,194.091419126069,191.63812681897164,199.07340392967612,177.88925805237986,203.89308109436053,208.04944974202823,166.96439699838135,189.85294396646,170.05097795181717,158.8932201180827,170.9957741603118,180.5232065978991,196.86288659039957
2004-07-30 21:54:04+00:00,,182.58382818042654,205.5661200790068,188.4610722063164,180.88528909530925,181.1217537485898,186.5644031483085,188.8636658080489,202.30667346649463,198.4215288481793,187.9551163275756,187.37344496308043,199.37960710041824,203.05860757089974,201.32675410971973,187.32877229135184,190.4284817284311,195.54360329221052,188.73406280089532,180.15722477790737,181.259694161006,192.59929823564028,184.94279216524544,190.07167002722932,203.7562597459901,,,,,,,,,195.34279593459587,207.6319039570187,207.71446537157303,,207.80778069397624,200.23897972001512,,199.60870315064034,200.37393490324607,,187.57959838023464,,197.02655599729712,205.8069522024077,204.1532291845402,204.24864513173011,200.73595616331608,202.52856384742435,,201.7831850557569,197.22340000622248,197.00772126371885,197.91239330330595,198.60245005833963,196.70281368362987,197.30894045971195,198.46870023479124,190.9412582446364,178.29330378606485,178.16159789764663,178.8630189804943,176.08224514223747,179.6557484165573,206.32354414886575,181.6594726765817,163.00058784436465,162.72431614643494,166.01995809649355,155.3561521788075,163.87443932229007,162.1158947664911,158.3907669906032,161.08204023127672,163.41375409287906,164.46654479126738,160.5952186664876,154.25475443645888,152.61593930774785,142.10693553464466,139.53561398284472,150.44848839242405,134.89176277477236,145.38971282483342,145.02079128693683,141.8891163180353,145.60415379924763,152.42240002009595,160.02336905406483,145.54034828264395,143.10026426259193,152.59787292255598,158.14819467852806,161.90705131374114,154.68577552678352,151.42196020982843,154.73894969105692,151.89217453322186,157.54079956367207,157.59163493200245,157.97502846521996,162.825803377735,165.27670184664308,170.56088384346108,173.4040967038905,172.95595020864118,171.08152402442005,154.76187014100483,149.0050208624094,147.7002894102042,146.00170612474182,157.02010239761853,168.35841900549985,167.40360616012154,171.73276123467195,165.8523324570096,159.4991748732113,152.68021371243358,154.39921718670996,155.224782201462,157.3817597078785,161.73551182044974,162.80730526268658,161.70316739201692,163.13436196157548,167.35359987608498,168.80046792931194,170.84057548826073,175.10076154745263,185.0817624888069,183.13543135462805,181.8778625217243,181.51977111651365,176.8571241548733,180.339269041531,182.14374739166536,182.07612974266996,184.51679309796685,185.80287147967607,183.68121879735344,187.25807370398653,185.5913472877735,179.96882412249442,176.85401783856224,176.23508853538812,175.05081278782,176.11095135927962,174.0756817796029,176.43486883160264,177.81583722757745,177.79268410566542,177.49318326883517,180.20538220985222,173.71321704180374,176.7741503737736,174.13202569600747,167.99109602380008,167.86844933312105,166.34787890536387,165.50468118000845,171.95590670823466,174.53603623156587,175.15298273925447,173.81734815519297,172.20670982751963,171.56716113266796,169.58176651776415,168.4927200397339,168.9474195061802,170.96147782673143,169.56626281741617,180.4811049145632,179.90775167046863,184.4207557989551,192.44321330324755,180.22293508522023,182.24168894039803,146.0739660520282,148.08610232808903,169.78847890914773,148.92385789224386,145.4938190444525,157.02177890864732,157.82012156737872,169.62759686761456
2004-08-07 22:00:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.26133210098644,151.42207555507454,151.84856520903762,152.79627593141151,157.13752412406367,159.1412157038606,164.2519614500365,168.55845362597717,170.04800282351167,169.93346739875102,169.0375339045772,,,,,,,,,,173.54437857744503,172.7347788736129,168.03130374587914,161.9125845777751,162.9806841463616,163.72593955962788,162.83532251743708,166.28520541364517,165.80382968050267,165.36826760632462,,,,,,,,,,,,,157.92175275136665,158.21017997549674,157.9986037458019,158.98124262345402,157.53175713693668,157.30519736570736,159.88605557966272,159.1868140490192,172.01106816714827,173.4439563118342,173.385008363463,177.26670050646064,174.60687220793147,178.64613750065516,152.89366698337912,,,,,,118.0815478973102,126.57439011011401
2004-08-30 22:06:20+00:00,,,197.56104351192758,,,,,202.9366972748348,211.52151148000516,203.5960034539729,195.4483282345112,195.95256464308738,198.43337309591178,196.66175603639542,203.961592584834,193.8804079569436,197.8016680966188,,,,201.2329098679031,201.50174497159745,192.57484028331515,204.97789389399242,216.97036527471244,230.21254291222996,206.14723166757943,204.59014866695068,197.80051600455883,,,,195.893740104582,205.25144864882168,204.59176440762343,213.68822933475965,,208.8477860586591,206.44116610049412,,204.24894263937276,201.1314727095692,,,,196.41289072086434,202.62725419103833,208.0433462962562,207.8713724813407,201.0795204343976,202.1796932633748,,207.6294749573251,198.35664790625717,200.92042863443424,,,,191.9622785128799,197.58164122505318,187.76142774750085,180.61314646960264,177.39544323628772,183.9172115195614,178.51075993352833,189.89797116636612,196.6091742599528,,,,,152.4487558197585,162.44994595145045,165.68907333890772,154.8204734364284,155.0358782355232,160.98592652948543,163.88187901622987,157.42299892093922,156.60098497044757,151.26336973835066,,,,151.40201731948292,145.82911645118617,144.62414159920058,141.20279731940727,144.0987373965401,149.47364807062155,155.4688598325321,144.3786577049347,146.1149129644342,152.23595060345855,159.1033402446899,,,,,151.26609721393052,154.77413355331183,158.77270607015026,160.5367608296233,159.08560258914275,164.76195137233572,167.91146543874748,171.40236101014744,174.25838165138455,173.1586673240107,159.04742854633457,,,,,169.41996780481523,171.93919555481173,171.95675285340022,166.5852766492302,165.74171508128703,155.53214295127097,154.63562007388427,154.90340145340514,158.1162720309821,165.06464325198584,163.71259937720822,167.74700602322469,168.6607470680258,168.73304912362215,,,,,193.80669079361843,183.02279119041287,182.9158710080017,182.58941049449618,182.2024191259112,185.71972483341688,185.69360239783495,185.07459457417988,187.21073208502517,185.26771771714718,187.71761919371278,184.66483669809455,181.13611259965666,180.43606091304903,176.35910922351448,,,,,,178.34467078438507,178.9464462417952,174.90921605327068,172.7067563306212,170.90592261970164,170.9135218549405,169.36400696437832,165.5263886353853,172.99792214091624,170.6851351903295,169.5678516099407,172.81685790474987,170.7351124611452,175.42843623394862,170.32019936041291,171.92084723292075,167.48564948501158,,,,,,,,,,,145.19168159899124,133.52964133835772,158.25797648482245,151.49080849971526,140.5936448263927,146.2966153062426,155.14514194883682,167.78696714903745
2004-12-13 22:00:36+00:00,,,,,193.27891231879562,191.4743538330564,202.18476586484422,217.3317713659896,233.49327117891687,221.03600881316493,217.30640390722033,,,,,,,,,194.46300020517887,199.12684388767462,212.25513631434995,194.52282857613602,214.68694937469172,,,,,,,,195.8858102546844,198.8844946505231,213.2073831555333,210.1965262504194,214.61499734319554,,,,,,,,182.83404340380307,,202.71740195706494,204.8073995726257,215.36129586612182,214.71487700901616,,,,,,,195.53508691312481,199.3443070758594,194.41478455895134,195.58878608264493,200.4755887579216,199.56471718980583,188.44483154690712,,,,,,,171.2632826626192,175.19490731024132,167.71167307118245,158.11105459969585,173.84517535530966,175.48900823119087,168.24407958360914,,,,,,,,150.39762713567364,151.87725826101723,144.53249624360834,151.35943936076507,154.98833677807596,151.02647144818155,151.09515488679278,,,,,,,169.03821099358424,159.80055077059205,150.05921485477484,151.11810849237762,151.11952356397208,162.5669668758371,165.73732374820258,163.55733227318854,166.51768886113544,,,,,,,,148.10347110979143,146.44608842926607,147.2666185978759,160.17008902419818,169.35399736025445,171.12563878028365,170.19792268979168,168.930099745074,155.24106573071523,154.8722769269637,,,,,,,,,176.7575535205986,185.01998356760993,181.01899022714872,179.57636068049516,179.21400727405108,179.02510686434934,179.88413432732966,185.12871120804076,185.11643989488576,184.66087151858832,185.27576938133396,,,,,,,,,,174.21478350808786,174.1854864734586,175.17939997739225,175.52526305134666,180.56485532273757,175.11744069698958,175.00063716415585,172.33128413056534,175.50818006686265,174.89578339845227,173.57852678661234,176.180197421521,,,,,,,,,,,,,,191.35671985598248,180.8016108266031,181.608062241102,199.44015826382986,180.67509287744042,139.55434344173977,,168.23389491103893,163.95646924918395,155.72458236304215,157.52948919777535,171.83239589890076,183.20267146937942
2005-01-13 22:03:41+00:00,,205.82810335845713,223.15158892666193,221.06822116917553,213.68850025321754,221.36242652451122,224.4211027775921,242.96177560637463,263.07251976163565,252.4534459357401,249.0745503465242,243.0636823821152,241.36689121938247,234.70642777593972,228.55540282521645,205.4832072630873,212.62026261763103,209.02537073375896,206.32810815001818,210.53324488632376,224.8155981908369,238.05872669942255,228.84832853090455,252.18068551418878,275.1249095521662,274.52436899064725,255.41560949032538,223.6706500010827,218.6941593201639,215.4151267309946,212.4961482626902,205.90735015415714,209.3933135054966,235.40602826096867,228.45369628090384,233.2397182200547,,238.12476319685464,232.07124298557576,,214.28184978025655,208.6748224489998,,197.37316463541202,,225.78265820323503,227.8421623620536,225.20530847721548,232.47727690640284,227.53300062123304,221.83883786882404,,207.86164825353228,204.79106479639165,204.93150120808554,202.11714869667443,205.46903248894859,217.74506447856368,217.4976139872851,216.99209096340067,210.72158166715275,201.62075528046267,198.3208658387735,207.44998241618143,187.70463483162098,204.10436621552552,221.88533774199496,205.2608954673559,172.7063405295153,175.85248021628777,182.48244741455878,174.6667442686171,187.22393714804969,187.09746075268876,176.90197488542606,176.16103485213065,182.66442257995178,173.2772770910139,164.9333086864521,162.10280789235372,155.91405293021637,151.7744876480388,152.5313562709823,154.20307388507177,153.63955383810534,163.81872734332197,161.36575233395695,162.8029612789396,169.15108248783042,171.7830650729823,175.27914437918747,149.25796137892854,146.26539766036228,154.8796626820316,160.04633661745586,163.16414037183094,155.71154863911585,149.8078812874905,162.9228348877014,165.28533054930625,172.3900408587305,175.59574028558762,171.70901267139905,172.71425991053871,179.69149737877262,178.64990994887867,171.14172630820553,176.47170467898502,178.48095377869947,155.67998635005267,153.43628142409386,151.44649059856874,149.02075660820697,167.7921945297208,181.11399096887516,183.51176555935353,186.38635178059013,187.71040639517213,180.1942757529373,172.68131535847039,168.28759684153817,160.26990333572422,157.9872470924334,163.42961749741715,163.81499745185323,167.23709444659357,165.28409196940265,170.42385991911812,173.22560805400886,175.31617533277932,187.97214397489105,196.36933911591325,198.36428736505167,196.3198944782115,189.8669343013844,191.77652012655648,195.38420060386676,195.78451234550573,197.1768269150819,196.67489539671766,185.38116212065754,184.53731951505392,184.69277627919092,183.27428754171913,179.73334916863632,178.78922848573657,177.08225401552525,177.30539210046123,175.5779701088467,183.5219972561361,187.95516149732453,187.35614319740995,190.5571827960144,186.64701468569748,191.29830353426863,184.92418587714715,185.9951131543762,189.51516425556431,186.21964268362152,183.28602490953503,176.9450867805653,181.6568959189961,174.15485546303373,175.24854072983558,177.52773694953353,175.30255287923535,171.00776447565028,172.40587512983205,171.65560130244336,168.19388058271778,171.42776212195378,172.86779935818208,176.68582760937875,190.66640385939257,193.5932020114528,192.0679949405488,194.07013787938928,207.39498757479438,192.63090061291146,174.41224174289246,154.77835559195228,177.19392541871164,171.65367134179078,170.45825658088165,163.8155786790319,178.61714607199457,191.33483197236757
2005-01-14 22:00:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.05319996832816,164.1920568869482,157.82666828533127,168.92471982486208,168.8701408467006,,,,,,,,152.43743466840127,147.80818162931058,146.56973429205155,137.77655823981718,147.78627321503535,147.86843748115604,143.98129393253646,151.86193733498766,,,,,,,165.8180317435097,157.05722320302104,145.1168279787414,147.0123153765475,152.766331260192,157.85574764462976,160.64964375936063,162.86326871463487,,,,,,,,,151.91756491748887,151.08922142195462,152.6742010240918,159.18974089768557,167.03307323524788,169.96156942561194,166.10652786062224,165.73876897433615,157.06996206419473,,,,,,,,,,174.48284426268447,182.29409613259085,181.90269156284674,180.19188914518358,179.93118895949553,181.48904651701355,180.3782693539229,184.95123753326897,183.6926657961376,185.23747213075472,,,,,,,,,,169.22432746219368,170.06800616467987,170.8987687902942,170.5220717988311,168.28920688183888,172.60982207641646,174.21560080187476,171.55614007294076,172.25675593187992,172.08976231187899,170.65553442394662,164.3318570984096,,,,,,,,,,,,,184.21728044073296,178.75143416123603,179.09227196297107,176.43515833351188,178.6104289929401,194.02667939579896,171.8879380063097,133.77519695153882,,159.71042035662532,152.6316156185817,147.03192669724433,153.76350359226967,161.47667836464177,177.0277989640789
2005-01-21 22:06:59+00:00,,190.10557414293774,219.53368990308846,210.4042147307126,202.36508176301436,208.90117672071992,215.0461577641201,224.65127411945696,231.64656605025203,221.72231661217327,218.3355850871552,212.2664140913656,227.91330823050893,,,,224.05730077101737,224.2942303742754,217.37236876227976,222.68584984497824,223.37791612275353,225.72573700523586,227.94949090407093,241.38765532786437,,,,,,228.4177221981714,224.65494566196853,222.0313566482655,222.54337041178056,232.0891988452919,231.7600204108529,242.81650095169326,,241.39638923523987,,,,227.542855616379,,215.41197788488807,,224.00057971532587,231.9766679570264,235.83730656527956,233.33692906451444,232.06562642463223,230.59086390642796,,,,230.14115074581025,229.34971640849184,224.0844563062049,222.85953598124647,220.82608884053,224.00191378142463,215.36344307487866,207.48429574169418,205.82575424275504,207.8410678695085,,,,207.9179706676676,188.23214884117192,182.8735191218657,185.875265533913,173.36761966353953,179.65005568603345,184.84927942285967,174.57976910954758,175.2067638364204,179.66413124826104,,,,,161.65700665210497,158.88157150506606,165.28293185063603,156.38160729892073,164.2303551226781,166.40353981035489,155.8650286153812,161.35915563597396,166.99590992570472,173.06447722190393,,,,167.90900445169262,171.25103966568855,164.9988865713376,159.05980605828398,159.69340400678536,161.97893952698837,163.57915829774845,172.39670346412365,174.46946620438933,173.3779962245426,175.42711012260492,176.89373945679014,,,,,166.68611401545564,166.8548746758568,167.34535431137584,170.33345246107325,184.34981849593848,184.87335846945763,186.6382487753671,184.83600159619343,183.7424193082564,176.95258748361118,175.23300635702878,175.53092238406782,178.27552544916975,,,,,197.5265236822567,191.02868417803003,194.79159905228954,198.385824462926,202.8251854977894,201.24221557390942,199.99156088059394,201.45909660233755,200.6212421382411,200.58508897564917,202.17270585552566,204.22022129782638,202.43922294411783,201.50171864782354,201.82250963769926,,,,,197.12350720704202,189.217010118678,186.33405374171085,185.63318704894758,185.1358933615788,185.80598066957506,186.7380297630797,185.8215196390462,186.902890573815,186.35286511327195,188.08987937343323,185.87904189875687,180.6566526199138,181.20477000012121,178.675411888289,180.405004116068,,,,,,,,,195.599936144526,185.05055996076183,190.26065904945455,194.3407490415146,193.59066049646503,192.986664137728,191.6061495141348,193.64340645542865,194.7039006549034,140.73390691801737,172.28753797546267,182.3499063238943,164.37318692913175,157.41686879431992,168.44985616846068,173.1889077044752,190.900553300217
2005-02-15 22:01:01+00:00,,186.06883546079604,201.6789238052977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.9330209791626,195.4261109717241,,202.23263924562048,205.587509706732,199.91161636462374,,,,,,,163.87229719746622,172.16041396349232,172.67835342922243,169.54536964956935,186.9436845118388,206.76157899809547,179.26517812806608,,,,,,,157.37534211094777,151.91883149710793,156.42296034654416,154.39176837145317,160.69136492471102,155.84989916250166,144.67867577534366,,,,,,,,,142.70271110789943,141.16400083381396,131.16230483195454,141.1379007103928,152.87502738622408,152.71193576995552,162.8278918592272,,,,,,,,161.57089277265933,162.3888697326587,163.53157411190764,168.27362718125187,168.40418165555377,175.9465433463774,161.1802529348022,151.91770158937558,151.70149416540636,,,,,,,,,151.91732239016602,151.47533632914585,155.34905882783758,158.5487239782321,160.50243233191918,165.10993104322387,166.81979459425833,170.870287825407,172.54992327172087,174.89037311314343,,,,,,,,,182.6452081847983,181.6970294571415,180.53805302693715,180.96022100655466,182.53806930049794,181.29584491051327,186.64353726292882,183.8110440338318,181.2254105534054,180.700186850028,174.95173036821217,,,,,,,,,,,164.311064948051,165.59625133728758,170.1666388059502,171.50159014532161,171.72873592577395,176.0332208015858,173.53151073402273,170.42161711048402,171.40476298686195,172.23533660479598,169.8319852399982,170.2930330646861,172.63182849244438,172.05274551388067,177.10305258004064,,,,,,,,,,,,,
2005-02-22 22:07:14+00:00,,,,,188.3513932768096,196.5387699610715,204.0980474024201,214.3958622556493,217.2438734804949,210.9150325295401,206.0799578436428,196.6123014154224,206.06174211823915,202.6918822863935,,,,,202.04377745240268,203.12304373942533,203.86278751064611,205.16352638879405,194.83327627805997,218.17692120979132,231.75139284473516,238.10649940384127,216.49126023019383,,,,199.4411138560146,197.39113199632263,200.18019081537943,202.6362263367704,204.33200199792327,219.2922843535905,,213.28705522264283,210.3570803152004,,,,,209.6412366502706,,198.7578870347407,213.8087394616336,215.36526008083078,216.5623766218479,222.68772663630085,217.4856175224916,,,,,206.77346555538494,215.58563712088815,204.98215620163464,197.87937939326034,205.38400042625355,198.6745479309596,191.5375654564975,186.30218822688423,189.3972630794156,181.01987282040704,,,,183.1342592817379,171.7418945096171,171.47103352267519,164.38751012053154,167.4762281010698,172.6803171506125,162.90629542006042,162.55874830594422,168.66231007001255,171.97840336512678,164.62734990559625,,,,153.92866969619288,156.27518366417513,141.8143967270271,151.52426432390314,154.21138410609183,154.2322902428118,163.83399775946316,171.3955795118087,174.37431396017678,153.29690053146962,146.23495575855424,,,,171.38848804045452,157.08981561144682,158.0289378479113,160.68772032640018,170.6030887719133,170.06301797141182,164.96263277528092,169.09762212791705,176.78304777132806,173.6946686029354,178.15160893218555,183.49150769973969,,,,,155.73270474414784,162.6435189836422,170.67065137381903,174.0228919389929,175.17811597344522,171.59874338982274,172.91122988716683,163.72274196978267,165.22520388134572,164.19237421658312,168.4606919454046,175.36148276792983,,,,,,191.54519373209754,184.4221554001055,184.67600089333894,185.82313139645441,184.2146551795489,187.3025868953523,184.70283392037783,186.88475534810567,188.97059022229303,190.75649126426637,189.9916355783174,190.7007105294031,185.0190274464572,189.11316021921223,,,,,,,179.8676022271514,181.83781118960232,180.6839072810931,182.790721407474,183.11513151615281,182.68947408017772,182.9042511956277,181.80779591442123,181.18996102580033,181.54050132618292,182.16855138645138,184.09185815635493,178.378404272689,181.54799501188867,181.81499371853474,181.6918510777823,,,,,,,,180.77543240929296,186.38022111419141,186.10035099835144,188.27844278912852,188.05218295083853,193.90841746271585,177.7185205962286,153.36880040197798,155.8631870306464,168.05581121472687,157.35974577422635,160.31750354837123,164.87451710260265,168.578901424824,181.01797827750514
2005-02-23 21:58:07+00:00,,182.71551909918583,196.21554255915154,191.58607950215028,181.87199357414326,187.8176789255085,195.42713842790957,206.28512742580003,216.9689481893361,208.78835517445611,201.73705222250425,196.26580013960242,203.55565882619234,199.89374651817084,206.96370073902912,192.5587336575335,200.22121921727052,198.410152051791,197.95675424182184,199.74390381540567,203.5645333525052,206.21132856587823,201.43676396158963,214.87719672515706,230.05470498327043,237.2928350508488,213.41384819410342,208.80653333691217,201.70085929054943,208.6605919513489,199.10917585174727,200.06887171554388,201.79236721059144,216.4303607086402,213.35666932516008,215.62034235921354,,221.14963489222708,216.0907483164854,,217.24621533373616,209.8647771522225,,195.25563115888278,,204.99747952568168,215.57181014185426,212.68120456533848,214.04007161226718,213.02036151380534,206.124108267634,,204.46421507468042,201.76684257464612,203.172730618727,202.15084865597134,202.85845798845264,197.20901169613,200.97200896109865,200.80584707348183,191.79277026646304,183.78176331540072,186.3946894262573,190.1746734377138,186.91363812849858,189.59271076655565,208.8496838541176,184.98223643754207,168.10006812882966,171.83815451007683,166.27373934553603,159.6342896445485,170.4605659704656,166.4382065753513,161.06307267201555,159.81082565610157,162.13851299417632,162.01798875182553,157.0451643221378,152.88942067679392,153.8314510076005,148.31913644224673,144.68372149039192,149.78249266115898,143.16183439483007,153.11600277488495,150.04679726903865,142.8858641699408,154.83093135059224,160.21079790975898,160.89849512053624,147.93692051776404,152.2901979768059,156.24725621707907,164.35342628608205,162.68883781188177,155.68361538119606,149.50175450043972,147.6266637706446,152.8907900975733,156.0761688892559,159.43999886269535,158.74319834831044,159.3966572216876,160.66523176979507,164.97402220377106,169.00641560683738,172.9765993716808,171.2093525534806,159.4867375121689,152.55743366744028,151.39108772480063,147.86289060378954,152.80330331373355,164.3154788622588,170.27733496345832,175.56738035250558,169.52009076836512,166.08405284031562,159.17170419403232,158.91284335357918,156.23049843817677,159.19956120840436,165.6939448527769,160.75596813650847,162.964316568388,167.66167145718356,168.4008660712321,170.4923038862599,172.35675875621106,175.1173436961523,177.46274225819118,180.9882545393756,188.042255189273,182.29073683431815,180.46863392706567,182.45210785054994,182.4412585776575,185.32855711719995,185.5215629558275,185.74025395687482,188.22941274613055,191.04033045849897,187.46175033440196,185.44359245003417,184.00280469843702,183.08807780229824,182.19368032548633,179.3057304267506,177.62491450208415,179.37773853551815,173.45870325394853,184.77195750973547,186.74726126953323,184.19473332245389,182.66084876803552,179.13855218062878,175.8045068447772,170.51054814921355,170.65019257697836,172.5384674912348,171.69122438053571,171.33077081923744,173.8836698806639,177.88233621799668,177.58258225391714,173.97703643220203,174.24831003601162,173.6393050412807,170.21086787123443,171.00318480164648,174.40673737972583,177.41161884898804,182.6545184947824,179.74919901209788,185.34663494138655,179.37053926153024,191.0656661886393,181.24030032411,146.55077774025352,146.92207375522432,166.8442889555525,159.5150601001772,158.82122016109682,159.29628863420484,170.28130509533344,177.6213319128251
