dates,nzd0516-0000,nzd0516-0001,nzd0516-0002,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0010,nzd0516-0011,nzd0516-0012,nzd0516-0013,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024,satname
2001-05-02 22:10:51+00:00,308.49,347.00,357.53,352.20,331.93,352.82,352.78,352.94,353.24,352.87,340.46,311.94,311.09,320.89,329.89,339.94,346.59,350.98,350.37,332.01,312.85,300.13,296.18,301.76,355.55,L7
2001-06-28 22:03:56+00:00,304.58,344.34,356.64,352.87,326.83,356.34,356.70,356.02,357.32,355.11,341.56,317.46,316.03,323.00,329.83,337.46,341.23,343.58,343.79,328.79,313.14,301.29,298.35,302.87,354.64,L7
2001-07-14 22:03:57+00:00,290.31,331.07,356.12,356.16,317.87,360.90,359.72,360.19,359.03,356.37,343.29,319.02,317.03,319.86,324.53,330.62,332.56,333.06,333.20,320.65,308.79,299.24,297.67,301.63,351.78,L7
2001-08-15 22:03:26+00:00,280.20,390.91,374.81,374.94,355.83,370.04,367.40,364.17,359.45,354.43,340.91,312.37,317.03,313.65,318.71,324.75,325.21,322.70,326.64,318.79,311.82,307.81,308.60,313.25,362.06,L7
2001-09-07 22:09:22+00:00,280.20,387.70,373.58,367.29,338.94,354.47,367.40,352.67,347.68,342.82,340.91,302.54,317.03,307.21,315.13,320.33,320.84,320.48,329.16,322.93,314.61,310.46,310.61,318.33,361.24,L7
2001-11-03 22:02:58+00:00,,378.71,366.45,346.94,325.84,319.43,349.07,319.29,317.56,326.32,325.50,295.62,321.84,303.72,306.62,319.19,313.91,328.50,337.63,331.66,320.05,312.39,311.29,321.73,364.85,L7
2002-01-29 22:09:33+00:00,,378.71,366.45,346.94,325.84,319.43,349.07,319.29,317.56,318.14,319.86,295.12,321.84,312.49,306.73,323.16,313.52,334.73,345.23,353.61,331.41,320.64,318.34,330.24,366.36,L7
2002-03-18 22:09:33+00:00,,387.13,365.16,343.02,317.50,309.35,307.28,296.59,304.60,317.80,315.28,313.76,321.84,330.43,316.38,337.81,333.44,352.94,360.55,363.96,333.92,313.73,302.67,308.25,,L7
2002-04-12 22:03:25+00:00,,403.03,381.02,352.31,323.37,313.89,318.30,305.81,314.46,323.25,319.33,316.09,315.73,326.06,319.38,338.33,337.48,351.84,359.18,357.52,331.28,312.26,302.88,307.78,,L7
2002-05-14 22:03:19+00:00,,420.24,393.21,363.87,343.41,330.53,318.30,323.76,327.18,329.25,320.34,320.41,313.32,323.58,324.89,334.61,337.56,344.75,347.97,348.71,322.04,307.00,299.46,304.34,295.04,L7
2002-05-30 22:03:13+00:00,,420.24,393.21,363.87,351.14,340.37,329.47,332.16,334.91,336.82,320.34,318.22,310.31,319.37,322.12,334.61,337.56,344.75,347.97,348.71,322.04,307.00,299.46,304.34,295.04,L7
2002-06-15 22:03:07+00:00,351.57,407.16,387.97,364.26,349.98,342.46,334.82,336.75,337.94,336.69,319.08,315.77,307.68,314.54,318.15,330.01,333.15,341.24,342.44,340.72,314.30,302.83,296.31,302.26,305.26,L7
2002-06-22 22:09:15+00:00,355.41,399.84,386.74,365.81,351.60,345.19,340.62,340.31,339.54,335.94,319.19,315.58,306.72,312.01,316.22,325.97,331.20,339.92,339.75,334.96,310.47,300.60,294.13,301.31,308.65,L7
2002-07-01 22:03:02+00:00,346.18,392.71,383.81,364.09,350.98,343.29,338.27,339.38,338.10,330.41,319.19,312.29,306.72,307.36,312.81,322.65,328.55,336.76,336.50,329.79,306.61,296.71,290.96,298.32,314.96,L7
2002-09-10 22:08:43+00:00,346.18,392.71,388.68,364.09,357.21,347.99,343.00,341.62,338.13,327.75,319.10,312.37,307.12,301.56,309.38,318.41,327.96,333.74,333.83,317.55,298.79,290.25,286.04,293.79,314.96,L7
2003-02-01 22:09:21+00:00,348.78,338.19,417.91,362.37,390.58,380.66,380.91,372.88,359.64,348.30,318.68,333.83,309.15,305.83,312.19,317.54,323.98,318.89,323.45,316.44,297.09,275.76,268.08,275.60,420.24,L7
2003-05-01 22:03:22+00:00,348.78,338.19,430.61,390.46,391.31,389.06,393.21,388.02,384.60,385.35,,356.90,338.15,317.53,324.30,326.40,324.38,322.43,325.17,319.78,302.35,288.66,279.69,279.16,410.71,L7
2003-08-05 22:02:59+00:00,,,430.61,418.54,402.30,397.66,396.02,387.63,388.21,383.23,350.81,338.76,320.39,313.81,312.51,318.27,322.43,327.00,329.07,320.74,301.69,305.30,299.16,292.97,383.23,L7
2003-08-12 22:09:11+00:00,,,430.61,423.60,401.78,397.66,396.02,387.63,388.21,383.23,342.84,329.63,315.00,305.72,305.91,310.10,316.98,326.60,332.16,325.53,301.69,305.30,299.16,292.97,383.23,L7
2003-08-13 21:51:32+00:00,,,451.06,425.04,402.04,394.22,389.86,381.59,378.55,375.53,341.93,327.98,312.25,302.13,302.65,308.69,317.18,328.10,334.40,329.23,318.19,305.30,293.52,297.47,383.23,L5
2003-08-29 21:51:49+00:00,,,451.06,429.64,404.13,395.67,386.94,374.55,369.64,365.72,337.31,326.20,308.63,297.63,300.07,306.23,317.42,328.32,333.54,332.65,319.09,301.33,292.75,298.38,369.36,L5
2003-10-07 21:58:35+00:00,,,454.75,429.69,403.39,394.22,384.87,373.93,368.38,363.85,337.31,327.94,308.63,297.63,302.45,308.56,319.83,330.72,336.07,334.27,320.88,304.72,295.31,299.85,361.14,L5
2003-10-15 22:08:58+00:00,,,454.75,429.69,402.73,392.82,383.55,373.50,367.24,364.25,339.77,329.63,309.97,301.42,302.45,308.56,319.83,330.72,336.07,335.63,322.47,305.71,296.91,301.11,356.56,L7
2003-10-31 22:09:12+00:00,,,466.81,432.48,402.82,391.61,374.79,364.38,357.87,356.14,337.56,323.79,304.34,297.38,297.83,305.82,318.89,331.40,339.03,339.36,323.74,303.07,294.46,301.69,348.11,L7
2003-11-09 22:03:06+00:00,,,466.81,432.48,400.26,391.61,374.79,364.38,357.87,357.01,337.71,324.79,304.34,299.78,300.81,308.16,321.87,332.73,342.87,344.36,323.74,303.07,294.46,304.56,348.11,L7
2003-11-16 22:09:23+00:00,,,466.81,432.48,400.26,391.61,372.86,362.34,356.14,355.49,338.18,324.56,304.34,299.78,301.69,308.16,321.87,332.73,342.87,344.36,323.31,303.01,294.26,304.01,348.81,L7
2003-11-17 21:52:57+00:00,,,468.12,434.89,401.86,389.67,372.59,363.44,357.22,356.50,339.77,326.05,308.68,305.04,305.01,312.44,325.22,335.95,347.09,345.62,324.27,303.86,294.54,304.09,351.64,L5
2003-12-02 22:09:26+00:00,,,468.12,434.89,399.21,387.35,372.13,362.32,356.35,355.92,339.94,325.48,308.68,305.04,305.01,312.44,325.22,335.95,344.44,344.20,324.27,303.86,294.54,304.09,351.64,L7
2003-12-26 21:59:30+00:00,,,468.12,434.89,396.62,384.94,374.16,365.77,359.34,357.57,340.84,326.16,310.45,305.17,304.48,311.13,323.22,334.51,343.53,342.15,323.45,303.70,295.64,304.63,351.64,L5
2003-12-27 22:03:30+00:00,,441.15,468.12,434.89,396.62,384.94,374.16,365.77,359.34,357.57,340.93,326.03,310.31,304.99,304.31,310.55,322.12,333.48,343.35,341.22,322.11,303.70,295.64,304.63,351.64,L7
2004-03-07 22:09:59+00:00,,441.15,466.43,437.22,394.16,382.96,373.52,366.17,360.04,359.18,342.40,329.48,318.00,315.69,309.57,317.20,327.31,337.41,347.85,344.07,321.40,307.10,298.38,306.86,350.91,L7
2004-03-23 22:10:04+00:00,,441.15,466.43,437.22,393.32,381.66,374.97,368.04,361.28,359.47,342.00,329.33,318.00,315.69,309.57,317.20,327.31,338.80,348.40,343.99,321.67,306.73,298.22,305.51,345.70,L7
2004-03-31 21:59:59+00:00,,469.54,465.97,433.95,393.87,383.08,376.11,369.21,362.52,360.34,343.30,330.36,318.29,315.64,309.78,317.75,327.55,338.62,348.57,344.45,322.38,307.01,299.04,306.01,346.47,L5
2004-04-08 22:10:00+00:00,369.46,469.54,461.82,429.91,392.42,380.84,375.90,368.89,362.29,360.55,343.30,329.78,318.25,316.11,312.23,321.22,328.56,337.52,347.01,343.36,321.82,306.46,298.55,306.21,348.13,L7
2004-04-24 22:09:55+00:00,369.46,469.54,461.82,429.91,391.55,383.41,378.62,372.02,365.57,362.69,345.38,331.43,322.17,319.20,312.23,321.22,328.56,337.52,347.01,342.73,321.75,307.88,299.71,306.97,347.73,L7
2004-04-25 21:54:35+00:00,369.46,469.54,461.69,431.77,392.49,384.33,378.62,372.02,365.57,362.69,346.67,333.24,323.72,321.43,315.60,324.03,331.06,338.44,346.69,341.94,321.68,309.98,299.71,306.97,347.73,L5
2004-05-02 22:00:57+00:00,369.46,469.54,461.69,431.77,392.49,384.33,381.55,375.77,368.60,364.91,348.51,334.68,323.72,321.43,318.53,324.03,331.06,338.44,346.69,341.94,323.04,311.17,301.54,308.36,345.49,L5
2004-05-03 22:03:47+00:00,369.46,469.54,459.76,431.86,393.99,384.77,382.45,376.66,370.31,366.25,349.45,335.50,323.72,321.43,318.53,324.03,331.77,338.12,345.56,340.84,322.54,310.90,301.64,307.39,337.12,L7
2004-05-18 22:01:26+00:00,369.46,469.54,457.01,428.70,394.91,386.42,387.22,382.81,376.76,371.69,353.70,338.91,323.41,323.83,322.27,325.47,330.95,335.05,339.73,335.17,321.20,312.08,303.77,307.24,327.40,L5
2004-06-11 22:09:50+00:00,369.46,483.08,463.71,435.03,400.31,389.79,391.50,386.86,380.55,374.61,355.06,340.95,323.79,325.43,324.71,326.95,330.90,336.07,342.22,335.90,320.76,312.08,303.77,307.24,327.40,L7
2004-06-27 22:09:48+00:00,369.46,504.05,463.71,435.03,403.95,393.33,391.40,385.45,379.25,373.44,357.74,343.05,323.09,332.30,334.13,336.16,337.44,339.28,343.14,336.74,321.38,312.06,302.50,306.80,334.42,L7
2004-07-29 22:09:38+00:00,369.46,493.02,462.02,435.46,405.03,394.84,391.40,385.45,379.25,373.44,357.74,343.38,324.20,332.30,334.13,336.16,337.44,339.28,343.14,336.74,321.38,312.06,302.50,306.80,334.42,L7
2004-08-15 21:57:37+00:00,369.46,493.02,462.02,435.46,405.03,394.84,391.40,385.45,379.25,373.44,357.74,344.36,324.20,332.30,334.13,334.75,337.44,339.28,343.14,336.74,321.38,312.06,302.50,306.80,334.42,L5
2004-09-08 22:03:17+00:00,369.46,493.02,462.02,440.40,407.89,397.19,393.32,388.48,383.05,375.87,362.42,345.28,327.72,332.30,334.13,334.75,337.44,340.37,344.33,336.53,322.49,313.27,305.34,307.93,340.42,L7
2004-09-16 21:58:29+00:00,369.46,487.64,460.37,440.40,406.96,396.64,391.36,386.41,381.82,374.07,360.49,342.12,327.40,329.27,330.44,331.88,334.86,338.39,342.24,335.75,322.83,312.84,305.34,307.93,340.42,L5
2004-09-24 22:03:12+00:00,434.83,489.65,462.74,442.78,410.21,399.60,392.47,388.14,383.34,375.78,363.25,343.41,327.40,329.27,330.88,331.72,335.77,337.94,342.38,336.06,323.98,315.27,308.09,310.13,343.88,L7
2004-10-01 22:09:21+00:00,434.83,487.58,460.25,442.82,409.84,399.29,392.43,388.06,382.78,375.38,363.06,343.59,328.25,331.58,334.15,333.33,334.14,336.30,339.66,334.90,323.70,315.70,308.47,311.66,353.17,L7
2004-10-18 21:59:11+00:00,490.83,484.05,461.58,444.63,412.73,402.80,395.86,389.30,384.72,377.62,364.59,344.49,330.46,332.96,332.82,331.62,333.96,337.46,343.32,338.12,325.66,316.66,310.12,314.87,353.96,L5
2004-11-02 22:09:40+00:00,490.83,484.05,462.60,446.95,415.91,406.19,396.97,390.42,385.48,378.02,365.86,342.22,327.92,329.66,330.87,330.07,331.47,340.42,347.74,342.32,328.69,318.31,311.36,318.58,367.09,L7
2004-11-18 22:09:45+00:00,478.46,482.02,462.99,446.77,416.77,407.72,398.48,389.80,384.31,377.30,364.13,340.35,328.07,325.81,328.18,329.40,331.72,343.02,350.33,345.18,330.26,319.40,312.60,320.60,373.48,L7
2004-11-26 22:06:05+00:00,471.92,476.37,460.45,444.43,415.08,405.90,397.75,388.49,381.97,374.88,364.13,340.56,328.07,325.81,328.18,329.40,331.72,343.02,350.33,345.18,330.26,319.40,312.60,320.60,373.48,L5
2005-01-13 22:06:52+00:00,473.27,467.43,456.38,443.49,415.61,406.79,398.65,393.57,387.31,381.42,370.12,344.82,333.26,326.36,328.72,332.69,339.11,345.82,350.62,348.23,334.49,322.22,315.63,324.27,374.48,L5
2005-01-14 22:04:00+00:00,471.61,467.43,456.38,443.49,416.75,407.67,399.28,393.61,387.43,381.73,370.25,344.90,332.47,328.25,330.17,332.69,339.11,345.82,350.62,348.63,333.71,320.74,314.43,319.98,365.43,L7
2005-02-14 22:07:21+00:00,466.20,464.65,456.41,445.27,417.96,408.49,400.52,394.20,388.29,382.93,369.31,344.68,336.18,332.79,334.18,337.31,342.51,347.88,351.31,347.94,333.32,319.65,312.61,317.33,360.65,L5
2005-03-10 22:10:29+00:00,458.13,464.65,456.41,436.33,412.66,407.50,400.30,394.16,387.64,382.31,368.19,342.66,334.84,332.34,341.77,344.92,349.77,347.86,351.11,348.05,332.62,317.88,311.19,316.16,357.50,L7
2005-04-04 22:04:14+00:00,452.41,456.66,455.47,434.26,415.54,410.66,405.07,399.18,392.77,387.83,374.72,347.83,339.11,336.67,347.19,353.83,364.18,359.18,363.51,354.43,334.44,317.75,310.63,314.65,349.24,L7
2005-04-19 22:07:55+00:00,450.51,455.95,455.15,433.76,413.16,408.00,402.09,397.64,390.04,385.46,372.52,346.25,340.93,339.75,350.20,357.73,366.71,360.59,358.87,349.91,330.30,313.67,305.07,307.94,345.20,L5
2005-04-27 22:10:21+00:00,453.45,454.34,455.15,433.76,413.16,408.00,402.09,396.36,389.05,384.93,372.52,346.70,340.93,340.03,349.27,354.37,366.71,360.59,358.87,349.91,330.30,313.16,304.54,306.89,339.26,L7
2005-05-13 22:10:24+00:00,453.45,454.34,454.41,432.52,411.22,406.76,400.93,395.35,387.94,384.11,372.45,346.23,340.93,340.03,349.27,354.37,366.71,355.80,351.66,345.78,325.71,309.09,301.36,305.34,333.40,L7
2005-05-14 22:01:54+00:00,451.94,452.58,449.55,427.84,407.78,403.17,397.74,393.23,387.42,383.20,371.59,346.34,340.93,340.88,348.31,352.52,362.76,353.87,351.87,345.28,325.63,308.77,301.79,305.48,335.02,L5
2005-06-07 22:04:06+00:00,451.67,446.05,439.15,418.92,404.42,401.01,397.06,395.22,390.20,385.65,371.59,346.50,342.25,341.10,348.05,352.09,362.00,352.86,350.56,343.78,325.00,308.77,301.79,305.48,335.02,L7
2005-06-15 22:02:10+00:00,448.72,444.13,435.65,415.90,402.51,398.75,396.37,394.47,390.11,385.39,367.90,345.94,341.94,341.15,346.69,350.61,359.37,351.59,351.14,344.22,326.09,310.05,302.56,306.11,337.78,L5
2005-06-22 22:08:22+00:00,448.72,441.63,434.08,415.27,402.92,399.46,394.22,391.98,386.77,381.94,367.88,347.26,338.75,339.20,344.63,347.68,356.17,350.33,350.86,344.05,324.94,309.08,300.52,304.32,337.78,L5
2005-06-23 22:04:01+00:00,448.72,441.63,434.08,415.27,402.92,398.72,394.09,390.27,384.52,379.71,367.88,347.69,338.03,337.56,342.62,347.68,356.17,350.33,350.86,346.35,324.94,309.36,300.36,303.57,337.78,L7
2005-06-30 22:10:11+00:00,448.72,441.63,434.08,415.27,402.92,398.72,392.91,389.28,384.21,379.92,366.87,346.47,337.72,337.58,341.83,347.68,356.17,350.33,350.86,346.35,324.60,309.36,300.36,303.57,337.78,L7
2005-07-08 22:08:27+00:00,442.86,436.14,429.49,414.49,402.87,397.72,392.74,389.19,383.77,380.13,366.45,346.79,337.09,336.58,340.97,346.22,354.61,350.35,351.36,346.25,325.96,310.22,300.86,304.49,337.78,L5
2005-07-09 22:04:02+00:00,442.86,436.14,425.88,413.76,401.68,396.19,391.92,388.57,382.97,379.95,366.60,346.99,337.24,336.58,340.97,346.22,353.18,350.58,351.29,345.87,326.66,311.13,301.33,304.66,337.78,L7
2005-07-16 22:10:12+00:00,435.83,434.71,422.38,409.52,395.80,392.44,388.86,385.57,380.22,377.38,362.36,344.39,338.64,336.61,341.17,345.18,350.77,348.81,351.29,345.90,327.41,311.89,301.70,305.59,344.25,L7
2005-08-09 22:08:46+00:00,429.73,429.41,419.32,407.55,394.68,391.91,388.82,383.85,378.88,375.68,362.36,343.47,338.64,335.06,340.24,344.47,350.65,349.80,352.33,346.66,328.64,311.33,301.42,305.06,339.97,L5
2005-08-17 22:10:06+00:00,429.22,426.64,413.70,402.14,391.43,389.84,387.46,382.38,377.49,374.36,362.34,342.77,336.60,333.48,338.73,343.25,348.75,349.17,353.04,347.68,329.18,312.08,302.50,306.30,340.96,L7
2005-08-25 22:08:52+00:00,429.22,419.45,409.57,399.45,389.04,388.30,385.38,380.82,376.02,372.86,362.34,341.20,334.46,331.96,336.97,341.61,347.04,348.38,352.45,347.18,329.02,311.52,301.97,305.88,341.25,L5
2005-08-26 22:03:51+00:00,429.22,416.41,408.20,399.13,388.95,387.97,384.96,380.40,375.57,372.46,362.34,341.20,334.46,331.96,336.97,341.61,346.20,347.99,352.70,347.17,328.73,311.64,301.93,306.02,343.28,L7
2005-09-02 22:09:58+00:00,424.05,415.20,408.14,399.41,389.00,387.16,384.31,380.14,375.20,372.46,362.34,341.20,334.46,331.96,335.94,340.72,345.77,348.42,352.46,347.39,329.09,312.04,302.27,306.02,343.28,L7
2005-09-10 22:08:55+00:00,421.70,413.96,408.65,401.36,390.65,387.32,383.83,379.73,375.25,372.19,361.54,342.42,334.08,332.16,331.48,336.12,341.88,348.91,352.98,347.68,329.48,312.17,302.92,306.44,344.21,L5
2005-09-27 22:03:40+00:00,415.58,411.78,406.81,399.81,388.72,385.37,382.16,378.41,374.34,371.14,361.54,342.42,334.08,332.16,330.78,335.88,341.60,348.63,352.92,347.63,329.85,313.00,303.50,306.62,345.85,L7
2005-11-13 22:09:08+00:00,386.63,399.85,400.97,397.41,388.19,384.36,381.39,375.89,371.56,368.69,359.40,338.02,331.00,325.91,326.00,333.63,341.22,348.94,351.34,348.14,332.79,316.16,305.29,307.42,350.56,L5
2006-01-01 22:04:22+00:00,378.94,388.44,396.07,396.71,386.02,381.79,379.28,372.96,368.99,366.69,362.25,334.73,334.36,324.83,325.55,334.26,343.55,350.39,351.36,347.66,335.25,318.44,307.81,310.09,349.74,L7
2006-01-08 22:10:37+00:00,376.16,382.70,391.68,389.12,378.40,381.35,377.35,370.36,367.40,363.34,360.68,327.55,334.12,323.05,323.82,333.65,344.30,350.23,351.52,348.44,335.10,318.13,308.13,310.08,349.74,L7
2006-01-24 22:10:44+00:00,369.73,382.70,390.11,386.80,375.86,379.07,376.03,367.45,365.32,360.87,362.19,328.08,333.22,322.40,325.49,335.63,345.37,350.84,351.87,348.08,334.92,317.82,307.74,309.58,348.70,L7
2006-03-22 22:04:42+00:00,339.15,363.78,376.10,370.76,358.50,354.21,355.41,355.80,355.42,359.93,370.54,327.50,356.76,324.21,327.20,338.38,350.25,349.55,347.02,343.51,339.52,328.03,313.54,317.54,362.54,L7
2006-03-29 22:10:52+00:00,328.48,352.85,373.84,367.80,356.81,398.45,,355.71,356.21,360.33,370.54,327.50,356.76,324.21,327.83,339.45,351.92,349.82,347.74,349.91,344.02,338.40,313.62,320.18,361.56,L7
2006-04-07 22:04:39+00:00,327.67,351.46,370.19,367.08,356.92,382.46,363.38,361.52,356.97,359.67,370.54,327.50,356.76,324.21,328.72,339.57,350.93,349.97,348.16,346.26,337.56,334.29,314.68,321.44,362.72,L7
2006-04-15 22:06:18+00:00,339.58,355.13,371.14,365.61,357.31,376.11,369.90,365.16,359.14,360.38,358.94,328.89,342.96,324.44,329.57,340.02,352.18,351.89,349.19,345.69,335.54,332.72,317.06,323.98,368.91,L5
2006-05-08 22:12:50+00:00,339.55,355.83,370.12,366.50,357.26,373.14,366.82,363.42,357.87,357.97,344.71,322.76,327.43,321.75,328.36,338.67,350.65,351.61,349.40,345.27,334.24,331.53,318.88,326.64,368.69,L5
2006-05-17 22:06:45+00:00,339.64,355.83,373.80,366.50,357.26,377.29,366.82,363.42,357.87,357.97,344.71,325.48,327.43,322.94,329.10,339.36,351.28,352.38,353.64,347.01,332.00,331.90,319.47,333.58,369.91,L5
2006-06-01 22:10:50+00:00,339.64,355.83,373.80,366.50,358.92,374.57,364.33,362.05,356.87,355.84,341.56,323.36,324.96,322.94,329.10,339.36,351.28,352.38,353.64,346.61,332.89,331.48,322.88,336.83,369.91,L7
2006-06-25 22:13:31+00:00,339.64,355.83,373.80,371.75,364.23,371.62,362.78,359.82,353.95,353.38,342.39,323.70,324.29,322.94,329.10,339.36,351.28,356.08,357.35,346.61,332.89,334.68,324.91,337.36,369.91,L5
2006-07-12 22:04:25+00:00,343.15,356.78,375.57,374.03,366.95,364.95,357.38,355.59,350.38,348.07,328.44,318.66,313.00,315.50,326.65,337.05,350.31,356.76,357.59,346.51,335.22,333.97,324.61,338.32,362.88,L7
2006-07-27 22:13:58+00:00,348.23,358.56,372.49,367.86,362.86,361.65,355.93,353.49,348.84,346.34,327.37,315.50,312.31,310.71,324.77,333.56,345.58,353.98,357.67,346.41,335.74,333.94,325.13,337.78,360.33,L5
2006-08-04 22:10:28+00:00,352.25,363.25,372.24,366.33,360.01,361.65,355.93,353.49,348.84,346.34,330.15,315.27,312.83,314.08,325.79,334.80,345.80,353.65,357.57,346.41,335.74,333.94,325.13,337.78,360.33,L7
2006-08-05 22:07:55+00:00,354.78,365.86,371.17,364.36,358.29,360.78,357.47,355.07,350.36,348.24,333.26,316.53,313.49,315.81,326.19,335.18,345.41,353.20,358.47,348.36,338.30,335.94,327.16,338.61,363.49,L5
2006-08-20 22:10:26+00:00,354.78,365.86,371.17,364.36,358.29,356.78,354.22,352.78,348.80,347.14,331.74,313.67,312.40,314.57,326.19,335.18,345.41,353.20,358.47,347.72,338.35,335.74,328.04,338.25,362.37,L7
2006-08-28 22:14:23+00:00,354.78,365.86,371.17,364.36,358.29,356.78,352.95,352.28,347.89,346.59,331.20,312.54,312.77,314.35,325.31,335.11,344.71,352.58,358.54,348.81,339.63,336.74,327.85,337.65,359.93,L5
2006-09-14 22:04:09+00:00,354.36,363.76,367.97,360.27,353.35,353.63,350.99,351.89,348.40,346.84,331.20,312.54,312.77,314.35,324.24,333.91,343.43,351.59,358.33,348.99,339.71,336.62,328.06,337.93,359.93,L7
2007-01-03 22:15:37+00:00,363.88,370.73,358.98,332.66,323.74,335.72,340.65,345.37,345.53,343.70,334.51,312.03,314.19,314.82,321.51,328.52,335.94,345.11,356.40,349.97,342.87,333.52,325.56,333.75,350.21,L5
2007-05-12 22:04:59+00:00,333.50,,391.86,339.94,335.90,373.04,352.33,351.93,358.88,357.34,355.06,323.01,336.41,329.54,330.66,324.01,329.00,342.78,343.59,335.27,323.35,314.33,312.44,324.38,359.73,L7
2007-07-06 22:11:01+00:00,400.30,409.84,402.06,393.00,378.37,377.06,367.10,353.84,354.18,349.69,339.12,306.45,301.92,306.00,305.08,315.32,333.04,341.58,345.56,335.31,319.03,318.01,315.82,318.59,370.75,L7
