dates,satname,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0019,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0028,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0043,nzd0530-0044,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0064,nzd0530-0065,nzd0530-0066,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0078,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0092,nzd0530-0093,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0110,nzd0530-0111,nzd0530-0112,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0116,nzd0530-0117,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138
2007-05-19 22:11:07+00:00,L7,375.51,334.70,,,,331.64,290.61,293.65,300.15,,304.80,337.28,,,,,,,,,,,,,,,,,,,,,330.89,321.24,,304.25,294.53,273.08,280.85,281.39,272.35,268.92,272.12,273.69,274.88,274.40,279.58,266.99,272.81,275.94,278.38,279.20,291.40,308.97,305.12,286.28,285.18,286.90,286.04,281.44,279.91,281.83,278.50,282.13,284.37,280.46,291.61,301.49,314.63,312.28,305.88,300.41,295.29,291.76,276.65,276.34,261.37,261.21,247.90,248.87,238.66,242.17,241.58,246.48,248.11,,174.14,169.87,165.51,,,,,,,,,,,,289.84,353.46,456.87,473.27,481.25,362.32,339.40,,,,273.32,282.99,272.04,278.32,,,,,,,,,321.31,338.55,335.46,341.43,339.71,346.69,354.20,358.13,358.66,348.57,341.19,,,,,,
2007-05-26 22:17:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,65.73,,,,,,,,,,,,219.75,227.26,230.54,230.62,227.91,227.73,226.29,228.78,225.62,222.75,222.68,221.43,221.89,222.66,228.75,231.08,235.21,236.73,240.13,245.51,253.21,249.86,,,,,247.60,250.15,242.61,241.50,233.47,243.63,245.39,248.07,246.61,257.60,278.80,277.63,130.06,121.50,151.97,255.09,244.77,240.49,234.90,230.98,217.36,218.51,216.37,214.12,216.99,220.12,219.76,226.31,231.53,239.52,247.82,251.79,254.96,262.62,271.39,280.88,278.44,269.49,265.27,256.08,263.27,207.95,,,,,,270.78,258.77,265.79,261.88,257.94,255.83,250.07,245.48,245.05,247.66,253.07,253.73,262.20,265.80,274.07,285.67,294.97,,,,,,,,,,,,,,,,,
2007-07-06 22:11:01+00:00,L7,350.04,341.20,336.99,335.02,339.62,327.94,287.43,296.04,294.88,284.69,,,,,,,,,,,,,,,,,,,,,,,,319.31,308.55,307.69,305.06,292.20,288.97,285.40,286.86,287.38,283.80,287.47,284.93,284.68,291.40,280.70,284.62,275.54,286.18,282.08,294.99,300.94,290.37,287.41,292.57,288.90,289.79,286.37,283.43,284.18,289.88,281.33,291.60,289.12,294.32,305.52,318.01,325.10,314.91,310.63,305.75,301.05,290.22,276.36,281.64,260.92,257.74,251.79,246.12,262.85,246.75,251.12,153.18,189.72,175.15,178.57,163.01,,,,,,,,,,,,293.11,311.74,311.98,330.55,323.97,346.12,346.79,335.02,305.57,303.19,305.61,292.56,303.44,,,,,,,,,,328.11,344.92,354.40,357.83,361.77,353.29,362.58,362.62,364.01,359.06,,,,,,,
2007-08-14 22:17:00+00:00,L7,,,,,335.01,336.74,332.99,347.56,342.88,325.64,344.02,342.38,333.37,355.31,366.05,,,,,,,,,,,,,,,348.37,347.49,341.75,341.41,348.49,333.11,330.41,320.84,309.81,306.13,301.46,300.67,300.97,297.69,293.20,300.41,301.05,300.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.48,273.94,258.25,268.59,257.93,257.58,261.81,269.04,269.83,275.18,276.32,281.66,286.51,290.91,302.16,304.16,314.47,324.00,325.37,321.03,316.24,318.40,317.61,319.50,316.88,321.46,320.16,323.19,328.33,324.50,345.46,334.10,,,,,302.75,306.47,301.81,308.69,312.99,318.64,319.13,326.64,330.63,340.50,352.52,359.30,357.50,359.24,359.72,363.49,,,,360.49,364.14,365.11,366.18,365.69,368.28,370.92,368.96
2007-10-02 22:13:42+00:00,L5,339.49,330.57,325.32,320.35,315.10,317.56,313.60,310.35,310.71,312.34,309.64,312.88,313.38,314.76,319.13,316.33,306.20,288.66,274.78,266.14,262.26,275.52,265.12,281.14,283.01,288.70,307.34,318.89,321.76,316.05,312.14,312.94,316.21,318.22,311.02,303.13,299.29,291.89,284.12,285.95,280.40,281.45,279.18,283.85,286.25,285.52,281.40,280.94,283.40,292.08,295.17,299.27,303.73,299.49,301.59,296.14,297.70,297.15,300.36,296.35,292.44,289.42,288.19,287.26,291.90,292.28,299.96,306.41,321.48,324.10,315.73,311.71,308.71,298.55,282.15,277.17,277.88,266.73,254.86,254.66,247.82,248.47,248.92,254.90,253.17,257.43,264.97,270.81,278.87,283.80,290.36,293.05,300.40,307.26,311.18,304.28,299.22,293.12,287.31,286.28,288.88,289.63,294.58,300.49,302.87,305.63,305.46,315.70,298.23,288.76,283.59,280.91,277.78,276.90,271.52,279.37,284.84,292.56,295.48,305.28,307.58,309.87,316.81,326.58,331.68,333.09,335.00,334.71,338.30,338.00,342.50,340.77,338.42,339.37,342.40,345.05,344.76,345.53,343.43
2007-10-17 22:16:47+00:00,L7,368.40,358.07,349.67,339.29,331.47,331.90,327.59,328.67,331.15,330.14,328.96,328.72,327.65,335.21,340.91,337.28,329.71,304.81,300.11,286.34,316.20,322.82,326.25,296.52,,,,,,,,,,,,,,,,293.17,294.25,290.88,293.63,292.74,291.77,289.48,293.51,294.22,292.47,297.11,302.13,311.26,312.61,311.86,308.39,304.64,302.01,303.37,304.85,300.43,298.30,294.61,295.41,292.89,295.38,296.88,306.97,314.87,327.09,331.45,327.12,323.16,311.76,306.02,,,,,,,,,,,,,,,,,,,305.37,311.66,312.50,,,281.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-18 22:17:07+00:00,L7,319.89,314.68,,,,,,,,,296.11,295.46,300.90,299.56,297.73,294.20,286.44,275.77,269.18,263.64,246.56,268.61,269.35,270.32,276.82,282.42,295.34,304.61,308.78,304.50,304.26,305.74,304.46,301.79,296.55,288.71,287.14,279.48,274.93,273.26,271.61,271.32,269.44,274.26,273.76,277.31,276.50,276.71,279.50,291.23,291.40,291.62,293.97,296.84,297.66,293.79,295.73,294.09,293.24,293.63,291.08,287.40,284.71,288.21,288.21,293.30,299.37,307.22,317.19,319.28,313.03,304.58,300.93,295.86,286.69,280.46,276.48,269.23,262.61,253.69,249.67,251.05,250.99,254.50,256.34,258.04,262.11,270.78,278.66,283.83,284.15,288.34,292.53,299.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.35,,,,333.93,334.34,336.14,336.70,339.47,336.18,334.77,336.68,338.40,338.42
2007-12-04 22:17:13+00:00,L7,302.29,297.66,290.16,286.62,281.67,280.25,279.14,281.17,278.28,277.80,272.56,276.84,275.01,276.35,273.79,267.00,258.43,252.79,,,,,,,,,,,,278.07,276.94,278.57,277.80,278.11,274.31,264.70,263.25,255.17,257.07,249.73,254.37,252.37,254.54,258.38,259.77,261.07,256.78,262.07,268.24,267.86,267.84,275.40,277.98,282.58,283.88,280.79,281.28,278.87,279.88,276.72,279.25,276.95,275.82,275.06,277.23,275.74,283.31,293.59,301.49,307.69,301.17,296.36,288.40,284.18,275.26,272.04,266.51,255.19,246.18,239.33,234.84,241.33,240.64,241.66,245.92,250.29,254.62,260.33,,,,,,,,,276.60,280.09,280.93,285.41,283.19,287.80,287.25,289.52,294.42,293.36,292.47,290.36,280.60,273.89,266.12,266.29,265.68,266.18,268.91,273.00,,,,,295.16,301.13,308.27,317.96,323.95,324.72,325.71,322.95,330.18,330.14,331.71,332.12,332.69,328.99,330.84,,,,
2007-12-20 22:17:17+00:00,L7,303.68,296.67,,,,,,,,,272.19,269.84,272.05,271.61,,,,,,,215.71,223.54,227.20,218.91,245.33,249.95,270.52,276.83,283.55,278.72,275.84,277.18,275.90,270.46,266.79,267.67,260.15,254.78,249.14,251.91,248.06,249.85,244.89,214.28,216.47,245.92,256.81,255.82,259.94,266.14,271.30,269.04,266.50,270.94,270.74,270.39,260.26,269.95,276.24,272.40,271.41,584.66,599.20,562.16,555.01,273.70,287.14,295.47,647.55,643.45,612.82,628.29,286.23,281.46,273.38,267.03,262.97,251.95,244.52,235.25,235.88,231.61,239.10,237.58,239.86,245.17,250.20,256.48,261.85,268.37,267.27,278.76,285.79,291.51,291.96,288.12,279.09,275.55,277.78,278.40,280.44,286.33,285.09,287.22,,,,,,265.69,263.14,259.77,258.59,258.31,261.93,262.86,265.30,271.25,281.37,288.95,293.50,300.47,306.57,317.38,322.71,,,,,320.64,323.34,322.71,325.33,321.89,320.33,317.54,320.03,324.71,324.97
2008-01-05 22:17:19+00:00,L7,,,292.44,284.12,283.32,279.27,284.19,280.44,280.17,277.39,274.05,270.79,274.79,273.02,275.42,269.72,264.15,255.67,243.68,238.38,232.19,234.91,235.39,220.93,251.63,260.95,276.18,286.21,287.55,282.83,275.92,278.99,278.97,277.71,276.68,277.70,264.79,256.24,237.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.40,239.83,238.54,244.82,246.84,248.49,256.02,264.05,266.41,267.38,,,,,,,,,,,,,,,,,,,,,,,266.78,266.54,266.56,267.75,273.43,279.98,284.47,,,,,324.80,323.93,323.32,324.07,324.24,,,,329.46,327.93,329.44,328.58,331.63,328.28,330.21
2008-01-30 22:11:07+00:00,L7,,,,,,,,,296.35,292.13,286.27,287.24,287.20,287.73,286.37,284.59,274.73,268.94,264.33,261.86,263.24,265.82,259.85,262.67,269.35,276.01,285.28,295.82,303.37,299.92,298.47,296.53,305.90,304.11,298.42,291.14,283.98,274.99,281.14,271.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.49,255.07,250.65,246.79,244.04,243.50,248.19,248.15,256.44,258.66,271.62,275.10,278.60,285.43,287.31,290.66,294.93,299.83,292.26,288.70,286.27,283.33,285.66,290.27,291.01,,,,,,,,,,,279.66,276.20,277.63,281.25,282.74,286.95,286.86,294.11,301.03,309.21,319.28,,,,,,,,331.19,335.43,337.24,333.54,333.20,333.59,328.70,327.47,325.67
2008-04-10 22:17:06+00:00,L7,,,,315.83,314.87,308.67,280.20,288.49,290.82,281.68,277.18,279.22,284.23,321.82,,292.15,278.51,257.49,261.19,253.99,261.86,256.72,267.49,236.60,249.67,271.89,277.73,317.38,289.61,299.22,293.28,294.67,312.22,314.33,,294.58,290.72,276.24,281.78,280.25,273.30,262.58,278.35,,,,,,,,,,,,,,,,197.93,196.92,,172.51,201.67,194.82,180.72,,,195.51,,,,,,,,298.61,305.13,287.29,272.72,294.03,271.91,265.97,255.54,259.50,261.30,273.15,268.83,271.11,287.32,296.84,300.10,318.74,319.32,320.95,320.49,339.17,479.97,,318.46,327.86,319.59,329.33,344.02,346.33,362.65,361.85,380.46,362.35,,,,,317.01,318.67,319.52,326.99,330.00,337.46,336.04,341.26,347.03,353.15,360.23,371.31,379.68,378.32,376.49,375.41,,,,372.71,376.99,375.16,375.24,375.06,375.66,380.21,377.90
2008-05-05 22:10:50+00:00,L7,,,,,,,,,,,289.93,292.99,291.44,298.57,296.62,298.32,283.65,275.15,270.60,265.65,268.07,267.75,278.55,265.53,283.17,283.65,294.38,306.69,307.52,302.70,302.52,304.70,306.62,297.58,292.19,293.64,280.85,278.09,275.92,274.75,271.43,266.82,268.45,257.99,259.41,,,,,,,,,,,,,,,,,,,,,594.45,627.55,580.87,545.23,489.61,605.43,631.58,537.32,345.03,347.25,340.03,399.02,635.02,645.23,536.81,378.87,361.38,391.72,436.06,498.31,531.98,565.76,,,,325.82,527.55,293.39,488.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-28 22:16:51+00:00,L7,,,,,283.37,277.61,282.98,284.50,288.67,290.13,284.92,286.57,286.84,287.93,287.37,283.62,277.68,266.43,264.81,253.27,255.45,249.22,,,,,,,,,,,,,,,,,263.02,264.20,264.39,264.05,261.03,260.90,260.77,267.94,257.28,262.27,269.42,270.31,276.89,274.12,279.56,281.39,281.97,281.98,278.69,272.61,272.80,271.51,268.34,263.98,262.66,268.74,265.35,266.45,276.98,290.54,297.06,295.89,290.68,287.18,284.41,271.81,264.73,261.47,260.68,243.05,236.73,233.74,220.35,226.89,230.01,,,174.93,187.41,173.57,,,,,,270.40,282.57,281.77,280.45,,288.34,280.78,296.18,287.49,299.48,305.14,309.04,309.74,304.48,298.59,290.22,279.79,282.02,274.62,271.22,269.53,,,,,276.50,289.56,295.70,300.51,316.28,318.06,326.39,325.60,331.28,327.62,331.50,331.69,333.17,324.50,328.35,325.25,,,,327.65,323.24
2008-06-06 22:10:36+00:00,L7,,,,,,,,,,299.65,305.00,307.73,,310.81,317.43,321.70,319.61,322.48,299.47,279.60,275.59,304.99,323.76,,205.36,257.05,281.94,298.61,298.02,300.37,295.56,292.22,304.31,311.76,301.64,276.36,279.43,277.09,263.40,260.40,253.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.39,232.93,233.45,230.30,222.65,252.89,249.50,242.57,249.21,248.67,257.41,251.16,263.63,263.46,279.35,276.78,285.02,277.44,270.08,,277.33,273.98,282.16,261.62,194.57,,,,,,,,,264.98,266.76,273.33,275.61,272.28,277.58,281.11,288.46,300.72,295.30,302.83,315.68,,,,,,,,,327.19,328.54,327.12,325.88,331.82,331.20,336.78,339.61
2008-06-29 22:16:33+00:00,L7,298.23,287.77,275.55,271.73,269.80,,259.08,249.93,,,256.11,259.20,246.78,255.76,255.34,249.39,240.58,,,,,,158.80,210.61,223.09,229.07,261.32,260.49,273.33,257.91,260.49,255.30,258.78,260.32,246.78,253.59,236.74,235.37,235.54,232.48,234.63,237.62,231.69,243.81,246.44,238.02,247.78,261.88,261.18,276.58,273.44,272.39,285.05,,265.57,280.14,277.00,278.14,275.67,272.21,272.47,271.24,259.96,260.98,263.27,262.58,276.02,306.52,308.44,303.65,294.72,295.12,283.37,296.70,288.76,266.58,198.17,213.39,163.15,217.26,202.75,209.54,227.20,229.25,255.04,213.66,159.46,171.77,169.58,249.51,255.05,258.17,230.71,,,,,275.47,280.13,267.19,197.40,209.41,211.16,204.31,208.28,292.22,287.92,283.34,278.48,267.28,260.40,262.63,259.74,255.13,261.60,267.53,273.91,280.45,,,,289.83,309.10,318.82,313.00,317.28,319.63,317.93,317.63,333.69,321.18,328.12,318.57,317.01,328.14,321.05,313.48,,
2008-07-24 22:10:04+00:00,L7,,,,,,,,,,,,,,,,,,,,,276.42,,,343.58,310.85,288.92,318.77,329.93,329.21,332.40,341.91,336.00,336.18,331.63,334.70,319.09,317.70,303.78,299.33,295.98,298.58,293.59,288.00,293.10,294.87,292.41,293.37,296.13,292.42,304.00,312.78,324.29,310.61,305.02,316.48,308.02,314.62,310.84,300.79,304.31,295.68,296.83,292.62,289.18,292.60,301.22,307.29,313.56,325.17,328.31,322.88,317.72,309.87,303.86,294.05,291.38,282.41,265.29,256.39,251.60,247.63,244.84,251.20,251.72,258.03,258.30,264.16,266.38,277.07,279.74,288.82,287.57,,,,,,,,,,,,,315.26,335.30,333.19,307.62,308.72,299.30,290.09,294.11,295.13,293.28,296.86,302.16,305.43,,,,,,,,,346.09,351.52,351.15,363.90,356.10,355.94,354.95,353.24,348.86,353.82,,,,
2008-08-09 22:09:59+00:00,L7,324.31,322.65,309.15,302.59,289.63,287.87,288.92,291.58,287.44,289.08,283.22,280.36,285.70,285.87,291.64,285.94,262.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.21,269.07,274.25,276.68,283.45,287.76,296.20,298.99,299.88,290.13,287.58,283.71,281.18,280.17,275.43,275.43,272.77,273.09,272.74,277.67,281.88,290.33,310.34,307.33,297.12,292.97,219.87,,,,,,,,,,,,,,,,,,,,,,,278.45,282.19,279.83,280.46,285.41,285.48,288.89,289.56,290.46,298.68,304.04,301.43,298.50,288.73,284.41,,,,,,,,,,296.63,304.33,311.72,318.52,327.66,325.55,322.16,327.68,330.08,333.89,328.91,,,,,,,,321.73,325.69
2008-09-01 22:15:59+00:00,L7,376.13,366.54,354.88,343.08,335.16,331.32,326.40,321.44,335.25,334.22,341.32,340.52,337.91,345.59,344.80,336.28,,,,,,,,329.22,301.29,316.77,320.72,341.27,341.79,340.86,337.29,337.91,336.66,338.35,331.79,326.39,315.28,312.98,305.78,303.92,298.31,295.85,294.67,293.59,293.72,292.31,291.20,293.29,295.25,297.95,306.72,307.42,316.37,323.71,322.12,317.73,310.44,306.36,304.31,299.46,297.12,298.59,294.08,290.61,295.11,296.45,303.68,308.71,318.66,325.04,318.95,318.38,318.72,311.12,313.02,308.41,303.88,288.50,287.35,271.53,257.10,251.36,250.52,253.43,255.78,258.74,264.92,266.92,276.18,282.49,286.45,293.74,299.62,304.49,306.51,,,,,,290.12,293.85,301.83,308.25,312.03,312.44,293.71,310.71,302.36,296.22,287.28,285.48,285.38,282.62,283.53,283.47,287.63,292.87,297.68,303.66,,,,326.80,336.19,335.03,336.61,341.15,342.44,341.47,342.40,339.13,339.43,338.72,336.03,340.52,340.88,340.78,
2008-10-12 22:09:25+00:00,L7,,,,,,,,,,,,,271.56,269.84,269.12,266.82,263.10,255.79,248.00,242.38,229.13,217.90,191.12,,239.23,246.31,268.01,274.21,278.66,273.96,270.64,274.90,276.73,272.69,269.22,269.35,259.74,255.64,249.95,245.21,245.22,240.50,246.17,250.00,251.15,251.76,248.98,256.57,253.98,255.25,260.43,259.19,258.20,267.37,,,,,,,,,,,,,,276.34,288.57,296.31,290.38,287.72,283.54,277.91,272.27,264.85,261.50,251.64,243.96,234.71,230.29,229.51,235.95,238.48,238.72,239.41,247.88,250.51,253.74,261.38,263.67,267.68,281.38,284.92,287.88,281.34,279.67,277.34,,,,,,,,,,,,269.02,265.79,261.76,260.47,258.25,260.05,260.98,266.15,271.67,277.18,283.28,291.96,,,,,,,,,325.29,324.86,323.31,321.89,321.45,315.69,317.05,315.88,316.02,318.21
2008-11-13 22:09:55+00:00,L7,313.58,311.96,302.72,297.48,290.20,290.31,290.17,287.45,282.46,282.54,284.50,282.08,285.41,285.65,284.12,281.33,273.55,265.76,258.75,247.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.35,299.48,300.53,296.11,288.96,289.13,289.18,287.90,291.59,293.84,294.98,295.89,298.96,302.40,303.55,296.63,293.18,,,,,,,,,287.59,290.77,298.76,305.63,311.54,324.44,328.12,333.04,332.74,333.58,335.27,,,,,,,,,330.53,330.29,329.93
2008-12-22 22:16:31+00:00,L7,309.82,305.65,301.89,,,,,,,,,,281.36,281.04,280.14,274.19,271.17,261.38,253.81,242.11,223.86,204.67,235.35,244.94,252.73,268.89,279.05,290.27,292.58,288.94,284.23,285.13,281.66,286.39,283.09,274.91,269.07,262.32,261.69,255.63,259.45,255.64,260.55,258.79,261.03,260.60,262.49,267.47,269.10,277.40,279.31,287.92,285.46,290.38,293.45,290.73,284.48,283.15,282.32,279.34,279.22,278.36,275.86,277.56,276.27,283.49,285.13,297.72,310.39,310.60,305.52,302.39,297.94,286.41,279.93,273.26,268.05,262.17,250.71,245.33,241.14,241.67,241.57,243.99,246.09,247.84,252.71,258.16,265.29,267.93,273.55,279.94,287.31,293.42,294.51,293.39,285.41,287.83,282.92,287.81,286.11,289.83,289.80,,,,,,271.83,283.05,278.47,273.39,270.27,271.04,273.15,276.56,279.68,283.90,288.48,295.09,302.81,308.49,316.78,324.87,329.43,,,,331.17,328.41,329.46,326.97,327.50,326.04,326.88,327.21,328.15,328.46,326.13
2009-01-23 22:16:42+00:00,L7,307.76,299.32,293.05,283.41,278.42,274.00,278.20,272.93,262.63,261.32,,,,,,,,260.97,247.44,241.32,212.72,225.24,235.91,246.02,252.11,264.10,277.57,288.29,291.14,284.32,282.16,279.65,279.22,275.47,284.64,275.64,276.71,260.24,260.71,256.08,256.06,255.26,259.47,259.65,258.08,258.14,265.76,271.37,271.62,270.95,276.96,285.66,284.87,288.79,288.44,283.77,281.43,283.34,279.21,276.83,277.19,273.38,271.95,268.92,276.15,277.19,285.60,292.57,299.16,310.62,301.88,297.03,287.34,284.04,273.77,271.33,264.73,252.26,243.31,238.22,235.20,229.88,232.00,240.02,241.29,244.30,251.01,257.87,261.07,267.15,269.21,276.18,285.41,289.83,288.74,286.30,281.52,283.08,,,,,,281.32,292.70,290.72,281.14,289.51,286.57,281.10,274.93,271.01,266.94,259.15,264.35,270.66,276.08,281.37,287.67,295.34,299.90,,,,314.43,321.96,325.57,323.71,324.49,328.58,328.94,330.03,324.88,324.20,325.58,328.78,331.15,328.76,328.55
2009-01-31 22:12:28+00:00,L5,329.53,319.75,310.41,303.01,292.88,284.87,284.22,288.99,281.85,279.27,276.61,283.29,284.16,283.92,288.04,283.00,274.33,264.67,258.51,248.59,,216.94,238.71,249.64,257.33,270.02,281.07,292.90,300.54,289.97,295.43,289.08,288.94,284.27,284.21,279.90,277.34,274.12,267.47,262.31,264.61,263.36,262.23,263.04,264.55,268.44,271.01,272.48,277.29,280.49,283.12,283.80,289.78,290.00,293.29,288.14,286.00,285.34,281.94,283.22,278.98,278.07,276.04,280.56,278.75,286.66,290.28,298.57,312.47,312.84,306.71,301.57,297.52,291.71,284.67,277.89,270.40,265.15,253.09,250.16,246.63,243.87,243.00,244.77,245.54,249.87,258.34,263.21,271.41,276.39,289.31,298.88,306.88,324.60,320.23,318.76,316.76,321.60,321.75,311.00,313.04,310.49,319.58,321.85,321.90,314.94,357.66,345.34,327.86,318.73,309.24,302.66,302.20,296.03,285.24,294.27,302.66,305.02,307.86,307.50,310.74,321.77,324.13,335.78,339.38,340.75,343.40,348.30,347.38,345.56,345.05,343.79,339.91,340.57,343.37,347.71,348.24,351.39,349.45
2009-02-09 22:06:31+00:00,L5,322.56,314.22,308.12,299.48,294.28,290.26,285.55,283.07,282.69,281.23,282.06,288.93,283.33,283.86,287.33,282.29,277.98,269.52,263.07,256.32,249.49,250.76,254.41,263.94,264.31,271.81,276.81,294.15,292.03,292.31,289.32,294.63,296.49,292.44,288.83,284.25,281.80,275.40,271.86,263.01,260.10,261.97,258.20,263.05,261.57,259.54,264.24,264.26,274.17,273.30,279.52,281.86,284.19,288.49,288.19,288.54,284.66,283.80,280.28,283.12,279.83,276.96,273.09,271.34,271.84,266.58,284.63,297.18,307.66,314.22,301.55,300.38,292.72,287.39,280.07,273.31,266.79,259.69,254.17,246.22,242.54,237.84,238.27,241.57,245.29,247.73,252.06,252.79,264.46,269.44,272.13,280.79,289.55,291.71,293.84,286.66,285.70,284.46,282.57,283.63,287.32,291.78,295.00,297.88,300.31,307.65,304.80,293.95,288.20,283.83,275.48,274.39,269.86,266.02,270.54,270.95,272.33,281.27,287.92,292.50,297.80,303.74,312.09,321.43,327.57,328.88,328.87,324.54,325.24,324.83,327.14,327.35,321.26,322.58,324.76,321.93,,,
2009-03-28 22:17:13+00:00,L7,360.67,353.08,351.76,341.87,340.42,334.01,323.75,327.72,329.93,323.35,332.90,334.58,332.84,332.09,331.62,329.33,319.11,320.58,301.06,260.24,,310.61,302.76,303.15,302.39,312.78,319.70,,,,,,,,,,,,,,,,297.26,293.78,295.93,299.15,295.90,298.51,298.41,300.97,307.23,306.25,308.21,306.00,319.51,309.80,318.97,311.59,309.60,303.79,306.65,298.99,297.58,300.38,300.40,300.53,307.25,321.42,327.12,328.94,320.78,314.43,305.65,304.32,300.78,289.84,287.24,277.81,272.98,258.94,260.27,,,,,,,,,,285.12,288.32,290.31,305.15,311.38,307.03,304.95,303.68,305.68,306.22,305.52,310.21,310.98,313.71,317.54,335.07,348.72,334.17,321.45,314.86,306.71,303.99,297.65,,,,,295.04,304.47,309.41,311.54,320.89,328.44,333.63,339.02,340.95,342.65,339.54,338.36,339.18,340.56,339.45,334.75,,,,334.81,337.70,335.88
2009-04-13 22:17:18+00:00,L7,386.73,367.02,363.97,350.94,357.73,351.86,355.73,348.33,353.91,354.02,351.56,351.01,353.54,353.01,358.48,358.37,347.26,343.00,,336.49,341.42,,,,,,,,,,,,,,,,,,347.53,340.57,335.58,326.65,315.52,315.69,314.74,308.01,312.86,321.30,325.20,335.66,340.82,343.64,344.25,340.09,335.41,333.09,334.92,321.52,321.97,324.09,318.90,309.62,306.01,312.55,317.88,319.09,321.82,330.63,335.74,339.13,337.26,329.94,328.36,327.44,325.00,316.77,305.80,296.99,289.83,282.38,276.14,278.17,284.23,274.18,279.82,,,,,,,,,,323.54,317.07,312.77,318.73,320.35,318.02,316.83,325.45,323.46,319.68,318.05,337.26,355.44,343.91,323.94,312.71,307.36,308.33,305.31,304.81,309.10,,,,,313.02,327.38,331.93,334.97,345.56,350.21,350.50,350.41,348.61,354.33,353.75,352.01,350.97,349.79,348.26,347.88,,,,341.16
2009-05-15 22:17:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.07,111.67,,119.45,,,,,,,,,306.46,294.65,500.95,484.80,,,,,,,,,,,,,,,527.23,392.81,356.27,215.60,126.43,80.39,76.33,101.52,53.07,,,,55.81,57.75,44.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
