dates,nzd0241-0000,nzd0241-0001,nzd0241-0002,nzd0241-0003,nzd0241-0004,nzd0241-0005,nzd0241-0006,nzd0241-0007,nzd0241-0008,nzd0241-0009,nzd0241-0010,nzd0241-0011,nzd0241-0012,nzd0241-0013,nzd0241-0014,nzd0241-0015,nzd0241-0016,nzd0241-0017,nzd0241-0018,nzd0241-0019,nzd0241-0020,nzd0241-0021,nzd0241-0022,nzd0241-0023,nzd0241-0024,nzd0241-0025,nzd0241-0026,nzd0241-0027,nzd0241-0028,nzd0241-0029,nzd0241-0030,nzd0241-0031,nzd0241-0032,nzd0241-0033,nzd0241-0034,nzd0241-0035,nzd0241-0036,nzd0241-0037,nzd0241-0038,nzd0241-0039,nzd0241-0040,nzd0241-0041,nzd0241-0042,nzd0241-0043,nzd0241-0044,satname
2012-04-16 22:00:05+00:00,,199.92,276.38,,,,,386.06,377.93,369.76,363.05,389.38,396.50,386.72,,,406.42,422.39,439.01,445.43,454.15,461.32,456.44,452.46,445.83,435.63,418.75,,,,393.53,396.66,392.88,389.49,395.52,401.96,400.12,397.77,399.14,401.69,,,,406.50,389.40,L7
2012-06-03 22:00:23+00:00,,,276.39,,,,,414.86,425.94,430.17,426.08,415.07,,,417.18,419.45,425.66,439.64,437.60,455.73,457.10,464.23,474.89,464.98,,,,,,,,,,407.69,389.46,406.99,406.32,401.67,,,417.40,414.68,408.01,385.13,367.76,L7
2012-06-19 22:00:29+00:00,,,246.38,,,,,,386.37,397.55,394.65,,383.54,396.77,391.81,387.65,409.80,412.74,404.09,,,,,,,,,,,,,401.90,,,,388.73,389.95,391.52,394.10,387.36,390.87,379.63,372.54,364.59,356.31,L7
2012-08-22 22:01:14+00:00,,,,,243.85,268.10,292.20,,,,,452.62,404.82,417.31,432.83,451.61,458.11,446.65,441.97,432.35,436.17,,,462.99,456.31,439.87,420.03,413.55,410.67,405.67,407.01,393.20,389.71,382.13,,,406.57,409.71,392.41,398.34,400.07,395.22,408.21,412.57,404.09,L7
2012-10-25 22:01:51+00:00,,,,,237.09,254.41,287.12,,,,402.63,,392.80,389.16,402.43,417.01,424.25,426.16,424.74,423.98,427.62,,,,423.82,413.75,413.65,412.27,400.08,403.73,405.00,393.91,376.63,374.01,379.08,,,368.50,368.80,371.34,380.82,392.90,393.09,383.89,368.68,L7
2013-04-11 22:08:15+00:00,,,343.23,477.77,519.98,,,,,,499.50,482.02,,,434.79,439.13,443.83,440.56,421.73,436.43,439.56,448.79,463.63,453.71,450.81,438.54,434.87,435.84,429.83,430.45,429.18,422.74,398.41,,404.65,388.76,387.05,406.92,408.44,409.20,418.93,399.26,393.56,382.03,375.75,L8
2013-09-02 22:08:04+00:00,298.90,,448.33,481.92,499.75,,,,,,462.65,438.02,421.82,411.42,404.97,402.09,404.93,405.93,414.05,415.50,408.73,416.11,,415.68,409.03,402.58,402.86,408.08,412.70,416.52,405.41,392.43,372.42,373.51,384.18,397.04,409.68,413.51,406.60,398.68,391.94,406.28,408.94,406.58,404.99,L8
2013-10-28 22:02:06+00:00,365.36,,,,,,448.97,452.79,,442.17,438.40,429.71,401.57,389.88,394.48,,,372.36,377.08,382.30,398.21,407.21,,401.67,383.44,375.38,373.26,375.03,384.15,,,363.04,355.95,336.67,359.22,371.60,375.51,376.49,375.41,378.38,381.40,,,,365.01,L7
2013-11-05 22:08:10+00:00,,,,,,,,,,496.38,477.97,445.89,422.54,399.91,378.97,376.92,378.72,389.58,385.04,,,,,,,,,,,,,396.09,370.41,380.51,371.56,382.31,,,,,,,,,,L8
2013-11-13 22:02:12+00:00,,,,,,,,,,,463.72,445.18,427.01,407.03,404.28,399.29,,,381.41,384.83,407.35,427.09,440.92,423.70,408.26,393.89,386.11,384.62,389.39,,,390.82,377.84,366.75,378.26,381.42,383.76,390.51,391.08,392.92,394.14,391.62,,,407.85,L7
2013-11-21 22:07:37+00:00,331.82,,443.66,453.14,498.72,,514.48,,,497.18,489.52,467.82,440.54,422.82,410.76,404.53,402.86,393.11,381.63,397.45,417.71,416.79,433.73,425.74,417.31,397.68,387.11,393.17,398.36,404.41,405.48,393.59,376.50,376.76,379.86,385.23,398.52,395.50,395.73,397.39,395.32,400.08,405.21,396.20,384.70,L8
2013-12-07 22:07:38+00:00,311.91,362.16,414.43,443.52,,,476.95,475.97,,458.48,442.73,437.65,403.91,387.70,382.97,369.15,380.14,364.14,364.03,371.80,393.52,,,,,,,,,,,,,,,368.37,368.22,371.76,379.21,379.32,373.44,378.66,382.62,376.05,364.23,L8
2013-12-15 22:02:21+00:00,336.78,401.13,445.47,481.15,496.08,,,,,482.00,469.85,450.55,412.52,387.78,367.55,357.91,356.61,359.58,,,394.91,410.63,420.24,410.98,399.11,388.48,379.29,383.96,387.57,390.25,386.12,,,367.56,364.35,368.81,370.45,370.83,375.99,379.36,380.49,376.59,383.24,384.64,,L7
2014-02-01 22:02:54+00:00,345.09,425.26,463.31,492.86,506.76,,508.48,514.22,,496.55,474.95,440.51,420.68,400.87,,,381.84,383.19,376.64,398.86,410.74,429.03,441.28,438.67,433.04,418.21,405.05,,,408.62,415.62,408.82,381.46,395.24,374.88,385.19,386.38,397.32,409.51,414.67,,,400.56,388.98,392.92,L7
2014-02-09 22:06:57+00:00,394.80,435.81,482.98,496.93,482.08,,454.00,463.60,,440.97,426.97,409.98,389.64,382.68,381.33,387.62,392.27,388.52,374.47,372.85,390.10,408.83,418.42,427.99,432.26,417.37,402.93,386.70,371.94,383.37,400.50,397.21,384.75,372.96,375.14,371.40,374.94,389.70,415.02,424.73,412.10,393.49,387.70,378.53,388.69,L8
2014-02-17 22:02:44+00:00,403.82,469.84,506.62,529.12,517.57,,485.87,,,477.71,457.49,431.50,419.34,404.05,395.92,395.32,402.28,403.25,382.82,388.93,,,442.94,440.07,442.28,436.66,407.45,403.87,401.25,407.37,415.33,413.10,383.00,,,389.28,386.12,402.76,418.75,426.75,425.25,402.64,393.09,392.53,395.99,L7
2014-03-05 22:02:49+00:00,405.63,445.37,477.13,473.63,,,,439.78,,,422.88,402.64,387.04,378.17,386.24,382.97,379.87,,,374.41,390.92,409.05,418.19,420.05,415.23,414.82,392.66,381.51,384.50,390.43,394.94,,,371.87,370.45,370.04,380.72,404.61,418.63,417.20,404.01,392.78,394.96,,,L7
2014-03-29 22:06:39+00:00,,,511.35,513.42,509.38,,477.45,478.80,,476.43,,442.15,,406.19,378.87,377.82,384.43,390.11,375.50,394.55,402.12,414.77,426.49,418.19,418.51,416.60,397.66,396.60,395.84,407.67,408.26,407.92,380.74,389.15,372.50,380.04,389.48,,,,,403.79,399.22,386.28,,L8
2014-04-22 22:03:12+00:00,438.17,445.17,,,,,410.18,406.64,405.65,,,,359.33,353.54,,391.89,384.60,374.23,375.62,351.53,359.44,375.68,,,389.32,394.77,370.56,357.25,354.74,383.09,392.76,392.82,372.58,340.12,363.88,,,,418.70,407.87,392.91,381.46,387.38,388.25,387.54,L7
2014-08-20 22:06:06+00:00,,,,,,,386.87,388.62,381.13,,391.61,,375.90,378.47,385.70,392.26,379.31,366.33,362.55,363.36,368.83,385.56,400.52,393.13,390.33,374.59,362.93,359.49,369.11,382.80,378.21,375.02,367.91,366.13,376.14,391.69,390.37,385.76,386.88,376.91,380.32,372.24,368.02,360.68,360.35,L8
2014-08-28 22:03:39+00:00,422.15,464.67,,429.82,427.27,,,,,440.11,442.92,429.08,423.15,410.09,392.81,396.46,399.41,390.22,380.46,,,399.81,405.47,397.47,398.07,387.27,370.94,381.49,,,,386.36,,,,406.32,430.72,,,,398.12,392.75,381.69,,,L7
2014-09-29 22:03:52+00:00,383.46,,,,,,373.00,376.57,384.59,402.82,407.16,407.76,405.50,412.50,419.36,409.80,,,,376.77,382.50,394.33,413.77,427.24,421.36,397.55,384.43,379.68,397.79,407.81,,,378.83,379.12,399.00,405.59,413.97,409.94,394.84,387.68,393.12,400.03,401.50,,,L7
2014-11-08 22:06:16+00:00,358.13,,,428.82,414.83,,399.64,407.03,419.68,430.91,439.16,426.30,426.18,418.28,407.68,406.22,401.47,403.46,386.48,384.51,389.87,402.67,419.41,417.70,417.63,406.45,394.27,395.06,398.73,406.18,410.86,404.97,380.42,403.85,389.96,401.32,400.88,393.03,389.48,396.24,410.25,406.67,397.73,383.47,367.81,L8
2014-12-02 22:04:24+00:00,,,,359.06,345.44,,344.77,,,,,385.63,383.80,391.50,,,,417.44,416.55,398.46,376.80,380.16,396.76,412.99,421.23,411.99,390.91,383.02,,,392.87,383.14,381.41,386.39,392.38,396.95,393.35,379.97,375.26,380.89,398.58,,,365.41,357.91,L7
2015-01-03 22:04:34+00:00,363.60,,,392.78,,,372.53,387.66,403.62,415.59,423.94,412.09,415.47,412.95,396.95,402.90,412.95,,,416.23,404.75,389.75,407.46,421.20,424.97,409.92,392.24,401.44,408.58,411.15,401.12,,,396.83,386.66,397.94,395.85,384.17,382.86,388.77,406.23,401.30,384.98,365.75,,L7
2015-02-12 22:05:51+00:00,,,,298.04,280.34,277.13,290.77,,,,,451.32,408.14,376.80,391.42,401.36,406.87,411.09,414.89,403.76,417.24,409.05,386.68,398.60,402.04,414.73,399.21,386.78,387.18,388.49,387.81,380.14,383.13,366.33,385.04,386.80,383.14,379.66,382.07,393.16,399.46,379.36,359.56,354.69,359.65,L8
2015-02-28 22:05:48+00:00,,,,314.29,300.84,293.45,305.26,,,,450.59,413.78,387.95,385.72,391.05,410.21,416.76,414.61,404.64,413.43,417.27,422.33,405.80,410.38,415.43,413.62,406.04,400.27,401.58,403.84,406.39,394.94,390.19,379.47,383.22,397.97,398.37,394.27,390.31,403.15,405.03,394.15,375.88,376.92,373.61,L8
2015-04-01 22:05:25+00:00,,,,290.95,293.27,297.46,328.91,370.51,391.42,406.03,431.08,423.81,409.43,393.99,390.96,386.45,396.20,405.29,412.85,424.39,428.46,419.60,421.73,417.71,414.58,400.94,394.82,393.34,394.19,397.99,402.60,391.55,377.86,379.88,376.81,389.87,392.59,393.61,385.24,385.51,394.40,391.88,380.42,365.52,362.15,L8
2015-04-25 22:05:18+00:00,,,,223.16,,,,,,,440.60,,,454.87,407.21,420.08,443.97,,,438.58,434.88,439.13,459.94,,,,408.65,395.60,393.38,402.07,426.21,416.84,397.24,367.47,391.82,397.29,407.08,,,405.38,392.57,383.53,379.52,390.63,,L7
2015-06-12 22:05:38+00:00,,,,200.14,326.59,,,334.28,,,,,,417.47,,,,384.57,,,,,,384.73,396.23,378.30,,,,,,,362.06,347.21,,,,,,,,,,,,L7
2015-08-07 22:05:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.43,,,,318.81,324.09,,,,348.79,363.78,366.32,373.67,L8
2015-09-24 22:06:01+00:00,,,,187.23,,,,324.37,371.27,397.43,,391.16,399.04,408.83,415.98,436.81,442.75,445.44,457.67,472.30,460.94,449.68,437.94,412.84,405.82,432.52,432.77,414.07,404.92,401.60,,385.39,368.52,370.51,374.48,365.58,357.76,359.30,373.62,374.81,373.90,372.79,373.05,371.88,372.31,L8
2015-10-26 22:06:07+00:00,,,,223.46,272.30,302.40,329.29,,,,458.44,,434.94,435.79,433.20,431.25,436.74,451.34,435.98,454.81,448.76,451.81,458.72,438.94,443.72,429.40,425.97,427.23,423.66,424.73,421.10,409.68,384.51,390.93,379.78,380.96,375.07,377.55,379.08,387.79,395.98,377.30,381.01,382.40,385.19,L8
2015-12-05 22:07:02+00:00,,,,,218.47,,307.00,,,,392.57,,493.54,478.09,451.75,465.50,,,461.86,457.24,452.38,458.65,495.40,501.48,502.74,488.49,476.83,463.85,445.03,441.83,,,413.24,391.70,380.61,369.30,371.77,378.25,390.21,382.63,,,,,,L7
2015-12-21 22:07:18+00:00,,,,,,,,,392.30,405.61,410.05,,471.60,483.85,475.99,474.54,479.48,467.91,475.76,,,494.79,519.44,516.46,512.59,502.15,498.07,491.38,473.54,471.41,,453.43,433.86,,,396.13,390.47,396.51,,,,,,,,L7
2015-12-29 22:06:33+00:00,,,,,226.22,,,383.94,399.19,407.95,423.33,439.54,446.67,446.52,442.80,438.34,445.62,445.74,443.63,454.47,447.13,476.07,491.25,486.53,479.66,469.47,461.77,462.67,455.53,453.17,435.03,415.32,410.33,402.51,398.65,,,,,,,,,,,L8
2016-01-22 22:07:45+00:00,,,,,236.56,,,410.09,431.83,440.13,455.18,453.01,,,440.40,433.37,439.14,448.88,442.10,455.30,455.78,468.78,481.99,472.44,459.35,,,451.96,453.96,442.66,425.63,415.51,396.19,411.69,393.64,386.81,382.44,382.44,,,399.30,398.29,401.99,393.04,386.11,L7
2016-02-23 22:07:54+00:00,,,,,249.29,,,,,523.24,506.43,480.14,466.78,457.75,442.03,443.03,,,455.33,468.71,474.49,489.72,519.55,508.22,494.11,480.15,465.06,463.46,462.65,,,449.38,420.67,432.76,406.55,396.96,387.57,386.74,394.65,393.56,402.39,405.45,,,399.96,L7
2016-03-18 22:05:49+00:00,,,,,,,,,,502.56,487.55,469.35,458.42,456.76,446.91,446.57,443.48,446.49,457.46,457.59,471.63,489.05,491.74,496.31,487.83,476.78,472.93,466.81,464.30,446.10,436.79,446.02,441.60,434.83,413.97,414.23,409.16,395.35,395.89,405.94,408.89,419.97,428.33,420.10,409.56,L8
2016-05-21 22:06:02+00:00,,,,,,,,,,,,,,380.67,355.46,390.47,404.10,414.72,405.41,425.61,441.95,430.56,456.01,503.19,477.47,,392.55,404.14,,,,,,,,,,,,,,,,,,L8
2016-08-01 22:08:38+00:00,,,,,,,,,467.66,465.65,458.38,437.84,411.81,392.77,376.72,378.22,,,,407.79,405.67,428.65,439.61,440.03,430.50,425.71,412.82,412.75,425.59,427.44,,,,400.00,393.85,399.73,403.87,397.29,397.01,384.51,377.55,376.98,,,,L7
2016-08-17 22:08:39+00:00,,,,,,,,,,,,458.16,424.47,406.06,385.17,384.95,398.81,402.24,395.75,403.50,410.81,,,,435.84,418.63,418.93,428.53,429.69,436.06,430.69,427.61,,412.99,402.22,,,409.28,394.63,390.28,397.23,396.76,397.48,389.70,373.96,L7
2016-09-10 22:06:15+00:00,,,509.86,,,,432.74,415.12,411.07,412.91,430.67,435.77,409.17,395.02,398.89,409.12,402.40,398.75,410.57,416.60,427.85,440.24,457.45,448.14,427.14,412.81,423.63,435.50,440.50,426.73,434.08,447.72,444.24,433.91,431.85,446.74,,442.85,414.00,398.53,389.56,389.79,401.50,393.79,385.70,L8
2016-10-04 22:08:47+00:00,,,,,,,,,,,437.10,423.84,397.94,374.57,376.43,380.21,377.17,387.54,401.43,404.85,,,,418.52,413.28,405.26,409.61,419.64,416.14,414.35,418.94,421.76,402.34,405.14,,,415.15,,,,,,,,,L7
2016-10-12 22:06:21+00:00,,450.66,448.23,,,,413.25,399.71,399.90,405.21,409.32,410.74,384.96,381.29,378.44,371.28,368.17,381.50,390.07,390.86,405.61,414.33,420.97,413.65,410.79,406.97,411.08,404.27,407.47,416.82,416.75,401.88,390.89,383.80,404.17,410.98,414.94,408.87,387.47,373.26,371.11,374.97,376.40,365.41,359.28,L8
2016-10-28 22:06:23+00:00,,448.67,443.88,,,,444.00,439.07,437.36,439.21,448.05,431.84,422.85,408.60,386.84,383.83,388.63,403.19,399.41,412.13,423.51,424.44,432.05,421.37,424.65,423.40,419.66,423.90,431.44,436.83,429.10,409.94,387.75,398.48,406.13,418.60,423.50,411.15,390.92,377.72,384.42,390.43,393.26,381.62,371.82,L8
2016-11-21 22:08:33+00:00,,,,,,356.38,,,446.30,441.26,442.78,437.22,383.46,395.14,409.50,405.10,388.15,389.51,409.74,,,400.76,404.80,421.96,442.50,426.94,,,,,,,,,,,433.89,419.99,406.30,374.20,366.08,385.99,401.23,387.51,355.72,L7
2017-02-09 22:07:55+00:00,,,,,,,446.08,471.91,480.35,476.32,478.08,452.78,445.12,432.30,425.52,427.58,,,415.22,419.62,416.52,427.86,438.78,442.35,441.65,444.84,447.61,454.08,453.23,,,,397.96,414.50,406.64,413.59,414.90,416.66,401.15,394.92,402.53,399.93,,,380.44,L7
2017-02-25 22:08:05+00:00,,,,,,,,463.79,475.60,469.84,457.89,441.87,420.68,417.88,400.32,419.35,428.17,,,,,426.95,445.05,434.87,437.70,440.20,448.34,456.18,451.01,445.00,437.75,429.08,,,404.29,417.14,415.13,411.51,401.34,399.29,401.40,403.04,403.73,394.84,,L7
2017-03-05 22:06:14+00:00,,,,278.36,314.32,340.28,,,405.96,405.27,398.54,395.54,391.59,392.27,401.93,406.44,408.73,425.22,425.57,390.99,389.86,407.49,424.52,430.66,411.45,419.50,441.22,450.12,463.49,,399.66,401.92,389.55,,404.02,423.44,420.52,,,,,,,,,L8
2017-04-30 22:08:28+00:00,,,,,,,,,,,,,,,,,,,,427.71,421.20,408.33,416.77,406.39,422.12,443.41,444.89,430.24,431.44,421.40,,,388.79,405.81,409.39,403.61,390.88,400.40,408.86,399.54,386.22,372.68,371.70,,,L7
2017-07-27 22:05:58+00:00,,,,287.03,352.86,386.80,427.86,440.65,444.78,429.09,405.80,382.26,373.66,383.07,409.47,397.44,382.27,383.80,415.45,432.68,439.70,428.96,437.43,444.56,437.79,429.68,427.95,424.50,422.87,424.23,418.96,426.68,415.97,405.29,401.29,381.82,392.74,403.44,419.43,412.80,404.62,394.82,396.22,389.05,394.94,L8
2017-08-20 22:08:38+00:00,,,,281.38,327.81,,,460.90,480.37,459.82,434.51,400.08,380.99,393.94,,,384.44,404.13,411.93,430.99,427.53,440.87,457.35,447.68,441.86,440.28,426.42,435.62,,,419.75,420.90,397.49,393.85,393.54,394.46,391.84,399.06,394.30,387.27,395.16,,,379.04,367.84,L7
2017-11-16 22:06:16+00:00,,,236.72,273.05,356.83,397.74,436.85,440.55,414.25,413.68,415.69,414.24,411.01,404.44,398.41,407.34,419.81,434.89,430.98,444.50,446.20,463.83,485.93,488.04,472.30,448.31,437.01,448.72,456.98,444.74,431.78,421.64,397.84,420.62,417.24,422.81,407.82,397.04,399.66,399.60,412.55,417.82,411.37,398.47,387.99,L8
2017-12-02 22:06:10+00:00,,,256.24,,368.72,416.15,465.77,461.80,444.85,443.58,450.86,439.33,431.85,432.51,414.05,421.94,428.63,442.36,448.96,471.32,464.72,480.63,497.04,492.46,479.25,464.98,455.51,466.02,462.91,453.97,449.80,437.18,421.75,429.77,426.22,430.20,417.21,417.00,413.06,412.75,421.16,424.61,422.68,400.62,394.26,L8
2018-01-19 22:06:02+00:00,,,292.16,307.81,333.24,340.65,,455.49,432.03,403.09,,377.13,403.38,396.56,396.42,406.55,412.86,400.75,437.29,458.54,452.76,452.98,470.40,472.08,468.40,462.23,453.49,452.09,448.15,446.90,431.92,421.89,403.30,421.06,413.03,419.03,406.19,393.34,399.84,407.38,411.96,405.90,406.26,401.30,391.25,L8
2018-01-27 22:07:47+00:00,,,230.96,242.10,269.98,290.84,320.75,,,,381.18,376.23,370.49,377.76,397.48,406.47,409.98,405.50,423.70,438.69,449.15,,,,469.21,464.16,455.54,445.86,441.31,445.95,430.72,408.55,405.98,410.70,,,393.97,385.48,394.17,411.92,410.21,411.72,404.77,403.53,401.28,L7
2018-03-08 22:05:39+00:00,,,228.23,270.08,301.84,314.91,327.75,,,349.55,350.43,361.49,355.33,368.23,395.72,393.59,396.48,409.37,443.31,455.03,441.96,454.96,480.63,485.48,489.82,479.90,467.93,463.13,454.70,441.38,427.40,418.58,425.33,411.26,412.57,404.33,392.83,394.49,405.44,404.49,402.39,400.84,400.65,405.23,405.02,L8
2018-03-24 22:05:56+00:00,,,262.96,269.61,266.76,266.41,292.91,392.40,412.30,363.03,350.01,364.91,376.90,401.05,409.30,399.44,387.21,,,,,,,,494.24,502.17,,,,,,,,,,,,,,,,,,,,L8
2018-08-15 22:05:28+00:00,,,224.74,259.34,278.58,268.02,262.34,261.22,254.28,277.49,297.43,307.90,329.78,364.31,386.32,396.35,411.65,425.64,429.79,433.64,422.74,446.08,455.31,446.07,447.61,444.98,446.23,443.93,440.74,424.95,417.63,398.01,396.97,384.16,394.16,400.77,402.35,396.05,392.97,390.31,373.13,368.95,376.93,387.12,392.59,L8
2018-08-23 22:04:25+00:00,,,,,,271.04,269.06,266.63,269.10,298.15,316.36,322.58,360.45,376.28,375.90,396.04,410.91,426.40,,,434.56,444.29,459.22,453.91,441.54,446.69,442.92,443.99,435.86,423.07,415.22,,,397.38,392.24,401.07,392.35,392.36,402.44,396.83,392.68,384.29,392.30,385.44,,L7
2018-08-31 22:05:35+00:00,,,209.54,262.46,280.23,261.10,244.92,,248.56,259.34,,337.31,346.17,360.52,381.88,397.23,418.10,435.84,430.84,432.46,438.71,445.89,452.40,453.17,447.96,448.67,446.97,436.84,439.05,416.13,420.49,409.85,403.88,389.85,393.11,400.66,398.10,392.31,388.27,385.95,376.59,377.29,386.34,376.00,376.53,L8
2018-09-08 22:04:05+00:00,,,,,316.99,,,296.40,,,348.38,353.00,,,,412.25,432.42,448.41,444.74,454.66,457.04,459.09,472.74,458.83,459.72,452.14,,,450.86,442.67,439.64,429.01,414.92,422.98,408.01,416.05,409.44,411.25,,,,397.63,398.50,392.58,388.43,L7
2018-10-02 22:05:47+00:00,,,,202.55,233.67,223.13,220.43,,240.16,256.13,254.46,,,350.14,385.06,399.62,411.40,439.60,458.85,447.10,447.96,450.18,454.22,456.92,451.71,447.50,445.95,434.98,424.58,416.24,406.89,403.96,416.17,410.94,400.30,384.49,385.61,399.80,403.22,388.12,372.32,364.46,373.24,385.64,392.73,L8
2018-10-18 22:05:53+00:00,,,,209.72,239.96,241.76,247.28,261.27,267.11,272.09,292.41,330.30,350.19,380.23,407.31,416.30,437.65,467.20,473.12,466.61,460.28,456.89,466.58,477.44,476.37,467.47,449.51,436.78,426.23,424.55,430.39,432.76,434.47,409.51,402.78,396.70,405.29,415.67,412.61,396.85,379.81,384.04,397.09,410.49,409.93,L8
2018-11-03 22:06:21+00:00,,,,185.88,213.65,223.93,240.51,250.65,253.24,257.90,271.91,300.82,326.01,359.93,370.71,384.14,408.62,412.71,432.21,435.45,421.22,419.84,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-11-19 22:05:58+00:00,,,,152.13,212.84,232.19,244.60,256.76,253.88,259.09,266.66,298.68,327.41,355.70,378.87,395.46,405.60,413.40,429.17,434.52,440.22,443.58,450.73,449.74,440.05,437.88,423.54,426.39,407.18,413.94,419.48,418.47,404.73,388.57,393.33,388.52,393.90,391.38,386.12,377.79,373.92,381.73,391.99,390.93,383.17,L8
2018-12-21 22:05:54+00:00,,,,,271.31,274.46,,299.87,,292.40,296.94,313.02,352.84,365.59,375.73,393.83,414.08,428.10,439.33,457.07,451.15,450.62,467.22,465.74,456.01,442.00,432.12,433.55,428.64,433.06,429.79,426.38,400.90,414.43,404.36,403.35,399.55,397.57,386.42,382.25,400.27,404.47,406.72,386.52,372.88,L8
2019-01-22 22:05:50+00:00,,,,,247.55,278.17,,302.23,,299.84,300.10,318.57,347.98,371.59,366.37,374.69,396.44,415.99,417.73,438.45,440.38,457.53,466.50,460.08,452.47,438.37,428.12,436.35,435.00,434.51,436.82,424.91,400.31,415.99,404.27,407.56,404.33,397.68,391.87,390.49,399.84,400.49,406.62,393.72,383.66,L8
2019-01-30 22:00:18+00:00,,,,,,,,,239.15,242.96,258.21,286.15,315.47,350.38,377.62,389.43,398.03,409.38,432.73,436.15,,,,455.32,452.87,434.83,425.98,416.55,425.26,428.74,420.96,406.40,405.04,,,,391.19,387.16,382.00,377.02,384.25,403.73,408.19,395.03,384.08,L7
2019-02-07 22:05:47+00:00,,,,174.94,225.73,241.38,249.65,269.44,271.90,278.71,293.51,315.73,345.86,369.95,394.54,405.40,414.72,434.76,448.65,461.80,469.55,482.88,483.74,476.60,469.50,459.33,446.80,441.05,442.74,448.00,441.44,429.82,419.20,430.44,413.13,411.45,405.47,403.12,399.88,403.43,419.13,420.43,425.04,404.79,394.97,L8
2019-02-15 21:59:50+00:00,,,,138.06,183.68,192.77,200.34,222.55,228.94,,256.17,288.43,315.51,341.78,,,,419.11,438.93,443.40,454.64,467.68,470.73,464.86,454.78,444.57,432.15,417.10,,,417.63,408.31,404.05,389.40,398.52,395.69,389.81,386.04,392.32,390.23,,,,398.29,381.42,L7
2019-02-23 22:05:44+00:00,,,,,,,,,,,,,,,378.20,397.68,393.32,410.95,429.82,436.32,457.40,467.40,472.09,466.70,449.02,442.87,427.04,421.77,409.56,421.90,426.39,425.98,405.42,394.38,394.55,400.54,393.16,391.15,388.76,385.71,397.57,403.82,398.47,387.23,370.63,L8
2019-03-03 21:59:20+00:00,,,,122.89,188.45,195.27,,,,282.86,,327.21,338.69,357.42,392.56,398.89,408.80,431.95,435.25,452.18,462.84,,,,468.64,457.17,443.38,443.70,429.27,439.89,445.23,438.13,417.02,416.48,,,,401.12,397.73,395.68,405.66,418.85,419.66,404.73,387.42,L7
2019-03-11 22:05:38+00:00,,,,136.16,151.68,170.36,203.27,235.40,239.08,281.93,,302.01,312.52,373.99,391.98,393.20,413.53,433.79,442.16,452.79,473.13,490.73,495.89,472.43,466.02,452.57,446.84,434.91,429.45,426.55,451.55,439.47,412.61,409.79,411.21,414.75,412.32,400.64,402.86,397.82,410.53,426.80,426.44,410.33,396.31,L8
2019-04-12 22:05:30+00:00,,,,,,,186.39,211.33,218.59,,228.62,301.40,316.74,,358.93,411.13,410.36,417.84,428.83,443.01,486.14,495.24,487.90,473.11,457.59,444.48,436.57,424.94,422.97,421.32,430.02,423.05,404.95,381.17,398.33,403.82,401.28,392.38,384.63,398.45,413.40,416.19,409.95,395.17,394.59,L8
2019-08-18 22:06:11+00:00,,,,,,,,,220.40,271.85,,,,395.82,404.13,412.19,425.37,438.39,446.24,461.58,467.59,475.77,475.00,472.55,459.70,449.86,441.40,436.94,428.84,428.18,423.64,420.05,399.88,406.55,396.12,404.84,405.81,408.22,403.29,405.44,410.47,413.79,409.37,378.29,368.22,L8
2019-10-05 22:06:24+00:00,,,,,,,,,,,,,,,,408.95,404.11,421.09,477.60,488.77,480.63,469.10,461.90,467.92,491.78,,480.70,,,,,,,,,,,,,,,,,,,L8
2019-10-29 21:50:00+00:00,,,,,,,,,,,332.56,355.81,368.28,375.12,372.75,383.69,401.37,430.09,437.18,461.29,455.04,454.52,,,,450.92,434.65,435.44,427.81,430.52,431.41,414.65,391.20,407.13,397.77,,,,398.56,402.62,411.29,402.50,390.56,377.97,362.97,L7
2019-11-22 22:06:45+00:00,,,,,,,,,219.11,284.44,311.17,339.93,350.87,363.90,375.90,388.59,403.78,421.93,438.73,446.96,448.86,454.90,470.44,473.63,466.68,458.53,450.35,427.64,422.51,423.58,413.79,386.27,388.24,377.02,375.55,390.21,402.62,407.21,404.02,,,,,,,L8
2019-12-08 22:06:20+00:00,,,,,,,,,205.58,278.67,315.67,334.56,341.73,358.61,365.47,377.68,393.61,407.75,419.06,431.26,440.71,450.31,457.81,454.51,450.51,442.72,430.22,426.02,421.02,420.54,406.58,400.94,383.10,371.95,372.69,380.43,395.14,395.82,390.28,383.83,385.35,386.87,379.53,355.70,341.55,L8
2020-01-09 22:06:13+00:00,,,,,,,,,243.19,291.74,318.82,334.24,349.94,362.83,364.53,384.76,397.25,419.42,425.88,450.84,451.01,461.94,471.74,464.08,453.92,442.63,427.90,435.31,439.02,438.85,424.34,410.71,388.50,394.88,382.05,400.38,405.23,409.94,403.92,401.90,400.56,398.85,387.16,364.20,349.07,L8
2020-01-17 21:46:05+00:00,415.35,481.92,,,,,,,,,,313.24,334.13,,,,419.76,425.35,,,,,,,,,,,436.09,433.24,,,397.25,387.79,389.90,,,,427.49,427.85,423.36,423.13,411.18,357.22,345.11,L7
