dates,satname,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139
2016-09-23 22:28:54+00:00,L7,,,,,,,,,,,,365.16,368.46,376.64,383.07,389.08,392.16,384.17,379.25,377.71,370.82,379.78,386.83,,,,,,,,,,421.50,447.13,422.72,418.80,417.97,414.99,418.18,424.05,426.03,430.19,433.52,,,,,,,,,422.11,422.15,421.30,415.23,412.93,409.61,400.23,397.36,395.06,392.60,,,,,,,,,406.24,404.84,402.65,398.23,391.41,385.69,386.15,391.21,400.67,403.88,,,,,,,,,,382.70,384.43,386.37,,,393.88,396.51,390.87,396.33,,,,,,,,,,,,,407.94,406.66,411.33,412.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11 22:20:19+00:00,L8,330.57,313.10,308.02,311.63,315.23,307.01,308.94,317.91,312.34,316.85,320.32,325.81,318.69,329.84,337.46,345.44,342.16,340.19,331.32,334.69,337.52,336.23,337.59,349.38,357.60,367.25,361.67,359.73,367.74,371.38,379.29,375.96,375.83,382.52,378.25,382.75,387.81,383.54,377.71,385.04,385.08,383.88,392.40,390.03,390.13,388.81,389.00,379.46,378.57,372.11,376.45,367.94,372.78,369.50,366.30,351.64,357.20,349.80,354.72,350.02,342.60,335.88,336.08,341.92,345.56,347.62,351.07,359.40,359.72,358.12,353.23,349.87,344.57,335.20,324.33,324.35,340.36,343.16,343.51,347.12,349.51,347.35,345.66,344.18,340.30,334.30,339.56,325.08,330.76,337.35,337.33,342.98,352.36,352.76,346.34,342.79,348.09,351.71,359.76,358.87,367.48,371.29,368.82,367.67,353.64,366.75,368.83,366.89,360.77,361.38,356.99,356.49,368.48,369.26,369.82,364.96,367.24,358.40,361.68,359.85,354.81,354.67,352.84,355.37,357.98,351.82,354.94,359.99,359.41,358.85,360.34,356.82,355.57,351.18,340.61,343.52,339.20,336.99,333.17,333.54
2016-11-18 22:26:30+00:00,L8,353.39,329.29,326.72,330.00,330.36,326.04,326.43,325.28,329.38,327.35,334.84,337.82,342.35,345.31,350.82,358.21,360.64,354.40,349.20,348.88,347.33,350.96,361.64,368.57,374.55,368.63,374.51,381.35,378.61,385.39,386.92,388.76,395.19,392.57,390.91,396.16,396.70,388.59,396.80,397.00,395.80,399.65,399.03,399.46,402.26,402.67,,,80.89,,,,,,570.85,581.58,599.35,,,357.87,346.57,,,317.14,349.72,,,,216.49,327.23,398.95,474.21,491.03,357.84,351.70,343.85,353.57,360.37,,571.99,563.69,515.95,,,,,577.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:26:29+00:00,L8,361.27,335.14,326.92,334.08,335.78,334.87,329.74,328.69,332.34,330.99,333.42,344.08,345.99,350.27,359.33,365.51,365.37,358.11,356.58,352.25,353.51,360.30,371.03,376.72,384.44,386.67,388.45,392.96,394.87,395.55,395.08,397.55,399.89,402.93,404.86,409.44,407.02,409.69,404.72,407.36,410.56,406.54,408.54,412.43,411.78,411.59,405.67,401.34,399.39,398.97,396.01,397.83,397.22,395.03,393.04,390.33,386.89,386.92,380.49,375.99,377.09,371.18,372.25,370.42,368.13,372.23,376.24,385.88,394.89,395.21,386.25,378.50,362.68,358.75,355.65,352.64,360.76,372.29,374.83,371.36,374.57,376.37,374.41,376.68,367.17,361.88,372.41,373.21,380.54,382.57,384.75,376.63,384.00,379.36,370.23,366.34,369.22,373.30,377.20,378.67,385.61,392.11,392.61,391.95,393.56,388.53,381.20,384.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 22:22:23+00:00,L7,,,,323.67,331.66,316.75,316.73,318.14,319.42,323.78,319.85,337.40,342.57,340.33,349.32,362.85,,,,,338.31,342.59,349.14,357.24,367.89,370.17,382.68,374.56,384.50,379.89,375.99,374.31,372.56,380.62,386.47,392.44,,,,,398.63,398.75,401.41,402.52,403.22,403.88,394.05,395.43,393.23,388.36,386.04,379.14,381.72,378.84,376.30,,,,367.60,366.79,360.23,359.10,354.29,353.82,356.58,361.90,370.37,373.23,379.55,363.10,376.55,366.06,,,,337.11,349.08,356.71,354.84,353.31,359.41,366.25,366.21,363.52,357.53,357.95,358.40,365.21,366.08,378.76,380.05,,,371.86,363.87,361.08,363.63,369.17,369.28,378.26,380.77,388.32,389.12,388.56,398.14,382.84,388.13,,,382.20,378.38,376.97,375.88,379.20,379.57,377.26,377.64,376.57,376.45,386.33,383.90,379.38,,,,371.24,365.47,367.28,372.18,381.75,378.05,,,,351.08,,,,196.71,356.31
2016-12-28 22:28:30+00:00,L7,339.60,316.25,309.29,317.66,313.55,320.22,318.05,321.66,324.93,334.72,,,,,,,,,,,339.75,343.66,349.42,357.78,369.39,373.56,380.97,379.92,382.84,387.33,382.85,,,,,,,,,,402.32,401.10,403.46,403.64,406.40,398.08,398.12,396.27,390.67,389.30,385.87,,,,,,,,,366.94,368.10,365.57,362.33,357.48,366.09,367.70,369.93,372.01,,,,,,,,,357.09,363.51,354.34,362.29,363.67,358.15,369.04,369.84,352.52,338.04,338.66,,,,,,,,,365.57,368.18,362.36,364.22,372.50,384.40,384.18,382.81,385.34,,,,,,,,363.49,361.37,363.86,364.93,379.19,376.54,370.77,372.85,,,,,,,,,,,,359.80,353.71,343.66,343.80,,,,,,
2017-01-22 22:22:02+00:00,L7,338.59,318.54,309.34,320.90,316.97,315.09,320.04,308.25,,319.94,324.29,329.80,333.01,341.43,342.31,346.07,346.60,343.14,,,,,338.14,348.87,367.44,369.82,370.27,379.24,384.10,386.34,375.42,376.70,373.43,375.74,376.77,382.77,390.44,387.62,,,,392.36,394.32,394.15,392.63,394.59,390.86,384.73,383.77,376.99,375.57,371.89,,,369.61,364.00,,,,355.05,352.53,349.51,343.85,341.69,346.94,349.21,353.74,355.66,356.89,351.22,359.53,352.47,336.97,340.54,,,,336.93,346.13,346.13,347.22,349.69,349.72,354.90,345.86,341.73,345.36,336.98,339.57,346.19,350.09,357.40,,,,355.69,354.92,359.02,359.25,365.89,369.13,374.75,374.57,371.12,375.79,378.42,379.28,379.60,,,368.53,359.75,362.56,360.10,365.26,362.58,370.35,362.89,365.78,372.64,369.16,366.78,364.23,,,,360.70,368.88,367.39,,,,,,352.72,351.77,353.06,353.47,,
2017-02-15 22:19:55+00:00,L8,355.17,332.44,328.09,328.63,324.14,327.26,329.17,326.06,328.95,332.14,333.18,343.09,345.12,347.53,353.82,364.56,365.03,357.74,354.99,351.19,352.14,357.74,366.01,378.06,386.75,392.14,394.79,392.27,392.25,392.03,393.19,390.56,387.86,390.49,393.14,399.45,407.49,409.72,413.03,414.42,415.05,414.99,410.66,416.27,421.75,422.91,412.39,404.17,398.39,393.90,392.27,389.85,388.34,391.14,381.97,382.07,379.41,377.91,372.45,370.68,367.16,367.19,367.12,366.19,373.10,372.52,379.15,383.07,385.92,389.00,382.47,371.30,363.44,358.50,351.13,345.58,363.47,368.03,363.83,368.54,371.28,378.00,375.50,382.11,374.65,367.68,373.69,372.78,367.19,368.34,375.16,375.73,371.23,372.62,373.55,369.11,372.37,372.43,375.68,382.16,385.61,392.22,390.33,391.02,391.01,389.14,385.77,388.41,388.57,387.10,384.60,381.45,378.84,377.83,379.98,383.58,384.00,381.85,379.90,380.99,380.27,391.59,378.18,377.75,384.64,380.10,370.60,377.87,386.43,394.66,385.96,388.43,384.07,370.62,366.60,361.28,366.71,366.60,369.10,381.81
2017-03-19 22:19:39+00:00,L8,,,,,,331.98,336.27,332.66,338.81,336.82,338.09,344.62,350.45,353.12,360.23,361.99,368.21,365.18,361.08,356.33,352.68,358.43,370.33,377.93,388.73,391.60,,447.48,,400.11,394.58,396.13,406.06,402.49,395.27,397.84,406.15,407.21,410.59,411.04,419.52,420.71,,494.84,487.29,579.26,,489.03,,401.50,395.58,395.56,393.86,393.17,387.40,386.15,385.80,381.36,374.95,373.82,372.89,372.68,366.29,359.00,366.79,373.69,379.83,377.79,385.10,388.56,385.33,373.56,376.61,367.64,363.74,405.81,424.32,426.61,,369.14,366.24,371.27,372.49,376.49,370.30,371.87,375.87,375.99,374.60,376.73,381.49,,,,,,,,388.50,391.19,388.41,393.98,393.76,395.68,392.04,390.38,394.25,393.36,386.58,385.66,385.25,386.22,387.48,383.75,380.40,383.45,384.08,387.37,383.80,384.30,377.51,382.94,383.93,383.20,380.39,386.49,383.62,378.74,387.42,390.53,388.66,382.03,382.15,375.13,373.55,371.21,373.96,371.04,371.66,380.06
2017-03-27 22:22:13+00:00,L7,353.86,336.09,332.63,329.09,334.07,330.00,334.60,331.56,330.59,333.91,,,,,,358.74,349.83,350.68,349.98,341.97,344.75,348.61,356.41,372.55,380.74,389.18,394.28,388.75,397.39,394.95,387.17,397.34,,,,392.64,394.39,394.03,403.71,394.50,396.32,407.72,407.12,411.10,410.89,409.25,405.11,396.80,397.46,392.83,396.29,,,,375.68,374.86,372.80,368.32,365.94,367.59,361.61,361.38,358.20,360.00,367.13,364.79,368.76,374.51,373.62,210.54,,366.99,359.97,352.56,344.15,340.01,360.74,356.29,359.93,364.31,363.41,363.58,358.37,365.17,361.76,342.85,,,,353.08,358.08,361.91,363.41,367.09,362.82,358.62,363.05,363.49,370.25,376.18,376.76,385.61,382.77,382.54,,,380.87,383.67,378.07,378.16,374.52,372.80,376.55,368.55,371.49,372.62,373.09,371.62,375.72,,,371.53,371.73,368.38,370.04,373.78,367.88,367.96,371.79,369.79,369.33,365.37,357.65,356.34,,,349.29,341.23,336.88,
2017-04-20 22:19:23+00:00,L8,360.26,340.43,337.42,340.48,331.85,331.05,338.02,338.37,335.99,338.02,339.53,345.96,350.36,354.16,356.59,358.73,365.42,358.40,353.63,351.30,352.00,356.84,364.99,370.85,385.33,397.93,399.04,397.06,397.85,399.14,394.62,393.38,393.37,391.00,394.88,397.88,398.41,400.12,405.12,411.60,413.57,415.07,420.17,419.58,420.80,416.99,413.47,412.58,408.18,399.96,397.72,397.60,395.85,394.54,390.31,380.26,377.19,373.01,373.57,371.21,369.69,364.05,366.64,367.43,372.14,375.23,375.95,380.36,382.48,382.27,379.39,381.04,375.48,369.06,358.50,350.71,361.76,366.93,368.80,369.34,372.30,375.12,372.56,372.55,366.31,364.77,369.51,370.56,367.19,373.83,381.74,381.02,385.08,379.00,371.00,366.61,368.85,371.74,379.59,380.62,386.83,391.98,396.96,392.32,388.55,387.85,386.10,390.64,388.21,386.36,385.05,381.58,381.50,381.03,375.76,374.94,372.93,378.93,381.71,381.20,381.19,386.19,381.73,381.04,378.76,381.35,381.86,382.20,379.80,381.55,376.89,376.74,370.90,369.83,367.34,371.08,373.48,371.53,365.82,370.97
2017-04-28 22:22:25+00:00,L7,353.34,340.77,339.44,332.12,331.99,332.84,327.67,,,,,338.19,339.82,341.41,350.26,360.76,361.94,352.53,365.86,349.00,349.44,346.91,352.57,361.92,376.36,381.95,389.51,392.54,392.10,,,,391.01,385.84,381.72,390.16,393.17,394.66,397.55,399.61,405.67,405.43,409.45,409.15,418.68,422.29,407.08,401.02,,,,388.09,386.27,384.93,377.59,379.06,381.01,370.53,374.87,363.46,363.66,363.33,359.99,353.70,364.39,372.21,,,,364.65,371.66,368.92,375.61,363.97,353.23,350.13,357.82,363.27,361.57,364.30,364.20,362.49,361.39,,,,362.62,366.46,367.46,364.03,371.32,366.11,370.19,371.28,364.97,366.81,361.53,369.69,374.94,377.06,379.73,,,384.96,383.67,376.75,382.04,377.24,381.31,374.67,378.39,378.52,371.57,372.43,377.16,369.50,,,,372.03,372.20,372.59,366.97,370.73,370.95,370.09,368.17,371.22,371.78,379.65,,,,,,,,,,
2017-05-14 22:22:28+00:00,L7,369.61,346.52,340.19,346.25,340.39,339.07,346.28,346.41,346.97,346.99,349.75,351.64,358.66,358.08,364.82,370.08,372.10,366.84,357.73,350.10,357.09,,,,,402.23,406.70,407.47,410.59,405.95,413.72,395.16,403.80,404.65,401.99,,410.57,411.24,412.97,420.04,433.28,,,,432.91,428.99,422.20,424.00,421.48,417.85,416.63,406.18,404.87,400.33,396.64,392.12,382.17,381.77,382.30,386.12,,,380.65,376.99,378.71,386.27,399.56,395.89,401.87,398.00,394.23,388.56,385.17,375.05,371.60,369.88,387.54,,,,381.57,381.75,380.15,385.31,382.40,379.53,368.17,375.97,378.56,377.58,388.96,391.74,390.86,388.83,383.59,,,,380.09,385.28,390.76,400.21,395.57,388.28,398.36,398.01,395.70,395.95,395.54,393.31,390.68,,,385.95,383.79,384.70,389.67,383.13,382.66,386.07,389.28,387.12,390.59,384.78,394.72,384.59,,,393.75,391.06,389.18,,,,,,,,,
2017-05-30 22:22:32+00:00,L7,391.86,363.84,363.15,350.90,357.01,,,,,,,,,,,,,,,,,364.19,369.92,377.59,396.35,405.85,400.54,412.90,412.76,416.73,405.74,405.27,400.18,398.94,393.46,,407.50,110.47,89.18,,420.13,424.00,429.96,430.91,427.44,444.49,425.45,425.23,420.09,417.38,413.38,402.44,403.78,403.07,393.02,,,,391.88,383.29,380.58,379.15,375.16,370.60,382.81,386.89,387.98,385.58,393.09,397.42,391.06,391.05,385.86,194.73,182.78,373.99,381.82,390.48,390.55,388.62,384.31,401.09,389.96,385.43,379.21,372.05,378.34,385.35,389.27,377.58,384.62,,,392.51,382.79,378.14,379.99,388.25,390.52,395.89,396.00,400.94,400.01,408.73,409.45,404.07,401.36,,,,395.92,389.99,386.56,395.21,388.95,383.85,381.12,383.23,383.08,,403.12,387.47,,,,392.73,,,,,,,,,,,,,,
2017-06-07 22:19:38+00:00,L8,353.16,340.71,324.19,332.92,328.85,325.53,329.36,334.70,325.95,330.23,336.09,340.17,339.85,344.10,344.68,352.47,352.15,349.60,338.93,340.92,342.64,345.15,352.81,358.89,376.12,384.03,392.29,393.92,393.83,397.52,393.95,388.89,385.75,379.63,380.63,383.19,386.06,390.18,394.65,398.89,403.05,403.63,406.41,405.40,410.79,409.05,405.75,402.05,398.66,393.14,390.83,387.02,382.16,378.69,376.57,370.76,372.61,366.74,365.58,362.50,358.38,360.23,359.36,361.77,364.66,367.32,370.99,371.29,374.60,369.97,365.84,379.94,364.91,354.43,352.30,344.41,356.43,360.35,360.71,363.06,362.46,362.06,363.44,363.74,352.81,352.37,350.93,350.45,352.13,356.92,362.92,367.96,372.56,364.35,362.83,359.62,362.20,366.35,367.78,371.27,375.65,380.84,378.73,380.36,380.20,380.46,375.50,378.88,376.11,370.82,372.51,371.12,367.08,370.67,368.87,365.52,366.62,367.44,363.96,368.65,369.17,370.82,366.54,369.62,376.24,373.19,360.48,362.41,371.00,369.01,357.78,356.87,354.94,,,,,,,
2017-07-09 22:19:47+00:00,L8,368.89,342.34,337.86,344.14,333.22,326.26,325.39,333.27,335.13,337.20,335.54,338.18,337.59,344.17,351.99,362.05,365.97,355.67,348.32,345.38,341.19,343.32,351.34,359.96,363.72,378.16,390.29,396.23,401.40,403.19,399.07,392.14,383.06,383.86,378.69,385.74,387.28,392.05,398.57,400.93,404.45,399.46,406.37,412.29,408.02,412.75,410.77,409.01,403.26,396.50,392.47,394.65,390.44,390.95,385.00,381.71,377.55,372.68,367.53,362.53,354.95,357.20,358.73,362.30,367.05,369.26,368.78,372.04,374.91,377.41,370.27,367.29,366.51,360.42,354.62,353.20,355.73,360.60,362.34,361.50,361.56,363.82,362.05,357.32,350.76,349.62,352.23,359.84,360.77,363.60,370.35,372.75,380.62,376.45,369.78,366.00,364.53,362.23,366.39,367.77,374.22,378.80,381.02,382.84,383.61,384.11,383.02,378.52,376.36,373.03,373.88,369.67,372.16,371.78,365.23,367.02,365.77,368.77,364.90,370.45,370.39,370.10,372.68,370.77,374.79,370.47,370.30,364.97,367.84,371.44,,,,,,,,,,
2017-07-17 22:22:39+00:00,L7,398.02,368.53,368.96,367.81,363.41,352.69,354.99,357.28,358.93,363.67,363.70,365.34,371.76,385.18,388.65,391.98,397.14,,,,362.20,367.38,376.63,386.64,408.83,402.31,421.46,419.76,425.29,429.16,425.62,415.67,411.70,407.91,398.05,407.31,417.39,126.95,78.18,415.98,420.36,427.47,432.50,437.81,440.60,444.41,428.50,432.01,427.77,420.13,418.05,424.64,421.66,417.40,409.73,407.84,,,390.59,386.95,385.40,384.90,385.78,,386.25,399.50,395.22,397.27,409.38,403.87,399.61,411.35,395.14,178.67,173.81,374.11,386.05,386.19,386.15,387.79,390.60,384.51,390.92,394.64,381.87,391.87,386.39,389.97,396.23,395.51,391.68,,,400.20,394.52,396.26,397.33,395.42,390.63,396.12,401.67,411.36,404.03,410.29,399.90,393.65,409.85,,,,391.84,393.86,393.07,389.18,398.81,385.33,386.33,384.96,396.67,390.06,391.02,395.84,396.29,,,397.31,396.18,387.99,392.46,,,,,,,,,,,
2017-08-01 22:26:08+00:00,L8,367.43,347.39,344.16,358.51,351.99,341.91,336.86,339.38,342.78,345.92,343.37,347.85,353.84,356.26,361.35,372.67,373.97,366.38,356.18,351.50,349.80,349.12,360.41,370.52,382.92,392.08,399.34,397.82,404.26,408.41,405.43,400.40,393.43,393.48,394.02,395.54,400.11,401.13,406.69,408.15,412.63,414.28,413.23,419.33,421.51,420.24,414.86,411.96,411.54,411.55,408.36,406.02,399.19,392.74,390.67,387.55,387.89,381.16,379.75,373.99,371.48,371.55,375.16,375.96,379.14,381.61,381.93,388.62,387.51,394.01,389.58,381.52,377.25,373.52,365.60,360.36,372.53,381.80,375.25,374.73,373.24,380.30,377.07,373.01,367.39,368.05,366.03,372.35,375.72,378.98,384.47,387.10,389.52,385.15,379.60,380.46,378.14,376.65,374.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02 22:22:37+00:00,L7,368.59,346.13,343.67,360.78,,,,,,,340.66,347.15,347.24,350.18,356.64,358.61,373.88,365.17,355.50,349.12,346.89,348.13,357.98,367.45,374.21,383.38,396.08,,,,,396.73,394.19,391.34,394.85,398.98,388.33,403.86,405.11,399.73,406.61,409.99,409.76,406.89,421.49,422.45,,,,,399.37,398.36,396.79,396.76,387.66,396.62,384.70,382.58,379.94,374.30,371.88,366.00,365.31,370.15,,,,378.38,384.60,377.79,373.53,370.20,372.05,367.53,364.48,354.49,366.23,368.94,369.20,377.01,375.20,383.25,,,,368.45,366.22,364.88,367.95,374.04,374.16,381.56,385.52,380.61,376.91,374.28,380.19,380.02,373.28,,,,383.27,384.50,375.01,375.75,382.08,376.27,381.74,378.10,370.39,373.83,370.79,380.50,369.86,,,377.86,367.98,372.57,371.03,376.43,374.15,377.64,380.32,381.09,372.42,372.81,368.59,378.00,,,,,,,,,,
2017-08-09 22:28:47+00:00,L7,383.51,361.74,369.03,411.81,380.61,,,,,,,,,,,,386.19,385.74,361.01,,380.50,372.23,373.07,398.77,380.87,389.67,404.49,402.89,,,,,,,,,,417.40,413.45,434.87,415.71,428.01,418.62,418.14,420.69,432.66,429.35,403.91,,,,,,,,,385.66,392.90,397.30,375.40,372.67,384.23,396.23,376.53,384.07,,,,,,,,,416.52,382.56,376.79,381.38,386.38,384.38,379.86,,394.73,389.88,374.19,,,,,,,,,386.76,386.17,389.09,403.88,394.53,404.66,397.37,403.01,407.38,,,,,,,,396.88,391.27,,,,393.19,378.09,373.93,385.48,,,,,,,,,,,,,382.24,396.26,383.74,,,,,,,,
2017-09-02 22:26:16+00:00,L8,,,,,,,,333.30,333.91,335.50,337.27,337.62,339.32,347.17,369.86,359.71,361.60,355.27,348.25,347.52,348.77,351.36,356.45,363.77,371.29,379.98,389.31,391.35,392.26,400.46,400.32,396.00,394.32,392.05,387.81,387.63,389.47,387.24,395.83,392.93,400.68,407.79,409.37,411.98,412.59,411.11,411.12,408.79,404.28,401.45,397.30,396.83,392.04,390.97,386.46,385.03,382.22,374.77,370.92,363.98,362.23,362.27,360.88,367.20,367.93,371.07,369.39,375.38,378.74,371.62,371.40,369.12,363.14,356.80,351.00,344.48,355.45,359.76,360.39,363.90,356.61,363.74,364.02,363.88,357.50,355.39,358.50,360.76,363.99,364.76,371.50,373.70,379.41,374.77,373.44,369.87,366.06,364.35,373.29,378.49,379.55,381.08,381.81,373.59,376.66,381.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10 22:28:46+00:00,L7,395.75,375.12,,,,369.50,,,,,,,383.13,376.46,394.14,396.66,398.99,,,,,,,,,427.22,440.14,457.00,450.62,457.11,442.35,454.50,443.12,447.79,432.73,438.30,427.01,,,,,,,,,473.72,475.44,476.60,486.31,474.21,474.92,467.21,443.78,446.12,453.92,445.12,,,,,,,,420.29,421.33,442.18,503.31,488.61,488.92,521.82,511.53,548.52,,,,,,,,,,423.25,426.60,416.34,415.40,413.20,415.69,413.23,416.88,443.78,450.50,,,,,,,,,460.70,459.76,471.09,,,,,,487.01,,,,,,,,,,468.65,,466.56,481.10,472.02,490.64,,,,,,,,,,,,,,,,,
2017-09-11 22:20:06+00:00,L8,365.76,342.73,346.71,349.32,343.93,336.32,,,,,,,,,,,,,,,,352.75,359.94,371.81,378.64,390.76,400.26,400.98,404.12,408.27,400.57,399.02,398.20,391.96,397.92,391.18,391.59,394.06,399.42,398.11,409.04,407.73,412.07,416.77,423.27,418.88,419.56,418.24,415.24,410.86,405.79,403.51,399.48,403.24,398.32,389.41,383.17,378.13,374.41,367.56,373.54,376.87,376.51,374.28,373.28,383.51,404.86,406.31,391.83,378.23,377.68,374.05,367.21,357.80,355.45,351.18,358.63,367.67,370.17,364.95,370.50,371.81,367.32,367.25,356.81,361.43,369.19,371.61,375.89,379.23,384.52,393.78,403.49,393.57,388.10,386.52,388.50,391.68,394.24,401.59,408.58,412.67,415.07,412.17,,398.10,393.28,401.89,406.54,409.32,408.76,408.36,390.22,384.44,383.01,391.98,390.98,381.05,380.99,379.28,382.22,382.32,382.28,384.49,389.41,381.03,389.11,380.99,387.18,374.95,365.90,375.60,375.66,369.35,368.91,374.75,378.46,381.64,369.96,375.46
2017-09-18 22:26:19+00:00,L8,333.95,317.88,324.12,326.48,321.67,315.74,309.14,308.50,310.84,315.82,317.53,318.08,315.51,315.34,329.29,334.17,329.33,323.95,325.58,327.04,325.58,334.24,337.20,342.05,347.60,358.77,359.47,359.95,366.23,369.24,372.50,368.18,364.98,360.11,365.62,363.24,363.09,368.00,360.74,370.24,376.89,376.39,375.23,384.59,388.03,382.54,380.64,372.33,368.97,372.69,370.70,365.53,366.02,369.96,359.91,352.40,350.50,347.10,346.80,345.25,335.98,340.25,335.93,339.31,343.58,350.92,362.38,357.19,348.44,339.60,351.29,342.52,339.62,336.95,335.98,331.28,340.22,346.79,345.67,345.24,345.78,344.01,335.53,336.82,334.65,335.02,335.60,342.93,347.45,349.06,354.12,358.59,362.56,356.75,351.86,344.40,340.45,341.01,340.24,345.03,350.55,362.26,358.01,343.09,325.64,313.82,353.03,351.65,354.40,350.87,347.59,343.06,344.09,341.50,340.72,342.65,341.97,338.80,,,,,,,,,,,,,,,,,,,,,,
2017-11-30 22:20:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,343.89,344.42,350.81,362.13,372.28,377.14,387.79,393.63,397.07,396.83,395.15,394.44,394.82,391.88,386.61,389.02,389.55,388.44,385.86,393.42,392.69,396.72,401.71,400.58,408.71,410.93,407.31,412.39,,,,,,,,,,,,,,,,,,,,,,,,,361.74,356.15,349.83,341.09,354.88,355.60,352.61,357.97,357.26,360.68,357.28,368.48,,,362.21,362.20,364.67,371.00,377.43,387.74,393.76,391.80,391.95,385.91,386.76,384.04,384.71,384.78,390.10,393.23,388.43,388.11,385.56,385.16,387.81,396.09,390.93,387.19,386.14,384.09,384.28,382.14,379.60,377.21,376.03,378.94,375.03,376.36,376.57,375.03,377.56,378.63,377.74,374.96,374.52,369.66,371.24,373.63,366.43,366.95,362.68,360.84,356.76,361.71,361.51,357.38,359.00,370.28
2018-02-17 22:27:39+00:00,L7,332.43,331.23,329.19,335.66,333.46,324.84,319.85,324.96,321.41,312.24,312.94,319.39,,,,,,,,,,327.48,331.51,337.99,340.13,343.33,357.58,362.09,367.42,372.23,370.44,367.72,364.59,,,,,,,,,373.74,378.90,375.65,379.70,382.93,380.85,373.51,371.74,375.21,371.97,375.77,,,,,,,,332.12,335.24,338.69,339.91,345.46,341.28,333.31,341.53,353.40,334.92,,,,,,,,,343.18,341.56,340.19,340.40,337.73,339.72,335.31,333.77,332.97,329.67,,,,,,,,,362.00,357.42,359.34,361.58,370.72,365.33,374.74,373.86,345.48,,,,,,,,356.80,359.66,358.73,351.48,351.95,347.85,347.01,350.92,348.65,,,,,,,355.60,353.19,359.58,355.97,353.25,345.76,342.31,333.36,330.36,,,,,
