dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139,satname
2015-08-05 22:19:36+00:00,364.80,346.92,338.42,336.51,332.83,326.97,321.90,324.23,325.79,327.02,332.32,341.38,350.88,358.43,366.34,377.83,380.76,373.99,370.36,366.99,365.08,364.46,368.07,373.21,377.12,382.24,387.54,389.14,396.29,401.71,399.73,400.25,399.16,398.74,399.58,400.01,399.36,400.05,398.43,401.03,401.25,402.72,404.08,411.06,416.34,414.86,413.10,409.37,407.48,407.29,403.62,401.39,395.28,395.22,390.21,386.31,382.74,375.36,373.63,370.30,367.57,363.60,362.24,358.68,363.80,366.23,367.74,376.07,375.66,380.54,380.44,372.82,366.51,360.03,357.75,353.15,363.78,369.33,369.33,371.11,370.38,373.11,367.53,365.72,363.63,359.00,352.55,346.64,352.58,355.39,357.36,361.82,369.70,364.30,364.67,362.13,360.85,364.04,368.14,374.29,379.29,385.04,386.03,384.59,381.22,380.46,385.01,385.31,383.01,380.93,380.01,377.60,373.77,379.70,374.52,375.66,375.08,376.31,377.24,377.13,375.62,379.76,383.11,383.22,387.27,387.42,379.30,381.19,386.57,384.23,389.17,392.83,383.39,381.55,374.02,371.75,376.89,380.72,371.44,382.14,L8
2015-08-20 22:26:01+00:00,365.96,349.42,341.07,338.59,334.81,327.97,322.01,324.36,324.93,325.88,330.87,339.98,350.79,357.64,365.00,377.53,380.02,373.32,369.97,366.95,365.25,365.06,367.92,373.43,377.84,382.72,387.10,388.01,395.99,401.24,399.22,399.83,398.17,397.45,398.42,398.44,396.90,398.95,397.76,400.15,401.22,403.79,405.01,413.23,418.35,416.83,414.45,410.71,409.06,409.23,405.06,402.23,395.72,395.54,390.88,387.69,385.32,376.42,374.66,369.78,366.85,363.40,362.93,360.19,363.72,366.51,368.88,377.07,375.28,382.09,381.93,374.34,369.19,361.95,359.35,354.60,365.41,371.41,370.09,372.49,372.84,374.23,368.44,366.73,364.49,359.91,353.12,345.99,353.14,355.63,357.54,362.73,369.51,364.42,365.35,362.94,361.13,364.85,367.40,373.48,377.39,383.93,384.46,383.60,379.22,379.44,384.55,384.79,383.04,380.05,379.67,377.11,373.59,378.98,374.46,374.97,374.17,375.94,376.15,375.83,372.89,378.34,381.60,382.23,386.37,386.53,376.71,379.96,386.90,383.84,389.10,393.32,382.52,380.22,367.35,357.62,361.99,370.21,362.08,373.26,L7
2015-08-21 22:19:45+00:00,366.58,350.97,342.04,338.63,334.77,327.83,322.08,324.55,324.92,325.60,330.78,340.05,350.69,357.46,364.84,376.78,379.15,372.68,369.24,366.63,365.32,365.15,367.83,373.38,377.92,382.84,386.94,387.79,395.77,401.08,399.11,399.83,398.15,397.71,398.21,397.96,396.34,398.46,397.93,399.90,401.11,403.93,405.10,413.33,418.12,416.64,414.38,410.46,409.02,409.11,405.15,402.72,396.58,396.18,391.67,388.28,385.94,377.07,375.01,370.27,367.05,363.87,363.67,360.95,364.56,367.39,370.24,377.85,375.47,381.84,382.16,374.30,369.52,362.45,358.90,354.42,365.45,372.10,369.85,372.29,373.18,374.61,368.57,367.77,365.53,360.50,354.07,347.62,353.71,356.04,357.96,362.72,369.24,364.57,365.58,363.43,361.55,364.09,366.83,373.54,376.92,383.68,385.43,383.66,380.22,381.27,384.64,384.94,382.54,380.26,379.11,376.85,373.86,378.86,374.71,375.27,374.79,376.05,375.79,375.65,373.27,377.82,381.61,382.71,386.46,386.29,377.88,380.36,386.36,383.89,387.70,390.83,382.19,379.90,369.32,363.10,366.82,374.54,368.28,375.06,L8
2015-09-06 22:19:50+00:00,369.14,355.35,346.60,342.74,337.26,329.16,322.92,324.96,324.88,325.42,330.18,339.24,350.56,357.50,364.74,376.60,378.78,372.30,368.76,367.08,365.62,365.54,367.82,372.90,377.18,382.28,386.65,387.39,395.62,400.49,398.22,399.52,397.67,396.98,397.43,397.11,395.44,397.76,397.04,399.20,400.57,403.74,405.54,414.93,419.96,418.61,416.58,413.43,411.60,409.73,406.10,403.36,397.11,396.60,392.33,388.61,386.38,378.67,376.51,371.55,367.67,364.92,364.72,361.24,366.41,370.01,372.92,378.62,376.10,382.15,381.95,374.86,370.57,362.80,359.50,354.82,366.23,372.92,370.04,372.39,375.57,375.64,371.54,371.23,366.47,360.68,354.65,347.46,353.36,355.67,357.59,362.54,369.28,365.24,365.47,363.12,360.87,363.01,365.30,372.93,376.10,383.90,384.37,384.11,380.73,381.08,384.31,384.27,382.35,380.18,378.69,375.01,371.96,377.61,374.23,375.41,374.90,375.93,375.31,375.29,372.67,377.61,380.90,382.80,386.36,385.98,376.92,380.16,384.97,383.41,388.11,393.19,382.53,380.89,365.68,357.31,361.62,373.67,365.68,376.85,L8
2015-09-13 22:26:05+00:00,368.38,355.02,346.49,342.57,336.86,328.31,322.04,324.17,324.58,325.26,329.90,338.75,350.54,356.80,365.05,376.52,378.31,371.84,368.34,366.97,365.32,365.59,367.91,372.91,376.37,381.34,385.80,386.89,395.08,399.95,397.99,398.84,397.06,396.70,396.56,396.01,394.90,397.35,396.33,399.28,400.71,403.64,405.74,414.77,418.88,417.59,415.88,413.28,411.30,409.14,405.67,402.82,397.12,396.90,392.88,389.34,386.29,378.96,376.21,371.13,367.42,364.59,364.33,360.79,366.10,369.53,371.85,378.62,376.10,382.15,382.82,373.21,369.25,361.62,358.99,354.60,365.10,371.30,369.45,370.82,374.01,375.64,371.54,371.23,366.47,360.68,354.65,347.46,353.36,355.67,357.59,362.54,369.28,365.24,365.81,362.36,360.08,361.38,365.30,372.93,376.10,383.90,384.37,384.11,380.73,381.08,384.31,384.27,382.35,380.18,378.28,374.94,371.62,377.32,374.23,375.41,374.90,375.93,375.31,375.29,372.67,377.61,380.90,382.80,386.36,385.98,376.92,380.16,384.97,383.41,388.11,393.19,382.53,380.89,365.68,357.31,361.62,373.67,365.68,376.85,L8
2015-09-21 22:26:07+00:00,367.99,354.84,346.44,343.01,337.98,328.95,321.76,324.12,324.81,325.74,330.53,339.36,350.64,356.85,364.85,376.46,378.31,371.84,368.34,366.97,365.32,365.59,367.91,372.91,376.37,381.45,385.75,386.92,394.98,399.88,398.38,399.16,397.41,397.29,397.12,396.61,394.90,397.35,396.33,399.28,400.71,403.64,405.74,414.77,418.88,417.30,415.62,412.67,410.79,408.79,405.36,403.02,397.56,397.11,393.31,389.98,386.29,378.96,376.21,371.13,367.42,364.59,364.33,360.79,366.57,369.87,372.02,378.76,376.11,382.20,382.76,373.20,369.74,361.62,358.99,354.60,365.10,371.30,369.45,370.82,374.01,376.22,372.03,371.96,367.00,360.83,355.04,348.69,354.46,357.33,359.18,362.54,369.28,365.24,365.81,362.36,360.08,361.38,365.30,372.93,376.10,383.90,384.37,384.11,382.41,382.51,385.27,384.84,382.35,380.18,378.28,374.94,371.62,377.32,374.23,375.41,374.90,375.93,375.31,375.29,372.67,377.61,380.90,382.80,386.36,385.98,376.92,380.16,384.97,383.41,388.11,393.19,382.53,380.89,365.68,357.31,361.62,373.67,365.68,376.85,L7
2015-10-07 22:26:13+00:00,369.92,357.68,349.26,346.17,340.82,331.17,323.63,326.00,324.81,327.12,331.94,339.36,350.64,356.85,364.85,376.46,378.31,374.11,370.25,368.40,366.17,366.13,368.41,373.52,376.37,381.45,385.75,387.98,395.64,401.17,399.54,400.49,398.86,398.37,397.12,396.61,396.51,398.53,398.13,399.28,400.71,403.64,406.93,414.77,418.88,417.30,415.62,412.67,410.79,408.79,405.36,403.02,397.56,397.11,393.31,389.98,386.29,378.96,376.21,371.13,367.42,364.59,364.33,360.79,366.57,369.87,372.02,378.76,376.11,382.20,382.76,373.20,369.74,361.62,358.99,354.60,365.10,371.45,369.45,370.82,374.01,376.22,372.03,371.96,367.00,360.83,355.04,348.69,354.46,357.33,359.18,362.54,369.28,365.24,365.81,362.36,360.08,361.38,365.30,372.93,376.10,383.90,384.37,384.11,382.41,382.51,385.27,384.84,382.35,380.18,378.28,374.94,372.32,378.48,375.91,376.77,374.90,375.93,375.31,375.29,374.56,378.53,382.48,385.17,386.36,385.98,379.84,383.40,384.97,383.41,388.11,385.89,386.62,385.06,373.27,374.07,376.50,383.20,380.68,376.85,L7
2015-10-23 22:26:31+00:00,369.69,358.44,350.69,347.69,343.98,334.04,325.41,327.11,324.55,325.67,331.45,339.15,350.33,357.71,364.64,376.63,378.36,374.19,370.53,368.66,366.30,366.34,368.02,373.07,375.74,381.28,385.77,387.07,394.90,400.86,399.52,400.73,399.24,399.72,397.79,396.39,395.99,398.32,398.28,399.19,400.49,403.81,407.13,415.76,419.23,418.63,417.43,414.44,413.51,410.39,406.48,404.86,399.96,399.49,396.03,391.46,386.66,379.38,376.80,371.36,367.66,365.29,366.40,363.91,368.93,372.94,374.44,381.57,376.69,384.83,386.68,375.76,371.78,363.12,360.24,356.26,366.61,372.82,370.10,371.67,375.38,379.32,374.41,373.36,368.85,364.35,358.46,351.44,356.51,358.83,361.41,363.58,369.84,365.47,366.62,362.83,360.54,360.80,364.13,372.13,375.08,382.65,383.57,384.45,383.81,382.69,386.82,386.42,382.31,380.08,378.22,374.08,371.42,378.42,375.76,376.61,374.49,375.64,374.82,374.65,373.98,377.35,382.27,385.34,386.46,386.34,379.46,383.12,384.68,383.29,389.81,386.74,388.76,387.28,373.27,374.07,376.50,383.20,380.68,376.85,L7
2015-11-08 22:26:45+00:00,369.69,358.44,350.69,347.69,343.98,334.04,325.41,326.13,323.03,323.92,328.73,336.28,347.08,354.33,362.23,372.82,374.86,370.70,367.09,366.64,364.58,364.79,368.02,373.07,375.74,381.28,385.77,387.07,394.90,399.04,397.75,399.28,396.44,396.51,395.11,393.13,390.94,395.28,396.41,397.14,399.68,403.66,407.13,415.76,419.23,418.63,417.43,414.44,413.51,410.29,406.22,403.04,397.53,396.66,395.43,390.31,383.87,378.06,374.54,370.77,366.56,365.29,366.40,363.91,368.93,372.94,374.44,380.79,375.23,384.63,385.84,374.39,370.00,361.28,358.46,353.77,364.66,372.82,370.10,371.67,375.38,379.32,374.41,373.36,368.85,365.03,359.51,351.47,357.05,358.91,359.10,361.85,366.20,363.06,364.03,362.83,360.54,360.80,364.13,372.13,375.08,382.65,383.57,384.45,383.81,382.69,382.86,382.92,379.01,377.60,376.78,374.08,371.42,378.42,375.76,376.61,374.49,375.64,374.82,374.65,373.98,377.35,379.73,384.49,384.98,384.98,379.46,383.12,384.68,383.29,389.81,386.74,388.76,387.28,373.27,374.07,376.50,383.20,380.68,376.85,L7
2015-11-17 22:20:44+00:00,367.72,356.33,348.45,346.90,343.98,334.04,325.41,326.13,323.03,323.54,328.65,335.98,346.16,353.53,361.76,371.99,374.08,370.13,366.88,366.15,363.87,364.12,367.17,372.00,375.01,380.14,385.77,387.07,394.90,399.04,396.85,398.44,395.72,395.66,394.39,392.41,390.00,394.44,395.78,396.14,398.86,402.80,406.00,414.35,418.14,417.47,417.43,414.44,413.51,409.33,405.35,402.28,396.80,395.94,394.70,389.20,382.61,377.27,373.84,370.03,366.21,364.77,365.73,363.24,368.93,372.94,374.44,379.40,374.06,383.15,384.40,373.29,368.47,360.11,357.40,352.21,363.01,372.12,368.56,369.93,373.02,376.96,374.41,373.36,366.09,362.17,357.53,350.80,356.30,358.50,359.26,362.65,366.65,363.29,363.75,362.39,359.74,360.16,364.02,372.13,375.08,382.08,382.96,383.22,383.17,382.17,382.48,381.93,378.59,377.31,375.94,372.81,371.08,377.75,375.69,376.61,374.49,374.91,373.84,374.11,373.43,376.75,378.55,382.86,383.08,382.77,378.43,381.50,382.99,383.29,389.81,385.97,385.44,383.05,369.17,370.32,371.91,378.24,378.66,373.54,L7
2015-12-26 22:27:29+00:00,366.15,354.02,346.81,345.05,341.99,332.21,324.63,326.15,322.71,323.50,328.14,335.81,344.33,352.76,360.98,371.55,372.61,367.94,365.93,366.35,362.45,364.15,367.52,372.94,374.33,379.38,385.45,385.61,393.69,397.73,395.83,398.19,394.52,395.50,393.95,392.31,389.79,392.94,394.06,395.43,398.09,403.35,406.22,414.25,417.33,416.58,416.13,412.11,411.23,407.66,403.89,402.07,397.63,396.50,394.64,389.05,382.36,377.34,372.22,370.12,366.53,366.33,364.08,362.53,367.18,372.01,374.22,376.33,371.52,381.62,382.24,370.79,364.75,355.98,353.95,349.91,360.89,371.47,367.72,368.88,372.60,375.99,373.61,373.86,365.37,360.17,353.72,349.23,355.74,358.77,358.83,361.69,365.52,360.20,358.95,360.53,358.90,360.16,364.02,371.68,373.76,380.72,382.28,381.61,382.04,381.63,382.05,381.59,377.63,377.00,374.86,371.49,371.08,375.40,374.62,374.32,373.49,373.16,371.52,373.10,371.83,372.87,374.35,380.32,379.98,377.49,376.76,381.50,381.94,381.73,387.26,385.23,383.37,382.19,369.17,370.32,371.91,378.24,378.66,373.54,L7
2015-12-27 22:20:07+00:00,366.15,354.02,346.81,345.05,341.99,332.21,324.63,326.15,322.71,323.50,328.14,335.81,344.33,352.76,360.98,371.55,372.61,367.94,365.93,366.35,362.45,364.15,367.52,372.94,374.33,379.38,385.45,385.61,393.69,397.73,395.83,398.19,394.52,395.50,393.95,392.31,389.98,393.02,394.15,395.60,398.14,403.30,406.08,414.25,417.33,416.58,416.13,412.11,411.23,407.66,403.89,402.07,397.63,396.50,394.64,389.05,382.36,377.34,372.22,370.12,366.53,366.33,364.08,362.53,367.18,372.01,374.22,376.33,371.52,381.62,382.24,370.79,364.75,355.98,353.95,348.08,359.31,371.47,367.72,368.88,372.60,375.99,373.61,373.86,365.37,360.17,353.72,349.23,355.74,358.77,358.83,361.69,365.52,360.20,358.95,360.53,358.90,360.16,364.02,371.68,373.76,380.72,382.28,381.61,382.04,381.63,382.05,381.59,377.63,377.00,374.86,371.49,371.08,375.40,374.62,374.32,373.49,373.16,371.52,373.10,371.83,372.87,374.35,380.32,379.98,377.49,376.76,381.50,381.94,381.73,387.26,385.23,383.37,382.19,369.17,370.32,371.91,378.24,378.66,373.54,L8
2016-01-03 22:26:15+00:00,362.67,349.47,340.95,341.96,338.72,329.88,321.86,322.51,321.03,322.85,329.01,337.28,344.98,351.45,360.73,370.96,372.29,367.70,365.55,365.95,362.29,363.70,367.03,370.94,372.87,378.53,383.22,385.14,390.05,395.13,393.79,395.92,394.85,393.91,392.16,392.32,389.88,392.87,394.22,395.40,398.00,403.09,405.71,412.49,416.15,414.69,412.13,409.20,406.89,404.88,403.19,398.42,397.22,395.31,393.52,388.12,381.97,376.84,372.03,369.74,366.21,366.07,363.48,362.34,365.86,368.99,371.03,373.54,371.41,374.19,375.84,367.78,363.98,354.40,353.15,346.71,358.06,370.22,366.66,364.76,367.66,371.10,368.87,367.48,358.18,352.87,352.54,349.97,350.28,355.36,360.28,363.44,366.49,361.13,360.34,361.04,359.70,360.95,363.96,370.86,373.49,380.47,382.06,381.26,381.63,381.03,382.06,381.69,377.95,377.08,374.57,371.54,371.22,375.16,374.37,373.87,373.03,373.18,371.41,373.03,371.57,372.60,374.88,380.02,379.83,377.07,376.84,381.39,382.02,382.69,387.40,384.83,383.43,380.79,371.99,370.34,371.15,376.19,375.49,372.08,L8
2016-01-04 22:21:27+00:00,362.67,349.47,340.95,341.96,338.72,329.88,322.61,322.85,321.46,322.99,329.43,337.80,345.29,352.16,360.91,370.78,372.53,367.99,365.79,365.79,362.11,363.62,366.83,371.20,372.87,378.53,383.22,385.14,390.46,395.11,393.86,395.69,394.93,394.41,392.85,392.70,390.40,393.22,394.23,395.58,398.35,403.15,405.74,412.60,416.15,414.69,411.99,409.02,406.69,404.79,402.88,398.61,397.31,395.37,393.28,388.06,382.25,377.18,372.21,370.01,366.33,366.16,363.48,362.34,365.86,368.90,371.15,373.38,372.00,374.30,375.89,367.94,363.45,353.81,352.75,346.23,357.87,369.74,366.05,364.52,367.66,371.10,367.92,366.09,357.39,352.69,352.59,350.38,351.03,355.92,361.30,364.76,367.80,362.53,361.47,361.79,360.74,360.95,363.96,370.86,374.01,380.74,381.49,381.18,381.38,381.36,383.11,382.71,378.89,378.19,375.18,372.73,372.70,375.16,374.37,374.59,373.62,373.88,372.63,374.17,372.44,373.82,376.02,380.49,380.52,377.96,377.74,381.93,382.02,382.69,386.61,385.87,384.75,380.83,373.78,373.00,373.13,376.24,373.88,371.65,L7
2016-02-05 22:21:49+00:00,357.00,344.63,337.13,338.03,335.15,327.11,321.21,322.06,322.31,323.74,329.99,337.15,344.78,350.72,361.34,370.00,372.22,366.62,363.38,365.04,361.87,361.14,364.63,367.94,370.85,377.58,380.61,382.10,386.78,393.79,390.44,393.35,392.34,393.33,390.19,391.59,388.92,390.04,392.71,395.02,398.37,403.64,404.96,411.33,413.10,412.33,409.06,406.51,404.32,400.60,398.74,396.70,393.85,392.58,392.61,387.21,380.68,375.92,370.77,368.89,366.26,367.09,365.00,364.78,366.45,370.25,371.98,374.78,372.72,374.04,374.56,365.28,363.46,354.20,351.17,343.70,356.47,369.68,364.13,359.81,364.58,369.20,366.26,367.48,353.58,348.44,348.97,349.53,355.33,360.10,363.21,366.05,369.26,367.55,366.57,362.77,360.39,361.16,363.68,371.58,371.33,378.86,378.44,377.84,384.37,381.87,382.74,381.33,377.83,378.90,374.10,372.06,373.49,374.07,375.71,373.62,371.92,371.57,369.84,372.23,371.40,372.86,374.51,378.03,378.49,376.52,377.04,379.83,381.63,385.96,381.45,380.03,378.53,373.30,370.79,370.86,371.39,373.13,367.60,368.19,L7
2016-02-12 22:28:02+00:00,357.53,343.13,336.81,338.21,335.25,328.92,321.21,322.06,322.31,323.74,329.99,337.15,344.78,350.72,361.34,370.00,372.22,367.78,364.66,365.69,362.61,362.22,365.45,368.82,372.44,378.32,382.05,383.11,386.78,393.79,390.44,393.35,392.34,393.33,390.19,391.59,388.92,391.30,393.96,395.97,399.38,404.62,406.11,411.99,414.63,413.74,410.91,407.49,404.32,400.60,398.74,396.70,393.85,392.58,392.61,387.21,381.81,376.91,372.17,370.07,367.36,368.21,366.72,365.76,368.75,372.34,371.98,374.78,372.72,374.04,374.56,365.28,363.46,354.20,351.17,343.70,356.47,369.68,364.13,360.90,365.76,369.87,366.26,367.48,353.58,348.44,348.97,349.53,355.33,360.10,363.21,366.05,369.26,367.55,366.57,362.77,360.39,361.16,363.68,371.58,371.33,378.86,378.44,377.84,384.37,381.87,382.74,381.33,377.83,378.90,374.10,372.06,373.49,374.07,375.71,373.62,371.92,371.57,369.84,372.23,371.40,372.86,374.51,378.03,378.49,376.52,377.04,379.83,381.63,385.96,381.45,380.03,378.53,373.30,370.79,370.86,371.39,373.13,367.60,368.19,L7
2016-02-13 22:19:56+00:00,357.58,342.38,335.81,337.83,334.99,329.54,323.13,323.36,323.03,324.18,330.69,337.88,345.36,351.47,361.45,370.14,372.65,368.15,365.16,365.80,362.90,362.66,365.50,368.70,373.00,378.83,382.32,382.84,387.35,394.37,390.92,393.95,393.10,393.81,390.97,392.04,389.41,391.89,394.91,396.38,399.60,404.52,406.38,411.83,414.57,413.51,410.81,407.20,404.44,400.60,398.74,396.70,393.85,392.58,392.61,387.21,381.81,376.91,372.17,370.07,367.36,368.21,366.72,365.76,368.75,371.91,371.43,374.66,371.77,373.64,375.22,366.62,363.78,355.46,352.12,344.22,357.14,370.45,364.86,361.63,365.81,370.11,367.22,366.48,353.44,348.92,349.87,350.97,356.33,361.06,364.73,368.23,371.58,369.65,368.09,364.66,362.26,363.62,366.64,373.99,373.80,379.76,379.45,378.80,384.65,382.70,383.09,381.98,378.80,380.06,375.28,373.72,374.91,375.86,377.04,375.04,372.82,372.36,371.93,373.36,373.43,374.07,375.92,379.30,379.37,377.54,378.29,381.04,383.24,387.99,384.08,380.91,379.94,375.28,370.98,370.33,371.42,373.19,368.38,368.84,L8
2016-02-20 22:26:03+00:00,353.79,336.81,332.50,336.82,333.80,329.56,323.69,322.68,322.63,323.51,329.82,336.58,344.02,351.09,360.21,368.95,372.20,367.94,364.60,364.62,360.88,360.42,363.84,366.44,369.62,375.92,381.34,382.26,386.16,392.60,389.50,392.19,391.65,391.87,390.08,390.93,389.04,389.66,392.09,395.20,398.08,402.62,404.55,408.47,411.99,411.36,409.25,406.44,402.99,398.97,397.04,394.57,392.28,391.33,389.45,383.67,377.54,373.88,369.14,366.86,365.87,365.84,362.98,361.01,365.30,369.37,367.75,372.13,371.54,373.05,372.11,364.47,359.87,350.50,348.45,341.45,352.98,363.53,360.59,358.46,360.59,365.62,364.24,359.87,348.35,345.47,346.36,347.94,354.51,359.00,363.57,367.58,372.73,369.12,366.16,360.89,359.28,360.39,365.34,370.82,373.48,379.05,376.34,376.11,380.36,379.97,381.93,380.57,377.50,378.20,373.48,371.49,371.70,373.94,374.01,373.02,370.46,370.51,369.39,372.12,372.43,373.85,374.69,376.09,377.90,376.15,376.77,378.04,378.91,385.16,382.54,379.76,378.11,373.39,369.36,369.64,369.72,369.22,362.69,365.64,L8
2016-03-07 22:26:02+00:00,352.11,334.42,330.12,335.37,333.58,330.52,324.24,322.96,323.82,322.38,329.04,335.58,342.97,350.32,360.46,368.36,371.78,368.21,364.88,363.96,360.03,359.81,364.01,366.14,368.61,375.32,379.97,383.10,385.13,390.66,388.75,390.82,390.96,391.33,389.95,390.47,389.05,387.20,391.41,395.53,398.28,402.45,404.15,407.98,411.27,411.45,408.65,406.11,402.99,398.71,396.35,394.64,392.32,390.55,388.37,382.93,376.66,373.03,367.83,366.87,365.32,365.00,360.78,358.61,362.22,367.46,366.21,370.42,369.88,371.99,371.04,363.09,358.47,348.99,346.37,341.35,351.97,360.67,360.30,357.58,359.57,365.88,362.51,356.74,346.20,344.76,344.99,346.70,353.30,358.54,363.15,366.07,371.85,368.88,366.39,360.21,358.23,359.92,365.86,369.00,372.78,376.97,374.87,371.44,379.36,379.15,381.65,379.89,376.05,375.94,372.78,372.17,372.61,374.07,373.85,370.77,368.90,369.79,368.90,371.74,372.17,373.33,374.97,373.71,376.54,374.30,376.32,377.01,379.44,384.77,380.59,379.05,376.94,372.27,368.67,368.97,370.47,369.22,362.69,365.64,L8
2016-03-16 22:19:48+00:00,352.47,333.37,328.44,334.80,333.85,332.53,326.32,324.48,324.31,322.72,329.64,336.61,343.58,352.27,360.25,367.99,371.93,369.15,365.19,364.23,360.44,359.51,363.91,365.97,368.96,375.44,379.43,382.52,384.68,389.65,387.99,390.74,391.39,391.63,390.92,391.38,389.71,387.89,392.25,395.51,398.59,402.37,403.92,407.79,411.36,411.66,407.91,404.35,401.72,398.05,395.00,394.60,393.02,390.38,387.33,381.92,376.31,372.87,368.84,367.34,365.32,364.90,361.08,359.20,362.32,368.10,367.69,370.94,369.60,371.22,370.47,365.43,358.62,349.64,346.23,339.44,351.16,361.26,359.58,357.89,359.64,365.11,361.96,355.87,346.15,344.47,345.05,347.40,353.62,358.95,362.75,366.91,372.70,369.43,366.93,361.51,359.42,360.76,365.67,368.47,372.59,377.18,374.91,371.93,378.17,379.37,381.19,379.35,375.68,375.47,372.41,372.29,372.68,374.04,374.22,370.73,369.05,369.63,368.83,371.44,372.22,373.63,374.61,374.24,376.67,375.08,376.42,376.94,379.35,383.41,381.04,379.40,376.66,371.84,368.00,368.37,369.62,368.51,362.55,365.27,L8
2016-04-17 22:19:33+00:00,351.64,331.59,327.32,333.44,330.73,331.83,328.23,325.56,324.80,322.19,329.17,335.65,342.35,351.39,360.55,367.27,372.42,369.20,365.30,361.92,358.50,358.47,363.08,364.72,368.62,374.00,377.93,381.77,383.52,388.23,386.51,389.09,390.21,389.33,389.67,390.08,389.70,387.26,391.86,395.80,398.39,402.00,403.33,407.00,410.44,410.62,406.36,404.20,401.05,396.94,393.33,393.06,391.68,388.94,385.78,379.63,376.38,372.96,368.89,367.32,364.87,364.22,360.47,358.89,360.66,367.13,368.30,370.52,367.57,368.62,368.02,363.25,355.95,349.97,346.65,340.37,351.79,360.90,359.80,358.01,359.18,361.60,359.03,352.73,343.55,342.62,342.84,345.08,351.24,355.90,360.70,366.02,370.72,367.98,366.30,361.01,359.53,360.82,365.67,368.73,372.75,377.35,374.82,372.27,373.59,377.19,379.63,378.03,375.26,375.18,372.88,372.64,372.23,372.75,373.80,370.88,369.35,369.83,368.93,371.56,371.87,373.88,375.08,375.21,376.70,376.01,376.37,376.89,379.21,383.30,381.04,379.40,376.66,371.84,368.00,368.37,369.62,368.51,362.55,365.27,L8
