dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139,satname
2016-01-04 22:21:27+00:00,,,,,,,330.13,326.24,325.76,324.53,334.00,343.50,348.41,359.21,362.83,368.77,374.87,370.89,368.43,363.68,359.73,362.54,364.21,374.55,,,,,394.55,394.98,394.61,393.13,395.99,399.95,400.39,396.58,396.11,397.07,394.35,397.94,402.99,403.88,405.98,413.81,,,410.77,407.17,404.65,403.88,399.50,400.95,398.30,395.94,391.12,387.58,384.79,380.95,374.21,372.97,367.88,367.12,,,,368.19,372.18,372.13,376.71,375.17,376.28,369.19,359.17,349.70,349.21,341.43,355.97,365.45,360.65,362.36,,,361.25,356.38,351.06,351.20,353.01,353.64,357.01,360.39,367.43,372.64,376.95,373.70,370.55,367.80,369.03,,,,377.10,382.66,377.52,380.63,379.33,384.07,389.43,389.88,386.42,387.05,380.07,382.23,384.54,,,378.91,377.13,378.80,381.16,382.17,378.55,379.97,381.74,383.75,385.40,384.22,384.06,386.21,,,384.22,390.00,390.04,381.01,379.16,380.98,379.08,376.41,369.02,370.35,L7
2016-02-05 22:21:49+00:00,,,,,,,,,,,,,,,,,,,,,,342.79,346.80,339.75,352.40,,,,365.41,,369.45,388.87,,,379.34,388.62,382.92,367.16,380.87,388.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.30,,,,,328.08,334.52,327.29,324.45,,,,,,,,344.51,345.71,350.13,,,359.93,363.24,364.22,361.25,,366.56,370.53,364.87,360.12,363.48,364.85,362.14,360.85,,,363.28,358.99,358.58,357.54,362.10,361.34,363.66,361.24,362.58,364.80,365.26,365.49,365.17,,,371.80,364.53,363.02,360.29,358.81,362.30,364.40,360.68,342.51,354.34,L7
2016-02-12 22:28:02+00:00,361.79,331.13,334.23,339.69,335.84,339.75,,,,,,,,,,,,378.22,376.17,372.18,370.00,374.03,374.57,378.51,386.77,384.99,390.68,389.14,,,,,,,,,,405.18,407.73,406.35,409.46,414.35,416.44,417.21,425.36,425.00,422.07,414.31,,,,,,,,,390.79,384.79,383.39,379.58,377.27,377.12,378.77,372.61,380.24,384.88,,,,,,,,,,,,,,369.62,372.81,373.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-02-13 22:19:56+00:00,358.01,335.63,326.77,334.36,333.18,333.93,336.54,332.49,328.09,327.70,336.99,344.41,349.99,357.53,362.44,371.52,376.50,371.87,370.17,367.05,366.11,367.96,366.01,367.30,378.56,383.93,384.25,380.95,391.85,398.36,395.25,399.28,399.92,397.64,397.93,396.49,394.77,399.00,406.24,401.35,402.03,403.48,409.08,410.45,414.03,411.45,410.12,404.85,405.28,,,,,,,,,,,,,,,,,368.91,368.10,373.97,366.05,371.29,379.21,375.99,366.35,364.28,358.77,348.41,362.43,375.78,369.93,368.19,366.15,371.79,372.02,361.50,352.50,352.32,356.15,361.06,362.34,366.85,373.81,381.36,385.51,382.26,377.23,377.86,375.41,378.33,381.41,383.63,386.15,385.19,385.57,384.60,386.35,388.47,385.51,387.21,385.59,388.16,383.56,385.29,384.79,384.76,383.71,382.10,377.33,377.10,384.47,380.08,385.63,381.34,384.38,386.91,384.62,383.67,385.76,389.50,391.31,396.09,394.60,385.30,386.96,385.19,371.94,367.67,371.59,373.51,372.25,372.11,L8
2016-02-20 22:26:03+00:00,336.09,313.87,320.63,329.08,324.77,325.94,327.63,321.92,321.65,315.69,320.93,327.84,337.33,351.69,358.15,365.18,372.89,368.16,361.04,354.19,355.05,354.41,358.50,362.00,360.15,367.39,377.15,380.31,381.99,384.73,383.39,382.28,383.34,384.10,386.48,386.85,391.02,374.75,376.02,388.93,394.06,395.13,398.25,399.75,406.61,404.93,401.01,400.45,396.89,394.45,392.60,389.75,393.50,393.85,385.19,377.29,371.70,372.11,364.13,362.95,364.67,359.93,355.47,348.64,353.08,357.68,360.69,369.46,376.00,374.77,363.27,356.58,349.49,343.67,336.96,343.80,351.95,352.42,358.56,357.22,357.81,358.70,352.07,339.50,335.15,338.75,335.42,338.00,346.66,345.76,352.80,353.76,366.65,359.60,357.51,353.77,350.79,354.70,362.73,366.57,372.19,377.27,369.41,365.13,357.17,372.29,376.00,378.62,375.52,374.39,369.42,372.15,371.37,371.94,369.01,365.56,364.91,363.80,355.51,365.75,369.31,373.11,373.08,364.49,376.84,374.92,375.50,370.27,375.35,377.13,374.41,371.44,369.54,366.91,363.53,369.93,366.32,359.35,346.58,357.65,L8
2016-03-07 22:26:02+00:00,343.48,328.03,326.27,327.21,328.95,324.86,322.19,321.95,329.81,318.72,321.79,323.42,343.97,356.14,364.78,369.15,369.60,368.54,363.42,354.63,351.03,354.95,361.38,357.60,359.52,368.48,371.83,385.28,378.56,377.76,381.22,381.63,384.98,387.04,388.98,385.42,389.32,364.12,383.85,394.23,395.41,396.99,397.66,404.74,403.55,409.09,402.07,400.14,401.03,396.18,394.05,393.92,391.99,386.92,381.62,374.97,370.79,365.89,361.24,365.36,359.19,358.01,349.28,346.22,348.53,359.43,361.27,361.20,359.91,362.80,355.19,354.51,353.34,343.21,337.71,342.85,350.65,349.32,356.96,352.76,356.19,360.19,356.05,351.76,343.48,340.24,338.41,334.84,339.48,345.29,348.40,348.96,359.89,364.87,361.50,353.64,347.17,353.71,358.24,359.90,369.19,372.78,367.43,353.44,,372.44,377.02,370.97,368.88,365.57,369.04,367.58,365.48,367.03,368.65,363.17,364.34,367.17,365.90,369.21,370.76,369.94,374.71,368.57,375.37,367.99,373.87,375.47,376.79,377.45,370.80,374.83,369.96,365.55,364.56,364.98,374.91,,,,L8
2016-03-16 22:19:48+00:00,362.95,340.54,,,,,,,,325.86,331.85,342.65,346.46,354.51,361.59,364.41,371.39,369.36,360.99,360.61,360.80,354.33,360.34,361.43,370.05,370.31,371.28,375.79,383.53,383.80,386.91,387.89,392.26,392.89,390.89,389.68,388.79,394.59,393.38,393.81,398.92,401.26,400.47,403.85,406.57,406.29,400.86,395.56,397.23,395.55,389.19,394.98,392.36,388.18,382.46,377.19,373.87,371.45,370.65,365.24,363.19,360.98,362.14,359.97,363.28,369.03,369.46,374.55,367.65,365.82,366.50,364.94,352.15,350.93,347.44,334.68,348.26,359.15,356.63,357.31,358.92,359.72,358.64,350.65,345.75,342.23,345.58,352.99,355.86,361.83,360.01,371.96,377.78,372.71,370.17,370.66,367.72,365.83,364.75,366.34,371.42,378.62,375.17,375.37,371.05,381.13,377.57,375.04,373.05,372.23,369.77,373.13,373.13,373.89,376.10,370.46,369.92,368.50,368.35,369.33,372.59,375.78,372.13,377.93,377.58,380.55,377.10,376.42,378.93,377.98,383.80,381.82,374.65,368.89,363.28,364.13,363.72,364.28,361.69,363.05,L8
2016-04-17 22:19:33+00:00,354.58,334.79,335.60,336.55,331.69,333.56,330.92,330.85,331.74,328.58,335.43,338.18,341.11,349.46,364.74,368.59,376.81,369.71,366.42,363.00,355.92,360.03,364.50,365.86,365.15,368.63,373.16,381.26,382.99,387.29,389.82,387.84,391.20,385.98,392.94,390.82,389.60,379.73,387.18,399.23,396.26,397.97,397.40,399.93,403.12,403.80,399.61,402.81,398.27,394.82,387.76,392.18,392.16,388.38,388.12,381.59,376.97,373.70,369.31,367.20,360.84,358.78,356.23,356.71,362.22,366.45,378.38,377.23,360.00,362.01,362.38,355.63,353.92,352.35,349.58,347.77,356.85,358.33,361.32,359.10,355.94,355.08,356.94,357.92,349.43,345.91,339.45,340.21,347.54,351.23,355.44,359.83,356.87,357.87,361.88,357.02,360.43,361.26,365.66,370.04,373.92,378.75,374.13,375.02,363.77,374.44,377.89,377.44,371.92,372.87,376.63,375.40,368.64,365.00,371.24,371.94,371.47,371.45,369.70,372.49,369.05,375.82,378.79,383.03,376.97,383.48,375.98,376.47,378.36,382.72,,,,,,,,,,,L8
2016-04-24 22:25:40+00:00,358.07,338.26,334.02,332.66,332.68,337.62,334.71,332.22,332.46,329.26,326.20,343.16,352.57,356.30,362.77,369.39,375.09,372.69,363.57,359.19,356.52,354.28,357.27,362.62,367.02,370.83,373.87,382.19,383.99,391.83,390.02,391.94,394.74,392.75,393.06,395.30,395.61,394.12,395.24,389.20,394.22,401.75,403.73,406.29,407.99,409.38,404.76,406.43,402.58,395.89,387.76,389.80,391.50,387.64,384.20,378.20,373.90,372.90,369.78,369.26,366.55,365.31,368.90,360.72,362.90,372.41,382.52,381.28,374.12,366.44,363.24,360.17,357.91,358.39,354.41,355.73,359.23,363.66,369.26,362.28,360.10,361.64,358.15,357.00,342.06,341.18,353.29,353.51,353.11,356.38,361.87,362.99,371.70,367.66,363.84,360.72,361.11,363.76,369.72,375.95,377.24,380.81,372.93,368.82,373.54,364.69,371.20,376.50,376.71,377.69,376.34,375.19,381.66,378.84,377.86,378.06,378.73,375.96,374.21,372.73,372.42,373.03,372.32,369.08,375.94,377.84,380.73,371.12,378.76,379.78,378.64,374.88,373.69,362.00,358.45,360.57,363.16,369.12,359.48,363.25,L8
2016-04-25 22:22:20+00:00,,,,,,342.32,340.29,336.42,336.18,335.31,339.52,348.12,353.46,356.31,365.90,372.58,374.19,374.44,367.71,368.44,359.26,361.11,370.08,378.15,,,,384.74,387.97,391.01,390.25,395.86,393.98,404.39,397.39,402.01,400.01,405.72,406.93,407.13,406.04,403.19,406.35,,,,,407.16,403.64,401.69,398.61,394.84,386.81,394.14,389.69,387.95,387.20,385.71,381.63,378.83,380.47,,,,377.49,377.09,,,,,,,,,,,,372.88,376.48,,,,362.77,359.61,354.40,353.00,355.70,355.62,362.01,365.12,370.08,373.86,381.62,373.56,372.46,371.28,368.65,,,379.51,386.37,387.91,385.68,384.13,378.73,,,,,,,387.28,382.93,,,381.16,381.08,377.28,376.53,378.03,374.00,382.19,383.89,385.09,384.12,382.77,386.15,,,,374.43,373.01,371.70,371.99,377.51,,,,,,L7
2016-06-03 22:28:41+00:00,,,,,,,,344.10,351.45,351.63,354.20,362.06,381.85,377.45,395.48,400.07,405.89,403.82,392.00,386.98,,,,,,,,,,416.14,414.67,415.86,413.82,419.39,413.72,413.65,432.15,423.95,421.78,426.10,,,,,,,,,419.91,413.86,409.46,399.31,398.89,389.31,411.44,399.52,394.68,401.90,,,,,,,,,404.72,416.13,,,403.38,,402.73,389.95,384.43,391.72,,,,,,,,,,373.43,376.55,371.60,371.86,384.10,379.77,385.95,401.70,387.11,389.25,,,,,,,,,,,,,410.98,387.27,397.55,403.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-06-28 22:22:33+00:00,386.50,368.32,368.69,,,,,,,329.65,334.92,345.76,372.05,385.49,365.49,,401.42,385.22,373.65,374.05,375.04,371.91,373.04,374.47,382.75,391.01,397.75,,,,402.68,409.16,405.53,395.30,400.46,393.40,410.16,407.52,413.83,413.57,422.07,422.83,420.99,413.48,419.68,422.50,,,,412.74,411.81,410.44,401.81,401.01,395.24,389.27,390.44,381.75,380.21,378.01,367.47,370.27,377.40,380.75,,,,390.51,388.52,390.78,394.80,,381.96,380.46,371.99,366.27,383.93,389.52,381.46,369.93,382.17,,,,386.47,366.44,363.60,366.76,370.94,373.30,356.22,373.74,380.69,378.02,374.93,373.25,370.58,388.18,395.40,,,,390.57,378.12,367.82,373.98,382.89,388.83,389.90,383.30,385.78,376.43,370.88,380.61,384.05,,,384.18,380.62,378.04,382.98,379.12,380.68,389.70,397.55,390.04,389.60,377.17,383.43,376.62,,,,,,,,,,,L7
2016-07-14 22:22:33+00:00,,,,,,,,320.87,318.38,319.38,317.01,320.71,,,354.37,,360.69,353.97,347.24,337.04,,340.93,350.47,347.63,340.65,,,,,382.30,360.52,366.36,369.20,377.50,379.20,362.16,377.27,373.66,,377.67,,390.37,395.04,393.50,397.28,,,,381.64,374.22,374.02,375.90,373.41,368.34,356.43,,,357.19,354.84,352.78,342.33,341.26,346.78,,,,362.15,356.03,357.85,350.54,372.49,359.28,353.74,343.87,339.43,342.84,359.93,350.96,357.16,352.29,346.75,,,,347.95,332.17,333.09,329.56,332.70,350.29,347.80,344.65,349.38,352.94,352.40,347.90,353.24,,,,,375.37,368.69,345.36,330.38,,,362.83,354.97,360.11,354.59,362.10,362.05,360.32,,,362.68,360.10,359.65,362.58,360.14,365.40,359.76,361.56,356.52,355.49,356.90,351.22,359.16,,,,,,,,,,,,L7
2016-08-06 22:28:47+00:00,,,,,,,,,,,,,368.13,371.62,379.15,386.69,393.04,385.03,380.79,365.90,370.58,381.26,382.80,406.34,,,,,,,,,,,423.13,427.08,425.33,,425.76,,427.15,439.80,440.74,444.99,,,,,,,,,,,,402.04,403.64,395.85,396.29,393.44,393.03,382.48,,,,,,,,,410.37,,,,385.01,383.76,388.91,399.15,391.26,387.61,,,,,,,,,,385.50,,,,384.38,390.60,383.64,394.01,390.54,,,,,,,,404.31,400.41,,,,,417.89,411.34,,,,,,,,390.66,389.54,390.96,395.26,394.14,396.20,407.43,401.40,400.59,,,,,,,,,,,,L7
2016-08-15 22:22:36+00:00,367.55,354.37,353.63,353.12,332.76,325.66,323.02,313.88,310.45,309.15,316.98,303.23,326.96,341.54,352.26,362.16,366.60,350.61,339.52,343.23,338.00,,,,,375.40,369.67,374.13,379.22,384.10,384.97,385.22,386.43,380.13,383.51,388.84,389.82,384.08,386.62,383.83,388.59,,,,391.75,382.09,392.56,390.19,384.90,390.94,369.75,376.37,382.34,372.96,372.66,368.56,366.72,368.92,363.64,364.87,,,355.84,353.58,360.10,366.61,381.37,379.66,391.79,373.73,366.50,363.46,354.75,352.89,349.74,354.27,357.70,,,,362.31,360.22,359.56,364.65,365.44,355.27,334.28,346.98,346.84,349.37,347.84,352.20,352.63,359.12,351.23,,,,363.31,369.25,378.69,378.68,369.09,369.99,367.26,354.77,354.47,362.74,366.39,364.19,362.99,,,365.22,359.19,362.67,355.67,352.97,356.79,357.39,362.80,363.34,375.41,369.24,369.82,366.22,,,372.62,,,,,,,,,,,,L7
2016-09-08 22:20:12+00:00,359.33,338.74,339.25,342.40,336.87,331.52,328.08,326.54,331.23,332.74,333.55,339.08,345.78,354.61,353.59,365.67,366.37,357.17,352.87,351.14,349.55,352.10,359.35,370.57,380.02,388.20,382.28,383.39,391.17,399.43,398.62,405.30,406.23,407.46,405.96,404.01,399.46,406.48,411.39,411.63,413.92,417.36,416.81,418.27,420.80,418.94,413.70,411.37,404.13,406.92,403.71,402.81,401.05,396.79,392.75,392.11,386.03,379.00,378.37,370.23,368.13,362.50,363.22,365.32,364.84,372.34,385.96,384.45,387.65,383.96,390.54,387.79,368.04,364.66,362.60,354.02,373.95,382.39,378.48,376.45,371.90,374.41,373.87,372.57,369.67,368.71,364.94,369.25,359.88,361.80,364.68,373.56,377.64,374.40,369.16,371.81,371.49,370.24,374.51,379.68,384.55,386.94,388.25,394.51,392.85,384.67,385.22,380.37,385.13,387.93,388.96,396.91,403.37,399.73,397.42,393.19,385.54,384.31,381.41,379.90,376.85,376.59,372.69,385.31,377.56,382.40,382.90,381.73,379.52,382.18,378.80,377.25,373.33,368.23,363.56,364.84,365.76,368.09,367.66,363.15,L8
2016-09-23 22:28:54+00:00,,,,,,,,,,,,357.26,359.68,366.11,369.90,377.79,381.63,373.64,370.47,368.93,362.92,371.46,376.95,,,,,,,,,,413.98,438.35,413.94,408.93,404.80,407.09,413.39,413.52,415.50,420.31,424.23,,,,,,,,,412.82,412.27,411.43,405.36,403.64,400.83,390.36,389.04,383.77,382.07,,,,,,,,,391.88,396.52,395.78,391.91,385.96,380.42,375.62,382.43,396.72,394.59,,,,,,,,,,373.41,375.65,378.47,,,384.59,388.99,384.79,390.48,,,,,,,,,,,,,400.76,397.37,402.04,403.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-11-11 22:20:19+00:00,339.28,321.32,317.27,319.03,321.96,314.80,316.73,325.70,322.21,325.56,328.11,333.21,326.91,339.71,349.79,356.01,352.03,350.06,339.54,342.91,344.92,344.02,346.84,357.60,363.77,373.98,369.89,372.06,376.45,379.60,388.54,383.75,382.88,390.74,386.47,392.00,400.14,390.94,382.19,394.91,394.95,393.13,401.11,399.28,398.35,398.06,398.25,391.79,389.14,380.82,385.70,376.65,382.03,378.75,375.55,,365.42,359.05,362.51,360.59,352.47,345.13,344.79,348.09,352.96,356.33,360.94,371.73,378.22,371.57,361.02,356.30,,340.30,329.26,334.22,348.58,346.86,352.22,354.17,357.30,355.14,353.06,354.05,350.17,346.63,350.13,334.33,339.47,345.57,344.73,348.67,360.15,361.47,353.39,348.48,353.57,358.44,367.55,365.92,374.88,379.51,376.61,375.46,360.69,374.97,377.05,375.11,368.56,368.11,365.70,365.20,376.70,377.48,377.61,371.69,375.46,366.62,370.39,368.56,362.21,363.38,362.09,360.47,366.20,359.22,364.19,367.78,368.12,367.07,368.56,367.39,363.79,359.40,350.48,355.85,354.00,350.44,338.86,343.41,L8
2016-11-18 22:26:30+00:00,347.04,323.29,319.97,324.60,325.45,320.36,320.75,319.60,322.18,321.00,329.16,332.42,336.35,338.11,341.82,350.50,353.44,347.20,343.20,342.88,341.93,345.28,354.89,362.57,370.05,363.72,368.51,372.35,372.26,379.39,380.17,383.08,390.05,386.57,384.91,389.41,387.70,383.19,393.53,389.80,388.60,392.90,392.68,392.71,396.26,395.92,,,,,,,,,,,,,,350.16,339.37,,,312.64,344.32,,,,,,393.27,,,354.12,348.10,336.65,347.57,357.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-12-04 22:26:29+00:00,356.21,330.36,321.55,329.78,331.87,330.34,325.21,324.16,326.61,325.93,328.89,339.78,341.21,344.54,352.16,359.37,359.64,352.38,351.80,347.47,349.21,355.77,365.65,371.94,380.86,382.76,383.67,385.79,389.81,390.77,389.70,393.02,395.79,398.15,400.08,404.06,399.85,405.39,402.11,401.63,404.83,401.17,403.48,407.06,407.00,406.21,400.30,394.17,393.25,393.91,390.63,392.77,391.85,389.65,387.67,385.27,382.11,381.55,375.96,369.85,371.36,365.81,367.19,366.84,363.83,367.17,370.51,378.71,384.14,387.39,381.72,374.76,359.24,355.78,352.78,346.91,355.98,370.14,369.77,367.26,370.04,371.84,370.11,370.95,361.44,354.71,366.27,367.83,375.48,377.79,380.45,373.32,379.47,374.30,366.13,363.03,366.03,369.39,372.67,374.57,381.31,387.33,388.08,387.42,389.46,383.75,376.42,379.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-12-21 22:22:23+00:00,,,,317.97,326.48,310.75,310.73,312.14,311.82,317.07,313.85,331.70,336.24,332.73,339.82,354.71,,,,,332.61,336.59,342.01,350.91,363.14,364.99,376.35,365.06,377.79,373.56,368.87,368.31,367.13,374.29,380.14,385.31,,,,,391.03,391.62,394.70,395.39,396.89,396.75,386.93,385.93,385.09,381.65,378.92,372.43,374.60,371.71,369.18,,,,361.60,358.65,352.63,351.98,347.58,349.07,350.88,355.19,362.77,363.73,365.30,352.74,370.55,361.10,,,,329.51,342.75,353.86,348.13,347.88,353.41,360.25,360.51,355.92,349.93,348.45,350.26,358.08,359.37,372.43,374.35,,,365.15,358.44,356.70,359.41,363.99,363.28,372.83,375.07,381.99,383.12,382.56,392.71,376.51,381.80,,,377.02,371.67,370.26,369.55,372.87,373.57,372.08,371.31,370.24,369.74,379.62,378.20,372.67,,,,365.54,358.35,361.28,365.47,375.42,371.72,,,,343.48,,,,,348.71,L7
2016-12-28 22:28:30+00:00,350.66,326.69,321.04,327.06,322.10,330.11,327.94,331.55,337.46,345.78,,,,,,,,,,,349.15,353.55,361.17,368.22,377.22,382.11,391.41,395.59,393.90,397.77,394.60,,,,,,,,,,414.85,412.85,414.52,415.39,416.84,409.83,409.87,411.94,404.10,400.36,397.62,,,,,,,,,380.37,380.63,377.32,373.39,365.31,375.49,378.76,382.46,387.68,,,,,,,,,367.53,368.21,365.40,371.24,373.56,368.04,378.44,382.37,365.05,353.71,352.09,,,,,,,,,372.80,375.14,370.91,374.11,381.45,393.80,394.62,392.70,395.23,,,,,,,,374.55,371.81,374.30,374.82,387.74,386.98,381.21,383.91,,,,,,,,,,,,370.24,367.14,354.10,354.24,,,,,,,L7
2017-01-22 22:22:02+00:00,339.77,319.65,310.59,321.90,317.88,316.14,321.09,309.30,,321.12,325.34,330.80,334.12,342.76,343.98,347.50,347.93,344.47,,,,,339.39,349.98,368.27,370.73,371.38,380.91,385.28,387.45,376.67,377.75,374.38,376.85,377.88,384.02,392.11,388.62,,,,393.61,395.50,395.40,393.74,395.84,392.11,386.40,385.20,378.17,376.82,373.07,,,370.86,365.18,,,,356.48,353.86,350.76,345.03,342.52,347.94,350.39,355.07,357.33,359.39,353.04,360.58,353.34,337.77,341.23,,,,337.43,347.31,347.08,348.27,350.74,350.72,356.23,347.19,343.40,346.79,338.23,340.75,347.30,351.09,358.17,,,,356.46,355.66,359.93,360.30,366.84,370.13,375.86,375.62,372.17,376.74,379.53,380.39,380.71,,,369.71,360.93,363.67,361.21,366.31,363.49,371.46,364.00,366.96,373.82,370.16,367.96,365.48,,,,361.95,369.93,368.57,,,,,,354.05,353.44,355.06,355.29,,,L7
2017-02-15 22:19:55+00:00,348.46,326.11,320.96,322.93,318.96,321.26,323.17,320.06,321.35,325.43,327.18,337.39,338.79,339.93,344.32,356.42,357.43,350.14,348.66,344.86,346.44,351.74,358.88,371.73,382.00,386.96,388.46,382.77,385.54,385.70,386.06,384.56,382.43,384.16,386.81,392.32,397.99,404.02,409.58,406.82,407.45,407.87,403.95,409.14,415.42,415.79,405.26,394.67,390.25,387.19,385.14,383.14,381.21,384.01,374.85,375.36,373.08,370.79,366.45,362.54,359.56,360.06,360.41,361.44,367.40,365.81,371.55,373.57,371.67,378.64,376.47,366.34,358.88,354.57,347.33,337.98,357.14,365.18,357.12,363.11,365.28,372.00,369.80,374.51,367.05,358.18,365.55,365.65,360.48,362.01,369.46,371.35,365.23,365.91,368.12,364.73,368.15,367.25,369.68,376.73,379.91,385.89,384.33,385.02,385.58,382.81,379.44,382.08,382.57,381.92,377.89,374.74,372.51,371.50,373.98,378.40,377.67,375.52,373.19,374.28,374.57,384.88,371.06,373.82,378.31,374.40,363.48,371.87,379.72,388.33,379.63,380.29,377.74,364.29,359.00,351.78,355.31,356.24,364.72,374.21,L8
2017-03-19 22:19:39+00:00,,,,,,325.66,329.95,326.34,330.81,329.76,331.77,338.62,343.78,345.12,350.23,353.42,360.21,357.18,354.41,349.66,346.68,352.11,362.83,371.26,383.73,386.15,,437.48,,393.44,387.08,389.81,400.35,395.82,388.60,390.34,396.15,401.21,406.95,403.04,411.52,413.21,,,,,,,,394.44,388.08,388.50,386.36,385.67,379.90,379.09,379.13,373.86,368.63,365.25,364.89,365.18,359.23,354.00,360.79,366.63,371.83,367.79,370.10,377.65,379.01,368.34,371.81,363.50,359.74,,,,,363.43,359.92,364.95,366.49,368.49,362.30,361.87,367.30,368.49,367.54,370.06,375.49,,,,,,,,382.18,385.48,382.41,387.31,387.44,389.36,386.33,383.71,387.58,386.69,380.26,380.21,378.19,379.16,380.81,377.08,374.08,378.00,377.41,380.70,376.74,377.24,371.51,375.88,376.43,379.06,373.72,380.49,376.12,372.42,380.36,383.86,381.99,373.46,375.48,368.46,365.55,361.21,361.96,360.13,367.04,372.06,L8
2017-03-27 22:22:13+00:00,369.15,350.53,348.88,342.09,345.89,343.68,348.28,345.24,347.92,349.20,,,,,,377.31,367.16,368.01,364.42,356.41,357.75,362.29,372.66,386.99,391.57,401.00,408.72,410.42,412.68,409.39,403.42,411.02,,,,408.89,416.06,407.03,411.59,411.83,413.65,423.97,422.41,427.35,425.33,425.50,421.36,418.47,416.03,408.12,412.54,,,,391.93,390.15,387.24,384.57,379.62,386.16,378.94,377.63,373.49,370.83,380.13,380.08,386.09,396.18,406.12,,,378.29,370.37,361.53,352.82,357.34,375.18,362.79,375.22,376.69,377.09,377.26,371.37,382.50,379.09,364.52,,,,367.52,371.08,371.91,377.09,382.38,375.20,368.62,372.68,375.31,383.93,388.56,389.76,400.05,396.45,396.22,,,395.31,398.11,391.75,389.98,389.81,388.09,390.99,382.99,385.17,384.44,387.53,386.06,391.01,,,386.82,387.98,377.35,384.48,386.78,384.13,381.64,387.08,384.23,383.77,383.94,372.09,370.78,,,375.29,364.87,346.88,,L7
