dates,satname,nzd0466-0000,nzd0466-0001,nzd0466-0002,nzd0466-0003,nzd0466-0004,nzd0466-0005,nzd0466-0006,nzd0466-0007,nzd0466-0008,nzd0466-0009,nzd0466-0010,nzd0466-0011,nzd0466-0012,nzd0466-0013,nzd0466-0014,nzd0466-0015,nzd0466-0016,nzd0466-0017,nzd0466-0018,nzd0466-0019,nzd0466-0020,nzd0466-0021,nzd0466-0022,nzd0466-0023,nzd0466-0024,nzd0466-0025,nzd0466-0026,nzd0466-0027,nzd0466-0028,nzd0466-0029,nzd0466-0030,nzd0466-0031,nzd0466-0032,nzd0466-0033,nzd0466-0034,nzd0466-0035,nzd0466-0036,nzd0466-0037,nzd0466-0038,nzd0466-0039,nzd0466-0040,nzd0466-0041,nzd0466-0042,nzd0466-0043,nzd0466-0044,nzd0466-0045,nzd0466-0046,nzd0466-0047,nzd0466-0048,nzd0466-0049,nzd0466-0050,nzd0466-0051,nzd0466-0052,nzd0466-0053,nzd0466-0054,nzd0466-0055,nzd0466-0056,nzd0466-0057,nzd0466-0058,nzd0466-0059,nzd0466-0060,nzd0466-0061,nzd0466-0062,nzd0466-0063,nzd0466-0064,nzd0466-0065,nzd0466-0066,nzd0466-0067,nzd0466-0068,nzd0466-0069,nzd0466-0070,nzd0466-0071,nzd0466-0072,nzd0466-0073,nzd0466-0074,nzd0466-0075,nzd0466-0076,nzd0466-0077,nzd0466-0078,nzd0466-0079,nzd0466-0080,nzd0466-0081,nzd0466-0082,nzd0466-0083,nzd0466-0084,nzd0466-0085,nzd0466-0086,nzd0466-0087,nzd0466-0088,nzd0466-0089,nzd0466-0090,nzd0466-0091,nzd0466-0092,nzd0466-0093,nzd0466-0094,nzd0466-0095,nzd0466-0096,nzd0466-0097,nzd0466-0098,nzd0466-0099,nzd0466-0100,nzd0466-0101,nzd0466-0102,nzd0466-0103,nzd0466-0104,nzd0466-0105,nzd0466-0106,nzd0466-0107,nzd0466-0108,nzd0466-0109,nzd0466-0110,nzd0466-0111,nzd0466-0112,nzd0466-0113,nzd0466-0114,nzd0466-0115,nzd0466-0116,nzd0466-0117,nzd0466-0118,nzd0466-0119,nzd0466-0120,nzd0466-0121,nzd0466-0122,nzd0466-0123,nzd0466-0124,nzd0466-0125,nzd0466-0126,nzd0466-0127,nzd0466-0128,nzd0466-0129,nzd0466-0130,nzd0466-0131,nzd0466-0132,nzd0466-0133
2000-12-18 22:04:37+00:00,L7,318.47,320.65,320.80,317.33,315.96,311.79,311.03,314.90,317.57,314.96,319.42,325.41,324.64,326.67,328.00,330.49,327.39,330.98,331.41,336.40,337.57,339.39,337.51,342.57,345.16,339.62,336.07,335.15,330.81,331.69,331.60,332.26,331.69,335.00,333.12,332.10,333.67,332.22,329.95,323.46,320.46,321.63,321.41,324.38,324.81,320.96,323.43,322.32,321.39,328.31,335.34,334.94,332.83,334.11,334.27,333.80,335.85,335.86,336.86,336.25,337.06,336.93,339.39,340.77,345.31,345.00,341.91,341.28,339.78,341.57,343.66,345.14,341.31,343.64,339.09,334.11,334.82,332.16,328.96,328.64,324.36,324.22,320.25,321.06,322.90,324.60,325.58,329.36,325.71,333.00,332.19,332.13,332.77,331.46,329.72,328.62,327.37,331.03,330.85,332.68,334.89,337.75,335.62,329.81,325.37,323.15,321.93,318.59,320.48,320.44,323.51,318.54,319.88,326.46,322.73,325.51,325.00,320.41,320.74,325.12,331.25,334.34,334.59,336.01,340.48,341.05,346.67,345.85,341.34,339.45,342.30,337.48,337.90,332.73
2001-01-03 22:04:36+00:00,L7,320.28,320.70,314.09,313.94,311.68,310.26,310.62,314.74,316.74,311.14,318.32,320.18,318.30,323.78,327.13,327.65,329.23,331.24,334.57,336.38,335.08,333.51,337.72,342.26,,,,,,,,,,,,,,,,,,,,,,,321.82,323.22,325.83,330.58,330.86,331.71,331.93,331.85,332.10,335.78,334.75,337.06,335.82,337.30,339.22,339.49,340.15,339.40,342.45,344.57,341.80,342.96,341.93,341.81,344.13,345.05,341.86,338.49,,,,,,,,,,,,,,,,,,,,330.17,331.88,330.02,332.32,334.10,332.24,332.91,335.29,338.88,336.48,332.12,330.69,327.27,324.30,322.83,321.02,325.04,324.81,326.50,328.78,326.37,322.87,326.59,328.79,323.33,326.64,329.02,333.41,336.51,339.21,345.84,345.75,118.13,,,,,,,,
2001-02-20 22:04:36+00:00,L7,325.14,325.68,321.93,320.24,320.75,320.62,313.43,319.54,323.26,323.16,325.67,328.18,329.87,333.27,333.84,336.83,335.10,341.93,342.11,345.89,338.96,338.73,347.53,344.74,347.89,345.19,343.96,340.11,342.00,339.61,340.83,340.77,343.92,341.15,340.95,341.29,336.90,337.62,337.37,336.36,330.33,331.38,332.65,332.56,331.84,333.02,333.65,335.83,332.51,335.83,341.51,341.81,341.28,340.15,338.95,343.00,346.27,349.67,351.18,349.70,342.15,350.25,348.07,345.82,348.22,349.74,349.66,347.97,347.03,353.71,358.18,356.80,352.72,352.69,345.94,343.22,345.14,339.92,337.91,335.65,330.05,327.81,324.86,327.85,331.70,332.96,335.91,339.34,339.80,340.51,346.35,342.13,340.92,336.99,339.40,335.78,338.25,337.75,340.60,340.20,345.71,344.48,345.05,340.64,334.62,328.79,329.58,328.38,325.40,329.11,329.36,328.09,331.18,332.03,338.19,334.61,334.41,330.27,329.64,338.70,340.08,341.19,344.72,350.19,351.64,350.93,352.88,350.67,349.38,350.08,350.92,345.69,342.64,342.89
2001-04-09 22:04:17+00:00,L7,384.50,375.51,378.80,374.10,364.85,373.96,382.23,392.71,,379.40,384.01,388.38,386.90,394.88,385.48,386.05,395.98,396.23,387.84,400.58,410.07,403.04,405.82,414.50,409.34,408.89,390.97,394.05,397.85,375.76,391.98,398.12,403.62,404.48,407.28,395.79,403.03,397.19,400.73,386.72,387.21,387.23,396.94,389.94,384.19,383.32,392.98,394.85,396.02,394.89,396.79,397.90,396.63,382.29,397.08,414.85,412.58,398.60,401.03,405.59,408.32,406.95,405.18,404.93,405.17,400.74,394.45,403.49,396.88,402.56,400.68,398.19,398.46,398.75,397.83,396.60,379.43,389.41,387.94,383.58,373.67,380.15,380.39,380.38,374.40,389.59,380.58,385.56,380.71,388.29,391.53,387.80,384.70,390.88,399.42,399.08,396.74,384.84,399.68,406.84,391.11,386.08,391.59,394.53,379.09,370.61,374.52,381.69,389.02,382.22,387.91,388.92,383.32,391.22,385.39,381.74,390.28,391.41,382.99,382.54,391.65,394.42,395.44,404.33,400.60,394.40,391.22,404.61,402.90,403.56,395.21,393.63,392.03,401.94
2001-06-28 22:03:32+00:00,L7,321.68,322.54,315.95,313.21,313.64,315.36,316.96,314.01,317.85,316.09,317.73,325.51,328.32,328.60,328.29,333.61,329.22,335.24,337.45,341.49,337.74,344.50,339.33,342.41,344.26,343.59,336.43,331.27,332.61,331.18,335.44,336.12,338.47,337.62,337.86,336.87,333.09,338.13,333.92,331.00,326.34,327.67,326.94,320.81,317.84,321.67,325.44,329.67,334.15,333.20,337.09,333.17,332.35,337.68,333.82,334.85,332.52,334.61,339.22,341.21,335.79,338.16,344.79,348.42,349.13,343.57,342.48,345.68,343.05,342.44,346.60,345.51,340.53,339.51,341.23,340.45,337.39,338.14,335.12,331.37,327.49,324.32,327.45,330.71,324.90,323.68,327.09,330.78,333.75,335.51,330.85,329.63,334.80,332.33,337.65,332.56,331.13,333.73,336.12,340.05,341.91,341.65,338.91,330.76,330.61,326.50,325.51,325.56,323.36,329.59,328.69,329.12,331.49,331.35,330.60,329.30,330.88,325.21,326.54,337.93,339.93,343.06,347.34,350.95,348.02,351.27,353.25,350.99,351.04,354.10,346.48,348.09,344.26,341.32
2001-07-14 22:03:33+00:00,L7,327.47,330.38,331.73,328.91,322.38,327.13,331.49,329.31,334.09,326.15,335.56,339.10,338.78,337.92,334.98,338.30,331.43,342.21,349.02,346.94,342.45,348.48,345.69,341.18,356.17,352.49,344.97,342.11,344.69,340.55,344.79,353.01,354.53,,,,,,,,,,,,,,,,335.51,339.53,353.84,346.46,346.63,341.20,344.22,343.90,348.95,352.11,352.80,351.24,350.40,354.14,359.98,357.94,364.49,358.67,358.46,355.25,354.16,356.58,358.98,356.86,357.19,357.22,355.48,347.16,353.24,348.56,346.50,339.92,338.71,344.37,338.16,340.27,337.96,340.02,345.45,343.97,343.11,340.50,350.30,347.62,343.50,347.98,338.01,343.24,342.59,342.24,345.19,339.01,348.84,343.55,341.83,344.38,337.80,342.46,335.57,333.38,339.54,335.54,341.31,339.20,340.12,339.04,344.85,341.44,339.73,337.03,342.36,346.07,344.97,351.44,361.66,360.46,359.86,358.07,361.09,352.42,360.98,361.78,355.27,354.60,353.94,350.38
2001-08-15 22:03:02+00:00,L7,326.56,318.90,317.87,315.28,317.88,312.89,,,325.83,328.41,326.03,332.09,334.59,334.82,335.94,340.76,342.61,342.38,342.09,345.19,345.88,350.07,347.19,347.12,350.10,346.35,337.53,332.78,335.21,334.47,335.01,340.87,341.88,343.45,340.36,339.00,340.99,334.41,338.16,333.02,330.50,325.36,322.96,324.71,323.91,334.48,333.40,331.25,335.62,336.30,339.83,340.76,344.86,343.74,341.03,343.21,340.00,341.60,343.96,344.68,348.27,350.19,354.41,357.93,353.66,349.30,350.75,348.22,350.84,351.67,344.64,351.91,348.90,346.14,346.54,342.00,334.93,333.36,334.04,337.15,330.74,325.88,330.95,330.37,332.34,331.88,334.29,334.54,338.10,338.77,343.07,343.25,341.55,333.92,332.17,333.36,341.21,341.41,341.15,341.82,344.58,340.83,338.46,330.92,328.62,325.78,324.31,323.23,322.35,316.40,322.99,325.83,329.30,326.73,331.41,332.87,329.29,328.05,327.15,341.70,341.24,344.73,349.67,346.38,352.47,354.48,357.36,352.84,357.68,353.31,350.49,353.44,346.18,336.48
2001-08-31 22:02:53+00:00,L7,320.92,317.00,309.29,309.78,310.41,304.57,314.60,314.42,317.84,322.46,320.93,325.39,331.74,334.82,335.15,338.81,339.20,339.49,340.50,347.93,350.35,344.24,349.98,348.95,349.50,346.41,342.68,336.39,334.62,335.26,334.99,333.03,332.59,331.36,332.54,337.91,336.41,333.64,331.33,332.86,329.19,324.54,324.84,329.20,326.25,326.60,327.96,328.70,334.73,334.66,341.18,339.50,340.68,339.07,335.91,334.70,335.51,336.43,339.92,342.36,343.91,341.12,346.66,347.87,344.48,348.54,349.11,346.69,347.19,344.86,344.28,345.85,344.39,340.77,330.77,328.13,329.19,330.64,331.51,329.25,326.62,323.42,322.41,315.43,318.39,322.81,327.08,331.08,328.80,331.03,331.48,336.92,336.37,334.93,331.09,333.95,332.09,332.99,331.62,337.78,340.62,337.59,337.86,332.49,329.78,328.50,326.31,323.12,320.26,322.44,324.16,326.55,324.54,323.70,324.09,322.02,326.36,322.12,325.76,329.23,333.94,337.22,347.33,349.47,351.70,350.05,347.63,344.34,346.96,344.88,346.16,347.61,342.57,339.19
2001-10-18 22:02:30+00:00,L7,327.66,323.69,318.66,311.12,310.13,315.19,310.26,314.22,314.77,328.50,326.39,324.74,328.47,330.74,331.33,332.69,333.34,338.57,343.07,344.41,341.26,342.28,349.52,346.84,347.30,346.52,343.14,,,,,,,,,,,,,,,,,324.94,327.84,324.20,323.37,322.68,329.41,329.75,337.60,329.27,333.69,335.41,334.57,336.02,337.68,337.98,339.76,342.26,343.89,340.37,350.38,346.94,347.32,343.43,343.85,338.60,341.13,344.54,341.00,339.93,340.66,342.83,342.56,336.87,330.57,331.85,332.59,323.58,322.12,325.37,328.29,323.20,322.51,327.54,325.27,324.64,329.77,328.02,326.82,328.73,331.10,323.90,324.51,328.02,332.65,331.08,335.01,335.57,340.34,339.96,338.22,328.30,321.94,317.73,317.34,317.66,316.62,324.62,323.32,323.17,321.83,316.08,319.90,321.05,322.35,318.67,324.38,327.67,327.85,330.66,336.14,345.26,345.79,343.19,347.00,346.49,348.14,342.96,340.26,339.24,336.74,333.69
2002-03-11 22:03:07+00:00,L7,317.53,320.04,311.34,312.51,310.12,307.25,314.73,318.63,321.99,326.52,323.21,325.22,332.99,330.84,333.89,335.86,335.91,339.32,343.50,342.76,348.57,342.38,340.43,344.66,349.88,339.11,338.22,337.50,335.61,332.81,333.52,335.96,336.32,339.15,340.08,338.81,339.59,333.46,333.77,323.82,322.71,320.19,318.67,323.76,319.74,325.67,327.49,327.54,332.55,334.66,336.29,331.12,331.06,333.01,332.31,331.90,332.02,332.58,334.19,337.72,341.01,343.11,343.28,349.56,348.64,347.06,345.48,339.90,342.49,347.37,342.78,343.27,337.59,335.41,336.72,336.08,334.00,330.65,329.94,328.53,327.11,324.11,319.32,319.05,322.95,323.65,323.34,327.95,330.44,332.23,327.55,333.54,334.24,332.68,333.51,333.71,331.27,331.31,333.64,340.36,339.05,339.63,338.81,339.11,332.88,327.43,325.63,323.14,318.74,324.48,325.30,325.39,324.98,327.08,326.98,328.17,324.77,321.90,319.86,324.86,330.69,335.35,344.05,346.45,346.77,347.33,345.71,346.17,347.45,348.96,342.60,342.03,336.44,337.23
2002-04-12 22:03:01+00:00,L7,337.33,331.45,333.04,331.33,329.19,330.44,333.12,332.18,336.17,341.97,346.07,346.35,348.44,354.02,353.36,354.63,355.66,360.91,356.73,359.86,364.51,363.34,366.25,368.42,362.82,359.31,358.04,350.72,347.39,351.77,349.74,357.23,356.60,360.28,354.68,354.37,353.92,350.44,345.68,345.27,340.44,335.39,339.61,339.07,339.93,345.34,347.55,350.79,352.55,355.16,356.86,355.05,351.74,351.50,350.41,353.65,354.02,356.46,358.21,360.12,363.37,361.07,361.76,364.96,365.38,364.14,360.99,361.65,362.30,359.80,361.95,356.49,349.12,351.51,353.13,348.98,346.34,344.94,344.93,348.22,345.54,348.91,346.20,345.19,347.86,348.32,347.30,346.23,351.88,352.11,352.79,352.27,354.78,352.46,349.15,346.93,347.59,352.03,356.03,358.59,358.71,362.01,358.20,352.08,345.45,344.85,341.81,335.70,338.13,341.65,340.61,340.95,340.10,339.15,342.37,342.88,344.10,345.21,344.78,342.69,355.60,360.15,358.93,357.53,361.13,360.31,362.26,366.40,365.22,363.14,364.05,357.87,350.79,358.46
