dates,satname,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0061
2006-12-13 21:54:31+00:00,L5,347.67,349.86,347.56,354.00,354.96,351.49,356.43,347.73,336.66,316.12,322.97,334.42,333.51,334.04,327.75,326.01,321.05,315.69,297.23,292.84,294.45,288.64,300.38,296.73,310.29,313.14,311.06,311.26,310.65,311.55,311.97,311.91,309.30,321.34,320.08,323.17,325.68,340.21,344.34,337.45,332.16,332.10,331.58,338.37,338.67,339.06,344.31,351.93,347.02,348.86,347.46,362.17,374.43,362.50,353.38,352.13,359.86,366.61,361.02,361.00,366.85,365.90
2007-01-06 21:50:04+00:00,L7,,,,,,,,,,,,,,,,,,,272.90,264.84,268.48,264.45,277.46,276.68,272.33,,,,,,,280.42,291.58,291.66,298.46,303.30,304.52,316.02,,,,,,311.73,313.43,309.30,317.45,330.33,332.87,336.69,333.24,,,,,,336.11,333.93,335.87,331.18,357.73,352.19
2007-03-02 21:56:31+00:00,L7,,,,325.72,317.64,319.97,310.50,304.53,294.71,301.32,306.59,299.13,,,,,293.00,293.21,286.21,284.93,282.67,281.52,280.31,279.00,287.37,,,,284.80,288.01,289.29,292.05,294.83,297.90,302.30,302.98,309.23,,,,301.94,294.84,313.15,313.76,313.64,318.65,324.34,325.51,328.08,336.74,,,,,353.15,346.38,349.31,351.19,362.32,362.27,373.37,375.23
2007-03-18 21:56:33+00:00,L7,,329.60,324.00,323.37,321.63,321.88,321.95,331.23,300.23,298.91,,,,314.69,308.87,303.14,294.61,299.04,289.83,290.14,280.68,280.81,,,,,287.16,289.19,286.94,290.16,294.50,292.71,298.15,300.49,302.39,,,,316.82,307.14,309.10,300.98,310.17,315.23,316.13,322.47,323.00,,,,,345.78,345.94,345.31,349.34,345.07,354.36,348.77,353.99,362.19,363.14,
2007-04-19 21:56:31+00:00,L7,321.10,,,,304.49,301.91,,260.15,281.02,293.83,291.48,294.67,297.60,,,,288.68,283.05,277.89,273.16,270.39,274.76,280.03,284.33,279.12,,,,279.77,285.36,281.55,289.81,289.52,296.91,301.87,305.37,310.19,,,101.41,301.49,297.17,298.46,304.64,304.72,307.78,308.49,319.98,323.40,,,,,340.67,347.70,342.39,342.49,346.03,349.55,359.15,358.56,365.43
2007-05-21 21:56:21+00:00,L7,333.56,322.21,317.66,,,,317.43,294.24,291.48,290.67,293.87,296.30,300.75,302.69,299.82,301.63,,,282.53,283.54,273.44,274.56,,287.01,286.42,290.74,287.87,283.30,,,289.67,290.30,296.65,297.50,301.80,308.61,308.02,315.83,311.74,307.52,,,180.52,308.70,308.32,309.26,317.28,321.48,,337.37,334.29,339.35,,,,336.75,335.77,346.01,347.09,354.02,362.09,352.45
2007-06-15 21:50:07+00:00,L7,,265.38,261.41,,,,,,286.13,289.25,288.45,288.89,273.57,244.73,261.09,,,,,,,238.77,266.63,268.48,282.10,282.62,281.86,,,,,,295.22,297.70,299.55,301.97,305.33,306.79,309.09,,,,,,306.97,164.51,,,,,,,,,,,,347.29,350.76,360.34,377.13,353.26
2007-07-01 21:50:05+00:00,L7,,,302.73,300.67,302.02,299.39,302.56,262.96,293.76,,,,,,,286.45,286.81,276.08,280.67,,,270.53,,,,,,295.20,309.28,278.81,290.54,295.01,296.29,297.83,,,,,155.16,306.15,301.58,303.00,313.82,314.68,307.71,309.26,,,,,,,,,,348.09,327.21,324.71,314.48,,,
2007-07-17 21:50:02+00:00,L7,,,268.06,259.23,263.06,263.81,,231.68,257.62,,,,,,,268.88,262.53,267.94,272.42,264.47,261.70,,,,,,254.31,250.31,252.89,263.01,276.73,278.55,275.03,281.10,,,,,147.83,281.06,284.55,288.73,291.82,290.96,292.76,297.01,,,,,,,331.76,333.24,329.04,330.65,336.36,343.03,340.48,,,
2007-08-09 21:56:06+00:00,L7,,,,,,,,,339.05,303.03,322.67,320.18,322.32,,,,,,,300.23,,282.92,282.36,296.72,304.40,309.47,309.29,291.49,,,,318.93,313.33,310.21,312.22,333.61,336.23,334.56,327.43,329.12,320.10,,,323.05,317.36,325.07,330.02,360.66,367.81,374.11,342.83,351.83,354.44,,,,351.37,351.12,351.87,358.34,357.03,340.15
2007-09-26 21:55:47+00:00,L7,321.96,316.31,,,,293.79,288.95,340.00,290.85,296.60,304.19,303.50,301.50,303.83,299.58,,,,289.23,283.88,281.92,280.16,280.11,283.36,289.49,296.83,290.20,,,,291.02,291.88,296.56,300.94,297.62,301.75,310.25,307.61,319.59,,,,313.61,309.94,303.73,312.31,325.37,328.65,343.84,344.69,355.51,351.51,,,332.36,338.67,334.67,336.75,335.71,348.21,356.82,356.20
2007-10-28 21:55:58+00:00,L7,292.18,288.60,273.29,263.24,268.74,263.33,,,,273.25,274.57,280.60,274.01,277.52,276.44,278.62,271.05,272.75,,,,258.62,252.29,257.17,264.99,270.82,273.12,264.85,258.93,,,,,,,,,,,,,,,,,,299.23,314.75,323.40,327.61,332.44,330.93,328.95,330.58,324.42,,,116.34,331.46,325.01,340.30,337.84
2007-11-22 21:50:02+00:00,L7,,,,316.95,318.59,330.03,324.29,320.32,311.43,314.81,,,,,,310.93,313.92,305.79,305.46,292.03,291.93,294.30,,,,,,303.87,302.69,294.77,302.58,304.87,307.63,313.55,312.37,,,,,,317.49,320.81,318.69,323.03,322.93,330.67,330.26,,,,,,352.40,347.68,341.20,342.15,337.97,341.80,337.44,342.46,,
2007-12-31 21:56:23+00:00,L7,,307.40,303.32,301.58,302.64,301.34,291.06,325.01,283.13,290.47,,,,,295.69,302.16,295.94,297.18,288.76,286.46,281.48,282.98,,,,,293.71,282.94,289.22,288.85,288.01,291.99,292.68,295.63,302.10,,,,311.97,312.44,311.13,307.61,304.71,313.46,315.69,323.61,324.52,,,,,351.41,347.82,336.29,333.15,337.03,340.10,341.88,337.87,345.62,,
2008-01-25 21:50:11+00:00,L7,,,,246.23,248.66,241.21,,164.11,215.24,250.30,,,,,,272.45,262.42,269.30,256.64,240.20,237.95,236.76,,,,,,,,,,,,,,,,,,,263.92,262.00,277.65,266.70,270.89,285.19,286.09,,,,,,,307.99,301.29,306.38,301.42,301.71,303.94,303.83,,
2008-02-01 21:56:21+00:00,L7,322.24,318.97,316.94,318.10,320.01,,,,287.30,289.12,297.08,295.53,299.59,309.75,303.11,298.84,299.33,,,,271.97,276.17,275.86,274.44,289.37,298.32,290.20,288.28,288.17,,,,294.48,299.94,310.19,304.18,310.94,314.12,319.38,326.87,324.50,,,,315.20,329.09,325.39,320.44,324.49,337.37,347.46,354.93,345.93,340.20,,,,334.02,338.99,351.41,350.37,356.63
2008-05-16 21:49:50+00:00,L7,,,316.06,310.33,308.92,305.83,281.33,313.54,319.20,,,,,,309.03,310.51,306.12,298.93,301.27,295.36,299.70,,,,,,294.14,309.04,313.66,299.41,291.96,300.47,305.56,,,,,,,315.26,325.21,319.91,319.78,333.63,338.48,334.37,,,,,,353.21,346.46,356.46,,342.95,337.13,343.06,345.10,,,
2008-07-03 21:49:23+00:00,L7,288.07,298.18,297.44,284.77,,,,,,,288.52,287.56,290.86,299.44,294.08,291.66,,,,,,,,273.59,275.36,282.30,289.84,288.04,285.00,,,,,,295.54,301.50,306.48,307.68,309.01,305.80,305.42,,,,,,322.39,322.74,,,334.97,,,337.88,,,,,,338.05,347.29,359.12
2008-08-27 21:55:06+00:00,L7,337.05,302.77,297.96,,,343.92,,351.49,353.00,,304.53,306.43,306.19,311.17,305.82,,,,287.76,287.67,277.30,281.87,285.41,293.16,298.50,315.36,316.67,,,,312.66,319.89,325.65,326.44,312.65,315.76,322.92,320.45,335.58,,,,326.91,324.10,328.42,328.14,332.15,344.54,341.44,340.47,348.34,360.71,,,,357.05,355.29,356.98,360.91,361.50,372.98,341.45
2008-10-14 21:54:42+00:00,L7,,296.55,295.24,285.91,275.13,278.62,281.40,318.84,286.00,289.97,,,,302.99,298.80,295.60,288.65,289.73,284.76,284.56,279.33,275.14,,,,298.69,295.34,287.87,286.63,290.51,293.29,297.85,299.69,302.91,,,,320.12,320.91,313.01,314.83,312.34,306.70,311.27,318.26,310.69,,,,,341.58,351.87,346.15,346.65,346.05,341.13,334.42,340.72,346.58,,,
2008-11-08 21:48:55+00:00,L7,315.62,302.64,301.81,293.02,296.59,297.06,288.52,,,,,,,304.93,301.25,302.79,295.71,299.60,294.15,292.02,,,,,,296.42,291.99,286.63,288.13,291.40,296.93,299.71,,,,,,324.72,322.38,315.48,318.10,322.72,317.85,317.13,324.48,,,,,,349.59,358.23,350.17,346.02,349.07,344.29,341.39,,,,,
2008-11-15 21:55:11+00:00,L7,,,,,,,,,262.90,278.28,283.61,286.49,285.56,282.12,279.64,276.85,279.04,,,,264.97,271.06,270.24,275.79,281.28,274.84,271.91,271.94,271.72,,,,288.73,289.84,292.29,287.49,300.80,299.33,299.88,295.21,295.12,,,,,301.10,306.79,311.10,314.80,319.04,328.82,333.37,335.11,332.30,,,84.43,338.85,338.58,337.36,342.70,335.35
2009-01-11 21:49:32+00:00,L7,296.49,,,,,,,179.92,,263.44,274.55,279.41,274.08,,,,,,264.83,262.25,263.83,265.56,269.51,265.47,272.86,,,,,,273.98,275.77,274.73,272.24,285.03,297.61,301.10,,,,,,,283.77,300.28,303.74,300.86,303.97,316.85,315.19,,,,,,320.96,323.67,319.07,327.99,329.55,326.08,323.43
2009-01-18 21:55:45+00:00,L7,,301.14,295.39,283.68,277.11,275.63,273.81,284.35,282.41,289.40,,,,290.25,285.32,286.49,269.49,267.11,279.25,277.45,278.95,275.75,,,,290.44,288.86,284.87,278.94,284.84,295.67,304.37,302.43,313.58,,,,315.95,309.55,308.33,307.09,310.16,313.32,310.26,306.29,320.16,,,,,338.25,349.35,345.11,337.80,338.80,346.05,345.37,349.99,347.74,,,
2009-03-23 21:56:15+00:00,L7,330.69,310.20,,,296.23,301.54,304.06,342.86,311.38,295.77,304.02,313.01,317.58,315.07,,,,308.07,293.62,289.73,295.42,296.79,298.64,296.42,303.35,305.35,,,,306.84,297.19,314.94,308.32,316.34,326.64,324.41,332.74,319.82,,,,,320.52,319.72,323.29,332.46,329.66,337.48,343.74,343.45,358.04,,,,352.83,353.27,362.91,353.54,355.82,358.64,363.90,350.04
2009-04-01 21:50:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,280.96,283.04,285.18,284.88,290.95,296.57,297.21,,,,,,309.70,307.72,306.86,301.85,297.89,303.01,306.30,312.80,,,,,,341.39,339.67,333.92,333.10,337.89,341.24,332.34,,,,
2009-04-08 21:56:20+00:00,L7,295.85,302.03,296.16,286.72,286.91,281.99,279.54,265.47,,,,297.59,301.52,302.31,299.05,292.65,290.87,282.65,278.98,272.26,,,,286.92,280.07,280.85,285.61,285.10,285.89,288.56,292.47,297.58,,,,314.70,307.80,310.70,308.95,320.62,320.58,312.99,301.84,303.24,,,,,,,,,,,,190.47,339.37,,,,361.20,343.04
2009-05-03 21:50:16+00:00,L7,,,,,,276.14,274.19,287.68,286.68,295.94,304.31,305.11,,,,,,271.92,270.59,,,,,287.52,,,,,,286.25,287.46,290.77,293.08,300.57,305.51,304.87,,,,,,295.50,300.19,311.68,308.51,312.80,324.10,322.66,329.58,,,,,140.98,,344.88,337.70,348.10,351.82,357.29,350.51,361.17
2009-05-10 21:56:27+00:00,L7,258.01,267.96,,,252.77,254.75,246.83,235.98,252.69,271.10,274.82,278.68,273.23,,,,,261.84,261.52,261.78,260.14,254.91,,257.14,261.64,264.19,,,,282.23,282.97,283.13,284.59,288.63,295.36,291.86,295.25,290.43,,,138.62,292.46,289.66,301.01,304.79,301.84,638.53,621.13,,,,,,,,484.61,490.82,508.21,480.30,455.79,323.33,325.90
2009-06-04 21:50:17+00:00,L7,,,,,327.84,319.51,,337.68,328.43,341.40,335.19,,,,,,317.84,311.55,292.42,299.28,307.17,309.82,308.28,301.44,,,,,306.26,312.30,313.86,313.72,319.86,332.39,338.75,330.81,,,,,142.86,326.77,328.15,338.33,344.91,340.07,338.80,345.92,,,,,,,,347.94,352.15,352.55,367.31,373.23,403.53,
2009-06-20 21:50:16+00:00,L7,335.50,329.93,328.57,316.95,330.53,321.56,,,,,,360.54,329.60,322.38,317.30,314.88,306.91,304.82,,,,,,294.31,301.70,321.18,318.70,317.80,310.28,321.15,317.82,,,,,322.47,320.81,331.48,336.13,333.33,327.35,324.19,334.10,,,,,,,354.78,359.79,355.25,372.32,367.87,363.47,368.09,,,,,230.85,363.38
2009-07-13 21:56:21+00:00,L7,,,,240.14,244.32,221.92,154.88,193.25,,272.39,275.86,274.90,,,,264.72,262.87,261.62,256.68,,,,,257.50,,,,246.45,248.70,251.89,261.04,263.04,278.69,286.90,275.92,288.37,,,,284.63,277.24,283.27,293.49,300.69,302.49,301.95,308.41,309.56,312.40,,,,,,,329.79,327.23,334.70,334.32,333.76,333.24,
2009-09-15 21:56:11+00:00,L7,336.32,313.96,314.42,302.79,295.30,285.69,269.57,258.55,,,,312.16,313.95,315.49,311.49,305.82,298.75,299.19,291.98,284.73,,,,290.82,296.51,303.85,291.51,296.44,305.57,297.63,295.42,301.85,,,,318.90,313.33,320.45,321.25,309.57,309.67,328.56,329.48,321.75,329.20,,,,334.43,335.80,340.96,351.65,346.22,346.41,352.35,346.58,349.58,,,,342.06,352.35
2009-10-10 21:49:54+00:00,L7,300.12,299.75,295.00,289.31,279.46,267.70,260.59,,,,,,,308.84,299.91,302.24,290.89,289.55,281.02,,,,,,,280.46,284.89,284.26,286.50,289.59,289.21,293.13,,,,,,313.28,312.58,305.80,308.02,325.29,314.39,310.21,,,,,,,334.98,348.00,345.65,339.39,345.14,343.85,353.00,,,,,
2009-11-11 21:50:25+00:00,L7,343.37,332.21,330.32,,,,,,315.27,319.27,317.63,307.33,331.14,333.70,339.66,,,,,,307.02,301.26,294.81,303.55,300.49,307.65,307.86,,,,,,324.56,326.76,331.82,329.04,330.38,332.84,322.80,,,,,,,331.48,330.22,331.43,342.61,341.09,341.25,351.64,,,,,,382.98,378.64,338.33,417.88,429.70
2009-11-26 21:56:28+00:00,L5,336.03,330.04,333.40,330.87,334.58,318.38,327.75,333.01,321.18,325.21,321.69,311.45,335.24,333.47,331.80,329.46,325.01,318.87,306.55,308.00,305.46,300.84,301.29,294.80,298.75,302.17,303.44,306.59,310.01,311.84,315.24,312.42,320.31,332.29,332.25,321.96,325.31,328.73,328.12,317.15,325.92,343.05,337.17,331.62,333.91,335.80,341.15,336.72,341.33,343.06,347.40,350.93,352.88,353.80,354.27,364.76,369.89,378.09,377.28,349.95,427.17,409.51
2009-12-20 21:57:07+00:00,L7,303.68,296.92,285.94,285.61,276.40,271.98,,,,,294.85,297.85,300.15,305.85,297.79,291.60,288.78,281.01,281.09,270.34,,,,282.69,280.13,290.58,284.90,284.39,283.52,286.98,289.28,291.24,,,,300.50,302.89,309.49,305.89,300.60,309.93,315.00,314.66,302.71,,,,322.83,325.98,329.24,333.01,342.68,334.19,334.70,339.21,341.46,337.00,,,,355.63,352.10
2010-01-05 21:57:24+00:00,L7,313.27,302.04,301.28,294.37,,,,261.79,290.69,301.24,305.33,312.13,316.68,320.83,320.35,310.12,301.12,,,,292.20,283.61,287.29,289.72,293.29,287.79,292.86,293.67,290.28,,,,316.33,316.62,328.59,315.50,325.39,322.08,319.36,323.05,326.69,,,,336.77,334.07,335.34,341.08,344.47,343.56,345.04,357.08,352.43,354.36,,,,363.55,357.80,359.06,360.82,362.57
2010-01-13 21:56:49+00:00,L5,333.12,326.88,326.23,313.55,300.66,294.30,304.85,333.34,303.90,310.24,310.74,315.89,325.87,326.23,327.65,323.23,321.63,318.23,313.05,307.95,297.52,296.92,299.70,296.70,296.12,300.51,308.73,305.72,306.85,309.69,315.30,317.06,319.94,324.52,328.59,323.84,320.89,325.33,322.89,325.47,323.73,326.97,328.78,328.00,327.09,331.21,330.99,330.54,338.86,336.73,346.76,352.92,349.28,353.27,355.67,359.07,356.84,352.62,357.65,360.37,368.71,361.32
2010-01-14 21:51:21+00:00,L7,,,,,,278.30,275.04,327.21,287.90,309.44,308.84,316.76,,,,,,,295.61,291.22,289.73,286.25,290.57,291.29,295.68,,,,,,302.51,301.93,309.49,325.31,329.32,325.34,325.27,,,,,,321.70,315.01,315.10,321.20,327.36,325.85,333.45,,,,,,,348.40,346.36,346.73,348.40,354.56,370.91,367.53
2010-01-21 21:57:38+00:00,L7,323.86,,,,286.97,280.72,262.56,260.37,285.74,296.42,304.36,314.61,314.16,,,,293.45,299.31,279.35,271.05,274.03,273.68,,125.64,100.87,,,,283.25,275.15,289.63,296.53,298.65,310.09,312.66,316.32,307.17,,,,316.24,319.45,315.11,315.90,312.71,314.00,321.95,322.99,330.81,337.44,,,,,,,,,,,,
2010-03-03 21:51:54+00:00,L7,323.67,,,,,,,249.32,268.47,290.73,296.24,295.16,,,,,,,286.20,285.50,274.24,276.81,280.51,283.14,291.81,,,,,,287.04,293.43,298.20,299.29,307.05,302.39,302.93,,,,,,314.91,299.95,302.68,302.99,315.50,319.10,326.52,335.97,,,,,,342.18,340.87,348.47,342.51,356.31,361.27,352.78
2010-03-10 21:58:08+00:00,L7,,,,323.27,325.38,317.60,308.91,338.64,305.48,315.28,324.76,329.08,,,,311.55,307.11,305.46,298.77,295.25,299.61,299.67,294.30,297.73,,,,,,,,,,,,,,,,333.04,331.00,327.82,333.35,328.12,326.98,327.15,336.90,351.32,351.59,,,,366.28,362.94,357.92,354.05,360.43,358.85,363.54,360.90,377.27,
2010-03-26 21:58:13+00:00,L7,369.78,354.65,340.05,330.20,345.24,337.84,339.64,341.40,332.90,,,,358.12,357.43,347.56,338.79,337.74,337.49,335.91,328.18,323.58,,,,307.42,310.41,317.43,319.61,321.89,326.22,322.52,326.96,331.23,,,,,333.32,328.95,332.55,332.92,334.70,334.87,343.76,335.01,332.17,,,,364.71,364.04,363.84,369.08,364.69,357.16,368.98,369.55,353.76,,,,258.02
2010-04-04 21:52:03+00:00,L7,,,303.94,298.95,286.66,276.28,,265.79,281.23,290.34,,,,,,298.32,290.38,286.17,281.03,279.74,275.33,273.31,,,,,,279.69,283.96,277.34,288.82,293.64,294.64,296.55,,,,,,303.05,301.55,304.84,300.97,306.49,303.46,309.07,319.11,,,,,,341.95,329.44,338.01,341.72,342.14,337.94,340.55,,,
2010-04-11 21:58:15+00:00,L7,,,,,,,,,,,,,,333.45,326.09,324.65,,,,297.01,296.32,294.21,296.22,291.80,294.96,304.01,307.03,303.91,,,,,316.70,325.30,320.03,323.68,327.51,317.39,333.03,337.32,331.24,,,,332.05,335.43,348.16,355.98,350.52,358.97,361.68,369.41,363.65,,,,360.11,348.48,361.76,360.04,378.35,371.28
2010-04-20 21:52:03+00:00,L7,335.36,,,,,,282.35,342.63,283.84,300.40,309.31,318.14,317.99,,,,,,294.22,286.63,282.60,284.20,287.91,288.76,295.63,,,,,,,299.66,307.18,302.70,304.36,310.85,310.83,315.80,,,,,,312.34,316.88,332.14,333.95,349.97,347.61,359.07,,,,,,,347.62,344.10,348.05,357.54,371.82,367.68
2010-04-27 21:58:13+00:00,L7,339.64,,,,318.53,312.24,303.04,333.09,307.34,321.71,330.54,332.42,327.99,,,,314.04,309.13,307.43,296.42,292.39,296.62,289.13,285.76,284.14,,,,304.01,301.39,312.50,319.87,322.56,315.68,315.46,315.26,325.05,,,,338.33,340.59,326.26,330.33,336.23,329.35,329.70,343.53,349.07,348.93,,,,360.82,361.54,364.53,364.04,347.62,359.13,355.79,373.62,385.70
2010-05-29 21:58:09+00:00,L7,,,305.86,304.08,299.68,295.34,285.17,298.65,286.70,294.72,305.62,,,,317.09,309.57,306.98,303.28,294.54,288.92,289.84,278.94,281.80,,,,300.59,297.31,291.40,292.34,296.29,311.74,300.39,304.37,308.24,314.63,,,330.24,330.22,329.20,324.67,319.59,317.51,320.68,329.39,331.34,345.69,,,,359.41,364.10,362.13,358.33,357.57,353.49,352.19,348.68,356.81,352.76,
2010-06-14 21:58:10+00:00,L7,295.98,303.12,296.66,296.07,284.31,,,260.81,,,305.53,307.45,302.62,303.13,301.09,302.51,295.67,290.62,283.99,281.10,,,,285.32,290.46,283.68,292.46,287.82,286.88,285.18,291.01,298.58,,,,318.78,312.30,328.48,321.89,321.89,319.37,316.15,304.60,312.27,,,,350.03,,342.39,352.32,356.48,355.14,348.55,,353.21,348.19,,,,362.41,362.35
2010-06-30 21:58:13+00:00,L7,286.42,294.12,278.60,281.74,278.55,,,,,,301.08,300.60,298.68,301.25,296.82,295.98,288.28,289.77,280.57,,,,279.54,279.31,277.25,280.67,286.01,286.59,289.71,288.69,290.72,,,115.06,307.69,311.10,310.88,320.91,315.26,316.70,316.13,318.14,310.72,310.51,,,328.97,344.09,343.96,341.60,343.78,350.44,347.11,349.98,,346.16,,,,346.75,359.96,361.00
2010-07-09 21:52:03+00:00,L7,328.13,,,,,,307.35,301.84,316.88,321.93,325.12,321.39,318.68,,,,,,291.73,286.37,287.25,290.13,291.03,289.31,297.07,,,,,,119.61,323.41,297.19,301.46,320.85,331.35,331.95,327.24,,,,,147.38,324.28,326.24,332.53,336.98,352.32,347.89,365.15,,,,,,346.42,350.16,351.28,348.33,357.66,371.05,367.67
2010-08-10 21:52:03+00:00,L7,,,,,,267.53,264.86,326.04,290.86,301.20,303.73,303.88,,,,,,293.36,285.44,286.34,285.65,276.34,284.05,273.89,,,,,,288.79,294.91,294.09,292.62,298.10,301.98,306.81,,,,,,,315.02,311.78,315.31,326.24,330.17,332.67,344.02,,,,,,333.90,339.51,336.34,345.88,348.19,338.90,344.13,351.41
2010-10-04 21:58:17+00:00,L7,372.28,327.14,322.07,,,,357.09,362.15,366.26,339.56,330.76,326.68,322.59,324.97,323.56,,,,314.27,313.06,310.42,316.40,308.68,300.79,300.51,307.47,306.68,,,,,329.96,325.40,327.65,325.25,332.72,336.81,340.16,341.61,337.81,,,,337.11,337.95,339.04,349.30,349.03,346.57,350.63,356.63,359.55,,,,343.75,352.54,354.12,362.46,360.94,372.39,379.08
2010-10-13 21:52:13+00:00,L7,308.64,,,,,,,245.78,276.94,283.56,285.63,288.39,290.90,,,,,,276.79,267.80,268.89,274.16,279.19,271.35,271.50,,,,,,282.06,282.74,285.24,278.99,295.93,297.68,303.79,,,,,,,303.22,306.72,309.33,312.76,314.24,314.46,323.38,,,,,,322.07,327.71,332.65,334.76,337.70,346.34,344.94
2010-10-28 21:55:51+00:00,L5,315.82,303.60,292.15,290.22,289.73,282.99,240.06,298.46,301.16,305.22,305.21,303.19,299.20,304.66,299.00,299.98,294.56,299.36,290.46,290.49,286.43,285.83,284.86,281.95,278.47,291.83,287.30,285.74,290.55,303.15,303.78,299.65,303.20,305.35,305.01,310.45,313.97,319.34,317.79,315.62,318.29,319.39,317.15,317.50,327.16,330.42,334.40,332.13,335.60,332.95,341.99,346.67,346.98,340.56,348.70,345.15,346.63,349.19,346.66,345.84,353.90,357.40
2010-11-05 21:58:37+00:00,L7,345.45,332.04,325.43,307.71,309.76,318.61,,,,,326.84,320.59,322.44,321.33,317.84,308.91,301.82,302.27,295.47,,,,295.61,291.85,295.35,304.48,307.19,300.41,305.64,307.39,310.22,305.65,,,,324.81,327.59,331.27,336.39,331.87,327.38,320.75,317.24,320.83,,,,338.78,343.60,346.06,351.42,354.58,346.13,341.94,345.16,341.93,,,,356.13,363.23,367.97
2010-12-31 21:55:56+00:00,L5,345.38,342.16,331.08,317.58,335.88,350.38,356.17,344.38,331.44,332.46,343.50,334.25,334.58,324.51,325.34,324.94,323.65,326.44,322.09,312.49,305.68,313.49,291.66,295.19,307.55,318.43,314.41,314.25,314.25,322.09,326.56,325.89,327.28,330.22,335.95,329.94,329.72,335.74,340.86,332.47,335.27,334.00,340.61,339.06,337.75,344.80,344.69,345.35,339.56,341.38,349.47,345.84,351.32,355.22,358.22,363.04,353.83,354.01,353.18,363.90,388.14,391.37
2011-01-01 21:53:02+00:00,L7,339.96,329.81,322.92,306.37,,,,,,,332.85,323.21,326.76,319.01,321.97,318.01,318.97,,,,,,285.02,292.05,298.06,309.18,312.43,310.22,310.39,,,,,,320.10,323.33,323.80,332.25,337.91,332.65,331.86,,,,,,,315.40,,340.55,346.45,352.71,354.54,361.06,,,,,,370.62,383.06,391.17
2011-01-16 21:55:58+00:00,L5,352.44,345.79,327.85,333.21,327.79,330.32,333.33,347.36,332.11,331.27,338.80,342.55,344.77,342.10,326.32,317.58,316.45,307.91,311.78,312.00,310.19,306.10,301.09,304.36,306.77,318.61,314.25,310.25,308.04,310.51,311.23,317.36,326.10,330.26,335.72,340.22,343.44,345.15,340.40,332.80,333.19,330.24,331.33,330.87,341.01,345.29,341.52,345.87,350.26,360.35,352.15,351.14,354.84,356.05,349.64,347.65,355.01,361.44,357.23,364.56,377.22,391.14
2011-01-25 21:49:47+00:00,L5,313.89,303.11,291.52,296.20,297.89,287.40,267.32,255.94,300.82,307.77,305.69,303.64,302.07,301.11,300.43,297.41,295.27,296.86,290.34,289.13,285.34,282.50,284.13,285.32,286.45,293.40,293.20,296.04,295.52,297.88,298.18,302.54,299.73,309.08,308.82,313.80,315.97,324.25,324.80,323.15,321.96,316.68,315.95,318.37,319.30,324.77,321.43,322.80,334.99,338.72,338.92,343.16,343.49,349.06,343.19,348.36,350.66,347.83,344.02,358.33,365.37,362.41
2011-02-01 21:55:59+00:00,L5,342.32,309.87,312.17,317.88,327.41,329.70,344.69,343.29,332.74,311.26,305.78,308.55,316.51,311.65,312.46,310.88,308.04,306.17,291.78,288.73,287.14,284.18,287.78,292.79,305.33,307.78,314.42,309.58,308.29,307.14,305.25,301.78,314.69,313.86,315.11,318.73,332.01,341.03,336.13,340.43,339.97,323.89,326.22,329.21,333.52,329.31,325.44,331.02,343.05,350.90,353.94,355.99,356.60,360.39,357.43,355.95,353.87,354.46,351.25,360.46,382.48,363.02
2011-02-17 21:56:00+00:00,L5,,,,,314.46,299.41,314.76,,,,,,,,,,,,,,,,,286.40,287.94,298.04,299.28,305.64,299.02,298.93,300.71,303.66,311.52,311.70,311.61,311.28,318.55,321.25,328.67,327.35,329.96,317.77,316.34,324.21,328.02,329.54,325.47,328.91,335.86,344.06,343.57,352.44,351.38,358.61,348.25,353.77,353.99,358.97,354.13,355.34,368.74,361.86
2011-02-18 21:53:18+00:00,L7,316.26,301.68,291.07,289.57,,,,,,302.46,299.07,293.79,298.96,299.16,294.14,291.24,,,,,,,278.84,274.81,277.62,287.99,285.50,284.80,,,,,,,302.78,305.51,309.01,313.49,313.57,314.24,306.29,,,,,,319.25,322.73,325.56,339.07,335.75,343.08,340.06,,,,,,167.72,351.35,359.55,355.02
