dates,nzd0418-0000,nzd0418-0001,nzd0418-0002,nzd0418-0003,nzd0418-0004,nzd0418-0005,nzd0418-0006,nzd0418-0007,nzd0418-0008,nzd0418-0009,nzd0418-0010,nzd0418-0011,nzd0418-0012,nzd0418-0013,nzd0418-0014,nzd0418-0015,nzd0418-0016,nzd0418-0017,nzd0418-0018,nzd0418-0019,nzd0418-0020,nzd0418-0021,nzd0418-0022,nzd0418-0023,nzd0418-0024,nzd0418-0025,nzd0418-0026,nzd0418-0027,nzd0418-0028,nzd0418-0029,nzd0418-0030,nzd0418-0031,nzd0418-0032,nzd0418-0033,nzd0418-0034,nzd0418-0035,nzd0418-0036,nzd0418-0037,nzd0418-0038,nzd0418-0039,nzd0418-0040,nzd0418-0041,nzd0418-0042,nzd0418-0043,nzd0418-0044,nzd0418-0045,nzd0418-0046,nzd0418-0047,nzd0418-0048,nzd0418-0049,nzd0418-0050,nzd0418-0051,nzd0418-0052,nzd0418-0053,nzd0418-0054,nzd0418-0055,nzd0418-0056,nzd0418-0057,nzd0418-0058,nzd0418-0059,nzd0418-0060,nzd0418-0061,nzd0418-0062,nzd0418-0063,nzd0418-0064,nzd0418-0065,nzd0418-0066,nzd0418-0067,nzd0418-0068,nzd0418-0069,nzd0418-0070,nzd0418-0071,nzd0418-0072,nzd0418-0073,nzd0418-0074,nzd0418-0075,nzd0418-0076,nzd0418-0077,nzd0418-0078,nzd0418-0079,nzd0418-0080,nzd0418-0081,nzd0418-0082,satname
2008-05-05 22:10:02+00:00,,,,444.24,456.46,454.98,444.36,444.58,436.75,429.10,434.85,436.26,426.19,431.23,423.76,425.76,424.88,408.87,413.79,415.88,405.89,408.11,404.48,401.15,400.11,393.12,395.08,385.19,389.30,386.07,386.43,388.79,381.86,390.91,388.45,383.99,387.47,383.01,384.42,385.00,381.95,385.72,383.78,389.25,389.23,390.90,385.33,384.78,378.11,,,,,,,,,,,,347.33,343.66,359.75,362.48,371.63,389.33,392.95,398.63,406.41,409.66,415.13,404.86,,,,,,,,,,,,L7
2008-07-08 22:09:28+00:00,,,,465.33,449.05,440.28,439.56,441.16,431.86,437.74,431.56,428.76,428.35,420.27,419.72,420.39,413.22,419.00,418.03,418.83,419.40,419.21,425.48,415.60,400.81,397.36,392.68,388.73,389.54,392.19,386.35,382.43,376.35,373.56,,,374.82,383.68,383.55,393.11,408.08,413.35,399.57,,,,,,,,,,,,,,,,,,346.96,345.09,365.79,396.44,399.42,387.23,394.23,,,,,,,,,,,,,,,,,L7
2008-07-24 22:09:16+00:00,,,,466.13,452.65,443.35,443.19,439.56,431.23,431.17,424.13,422.68,428.01,422.29,418.89,418.64,417.66,416.63,415.21,414.28,418.47,415.65,412.34,410.39,408.74,401.33,391.43,391.48,377.84,378.41,373.66,373.41,369.11,366.52,369.91,369.43,362.21,364.38,370.44,381.12,379.13,375.13,380.45,381.88,,,,,,,,,,,,,,,,,327.69,331.08,354.12,359.30,361.26,375.16,,,,,,,,,,,,,,,,,,L7
2008-08-25 22:09:04+00:00,348.55,349.99,341.41,429.91,428.79,431.72,431.50,427.93,433.39,427.00,418.78,410.76,409.97,407.30,404.16,397.06,396.75,400.80,396.96,396.93,400.46,404.99,402.35,396.27,392.05,388.96,386.27,375.76,370.96,368.59,367.48,370.12,370.43,365.86,360.10,355.63,355.48,359.92,360.41,367.96,374.77,368.44,370.59,374.43,374.62,367.68,362.87,367.72,368.52,372.50,379.80,371.34,367.93,366.46,353.95,364.13,370.93,369.69,367.82,365.21,323.55,322.09,340.24,355.88,353.28,365.11,378.06,382.02,381.48,388.35,398.20,395.86,397.51,401.73,392.45,386.54,374.48,359.25,372.02,375.95,371.83,370.55,385.35,L7
2008-09-10 22:08:56+00:00,339.19,336.65,338.08,430.16,438.21,437.27,433.96,430.50,430.18,427.39,423.96,418.78,414.90,411.70,410.61,406.01,408.46,407.75,407.45,408.80,404.85,400.48,402.73,397.05,390.57,388.37,381.03,376.08,370.75,374.36,373.11,372.99,371.37,367.99,360.16,359.31,359.86,358.03,357.46,359.21,362.64,360.96,367.48,365.33,365.58,366.84,359.70,371.77,382.04,385.07,381.98,365.84,,,360.84,365.38,371.33,368.84,368.97,366.00,321.90,317.41,329.69,343.78,346.97,363.77,369.57,373.82,380.93,387.32,402.18,409.20,410.25,405.68,386.15,,,366.02,373.28,377.40,370.22,369.90,383.23,L7
2008-10-12 22:08:37+00:00,333.29,336.68,334.53,411.20,422.51,415.92,412.97,412.46,411.74,402.79,410.77,409.90,405.72,405.42,396.08,391.73,401.58,392.69,401.63,401.20,400.50,399.85,389.37,390.92,392.86,380.60,380.97,373.82,369.47,370.14,366.86,365.37,370.25,371.59,371.73,368.51,369.22,365.38,364.89,364.10,365.69,365.91,368.03,372.93,371.63,371.14,375.87,380.78,377.18,377.09,382.09,,,336.07,335.57,348.67,347.87,347.37,353.64,365.58,329.08,325.73,338.61,345.81,353.09,368.71,376.05,382.26,388.86,403.86,411.22,403.64,401.49,408.10,,,343.84,340.74,356.58,353.49,348.58,354.64,383.83,L7
2008-10-28 22:08:53+00:00,327.96,334.90,335.32,410.93,410.60,406.15,406.80,408.55,413.34,406.89,400.32,398.36,393.49,401.00,400.33,398.56,393.44,390.52,389.00,394.39,391.53,390.29,385.52,377.45,380.99,377.31,387.31,378.42,378.12,376.16,371.93,374.03,362.54,356.37,360.45,360.60,375.91,370.35,365.62,361.22,367.64,380.61,382.10,385.54,383.59,385.49,382.85,384.64,373.73,365.04,367.68,,344.01,352.31,356.69,355.67,359.56,357.09,352.30,357.22,334.50,324.31,335.96,349.56,366.39,385.34,387.33,393.54,399.37,409.62,414.45,401.32,390.19,393.59,,360.87,364.76,362.23,363.57,364.24,358.24,351.65,371.78,L7
2008-12-23 22:04:28+00:00,321.09,323.82,330.43,408.02,410.69,414.55,409.52,403.98,401.56,399.57,404.90,405.86,403.92,401.81,397.76,391.08,393.75,393.39,393.23,392.42,388.29,387.77,389.88,383.93,383.62,380.76,381.76,374.12,376.15,369.87,370.38,365.82,361.66,354.24,349.37,346.35,349.11,344.13,344.88,347.27,356.86,359.20,358.90,367.19,,,,,,,,,,,,,,,,,308.15,306.08,321.51,338.52,346.61,354.97,371.42,,,,,,,,,,,,,,,,,L5
2008-12-31 22:09:37+00:00,322.10,330.83,338.24,420.07,415.28,407.56,412.02,402.88,396.89,387.68,387.98,386.54,388.53,382.94,386.25,389.85,385.80,384.76,389.64,385.50,384.58,384.10,385.69,381.20,378.04,376.86,363.79,365.82,360.22,364.07,355.71,361.26,355.28,351.83,348.78,340.68,346.26,353.42,358.74,349.02,352.21,350.36,358.69,356.48,360.57,363.65,374.28,384.36,394.46,375.67,385.77,396.15,402.44,406.28,407.70,416.60,403.77,360.11,338.48,338.74,317.20,319.86,321.28,333.48,335.51,351.83,359.69,367.71,386.22,406.40,414.82,421.94,401.26,407.06,417.00,420.71,414.81,413.23,424.52,409.90,362.33,340.13,356.49,L7
2009-02-01 22:09:46+00:00,,,,422.61,406.88,409.54,406.92,404.02,409.81,412.87,411.25,410.43,407.89,396.83,390.52,393.00,388.88,399.92,395.79,397.75,403.07,397.00,398.56,388.33,386.87,380.15,373.98,374.38,366.69,359.21,361.22,359.25,356.55,356.71,355.68,364.61,358.50,368.71,367.77,373.88,374.71,383.43,388.88,393.36,391.55,396.35,399.57,403.61,403.10,415.06,424.64,426.74,425.22,412.04,411.13,416.18,413.51,386.52,378.91,342.97,332.20,327.29,344.66,355.76,369.43,381.54,396.84,397.84,412.53,428.48,433.73,431.91,439.77,444.87,450.04,444.05,421.96,416.26,424.09,419.84,388.05,380.63,359.67,L7
2009-02-17 22:09:55+00:00,336.76,342.60,340.61,423.83,418.26,412.09,414.79,409.08,412.90,411.06,409.58,404.51,402.81,397.38,398.02,394.01,400.03,403.54,403.82,405.05,407.53,404.09,402.74,397.94,390.33,386.64,377.67,375.46,373.84,367.52,367.38,366.00,362.56,361.90,364.10,366.81,369.15,371.98,372.29,382.98,388.10,391.19,396.85,396.73,406.05,406.06,406.02,410.70,408.55,409.84,416.68,425.59,427.14,419.13,404.14,389.17,385.89,381.16,379.79,377.48,334.62,331.95,358.76,370.17,376.87,390.88,400.81,413.47,420.10,437.80,441.11,437.05,434.43,437.85,446.56,446.91,431.06,409.69,397.03,391.96,383.19,379.88,392.30,L7
2009-03-21 22:10:11+00:00,343.92,349.66,351.46,431.09,430.06,428.22,419.00,418.31,418.44,417.61,420.50,419.92,417.69,421.43,418.65,420.02,419.64,413.06,416.45,418.35,418.19,413.66,413.75,407.52,404.30,401.16,399.79,394.12,389.97,388.70,388.41,386.55,384.78,378.96,384.59,383.13,382.86,385.34,390.98,390.15,402.52,401.65,407.00,405.87,415.59,422.08,424.32,430.99,427.42,423.67,423.93,426.73,421.13,416.18,409.06,376.39,406.02,390.35,371.02,365.54,349.52,351.83,365.27,383.26,389.73,402.74,409.10,424.41,437.29,457.41,461.00,454.20,448.91,446.87,445.84,440.48,426.52,414.64,384.24,411.13,392.07,371.65,380.43,L7
2009-04-06 22:10:17+00:00,337.43,337.92,337.77,414.22,424.60,412.75,407.26,408.12,405.18,403.91,406.15,400.62,400.17,401.58,397.73,386.97,388.02,392.84,398.21,401.87,392.47,389.81,386.05,378.94,377.65,373.85,377.25,369.86,366.96,365.93,369.38,366.49,377.65,378.82,372.51,372.12,374.76,376.40,382.85,381.40,384.94,389.08,393.63,395.00,398.87,399.28,413.20,420.81,407.58,400.96,391.54,410.58,411.89,407.81,396.71,,,,357.85,357.11,340.73,343.63,355.93,367.42,379.74,391.75,394.74,409.53,418.84,443.62,450.77,435.43,425.60,417.18,426.85,431.55,416.93,402.20,,,,358.85,369.53,L7
2009-04-22 22:10:22+00:00,,,,424.54,427.67,424.37,417.99,421.34,420.08,411.89,417.80,417.44,415.66,418.22,412.66,406.78,405.99,398.75,405.98,411.55,409.39,405.25,408.59,404.05,405.68,397.85,399.79,391.45,387.91,386.01,379.61,384.76,376.20,377.94,381.21,376.59,382.60,387.11,392.19,395.98,400.41,405.73,410.13,411.97,413.88,420.99,428.74,429.27,426.59,419.37,423.46,438.07,,,,,,,,,349.50,352.90,369.40,381.56,397.57,408.36,416.65,425.67,435.75,455.96,459.72,453.64,444.86,448.93,455.32,,,,,,,,,L7
2009-05-24 22:10:26+00:00,,,,439.30,456.37,447.78,442.89,442.50,439.35,432.01,435.86,437.00,431.79,431.84,428.08,425.37,424.23,417.79,422.28,422.90,413.50,415.43,408.68,413.93,410.49,401.14,403.37,397.05,398.49,388.65,398.72,396.00,395.67,395.37,394.79,383.46,396.80,394.51,400.82,392.78,396.76,401.14,400.39,403.01,409.71,413.07,417.84,420.44,414.21,415.50,428.12,439.60,,,,,,,,,359.37,361.80,366.34,378.23,389.04,399.36,410.77,421.39,431.15,450.17,450.78,441.63,440.13,453.79,455.90,,,,,,,,,L7
2009-06-25 22:10:23+00:00,,,,430.75,445.05,,447.81,437.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.20,354.08,357.33,382.91,373.22,376.85,379.55,386.19,387.25,403.64,395.44,415.87,408.29,432.23,431.00,431.62,438.70,435.87,439.38,431.37,371.66,370.03,359.93,339.22,318.70,331.70,350.61,353.01,360.82,371.01,398.14,402.77,415.62,419.79,446.26,435.35,457.04,452.92,453.07,457.50,444.50,444.86,439.29,377.59,371.03,359.83,352.29,L7
2009-07-11 22:10:19+00:00,,,,444.07,443.27,442.76,429.62,432.50,430.00,429.85,429.37,428.63,425.07,419.74,418.56,421.55,422.25,423.52,416.44,420.90,421.63,416.10,411.82,405.94,399.58,394.24,388.39,390.44,384.98,393.08,385.68,381.64,382.90,378.25,383.14,380.26,383.41,384.68,387.96,392.36,401.92,397.36,403.49,412.92,413.89,415.95,418.66,,,,,,,,,,,,,,352.91,347.48,373.16,383.74,381.46,401.52,418.59,422.78,437.47,444.70,,,,,,,,,,,,,,L7
2009-08-28 22:10:09+00:00,306.25,307.11,312.53,427.86,413.27,413.81,399.91,404.47,400.50,406.78,400.81,401.79,399.68,401.55,415.54,409.88,398.64,399.21,391.07,389.10,388.96,381.77,387.03,378.75,380.89,370.89,367.45,367.02,366.69,351.91,349.19,360.40,359.62,363.67,363.65,365.69,366.93,358.63,358.93,363.47,371.08,365.81,371.73,389.10,385.43,391.15,396.89,,,411.50,416.70,407.82,404.26,403.87,402.34,403.19,391.88,376.69,354.19,385.57,321.89,319.46,333.55,352.51,353.16,365.64,381.95,400.33,407.41,425.52,,,436.32,439.41,429.77,423.99,413.92,407.53,410.87,400.23,379.03,366.05,404.13,L7
2009-09-13 22:10:09+00:00,,,,418.98,410.90,407.53,401.22,400.84,398.19,403.40,402.76,405.41,406.32,409.23,414.79,418.82,412.01,402.00,395.33,395.60,394.26,387.21,388.01,376.23,368.09,364.92,363.69,358.16,355.60,351.73,350.92,347.62,346.51,352.00,350.51,355.64,356.81,360.40,363.82,377.57,385.27,381.91,377.15,376.12,381.00,382.51,389.40,388.25,397.62,402.05,404.43,405.96,408.07,407.45,415.94,413.09,403.17,389.29,389.24,388.31,324.24,323.31,347.94,366.50,367.32,369.41,380.63,388.77,394.18,415.24,419.42,425.08,427.01,426.88,426.94,426.56,417.46,421.01,420.97,409.69,391.31,391.09,428.41,L7
2009-09-29 22:10:06+00:00,325.06,314.09,299.61,411.13,412.94,403.47,403.40,400.28,397.73,392.80,394.21,393.37,391.82,396.06,396.40,395.83,394.93,397.38,395.80,393.31,391.41,389.98,392.13,389.57,372.52,370.45,368.58,365.22,368.42,368.74,360.34,365.42,367.19,368.97,362.26,366.06,370.96,369.44,374.96,375.58,385.07,388.60,382.52,375.26,376.31,387.99,391.80,390.25,392.24,396.13,399.23,412.20,419.11,415.81,412.91,408.54,407.82,393.01,384.41,389.07,334.02,337.03,348.45,367.23,375.15,378.22,379.97,386.37,406.88,418.98,420.75,419.03,420.66,422.37,430.90,437.41,427.79,418.51,416.42,414.18,395.06,386.63,409.67,L7
2009-12-02 22:10:48+00:00,328.32,324.67,323.45,396.23,403.08,395.01,403.87,405.85,411.50,410.15,414.82,419.48,413.28,416.32,409.24,412.17,421.16,416.71,418.37,424.83,418.00,412.07,404.82,405.29,402.03,385.58,379.15,365.20,365.59,353.37,346.92,345.67,344.16,347.99,350.89,352.56,366.41,364.48,375.07,375.70,380.88,388.04,392.37,394.21,397.73,398.88,396.46,402.39,402.28,398.65,408.38,412.59,417.12,420.36,432.10,425.78,424.58,419.14,417.14,414.80,328.87,334.56,346.48,365.10,378.63,391.34,395.63,408.23,413.56,425.20,432.88,429.77,423.42,433.31,429.94,433.64,428.35,437.54,433.68,431.07,420.20,415.90,433.09,L7
2010-01-27 22:10:50+00:00,306.23,308.04,309.74,410.21,412.99,410.99,399.09,396.62,392.27,396.40,404.52,404.38,404.66,409.30,406.64,411.71,417.57,413.00,417.96,422.03,422.52,412.46,412.62,401.77,402.21,404.75,401.19,391.11,389.91,387.14,388.86,388.19,378.02,380.41,385.77,382.51,383.34,383.38,383.74,386.41,382.81,387.68,394.51,392.69,397.67,399.49,401.07,402.51,401.45,402.22,405.82,416.49,415.98,421.33,428.60,431.90,429.29,425.97,431.23,434.45,347.24,342.72,358.37,361.24,375.72,392.95,395.19,409.71,417.14,430.48,432.78,428.36,427.39,430.57,433.71,433.30,429.61,433.93,439.78,434.55,428.12,432.98,451.02,L5
2010-04-09 22:12:12+00:00,,330.61,316.55,422.24,426.05,425.53,426.96,422.27,423.00,421.37,423.83,423.76,422.92,420.95,419.26,413.81,414.83,412.75,415.49,413.98,404.45,403.16,403.92,401.95,401.57,394.70,397.98,390.25,388.31,383.75,384.96,383.11,380.64,377.30,378.79,377.46,384.25,383.57,382.58,391.77,399.62,403.21,398.93,401.64,405.85,410.01,403.79,,,,,,,,,,,,,,347.23,342.35,368.50,379.57,390.32,396.57,404.27,417.48,424.59,429.26,,,,,,,,,,,,,,L7
2010-12-21 22:13:03+00:00,,298.24,308.15,405.77,412.09,406.54,406.99,403.51,400.04,389.86,396.12,393.45,395.76,399.94,404.23,393.09,390.53,389.63,393.59,395.61,386.49,389.95,406.25,405.67,400.90,395.22,387.74,379.35,373.33,373.18,368.45,372.23,377.38,372.52,368.01,365.43,365.78,366.19,362.76,364.45,377.89,380.99,384.73,389.87,386.08,395.13,389.78,388.59,386.73,383.04,398.35,393.48,395.36,401.29,391.26,,,,,,328.91,322.67,337.33,358.05,366.35,383.92,394.30,396.58,408.61,413.90,418.64,413.62,408.87,424.06,411.56,413.18,411.46,396.53,,,,,,L7
2011-01-22 22:13:20+00:00,,263.84,276.39,405.37,397.16,397.54,391.34,396.05,405.87,408.22,407.81,403.82,409.58,408.43,404.88,402.90,399.05,400.82,401.52,400.49,404.52,404.96,408.59,405.55,402.77,398.16,389.01,388.18,384.02,381.36,383.24,383.17,383.61,375.73,371.44,371.92,370.39,375.73,375.63,372.78,376.01,378.41,377.34,378.18,380.94,382.04,379.41,376.84,378.32,378.94,380.09,376.87,383.69,382.45,375.80,375.39,374.79,368.78,370.83,372.06,339.54,334.98,343.45,355.70,362.99,371.60,379.93,388.77,399.24,405.30,408.26,405.68,404.44,401.86,397.60,401.04,391.64,381.00,383.31,379.86,370.04,373.03,387.54,L7
2011-02-15 22:09:58+00:00,,229.57,268.70,396.65,396.67,389.67,384.50,385.89,382.49,379.34,384.25,393.37,393.99,395.41,398.06,396.35,403.24,398.11,396.07,386.95,384.81,392.05,393.39,390.52,390.07,381.70,387.90,380.96,383.17,387.51,384.13,392.55,389.61,376.77,362.91,357.33,366.41,366.67,367.09,363.51,364.78,380.65,382.42,381.10,382.46,383.95,387.47,391.54,381.25,375.66,382.08,384.78,388.03,385.63,386.05,385.30,386.96,388.13,390.31,392.88,330.07,328.20,334.07,350.97,367.43,380.03,383.59,392.81,396.30,412.04,421.39,407.97,401.03,406.46,402.29,406.64,396.32,391.66,393.17,392.56,390.58,391.64,412.55,L5
2011-03-19 22:09:50+00:00,,,243.35,390.08,402.85,393.92,389.89,387.17,381.34,376.22,383.38,379.00,378.07,385.20,380.33,380.05,385.44,372.63,375.24,377.70,377.09,373.95,376.98,381.81,383.28,380.16,379.56,376.89,373.29,377.13,380.08,379.01,375.37,379.89,379.20,369.28,375.02,366.27,363.78,359.38,357.35,358.82,360.80,363.48,371.09,375.69,377.46,377.06,365.77,358.82,365.29,376.00,374.51,373.45,374.62,375.34,374.62,366.56,370.15,371.28,327.80,323.44,331.17,336.65,346.11,360.27,361.89,383.80,391.82,404.18,407.26,393.19,383.54,391.98,390.86,393.24,384.58,380.12,383.25,380.61,367.78,370.82,385.98,L5
2011-03-27 22:13:34+00:00,289.91,,,409.22,403.87,398.13,397.07,386.85,387.88,388.89,383.62,393.53,390.19,387.41,384.79,387.59,376.76,379.30,384.94,382.40,386.66,391.72,391.70,372.44,370.48,372.43,379.33,379.77,362.26,366.96,371.76,372.37,367.23,369.94,369.64,368.21,362.28,365.29,362.99,365.34,374.16,368.89,362.83,360.68,360.21,366.36,364.31,367.66,363.12,371.74,372.01,370.79,375.27,385.34,377.20,378.60,373.45,378.23,379.08,380.78,328.57,322.14,336.92,356.41,352.96,357.32,364.89,365.92,383.85,390.55,397.75,391.62,397.22,394.89,391.42,392.17,395.81,382.81,386.52,379.86,379.42,379.02,400.02,L7
2011-04-28 22:13:36+00:00,,,,420.63,423.86,422.97,419.91,418.63,408.68,403.65,403.31,400.72,402.54,401.35,397.78,402.82,403.52,406.02,408.79,415.70,419.24,418.45,408.30,407.34,401.05,392.75,386.85,389.28,386.42,386.38,390.10,389.04,384.40,381.90,381.31,378.55,380.34,380.56,375.19,378.05,376.76,380.14,378.16,,,,,,,,,,,,,,,,,,344.09,335.06,348.89,357.93,366.79,374.13,,,,,,,,,,,,,,,,,,L7
2011-05-30 22:13:35+00:00,,,,418.05,429.77,425.58,421.13,418.86,417.28,409.07,408.46,407.71,402.93,398.97,392.74,396.15,396.36,399.66,397.10,403.08,399.09,394.01,389.21,396.70,395.60,392.37,395.18,385.71,381.49,379.08,383.58,389.88,383.69,382.02,382.38,394.35,396.56,377.08,373.61,369.04,378.46,394.02,405.13,,,,,,,,,,,,,,,,,,341.04,333.62,346.61,359.44,382.19,368.21,367.68,,,,,,,,,,,,,,,,,L7
2011-06-15 22:13:34+00:00,,,,398.82,407.18,404.68,396.21,397.78,394.69,386.32,395.99,390.53,387.46,388.27,379.14,380.36,381.12,368.69,376.11,385.80,369.74,380.43,381.19,375.30,380.62,374.85,377.46,373.58,367.06,365.98,371.66,377.20,374.00,377.45,374.04,378.18,372.68,374.77,369.85,368.58,362.85,376.75,378.08,360.15,357.60,,,,,,,,,,,,,,,,337.35,329.83,340.29,345.10,364.37,377.80,362.75,369.45,,,,,,,,,,,,,,,,L7
2011-07-01 22:13:30+00:00,,,,418.61,427.68,411.82,409.81,407.00,408.19,403.27,407.74,406.81,393.52,411.31,390.76,391.02,386.63,388.16,389.54,390.75,380.84,387.68,395.52,390.01,391.23,385.72,389.01,385.73,385.61,388.37,386.05,389.04,382.91,381.88,382.19,388.35,380.00,374.14,377.02,371.24,371.16,377.63,373.21,373.07,380.62,382.80,390.37,376.67,,,,,,,,,,,,,337.77,337.30,342.25,354.03,365.31,371.96,374.62,390.81,398.57,416.45,407.15,,,,,,,,,,,,,L7
2011-07-17 22:13:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.41,,,,,,,,,,,,,,,,,,L7
2011-08-18 22:13:23+00:00,,,,418.53,416.72,421.65,419.92,424.76,429.62,425.28,424.08,415.06,414.15,414.12,420.00,415.34,416.88,417.94,416.99,412.64,411.71,416.21,414.47,406.34,399.48,395.22,388.38,386.66,380.44,382.86,378.51,374.54,372.66,369.57,370.64,372.39,369.82,373.10,369.28,373.02,375.64,371.10,369.15,369.85,375.42,377.43,375.28,372.18,383.39,,,,,,,,,,,,337.01,329.11,344.44,357.62,357.78,361.60,373.91,384.40,395.45,401.87,403.44,410.64,,,,,,,,,,,,L7
2011-09-03 22:13:20+00:00,,268.40,,407.66,399.02,404.84,410.29,419.77,420.47,425.40,414.10,407.43,404.75,403.99,404.92,399.59,379.15,376.55,384.49,399.98,413.07,425.10,424.18,416.40,407.11,400.78,392.38,,,,,,,,,,,364.81,361.88,371.35,369.81,364.41,363.50,360.61,360.03,359.54,363.94,365.29,371.60,384.93,386.64,384.63,388.41,396.75,402.03,401.35,401.09,401.29,415.81,410.83,328.54,322.67,344.08,351.99,350.93,355.44,365.44,367.56,376.12,391.58,395.57,399.33,409.77,406.48,407.76,405.21,404.98,407.16,409.23,405.84,402.98,419.10,426.28,L7
2011-09-19 22:13:15+00:00,,295.15,,409.44,392.10,393.32,401.17,404.19,412.39,413.07,412.62,407.94,400.59,401.11,401.70,398.63,395.49,398.31,395.52,399.25,400.83,403.49,411.52,404.85,399.53,392.86,386.19,382.12,380.51,368.10,359.84,351.63,347.94,351.57,351.26,361.26,357.40,360.34,360.66,355.85,355.37,355.30,357.44,354.75,357.24,358.84,357.53,363.60,370.08,374.66,380.80,378.59,375.26,375.49,382.58,384.60,383.07,380.86,389.30,392.98,323.24,320.11,325.78,337.74,341.25,351.06,359.58,364.21,374.54,383.97,394.60,397.78,400.16,401.78,400.20,393.15,384.92,387.85,392.49,388.57,382.52,392.04,416.24,L7
2011-12-24 22:13:55+00:00,305.73,,217.05,400.60,423.74,416.73,416.74,416.10,416.77,404.79,416.49,414.53,408.80,405.76,404.73,402.38,405.33,397.41,397.47,406.42,401.23,402.05,403.11,406.88,413.88,401.82,401.68,389.00,390.23,387.09,388.68,386.98,386.54,389.05,393.29,383.06,389.77,383.33,387.12,381.35,379.34,367.40,367.87,366.63,374.51,380.03,380.54,383.17,383.59,378.48,383.49,386.76,388.44,392.61,393.44,396.08,397.56,394.23,401.85,405.39,347.75,349.00,352.57,359.80,354.46,367.09,368.92,386.81,394.14,405.84,413.53,410.61,402.85,409.03,402.95,406.15,403.94,398.96,403.93,403.17,396.01,402.82,417.53,L7
2012-02-10 22:14:06+00:00,326.24,279.92,,394.58,392.47,396.73,395.30,390.66,395.61,406.09,399.86,396.30,395.13,394.77,391.84,391.17,392.49,387.79,389.82,392.10,392.63,393.75,395.18,389.94,388.04,388.34,382.50,383.69,381.57,377.22,376.00,369.68,366.47,362.00,364.12,361.97,364.25,365.58,371.23,374.98,376.98,376.06,373.82,372.13,373.39,375.00,370.06,369.59,371.70,372.70,369.38,370.85,369.04,377.55,384.63,388.70,396.86,404.58,411.95,412.89,330.04,331.23,345.63,356.89,361.95,368.13,374.79,381.87,391.51,394.34,400.03,398.91,398.56,391.56,391.22,386.76,386.71,390.21,397.05,401.46,405.86,413.89,431.27,L7
2012-02-26 22:14:07+00:00,333.92,316.77,,407.91,409.74,410.27,410.46,406.89,407.31,405.45,401.46,398.70,401.51,399.75,396.96,395.98,400.31,398.77,397.58,394.81,398.57,400.69,407.42,396.26,391.48,393.88,386.71,388.53,386.35,381.25,383.55,372.27,367.74,366.35,370.64,376.65,373.81,377.27,376.36,378.49,383.96,380.67,377.55,375.18,368.74,376.22,377.51,373.61,374.60,377.28,374.42,376.20,384.15,388.55,388.86,,,,,,341.24,338.83,356.65,363.59,367.18,371.34,378.59,374.59,395.87,403.55,403.50,402.16,402.89,395.70,397.89,400.61,396.16,394.16,,,,,,L7
2012-03-29 22:14:06+00:00,343.36,327.55,281.45,404.10,408.43,418.42,414.61,405.38,410.54,411.36,401.45,398.97,406.85,397.58,396.96,397.86,395.76,392.84,383.48,385.55,389.86,392.97,399.77,395.56,389.89,391.90,388.93,384.32,383.71,383.10,379.78,372.05,372.76,368.02,369.82,369.57,368.61,368.38,369.16,367.97,369.32,376.50,366.76,369.01,366.26,366.50,366.43,372.13,379.40,378.45,382.82,381.54,382.33,388.04,393.52,390.33,397.05,398.22,404.88,402.30,331.96,328.48,339.87,349.48,360.86,360.50,372.98,374.72,388.71,394.87,404.12,406.71,404.24,403.36,402.37,400.13,396.40,398.67,398.20,402.19,399.79,407.43,419.42,L7
2012-04-30 22:14:26+00:00,,,,385.76,380.90,387.34,401.30,401.29,404.54,398.28,383.24,387.67,379.35,377.77,385.51,383.69,382.06,384.10,381.79,384.97,381.84,382.50,387.46,382.83,386.53,380.30,378.91,377.86,377.47,371.84,370.85,361.92,366.22,365.68,365.33,364.79,357.85,356.42,360.16,363.46,365.87,361.48,358.75,364.12,,,,,,,,,,,,,,,,,320.38,323.10,333.57,349.03,343.61,351.56,366.94,,,,,,,,,,,,,,,,,L7
2012-09-21 22:15:29+00:00,351.02,346.37,314.34,417.02,406.31,401.04,399.40,395.54,392.97,397.31,390.77,390.83,394.46,385.26,391.63,392.87,392.12,404.83,400.46,407.72,414.41,415.77,415.91,414.68,406.29,398.71,384.53,382.86,373.34,370.45,368.21,367.62,367.02,369.61,370.70,382.93,379.32,387.01,387.98,391.16,385.03,379.87,372.35,366.77,361.17,354.65,355.99,357.79,360.98,365.36,365.21,366.39,369.72,372.62,374.07,372.61,380.87,389.04,387.46,388.39,350.12,347.43,359.81,366.02,362.30,363.32,370.22,367.20,369.63,382.17,390.29,389.63,391.48,386.03,387.36,387.19,382.62,379.42,380.49,386.24,390.11,388.24,407.31,L7
