dates,nzd0418-0000,nzd0418-0001,nzd0418-0002,nzd0418-0003,nzd0418-0004,nzd0418-0005,nzd0418-0006,nzd0418-0007,nzd0418-0008,nzd0418-0009,nzd0418-0010,nzd0418-0011,nzd0418-0012,nzd0418-0013,nzd0418-0014,nzd0418-0015,nzd0418-0016,nzd0418-0017,nzd0418-0018,nzd0418-0019,nzd0418-0020,nzd0418-0021,nzd0418-0022,nzd0418-0023,nzd0418-0024,nzd0418-0025,nzd0418-0026,nzd0418-0027,nzd0418-0028,nzd0418-0029,nzd0418-0030,nzd0418-0031,nzd0418-0032,nzd0418-0033,nzd0418-0034,nzd0418-0035,nzd0418-0036,nzd0418-0037,nzd0418-0038,nzd0418-0039,nzd0418-0040,nzd0418-0041,nzd0418-0042,nzd0418-0043,nzd0418-0044,nzd0418-0045,nzd0418-0046,nzd0418-0047,nzd0418-0048,nzd0418-0049,nzd0418-0050,nzd0418-0051,nzd0418-0052,nzd0418-0053,nzd0418-0054,nzd0418-0055,nzd0418-0056,nzd0418-0057,nzd0418-0058,nzd0418-0059,nzd0418-0060,nzd0418-0061,nzd0418-0062,nzd0418-0063,nzd0418-0064,nzd0418-0065,nzd0418-0066,nzd0418-0067,nzd0418-0068,nzd0418-0069,nzd0418-0070,nzd0418-0071,nzd0418-0072,nzd0418-0073,nzd0418-0074,nzd0418-0075,nzd0418-0076,nzd0418-0077,nzd0418-0078,nzd0418-0079,nzd0418-0080,nzd0418-0081,nzd0418-0082,satname
2007-08-23 22:09:58+00:00,344.74,347.44,351.54,445.77,443.56,440.59,442.51,440.74,439.74,443.74,442.63,438.45,438.21,435.12,432.70,428.19,422.88,420.79,416.40,416.75,417.03,413.69,410.28,407.88,401.60,397.58,392.29,388.45,383.94,378.52,378.97,378.88,377.11,379.09,380.28,395.18,384.74,398.82,399.43,394.33,391.80,391.94,384.48,383.08,374.60,374.28,371.75,374.93,372.77,373.17,377.16,370.90,377.00,377.92,376.21,378.32,382.15,377.19,380.39,379.69,360.36,359.02,367.63,373.87,377.17,378.62,387.82,385.19,390.93,400.41,405.47,400.41,398.20,399.73,391.45,393.95,386.82,381.53,386.23,388.63,378.19,382.52,398.39,L7
2007-09-08 22:09:50+00:00,342.81,346.77,356.31,441.20,439.44,436.13,438.18,437.68,435.53,436.46,434.21,433.47,433.23,431.69,428.94,423.35,418.90,418.06,416.02,415.72,416.14,413.18,412.51,406.47,399.66,396.75,391.17,387.42,383.98,381.81,380.54,380.75,380.88,382.22,382.24,391.86,384.03,392.53,392.65,388.09,385.81,387.69,382.94,381.47,376.19,372.92,368.38,371.34,367.16,366.27,369.38,364.60,369.40,377.92,376.21,378.32,382.15,377.19,380.39,379.69,355.80,352.00,360.41,368.05,373.92,377.61,385.17,384.63,388.14,397.36,401.99,395.14,391.26,391.80,384.67,387.31,386.82,381.53,386.23,388.63,378.19,382.52,398.39,L7
2007-09-24 22:09:45+00:00,343.11,349.05,360.38,439.79,438.62,434.39,437.31,436.12,434.17,433.67,431.78,429.70,430.51,429.33,427.00,421.50,418.26,416.00,414.07,414.10,414.69,413.20,413.87,407.23,401.71,397.68,392.00,387.51,384.85,383.63,380.81,381.99,382.91,382.51,383.56,389.00,382.74,391.38,390.11,385.52,384.57,387.60,384.10,382.45,378.25,373.20,367.63,370.86,366.62,364.97,366.13,363.65,369.47,372.34,377.12,383.43,386.87,389.01,387.11,387.54,355.19,349.39,357.28,368.57,374.88,379.13,385.90,386.27,387.32,395.95,401.57,394.46,389.93,388.78,383.65,387.33,380.56,382.29,391.33,392.62,390.00,388.56,403.95,L7
2007-10-02 22:12:54+00:00,339.45,343.38,360.38,435.24,435.69,432.82,435.12,432.37,430.28,429.23,428.08,426.69,425.14,423.19,418.58,412.86,412.40,411.03,409.45,410.89,412.49,411.41,411.67,403.89,397.76,393.12,387.62,380.68,377.58,377.04,375.00,375.93,378.02,377.79,379.71,385.50,379.79,386.98,385.61,382.62,380.70,382.80,378.07,375.91,371.20,369.37,366.13,366.76,363.90,364.66,367.68,365.60,367.91,369.96,369.71,374.52,377.56,389.01,380.21,379.53,350.20,345.05,354.39,363.44,369.23,372.89,379.78,379.82,384.68,393.44,397.23,391.75,390.51,390.54,385.60,386.00,379.43,374.86,382.43,383.38,390.00,382.34,397.04,L5
2007-10-26 22:09:55+00:00,338.03,344.29,361.31,433.71,433.72,431.30,433.84,430.93,427.86,426.82,425.81,423.11,421.28,418.93,414.81,410.54,410.02,407.88,406.18,407.73,409.82,410.19,409.89,402.42,397.06,392.51,386.07,379.89,377.30,376.10,373.84,374.49,375.92,376.17,377.38,381.55,376.77,383.05,382.53,379.12,378.02,380.14,376.19,373.84,368.42,365.72,361.36,364.01,360.86,362.07,365.05,363.90,366.59,369.26,371.81,373.76,378.31,388.57,379.09,378.73,347.04,341.81,350.91,361.37,366.81,371.39,377.19,376.55,380.66,388.89,394.52,388.56,387.66,387.80,384.04,385.00,377.75,377.07,381.67,383.91,389.82,380.74,395.68,L7
2007-11-27 22:10:12+00:00,338.00,342.21,357.42,434.34,434.95,432.10,432.91,429.69,425.60,425.36,424.59,423.02,421.03,418.91,413.92,410.59,410.42,409.05,406.56,408.51,409.41,409.79,410.29,402.35,397.56,392.77,385.15,380.20,376.90,374.93,372.18,373.21,374.34,375.17,376.60,379.79,377.53,382.51,382.05,380.17,378.62,379.65,376.28,373.45,368.21,366.35,361.64,363.69,361.65,362.80,365.60,364.97,367.07,371.27,373.20,374.55,376.15,382.89,376.90,375.63,346.11,341.42,351.90,361.44,366.03,371.64,376.75,376.37,381.14,388.87,394.19,389.36,388.33,388.47,385.15,385.13,380.02,378.53,382.45,381.87,384.11,378.22,393.22,L7
2008-01-14 22:10:20+00:00,338.45,339.89,349.75,430.60,432.40,430.44,430.86,426.23,422.20,420.57,419.21,417.86,414.77,412.55,406.76,405.18,406.01,405.62,404.09,405.39,405.95,406.51,406.77,397.65,394.55,389.46,382.83,377.92,375.56,373.22,370.43,371.01,372.70,371.64,372.44,372.12,375.69,375.50,374.68,374.93,374.37,374.25,372.44,368.84,366.54,366.09,363.44,364.00,363.31,364.59,367.29,367.22,368.65,372.71,371.91,372.27,372.95,377.50,374.14,371.53,339.38,334.25,346.29,356.78,360.55,368.13,371.93,375.19,381.61,389.79,394.43,391.08,390.00,390.20,387.49,386.44,382.39,377.25,380.16,378.78,378.82,375.68,388.48,L7
2008-03-02 22:10:10+00:00,338.05,339.80,348.03,429.96,432.06,430.45,431.21,426.65,422.20,419.70,418.02,417.03,414.58,411.68,406.46,404.54,405.39,404.69,403.53,405.30,406.06,406.24,407.36,397.70,394.58,389.12,382.54,377.21,374.76,372.59,370.37,370.80,371.42,371.26,372.36,371.98,373.91,374.20,373.42,374.41,374.43,373.46,371.54,368.84,366.18,365.02,362.38,362.48,361.86,363.94,365.89,367.55,367.51,371.67,371.05,371.06,371.12,377.57,372.89,369.90,338.09,333.04,345.80,356.82,359.55,367.20,371.76,374.49,380.53,388.38,392.82,389.54,389.43,388.82,387.84,385.61,381.51,376.40,378.95,376.81,378.98,374.32,386.50,L7
2008-04-19 22:10:06+00:00,338.33,338.13,339.64,435.17,435.77,434.39,434.44,431.12,425.60,423.16,422.07,419.96,418.53,414.53,409.62,410.77,408.84,408.10,405.86,407.19,406.54,406.97,407.99,399.27,397.70,391.77,385.04,381.96,380.49,374.54,372.72,370.84,369.13,369.70,369.79,368.12,372.30,373.06,374.08,376.37,377.74,375.85,376.69,367.12,363.27,362.99,360.97,361.32,362.54,365.52,366.92,370.34,369.49,375.47,374.10,370.02,368.35,369.82,368.07,363.53,337.62,334.09,347.96,360.47,362.04,372.71,374.31,371.83,378.99,386.33,391.57,390.05,390.54,389.83,390.98,387.31,385.35,379.64,377.89,374.18,371.36,369.02,379.92,L7
2008-05-05 22:10:02+00:00,340.31,334.86,331.49,440.43,441.10,440.04,438.11,435.57,430.33,427.26,425.29,425.83,423.90,421.25,415.72,416.88,413.94,412.32,410.08,411.34,409.39,409.28,411.13,402.47,400.01,394.63,389.26,385.94,384.88,379.52,376.73,374.75,372.41,373.88,373.95,373.10,376.25,377.20,376.89,380.42,380.75,379.87,381.34,374.91,372.50,372.01,368.62,366.78,367.93,370.14,371.06,374.76,372.21,379.62,372.11,369.30,362.24,360.88,364.24,357.15,341.91,336.72,352.32,363.33,366.04,378.66,380.99,380.62,387.70,393.18,397.05,395.53,395.30,394.17,395.37,389.41,391.66,377.62,377.14,368.53,362.31,365.56,374.09,L7
2008-07-08 22:09:28+00:00,341.55,336.40,326.31,444.74,443.26,441.13,440.36,439.16,433.93,430.62,428.75,427.33,425.29,421.55,417.57,418.25,414.19,412.30,412.32,412.91,411.21,410.59,411.99,403.82,399.36,393.76,391.27,385.80,386.70,382.94,381.33,378.40,374.71,375.02,374.45,374.06,375.38,377.93,378.22,382.18,386.24,387.03,385.03,376.18,374.28,372.85,370.48,368.33,368.69,371.98,372.40,376.98,373.59,379.96,365.46,360.88,357.00,355.94,360.32,351.02,342.44,338.61,354.52,369.86,373.22,380.87,384.36,382.33,389.09,394.67,398.56,396.26,397.10,395.34,397.72,391.22,394.24,370.87,368.72,363.36,357.66,363.02,364.77,L7
2008-07-24 22:09:16+00:00,341.97,346.79,341.17,451.66,448.38,443.54,442.12,442.26,435.42,432.17,431.29,429.38,428.03,424.54,421.33,421.55,417.71,414.44,414.68,415.55,413.87,412.57,413.78,407.93,402.64,396.83,393.38,387.41,386.20,383.77,382.32,379.87,375.41,376.30,378.17,377.09,375.32,378.00,379.60,384.32,387.38,388.68,387.32,382.88,383.19,377.00,368.61,369.57,366.41,368.63,367.37,373.24,369.02,,,,,,,,342.39,340.08,357.34,370.66,375.09,383.39,389.80,389.44,391.41,394.33,399.90,393.66,394.20,390.12,393.93,388.13,,,,,,,,L7
2008-08-25 22:09:04+00:00,345.82,347.95,339.36,447.80,445.29,441.66,440.31,439.83,435.00,431.12,429.33,426.33,424.94,421.67,418.39,417.36,414.25,412.04,411.81,412.54,411.49,411.08,411.51,405.69,400.72,395.20,392.06,385.15,383.41,380.94,379.80,378.30,374.58,374.62,374.62,372.70,372.10,374.95,376.50,381.69,385.35,385.27,384.35,380.53,380.03,374.12,367.44,369.54,367.59,370.84,374.37,373.63,369.24,367.73,353.95,363.78,370.16,367.48,367.18,363.64,339.09,337.23,354.62,368.12,371.37,380.21,387.28,386.97,388.51,393.02,399.90,394.81,396.10,397.00,394.13,388.04,376.61,359.25,371.67,375.18,369.62,369.66,384.04,L7
2008-09-10 22:08:56+00:00,343.80,343.38,340.00,447.25,445.52,441.75,439.39,438.78,434.49,431.10,429.05,425.83,424.38,421.56,417.76,416.08,414.02,412.11,411.93,412.63,410.98,411.06,411.49,405.48,400.40,395.10,390.97,384.84,382.38,381.41,379.08,378.16,375.11,374.34,371.68,368.62,369.93,371.96,373.86,378.83,382.50,383.05,383.93,378.15,378.19,373.87,365.05,371.37,373.54,378.75,380.79,368.41,369.46,367.73,357.39,364.78,371.18,369.41,368.44,365.71,336.19,334.59,351.19,365.15,369.42,379.89,385.76,384.82,387.24,391.18,401.92,400.87,403.85,403.57,389.17,387.95,376.61,362.63,372.68,376.73,371.17,370.29,384.38,L7
2008-10-12 22:08:37+00:00,338.60,342.50,344.00,443.03,441.55,437.70,435.78,435.18,431.55,427.77,425.94,423.36,422.02,419.25,414.96,413.03,412.10,409.83,410.13,410.63,410.05,410.33,409.74,404.54,399.91,394.25,390.04,384.49,381.52,380.98,377.53,376.11,374.42,373.72,371.43,368.95,369.48,371.14,372.21,376.37,379.84,380.74,382.37,377.97,377.56,372.44,365.24,371.72,372.86,377.36,378.88,368.41,369.46,349.01,350.12,359.94,364.57,365.40,364.48,368.04,335.79,332.77,348.89,362.72,367.44,378.79,384.77,384.18,386.24,392.03,402.32,400.13,402.32,401.86,389.17,387.95,376.61,355.34,367.84,370.14,366.97,366.42,386.18,L7
2008-10-28 22:08:53+00:00,334.63,341.64,346.32,438.30,435.83,432.26,430.59,429.50,427.40,424.26,419.86,417.63,415.71,414.17,410.98,408.98,407.78,405.95,405.49,406.60,406.74,406.87,405.38,400.17,396.06,391.48,388.60,383.26,379.54,379.83,375.41,374.95,371.70,370.05,367.83,367.11,368.73,369.44,368.96,372.54,376.72,378.81,379.98,379.97,379.60,374.43,366.69,372.66,371.72,373.63,374.27,368.41,353.17,348.13,351.76,359.27,364.21,365.89,362.18,367.16,333.97,329.04,345.52,359.55,365.13,377.15,384.56,386.05,387.72,393.63,403.17,399.18,398.71,397.31,389.17,371.12,365.74,357.06,367.18,369.56,367.36,363.77,384.11,L7
2008-12-23 22:04:28+00:00,331.35,338.53,345.10,432.49,429.76,426.73,425.50,423.59,422.16,419.56,415.91,413.42,412.32,409.97,407.06,403.73,403.43,403.40,402.78,403.51,403.84,403.37,402.33,396.94,393.31,388.88,386.36,380.84,376.98,376.71,372.99,371.83,368.82,364.96,361.49,360.59,363.49,363.80,363.56,367.40,373.32,374.92,375.93,375.81,375.94,371.24,365.15,372.11,372.10,373.63,374.27,368.41,353.17,348.13,351.76,359.27,364.21,365.89,362.18,367.16,327.95,324.05,340.40,355.90,361.31,371.90,380.54,382.91,384.78,392.51,402.56,399.55,398.71,397.31,389.17,371.12,365.74,357.06,367.18,369.56,367.36,363.77,384.11,L5
2008-12-31 22:09:37+00:00,330.05,337.05,343.11,430.70,428.12,424.42,423.77,420.96,418.93,415.39,412.55,410.11,409.26,406.59,404.38,401.88,401.26,400.95,401.22,401.35,401.30,400.74,399.90,394.69,391.26,387.07,383.41,378.66,374.64,374.83,370.78,370.56,367.12,363.38,359.74,357.66,361.43,362.47,363.06,365.19,370.74,371.82,373.60,372.87,372.63,369.90,367.56,375.02,376.94,374.19,376.97,378.83,370.26,363.09,362.95,370.65,371.92,364.16,357.27,361.07,326.45,323.67,338.14,353.02,358.00,369.27,377.41,379.87,385.39,395.82,405.46,404.36,399.35,399.82,399.27,388.27,383.02,368.29,378.55,377.42,365.78,358.81,378.24,L7
2009-02-01 22:09:46+00:00,330.05,337.05,343.11,420.40,417.96,417.00,416.49,413.15,414.30,410.24,407.53,405.52,403.95,401.00,398.42,395.97,395.31,396.44,395.74,396.15,397.03,396.24,395.57,389.60,387.30,383.71,380.05,375.90,371.83,370.69,366.96,366.63,364.01,360.31,357.70,356.98,358.66,360.18,359.40,359.84,364.54,367.20,371.76,374.54,375.23,374.72,374.26,380.88,382.16,381.34,385.88,393.28,385.42,373.82,370.98,378.03,378.38,366.53,360.48,357.08,324.73,319.55,332.37,346.61,353.57,368.07,377.80,382.86,390.68,402.53,411.22,409.73,406.39,408.64,413.70,403.52,394.72,376.29,385.93,384.02,368.13,361.89,374.34,L7
2009-02-17 22:09:55+00:00,331.30,337.62,341.77,420.50,418.23,416.50,416.22,412.58,414.02,410.10,407.96,405.45,403.70,400.55,398.26,395.58,395.95,397.15,396.87,397.39,398.15,396.92,395.99,390.25,387.48,383.65,379.58,375.43,371.74,369.89,366.95,366.63,363.83,360.59,358.57,358.11,360.09,361.61,361.14,362.85,367.57,370.15,374.64,377.10,379.41,379.37,379.37,385.59,386.29,385.55,390.67,400.70,394.31,381.75,375.72,379.53,379.26,368.05,363.08,359.60,325.75,321.29,335.84,349.44,356.36,370.75,380.49,387.24,395.20,408.09,415.92,413.96,410.52,413.36,420.95,412.70,402.75,381.06,387.43,384.96,369.72,364.24,376.57,L7
2009-03-21 22:10:11+00:00,328.99,337.90,344.82,419.54,415.38,412.95,411.94,408.69,409.66,406.47,405.79,404.81,403.28,400.97,398.65,397.48,397.39,397.52,398.05,398.72,399.87,397.88,397.01,391.18,388.94,385.04,381.43,378.27,374.86,372.43,369.10,368.01,364.80,361.35,361.79,361.94,363.95,365.79,365.94,366.45,372.17,376.25,381.06,383.43,388.71,390.39,392.45,398.09,396.54,394.06,399.17,422.48,404.24,389.55,387.38,384.00,386.58,371.80,362.75,358.89,330.18,325.95,340.16,354.25,363.00,377.25,386.63,396.54,406.63,422.66,428.34,424.23,419.04,421.74,442.44,422.84,412.17,392.80,391.89,392.23,373.44,363.65,374.89,L7
2009-04-06 22:10:17+00:00,329.48,338.47,346.26,419.67,415.94,412.62,411.49,408.76,409.36,406.76,405.41,404.12,403.15,401.05,398.79,396.53,396.10,397.36,397.79,398.79,399.42,397.62,396.85,390.62,388.03,384.69,381.34,378.27,374.72,372.63,369.30,367.63,366.41,363.34,362.94,363.48,364.99,367.22,367.73,368.01,373.54,377.97,383.25,385.41,390.73,391.24,394.00,400.22,397.23,394.69,397.10,417.72,404.38,391.35,388.71,384.00,386.58,371.80,362.46,359.63,332.03,327.68,341.70,356.18,365.40,379.49,388.10,398.39,407.59,424.36,430.47,425.02,419.66,419.74,437.65,423.24,411.39,394.14,391.89,392.23,373.44,363.53,374.96,L7
2009-04-22 22:10:22+00:00,329.70,338.09,345.30,421.32,416.60,413.68,412.12,409.87,410.40,407.88,406.30,405.07,404.39,402.65,400.86,398.41,396.65,398.11,398.34,400.09,400.52,398.28,399.23,392.25,389.62,386.82,383.68,380.45,377.01,374.60,370.89,370.06,367.15,364.13,364.12,364.48,366.67,369.93,371.15,372.00,377.89,382.95,388.50,390.28,396.76,398.37,401.59,407.17,404.30,400.74,403.03,419.13,404.38,401.52,397.57,390.75,393.62,374.68,363.45,357.46,334.57,331.09,345.55,360.64,370.95,384.44,393.17,404.60,414.31,431.82,437.42,432.18,425.86,425.60,439.20,423.24,411.39,403.04,398.63,399.29,376.41,364.34,372.49,L7
2009-05-24 22:10:26+00:00,331.09,337.90,343.70,424.97,422.25,418.84,416.65,414.13,413.68,411.10,410.69,409.88,409.21,406.50,404.36,401.81,400.49,401.57,402.46,403.62,403.33,401.51,402.28,396.93,393.37,389.94,385.74,382.92,379.66,376.29,374.26,372.78,371.29,368.98,368.39,367.37,369.24,372.97,375.51,375.91,381.50,385.53,390.86,392.53,400.57,402.26,406.41,412.14,409.97,407.90,411.53,420.05,417.88,412.55,405.75,399.11,401.25,376.51,365.08,356.04,337.75,335.72,349.30,364.26,373.82,386.25,396.16,408.57,418.75,437.45,442.47,437.84,432.96,434.02,440.18,437.03,422.70,411.20,406.99,407.16,378.38,366.04,371.41,L7
2009-06-25 22:10:23+00:00,334.31,340.85,344.58,427.18,427.01,419.66,421.33,418.19,415.24,412.35,411.79,410.56,409.80,407.17,405.14,403.10,401.53,402.47,403.97,405.43,405.17,402.99,403.27,398.16,394.44,390.56,386.03,383.49,379.61,376.55,374.71,373.90,372.67,371.22,371.23,370.21,370.37,374.13,377.32,380.61,383.72,387.64,392.95,394.49,398.79,402.51,405.31,412.83,409.94,411.01,414.16,421.83,421.61,416.65,411.35,405.49,395.18,374.77,364.12,352.98,338.64,339.30,353.28,365.85,375.36,387.91,399.13,407.85,418.51,435.50,443.16,437.69,436.03,436.65,442.03,440.68,426.69,416.81,413.38,401.09,376.47,364.86,368.00,L7
2009-07-11 22:10:19+00:00,337.88,344.58,348.38,430.16,430.52,424.69,423.52,421.89,419.97,418.36,417.71,416.58,415.01,412.43,409.75,407.62,406.74,407.99,407.80,410.49,410.45,407.55,406.97,401.67,397.51,393.02,389.54,386.98,383.13,380.67,378.99,376.82,376.62,375.00,376.15,375.86,375.02,378.03,380.98,386.03,389.94,393.51,398.54,401.53,405.44,409.06,410.88,416.56,411.89,415.96,417.93,425.00,425.04,418.39,412.08,402.83,393.28,379.16,369.41,356.23,343.10,342.76,359.77,372.13,381.10,394.12,406.49,414.73,424.93,440.31,446.89,439.70,440.91,440.48,445.25,444.31,428.51,417.53,410.71,399.14,380.73,370.04,370.65,L7
2009-08-28 22:10:09+00:00,327.61,332.82,355.70,432.63,432.59,427.14,423.91,423.93,419.91,419.29,416.82,416.95,415.99,415.73,416.19,413.14,409.34,409.12,407.34,409.57,409.15,406.48,407.19,401.85,398.30,393.79,390.93,388.93,385.69,382.85,379.11,378.58,379.47,378.11,379.26,377.86,376.75,377.56,380.63,384.67,389.46,391.45,396.96,402.15,404.99,408.36,409.94,418.39,412.78,416.01,415.79,419.98,417.76,414.90,411.87,403.51,389.54,378.12,361.26,363.12,343.38,342.70,357.88,372.23,379.69,392.74,405.64,415.27,424.19,439.08,448.82,440.39,441.08,438.60,440.41,437.25,423.75,417.31,411.32,396.00,379.81,364.82,377.65,L7
2009-09-13 22:10:09+00:00,327.61,332.82,355.70,430.71,430.03,424.43,421.04,421.01,416.73,416.83,414.94,415.35,414.53,414.80,415.91,413.84,409.76,407.98,405.71,407.67,406.88,403.50,404.09,397.89,393.83,389.35,386.91,384.22,381.13,378.09,375.03,374.22,374.76,374.44,375.21,374.61,374.34,375.39,378.61,383.87,388.99,390.22,394.32,398.76,401.86,405.23,407.70,413.71,410.52,414.11,414.43,418.43,416.18,413.71,412.69,405.80,392.72,380.26,366.71,367.79,340.84,340.40,356.76,371.44,378.06,389.71,402.39,411.96,420.62,436.41,444.25,438.09,439.16,437.29,438.80,435.44,423.00,418.05,413.63,399.20,382.03,369.86,387.50,L7
2009-09-29 22:10:06+00:00,321.20,321.07,330.46,428.28,427.85,420.87,419.10,418.77,413.79,413.34,411.15,411.55,410.86,411.17,412.75,410.42,406.22,405.77,402.73,404.07,403.10,400.18,401.11,395.42,389.34,385.06,382.49,380.18,378.13,375.33,371.04,371.18,372.25,372.99,372.00,372.19,372.83,373.41,376.59,382.02,386.79,388.60,391.31,394.97,396.99,400.94,403.54,406.81,404.58,410.15,410.82,416.22,415.67,413.55,413.46,413.87,393.24,381.12,369.43,372.61,338.95,338.52,354.62,369.46,376.26,386.68,398.79,407.20,416.76,431.51,437.44,432.15,435.10,433.68,436.58,434.73,423.10,418.82,421.71,400.03,382.97,372.92,393.44,L7
2009-12-02 22:10:48+00:00,318.06,316.73,323.80,421.81,421.20,412.27,414.36,413.61,407.80,409.09,408.05,409.61,407.45,408.58,411.12,411.95,409.70,408.11,403.17,404.49,403.24,398.04,397.75,391.95,385.03,378.07,373.80,370.06,368.95,364.59,358.74,359.99,360.08,362.02,361.93,364.26,366.67,365.33,369.56,377.82,382.82,383.14,384.70,389.17,390.46,396.55,397.64,397.34,398.64,407.82,411.12,412.61,416.64,415.99,420.53,416.58,400.23,390.80,381.32,384.22,330.31,332.08,349.87,364.79,369.54,379.68,392.66,401.54,412.26,424.47,428.05,425.98,432.63,433.85,433.13,435.07,425.27,425.89,424.43,406.96,392.50,384.38,406.22,L7
2010-01-27 22:10:50+00:00,314.01,315.43,324.10,415.06,409.04,405.34,401.88,402.00,400.75,403.55,402.27,404.45,403.86,406.49,409.23,410.68,408.53,406.81,402.94,404.10,404.33,398.73,400.21,392.97,386.50,382.17,377.17,372.19,371.55,365.32,359.69,360.93,359.10,362.08,362.09,365.20,368.07,367.56,370.43,374.91,380.41,382.74,385.33,386.92,388.98,391.00,391.78,391.85,395.22,401.28,404.57,406.98,410.60,411.84,418.38,417.03,412.50,404.14,396.21,404.80,332.69,330.12,345.77,363.29,370.82,380.67,387.93,398.68,405.97,419.99,422.62,422.69,426.22,427.30,427.41,428.86,420.22,423.70,424.87,419.10,406.07,399.88,427.24,L5
2010-04-09 22:12:12+00:00,312.45,324.20,329.91,414.55,410.38,408.62,410.85,409.12,410.55,413.08,411.75,414.86,415.25,415.52,413.34,414.86,417.10,416.80,415.51,418.28,417.97,413.88,414.64,409.07,405.03,401.54,395.42,388.72,386.56,381.05,374.59,371.12,367.61,367.36,370.61,372.47,376.11,377.81,378.46,382.71,386.37,393.73,399.11,399.49,403.51,400.50,392.77,394.87,395.85,398.07,400.44,403.05,409.98,415.38,430.35,430.34,430.22,432.02,426.94,431.36,344.41,336.90,355.06,370.40,383.44,396.27,401.24,411.81,414.16,421.23,425.55,423.62,423.29,422.79,423.74,427.42,419.86,435.74,438.23,436.09,433.63,428.28,447.69,L7
2010-12-21 22:13:03+00:00,,302.06,324.62,411.93,407.57,404.21,408.07,404.59,402.05,394.53,392.86,392.20,397.77,399.94,406.24,395.92,389.60,392.90,391.41,393.14,390.17,395.70,415.55,413.17,404.72,403.29,391.01,387.42,379.86,380.96,369.70,370.74,377.38,371.03,366.52,367.44,363.45,367.01,360.29,362.08,376.16,381.92,389.48,393.95,389.90,392.30,380.30,381.05,380.74,380.68,391.72,382.05,388.83,395.85,391.26,,,,,,332.99,318.99,333.97,360.23,368.68,387.19,397.85,396.58,403.33,405.14,411.40,408.20,406.77,414.96,403.52,407.17,402.39,396.53,,,,,,L7
2011-01-22 22:13:20+00:00,,282.75,299.66,408.34,402.60,401.00,399.65,400.26,403.86,401.13,400.50,398.07,403.57,404.19,405.46,399.26,394.38,396.69,396.58,396.94,397.15,400.03,411.60,408.98,403.55,400.31,389.85,387.39,381.61,380.76,376.40,377.03,380.50,373.45,369.05,369.57,367.04,371.33,368.09,367.55,376.18,380.12,383.17,385.86,385.23,387.31,380.34,379.33,379.84,379.93,386.25,380.05,386.60,389.43,383.53,375.24,374.46,367.82,370.55,371.38,336.06,327.18,338.88,357.86,365.72,379.23,388.71,392.67,401.55,405.66,410.20,407.22,405.71,408.88,400.97,404.42,397.48,388.76,383.16,379.53,369.08,372.64,386.97,L7
2011-02-15 22:09:58+00:00,,266.22,294.50,406.37,399.20,396.49,394.94,395.81,397.36,395.33,394.07,396.11,401.00,401.26,403.62,399.18,397.04,398.19,395.72,392.84,394.19,399.17,408.44,405.17,400.25,396.64,390.22,387.77,384.17,385.45,379.37,381.74,383.53,374.09,366.54,366.12,366.10,370.03,366.98,365.46,371.84,380.58,384.40,385.55,385.50,385.31,379.75,381.04,378.43,377.77,382.78,378.05,385.03,386.46,384.37,380.97,382.25,382.40,381.72,385.27,335.34,326.36,336.23,356.24,367.02,380.52,388.11,392.72,398.15,405.05,411.67,405.77,403.49,405.22,398.89,403.27,394.25,389.73,388.87,387.58,384.25,383.94,402.39,L5
2011-03-19 22:09:50+00:00,,266.22,287.68,404.53,398.48,395.00,394.06,394.04,394.09,392.25,390.21,391.38,396.00,397.25,398.52,395.42,393.80,392.98,389.81,388.16,391.25,394.95,403.94,402.05,397.39,395.44,388.74,387.98,383.82,386.19,380.00,380.52,381.49,375.00,369.17,367.64,367.49,369.39,365.28,363.08,367.59,375.48,380.23,381.51,383.28,381.88,375.75,377.31,373.10,372.18,376.01,373.39,380.03,381.24,381.93,379.81,381.28,381.67,379.19,383.85,334.93,324.30,333.75,352.13,362.63,376.64,382.84,390.49,394.66,401.66,407.94,400.66,397.75,398.62,393.97,398.59,388.55,387.33,387.71,386.83,383.31,381.41,399.62,L5
2011-03-27 22:13:34+00:00,291.29,266.22,288.26,405.11,399.81,395.76,394.60,392.54,392.73,391.31,389.08,391.88,394.72,395.28,395.66,393.69,390.45,390.06,388.96,387.15,390.12,393.97,400.96,395.70,391.79,390.38,386.67,385.87,379.13,381.90,378.28,378.97,378.64,374.08,369.35,367.64,366.58,368.52,364.97,363.67,369.00,374.11,376.47,377.11,378.45,378.94,374.00,375.82,371.44,372.22,375.59,373.53,379.45,382.37,380.99,379.40,379.09,380.14,378.97,382.60,333.43,324.08,334.57,352.86,360.57,372.59,379.05,385.58,392.80,399.94,406.32,399.17,397.76,398.39,393.92,397.65,390.52,386.42,387.31,384.86,381.67,380.54,399.32,L7
