dates,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043,satname
2005-01-17 21:41:01+00:00,334.55,320.15,316.65,314.17,317.61,326.89,341.23,353.79,369.90,366.74,364.05,358.19,352.37,348.81,346.63,352.58,347.20,344.62,338.91,337.90,339.18,328.44,324.47,329.85,333.52,322.20,306.91,319.57,328.53,325.20,320.52,308.94,305.03,308.66,317.99,312.71,302.97,303.61,302.12,301.00,295.37,292.38,294.06,303.60,L5
2005-02-09 21:47:31+00:00,335.66,321.06,317.32,314.22,316.74,325.43,338.94,352.33,370.20,367.46,364.13,357.67,353.08,349.21,347.48,352.65,347.03,343.74,338.22,336.95,337.28,328.00,323.60,328.32,332.12,321.16,307.04,319.99,328.56,326.21,321.30,308.02,304.90,309.33,318.61,313.04,301.40,302.00,301.21,300.60,294.21,290.79,292.85,302.93,L5
2005-02-17 21:50:16+00:00,335.66,321.06,317.48,314.17,316.51,324.15,337.49,352.23,371.02,367.97,364.36,357.67,353.40,349.17,347.50,352.07,347.03,343.74,338.22,337.07,337.36,327.68,324.04,328.12,331.74,320.72,306.33,319.53,328.63,326.77,321.55,307.76,304.90,309.33,318.61,313.04,300.69,301.65,300.81,301.25,294.59,290.67,292.60,302.85,L7
2005-02-18 21:41:30+00:00,336.85,321.19,317.26,314.56,316.77,324.01,337.02,352.24,371.89,368.97,365.15,358.36,354.15,349.70,348.13,352.20,346.68,343.39,338.10,337.80,338.19,328.89,325.04,328.29,331.76,321.07,306.59,319.76,328.96,327.77,321.93,308.33,304.87,309.28,318.33,313.16,301.01,302.21,301.19,302.07,295.11,291.19,293.10,303.11,L5
2005-02-25 21:47:47+00:00,336.69,320.43,316.50,313.90,315.92,322.63,336.19,351.29,371.35,368.75,364.54,357.29,352.67,348.27,346.73,351.21,345.07,341.82,336.81,336.89,336.96,328.00,323.99,327.45,330.69,319.72,305.13,318.31,327.33,326.53,321.02,305.91,302.45,306.92,316.67,311.79,299.72,301.14,300.51,301.51,294.94,290.71,292.72,302.36,L5
2005-04-06 21:50:40+00:00,338.11,321.43,316.54,314.17,316.80,324.19,337.74,351.89,372.25,369.96,366.07,359.25,353.04,347.98,346.45,351.61,345.11,341.09,336.53,337.11,337.30,329.66,325.19,327.74,331.44,320.67,305.46,318.91,327.80,327.48,321.84,306.03,302.35,306.33,315.98,311.52,299.86,301.16,301.37,302.07,295.48,290.97,293.48,302.65,L7
2005-04-22 21:50:35+00:00,337.55,320.83,316.01,314.12,315.89,321.58,334.25,350.80,374.43,371.41,365.46,356.92,351.12,347.77,346.60,350.90,344.72,339.94,334.22,335.79,334.84,328.40,324.75,327.41,329.79,318.64,303.02,318.00,326.44,328.00,321.89,304.23,300.35,304.60,313.60,308.30,297.99,299.46,299.45,301.61,294.47,290.01,293.23,302.49,L7
2005-05-08 21:50:15+00:00,337.04,321.29,316.55,314.23,315.99,322.04,334.98,350.71,373.53,370.83,364.67,356.62,350.91,347.77,346.60,350.90,344.47,339.29,333.46,334.83,333.86,327.74,324.44,327.49,329.90,318.69,302.58,318.00,326.44,328.00,321.89,303.21,298.20,303.44,312.50,306.69,296.50,298.55,298.13,300.39,293.51,289.09,292.51,301.90,L7
2005-05-09 21:42:07+00:00,336.61,321.75,316.93,314.12,316.04,322.52,336.05,351.04,373.34,370.05,363.97,356.24,350.48,347.87,347.27,351.01,344.10,338.38,333.50,334.18,332.91,327.22,324.55,327.46,329.77,318.40,302.13,317.36,325.95,326.97,321.95,302.79,297.18,302.46,311.95,305.99,296.32,298.34,297.62,300.11,293.30,289.02,292.08,301.88,L5
2005-05-24 21:50:38+00:00,338.45,323.29,318.38,315.63,316.79,322.98,336.59,351.36,373.81,370.09,364.08,356.79,351.14,348.69,348.65,351.56,344.16,338.73,334.87,334.76,332.95,327.48,324.57,327.76,329.69,318.89,302.77,317.78,326.48,327.62,323.54,302.65,296.54,302.99,312.63,305.45,295.49,298.45,298.65,300.79,293.93,289.37,292.50,302.69,L7
2005-05-25 21:42:16+00:00,338.87,322.68,318.41,315.65,316.74,322.68,336.73,351.11,373.20,368.94,363.26,356.18,350.09,348.59,348.68,351.35,344.04,338.00,334.78,334.26,332.27,326.50,324.02,327.58,329.87,318.69,302.72,317.00,325.40,326.06,322.18,301.46,294.90,302.16,311.97,303.46,293.43,297.49,297.78,299.37,292.74,288.76,291.58,302.20,L5
2005-06-01 21:48:06+00:00,338.92,322.26,318.24,315.99,316.69,322.94,337.06,351.65,373.08,368.97,362.77,355.44,349.96,348.21,348.10,351.06,343.47,336.77,333.32,334.12,331.38,325.62,323.99,327.81,329.60,318.63,302.72,316.35,324.18,325.02,321.71,299.88,292.39,301.52,310.19,300.53,290.52,295.85,296.71,298.21,291.97,288.21,290.86,301.99,L5
2005-06-10 21:42:24+00:00,338.14,321.77,317.75,315.84,316.61,323.22,336.68,351.73,373.31,368.49,362.23,354.67,349.83,348.05,347.86,350.24,342.75,336.23,333.21,333.51,330.88,325.34,324.03,328.17,329.91,318.75,302.55,316.02,323.82,324.25,321.60,299.74,291.36,300.78,309.42,298.97,289.09,295.16,296.37,297.28,291.35,288.22,290.35,301.45,L5
2005-06-25 21:50:27+00:00,338.50,322.04,317.74,314.44,315.16,321.51,335.60,350.90,372.30,367.58,361.45,355.04,350.24,348.71,348.11,349.71,342.49,335.56,333.24,333.19,328.96,324.23,323.43,327.59,328.80,317.76,301.57,315.23,321.88,323.03,320.13,297.86,287.73,298.73,308.81,297.66,287.26,293.64,295.21,295.97,290.10,287.24,289.50,300.81,L7
2005-06-26 21:42:28+00:00,337.65,321.87,317.53,314.68,315.65,321.56,335.23,350.59,371.88,367.21,361.28,354.53,349.16,348.28,347.89,349.25,341.79,335.10,333.12,332.87,328.53,323.87,323.54,328.29,329.55,317.97,301.33,315.07,321.41,321.90,319.15,297.42,287.05,298.24,308.68,297.24,287.23,292.61,294.40,295.02,289.34,287.12,289.75,300.93,L5
2005-07-12 21:42:35+00:00,336.33,320.82,316.74,314.15,315.34,321.35,334.82,349.92,371.07,366.04,360.34,353.07,349.16,348.28,347.83,348.39,340.35,333.99,332.09,331.70,327.38,323.25,322.70,327.74,329.00,317.02,300.10,313.75,319.92,320.17,318.13,296.46,286.25,297.41,307.73,296.34,286.20,291.86,293.56,293.83,288.28,286.44,289.27,300.79,L5
2005-07-19 21:48:27+00:00,335.08,319.76,315.50,312.77,314.28,320.27,333.94,348.65,369.76,364.89,359.62,352.56,348.89,348.00,347.64,347.71,339.52,332.92,331.35,330.69,326.04,322.18,322.34,327.42,328.58,314.13,298.17,312.04,316.89,316.82,316.92,295.15,284.53,296.23,306.46,294.90,284.41,290.67,292.37,292.90,287.18,285.66,288.69,300.35,L5
2005-07-28 21:42:45+00:00,334.93,319.89,316.09,313.74,315.43,321.20,334.47,348.92,369.84,364.54,359.33,352.39,348.93,348.43,347.95,347.92,339.54,332.38,330.73,330.26,326.67,322.24,322.20,328.01,329.33,314.85,298.65,312.39,317.93,316.92,317.11,295.81,285.07,295.97,306.05,294.56,284.16,290.82,292.51,292.81,287.10,285.26,288.40,300.01,L5
2005-08-12 21:50:23+00:00,334.50,319.81,316.06,313.95,316.25,322.07,335.62,349.92,369.84,363.82,359.11,352.48,347.93,347.91,347.49,347.48,339.06,332.32,330.63,330.00,327.15,322.04,322.82,329.50,330.67,315.53,298.65,312.44,318.00,315.66,316.25,295.40,283.61,295.07,305.31,293.55,284.35,291.27,292.67,292.59,287.23,285.95,289.25,300.57,L7
2005-08-20 21:49:06+00:00,334.02,319.64,315.78,313.75,316.44,323.06,336.61,349.85,368.52,362.25,357.94,351.80,346.69,347.92,347.87,347.85,338.69,331.26,329.64,328.10,325.39,320.88,322.07,330.78,331.91,316.01,299.05,312.81,317.50,313.91,314.89,294.42,283.01,294.02,304.41,292.43,282.56,289.60,291.79,290.67,285.70,285.40,289.03,300.88,L5
2005-08-28 21:49:52+00:00,334.14,319.83,316.06,314.26,317.15,324.17,337.29,349.97,368.22,361.65,357.48,351.72,347.57,349.14,349.61,348.81,339.53,331.75,330.24,328.20,325.53,321.07,323.25,332.29,333.62,317.55,300.18,314.44,318.77,313.96,314.63,296.74,284.66,295.17,305.16,293.37,282.33,289.62,291.71,290.33,285.31,285.79,289.44,301.28,L7
2005-08-29 21:42:58+00:00,334.94,319.88,316.29,314.33,316.97,323.88,336.74,349.88,367.78,361.23,357.35,351.70,347.49,349.10,349.97,348.88,340.05,332.45,330.74,328.50,325.88,321.38,323.90,332.82,334.58,318.77,301.21,315.65,319.99,315.00,314.87,298.15,286.23,295.74,306.10,294.51,283.77,290.21,292.79,291.28,285.73,286.36,289.92,301.53,L5
2005-09-29 21:50:07+00:00,334.94,319.88,316.29,314.36,317.29,324.27,337.01,350.24,368.04,361.44,357.39,352.09,347.49,348.74,349.76,348.90,340.05,332.45,330.74,328.26,325.77,321.93,325.03,333.19,334.92,319.41,301.81,315.93,320.05,315.08,314.47,299.04,286.23,295.74,306.10,294.51,284.29,290.62,293.11,291.55,286.23,286.49,289.79,301.26,L7
2005-09-30 21:42:58+00:00,335.11,319.83,316.11,314.71,317.78,324.65,337.41,350.85,368.72,361.91,357.52,352.13,347.76,348.34,349.69,348.93,340.27,333.17,330.69,327.77,325.62,322.12,325.99,333.40,335.21,319.99,302.26,316.35,320.68,315.22,314.51,299.78,287.24,296.05,306.40,295.50,285.16,290.94,293.55,291.80,286.50,286.80,289.77,301.12,L5
2005-10-31 21:50:23+00:00,336.18,320.74,317.35,316.39,319.59,325.66,338.45,350.44,367.87,360.56,356.24,351.77,349.06,348.79,350.36,349.64,340.94,333.88,331.42,327.75,325.71,322.10,326.85,333.43,335.42,320.70,303.08,316.93,321.94,315.82,316.05,301.16,288.39,296.71,307.36,296.24,285.21,291.13,293.79,291.15,285.30,286.05,288.90,301.27,L7
2005-11-08 21:49:16+00:00,336.90,320.09,317.00,317.26,320.13,325.57,337.51,350.03,367.77,359.82,355.85,351.27,349.10,348.63,350.07,349.56,341.15,334.85,331.79,328.00,325.54,321.34,326.60,333.33,335.62,320.75,303.51,317.55,322.36,315.91,316.12,301.79,289.69,297.74,308.49,297.97,285.78,290.99,294.63,291.12,285.30,286.17,289.22,301.24,L5
2005-11-16 21:50:33+00:00,337.30,320.44,317.38,318.00,321.27,326.57,338.70,351.36,368.71,360.33,356.25,351.71,349.10,348.63,350.07,349.78,341.05,335.01,331.85,328.39,326.04,321.85,326.35,332.92,335.36,320.89,303.57,317.55,322.36,315.91,316.12,302.46,290.47,297.88,308.30,298.45,286.26,291.37,295.04,291.58,286.02,286.46,289.20,301.03,L7
2005-11-17 21:43:19+00:00,337.43,320.80,317.78,318.62,322.25,327.47,339.63,352.08,369.02,360.50,356.27,351.83,349.05,348.61,350.15,349.42,340.57,334.79,331.81,328.60,326.42,321.85,326.42,333.14,335.24,320.99,303.99,317.69,322.53,316.36,316.09,302.61,291.01,297.99,308.24,298.83,286.81,291.85,295.29,292.11,286.62,286.70,289.29,301.28,L5
2006-01-03 21:50:49+00:00,338.30,321.68,318.70,321.58,326.23,331.37,342.56,353.65,370.04,359.71,355.02,351.48,349.10,348.15,351.38,350.02,339.67,334.39,330.69,328.08,328.17,324.23,327.66,333.79,336.41,321.26,305.18,319.47,324.52,317.00,316.99,307.89,298.84,300.25,310.06,305.99,293.67,295.35,297.98,295.18,288.83,287.70,290.77,302.19,L7
2006-01-19 21:50:34+00:00,341.19,323.66,320.73,323.44,328.22,332.95,343.95,354.95,371.08,360.65,356.21,352.82,348.67,347.71,351.16,350.99,341.37,335.82,331.82,329.26,329.82,325.26,329.06,335.04,337.08,326.15,309.11,323.08,329.64,321.74,318.46,310.80,301.83,302.24,311.98,308.37,296.67,297.73,300.09,297.10,290.24,288.67,291.78,303.01,L7
2006-01-20 21:44:49+00:00,342.50,324.48,321.16,323.62,328.45,333.11,343.49,355.46,371.97,361.36,356.52,353.00,348.83,347.64,350.93,351.10,341.28,335.41,331.58,328.92,329.41,324.94,328.55,334.95,336.96,325.72,308.71,322.58,329.68,322.47,319.45,311.82,302.72,302.57,312.14,308.87,297.45,298.46,300.40,297.67,290.31,288.88,292.17,303.53,L5
2006-01-27 21:51:10+00:00,344.87,326.73,322.34,324.62,328.99,333.05,343.53,356.00,372.29,361.86,357.08,353.30,348.60,347.20,350.75,351.02,341.08,336.31,332.62,329.70,328.94,324.86,328.90,334.85,336.77,325.78,309.15,323.23,330.23,324.18,321.13,313.44,304.14,303.66,313.72,311.56,299.92,299.96,301.16,299.35,291.90,289.86,292.36,304.19,L5
2006-02-20 21:50:43+00:00,347.72,328.55,323.74,326.21,330.44,334.09,344.86,356.59,372.39,361.47,356.17,352.33,347.00,346.46,349.63,350.33,341.00,337.17,333.88,330.37,328.65,325.10,329.00,333.90,335.78,325.89,308.85,322.51,330.01,324.29,321.98,313.90,305.24,305.15,314.79,313.87,301.66,301.31,302.11,300.33,293.24,290.50,292.19,303.91,L7
2006-02-21 21:45:32+00:00,347.97,328.82,323.26,325.36,329.40,333.32,343.82,355.86,371.91,361.38,356.52,352.22,345.73,345.23,348.49,349.89,340.22,336.32,333.39,330.85,329.18,325.47,328.65,333.67,335.62,325.52,308.15,321.50,329.16,324.20,321.97,313.63,304.75,304.82,314.41,313.48,301.41,301.30,302.03,300.60,293.56,290.70,292.49,303.70,L5
2006-02-28 21:51:52+00:00,348.93,330.09,323.92,325.64,329.69,333.59,344.03,356.99,372.92,361.89,356.96,352.55,345.21,344.17,347.17,349.44,339.69,336.65,333.61,331.27,329.74,326.43,328.04,332.17,333.92,324.41,307.05,319.39,328.18,324.69,323.28,313.09,304.41,304.47,313.82,313.29,301.16,301.52,300.99,299.56,294.71,291.09,292.22,303.95,L5
2006-03-09 21:45:52+00:00,349.58,329.79,323.66,325.37,329.47,333.14,343.72,356.94,373.24,361.79,356.81,352.18,344.77,343.44,346.79,349.50,339.74,336.13,333.11,331.38,330.59,327.88,328.67,332.72,334.64,324.82,307.30,319.13,327.88,324.72,323.15,312.98,304.22,304.22,313.58,312.83,301.89,302.04,300.75,299.35,294.95,291.94,292.56,303.78,L5
2006-04-25 21:50:40+00:00,349.78,329.76,323.28,325.21,328.29,331.95,342.82,355.81,371.73,360.84,356.99,352.07,344.66,343.12,346.11,349.55,339.44,335.47,332.69,331.66,330.95,328.18,327.49,332.83,333.61,323.20,306.33,318.53,327.99,326.40,325.11,313.28,304.45,304.48,312.93,311.96,302.00,303.16,301.05,300.17,295.49,292.30,293.28,304.78,L7
2006-04-26 21:46:44+00:00,348.62,328.88,322.66,324.11,326.68,330.86,341.79,354.88,370.59,360.77,357.29,352.50,345.21,343.16,345.43,349.18,338.58,334.61,331.86,331.04,330.17,328.50,328.40,334.06,334.56,323.11,306.22,318.84,327.97,326.41,324.16,312.43,303.25,303.45,312.41,311.10,301.19,301.68,300.75,299.53,294.96,292.58,293.96,304.90,L5
2006-05-27 21:51:06+00:00,351.18,329.75,322.25,318.61,320.17,325.25,334.77,352.05,368.59,360.42,357.53,351.37,343.55,342.36,344.33,349.29,338.68,332.01,329.95,329.46,330.70,330.17,329.82,336.95,335.97,322.93,305.49,317.38,326.56,326.37,322.71,312.76,301.66,302.95,312.03,310.43,300.62,302.64,300.65,299.58,296.15,293.83,295.52,306.31,L7
2006-06-13 21:47:25+00:00,347.22,325.79,319.02,315.96,318.47,324.39,334.54,350.85,367.19,358.83,355.97,350.37,343.22,341.83,343.65,348.68,338.49,331.68,330.12,329.49,330.37,329.80,330.07,336.29,335.11,321.91,304.38,316.41,324.62,324.21,320.42,309.84,298.87,300.96,310.14,306.86,296.75,299.43,298.48,297.91,294.45,291.76,293.90,305.30,L5
2006-07-15 21:47:54+00:00,345.08,324.38,317.84,314.75,318.29,324.16,334.79,350.22,366.53,359.33,356.69,350.79,345.16,343.03,343.93,349.28,340.01,333.95,331.60,330.29,331.14,329.45,330.72,337.34,336.41,323.73,305.24,317.00,325.59,324.87,320.42,308.97,297.55,300.45,309.84,304.96,295.27,298.79,297.87,297.99,295.35,292.67,293.80,304.90,L5
2006-07-22 21:54:10+00:00,341.06,320.82,313.56,311.16,315.26,321.31,333.90,348.40,364.33,356.87,354.52,348.65,343.46,343.77,345.68,350.62,341.34,335.59,333.40,332.65,332.58,330.70,331.30,337.18,337.27,325.18,306.14,317.25,324.25,322.60,317.39,305.04,294.22,298.82,308.02,301.89,291.59,295.54,295.80,297.03,294.41,291.00,292.50,303.45,L5
2006-07-30 21:50:44+00:00,338.79,316.89,310.72,308.62,314.23,321.83,334.48,348.87,364.17,356.28,354.00,348.32,343.09,344.94,346.92,350.75,341.76,335.41,334.37,334.03,334.26,332.69,332.43,338.04,337.84,326.14,306.81,317.89,324.05,321.95,315.59,302.70,292.58,297.86,306.55,299.05,289.60,294.46,296.04,296.93,294.35,291.39,293.92,304.61,L7
2006-08-15 21:50:19+00:00,337.02,316.31,309.95,308.29,314.31,321.68,333.87,348.78,363.93,355.94,352.97,346.99,343.09,344.94,346.53,350.75,341.76,335.41,334.35,333.88,333.75,332.79,332.29,337.96,337.78,325.96,306.92,318.13,323.87,321.42,315.28,302.70,292.58,297.86,305.57,298.83,289.26,293.75,295.33,296.47,292.98,290.56,293.49,304.50,L7
2006-08-23 21:54:35+00:00,331.98,312.03,306.45,307.48,313.93,321.14,334.10,348.08,363.07,355.44,352.15,346.33,344.62,346.97,348.18,352.01,344.37,336.73,333.46,332.82,332.71,333.43,333.79,338.16,338.25,326.29,307.21,318.31,323.06,319.69,312.66,299.38,289.56,293.85,302.63,295.17,287.35,291.65,293.21,295.08,290.26,288.47,291.69,303.23,L5
2006-08-31 21:50:40+00:00,329.59,310.90,305.50,306.98,313.89,321.66,334.41,348.24,363.27,355.19,350.92,346.05,345.04,348.09,348.43,352.28,344.54,335.20,332.46,332.03,332.31,332.86,334.57,339.04,338.59,326.12,307.58,319.02,323.41,319.30,312.20,298.20,288.78,294.07,302.55,294.67,287.01,291.17,292.99,295.43,289.37,287.32,291.30,302.71,L7
2006-09-01 21:48:31+00:00,330.21,311.41,306.00,307.47,314.27,322.74,335.25,349.23,364.10,355.81,351.35,346.52,345.51,348.56,348.63,352.53,344.60,335.19,332.32,331.85,332.47,332.77,334.78,338.90,338.41,326.39,307.57,319.25,323.72,319.09,313.08,299.06,289.86,295.43,303.16,295.89,287.65,291.62,293.02,295.60,289.58,287.83,291.79,303.30,L5
2006-09-16 21:50:34+00:00,326.89,309.73,303.80,306.31,313.66,322.75,334.99,348.65,362.56,354.75,350.90,346.64,346.01,349.48,348.53,351.59,345.14,335.96,332.84,330.94,331.26,331.27,333.84,338.15,337.51,325.74,307.05,319.72,323.30,317.81,311.88,297.50,288.36,294.60,302.32,294.94,285.67,290.27,292.42,295.08,288.46,285.75,290.72,302.80,L7
2006-09-17 21:48:42+00:00,327.04,309.26,303.53,306.04,314.00,322.89,335.28,348.81,362.91,355.04,350.70,346.39,345.81,349.03,348.19,350.15,343.24,334.21,331.43,329.82,330.81,330.58,333.51,337.63,337.16,325.28,306.70,319.39,322.85,316.77,311.27,297.50,288.69,294.48,302.34,295.26,286.13,290.27,291.88,294.59,288.27,285.64,290.29,302.16,L5
2006-10-02 21:50:03+00:00,327.04,309.26,303.53,306.04,314.00,322.89,335.28,348.81,362.91,355.04,350.70,346.39,345.81,349.03,348.19,350.15,343.24,334.21,331.43,329.82,330.81,330.58,333.51,337.63,337.16,325.28,306.70,319.39,322.85,316.77,311.27,297.50,288.69,294.48,302.18,295.77,286.85,290.31,291.65,294.39,288.40,285.85,290.28,301.95,L7
2006-10-10 21:54:44+00:00,327.18,310.79,305.45,307.60,315.42,323.82,335.50,349.42,363.56,355.30,350.84,346.78,345.67,348.90,348.15,349.98,343.05,334.31,331.38,329.73,330.65,329.56,332.46,336.92,336.81,325.05,306.44,319.20,323.11,317.30,311.97,298.53,289.99,295.97,303.59,297.10,288.13,291.07,291.47,294.30,288.35,286.03,290.45,301.77,L5
2006-11-20 21:49:20+00:00,325.99,311.18,305.95,308.95,317.89,326.29,337.47,350.90,365.08,355.83,350.06,346.40,345.72,350.21,349.04,349.74,343.59,334.56,332.12,330.46,331.05,329.31,331.10,335.30,336.35,326.15,306.90,319.12,322.60,315.59,311.83,298.11,290.12,296.58,303.50,296.71,287.79,291.39,290.98,294.34,288.23,285.25,289.52,301.49,L5
2006-11-27 21:55:35+00:00,327.66,313.24,308.23,312.27,320.95,328.77,339.34,352.53,366.37,356.42,350.68,347.40,345.74,349.01,347.93,347.63,340.31,333.48,331.39,329.67,330.25,328.87,329.61,333.83,334.49,324.56,305.59,318.26,322.32,315.74,311.90,298.22,292.24,296.95,304.09,298.04,289.46,291.89,291.29,294.95,287.60,285.26,289.56,300.51,L5
2006-12-06 21:49:29+00:00,329.08,315.18,310.10,313.82,322.06,329.40,339.82,353.14,367.88,358.45,352.31,349.05,347.43,349.40,348.12,348.36,340.63,333.02,329.80,328.21,329.38,327.69,328.53,332.97,333.93,324.10,305.50,318.21,322.68,316.42,312.75,299.72,293.58,298.00,305.22,298.66,290.04,292.27,291.56,294.86,287.33,285.12,289.27,300.57,L5
2006-12-13 21:55:43+00:00,332.62,318.74,312.87,316.44,323.96,331.12,341.09,354.98,370.15,361.12,354.57,351.13,348.86,350.55,349.28,347.06,338.80,330.59,327.44,326.14,327.63,325.76,326.15,331.83,333.37,323.86,305.73,318.67,324.29,318.34,314.96,303.83,294.04,297.31,305.38,300.30,292.12,292.96,291.79,294.68,287.01,285.12,289.50,300.49,L5
2007-01-22 21:51:19+00:00,336.44,321.21,315.07,318.83,325.33,333.01,343.75,358.60,373.70,364.31,357.32,354.05,351.39,349.65,347.75,345.16,336.34,326.80,324.57,323.64,325.95,323.88,324.18,329.99,331.26,321.92,304.62,318.16,324.49,319.36,316.42,305.54,295.83,297.72,306.04,301.56,293.25,293.59,291.77,294.41,287.09,285.39,290.03,300.65,L7
2007-01-30 21:56:00+00:00,337.88,324.04,317.31,320.97,326.66,334.83,345.11,360.37,375.78,366.92,359.72,356.06,353.67,349.89,346.79,346.02,336.76,327.37,322.66,321.79,323.91,322.85,323.43,329.13,331.01,321.81,304.53,318.20,324.44,318.92,316.66,306.47,296.60,298.96,306.75,302.79,294.26,293.42,291.58,293.54,285.89,285.35,290.12,300.40,L5
2007-02-08 21:49:50+00:00,339.31,324.97,318.19,320.80,326.36,334.66,345.39,360.79,376.61,367.08,360.08,356.55,353.80,349.92,346.56,345.28,336.04,327.37,322.66,321.79,323.91,322.85,323.43,329.13,331.01,321.81,304.53,318.20,324.44,318.92,316.66,306.47,296.60,298.96,306.75,302.79,294.26,293.42,291.58,293.76,286.14,285.59,290.12,300.40,L5
2007-05-30 21:50:54+00:00,351.34,336.77,335.09,334.49,338.14,347.63,354.46,369.68,388.70,378.40,371.80,367.07,361.61,353.21,350.69,346.76,333.82,322.47,316.98,314.62,317.38,315.57,314.04,323.16,325.98,317.60,304.27,317.73,326.89,324.51,321.72,312.94,296.33,300.13,309.20,298.83,292.13,295.58,295.22,293.36,285.58,285.30,290.86,301.82,L7
2007-10-05 21:50:42+00:00,355.89,344.50,340.37,338.94,343.54,354.88,359.59,377.56,396.54,388.57,371.84,365.24,359.04,357.38,356.53,351.62,335.25,330.59,327.75,327.81,327.74,326.98,334.80,334.48,328.31,319.35,307.25,319.81,327.34,319.35,314.63,309.64,294.52,304.35,310.01,297.53,291.53,302.62,300.48,298.46,293.94,294.77,293.79,303.20,L7
2007-11-06 21:50:41+00:00,355.89,344.50,340.37,332.28,338.52,350.84,356.36,374.27,391.80,383.25,372.75,366.37,359.86,358.30,358.31,354.61,341.31,330.59,327.75,327.81,326.57,326.74,329.38,330.24,328.93,319.95,306.79,320.16,327.18,318.88,316.87,311.88,294.52,304.35,310.01,297.53,293.56,302.18,300.15,296.50,289.12,292.86,294.82,303.96,L7
2007-11-22 21:51:13+00:00,355.49,342.07,337.13,331.75,337.56,348.84,356.44,374.67,390.64,383.38,373.88,366.88,360.82,359.33,358.31,354.61,341.31,331.37,326.93,328.51,327.25,326.81,326.27,330.28,332.18,322.85,309.68,322.50,327.18,318.88,316.87,311.88,294.52,302.93,311.89,301.62,295.24,302.17,300.47,295.08,289.19,294.76,295.28,304.28,L7
2008-01-25 21:51:23+00:00,355.72,341.92,332.42,325.54,331.08,343.26,356.44,374.67,390.64,383.38,377.43,367.08,362.01,355.73,360.10,357.59,347.36,335.06,325.51,328.25,328.58,329.00,326.00,330.14,336.50,326.57,311.35,325.17,331.11,318.40,319.10,314.13,,304.41,315.40,310.80,300.75,302.13,301.32,295.08,289.19,294.76,297.00,307.50,L7
2008-02-26 21:51:16+00:00,355.72,341.92,332.42,322.65,329.15,339.40,352.52,371.70,387.73,379.25,373.30,366.59,361.98,357.13,360.30,359.79,351.89,335.06,325.51,326.28,327.67,327.89,325.30,328.22,334.31,326.31,310.57,324.21,330.28,321.21,321.33,309.76,301.75,304.41,315.40,310.80,303.34,303.29,301.00,296.18,290.92,295.47,297.89,308.68,L7
2008-04-30 21:50:43+00:00,354.69,337.21,330.65,321.04,328.85,337.80,350.17,369.75,384.79,376.14,370.91,366.25,362.37,355.67,360.30,359.79,351.89,332.93,322.73,324.42,327.16,326.55,322.93,326.66,333.79,326.08,310.22,323.57,329.31,321.21,321.33,309.76,311.26,300.11,330.45,309.80,303.00,303.40,300.32,295.42,289.91,295.70,298.04,307.65,L7
2008-05-16 21:51:02+00:00,345.19,329.06,316.19,317.32,324.50,329.14,341.81,363.28,378.95,371.59,367.15,364.28,362.80,354.19,360.50,358.53,356.85,340.88,330.21,328.21,330.64,327.46,325.43,330.27,336.31,327.56,311.67,324.47,330.52,324.03,319.55,308.37,308.02,298.52,323.20,304.92,300.30,301.70,299.77,295.50,292.56,296.55,298.36,308.55,L7
2008-06-01 21:50:30+00:00,335.70,320.92,301.73,303.33,311.92,315.11,331.63,351.77,366.41,361.42,358.90,358.14,352.27,348.21,354.25,355.57,356.85,348.83,332.68,327.62,331.23,326.73,325.52,329.66,334.10,323.31,304.90,318.79,322.23,307.75,308.77,293.56,308.02,296.94,326.98,300.04,300.31,293.60,290.52,290.68,286.93,286.85,290.90,305.39,L7
2008-07-03 21:50:35+00:00,326.35,314.59,301.85,303.35,312.43,316.00,330.65,350.23,366.41,361.42,358.90,357.27,350.54,348.68,351.47,354.12,351.73,342.44,330.43,327.71,331.01,325.59,326.13,329.66,334.10,320.36,302.42,318.14,320.85,305.21,308.06,289.55,298.67,291.28,316.16,284.33,287.54,288.82,287.25,287.88,286.93,286.85,290.90,303.34,L7
2008-08-04 21:50:16+00:00,327.45,316.52,306.20,306.00,313.09,316.00,330.65,350.23,364.84,364.00,360.83,358.04,350.54,352.45,352.85,354.94,351.79,343.25,336.59,330.46,331.00,324.61,326.36,331.63,334.93,319.95,302.65,318.03,318.21,308.70,308.79,292.23,298.52,296.77,315.86,289.37,290.75,288.82,287.25,287.88,288.28,288.70,293.61,304.03,L7
