dates,satname,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
2009-06-04 21:51:05+00:00,L7,,,313.35,294.93,292.99,298.77,329.10,351.44,358.36,367.66,344.55,351.96,,344.00,345.85,349.43,,,,334.59,339.84,327.79,321.83,336.98,,,,,,,284.78,,,,,259.53,260.14,310.28,313.19,321.64,303.64,297.48,290.36,302.27
2009-07-06 21:51:00+00:00,L7,324.33,314.76,311.73,308.75,,,,,375.42,361.75,357.13,357.85,351.59,351.74,349.24,349.52,343.83,334.98,332.97,330.83,,,332.92,344.33,347.99,337.20,325.53,335.44,336.81,298.75,303.19,290.50,290.48,296.44,302.94,282.26,265.29,,,,292.44,290.39,299.87,303.84
2009-08-07 21:50:50+00:00,L7,347.37,330.60,,,,,341.10,361.92,379.32,369.94,370.21,363.33,361.98,354.96,355.52,356.63,352.37,342.27,340.90,,,348.12,340.54,345.22,351.77,340.17,326.58,335.13,340.24,332.69,320.79,312.58,309.92,314.97,323.80,,,,315.83,318.20,309.82,306.06,313.83,318.19
2009-09-08 21:51:13+00:00,L7,,,,,292.83,300.77,324.42,336.91,360.96,355.43,354.85,347.40,341.95,343.33,348.84,351.19,343.22,,,336.45,329.50,325.28,316.81,324.37,327.77,320.21,302.64,315.34,323.22,306.00,297.98,291.92,290.96,,,,,293.40,297.25,300.13,296.08,285.82,290.02,302.21
2009-10-10 21:50:42+00:00,L7,300.49,290.85,281.71,276.85,285.93,293.15,307.13,323.08,341.51,337.64,330.31,332.23,,245.77,,,337.50,329.03,325.32,322.06,312.39,311.33,312.42,319.30,316.40,299.26,282.27,,,,,269.38,279.13,283.96,289.95,286.89,276.86,279.89,279.69,274.80,271.35,273.08,276.79,283.86
2009-12-13 21:52:01+00:00,L7,348.30,329.42,329.41,333.10,342.93,343.32,350.73,369.71,384.54,375.63,362.46,356.84,353.84,,,,363.83,359.38,356.97,352.96,348.02,338.78,324.36,337.55,350.80,340.27,323.48,,,,,323.73,318.75,319.41,331.19,327.54,322.03,319.41,320.47,322.68,315.61,309.03,308.76,319.52
2009-12-29 21:51:54+00:00,L7,342.84,326.90,321.85,321.88,325.71,336.19,351.07,358.60,383.16,369.38,359.05,,,,363.73,370.79,361.24,351.38,346.31,342.61,337.80,334.74,330.96,339.28,343.32,,,,,323.89,329.37,318.57,314.25,311.04,322.74,317.16,309.35,310.75,309.04,303.18,300.80,291.81,294.99,
2010-03-03 21:53:06+00:00,L7,336.38,317.52,,,,,331.51,346.27,358.50,362.62,361.99,358.23,347.33,349.20,350.88,355.25,338.63,331.28,,,,326.57,322.11,323.22,316.07,306.33,292.87,301.36,309.14,313.68,317.38,306.07,294.34,294.21,297.18,,,,287.90,290.26,279.34,279.00,285.17,296.49
2010-03-19 21:53:12+00:00,L7,322.06,303.54,298.77,303.90,311.14,317.71,329.77,341.52,360.13,357.81,,,,327.91,334.25,335.10,324.56,318.89,321.65,323.81,323.68,322.40,317.60,324.02,,,,291.17,307.01,304.58,304.83,296.60,291.25,282.31,295.52,290.54,285.62,295.83,296.23,291.82,285.51,280.60,,
2010-08-10 21:53:15+00:00,L7,,,,,317.95,332.29,347.77,363.59,381.36,374.18,371.48,365.85,365.39,360.62,358.11,360.66,349.53,,,355.66,351.62,343.17,346.59,346.03,345.38,339.48,322.60,335.47,342.77,325.26,322.53,323.87,313.68,,,,297.07,308.31,310.67,304.62,302.86,299.78,300.53,312.14
2011-01-25 21:50:35+00:00,L5,327.41,306.61,287.44,291.08,292.05,301.51,310.85,326.90,351.48,340.70,337.98,341.40,341.92,344.42,340.29,347.39,336.56,326.55,317.18,313.61,317.67,323.30,322.69,319.70,316.51,309.46,292.56,303.83,312.07,307.93,306.52,297.17,291.34,293.51,296.65,289.39,278.61,283.87,288.43,280.90,273.75,272.63,279.92,297.67
2011-02-02 21:54:03+00:00,L7,,,,296.47,299.05,304.03,313.99,328.85,347.75,344.77,341.00,341.09,340.73,343.83,340.03,345.40,335.56,,,326.22,334.00,335.68,339.46,329.42,324.08,310.01,296.21,308.04,314.02,311.23,306.51,300.95,294.18,,,,293.57,297.40,300.10,295.65,287.71,286.51,289.33,302.90
2011-06-26 21:54:10+00:00,L7,320.19,306.04,311.49,317.13,,,,337.81,364.11,356.81,355.49,347.90,,,345.73,349.46,346.15,336.02,333.16,332.89,,,347.56,345.47,339.92,330.39,308.43,319.13,323.93,319.77,320.23,307.54,308.85,301.30,299.54,285.59,273.28,,,,294.02,289.05,288.59,299.68
2011-07-28 21:54:07+00:00,L7,322.21,313.59,321.78,326.37,325.12,332.53,348.47,353.66,,,,364.23,,359.85,361.38,356.92,350.76,334.10,324.33,340.44,348.52,340.67,340.33,,,334.88,317.93,329.78,330.73,333.58,325.90,313.57,311.65,317.34,318.99,304.01,296.63,304.34,308.24,300.11,,,,308.42
2011-08-29 21:54:01+00:00,L7,,,,318.93,325.72,327.71,323.70,342.37,369.85,355.04,345.49,,,,338.24,341.42,,,,313.41,311.56,313.00,324.42,332.91,338.01,338.43,322.95,339.93,347.59,342.45,340.81,324.27,,,,309.57,310.26,311.01,308.56,307.95,301.62,303.15,305.94,318.76
2011-10-16 21:54:20+00:00,L7,322.79,306.48,302.45,310.49,317.69,320.47,326.97,342.37,363.40,370.42,356.95,342.81,,,,,326.62,321.46,320.61,309.42,301.03,300.16,298.18,311.50,315.58,304.11,289.39,304.10,,,,,292.21,294.59,305.59,292.60,284.33,285.67,282.50,280.49,277.86,277.43,280.78,295.48
2011-11-17 21:54:15+00:00,L7,,,,,312.66,324.29,327.75,345.13,366.03,362.57,354.61,347.96,342.87,342.19,342.34,342.33,332.49,,,311.60,308.23,306.81,308.60,315.98,318.18,306.54,293.97,307.03,313.24,310.58,306.67,301.18,294.09,,,,289.52,287.35,289.37,285.67,280.13,276.74,277.86,293.05
2012-01-04 21:55:04+00:00,L7,351.16,329.89,321.53,319.18,,,,,384.33,373.26,367.37,368.10,359.75,357.30,351.11,353.33,346.20,335.74,340.72,344.62,,,,341.53,344.90,326.47,310.85,324.47,329.89,327.06,325.43,311.16,308.87,316.92,321.97,317.14,304.11,,,,303.10,291.12,293.76,304.94
2012-03-24 21:55:10+00:00,L7,354.06,333.10,325.01,328.06,331.53,337.95,350.98,360.62,377.83,370.24,363.34,,,,350.52,353.60,343.95,335.36,335.13,334.90,332.63,322.80,324.56,335.11,333.73,,,,309.38,322.06,327.52,311.41,303.81,301.99,310.45,303.09,296.39,305.01,301.69,305.33,302.44,293.16,294.81,
2012-04-09 21:55:05+00:00,L7,327.07,324.43,312.39,309.71,311.22,320.48,331.04,342.66,360.15,358.16,354.52,356.11,,,341.53,,,322.06,319.24,325.53,327.17,321.63,319.99,330.36,332.95,316.18,299.11,314.05,321.39,317.90,,,,287.07,300.56,296.74,282.86,290.39,296.25,292.99,285.05,283.57,289.36,302.84
2012-04-25 21:55:22+00:00,L7,344.27,328.39,314.24,310.67,,,,,366.84,356.33,347.35,345.47,344.39,347.66,343.99,340.85,332.81,327.60,323.37,326.20,,,,329.44,334.65,328.79,305.77,312.18,321.03,318.07,306.95,296.68,293.97,294.96,299.77,291.41,286.78,,,,288.29,285.58,287.53,301.98
2012-05-11 21:55:20+00:00,L7,322.24,312.61,304.99,301.59,303.04,309.61,327.88,341.94,355.74,347.14,340.47,328.51,,,,,,323.43,317.92,315.94,314.35,312.25,314.73,322.38,321.24,309.47,291.15,296.80,,,,,,279.57,289.50,280.39,270.85,275.40,275.24,280.96,276.61,272.77,281.65,293.00
2012-06-28 21:55:35+00:00,L7,307.08,296.92,302.26,297.28,,,,330.10,353.01,344.01,345.88,338.80,330.43,329.54,322.41,320.01,312.21,310.04,314.99,316.40,,,314.30,320.54,316.96,299.34,280.32,,287.86,281.77,282.78,266.14,261.13,274.43,281.46,267.77,256.19,,,,256.54,261.11,272.01,295.58
2012-09-16 21:56:05+00:00,L7,322.63,304.42,295.15,294.16,302.15,,,,387.39,373.15,361.44,364.86,360.35,359.59,372.81,373.23,356.04,354.25,348.33,348.94,,,333.82,337.34,344.41,337.37,325.58,333.88,339.51,315.42,313.68,306.03,305.11,311.54,320.39,317.09,311.10,,,,312.77,312.13,306.04,315.10
2012-10-02 21:56:40+00:00,L7,,,,,,,,,,361.80,354.75,353.79,347.76,,,362.51,349.32,342.31,338.01,336.60,337.49,333.22,327.30,324.06,326.06,313.48,304.27,,,,,291.02,291.86,296.45,301.84,294.29,289.96,293.17,291.33,295.60,294.53,296.89,292.65,300.41
2012-11-19 21:57:01+00:00,L7,306.43,282.61,279.69,284.85,287.99,295.95,,,,347.55,344.17,340.97,340.87,345.79,342.35,342.48,328.57,317.43,315.86,311.99,308.15,,,323.71,324.42,303.03,286.29,297.65,302.26,303.57,298.35,284.97,272.71,275.14,283.56,282.85,276.86,277.92,,,,274.74,275.40,290.53
2013-01-06 21:56:48+00:00,L7,333.25,316.86,310.79,311.64,315.91,317.95,,,,363.76,360.67,348.88,338.29,345.77,346.64,350.43,338.24,326.20,323.70,328.45,330.69,,,317.34,326.09,317.76,303.41,312.16,317.83,319.56,314.54,304.25,296.19,298.27,307.30,303.14,296.95,298.35,,,,280.41,289.24,301.64
2013-02-07 21:57:15+00:00,L7,354.49,333.26,333.21,329.01,335.80,340.86,359.03,375.39,392.66,387.32,,,,354.37,365.26,373.34,361.12,354.31,353.70,350.18,358.71,358.77,356.00,356.54,359.22,,,,358.58,354.17,339.47,327.82,323.40,326.65,330.49,334.72,325.02,327.50,328.24,325.84,321.36,318.23,,
2013-03-27 21:57:05+00:00,L7,354.26,333.93,,,,,349.78,360.44,383.39,376.38,374.03,374.65,369.46,368.68,363.33,365.01,355.93,345.47,340.23,,,348.29,347.93,340.71,341.98,331.22,320.57,337.21,346.73,347.22,340.89,324.61,318.22,312.86,324.56,,,,310.19,317.01,315.61,313.07,305.71,316.50
2013-05-30 21:56:24+00:00,L7,321.85,296.44,298.62,297.69,303.05,310.14,321.37,,,,351.13,341.19,,,334.68,335.54,326.07,315.94,318.87,319.97,315.40,319.03,,,328.65,311.75,287.37,300.02,303.09,295.22,295.06,280.94,272.14,285.79,288.50,273.36,264.20,285.60,279.35,,,,274.22,297.94
2013-06-07 22:02:40+00:00,L8,337.39,325.04,326.46,330.18,335.87,344.94,359.73,374.50,395.48,381.58,370.86,362.79,359.23,360.21,358.65,362.85,352.35,341.77,347.13,346.76,348.86,344.41,349.77,357.50,355.43,341.32,324.95,336.29,347.68,340.00,340.72,326.93,314.80,311.51,316.50,306.94,,314.71,319.68,319.79,306.89,304.79,304.26,318.69
2013-06-23 22:02:34+00:00,L8,,,,,,,,,,,357.93,356.38,344.45,355.25,369.15,370.40,358.06,343.22,,,,,,,,,,,,,,,,,,,,,309.48,302.61,295.07,296.64,299.77,312.19
2013-07-17 21:56:01+00:00,L7,323.16,317.46,315.07,312.07,306.61,318.17,343.00,357.70,376.05,,,,352.43,350.64,343.27,357.41,334.32,332.70,335.11,342.56,331.19,338.08,338.57,339.85,,,309.26,320.57,315.92,318.53,319.82,313.00,302.64,298.39,304.08,287.11,273.02,295.75,302.41,299.54,301.77,,,
2013-07-18 21:56:50+00:00,L8,,,,,,,,,,,,,,,348.53,362.56,343.59,336.45,335.69,336.57,332.62,329.78,338.13,342.58,341.91,331.61,317.40,331.65,328.47,325.28,332.04,325.00,314.38,307.43,,,,,,,,,,
2013-07-25 22:03:01+00:00,L8,316.00,305.74,305.80,304.04,306.21,304.27,324.20,341.77,358.72,350.85,346.09,343.59,,,335.36,339.37,331.93,326.18,330.17,325.93,326.18,316.98,325.71,329.86,334.00,319.12,299.04,309.16,311.14,310.61,302.02,293.23,286.72,288.49,298.68,288.01,276.02,279.54,284.92,290.05,282.36,279.53,285.05,294.25
2013-09-27 22:02:31+00:00,L8,320.41,300.49,293.40,291.96,294.31,304.67,317.19,337.02,361.41,359.11,356.57,349.02,344.82,340.65,343.28,351.47,344.87,345.04,350.86,345.32,344.26,335.82,331.76,331.86,332.51,322.37,302.53,314.79,319.39,305.22,308.80,306.91,301.52,301.41,308.46,293.92,287.66,298.24,298.04,298.21,293.64,288.22,293.74,298.80
2013-10-05 21:56:56+00:00,L7,320.32,297.19,290.62,287.96,293.82,299.34,317.43,335.43,362.40,354.72,358.45,358.76,338.52,340.13,,,343.64,344.63,348.33,343.53,334.47,329.96,332.88,339.50,343.82,336.02,315.51,325.68,,,,,294.37,305.06,313.41,306.92,297.76,301.47,307.53,306.62,303.18,299.81,302.10,309.78
2013-10-06 21:56:45+00:00,L8,319.25,298.69,292.60,288.78,295.11,302.50,324.28,344.19,362.51,363.04,368.95,364.00,350.31,344.87,352.86,358.60,356.44,350.92,352.35,350.37,340.67,337.15,336.54,339.57,336.72,329.79,309.97,322.81,331.58,313.78,323.07,314.10,308.11,310.54,317.83,,,,,,,,,
2013-10-29 22:02:46+00:00,L8,337.04,313.04,306.41,307.98,314.97,323.95,335.31,350.92,372.01,368.83,370.31,373.53,366.70,356.29,353.85,352.01,353.31,346.00,350.12,353.84,352.73,347.54,335.80,340.95,342.47,332.30,313.37,324.01,332.26,332.82,329.22,320.59,317.96,317.26,324.03,317.97,311.39,311.50,312.70,311.01,313.46,310.01,311.48,309.51
2013-11-07 21:56:37+00:00,L8,309.38,297.68,288.70,291.50,296.05,306.25,324.69,343.09,362.07,361.62,364.02,356.38,350.98,345.20,340.71,354.06,351.66,340.90,334.70,336.67,337.18,329.87,327.27,332.87,328.16,314.11,302.55,313.10,316.11,312.90,306.44,302.13,300.86,305.15,312.17,,,,,,,,,
2013-11-14 22:02:21+00:00,L8,340.61,314.69,303.05,305.25,310.78,322.60,334.99,354.64,378.69,369.52,373.46,376.85,370.77,365.87,348.66,359.88,362.70,360.26,359.25,355.80,355.21,339.23,344.61,349.11,348.27,337.32,324.04,338.01,348.44,339.94,334.65,323.98,316.94,321.78,328.46,321.93,314.72,317.43,319.60,317.27,310.49,311.09,315.78,320.38
2013-11-23 21:56:27+00:00,L8,320.11,297.04,283.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30 22:02:16+00:00,L8,332.19,314.30,302.37,303.72,306.42,316.59,327.67,351.96,376.78,376.89,378.42,380.77,378.75,368.60,371.91,366.42,361.43,357.70,361.25,360.34,358.07,354.48,350.52,349.71,348.93,344.41,323.87,336.75,348.40,341.69,338.58,326.87,318.24,320.60,332.40,321.83,312.82,318.68,326.06,327.79,312.07,311.33,321.13,329.05
2013-12-09 21:56:28+00:00,L8,306.93,282.08,284.39,285.89,292.26,296.17,313.80,338.98,353.79,361.39,360.31,356.08,354.34,352.57,350.52,353.93,347.55,340.13,336.58,342.29,337.61,335.64,329.71,329.95,324.90,315.91,301.05,314.78,318.56,322.35,310.87,301.68,295.59,299.67,308.02,302.90,294.67,299.66,300.22,304.11,291.77,295.71,298.26,303.66
2013-12-24 21:57:26+00:00,L7,319.14,299.65,293.35,291.67,298.21,308.29,328.46,344.94,361.88,359.65,358.62,357.39,354.29,350.42,,,,347.88,343.39,349.71,342.87,336.90,328.66,323.51,317.50,313.14,297.67,308.96,320.89,,,,285.76,300.93,307.75,302.51,295.58,290.86,298.95,302.42,293.33,289.01,296.15,302.38
2014-01-25 21:57:50+00:00,L7,,,,,,,,,340.17,338.55,336.91,334.08,333.52,,,,,,,,,,,,,,,305.70,315.40,,,,,281.50,289.76,286.33,285.03,291.32,289.28,288.65,283.93,283.51,285.37,290.77
2014-02-18 22:01:51+00:00,L8,317.21,298.19,291.50,290.42,293.30,309.70,324.85,344.50,365.49,364.27,362.99,361.75,356.93,355.33,359.39,361.70,357.89,349.65,349.72,349.98,351.72,351.63,341.64,342.46,334.95,316.99,302.97,314.54,321.98,322.68,316.75,299.23,292.82,291.03,299.95,295.44,295.75,293.58,300.06,298.51,291.68,298.52,293.44,304.60
2014-02-26 21:57:21+00:00,L7,327.44,304.85,301.78,304.97,305.79,309.33,322.19,343.80,367.71,363.92,365.77,366.42,365.25,,,370.09,361.15,362.52,359.08,360.70,356.51,356.46,351.51,348.74,346.20,335.83,318.32,,,,315.95,317.87,314.55,315.42,321.56,323.15,317.37,315.34,320.68,326.69,315.56,316.05,313.52,322.89
2014-03-06 22:01:37+00:00,L8,312.54,288.38,285.27,293.10,293.29,298.18,310.49,325.47,340.08,339.83,336.69,333.13,333.09,331.98,332.88,339.72,331.53,327.83,325.70,327.30,325.72,320.50,320.10,320.74,317.95,302.32,289.06,305.66,308.01,309.32,303.90,292.12,286.92,284.18,292.08,291.17,286.10,284.34,285.95,286.65,281.19,279.00,276.31,293.01
2014-03-30 21:57:37+00:00,L7,324.15,310.36,302.98,299.53,302.95,312.02,327.54,349.93,369.57,363.50,366.59,362.18,,,,365.67,365.99,355.26,348.36,343.45,348.24,349.40,348.28,346.90,350.95,341.97,,,,333.62,340.22,318.78,318.69,321.71,325.16,323.47,315.50,314.07,314.29,324.14,315.62,314.00,313.26,325.96
2014-05-01 21:57:52+00:00,L7,318.41,293.52,283.77,291.07,299.49,309.09,,,,361.62,362.39,356.52,355.56,357.47,355.59,361.58,349.21,342.01,343.49,342.27,342.14,,,,336.66,327.51,303.48,314.80,324.85,321.41,320.31,313.31,302.93,303.78,308.24,292.44,297.64,300.30,,,,301.05,296.25,300.94
2014-05-17 21:58:23+00:00,L7,319.06,290.16,282.32,292.33,296.05,304.16,324.90,346.21,361.86,,,359.20,352.89,357.45,359.58,366.19,354.65,346.76,342.13,349.70,348.50,350.98,345.98,,,,305.41,314.01,324.50,318.16,320.65,309.38,296.91,303.02,310.04,287.24,,310.52,301.77,305.22,308.34,,,304.68
2014-05-18 21:54:23+00:00,L8,308.80,285.15,280.27,285.22,289.63,302.09,316.51,329.97,351.56,344.20,350.31,349.21,343.61,345.61,353.12,355.28,347.96,341.53,331.31,338.68,346.16,339.58,337.91,328.01,327.86,314.24,302.42,309.71,323.34,312.64,318.28,301.13,290.25,294.39,301.24,290.60,288.21,296.50,292.40,296.00,302.15,302.24,292.25,294.67
2014-06-18 21:58:03+00:00,L7,,,,275.21,293.96,308.61,314.79,337.22,354.60,354.54,350.30,349.25,346.10,350.07,350.99,350.26,,,336.82,341.11,336.43,336.75,341.50,338.19,335.99,320.19,301.65,303.12,309.47,312.56,316.23,307.86,,,,,267.45,289.94,284.29,292.43,289.24,282.34,285.64,298.42
2014-06-19 21:54:35+00:00,L8,304.83,285.29,279.38,277.68,284.54,294.09,313.26,336.06,350.41,345.69,343.56,341.85,340.29,343.37,345.74,348.48,341.94,338.64,333.46,331.87,332.93,331.61,326.95,331.55,324.71,303.36,286.67,298.83,305.14,300.53,297.77,288.31,276.14,275.71,289.62,283.87,273.73,281.18,286.13,284.87,285.58,273.75,274.56,287.51
2014-07-04 21:58:10+00:00,L7,,,,,,,,,,350.71,,,,,366.17,363.77,345.19,,,,,,337.48,340.39,335.56,,,,311.28,308.63,312.35,306.95,,,,,295.33,,295.48,302.85,284.54,275.01,,
2014-07-05 21:54:41+00:00,L8,300.70,284.55,281.52,286.19,290.39,304.37,320.58,335.96,348.89,338.81,331.68,323.99,328.18,340.27,347.49,348.74,347.89,338.00,333.93,336.04,334.41,327.96,327.92,337.83,328.74,311.73,288.30,299.57,304.60,316.45,315.51,293.01,282.44,285.99,290.87,285.59,268.12,295.97,294.40,295.56,284.52,280.52,278.69,296.23
2014-07-20 21:58:36+00:00,L7,,,,,,,531.69,,,,630.85,,,,,,,,,,,,,,,556.80,,,,,,,,,,,,,,,,,,
2014-08-13 22:01:06+00:00,L8,306.99,295.30,293.09,295.21,303.08,307.48,321.58,337.72,355.32,345.89,342.36,345.94,340.11,343.42,348.20,346.69,341.48,334.55,329.42,331.95,334.20,329.16,328.82,333.32,326.37,314.18,294.65,307.64,316.28,314.16,308.95,297.15,291.87,296.91,301.57,291.85,288.33,299.52,301.35,283.24,290.81,288.76,285.01,293.72
2014-09-07 21:55:00+00:00,L8,341.52,327.90,322.48,334.25,340.04,336.68,359.08,377.37,386.10,377.55,376.32,374.77,373.09,364.11,371.61,371.50,356.94,351.75,352.40,351.67,352.70,353.15,359.19,356.11,359.76,353.00,339.12,350.47,363.11,347.01,353.22,325.59,319.18,328.40,337.71,336.89,325.15,332.09,328.89,326.06,322.21,320.82,311.61,331.58
2014-09-23 21:54:57+00:00,L8,321.59,320.11,313.00,309.92,322.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08 21:58:59+00:00,L7,336.57,317.94,312.75,317.30,323.06,,,,369.28,368.54,355.87,346.59,,,339.51,342.20,336.52,332.48,328.05,329.08,330.34,,,332.12,338.36,325.58,308.91,324.18,333.28,324.80,341.77,325.07,308.72,310.31,320.66,322.53,313.62,,,,286.30,294.03,303.22,302.67
2014-10-25 21:55:04+00:00,L8,331.72,317.94,313.22,321.93,321.13,330.67,338.32,364.73,387.98,371.15,364.54,354.25,347.71,346.06,351.34,348.52,340.50,329.79,331.74,331.18,333.64,332.42,327.59,330.61,332.99,323.82,305.66,322.21,325.05,326.16,330.91,321.80,304.65,304.94,314.62,317.12,307.30,309.52,312.27,308.70,301.57,301.57,,
2014-11-01 22:01:14+00:00,L8,322.91,318.35,315.66,317.12,317.98,326.75,346.16,359.24,378.85,370.20,359.77,350.49,344.20,341.94,345.56,349.35,331.24,327.02,332.10,325.31,331.80,330.32,327.21,331.86,333.82,315.38,300.70,312.95,323.26,323.33,319.92,314.28,304.98,306.55,314.30,,,,,,,,,
2014-11-09 21:59:18+00:00,L7,319.59,309.21,304.87,300.22,303.08,,,,369.59,357.76,348.62,342.16,,,330.17,331.87,326.49,318.13,313.40,310.18,,,,321.78,326.81,314.45,298.22,307.93,315.92,313.61,312.30,310.15,298.61,301.53,302.83,295.55,289.40,,,,279.55,284.98,285.74,296.68
2014-11-17 22:00:50+00:00,L8,333.88,326.22,317.19,315.80,322.74,324.06,337.61,360.87,387.41,376.98,366.20,351.59,348.95,346.57,346.28,351.65,336.82,329.96,321.82,325.86,330.03,325.45,326.11,332.34,332.29,316.60,298.85,310.61,328.00,324.13,327.40,319.31,307.13,308.41,310.46,308.96,299.01,307.28,308.98,306.13,297.21,292.37,290.01,301.09
2014-11-25 21:58:57+00:00,L7,326.21,318.48,313.32,313.69,319.29,326.65,339.17,355.61,383.19,375.38,365.45,,,,336.82,348.72,336.67,329.92,325.53,325.26,327.11,326.17,320.10,324.62,317.55,,,,,310.88,312.82,307.64,302.12,301.78,308.56,297.49,296.17,301.08,298.79,295.82,290.03,284.52,286.75,
2014-12-03 22:01:13+00:00,L8,354.47,339.10,330.83,339.98,347.37,351.17,353.53,373.37,395.95,390.38,375.67,366.95,364.22,361.88,366.46,368.01,352.09,339.16,334.25,340.23,340.13,335.61,339.21,342.23,342.16,337.32,322.35,337.30,344.01,346.61,342.98,333.53,328.45,327.55,330.90,327.81,314.98,327.75,327.23,325.16,318.97,312.62,304.87,309.18
2015-01-04 22:00:41+00:00,L8,350.88,340.55,340.41,342.55,341.07,329.02,344.74,375.76,384.43,375.03,371.95,363.96,351.74,347.76,346.71,349.39,343.41,330.23,329.25,330.90,333.18,335.81,334.55,337.95,338.31,324.76,308.49,321.01,329.91,336.56,339.33,324.79,316.68,315.14,323.78,321.55,313.19,319.47,316.03,316.15,307.54,306.48,305.54,314.37
2015-03-01 21:59:31+00:00,L7,372.69,345.53,337.18,338.71,346.48,355.25,365.05,380.93,391.97,384.01,374.08,370.99,,,,351.80,349.10,351.35,350.82,350.41,357.95,353.20,354.78,354.81,358.83,345.70,324.77,,,,352.29,335.17,321.19,332.76,336.38,330.49,324.08,325.50,332.89,334.77,331.05,321.56,323.65,334.25
2015-03-09 22:00:42+00:00,L8,327.10,318.23,310.27,315.25,314.02,317.51,332.25,347.95,367.83,358.64,355.33,350.43,338.32,330.60,335.76,339.53,336.71,332.49,320.83,317.51,334.47,330.98,322.97,327.23,331.98,317.28,301.56,310.48,324.36,327.47,318.83,310.92,298.21,303.25,314.34,301.97,295.04,297.40,304.28,302.18,296.60,292.91,294.19,300.19
2015-04-02 22:00:08+00:00,L7,339.57,316.36,,,,,341.39,350.18,363.58,353.11,344.98,345.55,335.73,335.76,340.08,342.87,335.15,337.19,,,,337.41,335.88,339.07,348.16,338.44,317.04,330.82,336.76,341.12,336.64,325.35,316.67,306.13,311.62,,,,299.86,311.96,308.56,309.04,310.15,316.33
2015-04-18 22:00:16+00:00,L7,339.60,319.39,320.76,317.63,320.42,330.83,347.78,357.08,380.90,370.45,365.60,360.04,353.60,,,,336.39,334.29,332.91,342.19,353.07,351.93,340.71,343.37,343.18,334.90,316.67,333.43,,,,327.68,323.88,322.69,326.84,318.20,317.77,316.14,318.38,309.61,313.48,308.55,306.72,313.27
2015-04-19 21:54:14+00:00,L8,340.63,321.79,314.48,319.29,313.39,329.01,347.16,362.70,382.77,371.40,372.12,365.93,359.22,351.29,342.21,344.76,337.33,332.06,329.83,340.13,352.15,352.08,342.47,336.76,341.01,328.49,312.42,332.09,344.25,337.22,336.60,330.87,318.48,318.83,320.81,310.42,316.06,312.03,317.15,309.19,314.34,307.52,303.39,309.17
2015-05-05 21:54:00+00:00,L8,339.72,316.42,311.79,312.31,317.73,334.14,336.05,363.03,376.57,370.56,362.36,354.48,345.58,344.40,345.14,349.71,342.99,335.55,336.85,342.74,344.72,343.85,340.32,340.48,339.99,326.43,313.22,325.94,332.32,333.56,335.46,324.54,315.57,308.56,330.19,338.36,344.63,333.18,,,,,,
2015-05-12 21:59:40+00:00,L8,318.36,300.26,289.49,299.23,309.73,324.83,326.32,345.73,361.24,353.09,346.53,338.23,335.79,334.79,334.90,343.06,332.66,326.83,328.34,335.06,335.06,329.84,325.29,324.75,331.54,323.33,300.16,309.71,318.36,314.83,314.83,296.57,292.39,294.93,304.13,295.34,285.71,294.23,294.38,297.03,291.68,286.51,289.04,298.50
2015-05-28 22:00:07+00:00,L8,316.65,308.63,300.98,306.50,318.40,321.59,344.04,365.66,372.61,360.55,344.66,346.33,343.32,342.51,338.67,336.35,327.53,330.02,323.78,326.56,332.72,337.67,330.73,331.47,333.57,324.38,313.42,322.65,330.21,328.66,329.10,311.76,296.35,298.66,319.11,308.86,,299.97,301.76,299.00,295.66,295.60,292.38,297.87
2015-06-05 22:00:12+00:00,L7,308.99,,,,,318.39,328.83,345.21,357.86,348.12,338.82,336.99,332.01,329.82,330.02,335.47,329.63,321.65,,,326.04,329.75,331.42,331.97,331.94,317.74,297.20,303.58,317.52,312.36,311.66,295.34,275.49,285.72,,,,274.29,278.35,292.58,282.90,284.86,283.10,298.02
2015-06-06 21:54:04+00:00,L8,304.06,299.36,288.47,299.44,321.20,322.90,327.79,345.68,360.24,350.28,340.04,336.36,332.55,339.91,337.57,340.77,327.11,325.70,312.38,320.02,322.55,323.64,319.67,321.05,320.89,310.11,296.75,312.19,316.14,310.26,314.84,298.56,282.60,285.56,298.24,289.87,279.55,284.25,283.53,284.56,288.99,284.85,284.28,291.68
