dates,nzd0368-0000,nzd0368-0001,nzd0368-0002,nzd0368-0003,nzd0368-0004,nzd0368-0005,nzd0368-0006,nzd0368-0007,nzd0368-0008,nzd0368-0009,nzd0368-0010,nzd0368-0011,nzd0368-0012,nzd0368-0013,nzd0368-0014,nzd0368-0015,nzd0368-0016,nzd0368-0017,nzd0368-0018,nzd0368-0019,nzd0368-0020,nzd0368-0021,nzd0368-0022,nzd0368-0023,nzd0368-0024,nzd0368-0025,nzd0368-0026,nzd0368-0027,nzd0368-0028,nzd0368-0029,nzd0368-0030,nzd0368-0031,nzd0368-0032,nzd0368-0033,nzd0368-0034,nzd0368-0035,nzd0368-0036,nzd0368-0037,nzd0368-0038,nzd0368-0039,nzd0368-0040,nzd0368-0041,nzd0368-0042,nzd0368-0043,nzd0368-0044,nzd0368-0045,nzd0368-0046,nzd0368-0047,nzd0368-0048,nzd0368-0049,nzd0368-0050,nzd0368-0051,nzd0368-0052,nzd0368-0053,nzd0368-0054,nzd0368-0055,nzd0368-0056,nzd0368-0057,nzd0368-0058,nzd0368-0059,nzd0368-0060,nzd0368-0061,nzd0368-0062,nzd0368-0063,nzd0368-0064,nzd0368-0065,nzd0368-0066,nzd0368-0067,nzd0368-0068,nzd0368-0069,nzd0368-0070,nzd0368-0071,nzd0368-0072,nzd0368-0073,nzd0368-0074,nzd0368-0075,nzd0368-0076,nzd0368-0077,nzd0368-0078,nzd0368-0079,nzd0368-0080,nzd0368-0081,nzd0368-0082,nzd0368-0083,nzd0368-0084,nzd0368-0085,nzd0368-0086,nzd0368-0087,nzd0368-0088,nzd0368-0089,nzd0368-0090,nzd0368-0091,nzd0368-0092,nzd0368-0093,nzd0368-0094,nzd0368-0095,nzd0368-0096,nzd0368-0097,nzd0368-0098,nzd0368-0099,nzd0368-0100,nzd0368-0101,nzd0368-0102,satname
2000-08-19 22:10:38+00:00,430.26,395.33,410.40,433.87,420.81,416.65,391.57,378.35,377.30,372.26,385.73,391.50,396.36,401.65,406.23,392.62,383.43,379.79,379.36,374.62,367.71,378.39,392.90,410.13,400.86,399.08,418.49,420.60,414.78,408.49,414.75,395.00,390.27,387.43,383.63,383.77,385.06,399.64,388.00,390.75,385.75,377.57,388.79,382.11,395.38,398.83,400.42,405.78,410.44,417.24,419.45,434.99,447.49,450.37,446.86,459.95,449.48,445.99,442.29,432.70,428.61,432.01,432.27,437.70,445.08,447.18,453.47,460.64,464.81,470.26,470.82,471.55,469.90,472.43,470.68,470.65,470.36,476.76,482.91,490.84,492.01,486.92,486.19,484.86,487.27,491.65,488.42,490.21,490.91,499.47,496.65,497.25,494.96,491.78,492.30,490.27,488.38,485.51,480.26,481.11,473.61,468.91,448.74,L7
2000-09-13 22:04:02+00:00,405.83,395.33,412.06,428.38,412.74,395.52,377.07,377.35,375.78,372.88,377.66,375.66,382.89,387.48,391.14,377.78,364.29,361.98,361.74,356.97,361.50,371.65,385.47,397.00,400.55,390.03,417.69,412.90,409.29,403.69,399.75,390.89,387.17,382.52,380.45,380.06,381.89,381.88,379.99,378.70,376.00,374.64,376.74,379.73,386.40,389.06,391.39,394.61,400.21,406.46,417.36,425.78,437.49,447.88,443.60,437.40,437.61,436.03,434.36,430.44,427.29,430.27,430.95,436.50,439.07,443.65,445.36,448.07,454.79,459.67,463.34,463.71,461.87,462.93,463.52,464.20,467.44,469.94,474.89,480.07,480.19,476.55,475.92,475.97,477.02,478.50,478.11,478.83,480.96,485.31,486.52,486.55,484.06,482.11,479.63,476.45,474.72,471.10,465.52,464.96,459.91,449.92,434.79,L7
2000-09-20 22:10:03+00:00,377.28,401.86,408.40,413.08,391.79,375.11,358.89,365.52,367.77,363.80,370.10,369.51,371.14,374.03,378.86,367.34,353.42,354.79,358.90,357.24,361.33,371.61,386.94,397.14,399.34,382.27,421.60,418.11,411.46,406.07,398.58,391.14,386.03,383.02,380.86,378.14,378.44,378.25,373.45,375.30,369.32,370.78,371.77,376.02,383.93,385.22,387.62,393.03,395.34,402.76,413.94,421.82,433.73,446.30,444.13,435.59,435.26,433.24,433.03,429.26,426.36,429.25,429.25,435.52,438.17,443.47,444.98,448.58,455.48,458.69,461.44,462.96,459.76,462.29,459.21,462.39,465.94,468.06,472.31,478.38,478.55,474.37,474.41,473.19,475.48,479.16,475.90,476.70,479.24,485.06,483.37,481.93,481.31,478.87,477.76,476.85,474.80,471.48,464.11,462.23,452.32,442.34,431.13,L7
2000-11-07 22:09:53+00:00,371.05,392.53,400.98,405.72,385.52,369.70,353.21,358.86,359.95,357.19,362.75,361.98,366.83,370.30,376.25,367.34,353.42,354.79,358.90,357.24,361.33,371.61,386.94,397.14,399.34,382.27,422.51,417.69,411.92,407.31,399.08,391.30,386.15,382.11,379.62,376.61,377.62,376.87,372.55,374.36,369.63,370.89,371.81,376.29,383.81,385.88,388.42,393.33,396.41,403.82,413.69,421.33,433.75,445.75,443.61,435.08,434.29,431.87,430.53,426.74,424.64,427.05,426.90,432.15,435.19,439.98,442.58,445.91,452.69,457.00,460.22,460.73,457.54,460.12,458.30,460.86,464.21,467.04,470.68,476.86,476.72,472.96,472.49,470.74,472.85,475.72,473.54,474.00,476.45,480.80,478.91,477.38,476.46,473.81,473.08,471.02,467.95,464.31,457.66,454.83,445.19,434.68,422.09,L7
2001-01-10 22:10:03+00:00,355.15,390.93,398.81,395.29,377.05,363.82,346.37,344.39,341.76,342.27,345.04,342.73,352.92,359.74,367.88,359.15,353.50,354.26,359.42,359.23,364.49,377.27,388.12,399.44,399.11,371.92,430.84,416.43,412.09,406.12,400.43,389.61,387.49,382.02,378.23,375.83,376.73,375.61,373.06,374.24,373.59,372.43,373.86,375.63,380.97,386.34,388.85,392.27,396.26,405.44,414.08,421.44,434.81,445.88,441.47,436.84,433.17,428.44,426.14,424.22,422.33,425.66,426.49,430.79,433.18,438.69,442.44,440.61,449.20,454.61,462.40,461.97,459.39,458.63,458.08,459.68,462.00,465.03,467.82,470.36,470.43,469.33,465.45,466.48,467.35,466.91,468.76,469.99,472.84,477.37,477.29,474.67,472.97,470.80,468.88,467.33,462.11,458.26,451.44,445.73,438.47,425.49,408.20,L7
2001-02-20 22:03:48+00:00,355.69,388.25,396.32,392.76,375.20,363.54,348.37,350.52,345.41,346.71,345.07,341.25,350.66,358.45,367.07,359.77,356.55,358.11,364.67,364.41,370.32,382.58,392.93,401.68,407.20,371.92,441.06,422.15,414.91,410.15,404.60,393.82,391.83,386.35,382.76,379.22,379.90,377.44,377.41,377.36,379.10,377.40,378.75,381.48,385.88,393.24,395.68,397.95,401.81,411.49,417.34,425.00,439.03,449.00,444.78,441.55,438.61,432.89,430.58,429.66,425.81,429.59,430.60,434.89,437.54,442.36,445.80,442.68,452.90,458.66,468.24,467.43,465.66,461.44,462.51,461.09,462.90,466.06,468.44,471.14,470.99,470.12,467.29,469.38,469.60,466.86,471.07,471.82,474.40,478.96,479.44,477.26,475.34,473.64,470.84,469.22,464.08,459.80,453.46,447.79,440.94,429.35,412.60,L7
2001-03-08 22:03:44+00:00,357.79,388.25,397.99,394.10,378.83,366.50,351.39,354.14,347.60,349.16,346.29,341.52,351.93,359.13,368.55,362.12,358.88,359.38,366.34,365.08,371.59,383.39,391.97,401.49,407.77,388.17,442.18,421.38,413.60,408.89,404.45,393.30,392.91,387.41,382.45,379.64,380.94,378.72,379.91,377.76,380.82,378.98,380.23,382.88,386.72,394.63,396.85,398.31,402.42,411.12,417.59,425.85,438.79,447.71,443.15,440.86,439.02,433.03,430.27,429.61,425.67,430.10,431.38,436.02,438.48,443.43,446.92,442.49,453.98,459.94,469.63,468.98,467.18,462.09,464.34,462.65,464.44,467.64,470.10,472.03,472.36,471.34,468.71,471.18,471.26,467.04,472.47,473.43,476.23,480.38,481.63,479.61,477.63,476.24,473.23,471.33,465.97,461.97,455.91,449.93,444.54,432.80,414.48,L7
2001-03-15 22:09:51+00:00,354.32,389.22,389.54,385.64,375.22,363.16,347.88,350.46,345.64,346.26,346.42,347.15,355.31,363.80,372.03,366.12,360.46,361.57,368.18,370.28,376.08,387.67,397.34,409.46,415.91,404.42,449.27,430.69,424.44,420.57,414.62,404.23,397.01,392.95,386.51,383.59,382.88,380.61,380.26,378.02,381.10,381.60,384.36,385.58,390.03,396.25,400.25,404.47,406.40,413.32,419.42,427.61,439.59,452.70,448.31,442.76,440.78,434.88,433.68,431.57,427.43,431.91,432.43,436.63,441.58,446.13,449.72,449.08,458.18,463.50,472.07,470.42,470.17,465.50,465.04,463.71,465.46,469.41,472.12,475.24,476.23,475.44,471.93,472.51,474.04,472.55,474.12,474.88,476.87,480.78,479.69,478.88,477.90,474.48,474.72,473.32,465.27,462.50,459.02,453.27,444.91,436.71,423.41,L7
2001-03-31 22:09:43+00:00,360.85,380.48,382.96,380.61,375.36,363.12,348.91,350.46,346.48,346.04,345.93,345.39,355.72,367.93,374.26,374.39,364.20,363.55,365.66,368.77,376.45,389.49,400.58,415.68,415.46,404.42,455.37,435.06,429.20,426.46,421.06,412.46,406.40,393.53,386.45,385.07,389.06,386.62,386.87,384.32,387.70,390.80,392.25,393.93,397.01,404.02,409.39,412.01,413.57,416.88,425.21,429.21,438.37,450.38,444.60,441.69,442.20,440.19,437.43,433.84,432.30,436.29,435.58,440.16,446.34,451.23,455.21,458.51,465.52,463.50,475.15,476.09,475.72,472.23,470.47,466.85,467.94,471.07,481.12,477.40,477.78,485.31,479.61,474.77,481.97,481.11,482.44,481.60,481.76,483.29,482.20,481.72,480.46,478.07,478.26,476.30,470.20,467.30,465.48,460.26,452.32,444.50,433.59,L7
2001-04-16 22:09:42+00:00,362.46,381.38,383.55,379.95,374.31,362.50,348.70,349.67,347.69,347.77,347.03,347.13,357.68,369.17,376.06,375.39,367.28,366.45,368.67,372.34,379.83,391.53,403.08,417.50,418.75,404.42,454.84,435.74,430.47,427.22,420.74,412.34,406.81,395.05,389.43,387.23,389.17,386.91,386.69,384.46,387.42,390.78,392.02,393.54,395.87,402.69,407.87,411.38,413.10,416.34,423.82,427.84,437.48,449.36,444.27,441.68,440.93,439.10,436.18,433.15,431.53,435.30,435.10,439.04,444.96,449.01,452.82,457.35,463.60,462.08,473.02,473.93,473.77,471.34,469.72,467.18,468.01,470.97,480.28,478.40,478.66,484.49,478.89,474.54,480.74,479.63,480.80,480.20,480.94,482.31,480.84,480.00,479.23,477.39,477.02,474.65,469.26,466.67,464.40,459.83,451.47,443.44,433.59,L7
2001-07-05 22:08:57+00:00,367.36,382.88,386.63,382.08,377.31,364.77,351.89,353.64,351.47,351.79,350.65,351.24,359.59,372.58,378.29,376.34,367.76,367.74,369.67,373.10,380.58,392.66,403.47,417.20,418.47,404.92,457.66,437.42,431.04,426.41,421.93,411.66,407.12,396.15,391.27,389.92,390.99,389.62,390.53,387.44,390.88,393.19,394.95,396.20,398.20,405.58,410.51,412.95,414.49,417.15,425.59,429.19,437.65,448.90,443.53,440.96,442.15,441.03,437.76,435.69,432.61,437.30,437.42,441.29,447.04,451.07,455.23,459.56,465.98,465.35,476.47,477.60,478.23,474.49,473.18,469.94,470.46,473.94,482.70,480.08,480.80,485.81,480.81,477.32,482.98,481.17,482.40,482.67,483.15,484.36,483.90,482.28,481.52,479.66,479.05,477.23,471.89,469.83,468.13,463.57,457.17,448.96,438.54,L7
2001-07-14 22:02:45+00:00,370.72,389.94,388.24,381.66,376.52,361.11,348.15,348.51,349.68,348.50,350.33,352.32,361.03,373.75,379.13,377.19,369.18,368.63,370.07,373.82,381.28,392.77,404.74,417.74,418.91,404.92,458.30,438.92,433.37,428.49,423.55,413.81,408.97,397.17,392.46,390.59,392.21,391.92,391.12,388.65,390.99,394.43,395.79,397.05,399.44,405.53,411.76,414.22,415.19,416.94,425.21,428.90,436.35,448.36,444.31,440.47,441.98,441.68,438.11,436.12,433.23,437.94,437.89,441.73,447.91,451.84,455.66,462.18,467.27,465.69,476.57,477.87,479.03,475.75,473.55,471.03,472.21,475.05,483.51,482.00,482.37,486.35,481.99,477.39,483.64,483.96,483.96,483.33,483.08,484.49,482.73,481.77,479.44,478.06,477.94,477.82,472.59,470.91,470.08,465.80,459.40,451.82,444.01,L7
2001-08-15 22:02:14+00:00,369.66,389.03,388.61,381.59,375.40,360.53,346.95,347.13,347.21,346.62,347.90,350.49,358.48,371.64,377.29,375.91,368.67,369.02,370.02,373.82,381.28,392.77,404.74,417.74,418.91,404.92,458.30,438.92,433.37,428.49,423.55,413.81,408.97,397.17,392.46,390.59,392.21,391.46,390.62,388.07,390.08,392.91,393.86,395.57,398.32,404.33,409.63,412.19,413.57,416.10,424.23,428.45,436.73,448.08,444.67,440.69,441.27,440.96,437.84,435.80,432.90,437.22,437.32,440.78,446.95,450.89,454.75,460.81,465.94,465.54,476.02,476.72,478.05,474.20,473.03,471.10,471.82,474.66,482.50,481.33,481.41,484.09,480.21,475.98,481.88,481.61,482.09,481.37,482.03,483.13,481.78,480.67,478.56,476.77,476.60,475.84,470.57,468.42,467.25,463.31,457.08,449.07,439.47,L7
2001-08-31 22:02:05+00:00,367.87,383.82,387.32,380.15,372.99,357.21,344.26,343.22,343.73,343.24,345.03,346.92,356.25,368.81,375.01,373.22,366.49,366.64,368.40,372.38,379.71,391.74,403.38,415.91,417.59,404.92,451.96,432.81,426.88,423.41,418.69,410.56,404.63,391.46,388.57,387.24,388.56,389.16,389.08,385.59,387.79,390.13,391.14,392.82,396.00,401.55,406.68,409.27,410.95,412.61,421.59,425.61,433.21,443.89,441.78,437.40,437.68,438.37,435.75,433.44,430.89,435.04,435.06,438.06,444.76,448.78,452.70,459.08,464.43,463.98,474.23,475.59,476.72,473.09,471.72,469.80,471.25,473.64,481.19,480.05,480.20,482.97,479.04,474.51,480.84,480.84,480.90,480.37,480.87,482.44,481.42,480.26,478.44,475.86,476.08,475.04,470.42,468.62,467.27,463.01,456.97,448.53,437.44,L7
2001-10-02 22:01:40+00:00,370.84,382.40,392.62,384.92,372.54,356.73,342.84,339.85,338.83,341.15,341.64,341.61,352.35,364.31,371.42,367.57,365.60,366.88,370.67,374.80,380.49,395.25,405.83,414.81,418.50,405.41,446.00,427.82,419.59,412.65,408.74,397.25,396.66,392.04,388.65,388.05,385.31,387.01,388.35,383.65,388.25,384.65,386.96,389.63,392.99,399.02,401.48,402.01,406.27,411.08,418.00,424.86,434.77,440.99,439.24,437.49,434.95,434.90,431.98,432.20,427.95,432.41,434.92,435.98,440.94,444.33,448.30,450.86,457.02,463.67,472.52,472.33,474.16,469.63,473.84,472.45,473.72,476.30,478.45,481.37,481.13,476.62,473.87,473.54,474.60,471.62,474.70,475.94,477.43,480.05,481.31,479.00,476.61,474.30,472.33,469.97,466.53,463.86,459.77,455.47,453.05,442.00,421.07,L7
2001-11-03 22:01:46+00:00,367.60,372.49,386.33,380.93,367.91,351.28,337.17,333.81,330.29,332.20,332.92,333.11,343.01,355.97,362.25,358.76,356.14,355.73,360.16,360.57,366.93,393.11,397.84,405.71,412.51,409.59,437.64,420.10,410.78,402.46,400.07,389.51,390.50,385.50,380.22,380.54,381.21,382.87,384.24,379.93,384.12,378.56,381.23,385.89,389.75,396.11,397.40,396.08,400.42,406.10,414.08,422.43,431.52,438.07,435.64,432.77,432.03,431.04,429.07,429.87,425.43,430.45,432.62,433.93,438.98,443.52,448.19,448.76,456.39,463.16,472.98,473.06,473.47,467.64,473.34,471.70,473.16,475.93,477.19,479.07,478.33,473.38,471.49,472.08,472.99,469.66,473.56,474.62,475.61,478.66,480.56,478.64,475.23,472.24,470.24,467.97,464.68,461.95,457.60,452.10,450.99,439.74,417.16,L7
2001-12-21 22:02:05+00:00,369.05,372.49,386.33,380.31,365.10,349.09,336.00,333.10,331.33,333.45,336.84,337.85,346.54,359.57,365.98,361.93,358.62,360.10,360.16,360.57,370.11,395.84,397.84,405.71,412.51,409.59,449.44,420.10,423.10,402.46,400.07,389.51,390.50,396.05,391.30,385.42,381.21,388.51,389.26,386.52,387.93,384.07,387.70,385.89,389.75,400.89,401.59,402.18,400.42,406.10,414.08,429.98,437.13,438.07,435.64,432.77,439.62,434.22,429.07,429.87,426.20,431.71,434.93,436.90,443.50,448.83,454.94,448.76,464.62,471.07,479.32,480.61,480.61,475.27,476.83,475.45,474.41,481.31,483.80,485.51,484.56,479.78,477.72,477.32,477.64,476.18,479.68,481.12,481.76,484.20,483.45,481.44,478.63,476.27,475.05,474.11,471.96,468.82,463.29,457.11,454.04,444.12,417.16,L7
2002-02-14 22:08:29+00:00,370.32,344.93,362.18,374.46,348.10,335.23,326.24,324.78,323.86,327.23,331.14,331.55,340.64,351.25,358.41,351.93,349.21,351.18,349.55,355.07,365.20,390.63,394.37,404.69,413.27,434.44,451.63,424.21,426.52,401.07,402.04,394.21,394.03,399.22,393.31,387.48,382.27,388.71,388.16,386.17,387.63,384.25,388.49,382.11,386.53,399.72,400.91,402.77,399.97,405.93,414.41,432.40,438.53,440.85,436.08,436.87,443.16,435.75,430.86,431.40,428.70,433.86,437.28,439.46,445.20,451.13,457.46,450.77,468.38,472.86,481.19,483.46,482.51,480.24,481.58,479.83,477.74,486.12,488.26,490.21,488.52,483.88,479.48,480.45,479.83,478.55,483.12,485.55,486.12,488.53,487.39,485.73,483.78,481.43,479.27,476.93,476.54,472.52,464.90,457.80,452.43,443.08,415.67,L7
