dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,satname
2007-11-18 22:17:07+00:00,341.15,326.19,340.00,341.36,335.76,331.68,326.44,321.19,335.97,348.60,352.63,341.76,338.77,340.26,346.83,345.09,350.96,350.14,352.49,350.98,350.40,346.14,343.82,343.01,352.63,361.11,358.95,359.28,349.77,354.73,350.87,348.14,338.97,335.23,334.05,334.75,340.12,342.59,348.68,352.23,355.40,351.93,350.83,347.64,354.15,363.55,356.09,343.77,339.72,339.79,333.03,328.87,327.08,317.70,317.77,309.68,306.06,301.87,296.07,293.55,289.27,288.75,288.27,289.59,289.74,289.50,291.49,295.38,296.27,295.79,300.37,295.77,292.76,291.64,286.90,288.56,296.59,298.26,297.11,295.85,297.38,293.33,290.75,298.27,307.46,318.81,323.73,325.74,314.00,L7
2007-12-04 22:17:13+00:00,343.69,330.15,340.94,342.48,339.70,335.03,331.05,327.37,340.71,351.19,354.20,347.36,343.12,345.12,350.01,349.59,353.71,355.22,356.00,354.50,354.62,349.54,346.75,346.58,358.36,364.34,362.71,363.64,354.73,357.59,354.76,348.69,339.21,336.99,335.70,334.47,340.72,344.34,348.93,353.53,357.50,355.91,353.16,350.76,355.42,361.10,355.16,344.98,339.39,337.00,334.14,327.84,325.75,319.60,317.06,309.32,303.19,299.48,294.74,292.74,289.27,288.75,288.27,289.59,286.62,289.28,292.29,293.34,293.65,294.27,295.91,297.44,296.26,291.78,289.66,290.72,297.23,299.03,296.63,295.60,297.38,293.33,290.68,297.29,306.42,315.32,317.25,313.91,311.91,L7
2007-12-20 22:17:17+00:00,343.66,330.50,339.88,341.91,341.17,334.84,331.25,326.87,339.15,348.36,351.41,345.41,341.81,343.93,349.20,348.65,351.50,353.51,354.08,352.77,354.41,349.67,345.99,346.17,356.05,362.62,362.71,363.94,354.63,356.72,353.42,345.54,337.22,334.03,332.60,331.72,338.51,343.03,347.15,353.53,357.50,355.91,353.16,350.76,355.42,361.10,355.16,344.98,339.39,331.42,330.74,324.73,323.15,318.00,314.39,308.83,300.24,296.87,291.73,288.95,284.36,284.13,282.42,285.10,285.10,287.28,291.41,291.70,291.63,293.31,293.34,297.44,296.26,289.36,288.34,289.82,295.97,298.58,295.75,293.89,296.82,292.94,291.06,296.90,306.72,314.86,317.25,313.91,309.74,L7
2008-01-14 22:11:08+00:00,344.85,336.06,339.65,343.71,342.70,336.98,333.50,330.86,340.28,350.05,352.65,348.84,343.36,345.49,349.99,350.71,352.42,354.90,356.17,355.70,357.09,350.60,347.06,347.70,357.53,363.04,363.70,364.59,358.35,357.00,352.59,344.99,338.04,333.72,332.39,331.74,338.17,343.16,346.75,351.83,355.54,352.47,350.51,347.55,352.54,358.11,351.97,344.82,337.27,329.91,328.17,324.73,323.15,318.00,314.39,308.83,300.24,296.87,291.73,288.95,284.36,284.13,280.67,280.75,283.70,285.74,290.16,290.26,290.56,289.65,289.12,288.77,288.64,286.33,288.34,289.82,295.97,298.58,295.75,293.89,295.02,292.70,291.42,297.05,306.72,314.86,317.25,313.91,309.74,L7
2008-03-02 22:10:58+00:00,344.85,336.06,339.65,343.71,342.70,336.98,333.50,330.86,340.28,350.05,352.65,348.84,343.36,346.14,350.27,351.18,351.50,356.15,356.97,355.14,356.78,351.20,348.05,347.70,357.53,362.17,364.21,365.05,359.60,357.50,353.53,344.07,337.79,332.85,332.25,330.90,336.07,340.37,344.81,348.80,355.59,352.17,348.89,346.88,350.39,354.80,349.60,341.17,333.97,329.73,326.83,323.19,320.22,318.00,312.95,307.11,296.70,293.78,289.48,285.96,281.03,280.89,275.31,276.71,281.88,284.62,288.71,288.27,288.90,287.66,285.38,285.26,286.59,284.46,288.34,289.82,294.50,297.79,293.83,292.00,291.79,290.10,290.14,295.11,304.62,311.17,310.78,302.08,304.12,L7
2008-03-25 22:17:07+00:00,346.41,338.14,341.76,344.95,342.83,338.23,334.17,330.73,340.65,350.84,353.09,348.86,344.85,346.40,350.60,350.91,351.64,355.91,356.36,354.83,355.36,349.63,347.13,347.22,356.64,361.22,363.56,363.12,359.01,356.08,352.48,343.46,337.30,331.59,330.64,331.03,335.31,339.99,344.39,348.26,354.94,352.19,348.26,346.93,349.51,353.94,350.12,341.28,334.76,330.19,327.23,323.16,320.10,317.22,312.87,306.97,297.95,293.99,289.48,285.96,281.03,278.77,276.93,276.57,281.88,284.62,288.71,288.27,288.90,287.66,285.38,285.26,284.57,284.11,285.62,288.01,292.55,295.02,293.83,292.00,288.43,286.76,286.96,294.10,303.01,309.84,306.96,303.07,303.72,L7
2008-05-05 22:10:50+00:00,346.41,338.14,341.76,344.95,342.83,338.23,334.17,330.73,340.65,350.84,353.09,348.86,344.85,346.40,350.60,350.91,351.64,355.91,356.36,354.83,355.36,349.63,347.13,347.22,356.64,361.22,363.56,363.12,359.01,356.08,352.48,343.46,337.30,331.59,330.64,331.03,335.31,339.99,344.39,348.26,354.94,352.19,348.26,348.65,347.50,349.02,350.12,337.00,328.93,326.94,324.21,319.13,315.57,313.75,312.44,306.04,300.36,294.41,288.93,285.21,279.97,278.77,276.93,276.57,281.88,284.62,288.71,288.27,288.90,287.66,285.38,281.16,284.56,283.93,284.46,287.03,290.53,292.44,289.56,290.44,288.43,286.76,286.96,294.10,303.01,309.84,309.14,304.69,305.34,L7
2008-06-29 22:16:33+00:00,352.69,332.04,342.88,343.92,339.01,339.18,334.31,328.37,338.54,351.45,352.63,346.61,345.42,344.55,348.95,349.23,350.45,353.26,353.52,353.59,350.35,347.13,343.46,345.40,355.39,359.68,358.54,355.08,356.45,352.95,347.69,343.08,340.39,330.76,327.03,329.44,331.86,337.46,343.40,343.74,353.70,348.76,347.62,346.74,339.63,347.75,346.10,334.08,326.64,323.59,319.32,313.73,310.38,309.07,311.13,306.45,305.51,296.38,287.19,285.61,279.25,278.22,280.18,272.51,283.27,285.57,287.00,289.86,288.79,287.31,289.49,282.49,285.01,283.30,283.29,288.80,291.15,291.98,291.26,295.15,281.72,280.07,288.16,297.76,308.00,318.18,311.76,308.99,311.77,L7
2008-08-09 22:09:59+00:00,344.59,324.76,338.60,340.46,336.13,333.12,327.90,321.06,334.16,345.86,346.89,341.12,341.22,341.42,344.50,344.06,345.69,349.06,346.79,344.64,343.78,342.74,337.66,346.42,356.04,359.86,355.54,353.17,350.52,347.41,341.84,338.51,337.47,329.11,324.26,328.24,330.21,335.38,342.81,342.18,354.40,349.82,348.43,348.14,337.84,346.66,346.27,332.69,325.57,323.14,319.04,313.73,310.38,309.07,311.13,306.45,305.51,296.38,287.19,285.61,279.25,278.22,280.18,276.14,285.08,290.09,293.48,295.22,291.31,299.58,302.50,288.02,288.88,286.32,283.29,288.80,291.15,291.98,291.26,295.15,281.72,280.07,288.16,297.76,308.00,318.18,311.76,308.99,311.77,L7
2008-09-01 22:15:59+00:00,344.68,327.88,338.76,340.45,336.98,334.51,329.38,324.81,335.83,348.76,350.35,344.42,342.92,343.75,346.98,345.69,349.03,350.44,348.86,346.30,345.50,342.43,338.25,345.91,355.27,361.34,355.81,354.53,352.23,348.91,343.63,340.12,339.50,331.86,327.52,329.79,332.54,339.21,345.20,343.62,353.38,349.33,348.64,347.84,338.48,346.30,345.95,333.91,327.06,323.35,319.80,314.00,312.78,311.51,312.65,307.27,303.69,296.03,289.50,287.52,280.99,280.14,283.57,280.30,284.89,290.09,293.48,289.99,289.48,292.00,294.35,287.04,287.03,285.13,282.02,287.19,290.57,290.83,288.92,290.99,281.88,282.71,288.16,297.76,305.14,316.38,310.56,307.43,308.31,L7
2008-10-12 22:09:25+00:00,342.54,322.37,334.95,337.29,333.80,330.15,325.64,322.12,332.71,346.13,348.11,342.17,338.99,341.90,344.50,343.62,347.46,348.18,346.34,342.65,344.10,342.11,336.51,346.22,356.36,363.30,354.09,354.24,350.76,348.40,342.09,339.83,340.89,333.63,328.64,328.91,333.05,339.75,346.67,342.93,352.30,350.87,349.65,348.45,340.31,347.39,347.58,334.92,326.67,324.25,320.74,315.01,312.93,312.95,312.19,306.94,302.71,296.01,289.04,287.52,280.99,282.94,286.96,284.46,284.89,290.09,293.48,289.99,289.48,293.19,295.54,290.88,292.54,288.80,286.40,290.50,292.52,294.37,290.75,290.99,282.05,285.35,298.89,304.47,308.62,321.65,312.84,308.58,309.98,L7
2008-10-19 22:15:43+00:00,342.54,322.37,334.95,337.29,333.80,334.09,325.64,326.19,335.81,348.84,351.84,345.35,343.06,345.10,348.72,346.43,350.65,350.34,349.44,347.11,346.12,342.82,338.51,345.26,355.94,363.78,356.22,355.67,352.98,350.64,343.75,341.10,340.89,333.63,328.64,328.91,333.05,339.75,346.67,342.93,352.30,350.87,349.65,348.45,341.08,347.67,347.76,335.91,328.48,325.74,321.25,315.60,313.46,312.72,311.87,305.46,301.02,294.47,289.01,287.39,282.81,284.19,288.28,286.14,287.88,289.14,289.94,290.45,291.47,293.19,295.54,290.88,290.22,287.06,284.76,290.11,293.12,294.68,291.14,290.30,289.85,287.67,291.77,300.59,308.37,321.65,312.84,308.84,310.72,L7
2008-10-27 22:10:37+00:00,339.53,321.61,333.00,335.63,335.14,334.50,327.71,325.98,336.57,349.59,352.09,346.10,342.65,343.54,347.55,347.14,351.30,350.94,349.71,346.33,344.78,343.19,339.61,345.59,355.55,362.61,357.45,357.84,353.91,351.15,346.09,341.60,339.92,334.08,329.63,330.28,334.94,338.74,345.06,345.70,353.71,351.28,348.44,346.17,340.59,346.06,345.85,336.08,329.69,325.44,321.38,316.30,313.80,312.63,310.80,304.54,300.18,293.99,288.34,286.68,282.10,282.66,284.76,284.57,286.00,287.67,289.73,290.91,291.29,293.67,295.46,290.74,290.32,286.75,285.16,289.90,292.90,294.76,291.20,291.21,291.78,288.99,291.02,299.69,308.95,318.98,312.40,306.90,308.90,L5
2008-11-13 22:09:55+00:00,339.53,321.61,333.00,335.63,335.14,334.50,327.71,325.98,336.57,349.59,352.09,346.10,342.65,343.54,347.55,347.14,351.30,350.94,349.71,346.33,344.78,343.19,339.61,345.59,355.55,362.61,357.45,357.84,353.91,351.15,346.09,341.60,339.92,334.08,329.63,330.28,334.94,338.74,345.06,345.70,353.71,351.28,348.44,343.82,340.81,349.41,345.85,339.32,335.66,329.03,324.44,319.77,317.97,315.18,310.81,304.98,298.22,293.56,288.56,287.61,283.17,282.66,284.76,284.57,286.00,287.67,289.73,290.91,291.29,293.67,295.46,295.18,291.47,287.50,286.23,291.25,294.82,297.00,293.78,292.05,290.97,287.87,289.73,297.81,307.52,318.98,312.13,306.70,308.32,L7
2008-11-28 22:10:42+00:00,339.83,323.08,333.49,334.60,335.91,334.51,328.75,326.12,337.46,349.57,352.37,346.43,342.47,344.12,347.64,347.92,351.23,351.96,350.70,347.63,345.88,343.05,340.60,345.77,356.27,363.44,359.32,359.08,354.79,352.49,347.00,341.84,338.83,333.96,330.61,332.99,336.57,339.37,343.67,345.12,353.11,351.09,348.33,344.00,342.23,349.97,346.04,338.82,335.32,329.47,324.85,319.98,317.77,315.17,310.82,304.60,297.48,293.81,288.76,286.88,282.98,282.46,283.63,283.91,283.19,284.54,286.83,288.50,289.25,291.21,292.30,292.54,289.45,285.53,284.82,289.50,293.58,295.19,292.86,290.38,289.14,286.22,287.85,295.73,305.58,314.34,309.74,304.59,305.89,L5
2008-12-22 22:16:31+00:00,339.83,322.43,332.09,333.46,335.39,332.58,327.64,326.20,337.57,349.12,350.00,344.39,340.31,342.04,346.06,347.88,350.39,351.48,349.90,346.79,347.05,343.07,340.67,345.44,355.62,360.91,358.40,357.86,354.21,352.63,347.11,341.56,337.95,333.60,329.66,331.59,336.57,339.37,343.67,345.12,353.11,351.09,348.33,344.00,342.23,349.97,344.85,338.57,334.44,328.93,324.77,319.24,316.93,314.32,309.87,303.40,296.84,292.86,287.91,285.86,281.94,282.12,282.56,282.48,281.98,283.22,286.08,288.17,288.56,290.60,292.30,292.54,288.86,284.70,284.57,290.13,293.69,295.57,292.93,291.06,290.66,286.96,288.57,295.90,305.71,313.35,309.74,304.04,305.69,L7
2009-02-24 22:16:58+00:00,338.82,326.17,331.74,332.33,337.00,334.50,331.25,330.56,342.45,352.69,354.13,348.48,344.04,345.01,349.65,351.93,354.40,355.68,354.09,351.41,352.14,345.75,345.34,348.01,357.03,363.41,362.48,362.01,359.37,357.62,352.36,345.88,337.66,335.20,332.34,333.25,338.46,339.46,342.25,347.22,352.72,352.32,348.35,344.41,348.27,351.39,347.17,340.96,334.76,330.67,327.07,321.43,318.38,315.93,311.28,303.09,296.90,293.36,288.80,286.36,283.71,283.61,284.01,284.00,282.94,283.64,286.42,288.63,289.16,288.81,289.75,290.80,287.76,283.28,283.23,288.37,292.17,293.92,291.09,288.82,290.66,286.96,286.51,294.18,303.69,309.06,307.51,302.21,303.70,L7
2009-03-28 22:17:13+00:00,336.32,324.78,331.29,331.25,335.87,333.13,330.67,328.72,341.07,351.12,352.10,346.59,342.54,344.01,348.43,351.20,353.38,356.06,354.07,351.56,351.79,345.45,345.42,347.12,356.68,362.11,362.44,361.82,359.21,356.93,351.58,345.34,334.18,331.41,329.48,332.31,336.89,337.70,341.75,346.62,351.78,351.45,347.68,343.73,347.15,351.00,346.70,341.25,334.76,331.11,327.18,321.90,318.09,315.25,310.51,302.39,296.68,293.09,287.92,285.36,282.87,282.37,282.53,282.74,282.12,282.83,285.40,288.56,288.70,288.59,290.31,291.11,289.06,284.49,285.15,289.95,293.31,295.01,292.24,291.11,292.61,287.59,286.41,294.79,304.87,309.08,308.05,303.10,304.33,L7
2009-04-13 22:17:18+00:00,336.32,324.78,331.29,331.25,335.87,334.45,331.15,328.51,339.95,351.25,352.62,346.71,343.00,343.99,348.66,350.67,352.93,354.78,352.84,350.79,351.35,345.26,345.43,346.95,356.52,362.02,361.99,361.40,358.92,356.22,351.22,345.26,335.18,331.13,328.87,331.96,335.84,337.48,342.01,346.88,351.83,348.20,345.45,339.79,344.21,349.92,345.58,340.39,333.84,329.73,325.63,320.32,317.36,314.25,310.80,302.17,296.20,292.01,287.58,285.36,282.87,282.37,281.75,281.68,282.51,281.91,284.63,287.91,288.97,286.90,287.95,287.43,287.05,284.00,284.83,289.97,294.35,295.34,293.21,291.11,292.61,288.78,287.10,295.22,304.99,310.02,306.85,302.01,304.03,L7
2009-04-22 22:11:10+00:00,334.43,321.51,328.28,327.84,332.26,329.76,327.95,325.30,337.29,348.71,350.20,344.76,340.75,341.43,345.28,348.22,349.64,353.60,351.99,348.60,349.84,343.83,343.75,346.54,355.75,361.79,361.88,361.71,354.80,355.79,353.09,346.62,337.57,331.17,330.49,333.83,335.63,339.77,342.61,348.24,352.05,348.73,346.05,340.85,344.23,351.60,349.21,340.47,333.54,329.40,326.03,320.71,317.65,314.66,310.84,302.61,296.59,292.75,287.32,284.95,281.79,281.51,280.44,280.66,280.62,280.87,284.34,287.79,287.50,286.90,287.95,287.43,288.06,287.71,286.16,290.25,294.16,295.23,293.32,291.68,291.60,288.58,287.51,294.97,304.51,310.02,306.85,300.43,302.43,L7
2009-06-25 22:11:11+00:00,333.11,320.05,326.84,325.17,325.99,328.45,327.18,324.62,335.75,348.20,351.73,345.75,343.14,343.28,346.68,347.39,349.27,354.34,353.21,350.19,351.00,344.14,343.90,347.24,356.08,364.60,362.30,362.40,354.00,356.17,354.21,349.96,340.13,328.77,330.30,334.29,332.66,340.30,343.91,348.13,350.54,346.93,345.90,340.84,344.55,354.70,355.39,344.16,334.24,331.72,317.86,312.51,320.58,317.15,314.86,305.61,300.06,294.98,289.49,291.23,285.35,268.82,282.14,280.52,285.15,282.46,285.17,289.22,288.89,285.23,288.47,288.34,290.98,288.59,281.86,288.25,299.29,302.87,302.09,296.39,293.75,292.54,288.59,297.82,306.10,313.31,308.30,305.09,305.49,L7
2009-07-11 22:11:07+00:00,333.11,320.05,312.08,325.17,325.99,328.45,327.18,324.62,335.75,348.20,351.73,345.75,343.14,343.28,346.68,347.39,349.27,354.34,353.21,348.79,351.00,344.14,343.90,347.24,356.08,364.60,362.30,362.40,354.00,356.17,354.21,349.96,340.13,328.77,330.30,334.29,332.66,340.30,343.91,348.13,350.54,346.93,345.90,340.84,344.55,354.70,355.39,344.16,334.24,331.72,317.86,312.51,320.58,314.92,315.62,305.95,299.90,297.47,290.93,289.11,285.14,270.36,284.93,281.51,287.22,282.77,285.17,289.22,288.89,285.23,288.47,288.34,290.98,288.59,288.05,297.74,305.29,314.81,311.37,303.80,305.28,298.94,293.80,297.82,306.10,313.31,308.30,305.09,305.49,L7
2009-08-12 22:10:57+00:00,335.16,325.68,320.50,330.38,326.56,323.25,326.18,323.75,334.60,348.90,352.09,343.54,343.14,343.28,346.68,344.45,342.76,347.57,350.23,348.25,350.28,344.25,343.24,351.61,356.08,368.46,362.30,362.40,356.67,356.17,353.82,349.23,340.88,328.67,329.02,332.38,332.19,340.42,344.46,349.03,353.55,357.17,348.50,341.37,345.18,354.70,355.39,344.16,334.24,331.72,317.86,312.51,320.58,314.92,315.62,305.95,299.90,297.47,290.93,289.11,285.14,270.36,284.93,281.51,287.22,282.77,285.17,289.22,288.89,285.23,288.47,288.34,290.98,288.59,288.05,297.74,305.29,314.81,311.37,303.80,305.28,298.94,293.80,297.82,306.10,313.31,308.30,305.09,305.49,L7
2009-09-04 22:17:08+00:00,338.28,327.81,324.92,332.59,330.91,327.05,326.21,323.07,332.43,348.20,350.34,341.88,340.11,341.98,345.16,342.56,341.76,345.23,349.40,347.10,348.54,342.38,341.29,349.52,355.50,367.38,361.12,363.69,357.08,356.54,353.82,349.06,343.25,331.80,331.91,334.21,335.25,342.09,346.04,350.43,355.61,357.48,349.57,342.96,346.45,354.79,356.13,343.63,336.31,333.30,317.64,312.33,320.83,314.56,315.44,306.93,301.08,299.03,293.80,292.02,285.64,271.46,285.74,281.94,286.02,279.63,280.15,289.94,290.19,289.60,292.45,289.87,292.91,289.79,289.70,298.74,305.92,312.78,309.68,305.34,305.87,299.16,293.80,297.82,308.85,317.48,312.74,309.27,309.10,L7
2009-10-22 22:17:14+00:00,343.45,337.20,330.00,343.77,339.89,331.73,333.06,329.97,338.81,356.01,355.89,345.54,347.25,352.50,354.78,347.12,345.41,346.23,351.89,350.54,352.45,348.55,345.20,358.56,362.74,375.01,368.97,370.60,370.26,369.52,358.63,352.29,341.92,325.99,326.06,331.29,339.13,344.78,349.24,353.88,363.22,373.31,358.64,348.90,352.84,361.21,357.34,346.81,343.16,338.64,318.11,312.61,324.19,316.37,318.41,310.68,305.10,304.34,298.24,293.31,289.84,275.28,293.99,287.71,296.65,289.74,297.29,302.38,303.31,300.98,300.41,298.98,300.96,289.18,292.50,303.21,311.72,316.17,312.72,309.16,310.60,305.29,302.42,309.82,318.11,327.09,321.60,317.63,322.95,L7
2009-11-07 22:17:29+00:00,344.78,337.15,333.11,343.72,340.03,334.00,333.57,329.38,337.84,355.11,355.41,347.16,347.87,351.50,354.78,349.73,348.42,348.15,352.46,350.25,350.86,346.94,344.67,354.58,360.50,372.22,369.00,368.76,369.01,365.98,357.69,351.17,342.00,327.84,326.47,332.17,336.14,343.28,349.76,354.22,363.22,373.31,358.64,348.90,352.84,361.21,357.34,346.81,338.08,334.02,319.11,313.93,321.31,315.61,316.23,307.62,301.24,300.12,295.50,291.17,287.26,275.89,291.47,286.83,294.35,288.12,291.99,299.02,300.74,297.75,298.22,298.98,300.96,288.97,292.04,302.06,310.55,313.44,311.42,308.45,308.03,303.17,302.61,310.14,318.19,325.42,321.57,317.63,322.95,L7
2009-12-02 22:11:36+00:00,345.60,337.15,333.11,343.72,340.03,334.00,333.57,329.38,337.84,355.11,355.41,347.16,347.87,351.50,354.78,349.73,348.42,348.15,352.46,350.25,350.86,346.94,344.67,354.58,360.50,372.22,369.00,368.76,369.01,365.98,357.69,351.17,342.00,327.84,326.47,330.29,334.53,341.32,348.44,353.48,361.92,368.21,356.41,349.48,354.94,361.08,355.80,345.62,338.11,334.62,321.24,316.16,321.19,315.74,315.59,307.15,301.41,300.12,295.50,291.17,287.26,275.89,291.47,286.83,294.35,288.12,291.99,299.02,299.08,296.16,295.95,295.96,296.90,288.43,290.46,300.34,307.16,310.20,311.42,308.45,308.03,303.17,302.61,310.14,318.19,324.23,321.12,319.75,320.87,L7
2009-12-09 22:17:51+00:00,344.43,335.38,333.05,341.37,338.22,332.85,331.53,326.35,335.75,351.75,352.41,345.49,344.56,348.01,351.12,349.26,347.84,347.54,351.46,348.82,349.01,343.86,341.86,350.14,356.21,368.85,367.10,366.01,366.16,363.14,355.87,350.07,340.32,327.80,325.52,328.62,331.89,338.98,344.86,350.80,356.75,362.00,351.99,347.03,352.50,357.75,351.78,343.75,337.30,333.43,321.38,316.23,319.70,314.75,313.99,305.61,300.04,298.28,293.75,289.18,287.26,275.89,291.47,284.98,290.52,285.81,288.12,295.86,296.43,293.43,293.41,292.05,293.79,288.00,289.78,299.01,304.87,307.83,307.91,308.45,308.03,299.92,298.42,305.13,315.29,322.15,318.64,314.77,316.17,L7
2010-02-11 22:18:50+00:00,342.14,331.57,339.34,338.90,340.13,338.01,332.45,327.86,337.55,351.38,350.94,347.98,342.90,346.45,348.78,353.00,355.04,354.57,354.52,350.74,349.40,343.64,342.18,345.41,356.21,365.10,367.10,366.01,365.87,363.14,356.77,351.00,339.61,327.66,325.60,329.01,332.16,338.52,344.55,350.56,354.81,353.37,349.69,348.20,354.32,357.75,351.78,343.75,337.30,333.43,327.96,323.19,319.70,316.05,313.21,305.33,300.14,297.24,293.74,289.72,288.10,288.46,290.87,286.54,289.55,286.51,288.12,295.86,296.43,293.43,293.41,292.05,293.79,291.85,291.81,297.97,302.38,304.05,304.72,307.53,305.11,296.96,296.49,305.13,315.29,322.15,318.64,314.77,316.17,L7
2010-02-19 22:17:53+00:00,342.34,332.81,340.65,340.33,340.87,338.30,333.52,328.95,337.93,352.30,352.40,348.69,344.29,347.68,349.46,352.89,355.94,355.31,354.82,351.47,349.50,344.61,343.53,346.10,356.82,365.99,367.50,365.93,365.93,362.75,356.77,350.95,340.58,329.17,328.23,331.01,334.62,340.94,346.74,352.96,357.11,354.71,350.73,347.63,352.94,356.93,350.10,343.10,336.99,332.77,327.08,322.26,318.96,315.85,312.59,304.63,299.85,296.29,293.21,288.84,287.89,287.81,290.84,287.65,291.12,288.08,291.42,298.93,299.42,296.57,297.64,295.19,296.62,294.38,294.22,300.48,303.84,305.82,306.35,308.69,306.46,299.18,298.44,307.41,316.23,322.56,319.88,314.07,314.09,L5
2010-02-20 22:12:45+00:00,342.13,333.62,341.43,342.14,341.60,337.75,333.52,328.95,337.93,352.30,352.40,346.44,343.81,348.87,351.33,354.05,357.96,356.48,357.21,353.20,349.50,344.61,343.53,346.10,356.82,365.99,367.50,365.93,365.93,362.75,356.77,350.95,340.58,329.17,328.23,331.01,334.62,340.94,348.62,355.14,359.43,356.34,352.78,349.99,354.10,359.11,351.20,343.96,337.54,333.37,327.43,322.46,319.64,316.13,313.31,304.63,299.85,296.29,293.21,288.84,287.89,287.81,290.84,287.65,291.12,288.08,294.96,301.06,300.99,298.74,300.50,298.25,298.28,295.98,296.04,302.11,303.84,305.82,306.35,308.69,306.46,299.18,298.44,309.85,318.54,324.12,321.66,314.78,313.37,L7
2010-04-09 22:13:00+00:00,343.08,333.53,341.23,342.63,341.20,337.01,332.80,327.81,336.59,351.62,351.88,345.92,344.13,349.00,351.13,354.21,357.92,356.46,356.63,352.65,347.79,343.65,342.62,344.50,354.75,364.51,367.61,363.33,363.99,360.78,355.54,349.19,337.54,328.30,326.65,329.71,332.23,339.68,349.37,355.55,359.37,357.61,353.39,350.00,354.48,360.74,351.90,344.40,338.59,333.12,327.25,323.20,319.32,315.91,313.78,304.44,299.06,294.60,291.02,286.79,286.25,285.33,289.61,286.12,291.12,288.08,294.96,301.10,299.68,298.91,300.68,298.82,298.74,296.60,296.40,302.51,303.74,306.40,306.36,308.78,306.26,299.02,298.44,309.85,319.88,324.96,322.77,314.66,314.59,L7
2010-05-11 22:12:55+00:00,342.35,330.93,338.20,340.24,339.70,333.99,329.67,325.49,335.39,348.36,348.76,342.78,340.76,346.90,348.74,353.03,357.20,355.82,355.49,351.43,344.61,340.01,339.77,340.62,351.29,354.41,364.02,358.28,355.57,349.12,352.67,348.21,339.02,334.30,332.02,329.44,332.75,339.53,349.08,355.68,359.37,357.61,353.39,350.00,354.48,360.74,348.30,342.36,337.52,334.06,327.48,323.41,319.94,315.90,313.01,303.84,299.43,293.85,288.96,283.26,287.25,285.83,290.72,283.90,287.44,285.85,296.95,303.10,299.13,299.49,301.61,298.82,298.03,296.73,296.07,302.65,301.35,305.03,303.37,312.16,310.50,297.49,295.08,309.66,319.76,324.86,323.01,314.66,311.89,L7
2010-08-22 22:19:13+00:00,341.96,317.03,333.16,336.51,335.95,333.33,333.39,331.74,,,,,,,,,,,348.52,347.25,342.32,,,,,338.29,363.75,356.86,352.17,345.46,352.18,348.55,343.39,341.72,337.23,337.38,337.27,342.38,350.42,353.10,358.20,357.63,353.25,348.07,350.81,353.98,340.45,337.64,338.29,338.80,333.31,334.09,326.20,310.91,307.91,295.98,285.49,283.12,273.06,260.60,264.88,276.07,268.49,267.13,276.65,269.05,277.78,279.96,288.89,293.14,293.60,299.54,304.32,298.93,298.87,305.57,312.58,311.95,308.47,293.02,293.19,286.04,282.67,293.85,314.09,323.31,321.38,319.49,325.12,L7
2010-10-25 22:19:27+00:00,335.10,317.03,333.16,336.51,335.95,333.33,333.39,331.74,,,,,,,,,,,348.52,347.25,342.32,,,,,338.29,363.75,356.86,352.17,345.46,352.18,348.55,343.39,343.41,338.86,341.01,339.05,333.73,336.88,344.49,350.58,348.12,343.03,338.65,339.72,341.74,332.72,331.51,327.48,325.26,321.24,317.22,315.52,306.71,303.47,290.69,280.12,278.83,279.91,272.29,270.96,275.24,272.43,271.25,275.17,271.74,274.66,279.96,286.84,280.51,280.37,286.26,292.04,281.33,279.93,286.97,302.54,303.18,303.50,292.60,292.92,287.33,286.08,295.31,305.79,314.95,310.16,309.67,301.74,L7
