dates,satname,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088
2015-08-12 22:26:39+00:00,L8,340.50,335.62,337.95,339.66,341.86,336.80,333.19,338.70,349.67,357.58,357.61,351.75,345.81,349.80,350.19,353.80,357.85,359.14,357.30,356.14,354.12,350.86,349.00,353.65,363.93,369.25,363.61,361.52,358.15,354.49,348.23,345.72,,,,,,,,,,,,,,,,,,,,303.50,301.53,297.74,294.76,285.33,277.52,268.86,266.22,257.05,253.81,255.01,255.51,255.62,250.45,249.60,246.15,253.46,263.92,266.15,266.35,268.09,266.16,268.99,266.14,272.55,278.96,282.86,277.24,277.01,271.77,269.54,273.52,279.88,287.30,291.31,292.88,286.04,291.68
2015-08-21 22:20:33+00:00,L8,347.84,350.92,358.33,359.79,360.14,352.41,346.53,347.38,360.18,372.18,369.57,363.36,361.70,365.14,367.26,367.39,369.54,368.39,368.80,365.83,363.26,357.27,358.98,362.60,370.46,371.75,376.31,372.79,364.61,364.77,361.14,358.37,354.90,349.84,350.08,353.96,353.80,356.88,359.22,361.94,362.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21 22:26:55+00:00,L7,333.76,333.59,338.64,,,,,,,,,,,,,,,,,,,,,,,,362.92,361.08,363.73,354.63,349.44,351.26,339.53,337.79,,336.41,331.22,335.39,337.03,343.25,347.70,346.62,344.07,345.94,348.83,354.28,350.20,344.18,341.93,335.00,330.60,,,,,301.91,290.77,288.36,282.56,,,,272.41,,,,,,,,,,,,,,,,,,,,,283.86,287.80,283.72,265.53,269.77,289.69
2015-09-29 22:26:59+00:00,L8,345.11,343.87,347.60,351.06,350.36,345.97,344.09,340.78,352.95,369.00,367.38,361.54,358.77,356.48,359.99,362.78,364.90,367.64,359.43,355.69,358.82,355.74,349.98,359.36,366.51,369.85,371.99,373.15,365.77,363.24,356.45,354.41,349.95,351.02,346.38,347.51,344.15,340.98,346.46,350.28,356.16,354.44,352.59,349.20,354.16,357.22,355.04,349.47,342.51,338.42,335.00,328.89,323.54,318.91,317.13,305.75,297.48,292.76,283.66,278.55,275.21,271.36,273.22,274.60,276.58,277.52,278.97,284.21,286.09,284.68,284.88,286.98,286.39,285.83,284.59,288.44,293.65,296.35,291.61,292.34,288.31,289.75,286.73,296.06,304.71,311.53,311.99,306.42,309.51
2015-10-31 22:27:04+00:00,L8,353.19,364.56,363.96,362.74,359.97,358.11,355.76,352.98,363.91,367.00,367.76,367.59,367.85,371.41,370.95,372.69,370.26,371.86,369.89,369.39,366.29,367.13,362.43,363.49,368.78,375.18,376.33,374.33,370.42,368.57,359.10,354.35,357.34,,,,,,,,,,,,,,,,,,348.95,340.88,331.00,326.55,323.60,316.34,306.53,305.40,301.58,294.67,295.45,293.53,292.29,295.47,295.04,293.26,298.14,304.58,304.92,302.32,308.41,312.81,306.78,300.82,308.81,309.14,325.83,323.03,312.74,320.16,327.72,323.46,324.67,324.02,340.45,344.64,339.04,341.67,352.05
2015-11-01 22:21:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.67,351.50,353.20,347.99,349.02,340.13,331.01,327.57,322.90,321.27,313.32,304.61,302.11,291.85,287.57,286.71,285.26,,,,,,,,,,300.16,297.36,295.94,296.62,301.37,304.76,303.70,303.61,304.30,,,,,,,,323.06,328.72
2015-12-10 22:28:04+00:00,L7,317.68,299.69,303.85,308.76,310.96,307.50,309.93,301.64,312.43,325.84,324.33,314.56,311.47,318.54,317.84,321.14,326.88,329.71,326.63,328.79,322.08,313.92,314.01,325.62,336.82,338.65,333.49,331.27,329.84,325.17,324.19,320.67,320.08,317.67,306.57,308.72,312.36,309.88,316.69,325.68,330.45,321.60,319.91,314.97,323.44,335.71,332.98,324.60,314.73,304.90,300.74,295.31,292.67,290.01,282.87,275.18,263.53,263.06,258.77,252.70,253.68,253.96,255.24,,,,251.33,255.85,260.55,260.21,262.49,265.30,261.09,257.63,261.59,262.35,270.85,269.61,271.92,264.97,263.74,,,265.50,278.49,282.68,282.41,273.01,273.87
2015-12-26 22:28:17+00:00,L7,339.73,338.96,337.45,342.10,339.17,334.15,335.56,332.19,339.45,350.47,349.86,342.57,338.80,342.04,343.89,345.11,344.96,353.53,351.96,354.41,350.61,339.32,340.53,342.77,353.69,352.78,355.06,356.45,348.54,347.10,345.90,341.77,336.15,334.88,334.17,334.62,325.57,326.39,332.70,345.45,353.49,352.90,346.89,346.71,349.12,353.65,347.29,340.22,336.96,331.80,322.88,317.82,315.55,313.09,307.62,299.01,289.82,282.60,278.57,271.12,268.33,270.15,269.73,,,,271.13,276.97,276.98,278.99,283.25,286.33,282.59,281.76,282.92,287.68,292.27,295.42,292.52,291.45,290.58,,,296.65,300.76,309.25,304.50,303.23,304.00
2015-12-27 22:20:55+00:00,L8,347.71,354.63,361.10,355.88,352.61,350.85,348.42,346.60,360.28,368.22,363.85,359.93,358.97,361.72,363.73,364.57,363.72,366.53,363.77,363.57,361.86,352.03,347.50,352.38,359.82,366.25,372.53,372.48,363.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12 22:20:52+00:00,L8,353.03,366.03,365.20,359.67,358.26,353.88,353.14,351.11,361.46,370.91,370.96,362.98,360.01,361.87,360.40,363.51,362.01,369.53,371.03,370.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04 22:27:00+00:00,L8,324.43,319.33,330.01,328.03,328.05,333.56,330.14,326.01,340.29,345.58,343.21,341.50,338.20,334.29,341.12,344.84,344.89,351.61,348.97,349.43,345.89,338.99,340.06,341.93,350.84,354.33,354.38,353.66,350.85,349.01,342.08,335.85,335.82,330.26,328.15,326.64,324.54,322.94,326.78,337.08,341.53,341.26,338.53,329.35,335.14,352.11,347.38,335.65,329.44,325.67,313.17,303.11,300.62,298.81,295.03,283.99,273.15,269.06,266.34,258.86,258.80,258.54,258.31,260.64,260.70,257.40,259.69,263.81,266.15,270.82,268.23,270.39,272.70,268.57,270.99,278.37,282.36,279.39,278.93,275.86,273.62,269.04,268.37,283.33,284.97,296.43,289.37,280.35,283.97
2016-02-13 22:20:44+00:00,L8,360.26,361.46,358.38,348.31,336.29,339.64,341.35,341.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29 22:20:41+00:00,L8,559.86,550.01,533.40,398.89,622.67,,509.65,489.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16 22:20:36+00:00,L8,338.48,343.75,352.41,349.23,346.97,341.43,341.82,341.36,346.62,358.33,353.69,354.54,350.47,356.00,357.64,361.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01 22:20:26+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08 22:26:35+00:00,L8,341.74,346.01,346.30,345.44,346.67,342.67,339.73,340.19,346.11,357.82,359.79,353.24,349.80,353.45,,,,,,,,,,,,,,,,359.19,355.34,351.13,351.27,346.68,343.69,343.59,345.11,341.16,347.70,349.78,355.36,354.00,349.00,350.52,351.64,355.45,352.83,346.89,341.73,338.43,331.80,324.17,321.34,316.40,315.81,302.49,295.14,286.07,280.01,272.11,271.60,271.46,270.22,272.32,276.44,278.14,278.95,285.34,286.50,284.32,287.75,287.75,287.03,284.60,282.77,286.90,295.33,293.94,292.99,289.93,295.48,289.22,289.15,297.52,306.83,315.17,314.22,308.21,312.21
2016-04-17 22:20:21+00:00,L8,488.17,478.05,463.43,453.83,349.13,,240.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02 22:29:20+00:00,L7,325.18,327.49,331.84,329.09,323.48,322.39,320.21,323.64,329.65,337.96,340.94,332.28,331.33,335.35,336.10,334.25,341.22,344.15,341.79,341.95,340.15,340.65,337.06,341.34,347.63,354.81,353.14,354.79,345.53,338.42,333.85,332.38,329.49,324.65,327.16,323.37,323.63,316.74,325.88,328.69,,,,,,,,318.54,313.18,311.53,307.47,297.35,298.50,292.97,288.90,284.59,277.45,271.60,271.95,263.91,261.68,262.31,263.32,257.28,259.40,260.83,260.32,265.87,266.23,269.39,271.99,,272.21,273.28,277.23,280.81,286.07,285.97,283.72,281.78,272.38,266.62,264.78,277.92,284.97,293.45,,,295.93
2016-06-27 22:26:47+00:00,L8,345.66,338.07,346.53,350.04,349.46,345.87,340.30,340.77,347.74,360.13,358.25,355.77,353.07,352.11,355.47,358.60,360.29,362.86,362.49,359.56,362.63,354.70,356.60,359.75,366.81,371.07,369.30,361.74,362.67,361.81,355.52,354.36,352.95,353.07,354.54,,,,,,,,,,,,,,,,,,,,,323.10,306.31,298.03,289.55,280.33,275.25,272.60,272.51,273.10,271.52,267.85,269.04,278.27,275.64,277.58,284.76,288.38,288.88,291.31,286.95,290.36,290.75,293.63,284.27,277.87,279.46,275.70,274.17,285.36,300.24,309.07,303.42,306.34,302.84
2016-06-28 22:23:21+00:00,L7,,,,312.33,337.63,329.91,305.89,345.33,347.40,327.36,350.59,356.32,337.02,354.22,366.18,347.28,353.97,369.26,356.59,345.86,351.17,332.60,335.92,348.96,356.14,352.79,357.64,354.78,337.23,348.28,341.00,330.67,329.86,325.15,322.75,328.36,327.76,327.14,335.24,332.20,336.41,326.34,321.14,324.38,,317.92,316.44,322.06,317.96,313.62,,,,,,,,,,,,,,,,,,,,,,282.23,281.66,,,,,,,,,287.85,279.06,291.54,295.58,311.03,303.37,295.84,
2016-07-06 22:20:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,354.08,356.98,366.56,371.81,369.95,370.41,,363.04,360.34,350.59,347.39,,346.30,348.12,346.89,346.90,347.85,352.82,359.09,355.53,361.67,358.91,359.72,363.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21 22:29:33+00:00,L7,,,342.60,337.30,339.23,338.78,332.64,333.69,340.10,351.76,351.99,348.62,346.39,348.08,346.99,346.03,351.37,348.02,353.69,346.78,347.40,339.56,337.74,,,,355.31,354.00,348.01,348.23,332.85,336.80,334.42,,,,,,,,,,,331.70,337.24,345.73,342.01,337.91,324.15,336.97,326.26,312.83,321.88,316.72,316.32,303.72,289.57,279.40,275.26,263.13,266.29,267.30,271.54,264.37,266.43,268.93,263.05,280.79,278.92,,,,277.84,280.74,271.64,280.48,287.67,287.67,285.60,287.66,288.87,283.55,283.15,292.59,299.62,,,306.22,306.13
2016-07-30 22:23:24+00:00,L7,303.11,299.39,313.85,317.33,310.74,314.09,310.84,306.77,318.74,327.94,335.10,327.00,321.40,321.69,322.14,326.58,326.62,328.79,329.30,339.00,,,,333.20,341.39,352.54,364.68,358.28,350.95,341.31,323.31,321.05,315.15,310.50,302.80,291.39,289.03,292.31,295.98,302.91,317.84,310.12,308.37,309.41,312.01,,,,,,,,,,,,,,,,249.13,237.55,245.15,249.28,,190.01,214.73,238.74,247.55,,,,,,,,,,,,,,,,,,,,
2016-09-08 22:21:00+00:00,L8,345.20,344.44,353.16,355.58,355.95,353.36,352.62,349.56,361.26,370.01,369.18,360.56,357.80,362.38,363.67,369.43,366.13,366.44,366.45,366.42,365.49,363.05,356.01,362.16,368.82,375.05,369.10,368.03,369.87,362.95,360.37,350.06,351.73,352.74,351.15,349.74,352.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11 22:21:07+00:00,L8,329.03,328.07,334.92,331.93,333.02,330.63,326.55,327.99,342.01,351.12,353.72,350.56,348.24,350.03,353.27,350.37,351.49,350.63,332.41,335.94,345.42,340.97,349.19,353.89,352.72,350.22,354.55,358.85,354.98,356.60,349.54,343.94,337.80,331.13,331.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:27:17+00:00,L8,358.80,358.38,364.08,360.43,358.57,358.84,356.69,353.72,366.39,377.61,376.97,372.61,367.20,370.45,371.45,374.55,371.86,374.74,369.36,368.47,366.27,366.95,368.36,369.80,381.96,384.12,380.11,375.27,372.94,369.73,364.62,363.95,357.78,353.70,347.63,351.42,352.39,356.07,354.83,362.08,364.58,360.10,357.62,362.71,363.74,369.26,368.13,362.04,356.57,351.72,348.67,344.59,337.47,334.79,329.37,320.60,310.94,302.41,298.53,295.65,290.70,295.88,298.87,297.04,306.81,302.40,312.88,316.46,319.94,318.00,320.18,317.97,313.88,311.84,310.85,324.32,320.59,326.92,328.25,324.73,327.70,318.28,318.10,320.36,324.57,332.93,331.61,328.92,340.29
2017-01-29 22:28:58+00:00,L7,348.13,349.75,353.01,352.41,346.05,343.44,341.80,337.96,346.74,358.64,355.40,348.55,347.17,350.44,351.74,349.98,353.56,359.27,355.42,351.99,353.39,344.16,347.19,347.61,355.49,355.91,356.92,354.19,352.66,350.26,342.96,339.42,340.96,340.95,339.50,342.60,343.43,338.80,342.73,350.19,357.15,357.94,352.91,350.50,353.79,357.18,354.18,348.82,,,,,318.51,316.86,315.40,302.47,291.96,286.46,280.88,273.38,271.73,272.11,278.15,282.14,284.86,285.37,287.11,292.54,291.88,289.16,295.06,295.42,294.83,,,298.06,298.92,302.17,298.45,298.64,295.00,289.37,288.99,293.83,301.78,308.56,305.95,306.04,303.16
2017-01-30 22:20:50+00:00,L8,460.41,481.36,465.74,474.50,417.44,378.14,356.65,349.63,363.41,371.83,373.26,364.14,363.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-14 22:28:55+00:00,L7,345.60,347.76,347.95,344.47,341.52,,,,,,,,,,,,,,,,,,,,,,,,,,,348.30,345.62,344.31,343.29,343.06,341.63,343.62,347.35,358.58,359.62,357.02,354.89,353.37,363.28,367.66,363.96,355.56,349.05,341.74,336.74,331.48,326.75,321.33,322.05,315.88,299.95,302.02,286.10,289.93,293.96,297.69,298.63,303.13,305.49,304.45,,,313.25,312.81,311.41,312.79,313.64,306.00,309.36,312.07,313.17,318.69,316.40,311.42,308.15,302.62,300.11,,,321.29,317.94,317.08,318.72
2017-02-15 22:20:43+00:00,L8,362.29,365.98,367.53,373.01,369.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22 22:26:52+00:00,L8,332.44,338.46,342.75,344.18,339.23,339.16,334.01,333.26,348.68,356.91,354.91,349.52,344.54,346.19,351.89,358.12,361.28,363.53,360.02,356.89,354.17,357.44,356.05,358.09,363.81,363.72,364.48,365.04,360.06,358.58,351.13,347.88,345.10,339.37,333.64,336.08,336.96,338.32,344.14,341.96,346.79,345.65,345.89,347.52,346.34,352.11,348.88,339.07,335.55,330.38,325.09,317.28,313.71,311.47,307.58,298.67,292.72,280.75,274.00,268.22,266.54,270.11,270.44,272.79,268.08,271.04,268.89,274.42,275.59,278.52,280.25,282.57,282.55,280.96,281.07,286.30,288.69,288.68,286.10,284.21,282.43,276.24,277.77,286.20,290.22,299.46,294.72,289.95,297.22
2017-02-23 22:22:49+00:00,L7,341.37,333.65,335.16,343.92,337.00,336.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.57,310.65,309.98,299.20,,,,,,,,,,,,284.27,284.39,286.56,288.47,286.32,289.29,288.96,289.53,293.05,300.09,,,,,,,,300.68,306.89,307.18,304.84,311.71
2017-03-03 22:20:37+00:00,L8,155.19,390.65,360.72,426.17,444.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04 22:20:20+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20 22:20:11+00:00,L8,339.03,342.66,346.21,349.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06 22:20:07+00:00,L8,331.68,327.73,335.44,339.27,338.85,332.43,331.63,330.17,344.02,346.60,348.27,341.23,341.77,349.24,352.22,347.83,351.32,354.11,353.93,349.04,351.01,348.22,344.92,349.54,356.60,361.80,367.61,363.89,361.06,352.38,346.90,342.25,339.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-21 22:29:28+00:00,L7,337.19,324.15,340.94,338.58,339.06,334.84,331.44,326.36,343.93,352.87,350.05,350.32,344.22,345.70,348.02,355.71,352.64,355.61,351.81,349.28,349.04,341.16,344.76,347.80,355.49,359.93,359.91,350.58,354.75,351.94,344.09,339.82,336.12,334.39,328.57,329.20,330.81,333.49,334.41,343.30,341.89,348.86,349.24,338.66,332.95,349.61,342.18,335.65,326.92,325.75,325.57,314.83,311.20,310.03,306.58,295.63,,,,,263.76,263.74,269.95,258.66,276.84,269.06,277.27,278.86,270.05,275.18,276.44,277.15,274.56,276.95,281.95,285.36,289.62,,,290.73,290.31,279.70,280.16,286.81,298.69,308.28,301.68,310.85,301.12
2017-06-15 22:23:24+00:00,L7,330.97,314.44,340.37,340.87,339.18,331.77,326.59,329.38,337.21,347.07,352.28,346.09,333.12,343.74,342.65,342.38,342.00,344.09,343.23,334.48,335.75,339.96,346.78,346.91,,,351.17,340.90,,346.71,342.31,340.68,338.12,332.94,339.70,334.08,333.45,337.80,339.44,342.45,353.51,346.64,342.19,337.30,,,,,,,,,,,,,,,,267.66,281.30,271.97,283.69,283.81,289.44,283.26,293.69,293.88,292.36,292.97,294.68,,,,,,,,,298.75,317.57,314.31,294.71,301.08,312.88,328.65,327.48,,
2017-06-23 22:20:32+00:00,L8,337.47,323.96,335.64,335.21,334.79,324.84,322.49,322.30,336.09,346.83,351.97,345.57,344.16,345.15,350.80,351.70,354.29,354.04,352.21,347.54,350.54,347.74,348.59,351.08,359.36,363.61,362.56,361.65,,353.00,346.79,343.91,335.81,,329.34,330.42,328.78,330.74,331.05,337.44,340.84,337.90,334.82,331.04,326.72,328.24,328.78,322.66,318.64,312.72,312.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 22:20:35+00:00,L8,,,513.45,583.02,445.89,341.65,331.93,331.31,344.34,355.33,355.48,351.02,347.72,352.14,354.40,360.93,360.40,361.71,361.12,356.10,360.00,358.34,354.93,352.83,358.21,365.30,368.35,366.31,361.14,352.01,347.28,341.92,337.39,332.47,329.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17 22:23:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.73,150.46,120.79,,,,,,,,,,,,,,,,327.69,330.41,324.97,318.89,324.11,315.85,318.12,305.43,299.00,293.29,284.43,278.08,264.37,266.14,271.33,275.79,,,,,,,,,,,281.00,280.31,286.03,289.81,297.18,287.94,288.69,282.73,,,,,,,,302.13
2017-07-24 22:29:37+00:00,L7,,215.61,241.42,191.22,169.35,,,,,,,,,,,307.41,281.52,,,,,,,,,246.79,,,,128.68,144.93,143.38,145.78,129.39,,,,,,315.72,323.53,313.89,318.92,306.59,285.69,272.24,,207.56,,,,,48.80,54.12,71.31,,,,,,,,,,,,,,,,,,263.04,263.66,262.19,263.76,269.68,273.19,267.62,,269.64,263.12,265.18,270.20,,,282.57,268.73,271.15
2017-08-02 22:23:25+00:00,L7,342.97,320.71,341.36,347.28,332.91,338.03,347.03,333.04,341.40,362.53,359.83,348.01,351.23,353.67,351.84,356.89,359.45,360.94,352.87,348.34,345.36,341.32,341.71,347.08,360.28,367.68,368.17,359.07,360.87,366.81,340.41,340.94,347.51,345.74,332.84,333.76,340.81,337.96,335.45,343.05,348.14,343.74,337.36,338.52,344.38,349.24,340.35,335.02,325.96,319.49,314.92,,,,,,,,,,,,,,,264.91,265.07,271.55,276.34,275.84,282.14,278.69,279.47,279.70,276.96,,,,,,,,280.11,281.38,283.78,301.55,297.18,296.07,300.17
2017-08-18 22:23:23+00:00,L7,330.38,326.75,328.91,323.05,325.61,326.25,325.13,321.89,334.29,348.47,345.50,344.01,335.05,336.68,333.20,335.13,338.30,342.84,,,,,331.15,335.65,341.54,358.27,351.89,349.24,348.72,344.82,347.65,339.30,329.55,332.41,329.46,319.36,321.42,325.03,322.12,326.71,328.12,331.64,319.06,320.00,322.54,329.75,330.14,323.27,315.13,311.71,308.08,302.72,300.20,292.76,292.54,,,,,,,,,,,,,,,,,,,,295.61,291.05,,,,,,,,,,,,294.33,295.14
2017-09-02 22:27:04+00:00,L8,333.95,335.73,338.74,339.47,340.20,339.88,334.39,335.43,347.42,357.29,354.52,354.81,345.98,351.31,352.56,360.54,361.44,360.50,356.98,356.54,359.23,355.16,355.17,358.02,363.64,362.55,367.02,366.95,354.21,352.76,349.70,350.23,346.24,345.50,344.08,341.65,340.77,340.46,345.13,345.14,347.81,339.40,340.96,340.80,339.35,352.00,343.94,336.53,329.57,329.63,321.60,315.41,311.85,305.88,301.73,294.91,286.02,279.68,274.52,269.63,264.34,264.89,267.71,267.88,266.91,263.57,263.33,270.90,273.12,273.69,277.42,275.94,277.48,274.19,275.63,280.34,286.44,283.05,285.91,280.35,280.19,273.86,275.59,280.61,288.71,294.00,292.30,286.75,289.83
2017-09-03 22:23:24+00:00,L7,338.02,326.96,337.68,343.60,339.81,336.75,331.08,332.25,343.00,355.62,355.12,350.69,344.86,352.71,356.25,354.10,358.77,353.88,356.08,350.26,354.90,353.93,349.49,353.67,365.26,369.28,361.72,361.61,358.28,354.11,349.52,351.24,348.13,342.72,341.66,343.83,335.83,337.15,335.36,342.46,349.90,347.69,342.88,,,,,,,,,,,,,,,,,269.08,270.61,269.91,275.69,266.13,263.10,259.68,266.73,270.94,277.68,281.31,283.25,,,,,,,,,,,,,,,306.58,303.02,,
2017-09-19 22:23:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.29,293.03,292.61,285.75,632.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-26 22:29:33+00:00,L7,347.83,347.19,348.74,348.21,348.43,345.76,345.76,344.51,356.39,369.33,367.26,362.37,360.11,359.73,364.01,362.27,368.29,366.63,365.28,362.31,362.29,359.98,357.15,360.59,364.24,376.11,366.76,363.74,357.81,354.94,354.96,345.19,343.58,338.21,341.73,341.41,339.48,345.87,346.23,346.43,353.05,353.85,350.39,348.45,354.88,358.18,358.00,351.39,347.24,341.05,338.10,333.41,329.66,321.93,,,,294.95,289.93,284.44,280.25,279.43,278.70,280.78,282.94,282.81,285.89,290.49,293.58,288.37,299.02,298.26,293.88,294.36,293.92,300.34,,,305.82,304.18,308.94,305.04,300.35,306.31,317.41,325.20,317.63,316.11,320.06
2017-09-27 22:21:00+00:00,L8,340.40,343.51,347.34,347.51,349.80,346.50,345.77,,,,,,,,,,,,,,,,,,365.39,369.02,372.89,370.86,363.75,363.36,361.17,347.57,343.72,343.22,347.22,344.77,343.10,346.99,349.58,350.09,359.57,358.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13 22:21:04+00:00,L8,340.24,342.36,346.58,344.67,341.94,341.45,335.33,331.87,344.61,356.62,354.40,350.30,345.26,352.28,356.36,362.15,364.70,362.55,363.47,358.59,353.30,351.67,352.48,357.07,365.05,364.13,365.72,363.13,361.49,359.10,350.97,345.91,342.11,339.23,332.86,338.70,335.58,339.93,343.01,344.95,348.96,346.52,343.59,344.29,344.44,349.58,349.17,339.94,333.55,330.94,324.63,318.35,317.27,309.90,305.20,297.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20 22:27:16+00:00,L8,337.08,344.75,342.27,341.79,346.44,343.84,337.56,338.22,348.71,358.75,360.83,354.71,348.52,353.19,355.39,361.03,360.46,364.71,362.62,363.91,360.09,357.27,354.07,358.89,367.19,367.09,368.37,366.41,364.92,357.85,348.56,345.35,344.12,337.71,335.71,340.14,344.03,340.42,344.40,349.13,354.43,352.28,347.78,341.25,345.64,352.69,347.99,340.94,340.99,337.68,333.34,325.80,322.58,313.77,310.72,299.65,291.57,282.49,279.27,272.22,270.20,269.68,269.91,270.65,272.19,270.85,271.10,274.77,273.52,274.88,279.34,279.85,279.99,276.82,279.27,282.40,288.09,287.21,286.80,282.66,284.20,275.56,277.19,280.58,292.99,295.97,293.55,294.38,295.31
2017-11-21 22:27:10+00:00,L8,352.68,354.80,357.68,360.73,359.21,354.64,350.70,348.56,357.40,371.95,373.63,364.81,360.02,366.48,369.39,,,,,,,,,,,,,,,,,,,,,,,,,,,358.71,357.16,359.05,362.24,372.14,370.71,360.68,354.23,347.03,343.38,339.56,331.74,331.69,323.28,314.39,305.93,298.41,293.93,287.70,285.45,285.39,287.13,290.29,291.61,290.88,295.08,302.53,302.93,301.48,307.53,307.05,309.26,305.41,311.29,314.16,,,,,,,,,,,,,
