dates,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060,satname
2011-01-06 22:13:13+00:00,375.32,350.51,328.10,303.56,296.19,272.46,282.17,293.97,300.94,312.13,328.91,350.60,370.02,396.76,395.48,393.55,392.73,389.62,389.56,392.11,385.62,383.18,377.37,374.93,369.91,372.13,367.77,372.62,373.87,379.99,385.64,394.21,401.83,401.64,399.86,400.38,398.27,394.78,392.33,395.92,392.70,386.60,382.42,376.76,379.28,370.39,367.82,368.05,367.75,370.20,375.77,384.62,386.88,380.19,395.81,391.82,389.12,381.29,376.47,,371.01,L7
2011-02-15 22:09:58+00:00,372.08,348.53,326.70,302.26,289.77,269.00,273.19,284.31,296.55,312.16,328.07,346.79,366.48,392.17,391.79,391.18,389.99,387.10,387.58,390.12,385.21,382.93,375.37,372.45,368.15,370.15,365.15,369.81,371.18,375.99,381.57,393.20,400.44,401.33,395.63,395.93,393.86,390.60,390.34,388.72,386.17,382.79,381.04,378.35,375.41,372.05,368.72,369.91,370.18,373.06,372.18,379.09,380.17,378.91,384.12,381.97,377.00,374.99,374.23,370.13,374.72,L5
2011-03-11 22:13:33+00:00,372.08,347.02,324.32,300.63,289.73,270.49,273.50,284.55,297.72,312.55,329.44,346.19,368.36,393.14,393.30,391.18,389.99,392.91,393.01,394.04,389.78,387.36,382.54,376.27,371.56,371.62,369.44,373.06,374.39,378.76,384.60,393.89,400.44,401.33,395.63,398.29,396.66,392.88,392.44,391.61,389.26,385.01,382.95,381.67,378.84,374.00,371.85,372.99,373.20,373.06,372.18,382.00,383.38,381.50,385.90,383.49,379.35,377.15,375.08,373.03,375.83,L7
2011-03-19 22:09:50+00:00,371.58,345.56,321.84,299.80,288.62,271.69,271.85,280.86,292.45,309.58,325.84,341.33,363.46,387.52,387.69,384.81,384.46,389.33,391.42,391.58,387.44,384.31,380.05,374.41,369.68,370.29,367.16,370.77,370.47,374.32,379.48,391.35,396.22,397.23,393.23,395.77,394.30,390.24,390.36,387.64,385.71,382.33,379.42,375.90,373.81,371.62,368.86,370.27,370.54,370.63,368.42,378.07,381.23,378.97,381.78,378.54,373.81,369.97,368.96,365.08,370.54,L5
2011-03-27 22:13:34+00:00,371.58,345.56,320.26,297.91,287.43,273.13,273.21,279.88,290.44,307.68,324.14,340.89,363.41,385.59,385.61,382.61,382.87,388.36,388.81,390.01,386.71,384.31,380.05,374.41,368.47,368.16,366.56,368.95,369.90,373.43,378.91,388.30,393.61,394.87,391.88,394.00,392.62,388.14,390.36,387.64,385.71,380.57,377.95,375.51,371.90,369.35,367.66,368.74,368.16,368.77,365.88,373.97,377.78,377.14,381.78,378.54,373.02,368.24,365.99,361.84,367.15,L7
2011-04-28 22:13:36+00:00,366.60,348.55,314.96,294.61,281.40,272.34,273.21,279.88,290.44,305.63,321.28,337.80,360.89,381.82,383.03,380.71,381.93,389.54,391.49,391.81,389.23,386.12,382.91,377.75,369.18,369.11,366.56,368.95,370.91,373.46,378.61,388.18,393.08,396.17,391.83,394.08,393.24,387.71,390.57,388.26,385.60,380.53,375.76,375.51,373.68,371.52,368.39,369.58,368.44,369.48,365.34,372.03,377.17,376.69,380.62,377.41,370.93,367.25,363.37,361.84,368.64,L7
2011-05-30 22:13:35+00:00,366.60,348.55,314.96,294.61,285.24,272.34,273.21,279.88,290.44,305.63,321.28,337.80,360.89,381.82,383.03,380.71,381.93,389.54,391.49,391.81,389.23,386.12,382.91,377.75,371.59,370.75,368.22,370.85,373.50,374.55,379.65,389.52,394.83,398.05,394.57,395.76,395.38,390.50,394.20,388.26,385.60,381.65,377.93,377.04,375.49,372.14,370.71,369.83,370.57,370.09,366.28,374.13,376.91,379.11,380.69,377.41,370.93,368.10,366.05,362.53,369.15,L7
2011-06-15 22:13:34+00:00,366.60,348.55,314.96,294.61,285.24,272.34,274.06,281.15,290.44,305.63,321.28,337.80,360.89,381.82,383.03,380.71,381.93,389.54,391.49,391.81,389.23,386.12,382.91,377.41,372.20,371.50,367.78,370.42,373.29,374.55,379.65,389.22,392.98,396.17,394.19,396.00,394.93,389.64,392.86,387.72,385.08,382.09,377.78,376.35,374.52,372.14,370.71,368.25,369.14,368.25,366.23,372.86,375.71,377.54,377.92,375.90,368.80,366.42,361.51,360.31,366.88,L7
2011-07-01 22:13:30+00:00,366.60,348.55,314.96,294.61,285.24,272.34,281.44,286.24,293.80,308.52,326.26,340.67,360.82,381.43,383.29,378.77,381.93,389.54,391.49,391.90,389.48,385.52,382.70,378.25,372.20,371.50,367.78,371.52,373.20,375.25,380.12,389.29,393.59,396.67,394.63,396.11,395.57,389.85,391.95,387.96,384.88,382.09,377.78,376.40,374.71,373.56,371.17,368.04,367.82,367.54,366.06,372.20,374.90,376.62,376.89,375.42,369.90,366.42,361.51,360.60,365.40,L7
2011-08-02 22:13:26+00:00,367.84,351.58,316.34,296.22,286.63,272.32,281.32,284.95,292.37,308.95,329.94,342.42,362.91,382.69,383.94,377.57,380.29,390.24,391.37,392.10,389.65,386.07,383.10,378.81,374.97,372.43,367.78,371.36,373.35,375.81,380.10,389.00,392.64,396.75,394.98,396.71,395.45,390.55,392.42,389.00,384.52,381.77,379.62,376.35,374.14,373.88,372.46,368.79,369.41,369.91,365.80,371.67,375.73,379.27,379.22,376.84,371.64,367.92,363.74,360.60,365.63,L7
2011-08-18 22:13:23+00:00,370.08,353.92,313.82,295.37,288.58,274.01,284.74,287.19,293.36,309.70,332.12,346.26,364.67,383.86,384.72,377.51,380.00,390.51,391.09,391.34,390.07,386.95,385.05,380.28,376.45,373.32,368.83,372.09,374.42,376.93,381.05,388.72,391.93,396.19,396.10,397.92,396.75,391.59,393.29,390.25,385.33,382.71,379.84,375.76,374.51,373.67,372.74,368.18,368.70,368.64,365.92,372.13,376.86,379.63,380.19,377.63,372.61,367.81,362.37,359.01,364.03,L7
2011-09-11 22:08:32+00:00,370.08,362.31,312.13,295.24,299.76,286.41,290.55,285.41,291.69,308.70,331.88,346.57,363.11,376.37,375.82,370.30,370.68,375.24,377.35,383.06,382.83,378.83,375.13,374.12,370.62,367.62,360.09,364.75,368.38,369.00,371.22,382.67,386.62,391.83,391.38,392.50,391.65,386.36,387.75,383.69,378.17,376.71,372.60,368.46,368.46,366.81,371.32,366.18,362.00,364.44,362.23,365.03,370.02,374.56,374.66,372.02,366.54,365.54,359.48,350.28,356.47,L5
2011-09-19 22:13:15+00:00,,379.07,312.38,294.63,303.66,316.71,296.47,305.66,296.71,307.14,330.97,351.50,366.47,378.56,376.15,369.67,370.27,375.30,375.41,381.52,381.81,379.49,376.66,374.26,370.94,367.36,360.49,363.17,368.39,368.99,371.34,380.24,384.87,389.85,392.14,393.47,390.06,385.19,385.79,382.82,377.30,375.16,372.85,370.69,369.71,367.00,372.67,366.98,362.77,364.57,362.96,365.41,370.38,375.56,376.73,374.20,368.66,369.47,362.83,352.16,356.75,L7
2011-10-21 22:13:19+00:00,390.23,378.52,,300.76,311.06,329.31,302.40,324.62,329.31,328.21,337.68,351.35,365.80,378.53,375.87,367.91,366.69,369.26,371.58,379.10,380.07,378.23,376.60,373.98,372.94,368.98,359.58,363.47,368.31,368.49,370.12,379.04,382.96,386.94,388.74,390.37,387.98,384.34,384.60,381.70,376.62,375.29,373.64,370.03,370.61,367.95,372.31,368.17,364.41,365.44,364.79,368.03,371.97,376.75,377.08,374.30,369.11,371.32,365.01,352.17,358.34,L7
2011-12-24 22:13:55+00:00,390.23,378.18,,345.02,345.15,358.77,327.49,337.17,337.84,339.03,350.31,365.74,375.20,383.58,374.52,364.56,360.29,360.61,363.52,374.94,376.71,376.44,374.78,372.92,367.98,363.68,353.99,359.71,360.69,363.89,364.61,372.76,375.80,378.80,379.96,381.91,380.37,377.44,376.43,377.47,373.39,368.38,369.49,366.81,365.20,367.30,370.46,370.38,362.28,362.92,363.38,365.14,371.53,375.02,376.91,375.29,371.18,374.89,372.79,356.07,356.40,L7
2012-02-10 22:14:06+00:00,387.61,378.18,327.34,329.45,335.90,349.19,329.18,340.56,348.89,347.57,355.69,377.74,384.04,388.44,375.70,364.77,363.78,362.65,366.38,369.03,371.46,373.23,373.92,370.91,367.23,364.95,359.37,358.80,360.79,358.46,358.19,366.66,367.19,366.61,369.29,370.89,371.85,370.41,370.61,371.69,370.37,367.07,365.18,362.90,362.37,362.01,365.72,368.50,361.97,361.23,362.80,364.42,368.45,372.43,373.81,375.01,368.58,373.08,370.52,359.89,359.07,L7
2012-02-26 22:14:07+00:00,392.12,375.29,336.27,329.24,333.06,344.99,329.82,350.15,364.25,358.29,365.07,385.61,393.01,394.31,380.62,368.40,364.28,363.20,366.74,369.18,370.93,373.80,373.92,370.91,370.10,368.54,364.05,362.25,362.93,361.66,361.21,368.88,371.22,369.78,371.67,372.70,372.93,372.22,371.93,371.69,370.37,369.35,367.05,366.45,365.76,364.07,367.15,370.00,364.67,365.62,367.27,368.07,371.99,374.75,377.49,375.01,371.79,374.92,374.14,364.03,363.42,L7
2012-03-29 22:14:06+00:00,392.12,371.75,337.96,329.23,329.34,336.50,338.28,354.94,362.45,372.72,379.47,387.57,403.80,413.47,404.30,388.70,378.19,373.82,375.09,376.96,380.37,383.71,384.33,379.31,378.79,378.00,375.26,372.51,370.13,371.28,371.94,376.69,380.98,375.75,376.53,375.02,376.42,377.35,376.98,377.11,376.51,376.43,374.13,374.40,373.45,372.04,367.58,370.70,372.43,372.67,375.19,376.79,381.54,382.97,385.80,382.08,379.30,375.63,377.07,378.07,376.82,L7
2012-04-30 22:14:26+00:00,393.06,366.62,337.96,329.23,329.34,336.50,338.28,346.24,358.01,370.29,385.37,399.99,414.97,422.91,414.64,397.77,384.71,377.45,378.77,379.90,383.53,388.07,387.00,382.83,379.58,381.02,375.26,372.51,371.04,370.47,371.01,377.22,381.38,377.31,377.46,376.77,376.48,376.05,373.32,373.67,371.54,371.88,370.98,370.67,370.71,370.07,365.42,365.87,368.26,367.57,371.08,371.00,376.15,377.05,380.60,378.46,376.42,372.84,371.30,373.30,379.45,L7
2012-05-16 22:14:43+00:00,400.93,380.43,346.95,336.02,329.34,336.50,338.28,346.24,358.01,370.29,385.37,399.99,414.97,422.91,414.64,397.77,384.71,377.45,378.77,379.90,383.53,388.07,387.00,382.83,379.58,381.02,375.26,366.41,367.24,368.46,369.65,376.61,379.69,375.60,375.56,375.57,375.21,375.41,372.95,372.94,370.69,370.42,369.30,368.93,369.83,368.51,364.37,364.00,366.01,364.81,367.64,367.53,374.08,375.06,377.54,376.78,372.69,370.63,369.77,371.71,376.29,L7
2012-08-20 22:15:11+00:00,408.90,380.43,353.49,340.40,327.60,334.39,334.38,342.53,356.91,366.60,383.25,396.47,417.25,425.93,415.82,402.68,388.22,383.25,381.33,385.12,387.62,393.31,390.76,389.89,386.19,382.09,379.77,364.02,365.30,366.73,368.20,373.95,377.90,376.09,374.66,374.62,373.99,374.87,372.29,371.44,366.28,365.80,369.20,367.64,367.39,362.47,360.25,359.39,360.28,360.21,362.65,362.22,369.48,372.81,377.63,371.88,367.16,368.43,368.60,368.68,375.65,L7
2012-09-21 22:15:29+00:00,403.77,386.85,357.79,334.37,309.32,321.48,326.53,335.25,350.87,361.06,373.63,395.44,417.98,425.48,420.56,407.93,399.87,390.41,386.06,394.07,396.85,397.18,394.07,390.22,390.51,380.56,379.11,364.25,366.07,369.16,366.17,372.43,378.28,377.52,375.34,376.79,375.63,376.85,374.43,374.13,370.03,364.70,368.92,367.60,366.88,361.40,357.10,355.24,359.20,358.39,361.03,362.53,367.99,372.48,378.45,373.75,363.26,363.09,363.47,362.74,366.36,L7
2012-11-08 22:15:51+00:00,400.74,378.46,366.01,321.76,284.77,298.59,315.09,321.78,339.49,349.49,360.02,375.35,394.70,418.22,421.46,416.43,407.98,392.07,387.92,399.65,397.25,395.25,391.44,388.43,390.10,381.94,380.76,367.72,369.62,373.08,371.64,377.59,382.32,380.29,379.60,379.40,376.88,380.91,377.90,376.54,374.79,369.27,370.22,370.32,369.46,363.46,362.78,361.67,363.83,365.24,366.18,364.07,368.03,381.21,385.44,379.48,369.70,372.19,369.56,364.92,363.15,L7
2012-12-10 22:16:02+00:00,395.06,374.43,358.10,307.25,287.00,296.24,309.04,317.63,334.22,347.87,359.02,374.58,394.14,418.22,421.46,416.43,406.99,393.26,391.28,396.15,395.26,394.26,389.82,387.92,388.36,383.53,381.40,378.10,376.27,380.04,378.83,385.92,385.45,384.13,384.43,382.31,383.02,383.69,380.77,379.00,377.11,372.35,373.89,375.50,374.07,368.85,369.59,370.09,366.86,369.06,372.06,375.59,377.07,389.09,392.62,384.06,376.92,378.38,376.59,369.42,367.14,L7
2013-01-27 22:16:11+00:00,395.06,374.43,358.10,307.25,287.00,296.24,309.04,317.63,334.22,346.62,358.71,375.50,394.80,416.00,420.13,415.27,406.57,395.06,393.68,397.03,394.39,392.70,388.69,387.36,387.48,383.53,381.40,378.10,375.45,379.12,378.22,385.11,385.37,386.57,384.46,380.37,377.59,381.10,379.63,379.00,377.11,372.35,373.89,375.50,374.07,368.85,369.59,370.09,366.86,369.06,372.06,375.59,377.07,389.09,392.62,384.06,376.92,378.38,376.59,369.42,367.14,L7
2013-02-28 22:16:07+00:00,394.58,372.39,346.46,309.56,293.34,300.55,309.68,316.23,330.41,345.39,358.42,377.02,398.58,419.43,420.34,415.97,407.74,402.90,400.91,397.47,394.47,392.00,389.29,386.73,388.50,386.20,382.69,382.12,378.95,381.73,382.98,386.48,385.90,386.79,383.84,379.96,377.16,378.39,380.88,380.01,378.44,373.21,374.74,380.18,380.54,375.93,379.98,378.71,377.47,378.39,379.50,383.71,388.73,391.30,396.35,387.37,381.24,378.19,374.66,369.08,367.52,L7
2013-05-11 22:21:55+00:00,396.39,374.22,334.81,340.01,301.90,302.50,304.27,310.67,321.33,342.66,357.35,377.58,399.88,420.04,419.22,415.51,407.58,401.30,401.80,396.75,392.62,388.88,387.82,388.05,388.00,388.82,383.15,383.00,377.97,377.71,379.52,384.27,378.93,382.26,378.55,374.52,371.29,371.13,372.28,368.23,367.67,368.43,369.22,372.95,377.69,382.39,383.16,381.75,386.61,382.33,379.46,383.10,388.23,390.46,390.14,382.25,378.43,374.33,371.71,368.72,369.03,L8
2013-05-19 22:15:51+00:00,396.39,374.22,365.53,349.41,320.23,311.93,306.45,308.68,320.34,342.66,357.35,377.58,399.64,418.34,414.92,413.70,408.11,402.90,403.24,398.99,395.82,394.11,390.77,389.42,389.56,390.52,383.65,382.22,377.97,377.71,379.26,382.17,377.90,378.92,375.83,372.01,368.18,369.04,369.04,363.60,364.41,366.08,366.17,371.78,375.75,382.39,383.16,381.65,385.00,380.37,378.39,384.73,385.01,390.92,389.13,381.92,378.28,372.55,369.53,366.60,369.03,L7
2013-05-27 22:22:02+00:00,396.39,374.22,365.53,349.41,320.23,311.93,306.45,308.68,320.34,342.66,357.35,377.58,399.64,418.34,414.92,413.70,408.11,402.90,403.24,398.99,395.82,394.11,390.77,389.42,386.59,387.18,380.99,379.83,376.73,376.04,378.40,379.36,374.78,375.31,372.59,368.42,365.28,366.36,366.21,358.40,364.41,366.08,366.17,371.78,375.75,382.39,383.16,381.65,385.00,380.37,378.39,384.73,385.01,390.92,389.13,381.92,378.28,372.55,369.53,366.60,369.03,L8
2013-06-04 22:15:40+00:00,396.39,374.22,365.53,349.41,320.23,311.93,306.45,308.68,320.34,342.66,357.35,377.58,399.64,418.34,414.92,413.70,408.11,402.90,403.24,407.10,395.82,394.11,390.77,389.42,386.59,387.18,380.99,383.04,380.56,377.30,379.03,381.92,374.78,375.31,373.57,368.61,367.63,367.63,368.19,360.75,368.26,366.36,366.36,376.94,374.62,382.68,382.69,382.75,385.00,380.37,382.75,387.95,384.30,393.64,394.92,380.45,376.40,374.82,370.62,365.32,369.03,L7
2013-06-12 22:21:59+00:00,393.15,366.29,365.53,359.32,334.61,322.13,311.20,308.36,318.67,341.67,357.52,379.46,401.65,418.34,414.92,413.70,409.14,405.32,404.98,409.72,398.58,396.44,394.19,390.73,388.17,386.88,381.15,383.39,381.28,375.11,376.51,376.01,372.25,370.49,368.19,365.17,365.07,364.65,364.26,355.53,363.46,363.47,365.11,375.49,373.57,381.41,383.27,383.18,384.43,378.62,381.58,388.77,382.66,391.70,395.21,377.82,373.84,373.45,367.48,362.33,365.75,L8
2013-06-20 22:15:37+00:00,396.41,366.29,384.80,373.27,354.95,334.26,315.73,317.20,328.99,349.44,357.52,379.46,401.65,418.62,414.24,409.67,408.51,406.08,404.33,408.81,400.47,398.74,395.29,392.97,389.21,389.24,381.85,384.05,382.36,375.11,376.51,376.01,373.94,371.41,368.55,365.84,365.46,364.21,365.02,357.75,365.27,365.73,366.80,376.68,373.89,381.39,383.27,383.18,382.23,377.53,380.31,386.88,381.34,390.05,392.21,377.69,373.88,372.83,368.39,363.19,365.19,L7
2013-06-28 22:21:56+00:00,396.41,381.42,388.12,376.75,360.76,337.62,315.34,317.87,331.00,349.05,359.34,379.95,400.75,418.08,413.22,409.12,408.87,407.39,404.28,408.27,401.12,399.08,395.81,392.80,389.46,388.83,382.41,383.67,382.64,376.26,377.06,375.61,373.94,370.99,368.12,365.18,364.67,363.56,365.02,357.75,365.27,365.73,366.80,376.68,373.89,381.39,383.27,383.18,382.23,377.53,380.31,386.88,381.34,390.05,392.21,377.69,373.88,372.83,368.39,363.19,365.19,L8
2013-07-06 22:15:26+00:00,396.41,381.42,388.12,376.75,370.49,337.62,315.34,317.87,331.00,349.05,359.34,379.95,400.75,418.08,413.22,409.12,408.87,407.39,404.28,408.27,401.12,399.08,395.81,392.80,389.46,388.83,382.41,383.67,382.64,376.26,377.06,375.61,373.94,370.99,368.12,365.18,364.67,363.56,365.02,357.75,365.27,365.73,366.80,376.68,373.89,381.39,383.27,383.18,382.23,377.53,380.31,386.88,381.34,390.05,392.21,377.69,373.88,372.83,368.39,363.19,365.19,L7
2013-07-14 22:21:58+00:00,396.41,381.42,381.31,373.20,372.17,346.22,315.34,323.39,329.03,344.21,359.26,380.13,402.50,417.65,410.83,405.75,406.19,405.40,402.05,406.41,399.74,397.80,395.22,392.31,389.40,387.48,381.34,383.11,382.56,376.69,377.06,375.61,373.94,370.99,368.12,365.18,364.67,363.56,365.02,357.75,365.27,365.73,366.80,376.68,373.89,381.39,383.27,383.18,382.23,377.53,380.31,386.88,381.34,390.05,392.21,377.69,373.88,372.83,368.39,363.19,365.19,L8
2013-09-16 22:21:57+00:00,399.67,396.54,382.56,375.48,384.13,347.96,316.43,324.06,329.31,343.05,357.29,377.24,397.64,416.07,407.94,402.85,405.71,407.56,403.34,409.28,403.20,401.94,398.53,395.87,391.79,390.40,383.87,383.20,383.61,376.83,376.64,375.42,372.49,367.32,366.08,363.01,362.50,361.16,363.01,358.40,364.28,364.78,364.25,373.45,370.48,379.56,378.81,380.92,379.10,374.67,377.88,385.29,377.82,386.42,388.81,376.71,370.49,369.15,366.81,361.06,363.73,L8
2013-10-18 22:21:49+00:00,380.29,365.65,371.86,365.45,384.13,338.00,310.42,319.80,326.29,337.35,351.36,368.67,389.30,407.91,401.50,397.43,399.54,401.27,401.28,406.43,400.05,398.71,395.30,394.52,390.63,390.48,383.96,383.65,383.75,378.44,377.97,377.41,373.78,368.47,366.97,362.29,359.56,358.21,361.05,356.10,361.23,361.03,361.84,369.47,366.08,373.49,371.73,374.78,374.95,370.95,374.37,380.38,372.39,379.55,380.00,370.55,365.00,362.64,361.52,356.04,355.49,L8
2013-11-11 22:16:10+00:00,373.78,361.35,363.80,354.08,384.13,338.00,310.42,319.80,326.29,332.82,346.00,362.82,385.81,406.81,399.94,395.39,398.78,400.66,400.61,405.81,400.77,398.58,395.37,394.90,391.84,390.57,384.22,386.21,387.48,382.94,382.84,381.49,379.03,372.71,370.04,364.68,361.49,359.60,362.45,358.19,363.33,361.87,362.16,371.14,365.91,369.14,366.31,371.19,371.40,367.65,372.57,377.77,369.80,376.83,376.91,368.28,362.87,361.23,361.22,355.08,354.00,L7
2013-11-27 22:16:16+00:00,373.78,361.35,358.39,350.16,390.94,328.88,304.88,317.60,323.74,330.09,343.38,360.51,381.59,403.85,397.45,392.90,396.66,399.29,399.19,405.76,400.59,398.07,396.96,395.10,394.14,393.59,388.45,390.42,391.04,387.91,390.25,389.68,387.85,380.85,377.02,370.75,367.67,363.60,367.22,364.64,364.24,362.34,365.34,372.46,366.08,368.44,366.72,369.46,369.92,367.53,372.44,374.96,369.87,374.34,375.51,366.88,359.88,360.04,359.78,354.48,355.95,L7
2013-12-13 22:16:19+00:00,375.77,361.35,358.39,350.16,390.94,328.88,304.88,317.60,323.74,328.34,341.84,358.43,380.23,403.00,398.08,393.05,395.28,397.33,399.32,400.70,400.23,398.83,396.52,396.26,394.38,394.72,389.17,391.88,393.57,394.79,400.67,400.86,397.54,390.59,386.72,378.43,370.79,366.63,371.12,369.65,366.53,365.26,363.90,365.87,364.23,365.59,361.97,364.95,368.69,369.46,369.83,371.14,369.31,368.26,369.03,366.12,360.48,356.46,355.98,355.06,357.85,L7
2013-12-21 22:21:27+00:00,367.72,359.91,344.66,334.11,389.38,312.13,294.56,310.23,315.12,322.20,339.18,355.26,377.44,397.40,394.02,390.52,392.30,393.86,396.88,398.64,398.01,397.78,395.62,394.04,393.90,393.66,391.10,393.14,394.65,395.21,400.83,401.34,400.70,394.45,390.81,381.04,372.76,368.77,371.85,370.44,366.08,362.78,362.39,363.46,363.06,361.44,362.09,364.03,366.31,367.39,368.61,368.92,367.67,365.57,366.04,364.68,357.39,353.54,351.42,351.90,355.87,L8
2014-01-14 22:16:33+00:00,367.72,347.70,328.96,314.64,,286.12,289.65,295.20,304.96,317.11,331.36,346.22,367.99,389.66,388.37,386.35,386.38,387.48,393.75,395.72,395.89,396.05,393.53,393.80,395.44,399.39,394.96,397.71,398.99,399.71,403.04,407.27,405.27,399.48,396.00,385.68,377.42,373.66,374.67,372.38,369.49,362.78,366.91,366.58,365.22,364.21,363.45,364.28,366.38,368.60,369.56,369.85,368.78,367.54,366.99,365.56,357.39,353.54,354.40,354.23,356.98,L7
2014-02-15 22:16:44+00:00,375.16,354.40,334.82,314.64,350.03,293.69,284.29,291.45,300.35,315.21,329.89,345.31,365.87,388.14,387.16,384.64,383.78,384.94,391.48,393.38,394.21,394.69,393.53,393.80,393.78,396.93,394.41,397.35,398.86,399.44,402.28,407.37,405.64,400.02,395.62,386.20,378.54,375.09,375.32,372.38,369.49,365.98,369.19,369.03,367.01,365.91,364.92,364.73,366.11,368.44,369.32,370.59,369.59,369.24,368.28,366.69,359.65,354.85,355.13,354.64,357.97,L7
2014-04-20 22:17:09+00:00,376.44,358.27,333.27,311.05,330.32,291.65,282.12,288.95,297.31,312.73,325.95,341.56,364.49,384.54,382.34,379.24,378.15,379.05,384.19,386.73,390.24,391.11,390.96,387.16,389.73,387.92,390.71,397.89,400.90,405.23,406.81,411.38,412.09,405.47,399.04,390.18,385.63,381.70,379.04,377.42,373.62,370.50,373.85,374.01,369.06,368.91,368.20,367.78,364.70,366.30,368.90,368.65,369.21,370.43,369.91,367.64,360.61,355.08,353.61,353.21,357.00,L7
2014-05-22 22:17:21+00:00,380.37,360.12,339.21,314.46,330.32,291.65,290.54,288.95,297.31,313.16,326.23,341.99,363.71,381.92,380.97,378.59,375.46,376.06,382.12,384.38,387.65,390.01,390.17,385.01,386.47,387.92,390.71,396.60,399.17,404.19,405.38,411.21,411.00,404.78,399.06,390.12,386.77,382.72,380.55,378.25,373.88,371.25,373.85,374.01,369.65,370.89,370.20,368.26,364.01,366.90,368.98,368.97,369.88,371.23,370.28,368.49,361.49,354.71,353.61,353.21,357.03,L7
2014-07-01 22:19:46+00:00,386.12,362.39,338.32,308.75,330.32,316.24,298.83,287.52,295.19,311.08,323.83,340.97,357.50,375.21,371.57,369.16,363.19,364.67,370.67,371.37,377.38,379.32,375.45,376.96,379.75,378.50,385.23,391.25,393.97,398.36,395.76,405.45,404.19,398.68,389.84,382.90,381.65,380.57,376.86,372.12,369.99,369.12,374.64,373.60,368.93,379.34,373.42,366.84,358.89,359.99,364.24,365.72,366.39,371.37,368.11,365.98,357.75,348.53,352.81,349.36,352.95,L8
2014-07-25 22:17:35+00:00,397.48,362.39,338.32,308.75,342.92,312.53,299.04,295.51,294.11,309.22,320.53,339.96,359.03,378.29,375.05,368.80,360.11,362.24,367.91,374.67,374.60,378.00,376.15,374.39,380.13,379.73,383.47,390.75,390.24,396.27,396.59,404.60,407.84,403.13,392.22,386.06,385.45,374.55,369.49,370.65,353.45,369.12,369.47,367.71,366.09,375.98,369.38,367.93,354.94,352.07,358.74,360.86,363.52,367.39,365.83,362.38,356.28,348.16,342.71,339.21,344.48,L7
2014-08-02 22:19:58+00:00,395.19,365.95,347.21,308.75,345.87,320.34,299.04,295.51,289.03,300.80,315.52,336.35,358.33,378.08,375.78,371.94,366.93,365.21,369.66,377.12,380.14,378.31,377.80,377.46,380.08,379.94,382.58,388.50,386.97,391.29,395.32,402.96,408.21,403.75,392.69,388.32,386.75,374.69,368.01,364.67,353.23,355.70,357.14,361.31,362.88,369.59,355.96,354.71,351.94,347.33,350.80,355.46,360.72,364.78,366.78,361.55,358.01,347.64,343.37,339.90,345.38,L8
2014-08-26 22:17:35+00:00,391.94,361.66,353.56,308.75,344.48,319.12,304.81,298.02,292.98,306.07,320.98,341.77,364.55,380.70,374.80,371.71,367.57,366.65,368.51,377.01,376.49,373.62,374.05,376.41,376.79,377.61,379.29,384.86,383.46,388.86,393.85,403.31,408.21,403.73,395.20,390.85,388.34,376.22,369.37,369.67,361.50,351.47,353.70,357.97,359.30,365.96,350.04,347.77,345.83,337.31,348.03,351.54,358.03,359.87,362.98,358.41,354.11,345.69,339.67,335.44,341.32,L7
2014-09-03 22:20:06+00:00,393.80,369.98,362.00,308.75,353.66,333.19,311.07,298.98,294.11,307.11,324.09,345.26,367.62,384.06,377.24,374.06,372.89,372.08,372.78,378.47,379.67,375.63,376.59,378.19,379.51,380.36,381.92,387.07,387.46,393.52,397.51,405.59,411.48,406.87,397.15,393.37,390.62,381.25,374.19,373.02,366.44,358.24,359.55,362.31,362.71,367.34,355.38,355.54,355.15,348.55,354.88,356.67,361.00,363.37,366.71,360.26,357.08,349.42,343.98,340.22,345.69,L8
