dates,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0180,nzd0303-0181,satname
2017-07-20 22:00:31+00:00,314.63,313.75,311.95,317.86,319.73,321.30,320.18,319.95,319.34,320.76,328.01,330.05,326.02,321.58,320.06,319.12,321.80,317.14,315.65,310.93,315.11,314.31,312.99,311.64,310.93,308.72,312.91,317.65,319.60,321.75,329.12,332.77,332.55,328.45,330.33,328.91,330.91,333.20,334.00,333.90,334.00,333.15,329.17,325.44,315.29,317.39,316.18,319.12,319.15,315.19,317.43,325.64,333.46,335.99,333.48,333.23,332.86,335.77,336.43,330.00,328.60,334.75,340.08,342.47,341.85,337.67,341.40,344.11,346.81,355.74,368.74,369.40,365.95,359.77,355.13,355.38,358.54,349.79,348.22,348.77,345.91,350.72,352.67,356.61,348.37,345.43,349.36,355.98,359.89,355.61,348.81,348.33,349.06,353.75,360.02,355.37,355.81,360.95,357.97,358.09,356.79,355.73,358.73,361.60,359.82,352.76,352.57,349.91,351.98,355.52,367.20,360.49,363.40,358.03,366.98,376.43,373.31,373.13,366.66,361.71,355.13,354.30,342.41,354.23,355.19,353.96,344.94,342.04,340.95,338.52,346.63,354.10,366.60,372.29,381.62,380.44,388.36,387.52,382.76,381.81,375.28,376.24,379.70,370.71,353.59,343.16,340.58,338.64,337.70,337.61,338.51,335.74,329.54,334.67,329.94,331.54,335.43,335.06,335.19,329.25,320.62,309.94,306.14,307.00,320.62,332.37,337.71,335.89,335.19,337.37,343.52,359.19,361.38,363.31,357.61,357.27,360.40,376.05,363.72,357.80,365.98,390.08,L8
2017-08-04 22:09:27+00:00,313.28,318.45,317.72,323.05,322.20,321.26,320.49,320.15,320.32,320.76,328.01,329.28,326.62,322.47,320.88,321.34,322.14,317.48,316.89,312.28,315.17,314.76,315.24,312.71,311.29,309.95,312.91,317.65,320.19,322.72,329.92,333.29,333.26,330.01,331.87,330.25,330.96,332.84,333.45,335.15,335.34,334.37,330.56,326.93,315.29,317.39,317.35,318.99,318.70,314.83,317.74,325.11,332.74,334.85,332.38,331.64,331.81,334.73,335.57,329.73,329.04,334.28,339.28,341.46,341.85,337.67,341.40,344.11,346.81,355.74,368.74,369.40,365.95,360.36,355.72,356.64,358.85,349.20,345.75,346.70,346.14,350.34,352.15,356.29,348.37,345.43,350.72,356.84,360.08,355.30,349.14,348.65,350.39,355.43,359.05,357.89,358.56,358.87,356.28,355.78,354.98,354.07,357.99,361.79,360.76,352.76,352.82,349.91,351.98,355.72,365.73,360.36,361.84,357.78,364.11,372.61,370.33,370.34,365.63,363.82,355.98,352.72,344.34,356.19,357.91,354.00,344.83,342.04,340.18,337.79,346.40,353.83,365.50,370.76,379.60,378.98,386.91,386.63,386.72,382.79,380.33,383.58,385.85,375.11,358.31,349.02,340.47,338.39,339.11,338.93,341.56,338.43,332.16,334.67,330.63,331.98,335.27,333.58,332.00,326.27,319.23,311.56,307.57,307.53,320.05,330.48,336.17,333.34,332.86,336.18,344.69,362.17,366.38,369.23,363.67,364.51,368.34,384.86,369.06,357.80,365.98,390.08,L7
2017-08-20 22:09:26+00:00,313.28,318.54,321.05,323.05,322.20,322.05,320.95,319.50,319.50,317.24,324.91,327.77,324.53,320.02,319.26,321.05,320.69,316.32,315.84,311.33,315.17,314.76,315.24,312.42,310.69,307.75,311.29,316.82,318.23,321.55,328.42,330.74,331.17,329.38,330.40,329.08,329.86,331.95,333.45,335.15,335.34,334.45,330.93,327.37,314.97,318.64,317.11,317.55,317.41,312.64,316.93,324.59,330.82,334.20,332.40,331.79,331.88,334.73,335.57,329.73,329.04,331.56,335.02,340.10,340.29,336.05,340.86,342.44,348.57,355.55,363.50,363.87,364.79,360.07,355.15,355.49,357.60,349.20,345.75,346.70,346.14,348.99,349.27,352.50,344.97,344.95,349.33,353.71,356.95,351.73,346.57,346.90,348.34,354.33,357.48,356.54,357.19,358.87,356.28,355.78,354.98,352.27,357.38,362.15,359.27,351.53,352.79,349.14,352.04,353.68,363.77,360.44,361.16,356.70,362.92,371.68,370.10,369.39,365.63,363.82,355.98,352.72,344.34,356.19,355.55,352.66,343.72,340.48,338.09,335.13,342.62,347.83,360.19,364.83,371.95,374.55,384.26,385.78,383.15,381.44,381.45,384.19,384.09,375.11,358.31,349.02,340.47,338.39,338.90,337.81,340.99,338.93,331.39,333.01,329.42,330.84,334.95,331.45,328.53,323.75,318.48,310.98,307.32,308.76,317.89,324.87,332.06,330.00,330.55,334.75,344.69,362.17,366.38,369.23,363.67,364.51,368.34,384.86,369.06,358.47,368.80,392.74,L7
2017-08-21 22:00:43+00:00,313.28,319.17,324.95,325.63,323.57,322.52,321.57,320.06,321.06,318.25,325.45,328.10,325.19,320.92,319.78,321.04,320.89,316.38,316.43,311.93,315.73,315.00,315.28,312.98,310.91,308.48,312.02,317.40,318.53,322.09,328.85,330.67,331.41,329.42,329.93,329.10,329.54,331.65,332.97,335.13,335.15,333.94,330.89,327.94,316.13,319.76,317.84,318.14,317.84,312.91,317.25,324.53,330.56,334.06,332.50,332.45,332.54,335.00,335.88,329.60,329.10,331.68,335.69,340.31,340.48,336.74,341.46,343.07,348.95,354.92,362.58,363.99,365.45,360.57,355.92,356.19,357.88,349.75,346.00,346.77,346.50,349.23,349.78,352.37,345.59,346.27,350.02,353.49,356.43,352.40,347.57,347.59,348.98,354.52,356.92,356.33,356.69,357.79,356.11,355.70,355.46,353.53,358.68,362.55,359.55,352.32,353.10,349.58,352.70,353.39,363.13,360.58,360.65,355.96,362.70,371.95,370.78,370.73,366.91,364.58,356.18,353.15,344.72,356.19,356.68,353.97,344.71,341.29,338.01,335.13,343.36,347.80,358.93,363.92,370.90,373.87,382.97,385.76,382.96,382.02,383.78,386.31,384.69,374.21,358.56,350.34,341.47,340.04,340.58,338.59,341.71,338.84,332.06,333.71,329.72,331.56,335.46,330.81,326.93,322.99,318.63,311.49,307.84,308.83,317.52,323.90,330.50,328.81,330.56,336.32,346.11,363.93,368.80,372.14,367.14,367.44,370.44,387.20,369.98,359.78,372.21,396.68,L8
2017-09-14 22:03:14+00:00,313.28,319.17,324.95,325.63,323.57,322.52,321.57,320.06,321.06,318.25,325.45,328.10,325.19,320.92,319.78,319.14,319.09,315.16,315.32,310.87,314.36,314.54,315.00,312.73,310.35,308.19,312.02,317.40,318.53,322.09,328.85,330.67,331.41,329.42,329.93,329.10,329.54,331.65,332.97,335.13,335.15,333.94,330.89,327.94,316.13,319.76,317.84,318.14,317.84,312.91,317.25,324.53,330.56,334.06,332.50,332.45,332.54,335.00,334.65,329.39,328.24,331.42,335.07,338.95,339.21,336.74,341.46,343.07,348.95,354.92,362.58,363.99,365.45,360.57,355.92,356.19,357.88,349.75,346.00,346.77,346.50,349.23,349.78,352.37,345.59,346.27,350.02,353.49,356.43,352.40,347.57,347.59,348.98,354.52,356.92,356.33,356.69,357.79,356.11,355.70,355.46,353.53,358.68,362.55,359.12,352.32,353.10,349.58,352.70,353.39,363.13,360.58,360.65,355.96,361.11,371.22,370.24,371.02,366.68,362.87,355.19,353.15,344.72,356.19,356.68,353.97,344.71,341.29,338.01,335.13,343.36,347.80,358.93,363.92,370.90,373.87,382.97,385.76,382.96,382.02,383.14,384.52,382.98,372.09,357.65,349.08,342.77,341.96,341.15,338.72,340.26,336.16,330.97,332.47,328.74,331.56,335.46,330.81,326.93,322.99,318.63,311.49,307.84,308.83,317.52,323.90,330.50,328.81,330.56,336.32,346.11,363.93,368.80,372.14,367.14,367.44,370.44,387.20,369.98,359.78,372.21,396.68,L7
2017-11-16 22:07:04+00:00,312.92,318.45,324.85,324.91,323.88,320.88,319.84,319.12,320.72,316.96,323.28,326.51,323.60,320.40,320.08,318.48,316.74,311.69,311.90,309.05,311.74,310.69,311.62,310.74,306.44,305.53,311.25,316.90,317.10,319.94,325.98,327.87,329.28,327.20,325.33,324.62,324.86,327.84,330.18,331.21,330.46,329.23,325.95,325.46,314.74,320.15,317.38,315.98,315.38,310.96,315.27,322.80,327.24,331.48,329.95,331.74,331.32,333.40,332.63,324.99,322.46,324.77,329.30,334.29,336.29,333.89,339.94,340.95,345.08,348.32,354.61,358.81,361.59,356.13,349.30,348.55,351.24,343.49,339.51,339.88,341.07,344.15,346.07,347.44,343.76,346.01,349.43,350.01,352.67,348.63,345.74,346.28,345.49,351.94,354.10,351.50,351.90,353.40,352.30,350.79,354.52,353.87,356.46,359.69,355.76,351.32,354.73,349.71,351.04,350.55,358.78,359.12,358.87,349.79,356.72,366.91,367.07,369.77,366.19,360.37,351.02,349.16,336.67,339.97,353.82,352.03,343.25,339.40,335.78,333.01,342.90,347.13,355.49,357.68,365.37,366.33,374.55,379.65,378.53,382.99,388.67,386.53,381.19,363.02,351.32,345.63,341.37,342.48,340.44,335.80,335.84,330.72,329.06,333.95,329.99,330.68,332.95,325.65,320.15,318.22,314.75,309.24,305.65,303.85,309.01,312.39,314.35,314.49,322.26,336.05,349.32,367.94,377.97,383.92,382.02,379.84,378.40,392.22,378.31,368.28,386.55,410.43,L8
2017-12-02 22:06:58+00:00,301.21,321.26,331.19,330.46,324.32,321.34,320.41,321.07,321.99,318.43,324.16,326.17,325.18,321.80,320.26,317.44,313.32,309.87,310.36,307.24,311.61,311.76,312.08,311.21,306.08,305.47,310.87,316.15,316.56,320.48,326.44,327.89,330.60,328.30,324.65,325.50,325.35,327.77,329.00,331.47,331.11,330.09,326.29,326.17,315.52,321.08,317.13,315.52,314.56,310.91,318.63,323.95,328.61,333.62,332.24,335.13,335.55,335.62,331.49,327.35,323.78,325.16,329.10,334.76,335.96,333.91,339.02,341.66,345.83,347.29,347.58,355.10,360.56,357.43,352.55,349.34,346.46,344.56,341.12,341.45,343.90,346.79,347.71,348.50,344.54,348.95,350.47,349.89,349.88,349.08,346.71,347.51,347.06,351.59,350.55,350.86,351.27,348.64,351.44,351.01,355.52,355.54,357.41,361.10,356.50,352.14,352.30,351.11,352.51,351.09,354.35,359.96,354.75,349.31,352.28,364.74,366.83,370.15,366.52,362.32,351.98,350.88,339.37,342.03,355.24,353.52,343.34,339.24,333.22,330.00,341.06,344.73,351.64,355.29,360.20,364.90,369.04,377.81,378.95,383.46,389.11,385.76,377.81,363.58,353.22,347.44,343.32,347.06,343.70,339.26,338.97,334.45,332.81,333.89,329.39,329.04,331.65,323.36,318.98,317.32,313.23,307.08,301.93,298.80,303.86,307.64,310.19,313.94,323.56,340.05,353.60,376.95,383.06,387.45,384.56,382.11,380.07,393.49,378.06,369.70,386.85,409.10,L8
2017-12-03 22:03:07+00:00,301.21,321.33,332.26,329.72,323.82,321.07,320.97,322.32,322.76,319.52,324.80,326.25,325.18,321.80,320.26,317.44,313.32,309.87,310.36,307.47,312.02,312.54,312.73,311.78,306.52,306.44,311.23,316.72,316.47,320.37,326.44,327.89,330.60,328.30,324.65,325.50,325.35,328.08,328.93,330.70,331.09,329.80,325.95,326.41,315.89,321.48,317.05,315.74,314.97,310.91,318.63,323.95,328.61,333.62,332.24,335.13,336.98,337.40,333.00,328.91,325.24,326.56,330.16,336.30,336.31,334.49,339.62,342.32,346.05,347.29,347.58,355.10,360.56,357.43,352.55,349.34,348.20,345.98,342.73,343.20,345.92,349.01,350.02,349.95,345.82,349.95,350.68,349.92,349.29,349.08,346.71,347.51,347.06,351.59,350.55,350.86,351.27,348.94,352.30,351.64,356.48,355.75,358.40,361.33,356.53,353.02,353.28,351.82,353.85,351.09,354.35,359.96,354.75,349.31,352.28,364.74,366.83,370.15,367.85,363.73,352.43,351.72,340.20,340.30,355.24,353.49,343.28,339.42,333.65,330.47,341.76,344.68,351.88,355.29,360.20,364.90,369.04,377.81,378.95,383.46,389.11,385.76,377.81,361.80,352.11,347.12,343.31,347.01,344.60,339.03,339.35,334.86,333.36,334.52,329.99,329.77,331.48,323.46,319.38,318.34,313.23,307.08,301.93,298.80,303.86,307.64,310.19,313.94,323.56,340.05,353.60,376.95,383.06,387.46,384.31,382.25,379.66,392.20,376.08,368.42,384.77,406.01,L7
2017-12-10 22:09:14+00:00,303.03,317.45,328.28,325.38,319.88,317.15,320.97,322.32,322.76,319.52,320.80,322.95,321.10,318.06,320.26,313.77,311.08,311.45,312.98,307.38,309.52,310.39,313.85,312.25,306.91,307.79,311.48,315.93,313.84,317.48,323.53,325.37,327.70,325.46,322.04,322.87,322.98,325.72,327.05,327.81,330.80,330.50,326.55,327.41,317.86,317.42,314.65,311.60,310.65,310.91,315.41,321.58,325.74,330.94,331.63,334.88,335.51,336.57,331.71,330.62,326.72,328.08,330.91,336.85,336.12,331.48,337.25,339.48,342.80,347.29,347.58,355.10,360.56,353.21,348.18,347.85,346.52,346.38,340.65,343.60,348.46,351.47,350.92,350.13,343.35,346.62,348.81,346.23,346.02,349.08,343.71,345.27,343.98,348.20,347.43,347.94,349.02,345.70,350.65,352.99,357.37,357.49,359.63,362.77,356.27,351.46,353.20,349.53,351.22,348.30,351.61,357.00,352.11,347.62,349.46,361.28,364.36,368.11,366.14,361.34,353.25,352.47,342.14,339.97,355.77,353.87,340.40,335.40,329.94,326.19,336.62,341.31,348.51,350.01,360.20,358.00,369.04,377.81,373.62,383.46,389.11,385.76,372.13,355.76,352.11,347.12,343.31,347.01,344.60,339.03,339.35,334.86,331.14,331.38,328.49,327.97,328.07,320.26,315.31,314.04,313.23,302.05,296.95,294.60,299.42,307.64,310.19,313.94,323.56,340.05,350.30,376.95,383.06,383.34,380.20,377.09,379.66,392.20,376.08,368.42,384.77,406.01,L7
2017-12-19 22:02:58+00:00,303.03,316.74,327.87,324.52,318.89,316.30,319.80,320.41,321.29,318.94,320.31,322.38,320.21,318.06,320.26,313.77,311.08,311.45,312.98,306.59,308.97,309.76,312.63,311.18,306.00,307.65,310.79,315.12,313.44,317.17,323.53,325.37,327.70,325.46,322.04,322.87,322.98,325.40,325.91,326.25,329.35,329.70,325.03,325.66,316.33,316.80,313.94,311.52,310.49,310.91,315.41,321.58,325.74,330.94,331.63,334.88,335.51,336.48,332.02,330.11,326.10,327.59,331.11,337.00,335.62,331.89,337.19,339.06,341.72,347.29,347.58,355.10,360.56,353.21,348.18,347.85,346.52,346.26,341.25,343.93,348.37,350.25,349.98,350.32,343.20,345.91,348.05,345.23,344.84,349.08,343.71,345.27,343.98,348.20,347.43,347.94,349.02,346.21,350.98,352.45,356.93,356.86,359.14,362.46,356.09,351.69,353.24,349.31,350.88,347.45,351.61,357.00,352.11,347.62,349.46,361.28,364.36,368.11,366.14,361.41,353.15,352.14,341.69,338.72,354.35,352.37,339.90,335.15,329.59,326.11,336.17,340.94,347.15,350.01,360.20,358.00,369.04,377.81,373.62,383.46,389.11,385.76,372.13,355.76,350.83,345.99,343.02,346.41,343.97,338.14,338.44,334.37,331.26,331.18,328.41,327.89,326.69,319.62,315.21,313.65,313.23,302.05,296.95,294.60,299.42,307.64,310.19,313.94,323.56,340.05,350.30,376.95,383.06,383.34,380.20,377.19,378.28,389.68,374.04,367.09,382.74,403.26,L7
2018-01-20 22:02:31+00:00,306.67,318.15,334.28,326.15,320.26,318.15,325.12,325.04,326.92,326.00,324.90,325.54,323.33,321.94,325.06,317.05,311.98,313.52,315.52,307.43,309.48,311.05,315.37,314.49,310.18,311.23,314.97,318.42,317.79,321.58,330.34,331.11,333.60,330.10,325.26,325.95,325.90,327.37,327.85,328.20,334.12,335.62,331.89,331.17,321.25,319.67,316.23,313.89,313.85,318.78,321.00,327.26,329.63,334.69,335.37,337.99,337.99,339.99,334.88,334.99,330.79,334.74,337.30,343.38,339.98,337.02,342.47,343.75,345.73,354.08,358.04,363.54,370.16,357.99,353.30,352.79,352.16,350.79,345.33,349.19,355.81,359.26,359.54,359.20,348.13,350.07,351.75,348.66,348.46,354.71,349.44,351.12,350.88,353.12,349.85,350.19,351.01,346.43,352.78,355.58,360.73,361.86,365.99,368.80,362.17,357.79,358.93,355.06,356.84,351.40,355.96,362.29,354.61,351.79,350.97,362.19,363.97,368.11,367.37,363.15,355.92,356.01,346.42,341.85,359.57,357.94,343.79,340.08,336.61,331.64,340.85,345.01,348.53,350.41,359.73,355.65,371.02,381.60,374.84,387.10,391.56,388.03,372.73,355.61,351.87,348.55,346.63,351.64,347.90,341.06,343.84,340.12,337.71,336.45,333.41,333.31,330.14,322.24,316.73,314.64,317.17,302.86,298.14,294.91,298.25,309.28,311.27,315.06,325.47,345.58,356.25,383.21,391.34,388.01,385.08,381.54,384.43,393.89,375.53,367.24,382.25,399.81,L7
2018-01-27 22:08:35+00:00,306.67,318.69,333.37,326.04,320.34,318.36,325.23,324.31,327.19,327.13,326.52,326.19,323.69,321.11,325.06,317.05,311.98,313.52,316.27,308.15,310.51,311.53,315.88,314.35,310.92,311.69,315.72,319.50,319.28,323.94,332.44,332.14,333.60,330.10,325.26,325.95,327.09,327.81,328.87,329.44,335.98,336.50,333.48,330.87,321.61,319.61,316.18,314.79,315.01,319.94,321.00,327.26,329.63,334.69,335.37,340.10,339.78,342.02,335.45,335.02,331.63,335.63,337.98,343.82,341.41,338.32,343.45,345.12,345.92,353.41,358.04,363.54,370.16,357.99,354.13,353.36,353.56,352.19,348.43,352.02,358.43,359.81,360.36,359.64,348.67,351.02,352.54,349.42,348.56,354.71,349.44,351.12,350.88,353.12,351.40,351.79,353.47,349.06,354.94,357.63,361.92,363.09,367.46,370.25,364.42,360.25,361.09,357.40,357.68,351.72,355.96,362.29,354.61,351.79,350.97,362.38,365.35,368.50,368.76,364.41,357.74,357.68,351.28,344.44,360.42,358.63,344.72,342.53,338.65,333.28,342.42,345.44,347.67,350.41,359.73,355.65,371.02,381.60,374.84,386.25,391.47,387.49,372.45,356.96,352.89,349.58,347.43,350.80,348.82,343.57,345.69,342.69,340.12,338.22,334.69,333.79,330.09,322.38,316.89,314.64,317.17,302.86,298.14,294.91,298.25,308.62,311.46,314.22,325.84,346.59,358.55,384.23,393.18,391.44,385.08,384.12,385.77,391.14,377.09,369.90,384.16,401.04,L7
2018-01-28 22:00:34+00:00,306.10,319.48,333.56,326.76,321.02,319.05,325.63,324.52,327.79,327.83,327.71,327.36,324.66,321.87,326.56,318.92,313.88,315.35,317.44,308.78,311.48,312.20,316.51,314.69,311.78,312.16,316.44,320.95,320.93,325.82,334.90,333.45,334.59,330.99,327.48,327.51,328.35,328.65,330.27,330.83,337.99,338.35,335.25,331.59,321.77,320.29,316.58,315.48,316.87,321.92,322.60,329.41,331.57,336.97,339.61,342.31,341.29,344.39,336.31,335.36,332.47,336.76,339.02,344.94,343.00,340.32,344.94,346.75,346.89,353.59,359.00,365.04,370.63,359.46,355.69,355.08,355.67,354.18,351.26,354.75,360.93,361.35,361.28,360.71,349.52,352.20,353.83,350.63,349.16,354.43,350.56,352.59,353.00,354.87,352.63,352.84,354.83,350.98,356.59,359.39,363.13,364.80,368.68,371.73,366.63,362.60,363.05,359.83,358.88,353.08,358.61,363.95,355.68,353.96,353.24,363.02,366.46,369.36,370.12,366.24,359.79,359.84,355.20,347.97,361.44,360.13,346.29,344.87,341.44,335.71,344.67,346.69,347.62,350.65,358.52,354.91,372.53,382.31,374.55,387.39,392.40,387.65,373.35,358.37,354.56,351.22,348.74,351.40,350.20,345.84,347.93,345.55,343.06,340.67,336.30,335.04,330.75,322.87,317.87,315.14,315.51,301.53,297.39,295.22,299.00,308.47,312.82,314.92,327.77,349.41,361.65,385.58,395.27,394.68,385.08,387.04,386.46,391.11,378.32,372.22,385.62,402.38,L8
2018-02-05 22:02:15+00:00,305.45,317.22,330.27,323.55,318.62,318.17,322.96,322.45,325.97,327.83,327.71,327.70,323.98,320.91,326.41,317.32,311.13,312.48,313.55,305.88,308.85,310.68,313.82,312.60,309.60,311.16,315.50,320.95,320.59,325.45,334.72,332.95,333.97,330.68,324.03,323.85,324.52,325.65,327.59,328.28,336.38,337.47,333.36,329.62,320.75,320.29,315.56,315.23,317.00,323.34,322.93,330.64,332.69,337.26,341.82,342.15,341.61,342.78,335.13,333.64,331.55,335.23,337.48,343.84,342.02,339.78,344.94,346.75,346.89,353.59,359.00,365.04,370.63,359.46,353.84,353.39,353.99,353.92,352.79,356.41,363.91,361.35,361.28,360.71,349.52,352.20,353.05,349.50,347.94,354.64,350.43,352.78,353.14,354.04,350.19,350.43,352.63,351.53,356.01,359.59,363.54,363.79,367.77,370.92,366.95,363.25,363.85,359.83,358.88,352.65,359.07,364.59,356.58,354.12,353.59,362.48,366.46,369.85,370.85,364.85,359.29,360.82,352.59,348.93,360.30,358.33,346.31,344.99,340.66,336.01,344.63,346.14,346.50,349.09,357.02,352.94,371.58,382.48,372.84,387.17,390.25,383.72,369.37,356.93,354.41,349.81,348.30,350.42,349.81,346.68,348.26,346.10,343.10,340.70,335.95,335.08,330.39,322.70,318.05,315.56,316.05,298.95,294.72,292.92,296.57,307.01,311.78,313.54,327.80,350.45,362.58,387.27,396.57,395.53,384.29,387.29,383.68,386.34,376.42,372.88,385.81,401.36,L7
2018-02-28 22:08:12+00:00,301.04,315.26,326.18,321.36,316.80,317.32,322.62,322.68,326.23,329.66,328.47,327.83,324.38,321.55,328.82,317.67,311.21,313.27,313.73,304.92,307.45,309.93,313.58,312.01,309.16,311.87,315.95,321.18,321.99,326.71,336.88,334.00,333.77,330.79,324.53,322.53,323.39,325.63,327.52,327.45,336.80,338.48,332.90,329.54,320.65,320.50,314.30,314.79,317.66,326.66,324.91,332.35,335.29,341.07,344.57,343.97,343.16,343.41,334.70,334.29,331.67,335.15,337.80,344.97,343.18,341.03,345.99,347.42,346.66,355.46,360.66,365.14,370.91,358.79,354.26,353.28,354.14,353.82,353.36,357.69,364.82,362.30,364.11,363.91,350.79,352.87,353.42,349.10,347.00,353.88,350.29,353.74,353.40,355.49,354.07,355.02,354.38,352.09,356.20,360.26,363.56,362.96,368.63,372.44,368.87,364.95,366.55,362.77,360.10,354.13,360.64,365.46,355.44,354.03,352.26,361.04,364.64,369.09,369.91,364.20,359.47,360.92,353.61,348.92,359.77,357.85,346.57,345.09,341.96,337.18,345.17,346.83,346.33,346.22,353.91,349.74,370.06,380.11,371.58,387.04,387.11,379.67,366.15,355.44,353.67,348.76,347.40,350.13,351.01,347.98,349.15,347.15,343.81,341.81,336.26,335.25,329.02,322.98,319.65,316.61,313.90,292.96,288.62,288.23,291.24,304.57,310.37,314.97,330.37,355.89,363.42,389.12,398.27,395.55,382.50,387.21,381.94,385.02,376.00,373.97,384.21,397.21,L7
2018-03-09 22:01:55+00:00,303.54,314.86,323.13,319.36,314.47,317.32,322.62,322.68,326.23,329.66,328.47,326.30,322.66,319.60,326.97,317.33,310.65,310.89,311.57,303.07,305.92,308.55,313.58,312.01,309.16,311.87,315.95,321.18,321.99,325.82,334.60,332.02,331.76,329.37,323.12,320.30,321.31,323.99,326.45,326.67,335.58,338.48,332.90,329.54,320.65,320.50,314.30,314.79,316.04,324.09,322.78,328.91,332.88,339.55,341.33,343.10,340.74,341.76,333.48,332.65,331.67,335.15,337.80,344.97,343.18,341.03,345.99,347.42,345.24,353.11,357.59,361.15,365.55,355.19,352.11,350.59,352.27,353.43,352.42,355.60,364.82,362.30,364.11,363.91,350.79,352.87,353.42,349.10,345.32,349.93,348.64,352.02,351.53,352.41,352.66,353.64,352.16,350.51,354.26,357.10,363.56,362.96,368.63,372.44,368.87,364.95,366.55,362.77,360.10,352.83,357.48,361.68,352.01,351.24,348.89,358.36,362.36,366.36,367.75,363.70,357.43,360.92,353.61,348.92,359.77,357.85,346.57,345.09,341.96,337.18,345.17,346.83,343.66,341.99,350.76,348.41,364.49,373.74,370.26,384.68,385.09,376.57,365.22,355.01,352.43,346.87,347.67,349.67,351.01,347.98,349.15,347.15,343.81,341.81,336.26,335.25,329.02,322.98,319.65,313.83,309.69,292.92,288.96,288.38,290.35,301.17,306.90,313.51,328.18,353.88,362.99,387.47,397.33,395.33,386.15,386.47,380.65,383.96,376.67,374.84,383.83,397.21,L7
