dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0180,nzd0303-0181
2016-01-31 22:02:27+00:00,L7,330.77,339.94,359.92,363.26,352.07,348.00,340.59,339.29,341.63,346.55,354.17,,,,,,,339.14,341.48,336.17,338.00,348.98,343.52,340.97,347.87,339.67,338.90,346.86,,,,,,,,344.21,346.60,350.02,343.33,342.65,343.53,351.29,349.00,342.12,350.26,359.82,366.33,,,,,,,,,375.57,373.19,371.61,366.74,367.94,372.67,359.60,378.03,374.62,368.78,343.76,344.94,,,,,,,,,391.27,386.45,378.87,372.36,381.11,375.30,363.81,364.40,375.88,383.31,378.38,366.99,,,,,,,,,387.28,403.68,399.11,394.57,388.13,400.34,398.12,384.11,384.80,389.89,383.77,377.07,387.51,,,,,,,,,,422.16,427.71,419.82,409.72,397.87,403.12,404.72,391.88,383.50,388.52,373.28,348.18,342.76,364.02,,,,,,,,,,,,390.30,400.12,399.77,383.46,364.09,367.91,366.85,392.74,393.19,373.75,359.64,351.02,340.80,334.93,342.34,332.05,,,,,,84.04,89.02,90.45,84.99,81.66,74.72,,,,,437.49,417.56,391.82,378.74,359.06,370.98,400.53,427.06,427.68
2016-03-02 22:06:43+00:00,L8,334.96,353.33,358.33,357.91,350.31,351.01,349.43,352.43,348.29,353.00,353.11,354.73,349.11,350.95,354.06,346.32,346.50,345.02,339.36,348.09,346.88,341.95,346.81,343.62,336.25,337.37,338.62,346.86,344.54,344.55,346.71,349.12,348.72,345.24,344.74,344.90,340.86,341.39,344.21,347.09,353.62,349.79,346.05,337.28,350.35,351.62,349.11,350.10,348.51,349.00,347.76,349.37,354.44,351.98,362.77,363.50,364.75,364.59,366.41,355.49,353.68,366.93,370.78,369.46,361.85,347.51,348.35,349.36,350.80,361.88,374.17,381.39,388.51,391.31,387.10,385.08,394.20,382.25,374.92,372.79,366.22,359.63,359.44,364.41,378.49,371.69,365.35,364.95,366.65,368.52,379.36,385.08,384.33,381.89,385.28,394.50,393.71,383.65,376.11,384.97,397.41,395.40,387.86,378.81,379.56,383.97,380.92,370.77,376.55,377.07,396.12,390.44,389.17,387.77,403.80,413.82,415.45,410.95,413.17,413.64,398.98,394.49,394.30,394.92,386.61,387.45,380.62,364.95,349.29,342.06,348.94,366.57,377.21,386.21,381.97,365.31,371.56,394.75,420.55,422.38,406.99,405.86,401.64,392.66,371.71,356.28,351.85,354.89,376.64,394.23,388.60,371.43,341.73,333.34,343.31,340.60,335.93,331.31,325.64,318.26,337.92,344.43,354.78,366.68,374.11,385.72,387.65,380.32,391.86,396.87,398.61,411.75,425.95,422.21,403.16,390.28,361.48,366.95,384.67,388.01,423.28,419.72
2016-03-18 22:06:37+00:00,L8,316.09,326.59,331.65,339.21,327.88,333.14,332.20,335.26,335.79,340.44,340.05,336.86,335.83,334.29,325.71,325.70,326.45,320.66,332.69,323.96,321.46,329.62,333.94,325.67,320.05,325.83,329.75,329.46,326.02,333.12,336.07,331.07,328.38,331.76,329.65,329.40,329.84,341.02,337.57,331.93,335.54,329.82,326.62,332.66,331.84,339.88,337.60,334.98,334.46,336.50,335.19,340.26,341.65,346.85,354.83,349.30,351.45,351.21,346.95,340.37,353.85,355.17,358.17,356.32,346.77,336.95,341.39,335.44,340.00,347.86,357.07,366.61,370.92,369.17,366.49,373.03,374.23,367.53,367.89,353.22,351.67,351.14,355.86,361.36,361.73,359.10,353.20,358.45,354.61,354.28,363.75,365.86,366.91,361.74,365.46,372.02,364.90,362.65,358.52,373.49,380.45,376.39,373.10,373.25,373.98,373.10,359.80,358.79,368.51,369.01,380.49,381.44,387.99,391.13,394.24,402.42,404.59,406.49,407.12,403.52,389.25,383.91,372.29,377.08,374.23,368.87,366.67,354.53,344.07,329.85,338.19,346.46,374.31,375.47,360.81,355.24,377.80,391.60,399.46,386.92,389.04,393.06,386.08,370.60,359.56,336.08,325.97,350.94,369.96,379.87,369.00,345.88,332.56,321.45,325.40,321.96,318.94,309.12,306.54,304.34,318.26,324.08,336.88,351.14,372.07,367.05,362.60,369.67,373.77,376.98,377.76,395.22,404.72,396.44,,,,,,,,
2016-04-20 22:02:57+00:00,L7,147.12,141.10,307.20,313.18,306.77,304.23,303.11,312.00,312.11,316.50,310.35,313.03,311.38,,,,,,,295.24,300.18,306.07,303.30,300.22,300.64,303.84,308.14,306.82,307.77,314.55,314.63,,,,,,,,306.83,300.58,299.67,301.81,301.49,305.52,308.66,315.12,315.50,315.53,313.80,,,,,,,,,319.77,327.80,326.73,323.45,317.17,317.77,320.62,325.21,314.11,316.78,313.25,312.12,,,,,,,,,,328.33,322.55,321.40,334.45,333.46,334.21,331.75,332.14,331.49,327.97,329.07,331.10,,,,,,,,,342.75,345.29,348.81,348.16,347.07,347.10,349.68,341.93,335.94,347.53,346.82,349.91,353.27,,,,,,,,,,366.28,351.49,359.65,357.11,347.75,343.85,341.17,331.95,326.18,313.60,314.42,332.48,345.69,329.85,,,,,,,,,,,325.81,317.85,315.69,323.08,333.89,342.88,332.58,315.64,303.49,303.31,302.26,299.61,288.64,285.14,280.01,281.48,274.91,,,,,,,,,,,,,,107.84,137.36,344.04,330.04,327.43,324.75,341.61,361.09
2016-05-14 22:00:12+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,316.02,314.25,315.39,314.93,313.62,312.46,316.53,319.07,320.29,323.41,323.04,323.89,321.15,324.14,325.71,323.78,316.90,314.11,310.98,308.22,309.39,326.85,334.89,330.88,326.78,323.99,319.94,321.60,322.35,323.04,330.61,336.18,335.11,332.07,336.92,338.85,336.61,336.83,336.55,327.02,330.43,331.63,331.90,325.99,323.86,333.92,339.46,349.67,355.82,359.25,360.82,361.90,361.06,360.52,356.09,350.10,348.06,343.75,331.79,341.01,344.56,337.46,337.05,341.98,341.47,339.57,342.15,344.10,343.66,351.76,351.33,347.07,348.41,351.67,353.03,354.83,357.83,359.57,362.14,359.97,358.84,361.10,362.92,363.67,366.51,368.80,365.86,366.71,390.57,374.19,374.46,372.14,365.94,370.45,367.64,377.94,385.44,382.63,378.18,368.25,367.87,360.93,355.56,352.27,341.60,340.64,339.92,339.99,343.70,338.22,336.40,340.30,341.77,363.98,372.77,376.50,386.02,393.28,393.44,385.52,368.64,351.10,337.51,332.00,337.09,348.92,354.15,353.19,,,,,,,,,,,,,,,342.91,,,,,,,,,,,,,,,,,
2016-06-06 22:06:31+00:00,L8,,,,310.94,307.07,309.17,305.62,303.17,307.33,314.98,313.95,311.45,315.04,308.71,304.03,302.89,300.19,300.49,297.43,293.35,297.56,298.41,304.89,299.73,307.52,311.05,299.34,301.03,303.01,307.25,302.32,305.00,302.16,303.49,307.09,312.31,316.79,313.54,313.41,310.06,306.31,,,,,,,,,,,,,,,,,321.90,316.68,,,,,,,,,,,,,,,,,,,,,,,,,328.87,329.84,331.43,331.71,330.77,330.55,332.13,336.48,333.56,330.29,332.31,340.51,338.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.15,,,,,,,,,,,,,,,,,,,,,,,,76.10,364.88,370.80,372.58,359.89,332.10,327.82,332.70,315.74,311.50,324.36,329.82,346.97,361.98
2016-06-07 22:03:11+00:00,L7,,,,,,,,,,,320.31,314.23,314.92,309.34,310.82,305.78,300.07,299.45,307.46,291.76,297.08,,,,,,,298.72,301.98,303.64,301.01,308.70,304.00,312.05,314.87,320.55,314.41,323.62,314.20,,,,,,,,,313.55,317.49,316.79,321.58,322.51,316.29,314.34,310.78,309.06,303.43,323.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.15,355.53,351.94,350.00,359.00,,,,,385.70,368.66,,,,,,,,,,326.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30 22:09:23+00:00,L7,,,,,,,,,322.20,328.78,334.87,324.85,316.80,322.56,320.01,315.63,302.83,302.79,305.38,309.28,,,,,,304.98,304.78,304.81,302.79,303.05,323.18,321.96,316.08,322.83,323.93,324.18,324.67,333.58,,,,,,329.07,316.47,310.27,316.38,317.54,316.37,311.35,307.72,302.64,309.07,306.88,299.69,331.96,335.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.30,361.38,360.43,365.42,359.87,339.12,328.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08 22:06:44+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.42,314.16,313.94,317.52,337.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-09 22:03:12+00:00,L7,,,,,,,,,,,,,,,,316.95,317.51,316.84,319.81,323.06,339.98,322.64,315.55,329.27,321.85,313.49,,,,,,,,323.38,322.02,325.04,328.54,335.13,332.11,338.36,342.36,335.25,331.83,334.66,325.24,,,,,,,,345.17,345.76,326.92,344.19,346.17,353.06,320.48,312.87,326.11,331.94,318.40,330.28,,,,,,,,,,,,,,,,,,320.65,357.46,345.79,,,,,,,,,352.72,355.74,356.48,355.00,347.97,330.33,345.42,343.18,357.75,358.58,374.72,368.35,361.27,,,,,,,,,348.70,375.07,,372.01,,389.67,389.29,366.63,359.66,383.15,390.35,356.43,345.25,336.01,,,,,,,,,,,,,,,,,,,,,,,,,342.04,333.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-17 22:00:37+00:00,L8,,,,,,,,,298.08,302.89,304.67,302.96,299.64,298.24,293.26,292.69,290.73,292.67,290.02,289.14,290.45,301.30,301.94,301.93,299.66,295.10,293.94,292.65,300.01,303.81,305.00,303.97,303.04,299.61,304.10,309.89,306.72,306.50,304.70,301.39,296.76,295.75,295.02,298.48,299.31,297.24,297.42,299.79,297.03,292.86,299.60,298.85,301.17,307.31,303.56,307.10,307.16,315.30,308.87,302.70,300.51,301.75,300.36,298.60,306.79,311.83,318.13,316.03,313.68,304.42,308.87,319.01,315.07,319.76,321.95,330.08,316.79,315.11,311.35,307.79,304.89,307.74,300.93,312.55,318.32,324.58,322.89,318.60,324.74,324.53,325.61,327.31,324.76,323.18,322.51,321.30,318.27,318.44,325.39,330.44,331.92,326.64,327.59,332.69,337.91,332.69,331.20,332.81,330.01,334.32,336.65,334.71,342.51,339.95,333.44,335.87,345.31,349.48,344.42,344.44,348.16,332.85,308.82,333.13,335.29,327.42,322.22,325.07,320.68,310.39,309.24,304.26,308.67,317.71,319.76,325.45,345.61,352.96,352.25,348.55,342.05,337.39,318.43,313.73,313.60,,,,,,,,,,183.88,,264.63,262.37,275.12,286.33,289.76,291.95,302.00,310.87,310.74,314.04,314.87,315.64,316.23,321.18,,,,293.69,,,,,,,,
2016-08-09 22:06:51+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10 22:03:16+00:00,L7,303.48,,,,,,,,365.87,360.81,360.51,357.28,334.23,339.78,337.95,338.04,337.34,349.52,341.43,,,,,,,,351.09,338.06,339.01,334.25,338.37,340.88,351.74,352.82,374.02,368.22,331.13,,,,,,,,,334.26,339.64,343.08,340.69,342.06,348.23,358.38,363.84,357.29,375.21,389.19,394.33,,,,,,,,378.23,377.96,383.99,390.22,388.44,386.62,386.17,389.54,391.95,393.07,386.28,392.05,,,,,,,,,380.54,384.31,383.96,370.46,378.20,,368.02,382.26,377.18,378.86,404.91,412.20,,,,,,,,,,363.41,363.48,,,366.43,384.68,,,,,436.25,432.86,425.16,,,,,,,,,,355.17,378.29,363.91,,,,,,,,,,,,,,,,,,,,,,,,,,349.11,353.38,373.70,371.03,358.86,380.04,376.71,371.31,373.39,363.34,349.10,344.88,364.53,381.99,370.16,378.64,373.08,,,,,,,,,,
2016-08-17 22:09:27+00:00,L7,279.18,289.14,293.01,293.22,295.12,299.34,304.02,305.36,309.86,311.25,308.00,303.62,,,,,299.92,299.70,294.70,292.44,289.22,293.66,297.12,296.43,296.06,294.09,296.59,298.47,298.25,,,,,,304.76,310.78,311.29,308.23,302.05,300.82,299.49,298.69,298.89,295.62,294.53,293.19,297.92,296.37,,,,,,310.62,311.73,313.77,309.36,312.86,308.68,303.59,308.58,306.56,310.12,307.95,316.16,318.29,321.16,,,,,,331.35,331.54,332.61,334.01,326.26,318.05,319.48,313.07,313.59,319.22,320.89,327.21,328.36,326.38,320.31,,,,,,321.63,323.98,329.57,326.71,327.66,326.63,329.27,334.53,337.50,336.01,338.37,340.24,337.64,334.36,334.20,330.75,,,,,340.65,346.48,348.39,343.32,348.35,352.35,343.08,348.74,344.53,334.47,307.38,,329.54,327.87,322.69,320.55,311.40,,,,,,,,350.78,360.97,358.51,351.02,341.99,334.26,325.21,322.02,307.10,305.82,306.40,308.26,309.15,312.91,312.93,309.05,300.46,287.42,281.93,,,,,,82.70,85.98,298.91,299.46,295.02,294.14,297.30,304.66,304.95,310.08,312.84,325.84,311.36,313.91,315.47,326.11,337.78,338.19,335.70,326.60,330.50,351.14
2016-08-18 22:00:44+00:00,L8,279.58,291.33,296.44,293.03,291.83,295.26,302.92,307.80,311.31,312.45,312.04,306.11,308.24,303.84,303.71,302.77,301.61,304.66,304.67,296.98,289.11,293.14,295.42,301.01,305.55,299.96,298.52,300.01,301.47,304.90,308.01,303.94,305.31,304.98,305.23,310.63,314.09,308.00,304.34,302.51,301.70,303.90,299.44,300.18,298.57,296.33,299.99,299.24,297.98,298.29,303.96,305.44,309.41,311.77,311.53,310.61,312.81,313.36,307.10,305.73,304.31,308.50,315.46,315.44,322.74,325.47,324.42,323.61,331.45,328.94,332.07,336.70,335.18,335.06,335.74,338.42,331.22,322.33,319.82,316.83,315.93,320.64,322.65,325.58,332.85,329.63,327.75,318.84,325.37,328.85,330.15,329.72,325.91,329.05,333.58,331.84,330.93,331.62,334.50,336.41,339.57,340.23,340.64,342.18,345.26,337.01,337.51,342.37,340.89,343.36,351.34,345.26,346.88,347.22,352.50,349.21,351.54,357.77,351.18,348.22,352.16,337.72,309.05,,334.50,336.77,331.22,324.54,317.50,306.10,303.73,311.64,314.40,325.11,341.78,346.51,352.39,359.95,363.00,354.25,343.74,332.92,326.74,316.13,308.56,305.80,306.69,313.36,315.29,320.64,322.34,323.92,316.60,298.61,289.26,284.56,294.13,298.58,293.37,296.45,301.42,303.12,305.12,307.77,301.48,296.50,302.52,307.39,307.82,310.44,318.49,325.52,316.74,317.48,320.39,329.90,338.23,347.00,347.17,332.25,337.03,350.04
2016-09-10 22:07:03+00:00,L8,327.54,334.75,340.28,348.21,347.36,346.48,347.98,348.27,351.87,352.02,347.45,344.48,345.02,345.70,347.42,340.80,337.20,340.00,336.79,336.44,336.49,336.04,336.03,336.68,337.46,333.86,331.53,340.91,338.29,339.68,347.71,347.91,345.10,344.15,345.38,347.96,349.00,345.87,345.53,344.79,347.55,352.69,355.64,343.65,341.19,341.94,339.84,340.08,335.41,335.19,335.55,342.16,348.58,351.09,353.25,358.02,354.93,351.80,352.95,355.46,359.07,373.05,359.58,368.83,375.37,371.51,374.57,364.44,358.58,371.20,383.77,386.24,381.69,386.48,382.63,381.44,378.02,363.56,367.71,375.76,370.68,376.36,383.45,385.05,373.32,357.98,366.17,378.59,377.14,375.53,377.91,380.11,378.25,380.92,384.58,387.43,386.31,362.42,372.55,377.25,377.64,375.68,377.82,384.06,384.81,378.27,381.13,386.05,386.58,372.20,391.51,379.70,366.90,370.52,,419.40,410.93,399.74,395.56,394.35,389.34,393.07,406.92,388.90,388.62,390.19,381.68,364.37,360.95,342.67,361.75,364.98,370.29,373.86,393.98,410.20,424.15,429.61,424.00,409.27,394.34,394.36,388.72,384.79,375.86,364.42,357.83,353.95,369.11,381.03,379.10,373.69,344.03,336.71,347.46,352.34,354.03,355.15,359.28,360.90,362.58,360.25,351.49,340.98,366.93,376.52,367.87,356.62,342.37,346.00,356.66,370.44,382.66,388.54,401.49,429.76,450.17,439.52,398.98,375.19,387.83,432.61
2016-09-19 22:00:53+00:00,L8,289.66,301.26,307.15,313.93,317.16,312.78,312.88,316.47,322.91,322.07,322.31,321.22,315.81,318.70,320.20,320.91,322.24,313.52,312.97,306.81,306.67,306.14,311.44,308.54,312.05,308.79,311.84,317.70,309.88,314.94,321.30,320.82,317.99,318.81,319.36,322.74,323.63,320.41,317.26,319.35,318.14,321.01,323.02,314.51,312.99,313.99,313.18,316.05,308.89,307.22,315.99,322.83,320.93,324.91,327.30,325.60,321.82,322.52,313.89,318.09,328.64,322.49,317.33,319.95,331.92,341.65,337.18,330.95,329.16,340.44,345.31,348.09,350.53,350.02,352.31,353.87,345.74,340.93,342.29,337.84,333.67,334.41,343.75,347.78,337.93,333.49,333.72,337.20,338.59,341.65,342.30,341.79,340.88,342.73,349.54,347.61,343.25,334.24,340.80,341.84,341.34,343.62,348.77,351.57,353.62,348.05,347.30,348.53,350.49,349.30,347.05,353.30,354.80,357.15,365.76,360.61,312.91,337.09,316.02,318.54,,183.80,,,,,,,316.20,318.70,318.09,333.75,333.41,346.28,356.62,363.90,377.66,379.71,376.06,366.94,362.80,360.92,346.36,340.22,,,,,,,,,,,,,,,,,,,,,,94.43,90.75,91.12,90.65,,,,,,,,,,,,,
2016-11-21 22:09:21+00:00,L7,330.83,324.34,320.12,324.37,325.50,342.38,334.18,328.56,335.43,338.49,,,,,,343.06,344.82,343.21,337.74,328.86,328.58,326.13,325.69,325.05,320.72,318.89,316.77,,,,,,333.96,332.44,329.85,330.13,339.07,336.90,335.94,332.58,335.16,332.12,334.86,341.51,326.31,321.93,,,,,320.99,332.81,339.89,338.57,336.13,333.64,369.44,373.62,349.96,334.98,336.39,333.08,344.62,349.06,333.91,,,,,,362.21,358.99,368.90,370.54,365.55,362.73,365.98,349.62,360.19,376.13,368.00,354.94,341.59,348.32,347.28,,,,,,366.42,365.53,361.86,359.19,365.36,370.53,356.10,342.14,371.78,368.33,356.70,356.83,371.98,364.78,364.79,,,,,,384.97,382.02,376.43,367.19,379.26,388.83,391.07,395.47,391.84,384.92,364.27,373.51,361.89,366.50,377.89,373.73,348.19,,,,,,,,394.93,413.92,416.99,400.10,405.37,389.13,402.96,391.02,369.21,340.49,331.91,355.67,373.90,366.97,344.97,345.31,349.51,339.69,334.15,,,,,,,,360.07,349.95,340.53,343.76,338.87,332.23,321.40,301.11,317.01,339.59,380.88,399.29,404.64,396.26,387.62,395.35,391.07,376.16,364.97,366.65,395.22,442.07
2016-11-22 22:00:59+00:00,L8,324.49,322.71,317.66,326.37,327.89,335.21,333.88,335.08,334.45,337.71,338.28,330.92,331.12,333.46,333.48,343.09,342.26,340.50,334.24,325.93,326.28,326.54,325.04,327.28,326.51,325.88,321.23,323.44,324.70,324.88,336.99,335.71,333.13,330.17,330.56,332.22,338.91,338.70,336.67,335.07,337.72,337.09,339.46,335.38,331.34,331.83,327.39,327.82,324.98,321.93,324.17,335.54,338.64,334.49,335.51,336.86,354.83,368.29,353.63,340.24,337.28,342.02,343.81,348.62,340.38,335.56,345.34,361.19,364.92,361.69,356.74,355.53,361.67,363.70,363.13,366.29,360.52,351.28,353.60,368.21,364.00,360.04,350.97,352.30,350.98,347.91,358.99,352.25,349.92,353.78,360.22,365.37,365.47,358.72,360.12,365.23,357.35,348.88,362.33,366.72,358.99,362.83,369.12,370.62,367.97,370.34,359.30,361.02,368.75,362.74,379.80,375.01,368.46,369.70,376.69,386.51,386.83,393.81,393.14,385.50,367.58,366.27,352.16,364.48,370.84,369.44,353.60,343.66,329.77,333.11,356.99,366.42,363.06,362.62,381.95,398.23,398.38,391.40,386.34,379.89,395.56,389.10,368.38,340.51,333.43,346.10,361.88,362.86,345.68,345.89,347.78,339.66,337.03,335.08,333.80,340.05,339.28,329.62,327.28,349.55,346.70,345.03,336.56,340.52,338.06,330.34,319.35,305.97,323.97,340.98,359.06,387.81,389.11,394.78,391.06,400.78,396.39,382.56,367.58,368.44,396.22,436.76
2016-12-16 22:03:04+00:00,L7,282.61,293.29,299.41,307.39,309.08,313.25,321.97,320.37,324.25,323.05,323.89,324.70,,,,,,,312.26,310.15,308.99,309.14,307.39,306.27,303.32,302.43,305.14,303.11,298.64,,,,,,,,327.38,325.21,320.73,319.63,326.32,325.20,322.43,318.95,312.69,310.84,312.25,305.69,,,,,,,,332.39,334.68,333.85,326.97,324.83,325.08,323.56,323.81,324.24,322.01,327.07,334.85,340.45,,,,,,,,,340.86,345.14,346.03,344.03,343.46,348.28,340.10,337.81,339.51,337.70,334.77,336.51,,,,,,,,,351.37,344.73,347.64,347.31,352.92,356.81,358.29,354.79,346.81,345.25,339.53,344.94,341.92,,,,,,,,,372.53,371.42,360.90,347.97,348.65,336.53,340.91,338.95,337.10,329.98,322.68,320.58,320.16,321.60,323.05,,,,,,,,,,,325.69,318.22,320.13,323.68,329.50,326.01,324.71,320.25,319.16,317.70,313.81,315.08,310.68,306.28,306.13,304.71,,,,,,,,,98.79,100.37,95.08,70.50,,,,355.75,358.18,360.61,354.80,348.33,347.56,351.47,368.76,378.22
2017-02-02 22:02:38+00:00,L7,323.22,318.50,323.55,325.29,326.79,329.05,334.35,332.72,327.48,,,,,,,322.01,331.11,327.37,320.97,320.55,324.86,318.29,312.15,314.20,320.47,311.29,,,,,,,,328.79,329.50,332.47,346.57,352.07,351.08,344.54,342.43,335.63,332.03,329.53,,,,,,,,,343.36,356.31,353.53,357.97,354.74,361.09,351.93,346.70,338.51,351.47,360.52,366.54,,,,,,,,,,371.05,366.34,361.27,371.75,369.93,378.73,374.23,351.98,368.13,370.81,373.24,,,,,,,,,352.67,359.50,379.49,348.81,346.27,373.24,378.37,383.84,382.40,380.81,375.89,372.32,362.59,,,,,,,,,361.33,385.90,403.60,393.93,396.73,381.33,369.80,366.06,380.37,351.34,362.90,354.82,372.40,361.82,,,,,,,,,,,,373.42,399.55,383.93,372.21,373.53,366.25,338.94,334.91,356.09,355.88,346.65,344.98,339.28,335.62,327.24,,,,,,,,78.15,81.45,84.06,86.06,86.72,88.90,351.65,362.32,366.29,372.49,371.71,371.16,367.46,368.97,362.62,354.87,354.20,365.34,452.74,466.47,431.08,450.95
2017-02-18 22:02:38+00:00,L7,,,,,,328.81,331.33,334.93,335.26,348.06,351.45,344.63,348.31,346.10,338.51,328.85,,,,,,,,325.57,325.72,329.07,329.89,332.03,334.06,334.38,342.02,354.73,355.41,338.38,,,,,,,,345.22,339.49,335.44,328.80,324.53,330.27,336.12,334.44,336.56,331.98,338.22,355.02,,,,,,,,,366.27,375.48,358.54,355.00,353.73,349.95,355.81,345.96,358.32,404.70,410.00,384.57,,,,,,,,,372.57,377.22,384.02,376.33,360.51,373.05,377.82,383.71,389.08,375.45,369.24,378.90,,,,,,,,,376.84,368.10,365.92,373.35,369.27,355.02,358.53,359.24,368.90,377.64,367.36,366.90,364.86,,,,,,,,,,,389.02,378.66,363.08,359.11,358.30,358.33,375.70,386.81,387.80,399.38,419.96,412.53,399.90,394.17,419.22,410.68,,,,,,,,,,,349.92,340.22,343.53,,,,,,,,,,,298.43,333.29,364.12,354.99,,,,,,,,109.61,140.69,134.77,70.40,103.51,110.34,117.55,189.44
