dates,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152,satname
2014-05-08 22:04:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,316.71,315.68,290.76,302.97,309.63,308.61,307.86,305.59,306.11,,,,,,,,,,,,,,,,,,,,,,,,297.47,315.48,,,,,,,,,,,,,,,,,,323.30,321.22,,,321.76,312.63,317.22,,,,,320.90,327.27,332.51,336.74,,352.82,349.39,340.79,332.70,334.28,335.09,324.72,,,342.30,342.08,339.77,338.34,331.68,328.42,347.34,341.87,326.56,326.14,328.97,,313.81,,,,302.93,309.12,318.81,325.12,332.32,324.08,331.72,339.24,344.76,346.66,345.85,344.34,347.80,,,343.59,347.68,344.12,347.17,353.23,350.67,355.81,350.09,348.16,,348.37,,,345.25,339.70,340.46,341.09,340.47,347.41,360.58,365.59,373.24,L7
2014-05-16 22:06:45+00:00,353.65,348.47,346.71,349.01,346.95,351.71,357.24,361.02,364.66,368.09,366.30,360.41,365.74,365.67,359.05,355.59,343.72,353.61,354.21,355.93,350.03,352.55,350.25,351.57,353.00,346.86,336.43,338.83,348.56,346.87,340.65,334.62,345.97,343.52,339.40,328.80,333.87,336.88,337.68,352.72,349.33,346.16,352.19,338.89,345.56,349.16,359.05,356.21,352.92,346.91,340.20,350.87,353.16,348.97,346.54,336.93,344.55,353.49,363.68,352.90,341.94,329.33,328.53,338.23,330.93,327.66,330.14,336.81,334.85,335.57,339.28,348.67,355.90,357.64,357.02,355.06,354.66,348.57,340.97,341.17,339.15,342.71,348.83,350.20,351.36,344.94,345.98,349.95,357.38,354.20,354.73,353.00,350.00,351.47,341.75,342.17,348.32,335.19,338.57,346.78,348.65,354.43,350.85,350.09,355.25,346.92,352.01,354.91,338.36,336.14,342.10,343.21,333.80,332.08,338.76,325.79,322.83,324.83,339.16,342.91,352.01,344.59,348.49,352.66,351.73,354.11,352.01,351.89,354.74,354.17,353.91,349.97,351.72,358.48,356.05,366.95,367.37,371.02,366.27,358.97,356.58,363.61,368.42,367.19,352.53,347.37,346.34,348.61,346.90,359.13,364.80,368.72,374.53,L8
2014-05-17 21:58:23+00:00,354.00,,,,,,365.26,364.52,366.54,367.13,370.33,367.88,370.50,376.69,,,,,,,360.80,370.88,364.50,359.08,365.80,356.71,347.22,,,,,,,333.33,325.45,315.69,320.25,328.30,328.56,351.65,350.70,355.19,355.76,343.76,350.01,,,,,,,355.92,353.28,350.54,343.73,330.97,341.15,357.17,362.05,,,,,,,,,,,321.26,323.48,332.39,350.77,354.15,349.22,346.76,346.16,,,,,,,344.56,347.54,340.88,338.11,346.64,350.35,349.69,,,,,,,,334.62,331.71,345.84,350.88,355.67,357.27,357.06,351.59,,,,,,,,,,,,,,,338.75,344.31,,,,,,,,346.52,349.59,346.84,349.06,358.12,357.81,360.73,,,,,,,,,,,351.41,349.69,351.09,351.30,,,,,L7
2014-05-24 22:04:35+00:00,350.33,339.64,338.66,,,342.72,348.88,347.52,353.27,356.51,355.51,356.66,359.48,352.93,347.85,341.65,,,340.14,338.65,336.31,339.40,336.16,331.97,340.36,328.26,317.91,329.85,329.34,339.08,,,335.67,320.71,306.77,305.25,313.92,306.45,315.45,333.71,328.78,332.73,338.42,315.29,332.82,336.67,343.89,,,,324.43,329.94,333.98,329.06,325.57,314.54,326.24,348.73,351.51,336.16,321.35,305.91,311.16,319.04,,,,308.08,312.88,304.16,316.03,326.22,,342.31,,335.60,336.24,,,320.86,,,330.23,327.75,331.47,325.66,325.53,332.31,,335.86,,349.65,343.35,342.50,,,330.12,317.77,324.46,336.38,,,340.47,340.08,344.31,321.45,334.31,343.97,,,,,310.04,312.77,,299.75,,,315.83,320.45,324.01,322.26,330.47,333.18,332.88,,,338.42,338.78,339.81,338.52,336.12,342.04,347.26,347.78,348.11,347.27,349.60,346.26,,,339.80,346.89,344.68,337.01,329.51,333.47,338.00,337.36,346.22,355.73,364.32,369.41,L7
2014-06-25 22:04:41+00:00,361.08,349.62,346.57,,,354.39,357.92,360.43,362.14,366.80,362.54,360.84,362.20,370.89,357.64,,329.53,,,360.76,358.22,376.70,372.66,358.89,353.48,329.36,315.68,337.73,,345.99,,,,338.34,331.31,317.29,326.77,327.05,330.60,350.80,342.08,350.86,381.00,,344.68,358.35,368.21,375.10,,,341.95,347.19,383.07,344.99,,330.36,344.07,366.12,383.94,363.52,348.01,322.51,326.45,334.25,323.86,,,335.10,338.01,332.98,343.65,339.86,,361.14,,345.08,341.42,,,339.20,,,344.25,351.89,355.56,344.36,338.30,348.74,349.53,341.32,,356.66,349.37,344.17,,,339.23,330.37,335.47,344.73,,,346.96,340.98,355.44,329.81,335.18,355.69,334.47,,,,327.73,331.43,334.96,328.08,,,333.68,340.30,344.21,343.29,348.93,349.01,352.06,358.33,,,354.22,359.97,347.46,351.67,355.98,361.64,359.38,354.23,360.89,359.20,363.98,,,355.85,373.33,363.04,352.39,346.38,346.53,352.19,353.14,357.62,367.13,373.77,377.38,L7
2014-07-03 22:07:01+00:00,353.40,348.92,341.66,350.83,349.84,355.49,355.25,358.84,363.33,365.52,370.99,365.12,371.92,374.83,359.76,367.29,361.79,353.69,366.49,363.92,362.38,364.57,362.64,358.98,359.60,354.75,348.71,341.26,355.96,332.49,339.37,334.72,342.01,339.74,318.69,312.65,317.09,322.22,325.07,348.28,349.72,350.96,355.10,340.52,338.83,344.30,365.41,362.89,358.41,348.07,331.94,355.46,359.01,357.09,349.30,324.99,335.67,352.36,365.16,358.50,339.79,322.29,311.99,326.09,325.06,323.39,317.05,325.79,325.22,328.21,332.53,341.56,348.13,351.88,350.81,343.29,342.56,341.91,333.98,328.18,327.77,328.68,343.84,345.32,350.63,342.89,341.54,342.67,348.23,348.01,352.81,352.92,343.05,351.85,334.73,338.06,351.11,332.30,328.95,340.43,355.80,351.20,353.81,360.27,349.08,360.72,357.55,342.47,333.86,334.26,339.24,347.80,332.10,327.96,340.76,319.32,315.73,320.98,330.76,335.13,341.23,334.66,334.95,346.30,337.48,338.63,338.55,346.48,347.21,349.37,348.64,354.94,358.60,358.81,358.61,358.20,359.80,363.74,351.55,350.27,354.17,360.89,372.73,370.47,360.39,350.11,352.12,356.71,357.61,359.83,368.41,370.45,373.01,L8
2014-07-04 21:58:34+00:00,365.54,361.75,357.17,373.52,368.08,376.03,377.98,,,,,,,388.87,382.10,382.56,383.21,378.15,387.81,385.89,,,,,,,363.64,362.61,368.45,352.03,359.86,351.24,361.25,351.38,,,,,,,,,,,361.63,,382.55,378.36,372.70,368.57,359.97,,,,,,,,379.05,371.22,354.88,335.47,326.17,332.34,335.89,,,334.08,340.14,,,,,,,,,,,,,352.19,,,,,,,,,369.70,383.26,372.66,368.86,358.05,361.59,368.05,,,,,,,,369.89,376.76,376.68,362.26,359.28,357.76,366.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-07-12 22:00:55+00:00,361.19,347.60,345.00,345.63,347.58,352.38,357.73,359.74,359.70,364.45,365.12,361.60,362.97,365.80,355.81,368.86,,351.76,348.69,354.03,350.12,359.14,358.84,349.06,345.78,341.29,321.92,333.53,,346.24,340.46,331.22,340.79,338.46,338.51,319.30,324.98,331.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-27 22:04:50+00:00,340.91,335.02,333.24,333.43,336.60,,,,352.87,356.47,353.14,351.24,358.00,353.02,343.07,338.38,,332.19,339.93,,,344.02,340.99,338.50,341.38,336.05,317.77,319.93,,327.54,324.92,316.83,,,,,,305.11,314.02,331.48,331.76,334.25,339.42,324.03,330.58,330.37,340.09,337.23,330.22,,,,336.07,330.90,327.18,314.30,326.61,343.18,348.81,335.93,316.61,308.19,305.97,311.12,305.03,300.04,299.50,298.45,,,313.61,315.23,,337.48,,328.12,326.60,,,313.04,307.38,310.36,,,,326.34,326.02,329.31,329.28,330.82,,345.51,339.14,328.88,324.37,326.58,,,,330.80,,,340.92,335.68,334.32,,333.41,340.71,320.31,316.10,324.07,,,,320.26,307.62,,,316.00,315.19,326.83,319.21,325.07,325.77,326.49,331.89,333.00,329.92,,,330.35,336.98,346.19,345.69,346.09,336.83,338.92,341.36,336.36,337.93,,,,351.95,343.56,335.04,335.67,338.93,338.00,345.21,352.62,358.10,364.30,L7
2014-08-04 22:07:14+00:00,363.16,356.59,356.13,360.46,360.79,364.16,368.75,371.95,375.85,377.52,376.21,372.78,376.26,378.48,374.97,370.98,369.61,367.16,372.20,369.66,369.13,369.69,368.26,363.90,374.81,361.92,355.96,352.72,367.25,346.14,348.31,339.32,353.87,349.79,334.85,322.70,333.19,338.31,339.63,359.08,357.86,357.46,363.88,354.02,353.50,355.83,368.77,374.70,364.81,362.26,345.29,362.50,370.74,362.76,357.37,341.16,348.40,356.74,372.63,365.49,353.22,340.56,327.36,338.69,332.22,329.65,339.12,344.80,344.76,341.07,341.71,349.98,356.73,364.65,354.22,354.52,357.67,349.72,341.54,338.68,338.75,342.27,350.55,352.23,354.79,356.18,349.97,347.55,356.43,360.84,358.98,364.06,356.81,362.52,346.40,344.34,357.37,342.94,341.07,346.74,361.93,366.27,365.16,369.92,359.22,367.27,365.89,353.88,350.60,347.50,353.03,358.99,343.51,341.97,348.92,339.88,329.35,332.55,342.78,351.66,356.73,353.07,354.75,358.31,352.65,356.33,359.58,357.29,356.08,360.34,356.41,361.91,366.95,364.06,366.77,364.91,366.85,369.07,364.26,359.81,363.75,370.95,378.72,372.30,365.66,358.57,356.21,357.95,360.29,363.00,373.69,372.22,380.28,L8
2014-08-12 22:04:53+00:00,361.87,358.50,354.42,351.81,356.51,356.76,360.57,359.50,359.62,361.74,365.24,,,,358.25,364.43,346.39,353.95,359.27,358.51,353.86,353.67,351.05,352.45,,,,345.32,346.81,348.83,340.54,333.51,346.43,345.75,329.38,321.71,332.26,333.33,329.83,354.77,348.83,349.04,,,,350.00,359.08,359.94,355.15,343.09,340.50,354.80,350.28,348.55,346.50,337.10,335.13,,,353.49,338.62,322.01,322.94,335.30,325.10,325.03,323.77,329.44,331.16,329.09,329.58,339.47,342.51,352.86,,,342.13,340.64,335.31,332.35,333.34,338.58,342.35,348.79,349.86,343.62,340.38,341.80,343.79,,,350.33,354.16,347.66,339.15,343.10,347.63,333.15,333.88,338.10,349.08,353.11,351.31,,353.61,347.85,352.14,352.38,335.95,336.11,339.60,340.85,335.01,327.15,334.37,325.40,317.99,320.89,330.60,,,335.26,341.83,342.77,343.25,347.66,344.21,341.80,345.56,346.18,348.36,351.33,351.10,351.05,,,355.43,359.45,354.37,352.82,355.25,359.68,364.25,355.58,352.26,344.50,346.67,,,359.41,365.14,370.59,374.65,L7
2014-08-13 22:01:06+00:00,358.88,355.73,349.49,355.82,355.28,361.61,366.21,367.11,367.26,367.00,373.43,363.95,371.25,372.25,364.49,371.67,357.82,361.16,364.38,367.83,358.38,368.87,366.51,360.20,367.93,351.58,349.87,345.27,358.82,345.42,346.08,338.76,348.86,348.74,330.38,321.76,330.18,340.64,337.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-21 21:58:40+00:00,368.72,356.34,,,,,,364.75,363.33,365.72,369.65,363.94,364.22,372.69,355.19,,,,,,,379.19,372.76,356.84,354.82,351.34,336.80,339.61,,,,,,,,330.80,334.03,339.96,340.66,355.19,,350.91,361.45,352.34,354.17,,,,,,,,356.49,347.46,350.39,339.01,348.07,356.24,367.26,363.31,,,,,,,,,,331.68,338.84,345.26,352.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-09-22 21:58:47+00:00,,,,362.49,362.99,362.78,362.64,361.87,365.21,370.71,,,,,,,333.60,348.50,352.54,354.62,351.38,357.34,352.60,,,,,,,,346.02,336.91,350.64,342.16,336.23,322.15,321.37,,,,,,,,,,,354.97,343.56,331.62,338.66,345.25,348.07,340.07,344.10,,,,,,,,,,,,,,,,341.42,352.28,,,,,,,,340.11,341.72,343.64,351.69,363.05,364.77,360.63,,,,,,,,357.14,359.60,363.75,363.42,,,,,,,,,,,362.27,340.29,341.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-09-29 22:05:04+00:00,356.22,349.92,348.64,359.77,352.34,357.68,355.11,,,,361.37,355.56,362.39,369.93,363.07,368.09,363.54,354.59,369.68,366.67,361.45,,,356.94,362.71,355.73,349.87,338.84,360.89,336.62,340.21,334.73,342.77,343.02,323.59,310.22,,,,,352.39,355.97,354.78,351.22,348.94,346.04,363.00,364.75,357.19,358.65,340.80,360.44,,,,332.64,335.41,347.99,359.10,353.94,337.60,330.76,320.69,323.84,320.78,321.14,322.99,324.96,325.31,317.55,,,335.72,348.48,337.47,333.64,331.77,328.83,319.18,321.95,320.81,325.08,335.16,337.85,339.73,,,341.06,343.03,338.22,338.74,344.35,341.11,351.02,339.69,340.39,355.58,336.09,333.80,,,350.76,357.24,362.74,345.26,356.79,354.83,344.40,345.22,341.84,348.51,357.84,336.91,332.65,,,,331.77,333.87,338.94,344.10,338.77,334.94,338.21,337.20,338.44,340.86,341.70,338.94,345.65,,,352.83,350.24,348.81,343.63,342.97,346.10,339.67,344.61,343.39,354.21,366.99,,,349.35,347.80,348.89,350.49,348.17,356.50,358.40,366.07,L7
2014-10-07 22:07:25+00:00,373.65,357.35,352.86,343.07,346.62,349.36,351.57,351.62,353.94,359.01,352.70,348.31,352.07,361.26,352.72,,,346.10,350.76,351.18,349.19,370.23,363.84,346.11,345.95,344.05,318.27,332.29,370.03,347.48,337.44,330.77,341.45,341.76,345.91,334.67,335.72,338.50,334.27,351.72,346.41,353.07,374.53,373.16,345.51,356.12,374.81,379.73,360.24,337.01,342.49,343.01,,374.47,379.12,335.29,344.20,357.45,384.28,372.23,355.00,336.24,340.92,350.30,343.60,340.41,348.51,346.15,344.54,339.31,344.45,346.24,352.99,355.67,345.40,345.48,352.66,341.74,340.44,339.11,335.41,338.44,343.72,350.35,354.39,348.17,346.41,347.37,344.09,340.22,,,365.88,358.46,356.03,352.13,342.62,331.72,333.63,345.61,335.36,349.14,347.68,338.22,347.42,318.59,341.20,366.27,341.48,332.11,336.88,336.94,337.16,338.74,344.97,339.97,323.86,330.80,342.60,350.17,357.98,354.90,346.10,344.86,345.20,351.67,352.86,354.29,354.77,356.12,351.95,359.06,361.33,367.03,361.75,353.21,355.21,362.37,357.53,351.94,355.32,357.91,359.99,354.52,339.76,338.40,341.88,340.07,334.41,348.24,355.48,361.27,367.39,L8
2014-10-08 21:58:59+00:00,,,349.69,349.63,352.12,351.16,358.88,355.99,353.65,,,,,,,,,353.22,354.88,355.11,350.79,362.14,359.85,,,,,,,349.45,342.29,335.32,343.69,347.90,346.23,334.23,334.75,338.43,337.53,352.66,,,,,,,,368.03,357.11,335.70,340.07,342.18,358.76,342.99,,,,,,,,333.63,335.64,341.12,339.09,335.39,335.62,335.14,332.34,336.24,336.65,340.39,,,,,,,,327.55,322.11,328.72,340.62,346.00,349.51,338.97,,,,,,,,343.49,352.93,349.48,348.59,340.21,336.71,346.41,,,,,,,,,,,,,339.13,336.89,340.70,336.11,,,,,,,,343.21,340.66,345.68,347.56,,,,,,,,,,,,,,,,,,,,,,,,,364.91,367.69,L7
2014-10-24 21:59:08+00:00,,353.60,351.14,349.32,345.67,352.08,353.92,344.71,,,,,,,352.29,348.71,327.28,343.73,353.77,352.82,349.81,,,,,,,337.32,338.43,342.69,337.77,333.04,344.95,342.68,337.19,324.19,,,,,,,,,,349.04,355.07,351.66,344.78,336.76,334.67,344.47,,,,,,,,353.33,340.56,334.02,323.98,329.92,321.71,318.02,318.70,314.21,310.66,310.47,,,,,,,,330.44,320.09,319.20,316.93,318.09,329.30,334.79,,,,,,,,,,,,,342.48,328.19,,,,,,,,336.10,339.35,349.30,328.97,329.98,335.39,339.23,330.04,326.95,,,,,,,,327.52,331.21,335.36,332.14,,,,,,,,,,,,,,,,,,,,,,,,,355.11,365.02,368.96,373.75,L7
2014-10-31 22:05:23+00:00,352.67,343.88,342.45,348.47,,,347.75,349.74,356.62,357.65,355.90,352.27,357.19,364.99,351.83,365.10,357.92,,,366.35,361.26,361.24,356.41,356.88,358.62,355.01,349.94,337.21,354.40,331.90,,,,335.86,314.52,300.74,311.96,310.53,318.12,340.76,345.26,353.03,353.08,339.07,341.04,344.99,359.89,361.22,,,332.41,356.20,357.56,351.78,343.57,327.33,332.21,344.40,353.68,345.93,330.75,317.79,312.50,320.57,310.45,,,,303.08,293.04,306.54,313.67,325.35,334.31,329.57,324.34,327.19,323.02,312.32,304.97,302.79,,,332.10,333.60,337.04,332.21,334.61,336.70,336.30,334.67,343.01,332.88,340.08,,,,325.69,327.76,336.79,356.66,351.15,357.49,363.71,344.35,351.10,350.80,338.06,340.04,,,,337.00,329.18,339.73,330.36,323.73,327.82,328.77,326.52,336.01,332.09,335.67,339.83,334.95,332.57,,,320.81,335.57,335.86,346.89,351.15,344.22,345.81,341.89,341.34,340.71,338.06,,,,359.71,358.33,346.48,343.94,346.24,348.01,352.06,351.42,352.58,354.98,365.64,L7
2014-11-08 22:07:28+00:00,,,,,,,,,,,,,357.66,358.42,347.85,348.07,332.76,343.32,348.15,348.47,343.57,347.19,346.60,341.02,349.13,343.34,336.77,339.81,340.82,343.87,336.18,330.98,344.19,344.17,343.53,330.28,332.00,337.36,330.73,347.51,346.53,342.46,348.38,333.88,342.03,343.31,354.53,351.22,350.63,338.81,331.85,342.67,346.97,342.81,340.08,335.08,329.35,345.22,354.02,345.28,329.05,328.51,332.91,335.65,330.21,332.56,334.66,336.91,335.25,332.70,326.04,333.52,331.38,343.50,345.78,342.01,344.20,346.75,336.72,332.70,330.12,334.90,343.40,349.34,349.88,346.83,339.04,338.04,343.45,335.90,339.69,343.43,344.65,343.19,342.78,340.52,343.24,332.98,331.49,336.39,340.47,343.25,346.15,338.32,346.19,337.61,346.03,354.30,338.67,336.45,337.29,345.76,340.20,337.81,336.51,339.20,334.55,327.79,335.56,341.13,348.80,341.45,340.00,348.75,348.49,348.08,342.43,343.38,344.30,345.16,338.39,345.79,350.03,355.39,353.05,352.45,351.72,355.79,352.21,345.39,343.73,351.13,361.66,357.27,348.19,339.80,343.01,343.96,343.27,348.65,355.00,355.11,362.41,L8
2014-11-09 21:59:18+00:00,,,,,,,,,,,,,,,,,,358.77,369.50,365.16,358.49,371.83,367.68,368.80,,,,,,,351.08,343.52,353.77,352.98,345.19,332.94,339.40,344.39,340.45,365.17,363.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.86,325.28,342.34,348.51,351.77,347.01,345.14,346.13,,,,,,,341.27,345.41,351.69,341.37,343.00,346.12,350.72,,,,,,,,,,,,,,,344.02,340.93,,,,,,,,,353.01,345.95,344.22,352.29,359.74,354.66,365.65,,,,,,,358.67,356.70,355.51,360.70,373.21,371.24,360.67,352.53,,,,,,,,L7
2014-12-18 22:05:45+00:00,350.26,345.31,342.63,341.60,340.24,,,349.62,351.01,360.24,360.90,355.16,360.22,364.61,352.07,343.57,325.14,342.01,,,,347.96,342.86,337.07,335.33,330.27,317.40,335.48,334.99,344.99,339.08,329.83,,,,,311.34,315.69,317.94,333.41,329.41,333.89,347.75,326.88,334.79,340.05,347.66,345.91,333.12,326.33,,,335.80,326.20,328.01,316.51,324.11,340.34,351.91,339.27,322.28,316.11,319.18,329.26,319.86,313.21,311.59,,,,306.13,317.67,327.11,335.20,325.13,324.22,323.53,321.48,313.47,312.15,309.38,313.87,,,336.84,330.05,329.02,332.86,330.98,326.74,334.28,341.78,343.78,338.71,344.47,343.67,,,325.22,333.93,332.51,341.21,340.67,330.81,334.49,329.26,328.96,341.29,328.63,326.93,335.76,,,,327.86,326.80,315.86,315.16,325.57,326.57,334.36,329.71,332.93,334.08,334.57,333.53,333.41,,,332.94,331.46,337.74,341.43,339.03,342.72,337.03,337.09,336.79,337.34,333.79,325.71,,,341.24,333.17,329.67,334.51,338.28,336.54,348.11,360.16,361.83,371.90,L7
2014-12-26 22:07:18+00:00,,,,,,,,,,,,,374.86,384.13,369.75,379.97,,365.46,382.86,378.67,376.53,376.70,374.68,368.99,371.96,366.62,,350.88,369.04,340.88,348.05,342.10,354.89,349.49,331.51,319.23,324.74,335.53,332.65,352.62,361.43,368.93,365.87,360.34,355.17,357.96,373.99,373.58,366.95,366.30,345.49,369.48,368.47,367.66,353.62,338.18,343.49,357.52,372.46,364.58,352.94,341.72,324.26,342.46,337.19,329.82,331.21,333.39,328.36,323.04,327.16,336.51,342.01,352.19,350.21,343.51,341.38,336.42,328.74,322.27,323.50,326.63,346.40,351.78,353.80,355.01,347.81,344.25,347.31,346.38,342.17,351.11,351.22,358.74,345.90,348.08,355.74,345.08,342.14,347.13,367.52,363.06,370.18,,357.74,,,352.82,355.44,352.74,359.18,368.51,356.93,350.14,362.90,345.77,341.75,345.31,346.47,355.89,356.37,354.43,353.82,357.75,348.80,347.23,349.59,347.78,349.25,351.34,348.54,356.00,359.68,358.80,356.38,354.76,352.80,347.20,347.62,350.55,351.43,360.34,368.96,369.52,365.00,356.20,355.86,360.78,362.72,357.84,365.52,364.85,372.69,L8
2015-01-03 22:05:45+00:00,336.29,334.86,333.34,333.27,335.15,340.21,343.06,347.02,,,351.45,351.82,354.95,355.41,342.98,333.94,312.01,330.66,328.88,332.87,330.07,,,,327.14,317.60,302.72,319.36,315.05,331.81,326.34,316.20,327.47,317.47,302.47,284.46,294.38,300.83,,,,324.03,330.79,308.91,323.67,328.56,333.19,329.53,322.68,314.53,324.87,322.85,325.79,,,,322.10,338.30,342.69,325.29,296.46,294.35,302.57,313.09,308.09,308.49,,295.43,,,299.10,,,323.90,319.73,317.57,313.69,308.59,306.40,300.55,289.33,303.56,316.85,324.92,329.30,,,327.74,324.57,324.37,332.02,335.42,336.34,321.19,339.60,335.99,318.63,313.02,322.82,,,340.95,337.74,318.21,310.35,286.35,313.48,337.72,315.51,312.94,317.88,321.66,325.74,324.84,326.11,,,311.69,318.50,316.66,332.38,329.23,329.45,334.70,333.47,336.10,336.33,335.35,336.53,334.95,330.38,,,337.73,333.65,330.86,330.22,326.39,333.73,338.33,327.36,330.44,340.24,339.06,,,332.33,337.09,334.67,340.53,354.28,357.97,368.08,L7
2015-01-19 22:05:46+00:00,345.56,344.42,343.53,336.37,342.77,346.56,353.47,,,370.66,364.79,362.41,360.16,361.02,352.77,350.58,322.09,342.45,341.36,343.98,336.38,,,338.17,340.00,334.06,318.62,333.36,331.92,351.65,342.57,333.48,340.50,338.41,,,,,,,332.61,335.23,345.75,326.90,339.09,340.94,346.97,350.57,337.39,321.92,335.98,329.36,,,337.73,324.62,334.63,343.29,350.20,346.20,320.35,315.17,330.03,341.47,324.54,321.23,324.07,326.07,328.45,324.18,,,337.20,340.88,340.63,340.95,334.02,335.28,326.64,326.77,323.68,333.70,338.95,340.70,341.15,,337.08,342.86,343.96,340.51,351.71,350.46,349.15,335.21,350.97,342.11,325.30,322.23,327.21,,,344.46,352.14,336.39,338.74,304.52,323.74,348.80,329.14,329.75,333.04,333.98,333.49,337.35,,,,322.14,339.26,343.25,352.17,343.65,343.51,343.07,345.65,347.07,339.54,341.18,344.17,341.08,,,346.27,345.61,347.73,346.34,343.44,349.14,345.96,342.32,333.35,333.63,344.71,,,333.45,339.63,342.66,338.33,350.87,356.63,360.89,369.69,L7
2015-02-04 22:05:55+00:00,343.93,339.49,340.05,338.43,339.78,344.87,348.55,347.46,,,364.35,362.05,362.39,360.31,351.38,343.31,331.55,337.02,344.59,344.43,340.97,,,336.86,346.74,337.94,324.94,334.46,330.94,344.02,337.27,328.37,338.77,333.29,338.19,326.39,325.73,,,,,339.86,343.11,325.41,338.00,342.70,351.19,341.06,342.27,334.65,331.90,336.05,338.50,,,326.50,332.37,347.33,354.57,342.66,324.72,325.09,323.32,334.00,323.17,317.31,313.21,324.37,324.58,322.34,324.21,,,346.47,344.33,339.47,333.23,335.47,332.19,328.37,326.59,331.47,335.64,339.61,341.15,,,333.96,336.69,336.94,343.84,350.55,351.06,338.00,345.60,343.95,334.17,325.24,328.43,,,347.89,347.33,341.06,343.60,325.29,338.10,354.38,337.67,333.26,337.93,337.38,328.44,329.40,332.93,,,322.55,330.55,338.91,345.79,342.92,339.71,341.48,337.50,340.45,343.29,341.67,345.28,342.68,,,,348.63,351.41,344.90,350.50,351.99,343.64,345.91,342.79,346.06,354.70,353.45,,,344.00,343.89,343.86,354.99,359.30,362.39,373.32,L7
