dates,satname,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152
2013-05-14 21:56:55+00:00,L7,348.47,344.80,345.41,,,,,,,,,359.88,361.52,361.65,352.54,355.91,,,,,,,346.76,342.97,342.53,340.96,328.86,332.60,340.49,338.76,,,,,,,,,,,,,,,,342.83,356.83,,,,,,,,331.10,322.97,330.64,344.28,358.59,356.38,335.90,329.01,,,,,,,,,,331.86,341.30,348.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29 22:09:17+00:00,L8,348.42,341.83,340.02,342.68,342.60,346.65,355.10,352.87,359.75,363.46,353.30,349.34,359.06,358.81,346.98,351.03,339.52,342.18,351.05,354.11,349.17,349.44,352.63,342.95,346.56,346.43,328.99,331.65,342.97,334.80,331.30,328.10,335.34,335.93,318.74,309.31,319.38,325.21,325.70,342.35,339.99,348.62,349.07,334.18,339.05,341.06,354.31,348.39,347.76,341.33,332.94,343.45,347.03,344.59,333.62,321.21,333.41,347.55,360.50,350.66,332.64,324.30,325.84,335.61,327.27,325.32,324.89,318.95,320.54,318.66,326.73,338.07,343.94,351.51,340.16,335.66,342.79,331.21,327.08,317.85,321.50,326.36,332.74,331.91,346.99,342.62,340.36,339.97,341.11,333.63,340.86,338.54,336.35,343.86,335.30,342.06,344.97,328.94,318.81,333.73,344.92,347.42,347.58,337.37,346.31,343.54,346.03,347.79,336.18,337.66,341.57,349.58,340.43,342.77,341.18,331.91,322.25,328.87,333.33,336.98,342.48,329.33,331.64,337.19,341.66,336.64,341.28,341.10,338.02,343.85,344.04,341.54,352.60,352.89,347.49,340.97,342.27,339.29,335.90,330.37,333.92,342.43,357.25,353.47,345.70,340.26,344.68,339.74,339.51,344.30,358.63,356.95,362.87
2013-05-30 21:56:48+00:00,L7,,,,,,,,,,,,359.12,,,,,,,,,,,,352.80,357.58,352.67,,,,,,,,,,,,,,,352.39,351.46,356.46,,,,,,,,330.99,348.51,344.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06 22:02:55+00:00,L7,372.22,359.88,,,,,,,374.59,381.14,377.31,375.16,377.21,393.60,385.91,,,,383.55,393.19,381.21,395.33,385.93,374.48,371.25,363.87,346.07,347.53,,,,341.24,354.30,342.85,332.86,313.65,324.77,332.53,332.62,361.91,358.94,379.33,390.47,,353.04,375.07,,,360.66,352.80,348.39,361.30,,364.84,355.65,339.35,346.00,375.27,388.16,376.22,364.09,,,,,316.63,327.49,328.05,332.75,331.93,325.23,334.84,349.01,363.91,347.89,344.79,341.59,334.55,329.73,,,332.13,340.91,343.05,352.13,351.62,348.87,352.69,358.41,351.84,352.20,360.98,356.62,,,347.11,354.87,340.23,335.97,347.83,356.58,358.76,359.92,362.79,368.33,367.97,360.42,,,,349.91,356.49,339.48,342.96,351.06,335.92,,,338.46,346.85,350.57,341.60,343.65,350.01,,,342.27,343.69,346.14,345.53,346.96,351.96,360.05,357.97,359.93,357.33,356.95,359.95,,,349.24,364.86,370.19,366.97,354.84,349.85,360.20,357.77,354.25,365.16,371.51,,
2013-06-22 22:02:50+00:00,L7,359.54,353.78,356.39,353.42,347.27,352.96,360.55,,,369.62,367.85,356.20,371.73,364.36,359.60,364.76,349.56,353.67,357.55,356.31,,,364.73,360.83,361.15,353.88,341.25,339.40,353.68,335.39,336.44,332.13,339.71,328.03,,,,,,,344.46,353.00,360.75,341.60,340.16,,356.30,348.04,,345.16,332.32,353.40,,,331.54,318.97,332.84,350.38,362.80,359.53,,299.83,314.07,320.51,309.34,302.69,307.11,309.23,311.56,309.15,,,333.64,347.64,,337.46,327.91,,,295.57,301.53,314.21,,332.71,,,329.30,336.33,,342.16,,353.08,350.25,352.81,340.96,338.23,355.28,339.10,,,358.98,354.53,354.96,358.87,347.07,347.07,350.45,345.94,337.92,334.80,343.40,345.38,336.82,333.64,,,324.24,333.90,332.72,,,335.38,333.96,335.97,335.69,,335.61,334.87,336.84,341.47,,,355.44,354.07,356.27,353.97,345.78,351.56,352.52,352.53,,,362.96,,,358.68,353.52,359.25,356.24,366.58,370.90,374.03,
2013-06-30 22:09:11+00:00,L8,354.01,354.55,352.05,357.23,356.02,358.23,359.83,366.24,368.85,370.89,360.85,349.75,363.37,360.06,349.45,355.70,340.64,349.76,355.25,353.39,350.74,357.00,352.05,349.24,351.96,341.68,333.29,336.41,344.80,341.19,336.64,331.54,338.60,336.09,324.33,310.15,318.92,333.48,332.31,351.30,344.87,347.54,349.28,336.47,348.12,351.87,356.19,354.84,350.67,343.52,337.27,346.07,351.94,341.08,340.17,330.13,341.78,349.04,361.51,358.81,333.44,323.55,327.18,334.52,327.97,325.64,331.42,337.18,342.74,333.28,336.60,343.84,348.71,356.91,348.56,344.21,340.80,339.36,328.43,327.85,329.37,335.22,342.91,342.54,350.41,347.53,342.22,342.53,347.96,348.81,347.56,348.36,341.25,342.55,340.97,342.72,347.24,333.19,332.64,341.26,349.94,351.29,351.12,347.77,341.42,341.69,347.15,350.68,338.64,338.97,343.35,353.49,339.73,341.66,348.74,335.47,328.97,334.09,338.94,347.58,352.02,345.14,348.67,350.28,353.08,352.10,348.69,347.19,350.51,351.07,350.85,355.64,355.76,356.85,356.84,351.54,352.95,352.56,346.25,344.51,345.78,352.29,359.74,357.63,344.81,341.52,343.99,346.52,346.32,348.34,358.34,365.64,369.09
2013-07-24 22:02:32+00:00,L7,340.13,335.31,337.49,340.08,,,353.49,356.25,359.73,357.29,348.83,345.74,352.19,355.92,348.86,348.68,334.44,,,353.05,350.88,353.15,348.95,342.58,345.89,332.96,322.31,323.27,334.44,329.95,327.30,,,326.92,314.56,301.32,299.94,311.75,316.00,337.29,335.40,339.28,340.61,321.94,332.79,,347.08,343.03,,,,343.16,345.86,336.97,327.75,317.16,331.91,344.25,352.85,343.82,308.05,308.72,309.10,320.60,316.67,304.90,,,316.41,292.99,311.28,318.18,,334.83,325.44,324.75,314.56,,,303.85,308.25,,,334.60,338.68,332.55,328.84,332.55,336.00,330.67,,334.35,334.58,329.24,329.12,,,322.74,325.35,337.46,,,348.91,339.46,328.99,329.37,339.94,339.24,328.86,324.35,,,329.05,330.47,,319.93,,,324.06,332.83,334.14,330.11,326.78,331.80,329.44,,,,333.94,335.08,328.70,337.16,338.50,338.89,336.84,328.54,322.79,329.11,335.36,332.84,,343.92,348.03,351.14,339.11,336.44,339.14,341.23,339.67,341.71,352.07,357.31,364.09
2013-08-18 21:56:22+00:00,L7,,,,,350.27,354.13,354.11,352.61,366.07,367.58,367.98,364.35,,,,,,,385.39,372.61,373.26,403.26,403.12,383.64,387.13,,,,,,,331.13,343.23,341.53,337.60,321.24,326.19,333.53,334.38,359.22,358.89,369.74,,,,,,,382.09,348.81,345.65,355.81,394.53,383.06,,333.83,339.61,,,,,,,,,,310.68,316.26,321.45,323.66,333.23,335.49,340.76,350.22,,,,,,,,,,,,,339.76,339.40,,,,,,,,336.89,343.10,338.61,333.13,347.33,357.20,359.04,,,,,,,,336.04,342.63,359.79,348.41,334.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:09:16+00:00,L8,396.83,368.72,363.59,368.87,363.62,368.81,370.91,369.80,368.66,371.54,367.84,366.47,373.34,395.11,391.71,,,,398.13,392.56,381.58,409.73,408.40,390.75,394.23,389.90,355.46,353.39,429.05,,355.39,347.77,354.38,366.84,359.57,337.46,341.68,346.99,345.74,370.44,371.86,380.62,404.68,413.93,360.76,372.70,406.79,413.03,397.86,363.36,349.80,368.61,416.30,404.99,395.95,350.67,353.74,369.63,396.94,388.27,387.29,352.10,336.06,344.02,334.42,331.72,334.76,341.08,345.64,349.48,352.29,358.68,356.74,361.42,368.13,364.66,352.67,349.57,346.71,343.65,343.07,348.73,357.46,351.80,353.47,351.98,349.04,352.46,357.48,364.25,365.12,369.94,363.44,364.22,355.78,345.08,369.68,358.50,345.64,355.75,359.11,361.76,364.95,372.31,367.55,365.56,372.88,369.95,354.85,354.34,360.69,367.32,352.38,347.31,350.88,337.23,328.91,334.43,350.38,360.51,362.30,353.44,345.37,347.66,352.46,364.67,363.77,362.26,363.96,355.72,351.23,356.83,366.34,366.22,366.63,362.89,360.89,368.48,370.67,360.81,357.05,361.32,371.64,371.36,358.42,352.09,348.27,357.01,353.95,363.76,370.98,376.45,382.88
2013-09-26 22:02:59+00:00,L7,339.76,336.20,,,345.77,345.80,349.57,349.07,350.23,352.44,344.34,340.50,346.54,351.69,339.60,,,337.92,344.89,347.67,341.36,343.46,341.44,336.82,342.22,333.71,323.79,325.07,,,,321.86,328.85,327.90,318.13,304.39,312.60,320.65,320.73,338.39,335.36,333.43,338.21,324.89,333.78,336.00,,,335.39,327.96,322.37,336.14,338.34,337.11,330.72,321.40,327.77,340.93,344.86,338.72,316.19,,,,,,313.84,313.82,317.05,320.05,314.80,319.91,334.67,337.04,335.31,326.99,329.76,319.54,,,,311.27,322.68,327.96,329.89,329.91,325.12,330.02,333.08,330.12,337.26,336.10,,,,327.98,328.30,321.54,319.65,329.64,328.56,338.62,341.26,333.47,327.96,321.71,,,,324.68,330.39,335.97,329.35,325.97,328.84,319.23,311.25,312.66,322.34,315.59,329.69,326.68,330.09,327.45,,,329.35,327.34,329.22,328.85,327.79,343.20,341.46,339.55,343.66,336.09,337.22,335.94,,,334.32,344.37,350.87,344.54,334.78,330.52,332.84,335.22,333.55,334.70,345.84,,
2013-10-12 22:03:12+00:00,L7,337.06,340.85,338.62,342.49,340.30,343.26,348.40,347.48,349.66,351.53,,,353.06,356.52,344.08,345.42,332.44,339.65,347.14,346.85,340.40,344.63,340.35,,,,323.07,324.33,332.38,328.53,327.40,321.75,329.27,324.03,318.34,307.09,310.17,327.03,325.27,337.59,,,,318.89,324.96,331.27,341.27,342.96,337.88,332.18,325.18,336.10,337.89,335.09,333.14,,,344.67,342.52,333.15,307.57,300.89,310.06,319.64,314.43,311.63,310.46,311.72,317.91,313.50,314.93,318.79,325.87,,,326.60,326.46,323.65,316.65,302.55,305.72,311.30,317.40,325.59,326.24,323.06,324.37,,,329.79,335.57,337.39,328.11,327.63,320.10,325.68,328.15,316.85,315.98,324.47,333.97,,,332.90,336.18,323.43,327.59,342.36,330.69,322.63,330.95,332.10,331.27,322.55,326.22,309.79,306.01,304.21,,,319.31,314.72,316.06,323.03,323.28,325.50,321.08,326.70,328.31,331.82,334.32,341.06,,,,331.45,336.18,341.11,336.51,334.72,332.87,338.24,348.79,344.78,334.09,329.09,,,333.37,333.95,346.38,347.86,357.04
2013-10-28 22:03:18+00:00,L7,349.68,345.39,346.82,348.25,349.49,354.00,352.94,353.58,,,,351.29,360.66,360.59,348.97,352.94,340.24,348.83,351.73,355.33,350.34,,,,347.67,343.37,331.68,337.13,343.56,339.94,340.82,331.01,341.98,339.33,331.98,323.62,326.84,336.18,,,,348.40,347.44,334.67,346.26,349.86,355.08,351.01,344.61,343.73,337.21,348.03,345.46,,,,338.34,348.64,358.46,349.51,329.40,324.29,323.76,334.79,330.73,325.16,326.71,331.33,335.87,334.60,333.62,,,356.03,349.22,346.40,349.90,342.24,331.07,328.22,329.55,334.42,341.69,342.07,340.96,,,,347.58,353.47,358.44,357.43,352.60,347.31,348.62,349.36,347.42,336.00,336.99,,,357.14,353.82,356.82,357.09,340.19,353.81,361.83,346.16,345.75,352.63,353.15,342.41,339.03,346.31,,,,341.06,350.03,353.64,347.98,348.43,347.60,351.08,352.31,352.55,352.68,354.97,353.09,350.24,,,358.76,355.61,355.23,357.19,358.94,351.16,354.96,351.05,348.80,363.22,359.99,,,340.86,344.76,345.46,349.16,360.72,362.91,371.25
2013-11-22 21:57:16+00:00,L7,,349.47,352.22,354.25,352.86,361.00,368.11,369.22,,,,,,,,359.06,345.03,353.83,368.70,369.61,366.98,365.96,,,,,,,343.97,343.47,338.95,332.48,348.07,336.38,328.89,314.53,318.25,336.15,,,,,,,,350.12,356.85,351.83,348.37,346.57,345.07,355.92,353.05,,,,,,,,328.85,314.33,315.89,333.52,329.21,323.52,319.21,332.78,340.03,336.91,,,,,,,,335.26,333.43,328.95,329.15,341.84,348.87,344.87,349.16,,,,,,,,,,,,,338.44,339.29,,,,,,,,,,,337.94,347.71,350.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07 22:08:50+00:00,L8,341.75,340.22,337.72,342.11,340.21,345.04,346.61,347.82,348.88,350.47,350.20,345.72,351.76,355.98,341.89,342.10,331.20,334.60,344.61,344.26,341.51,343.33,336.61,337.14,340.52,335.16,325.97,328.96,336.28,333.80,330.02,318.19,331.76,327.05,321.86,311.06,322.84,340.34,330.68,341.46,343.09,342.07,346.23,330.71,333.40,337.80,348.51,346.84,343.88,340.70,327.29,337.87,338.48,340.67,335.61,324.30,332.94,347.32,353.14,343.05,317.10,312.51,317.35,330.86,325.27,319.45,320.31,323.73,327.64,325.68,330.16,336.53,342.72,345.57,349.16,342.30,336.31,329.83,329.35,321.23,328.19,328.94,337.49,339.26,332.50,333.22,333.10,334.51,342.18,341.20,349.70,350.90,349.41,338.92,337.83,336.01,331.30,325.03,324.37,332.43,341.00,340.08,344.04,343.97,340.79,334.45,343.81,342.79,333.64,335.41,338.31,345.78,343.78,328.72,338.13,326.13,320.89,325.20,334.03,336.79,342.05,336.40,338.36,339.64,349.31,350.42,349.55,346.65,343.87,340.69,338.23,342.36,347.51,346.27,348.62,347.72,350.80,355.40,353.92,344.69,342.03,346.80,357.52,352.69,340.99,336.52,337.69,336.60,339.90,342.17,351.89,353.97,356.55
2013-12-08 21:57:24+00:00,L7,351.97,351.67,350.64,354.59,346.87,356.28,,,,,,,369.29,376.16,360.12,359.17,345.36,350.40,359.91,,,,,,,340.57,337.17,340.60,345.45,343.75,338.86,333.75,343.33,,,,,,,,,,350.95,332.23,343.38,344.82,356.64,355.85,348.07,346.59,338.21,,,,,,,362.67,357.94,358.55,329.31,319.82,316.87,334.19,324.00,318.17,321.66,325.29,,,,,,,353.79,349.56,335.43,330.90,336.09,330.25,337.37,340.31,348.27,,,,,,,351.34,361.68,,431.59,,342.11,346.36,,,,,,,,363.77,358.77,349.81,356.60,351.50,338.50,339.43,345.62,,,,,,,,,,,,,,,363.64,358.59,,,,,,,,362.65,368.19,360.82,368.45,373.75,363.53,361.39,,,,,,,,,,,,
2013-12-24 21:57:26+00:00,L7,355.18,359.04,357.70,361.15,,,,,,,,375.10,382.19,383.98,368.68,365.98,356.80,,,,,,,363.53,364.93,354.78,346.13,356.41,355.09,352.87,351.59,,,,,,,,,,,361.25,362.56,342.36,353.32,366.19,371.01,363.40,,,,,,,,,356.08,375.33,373.91,363.30,340.59,325.80,323.09,341.32,337.18,,,,,,,,351.79,358.16,355.57,355.82,353.73,348.26,345.51,343.14,344.29,,,,,,,356.13,359.62,361.96,370.15,385.91,376.75,374.92,,,,,,,,,,,,,366.74,363.07,358.21,,,,,,,,,340.56,344.42,353.03,358.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08 22:08:30+00:00,L8,340.12,334.57,336.41,335.13,339.94,344.85,346.57,350.71,357.75,357.31,354.17,355.70,361.36,359.44,348.34,345.91,332.18,338.43,347.82,349.04,347.74,347.78,343.85,339.87,342.64,335.81,323.36,330.51,334.06,332.27,329.16,323.95,331.92,326.24,316.18,309.15,314.58,322.17,320.70,337.09,334.29,331.61,341.65,325.76,327.83,335.63,345.61,342.13,337.35,332.08,326.13,336.21,339.68,337.89,332.10,319.92,326.45,337.88,348.94,342.74,324.77,316.84,312.66,323.37,318.76,312.95,317.20,322.17,329.10,323.33,329.33,338.13,338.31,346.80,342.87,338.54,334.95,322.55,323.46,324.02,320.38,325.93,336.12,335.16,335.25,328.93,327.14,327.02,337.50,338.56,344.27,349.43,341.02,333.82,328.24,327.33,330.40,321.17,321.97,329.41,336.57,336.55,338.49,338.13,330.20,333.19,342.12,338.92,326.51,322.41,329.49,330.97,323.45,317.86,322.37,314.65,307.36,309.72,315.93,325.49,331.05,324.60,330.41,330.70,339.47,344.78,345.40,341.43,335.90,337.40,337.60,342.45,341.66,347.25,349.96,349.22,352.54,356.92,354.34,344.34,339.77,345.90,354.79,349.94,337.56,335.30,340.01,341.30,343.85,344.71,353.66,358.78,361.33
2014-01-09 21:57:29+00:00,L7,,329.76,327.46,329.49,333.29,335.10,339.65,345.82,,,,,,,,344.68,332.13,338.74,346.15,345.86,341.72,343.58,,,,,,,329.72,328.39,325.56,318.09,328.67,322.70,322.08,307.12,310.53,318.44,,,,,,,,333.26,342.54,339.07,333.51,326.18,323.03,331.44,334.12,,,,,,,,316.20,306.24,306.81,318.53,304.26,307.16,306.85,302.90,316.13,307.38,310.02,,,,,,,,,,,,318.31,325.37,324.27,,,,,,,,,,,330.30,328.01,313.63,310.01,,,,,,,331.18,331.38,337.25,321.17,315.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:08:21+00:00,L8,348.36,341.93,341.64,344.78,342.17,345.45,350.71,350.50,356.63,362.93,363.51,360.89,365.13,366.15,353.89,351.23,337.99,342.62,348.85,352.07,349.07,347.83,345.33,341.82,345.86,336.50,329.18,334.61,342.38,332.94,333.07,324.98,336.63,335.03,331.20,323.43,324.58,332.18,329.88,343.05,338.51,337.85,346.02,333.38,343.10,346.27,353.37,350.40,346.96,342.37,334.31,339.74,346.57,344.81,343.22,332.84,334.41,347.42,351.75,344.15,331.36,317.28,314.20,327.41,320.06,318.38,320.85,331.25,330.62,330.98,330.53,340.12,344.14,351.19,345.02,335.42,337.79,336.81,327.23,323.01,325.98,326.97,342.34,345.91,344.22,344.79,339.57,341.26,346.28,354.49,359.75,355.17,343.20,343.33,337.68,335.16,337.69,329.38,326.21,334.00,340.31,345.43,347.86,345.92,344.06,342.49,345.64,356.02,341.17,337.70,342.54,346.38,336.44,326.44,335.08,329.46,320.34,324.58,330.39,336.95,343.10,338.64,338.78,340.97,341.13,342.27,344.67,346.45,346.55,347.84,350.00,351.50,353.10,352.13,356.82,356.61,358.38,356.98,350.43,343.08,343.60,347.35,357.27,357.19,350.25,344.17,343.76,345.58,343.68,349.77,355.39,359.64,369.26
2014-03-05 22:04:01+00:00,L7,342.10,339.68,340.13,343.53,340.80,348.65,346.34,,,,355.04,347.23,357.42,358.35,346.80,350.12,337.91,345.21,352.63,353.52,,,,346.43,346.55,341.30,331.05,330.96,341.18,337.87,337.45,328.36,337.36,331.14,325.49,,,,,,336.41,341.73,341.92,329.43,330.09,335.14,351.07,344.58,341.42,333.37,326.66,336.91,,,,320.36,326.57,338.25,346.73,342.02,315.40,310.01,316.95,324.40,322.01,319.92,320.35,321.47,320.61,323.79,,,338.10,342.99,338.11,330.53,330.71,323.86,319.50,317.37,312.44,325.35,337.04,341.24,,,,330.28,335.47,332.43,341.89,342.01,339.18,340.53,333.96,333.25,332.63,323.53,323.63,,,344.55,342.65,337.82,321.54,324.58,328.90,340.25,326.88,329.29,331.94,339.71,331.56,327.47,,,,313.76,319.64,327.35,333.62,329.06,327.70,329.30,334.38,336.79,336.27,337.52,335.32,338.76,,,340.37,343.31,338.89,340.77,349.00,341.21,344.38,346.37,346.06,349.60,354.96,,,337.84,338.13,338.03,339.39,341.68,351.71,355.36,359.95
2014-03-13 22:07:45+00:00,L8,392.68,360.66,356.05,355.85,356.31,359.16,366.15,368.05,371.89,374.87,375.84,375.26,377.37,388.59,377.34,,,369.72,385.62,376.59,374.07,395.16,394.74,373.59,370.36,366.73,348.11,349.66,394.96,358.23,356.06,347.51,354.25,357.76,351.06,338.28,339.88,344.50,345.34,370.83,363.93,373.02,393.57,,364.08,368.14,396.12,403.45,382.72,363.82,359.04,366.61,400.46,384.62,383.89,355.77,364.70,367.09,400.42,390.81,378.95,344.96,337.70,346.48,336.26,331.54,339.74,342.40,347.85,343.58,346.99,352.49,353.77,371.23,363.90,362.72,361.20,358.73,346.52,340.85,341.59,349.15,357.14,358.86,360.47,350.94,354.06,357.43,364.02,369.02,368.35,366.21,358.50,359.83,360.46,353.79,360.48,351.23,349.42,356.20,359.67,367.21,368.67,369.96,371.05,362.60,363.25,368.73,364.62,360.02,361.83,363.92,348.87,346.37,356.62,349.81,334.54,339.64,348.31,354.49,364.89,357.32,361.67,362.93,361.08,363.97,361.87,359.11,355.95,357.13,355.34,367.72,370.44,367.76,374.90,368.44,367.87,377.13,367.41,362.71,363.96,367.35,372.65,367.87,356.73,352.95,353.21,357.17,354.10,363.70,371.87,378.37,389.67
2014-03-21 22:04:08+00:00,L7,339.86,339.78,334.60,342.22,340.10,349.38,354.75,354.29,,,,364.48,365.58,366.03,351.09,349.94,344.45,351.09,352.94,355.65,352.26,,,,349.21,340.81,331.37,339.67,342.29,336.52,335.89,328.06,336.55,330.46,326.67,319.02,319.37,329.29,,,,346.15,347.64,330.98,343.12,345.52,353.22,348.71,346.10,341.96,336.82,342.58,345.65,,,,338.05,350.57,353.13,342.31,326.01,317.19,319.49,327.85,321.45,315.57,319.01,325.43,327.01,322.35,328.23,,,346.72,346.37,343.97,332.60,334.66,331.35,327.53,327.28,331.81,339.93,341.07,341.42,337.10,,,345.36,349.18,351.10,357.65,352.09,343.99,336.92,342.40,340.18,332.19,331.18,339.42,,,348.52,344.01,344.70,336.67,343.46,348.07,334.76,336.57,342.76,345.65,339.95,336.80,341.19,326.20,,,324.37,329.72,339.84,335.67,338.63,338.49,339.14,345.43,342.53,343.97,342.36,347.90,346.94,,,352.07,351.21,349.75,346.09,350.60,350.27,350.89,346.81,349.45,361.86,364.61,,,344.22,347.58,347.16,350.11,363.50,365.92,374.59
2014-03-30 21:58:01+00:00,L7,385.70,364.25,360.78,,,,,,,376.63,380.76,381.25,389.41,391.72,382.52,387.07,,,,,,,375.46,373.59,370.70,367.67,357.37,360.70,384.37,,,,,,,,,,346.24,367.45,372.15,374.61,397.18,393.73,365.99,369.38,,,,,,,,370.83,376.98,356.83,364.34,374.04,401.87,389.11,377.44,,,,,,,,,,350.21,353.29,360.42,369.40,370.60,360.58,363.79,358.98,,,,,,,,,,,,,,380.59,,,,,,,,362.35,368.14,368.15,373.08,378.72,382.19,376.05,,,,,,,,,348.58,337.37,332.78,337.68,345.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22 22:04:24+00:00,L7,341.82,338.75,337.91,,,351.18,361.66,357.81,361.50,356.95,360.97,353.09,360.99,362.57,348.84,348.75,,,354.44,354.25,349.39,351.23,350.58,346.44,347.47,340.38,334.35,336.62,342.91,,,330.05,338.77,336.94,322.85,311.12,324.12,331.65,331.27,348.20,347.61,344.70,351.59,334.55,339.09,336.96,350.86,,,336.46,335.42,344.65,348.38,340.47,337.25,329.78,336.01,348.89,354.16,343.03,324.48,315.36,,,,,310.81,318.95,323.82,323.42,334.26,337.25,340.21,354.14,355.35,345.32,338.33,339.09,333.64,,,,345.40,345.08,343.77,340.95,333.07,334.09,342.16,347.01,357.45,361.97,357.99,,,,336.96,332.95,330.30,335.99,346.63,346.89,344.36,341.38,342.86,334.07,345.22,,,,,341.34,334.21,329.11,335.56,316.23,301.95,311.02,320.76,336.06,341.53,333.15,331.46,339.78,,,,347.30,344.61,346.82,343.17,346.49,350.34,350.22,351.63,350.18,354.24,353.06,,,345.44,352.54,361.25,361.07,351.76,343.25,343.46,345.52,343.07,345.98,355.35,355.48,
2014-04-30 22:06:58+00:00,L8,355.75,347.10,348.97,351.49,351.80,354.31,361.93,360.93,365.68,368.39,367.68,364.93,367.42,367.71,357.05,360.32,348.05,351.00,359.19,356.37,353.21,356.60,354.42,349.16,356.77,351.77,339.92,343.92,351.74,344.57,340.99,333.85,345.04,342.01,335.83,324.01,329.13,337.35,335.64,354.67,353.29,351.18,353.56,343.06,347.16,348.70,362.07,361.48,356.63,348.15,339.48,350.82,355.63,351.44,348.57,333.75,338.84,352.13,367.32,359.74,340.50,328.87,329.51,337.72,331.31,324.93,330.22,338.59,340.21,328.83,337.35,345.40,350.33,364.24,358.52,357.54,354.08,343.56,332.54,332.93,334.01,340.56,352.87,349.60,355.19,347.56,343.04,344.33,347.70,359.07,363.03,363.85,354.05,352.91,346.28,344.63,348.31,337.39,335.97,344.42,350.40,354.76,352.45,351.69,352.85,350.06,354.03,355.31,341.56,340.39,342.61,347.61,336.65,331.99,340.30,330.80,317.80,323.57,334.85,343.89,346.00,345.86,345.28,349.72,354.55,353.11,353.63,348.84,350.95,356.85,352.10,358.10,357.59,355.83,362.82,363.73,364.09,372.29,365.75,360.04,358.37,364.51,369.38,365.42,354.53,345.09,345.90,349.27,348.74,356.68,366.12,369.52,375.81
