dates,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152,satname
2013-12-08 21:57:24+00:00,358.01,352.14,351.84,357.01,353.24,357.92,358.50,360.97,362.45,362.58,357.99,352.78,365.92,371.38,361.14,372.84,364.69,358.62,370.85,367.63,363.37,373.44,364.08,356.86,359.26,353.53,342.93,340.70,361.10,339.60,341.57,334.92,344.68,338.07,329.89,316.42,322.16,334.01,331.38,351.54,347.38,352.12,360.11,345.92,345.07,354.95,365.70,370.76,364.63,351.79,339.70,352.54,366.13,360.71,346.30,327.85,337.54,354.26,365.42,359.02,345.11,327.53,320.22,331.73,325.29,319.77,320.98,325.83,328.58,324.79,329.93,334.47,341.27,348.86,352.00,343.35,337.57,339.23,335.45,322.09,325.57,332.52,346.58,340.53,344.93,341.61,334.88,338.11,347.93,347.81,355.45,350.71,346.85,345.92,341.14,339.96,346.67,335.66,334.10,340.96,349.87,352.35,354.01,360.19,351.51,358.15,357.53,352.11,343.38,340.46,348.86,353.76,340.66,334.87,347.62,329.16,323.57,327.93,336.34,344.44,346.12,338.23,337.75,339.63,342.98,355.00,348.07,344.61,344.18,343.92,343.94,349.62,351.95,352.66,355.53,351.42,350.20,353.99,354.64,350.94,353.05,353.27,361.25,361.67,349.59,344.41,344.74,348.21,347.81,350.95,359.97,364.13,370.97,L7
2013-12-24 21:57:26+00:00,361.13,354.91,354.15,361.47,355.51,360.08,359.76,360.97,362.45,363.83,359.56,359.20,370.69,378.19,366.79,374.93,367.39,362.88,376.19,367.63,363.37,373.44,368.13,364.19,365.82,359.72,349.96,346.65,363.30,343.13,346.21,337.16,347.16,341.12,329.89,316.42,322.16,334.01,331.38,351.54,351.50,358.36,364.90,347.94,349.48,357.29,371.97,372.12,364.63,355.75,342.01,355.67,366.13,360.71,352.39,331.75,343.06,359.19,370.71,363.49,346.48,328.65,322.03,334.95,329.46,322.60,323.07,328.32,331.16,327.15,329.93,334.47,345.85,352.46,353.43,347.29,342.15,340.96,337.30,328.53,331.57,335.75,346.58,342.79,344.93,341.61,337.45,343.26,350.80,352.72,358.02,357.25,352.96,354.29,342.16,340.87,348.99,337.21,334.10,340.96,353.18,354.89,357.47,364.71,354.78,358.15,366.86,355.60,349.97,342.95,351.61,357.92,343.12,336.58,347.62,329.16,326.34,333.46,340.99,346.87,348.62,340.10,339.61,341.39,345.45,355.00,351.16,347.69,346.31,345.52,343.94,349.62,353.30,353.95,356.66,352.38,352.03,355.43,356.19,352.09,353.05,353.27,363.49,361.67,349.59,345.25,346.50,349.60,349.71,351.20,360.49,364.55,370.97,L7
2014-01-08 22:08:30+00:00,359.73,353.00,352.50,359.16,353.83,358.71,358.39,359.36,361.02,362.05,358.67,360.11,370.61,378.31,366.85,374.01,366.71,361.50,375.64,367.37,363.26,372.54,367.24,363.14,364.90,359.24,349.13,346.16,362.25,342.07,345.50,336.45,346.55,340.16,329.03,316.36,321.74,332.82,329.81,349.67,349.98,356.59,364.13,346.85,347.35,355.60,370.98,370.93,363.34,354.70,340.87,354.80,364.99,360.54,351.30,330.21,341.25,358.04,369.48,361.87,345.71,328.03,320.45,333.75,328.48,321.07,321.53,326.70,329.70,326.09,329.08,333.72,344.45,351.29,352.82,346.74,341.57,339.16,336.73,328.15,330.62,334.66,345.84,341.96,343.13,338.66,335.42,341.14,349.43,351.69,357.69,357.48,353.02,353.26,340.41,339.00,346.82,336.01,333.01,339.38,351.29,352.63,355.62,363.80,353.57,357.46,366.54,354.19,348.62,341.43,350.22,355.32,341.22,333.71,343.43,325.82,322.22,329.59,337.83,343.83,346.10,337.27,337.09,338.68,343.27,353.86,350.78,346.83,344.30,343.65,342.15,347.53,350.62,352.45,355.77,352.18,352.07,356.06,357.43,352.16,352.31,352.50,362.95,360.76,348.60,344.44,346.06,348.95,349.57,350.85,359.96,363.55,369.83,L8
2014-01-09 21:57:29+00:00,359.73,351.14,350.24,356.60,352.08,356.64,356.79,358.30,361.02,362.05,358.67,360.11,370.61,378.31,366.85,371.55,363.87,359.30,373.41,365.82,361.71,369.99,367.24,363.14,364.90,359.24,349.13,346.16,359.44,340.70,343.83,334.98,345.13,338.77,328.45,315.57,320.80,331.54,329.81,349.67,349.98,356.59,364.13,346.85,347.35,353.67,368.65,368.35,360.87,352.45,339.36,353.06,362.50,360.54,351.30,330.21,341.25,358.04,369.48,361.87,343.27,326.21,319.18,332.32,326.18,319.65,320.16,324.44,328.47,324.33,327.13,333.72,344.45,351.29,352.82,346.74,341.57,339.16,336.73,328.15,330.62,334.66,343.06,340.35,341.30,338.66,335.42,341.14,349.43,351.69,357.69,357.48,353.02,353.26,340.41,338.16,345.12,334.13,330.99,339.38,351.29,352.63,355.62,363.80,353.57,355.54,363.43,352.45,346.02,339.40,350.22,355.32,341.22,333.71,343.43,325.82,322.22,329.59,337.83,343.83,346.10,337.27,337.09,338.68,343.27,353.86,350.78,346.83,344.30,343.65,342.15,347.53,350.62,352.45,355.77,352.18,352.07,356.06,357.43,352.16,352.31,352.50,362.95,360.76,348.60,344.44,346.06,348.95,349.57,350.85,359.96,363.55,369.83,L7
2014-01-24 22:08:21+00:00,362.03,352.53,351.40,358.31,351.88,356.32,357.37,358.66,362.03,364.31,363.19,363.56,373.43,381.23,369.19,374.32,367.37,358.91,372.85,367.58,363.39,371.47,369.39,365.70,367.23,362.01,352.38,348.97,362.81,341.49,345.43,334.91,345.19,340.70,330.46,318.22,323.83,334.09,332.63,351.94,352.83,358.41,366.56,350.61,349.62,353.69,370.88,370.95,360.80,352.93,339.55,354.58,364.44,364.32,356.21,334.38,342.56,359.22,370.91,363.47,343.38,328.19,319.97,333.32,326.89,321.55,320.46,325.33,330.29,328.49,329.76,337.42,344.96,354.21,356.20,348.66,344.80,339.44,336.09,330.73,333.07,334.25,343.65,342.34,342.75,342.13,338.10,343.27,352.04,355.37,358.43,361.01,355.14,357.27,342.27,338.16,345.75,335.92,331.94,339.95,351.91,352.92,357.78,367.41,357.20,360.11,366.55,354.78,348.77,341.74,350.47,355.78,343.41,334.21,343.55,328.66,323.19,330.06,339.87,345.57,348.15,339.43,339.64,340.79,346.03,352.73,350.62,347.43,346.79,346.27,346.14,350.90,354.86,355.64,359.42,356.52,357.34,360.28,360.38,354.51,352.04,354.33,365.87,363.40,352.53,347.80,348.90,351.75,352.14,353.60,361.77,365.27,372.13,L8
2014-03-05 22:04:01+00:00,358.86,351.54,350.63,358.40,352.82,357.59,358.15,360.38,364.01,366.32,367.85,366.54,374.58,380.89,367.95,374.74,367.98,359.56,374.40,369.50,364.60,366.84,362.38,365.55,366.34,360.86,354.91,349.76,363.49,341.66,345.78,337.02,347.36,340.73,327.16,316.52,322.71,333.84,332.04,350.90,353.73,358.74,362.40,350.89,348.60,352.06,368.68,368.04,358.29,356.47,339.45,357.74,358.90,359.98,350.61,334.57,342.85,357.49,368.61,361.60,339.91,326.34,318.65,332.01,326.44,321.08,321.05,325.51,329.95,327.49,327.34,335.17,345.40,355.43,354.41,346.41,343.74,338.18,334.11,328.74,330.68,332.79,343.29,342.71,342.19,341.61,338.80,343.63,351.30,354.02,357.16,359.49,353.55,358.10,340.50,338.30,348.02,335.82,332.51,338.33,356.95,355.16,358.98,369.00,355.14,362.11,366.91,352.45,348.57,343.89,352.69,358.40,344.50,335.09,343.89,328.20,323.61,330.18,337.89,343.24,346.53,337.93,338.89,339.86,344.73,350.10,348.74,345.58,344.17,345.54,346.21,350.70,352.44,353.89,357.14,355.49,357.59,358.42,358.31,354.32,352.78,355.46,366.86,363.82,353.44,349.80,351.59,352.95,354.28,353.82,361.82,364.56,371.33,L7
2014-03-13 22:07:45+00:00,360.98,351.57,350.43,357.01,352.27,356.87,358.07,360.18,363.60,366.02,367.07,366.04,373.59,380.03,367.26,374.74,367.98,359.01,373.35,368.31,363.54,368.01,364.61,363.98,364.47,359.40,351.95,348.32,364.28,342.78,345.77,336.94,346.95,341.30,329.19,318.45,323.99,334.45,333.26,352.49,353.06,358.49,364.28,350.89,349.11,352.61,369.69,369.53,359.03,355.41,340.44,356.73,361.41,360.92,353.78,336.52,344.57,357.69,370.37,363.10,341.81,327.00,320.12,333.04,326.99,321.76,322.46,326.70,331.33,328.74,329.23,337.38,345.77,356.52,354.62,347.37,344.89,339.47,334.90,329.55,331.33,333.93,343.81,343.65,343.38,341.70,339.99,344.70,351.88,354.57,357.71,359.39,353.38,356.54,342.42,339.48,347.60,336.22,333.32,340.05,354.23,355.25,358.33,366.57,355.32,359.31,364.26,353.66,348.91,344.21,352.34,357.21,343.75,335.48,344.08,330.53,323.84,330.06,338.18,343.62,347.73,339.51,340.99,342.03,346.36,351.26,349.53,346.56,345.02,346.27,346.55,352.54,354.32,355.02,358.65,356.18,357.99,359.83,358.74,354.58,353.12,355.76,366.16,362.59,351.88,348.44,350.01,351.74,352.47,353.63,361.89,365.37,372.70,L8
2014-03-21 22:04:08+00:00,360.25,351.36,349.77,356.87,352.08,357.07,358.60,360.57,363.60,366.02,367.07,367.33,374.05,380.29,367.32,374.63,368.52,359.75,373.62,368.95,364.38,368.01,364.61,363.98,364.96,359.51,352.23,348.88,364.41,342.62,345.84,337.18,347.07,341.38,329.30,318.96,324.11,334.47,333.26,352.49,353.06,358.99,364.09,350.86,349.54,352.82,369.73,369.44,359.35,355.93,340.89,357.23,361.80,360.92,353.78,336.52,344.78,357.75,370.14,362.55,341.89,327.16,320.31,332.88,326.85,321.55,322.45,326.92,331.32,328.50,329.64,337.38,345.77,356.25,354.58,347.69,344.33,339.62,335.00,329.75,331.37,334.20,344.19,344.05,343.97,342.34,339.99,344.70,352.09,354.98,357.64,360.01,353.96,356.78,342.34,340.10,348.54,336.93,333.95,341.08,354.23,355.25,358.94,366.68,355.73,359.94,364.52,353.55,348.81,344.66,352.66,357.74,344.52,336.56,345.19,331.04,323.84,330.06,337.58,343.02,347.73,339.86,341.42,342.29,346.10,351.14,349.45,346.93,345.29,347.11,347.47,352.54,354.32,355.43,358.48,356.23,357.49,359.53,358.45,354.90,353.33,356.15,366.99,364.48,351.88,348.44,350.92,352.86,353.52,354.55,363.16,366.49,374.07,L7
2014-03-30 21:58:01+00:00,361.84,352.00,349.93,356.87,351.73,357.17,358.56,360.72,364.05,366.17,368.40,368.69,375.36,380.60,367.90,373.44,368.52,360.15,374.01,369.04,364.68,368.61,363.17,363.14,363.38,358.64,350.62,349.21,363.88,342.62,345.84,337.47,347.62,341.51,330.03,320.06,324.72,335.38,335.26,353.46,353.86,359.51,366.79,353.48,350.35,353.75,369.73,369.44,359.95,356.63,341.72,357.31,362.15,359.43,356.16,338.87,346.81,359.21,372.41,364.22,343.79,327.16,320.31,332.88,326.85,321.55,322.92,327.74,332.31,328.95,332.44,341.42,347.46,358.07,356.41,349.38,346.20,341.72,335.00,329.75,331.37,335.97,345.35,344.94,344.63,342.85,341.22,346.01,353.38,356.44,359.07,362.75,353.96,356.78,342.34,340.91,348.85,337.25,334.44,343.32,353.72,355.82,358.92,366.08,357.96,359.06,364.52,353.55,348.81,345.25,353.53,358.22,345.03,336.80,344.46,331.19,323.88,330.28,338.17,345.36,348.83,340.61,342.03,343.38,346.10,351.14,350.97,348.61,346.64,348.63,349.26,353.12,355.46,356.78,359.57,357.67,358.95,361.44,358.45,354.90,354.47,356.35,367.48,365.39,352.59,349.16,351.57,353.45,354.11,355.51,364.06,366.49,374.07,L7
2014-04-22 22:04:24+00:00,361.91,351.63,349.69,356.97,351.87,357.61,359.61,361.53,365.77,366.53,368.67,368.07,375.72,380.69,367.86,373.11,369.13,360.49,374.02,369.18,365.01,368.69,363.87,362.80,363.19,358.25,350.99,349.92,364.14,343.50,346.53,337.89,348.15,342.44,330.37,320.35,326.07,335.72,335.95,354.68,354.46,359.23,366.36,354.45,351.34,353.96,370.10,370.02,360.44,356.47,342.40,357.56,362.65,359.33,356.09,338.57,346.33,359.38,373.06,364.71,344.69,328.07,320.97,333.78,327.62,322.15,322.85,328.29,332.78,329.83,334.43,344.28,349.04,358.20,356.82,350.89,347.11,342.84,336.42,332.04,333.48,338.13,347.66,346.68,346.31,345.37,342.45,344.98,352.80,357.87,361.08,364.97,357.06,358.55,344.52,342.18,349.26,338.50,335.60,344.62,354.83,355.75,358.47,366.21,358.18,359.21,365.47,354.22,349.29,346.18,354.56,358.68,344.99,337.30,345.18,331.77,322.70,330.73,337.03,344.99,351.03,342.65,343.72,345.25,348.61,353.74,353.91,350.96,348.48,350.28,350.22,353.83,355.43,356.51,359.15,359.52,360.72,362.56,360.44,356.59,355.58,357.77,368.59,367.14,355.32,350.86,351.72,353.62,354.76,356.56,364.80,367.12,375.18,L7
2014-04-30 22:06:58+00:00,361.55,351.23,349.39,356.36,351.35,356.96,359.82,361.52,364.96,366.12,367.82,368.43,375.43,380.17,367.43,372.23,367.66,359.42,373.06,367.79,363.66,366.10,361.28,360.32,362.60,357.65,350.11,349.51,363.38,343.62,345.80,337.33,347.61,341.81,330.47,320.01,325.82,335.39,335.51,354.00,353.50,358.22,365.90,353.79,350.68,353.29,369.61,369.61,360.36,355.51,341.98,356.34,362.11,356.96,354.09,337.42,345.74,359.15,372.85,364.62,344.56,327.70,321.29,333.82,327.40,321.84,322.94,328.68,332.89,328.96,334.44,344.17,348.91,358.46,357.12,351.42,347.06,342.53,336.22,332.19,333.58,338.37,348.10,346.90,347.23,345.11,341.93,344.54,352.10,357.68,361.09,365.01,356.66,357.84,343.77,341.33,347.93,337.73,334.80,344.16,352.96,354.33,357.07,363.90,356.63,358.06,363.85,353.24,347.83,344.64,352.34,356.63,343.25,335.61,343.30,331.21,321.38,329.41,335.76,343.59,349.51,341.72,342.73,344.95,348.55,353.39,353.46,349.92,347.49,350.19,349.73,354.09,355.30,355.55,359.46,359.87,360.90,363.51,361.71,356.60,355.68,358.79,368.24,366.49,354.23,349.21,351.10,352.94,353.77,356.38,364.54,367.15,374.85,L8
2014-05-08 22:04:28+00:00,361.55,351.23,349.39,356.36,351.35,356.96,359.82,361.52,364.96,366.12,367.82,368.43,375.43,380.17,367.43,372.23,367.66,359.42,373.06,367.79,363.66,366.10,361.28,360.32,358.43,354.15,345.16,345.63,359.55,340.70,342.64,334.69,344.15,341.81,330.47,320.01,325.82,335.39,335.51,354.00,353.50,358.22,365.90,353.79,350.68,353.29,369.61,369.61,360.36,355.51,341.98,356.34,362.11,356.96,354.09,337.42,341.35,355.51,372.85,364.62,344.56,327.70,321.29,333.82,327.40,321.84,322.94,328.68,332.89,328.96,334.44,344.17,348.91,358.46,357.12,349.07,344.91,342.53,336.22,331.24,331.67,336.26,348.10,346.90,347.23,345.11,338.92,342.62,350.14,355.77,361.09,363.90,355.94,355.95,342.54,340.62,346.65,336.55,334.80,344.16,351.63,352.97,355.34,361.57,354.36,355.59,362.47,352.20,345.90,342.96,350.00,356.63,339.98,335.61,343.30,331.21,319.07,327.38,334.22,341.75,347.79,339.76,341.51,344.32,348.07,352.64,352.61,349.30,347.53,350.19,349.73,352.59,354.35,354.28,358.23,359.21,359.87,362.74,360.42,355.66,355.68,357.63,368.24,366.49,352.94,348.02,349.92,351.62,352.29,355.38,364.10,366.98,374.65,L7
2014-05-16 22:06:45+00:00,360.89,351.03,349.20,355.74,350.95,356.52,359.58,361.47,364.92,366.37,367.66,367.70,374.62,378.96,366.73,370.95,365.48,358.89,371.49,366.71,362.30,364.59,359.90,359.45,357.98,353.59,344.49,345.11,358.81,341.17,342.48,334.68,344.29,341.97,331.29,320.89,326.62,335.54,335.78,353.84,353.04,357.12,364.75,352.43,350.25,352.99,368.80,368.50,359.68,354.79,341.83,355.84,361.22,355.96,353.15,337.37,341.62,355.36,372.08,363.64,344.37,327.83,321.90,334.19,327.69,322.37,323.54,329.35,333.07,329.56,334.92,344.74,349.61,358.38,357.11,349.53,345.66,343.00,336.62,332.06,332.30,336.85,348.16,347.20,347.64,345.09,339.81,343.35,350.80,355.64,360.51,362.99,355.40,355.50,342.46,340.76,346.80,336.44,335.15,344.45,351.30,353.11,354.93,360.62,354.43,354.92,361.67,352.43,345.27,342.39,349.28,355.29,339.36,335.22,342.80,330.61,319.49,327.15,334.63,341.85,348.18,340.24,342.21,345.15,348.48,352.79,352.55,349.56,348.25,350.63,350.25,352.26,354.06,354.70,358.03,359.91,360.55,363.49,361.00,355.99,355.77,358.23,368.26,366.58,352.89,347.95,349.56,351.32,351.75,355.75,364.17,367.15,374.63,L8
2014-05-17 21:58:23+00:00,360.36,351.03,349.20,355.74,350.95,356.52,360.06,361.75,365.12,366.45,367.92,367.72,374.30,378.78,366.73,370.95,365.48,358.89,371.49,366.71,362.16,365.22,360.41,359.41,358.58,353.81,344.69,345.11,358.81,341.17,342.48,334.68,344.29,341.25,330.80,320.42,326.05,334.88,334.98,353.60,352.81,356.96,364.06,351.71,350.23,352.99,368.80,368.50,359.68,354.79,341.83,355.85,360.50,355.36,352.10,336.73,341.58,355.49,371.31,363.64,344.37,327.83,321.90,334.19,327.69,322.37,323.54,329.35,333.07,328.87,333.88,343.36,349.71,358.03,356.51,349.34,345.69,343.00,336.62,332.06,332.30,336.85,348.16,346.98,347.63,344.62,339.62,343.65,350.76,355.18,360.51,362.99,355.40,355.50,342.46,340.76,346.80,336.30,334.86,344.59,351.25,353.35,355.13,360.34,354.21,354.92,361.67,352.43,345.27,342.39,349.28,355.29,339.36,335.22,342.80,330.61,319.49,327.15,334.63,341.59,347.86,340.24,342.21,345.15,348.48,352.79,352.55,349.56,348.09,350.52,349.87,351.90,354.46,354.98,358.25,359.91,360.55,363.49,361.00,355.99,355.77,358.23,368.26,366.58,352.89,348.29,349.57,351.30,351.71,355.75,364.17,367.15,374.63,L7
2014-05-24 22:04:35+00:00,359.64,349.64,347.63,354.61,349.71,354.12,357.65,358.82,363.81,365.46,366.79,366.87,373.24,376.94,365.28,367.67,364.38,357.60,367.01,361.99,357.46,360.47,357.99,357.13,357.28,352.11,342.90,344.02,356.16,340.48,341.82,333.82,342.37,338.89,328.63,319.13,325.08,331.66,333.03,351.61,350.62,355.10,362.23,348.91,348.99,351.28,366.41,368.10,359.01,353.63,339.30,351.94,356.85,352.73,349.45,334.71,340.49,355.04,369.90,361.53,342.55,326.21,321.24,332.69,327.17,321.84,323.60,326.94,330.19,325.80,332.40,341.65,349.71,356.82,356.51,348.42,345.06,343.06,336.45,331.02,332.14,335.80,345.86,344.94,345.26,342.73,338.21,342.70,350.76,353.80,360.51,361.97,354.39,354.32,342.46,340.76,345.41,333.74,332.82,343.84,351.25,353.35,354.00,358.90,353.51,352.53,359.72,351.78,345.27,341.52,348.04,353.87,336.70,332.98,342.80,327.52,319.49,327.15,333.19,339.97,346.02,338.61,341.14,344.06,346.92,352.79,352.55,348.55,347.31,349.55,348.74,350.32,353.33,354.34,357.45,358.93,359.45,362.34,359.66,355.99,355.77,356.56,366.12,364.15,351.13,346.58,348.23,350.19,350.51,354.89,363.40,366.89,374.11,L7
2014-06-25 22:04:41+00:00,357.73,346.32,344.56,348.55,347.38,351.96,357.42,358.59,363.44,365.43,366.08,364.66,369.16,371.82,360.50,361.45,352.18,354.73,362.52,360.73,356.23,360.77,358.56,353.98,353.84,346.06,334.76,338.90,350.63,338.51,337.43,331.67,339.87,338.31,328.94,319.06,324.61,329.70,332.06,350.89,348.46,351.74,360.94,344.88,346.33,348.89,362.31,364.05,355.63,348.96,338.13,350.18,358.15,350.13,348.46,333.88,338.49,351.82,368.02,357.93,340.56,323.28,321.18,330.65,324.44,321.10,323.01,327.00,330.54,325.92,332.91,341.33,348.67,356.44,354.34,345.76,343.55,342.28,333.80,329.93,328.11,334.07,343.83,345.10,346.25,342.44,337.43,341.26,348.67,349.94,357.45,358.78,350.84,349.03,341.23,339.34,343.90,332.75,332.57,343.86,349.02,352.85,352.47,352.57,350.65,345.23,350.50,350.30,339.29,337.84,344.39,351.63,333.73,331.95,340.42,326.51,317.42,322.84,330.44,337.39,343.52,338.26,341.23,344.09,346.40,350.81,349.72,347.83,347.52,350.48,348.59,350.30,353.13,354.82,356.36,356.69,358.25,360.35,357.40,353.88,353.47,356.00,365.88,363.05,350.15,345.64,347.28,349.80,349.72,354.64,363.41,367.51,374.79,L7
2014-07-03 22:07:01+00:00,357.40,346.52,344.33,348.80,347.65,352.25,357.25,358.61,363.43,365.44,366.49,364.70,369.37,372.05,360.44,361.98,353.25,354.61,362.88,360.99,356.74,361.12,358.93,354.39,354.25,346.69,335.76,339.08,351.04,338.01,337.62,331.94,340.05,338.42,328.15,318.53,323.98,329.08,331.43,350.65,348.57,351.68,360.49,344.49,345.75,348.54,362.57,363.94,355.94,348.87,337.62,350.59,358.22,350.76,348.54,333.14,338.29,351.86,367.80,357.98,340.50,323.20,320.34,330.24,324.50,321.36,322.41,326.90,330.10,326.10,332.88,341.35,348.62,356.09,354.02,345.58,343.47,342.24,333.82,329.77,328.07,333.47,343.84,345.11,346.62,342.48,337.80,341.38,348.64,349.79,356.93,358.33,350.19,349.29,340.51,339.21,344.46,332.72,332.30,343.57,349.70,352.70,352.57,353.12,350.54,346.34,351.05,349.65,338.80,337.48,343.82,351.21,333.60,331.58,340.46,325.85,317.23,322.65,330.46,337.21,343.34,337.96,340.71,344.27,345.59,349.59,348.48,347.70,347.49,350.38,348.59,350.72,353.59,355.13,356.53,356.81,358.38,360.63,356.87,353.48,353.55,356.41,366.50,363.79,351.17,346.01,347.65,350.33,350.33,355.07,363.83,367.76,374.63,L8
2014-07-04 21:58:34+00:00,357.98,347.61,345.25,351.27,349.69,354.08,358.74,358.61,363.43,365.44,366.49,364.70,369.37,373.26,362.11,363.69,356.25,356.97,364.96,362.91,356.74,361.12,358.93,354.39,354.25,346.69,337.62,340.76,352.28,339.09,339.65,333.55,341.68,339.35,328.15,318.53,323.98,329.08,331.43,350.65,348.57,351.68,360.49,344.49,346.88,348.54,364.11,365.25,357.61,350.66,339.34,350.59,358.22,350.76,348.54,333.14,338.29,351.86,368.60,359.00,341.53,324.14,320.83,330.41,325.54,321.36,322.41,327.45,330.87,326.10,332.88,341.35,348.62,356.09,354.02,345.58,343.47,342.24,333.82,329.77,328.07,335.34,343.84,345.11,346.62,342.48,337.80,341.38,348.64,349.79,358.21,360.11,351.92,350.92,342.26,341.24,346.14,332.72,332.30,343.57,349.70,352.70,352.57,353.12,351.83,348.36,352.88,350.62,340.51,339.33,346.12,351.21,333.60,331.58,340.46,325.85,317.23,322.65,330.46,337.21,343.34,337.96,340.71,344.27,345.59,349.59,348.48,347.70,347.49,350.38,348.59,350.72,353.59,355.13,356.53,356.81,358.38,360.63,356.87,353.48,353.55,356.41,366.50,363.79,351.17,346.01,347.65,350.33,350.33,355.07,363.83,367.76,374.63,L7
2014-07-12 22:00:55+00:00,358.61,349.12,346.53,353.06,351.01,355.28,360.20,359.48,362.62,365.18,366.38,364.21,368.56,372.59,361.47,364.85,357.71,358.16,364.09,362.72,356.11,361.57,358.63,353.63,353.17,345.77,336.05,339.99,353.25,340.69,340.86,334.29,342.28,340.45,330.14,319.98,325.49,330.32,331.92,351.01,348.61,352.05,360.91,344.53,347.58,349.99,365.85,368.02,360.55,352.74,341.00,351.43,360.05,350.21,348.84,333.51,338.60,352.37,369.06,359.21,343.30,325.11,322.68,331.90,328.11,323.91,324.49,329.72,331.90,327.62,334.75,341.28,349.18,356.30,354.40,345.63,343.69,343.75,334.57,329.95,328.50,335.86,346.12,347.03,349.02,342.99,338.08,342.13,348.93,349.96,359.15,360.37,352.32,351.23,343.33,343.48,347.23,334.05,334.24,344.19,349.12,353.22,352.59,352.58,352.39,348.05,353.13,352.40,342.22,342.10,346.61,351.77,333.61,332.17,341.25,326.24,317.32,322.98,331.02,337.53,343.76,338.59,341.12,345.01,345.73,349.64,348.14,347.78,348.06,351.06,349.04,350.97,354.08,355.30,356.62,356.92,358.32,360.44,356.57,353.85,354.29,356.53,366.57,363.97,351.33,345.88,347.27,350.07,349.72,355.01,363.92,367.86,375.12,L8
