dates,satname,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055
2014-02-09 22:06:57+00:00,L8,351.46,352.93,351.25,346.35,345.79,346.27,335.23,335.77,342.53,346.47,341.67,324.06,314.24,316.94,319.97,318.31,318.15,324.21,328.90,331.30,324.58,323.38,317.07,312.69,326.45,338.11,344.80,340.19,341.74,342.01,348.37,354.36,356.71,352.82,359.79,357.67,357.77,355.71,354.15,360.06,363.80,362.18,349.39,351.61,358.84,354.45,354.19,351.69,356.43,331.97,329.46,340.91,345.74,355.98,368.51,370.94
2014-03-05 22:02:49+00:00,L7,341.53,346.23,338.92,337.14,340.45,343.53,337.49,,,326.79,326.29,319.47,315.14,314.23,305.63,305.83,304.23,303.87,300.47,306.93,,135.36,301.93,293.07,323.93,333.21,335.91,332.16,336.62,331.87,347.27,349.85,345.72,348.13,,,,348.00,343.71,340.35,348.24,358.53,363.47,346.67,351.39,343.88,331.05,326.11,,,,349.11,344.56,350.84,366.16,377.73
2014-04-22 22:03:12+00:00,L7,,388.22,367.52,356.36,376.12,383.06,383.97,373.41,363.48,342.90,340.64,332.85,,,,350.89,349.35,332.98,331.96,350.43,,341.06,341.47,382.81,328.03,399.86,,,359.37,359.09,364.27,359.82,370.47,377.67,393.63,382.53,379.38,364.17,356.88,354.22,,,380.35,369.16,358.83,364.76,384.78,378.38,372.65,377.52,372.79,383.79,407.61,405.73,,
2014-06-01 22:05:38+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.42,361.13,343.98,336.70,338.50,336.51,333.52,326.90,323.35,,347.02,339.74,335.84,332.63,326.96,313.10,338.48,353.03,356.06,356.77,361.31,349.45
2014-06-17 22:05:44+00:00,L8,,,118.06,,505.95,358.12,280.90,252.99,,286.79,283.73,,,,,,,,,,,,,,,,,,,,356.06,351.50,356.62,361.16,364.19,359.26,342.06,351.15,341.42,345.76,330.50,315.17,319.54,296.14,271.08,147.99,171.56,294.26,,189.52,193.03,178.68,173.97,184.81,153.96,175.12
2014-07-03 22:05:50+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.11,352.27,359.23,358.69,363.60,364.17,357.55,354.97,353.70,358.85,357.25,359.40,365.52,,363.97,353.93,353.01,345.77,347.58,333.97,341.23,355.53,356.16,352.41,351.84,169.19
2014-07-27 22:03:38+00:00,L7,315.77,333.99,337.73,333.82,322.46,321.85,321.64,,,,297.79,297.92,,,,,,,,,,,,,148.54,267.92,289.83,309.53,316.71,323.84,331.29,331.77,334.87,320.68,321.12,,253.61,322.81,321.13,321.40,323.55,330.22,331.68,334.31,330.16,330.88,331.25,335.92,,,319.26,329.10,331.33,336.74,332.69,321.59
2014-08-20 22:06:06+00:00,L8,315.21,332.33,337.01,341.88,342.47,341.65,332.02,332.18,321.39,320.63,322.66,311.25,312.57,318.36,316.41,312.55,309.99,315.92,308.44,313.54,306.98,311.17,300.11,300.73,285.83,301.41,324.96,333.76,337.30,337.96,347.28,351.72,357.53,352.42,359.29,349.72,342.87,347.56,349.58,355.78,349.05,350.67,352.68,357.47,358.69,349.36,353.49,351.72,352.25,322.38,335.81,334.95,344.48,355.27,357.45,358.23
2014-08-28 22:03:39+00:00,L7,334.32,344.31,334.87,323.40,324.71,321.75,318.75,312.28,311.12,,,,303.22,304.24,305.81,303.31,301.23,305.14,300.81,299.08,296.97,294.64,,,,298.58,319.62,332.12,329.65,324.20,328.88,332.54,339.62,338.35,341.12,334.89,,,,337.78,339.54,341.93,331.33,334.88,347.45,339.51,329.93,328.46,,,,,,,,
2014-09-21 22:06:08+00:00,L8,270.95,294.76,305.54,305.09,295.02,295.69,285.60,283.43,283.68,278.86,278.44,272.21,271.04,269.77,267.22,262.12,267.84,272.05,269.98,264.83,256.13,261.58,252.44,223.50,213.35,258.00,270.74,293.37,310.52,320.54,322.68,325.85,326.04,317.20,318.25,317.70,325.51,321.01,321.99,323.76,319.73,314.19,322.24,321.43,315.36,289.35,311.42,317.80,310.92,292.13,313.27,336.40,346.48,326.77,320.09,324.45
2014-09-29 22:03:52+00:00,L7,348.91,362.38,365.35,361.34,352.32,344.29,,,,346.85,344.49,335.53,319.87,315.47,321.37,321.49,324.29,326.88,326.28,325.23,,,322.12,335.50,331.62,344.95,356.48,366.30,369.48,367.02,371.39,362.99,353.82,,,,356.93,363.95,371.27,374.17,364.55,359.98,363.91,362.99,361.94,361.67,358.07,,,,361.67,374.18,374.60,371.25,350.25,347.77
2014-10-31 22:04:11+00:00,L7,332.29,308.36,312.47,322.13,339.06,343.10,339.58,337.32,330.58,,,333.28,333.55,329.42,327.51,320.79,320.20,315.33,314.74,323.49,322.68,327.58,,,299.74,349.92,347.15,341.40,345.18,350.93,363.98,369.42,367.94,359.86,366.65,363.82,,,359.63,366.22,367.97,358.80,,,,,,,,,,,,,,
2014-12-02 22:04:24+00:00,L7,357.79,365.29,354.34,340.27,,,339.34,324.28,312.20,315.95,323.58,326.73,332.47,328.91,334.56,339.81,337.28,,,,313.56,322.23,328.90,341.77,343.90,330.33,350.13,342.96,341.28,335.18,346.18,,,,371.58,379.36,385.32,387.99,376.94,355.82,333.91,331.82,334.21,341.98,350.26,,,349.74,356.00,330.76,349.01,376.62,385.50,375.59,366.54,350.54
2015-02-12 22:05:51+00:00,L8,356.91,362.17,356.54,352.82,354.99,359.21,347.65,332.27,321.83,322.65,323.25,331.45,334.42,331.08,334.53,331.07,343.77,343.72,340.08,329.30,309.72,308.30,316.59,335.17,337.45,355.93,358.27,354.78,350.47,347.99,347.57,350.24,360.24,366.65,377.69,381.58,382.68,379.76,378.70,377.47,375.87,364.60,356.39,353.69,350.10,353.47,362.49,356.62,360.26,363.19,375.98,381.45,382.55,369.79,376.24,379.01
2015-02-28 22:05:48+00:00,L8,345.04,360.45,358.35,348.22,346.20,345.62,335.39,328.21,318.30,310.92,314.31,324.76,324.43,324.99,328.91,326.99,333.97,335.35,331.82,325.60,314.89,310.22,316.02,326.59,328.89,334.34,335.25,337.54,346.47,339.56,340.36,345.56,354.88,364.14,372.98,376.38,370.56,370.21,370.95,375.21,370.94,367.31,359.15,347.65,347.42,341.93,359.81,353.47,354.90,351.31,366.30,365.93,360.40,360.96,363.29,371.80
2015-04-01 22:05:25+00:00,L8,281.90,297.16,309.59,312.92,311.41,307.82,298.26,293.21,283.58,287.31,291.88,294.63,287.02,291.99,293.19,297.82,303.34,296.89,299.44,291.39,283.35,282.47,286.04,276.13,249.47,254.44,286.30,308.06,324.24,320.49,321.25,327.71,330.34,329.48,334.98,335.67,335.37,342.70,342.60,330.68,329.71,320.05,319.04,320.45,308.82,295.92,313.03,316.16,317.85,293.63,320.34,325.66,323.61,332.08,338.75,326.09
2015-04-25 22:05:18+00:00,L7,,,,384.19,391.32,383.89,364.83,356.05,344.83,341.03,352.66,355.86,349.60,,,,367.37,365.54,367.23,362.16,370.88,388.79,382.33,353.65,365.49,358.89,382.58,,,,377.07,361.34,353.69,364.50,406.51,425.36,418.50,411.06,403.91,408.90,403.08,,,385.33,382.81,387.88,378.73,365.14,374.14,385.33,399.30,388.78,387.12,394.00,405.80,
2015-05-27 22:05:30+00:00,L7,370.64,,233.34,,342.92,337.64,,,,,,,,,,,,,,,,,,,,,,,,,143.72,344.02,339.98,349.77,365.49,359.47,360.52,376.84,387.56,386.07,379.71,382.23,,,367.09,348.22,341.49,341.15,343.31,335.90,344.10,364.83,375.77,382.25,384.10,
2015-06-04 22:05:12+00:00,L8,291.80,288.27,287.36,289.05,297.80,296.03,291.28,288.98,282.67,280.41,265.69,271.11,276.37,288.06,284.86,287.25,279.28,277.03,275.28,281.42,271.12,274.68,285.00,275.23,142.99,165.61,139.62,287.28,314.00,311.08,317.78,322.96,320.12,318.62,322.60,317.19,324.46,320.85,323.79,325.95,330.17,314.42,317.02,305.68,306.34,274.97,303.20,310.59,298.48,251.53,208.98,211.94,179.58,200.63,178.39,185.90
2015-07-22 22:05:37+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.97,333.14,333.36,339.97,346.36,352.56,360.17,379.15,387.08,385.87,361.67,341.98,351.00,350.76,358.15,322.00,321.65,325.66,350.44,332.05,344.45,351.16,352.02,359.37,372.28,358.02
2015-07-30 22:05:48+00:00,L7,296.54,,,,279.84,281.70,276.07,283.16,280.07,267.09,262.74,261.64,267.25,265.53,271.92,,,,,,,,,,,,,,,,,311.45,311.87,301.12,309.29,319.15,321.21,319.80,319.84,318.46,313.75,307.43,313.09,,,283.91,299.06,298.34,303.11,306.62,300.15,309.86,309.82,318.94,311.51,321.35
2015-08-07 22:05:40+00:00,L8,,,,,,236.06,236.22,237.43,,146.16,,,,,,,218.43,222.33,,,187.17,,,118.10,135.48,166.54,347.36,353.21,340.90,333.12,330.03,,,,,,,,,,,,,,,314.55,337.47,325.30,324.48,314.03,332.02,331.59,309.44,333.00,350.28,341.99
2015-09-24 22:06:01+00:00,L8,317.28,316.72,320.57,323.46,324.13,325.14,319.33,310.86,301.75,291.80,291.15,298.09,304.37,303.00,298.97,286.65,282.13,285.59,294.16,310.86,309.82,308.53,306.75,289.17,235.67,296.47,315.15,326.16,324.49,314.99,314.46,316.53,322.52,338.43,350.38,357.78,359.61,358.20,332.30,325.23,332.53,342.25,338.28,319.09,310.67,304.53,325.90,342.44,344.25,326.08,329.17,334.38,332.80,354.66,348.30,344.33
2015-10-10 22:06:02+00:00,L8,,,,,,302.06,305.45,303.10,291.93,293.35,288.83,293.94,296.74,295.01,292.73,276.68,272.77,280.12,297.66,301.39,295.75,295.66,296.89,246.73,252.26,278.14,296.10,305.68,323.11,322.74,317.87,326.10,326.62,327.68,338.27,351.71,366.10,368.27,356.17,333.51,329.75,333.39,320.27,322.29,307.91,307.09,320.97,324.10,317.86,305.76,329.99,319.98,307.05,327.03,328.65,331.48
2015-10-26 22:06:07+00:00,L8,279.48,295.47,299.59,295.82,288.72,295.69,286.61,288.19,284.36,285.76,271.91,274.73,278.58,274.29,276.14,269.28,262.40,270.55,279.59,284.75,272.41,274.19,267.88,180.80,222.45,248.32,277.25,293.20,300.55,306.79,308.43,311.73,313.75,309.51,310.65,308.83,316.84,323.29,326.05,324.56,317.82,315.34,317.07,310.18,303.49,295.65,309.00,317.76,317.55,298.69,315.09,319.03,322.09,331.23,328.19,327.61
2015-12-29 22:06:09+00:00,L8,312.54,327.33,326.92,325.95,322.45,318.75,314.92,306.28,290.36,287.98,295.04,292.66,289.61,272.15,272.86,286.58,297.58,311.30,319.34,312.00,301.26,297.10,287.87,293.14,287.56,305.25,314.97,317.58,311.72,319.15,346.81,345.45,343.76,347.41,351.14,328.30,332.40,340.09,340.14,332.23,332.03,331.32,332.72,332.69,333.17,329.30,322.59,319.47,321.61,313.57,331.64,343.24,340.47,345.92,347.02,341.70
2016-01-22 22:07:45+00:00,L7,277.53,,,306.54,302.45,299.72,298.85,298.51,289.49,281.34,278.11,275.64,277.38,275.34,,,282.07,288.12,292.75,285.74,280.16,270.49,270.09,252.76,225.74,256.02,276.23,294.05,,,314.94,320.82,319.85,324.59,323.49,327.40,326.26,321.00,318.80,319.26,314.31,,,,308.38,304.57,311.32,305.58,302.01,295.62,314.97,318.57,321.73,335.85,341.24,
2016-02-23 22:07:54+00:00,L7,294.18,301.36,306.97,304.68,308.07,,,,299.23,293.48,285.92,286.24,278.75,282.15,284.45,285.22,284.23,289.86,,,,286.64,284.41,279.64,247.60,284.14,300.76,305.14,309.40,318.87,321.28,326.09,,,,335.38,337.78,332.91,319.37,321.89,320.63,316.26,318.14,315.20,314.47,303.63,,,318.04,306.20,318.94,324.53,327.28,341.00,344.96,340.50
2016-05-21 22:05:38+00:00,L8,,,,,,,,,,,,263.06,258.91,261.07,263.84,265.83,269.71,268.59,264.00,,,241.85,247.09,134.01,152.82,175.69,165.04,283.06,302.87,310.17,317.51,306.16,311.53,301.61,317.44,315.31,316.27,321.30,317.60,310.95,317.05,314.89,315.49,307.62,304.04,272.37,300.08,297.10,296.02,286.15,306.32,307.58,295.80,205.25,152.57,134.13
2016-06-30 22:08:35+00:00,L7,336.70,319.33,362.80,357.83,164.83,331.06,328.37,308.49,,321.03,317.91,320.61,316.04,311.99,312.08,316.68,313.29,,,,322.72,337.35,332.93,345.68,334.04,310.27,307.66,344.66,358.45,344.51,,,164.51,336.07,366.82,361.26,353.06,358.33,345.78,363.11,362.33,355.11,370.55,,,,329.21,328.22,,241.26,339.63,349.14,357.18,353.50,364.68,368.64
2016-07-08 22:05:56+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.32,330.35,327.17,338.25,344.72,343.10,333.75,337.78,338.94,334.00,337.55,345.98,335.11,324.58,330.17,340.80,329.13,335.91,267.09,213.51,222.13,185.03,206.48,178.20,188.03
2016-07-24 22:06:01+00:00,L8,299.90,288.66,295.77,295.66,294.01,283.14,281.64,286.13,284.16,287.46,276.22,270.32,264.91,,,,,,,,,,,,,,,,,159.00,152.51,134.27,132.69,141.79,95.91,,,,,,,,,,,,,,,,,,,,,
2016-08-01 22:08:38+00:00,L7,263.78,264.50,281.55,,280.75,268.16,,,270.83,264.63,262.30,253.42,253.45,256.88,254.50,257.42,267.66,277.66,268.43,,,221.65,244.41,119.23,152.44,169.01,151.49,282.50,295.27,304.09,309.67,315.32,318.20,,167.17,316.57,320.83,315.98,304.94,297.55,296.74,304.49,313.86,307.50,302.11,290.19,300.59,,,251.39,295.47,314.34,301.94,322.11,325.89,325.82
2016-08-17 22:08:39+00:00,L7,284.27,287.71,294.73,289.76,283.92,276.26,275.53,286.05,282.67,273.21,269.02,,,255.75,254.54,261.96,270.50,275.96,289.19,282.89,271.39,248.76,248.00,,,,218.05,283.95,300.85,302.82,296.34,310.86,324.98,328.16,326.99,325.50,332.40,324.01,,,300.91,313.09,317.31,318.20,311.96,305.35,311.26,310.22,305.81,292.78,309.49,318.91,,,324.24,320.28
2016-09-10 22:06:15+00:00,L8,387.17,384.85,368.79,361.34,346.00,338.55,336.65,343.85,344.84,332.33,327.84,329.17,315.01,307.56,305.57,307.04,329.45,344.62,365.32,365.98,361.89,338.43,327.72,303.91,356.83,374.14,374.89,365.97,345.03,345.77,361.28,373.68,387.94,394.37,401.99,381.34,364.46,361.04,348.78,350.00,355.98,378.35,388.64,384.33,383.28,375.79,372.55,359.50,370.38,360.63,386.23,395.17,387.56,357.35,357.30,377.59
2016-10-12 22:06:21+00:00,L8,288.27,303.67,,,,,,,,,,,,,,,,293.44,,,,274.09,271.85,210.17,238.39,272.92,290.93,308.22,316.96,318.60,326.31,330.60,336.11,327.04,324.85,327.80,333.62,319.06,313.95,313.41,322.21,320.41,320.56,322.19,300.68,275.67,314.97,,,,,,,,,
2017-02-09 22:07:55+00:00,L7,291.36,300.81,300.62,298.60,294.25,,,,283.25,277.34,267.92,260.65,256.34,265.65,272.84,278.74,277.53,270.54,269.81,,124.67,272.18,278.09,258.77,254.70,265.65,284.03,293.20,302.46,308.19,308.69,319.57,322.90,,,310.36,304.26,307.78,309.46,311.95,316.11,315.50,384.49,,441.61,303.90,,,,,,,,,,
2017-02-25 22:08:05+00:00,L7,285.96,294.06,298.73,299.97,301.67,300.40,292.35,292.92,,,269.16,265.58,259.97,261.71,270.43,,,,,,,,,,,,,,,,,319.21,321.48,314.94,318.11,,,,308.66,309.03,312.53,313.55,310.93,310.85,311.28,305.52,311.35,313.36,307.55,,,,313.78,315.40,317.72,313.71
2017-04-30 22:08:28+00:00,L7,298.34,305.55,308.28,302.29,312.94,312.20,,,,281.07,279.81,281.41,270.12,270.72,281.34,278.94,282.33,291.90,299.33,,,102.83,298.88,277.63,228.82,250.32,294.76,334.40,333.76,341.46,336.93,342.63,339.27,,,321.03,333.51,346.91,345.52,345.19,331.14,329.28,316.32,317.45,315.24,297.83,315.56,,,300.06,320.18,322.95,319.04,342.39,352.54,343.00
2017-05-24 22:05:34+00:00,L8,304.09,288.73,304.09,299.97,304.05,304.14,303.65,299.75,288.90,277.48,269.46,271.69,268.29,,,,,,,,,,,,,,287.30,305.70,315.44,326.23,336.49,335.73,337.76,335.83,330.85,318.53,319.02,322.56,324.53,327.83,326.42,324.01,319.45,310.09,306.45,301.72,312.25,314.83,314.01,312.34,311.57,315.67,311.13,330.94,338.09,336.61
2017-06-25 22:05:47+00:00,L8,287.11,133.36,283.08,,281.16,270.24,271.56,277.73,270.44,266.60,259.70,250.89,249.04,257.85,253.23,257.15,252.41,256.08,252.47,257.35,,243.22,214.53,118.46,141.60,164.85,142.87,156.86,139.45,200.13,168.03,313.91,310.82,298.77,295.42,308.44,310.25,184.59,201.53,223.11,305.33,310.50,309.06,296.54,296.06,161.64,300.38,305.27,294.09,237.68,208.12,216.03,180.05,200.95,170.17,177.32
2017-08-12 22:06:04+00:00,L8,535.01,362.67,363.85,,391.29,358.77,352.22,335.73,323.60,317.10,314.22,312.88,310.28,314.70,311.31,308.48,309.04,313.20,315.17,314.20,313.18,309.32,306.18,311.61,316.05,328.22,334.16,336.65,343.04,354.90,364.20,370.31,367.44,363.15,359.97,354.40,353.59,345.54,341.57,327.61,323.62,326.51,333.46,336.56,343.95,342.76,339.46,319.17,317.04,301.57,333.68,354.93,363.00,356.63,364.66,358.48
2017-08-20 22:08:38+00:00,L7,284.03,284.74,285.31,291.37,,145.92,287.45,282.78,280.57,273.41,273.02,266.62,263.36,264.19,272.39,266.13,273.57,,,,257.62,241.13,231.81,118.40,154.59,240.56,271.85,288.97,308.60,307.25,315.87,,,,323.14,320.22,316.13,305.47,307.54,302.09,305.96,307.36,310.17,300.63,302.12,,,303.06,296.21,287.71,300.34,316.22,312.91,320.80,318.42,323.45
2017-10-23 22:08:40+00:00,L7,299.45,314.99,,,319.28,314.99,306.08,295.82,285.87,286.81,285.06,285.71,291.47,295.95,301.67,,,282.80,274.78,272.10,281.68,281.45,270.49,255.68,258.22,282.58,297.90,315.10,336.06,,,330.24,327.97,324.82,331.46,332.82,340.39,351.87,338.35,321.67,319.06,321.09,,,,,,,,,,,,,,
2017-11-08 22:08:39+00:00,L7,309.20,329.63,330.55,332.85,329.00,,,,293.74,287.31,285.10,277.90,280.43,290.75,291.09,297.88,299.89,287.46,280.61,,,276.89,282.57,265.06,264.02,279.65,299.42,314.51,339.91,335.39,328.59,328.68,330.51,,,341.70,348.19,336.37,324.06,321.92,293.10,241.07,,,,318.51,,,,313.84,332.42,343.71,327.36,334.89,333.26,336.11
2017-11-16 22:06:16+00:00,L8,315.71,331.15,336.37,334.56,327.73,321.75,311.62,304.37,292.93,292.22,290.74,290.66,295.68,293.50,303.00,304.77,301.11,286.06,285.90,284.52,291.82,302.27,292.58,265.75,274.35,292.87,314.71,332.71,340.78,340.57,346.78,334.21,330.17,324.60,332.42,341.25,349.91,342.48,341.42,332.87,317.52,316.95,325.34,334.41,335.28,327.28,320.31,317.90,321.83,304.67,330.31,341.14,338.73,337.15,340.42,334.43
2017-12-02 22:06:10+00:00,L8,309.38,332.44,337.27,332.45,323.85,323.46,312.13,304.71,298.54,291.31,292.06,295.52,288.94,293.27,301.14,304.10,296.70,288.01,285.73,287.62,294.37,294.15,292.48,276.12,262.70,294.78,310.97,324.57,339.86,339.15,336.39,331.51,327.50,326.75,331.23,342.74,346.87,347.30,348.52,333.89,321.30,325.54,327.41,333.66,330.97,322.04,315.45,320.60,323.44,323.63,335.99,337.07,329.70,334.05,339.82,338.37
2017-12-26 22:08:16+00:00,L7,,,,,,,349.33,348.93,348.96,335.68,324.98,315.57,320.70,333.20,347.57,345.16,,,318.23,323.30,323.99,339.25,338.36,355.56,371.39,370.12,388.83,379.64,371.75,381.93,,,361.03,348.78,371.51,367.11,377.12,397.22,391.35,376.42,362.71,366.18,368.83,,,355.91,367.05,364.77,357.31,348.27,351.00,370.58,391.70,378.82,389.29,374.19
2018-01-19 22:06:02+00:00,L8,308.11,329.36,330.06,326.43,319.85,322.02,314.92,312.07,304.74,292.38,283.81,275.34,274.55,290.87,306.00,296.87,291.22,283.81,285.39,296.27,295.40,292.55,285.74,263.15,265.94,290.26,299.30,311.74,325.99,333.81,345.19,350.04,336.36,324.58,326.97,334.76,338.21,332.71,329.88,333.91,335.74,337.61,331.20,324.13,324.57,320.44,332.01,327.27,320.63,312.63,321.08,335.88,330.96,341.56,346.07,345.05
2018-01-27 22:07:47+00:00,L7,367.90,372.93,360.52,344.38,347.00,353.05,345.90,343.02,332.70,320.54,310.64,,,324.09,331.98,321.77,311.47,316.17,282.89,269.07,306.94,331.56,339.98,336.32,,,,354.83,367.19,370.17,375.05,377.76,368.56,351.87,361.87,365.42,384.35,385.91,,,369.32,379.82,366.58,342.47,340.94,353.06,376.47,365.99,367.19,338.07,370.15,,,,383.76,381.29
2018-02-04 22:05:53+00:00,L8,381.19,388.33,374.52,356.74,355.74,354.25,344.47,339.43,331.30,318.69,314.28,303.23,307.97,321.24,334.86,325.71,321.29,310.66,313.30,326.51,333.91,325.46,327.52,314.55,318.97,341.84,346.85,350.02,355.77,366.16,377.15,378.07,365.15,350.32,349.42,360.76,360.22,372.96,373.26,366.37,368.55,367.19,363.63,346.80,335.57,323.15,343.86,350.24,353.69,327.49,334.12,341.90,335.15,329.26,377.02,380.61
2018-03-08 22:05:39+00:00,L8,383.90,383.41,389.46,378.32,367.80,361.59,352.16,343.39,341.08,322.05,320.97,320.23,320.90,324.87,332.99,328.66,324.24,322.82,326.91,335.81,340.92,336.74,337.23,346.53,304.87,347.88,350.45,348.78,357.66,368.39,376.70,381.10,369.54,356.66,367.11,376.30,384.44,381.55,382.37,378.29,369.31,370.05,366.99,354.88,355.12,355.30,367.57,360.94,359.35,356.13,346.63,352.80,366.59,373.24,376.98,378.31
2018-03-24 22:05:32+00:00,L8,425.24,416.56,406.00,393.11,387.27,378.34,376.70,368.73,358.60,348.35,342.84,337.58,338.89,340.12,352.72,331.18,344.02,331.70,332.88,349.42,379.00,385.09,393.92,341.41,389.02,389.35,379.36,380.13,372.04,388.65,382.27,381.19,371.70,381.89,404.44,392.02,394.00,395.10,396.61,393.41,386.53,390.64,378.79,364.32,365.80,373.13,380.42,393.72,371.02,380.21,363.99,356.93,395.68,399.69,418.23,407.68
2018-04-25 22:05:14+00:00,L8,354.48,364.43,365.58,362.66,358.55,357.30,351.54,356.59,356.96,350.53,336.84,330.56,324.10,323.53,323.97,321.41,319.70,317.19,307.59,295.89,,332.33,349.60,354.91,249.22,315.69,332.82,341.82,351.62,362.58,370.98,360.52,364.01,367.07,381.81,383.52,370.15,367.91,368.58,374.03,383.64,376.88,363.91,358.11,359.84,369.17,370.58,354.97,360.78,355.55,357.06,352.72,360.74,364.25,365.69,377.30
2018-06-28 22:05:04+00:00,L8,303.44,315.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.55,335.63,337.77,339.47,349.46,351.39,347.11,346.35,339.25,333.91,338.10,334.04,339.05,,333.29,326.28,326.39,327.43,324.77,323.96,330.98,329.14,325.63,193.13,167.77,172.45
2018-07-13 22:11:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.50,190.03,176.37,,,,
2018-07-29 22:11:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15 22:05:28+00:00,L8,320.01,327.38,329.60,328.74,332.76,328.57,336.38,325.47,307.73,305.23,303.17,299.20,295.07,303.97,298.76,292.31,294.37,302.69,301.54,300.86,291.37,299.82,301.89,277.63,240.35,193.65,165.49,283.25,304.15,304.99,308.30,312.22,316.06,327.31,333.93,347.90,323.17,326.10,335.79,349.44,345.76,350.87,333.62,320.89,326.28,290.87,307.66,316.58,313.39,300.09,322.93,335.36,322.35,331.22,318.11,321.12
2018-08-23 22:04:25+00:00,L7,301.42,320.06,327.04,322.45,322.69,333.92,320.16,,,,290.85,290.13,288.69,281.17,276.32,288.49,288.07,296.90,293.68,297.04,293.14,,170.67,282.19,245.37,294.78,285.95,306.38,318.17,317.60,322.38,321.18,317.56,317.30,,,216.14,333.73,324.10,322.45,325.56,323.90,319.02,303.59,304.56,315.18,319.73,316.88,,,,323.36,317.99,338.59,332.04,334.32
2018-08-31 22:05:35+00:00,L8,330.45,333.48,338.55,342.42,336.23,331.19,333.18,327.25,313.52,310.34,301.61,299.73,298.11,295.73,300.71,298.89,305.24,304.03,301.79,305.51,304.68,306.43,310.23,292.85,259.19,302.54,324.33,330.87,316.92,319.94,326.11,330.04,332.24,337.34,338.76,332.05,330.80,333.17,347.96,342.68,330.96,335.78,326.25,317.20,320.24,315.95,338.02,328.28,324.88,315.50,321.11,337.09,335.40,343.73,338.91,342.19
2018-09-08 22:04:05+00:00,L7,310.35,313.71,,,317.17,315.87,314.26,309.38,303.47,296.60,293.08,289.82,286.25,287.13,287.29,,,,287.95,289.02,288.96,273.92,280.41,270.63,253.99,268.68,291.86,295.06,307.26,,,323.44,325.72,323.95,329.72,329.80,327.00,327.64,330.61,327.94,328.77,323.11,,,,307.55,325.99,320.13,308.15,288.26,307.33,317.51,321.72,333.01,330.71,336.14
2018-09-16 22:05:39+00:00,L8,,,,,368.31,370.56,370.82,362.92,345.14,335.49,329.84,327.54,325.61,330.12,337.03,334.84,332.42,330.33,330.65,336.62,334.89,332.45,327.12,329.91,312.80,341.75,345.43,340.51,346.24,351.25,356.05,354.11,353.21,352.97,363.90,376.37,381.86,383.48,380.44,376.57,371.47,365.12,355.72,352.29,363.71,367.27,385.47,377.13,362.16,,,,,,,
2018-10-01 22:09:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.87,144.95,,,,,,,,,,,176.39,,171.12,169.75,,,,,
2018-10-02 22:05:47+00:00,L8,371.01,372.91,374.07,369.23,363.03,355.44,348.17,338.50,331.39,331.03,334.35,330.06,325.36,327.04,334.43,327.57,328.14,319.80,325.63,341.11,338.72,350.09,340.75,339.56,342.17,349.13,350.79,352.07,349.94,349.81,352.81,344.69,343.16,344.03,363.37,378.17,383.67,369.14,373.04,370.88,361.97,356.28,361.37,354.98,359.11,355.65,368.37,368.82,363.79,340.72,343.00,360.56,378.08,384.22,392.58,374.23
2018-10-18 22:05:53+00:00,L8,368.99,370.02,369.58,367.37,355.41,354.63,350.33,341.80,336.46,326.17,325.38,324.59,325.71,330.14,332.38,325.60,328.12,320.56,327.79,341.16,346.38,344.00,341.47,345.09,344.28,360.52,357.88,357.19,353.20,352.28,354.93,357.86,355.42,350.38,353.40,366.15,378.02,381.40,380.17,372.72,367.27,369.30,375.66,377.75,376.58,356.67,358.08,357.42,364.26,355.05,358.57,369.44,377.68,378.28,384.45,389.82
