dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2014-12-02 22:04:24+00:00,351.79,360.29,349.34,335.98,,,335.05,319.99,308.87,312.62,319.83,322.98,329.47,325.91,331.56,336.81,333.53,,,,309.27,318.48,324.61,336.77,337.90,324.33,345.84,339.63,338.28,332.45,343.45,,,,368.25,375.61,381.57,384.24,373.19,352.49,330.58,328.07,329.92,338.65,345.97,,,346.41,351.71,326.47,346.01,372.87,382.50,372.26,363.54,347.21,L7
2015-02-12 22:05:51+00:00,327.31,337.50,331.87,331.68,336.49,338.07,326.51,311.13,305.39,306.21,304.75,312.95,319.62,316.28,319.73,316.27,325.27,325.22,318.94,304.63,288.58,289.80,295.45,310.50,307.85,326.33,337.13,338.34,335.67,334.54,334.12,337.91,346.79,351.85,361.25,363.08,364.18,361.26,360.20,361.03,359.43,346.10,335.25,337.25,328.96,334.97,343.99,340.18,339.12,342.05,361.18,362.95,367.75,353.35,361.44,362.57,L8
2015-02-28 22:05:48+00:00,339.04,355.45,353.35,343.93,342.45,341.33,331.10,323.92,314.97,307.59,310.56,321.01,321.43,321.99,325.91,323.99,330.22,331.60,327.53,320.60,310.60,306.47,311.73,321.59,322.89,328.34,330.96,334.21,343.47,336.83,337.63,343.06,352.15,361.14,369.65,372.63,366.81,366.46,367.20,371.88,367.61,363.56,354.86,344.32,343.13,338.18,356.06,350.14,350.61,347.02,363.30,362.18,357.40,357.63,360.29,368.47,L8
2015-04-01 22:05:25+00:00,311.50,321.83,334.26,334.06,329.91,328.96,319.40,314.35,300.02,303.75,310.38,313.13,301.82,306.79,307.99,312.62,321.84,315.39,320.58,316.06,304.49,300.97,307.18,300.80,,,307.44,324.50,339.04,333.94,334.70,340.04,343.79,344.28,351.42,354.17,353.87,361.20,361.10,347.12,346.15,338.55,340.18,336.89,329.96,314.42,331.53,332.60,338.99,314.77,335.14,344.16,338.41,348.52,353.55,342.53,L8
2015-04-25 22:05:18+00:00,,,,363.62,,363.32,344.26,335.48,328.83,325.03,334.66,337.86,335.20,,,,349.37,347.54,346.66,338.16,,,,329.65,336.69,330.09,,,,,363.98,349.34,340.60,350.10,390.51,,,393.06,385.91,392.90,387.08,,,369.33,362.24,369.88,360.73,349.14,353.57,,,370.78,372.72,378.00,391.40,,L7
2015-05-27 22:05:30+00:00,346.24,,,,327.67,320.21,,,,,,,,,,,,,,,,,,,,,,,,,,333.85,328.89,337.57,351.93,344.22,345.27,361.59,372.31,372.51,366.15,366.98,,,349.66,332.97,326.24,327.59,325.88,318.47,331.90,349.58,363.57,368.69,371.90,,L7
2015-06-04 22:05:12+00:00,340.20,328.60,327.69,323.62,328.05,330.60,325.85,323.55,309.56,307.30,295.94,301.36,300.57,312.26,309.06,311.45,309.53,,309.85,321.75,305.69,304.93,319.57,315.56,,,,314.17,338.20,333.08,339.78,343.13,342.12,342.82,349.49,347.44,354.71,351.10,354.04,352.84,357.06,344.67,351.59,332.57,340.91,305.22,333.45,337.48,333.05,286.10,,,,,,,L8
2015-07-22 22:05:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.70,324.64,324.09,329.77,335.03,339.81,347.42,366.40,374.33,374.54,350.34,329.23,336.43,339.43,343.58,309.25,308.90,314.33,335.87,317.48,334.25,338.41,341.82,348.04,362.08,346.69,L8
2015-07-30 22:05:48+00:00,347.74,,,,311.84,318.27,312.64,319.73,308.51,295.53,294.74,293.64,292.85,291.13,297.52,,,,,,,,,,,,,,,,,332.78,335.14,326.72,337.73,351.15,353.21,351.80,351.84,346.90,342.19,339.43,349.66,,,315.91,331.06,326.78,339.68,343.19,325.75,341.86,335.42,347.38,337.11,349.79,L7
2015-08-07 22:05:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,316.50,329.21,319.30,313.48,310.39,,,,,,,,,,,,,,,287.55,310.47,301.30,,283.17,310.42,304.59,287.84,309.00,328.68,317.99,L8
2015-09-24 22:06:01+00:00,305.68,307.05,310.90,315.17,316.88,316.85,311.04,302.57,295.31,285.36,283.90,290.84,298.57,297.20,293.17,280.85,274.88,278.34,285.87,301.19,301.53,301.28,298.46,279.50,,284.87,306.86,319.72,318.69,309.72,309.19,311.70,317.25,332.63,343.94,350.53,352.36,350.95,325.05,318.79,326.09,335.00,329.99,312.65,302.38,297.28,318.65,336.00,335.96,317.79,323.37,327.13,327.00,348.22,342.50,337.89,L8
2015-10-10 22:06:02+00:00,,,,,,322.63,326.02,323.67,307.93,309.35,306.83,311.94,311.14,309.41,307.13,291.08,290.77,298.12,318.23,325.39,316.32,313.66,317.46,270.73,281.06,306.94,316.67,321.68,337.51,335.83,330.96,338.10,339.71,342.08,354.27,369.71,384.10,386.27,374.17,349.51,345.75,351.39,340.84,338.29,328.48,325.09,338.97,340.10,338.43,326.33,344.39,337.98,321.45,343.03,343.05,347.48,L8
2015-10-26 22:06:07+00:00,335.88,342.47,346.59,336.11,323.97,335.98,326.90,328.48,315.69,317.09,307.16,309.98,306.78,302.49,304.34,297.48,297.65,305.80,319.88,331.75,312.70,309.44,308.17,,278.85,304.72,317.54,324.53,328.75,332.43,334.07,335.23,339.39,337.71,341.98,344.08,352.09,358.54,361.30,355.89,349.15,350.59,357.36,341.51,343.78,330.90,344.25,349.09,357.84,338.98,343.29,354.28,350.29,362.56,356.39,358.94,L8
2015-12-29 22:06:09+00:00,324.14,337.00,336.59,334.24,329.70,327.04,323.21,314.57,296.80,294.42,302.29,299.91,295.41,277.95,278.66,292.38,304.83,318.55,327.63,321.67,309.55,304.35,296.16,302.81,299.16,316.85,323.26,324.02,317.52,324.42,352.08,350.28,349.03,353.21,357.58,335.55,339.65,347.34,347.39,338.67,338.47,338.57,341.01,339.13,341.46,336.55,329.84,325.91,329.90,321.86,337.44,350.49,346.27,352.36,352.82,348.14,L8
2016-01-22 22:07:45+00:00,324.33,,,339.97,331.70,333.15,332.28,331.94,315.49,307.34,307.36,304.89,300.78,298.74,,,311.32,317.37,326.18,324.74,313.59,299.74,303.52,291.76,272.54,302.82,309.66,320.05,,,336.21,340.32,341.12,347.99,349.49,356.65,355.51,350.25,348.05,345.26,340.31,,,,341.81,333.82,340.57,331.58,335.44,329.05,338.37,347.82,345.13,361.85,364.64,,L7
2016-02-23 22:07:54+00:00,352.18,349.69,355.30,346.11,344.32,,,,331.45,325.70,322.17,322.49,307.75,311.15,313.45,314.22,320.48,326.11,,,,322.89,325.84,327.97,305.60,342.14,342.19,337.36,338.40,345.23,347.64,350.26,,,,371.63,374.03,369.16,355.62,354.11,352.85,352.51,359.57,347.42,355.90,339.88,,,359.47,347.63,347.94,360.78,356.28,373.22,373.96,372.72,L7
2016-05-21 22:05:38+00:00,,,,,,,,,,,,294.06,283.71,285.87,288.64,290.63,300.71,299.59,299.43,,,,282.52,,,,,310.62,327.67,332.72,340.06,326.83,334.08,326.41,345.00,346.31,347.27,352.30,348.60,338.51,344.61,345.89,350.92,335.18,339.47,303.37,331.08,324.66,331.45,321.58,331.12,338.58,320.60,,,,L8
2016-06-30 22:08:35+00:00,319.10,304.66,348.13,345.26,,318.49,315.80,295.92,,311.25,306.91,309.61,307.24,303.19,303.28,307.88,302.29,,,,310.15,326.35,320.36,331.01,316.44,,,334.88,349.65,336.51,,,,327.27,357.04,350.26,342.06,347.33,334.78,353.33,352.55,344.11,357.98,,,,318.21,318.44,,,330.83,338.14,348.38,343.72,355.88,358.86,L7
2016-07-08 22:05:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.15,333.44,330.57,342.03,348.97,347.35,338.00,342.03,342.72,337.78,341.80,350.84,338.89,329.44,334.42,345.05,332.91,340.77,,,,,,,,L8
2016-07-24 22:06:01+00:00,295.90,285.33,292.44,292.80,291.51,280.28,278.78,283.27,281.94,285.24,273.72,267.82,262.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-08-01 22:08:38+00:00,306.98,300.50,317.55,,307.75,299.02,,,294.83,288.63,289.30,280.42,275.05,278.48,276.10,279.02,294.66,304.66,299.29,,,248.65,275.27,,,,,306.50,316.87,323.73,329.31,333.32,337.84,,,343.57,347.83,342.98,331.94,321.55,320.74,331.49,344.72,331.50,332.97,317.19,327.59,,,282.25,317.07,341.34,323.54,346.11,347.49,349.82,L7
2016-08-17 22:08:39+00:00,334.67,329.71,336.73,325.76,315.42,312.26,311.53,322.05,310.67,301.21,300.52,,,280.95,279.74,287.16,302.00,307.46,325.19,324.89,307.39,280.26,284.00,,,,,311.95,326.05,325.73,319.25,331.86,347.89,353.36,354.99,357.00,363.90,355.51,,,328.91,344.59,353.31,346.20,347.96,336.85,342.76,338.22,341.81,328.78,334.69,350.41,,,349.44,348.28,L7
2016-09-10 22:06:15+00:00,357.57,360.18,344.12,340.20,327.50,317.41,315.51,322.71,328.40,315.89,309.34,310.67,300.21,292.76,290.77,292.24,310.95,326.12,344.18,341.31,340.75,319.93,306.58,,327.23,344.54,353.75,349.53,330.23,332.32,347.83,361.35,374.49,379.57,385.55,362.84,345.96,342.54,330.28,333.56,339.54,359.85,367.50,367.89,362.14,357.29,354.05,343.06,349.24,339.49,371.43,376.67,372.76,340.91,342.50,361.15,L8
2016-10-12 22:06:21+00:00,,,,,,,,,,,,,,,,,,287.94,,,,268.59,,,,,284.64,303.33,312.56,314.60,322.31,326.93,332.11,322.64,319.96,322.30,328.12,313.56,308.45,308.52,317.32,314.91,,317.30,,,309.47,,,,,,,,,,L8
2017-02-09 22:07:55+00:00,342.96,343.81,343.62,335.46,326.50,,,,311.92,306.01,300.17,292.90,282.14,291.45,298.64,304.54,309.78,302.79,306.67,,,304.43,314.95,301.77,306.30,317.25,320.89,321.87,328.26,331.64,332.14,341.07,346.35,,,342.61,336.51,340.03,341.71,340.62,344.78,347.75,,,,336.15,,,,,,,,,,,L7
2017-02-25 22:08:05+00:00,341.16,340.06,344.73,339.40,336.17,339.83,331.78,332.35,,,303.66,300.08,287.57,289.31,298.03,,,,,,,,,,,,,,,,,342.21,346.57,342.54,348.78,,,,343.16,339.70,343.20,348.05,350.36,341.52,350.71,340.02,345.85,344.03,346.98,,,,341.38,346.07,345.32,344.38,L7
2017-04-30 22:08:28+00:00,,304.88,307.61,301.72,312.44,311.63,,,,280.63,279.31,280.91,269.72,270.32,280.94,278.54,281.83,291.40,298.76,,,,298.31,276.96,,,294.19,333.96,333.36,341.10,336.57,342.30,338.91,,,320.53,333.01,346.41,345.02,344.75,330.70,328.78,315.75,317.01,314.67,297.33,315.06,,,299.49,319.78,322.45,318.64,341.95,352.14,342.56,L7
2017-05-24 22:05:34+00:00,356.09,332.06,347.42,337.11,336.55,341.28,340.79,336.89,317.79,306.37,301.96,304.19,294.29,,,,,,,,,,,,,,324.44,334.59,341.44,349.87,360.13,357.40,361.40,361.83,359.74,351.03,351.52,355.06,357.03,356.72,355.31,356.51,356.59,338.98,343.59,334.22,344.75,343.72,351.15,,337.57,348.17,337.13,359.83,364.09,365.50,L8
2017-06-25 22:05:47+00:00,345.91,,332.08,,317.91,312.24,313.56,319.73,303.11,299.27,296.45,287.64,278.44,287.25,282.63,286.55,289.16,292.83,294.47,306.35,,279.97,,,,,,,,,,338.41,337.55,328.17,328.09,345.19,347.00,,,,338.00,347.25,351.06,329.21,338.06,,337.13,337.94,336.09,279.68,,,,,,,L8
2017-08-12 22:06:04+00:00,,362.00,363.18,,,,351.65,335.16,323.16,316.66,313.72,312.38,309.88,314.30,310.91,308.08,308.54,312.70,314.60,313.53,312.61,308.82,305.61,310.94,315.25,327.42,333.59,336.21,342.64,354.54,363.84,369.98,367.08,362.75,359.53,353.90,353.09,345.04,341.07,327.17,323.18,326.01,332.89,336.12,343.38,342.26,338.96,318.73,316.47,301.00,333.28,354.43,362.60,356.19,364.26,358.04,L8
2017-08-20 22:08:38+00:00,331.63,324.41,324.98,325.37,,,321.45,316.78,307.01,299.85,302.77,296.37,287.16,287.99,296.19,289.93,303.32,,,,291.62,270.88,265.81,,,288.16,305.85,315.41,332.40,328.89,337.51,,,,349.58,349.97,345.88,335.22,337.29,328.53,332.40,337.11,344.17,327.07,336.12,,,329.50,330.21,321.71,324.14,345.97,336.71,347.24,342.22,349.89,L7
2017-10-23 22:08:40+00:00,323.45,334.99,,,334.28,332.13,323.22,312.96,299.20,300.14,300.06,300.71,303.47,307.95,313.67,,,297.80,291.92,292.10,298.82,296.45,287.63,275.68,282.22,306.58,315.04,328.43,348.06,,,340.24,338.88,336.82,344.79,347.82,355.39,366.87,353.35,335.00,332.39,336.09,,,,,,,,,,,,,,,L7
2017-11-08 22:08:39+00:00,306.80,327.63,328.55,331.14,327.50,,,,292.41,285.98,283.60,276.40,279.23,289.55,289.89,296.68,298.39,285.96,278.90,,,275.39,280.86,263.06,261.62,277.25,297.71,313.18,338.71,334.30,327.50,327.68,329.42,,,340.20,346.69,334.87,322.56,320.59,,,,,,317.01,,,,312.13,331.22,342.21,326.16,333.56,332.06,334.78,L7
2017-11-16 22:06:16+00:00,352.11,361.48,366.70,360.56,350.48,347.75,337.62,330.37,313.15,312.44,313.49,313.41,313.88,311.70,321.20,322.97,323.86,308.81,311.90,314.85,317.82,325.02,318.58,296.08,310.75,329.27,340.71,352.93,358.98,357.12,363.33,349.38,346.72,342.80,352.64,364.00,372.66,365.23,364.17,353.09,337.74,339.70,351.34,354.63,361.28,350.03,343.06,338.12,347.83,330.67,348.51,363.89,356.93,357.37,358.62,354.65,L8
2017-12-02 22:06:10+00:00,361.38,375.77,380.60,369.59,356.35,360.60,349.27,341.85,327.43,320.20,324.56,328.02,314.94,319.27,327.14,330.10,329.20,320.51,322.87,330.95,331.51,326.65,329.62,319.45,314.70,346.78,348.11,353.46,365.86,362.79,360.03,353.18,351.14,352.75,360.12,375.24,379.37,379.80,381.02,362.78,350.19,358.04,364.55,362.55,368.11,354.54,347.95,349.49,360.58,360.77,361.99,369.57,355.70,362.94,365.82,367.26,L8
2017-12-26 22:08:16+00:00,,,,,,,323.62,323.22,328.96,315.68,302.48,293.07,302.70,315.20,329.57,327.16,,,292.52,293.30,298.28,316.75,312.65,325.56,335.39,334.12,363.12,359.64,353.75,365.57,,,344.67,330.78,351.51,344.61,354.62,374.72,368.85,356.42,342.71,343.68,343.12,,,333.41,344.55,344.77,331.60,322.56,333.00,348.08,373.70,358.82,371.29,354.19,L7
2018-01-19 22:06:02+00:00,346.91,361.69,362.39,354.14,344.10,349.73,342.63,339.78,326.30,313.94,308.06,299.59,293.95,310.27,325.40,316.27,315.47,308.06,313.10,328.60,323.11,316.80,313.45,295.48,304.74,329.06,327.01,333.30,345.39,351.45,362.83,366.21,354.00,343.98,348.53,359.01,362.46,356.96,354.13,355.47,357.30,361.86,358.91,345.69,352.28,344.69,356.26,348.83,348.34,340.34,340.48,360.13,350.36,363.12,365.47,366.61,L8
2018-01-27 22:07:47+00:00,353.50,360.93,348.52,334.09,338.00,342.76,335.61,332.73,324.70,312.54,301.64,,,316.89,324.78,314.57,302.47,307.17,,,296.65,322.56,329.69,324.32,,,,346.83,359.99,363.62,368.50,371.76,362.01,344.67,353.87,356.42,375.35,376.91,,,361.32,370.82,356.29,334.47,330.65,344.06,367.47,357.99,356.90,327.78,362.95,,,,376.56,373.29,L7
2018-02-04 22:05:53+00:00,386.39,392.66,378.85,360.45,358.99,357.96,348.18,343.14,334.19,321.58,317.53,306.48,310.57,323.84,337.46,328.31,324.54,313.91,317.01,330.84,337.62,328.71,331.23,318.88,324.17,347.04,350.56,352.91,358.37,368.52,379.51,380.24,367.51,352.92,352.31,364.01,363.47,376.21,376.51,369.26,371.44,370.44,367.34,349.69,339.28,326.40,347.11,353.13,357.40,331.20,336.72,345.15,337.75,332.15,379.62,383.50,L8
2018-03-08 22:05:39+00:00,360.70,364.08,370.13,361.75,353.30,345.02,335.59,326.82,328.19,309.16,306.47,305.73,309.30,313.27,321.39,317.06,309.74,308.32,310.34,316.48,324.35,322.24,320.66,327.20,,324.68,333.88,335.89,346.06,357.84,366.15,371.43,358.99,345.06,354.22,361.80,369.94,367.05,367.87,365.40,356.42,355.55,350.42,341.99,338.55,340.80,353.07,348.05,342.78,339.56,335.03,338.30,354.99,360.35,365.38,365.42,L8
2018-03-24 22:05:32+00:00,390.04,387.23,376.67,367.97,365.27,353.20,351.56,343.59,339.04,328.79,320.84,315.58,321.29,322.52,335.12,313.58,322.02,309.70,307.74,320.09,353.86,363.09,,312.08,353.82,354.15,354.22,360.57,354.44,372.65,366.27,366.52,355.70,364.29,384.88,370.02,372.00,373.10,374.61,373.85,366.97,368.64,353.65,344.76,340.66,351.13,358.42,374.16,345.88,355.07,346.39,334.93,378.08,380.13,400.63,388.12,L8
2018-04-25 22:05:14+00:00,346.48,357.76,358.91,356.95,353.55,351.59,345.83,350.88,352.52,346.09,331.84,325.56,320.10,319.53,319.97,317.41,314.70,312.19,301.88,289.22,,327.33,343.89,348.24,241.22,,327.11,337.38,347.62,358.94,367.34,357.19,360.37,363.07,377.37,378.52,365.15,362.91,363.58,369.59,379.20,371.88,358.20,353.67,354.13,364.17,365.58,350.53,355.07,349.84,353.06,347.72,356.74,359.81,361.69,372.86,L8
2018-06-28 22:05:04+00:00,351.44,355.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.37,355.63,359.59,363.47,376.13,381.39,377.11,376.35,369.25,360.58,364.77,364.04,373.34,,367.58,356.28,356.39,354.10,359.06,358.25,354.98,359.14,349.63,,,,L8
2018-08-15 22:05:28+00:00,321.61,328.71,330.93,329.88,333.76,329.71,337.52,326.61,308.62,306.12,304.17,300.20,295.87,304.77,299.56,293.11,295.37,303.69,302.68,302.19,292.51,300.82,,278.96,241.95,,,284.14,304.95,305.72,309.03,312.89,316.79,328.11,334.82,348.90,,327.10,336.79,350.33,346.65,351.87,334.76,321.78,327.42,291.87,308.66,317.47,314.53,301.23,323.73,336.36,323.15,332.11,318.91,322.01,L8
2018-08-23 22:04:25+00:00,324.62,339.39,346.37,339.02,337.19,350.49,336.73,,,,305.35,304.63,300.29,292.77,287.92,300.09,302.57,311.40,310.25,316.37,309.71,,,301.52,268.57,317.98,302.52,319.27,329.77,328.15,332.93,330.85,328.11,328.90,,,,348.23,338.60,335.34,338.45,338.40,335.59,316.48,321.13,329.68,334.23,329.77,,,,337.86,329.59,351.48,343.64,347.21,L7
2018-08-31 22:05:35+00:00,331.65,334.48,339.55,343.28,336.98,332.05,334.04,328.11,314.19,311.01,302.36,300.48,298.71,296.33,301.31,299.49,305.99,304.78,302.65,306.51,305.54,307.18,311.09,293.85,260.39,303.74,325.19,331.54,317.52,320.49,326.66,330.54,332.79,337.94,339.43,332.80,331.55,333.92,348.71,343.35,331.63,336.53,327.11,317.87,321.10,316.70,338.77,328.95,325.74,316.36,321.71,337.84,336.00,344.40,339.51,342.86,L8
2018-09-08 22:04:05+00:00,363.95,358.38,,,350.67,354.16,352.55,347.67,333.25,326.38,326.58,323.32,313.05,313.93,314.09,,,,326.24,333.69,327.25,307.42,318.70,315.30,307.59,322.28,330.15,324.84,334.06,,,345.77,350.08,350.75,359.50,363.30,360.50,361.14,364.11,357.72,358.55,356.61,,,,341.05,359.49,349.91,346.44,326.55,334.13,351.01,348.52,362.79,357.51,365.92,L7
2018-09-16 22:05:39+00:00,,,,,349.81,349.42,349.68,341.78,328.70,319.05,311.34,309.04,310.81,315.32,322.23,320.04,313.92,311.83,309.51,311.95,313.75,313.95,305.98,305.24,283.20,312.15,324.29,324.07,331.44,337.80,342.60,341.78,339.76,338.17,347.46,357.87,363.36,364.98,361.94,360.13,355.03,346.62,334.58,335.85,342.57,348.77,366.97,360.69,341.02,,,,,,,,L8
2018-10-02 22:05:47+00:00,332.21,340.58,341.74,341.52,338.78,327.73,320.46,310.79,309.83,309.47,310.10,305.81,305.96,307.64,315.03,308.17,303.89,295.55,297.92,308.78,311.01,325.84,313.04,307.23,303.37,310.33,323.08,330.51,330.54,332.17,335.17,328.52,325.52,324.63,341.81,353.92,359.42,344.89,348.79,349.32,340.41,332.03,333.66,333.42,331.40,331.40,344.12,347.26,336.08,313.01,323.60,336.31,358.68,362.66,373.18,352.67,L8
2018-10-18 22:05:53+00:00,345.79,350.69,350.25,350.80,340.91,338.06,333.76,325.23,323.57,313.28,310.88,310.09,314.11,318.54,320.78,314.00,313.62,306.06,311.22,321.83,329.81,329.50,324.90,325.76,321.08,337.32,341.31,344.30,341.60,341.73,344.38,348.19,344.87,338.78,340.51,351.65,363.52,366.90,365.67,359.83,354.38,354.80,359.09,364.86,360.01,342.17,343.58,344.53,347.69,338.48,346.97,354.94,366.08,365.39,372.85,376.93,L8
2019-01-21 22:06:47+00:00,,,,,323.57,326.05,317.98,,,,,,,,291.13,296.27,306.07,296.57,298.64,301.29,,,,,,,286.08,308.89,333.27,341.74,331.12,331.13,336.96,,,,,,,,335.22,345.95,353.68,328.38,330.28,304.79,320.68,322.54,,,,,,,,341.69,L7
2019-01-22 22:05:50+00:00,328.30,334.87,356.12,350.42,341.77,339.56,340.78,338.45,320.58,314.56,310.22,307.44,294.69,300.21,308.28,308.91,318.03,322.43,319.07,336.78,314.25,294.65,292.81,,,312.37,299.11,319.68,337.72,335.49,333.60,331.73,345.30,349.77,353.80,362.78,354.62,351.88,352.11,346.07,344.63,354.39,364.86,354.05,357.55,332.02,350.76,348.84,348.11,326.01,338.01,357.58,341.53,354.84,353.12,364.83,L8
2019-01-30 22:00:18+00:00,309.97,326.45,329.81,329.04,338.11,335.09,328.74,327.38,324.15,309.29,,,303.32,303.45,306.44,308.12,306.42,304.07,307.36,308.71,,315.63,322.75,,,,323.08,325.14,333.69,345.33,349.77,343.60,344.94,343.06,342.83,343.60,341.42,,,,344.02,349.62,346.98,341.05,346.62,349.88,357.65,352.54,337.60,323.63,331.94,,,340.75,343.53,344.53,L7
2019-02-07 22:05:47+00:00,363.31,366.19,371.80,369.64,360.79,356.83,354.56,348.75,337.41,337.65,334.02,325.14,310.60,315.97,320.89,323.15,335.85,332.73,332.39,340.68,346.27,344.60,345.33,343.56,337.16,359.20,360.12,355.76,355.25,354.39,360.55,358.35,356.48,360.83,371.10,367.79,360.73,366.01,369.87,369.44,370.33,372.90,375.14,370.89,382.40,370.93,376.07,372.07,371.89,359.83,355.59,362.92,368.63,377.94,376.46,378.29,L8
2019-02-15 21:59:50+00:00,335.58,350.97,354.80,351.68,,,,329.67,327.16,330.74,320.70,309.48,304.32,312.06,311.77,315.17,324.15,,,,319.31,325.46,330.56,329.69,323.69,338.11,337.89,340.04,342.33,347.26,342.53,,,,362.13,367.19,355.31,355.13,348.91,352.64,359.16,355.91,357.60,366.17,359.99,,,,353.11,338.45,340.46,341.14,349.52,354.44,352.13,340.48,L7
2019-03-03 21:59:20+00:00,351.74,360.08,367.60,365.99,359.57,359.78,354.48,345.50,343.07,336.27,,,,315.86,321.64,324.23,331.07,335.12,334.34,337.92,,335.50,339.22,333.51,,,,348.06,349.56,352.07,357.56,359.97,356.18,358.49,364.70,377.05,370.51,356.57,,,359.30,371.32,375.74,374.11,373.12,364.45,379.12,373.24,378.93,361.82,366.10,365.29,,,362.60,364.95,L7
2019-03-11 22:05:38+00:00,359.42,367.96,368.86,369.54,359.93,357.92,348.54,345.41,338.31,330.23,330.94,326.07,319.91,321.91,321.38,325.28,333.21,332.69,334.37,330.05,333.24,340.67,341.97,334.67,297.65,345.83,352.64,350.13,355.26,362.39,366.51,363.07,364.12,361.27,375.67,385.41,388.87,372.01,351.53,340.58,354.78,372.84,379.64,378.24,368.45,368.71,377.00,374.72,373.43,376.73,387.00,381.58,379.63,375.50,382.48,385.68,L8
2019-04-04 21:58:16+00:00,,349.33,363.31,349.00,351.22,349.55,348.54,341.46,329.91,318.72,317.51,307.26,,,311.00,317.17,320.41,317.91,324.49,336.99,326.16,322.30,321.33,316.42,299.97,,,,345.39,346.00,345.25,348.90,356.80,362.16,360.90,363.05,363.25,352.01,,,,363.27,373.06,362.76,360.63,353.53,359.48,357.94,375.20,,,,,,,,L7
2019-04-12 22:05:30+00:00,362.35,363.73,359.61,355.92,354.83,351.11,348.85,345.63,341.80,332.06,327.36,318.45,323.81,322.33,333.93,329.14,328.85,325.34,334.33,331.79,,345.27,327.55,309.53,290.59,326.06,352.72,373.78,365.97,362.74,355.13,356.71,363.64,361.49,382.04,370.24,373.90,371.69,359.04,342.08,351.54,362.37,369.22,368.26,350.34,344.30,352.56,357.92,343.14,358.61,368.20,366.02,378.96,378.44,401.05,410.53,L8
2019-04-20 21:57:42+00:00,350.89,338.15,,,355.32,352.40,345.44,342.34,326.06,321.37,319.72,316.90,310.40,309.73,316.30,,,,337.35,342.36,329.51,326.04,324.69,321.97,264.32,335.31,340.93,346.59,354.43,,,356.05,362.97,367.42,372.59,374.92,372.92,370.49,356.57,344.04,357.02,362.56,373.44,,,352.63,367.68,361.60,369.15,370.63,363.85,380.37,360.83,369.68,367.15,366.85,L7
2019-05-06 21:57:06+00:00,374.59,,376.28,,,,366.39,371.63,355.98,347.86,342.77,333.81,334.15,337.41,340.99,337.10,336.93,,,349.85,,338.80,333.40,335.34,,356.42,359.94,370.54,374.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2019-05-14 22:05:36+00:00,396.71,,392.21,375.11,,,372.55,,326.04,317.62,311.05,315.30,,,,,,,,,,,,,,,,,,,,,,,,364.06,356.26,330.67,,349.64,343.42,339.96,350.02,362.63,353.42,350.54,345.33,321.68,283.73,337.50,339.52,,,,,,L8
2019-05-29 22:02:24+00:00,,331.37,335.27,332.50,348.47,324.92,330.29,,,,,,,,294.17,303.92,297.70,290.74,308.09,,286.06,,,,,,,299.71,315.77,321.66,314.99,316.82,334.03,340.40,,,,,,,,307.59,,,324.12,322.96,298.39,306.34,307.69,,,,,,,349.70,L7
2019-06-15 22:05:51+00:00,336.62,338.40,353.21,338.30,,,,,,,,,,,,,,,,,,,,,,,,318.74,335.02,334.29,336.79,340.15,345.87,340.91,,,,,,,,334.38,341.13,330.90,341.76,,329.88,326.46,333.89,292.99,338.41,353.00,344.84,358.49,355.47,,L8
2019-06-23 21:55:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.97,335.09,348.30,353.88,344.56,345.04,372.63,369.22,368.02,368.08,,,364.42,363.21,353.71,341.41,329.96,348.43,352.90,350.05,332.62,342.01,325.36,,,,353.31,370.62,356.73,L7
