dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2006-02-19 21:56:39+00:00,342.57,341.79,344.49,341.86,338.19,335.67,327.77,320.69,313.69,313.37,314.83,314.84,317.28,319.09,318.37,308.80,306.78,309.61,314.05,316.56,315.61,320.81,315.65,307.83,278.85,346.26,327.18,341.28,343.34,339.29,345.95,349.72,346.45,344.89,356.42,364.60,366.14,364.98,358.82,350.26,347.44,347.18,352.60,353.11,355.38,350.28,356.23,352.41,345.80,333.21,347.09,351.97,344.30,355.92,376.95,380.84,L5
2006-03-15 21:56:08+00:00,341.99,348.03,347.51,342.48,337.55,335.29,331.38,323.85,317.33,317.56,319.94,320.77,321.21,320.88,321.09,312.69,307.52,310.44,315.76,318.75,321.39,320.81,320.35,313.61,281.98,348.76,340.45,348.93,348.50,343.35,348.20,352.09,348.07,347.00,359.32,365.69,366.63,367.60,362.15,354.60,351.44,353.33,357.54,357.81,357.77,350.78,354.78,352.56,347.49,337.97,354.44,354.99,350.14,360.45,381.56,385.22,L7
2006-03-31 21:56:06+00:00,342.18,348.07,347.61,342.07,336.52,335.29,331.38,324.47,317.66,316.83,319.39,319.94,320.50,320.04,320.56,313.52,309.01,310.78,316.39,318.75,321.39,322.48,320.25,315.24,285.26,348.14,343.55,348.62,348.89,344.96,348.18,351.93,348.07,347.00,359.32,365.56,366.34,366.98,361.33,354.66,351.18,352.91,357.39,357.29,356.59,349.72,353.97,352.56,347.49,339.70,354.04,354.16,350.19,361.10,380.53,384.89,L7
2006-04-16 21:56:02+00:00,343.50,350.78,350.52,344.23,337.39,334.85,331.38,324.47,317.66,317.58,320.03,319.74,320.12,319.71,321.00,315.62,311.83,312.83,318.39,319.98,321.39,322.48,320.96,318.00,290.05,345.72,345.82,349.50,349.29,345.86,348.63,351.60,348.66,348.93,359.32,365.56,366.34,366.82,361.47,356.27,353.04,354.59,358.47,358.13,358.35,351.15,353.83,353.90,347.49,339.70,354.04,354.92,352.23,363.19,381.09,385.06,L7
2006-05-18 21:56:06+00:00,344.05,351.50,351.27,346.11,338.65,336.60,332.45,329.39,323.18,319.50,319.33,316.49,317.06,319.41,321.38,316.20,315.40,314.67,323.00,328.57,335.13,328.03,323.29,314.18,298.45,340.87,345.26,351.10,350.64,344.58,348.78,353.87,351.38,351.17,360.24,367.86,368.37,367.46,363.59,360.44,358.27,357.96,358.85,357.09,360.93,354.34,357.76,358.60,356.96,349.06,358.05,356.83,354.79,365.17,382.66,387.07,L7
2006-06-19 21:56:00+00:00,342.60,348.61,349.27,346.11,340.98,339.41,336.65,332.12,323.39,319.03,319.33,316.49,317.06,319.41,321.38,316.20,315.40,314.67,323.00,328.57,335.13,328.03,323.29,314.18,298.45,340.87,343.88,347.32,346.38,342.22,346.05,351.13,348.11,348.25,357.39,366.24,367.98,366.78,363.59,360.44,357.62,356.59,358.46,357.09,356.56,354.34,355.00,356.47,356.96,349.46,360.75,356.85,354.79,365.17,382.66,384.41,L7
2006-06-27 21:58:48+00:00,341.34,348.21,348.11,344.95,341.09,339.08,336.55,331.73,322.05,318.08,317.78,314.44,317.06,319.41,321.38,316.20,315.40,314.67,323.00,328.57,335.13,328.03,323.29,314.18,298.45,340.87,343.88,347.32,346.04,341.41,346.18,350.74,347.74,348.64,358.54,366.10,368.13,366.99,363.51,361.16,357.70,357.77,358.98,357.09,353.51,354.34,353.66,354.71,354.34,347.84,360.75,356.85,354.79,365.17,382.66,384.41,L5
2006-07-13 21:59:02+00:00,340.14,348.21,345.26,341.47,339.55,336.91,334.05,330.66,320.79,316.15,315.13,314.65,317.43,320.44,323.59,316.20,315.40,315.89,325.35,332.99,347.12,335.66,326.52,318.98,303.41,340.87,348.55,348.00,342.66,340.23,344.82,349.65,346.85,345.97,357.48,364.11,365.85,365.25,362.37,360.18,356.64,356.19,357.33,353.18,350.79,355.14,350.35,351.37,348.42,350.98,364.94,358.57,356.23,365.78,384.54,385.70,L5
2006-07-21 21:55:45+00:00,336.34,348.21,342.10,336.55,336.17,333.75,329.99,330.66,320.79,316.15,315.13,314.65,317.43,320.44,323.59,316.20,315.40,315.89,325.35,332.99,347.12,335.66,326.52,318.98,303.41,340.87,342.41,342.43,340.35,338.96,343.04,348.46,346.16,344.24,353.89,364.11,365.85,364.54,362.34,359.56,354.71,352.91,355.10,353.18,352.20,354.59,348.71,347.94,342.53,350.98,364.94,356.92,355.18,364.08,380.33,378.84,L7
2006-08-22 21:55:41+00:00,331.51,348.24,339.91,330.60,332.82,329.69,325.20,327.09,315.77,314.23,309.92,310.11,310.85,311.05,315.55,312.20,321.25,318.61,326.22,329.19,323.11,329.24,323.23,325.30,317.88,332.14,341.22,336.40,337.41,338.70,340.09,345.66,341.94,342.83,350.91,362.40,365.25,363.89,360.34,359.25,353.37,350.90,353.34,351.56,348.62,350.65,344.41,344.59,337.31,347.50,361.84,356.00,361.02,368.86,375.52,372.54,L7
2006-10-25 21:55:41+00:00,322.69,337.28,332.77,322.40,331.57,329.02,326.05,326.99,314.88,307.51,300.75,301.95,300.60,296.86,299.39,294.44,316.85,312.99,317.12,321.09,323.11,327.65,323.20,317.77,322.16,318.60,325.84,323.12,330.83,334.70,337.96,344.57,340.74,341.61,351.34,361.77,364.48,359.95,357.73,356.51,350.93,346.54,347.94,338.00,342.09,342.93,340.39,339.30,337.31,347.79,367.19,355.74,360.01,360.44,364.86,352.92,L7
2006-11-02 22:00:20+00:00,322.69,336.93,332.97,324.70,332.79,330.85,327.00,327.20,313.31,307.51,302.88,305.70,305.19,304.01,306.68,302.99,316.47,311.71,316.11,320.70,323.70,329.44,325.81,321.42,328.36,324.33,330.59,327.93,333.79,337.35,340.75,346.15,343.08,343.12,351.10,359.27,361.95,358.55,357.73,356.51,350.93,346.54,347.94,338.00,342.09,342.93,340.39,339.30,337.31,347.79,367.19,355.74,360.01,360.44,364.86,352.92,L5
2006-12-12 21:56:11+00:00,327.27,339.09,330.66,324.70,331.76,328.78,325.31,326.39,314.13,308.31,303.07,306.51,310.33,309.42,309.18,302.99,309.23,305.31,314.03,324.19,327.16,329.97,320.75,318.85,329.13,322.67,330.11,335.07,336.56,337.44,341.47,346.27,343.68,341.14,348.12,354.50,358.79,357.97,358.73,355.97,350.16,348.81,351.55,338.00,338.84,337.58,341.31,338.87,335.72,346.57,376.06,359.05,360.83,357.80,361.92,359.42,L7
2007-02-14 21:56:27+00:00,336.12,339.72,336.91,331.97,334.50,329.64,323.23,322.50,316.55,309.28,304.76,307.74,310.59,310.87,310.33,306.61,308.61,305.31,314.03,321.90,325.31,328.06,320.93,320.44,327.82,321.92,340.48,345.12,345.45,345.57,348.78,352.74,349.74,346.76,352.26,356.80,359.29,355.56,357.16,357.98,357.44,355.12,355.98,346.88,346.47,330.71,350.44,351.56,354.37,344.88,364.99,363.55,364.35,360.97,367.32,372.47,L7
2007-03-02 21:56:31+00:00,338.83,344.36,340.69,338.79,340.49,333.20,325.66,325.45,317.20,310.98,308.15,309.01,313.14,317.82,317.53,317.25,312.61,309.61,316.19,322.18,331.93,332.72,325.01,326.11,327.82,326.74,344.55,351.13,350.50,349.51,351.37,357.12,354.91,349.41,356.64,361.31,361.38,356.98,359.15,357.33,358.70,358.65,361.88,356.32,358.44,350.10,359.16,352.21,353.28,349.46,363.56,361.01,364.35,360.97,367.32,378.01,L7
2007-04-19 21:56:31+00:00,338.83,344.36,343.00,339.91,339.75,333.19,327.38,327.83,317.64,311.86,309.80,310.56,313.58,316.53,317.53,317.25,314.87,314.19,318.45,325.39,333.96,335.77,327.36,328.80,328.48,330.61,347.93,351.13,350.50,349.51,351.72,357.77,355.84,350.77,359.10,363.39,361.47,358.16,360.62,360.65,361.66,358.65,361.88,357.27,358.75,355.41,360.00,354.53,356.04,353.07,361.61,356.91,361.28,361.33,367.67,378.01,L7
2007-09-10 21:55:51+00:00,312.71,339.32,343.90,334.72,328.60,322.55,324.55,323.68,308.70,316.29,318.05,316.76,308.05,302.08,295.14,297.73,313.39,318.31,323.62,326.78,327.33,335.07,336.77,342.20,331.08,346.10,361.46,318.02,330.42,331.86,346.60,352.51,348.44,344.02,358.37,360.91,361.83,364.09,356.78,358.09,355.56,348.09,344.64,349.75,349.26,347.56,351.66,352.00,350.53,346.87,355.73,340.49,352.07,362.42,368.73,,L7
2007-09-26 21:55:47+00:00,326.11,352.70,350.82,341.34,333.69,327.13,326.48,322.62,310.86,314.29,318.40,316.76,308.05,302.08,303.67,307.78,317.59,321.34,325.59,328.37,332.74,341.14,341.95,351.13,337.66,346.10,361.46,329.13,339.84,342.63,351.74,356.25,349.54,344.22,358.28,361.66,364.17,365.43,356.78,358.09,355.56,355.14,350.97,355.18,355.61,353.25,352.56,350.21,350.09,349.28,356.38,344.55,352.07,362.42,368.73,390.40,L7
2007-12-31 21:56:23+00:00,326.11,351.88,353.37,340.38,332.13,332.64,324.89,324.37,320.78,327.71,323.77,327.66,312.21,314.81,318.17,314.84,329.35,318.04,324.65,331.75,339.08,342.45,340.93,360.06,332.01,355.10,368.91,329.38,349.10,350.05,351.05,354.19,352.04,350.59,362.60,364.47,368.37,364.22,359.17,357.76,359.08,363.88,360.75,359.12,353.56,346.86,362.35,343.41,349.89,349.42,363.43,361.03,389.56,402.89,391.73,382.58,L7
2008-03-03 22:02:28+00:00,326.11,338.96,353.37,340.38,332.13,332.64,324.89,324.37,320.78,327.71,323.77,327.66,312.21,314.81,318.17,314.84,329.35,318.04,324.65,331.75,339.08,342.45,340.93,360.06,332.01,355.10,368.91,329.38,349.10,350.05,351.05,354.19,352.04,350.59,362.60,364.47,368.37,364.22,359.17,357.76,359.08,363.88,345.05,359.12,353.56,346.86,362.35,343.41,349.89,349.42,363.43,361.03,389.56,402.89,391.73,382.58,L5
2008-05-23 21:55:58+00:00,315.22,327.22,344.15,336.50,333.57,338.16,330.29,333.29,335.64,329.62,328.79,327.66,306.48,317.64,330.13,328.95,359.20,,,351.62,361.11,351.94,334.72,,319.78,355.10,368.91,316.94,349.13,349.31,341.11,346.56,359.00,365.84,369.79,370.82,364.78,361.66,371.31,358.40,357.75,359.20,337.19,358.05,360.60,354.11,375.12,352.04,356.35,348.52,356.48,373.45,389.56,383.24,379.70,371.75,L7
2008-08-27 21:55:06+00:00,318.60,323.86,331.55,331.64,324.12,321.97,324.85,320.97,313.11,305.01,285.39,,289.30,299.77,301.85,292.09,290.69,294.48,288.91,290.95,282.86,271.83,272.05,,265.32,,,315.01,325.37,330.94,340.32,344.19,345.56,344.71,344.49,348.42,348.32,347.94,331.94,346.86,337.90,330.38,318.06,337.07,351.17,348.06,349.68,344.11,337.19,326.08,339.03,343.02,339.94,363.59,367.67,360.64,L7
2008-10-30 21:54:58+00:00,318.60,335.69,333.28,331.23,322.33,321.95,322.62,316.98,308.17,301.62,285.39,,289.30,295.88,300.92,294.67,291.31,289.09,283.06,283.62,282.86,268.03,276.43,,265.32,,,309.44,323.53,328.73,338.61,343.52,344.83,343.82,346.61,349.32,347.17,342.84,331.94,346.86,343.21,336.49,332.53,337.19,345.64,340.67,346.36,340.69,335.79,325.88,337.88,337.76,339.94,363.59,369.12,363.63,L7
2009-03-23 21:56:15+00:00,,346.12,340.28,333.80,326.20,324.54,322.79,315.15,303.56,300.05,306.68,302.60,,292.00,299.05,303.50,299.34,292.52,288.11,288.25,310.51,280.75,289.40,,297.36,316.91,,298.29,325.79,331.58,342.19,347.14,346.43,345.33,357.60,358.48,352.95,346.99,354.63,354.37,348.52,348.71,345.96,344.48,341.96,329.82,342.02,338.84,336.68,334.48,344.16,340.83,348.75,,370.58,369.59,L7
2009-08-30 21:56:12+00:00,314.37,313.49,323.63,328.94,333.63,327.16,324.82,325.85,313.15,303.81,302.73,298.27,293.48,300.80,293.97,297.26,295.47,301.35,299.01,300.23,292.54,285.16,292.62,,297.36,284.10,,273.17,314.94,326.59,337.09,352.10,349.47,342.49,346.25,347.54,348.45,349.56,350.94,349.04,346.17,335.58,342.85,339.00,328.18,333.73,344.33,327.35,326.73,313.75,328.46,335.58,330.24,332.53,335.24,335.65,L7
2009-11-26 21:56:28+00:00,313.89,299.99,321.19,335.64,351.08,344.13,329.33,330.03,321.55,309.84,300.85,294.16,290.76,297.22,296.96,297.49,300.07,310.53,299.65,294.73,284.15,287.34,293.24,284.28,276.62,266.47,305.80,296.33,318.38,332.57,341.97,350.43,345.57,339.26,331.15,336.12,340.93,342.11,346.47,343.75,346.59,336.04,337.42,332.35,322.99,328.76,338.31,324.32,329.85,294.73,321.77,335.81,330.48,343.96,347.20,345.34,L5
2009-12-20 21:57:07+00:00,319.05,315.11,329.05,339.58,351.97,349.16,333.53,330.03,321.55,311.61,306.28,300.65,293.44,292.72,294.05,296.52,303.20,310.05,305.78,302.05,284.15,287.34,293.84,285.35,278.07,276.59,301.64,300.17,321.07,335.60,348.68,358.91,356.00,347.64,331.15,336.12,340.87,344.64,350.77,345.11,343.50,337.44,339.20,336.97,331.65,338.97,341.73,324.32,329.85,294.73,327.89,339.16,335.65,346.88,352.23,356.19,L7
2010-01-05 21:57:24+00:00,322.82,322.74,334.14,342.69,353.53,352.66,338.72,336.60,325.68,311.61,306.28,300.65,298.30,298.34,295.33,294.27,304.32,315.15,313.15,307.20,293.50,290.27,295.86,285.35,278.07,284.71,302.42,306.18,325.09,340.56,353.29,364.68,364.82,354.71,348.10,347.21,346.49,344.64,350.77,350.66,349.38,340.28,340.88,338.77,335.94,341.17,345.53,332.63,336.89,304.19,327.89,339.16,335.65,353.90,358.09,360.99,L7
2010-01-13 21:56:49+00:00,326.28,328.69,336.96,344.25,352.05,351.18,340.75,337.87,326.92,313.72,308.29,304.21,301.32,300.49,298.00,294.25,303.80,314.79,313.60,306.87,295.81,294.94,297.04,292.81,282.73,293.89,311.53,310.76,326.47,340.08,352.01,362.36,362.21,354.69,351.69,352.50,348.80,347.89,352.04,353.26,350.95,343.92,341.42,338.79,336.79,339.49,343.11,332.71,336.49,314.17,332.63,340.28,339.88,356.34,363.08,367.36,L5
2010-01-29 21:56:53+00:00,327.76,334.48,340.26,345.84,351.50,351.16,342.03,337.68,326.39,314.33,310.35,305.96,303.63,303.05,302.22,297.50,305.63,315.32,314.21,308.82,297.70,299.41,298.42,281.55,284.06,298.36,316.26,313.66,328.71,340.63,351.94,363.00,361.87,356.13,356.20,355.57,350.92,348.93,352.54,355.60,353.31,347.58,344.59,342.32,339.18,340.69,344.70,336.05,339.02,321.41,336.97,341.73,343.72,358.78,368.47,374.37,L5
2010-05-13 21:58:09+00:00,330.43,345.20,347.61,350.13,348.29,348.12,342.49,335.07,324.90,314.71,311.80,307.21,305.38,303.59,303.87,300.04,308.46,313.27,312.95,308.09,302.66,308.30,301.36,282.20,279.76,309.55,318.83,321.75,334.82,345.48,355.33,361.18,358.63,356.30,361.42,361.77,354.25,350.47,352.98,357.35,353.65,349.98,346.48,344.31,344.52,340.39,343.04,340.93,343.17,330.97,345.05,345.23,350.58,363.30,375.12,382.12,L7
2010-05-29 21:58:09+00:00,339.72,357.17,349.34,350.04,349.58,350.75,344.73,335.42,322.53,314.39,315.00,312.92,312.93,305.58,304.84,297.50,306.96,313.82,315.61,310.77,304.89,309.97,301.79,281.68,280.55,315.13,321.44,322.32,333.88,344.42,352.25,360.70,358.01,356.18,367.48,366.79,358.12,355.23,356.68,362.30,355.52,355.55,348.18,345.53,346.30,344.84,344.17,341.74,343.43,340.90,348.67,347.10,352.18,366.69,380.35,388.89,L7
2010-06-30 21:58:13+00:00,341.78,360.49,352.51,350.97,347.93,346.13,345.29,335.42,322.53,314.20,314.47,312.75,315.76,311.05,310.38,298.48,306.34,314.88,316.53,311.12,304.89,309.97,303.47,279.77,284.94,321.57,329.97,328.71,334.28,340.87,346.46,355.81,355.34,355.54,367.48,361.77,359.00,355.89,355.21,363.17,357.06,357.45,350.74,345.35,342.95,339.69,343.97,341.74,343.43,340.90,348.28,347.69,352.28,367.64,380.63,392.56,L7
2010-07-16 21:58:15+00:00,344.89,368.12,359.47,350.79,350.84,345.52,340.30,330.25,321.07,317.39,318.11,315.98,318.55,309.96,323.28,313.76,312.35,311.07,310.47,311.74,303.87,311.42,299.73,269.37,282.56,325.88,338.99,330.78,334.00,334.09,338.94,348.24,349.05,352.06,367.73,360.68,356.69,358.00,357.14,361.00,354.62,360.00,356.74,354.62,344.98,340.84,344.03,339.09,343.64,346.44,345.51,352.02,355.09,366.42,381.48,409.45,L7
2010-10-28 21:55:51+00:00,349.76,370.47,360.38,349.28,351.23,344.14,337.60,333.94,326.12,321.27,319.63,317.91,319.51,310.46,316.40,312.17,311.77,309.88,307.42,310.38,306.11,311.22,305.48,276.58,292.57,327.96,340.46,336.55,335.28,333.96,336.45,341.85,344.41,346.92,360.42,357.20,355.57,359.68,357.79,359.42,352.00,357.03,353.00,351.95,343.44,339.68,341.68,335.65,340.87,345.14,343.31,353.15,357.26,368.08,379.26,372.70,L5
2010-11-05 21:58:37+00:00,343.29,364.38,358.53,347.11,346.95,340.71,334.71,333.94,326.12,320.22,317.97,315.72,316.59,307.15,311.68,306.97,309.00,306.66,304.87,306.26,306.11,311.22,289.24,271.74,292.56,327.97,341.19,337.84,338.25,335.98,338.62,343.92,344.29,345.97,360.42,357.20,355.92,358.99,357.03,359.69,353.07,355.69,352.27,352.26,345.08,340.48,342.69,335.96,340.87,345.14,345.35,352.95,356.76,367.87,380.07,379.27,L7
2010-11-21 21:58:50+00:00,343.29,364.38,361.09,348.88,349.78,343.33,338.15,337.97,330.51,323.23,320.62,317.11,316.72,308.71,311.68,306.97,308.71,305.07,303.09,302.69,303.26,308.50,282.70,264.03,298.45,331.44,343.56,337.84,338.25,336.03,338.67,343.35,344.09,346.82,360.40,356.91,355.83,360.02,357.61,360.55,355.27,355.69,352.27,355.99,348.13,341.57,346.09,337.87,348.39,351.36,348.19,354.86,358.25,368.96,380.07,379.27,L7
2011-01-16 21:55:58+00:00,347.13,359.67,357.06,349.32,342.03,338.46,334.87,342.32,340.75,329.16,323.72,314.17,309.93,307.97,309.32,309.28,308.30,306.15,304.18,302.31,305.55,315.28,289.80,276.66,302.50,332.26,343.65,340.29,339.93,343.16,346.22,349.29,344.74,342.12,348.07,354.04,355.18,355.43,351.68,357.71,360.98,360.21,355.49,350.69,353.48,346.20,345.96,342.23,354.02,356.56,356.73,353.38,357.63,367.71,382.76,380.80,L5
2011-02-09 21:59:27+00:00,342.27,354.81,357.06,349.32,342.61,337.29,334.02,340.75,340.41,331.16,323.83,312.73,308.12,304.66,307.51,309.28,308.30,306.15,302.93,301.88,303.15,310.74,291.33,278.46,302.50,326.58,337.90,335.23,335.65,343.16,346.22,349.16,346.43,342.83,346.57,354.00,355.17,351.30,344.21,347.04,353.99,350.97,355.49,350.69,353.48,341.31,343.36,340.62,348.18,356.56,351.65,353.44,353.63,363.19,373.11,371.64,L7
2011-02-17 21:56:00+00:00,351.13,368.24,366.47,358.53,349.04,342.26,340.42,345.66,343.91,334.31,327.97,316.10,311.67,308.44,313.17,316.67,314.39,313.62,308.95,306.45,309.50,316.70,296.45,281.11,306.25,335.16,348.44,342.44,342.44,349.01,352.93,355.55,350.94,347.18,353.99,360.37,358.04,354.44,349.69,355.24,360.54,350.97,363.88,357.38,358.96,348.80,349.13,346.07,350.25,363.65,356.57,355.88,353.63,363.19,381.09,381.74,L5
2011-03-21 21:55:52+00:00,349.99,368.89,365.53,357.26,347.69,341.99,342.22,345.25,342.43,333.81,328.30,317.24,312.67,309.20,312.72,314.89,314.05,313.43,310.44,308.26,310.92,318.04,296.08,280.64,306.19,335.87,349.79,343.92,343.61,348.18,352.05,355.47,350.95,347.24,355.78,361.66,358.54,355.62,350.42,354.28,358.30,351.78,361.58,355.80,356.51,347.85,349.01,344.82,349.24,360.15,354.78,352.77,352.86,362.30,380.60,383.65,L5
2011-04-14 21:59:38+00:00,349.99,368.89,365.53,357.26,347.69,341.99,342.22,345.25,342.43,333.81,328.30,317.24,312.67,309.20,312.72,314.89,314.05,313.43,310.44,308.26,310.92,318.04,296.08,280.64,306.19,335.87,349.79,343.34,343.35,346.59,351.02,354.20,349.97,345.58,353.32,358.26,356.48,353.90,350.42,354.28,354.33,351.78,355.09,350.62,349.34,346.81,348.71,342.96,345.03,360.15,351.13,352.77,352.86,362.30,380.03,382.54,L7
2011-09-05 21:59:22+00:00,330.13,377.07,380.56,352.17,343.64,336.04,335.89,329.92,323.97,330.78,330.26,324.04,313.42,313.55,305.97,302.03,317.44,326.47,331.07,337.33,344.74,324.70,293.86,278.28,305.91,340.13,357.23,349.32,341.08,340.50,351.06,354.02,352.79,340.37,351.60,351.75,351.81,352.30,354.07,360.28,346.92,354.22,328.79,337.12,340.58,353.00,347.64,335.17,343.41,347.75,337.54,337.20,349.04,357.85,377.49,381.16,L7
2012-02-12 22:00:09+00:00,332.52,364.01,372.17,343.25,342.55,336.03,320.53,316.64,324.17,333.55,326.52,323.31,313.07,315.95,303.05,299.18,318.04,336.33,338.39,355.56,371.47,325.32,330.30,342.04,291.27,332.00,350.99,352.97,341.00,343.12,357.09,352.16,358.25,339.59,351.54,352.65,351.33,357.75,352.70,368.90,369.31,367.02,330.46,352.93,358.34,360.45,,,361.02,342.58,352.68,364.65,373.43,373.12,373.40,368.00,L7
2012-03-15 22:00:09+00:00,352.93,345.38,344.99,343.25,337.88,345.62,353.76,340.19,333.58,329.48,325.10,322.02,319.75,317.52,312.83,302.09,313.54,333.77,335.23,331.49,342.74,312.70,313.00,345.55,308.25,332.53,342.53,354.47,350.44,345.82,353.47,349.89,357.27,362.07,371.12,362.60,353.51,351.76,351.37,359.54,370.62,368.15,358.33,352.93,352.27,346.14,355.98,352.61,347.73,332.31,353.77,362.42,371.94,368.90,368.05,363.89,L7
2012-04-16 22:00:05+00:00,349.34,346.88,345.69,346.03,337.88,345.62,346.06,332.98,329.65,328.49,324.10,323.15,321.00,319.03,314.71,306.07,314.34,333.77,335.23,328.03,333.46,317.09,315.93,339.18,311.15,334.53,342.72,353.03,350.65,346.10,350.91,349.89,357.27,359.49,367.68,362.27,355.39,351.87,350.77,351.23,361.84,365.20,361.40,355.71,352.27,346.14,355.98,348.63,348.47,332.65,349.84,352.53,357.33,361.69,368.78,363.77,L7
2012-05-02 22:00:31+00:00,344.92,347.24,347.01,347.70,343.07,349.50,342.71,331.08,329.65,328.49,323.56,321.70,320.08,317.58,312.89,306.50,314.33,327.88,329.92,327.52,333.46,317.09,315.93,339.18,311.15,334.53,342.72,353.03,350.65,346.10,350.91,349.89,357.27,360.07,367.32,362.27,355.39,353.56,349.34,346.41,360.69,365.55,362.37,353.98,352.43,347.41,354.68,349.46,347.10,332.65,349.84,351.89,349.62,357.63,365.82,364.33,L7
2012-05-18 22:00:44+00:00,344.92,347.24,347.01,347.70,343.07,349.50,342.71,331.08,320.89,320.54,318.29,315.13,312.39,311.29,307.84,302.74,310.04,321.95,320.85,321.99,333.46,317.09,315.93,339.18,311.15,334.53,342.72,353.03,350.65,346.10,350.91,349.89,357.27,355.28,361.17,357.53,352.55,349.43,345.21,342.36,353.76,359.05,355.13,349.61,345.81,338.19,343.81,343.01,341.40,324.28,349.84,351.89,349.62,357.63,365.82,364.33,L7
2012-07-05 22:00:41+00:00,342.48,347.24,347.01,347.70,343.07,349.50,338.06,329.75,320.75,320.38,318.98,314.86,311.67,310.40,307.93,302.74,310.04,321.95,320.85,321.99,333.46,317.09,315.93,339.18,311.15,334.53,342.72,353.03,347.57,346.10,350.91,349.89,351.27,353.02,359.97,357.69,353.55,350.05,344.81,341.48,351.09,357.56,353.11,349.61,345.81,338.19,341.35,340.59,341.40,315.17,349.84,351.89,349.62,355.23,365.92,364.33,L7
2012-08-22 22:01:14+00:00,337.22,348.55,353.27,353.82,349.78,353.46,340.67,331.48,320.57,320.30,317.90,313.17,310.41,309.12,309.49,304.72,309.62,319.49,315.79,322.80,329.61,314.89,311.55,331.59,321.09,335.79,343.90,357.88,350.25,350.61,357.96,357.18,349.26,352.73,361.87,358.71,353.33,347.92,343.23,336.43,347.22,354.01,351.85,349.01,340.69,330.54,342.83,339.74,338.61,305.66,340.28,347.63,341.69,350.76,361.70,360.65,L7
2012-10-25 22:01:51+00:00,329.43,348.64,356.70,340.13,339.33,335.73,330.18,323.44,313.73,312.64,308.63,306.57,302.34,303.85,301.04,300.59,302.63,304.40,301.86,313.28,312.12,311.09,304.65,306.27,,,347.63,333.88,341.97,344.60,351.83,349.90,343.24,348.91,355.38,352.04,350.60,347.41,338.84,331.72,343.32,348.86,348.69,345.85,337.77,325.13,339.54,335.30,332.04,289.89,323.99,349.97,326.50,345.55,357.08,356.44,L7
2012-12-12 22:02:05+00:00,328.31,349.32,355.20,336.76,334.30,328.90,331.56,324.88,319.69,314.74,306.61,313.47,308.06,308.01,303.12,303.50,301.83,301.19,301.81,310.95,312.04,314.05,304.08,306.27,,,347.63,332.10,340.18,342.56,348.73,350.88,345.60,349.70,358.12,355.80,353.03,347.95,342.80,337.06,345.02,348.13,346.42,343.25,336.98,325.95,343.43,335.94,333.73,285.24,327.69,323.90,,345.63,357.15,363.71,L7
2012-12-28 22:02:11+00:00,336.42,358.74,355.10,340.00,337.45,334.13,336.04,330.13,319.69,314.74,306.61,311.45,311.98,311.36,306.44,306.33,305.48,305.73,308.51,317.30,317.40,320.69,304.08,306.27,284.99,335.84,346.64,333.43,341.08,344.01,350.65,354.27,348.85,354.13,361.37,355.80,353.03,347.95,353.69,353.17,350.67,350.79,348.13,345.86,341.81,333.11,347.51,341.28,339.76,285.24,327.69,323.90,348.32,353.53,366.22,371.93,L7
2013-06-06 22:01:43+00:00,339.67,353.99,348.77,342.49,341.23,340.32,339.21,335.15,317.05,308.26,302.43,309.42,315.90,311.00,310.56,310.87,311.44,312.79,319.79,323.98,322.67,330.29,302.94,,284.99,335.84,345.66,334.08,338.59,341.75,347.65,354.36,351.83,353.02,360.03,351.99,349.25,343.98,364.57,369.28,355.81,352.69,345.39,339.87,342.40,340.74,349.88,343.76,345.92,272.67,331.38,323.90,348.32,361.44,372.51,384.44,L7
2013-07-08 22:01:27+00:00,315.73,339.81,344.75,336.84,331.45,324.75,319.00,321.98,313.02,310.73,302.40,295.73,288.74,293.98,307.25,,,,,,,,,,,,,336.29,335.14,338.41,344.00,345.81,342.13,332.91,347.88,345.82,348.40,348.44,345.50,351.34,348.28,352.90,341.95,332.58,336.41,337.79,340.30,335.36,324.98,282.39,,,,337.28,365.40,,L7
