dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,satname
2010-12-22 22:04:29+00:00,342.30,336.86,356.51,362.31,365.14,373.60,374.16,373.42,379.85,390.42,387.00,379.02,384.64,380.80,385.93,383.63,380.18,386.82,382.89,386.30,385.33,387.39,385.85,378.18,369.30,365.12,360.40,363.71,364.79,368.02,367.33,371.25,377.85,391.87,384.61,380.94,381.15,387.43,389.64,385.83,384.59,380.34,377.84,371.34,367.15,367.44,363.60,359.01,356.12,363.40,365.55,373.66,373.88,,,,,L5
2011-02-23 22:14:17+00:00,334.94,340.30,352.14,356.80,366.98,,,,,,,,359.57,365.55,362.16,358.61,367.89,357.94,358.09,363.13,360.29,364.87,363.85,369.37,370.63,378.01,369.61,362.56,352.83,364.15,371.50,,,,,,348.13,352.16,358.95,361.88,364.55,365.43,349.68,343.11,341.91,348.27,361.05,360.47,357.01,356.64,359.15,,,378.31,,,,L7
2011-03-12 22:04:31+00:00,344.72,,,,,,,,,,,,,,,,,,,,,,,379.67,377.24,383.10,374.76,378.52,368.97,377.79,390.74,,,,,378.09,372.74,381.66,376.16,380.94,375.88,375.77,379.39,377.11,371.52,367.51,,,,,,,,,,,,L5
2011-04-28 22:14:24+00:00,316.10,333.25,354.43,364.68,,,,,,,362.87,359.28,357.50,366.61,371.19,367.55,367.87,371.62,378.19,370.89,368.90,375.01,375.23,363.31,365.05,362.26,363.30,366.29,363.00,,,,,,,366.69,362.04,359.54,,,,,,,,,,,,,,,,,,,,L7
2011-05-14 22:14:21+00:00,298.30,,339.09,350.47,357.41,,,,,,,,,353.94,,,352.13,355.49,367.97,362.47,353.70,361.31,369.03,360.70,355.94,366.64,353.18,351.87,348.78,366.89,,,,,,,,357.80,362.55,363.44,361.59,359.27,349.07,342.42,346.37,355.48,354.96,352.16,354.02,359.45,363.59,367.80,373.89,380.34,,,,L7
2011-06-08 22:08:12+00:00,,,,,,375.33,380.63,372.92,377.65,380.01,381.38,377.61,375.05,383.00,384.20,384.10,,,,,,382.51,,,,,,,,391.44,387.40,386.48,387.08,395.92,386.59,381.14,379.40,390.87,391.77,395.72,397.91,385.63,380.31,377.84,376.17,,,,,,,,,391.31,,412.04,419.88,L7
2011-06-15 22:14:22+00:00,,,,,,,373.39,383.29,381.04,363.66,370.60,375.34,376.70,373.37,369.00,368.34,367.00,379.24,380.41,375.99,376.31,374.22,376.15,367.44,367.97,358.19,,,,,,372.66,378.54,364.68,362.07,366.43,371.63,372.40,370.84,375.06,375.02,371.61,360.91,357.81,356.45,355.06,362.87,362.46,358.45,,,,,,372.61,387.82,381.25,L7
2011-07-01 22:14:18+00:00,,357.40,377.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-07-10 22:08:07+00:00,,,,,347.87,350.39,351.49,358.06,353.57,352.25,363.65,371.59,365.47,363.56,361.10,358.48,,,,369.71,,,,,,,,,,359.26,370.44,365.66,356.75,360.19,371.83,373.18,375.15,365.05,360.07,365.95,372.72,370.74,355.38,,,,,,,,,366.28,369.26,380.81,383.65,386.96,390.19,L7
2011-08-27 22:07:59+00:00,,,,,,387.91,375.18,380.04,377.39,377.62,385.17,381.68,375.67,365.92,369.57,371.08,365.84,382.51,391.74,384.27,376.59,374.74,,,,,,,,,380.39,383.32,379.92,389.81,382.04,380.09,382.63,380.50,379.13,380.76,373.15,366.95,363.42,355.74,359.09,,,,,,,,,,,,,L7
2011-11-06 22:14:15+00:00,339.80,344.17,345.86,351.26,,,,,,,,,360.36,358.68,357.75,355.37,357.18,358.19,358.77,362.87,369.38,367.18,364.31,357.29,371.13,367.57,357.67,356.16,354.80,366.75,,,,,,,360.42,352.59,,,,,,,,,,,,,,,,,,,,L7
2011-11-15 22:08:10+00:00,,,,,,,367.48,,,,,,,402.13,400.45,391.17,390.34,388.40,387.40,391.65,396.71,397.73,,,,,,,,,,,,,,,,,,,,383.54,381.16,373.60,373.71,372.95,,,,,,,,,,,,L7
2011-12-24 22:14:43+00:00,,,,,,,,,,,,,,,,,,,,391.16,383.10,380.43,,,,,,,362.96,370.53,378.21,383.56,373.18,370.99,372.62,371.47,,,,,,,,,,,,,,,,,387.71,392.19,396.21,397.87,414.24,L7
2012-02-19 22:08:44+00:00,,,,,,,,365.73,371.11,370.77,376.80,376.19,377.61,369.39,373.10,373.92,365.42,371.74,386.87,380.93,368.23,371.68,376.46,376.82,,,,,,,,,384.56,380.00,377.87,382.03,367.58,366.28,381.62,378.04,377.57,369.43,362.50,356.03,351.56,362.43,371.44,,,,,,,,397.83,396.91,411.21,L7
2012-04-23 22:08:52+00:00,,,,,376.33,377.04,378.37,381.21,378.49,374.36,378.48,376.25,368.98,368.58,367.48,368.45,373.68,384.35,377.80,383.81,381.26,370.30,365.19,,,,,,,370.95,378.53,378.92,374.82,375.10,380.00,377.41,372.89,374.61,383.51,376.34,372.26,370.56,363.48,362.61,359.04,,,,,,,,,,,,,L7
2012-05-16 22:15:31+00:00,309.36,342.74,360.96,370.40,370.42,371.15,369.59,369.11,367.60,369.54,364.30,,,,,,,,,350.87,359.08,364.90,374.56,373.69,371.87,370.12,363.51,355.05,349.60,365.40,373.82,373.88,381.35,375.46,368.36,360.69,,,,,,,,,,,,,,,,,,,,,,L7
2012-07-03 22:15:24+00:00,273.07,343.68,357.77,,369.90,379.14,382.79,370.22,364.10,369.39,380.25,373.03,361.11,358.81,352.97,,,,,,,,,,,372.83,370.48,368.79,373.60,378.00,374.60,377.84,373.29,378.18,366.24,352.93,355.99,359.10,364.69,374.34,373.08,355.10,348.88,,,,,,,364.66,374.65,369.99,361.96,355.92,359.60,362.73,381.61,L7
2012-08-29 22:09:52+00:00,309.45,,329.45,335.53,342.00,347.43,349.28,355.80,359.57,362.17,369.65,371.63,371.94,,,,,,,,,,,351.81,360.99,358.36,350.84,345.60,351.99,365.14,362.40,363.04,363.75,365.17,364.47,361.41,362.15,,,,,,,,,340.12,346.72,348.70,346.84,349.34,362.88,373.49,374.51,365.95,370.46,379.23,380.21,L7
2012-09-05 22:16:09+00:00,,,,,334.24,343.93,343.60,342.67,347.48,353.46,359.45,363.34,359.66,356.65,353.88,356.26,346.42,347.52,355.90,363.46,368.51,377.04,374.56,,,,,,,353.60,360.91,361.15,360.63,362.83,359.50,354.38,352.46,356.78,356.01,355.03,355.39,355.01,349.28,343.28,344.12,344.81,346.52,,,,,,,370.60,371.01,373.99,374.61,L7
2012-09-21 22:16:17+00:00,,,,,,,,,356.13,356.88,357.53,361.10,362.21,362.60,363.36,370.98,368.71,373.49,383.02,378.43,375.33,378.42,377.06,377.69,381.57,384.54,374.52,,,,,,,373.97,368.11,359.52,361.15,367.92,370.96,375.77,366.18,365.95,366.63,363.33,362.17,364.09,366.19,372.11,366.60,372.03,,,,,,,358.37,L7
2012-11-08 22:16:39+00:00,351.40,346.68,362.78,375.78,371.31,377.00,380.52,378.35,373.42,374.09,372.80,376.10,377.55,371.31,373.29,380.27,,,,,,,368.93,375.84,376.33,374.11,367.38,361.37,364.05,374.49,386.79,389.06,374.89,367.36,384.07,385.37,367.91,371.18,378.83,380.60,,,,,,,,,,,,,,,,,,L7
2012-11-24 22:16:46+00:00,315.43,321.62,352.13,349.84,350.79,361.26,352.73,349.03,352.80,347.10,,,,,,,,346.88,,,350.81,351.36,347.93,342.33,343.82,356.24,351.98,342.67,341.48,356.12,356.61,347.62,348.94,351.85,350.81,,,,,,,350.09,348.94,341.14,342.75,349.40,359.96,356.57,352.02,353.56,360.54,353.51,352.44,352.61,354.83,350.80,356.27,L7
2012-12-26 22:16:56+00:00,344.45,353.51,365.99,370.54,376.59,381.20,373.88,369.58,365.24,373.16,363.55,362.03,359.97,360.61,364.52,365.69,365.73,370.28,,,,,,,373.30,382.28,375.00,365.20,362.32,369.94,374.90,369.53,370.43,375.52,365.62,358.72,371.58,370.18,366.92,365.88,369.54,356.68,,,,,,,355.41,354.87,361.55,366.10,361.37,357.41,356.31,360.71,375.74,L7
2013-01-11 22:16:56+00:00,346.09,356.75,377.64,381.02,388.52,386.64,381.30,379.26,381.01,379.13,377.95,373.72,373.43,373.38,372.00,373.72,,,,,,,,382.72,387.22,391.99,378.48,370.55,366.32,364.46,373.08,381.30,377.89,380.62,377.45,374.96,376.36,375.08,372.53,373.28,,,,,,,347.35,351.65,356.03,359.03,356.82,365.75,361.92,361.44,361.40,360.62,373.33,L7
2013-02-12 22:16:59+00:00,314.15,330.89,350.16,358.70,366.90,365.69,365.00,357.18,356.23,357.47,358.65,358.72,362.06,355.63,353.62,352.80,353.56,362.41,,,,,,,,373.74,361.86,357.01,355.20,353.01,354.97,359.91,355.90,358.06,351.50,358.56,357.17,351.39,353.13,355.65,352.41,352.21,341.74,,,,,,330.98,341.53,348.34,358.73,353.58,354.64,351.22,354.35,360.88,L7
2013-02-21 22:10:46+00:00,348.25,357.72,370.26,381.27,390.42,,,,,,,,,,362.47,371.33,376.76,379.86,383.16,377.47,381.09,387.53,387.06,385.12,373.15,377.30,371.47,362.76,364.74,376.86,,,,,,,,,378.01,381.92,372.87,364.31,364.74,357.73,355.69,358.76,362.48,361.70,364.63,365.06,371.30,368.35,359.78,,,,,L7
2013-04-01 22:16:50+00:00,336.85,351.32,368.97,382.23,392.10,391.28,387.77,384.77,372.32,372.33,377.30,372.08,369.26,365.26,364.34,370.05,370.74,,,,,,,,372.89,383.43,376.09,368.12,363.73,371.83,379.38,383.58,379.75,380.91,373.74,371.69,376.21,377.01,372.07,369.58,370.75,369.27,,,,,,354.17,356.65,356.84,364.57,368.63,369.48,365.11,359.37,356.70,362.19,L7
2013-04-10 22:10:38+00:00,335.04,350.14,372.46,377.16,383.68,390.36,382.96,373.81,377.79,375.55,372.13,,,,,,,,,,375.37,370.85,373.61,380.93,381.47,383.68,364.36,364.45,360.93,369.33,375.70,365.55,369.93,377.12,365.05,,,,,,,,,354.56,347.36,352.22,354.56,350.70,347.54,350.21,354.55,358.41,357.72,355.08,343.68,339.44,356.08,L7
2013-04-17 22:16:45+00:00,,,364.10,382.67,389.68,388.22,383.28,375.79,380.42,376.89,379.13,372.12,368.36,364.66,367.23,364.22,365.29,367.89,372.47,369.52,371.16,378.16,379.38,,,,,,362.13,381.11,383.06,378.94,375.27,381.62,369.81,368.70,372.80,379.58,376.44,373.43,374.62,,,,,,,,,,,,,,,,,L7
2013-05-03 22:16:41+00:00,311.57,327.12,348.31,370.75,371.27,374.22,364.58,365.55,367.35,363.02,358.68,362.60,362.90,359.14,351.67,,,,,,,,366.12,361.14,366.46,366.11,365.44,362.48,358.17,368.93,373.52,368.41,369.44,368.25,367.92,362.10,354.76,356.90,361.12,,,,,,,336.21,351.88,353.15,348.78,345.88,360.01,358.67,354.36,354.18,,,,L7
2013-05-11 22:22:42+00:00,340.38,353.44,383.11,378.94,388.26,388.77,387.43,393.44,390.90,376.91,379.11,386.58,383.13,369.15,363.09,362.11,363.46,374.49,,,,,,,,,,,,,,,,,,,,,,360.61,,,,,,,,,,,,,,,,,,L8
2013-05-12 22:10:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.06,353.73,352.82,357.28,353.29,353.31,360.13,351.85,336.62,336.97,335.21,338.81,343.34,343.51,339.58,,,,,,,,,L7
2013-06-04 22:16:28+00:00,,,,381.01,376.41,,,,362.05,376.64,377.36,377.23,363.90,361.16,367.56,370.60,371.68,370.14,367.35,375.74,379.84,378.02,382.16,,,,,,,385.59,390.60,,385.06,378.25,372.61,369.35,364.22,370.40,379.98,376.96,375.37,367.29,367.35,357.70,352.57,361.76,,,,,,,361.82,361.23,356.19,354.46,361.91,L7
2013-06-05 22:16:38+00:00,322.63,354.33,373.12,390.19,394.29,388.12,385.10,378.01,373.65,382.18,386.06,386.66,371.44,369.43,371.47,,,,,,,377.39,376.25,370.25,372.49,389.61,381.68,375.82,378.20,380.26,385.93,381.49,371.77,381.75,371.60,,369.93,376.26,372.03,371.59,369.11,369.64,369.25,358.57,354.34,358.18,364.06,,,,,,,,,,,L8
2013-06-13 22:10:16+00:00,,,,373.81,374.92,375.70,,,,376.30,373.16,366.89,363.19,358.91,362.18,373.92,372.46,365.30,370.72,379.08,375.19,,,,,,,,386.54,393.14,395.89,405.00,410.10,396.02,394.37,387.49,385.52,365.78,379.14,375.07,380.67,388.19,398.73,,,,,,,,,,,,,,,L7
2013-07-07 22:16:35+00:00,,354.20,372.91,372.95,382.95,389.15,390.14,384.26,366.79,365.02,363.94,367.21,375.60,369.19,358.52,361.53,371.65,372.74,375.08,376.04,375.79,382.49,385.55,371.58,369.14,375.79,377.11,373.42,365.11,374.18,369.29,375.09,364.19,365.89,371.70,357.70,355.19,356.48,364.08,358.32,356.63,353.66,343.38,339.93,352.12,350.25,354.40,357.04,349.57,351.75,356.49,372.82,366.10,356.27,347.58,345.99,387.50,L8
2013-07-22 22:16:07+00:00,,344.07,364.32,,379.76,386.13,384.90,377.41,369.01,369.44,374.26,369.66,373.01,360.42,364.17,368.24,363.46,358.37,365.01,,,,,,,380.94,382.77,378.56,370.41,369.42,364.88,377.37,363.16,365.37,369.29,351.68,354.49,354.04,351.25,358.93,354.31,340.11,341.88,,,,,,,357.48,368.30,376.05,350.64,345.76,349.93,369.03,383.23,L7
2013-07-23 22:16:34+00:00,339.18,350.16,370.75,377.64,389.56,400.33,392.99,381.41,377.10,377.86,379.39,379.60,379.72,370.25,370.00,,,,,,,,,,,,,,,,,381.59,362.70,371.59,373.46,353.87,354.70,362.78,358.39,367.08,364.60,350.11,344.99,353.07,354.02,354.52,354.47,351.44,347.98,359.64,371.58,373.90,361.61,353.68,344.90,362.99,375.54,L8
2013-09-08 22:16:22+00:00,311.60,320.73,336.37,,,,,,,,365.08,367.82,364.58,362.87,361.06,360.89,356.16,369.99,378.78,382.05,373.64,375.54,380.69,377.74,378.19,384.64,368.96,,,,,,,,367.10,360.22,354.23,351.04,358.05,354.61,350.05,339.45,338.72,339.41,338.84,341.71,348.45,355.25,361.89,363.36,364.57,374.13,,,,,,L7
2013-10-02 22:22:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.82,372.46,369.12,364.57,364.80,365.14,364.24,360.00,359.96,362.14,361.60,362.43,367.01,369.41,370.81,369.80,380.23,384.05,379.28,375.49,388.11,407.91,423.21,L8
2013-10-11 22:16:29+00:00,,,,,,,,,,,,,,,,,,,369.99,374.28,376.98,383.19,376.69,374.94,369.12,365.02,366.30,362.89,365.46,379.96,391.60,382.64,377.36,372.56,372.87,374.54,379.14,377.50,374.33,376.56,375.30,369.83,369.49,362.37,366.84,363.57,366.47,366.89,371.19,376.79,385.91,382.63,381.56,386.95,389.48,403.12,411.20,L8
2013-11-03 22:22:32+00:00,,,,,,,,,,,,,,,,,383.66,392.04,399.99,396.74,392.17,387.35,387.86,382.94,388.19,387.87,382.37,376.70,374.73,378.91,382.93,379.58,374.41,378.80,383.52,372.90,366.76,368.31,374.15,377.81,365.33,364.66,357.68,352.13,353.06,359.32,370.15,373.57,368.44,367.86,373.72,379.51,370.02,362.29,370.43,384.09,392.54,L8
2013-11-19 22:22:25+00:00,348.22,349.18,363.60,373.11,383.18,384.01,379.86,369.19,373.38,379.47,381.34,381.49,380.00,384.27,376.13,375.56,387.18,392.70,390.88,392.01,386.34,380.94,383.64,387.82,385.85,388.28,380.05,373.72,375.37,373.43,372.81,386.07,380.28,374.49,373.03,373.53,366.69,379.39,381.55,381.49,377.76,374.19,362.93,359.70,361.86,365.45,375.66,375.06,370.73,373.61,372.62,375.65,363.26,370.49,379.85,403.54,407.74,L8
2013-11-27 22:17:04+00:00,,,,,,,,,370.19,370.12,,,,,,,374.90,387.45,392.10,387.35,377.41,378.09,382.66,376.81,376.46,380.13,377.09,374.30,369.31,377.80,390.64,377.75,373.49,375.13,376.08,,,,,,,361.80,365.06,362.65,354.90,358.12,365.77,364.09,365.19,361.45,370.56,376.40,368.03,378.77,387.20,394.17,403.69,L7
2013-12-13 22:17:07+00:00,,,,,,,,,,,,,,367.23,370.11,368.84,369.24,372.29,372.24,380.12,368.27,371.59,374.22,373.46,375.15,380.48,378.38,363.20,366.26,373.35,374.92,,,,,,,357.56,369.60,371.08,355.75,350.78,350.40,348.14,349.39,353.84,362.39,364.45,363.07,365.84,378.97,376.73,371.69,371.39,,,,L7
2014-01-30 22:17:38+00:00,,,,,,,,,,,,,,,,,370.94,374.01,382.73,382.95,374.71,368.44,371.78,369.98,372.82,378.05,370.31,363.29,362.79,375.85,373.42,367.23,362.29,368.80,,,,,,,,362.44,350.82,347.64,343.33,345.23,356.93,364.09,359.65,364.62,364.07,368.02,369.77,370.45,371.71,376.26,389.31,L7
2014-03-11 22:21:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.13,371.70,369.95,,,,,,,,,,,,,,,,L8
2014-04-13 22:11:39+00:00,,,,,363.22,367.93,372.43,372.63,375.53,372.60,374.77,371.02,365.97,362.69,362.40,365.37,365.27,366.91,368.76,372.78,366.10,,,,,,,,,367.39,370.55,374.57,372.71,363.88,360.53,364.36,358.13,352.47,358.29,363.45,354.27,349.18,345.71,339.36,,,,,,,,362.33,363.47,368.97,365.27,361.14,362.52,L7
2014-04-20 22:17:56+00:00,302.90,322.68,,,,,,,,351.30,363.89,361.93,365.30,359.95,352.54,349.58,359.36,358.42,359.87,364.69,361.81,363.33,363.62,365.27,365.59,371.19,368.73,362.08,,,,,,,356.49,352.28,350.01,350.22,350.79,346.65,349.29,346.69,345.15,343.71,339.13,340.30,347.00,350.03,346.52,353.90,355.72,,,,,,,L7
2014-04-21 22:14:29+00:00,328.88,338.80,358.40,365.10,370.11,374.91,374.26,373.66,374.41,374.07,382.00,379.85,383.49,380.55,376.06,379.90,382.44,377.79,382.40,376.89,380.41,383.09,383.34,381.81,385.72,389.64,386.71,380.57,378.65,390.58,392.47,388.49,384.44,385.80,379.48,369.85,365.54,366.94,361.73,364.14,367.31,365.34,363.66,355.19,355.72,357.83,360.72,363.96,364.39,367.07,380.97,381.87,390.96,388.55,384.14,379.97,380.75,L8
2014-06-07 22:18:11+00:00,308.51,375.62,378.90,382.62,382.20,388.04,385.73,374.78,372.74,375.66,381.91,,,,,,,387.99,397.37,386.20,390.53,388.15,389.30,387.97,389.26,389.05,387.50,379.85,375.97,396.01,397.42,,384.03,384.02,388.21,,,,,,,,361.17,365.84,361.28,371.15,371.74,371.92,370.33,369.19,,,380.52,383.56,371.16,365.25,369.16,L7
2014-07-17 22:20:39+00:00,308.38,339.86,370.37,367.39,370.81,372.07,378.59,374.92,375.17,372.74,377.39,380.34,369.97,365.93,370.33,374.30,385.94,380.39,379.82,380.52,388.02,387.21,389.29,386.90,385.11,384.81,380.26,374.45,368.60,379.69,379.60,379.39,384.53,378.46,382.37,369.57,364.53,373.87,379.23,371.99,364.93,357.60,351.23,343.61,351.63,355.87,364.83,368.44,359.73,361.59,362.74,369.72,368.88,361.07,369.80,373.85,382.35,L8
2014-08-02 22:20:46+00:00,316.96,328.01,352.77,364.06,371.25,379.79,383.94,366.15,366.84,372.73,378.69,376.04,368.85,368.28,371.89,376.33,379.32,377.88,380.76,386.09,381.79,381.83,386.00,387.59,380.03,382.61,376.78,375.85,368.47,380.05,380.45,380.20,381.37,375.86,373.24,369.45,372.61,374.60,371.43,364.78,359.97,357.16,360.03,347.66,344.07,353.85,356.76,352.21,357.92,355.36,364.53,372.07,374.66,366.04,367.14,373.01,372.71,L8
2014-08-03 22:12:15+00:00,,342.14,369.93,366.40,375.50,382.14,382.67,371.86,369.04,373.77,376.02,373.96,367.44,371.96,377.49,380.27,382.02,,,,,,,,,,359.32,371.71,370.54,381.54,379.08,377.60,384.36,383.18,370.15,368.65,374.96,379.27,372.72,370.87,370.98,,,,,,,,,355.79,362.19,369.55,376.27,376.10,370.25,373.37,381.88,L7
2014-08-11 22:14:39+00:00,339.65,341.31,368.45,373.36,381.57,385.99,383.32,377.61,377.77,377.56,372.29,370.58,376.06,376.81,372.27,378.32,379.41,382.73,386.28,391.99,390.02,386.35,377.59,378.72,374.39,378.68,368.10,359.10,364.32,369.45,375.28,386.17,376.67,371.92,364.18,358.36,362.97,365.90,373.47,371.50,359.94,349.93,348.77,338.54,339.08,341.84,353.20,354.93,352.00,356.08,359.64,365.25,363.08,356.29,351.97,358.34,359.65,L8
2014-08-18 22:20:51+00:00,334.24,345.90,363.32,368.02,373.93,381.03,373.99,370.67,371.22,366.89,368.52,373.44,373.07,370.28,369.24,373.40,373.81,371.23,371.39,378.68,377.66,382.74,378.22,368.04,367.54,364.85,356.36,354.51,362.90,394.79,397.78,377.86,370.22,363.25,357.18,362.05,372.03,370.74,368.19,364.32,367.93,368.48,359.88,345.15,345.12,354.67,364.02,362.60,358.80,361.35,371.51,367.13,363.41,353.02,355.62,365.35,366.68,L8
2014-08-19 22:12:14+00:00,,,341.23,350.17,369.10,371.33,371.30,368.98,360.82,359.50,352.94,359.25,360.31,357.43,357.38,359.18,359.17,355.10,361.69,364.43,,,,,,,,,350.01,379.03,382.00,366.31,360.47,355.79,350.98,352.48,351.84,359.78,356.92,349.32,345.77,349.33,338.37,,,,,,,,,356.59,356.98,357.43,356.24,357.05,361.81,L7
2014-08-26 22:18:23+00:00,,,,363.91,378.13,386.54,385.60,371.94,364.14,361.76,359.26,370.63,374.64,361.86,376.43,377.91,360.39,366.54,381.11,386.67,382.77,382.27,378.01,,,,,,362.60,383.24,378.64,374.30,358.24,359.45,372.94,376.38,371.93,361.52,366.51,355.61,362.91,363.19,341.24,344.48,351.48,346.15,356.75,,,,,,339.88,355.75,369.92,371.89,371.07,L7
2014-09-19 22:20:54+00:00,347.31,360.52,379.80,389.93,389.80,387.50,387.13,385.31,380.04,381.71,383.10,384.24,385.21,385.81,377.28,378.60,378.07,373.20,380.13,379.24,385.85,387.42,388.52,380.68,382.59,380.62,369.12,372.54,373.24,388.52,377.51,374.77,373.75,377.10,378.30,369.75,368.96,369.96,367.92,370.11,371.90,366.16,366.40,359.72,357.92,364.83,365.56,359.90,356.27,356.49,368.78,365.75,369.86,376.87,379.90,393.45,396.98,L8
2014-09-28 22:14:44+00:00,,,,,,,,,,,,,,,,,372.19,378.98,385.24,387.45,382.41,376.76,379.61,382.71,381.70,383.99,372.35,364.65,370.99,380.57,376.07,376.68,384.06,386.53,377.83,368.66,362.42,362.10,368.59,368.35,362.48,360.84,363.68,355.54,354.54,362.70,363.78,362.82,357.70,363.09,369.94,374.41,369.83,361.81,,,,L8
2015-01-02 22:14:38+00:00,348.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.20,350.47,353.12,357.04,365.50,367.15,359.35,358.51,361.88,361.18,360.73,361.78,,,,L8
2015-01-09 22:20:50+00:00,353.05,362.54,378.69,388.30,398.04,398.70,392.16,387.59,376.82,375.67,382.55,377.71,378.38,377.88,376.15,374.06,371.48,383.45,392.53,388.72,378.72,383.36,381.67,383.51,374.60,383.43,375.92,372.97,367.44,381.78,379.96,372.44,369.29,376.75,378.64,372.56,376.35,364.45,374.67,379.80,371.60,370.81,367.17,361.83,363.25,361.70,368.43,369.05,362.72,363.81,365.39,373.59,370.81,371.07,360.48,370.89,382.94,L8
2015-01-17 22:19:20+00:00,,,,,,,,,377.66,377.37,379.68,378.89,369.57,,,,,,,,347.63,364.43,364.71,,,,,,,,,,,,,,,,,,,,,,349.64,355.09,363.52,363.91,360.43,360.27,369.86,364.34,364.90,357.30,356.16,359.39,369.34,L7
2015-02-03 22:14:32+00:00,337.25,356.83,376.71,384.13,388.32,392.06,383.36,384.00,385.59,382.74,380.53,377.76,384.22,380.25,376.14,375.90,374.36,378.68,382.40,387.40,385.07,383.14,376.01,377.41,380.30,383.61,373.53,369.36,368.07,371.86,378.91,376.28,370.15,374.56,372.70,366.31,367.80,372.65,371.35,372.79,369.15,360.84,358.13,359.44,350.90,356.72,364.39,362.81,359.10,358.44,364.56,368.88,368.16,364.24,368.87,366.88,382.69,L8
2015-02-18 22:19:32+00:00,333.99,346.09,374.40,384.60,385.96,389.28,387.38,382.13,384.56,380.68,379.82,384.82,384.19,377.73,370.17,376.33,375.37,,,,,,,,374.19,378.91,368.57,370.57,366.83,369.03,367.02,366.18,358.39,372.61,376.93,379.91,369.57,357.99,370.73,374.04,365.58,,,,,,,,356.62,370.25,373.57,376.00,369.49,367.04,,,,L7
2015-04-07 22:19:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.90,368.74,359.44,360.23,351.32,351.13,359.27,357.56,356.48,354.78,353.27,353.54,354.88,,,,,,,L7
2015-04-15 22:20:10+00:00,325.74,348.53,372.98,381.32,377.79,376.29,377.88,375.67,369.24,357.50,365.51,362.32,361.14,364.56,366.63,365.94,366.17,370.48,366.29,371.96,372.91,367.08,368.93,368.09,356.15,359.21,359.27,363.14,366.69,374.81,376.49,375.09,370.54,363.32,360.50,353.36,350.54,352.60,361.88,358.22,349.14,341.37,344.49,341.38,338.68,327.74,340.99,335.54,338.02,348.72,363.03,364.32,361.97,351.16,357.93,366.44,362.31,L8
2015-05-01 22:20:00+00:00,322.35,351.15,367.82,375.63,371.17,373.76,370.33,363.06,365.65,364.57,362.15,358.20,359.36,365.75,368.63,363.15,361.94,364.45,370.78,376.82,369.42,359.21,368.34,370.19,374.09,377.53,372.80,367.88,370.10,376.51,374.98,373.12,362.74,360.60,362.05,352.28,346.98,359.22,366.64,363.98,359.85,355.94,339.97,335.37,331.20,337.18,338.71,353.50,355.91,361.61,365.47,367.17,363.05,365.10,364.06,361.55,361.81,L8
2015-06-10 22:20:23+00:00,,,,,374.30,380.23,374.73,370.87,365.34,378.01,365.63,364.60,368.36,367.82,354.26,,,,376.95,374.35,376.03,377.44,377.84,374.72,,,,,,,373.88,370.04,367.30,369.20,360.59,360.99,369.76,373.42,375.46,373.69,356.60,355.48,355.64,344.90,355.01,360.50,371.20,363.95,,,,,,,339.16,368.99,388.69,L7
2015-06-19 22:14:13+00:00,,337.67,365.39,368.04,372.30,379.13,,,363.25,363.42,368.28,372.94,363.81,355.93,355.33,,,369.33,369.08,,,,,,,,,,,,,370.76,376.56,,367.45,,,373.82,371.15,,344.51,347.29,,,,,,,,,355.75,360.72,349.02,354.29,355.12,364.36,369.03,L7
2015-06-27 22:13:58+00:00,315.36,328.48,360.42,368.05,370.89,373.21,378.85,365.39,357.72,350.15,364.32,371.05,366.40,361.75,356.56,,,,,,,366.21,361.18,360.76,360.65,357.13,349.93,349.30,364.67,362.25,375.66,366.97,363.30,359.31,357.44,360.79,364.56,366.56,355.65,342.97,334.35,330.25,325.61,330.98,339.82,342.54,339.71,345.86,346.20,359.13,366.61,364.20,361.43,354.64,362.80,372.27,373.37,L8
