dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,satname
2008-06-15 22:04:20+00:00,322.25,311.06,355.72,362.19,367.36,369.36,365.28,354.91,357.65,356.78,341.38,343.12,346.77,350.45,353.16,351.25,357.38,364.15,369.49,372.29,373.55,364.98,363.91,362.25,362.33,361.93,357.12,355.46,354.20,366.51,367.41,373.58,373.74,371.83,368.70,361.62,363.10,368.74,366.81,369.06,366.44,358.87,354.06,351.53,350.03,352.60,359.12,363.72,355.15,362.47,367.46,370.32,377.79,381.18,,,,L7
2008-07-17 22:03:58+00:00,308.03,290.54,350.28,354.11,359.33,366.44,366.37,354.91,357.65,356.78,341.38,343.12,346.77,350.45,353.16,352.45,359.37,368.56,370.43,368.84,369.19,360.94,360.10,358.28,360.77,361.21,354.89,353.65,352.61,367.85,369.65,373.58,373.74,371.83,368.70,361.62,363.10,368.74,366.81,369.10,366.22,370.68,352.88,345.69,341.07,346.60,354.62,352.74,355.44,367.35,370.09,376.79,379.36,377.25,,,,L7
2008-07-24 22:10:04+00:00,309.63,290.49,350.40,352.79,364.79,370.34,369.57,360.87,363.03,362.74,357.10,358.49,357.77,356.12,359.56,362.15,365.01,372.94,370.43,368.84,369.19,360.94,360.10,358.28,360.77,363.98,358.07,354.40,354.26,370.44,369.65,373.58,373.74,371.83,368.70,361.62,363.10,368.74,366.81,373.96,367.22,371.23,362.75,345.69,341.07,346.60,354.62,352.74,359.79,372.81,370.09,376.79,379.36,377.25,,,,L7
2008-08-09 22:09:59+00:00,310.64,291.16,345.90,350.07,359.66,368.07,368.54,363.43,362.03,362.74,357.10,358.49,357.77,356.12,359.56,362.15,361.40,368.05,369.11,367.25,368.38,363.03,361.88,360.10,361.28,363.31,359.01,355.47,355.86,372.38,370.90,373.13,373.24,371.37,368.70,361.62,363.10,368.74,366.81,373.96,363.94,365.29,358.22,342.50,344.50,347.86,355.60,355.26,360.69,372.43,375.89,380.40,382.46,382.52,391.11,392.05,395.75,L7
2008-08-18 22:03:44+00:00,305.78,289.89,343.51,345.60,355.22,365.40,366.02,359.75,360.36,358.57,356.52,358.22,359.56,358.84,358.65,362.15,361.40,368.05,369.11,367.25,368.38,363.03,361.88,359.55,362.16,364.54,359.78,355.60,357.40,371.69,369.11,371.40,370.44,367.00,366.52,363.54,363.36,363.15,366.81,373.96,363.94,365.29,358.22,342.50,344.50,347.86,355.60,354.93,358.29,369.09,372.85,379.29,381.06,381.50,383.81,380.60,381.73,L7
2008-09-19 22:03:28+00:00,307.04,291.22,340.89,343.27,352.79,362.26,366.02,359.75,360.36,358.57,356.52,358.22,359.56,358.84,358.65,359.28,358.65,366.30,369.41,368.79,365.98,362.71,364.22,361.21,361.52,364.32,359.69,355.35,357.18,370.21,369.11,371.40,370.44,367.00,366.52,363.54,363.36,363.15,366.81,364.61,361.32,363.75,355.70,341.58,341.54,347.57,355.90,353.90,355.86,365.72,371.17,379.45,379.38,381.50,383.81,380.60,381.73,L7
2008-10-12 22:09:25+00:00,304.97,284.64,339.99,340.55,351.16,361.52,364.48,357.94,356.91,353.16,355.68,358.90,361.40,361.41,361.36,362.64,360.73,367.52,369.17,367.99,365.24,362.88,364.98,361.56,361.52,364.32,359.69,356.82,358.29,370.73,368.73,370.71,369.61,365.53,363.62,364.38,364.03,360.24,364.84,364.87,361.10,363.08,354.18,340.44,341.18,346.83,354.77,353.90,355.86,365.72,371.17,379.45,379.38,377.98,381.68,383.54,386.86,L7
2008-10-21 22:03:23+00:00,304.97,285.72,339.99,340.55,351.16,361.52,364.48,357.94,352.70,351.36,359.68,362.95,364.28,364.44,363.19,364.81,362.63,366.08,368.13,366.74,364.92,364.38,365.11,360.66,360.42,364.76,360.19,356.86,359.10,372.58,369.46,368.08,367.58,365.84,365.75,364.37,362.33,360.07,368.98,365.61,361.09,361.94,354.19,341.80,341.52,347.49,353.93,353.92,357.11,367.38,373.06,382.52,379.74,378.28,381.12,388.10,389.16,L7
2008-10-28 22:09:41+00:00,308.55,291.76,341.02,344.52,353.09,361.25,363.25,355.56,352.70,351.36,359.68,362.95,364.28,364.44,363.19,361.73,361.59,365.21,367.80,366.20,363.42,363.99,364.67,359.86,360.26,364.48,359.24,356.04,357.11,371.25,368.85,366.28,366.55,365.84,365.75,364.37,362.33,360.07,368.98,363.67,359.36,360.69,351.86,339.35,340.19,346.77,353.44,354.25,357.07,366.91,371.71,379.19,376.95,379.23,383.17,388.10,389.16,L7
2008-12-23 22:05:16+00:00,315.80,301.11,341.72,349.45,356.05,360.97,362.79,357.19,355.21,353.97,361.86,365.15,367.15,368.70,367.54,365.05,365.47,366.78,368.80,367.11,364.01,365.62,367.66,362.70,363.00,367.40,360.51,355.97,357.45,370.99,368.99,367.84,367.07,368.49,370.27,369.18,366.78,365.64,373.59,367.31,362.87,362.54,353.00,341.78,342.44,348.92,355.24,355.97,359.51,368.52,375.09,382.47,381.17,382.71,386.59,392.69,393.64,L5
2009-02-10 22:04:28+00:00,317.07,312.92,341.29,350.16,354.16,356.19,356.79,355.07,354.09,353.38,358.47,361.50,366.17,371.31,370.45,366.01,367.37,367.87,370.25,370.15,366.38,368.38,370.97,362.07,362.67,367.65,359.25,355.37,356.90,366.36,366.61,369.76,368.20,369.83,371.53,370.66,368.60,367.06,373.86,366.52,365.54,361.84,350.99,343.98,343.76,350.02,354.44,355.46,355.85,361.85,371.62,380.19,379.39,382.76,386.58,392.87,393.77,L7
2009-05-01 22:05:01+00:00,333.17,340.16,359.25,369.63,370.18,372.44,366.13,364.72,364.60,365.07,371.09,372.46,376.73,383.13,382.73,379.65,380.98,377.24,375.72,377.08,376.74,378.72,378.61,372.34,370.14,374.67,367.76,367.77,366.87,380.27,383.49,379.35,378.86,378.14,380.20,380.08,378.00,377.54,378.73,379.81,377.51,368.19,358.79,357.24,356.84,360.29,365.74,362.62,367.66,374.73,390.05,394.08,394.21,391.07,395.24,402.00,403.96,L7
2009-08-05 22:04:48+00:00,324.19,339.44,357.30,365.13,369.53,373.63,362.67,364.42,363.00,369.72,365.36,362.00,366.36,374.03,377.57,371.22,368.99,381.53,381.47,381.46,380.60,380.50,379.67,379.09,378.73,375.16,374.84,375.11,374.21,385.76,390.00,381.99,378.52,372.90,373.21,369.74,371.08,372.15,374.80,371.87,371.75,363.97,359.74,360.94,358.43,356.38,361.44,368.85,361.16,371.28,388.08,389.28,386.12,386.55,391.04,392.96,373.90,L7
2009-08-12 22:10:57+00:00,324.19,339.44,357.30,365.13,369.53,373.63,362.67,361.21,358.39,373.69,359.16,352.44,353.75,364.89,369.85,361.54,367.24,379.94,379.75,380.24,380.01,379.78,378.18,379.09,378.73,366.83,374.84,375.11,374.21,377.87,376.86,382.17,351.18,361.28,366.25,364.35,364.98,368.82,371.07,366.92,364.59,362.18,361.31,363.20,360.39,354.82,361.44,368.85,366.30,370.53,384.51,386.24,380.10,380.42,384.10,371.95,358.09,L7
2009-08-28 22:10:57+00:00,316.26,320.21,342.52,347.80,353.92,359.06,350.89,352.42,353.99,363.12,356.99,352.51,353.75,364.89,369.85,361.54,367.24,379.94,379.75,380.24,380.01,379.78,378.18,379.09,378.73,366.83,374.84,375.11,374.21,377.87,376.86,382.17,351.18,361.28,366.25,364.35,364.98,368.82,371.07,366.92,364.59,362.18,361.31,363.20,360.39,354.82,361.44,368.85,366.30,370.53,384.51,386.24,380.10,380.42,384.10,371.95,358.09,L7
2009-12-02 22:11:36+00:00,308.34,300.97,327.74,342.29,352.00,352.60,346.52,347.41,354.69,366.76,363.46,355.94,355.40,361.99,363.95,359.12,365.28,381.28,384.70,385.80,375.60,371.84,373.81,383.74,387.62,358.49,,,,362.69,359.89,356.45,351.35,359.38,361.60,360.34,362.69,369.09,371.50,366.67,362.36,362.28,364.28,364.26,352.45,343.89,348.59,378.76,371.43,369.79,380.95,383.19,374.08,376.04,377.17,371.95,358.09,L7
2010-02-20 22:12:45+00:00,323.02,325.78,347.48,351.75,358.67,359.89,354.40,353.28,358.09,365.60,369.15,363.94,360.51,358.26,358.24,359.12,363.52,371.92,382.79,384.13,366.89,364.26,369.10,,,363.44,354.12,352.19,352.03,358.95,364.29,365.30,358.60,359.81,359.53,361.73,365.62,368.84,366.76,365.39,365.67,362.76,364.74,361.05,344.22,337.69,339.74,,365.78,372.40,388.19,389.91,386.44,385.39,391.20,396.83,395.30,L7
2010-04-09 22:13:00+00:00,343.27,353.50,370.33,369.37,374.86,373.51,370.13,367.03,365.74,373.90,377.10,372.53,365.25,363.80,363.07,361.22,367.82,379.38,385.15,384.13,366.89,364.26,369.10,,,363.44,354.12,354.52,354.07,364.71,367.55,365.97,364.12,365.68,367.85,367.16,367.66,371.22,370.19,371.19,370.13,367.11,368.39,361.05,344.22,337.69,339.74,,365.78,372.40,388.19,389.91,386.44,385.39,391.20,396.83,395.30,L7
2010-05-04 22:06:46+00:00,328.71,344.74,362.88,369.37,374.86,373.51,370.13,367.03,365.74,373.90,377.10,372.53,362.70,363.60,362.77,361.76,365.44,373.26,378.07,372.32,364.93,361.49,362.80,356.57,357.04,360.54,353.72,351.84,354.07,364.71,367.55,365.97,364.12,365.68,367.85,367.16,367.66,371.22,370.19,371.19,370.13,367.11,368.39,361.05,344.22,337.69,339.74,,365.78,372.40,388.19,389.91,386.44,385.39,391.20,396.83,395.30,L7
2010-05-11 22:12:55+00:00,330.03,344.50,363.36,369.76,375.69,375.75,372.62,366.66,366.17,374.65,378.15,374.98,365.34,364.88,364.72,364.52,367.00,371.21,377.08,372.32,364.93,361.49,362.80,356.57,357.04,362.46,356.16,352.72,355.32,367.16,370.35,367.40,367.50,370.04,373.00,371.93,372.38,373.93,374.12,377.05,373.68,371.52,368.39,361.05,344.22,337.69,339.74,,365.78,372.40,388.19,389.91,386.44,385.39,391.20,396.83,395.30,L7
2010-06-21 22:06:46+00:00,321.43,344.50,358.35,374.97,379.03,380.77,378.86,371.82,368.29,374.86,378.74,377.89,367.00,367.05,367.86,367.09,367.39,371.53,375.18,373.95,367.37,358.71,356.49,356.57,357.04,362.46,356.16,352.72,355.32,371.08,375.11,371.06,372.82,374.86,379.89,378.47,377.14,372.04,374.70,380.67,378.20,375.90,372.05,,,343.03,351.14,358.13,355.75,360.38,373.73,389.91,386.44,385.39,391.20,396.83,395.30,L7
2010-07-07 22:06:49+00:00,318.83,341.62,357.82,372.68,375.39,378.13,374.44,369.51,366.42,372.11,375.67,374.75,365.97,364.50,366.59,367.72,367.39,371.53,375.18,373.95,367.37,358.71,356.49,356.57,357.04,357.60,356.16,352.72,355.32,371.08,375.11,371.06,372.82,374.86,379.89,378.47,374.39,370.29,374.70,380.67,378.20,375.90,372.05,,,343.03,351.14,358.13,355.33,360.23,373.73,389.91,378.15,376.48,378.86,383.76,389.05,L7
2010-07-23 22:06:50+00:00,318.83,340.83,359.63,371.78,374.74,376.91,374.43,370.42,367.73,372.98,376.09,374.44,366.73,364.84,367.78,367.72,367.39,371.53,375.18,373.95,367.37,358.71,356.49,356.57,364.77,360.03,357.76,355.28,357.77,373.06,375.31,372.40,374.45,375.65,379.16,377.11,375.66,371.92,374.70,380.67,378.20,375.90,372.05,,,343.03,351.14,360.78,355.80,358.64,373.73,389.91,377.04,377.95,380.56,384.45,392.80,L7
2010-08-08 22:06:48+00:00,318.83,340.83,360.03,372.12,375.40,376.62,374.63,371.17,368.04,372.56,375.40,374.84,367.16,367.73,370.19,368.79,367.48,370.97,374.36,373.95,367.37,358.71,356.49,356.57,364.77,360.03,357.76,355.28,358.48,373.36,376.27,373.92,376.58,376.05,377.62,378.28,376.02,371.55,375.02,378.84,377.46,373.48,372.05,,,343.03,351.14,360.78,355.80,358.64,373.73,377.69,376.00,375.64,379.98,386.62,392.82,L7
2010-08-15 22:13:00+00:00,315.68,339.33,358.87,369.60,372.77,373.83,371.34,368.50,365.95,369.48,372.62,372.45,366.16,367.45,369.32,366.64,365.65,368.31,370.91,368.90,367.37,358.71,356.49,356.57,364.77,360.03,357.76,354.23,355.74,370.01,374.19,373.40,375.19,374.33,375.82,376.77,374.25,370.26,371.53,375.54,375.24,370.06,364.69,350.48,,343.03,351.14,360.78,355.80,358.64,368.08,371.81,373.29,374.16,380.42,388.90,390.24,L7
2010-08-24 22:06:52+00:00,316.16,337.62,358.26,369.60,373.08,374.20,372.55,370.29,367.55,369.29,372.45,373.14,368.90,369.76,370.04,367.09,365.64,368.31,370.91,368.90,367.37,358.71,356.49,369.33,366.42,362.39,360.41,355.82,358.39,371.99,375.27,375.71,377.12,375.55,377.85,378.56,373.57,369.02,374.12,378.27,376.25,370.06,364.69,350.48,,343.03,355.03,361.89,354.59,356.49,361.07,366.83,373.21,376.84,382.92,391.16,387.98,L7
2010-08-31 22:13:03+00:00,316.10,336.32,357.34,367.67,371.19,372.60,370.44,368.94,367.16,368.75,370.73,372.43,368.71,369.12,370.03,367.32,364.48,368.31,370.91,368.90,367.37,358.71,356.49,369.84,365.91,362.94,360.65,356.39,359.21,372.42,375.92,376.52,376.66,373.87,375.83,376.80,373.06,368.52,371.97,375.89,375.03,370.06,364.69,350.48,,343.03,355.03,357.38,355.30,356.38,361.54,367.19,374.95,378.94,384.42,392.55,391.27,L7
2010-09-09 22:06:53+00:00,316.10,336.32,357.34,367.67,371.19,372.60,370.44,368.94,367.16,368.75,370.73,372.43,368.71,369.12,370.03,367.32,364.48,368.31,372.02,373.62,372.55,358.71,356.49,369.84,365.91,362.94,360.65,356.39,359.21,372.76,375.75,377.82,377.53,374.81,376.45,376.97,372.16,368.05,372.42,376.69,375.71,368.81,362.35,354.20,,343.03,355.03,357.38,355.30,356.38,361.54,371.89,378.03,380.14,384.43,392.94,392.62,L7
2010-09-16 22:13:04+00:00,315.73,334.12,356.05,366.37,368.87,371.04,368.92,367.83,367.16,368.75,370.73,372.43,368.71,369.12,370.03,365.33,364.02,367.32,371.76,372.43,370.04,359.00,361.68,368.70,365.09,363.81,361.40,356.81,359.24,372.97,375.91,376.64,376.20,374.81,376.45,376.97,372.16,368.05,372.42,374.64,373.10,366.30,359.47,348.97,332.21,339.39,351.30,355.92,355.02,356.91,363.79,372.90,378.00,379.93,384.65,393.50,392.62,L7
2010-09-25 22:06:53+00:00,315.73,334.12,356.05,366.37,368.87,370.41,368.44,366.86,366.55,368.47,369.89,371.14,368.71,369.12,370.03,365.33,364.02,367.32,371.76,372.43,370.04,359.00,361.68,368.70,365.09,363.81,361.40,356.81,359.24,372.97,375.91,376.64,376.20,374.81,376.45,376.97,372.16,368.05,372.42,374.64,373.10,366.30,359.47,348.97,332.21,339.39,351.30,355.92,355.02,356.91,363.79,372.90,378.00,379.93,384.65,393.50,392.62,L7
2010-10-11 22:06:57+00:00,314.14,331.37,354.14,363.72,366.89,368.95,366.14,364.50,365.62,365.90,367.17,368.01,367.96,368.41,369.65,365.32,362.25,364.07,369.13,372.43,367.06,361.10,361.68,368.70,365.09,363.81,361.40,356.80,359.69,372.56,376.14,377.80,376.33,374.43,375.30,376.82,372.22,367.17,371.50,373.29,372.11,365.27,355.28,347.26,337.03,341.34,351.29,355.74,354.68,357.04,363.25,372.21,377.26,378.76,382.84,391.85,391.38,L7
2010-10-26 22:10:38+00:00,315.92,331.28,353.33,362.47,366.62,369.16,366.45,364.52,364.22,364.47,365.19,366.67,367.43,367.99,368.58,365.17,362.56,365.79,369.14,372.94,368.11,361.79,363.30,368.13,364.92,364.13,360.35,354.99,357.25,370.30,375.19,377.86,375.30,372.90,374.01,374.77,370.40,367.80,374.00,374.75,372.70,366.32,358.67,349.92,343.35,345.19,353.19,356.41,354.79,356.92,360.89,370.69,375.63,376.97,380.87,389.16,388.91,L5
2010-12-22 22:04:29+00:00,322.61,330.96,354.54,361.61,365.31,368.36,365.91,365.23,365.46,365.82,365.76,366.34,370.07,369.96,371.45,366.57,364.30,369.61,371.47,375.21,371.85,368.96,373.08,372.45,366.96,364.89,361.42,357.40,358.12,369.58,373.92,377.81,375.32,373.99,373.53,374.11,369.80,369.03,374.62,373.49,372.73,366.32,362.50,353.49,349.30,351.30,355.69,356.54,356.09,358.79,361.79,371.02,375.47,376.97,380.87,389.16,388.91,L5
2011-02-23 22:14:17+00:00,328.69,330.50,349.62,356.64,362.27,366.72,363.94,362.66,364.34,365.51,362.09,362.42,368.65,368.75,369.80,365.29,366.23,370.57,371.58,376.08,369.93,368.14,370.77,369.91,366.03,368.85,362.17,357.63,356.28,368.20,373.00,377.01,373.59,374.79,373.51,371.44,363.92,368.27,374.62,373.44,372.01,366.98,360.97,352.26,347.82,350.69,356.11,354.78,355.51,358.24,361.29,373.12,377.35,377.31,378.82,387.16,390.08,L7
2011-03-12 22:04:31+00:00,333.53,331.16,349.72,357.15,363.14,367.79,365.60,363.29,364.34,365.64,362.94,361.16,369.14,370.33,369.74,364.43,368.40,370.57,370.09,373.16,367.33,368.14,370.77,371.67,368.61,372.33,364.79,361.37,357.24,367.36,374.87,372.24,370.15,377.02,374.77,373.16,364.46,373.68,377.81,374.90,371.74,369.38,365.31,355.46,351.77,353.49,356.11,356.97,354.99,358.70,360.95,369.93,370.98,371.76,372.57,380.35,375.93,L5
2011-04-28 22:14:24+00:00,334.51,336.80,354.36,361.26,366.06,373.60,374.16,373.42,379.85,390.42,374.94,369.15,367.24,370.99,373.09,369.93,371.98,372.13,373.06,373.44,371.51,375.76,374.98,372.63,370.56,372.12,367.02,367.77,362.40,369.99,376.52,371.25,377.85,391.87,384.61,375.24,366.01,370.20,374.92,376.22,375.01,373.85,368.97,363.85,360.19,361.07,362.33,359.74,356.56,360.02,362.35,373.66,373.88,378.31,,,,L7
2011-05-14 22:14:21+00:00,327.27,336.80,350.54,358.56,363.18,373.60,374.16,373.42,379.85,390.42,374.94,369.15,367.24,366.73,373.09,369.93,367.02,367.97,371.78,370.70,367.05,372.14,373.49,370.25,367.63,371.03,364.25,364.59,359.67,369.21,376.52,371.25,377.85,391.87,384.61,375.24,366.01,367.72,371.83,373.02,371.65,370.20,364.00,358.50,356.74,359.68,359.87,357.21,355.72,359.83,362.76,370.73,373.88,379.32,,,,L7
2011-06-08 22:08:12+00:00,327.27,336.80,350.54,358.56,363.18,374.47,377.39,373.17,378.75,385.22,377.08,371.97,369.19,369.98,375.87,373.47,367.02,367.97,371.78,370.70,367.05,374.22,373.49,370.25,367.63,371.03,364.25,364.59,359.67,373.66,379.24,378.87,382.47,393.89,385.60,376.71,368.69,371.58,375.81,377.56,376.90,373.29,367.26,362.36,360.62,359.68,359.87,357.21,355.72,359.83,362.76,370.73,373.88,383.32,,412.04,419.88,L7
2011-06-15 22:14:22+00:00,327.27,336.80,350.54,358.56,363.18,374.47,376.06,376.54,379.51,378.03,375.46,372.81,370.69,370.55,374.50,372.45,367.01,370.22,373.51,371.76,368.91,374.22,374.02,369.78,367.69,368.89,364.25,364.59,359.67,373.66,379.24,376.80,381.16,384.16,377.76,374.66,369.18,371.69,374.98,377.14,376.59,373.01,366.20,361.61,359.93,358.75,360.62,358.52,356.40,359.83,362.76,370.73,373.88,383.32,372.61,399.93,400.56,L7
2011-07-01 22:14:18+00:00,323.52,343.65,355.76,357.32,362.20,375.33,377.01,378.11,379.34,371.84,371.62,370.74,367.21,368.49,371.64,369.65,363.72,366.07,371.16,368.12,364.80,371.58,371.07,368.10,367.37,369.64,365.21,364.81,358.39,375.07,383.21,379.57,382.81,380.30,374.33,373.09,366.79,369.07,372.05,375.41,374.99,371.54,363.87,359.66,358.48,356.58,359.63,358.36,356.49,358.04,361.37,367.80,373.89,383.32,372.61,399.93,400.56,L7
2011-07-10 22:08:07+00:00,323.52,343.65,355.76,357.32,357.42,362.86,368.50,371.42,370.75,365.31,369.62,370.95,366.86,367.67,369.53,367.42,363.72,366.07,371.16,368.44,364.80,371.58,371.07,368.10,367.37,369.64,365.21,364.81,358.39,371.91,380.02,374.93,374.12,373.60,373.50,373.11,368.18,368.50,370.06,373.83,374.61,371.41,362.46,359.66,358.48,356.58,359.63,358.36,356.49,358.04,361.37,367.04,371.57,382.69,378.13,395.61,397.11,L7
2011-08-27 22:07:59+00:00,319.71,345.32,356.97,357.57,352.64,371.21,370.17,373.58,372.41,368.38,372.73,373.10,370.08,367.73,371.01,369.91,363.21,372.22,379.58,372.67,368.88,373.56,373.47,367.78,366.55,367.55,363.75,365.56,360.25,373.85,382.24,377.03,375.57,377.65,375.63,374.27,373.93,372.55,373.42,376.98,376.05,371.66,364.75,362.18,361.92,359.35,358.92,357.31,356.23,359.45,363.59,367.04,371.57,384.15,378.13,395.61,397.11,L7
2011-11-06 22:14:15+00:00,319.05,350.78,354.11,350.87,352.64,371.21,370.17,373.58,372.41,368.38,375.20,376.56,370.65,366.41,368.32,367.47,360.54,368.86,374.72,371.06,369.00,371.99,369.83,361.81,365.01,364.13,355.43,354.01,351.79,371.09,379.41,377.03,375.57,377.65,375.63,375.21,373.85,369.87,372.87,376.19,376.08,370.84,361.82,358.45,359.52,355.27,358.92,357.31,356.23,359.45,363.59,367.04,371.57,384.15,378.13,395.61,397.11,L7
2011-11-15 22:08:10+00:00,339.80,350.78,361.62,351.26,347.87,371.21,369.63,373.58,372.41,368.38,375.20,376.56,370.65,374.44,373.68,371.42,370.09,377.09,379.58,376.90,379.75,379.28,370.23,362.36,369.55,362.88,357.67,356.16,354.80,372.48,379.41,377.03,375.57,377.65,375.63,375.21,373.85,372.28,375.45,379.37,379.70,375.69,368.24,366.25,366.36,364.00,362.87,362.46,358.45,,,366.28,369.26,386.06,378.13,395.61,397.11,L7
2011-12-24 22:14:43+00:00,339.80,350.78,361.62,351.26,347.87,369.15,364.72,369.05,365.48,364.94,374.41,376.63,367.17,372.57,372.22,369.02,371.12,376.37,379.30,379.93,381.44,380.02,364.31,357.29,371.13,367.57,357.67,356.16,358.88,365.51,376.35,377.51,369.95,373.66,375.50,374.91,372.73,366.05,369.60,373.35,372.94,373.74,366.65,364.67,366.40,372.95,,,,,,366.28,378.49,386.50,389.93,392.41,402.22,L7
2012-02-19 22:08:44+00:00,339.80,344.17,345.86,351.26,,387.91,371.33,372.88,374.25,374.19,380.99,378.94,371.21,374.03,375.22,372.88,369.69,375.21,381.19,382.18,378.80,378.35,370.38,367.06,371.13,367.57,357.67,356.16,358.88,368.64,379.30,383.44,379.22,380.27,377.51,377.86,370.21,366.46,380.38,379.40,375.36,373.31,369.03,361.79,361.45,367.69,371.44,,,,,,387.71,392.19,397.02,397.39,412.73,L7
2012-04-23 22:08:52+00:00,339.80,344.17,345.86,351.26,376.33,377.04,372.93,373.47,374.80,372.56,377.64,376.22,368.98,374.69,374.70,372.23,371.66,375.67,377.71,382.08,379.74,377.46,368.65,367.06,371.13,367.57,357.67,356.16,358.88,369.41,378.37,381.24,377.52,375.36,376.83,376.97,366.96,364.49,382.56,377.19,374.91,374.51,369.05,364.08,361.44,367.69,371.44,,,,,,387.71,392.19,397.02,397.39,412.73,L7
2012-05-16 22:15:31+00:00,309.36,342.74,360.96,370.40,373.38,374.10,373.98,372.02,372.40,371.56,373.19,376.22,373.30,368.99,370.29,371.19,369.55,378.04,382.34,376.69,372.92,371.83,372.07,375.25,371.87,370.12,363.51,355.05,356.28,368.96,376.85,378.79,378.48,375.39,374.71,372.90,370.24,370.45,382.56,377.19,374.91,370.00,362.99,359.32,355.30,362.43,371.44,,,,,,387.71,392.19,397.02,397.39,412.73,L7
2012-07-03 22:15:24+00:00,291.22,343.21,359.37,370.40,372.22,375.78,376.92,371.57,370.33,371.01,374.96,375.16,369.23,365.59,364.52,371.19,369.55,378.04,382.34,371.87,369.52,368.96,372.07,375.25,371.87,371.48,367.00,361.92,361.60,371.45,375.65,376.88,378.51,377.19,373.12,368.26,365.49,366.66,376.61,376.24,374.30,365.03,358.29,359.32,355.30,362.43,371.44,,,364.66,374.65,369.99,361.96,355.92,378.72,379.82,396.41,L7
2012-08-29 22:09:52+00:00,297.29,343.21,349.39,352.96,364.66,368.69,370.01,369.09,367.44,368.87,373.17,373.64,367.34,363.69,360.23,368.45,373.68,384.35,377.80,367.34,370.17,367.60,369.88,362.75,366.43,367.10,361.61,356.48,358.40,369.87,372.34,373.42,373.30,373.48,369.77,363.11,363.68,366.86,374.10,375.34,372.67,362.83,356.18,362.61,359.04,340.12,346.72,348.70,346.84,357.00,368.76,371.74,368.24,360.94,365.03,370.98,380.91,L7
2012-09-05 22:16:09+00:00,297.29,343.21,349.39,352.96,358.58,363.74,364.73,363.80,363.45,365.78,370.43,371.06,365.42,361.35,358.11,362.36,360.05,365.94,366.85,366.05,369.62,370.75,371.44,362.75,366.43,367.10,361.61,356.48,358.40,366.62,370.05,370.97,370.77,371.35,367.71,361.36,360.87,363.50,368.07,368.57,366.91,360.22,353.88,352.94,351.58,342.47,346.62,348.70,346.84,357.00,368.76,371.74,368.24,364.16,367.02,371.98,378.81,L7
2012-09-21 22:16:17+00:00,297.29,343.21,349.39,352.96,358.58,363.74,364.73,363.80,362.23,364.30,368.28,369.07,364.78,361.66,359.42,365.23,362.94,368.45,372.24,369.14,371.04,372.67,372.84,367.73,371.48,371.46,364.84,356.48,358.40,366.62,370.05,370.97,370.77,371.79,367.78,361.06,360.93,364.60,368.79,370.37,366.73,361.65,357.07,356.41,355.11,349.67,353.14,360.40,356.72,362.01,368.76,371.74,368.24,364.16,367.02,371.98,373.70,L7
2012-11-08 22:16:39+00:00,310.82,344.37,352.74,360.57,357.57,363.73,365.16,363.23,361.38,364.25,367.33,369.04,366.49,362.34,360.88,369.17,357.56,360.51,369.46,364.25,367.64,373.45,373.78,369.76,372.69,371.99,365.35,357.70,359.81,367.33,371.70,372.99,370.78,370.50,368.46,362.38,359.93,363.75,367.62,371.43,364.88,358.69,354.93,353.31,353.14,349.67,353.14,360.40,356.72,362.01,368.76,371.74,368.24,364.16,367.02,371.98,373.70,L7
2012-11-24 22:16:46+00:00,312.34,337.33,350.53,353.72,353.65,361.75,361.78,359.21,358.92,360.52,367.94,369.04,366.49,362.34,360.88,369.17,357.56,355.96,369.46,370.94,364.88,368.94,367.12,361.92,365.68,369.22,363.04,354.61,357.78,365.47,368.26,367.74,364.30,366.56,365.53,362.72,359.93,363.75,367.62,371.43,364.88,356.54,353.43,349.25,349.68,349.61,354.85,359.13,355.15,359.90,366.02,365.66,362.97,361.27,363.98,366.69,370.21,L7
2012-12-26 22:16:56+00:00,318.76,341.37,353.62,357.92,357.47,364.99,363.80,360.94,359.82,362.32,367.20,367.87,365.41,362.00,361.60,368.30,360.29,359.54,369.46,370.94,364.88,368.94,367.12,361.92,367.20,371.39,365.03,356.73,358.69,366.21,369.37,368.04,365.32,367.84,365.55,362.06,361.87,365.03,367.48,370.32,366.05,356.57,353.43,349.25,349.68,349.61,354.85,359.13,355.22,358.89,364.90,365.77,362.57,360.50,362.44,365.49,371.13,L7
