dates,satname,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056
2010-10-26 22:10:38+00:00,L5,343.26,336.84,349.11,357.16,368.78,375.53,373.50,369.49,355.71,356.44,352.28,359.70,367.85,370.01,365.98,369.79,372.01,381.47,374.02,378.08,377.17,368.72,370.61,368.38,366.79,368.91,358.93,348.35,346.99,362.42,377.78,383.96,374.28,369.46,372.23,367.25,362.62,381.33,393.80,390.83,383.52,378.42,377.33,367.36,363.27,363.54,367.60,366.41,362.37,362.05,355.97,366.84,366.92,367.22,369.90,372.27,375.60
2010-12-22 22:04:29+00:00,L5,362.52,348.23,364.78,373.02,373.41,381.18,381.16,382.09,387.13,399.09,395.67,388.12,392.91,390.38,394.60,393.74,393.18,396.40,391.56,390.85,392.07,396.06,393.13,382.73,374.22,369.67,369.07,374.42,376.92,386.22,385.53,381.36,390.85,404.87,397.61,393.07,393.28,401.43,402.64,398.83,397.59,392.47,393.01,383.47,380.15,379.57,375.73,369.72,368.25,374.11,382.10,385.79,384.59,,,,
2011-02-23 22:14:17+00:00,L7,330.50,337.80,350.32,354.45,365.16,,,,,,,,357.75,363.44,360.26,356.39,365.03,355.83,356.19,362.13,358.81,362.97,362.25,368.37,369.55,377.01,367.71,360.21,350.16,360.15,367.50,,,,,,345.46,349.08,356.09,359.02,361.69,362.76,346.35,340.44,339.05,345.60,358.38,358.12,354.34,354.29,355.51,,,375.81,,,
2011-03-12 22:04:31+00:00,L5,336.72,,,,,,,,,,,,,,,,,,,,,,,377.87,375.29,381.30,371.33,374.28,364.17,370.59,383.54,,,,,373.29,367.94,376.12,371.02,375.80,370.74,370.97,373.39,372.31,366.38,362.71,,,,,,,,,,,
2011-04-28 22:14:24+00:00,L7,309.21,329.37,351.61,361.03,,,,,,,359.92,356.18,354.68,363.35,368.24,364.11,363.44,368.36,375.24,369.34,366.60,372.06,372.75,361.76,363.37,360.71,360.35,362.64,358.87,,,,,,,362.56,357.91,354.77,,,,,,,,,,,,,,,,,,,
2011-05-14 22:14:21+00:00,L7,291.19,285.42,336.18,346.71,354.50,,,,,,,,,350.57,,,347.56,352.12,364.92,360.87,351.33,358.26,366.47,359.10,354.21,365.04,350.13,348.11,344.51,360.49,,,,,,,,352.88,357.98,358.87,357.02,355.00,343.74,338.15,341.80,351.21,350.69,348.40,349.75,355.69,357.77,363.53,370.13,376.34,,,
2011-06-08 22:08:12+00:00,L7,,,,,,371.16,376.78,368.16,373.65,375.25,376.62,372.61,370.50,377.74,379.44,378.54,,,,,,377.75,,,,,,,,381.44,377.40,380.92,379.94,388.78,379.45,374.47,372.73,383.18,384.63,388.58,390.77,378.96,371.98,371.17,369.03,,,,,,,,,385.06,408.11,404.90,413.63
2011-06-15 22:14:22+00:00,L7,,,,,,,379.16,390.43,387.04,370.80,377.74,382.84,383.52,381.26,376.14,376.67,377.71,387.13,387.55,379.74,381.87,381.36,382.15,371.19,372.02,361.94,,,,,,380.99,389.25,375.39,372.78,376.43,381.63,383.94,381.55,385.77,385.73,381.61,373.41,367.81,367.16,365.06,372.87,371.28,368.45,,,,,,382.61,398.53,390.63
2011-07-01 22:14:18+00:00,L7,,366.65,384.11,,,,,,,,,,,,,,557.03,574.23,,,,,,,,,,425.15,,,,582.11,597.22,,,,630.86,533.02,,,,548.43,607.65,,581.17,571.92,,,,,,,,,,,
2011-07-10 22:08:07+00:00,L7,,,,,340.87,343.97,345.57,350.73,347.41,344.92,356.32,363.89,358.47,355.45,353.77,349.92,,,,365.86,,,,,,,,,,343.86,355.04,357.10,345.75,349.19,360.83,362.91,364.88,353.20,349.07,354.95,361.72,360.47,342.55,,,,,,,,,356.01,360.20,371.19,373.38,375.96,380.56
2011-08-18 22:14:11+00:00,L7,,403.59,610.60,,,58.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.40,244.05,,,,,,,,,,,,,,,,,,,
2011-08-27 22:07:59+00:00,L7,,,,,,389.58,376.72,381.94,378.99,379.52,387.07,383.68,377.49,368.03,371.47,373.30,368.70,384.62,393.64,385.27,378.07,376.64,,,,,,,,,384.39,385.54,382.78,392.67,384.90,382.76,385.30,383.58,381.99,383.62,376.01,369.62,366.75,358.41,361.95,,,,,,,,,,,,
2011-11-06 22:14:15+00:00,L7,331.80,339.67,342.59,347.02,,,,,,,,,357.09,354.89,354.32,351.37,352.04,354.40,355.34,361.07,366.71,363.75,361.43,355.49,369.18,365.77,354.24,351.92,350.00,359.55,,,,,,,355.62,347.05,,,,,,,,,,,,,,,,,,,
2011-11-15 22:08:10+00:00,L7,,,,,,,369.10,,,,,,,404.34,402.45,393.50,393.34,390.61,389.40,392.70,398.27,399.73,,,,,,,,,,,,,,,,,,,,386.34,384.66,376.40,376.71,375.75,,,,,,,,,,,
2011-12-24 22:14:43+00:00,L7,,,,,,,,,,,,,,,,,,,,395.31,389.25,388.33,,,,,,,374.03,387.13,394.81,392.78,385.04,382.85,384.48,382.54,,,,,,,,,,,,,,,,,397.47,402.57,407.28,409.73,424.61
2012-02-19 22:08:44+00:00,L7,,,,,,,,367.92,372.95,372.96,378.99,378.49,379.70,371.81,375.29,376.48,368.71,374.16,389.06,382.08,369.93,373.87,378.30,377.97,,,,,,,,,387.85,383.29,381.16,385.10,370.65,369.82,384.91,381.33,380.86,372.50,366.33,359.10,354.85,365.50,374.51,,,,,,,,400.90,400.20,414.09
2012-04-23 22:08:52+00:00,L7,,,,,382.42,382.62,383.52,387.59,383.85,380.74,384.86,382.95,375.07,375.63,373.86,375.89,383.25,391.40,384.18,387.16,386.22,376.68,370.55,,,,,,,384.35,391.93,386.36,384.39,384.67,389.57,386.34,381.82,384.92,393.08,385.91,381.83,379.49,374.65,371.54,368.61,,,,,,,,,,,,
2012-05-16 22:15:31+00:00,L7,301.36,338.24,357.69,366.16,367.15,368.15,366.82,365.68,364.72,366.11,360.87,,,,,,,,,349.07,356.41,361.47,371.68,371.89,369.92,368.32,360.08,350.81,344.80,358.20,366.62,369.88,376.21,370.32,363.22,355.89,,,,,,,,,,,,,,,,,,,,,
2012-07-03 22:15:24+00:00,L7,289.96,353.18,364.68,,376.81,385.47,388.64,377.46,370.18,376.63,387.49,380.63,368.02,366.81,360.21,,,,,246.70,254.69,,,,,376.63,377.72,377.73,383.73,393.20,389.80,386.28,384.15,389.04,377.10,363.06,366.12,370.79,375.55,385.20,383.94,365.23,361.55,,,,,,,373.60,388.47,380.12,370.90,365.42,369.73,373.59,391.11
2012-08-29 22:09:52+00:00,L7,312.34,304.68,330.63,337.06,343.18,348.51,350.28,357.04,360.61,363.41,370.89,372.93,373.12,,,,,,,,,,,352.46,361.69,359.01,352.08,347.13,353.72,367.74,365.00,364.48,365.61,367.03,366.33,363.14,363.88,,,,,,,,,341.85,348.45,350.23,348.57,350.87,365.24,375.22,376.04,367.58,372.19,381.09,381.84
2012-09-05 22:16:09+00:00,L7,,,,,335.97,345.51,345.06,344.48,349.00,355.27,361.26,365.24,361.39,358.65,355.69,358.37,349.13,349.52,357.71,364.41,369.92,378.85,376.08,,,,,,,357.40,364.71,363.26,363.34,365.54,362.21,356.91,354.99,359.70,358.72,357.74,358.10,357.54,352.45,345.81,346.83,347.34,349.05,,,,,,,372.97,373.54,376.70,376.98
2012-09-21 22:16:17+00:00,L7,,,,,,,,,354.45,354.88,355.53,359.00,360.30,360.39,361.36,368.65,365.71,371.28,381.02,377.38,373.77,376.42,375.38,376.64,380.43,383.49,372.52,,,,,,,370.97,365.11,356.72,358.35,364.69,367.96,372.77,363.18,363.15,363.13,360.53,359.17,361.29,363.39,369.64,363.80,369.56,,,,,,,355.74
2012-11-08 22:16:39+00:00,L7,335.18,337.55,356.14,367.19,364.67,370.92,374.90,371.40,367.58,367.14,365.85,368.80,370.91,363.63,366.34,372.16,,,,,,,363.09,372.19,372.38,370.46,360.43,352.78,354.32,359.89,372.19,380.95,364.46,356.93,373.64,375.64,358.18,359.95,368.40,370.17,,,,,,,,,,,,,,,,,
2012-11-24 22:16:46+00:00,L7,307.43,317.12,348.86,345.60,347.52,358.26,349.96,345.60,349.92,343.67,,,,,,,,343.09,,,348.14,347.93,345.05,340.53,341.87,354.44,348.55,338.43,336.68,348.92,349.41,343.62,343.80,346.71,345.67,,,,,,,345.29,342.94,336.34,337.61,344.60,355.16,352.33,347.22,349.32,353.99,348.71,348.20,348.11,350.03,345.66,351.77
2012-12-26 22:16:56+00:00,L7,351.12,357.26,368.72,374.07,379.32,383.70,376.19,372.44,367.64,376.02,366.41,365.03,362.70,363.77,367.38,369.02,370.02,373.44,,,,,,,374.92,383.78,377.86,368.73,366.32,375.94,380.90,372.86,374.72,379.81,369.91,362.72,375.58,374.80,371.21,370.17,373.83,360.68,,,,,,,359.41,358.40,367.00,370.10,364.90,361.16,360.31,365.00,379.49
2013-01-11 22:16:56+00:00,L7,364.53,367.12,385.19,390.78,396.07,393.56,387.68,387.16,387.65,387.03,385.85,382.02,380.98,382.12,379.90,382.94,,,,,,,,386.87,391.71,396.14,386.38,380.31,377.39,381.06,389.68,390.52,389.75,392.48,389.31,386.03,387.43,387.85,384.39,385.14,,,,,,,358.42,361.41,367.10,368.79,371.91,376.82,371.68,371.82,372.47,372.48,383.71
2013-02-12 22:16:59+00:00,L7,335.04,342.64,358.71,369.76,375.45,373.52,372.23,366.13,363.75,366.42,367.60,368.12,370.61,365.52,362.57,363.24,366.99,372.30,,,,,,,,378.44,370.81,368.07,367.73,371.81,373.77,370.35,369.33,371.49,364.93,371.09,369.70,365.85,366.56,369.08,365.84,364.74,357.41,,,,,,343.51,352.59,365.43,371.26,364.64,366.39,363.75,367.78,372.63
2013-02-21 22:10:46+00:00,L7,344.25,355.47,368.62,379.15,388.78,,,,,,,,,,360.76,369.33,374.19,377.97,381.45,376.57,379.76,385.82,385.62,384.22,372.18,376.40,369.76,360.64,362.34,373.26,,,,,,,,,375.44,379.35,370.30,361.91,361.74,355.33,353.12,356.36,360.08,359.58,362.23,362.94,368.03,365.95,357.66,,,,
2013-04-01 22:16:50+00:00,L7,335.74,350.70,368.52,381.64,391.65,390.86,387.39,384.29,371.92,371.85,376.82,371.58,368.81,364.73,363.86,369.49,370.03,,,,,,,,372.62,383.18,375.61,367.53,363.06,370.83,378.38,383.02,379.04,380.20,373.03,371.02,375.54,376.24,371.36,368.87,370.04,368.60,,,,,,353.58,355.98,356.25,363.66,367.96,368.89,364.48,358.70,355.99,361.57
2013-04-10 22:10:38+00:00,L7,353.48,360.52,380.01,386.92,391.23,397.28,389.34,381.71,384.43,383.45,380.03,,,,,,,,,,381.52,378.75,380.25,385.08,385.96,387.83,372.26,374.21,372.00,385.93,392.30,374.77,381.79,388.98,376.91,,,,,,,,,365.63,359.22,363.29,365.63,360.46,358.61,359.97,369.64,369.48,367.48,365.46,354.75,351.30,366.46
2013-04-17 22:16:45+00:00,L7,,,361.28,379.02,386.86,385.64,380.90,372.84,377.94,373.94,376.18,369.02,365.54,361.40,364.28,360.78,360.86,364.63,369.52,367.97,368.86,375.21,376.90,,,,,,358.00,374.91,376.86,375.50,370.84,377.19,365.38,364.57,368.67,374.81,372.01,369.00,370.19,,,,,,,,,,,,,,,,
2013-05-03 22:16:41+00:00,L7,294.01,317.24,341.13,361.46,364.09,367.64,358.50,358.03,361.03,355.50,351.16,354.70,355.72,350.82,344.15,,,,,,,,359.80,357.19,362.19,362.16,357.92,353.19,347.64,353.13,357.72,359.63,358.15,356.96,356.63,351.57,344.23,344.75,349.83,,,,,,,325.68,341.35,343.86,338.25,336.59,345.65,348.14,345.07,344.30,,,
2013-05-11 22:22:42+00:00,L8,357.71,363.19,390.20,388.12,395.35,395.27,393.43,400.87,397.14,384.34,386.54,394.38,390.22,377.36,370.52,370.78,374.60,382.70,,,,,,,,,,,,,,,,,,,,,,371.75,,,,,,,,,,,,,,,,,
2013-05-12 22:10:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.49,362.53,361.62,367.43,362.72,362.74,369.56,360.65,347.62,345.77,344.64,347.61,352.14,351.27,348.38,,,,,,,,
2013-06-04 22:16:28+00:00,L7,,,,376.77,373.14,,,,359.17,373.21,373.93,373.63,360.63,357.37,364.13,366.60,366.54,366.35,363.92,373.94,377.17,374.59,379.28,,,,,,,378.39,383.40,,379.92,373.11,367.47,364.55,359.42,364.86,374.84,371.82,370.23,362.49,361.35,352.90,347.43,356.96,,,,,,,357.58,356.73,351.39,349.32,357.41
2013-06-05 22:16:38+00:00,L8,320.63,353.21,372.30,389.13,393.47,387.37,384.41,377.15,372.93,381.32,385.20,385.76,370.62,368.48,370.61,,,,,,,376.53,375.53,369.80,372.00,389.16,380.82,374.76,377.00,378.46,384.13,380.49,370.48,380.46,370.31,,368.73,374.88,370.74,370.30,367.82,368.44,367.75,357.37,353.05,356.98,362.86,,,,,,,,,,
2013-06-13 22:10:16+00:00,L7,,,,376.05,376.65,377.28,,,,378.11,374.97,368.79,364.92,360.91,363.99,376.03,375.17,367.30,372.53,380.03,376.60,,,,,,,,389.07,396.94,399.69,407.11,412.81,398.73,397.08,390.02,388.05,368.70,381.85,377.78,383.38,390.72,401.90,,,,,,,,,,,,,,
2013-07-07 22:16:35+00:00,L8,,360.58,377.55,378.95,387.59,393.40,394.06,389.12,370.87,369.88,368.80,372.31,380.24,374.56,363.38,367.20,378.94,378.11,379.94,378.59,379.57,387.35,389.63,374.13,371.90,378.34,381.97,379.42,371.91,384.38,379.49,380.76,371.48,373.18,378.99,364.50,361.99,364.33,371.37,365.61,363.92,360.46,351.88,346.73,359.41,357.05,361.20,363.04,356.37,357.75,365.76,379.62,372.10,362.65,354.38,353.28,393.87
2013-07-22 22:16:07+00:00,L7,,353.95,371.50,,386.94,392.71,390.98,384.93,375.33,376.96,381.78,377.56,380.19,368.74,371.69,377.02,374.75,366.69,372.53,,,,,,,384.89,390.29,387.85,380.94,385.22,380.68,386.15,374.45,376.66,380.58,362.21,365.02,366.19,362.54,370.22,365.60,350.64,355.05,,,,,,,366.77,382.66,386.58,359.93,355.64,360.46,380.32,393.10
2013-07-23 22:16:34+00:00,L8,363.18,363.66,380.57,390.35,399.38,409.33,401.30,391.70,385.74,388.15,389.68,390.40,389.54,381.62,380.29,,,,,,,,,,,,,,,,,393.59,378.13,387.02,388.89,368.27,369.10,379.40,373.82,382.51,380.03,364.51,362.99,367.47,369.45,368.92,368.87,364.15,362.38,372.35,391.22,388.30,374.32,367.18,359.30,378.42,389.04
2013-09-08 22:16:22+00:00,L7,328.04,329.98,343.10,,,,,,,,372.13,375.22,371.31,370.66,368.11,369.11,366.73,377.78,385.83,385.75,379.12,382.59,386.61,381.44,382.19,388.34,376.01,,,,,,,,377.67,370.09,364.10,362.42,368.62,365.18,360.62,349.32,351.05,349.28,349.41,351.58,358.32,363.96,371.76,372.07,378.02,384.00,,,,,
2013-10-02 22:22:40+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.82,371.53,368.19,363.49,363.80,364.14,363.24,359.07,358.79,361.21,360.60,361.50,366.08,368.59,369.88,368.98,378.96,383.12,378.46,374.61,387.18,406.91,422.34
2013-10-11 22:16:29+00:00,L8,,,,,,,,,,,,,,,,,,,364.56,371.43,372.76,377.76,372.13,372.09,366.04,362.17,360.87,356.18,357.86,368.56,380.20,376.31,369.22,364.42,364.73,366.94,371.54,368.73,366.19,368.42,367.16,362.23,359.99,354.77,358.70,355.97,358.87,360.18,363.59,370.08,375.55,375.03,374.85,379.83,381.88,394.98,404.08
2013-11-03 22:22:32+00:00,L8,,,,,,,,,,,,,,,,,393.80,399.51,406.75,400.29,397.43,394.11,393.54,386.49,392.03,391.42,389.13,385.05,384.20,393.11,397.13,387.47,384.55,388.94,393.66,382.37,376.23,379.23,384.29,387.95,375.47,374.13,369.51,361.60,363.20,368.79,379.62,381.92,377.91,376.21,386.63,388.98,378.37,371.16,379.90,394.23,401.41
2013-11-19 22:22:25+00:00,L8,365.33,358.80,370.60,382.17,390.18,390.43,385.78,376.52,379.54,386.80,388.67,389.19,387.00,392.38,383.46,384.12,398.18,400.81,398.21,395.86,392.04,388.27,389.80,391.67,390.01,392.13,387.38,382.78,385.64,388.83,388.21,394.63,391.28,385.49,384.03,383.80,376.96,391.24,392.55,392.49,388.76,384.46,375.76,369.97,372.86,375.72,385.93,384.12,381.00,382.67,386.62,385.92,372.32,380.11,390.12,414.54,417.36
2013-11-27 22:17:04+00:00,L7,,,,,,,,,364.91,363.83,,,,,,,365.47,380.50,385.81,384.05,372.52,371.80,377.38,373.51,372.89,376.83,370.80,366.54,360.51,364.60,377.44,370.42,364.06,365.70,366.65,,,,,,,353.00,354.06,353.85,345.47,349.32,356.97,356.33,356.39,353.69,358.56,367.60,360.27,370.52,378.40,384.74,395.44
2013-12-13 22:17:07+00:00,L7,,,,,,,,,,,,,,363.86,367.06,365.28,364.67,368.92,369.19,378.52,365.90,368.54,371.66,371.86,373.42,378.88,375.33,359.44,361.99,366.95,368.52,,,,,,,352.64,365.03,366.51,351.18,346.51,345.07,343.87,344.82,349.57,358.12,360.69,358.80,362.08,373.15,372.46,367.93,367.39,,,
2014-01-30 22:17:38+00:00,L7,,,,,,,,,,,,,,,,,383.08,382.96,390.83,387.20,381.01,376.54,378.58,374.23,377.41,382.30,378.41,373.29,374.12,392.85,390.42,376.67,374.43,380.94,,,,,,,,373.77,364.99,358.97,355.47,356.56,368.26,374.09,370.98,374.62,379.52,379.35,379.77,381.08,383.04,388.40,399.93
2014-03-11 22:21:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.84,366.41,365.02,,,,,,,,,,,,,,,
2014-04-13 22:11:39+00:00,L7,,,,,366.49,370.93,375.20,376.06,378.41,376.03,378.20,374.62,369.24,366.48,365.83,369.37,370.41,370.70,372.19,374.58,368.77,,,,,,,,,374.59,377.75,378.57,377.85,369.02,365.67,369.16,362.93,358.01,363.43,368.59,359.41,353.98,351.71,344.16,,,,,,,,367.13,367.71,373.47,370.07,366.28,367.02
2014-04-20 22:17:56+00:00,L7,302.68,322.55,,,,,,,,351.20,363.79,361.83,365.21,359.84,352.44,349.47,359.22,358.31,359.77,364.64,361.74,363.23,363.54,365.22,365.54,371.14,368.63,361.96,,,,,,,356.35,352.15,349.88,350.07,350.65,346.51,349.15,346.56,344.98,343.58,338.99,340.17,346.87,349.91,346.39,353.78,355.54,,,,,,
2014-04-21 22:14:29+00:00,L8,318.88,333.17,354.31,359.81,366.02,371.16,370.80,369.37,370.81,369.78,377.71,375.35,379.40,375.81,371.77,374.90,376.01,373.05,378.11,374.64,377.08,378.80,379.74,379.56,383.29,387.39,382.42,375.28,372.65,381.58,383.47,383.49,378.01,379.37,373.05,363.85,359.54,360.02,355.30,357.71,360.88,359.34,356.16,349.19,349.29,351.83,354.72,358.67,358.39,361.78,372.79,375.87,385.67,382.92,378.14,373.54,375.13
2014-06-07 22:18:11+00:00,L7,295.18,368.12,373.45,375.56,376.75,383.04,381.11,369.07,367.94,369.95,376.20,,,,,,,381.67,391.66,383.20,386.09,382.44,384.50,384.97,386.02,386.05,381.79,372.79,367.97,384.01,385.42,,375.46,375.45,379.64,,,185.87,,,,,351.17,357.84,352.71,363.15,363.74,364.86,362.33,362.13,,,373.46,376.06,363.16,356.68,361.66
2014-07-17 22:20:39+00:00,L8,305.49,338.23,369.19,365.86,369.63,370.99,377.59,373.68,374.13,371.50,376.15,379.04,368.79,364.56,369.09,372.86,384.08,379.02,378.58,379.87,387.06,385.97,388.25,386.25,384.41,384.16,379.02,372.92,366.87,377.09,377.00,377.95,382.67,376.60,380.51,367.84,362.80,371.87,377.37,370.13,363.07,355.87,349.06,341.88,349.77,354.14,363.10,366.91,358.00,360.06,360.38,367.99,367.35,359.45,368.07,371.99,380.72
2014-08-02 22:20:46+00:00,L8,313.85,326.26,351.50,362.41,369.98,378.62,382.86,364.82,365.72,371.40,377.36,374.64,367.58,366.81,370.56,374.77,377.32,376.41,379.43,385.39,380.75,380.50,384.88,386.89,379.27,381.91,375.45,374.20,366.60,377.25,377.65,378.64,379.37,373.86,371.24,367.58,370.74,372.45,369.43,362.78,357.97,355.29,357.70,345.79,342.07,351.98,354.89,350.56,356.05,353.71,361.98,370.20,373.01,364.29,365.27,371.01,370.96
2014-08-03 22:12:15+00:00,L7,,336.89,366.11,361.46,371.68,378.64,379.44,367.86,365.68,369.77,372.02,369.76,363.62,367.54,373.49,375.60,376.02,,,,,,,,,,355.32,366.77,364.94,373.14,370.68,372.93,378.36,377.18,364.15,363.05,369.36,372.81,366.72,364.87,364.98,,,,,,,,,350.85,354.55,363.95,371.33,370.85,364.65,367.37,376.63
2014-08-11 22:14:39+00:00,L8,365.21,355.69,378.90,386.89,392.02,395.57,392.17,388.56,386.97,388.51,383.24,382.08,386.51,388.92,383.22,391.10,395.84,394.84,397.23,397.74,398.54,397.30,386.79,384.47,380.61,384.43,379.05,372.63,379.65,392.45,398.28,398.95,393.10,388.35,380.61,373.69,378.30,383.59,389.90,387.93,376.37,365.26,367.94,353.87,355.51,357.17,368.53,368.46,367.33,369.61,380.55,380.58,376.61,370.66,367.30,374.77,374.03
2014-08-18 22:20:51+00:00,L8,317.35,336.40,356.41,359.08,367.02,374.70,368.14,363.43,365.14,359.65,361.28,365.84,366.16,362.28,362.00,364.96,362.95,363.23,364.15,374.88,372.03,375.50,372.14,364.24,363.43,361.05,349.12,345.57,352.77,379.59,382.58,369.42,359.36,352.39,346.32,351.92,361.90,359.05,357.33,353.46,357.07,358.35,347.21,335.02,334.26,344.54,353.89,353.66,348.67,352.41,357.69,357.00,354.47,343.52,345.49,354.49,357.18
2014-08-19 22:12:14+00:00,L7,,,334.96,342.05,362.83,365.58,365.99,362.41,355.30,352.93,346.37,352.35,354.04,350.17,350.81,351.51,349.31,347.84,355.12,360.98,,,,,,,,,340.81,365.23,368.20,358.64,350.61,345.93,341.12,343.28,342.64,349.16,347.06,339.46,335.91,340.13,326.87,,,,,,,,,347.39,348.86,348.80,347.04,347.19,353.18
2014-08-26 22:18:23+00:00,L7,,,,372.50,384.77,392.62,391.22,378.89,369.98,368.71,366.21,377.93,381.28,369.54,383.38,386.02,370.82,374.22,388.06,390.32,388.18,389.22,383.85,,,,,,372.33,397.84,393.24,382.41,368.67,369.88,383.37,386.11,381.66,372.75,376.94,366.04,373.34,372.92,353.41,354.21,361.91,355.88,366.48,,,,,,348.47,364.88,379.65,382.32,380.20
2014-09-19 22:20:54+00:00,L8,336.64,354.52,375.44,384.28,385.44,383.50,383.44,380.74,376.20,377.14,378.53,379.44,380.85,380.76,372.71,373.27,371.21,368.15,375.56,376.84,382.29,382.85,384.68,378.28,380.00,378.22,364.55,366.89,366.84,378.92,367.91,369.44,366.89,370.24,371.44,363.35,362.56,362.58,361.06,363.25,365.04,359.76,358.40,353.32,351.06,358.43,359.16,354.25,349.87,350.84,360.05,359.35,364.21,370.87,373.50,386.59,390.98
2014-09-28 22:14:44+00:00,L8,,,,,,,,,,,,,,,,,377.48,382.87,388.76,389.30,385.15,380.28,382.57,384.56,383.70,385.84,375.87,369.00,375.92,387.97,383.47,380.79,389.35,391.82,383.12,373.59,367.35,367.79,373.88,373.64,367.77,365.77,369.85,360.47,359.83,367.63,368.71,367.17,362.63,367.44,376.67,379.34,374.18,366.43,,,
2015-01-02 22:14:38+00:00,L8,350.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.87,351.80,354.55,358.37,366.83,368.33,360.68,359.69,363.70,362.51,361.91,363.03,,,
2015-01-09 22:20:50+00:00,L8,360.38,366.66,381.69,392.18,401.04,401.45,394.70,390.73,379.46,378.81,385.69,381.01,381.38,381.35,379.29,377.73,376.19,386.92,395.67,390.37,381.16,386.50,384.31,385.16,376.38,385.08,379.06,376.85,371.84,388.38,386.56,376.11,374.00,381.46,383.35,376.96,380.75,369.53,379.38,384.51,376.31,375.21,372.67,366.23,367.96,366.10,372.83,372.93,367.12,367.69,371.39,377.99,374.69,375.20,364.88,375.60,387.06
2015-01-17 22:19:20+00:00,L7,,,,,,,,,375.58,374.89,377.20,376.29,367.21,,,,,,,,345.70,361.95,362.63,,,241.67,,,,,,,,,,,,,,,,,,,345.93,351.62,360.05,360.85,356.96,357.21,365.13,360.87,361.84,354.05,352.69,355.68,366.09
2015-02-03 22:14:32+00:00,L8,353.47,365.96,383.35,392.72,394.96,398.14,388.98,390.95,391.43,389.69,387.48,385.06,390.86,387.93,383.09,384.01,384.79,386.36,389.35,391.05,390.48,390.09,381.85,381.06,384.25,387.26,380.48,377.95,377.80,386.46,393.51,384.39,380.58,384.99,383.13,376.04,377.53,383.88,381.78,383.22,379.58,370.57,370.30,369.17,361.33,366.45,374.12,371.40,368.83,367.03,377.83,378.61,376.75,373.36,378.60,377.31,391.82
2015-02-10 22:20:38+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18 22:19:32+00:00,L7,352.21,356.34,381.85,394.25,393.41,396.11,393.69,389.94,391.12,388.49,387.63,393.02,391.64,386.36,377.98,385.44,387.08,,,,,,,,378.62,383.01,376.38,380.22,377.76,385.43,383.42,375.29,370.10,384.32,388.64,390.84,380.50,370.61,382.44,385.75,377.29,,,,,,,,367.55,379.90,388.48,386.93,379.14,377.29,,,
2015-04-07 22:19:56+00:00,L7,,,,,,,,521.39,,,,,,,,515.71,,,,,,,,,,,,,,,,,,,,,595.25,522.38,382.76,377.60,368.30,368.50,361.65,359.40,368.13,365.83,364.75,362.07,361.54,360.83,366.15,,,,,,
2015-04-15 22:20:10+00:00,L8,315.96,343.03,368.98,376.14,373.79,372.62,374.50,371.48,365.72,353.31,361.32,357.92,357.14,359.93,362.44,361.05,359.88,365.85,362.10,369.76,369.65,362.89,365.41,365.89,353.77,357.01,355.08,357.96,360.82,366.01,367.69,370.20,364.25,357.03,354.21,347.49,344.67,345.83,355.59,351.93,342.85,335.50,337.16,335.51,332.39,321.87,335.12,330.36,332.15,343.54,355.03,358.45,356.79,345.66,352.06,360.15,356.81
2015-05-01 22:20:00+00:00,L8,325.24,352.78,369.00,377.16,372.35,374.84,371.33,364.30,366.69,365.81,363.39,359.50,360.54,367.12,369.87,364.59,363.80,365.82,372.02,377.47,370.38,360.45,369.38,370.84,374.79,378.18,374.04,369.41,371.83,379.11,377.58,374.56,364.60,362.46,363.91,354.01,348.71,361.22,368.50,365.84,361.71,357.67,342.14,337.10,333.06,338.91,340.44,355.03,357.64,363.14,367.83,368.90,364.58,366.72,365.79,363.41,363.43
