dates,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,satname
2006-03-08 21:51:09+00:00,356.62,347.84,348.14,351.93,350.55,351.52,346.95,346.52,351.76,357.47,362.91,360.09,358.93,357.98,362.48,356.39,358.06,357.80,356.14,355.85,362.69,363.87,364.16,362.57,361.82,353.54,351.71,352.04,355.73,355.81,357.72,361.57,362.70,361.20,363.94,364.03,366.21,367.84,373.69,364.85,358.11,353.24,346.42,349.15,353.63,358.98,355.01,355.67,354.20,348.44,345.64,342.05,340.15,337.00,330.58,320.74,317.81,318.62,319.11,318.65,316.03,317.79,318.05,315.02,311.66,313.03,306.46,314.49,319.67,320.92,323.40,323.13,319.84,315.23,312.19,306.39,284.94,269.00,277.61,297.96,312.93,328.45,347.56,357.27,364.94,368.50,367.90,379.76,379.53,382.42,388.51,383.10,379.03,374.91,377.27,379.96,376.23,L7
2006-03-15 21:56:55+00:00,356.39,347.44,347.87,351.63,349.77,351.45,347.05,346.39,351.52,357.01,362.34,359.83,357.64,356.74,361.62,355.83,357.01,356.94,355.66,355.25,361.39,362.91,362.86,361.45,361.55,352.51,350.62,350.93,354.94,354.88,356.61,360.96,362.34,361.01,362.64,361.92,364.95,367.68,373.34,363.69,356.97,352.68,345.59,348.31,353.26,359.26,354.84,355.02,352.70,348.17,344.76,340.60,339.05,335.08,328.93,319.68,316.88,317.61,318.32,317.74,314.93,316.13,316.73,314.18,310.74,311.20,305.56,312.78,317.70,319.63,322.77,322.73,319.43,314.09,311.50,305.55,284.18,268.23,277.30,297.90,314.35,328.63,347.11,356.98,365.08,369.19,368.19,380.18,379.44,382.19,387.72,382.07,378.37,375.02,377.55,380.78,376.82,L7
2006-04-08 21:58:24+00:00,356.61,347.91,347.93,351.84,350.09,351.69,348.02,345.88,350.36,357.37,362.51,360.07,357.92,356.60,361.84,355.42,356.68,357.80,356.59,355.29,361.19,362.70,362.41,360.95,361.82,351.99,349.08,350.72,355.47,354.61,357.82,362.05,362.49,361.22,362.68,361.87,365.14,363.60,369.38,359.82,355.08,349.19,342.64,344.60,349.82,354.90,350.94,350.80,348.66,344.87,340.69,338.19,338.92,334.69,329.40,319.56,317.71,318.98,319.52,319.63,311.59,312.13,312.88,310.37,311.73,308.38,304.69,311.43,317.94,318.94,322.78,320.31,316.72,310.55,310.76,305.28,284.44,267.99,276.72,298.00,315.02,330.39,345.11,353.43,360.60,367.26,365.85,376.37,374.16,377.34,383.82,378.81,377.35,374.24,377.97,379.59,374.45,L5
2006-06-04 21:53:28+00:00,354.53,345.66,345.91,346.93,346.15,345.78,340.26,343.55,347.56,353.95,359.22,357.24,354.54,355.41,361.31,352.78,354.09,354.86,352.10,349.78,357.75,360.55,359.37,357.30,359.55,348.46,344.85,345.88,350.72,349.79,351.52,355.32,356.42,356.73,358.43,357.82,361.42,360.65,364.60,352.13,350.75,344.69,337.00,337.54,341.55,346.48,343.81,345.32,343.70,341.66,337.73,335.59,335.79,329.75,325.84,314.46,311.99,310.86,313.03,313.21,305.86,307.13,307.74,306.94,308.54,304.43,299.62,305.67,312.65,310.95,316.99,312.90,309.14,306.42,307.21,302.02,282.47,266.92,275.81,297.72,312.69,322.63,336.17,345.24,350.03,357.88,355.65,367.16,367.03,371.52,378.45,373.55,372.81,369.57,375.81,377.04,366.03,L5
2006-06-19 21:56:48+00:00,354.28,343.52,344.63,347.33,346.54,345.78,340.26,343.55,347.56,353.61,359.73,355.88,353.79,355.78,360.13,352.60,354.59,354.79,352.10,349.78,357.75,360.55,359.37,357.30,359.55,348.46,344.85,345.88,350.72,349.79,351.52,355.32,356.42,356.73,358.43,357.82,362.33,361.87,365.70,355.01,351.89,346.28,338.37,339.80,342.55,346.48,343.81,345.32,343.70,343.08,338.13,335.48,336.82,331.83,326.06,316.34,312.17,311.09,313.03,313.21,305.86,307.13,307.74,306.94,308.54,304.43,299.62,305.67,312.65,310.95,316.99,312.90,309.14,306.42,307.21,302.02,284.32,269.14,276.89,301.41,318.72,326.69,342.06,351.86,355.91,357.88,355.65,367.16,367.03,371.52,378.45,373.55,376.43,373.94,375.81,377.04,366.03,L7
2006-06-27 21:59:36+00:00,352.85,340.38,343.93,346.26,342.83,343.64,338.81,342.40,346.22,352.75,358.29,353.89,352.60,354.50,358.79,352.22,355.11,353.99,350.87,348.86,357.75,360.55,359.37,357.30,359.55,348.46,344.85,345.88,350.72,349.79,351.52,355.32,356.42,356.73,358.43,355.01,360.88,362.54,366.98,356.54,353.02,346.93,339.62,340.46,342.55,346.48,343.81,345.32,343.70,343.08,338.13,335.48,336.82,331.83,326.06,316.34,312.17,311.09,313.03,313.21,305.86,307.13,307.74,306.94,308.54,304.43,299.62,305.67,312.65,310.95,316.99,312.90,309.14,307.72,307.78,302.37,284.71,269.98,277.95,301.92,319.40,328.08,344.08,353.94,358.84,360.46,358.12,368.67,368.71,372.96,379.56,374.92,377.74,375.83,378.03,379.69,366.03,L5
2006-07-06 21:53:57+00:00,353.13,340.38,343.93,346.26,342.83,343.64,338.83,342.89,346.67,352.82,358.81,354.00,352.41,354.75,358.79,352.22,355.11,353.99,348.54,349.63,356.65,359.63,359.88,359.22,363.07,351.76,349.82,350.38,348.70,347.86,350.28,356.09,360.51,355.67,355.75,351.16,359.01,364.22,368.07,358.31,353.87,345.72,338.33,339.26,340.94,344.37,344.21,345.66,344.41,343.39,337.99,335.69,338.30,333.20,323.83,315.55,310.69,309.45,310.82,310.34,307.85,306.53,307.52,305.82,306.60,303.64,301.63,308.85,310.33,309.21,314.06,311.18,309.15,308.13,308.27,300.48,285.57,270.90,279.28,303.64,321.44,329.90,342.19,352.01,357.02,358.46,364.37,368.15,370.95,375.21,378.36,376.74,379.51,377.60,377.72,379.45,369.75,L5
2006-07-22 21:54:10+00:00,353.13,340.38,343.93,346.26,341.87,342.22,337.64,342.39,345.16,351.41,357.53,350.50,350.48,353.59,357.66,351.31,353.88,351.62,346.19,346.71,354.54,356.76,357.69,357.65,361.23,349.31,349.07,351.37,349.81,348.65,348.45,353.40,357.87,353.21,351.33,347.04,356.38,362.86,367.11,358.50,354.15,346.02,338.42,339.87,339.45,341.10,341.19,341.76,340.40,341.14,335.35,333.05,335.44,333.20,323.83,315.55,310.69,307.12,307.65,306.51,305.08,303.44,304.81,302.70,304.43,299.67,301.63,309.46,311.26,310.55,313.02,309.95,308.25,307.14,306.56,298.08,283.64,268.08,275.95,300.59,320.31,330.33,342.44,352.26,357.26,357.65,363.04,366.45,370.67,374.30,376.75,376.62,379.27,377.99,376.03,376.07,369.75,L5
2006-08-15 21:50:19+00:00,348.70,334.38,340.21,341.08,337.41,336.39,331.70,339.66,341.58,348.78,353.98,346.05,345.09,352.07,355.15,349.50,351.71,350.37,343.27,344.92,351.78,353.88,353.69,355.49,358.06,350.01,349.68,353.77,351.13,347.80,348.72,352.90,354.57,347.66,348.45,341.02,353.12,361.61,365.05,358.89,353.25,345.31,336.19,337.84,338.48,338.91,333.95,334.17,333.93,337.69,330.90,329.30,332.24,329.06,321.58,313.97,306.54,303.16,301.15,300.60,300.68,298.50,298.85,296.32,298.99,295.37,299.84,309.32,310.74,310.50,312.91,310.15,304.58,304.16,304.22,294.31,282.22,267.31,274.97,302.98,323.39,336.63,346.66,357.77,361.58,360.95,366.31,362.87,366.74,371.51,374.05,373.84,377.51,381.29,379.56,379.06,373.88,L7
2006-08-22 21:56:29+00:00,348.70,334.38,340.21,341.08,337.41,338.69,332.93,339.95,341.99,349.15,354.55,346.48,345.62,352.15,355.15,349.50,351.71,350.37,343.96,345.52,352.42,355.33,354.40,355.84,358.51,348.57,349.19,353.77,351.13,347.80,348.72,352.76,355.97,349.02,348.59,341.60,353.58,362.28,365.82,358.32,352.88,345.31,336.19,337.84,338.48,340.45,337.97,337.48,336.99,337.90,332.17,330.16,331.79,329.06,321.58,313.97,306.54,303.16,304.07,302.06,302.54,299.86,300.89,298.08,298.90,296.51,302.17,309.32,310.74,310.50,312.91,311.48,306.53,305.39,304.88,294.81,282.21,267.90,276.01,302.17,323.98,336.63,346.66,357.77,361.58,360.95,366.56,364.02,368.08,372.53,374.77,374.52,378.15,381.03,378.58,379.06,373.88,L7
2006-08-31 21:50:40+00:00,348.70,334.38,338.73,340.75,334.52,332.16,330.91,335.36,337.38,346.44,354.55,346.48,345.62,352.15,355.15,349.44,351.23,349.93,343.74,347.91,352.94,354.05,354.07,356.62,358.51,348.57,349.19,353.77,353.04,344.16,344.52,356.70,357.06,347.99,348.29,337.52,352.69,361.68,365.82,358.32,352.88,345.31,336.19,338.45,338.29,340.49,339.40,340.01,338.73,338.00,333.02,330.87,331.79,329.06,321.58,316.11,305.15,303.59,304.67,301.52,302.93,303.07,302.41,300.06,301.33,296.51,302.17,309.32,311.28,312.03,315.34,313.22,308.24,306.55,305.35,295.63,283.01,268.75,276.88,302.17,323.98,336.63,346.66,362.31,367.53,369.22,370.02,367.13,370.65,374.58,379.83,380.32,381.77,384.58,382.38,381.40,373.88,L7
2006-09-16 21:50:10+00:00,346.58,334.05,340.12,342.89,335.90,331.07,328.80,332.12,334.99,344.64,353.54,344.55,345.04,351.23,353.95,350.66,353.42,352.06,345.01,348.78,352.61,353.11,354.10,358.17,356.77,345.11,346.29,353.23,352.51,346.45,345.76,358.93,360.42,341.38,345.84,336.35,353.23,362.17,365.20,358.48,352.49,343.66,337.89,339.78,338.99,340.49,339.40,337.31,336.78,337.33,332.12,330.45,330.90,329.07,321.25,319.15,306.19,306.41,306.25,301.22,301.26,302.45,303.36,298.72,299.79,295.63,299.36,307.70,311.82,313.68,317.09,314.49,308.27,307.08,305.76,295.75,283.49,270.33,279.05,301.21,322.23,336.58,346.81,360.88,366.66,367.84,377.76,367.13,370.65,373.71,379.36,380.73,385.98,389.25,386.91,385.75,373.57,L7
2006-10-02 21:50:03+00:00,347.04,335.35,340.18,342.94,336.90,331.07,328.80,332.12,334.99,344.65,353.38,345.23,345.69,351.24,353.70,350.91,353.95,352.33,345.01,348.78,352.61,353.11,354.10,357.83,355.54,342.39,344.96,353.05,352.85,347.59,346.91,358.93,360.42,341.38,345.84,336.35,353.86,362.31,365.35,358.94,352.60,344.40,338.52,340.24,339.86,340.49,339.40,337.31,336.78,337.33,332.73,330.70,330.97,328.54,322.05,318.18,306.56,306.94,307.20,301.22,301.26,302.45,303.36,298.78,298.74,295.64,298.07,306.79,311.07,313.14,316.35,314.45,308.27,307.08,305.76,295.75,282.62,269.27,277.84,299.33,319.88,334.75,345.93,359.58,366.04,366.16,375.97,367.13,370.65,373.71,379.36,380.73,385.98,389.65,387.48,385.95,376.31,L7
2006-10-26 21:55:17+00:00,347.01,335.72,340.12,343.08,337.50,332.84,330.35,332.64,334.95,343.32,353.25,345.79,346.07,350.69,353.21,350.50,353.25,351.44,344.68,347.61,351.89,352.08,352.91,356.53,354.16,341.41,343.74,351.48,351.65,347.28,346.80,357.56,358.40,344.15,346.21,337.65,353.52,364.84,368.55,362.26,353.64,346.70,340.68,342.71,343.04,343.70,344.20,343.16,340.55,340.08,335.27,332.46,330.85,328.32,321.97,317.91,307.13,307.67,307.74,303.80,307.80,309.56,310.56,303.47,300.64,300.93,300.61,309.28,314.32,316.18,318.71,320.60,318.21,311.58,305.76,295.75,282.62,269.27,277.84,299.33,319.88,334.75,350.26,364.02,373.95,372.58,379.39,374.19,377.26,379.92,385.00,385.74,388.88,392.00,388.56,388.78,382.02,L5
2006-11-02 22:01:08+00:00,347.01,335.72,340.12,343.08,337.50,332.84,330.35,332.64,334.95,343.32,353.25,345.79,346.07,350.69,353.21,350.50,353.25,352.32,347.06,348.56,351.47,352.08,352.78,355.94,353.42,341.01,344.86,352.06,351.65,347.96,348.00,358.19,360.13,347.99,347.82,339.05,353.80,364.85,368.27,362.42,354.94,347.91,341.72,343.55,344.17,345.04,344.63,342.96,340.94,339.73,334.84,332.22,331.11,329.26,324.08,319.54,309.41,310.06,310.32,305.23,307.71,308.38,309.55,303.51,300.12,301.19,302.16,310.41,315.11,317.11,319.76,321.84,318.65,311.12,305.43,295.64,282.40,268.17,277.07,297.96,320.10,334.79,350.85,364.26,374.11,372.82,379.16,373.29,376.17,378.97,383.87,384.93,388.26,391.19,387.92,388.12,381.34,L5
2006-11-26 21:56:52+00:00,347.86,335.72,340.12,343.08,337.50,332.84,331.27,333.27,335.75,343.80,353.42,346.19,346.94,350.30,353.21,350.50,353.25,352.32,347.06,347.51,350.88,351.45,352.07,354.62,352.39,338.75,341.64,352.06,351.65,347.96,348.00,358.19,356.43,346.20,346.55,339.05,353.25,363.61,366.59,361.16,353.63,347.91,341.72,343.55,344.17,345.04,343.02,341.57,339.28,337.85,333.67,330.85,328.92,327.96,324.08,319.54,309.41,310.06,310.32,303.26,306.89,305.92,306.86,301.42,295.92,298.78,299.31,307.43,315.11,317.11,319.76,321.84,315.49,308.32,303.23,293.37,280.25,265.95,274.19,294.98,316.64,331.56,350.85,364.26,374.11,372.82,379.16,373.29,373.42,376.70,381.74,383.38,386.32,389.52,386.27,385.58,378.87,L7
2006-11-27 21:55:11+00:00,348.35,336.74,340.58,343.12,338.75,335.83,334.22,335.72,337.64,345.34,354.50,347.06,347.33,350.62,354.09,351.04,352.99,352.04,347.42,348.14,351.67,352.50,353.08,355.02,352.56,339.08,341.64,352.06,351.65,347.96,348.00,358.19,356.43,346.20,346.55,339.05,353.25,363.61,366.59,361.16,353.63,347.91,341.72,343.55,343.41,344.14,342.56,343.10,340.54,337.70,333.81,331.03,328.77,327.43,323.21,317.60,307.89,309.15,309.46,305.37,306.67,306.97,309.41,302.02,296.51,301.33,299.93,307.98,316.61,317.64,319.67,321.85,314.91,307.20,302.02,292.89,279.41,265.21,273.00,293.70,315.78,330.97,349.23,362.72,372.37,370.79,377.00,371.67,372.11,375.38,379.91,383.38,386.32,389.52,386.27,385.58,378.87,L5
2006-12-05 21:50:46+00:00,349.89,338.94,342.75,344.56,338.57,336.44,337.08,336.79,339.11,346.76,355.28,347.97,348.03,350.42,353.81,350.81,352.25,351.03,346.35,347.68,352.25,353.53,353.31,355.06,352.99,339.56,342.20,351.57,351.51,347.96,348.00,358.19,356.43,348.85,347.17,340.34,353.51,363.96,366.94,361.51,353.91,348.44,341.72,343.55,343.41,343.21,342.56,342.72,341.08,337.21,333.65,331.40,328.79,327.38,323.53,317.89,307.89,309.15,309.46,305.37,306.98,306.73,309.03,302.17,298.53,301.39,300.08,308.19,315.41,317.64,319.67,321.85,314.91,307.15,302.38,293.25,279.37,265.63,273.41,293.79,316.21,331.40,349.12,362.80,372.37,370.79,377.00,371.67,372.11,376.20,381.06,384.84,386.82,389.53,386.05,385.30,378.82,L7
2006-12-13 21:55:43+00:00,351.88,341.97,345.97,347.92,342.28,341.82,342.56,341.25,342.90,348.95,356.95,350.02,350.04,351.69,355.80,352.90,355.02,353.67,349.44,350.73,354.99,356.17,355.59,356.69,353.90,341.40,344.69,354.23,353.59,350.37,352.02,362.56,356.43,355.54,353.99,345.12,356.88,366.06,369.53,364.25,356.29,350.96,343.90,346.14,345.84,346.51,346.53,346.29,345.04,337.21,336.48,334.06,332.16,329.70,325.62,320.36,310.62,311.26,312.67,309.55,310.76,311.10,312.01,304.70,300.96,304.45,302.51,309.66,316.60,318.95,321.51,323.34,317.33,309.36,305.82,296.37,281.47,267.67,276.47,297.38,319.22,333.83,351.51,364.25,373.31,371.79,377.76,373.89,372.11,376.20,383.76,388.25,389.42,391.14,387.61,388.00,382.47,L5
2007-01-29 21:57:09+00:00,352.18,344.99,347.04,348.01,344.61,343.09,343.49,341.66,344.15,349.44,357.43,353.00,351.65,351.46,356.90,353.96,354.57,354.83,352.89,352.88,355.74,357.88,356.17,356.40,353.06,341.13,343.91,352.63,353.94,350.65,353.02,363.40,355.54,359.35,357.29,349.57,358.17,365.33,369.44,364.07,356.08,352.02,344.96,347.34,346.58,347.59,347.50,347.51,346.18,334.92,336.57,334.68,331.54,328.91,326.01,320.23,311.03,311.36,313.37,309.92,310.29,312.19,312.70,305.41,301.56,305.00,302.38,308.46,316.41,318.98,322.12,324.27,317.43,307.58,304.47,296.67,279.79,265.67,275.52,294.63,316.08,331.21,348.59,362.57,372.89,371.75,372.69,372.69,368.74,373.55,383.13,391.67,389.33,391.04,388.28,388.03,383.82,L7
2007-02-06 22:01:48+00:00,352.18,344.99,347.04,348.01,344.61,343.09,343.49,342.31,345.04,350.68,358.36,354.73,354.05,353.61,359.87,357.09,357.03,356.73,356.06,356.58,355.74,357.88,356.17,356.40,353.06,341.13,343.91,352.63,353.94,350.65,353.02,363.40,356.70,360.60,359.24,352.31,360.04,366.85,371.29,365.94,358.07,355.92,348.00,349.75,347.84,347.75,348.20,348.09,346.73,334.98,336.27,334.89,331.85,329.09,325.78,320.49,311.65,311.30,313.05,309.17,309.85,311.54,311.07,304.97,302.44,305.17,302.46,308.58,315.69,318.24,320.48,321.98,316.42,307.74,305.12,296.86,279.07,265.18,275.56,295.34,316.82,331.62,349.42,362.79,372.85,370.96,371.88,372.41,369.20,373.67,383.39,391.33,388.92,388.98,387.37,386.79,382.71,L5
2007-02-07 21:51:26+00:00,352.51,344.99,347.04,348.01,344.61,343.09,343.70,342.51,345.65,351.56,358.83,355.33,354.55,354.16,359.87,357.09,357.03,356.73,356.06,356.04,356.02,357.73,356.73,356.89,353.86,342.55,345.20,352.99,353.94,350.65,353.02,363.40,357.30,361.19,360.04,353.54,361.22,367.67,371.62,366.76,359.13,355.92,348.00,349.75,347.84,347.75,348.56,348.39,346.78,336.81,337.52,335.69,332.68,330.36,327.10,320.49,311.65,311.30,313.05,309.82,310.58,311.41,311.38,305.70,303.33,305.47,302.20,308.22,315.69,318.24,320.48,321.98,316.42,308.26,306.25,298.19,278.50,265.04,275.44,295.13,316.54,331.44,349.42,362.79,372.85,370.96,371.88,372.41,370.01,374.79,384.22,391.78,389.25,389.08,388.04,387.06,383.73,L7
2007-02-14 21:57:15+00:00,353.62,346.02,348.03,349.15,346.01,343.09,343.70,342.51,345.65,351.56,357.59,353.79,355.03,354.72,360.74,358.07,358.51,357.58,356.24,356.04,356.02,357.73,356.73,355.97,354.26,341.08,343.95,352.26,353.27,350.40,352.85,363.27,357.30,361.19,360.04,353.54,361.22,367.74,371.44,366.64,359.67,355.90,348.81,349.27,348.04,348.06,348.56,348.39,346.78,336.81,337.97,335.87,333.37,329.23,326.71,319.76,310.61,311.70,314.24,309.82,310.58,311.41,311.38,306.43,303.20,305.37,301.87,307.22,315.23,317.63,319.09,319.58,316.42,308.26,306.25,298.19,277.93,264.79,274.73,293.92,315.06,328.12,346.40,358.56,369.61,367.49,368.74,373.10,370.01,374.79,384.22,391.78,389.25,387.13,385.97,384.94,381.75,L7
2007-02-23 21:51:07+00:00,354.62,347.13,348.81,350.52,347.99,344.26,346.27,342.60,345.79,351.54,357.56,355.12,356.15,355.80,361.36,358.65,359.14,358.18,357.47,357.48,357.62,357.13,356.60,355.77,353.66,343.03,346.00,353.40,353.82,351.67,353.86,365.44,358.26,362.90,361.58,354.47,361.66,367.75,371.73,368.03,360.99,355.86,348.61,349.23,348.33,348.94,349.58,349.30,346.85,336.55,337.82,335.99,333.51,329.41,326.82,320.60,312.16,312.62,315.20,312.41,311.38,311.94,311.40,306.24,303.58,305.82,301.02,307.70,315.02,317.77,320.57,321.20,319.73,310.10,305.97,298.23,277.52,264.08,273.95,294.70,315.49,330.29,348.15,360.19,370.55,369.26,371.63,377.53,374.71,374.37,384.74,393.42,389.93,387.97,387.36,384.94,383.21,L7
2007-03-18 21:57:21+00:00,355.75,347.62,350.17,351.15,351.54,350.55,346.27,346.51,350.02,354.92,358.76,356.49,356.89,356.63,362.58,359.68,360.91,359.46,358.45,356.69,357.58,357.34,357.21,355.49,354.06,343.48,345.16,352.98,353.54,354.76,358.49,364.62,357.74,362.90,359.92,357.64,362.92,368.70,372.30,367.76,360.63,356.90,349.56,351.05,349.59,349.96,350.08,349.08,346.63,336.29,337.56,336.15,333.91,329.57,326.84,320.28,313.88,313.78,315.92,313.65,311.11,310.38,311.60,305.87,301.24,305.60,301.07,308.11,314.88,318.37,321.06,321.23,320.12,309.70,306.21,298.62,277.11,263.35,273.40,294.99,316.10,330.33,347.86,359.16,369.17,366.85,370.58,376.87,373.88,373.25,381.85,389.08,388.47,386.29,385.56,384.00,383.53,L7
2007-04-28 21:51:07+00:00,357.54,349.33,351.44,351.79,352.39,351.17,345.97,347.77,351.59,358.21,360.28,357.84,357.42,358.57,364.95,361.05,363.21,361.91,359.24,358.70,358.65,358.69,358.67,356.26,357.24,347.95,348.30,354.95,355.08,357.47,361.57,366.31,358.64,364.55,361.72,359.39,365.31,371.00,375.16,369.37,362.65,358.81,351.81,353.24,351.50,351.29,351.33,349.83,348.16,336.96,339.40,337.93,335.34,330.65,326.98,321.37,315.35,314.50,317.16,313.91,311.50,310.72,311.21,307.30,301.80,306.42,300.98,307.08,313.62,317.41,320.23,319.65,317.24,309.70,306.21,298.62,277.49,263.92,273.96,296.43,317.44,330.50,347.83,359.14,365.00,365.52,370.42,376.06,372.94,371.63,381.39,389.55,389.03,385.64,385.28,384.80,385.24,L7
2007-05-14 21:51:01+00:00,357.54,349.33,351.44,351.79,352.39,351.97,345.51,347.91,351.04,358.05,359.91,357.33,356.54,358.57,364.95,361.05,363.21,362.14,357.79,358.15,359.54,359.81,360.03,357.57,358.51,348.64,347.81,354.88,355.56,358.43,362.59,366.51,358.69,364.24,362.03,359.33,365.07,371.57,375.69,369.61,362.25,358.97,352.10,353.58,351.22,351.56,352.39,351.11,349.22,338.63,340.61,339.36,336.55,330.18,326.01,320.49,313.92,314.31,317.03,315.98,312.77,312.58,312.14,308.34,302.78,306.65,300.03,306.16,312.93,316.63,320.22,319.24,318.02,311.16,307.45,300.22,278.36,265.32,274.90,297.37,317.04,330.08,347.03,358.37,363.95,365.17,369.95,378.02,375.34,373.64,382.56,390.46,389.63,386.06,385.59,385.52,386.05,L7
2007-08-18 21:50:40+00:00,360.20,349.01,345.86,344.31,344.62,348.81,340.26,345.58,345.88,352.86,358.81,358.59,353.67,361.58,362.93,356.92,360.13,359.58,353.32,355.14,363.83,356.12,358.17,357.08,361.72,355.16,352.61,356.77,353.83,357.65,357.53,360.14,363.79,360.92,353.76,349.75,355.15,367.56,375.72,366.71,359.52,351.27,342.45,346.37,349.12,351.40,353.49,351.04,346.66,342.90,339.87,339.97,337.94,332.75,326.08,321.60,319.11,319.12,321.15,325.12,315.15,313.58,312.88,311.21,297.35,304.28,299.89,308.44,310.64,317.19,325.21,326.62,333.52,326.63,315.26,306.59,281.50,265.92,275.09,299.75,322.85,333.37,345.94,359.02,364.59,371.91,379.57,389.06,394.69,381.60,384.49,386.01,386.82,385.64,383.80,386.60,390.86,L7
2007-09-10 21:56:39+00:00,358.37,345.05,344.54,341.81,336.02,346.78,335.08,345.58,346.49,352.85,358.67,355.47,350.77,358.16,361.26,355.31,357.78,357.30,351.40,350.97,359.94,356.91,357.55,357.88,361.46,353.57,349.93,353.04,352.71,355.29,355.32,357.76,361.76,356.44,355.92,351.92,358.37,369.29,377.85,365.20,358.66,351.69,342.72,345.12,348.54,349.85,350.12,349.31,346.10,344.16,340.19,340.06,339.38,334.15,326.88,321.19,314.85,318.21,319.74,321.51,315.51,315.89,314.56,313.85,301.38,306.46,305.26,310.12,313.34,316.53,321.82,323.63,327.25,325.55,317.45,309.63,286.22,272.37,280.33,301.77,321.66,328.20,343.24,353.22,359.48,366.91,373.70,378.81,383.47,384.43,387.23,389.33,388.83,388.49,386.84,389.08,390.46,L7
2007-09-18 21:59:53+00:00,358.06,344.27,343.21,346.22,342.49,346.87,335.90,342.73,345.12,351.77,357.70,355.98,352.38,360.11,361.64,355.88,360.61,356.87,349.86,350.86,358.00,357.91,358.07,359.17,363.91,358.87,361.07,357.75,356.28,357.54,355.35,357.15,359.14,356.81,358.56,355.44,360.47,373.41,379.16,368.78,364.58,353.57,345.66,348.78,347.27,348.87,349.72,349.72,346.41,345.68,344.69,343.94,342.57,338.97,330.24,325.71,319.55,317.54,319.42,319.10,317.99,317.89,315.30,317.29,310.29,312.24,309.83,311.25,316.31,322.46,321.54,323.47,325.62,325.63,321.17,314.19,293.39,280.38,286.54,308.81,323.95,329.71,344.63,353.52,359.10,365.37,372.27,377.00,382.82,386.02,391.68,395.45,394.20,395.28,393.46,393.70,393.05,L5
2007-09-19 21:50:50+00:00,358.58,346.49,346.36,350.75,347.06,349.11,337.86,346.30,347.99,351.77,357.70,355.98,352.38,360.85,363.66,356.71,360.24,357.60,351.89,353.35,360.85,358.37,358.07,359.17,363.91,358.87,358.72,357.44,356.12,357.62,355.91,357.43,359.39,358.01,360.02,355.44,360.47,373.41,379.16,368.78,364.71,354.08,346.53,348.86,347.65,350.89,351.21,351.59,346.41,345.68,344.69,343.94,342.57,338.76,330.99,326.47,319.69,318.40,320.74,320.81,319.82,317.89,315.30,317.29,310.29,312.24,309.50,311.73,317.13,323.61,322.42,324.43,329.77,328.26,325.59,314.19,293.39,280.38,286.54,312.33,326.23,333.78,347.77,356.66,362.34,368.38,374.86,380.56,387.65,389.70,391.68,395.45,394.20,395.28,393.46,393.70,390.75,L7
2007-10-21 21:50:31+00:00,358.58,346.49,346.36,350.75,347.06,349.11,337.86,346.30,347.99,351.77,357.70,355.98,352.38,357.38,359.91,353.81,357.17,354.10,349.14,349.67,357.49,355.51,358.07,359.17,363.91,358.87,350.91,350.66,351.73,352.52,351.18,353.22,355.25,353.99,356.20,355.44,360.47,373.41,379.16,365.74,360.67,351.24,343.56,344.44,345.34,348.95,350.84,349.07,346.41,345.68,344.69,343.94,342.57,334.40,328.18,323.63,316.35,315.11,317.03,315.42,315.59,317.89,315.30,317.29,310.29,306.77,303.31,307.62,313.57,318.62,318.78,321.24,324.75,323.70,325.59,314.19,293.39,280.38,286.54,306.43,319.56,333.78,342.27,350.42,356.73,362.44,369.44,373.80,380.25,383.69,385.29,395.45,394.20,395.28,393.46,393.70,382.94,L7
