dates,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,satname
2000-08-05 21:57:56+00:00,348.21,344.55,346.79,345.85,347.00,345.11,337.54,339.06,347.99,350.01,354.80,350.42,341.85,352.40,357.25,348.73,350.69,353.91,347.01,348.51,365.58,364.70,363.29,367.58,361.83,358.59,350.38,354.44,356.50,357.52,359.74,362.64,364.19,367.84,369.26,379.79,379.19,378.86,381.57,378.71,371.96,361.13,358.72,364.46,363.17,367.06,364.25,364.72,360.11,356.95,347.85,340.99,339.29,333.21,331.26,322.63,315.30,315.78,315.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.40,395.18,396.78,396.13,L7
2000-08-14 21:51:44+00:00,351.07,342.28,344.47,341.76,340.01,,,,,,,,,,,,,,,,,348.08,353.25,354.09,352.38,340.73,339.07,343.39,343.46,344.88,346.81,350.77,362.69,348.52,347.71,346.39,349.28,367.55,373.06,365.44,363.33,354.90,350.95,349.71,352.41,357.80,353.71,352.84,347.80,335.14,332.01,336.54,331.01,326.87,323.00,315.15,,,,,,,,,,,,,,,,,,339.35,334.40,334.58,311.08,302.75,319.18,325.90,340.11,338.60,346.91,354.49,352.11,353.45,354.91,360.98,361.39,362.92,367.02,366.89,373.78,382.13,385.16,386.27,383.36,L7
2000-10-01 21:51:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.84,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-11-25 21:57:10+00:00,360.85,357.55,359.01,358.03,359.23,358.94,348.15,349.71,354.20,355.90,360.34,361.87,357.53,359.70,363.69,359.11,360.70,356.42,352.47,351.06,361.21,360.83,358.12,352.65,353.21,347.97,346.90,349.63,354.93,352.17,362.04,363.59,367.72,366.78,353.53,354.91,365.82,371.45,376.13,374.84,366.97,359.64,351.64,350.20,357.90,359.57,358.74,355.35,351.69,347.05,339.21,338.37,335.38,329.26,324.82,309.97,310.86,314.35,316.09,310.41,314.97,309.86,312.18,311.96,318.84,301.98,306.76,312.99,319.95,329.38,333.71,337.45,341.46,334.44,337.85,327.09,323.78,307.10,313.48,321.37,335.98,334.25,345.32,348.79,349.82,351.76,352.24,354.97,356.45,356.34,363.40,362.15,365.81,374.05,374.27,381.33,378.49,L7
2000-12-04 21:51:22+00:00,361.38,354.53,350.91,357.12,357.16,354.97,357.21,350.73,354.67,360.44,368.59,361.41,360.77,363.78,359.21,359.82,360.00,360.99,357.55,364.56,367.09,361.04,360.83,364.44,361.77,359.06,358.84,355.69,359.38,361.77,365.56,371.54,369.58,371.14,376.02,380.98,379.22,379.16,376.76,378.06,370.03,364.15,357.85,362.48,362.95,365.22,365.04,364.52,359.36,356.51,354.10,344.23,338.50,335.55,331.58,326.43,315.16,318.30,318.83,322.20,319.63,323.56,326.38,316.72,320.96,329.44,321.48,325.56,338.05,344.68,345.11,352.11,356.74,353.00,355.92,353.02,344.85,326.61,336.01,343.65,351.02,351.28,354.46,352.40,348.69,350.72,361.78,368.56,371.85,374.73,377.18,377.63,389.62,390.97,390.31,388.55,409.57,L7
2001-01-05 21:51:28+00:00,,,,,,,,,,,,,,,,,,,,,,358.37,,,,,,,,,,361.74,360.69,365.97,366.48,364.37,369.63,373.32,375.38,372.96,365.69,361.58,357.18,356.76,358.99,362.59,365.32,364.04,358.45,349.93,347.48,342.30,339.46,336.33,333.88,320.84,313.95,317.51,315.31,316.69,317.72,319.02,321.93,315.67,314.79,318.58,314.08,322.52,329.90,336.67,340.91,343.23,350.05,349.77,350.72,351.26,336.59,323.47,331.60,335.57,347.50,348.04,342.35,345.16,350.95,353.50,355.53,357.34,366.38,364.73,364.37,370.12,370.07,376.10,375.98,385.05,388.99,L7
2001-01-21 21:51:34+00:00,347.90,343.53,344.93,346.54,347.69,342.81,337.44,337.68,341.91,347.59,352.95,350.01,344.94,350.90,356.19,349.45,348.11,347.58,342.99,340.85,355.37,351.84,349.27,349.50,345.92,337.06,337.18,338.57,339.47,346.56,345.00,348.20,352.61,352.82,346.38,346.07,351.93,360.19,366.47,356.17,356.11,347.65,341.49,339.44,348.19,347.07,349.34,345.74,344.34,338.59,335.48,333.34,323.99,321.18,314.74,300.30,299.56,302.05,304.35,297.26,301.77,302.29,299.26,295.63,284.59,289.46,292.41,298.45,305.92,314.08,321.28,323.29,323.46,325.84,322.52,322.56,311.60,297.05,304.89,309.15,320.82,323.40,326.60,329.55,334.24,334.10,338.96,341.54,346.68,347.40,352.46,354.03,355.82,359.98,360.76,364.05,364.70,L7
2001-02-06 21:51:02+00:00,361.95,356.28,352.33,355.69,358.07,353.89,347.59,350.99,356.01,358.91,362.62,361.87,360.90,357.22,364.73,360.83,361.04,360.58,354.38,353.23,365.02,366.96,368.36,365.55,368.60,363.03,356.36,355.56,355.41,363.92,361.36,365.20,368.76,367.92,360.92,361.20,369.10,376.76,384.28,377.11,368.56,360.01,353.35,362.98,364.15,363.64,362.41,359.90,356.75,351.57,347.23,345.49,335.19,332.99,328.08,321.56,315.31,313.58,317.10,306.64,313.07,308.67,309.32,313.20,309.12,304.33,307.60,312.66,322.76,330.52,334.25,335.78,337.28,337.15,335.50,340.42,328.13,311.20,320.99,327.46,337.02,338.34,344.75,349.67,351.35,351.21,348.40,352.79,354.46,358.47,366.14,365.36,369.57,371.69,374.26,376.84,377.29,L7
2001-03-10 21:50:58+00:00,366.37,356.61,363.66,358.42,358.33,355.85,349.47,352.23,350.32,362.21,361.92,361.65,359.26,359.05,364.27,360.03,364.51,367.07,361.33,354.06,364.35,367.09,365.43,362.65,369.50,358.54,360.78,358.46,362.79,365.08,366.47,369.30,372.59,377.20,363.45,358.06,372.92,379.95,384.10,378.84,372.39,365.64,354.96,364.95,367.00,368.38,363.30,361.76,358.36,355.05,349.56,346.06,344.72,332.82,330.24,324.12,321.96,318.37,321.80,318.45,319.53,317.91,314.20,315.78,318.02,306.64,312.20,313.27,325.78,330.84,334.82,337.38,341.32,338.93,348.18,343.55,332.40,317.18,320.64,329.94,344.90,339.72,344.93,351.61,352.90,353.68,360.63,361.25,358.26,366.03,371.24,370.12,379.79,385.27,383.44,390.13,393.97,L7
2001-03-17 21:57:04+00:00,368.66,354.01,352.33,354.53,360.15,354.18,351.14,349.38,352.22,364.92,366.16,363.05,361.27,369.18,372.84,361.18,365.22,360.82,360.94,367.21,373.18,366.72,367.22,374.67,365.46,370.78,368.84,361.29,364.81,363.02,367.83,369.80,371.40,368.61,373.33,366.90,375.98,375.57,371.94,370.92,366.74,357.55,354.24,350.86,353.28,359.84,355.37,358.48,355.40,354.00,349.83,349.12,339.58,333.81,330.15,325.29,314.88,309.73,317.08,318.61,321.48,317.19,320.45,320.11,327.85,334.01,320.10,324.34,325.86,325.21,346.53,352.24,369.70,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-04-02 21:56:54+00:00,339.72,335.57,334.55,335.44,340.93,338.15,329.71,335.75,336.33,345.22,348.85,342.75,340.53,341.57,346.96,342.98,342.84,338.25,335.72,342.07,348.52,347.41,348.83,347.00,346.12,343.77,337.34,340.61,340.76,344.47,346.56,347.45,346.69,355.70,354.45,356.11,359.49,365.27,363.18,360.02,353.37,348.12,344.43,344.14,346.63,348.29,349.29,345.65,343.50,335.34,336.08,329.36,326.12,319.73,311.85,307.45,303.03,306.70,305.85,311.35,311.35,311.61,311.09,313.99,309.44,302.96,297.87,304.85,308.42,321.34,328.49,333.55,335.33,333.30,331.91,336.63,314.29,294.25,299.07,309.26,312.40,317.61,326.23,330.29,327.95,328.72,336.16,337.11,341.44,347.05,351.09,358.49,359.68,357.56,367.10,361.85,362.06,L7
2001-05-13 21:50:33+00:00,342.05,335.38,336.19,333.40,339.50,338.59,327.46,338.81,337.57,342.14,349.50,346.74,340.78,346.95,348.80,331.91,342.07,339.73,338.03,342.62,349.34,347.77,345.06,352.24,348.01,346.87,339.20,343.05,344.34,345.38,348.99,347.74,347.52,353.90,356.08,344.22,354.28,362.78,364.69,360.81,354.06,345.27,341.07,344.60,346.33,345.65,345.81,343.68,338.34,334.18,331.34,326.86,320.81,312.31,310.20,304.98,301.82,301.66,301.42,302.02,306.40,305.37,301.83,307.02,301.21,309.02,299.22,301.38,309.15,314.84,320.50,328.47,338.77,333.92,335.35,334.58,316.09,299.47,307.60,324.60,327.12,327.87,336.83,337.37,341.30,337.26,351.04,352.62,354.42,361.28,364.29,367.63,366.25,374.09,375.13,367.57,369.34,L7
2001-05-20 21:56:40+00:00,337.45,322.65,332.58,,319.50,325.97,325.86,330.40,323.75,338.14,344.58,334.74,337.60,337.71,344.75,332.60,335.49,337.80,333.91,329.80,338.76,333.33,340.04,340.10,334.78,319.05,297.95,323.54,318.49,327.67,332.56,328.81,329.54,,328.19,329.96,333.14,342.77,344.02,337.80,335.12,334.20,326.12,328.15,331.97,330.16,330.78,326.66,324.26,318.51,316.31,315.54,305.34,303.54,293.93,289.26,289.52,289.31,284.74,280.38,286.83,283.55,277.66,274.99,257.42,,267.46,276.93,286.01,290.26,303.12,304.06,313.23,316.11,314.00,299.67,296.23,282.53,288.09,298.79,315.27,312.60,319.52,325.65,327.18,328.97,331.77,336.09,339.34,345.69,349.81,351.89,354.66,356.66,359.12,361.20,366.01,L7
2001-05-29 21:50:49+00:00,337.55,330.82,333.67,336.80,340.86,338.75,326.04,333.82,335.33,338.82,352.67,342.52,337.01,345.57,309.41,,,,322.78,342.79,351.04,,,,,,,,,,,,,,,,,,363.72,363.06,358.71,351.73,350.21,350.71,350.88,351.73,338.81,320.19,319.98,,292.91,303.69,308.58,323.91,322.53,320.20,305.75,305.30,302.03,306.30,295.07,285.58,301.07,303.57,274.35,312.88,305.61,312.52,318.35,330.04,329.98,336.51,340.96,338.23,349.33,354.77,339.46,325.61,326.61,341.54,337.20,335.73,351.20,353.70,352.44,347.39,357.62,362.14,364.24,369.19,372.60,,,,,,,L7
2001-06-14 21:50:14+00:00,334.13,314.41,332.94,334.78,335.42,326.38,325.22,333.72,334.01,337.85,338.24,334.24,332.32,339.18,344.59,336.61,344.13,344.74,331.32,338.61,347.33,345.59,350.15,353.22,348.48,339.68,332.18,343.29,341.26,343.49,344.79,345.05,345.98,345.43,352.70,338.90,349.38,361.51,357.85,359.96,348.41,347.70,346.59,349.77,350.50,351.86,351.99,351.45,353.20,346.74,342.97,337.47,327.59,325.22,323.40,316.91,303.78,308.92,306.15,303.48,309.43,305.22,309.65,312.02,296.69,306.53,303.45,310.78,319.83,329.23,331.27,334.22,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-06-30 21:50:24+00:00,,,,,,,,,,,362.47,,,,,,,,,,,,,,,,,,,,355.20,359.26,374.62,383.50,376.48,,,,,,379.60,377.09,360.06,359.64,364.35,366.95,365.45,363.05,360.40,356.37,351.96,343.59,335.75,335.80,330.84,320.77,306.96,312.08,310.21,306.89,312.91,311.95,314.52,311.85,302.08,304.11,304.61,312.08,313.76,317.80,326.78,335.95,335.45,338.25,343.04,348.80,320.34,307.36,311.51,318.01,320.86,325.46,335.60,340.77,336.64,339.84,342.05,349.33,356.46,356.14,362.35,368.77,371.21,372.47,376.57,377.32,386.96,L7
2001-07-07 21:56:12+00:00,346.98,326.17,341.84,,325.39,339.28,329.84,337.25,324.71,342.15,348.60,336.26,343.18,348.01,355.42,351.17,353.66,354.77,343.63,346.64,355.13,358.95,365.58,368.97,364.64,353.17,358.74,357.64,361.67,349.14,350.18,364.12,,,352.64,342.75,355.68,371.28,380.46,370.45,365.04,368.79,359.75,362.25,,,,,,,,,,,,,,,,323.48,310.26,319.74,313.14,318.38,318.58,317.35,310.32,324.63,327.41,329.04,334.59,342.31,350.46,344.55,348.02,344.97,326.98,309.80,316.91,328.39,339.86,334.52,344.16,351.13,352.75,353.96,355.73,360.02,361.22,368.92,372.02,371.61,373.93,373.57,,,,L7
2001-09-02 21:49:17+00:00,354.81,348.94,354.30,347.59,346.59,347.85,342.33,347.78,346.94,352.57,358.15,353.57,353.81,353.87,359.86,356.23,355.96,353.87,349.32,349.51,356.34,360.55,362.02,359.32,365.89,347.58,349.31,348.87,355.84,353.40,354.73,358.91,367.56,363.55,353.58,350.68,358.40,371.88,376.00,369.39,363.94,359.68,347.96,353.08,358.18,358.75,356.95,356.38,347.81,348.45,340.52,337.58,336.03,329.33,327.56,318.69,313.56,313.24,318.58,309.27,315.29,308.32,313.18,311.31,306.68,303.72,306.25,312.23,313.21,320.62,327.80,332.73,335.60,335.72,340.19,329.77,325.45,308.22,316.66,325.38,337.74,346.11,356.62,359.08,355.50,349.18,354.13,355.58,362.00,362.01,368.53,370.97,377.04,378.84,384.26,392.74,398.78,L7
2001-09-18 21:49:29+00:00,354.19,345.05,346.92,348.46,343.98,347.97,340.17,343.44,346.56,353.22,358.02,353.74,354.26,353.52,360.46,356.46,354.95,353.61,352.23,347.23,359.38,359.60,356.60,357.73,357.72,348.14,335.32,346.05,352.61,357.10,350.85,361.17,367.88,362.81,352.30,353.48,355.64,370.19,372.46,365.57,360.47,357.13,348.95,348.91,353.19,354.61,354.22,355.20,351.01,344.50,341.51,333.64,334.57,330.16,327.33,317.13,309.61,316.42,318.06,311.28,313.50,318.79,311.53,313.61,314.63,305.91,303.50,312.46,314.13,320.12,328.49,334.35,336.53,334.77,340.73,328.64,323.05,306.74,310.14,321.81,334.20,335.26,345.97,345.02,345.74,347.10,347.47,353.71,357.85,359.38,365.13,367.18,367.03,370.44,373.85,382.80,380.06,L7
2001-11-05 21:49:02+00:00,356.62,347.01,343.73,347.36,349.26,349.62,346.35,346.67,350.36,356.73,358.49,355.47,358.85,356.27,357.63,354.13,357.58,357.12,350.85,350.85,357.86,364.42,366.73,368.11,365.84,362.71,353.61,359.64,357.20,359.15,362.27,370.64,373.89,374.87,376.71,382.11,384.13,384.27,386.76,384.47,376.92,367.14,362.65,364.15,368.99,368.78,370.26,369.59,364.95,364.66,355.07,346.98,347.77,342.74,334.45,329.26,323.25,320.46,325.64,319.58,322.70,321.95,322.40,321.81,,326.54,319.66,326.16,335.60,338.81,342.31,346.71,351.34,346.41,348.94,351.78,330.16,317.72,326.86,342.33,347.66,349.66,353.34,355.97,356.30,350.88,352.32,357.76,358.97,362.32,364.29,370.86,373.08,381.08,378.56,382.29,387.14,L7
2001-12-30 21:55:25+00:00,356.17,351.33,354.56,352.99,351.02,352.74,345.68,347.79,348.04,354.13,358.22,360.07,356.09,357.60,363.97,356.10,358.82,354.20,352.21,349.22,358.49,355.88,354.37,351.55,348.28,331.27,,342.08,343.49,345.67,348.17,347.17,352.97,352.32,345.31,342.99,350.00,355.92,367.62,356.90,353.38,347.52,340.04,342.28,342.61,348.24,344.73,341.46,338.90,331.45,325.20,325.66,324.86,322.88,312.04,301.46,303.19,303.76,299.59,298.27,299.78,299.93,302.88,295.11,,289.14,283.88,297.95,303.36,303.05,317.24,320.45,325.20,324.34,325.17,316.93,309.02,294.48,304.18,312.74,329.92,328.93,334.37,337.41,335.04,334.44,337.68,337.49,346.62,348.02,349.75,349.09,354.34,357.80,362.58,361.23,359.27,L7
2002-02-16 21:55:42+00:00,359.41,353.07,351.58,349.18,353.83,352.47,349.28,348.56,356.42,361.67,356.50,360.73,363.02,364.09,366.86,363.65,365.74,363.07,357.73,353.20,362.60,367.84,369.72,369.50,370.17,370.72,372.81,363.38,361.19,361.99,364.27,366.80,374.02,375.85,371.23,372.87,370.88,382.32,381.29,376.35,366.89,367.01,358.18,360.05,361.85,359.76,360.87,362.06,355.72,353.20,350.63,342.36,341.09,339.04,334.73,323.41,317.12,320.76,316.38,318.92,322.51,328.66,322.29,322.84,318.30,329.30,318.47,324.40,334.85,342.72,344.67,347.12,348.21,347.84,345.06,345.85,333.72,305.41,314.01,326.23,345.52,351.30,361.96,357.83,355.27,355.54,368.32,355.64,360.54,366.25,368.66,368.14,367.85,377.76,379.09,368.75,372.23,L7
